molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|GRAVp|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
7s_a46|0|0|0.0|1|7.727094485|1|1.160371307|2.117265684|-0.0778653109999999|-0.005351046|-0.076841616|1|0.044509804|-0.210750635|-0.240797051|0.0060802|-0.005405515|10.94651358|1|1|-0.3638523629999999|1|0.778692012|-0.036284605|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.008871171|-48.61321955|-41.72189594|166.3052939|-0.031623562|2.240932895|0.0|-1.3281895890000002|-24.43308641|1982.695462|431.6285339|0.1801125439999999|9.829721631|0.7662292690000001|4245.390306|90.5248694|19.38565529|0.01122216|-321.55195330000004|814.1975221|409.9543818|5.640276426000001|0.0|1.0|1.0|3.08|2.33|0.26|17.0|3.9|50.94|2.39|0.0|91.19|1.0|2.0|23.0|3.0|-5.81|305.37|1.0|1.0|3.12|8.590000000000001e-05|0.0262|5.76e-05|0.0|8.39e-07|-0.02024|-974.8067569|916.7|288.81|0.4164|234.06|446.63|-974.615216|0.1186|-0.17923|-0.19947|0.036050328|-974.664103|3.6655|1985.0|5.7022|5.7022
12b_a32|1|1|3.477905329|0|7.765993078999999|0|0.609420757|0.0|0.115940697|-0.009432679|-0.055500132|0|0.0388738739999999|-0.044307211|-0.462201267|-0.003484915|-0.031446256|10.31100269|3|3|-0.584995111|0|0.788133615|-0.0533240309999999|0.8887585240000001|0.7507116140000001|1|0.782593|-0.081450418|-0.097525366|0.016282332|-50.88975159|-60.93328667|90.57560878|-0.027561517|6.356098747000001|65.29222164|-1.267829764|-31.79562339|2573.006963|488.9595947|0.39579391|12.42841652|0.756331814|5653.268811|247.2897528|28.50066715|0.025166975|-130.2147289|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|3.47|2.9|0.26|19.0|4.19|140.04|1.1|0.0|110.47|1.0|7.0|27.0|4.0|-6.4|397.52|0.0|1.0|3.59|1.27e-06|0.000505|3.72e-05|0.0|2.23e-08|-0.05173|-1880.770588|1109.93|347.27|0.2865|347.27|541.49|-1880.537231|0.2865|-0.14803|-0.19976|0.0385132|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
4o_a46|0|0|0.0|1|7.825245291|1|1.13463699|2.138144369|-0.24479566|-0.000627744|0.042766097|1|0.043320988|-0.2363624889999999|-0.032014955|0.010870588|-0.203025042|10.93828256|1|1|-0.096073163|1|0.626333846|-0.121466731|0.8176134690000001|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|0.00972341|-35.54402423|-36.03345669|5.821925821000001|-0.021901697|2.9243708|31.19780621|-1.051281434|-19.49276784|2195.436986|521.3931342|0.248979351|10.25486577|0.855222204|4966.476822|136.5432529|15.99310518|0.0108913189999999|-275.3254498|767.6690487000001|544.7877262000001|5.972929428|1.0|1.0|1.0|3.73|3.12|0.32|17.0|4.94|54.5|2.72|0.0|103.66|1.0|2.0|26.0|3.0|-5.51|342.44|1.0|1.0|3.92|1.23e-05|0.00422|1.34e-05|0.0|5.5e-08|-0.04627|-1070.456878|1022.29|286.64|0.1598|286.64|501.08|-1070.223416|0.1598|-0.18282|-0.22909|0.02815574|-1070.276387|4.8244|162.0|6.7905|6.7905
4_a18 (SD-208)|0|0|0.0|0|0.0|2|1.304335262|0.0|0.055002235|-0.012457606|-0.113324634|3|0.040864198|-0.020226647|-0.498304229|-0.018723101|-0.009648044|10.95382003|0|0|-0.564165402|1|0.773173718|-0.058455902|0.904723479|0.721664823|0|0.77909674|-0.077885485|-0.099573708|0.0211761979999999|-40.10670787|-51.27494074|103.6318511|-0.034985357|5.615248385|0.0|-1.2944582059999998|-20.652731600000003|2395.526727|401.1916387|0.397970979|11.42979655|0.831728055|5348.394288|204.9329964|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|2.77|2.54|0.0|22.0|4.44|76.48|2.02|0.0|92.87|1.0|3.0|25.0|6.0|-6.31|352.75|0.0|1.0|3.11|5.12e-05|18.0|4.14e-05|0.0|7.06e-09|-0.09992|-1542.296276|895.83|378.26|0.2761|239.56|396.17|-1542.15786|0.2316|-0.13588|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969|7.0969
30_a47|0|1|0.0|1|6.842683282|0|1.304327883|1.435022468|-0.069449687|-0.0092264759999999|-0.184735553|2|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|1|1|-0.4370608039999999|2|0.6850994429999999|-0.1340278869999999|0.913855507|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.022747897|-64.94243028|-64.38108459|350.5257774|-0.0383202979999999|8.190002019|76.90733636|-1.609452527|-38.96726396|2626.927627|407.3992771|0.320552431|12.94704346|0.879999675|5852.817155|192.3403721|33.84108731|0.028122734|-215.3470619|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|3.03|2.12|0.05|21.0|3.93|98.72|1.78|0.0|104.25|1.0|5.0|28.0|5.0|-6.95|396.81|0.0|1.0|2.61|6.05e-05|24.0|7.94e-05|0.0|5.74e-08|-0.0564299999999999|-1696.12008|1032.35|333.66|0.3566|333.66|478.04|-1695.931037|0.3566|-0.1517|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
47p_a18|0|0|0.0|0|7.03438793|1|1.25117677|0.0|-0.001819106|-0.005394244|-0.04760181|0|0.037575758|0.025217016|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|0|-0.441700685|0|0.72025564|0.030970815|0.7611910209999999|0.710266593|0|0.832954548|-0.06909945|-0.082580968|0.007989903|-51.14496913|-61.12351185|10.25627035|-0.030813794|4.377217987|48.48855261|-2.0645242|-37.85569728|2933.069245|616.5234972999999|0.181540558|19.41290064|0.956223901|6726.61969|134.3699001|27.86610962|0.01090303|-471.4248324|1867.029344|1011.163774|8.070036862|1.0|1.0|1.0|4.29|0.0|0.28|18.0|3.34|76.5|3.13|1.0|144.53|1.0|9.0|35.0|3.0|-6.07|468.59|1.0|0.0|2.9|2.13e-06|0.000998|5.34e-06|0.0|9.35e-10|-0.05628|-1493.759811|1391.71|387.01|595.0|387.01|732.84|-1493.338659|595.0|-0.13118|-0.18746|0.02843634|-1493.407248|4.6652|64.0|7.1938|7.1938
14a_a25|0|0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.092005241|-0.004483962|-0.05112778|2|0.038167849|0.051906412|-0.255585831|0.006085806|-0.046802062|10.93106303|1|1|-0.365062041|2|0.6716839040000001|-0.085643386|0.792935475|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.012870836|-45.72658614|-55.27820709|107.22698590000002|-0.033365179|5.546443318|58.18995584|-1.76835447|-30.017374100000005|2844.993903|558.2652611000001|0.193247006|14.55676745|0.969421506|6315.975408|126.8576588|27.14918443|0.01323706|-402.7381076|1438.906775|712.1606951|8.689513304|1.0|1.0|1.0|3.43|3.06|0.08|27.0|4.92|72.7|2.47|0.0|126.26|1.0|6.0|32.0|4.0|-5.91|419.48|0.0|1.0|3.81|4.03e-06|0.0016899999999999|5.13e-06|0.0|2.58e-10|-0.05083|-1352.298438|1202.13|314.05|0.3529|231.18|548.29|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|-1352.086073|4.1656|207.0|6684.0|6684.0
4b_a49|0|0|0.0|1|7.535296702|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|-0.077626337|2|0.036555556|-0.064060521|-0.402986655|0.001769804|-0.033486358|10.92776533|1|1|-0.390006034|2|0.720824193|0.005818676|0.852400617|0.6967593559999999|1|0.7581492670000001|-0.091725536|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|41.97072627|-0.030696709|9.138717999|64.87087098|-1.534835437|-34.74338731|2708.998101|466.6010051|0.354669161|14.53457293|0.915225186|6025.790417|218.2802175|29.27523192|0.02556165|-178.8869784|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|3.37|3.1|0.22|21.0|3.26|90.13|1.66|0.0|112.36|1.0|6.0|30.0|6.0|-7.12|400.43|0.0|1.0|2.8|0.000155|62.0|0.000132|0.0|8.91e-08|-0.06731|-1333.063439|1121.45|331.39|0.2856|267.08|509.78|-1332.800229|0.0615|-0.15635|-0.22366|0.03702033|-1332.8586269999998|2.2306|79.0|7.1024|7.1024
4b_a46|0|0|0.0|1|7.825245291|1|1.1346370890000002|2.189591837|-0.155670183|-0.00113356|-0.022119857|2|0.047736111|-0.082722572|-0.058945144|0.012332859|-0.135121207|10.96200942|1|1|-0.16915334|2|0.6901151990000001|-0.263387881|0.768651645|0.69830739|0|0.935245062|-0.0524080009999999|-0.070236212|0.007568202|-28.58477842|-38.30877966|7.986637869|-0.0229342729999999|2.251475261|56.7922535|-1.123779397|-15.59093155|2105.172229|510.1086157|0.189531974|10.09436488|0.751274223|4681.895329999999|103.3759991|15.43427855|0.007963679|-338.6757579|756.2796491|538.4165208|4.343611349|1.0|1.0|1.0|3.9|3.03|0.38|17.0|4.77|43.6|2.58|0.0|101.7|1.0|2.0|25.0|3.0|-5.67|332.44|1.0|1.0|3.76|4.49e-05|0.0149|2.35e-05|0.0|6.38e-08|-0.02729|-1033.556797|1020.9|272.4|0.1784|272.4|508.79|-1033.3243619999998|0.1784|-0.19082|-0.21811|0.02176759|-1033.378455|3.7571|548.0|6.2612|6.2612
12bf_a36|1|0|3.31325137|0|7.412764017000001|2|1.297043948|0.0|-0.024689509|-0.00832865|-0.119979424|2|0.044197531|0.140577067|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|1|1|-0.433281391|1|0.653741315|-0.0480253509999999|0.892249657|0.632625562|0|0.6791406640000001|-0.090461753|-0.110255801|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|-0.037486972|9.026978489|0.0|-1.874348624|-37.52534442|2902.591295|437.4108773|0.294529031|14.37031118|0.904134124|6271.550446|189.6959033|34.22402339|0.02371294|-264.6734075|1711.2011699999998|593.6088758|15.27267945|1.0|1.0|0.0|4.72|0.0|0.14|17.0|3.0|69.2|2.78|0.0|123.67|1.0|5.0|31.0|6.0|-6.8|417.41|1.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0|7.599999999999999e-08|-0.0571299999999999|-1431.413697|1120.94|320.04|0.4518|236.98|517.66|-1431.187555|0.4006|-0.15677|-0.2139|0.03299488|-1431.246893|7.5932|6.0|8.2218|8.2218
14a_a5|1|0|2.948727373|0|6.605297921|1|1.226142247|0.0|-0.056730193|-0.0053665219999999|-0.005002101|3|0.027375887|-0.132625457|-0.316624785|0.002956745|-0.086229994|10.9488747|1|1|-0.36152442|2|0.7333482170000001|0.144729708|0.847379958|0.71006207|0|0.7909255559999999|-0.080875277|-0.078681402|0.0173669719999999|-54.69145586|-53.20786056|134.62273080000003|-0.0271808479999999|7.942029745|55.04914434|-1.494946644|-36.98479273|2836.468636|534.8590069|0.370216665|15.89694877|0.88709518|6177.303329|250.3569601|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|3.24|2.41|0.2|23.0|4.38|92.79|1.37|0.0|123.0|1.0|6.0|32.0|5.0|-7.08|425.48|0.0|1.0|3.05|7.15e-05|0.0304|6.02e-05|0.0|1.45e-09|-0.0507699999999999|-1390.592722|1195.01|298.75|0.5853|298.75|508.64|-1390.29207|0.5853|-0.1676|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
1g_a5|1|0|2.942391606|0|6.605297921|0|1.4275159730000002|0.0|-0.203595168|-0.003919036|-0.010620031|2|0.027447447|-0.011534568|-0.172437603|0.00683534|-0.132678208|10.94875199|1|1|-0.242737126|2|0.74740095|0.030722968|0.8393686990000001|0.717355058|0|0.8659209659999999|-0.070108797|-0.074361785|0.020418692|-37.59983870000001|-39.8807456|74.51397212|-0.027205531|5.8729303|0.589719781|-1.11542677|-20.16505667|2243.103668|464.3994751|0.38606657|13.83149499|0.891486942|4639.260975|207.0502037|23.76563316|0.02697793|-122.2065919|974.3909596|422.96706330000006|14.46845291|1.0|1.0|1.0|2.79|2.12|0.05|23.0|4.21|63.69|1.57|0.0|96.98|1.0|4.0|25.0|4.0|-6.15|328.37|1.0|1.0|3.09|9.27e-05|0.0304|6.29e-05|0.0|7.190000000000001e-09|-0.0393|-1065.846194|961.17|297.09|0.1769|259.26|448.93|-1065.675316|0.0504|-0.17042|-0.20972|0.02730461|-1065.727193|5.2707|115.0|6.9393|6.9393
20_a4|0|0|0.0|1|7.535296702|1|1.399905568|2.017439295|-0.203359312|-0.003103385|-0.00123671|1|0.039635417|-0.061689675|-0.124135414|0.012265062|-0.1473674569999999|10.9459449|1|1|-0.211751813|1|0.691307598|0.246357638|0.8404413829999999|0.665774148|0|0.918147288|-0.060595472|-0.072188305|0.022933651|-29.16642156|-34.74640079|63.27373076|-0.0273144939999999|5.313236547|68.49419443|-1.010636274|-14.03867522|1982.961908|441.9318823|0.356414753|9.58599918|0.729218575|4085.683488|171.5531319|20.4281979|0.024334176|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|3.23|3.06|0.11|17.0|3.54|39.94|2.09|0.0|86.62|2.0|3.0|22.0|3.0|-5.96|289.33|1.0|1.0|2.97|0.000346|0.1|0.000134|0.0|2.79e-06|-0.03048|-934.2489802|861.05|306.74|0.2364|239.45|402.27|-934.103809|0.1415|-0.16699|-0.19747|0.022349042|-934.150871|5.5779|646.0|6.1898|6.1898
12s_a36|1|0|3.486136149|0|7.412764017000001|2|1.297044029|0.0|-0.057853364|-0.007059109|-0.045035034|2|0.042804233|0.037454164|-0.4023692|0.002951176|0.0056370119999999|10.95352614|1|1|-0.434472457|1|0.90414347|-0.118671653|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.019457471|-46.58030248|-64.57958827|110.6090028|-0.035868226|8.106112169|10.23927133|-1.901015959|-30.06529118|2710.355028|535.942162|0.245801617|13.98635088|0.853487672|5890.905249|158.6528381|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|1.0|1.0|0.0|4.85|0.0|0.17|17.0|2.19|69.2|2.24|0.0|128.72|1.0|5.0|30.0|4.0|-6.55|395.46|1.0|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.0|1.08e-07|-0.04908|-1272.270833|1150.67|329.71|0.4501|319.95|523.72|-1272.00109|0.0002|-0.15559|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
19g_a38|1|0|3.229090845|0|7.412764017000001|2|1.297044182|0.0|-0.077355838|-0.008497058|-0.117921811|2|0.042419753|-0.037579797|-0.458841138|-0.006877664|-0.009881824|10.96052467|1|1|-0.438254637|1|0.653741315|-0.063110203|0.892249657|0.632625562|0|0.7200062690000001|-0.086314802|-0.114243258|0.022953686|-54.62049927|-72.29378538|137.56612280000002|-0.038842708|9.191644336|18.41027014|-1.942135378|-34.56416368|2897.384301|455.6240763999999|0.280058007|11.62016299|0.836356715|6631.17356|177.2223055|34.14148263|0.0228937029999999|-278.3610963|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|4.82|2.52|0.14|17.0|3.11|81.23|2.78|0.0|125.65|1.0|5.0|31.0|5.0|-6.81|419.43|0.0|1.0|2.97|5.68e-05|0.0238|4.67e-05|0.0|7.599999999999999e-08|-0.05479|-1431.419426|1104.29|336.12|0.2285|234.97|475.84|-1431.186566|0.0962|-0.15269|-0.20748|0.03244515|-1431.244906|6.1765|42.0|7.3778|7.3778
12ag_a36|1|0|3.408828027|0|7.412764017000001|2|1.297044434|0.0|-0.042092217|-0.008085448|-0.084341564|2|0.043848238|0.063109409|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|1|1|-0.445549431|1|0.724208473|0.124298337|0.8910146309999999|0.698414933|0|0.7468300940000001|-0.082492792|-0.1081585809999999|0.020136392|-52.02834065|-68.21579593|85.84609192|-0.038937089|8.009946323|0.0|-1.946854457|-32.81436052|2773.9654530000003|471.0269757|0.2411026289999999|15.13240062|0.927847116|5906.879919|152.06382680000002|32.35969377|0.019328689|-326.5740008|1617.984688|595.8790650000001|12.1906363|1.0|1.0|0.0|4.72|0.0|0.14|17.0|2.44|69.2|2.4|0.0|123.71|1.0|5.0|30.0|5.0|-6.76|399.42|1.0|0.0|2.15|0.000129|0.0515|6.96e-05|0.0|1.4e-07|-0.05486|-1332.185403|1112.68|334.04|0.4286|318.79|507.72|-1331.9454449999998|0.0191|-0.15227|-0.20713|0.03415856|-1332.003616|7.5405|17.0|7.7696|7.7696
12e_a40|0|0|0.0|1|7.515889085|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|-0.262526337|0|0.04020202|0.174870826|-0.556620974|-0.013162335|0.130516751|10.31197242|2|2|-0.520457262|0|0.889386453|0.047011204|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|-0.122830115|0.015096495|-71.78145688|-66.68049019|206.0119599|-0.048387621|4.4490161310000005|0.0|-1.596791495|-38.96782748|2391.0322170000004|423.3709264|0.209181178|15.75963228|0.966435355|5478.52313|113.5576846|33.21629575|0.021118537|-315.75223450000004|1096.13776|348.3847394|11.46456937|1.0|0.0|0.0|3.27|3.05|0.0|20.0|4.84|98.89|2.93|0.0|95.8|1.0|2.0|24.0|4.0|-5.26|378.23|0.0|1.0|3.98|2.98e-07|0.000113|2.27e-06|0.0|9.14e-07|-0.07296|-2248.276958|918.38|409.82|0.4494|286.76|445.12|-2248.154966|284.0|-0.12616|-0.19912|0.03272669|-2248.206714|3.7268|1.17|5.9318|5.9318
6_a47|0|0|0.0|0|0.0|0|1.304328257|0.0|0.011739916|-0.008723045|-0.1738997619999999|2|0.042276423|-0.14404966|-0.392537045|-0.010708889|0.051455447|10.93671042|0|0|-0.459934519|2|0.701994505|-0.149904224|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|0.009820713|-43.43026699|-52.41283988|101.7290544|-0.036834143|2.885749555|0.0|-1.547034008|-23.54237714|2431.668154|456.3812788|0.205609194|10.90843226|0.6832388209999999|5766.962611999999|111.4552019|25.13472712|0.0154005|-319.1626428|1055.658539|469.7495559|8.348196185|1.0|1.0|1.0|2.82|2.91|0.05|22.0|6.27|58.04|3.48|0.0|106.47|1.0|3.0|27.0|4.0|-5.02|379.81|0.0|1.0|4.59|9.53e-07|0.000362|1.63e-06|0.0|8.71e-10|-0.05354|-1608.684886|990.85|333.32|0.2536|224.66|422.9|-1608.50108|0.2119|-0.1544|-0.20794|0.03288085|-1608.554019|4.2153|13.0|7.9|7.9
19e_a38|1|0|3.376977671|0|7.412764017000001|2|1.297043576|0.0|-0.082311936|-0.007550899|-0.10490608|2|0.04508642|0.021678225|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|1|1|-0.436305701|1|0.723755855|0.04818471|0.89459881|0.700181525|0|0.776562593|-0.083623427|-0.10214405|0.02118651|-56.34606212|-68.82539051|118.734325|-0.03783113|9.619015829|16.39385667|-2.042881001|-37.96637911|2920.436229|523.2534216|0.250809026|12.34352977|0.871249918|6531.762734|168.99691289999998|34.02454948|0.020114756|-335.8133169|1837.325672|696.3887025|13.55346651|1.0|1.0|1.0|4.96|3.08|0.12|17.0|3.09|81.23|2.75|0.0|135.78|1.0|6.0|32.0|4.0|-6.39|427.48|0.0|1.0|3.3|1.15e-05|0.0049|1.89e-05|0.0|5.27e-08|-0.05139|-1409.582478|1183.12|321.31|0.3948|236.96|532.67|-1409.315831|0.3738|-0.15584|-0.20723|0.03483011|-1409.37733|8.0952|0.01|8.0083|8.0083
3a_a32|1|1|3.226454082|0|7.678326357|0|0.6094208210000001|0.0|-0.0505635059999999|-0.007588088|-0.045659995|0|0.03382716|-0.014365682|-0.250406908|-0.002794182|0.102212031|10.31100283|3|3|-0.491457345|0|0.84134255|-0.045516432|0.921812162|0.7757299320000001|1|0.817070968|-0.080607266|-0.0970820759999999|0.0224684379999999|-37.30101542|-44.92473442|87.55216606|-0.032360692|4.811337463|0.0|-0.970820756|-17.261046399999998|2028.93875|378.0996237|0.327690097|10.67859439|0.855441483|4249.04624|151.63860559999998|22.27382254|0.0236593529999999|-159.4728294|668.2146761|278.73805810000005|10.9483666|0.0|1.0|1.0|2.96|2.21|0.07|19.0|4.12|110.94|1.19|0.0|83.28|1.0|2.0|20.0|3.0|-5.77|298.39|0.0|1.0|3.32|4.83e-06|0.00144|4.51e-05|0.0|7.66e-07|-0.0558|-1554.796165|801.12|341.48|0.2719|341.48|355.48|-1554.7020630000002|0.2719|-0.15058|-0.20638|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
AKLKII_a46|1|0|2.917217813|0|6.605297921|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|-0.030657|3|0.0386379929999999|-0.008897473|-0.129865138|0.006821053|0.156485495|10.96959256|1|1|-0.270506095|3|0.718266758|-0.0150769919999999|0.8264237520000001|0.687139108|1|0.837641394|-0.071827497|-0.089369278|0.010384859|-34.061229|-42.37969553|160.85204040000002|-0.033194303|2.335284369|0.0|-1.161800612|-16.15213359|2000.353437|397.2168972|0.2278604669999999|11.22955511|0.92307023|4110.764451|108.05343229999998|20.38625028|0.015584114|-258.10190780000005|713.5187596|314.0966684|7.390123534|1.0|1.0|1.0|2.81|1.6|0.06|21.0|3.39|67.35|1.18|0.0|85.32|1.0|2.0|22.0|4.0|-6.5|287.32|1.0|1.0|2.45|0.000578|166.0|0.000266|0.0|6.18e-08|||||||||||||||181.0|6.7423|6.7423
27a_a34|0|0|0.0|1|7.412764017000001|1|0.300206665|1.963136117|0.0257175079999999|-0.012620846|-0.456594848|1|0.0408037829999999|-0.082271189|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|1|1|-0.53047808|1|0.8186389829999999|-0.07177581|0.832753533|0.749941528|0|0.600964267|-0.106669294|-0.123191967|0.026573385|-74.78290605|-86.36649751|176.4623026|-0.043345322|13.06088842|22.69787432|-2.340647376|-52.42823715|3394.470264|421.319507|0.235078289|15.91204178|0.7758691440000001|7104.26596|164.80691819999998|39.72721867|0.020552444|-371.4586403|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|3.66|2.58|0.13|23.0|3.97|129.74|1.06|0.0|122.61|1.0|6.0|33.0|7.0|-7.29|463.51|0.0|0.0|2.44|1.09e-05|0.00504|3.43e-05|0.0|2.44e-08|-0.03924|-1861.741982|1247.85|300.73|0.2896|247.91|598.18|-1861.468024|0.0203|-0.16691|-0.20615|0.04629882|-1861.534743|13.9023|0.24|6.6198|6.6198
47f_a18|0|0|0.0|0|7.03438793|1|1.251175676|0.0|-0.005500039|-0.005817448|-0.034211867|0|0.031179487|-0.048472184|-0.477030713|0.0036509859999999|0.033759227|10.94702253|0|0|-0.4138670829999999|0|0.765824398|-0.009917608|0.780474694|0.745431271|0|0.838156881|-0.063824969|-0.084851044|0.0138461289999999|-54.18475173|-72.03501774|111.1889928|-0.0289997239999999|9.979328976|58.84834254|-2.290978185|-46.00060733|3367.7324700000004|711.5604361000001|0.273449343|20.44855806|0.937396993|7870.103594|232.14715330000004|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|14.07716085|1.0|1.0|1.0|4.87|0.0|0.34|18.0|3.6|88.97|2.79|2.0|164.47|1.0|13.0|40.0|4.0|-6.4|541.68|0.0|0.0|2.83|7.76e-07|0.000421|3.01e-06|1.0|6.04e-10|-0.04439|-1743.375413|1602.99|400.42|0.5741|400.42|874.24|-1741.724929|0.5741|-0.12802|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458|8.0458
8f_a12|0|1|0.0|0|6.580639137|1|0.609895166|0.0|0.110310585|-0.008295703|-0.062406088|2|0.038347953|-0.013400998|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|1|1|-0.560548116|1|0.902669729|-0.13747286|0.80546986|0.8409290840000001|1|0.869823177|-0.072634742|-0.098932601|0.013287637|-41.27611074|-56.220383|83.13642146|-0.03822396|4.290980116|0.0|-1.6818542230000002|-23.45595611|2541.921472|494.2940092|0.161876566|13.00131176|0.853035146|5481.952981|91.98952021|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|1.0|4.09|3.26|0.1|21.0|3.41|78.41|3.1|0.0|115.66|1.0|3.0|27.0|4.0|-5.47|369.44|1.0|1.0|3.82|1.99e-06|0.000735|5.72e-06|0.0|3.79e-09|-0.06179|-1481.146454|1020.81|339.35|312.0|297.01|441.97|-1480.955408|0.2466|-0.15061|-0.2124|0.03056355|-1481.008909|1.4701|646.0|6.1898|6.1898
15c_a10|0|0|0.0|1|7.535296702|2|1.343850105|2.154210861|-0.236118846|-0.002218445|0.040869377|3|0.034807692|-0.06400528|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|1|1|-0.1742732839999999|2|0.7655272009999999|-0.03167553|0.772328328|0.733973277|1|0.904458517|-0.046967376|-0.072537853|0.014703076|-32.5870313|-50.32840842|65.41494073|-0.019267867|7.077912953999999|136.2098503|-1.233143495|-22.60962187|3012.018586|627.5338454|0.471771585|15.6886947|0.8158976029999999|6673.826433|327.3258326|25.30814911|0.023432886|-39.17102961|1619.721543|924.9341455|16.25826809|0.0|1.0|1.0|3.85|4.09|0.37|21.0|2.97|59.31|1.74|0.0|141.96|1.0|6.0|34.0|6.0|-6.99|454.57|1.0|0.0|3.1|0.0001419999999999|0.0646|2.68e-05|0.0|1.6100000000000002e-08|-0.04724|-1450.241475|1318.35|337.75|0.3939999999999999|221.75|595.63|-1450.139335|0.0|-0.14739|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0|7.0
