molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|RASA|PBF|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
2_a49|0|0|0|0.0|0.0|1|7.535296702|1.3438506419999998|2.12788659|-0.004112807|-0.03981057|0.038726287|-0.100166139|-0.041202373|0.005918367|1|0.004580676|0.055400364|-0.320124905|2|0.084099874|0.00991453|0.7701578720000001|0.81348014|0.41397907|0.01105681|-44.066695|5.634353797999999|0.18651986|95.04720801|-0.028277173|-20.55997527|2.871166625|0.7154059890000001|-1.187641272|-14.409545199999998|49.7010488|0.454163307|414.5350312|-605.2008985|-7.34284831|0.284594011|5.667936413|0.8320497920000001|4874.364109|145.02405359999997|0.017498253|-219.534132|845.9544764000001|8.91679918|0.0|0.0|1.0|1.0|3.09|0.15|3.28|3.7|69.62|1.0|99.52|0.0|2.0|-6.57|327.38|0.0|1.0|0.000292|0.000129|0.0421|2.43|0.0|0.0|1.51e-07|4.94e-05|-0.04372|1.79|3743.0|-1046.018455|-1045.981819|553.52|941.6|0.2988|0.34449|0.68172|-1045.810794|0.0572|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|59.0|7.2291|7.2291
5d_a40|0|0|0|0.0|0.0|1|8.149890544|0.6049133329999999|1.601200869|-0.005662681|0.0418378229999999|0.044526749|-0.1031436519999999|0.2078052269999999|0.029272031|2|0.006642869|-0.009744685|-0.399968083|0|0.145024458|0.0451110059999999|0.483934049|0.754010052|0.049855551|0.022027556|-39.55506228|10.10860823|0.245989948|112.88660690000002|-0.0377110779999999|-19.85450535|4.638915105|0.8111805740000001|-1.131332331|-17.30589257|49.66367051|0.479931934|346.0207917|-519.1767771000001|-7.94180214|0.188819426|6.288958592999999|0.922825231|4051.712713|86.65063178|0.014630084|-285.606135|640.0261471|6.713853887999999|1.0|1.0|0.0|0.0|3.02|0.21|4.08|3.64|75.5|1.0|74.11|0.0|3.0|-5.94|287.31|0.0|1.0|5.9e-05|0.000152|0.0436|2.98|0.0|0.0|4.7600000000000005e-05|0.0137|-0.06796|4.61|3.7374|-1276.833831|-1276.817151|473.48|765.69|0.4493|0.69613|0.69613|-1276.751174|0.4493|-0.2164699999999999|0.01667985|-1276.797751|9.2439|19.0|7.7212|7.7212
12n_a36|1|0|0|3.400581499|0.0|0|7.412764017000001|0.299253841|0.0|-0.0099988159999999|-0.350034917|0.0438779959999999|0.027627601|-0.035989956|-0.000273044|1|-0.001160331|-0.261631709|-0.5181211520000001|1|0.162338703|-0.000421339|0.750657639|0.720111143|0.239018516|0.0211044289999999|-60.42525197|14.28426215|0.279888857|189.4391835|-0.039955874|-53.08197085|9.668119648|0.741751453|-2.317440678|-27.04362074|74.70951411|0.454498749|487.397992|-1568.530003|-18.30412788|0.258248547|6.863551112000001|0.833176363|7657.057548000001|174.79221719999998|0.021232665|-327.25274110000004|2114.630173|14.3710571|0.0|0.0|0.0|3.0|5.03|0.17|1.28|2.15|123.75|0.0|142.02|0.0|7.0|-8.03|474.54|0.0|0.0|0.0001409999999999|0.0001889999999999|0.0897|1.64|0.0|0.0|1.36e-07|6.45e-05|-0.05056|6.24|3.6382|-1876.201464|-1876.168847|714.14|1256.83|0.3921|0.32172|0.7046600000000001|-1875.89723|0.0155|-0.19984|0.03261661|-1875.961945|14.3562|15.0|7.8239|7.8239
12be_a36|1|0|0|3.466734143|0.0|0|7.412764017000001|1.297042758|0.0|-0.009368126|-0.0419484829999999|0.043854875|0.118420241|-0.08981965|0.00430921|1|0.002872872|-0.289604649|-0.3825349939999999|1|0.132962547|0.00734728|0.8350231859999999|0.798015877|0.330453338|0.033763464|-54.15309606|23.42501577|0.201984123|140.1361326|-0.031937334|-52.44976141|16.25222352|0.5660743979999999|-1.852365352|-22.15805062|77.57811183|0.4564615729999999|553.6616295|-1285.166936|-15.37320593|0.433925602|8.773114043|0.839796323|6592.168374|301.05661160000005|0.034632557|-91.68453892|2270.314539|24.02799032|1.0|0.0|1.0|2.0|4.96|0.21|2.83|1.9|87.66|0.0|136.74|0.0|7.0|-7.13|441.49|0.0|0.0|7.75e-05|7.13e-05|0.0315|2.62|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|2.68|3.3487|-1462.0007349999998|-1461.968283|739.48|1256.67|0.7034|0.40844|0.70465|-1461.68274|0.0018|-0.18969|0.03245204|-1461.747501|10.3044|44.0|7.3565|7.3565
15a_a50|0|1|1|0.0|0.0|2|7.934155233999999|1.3530592819999998|4.126145086|-0.004429392|-0.06317118|0.035694444|-0.0446629609999999|-0.15010386|-0.125205943|2|0.005828749|-0.209259615|-0.325638639|1|-0.051676609|-0.207610131|0.76745052|0.837789896|0.4349386739999999|0.018014615|-46.91098865|10.77967103|0.162210104|97.06405493|-0.029316925|-30.25705388|6.450390922|0.705410595|-1.436529349|-17.54280159|57.69065967|0.4476230879999999|501.3207109|-859.5972780999999|-10.49734522|0.294589405|8.095541483|0.8103580690000001|5401.219537|176.277812|0.018747341|-245.8291419|1218.577214|11.21812301|0.0|1.0|1.0|1.0|3.7|0.23|3.23|3.57|68.76|0.0|110.43|0.0|5.0|-6.78|371.44|0.0|1.0|0.000251|0.0001189999999999|0.0444|2.51|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|2.66|4.0408|-1199.818129|-1199.784983|644.4|1091.64|0.1767|0.66132|0.66132|-1199.572081|0.1767|-0.19948|0.03314629|-1199.629702|9.0948|41.0|7.3872|7.3872
17b_a25|0|0|0|0.0|0.0|1|6.842683282|1.3732004619999998|1.785120622|-0.004368141|-0.002108117|0.042843137|-0.026412432|-0.100018134|0.016982601|1|0.005244553|-0.073994564|-0.366585181|2|0.068812225|0.029728702|0.636746066|0.882170399|0.410780725|0.015879547|-51.71860811|12.04068508|0.1178296009999999|89.34443096|-0.029249891|-45.64634114|9.129863339|0.724866184|-1.6672437880000002|-22.17876359|63.75929319|0.476276266|668.9067217|-1264.189524|-16.81707305|0.275133816|9.700133933|0.909403632|6674.061446|208.6205329|0.0175785369999999|-341.0100868|1744.031591|13.32894629|1.0|1.0|1.0|1.0|3.56|0.11|4.88|5.18|96.49|0.0|135.78|0.0|7.0|-6.53|458.51|0.0|0.0|4.75e-06|8.59e-06|0.00394|3.61|0.0|0.0|9.08e-11|4.16e-08|-0.05531|5.89|3961.0|-1483.873254|-1483.830524|781.08|1329.35|0.4635|0.31395|0.6594800000000001|-1483.563965|0.1741|-0.21939|0.04272963|-1483.630939|5.2142|101.0|6.9957|6.9957
5g_a40|0|0|0|0.0|0.0|1|8.149890544|0.604913142|1.534673091|-0.016033575|-0.190406197|0.044946237|-0.0602779129999999|0.122088541|-0.091116241|2|-0.012008571|0.137067086|-0.4748772539999999|0|0.006643696|-0.1312278909999999|0.7733200179999999|0.67772744|0.245639795|0.024937196|-72.93994279|11.83520323|0.32227256|152.9506864|-0.049288357|-32.29667648|5.616992201|0.745349319|-1.577227413|-23.39227384|84.77514603|0.488538966|321.64971460000004|-748.5527627|-11.10198254|0.254650681|6.193485364|0.955183157|4358.890754999999|120.8573152|0.025660198|-232.8857705|1004.297909|12.1783403|0.0|0.0|0.0|2.0|3.13|0.21|2.69|2.5|115.96|1.0|78.2|0.0|3.0|-6.6|301.32|0.0|0.0|5.78e-05|0.000426|128.0|2.17|0.0|0.0|0.0013|391.0|-0.0540299999999999|4.02|3.48|-1328.055803|-1328.015099|489.04|800.98|261.0|0.6563|0.6563|-1327.9345529999998|261.0|-0.19908|0.04070345|-1327.982732|6.7957|123.0|6.9101|6.9101
16c_a32|1|1|1|3.329674745|0.0|0|7.765993078999999|0.6094207629999999|0.0|-0.01639019|-0.087497559|0.03995614|-0.03152033|-0.031087095|-0.036931818|3|-0.00369116|-0.229450999|-0.697601261|0|0.0482801729999999|-0.061904762|0.764217655|0.773043206|0.367322508|0.025791147|-53.00702241|15.38819548|0.226956794|135.41296|-0.038178095|-42.71426897|9.181311842|0.6846367059999999|-1.679836163|-22.77882371|68.39521789|0.463897164|461.2334662|-1002.268243|-13.59090376|0.3153632939999999|6.313526111|0.8653137670000001|5979.891916|188.1603823|0.02579269|-220.3256617|1463.941729|15.38911619|1.0|1.0|1.0|2.0|3.5|0.22|5.64|4.21|149.27|0.0|107.14|1.0|7.0|-6.44|399.49|1.0|0.0|9.17e-07|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.0505|4.12|3.6264|-1916.6792|-1916.651132|639.66|1069.28|0.2955|0.70198|0.70198|-1916.478107|0.2955|-0.20047|0.02806787|-1916.536967|5.3459|5.0|8.3468|8.3468
18_a34|0|0|0|0.0|0.0|1|7.423568444|1.4547811819999998|1.801574074|-0.014733513|-0.101546926|0.040527066|-0.100548575|-0.141332289|-0.136990511|1|0.002183342|-0.478810922|-0.493450778|1|0.0468829359999999|-0.224951558|0.713979177|0.68981472|0.295523326|0.040845819|-49.86847383|22.55015528|0.31018528|171.24705480000003|-0.0422555509999999|-39.55742812|12.44948722|0.695849945|-1.816988713|-23.32844015|72.41862911|0.441058733|380.8328339|-1003.122927|-12.87916264|0.304150055|6.282442545|0.789096743|5296.289007|167.9151283|0.027385869|-216.2496321|1441.579371|15.11918774|1.0|1.0|1.0|0.0|3.28|0.21|3.13|3.15|75.47|0.0|93.91|0.0|5.0|-6.26|351.36|0.0|1.0|4.77e-05|7.829999999999999e-05|0.0275|3.07|0.0|0.0|2.22e-06|0.000781|-0.03925|5.07|4.1234|-1199.288654|-1199.259634|592.04|991.93|0.3525|0.56101|0.60488|-1199.101028|0.0303|-0.21474|0.02902032|-1199.158044|6.7806|2.43|5.6144|5.6144
17d_a50|0|1|1|0.0|0.0|2|8.105609402|1.338814635|4.380250483|-0.002166617|0.03538699|0.031990741|0.006071856|-0.136180713|-0.125540541|2|0.01245647|-0.323333765|-0.2294807539999999|1|-0.1921395789999999|-0.2177003589999999|0.7276268779999999|0.929886823|0.8020670809999999|0.0152123589999999|-30.63468215|10.55016861|0.070113177|48.62532158|-0.025589979|-33.56790124|7.31681784|0.75405703|-1.535398758|-17.74731987|41.18485076|0.445708152|644.9008302|-1064.839192|-12.30823045|0.24594297|6.996105516|0.8041037459999999|6281.764548|170.5678813|0.013178555|-352.3903892|1412.14676|9.139672835|0.0|1.0|1.0|0.0|4.07|0.35|4.0|4.29|51.77|0.0|133.19|0.0|6.0|-6.25|424.54|0.0|1.0|3.17e-05|1.31e-05|0.00557|3.72|0.0|0.0|8.55e-08|3.63e-05|-0.03251|3.41|4.0506|-1335.989008|-1335.962757|727.15|1263.22|0.1819|0.66103|0.66103|-1335.649722|0.1819|-0.19967|0.02625058|-1335.713194|7.9942|74.0|7.1308|7.1308
1l_a5|1|0|0|2.964063799|0.0|0|6.605297921|1.270375394|0.0|-0.00183668|-0.0052651969999999|0.025672515|-0.111303801|-0.019865028|-0.05139414|1|0.007613233|0.043915678|-0.21108114|2|-0.174469948|-0.091849662|0.71872376|0.890289002|0.357062421|0.0078543119999999|-38.79937717|4.43679678|0.109710998|61.974288|-0.026512937|-21.62050954|2.506287665|0.769406114|-1.219595099|-14.9768065|43.23617395|0.47265823|502.9124512|-688.9330988|-8.460199385|0.230593886|7.401206343999999|0.896303416|4665.793689|130.25942849999998|0.013054186|-304.3678822|895.4089219|7.374136537999999|1.0|0.0|1.0|1.0|2.98|0.14|5.56|5.32|54.46|0.0|105.07|0.0|4.0|-5.4|340.42|0.0|1.0|9.06e-06|1.04e-05|0.00356|4.19|0.0|0.0|1.4800000000000003e-09|5.02e-07|-0.04149|3.89|4.3664|-1069.261615|-1069.229786|609.85|1033.47|0.4921|0.45892|0.57392|-1069.047151|187.0|-0.21939|0.03182983|-1069.101032|3.3694|32.0|7.4949|7.4949
LY580276_a4|0|0|0|0.0|0.0|1|7.535296702|1.344599701|2.067497166|-0.001543874|-0.020236527|0.044357639|0.0295482979999999|-0.172607392|0.011772853|1|0.009622161|-0.042912895|-0.191806286|1|0.035666446|0.019144144|0.518109998|0.8685269959999999|0.243350596|0.008729943|-27.6229776|4.207217677|0.131473004|63.36073061|-0.028035586|-16.49563923|2.027582675|0.8478469959999999|-1.065352257|-13.51117823|31.83019528|0.437093506|418.5688558|-513.4247728|-6.511436537000001|0.152153004|5.456603642999999|0.7764939829999999|4098.640927|73.32703409|0.008312438|-335.2755182|605.5630025|4.0060099860000005|1.0|0.0|1.0|0.0|3.01|0.22|4.49|4.43|30.71|0.0|84.74|0.0|2.0|-5.71|293.34|0.0|1.0|0.000213|6.18e-05|0.0181|3.35|0.0|0.0|2.75e-07|8.08e-05|-0.0225|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|0.1905|0.36903|0.68002|-959.356125|0.1842|-0.2099599999999999|0.023546627|-959.404416|3.2891|175.0|6757.0|6757.0
4e_a46|0|0|0|0.0|0.092094405|1|7.825245291|0.300205548|2.12386814|-0.005995748|-0.370202917|0.041636905|-0.08224348|-0.058626723|-0.05803828|1|0.002688298|-0.049530834|-0.514537262|2|0.075271624|-0.076733489|0.69063113|0.753715041|0.68427144|0.010671173|-63.39469142|8.098142567|0.246284959|186.9007941|-0.030951758|-48.825259|6.145520557|0.7951078540000001|-1.949960781|-23.48867857|71.49283399|0.4753010039999999|571.9794684|-1479.78675|-17.82509456|0.204892146|7.906917146|0.905854609|7615.063066|155.48860530000002|0.0125621839999999|-447.9030518999999|1861.114491|9.533193534|1.0|0.0|1.0|2.0|4.5|0.27|3.05|5.93|124.17|0.0|137.28|0.0|5.0|-6.6|488.6|1.0|0.0|8.29e-07|3.92e-06|0.00191|3.78|0.0|0.0|1.56e-09|7.64e-07|-0.03893|8.03|4.1773|-1884.613031|-1884.564974|757.1|1343.97|0.4814|0.5745600000000001|0.56481|-1884.255802|0.3109|-0.21005|0.04805633|-1884.324182|3.2466|154.0|6.8125|6.8125
12s_a30|0|0|0|0.0|0.0|0|7.412764017000001|0.604984545|0.0|-0.007621736|-0.095120438|0.04625323|-0.0601024909999999|-0.035768573|-0.04950715|1|-0.001131023|-0.145315868|-0.446807335|1|0.006789196|-0.080971844|0.591758164|0.706713791|0.404041243|0.019324097|-58.75255278|12.51292194|0.2932862089999999|189.9114627|-0.040189672|-43.45862792|8.102485674|0.790481833|-1.969293912|-26.02399668|71.26547471|0.467381416|457.6180044|-1275.175837|-16.8513047|0.209518167|8.066744794|0.877516163|6639.7334200000005|135.66918710000002|0.017398791|-376.1910929|1613.162737|11.26623|1.0|1.0|0.0|1.0|4.63|0.14|4.67|3.74|81.65|0.0|127.19|0.0|5.0|-6.06|434.46|0.0|0.0|3.24e-06|6.71e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|3.5348|-1774.236634|-1774.202623|677.35|1140.1|0.2148|0.43338|0.68458|-1774.01033|0.1576|-0.20495|0.03401064|-1774.072418|3.9579|7.0|8129.0|8129.0
18d_a30|0|0|0|0.0|0.0|0|7.412764017000001|0.6049874|0.0|-0.0072724869999999|-0.064217094|0.040899471|-0.071608958|-0.053728319|-0.087019298|1|0.002064369|-0.120380857|-0.4624430539999999|1|-0.001699165|-0.149451598|0.64876559|0.803280262|0.346980269|0.017843227|-49.44608411|11.29282624|0.196719738|124.5022473|-0.037906966|-41.33339749|7.147133584|0.783284395|-1.85744132|-23.99099587|60.73891035|0.443774287|508.389239|-1175.558798|-15.18369704|0.216715605|7.063141946|0.797831306|6367.958933|137.15746130000002|0.016577694|-358.5765637|1500.807121|10.49188139|1.0|1.0|0.0|1.0|4.75|0.14|4.25|3.18|81.65|0.0|127.24|0.0|5.0|-6.02|416.47|0.0|0.0|4.12e-06|9.71e-06|0.00405|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05506|4.07|3.4682|-1675.020297|-1674.987709|669.66|1129.46|0.3856|0.4325|0.69017|-1674.785879|0.3788|-0.19673|0.03258724|-1674.8453470000002|6.2946|21.0|7.6737|7.6737
17b_a6|1|0|0|3.375166525|0.0|0|7.412764017000001|1.425925343|0.0|-0.01272079|-0.0265090529999999|0.042739018|0.139594234|-0.0385646|-0.0791229359999999|1|-0.00194781|-0.180339002|-0.563310199|1|0.002947625|-0.138423611|0.8013954109999999|0.753949098|0.318652397|0.03122461|-62.63196368|20.48861696|0.246050902|161.4509401|-0.041494349|-47.0150166|13.44399246|0.7706671740000001|-2.074717455|-27.2272998|83.12058064|0.4548818979999999|494.7179214|-1361.36499|-17.86570631|0.229332826|8.974770742|0.834464855|5985.963521|150.48105900000002|0.019915748|-355.2067434|1766.4758989999998|13.06809384|1.0|1.0|1.0|2.0|3.53|0.12|4.98|4.32|95.85|0.0|116.79|0.0|5.0|-5.89|409.44|0.0|0.0|1.56e-06|6.69e-06|0.00274|4.09|0.0|0.0|9.77e-10|4e-07|-0.05736|4.04|2.9964|-1350.102764|-1350.078181|690.98|1168.62|0.3949|0.69615|0.7016100000000001|-1349.830814|0.0033|-0.18281|0.02458322|-1349.892156|7.3188|153.0|6.8153|6.8153
8a_a31|1|0|0|3.28085223|0.0|0|7.765993078999999|0.610138387|0.0|-0.015034136|-0.158899731|0.043817204|-0.1480271209999999|-0.135144546|-0.01861065|2|-0.009293513|-0.094359203|-0.520051508|0|0.0502030679999999|-0.030149254|0.883113019|0.594139864|0.272259026|0.0375544779999999|-60.46233433|18.56711239|0.405860136|200.6591816|-0.0416959379999999|-33.35560699|9.179668678|0.666437359|-1.501053781|-20.61467025|79.02944672|0.4512945479999999|293.7455749|-742.1281291|-10.19199103|0.333562641|5.83708559|0.822471411|4538.505909|164.9149565|0.030052065|-164.57484340000002|1113.575221|14.85788369|0.0|0.0|1.0|2.0|3.34|0.2|4.16|2.54|114.29|0.0|83.83|0.0|3.0|-7.11|314.36|0.0|0.0|0.000269|0.000773|243.0|1.56|0.0|0.0|4.62e-06|0.00145|-0.02993|1.53|3.8097|-1347.541429|-1347.507102|538.75|872.11|0.2604|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|-0.18869|0.03432763|-1347.446223|5.3042|0.79|6.1024|6.1024
12ak_a36|1|0|0|3.501132553|0.0|0|7.412764017000001|1.270373882|0.0|-0.006465433|-0.0407717229999999|0.041728395|0.12041792|-0.116440196|-0.015708652|1|0.005035022|-0.163978382|-0.439326642|1|0.051506104|-0.0265703679999999|0.860667615|0.848705143|0.537460657|0.019931266|-49.87483724|14.3700664|0.151294857|109.0807368|-0.032660864|-47.69888026|10.36054668|0.737439195|-1.926990997|-23.5478668|64.24490364|0.423822657|611.9003905000001|-1389.324141|-16.97756755|0.262560805|7.98672125|0.735576751|6240.396899|189.3013851|0.018055095|-342.3783571000001|1883.984673|13.01738243|1.0|1.0|1.0|2.0|5.05|0.24|3.85|3.01|69.2|0.0|138.33|0.0|6.0|-6.19|423.51|0.0|1.0|1.13e-05|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|4.21|3.6895|-1350.900117|-1350.865407|730.3|1247.89|0.4514|0.69463|0.7034699999999999|-1350.57563|0.0001|-0.20204|0.03471045|-1350.637958|8.5394|46.0|7.3372|7.3372
3n_a32|1|1|1|3.616639267|0.0|0|7.773594467000001|0.609420754|0.0|-0.00615216|-0.01504795|0.035643275|-0.056907012|-0.1006122119999999|-0.0711168609999999|3|0.002379137|-0.153506065|-0.435658951|0|-0.018016496|-0.121627423|0.762657782|0.840041782|0.287402381|0.01889769|-42.83673428|10.86481886|0.159958218|91.96452611|-0.027401986|-30.65624207|6.246493173999999|0.648933114|-1.205687365|-15.75418035|53.70155314|0.456693072|482.963897|-693.1839353999999|-9.057526067|0.351066886|6.369579712999999|0.840580248|5553.014016|201.8383309|0.0210408339999999|-171.25176130000003|1068.190111|12.0969734|1.0|1.0|1.0|1.0|3.51|0.32|6.71|5.01|120.17|0.0|106.44|0.0|3.0|-5.98|382.5|0.0|0.0|1.11e-06|1.23e-05|0.0047|3.74|0.0|0.0|1.1e-07|4.19e-05|-0.05535|2.57|3.5459|-1825.378576|-1825.349557|614.67|1036.75|0.2839|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.20256|0.02901944|-1825.218291|6.2667|21.0|7.6778|7.6778
8g_a8|1|0|0|3.073183107|0.0|1|7.535296702|1.39137364|1.298078704|-0.014340328|-0.222784884|0.0438779959999999|0.000966222|-0.025002199|-0.03728368|1|-0.007047583|0.162134281|-0.508072694|0|0.121495775|-0.0571942009999999|0.656457444|0.533935495|0.298992226|0.031118325|-83.78686741|19.06725815|0.466064505|285.5736014|-0.052430233|-48.6934008|11.68315869|0.8330608209999999|-2.464220973|-32.12579035|102.8541256|0.479218966|327.1604688|-1509.912147|-19.68456628|0.166939179|7.440878437999999|0.920192814|6581.432140999999|102.2893227|0.017636126|-408.1554248|1812.487286|10.80625499|0.0|1.0|0.0|2.0|3.31|0.04|4.11|3.89|99.34|0.0|111.38|0.0|4.0|-6.34|417.39|0.0|0.0|5.01e-06|1.16e-05|0.00483|3.53|0.0|0.0|4.01e-08|1.67e-05|-0.05849|7.17|3.7495|-1450.9549470000002|-1450.913472|635.27|1083.78|0.3904|0.69221|0.69221|-1450.728709|0.3904|-0.21391|0.04147516|-1450.787398|7.5762|4.2|5.3768|5.3768
12bd_a36|1|0|0|3.497517322|0.0|0|7.412764017000001|1.297043358|0.0|-0.006695407|-0.045630197|0.04625323|0.025649557|-0.030990165|-0.0288761339999999|1|0.0045625|-0.169994208|-0.436345273|1|-0.011529973|-0.047786573|0.857993338|0.832478093|0.279020022|0.0177487689999999|-46.92083391|11.7156452|0.167521907|110.578217|-0.035521445|-43.33557909|7.733288012999999|0.78244124|-1.989200921|-23.44707102|58.63647911|0.475272043|549.5039111000001|-1313.035977|-15.47699253|0.21755876|8.050812711|0.905749421|5957.939097|143.6066496|0.015363883|-372.868829|1678.127264|10.14142465|1.0|0.0|0.0|2.0|4.95|0.21|3.76|2.5|69.2|0.0|133.68|0.0|5.0|-6.38|409.49|0.0|1.0|2.8600000000000004e-05|2.5e-05|0.0102|3.41|0.0|0.0|4.55e-08|1.86e-05|-0.05236|3.79|3544.0|-1311.591775|-1311.560669|706.26|1200.23|0.4467|0.69411|0.7044100000000001|-1311.291779|0.0058|-0.19826|0.03110617|-1311.352257|7.6908|17.0|7.7696|7.7696
15_a10|0|0|0|0.0|0.0|1|7.535296702|1.277647202|2.124460476|-0.0027892409999999|0.035396617|0.0353864729999999|-0.0729795729999999|-0.055918786|-0.05940848|1|0.009514122|-0.136323668|-0.208590561|2|-0.079744227|-0.105662909|0.635064845|0.915526801|0.710970489|0.018614889|-35.30133759|11.09373722|0.084473199|50.34268476|-0.025240716|-26.33385303|6.61142847|0.646412648|-1.186313662|-15.04246823|46.39507481|0.434181679|545.6177511|-706.9960069|-8.964715924|0.353587352|6.35937164|0.767351752|5769.347123|210.7240726|0.020932674|-174.5122907|1093.722422|12.47504566|1.0|1.0|1.0|0.0|3.29|0.23|4.91|4.72|52.83|1.0|111.21|0.0|5.0|-6.07|390.87|0.0|1.0|3.32e-05|1.56e-05|0.0061|3.68|0.0|0.0|5.01e-09|1.96e-06|-0.05243|3.12|3.7997|-1604.08794|-1604.057542|641.98|1086.19|0.4553|0.41458|0.68543|-1603.851644|0.1647|-0.20983|0.03039798|-1603.907391|6.1563|33.0|7.4815|7.4815
9b_a36|1|0|0|3.513187594|0.0|0|7.412764017000001|0.62670079|0.0|-0.0058276019999999|-0.023369916|0.040166667|0.082806042|-0.077361324|-0.06502499|1|0.005458948|-0.094526372|-0.4060950789999999|1|-0.034830997|-0.1177413269999999|0.7961424690000001|0.8453794609999999|0.2602997|0.017007854|-46.58565720000001|10.68084402|0.154620539|97.10089515|-0.036110824|-38.76797062|6.707514535|0.78242217|-1.769430355|-22.67740953|57.26650122|0.453252346|530.8939077|-1111.193067|-14.24129533|0.21757783|7.549264797|0.828997331|5838.085413000001|136.63774650000002|0.015872498|-354.7193098|1420.196295|9.967846072|1.0|1.0|0.0|1.0|4.73|0.14|3.6|2.76|82.47|0.0|126.17|0.0|5.0|-6.46|398.48|0.0|0.0|2.49e-05|3.71e-05|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.82|3.8535|-1575.7800140000002|-1575.751975|666.01|1127.85|0.5392|0.69763|0.69763|-1575.557248|0.5392|-0.20979|0.02803905|-1575.616432|8.4288|21.0|7.6778|7.6778
14b_a50|0|1|1|0.0|0.0|2|7.934155233999999|1.267593742|4.240438135|-0.003935732|0.0228205129999999|0.030219907|-0.068176984|0.037777505|-0.041169251|2|0.011249462|-0.280243276|-0.306633966|1|0.030057537|-0.076752616|0.71456262|0.904076348|0.7031402240000001|0.022423099|-33.02344264|14.70317076|0.095923652|62.89861413|-0.025558317|-32.9673668|9.64109526|0.637281054|-1.533499045|-16.75898192|47.72661339|0.445384689|592.81677|-1005.538915|-10.98912227|0.362718946|6.3538844910000005|0.8030515570000001|6737.145102|237.8403928|0.021820402|-180.03459850000002|1577.857852|14.30797341|1.0|1.0|1.0|0.0|4.64|0.35|3.72|4.81|66.99|0.0|128.39|0.0|7.0|-6.5|441.52|0.0|1.0|2.51e-05|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|3.05|4.0775|-1431.068494|-1431.037684|718.64|1253.87|0.1637|0.55594|0.64303|-1430.72987|0.1373|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818|5.1818
