molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
9g_a24|0.0|0|2.931798469|0.0|1|7.273092596000001|1.427608366|-0.318471716|-0.00106361|2|0.0279797979999999|-0.162313932|-0.0425444|0.0144065739999999|10.96318169|-0.02471184|2|2|-0.049325609|0.683676657|0.7931626959999999|0.13372961|0.657503038|0|-0.064835725|0.01876163|-32.080056199999994|9.283063574|174.88817269999998|0.132863247|-0.021297745|-16.07665151|0.4819264479999999|-15.87288497|49.25777584|-10.53790724|41.36311977|1196.910121|-5.214049137|6.124370267000001|10.69818114|-192.9198181|21.8662148|0.033884884|0.0|1.0|1.0|1.0|2.8|22.0|-6.43|2.91|2.93|72.28|0.0|0.0|87.53|0.0|1.0|3.0|-2.49|23.0|4.0|302.33|1.0|0.0|0.00323|977.0|0.0008179999999999|247.0|3.720000000000001e-07|5.2521|0.75|4.2802|-984.5891383|524.03|289.67|0.2444|236.07|400.47|0.1023|-0.17806|-0.21391|-984.497752|4.4131|68.0|7.1675
18b_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604987149|0.036563014|-0.006947027|2|0.041767677|-0.039831247|-0.375139476|0.003099827|10.31163838|-0.051413084|1|1|-0.090115975|0.80330079|0.822401103|0.022695194|0.760234689|0|-0.078751666|0.019880184|-52.09100293|13.14992762|77.65678625|0.130659636|-0.036237883|-41.72392601|0.759715688|-34.45606603|75.30642440000001|-23.96987622|65.24093056|3057.267112|-15.85509189|7.513189589|13.0644231|-792.7545943|31.55111394|0.0184861069999999|1.0|1.0|0.0|1.0|4.78|17.0|-6.7|3.87|2.49|105.44|2.0|0.0|131.99|0.0|1.0|5.0|-5.49|31.0|5.0|423.49|0.0|0.0|3.23e-06|0.00137|1.57e-05|0.0066599999999999|2e-07|3.5256|3.64|3.5256|-1668.034279|697.37|351.66|0.3576|351.66|563.55|0.3576|-0.14385|-0.2052699999999999|-1667.849173|6.5037|25.0|7.6003
1i_a5|0.0|0|2.843224727|-4.358943904|0|6.605297921|1.219028472|-0.145964178|-0.006494891|2|0.0253888889999999|0.018196138|-0.279280326|-0.0012491689999999|10.94550053|-0.003198529|1|1|0.004923698|0.525406088|0.780175595|-0.058385936|0.513260607|0|-0.091178745|0.008291428|-50.81756452|4.621144795|201.1526326|0.112394438|-0.03570792|-26.09853285|0.759459597|-28.32266298|57.78921354|-19.90145306|55.43870932|942.1618767|-11.09187646|7.314842247|13.79450888|-443.6750585|26.20475553|0.0196689|1.0|1.0|1.0|1.0|2.83|23.0|-8.88|5.48|6.37|54.46|2.0|0.0|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|366.34|0.0|1.0|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|1.3300000000000002e-09|4.7243|3.58|4.3799|-1288.356212|569.42|283.08|0.7585|262.44|443.05|0.0207|-0.17945|-0.23674|-1288.264271|2.8939|24.0|7.6198
13a_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984129|0.113424769|-0.011002918|2|0.042560386|-0.036541822|-0.627166322|-0.003436924|10.31162842|-0.0351777|1|1|0.006103754|0.841060094|0.8303425640000001|0.019603815|0.802578397|0|-0.109682335|0.01856512|-74.02777574|12.53013554|381.9643801|0.303605444|-0.042832838|-51.70573895|0.799862466|-49.96348386|88.22659517|-28.90911938|86.55791128|2520.165025|-19.5115996|8.066980235|15.1104742|-1034.114779|36.14261279|0.017212819|1.0|1.0|0.0|2.0|4.76|17.0|-6.19|3.04|1.72|124.74|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|441.51|0.0|0.0|9.68e-06|0.00427|5e-05|0.0221|6.520000000000001e-07|5.0535|4.54|3.5288|-1744.491614|721.66|351.35|0.1788|245.34|541.59|0.1603|-0.14953|-0.20503|-1744.281248|1.4855|14.0|7.8665
8h_a8|0.0|0|2.975382653|0.0|1|7.05012252|1.3918396709999998|0.038482973|-0.010324979|0|0.046205674|0.008138299|-0.485274006|-0.007796225|10.94341368|0.007079485|1|1|0.254819201|0.578166105|0.6971223040000001|0.111824921|0.56916135|0|-0.122706004|0.0111998669999999|-72.14530885|6.58499063|316.4918269|0.397594866|-0.048805507|-39.07081527|0.918315905|-42.41801879|70.94463092|-28.69532281|78.73029948|2019.780061|-16.87148841|7.453557203|13.58738632|-742.3454901|31.2477685|0.00764059|0.0|0.0|0.0|2.0|3.11|23.0|-7.95|4.69|4.72|80.88|2.0|0.0|105.27|0.0|1.0|4.0|-5.21|29.0|4.0|391.37|0.0|0.0|6.11e-06|0.0023899999999999|1.01e-05|0.00395|1.13e-08|4801.0|7.71|3.7327|-1361.651799|608.39|332.16|0.3011|258.25|480.09|272.0|-0.15475|-0.21819|-1361.5113789999998|4.4356|11.59|4.9359
3j_a32|0.0|1|3.564417045|0.0|0|8.234564993|0.609420782|0.0053427669999999|-0.006580847|0|0.037373737|-0.029763115|-0.269814716|-0.000202965|10.31100276|-0.052622352|3|3|-0.097980957|0.812195122|0.824282683|-0.020129489|0.7557114|1|-0.070289671|0.013773753|-37.33051857|7.315176208|47.55031019|0.134898055|-0.030815085|-26.79963418|0.7487739999999999|-19.82606536|58.58770587|-16.36574867|44.64569478|1778.1826620000002|-8.691773249|5.900829539|10.69497519|-321.5956102|21.85672669|0.015301673|1.0|1.0|1.0|1.0|3.27|19.0|-6.69|6.68|4.93|110.94|1.0|0.0|95.74|0.0|1.0|3.0|-5.92|23.0|3.0|338.45|0.0|1.0|1.21e-06|0.0004089999999999|1.58e-05|0.00533|2.03e-07|3.4982|3.02|3.4982|-1671.507439|564.55|354.42|0.3005|354.42|405.19|0.3005|-0.14498|-0.19859|-1671.402462|5.9266|8.0|8.0969
1j_a5|0.0|0|2.9426852410000004|0.0|0|6.605297921|1.427567371|-0.2031633169999999|-0.003981454|2|0.025987654|-0.115553003|-0.175183967|0.00683534|10.9487794|-0.032333695|1|1|-0.0178558139999999|0.74740095|0.7862755770000001|-0.084090414|0.717355058|0|-0.073803258|0.019690225|-39.64241895|10.57633738|73.73338699|0.152836128|-0.027258236|-21.49609451|0.616489567|-21.29338752|54.3827755|-14.64139152|50.21875634|847.5275797|-7.86442482|7.328149934|13.80288876|-322.4414176|23.74961767|0.026739895|1.0|1.0|1.0|1.0|2.76|23.0|-8.14|4.5|4.21|63.69|0.0|0.0|96.98|0.0|1.0|4.0|-4.03|25.0|4.0|328.37|1.0|1.0|9.27e-05|0.0304|6.29e-05|0.0206|7.190000000000001e-09|4.4331|2.61|4.1205|-1065.849941|572.47|300.89|0.5115|279.68|445.81|0.1644|-0.16813|-0.20645|-1065.723417|3.0364|24.0|7.6198
26_a20|0.0|0|0.0|0.0|1|6.842683282|1.4165417530000002|-0.000846851|-0.00578453|2|0.0396875|0.1516835819999999|-0.3297182369999999|0.003085806|10.93106273|-0.033102079|1|1|0.057022334|0.7071284179999999|0.7541508029999999|-0.070815554|0.690530489|1|-0.0862808009999999|0.012753218|-58.21621279|8.604974082|299.8332395|0.20662747|-0.0327795789999999|-37.66339899|0.7848887259999999|-39.28020352|65.85953426|-22.11735334|66.82118688|2534.075607|-14.92323356|7.598632688999999|14.40103379|-790.9313788|28.17896678|0.014879363|1.0|1.0|1.0|1.0|3.42|27.0|-9.18|4.5|4.62|86.69|2.0|0.0|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|419.48|0.0|1.0|7.27e-06|0.00305|9.51e-06|0.00399|6.64e-10|4.8421|4.97|3.8894|-1352.315376|715.27|318.77|0.2081|256.05|543.96|0.0814|-0.16129|-0.21226|-1352.098465|4.8742|131.0|6.8827
9i_a24|0.0|0|2.9199957480000003|0.0|1|7.153833802|1.4281889280000002|-0.113620183|-0.005148312|2|0.023854167|-0.076024544|-0.190487553|0.004814196|10.96661275|-0.00532872|2|2|-0.336939175|0.783500303|0.822658951|0.139004845|0.73094562|0|-0.064657333|0.025118046|-30.56504777|11.87389334|10.13249376|0.173910636|-0.024639839|-15.60091656|0.499238289|-14.44881966|51.05832236|-11.64783344|42.43894111|761.9885477000001|-5.506205845|5.946747117|11.18382556|-187.2109987|23.33121014|0.038195951|1.0|1.0|1.0|1.0|2.76|22.0|-6.05|2.42|2.72|72.28|0.0|0.0|82.17|0.0|1.0|3.0|-2.6|22.0|4.0|288.31|1.0|0.0|0.00248|716.0|0.000791|228.0|8.95e-07|4.6212|1.13|4.1459|-945.286637|501.48|299.06|0.2373|268.3|363.15|0.0029|-0.17204|-0.21943|-945.222448|9.2818|88.0|7.0555
10_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.605017375|0.190318474|-0.010609861|3|0.034166667|0.017396832|-0.381954986|-0.008037672|10.31162304|0.043342516|1|1|-0.0947326669999999|0.8947911009999999|0.743072638|-0.140523767|0.834020779|1|-0.1007256719999999|0.014615264|-46.64544572|6.768239856|248.0820067|0.252593682|-0.0359752729999999|-21.21655855|0.7066293240000001|-21.60122201|56.68388955|-16.65993003|53.41368558|1361.86525|-7.715112198|5.031169383|8.559361451000001|-254.5987025|23.57661855|0.023470578|0.0|1.0|1.0|1.0|3.02|21.0|-6.51|3.79|3.41|105.82|0.0|0.0|88.28|0.0|1.0|2.0|-4.3|22.0|4.0|305.36|0.0|1.0|5.07e-05|0.0155|0.000145|0.0443|3.06e-07|5375.0|1.64|3.4217|-1288.190838|498.67|362.35|0.2124|230.67|323.26|0.0463|-0.15011|-0.21249|-1288.097561|9.3381|7943.0|5.1
18_a20|0.0|0|3.463603867|0.0|0|6.842683282|1.400923654|0.1160337319999999|-0.008841844|2|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|10.93301779|-0.054458882|1|1|0.003282792|0.809917509|0.7602869659999999|-0.107446431|0.778639593|1|-0.0927760219999999|0.0108136339999999|-61.73239771|7.195302872999999|318.5587088|0.23863824|-0.035934845|-42.1615378|0.8109110409999999|-41.07622672|72.31812218|-23.91074854|68.92770059|1822.210286|-15.91001426|8.011174137000001|15.51556677|-843.230756|29.4862782|0.013457694|1.0|1.0|1.0|2.0|3.48|27.0|-10.0|5.54|4.69|97.55|2.0|0.0|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|419.48|0.0|1.0|2.54e-06|0.00107|6.91e-06|0.0029|9.93e-11|5.9778|5.35|3.5355|-1352.364724|703.24|350.69|0.2991|207.41|531.11|0.2011|-0.14685|-0.20289|-1352.135304|8.0505|34.0|7.4685
13_a12|0.0|0|0.0|0.0|0|0.0|1.508548782|0.202052156|-0.0069874069999999|2|0.037948718|-0.21832579|-0.272508888|0.000830398|10.96083169|0.021322992|0|0|-0.281096572|0.845823047|0.6809340620000001|-0.226526433|0.804066411|0|-0.058167326|0.008188151|-28.51381164|4.01385817|64.74666684|0.09993609|-0.034993718|-22.2236882|0.8829921740000001|-13.97756285|48.99243638|-17.15403411|32.52766981|664.9830294|-8.408963103|6.06407675|11.36787272|-311.13163480000003|19.42716439|0.0074597119999999|1.0|0.0|1.0|1.0|2.7|18.0|-7.14|3.63|3.9|50.7|1.0|0.0|84.74|0.0|1.0|3.0|-4.26|21.0|3.0|276.34|1.0|1.0|5.520000000000001e-05|0.0152|6.3e-05|0.0174|7.26e-08|4.5363|3.83|3.9329|-876.3661620999999|532.86|315.25|0.6528|273.31|437.91|0.0155|-0.16458|-0.20903|-876.258343|1.5686|93.0|7.0315
9_a27|0.0|0|2.627701427|0.0|1|6.842683282|1.391067068|0.164227115|-0.0073742819999999|2|0.042847222|-0.152086653|-0.331842668|0.00611794|10.93740461|-0.0447599329999999|1|1|-0.171520296|0.677253824|0.8214321609999999|0.017503266|0.654138816|1|-0.078270599|0.019589991|-40.3551562|10.10030794|128.27738490000002|0.2011355289999999|-0.033677898|-23.50038785|0.7892801540000001|-20.80651808|53.0685473|-17.36382286|50.45546414|1463.168883|-8.952528705|5.03925321|9.442988795|-376.0062056|21.99956856|0.014524299|1.0|0.0|1.0|1.0|3.12|21.0|-7.06|3.85|3.04|76.46|0.0|0.0|97.46|0.0|1.0|3.0|-4.06|25.0|4.0|331.37|1.0|1.0|8.66e-05|0.0287|8.28e-05|0.0274|8.69e-08|5.5421|4.67|4.1673|-1083.143348|549.64|297.52|0.1982|223.71|425.08|134.0|-0.1716|-0.2187|-1083.017359|4.0436|2.0|8699.0
12c_a5|0.0|0|2.977832018|0.0|0|6.605297921|1.236775191|-0.212798523|-0.002685954|3|0.0252713179999999|-0.086795626|-0.16115723|0.0054189009999999|10.9455378|0.0072946769999999|1|1|-0.020144382|0.808899433|0.797601178|0.05430631|0.782051277|0|-0.070873852|0.016374249|-46.62294305|10.77147171|143.44655559999998|0.158907079|-0.022421317|-28.59715492|0.583585895|-30.6699685|59.40070647|-14.74941369|57.39441476|2045.184304|-9.702606135|7.293547043999999|13.53008071|-543.3459436|25.27376659|0.024214085|0.0|1.0|1.0|2.0|3.27|23.0|-9.31|5.03|4.32|75.72|1.0|0.0|121.26|0.0|1.0|6.0|-4.09|31.0|5.0|411.5|0.0|0.0|8.159999999999999e-05|0.0336|4.64e-05|0.0191|4.93e-10|4.6671|2.06|4.0116|-1316.542713|694.24|309.06|0.1513|265.66|519.21|105.0|-0.16563|-0.21128|-1316.305277|3.5993|47.0|7.3279
7h_a8|0.0|0|2.99743835|0.0|1|7.05012252|1.391840221|-0.118981425|-0.00534208|0|0.04737037|-0.016074683|-0.23505152|0.00112124|10.94341365|0.0260356679999999|1|1|0.141285105|0.515235986|0.7051689170000001|0.095758228|0.507325475|0|-0.093181899|0.011647275|-53.71230941|6.71377223|70.28953528|0.228988973|-0.041038456|-31.05895923|0.892830345|-30.96107949|58.94376531|-23.65556243|60.42608164|1919.19991|-13.63564064|7.589672923999999|13.42380338|-559.0612661|26.49502512|0.00878112|1.0|0.0|0.0|1.0|3.12|23.0|-8.46|5.52|5.49|61.58|2.0|0.0|101.89|0.0|1.0|3.0|-5.68|28.0|4.0|373.35|0.0|1.0|2.09e-06|0.00078|3.16e-06|0.00118|3.5e-09|3.9282|6.81|3.9282|-1285.182226|593.53|315.62|0.3885|315.62|500.94|0.3885|-0.16076|-0.22875|-1285.0707960000002|9.1188|10.5|4.9788
12h_a40|0.0|0|0.0|0.0|1|7.515889085|0.60499064|0.104392974|-0.008044548|0|0.041915709|0.208938531|-0.289603712|-0.000134504|10.31197256|-0.21893421|2|2|0.224167029|0.809398262|0.7769829840000001|0.116873629|0.6948809659999999|1|-0.0954337969999999|0.0117142839999999|-50.45378559|6.193088525|208.6717565|0.160518251|-0.038796498|-25.56004046|0.844008584|-26.67382585|54.9311782|-20.51086984|56.64687411|603.6697997|-10.84365353|7.989299324|15.84593062|-357.8405665|24.30173133|0.012453938|1.0|1.0|1.0|1.0|3.19|20.0|-6.84|4.59|5.02|84.45|2.0|1.0|96.16|0.0|1.0|2.0|-6.25|23.0|2.0|361.25|0.0|1.0|5.58e-07|0.0002009999999999|2.61e-06|0.000942|1.44e-07|4.1508|4.14|2.6436|-2153.207198|548.82|469.0|0.3985|298.7|435.95|0.3693|-0.1092|-0.18432|-2153.123274|3.5425|823.0|6.0846
6g_a40|0.0|0|0.0|0.0|1|8.421342866|0.604893315|0.102683335|-0.022381557|0|0.039863946|-0.120745388|-1.09669629|-0.019683422|10.30179936|-0.251161616|2|2|0.05728593|0.8316888240000001|0.832499949|0.075283207|0.808096413|1|-0.164941808|0.017750905|-107.2113398|11.53799852|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|0.824204189|-69.68682788|114.7475987|-38.37906336|118.7493383|3198.69909|-24.9461968|6.95079805|12.10032156|-1122.578856|46.56499428|0.020240097|0.0|0.0|1.0|3.0|4.06|14.0|-2.87|3.43|2.48|213.89|1.0|2.0|124.18|1.0|3.0|5.0|-7.22|31.0|7.0|474.53|0.0|0.0|6.049999999999999e-08|2.87e-05|1.93e-05|0.00917|0.0013599999999999|3.3197|7.38|2.8135|-2522.023752|669.8|440.68|0.4971|373.48|514.77|0.1307|-0.11857|-0.20479|-2521.87499|8.9454|47.0|7.3279
8c_a32|0.0|1|3.46252244|0.0|0|7.765993078999999|0.609420757|0.080016722|-0.0093793719999999|0|0.036711712|-0.026467635|-0.459589251|-0.003484915|10.31100269|-0.0682721729999999|3|3|-0.1534110109999999|0.788133615|0.845443342|-0.024032462|0.7507116140000001|1|-0.076876481|0.016240436|-46.47597924|9.818219446|126.6561213|0.198252488|-0.027548799|-35.6276568|0.600684883|-28.09723623|74.36515033|-16.654735000000002|56.29419869|3038.837633|-10.06868562|7.079719717000001|12.81496717|-463.1595384|27.72624296|0.025527931|1.0|1.0|1.0|2.0|3.46|19.0|-7.65|6.49|4.19|140.04|1.0|0.0|110.47|1.0|1.0|7.0|-5.82|27.0|4.0|397.52|0.0|1.0|1.5e-06|0.000597|4.11e-05|0.0164|2.23e-08|3.5673|4.28|3.5673|-1880.764533|646.97|347.56|0.3272|347.56|516.78|0.3272|-0.14712|-0.18873|-1880.597039|10.2656|37.0|7.4318
12i_a36|0.0|0|3.27619957|-4.787087299|0|7.412764017000001|1.2401347459999998|0.043792895|-0.016027043|2|0.0438779959999999|0.048138468|-0.929568494|-0.011700732|10.96020192|-0.009876543|1|1|-0.3344729369999999|0.647732719|0.820041835|0.141564781|0.624142499|0|-0.0850745409999999|0.01973953|-54.81607619|12.71877085|108.3973956|0.169035768|-0.045665229|-48.75024044|0.7691298590000001|-35.3196406|90.11282843|-29.42347522|67.53484704|2351.232652|-18.95842684|7.549683919|13.98728916|-1023.755049|38.2555363|0.022430221|1.0|1.0|0.0|2.0|4.8|17.0|-7.14|3.31|4.04|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|465.43|0.0|0.0|6.26e-06|0.00291|8.6e-06|4.0|7.24e-08|5.2297|4.86|3.7496|-1645.2030949999998|666.79|330.66|0.5402|237.08|504.47|0.1516|-0.1541|-0.20475|-1645.017702|6.6124|12.0|7.9208
11_a1|0.0|0|3.3361517380000003|0.0|0|7.423568444|1.430935838|0.033732316|-0.018080197|1|0.035620155|0.08043435|-0.867849442|-0.0127744789999999|10.94957487|-0.044235537|1|1|-0.117419838|0.823460272|0.747358374|-0.069193862|0.7846345840000001|0|-0.131972845|0.034974992|-77.81495049|20.62225192|274.39137789999995|0.404475497|-0.048723884|-43.84323456|0.751878145|-45.88191258|89.80732824|-28.7289904|98.43720241|1885.148133|-16.93943154|7.43666407|14.2257294|-745.3349875|38.20963621|0.02620284|1.0|1.0|1.0|2.0|3.25|23.0|-7.47|4.28|4.23|97.33|1.0|0.0|105.71|0.0|1.0|4.0|-5.07|29.0|6.0|385.37|0.0|1.0|8.48e-06|0.00327|2.17e-05|0.00838|3.35e-08|3.7383|5.26|3.1924|-1312.462371|614.86|388.38|0.5573|331.66|471.76|0.3201|-0.12916|-0.19462|-1312.2963630000002|7.1743|0.17|6.7696
3b_a49|0.0|0|0.0|0.0|1|7.535296702|1.343850026|-0.003115526|-0.0057605869999999|2|0.034155556|-0.090939066|-0.322592863|0.000607064|10.92976559|0.00361222|1|1|0.000850823|0.7745859279999999|0.794997634|0.021506499|0.749565191|1|-0.0883601469999999|0.013576151|-54.04959517|8.304484449|325.6896751|0.250895642|-0.0276739079999999|-31.67356498|0.656865946|-33.06194987|64.91785551|-16.92803342|62.35407961|1796.6760370000002|-10.35481932|7.236413572000001|13.85181805|-538.4506046|25.77091035|0.021477952|1.0|1.0|1.0|2.0|3.37|21.0|-7.58|3.16|3.2|98.72|1.0|0.0|116.94|0.0|1.0|6.0|-3.53|30.0|5.0|398.46|0.0|1.0|0.000293|0.1169999999999999|0.000256|102.0|2.64e-08|4.6669|3.4|3.8418|-1293.3286859999998|664.15|322.72|0.1978|265.67|480.08|0.0759|-0.1587|-0.21985|-1293.106236|3.1637|25.0|7.6021
9i_a40|0.0|0|0.0|0.0|1|7.515889085|0.604992808|0.074116257|-0.0071562119999999|0|0.045555556|0.187127708|-0.279092262|0.004532692|10.31197226|-0.1788455119999999|2|2|0.187399127|0.831946443|0.762774506|-0.154977678|0.7947633409999999|1|-0.092881258|0.011010661|-46.80087537|5.548036224|213.7117392|0.169019238|-0.036869006|-22.46593254|0.8590224540000001|-23.58195819|49.81256531|-18.57750214|52.34891159|335.9672843|-9.360805225|7.700852478|14.74203307|-336.98898810000003|21.62632891|0.010372658|1.0|1.0|1.0|1.0|3.25|20.0|-6.03|3.84|4.02|84.45|1.0|1.0|91.11|0.0|1.0|2.0|-5.32|22.0|2.0|306.38|0.0|1.0|4.79e-06|0.00147|1.97e-05|0.00603|9.31e-07|4.3611|3.2|2.8936|-1273.334714|534.44|428.48|0.5012|284.3|417.75|0.3362|-0.11967|-0.17956|-1273.217301|2.7887|1.25|5.9031
6_a4|0.0|0|0.0|0.0|1|7.535296702|1.271761557|-0.19701009|-0.001221193|2|0.035283951|0.042096749|-0.064723237|0.011457667|10.92992785|-0.208689928|1|1|-0.073630392|0.664591856|0.76089528|-0.169533683|0.664247086|1|-0.052396457|0.0077624059999999|-29.18838891|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|0.814470803|-16.25991695|42.27020924|-13.71394596|33.5125766|1968.0178670000005|-7.639600225|5.758624844|9.981741408|-374.340411|16.83786074|0.008863911|0.0|1.0|1.0|0.0|3.38|21.0|-7.99|5.1|5.23|43.6|2.0|0.0|109.7|0.0|1.0|3.0|-4.91|27.0|3.0|354.45|1.0|1.0|1.24e-05|0.0043799999999999|7.74e-06|0.00274|1.04e-08|4.8714|4.11|4.0354|-1108.585859|613.83|307.24|0.1235|254.51|453.87|0.0772|-0.16959|-0.2182599999999999|-1108.392115|3.2192|1.3|5.8861
25_a47|0.0|1|0.0|0.0|1|6.86171134|1.30432753|0.037667531|-0.010144825|2|0.043695652|-0.055724653|-0.486951604|-0.003963349|10.94972207|0.002716049|1|1|-0.235822787|0.6553889970000001|0.8462332770000001|-0.077710529|0.622598899|1|-0.073339312|0.020224271|-44.52300552|12.27779881|11.20142696|0.213041681|-0.031278972|-32.42203672|0.6238742279999999|-27.0291331|71.17072517|-18.98891362|56.80080434|1514.111398|-11.52783528|6.951055196|13.26689626|-518.7525876|30.43708613|0.029261935|0.0|0.0|1.0|2.0|3.26|21.0|-8.01|3.29|4.95|84.73|2.0|0.0|109.7|0.0|1.0|5.0|-4.99|29.0|5.0|410.83|0.0|1.0|1.01e-05|0.00417|1.52e-05|0.00626|9.79e-09|4.8002|4.78|3.9878|-1735.414386|626.55|310.91|287.0|258.29|491.7|0.0702|-0.16588|-0.22919|-1735.279715|5.1625|16.0|7.8
21_a34|0.0|0|0.0|0.0|1|8.002694162000001|1.425532331|0.026135784|-0.012535886|1|0.036880342|-0.125881566|-0.7020096440000001|-0.001643445|10.94874873|-0.009996155|1|1|-0.407759867|0.702772307|0.740092842|0.116926272|0.660871869|0|-0.09533089|0.034163186|-63.96857813|22.9240533|168.9671187|0.323609157|-0.041572921|-53.03643341|0.728260094|-42.9239565|95.12565978|-27.89610644|86.89263143|2429.6035|-18.7187412|7.253455092999999|13.65523159|-954.6558014|38.30514214|0.023973624|0.0|1.0|1.0|0.0|3.43|23.0|-7.68|3.64|3.23|86.55|1.0|1.0|122.59|0.0|1.0|4.0|-4.5|33.0|6.0|438.43|0.0|0.0|3.14e-05|0.0138|1.94e-05|0.0085|2.07e-08|4.3011|7.78|3091.0|-1483.3359380000002|698.17|401.11|0.2174|288.26|530.93|0.0002|-0.13338|-0.20872|-1483.12009|7.9399|3.36|5.4737
12d_a40|0.0|0|0.0|0.0|1|7.515889085|0.60499064|0.1028826769999999|-0.008004393|0|0.043185185|0.209157499|-0.288158151|-0.000134504|10.31197256|-0.166080871|2|2|0.224167029|0.809398262|0.7769829840000001|-0.0065648919999999|0.6948809659999999|1|-0.095675903|0.01171131|-50.68561427|6.204226377|207.39648|0.159568585|-0.038873458|-25.71599691|0.844283549|-26.85139526|55.13932669|-20.59374436|56.88984065|643.5166227999999|-10.90981687|7.877041626|14.88744155|-360.0239567|24.39197636|0.01245259|1.0|1.0|1.0|1.0|3.23|20.0|-6.84|4.59|5.02|84.45|2.0|1.0|96.16|0.0|1.0|2.0|-6.25|23.0|2.0|361.25|0.0|1.0|5.58e-07|0.0002009999999999|2.61e-06|0.000942|1.44e-07|4.3959|4.14|2.7962|-2153.197255|552.57|443.4|0.2584|282.05|435.41|115.0|-0.11604|-0.19369|-2153.123107|1.9961|19.0|7.7212
11a_a5|0.0|0|2.9781886010000003|0.0|0|6.605297921|1.212363224|-0.165418719|-0.002894726|2|0.021060606|-0.052944925|-0.185262487|0.007993132|10.94877942|-0.02394636|1|1|0.006120569|0.7505403709999999|0.73344478|-0.037220974|0.7410766209999999|0|-0.064565402|0.011860803|-46.13206353|8.474559367000001|61.32301293|0.10656566|-0.026223112|-36.51058972|0.740865275|-32.96141947|61.4470419|-18.73644762|54.60662289|1170.247903|-13.38721623|9.740948724|18.25640338|-803.2329738|25.28995251|0.014482324|0.0|1.0|1.0|1.0|3.53|23.0|-9.93|6.38|6.55|63.69|2.0|0.0|128.51|0.0|1.0|7.0|-7.25|32.0|4.0|424.54|0.0|1.0|5.63e-08|2.39e-05|3.95e-07|0.000167|1.18e-10|4.4033|4.83|4.0938|-1339.8362619999998|739.79|302.86|0.5473|281.57|578.8|0.1838|-0.16735|-0.20429|-1339.555805|3.6525|81.0|7.0915
