molecula|SddssS|n9FaHRing|n9FaRing|SssssC|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
47g_a18|0.0|0|0|0.0|-0.005817448|-0.034211867|0.031179487|0.0|0.0036509859999999|0.033759227|10.94702253|0|0.00531392|-0.071877686|-0.3927204379999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0.745431271|-0.065225536|-0.08547236|0.413435809|0.013404131|11.37505183|111.5517627|0.165575846|-0.029212072|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|86.33162323|66.72693367|3367.0578530000003|-1958.412588|2268.439188|-21.03738872|10.33698377|20.32265524|0.966014041|227.5405903|-1661.953709|33.87214455|2675.8994190000003|1347.416568|1.0|0.0|1.0|0.0|0.34|18.0|3.22|3.6|3.0|164.47|1.0|1.0|13.0|40.0|541.68|0.0|0.0|0.0|7.76e-07|3.01e-06|1.0|1.0|6.04e-10|3.27e-07|-0.04413|8.13|3.0965|-1743.375845|-1743.346243|905.71|1604.37|400.4|0.5955|400.4|874.26|-0.12789|-0.17202|0.02960182|5.9864|9.0|8.0458
16b_a23|0.0|1|1|0.0|-0.005139233|-0.013240238|0.037664609|0.754232958|0.0116350769999999|-0.068280331|10.31321583|2|0.011266252|0.099244509|-0.224300431|2|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.711576167|-0.050637391|-0.07920267|0.2256448969999999|0.018614978|13.79443768|7.971529518|0.071420236|-0.031407956|-43.49333918|10.22222569|100.0262487|0.738977|-1.821661419|-27.80700713|72.31582904|51.31875369|3370.826124|-1349.923395|2256.698672|-17.24735864|9.472884487|18.46592377|0.949345397|193.4284005|-1000.346801|31.49562341|1826.746158|896.9989312000001|0.0|1.0|0.0|0.0|0.07|26.0|3.02|4.1|2.0|146.03|0.0|1.0|6.0|36.0|489.57|0.0|0.0|0.0|6.41e-07|2.16e-06|0.0|0.0|4.6200000000000003e-08|2.26e-05|-0.07352|4.24|1.6041|-1877.655481|-1877.615701|772.84|1340.35|772.92|0.3456|772.92|607.92|-0.13741|-0.21093|0.03978022|14.8849|96.0|7.0191
9d_a40|0.0|0|0|0.0|-0.003961493|-0.022152094|0.045555556|0.89023715|0.011823978|0.15723868|10.3119722|2|0.010101686|0.259969752|0.019621984|0|0.601831605|0.7572844040000001|-0.3969541689999999|-0.223631751|0.55759121|-0.060319196|-0.071656839|0.002088915|0.010749826|5.539796446|108.1468558|0.058372388|-0.031613312|-19.03015798|2.854868966|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|41.42218692|36.6245851|2109.570685|-553.912646|336.6614768|-8.395657932|8.023385851|15.06105494|0.87714454|68.83858806|-285.4523697|18.80327978|639.3115126|346.9019309|0.0|1.0|0.0|3.63|0.06|20.0|5.2|5.09|1.0|91.71|0.0|1.0|2.0|22.0|325.82|0.0|1.0|1.0|7.37e-07|2.23e-06|0.0|0.0|1.01e-07|3.3e-05|-0.06906|4.7|3.3464|-1677.551678|-1677.540538|542.19|892.69|370.51|0.4888|269.1|446.84|-0.13875|-0.20781|0.01113991|7.9502|107.0|6.9706
8f_a12|0.0|1|1|0.0|-0.008295703|-0.062406088|0.038347953|2.177023629|-0.002596875|0.028505422|10.31134658|1|-0.00094279|-0.023769395|-0.125424286|1|0.902669729|0.7475224290000001|-0.13747286|-0.042014638|0.8409290840000001|-0.072634742|-0.098932601|0.285353468|0.013287637|7.550959323|83.13642146|0.130176823|-0.03822396|-31.9483307|4.290980116|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|63.05721575|48.82707007|2541.921472|-955.746511|1448.568734|-12.34367323|7.016225129|13.00131176|0.853035146|91.98952021|-543.1216218999999|25.9168408|1140.340995|524.0516742|1.0|1.0|1.0|3.26|0.1|21.0|4.99|3.41|2.0|115.66|0.0|1.0|3.0|27.0|369.44|0.0|1.0|1.0|1.99e-06|5.72e-06|0.0|0.0|3.79e-09|1.4e-06|-0.06179|4.19|3.6536|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|297.01|441.97|-0.15061|-0.2124|0.03056355|1.4701|646.0|6.1898
12bc_a36|0.0|0|0|0.0|-0.007661816|-0.042515909|0.04625323|0.0|-0.001012333|-0.079009683|10.95883416|1|-0.00097037|0.115647623|-0.1716508239999999|1|0.884841888|0.836170906|0.006621918|-0.045186455|0.771220556|-0.077192869|-0.107107992|0.326764696|0.01824287|12.2593899|83.35308244|0.165694502|-0.038558877|-48.36968394|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|83.97121855|64.13376391|2927.476132|-1295.597402|2623.395239|-17.41308622|8.273766079|15.54183457|0.878447423|153.57572439999998|-870.6543108999999|33.5878425|1679.392125|661.6709012|0.0|1.0|0.0|0.0|0.14|17.0|3.99|3.19|2.0|133.77|0.0|1.0|5.0|31.0|450.32|0.0|1.0|1.0|8.27e-06|6.55e-06|0.0|0.0|1.74e-08|7.83e-06|-0.05828|4.42|3.8696|-2152.134749|-2152.100551|705.12|1188.37|320.4|0.7456|237.57|563.76|-0.15671|-0.21499|0.03419831|9.2445|8.0|8.0969
4f_a46|0.0|0|0|0.2096617139999999|-0.001035775|-0.001868546|0.045958333|0.0|0.012332859|-0.056114865|10.96352592|1|0.011806162|-0.154986658|-0.123416853|2|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.69830739|-0.055836642|-0.0674830959999999|0.296072934|0.008734825|4.738551282|7.730129301|0.065026794|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|42.21890747|35.0293449|2103.214727|-585.7419712999999|1563.375755|-6.484875252999999|5.654067072999999|9.828175385|0.7382488140000001|130.2830519|-317.7588874|15.73210412|770.8731021000001|538.4165208|1.0|1.0|1.0|3.16|0.38|17.0|4.56|4.71|1.0|101.54|0.0|1.0|3.0|25.0|332.44|0.0|1.0|1.0|4.18e-05|2.62e-05|0.0|0.0|6.12e-08|2.04e-05|-0.02947|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|493.53|-0.19079|-0.2202599999999999|0.02238723|3.7419|183.0|6.7375
16_a47|0.0|1|1|0.0|-0.0056780519999999|-0.1246612469999999|0.042285714|1.491023983|-0.005688938|0.001426202|10.95023129|1|-0.004153659|-0.236994128|-0.0574194159999999|2|0.591929006|0.812131575|-0.113476605|0.081171071|0.57616624|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|9.676588112|63.13219447|0.308139547|-0.034261359|-24.97833451|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|60.36423869|57.9827944|2315.178558|-674.7452647999999|833.8646097|-9.202544293|6.855429069|13.01476838|0.898461533|156.55227280000005|-349.69668310000003|25.44160067|966.7808252999998|357.35851410000004|1.0|0.0|1.0|1.95|0.06|21.0|4.47|5.19|0.0|91.55|0.0|1.0|3.0|25.0|337.33|0.0|0.0|1.0|4.56e-05|3.84e-05|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|303.84|0.3182|279.29|395.28|-0.16851|-0.22568|0.03384512|3.8601|1.0|9.0
13n_a6|0.0|0|0|0.0|-0.010884884|-0.135152403|0.04393617|1.628408574|-0.0093684169999999|-0.06507689|10.95053349|1|-0.00687003|0.100294804|-0.118693789|2|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.82642394|-0.100363599|-0.109392959|0.307384948|0.017758385|12.18768927|90.97854097|0.29109784|-0.038490115|-51.52585133|8.36448634|103.012404|0.748967057|-2.078466222|-47.27287681|88.73738138|81.06784641|2952.259627|-1426.464192|2535.307313|-18.12946621|8.872063579|16.76075427|0.889160748|172.28545730000002|-978.9911754|35.2699138|1904.575345|724.3873672999999|1.0|1.0|1.0|1.9|0.08|27.0|4.19|3.76|1.0|127.2|0.0|1.0|6.0|33.0|435.48|0.0|0.0|1.0|2.27e-05|5.24e-05|0.0|0.0|2.1499999999999998e-10|9.35e-08|-0.07131|4.27|3.3510000000000004|-1423.765005|-1423.714738|727.69|1232.6|369.99|0.9117|257.31|548.09|-0.13863|-0.20994|0.05026727|10.1967|75.0|7.1249
9o_a24|0.0|0|0|0.0|-0.007052095|-0.044044637|0.028472222|0.0|0.0012214139999999|-0.097596429|10.94506726|1|0.002019902|-0.145366976|0.00294424|2|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.7086274779999999|-0.088586421|-0.08834189|0.6253256110000001|0.018492771|10.7072496|32.50178358|0.229726192|-0.032911684|-29.61546471|6.1994599720000005|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|61.99847688|2892.333138|-971.8432428|1906.512273|-11.03321234|6.080741586|11.83284872|0.945954873|192.1999837|-562.6938294|28.52459128|1454.754155|663.2688909|0.0|1.0|1.0|2.84|0.04|23.0|3.75|4.36|1.0|120.73|0.0|1.0|6.0|32.0|421.45|0.0|0.0|0.0|3.2500000000000004e-05|3.9500000000000005e-05|0.0|0.0|1.24e-08|5.23e-06|-0.04527|4.41|4.2643|-1388.147972|-1388.094657|611.03|1126.94|290.75|0.1409|210.85|432.84|-0.17826|-0.22353|0.0533144|5.9089|446.0|6.3507
7c_a10|0.0|0|0|0.0|-0.00375251|0.012145872|0.039433962|1.798334646|0.01006918|-0.033792245|10.92926158|1|0.0107756969999999|-0.176560297|-0.191576261|2|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.6952665379999999|-0.05074318|-0.0876410609999999|0.487148112|0.027436939|16.04055193|87.99694927|0.093723511|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|-17.34382833|67.01436709|45.70671102|2616.8970870000003|-666.0926258|1881.379304|-7.635686595|6.703148323|12.58937144|0.8781281320000001|276.93712|-389.4200163|24.81565867|1265.598592|611.4957509|1.0|1.0|1.0|3.49|0.26|21.0|4.59|4.43|1.0|113.07|0.0|1.0|4.0|29.0|386.45|0.0|1.0|1.0|3.59e-05|2.05e-05|0.0|0.0|1.66e-08|6.4e-06|-0.04004|2.76|3.8357|-1259.011598|-1258.985004|635.47|1102.43|323.24|0.4049|228.47|488.89|-0.16055|-0.20059|0.02659395|5.0714|3.81|5.4191
18d_a30|0.0|0|0|0.0|-0.0072724869999999|-0.064217094|0.040899471|0.0|0.001139238|-0.053728319|10.31163881|1|0.002064369|-0.159104532|-0.120380857|1|0.669561738|0.815003426|-0.001699165|-0.149451598|0.64876559|-0.07812727|-0.103191184|0.346980269|0.017843227|11.29282624|78.23108693|0.196719738|-0.037906966|-41.33339749|7.147133584|0.0|0.783284395|-1.85744132|-31.29400567|75.80070349|60.73891035|2848.574353|-1175.558798|2894.162522|-15.18369704|7.063141946|12.69833771|0.797831306|137.15746130000002|-744.0011548|30.62871675|1500.807121|618.6004214|0.0|1.0|0.0|0.0|0.14|17.0|4.25|3.18|2.0|127.24|0.0|1.0|5.0|30.0|416.47|0.0|0.0|0.0|4.12e-06|9.71e-06|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05506|4.07|3.4682|-1675.020297|-1674.987709|669.66|1129.46|357.49|0.3856|247.35|508.7|-0.14167|-0.19673|0.03258724|6.2946|21.0|7.6737
IN1233_a59|0.0|0|0|0.0|-0.008841844|-0.12050413|0.0396875|1.983673343|-0.005614194|-0.011236836|10.93301779|1|-0.004071701|0.268927191|0.003282792|2|0.809917509|0.74801464|-0.107446431|-0.090732503|0.778639593|-0.092761756|-0.095213818|0.356444983|0.010831674|7.208329477|318.5587088|0.238675351|-0.035929742|-42.16752524|4.79704394|83.1557517|0.810795898|-1.904276352|-41.08157616|72.32484741|68.94000009|2809.840422|-1267.269673|1822.396842|-15.91227368|8.011984402000001|15.51626497|0.936631949|125.91272279999998|-843.3505049|29.49046561|1562.994677|712.1606951|1.0|1.0|1.0|2.76|0.08|27.0|5.54|4.69|2.0|125.07|0.0|0.0|5.0|32.0|419.48|0.0|0.0|1.0|2.54e-06|6.91e-06|0.0|0.0|9.93e-11|4.17e-08|-0.05605|5.35|3.5355|-1352.351584|-1352.326849|703.47|1204.16|350.69|0.2623|237.54|531.14|-0.14684|-0.20289|0.02473496|7.6059|34.0|7.4685
47u_a18|0.0|0|0|0.0|-0.010219187|-0.0872206669999999|0.035393939|0.0|-0.000829573|0.031337464|10.94702032|0|0.00082284|0.0121925089999999|-0.1904128389999999|0|0.664796402|0.7517870059999999|-0.0112778039999999|-0.053126304|0.646724968|-0.090364489|-0.092271172|0.33777918|0.02068926|14.42377665|86.37253771|0.258933526|-0.0344062|-44.84707106|10.0557163|77.59162925|0.721837463|-2.029965788|-43.92035521|79.06741651|77.42251040000001|2965.254516|-1415.216039|1415.590236|-16.72263667|9.18142206|17.78724206|0.937307962|193.9244919|-986.6355633|33.23007431|1960.574384|818.9389171|0.0|1.0|0.0|0.0|0.19|18.0|3.15|3.02|3.0|133.53|0.0|1.0|8.0|34.0|455.51|0.0|0.0|0.0|2.05e-06|1.04e-05|0.0|0.0|6.34e-09|2.89e-06|-0.06392|9.34|3.1186|-1510.182477|-1510.153552|738.53|1282.66|397.57|0.5849|397.57|646.45|-0.12717|-0.19109|0.02892505|5.8058|1.97|5.7055
3e_a32|0.0|1|1|0.0|-0.006553709|-0.058503168|0.044949495|2.220794149|0.000655875|-0.114649277|10.31100276|3|0.002004382|-0.1046390059999999|-0.1395294259999999|0|0.8315372|0.8046468659999999|-0.061561535|-0.12378337|0.77923808|-0.073411249|-0.100056595|0.290874543|0.0124235339999999|6.69516884|47.09895162|0.131830389|-0.030786645|-29.05885545|3.608094688|0.0|0.7752553659999999|-1.200679139|-21.32040233|60.86894767|46.25723848|2212.661182|-647.0582188|1732.3689949999998|-8.941186293|5.863649531|10.68709999|0.822602107|121.1171726|-348.70626539999995|21.40099522|834.6388134|421.3548777|1.0|1.0|1.0|3.04|0.24|19.0|6.8|5.24|1.0|97.86|0.0|1.0|3.0|23.0|340.47|0.0|0.0|1.0|3.02e-07|6.6e-06|0.0|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|0.2914|348.38|456.76|-0.14754|-0.20098|0.02588637|5.6928|8.0|8.0862
18a_a30|0.0|0|0|0.0|-0.006673169|-0.02919335|0.040166667|0.0|0.005050384|-0.01286191|10.31163887|1|0.005458948|-0.073280844|-0.094526372|1|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.7961424690000001|-0.072474599|-0.095397479|0.294303776|0.017060045|10.62073502|79.18861306|0.14081879|-0.036990859|-36.97308547|6.611941026|0.0|0.7904991659999999|-1.812552105|-28.08889239|69.35818061|55.73981304|2721.874248|-1128.40473|2814.429655|-14.33650253|7.050626413|12.72666325|0.8050400790000001|130.4247923|-702.4886239|29.1318055|1427.458469|620.9195447000001|0.0|1.0|0.0|0.0|0.14|17.0|3.84|2.62|2.0|127.28|0.0|1.0|5.0|29.0|398.48|0.0|0.0|0.0|5.23e-06|1.4e-05|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.82|3.4712|-1575.786909|-1575.755101|665.12|1120.46|357.18|0.3781|357.18|508.08|-0.1418|-0.19785|0.03180853|5.2813|25.0|7.6108
3f_a32|0.0|1|1|0.0|-0.00611496|-0.0434359079999999|0.042380952|2.227330929|0.001276735|-0.113189563|10.31100273|3|0.002565215|-0.112493266|-0.133675401|0|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.786074011|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|6.707989266|47.97543149|0.125973316|-0.030139709|-30.95210106|3.78194259|0.0|0.78919828|-1.265867765|-23.34192893|61.47296003|48.1093075|2273.466801|-713.6921402|2130.756016|-9.580412233|6.153728636|10.89495051|0.770463268|118.8493262|-402.3773138|21.53155987|904.3255145|475.3634141|1.0|1.0|1.0|3.31|0.28|19.0|7.18|5.63|2.0|102.66|0.0|1.0|4.0|24.0|354.49|0.0|0.0|1.0|1.28e-07|3.96e-06|0.0|0.0|4.89e-08|1.73e-05|-0.05315|3.92|3.5569|-1712.0610190000002|-1712.034952|604.9|1006.92|348.58|293.0|348.58|488.74|-0.1474599999999999|-0.2006099999999999|0.02606687|5.7161|9.0|8.0458
8g_a8|0.0|0|0|0.0|-0.014340328|-0.222784884|0.0438779959999999|0.0|-0.009140059|-0.025002199|10.94318883|1|-0.007047583|0.001970629|0.162134281|0|0.6784762320000001|0.734188081|0.121495775|-0.0571942009999999|0.656457444|-0.136742629|-0.129695841|0.298992226|0.031118325|19.06725815|171.26571059999998|0.466064505|-0.052430233|-48.6934008|11.68315869|67.54104396|0.8330608209999999|-2.464220973|-51.33906829|90.27531534|102.8541256|2889.141422|-1509.912147|2148.49832|-19.68456628|7.440878437999999|14.28792131|0.920192814|102.2893227|-925.1746152|38.56355928|1812.487286|551.1746801|0.0|1.0|0.0|2.96|0.04|23.0|4.11|3.89|2.0|111.38|0.0|1.0|4.0|31.0|417.39|0.0|0.0|0.0|5.01e-06|1.16e-05|0.0|0.0|4.01e-08|1.67e-05|-0.05849|7.17|3.7495|-1450.9549470000002|-1450.913472|635.27|1083.78|330.67|0.3904|330.67|489.97|-0.15542|-0.21391|0.04147516|7.5762|4.2|5.3768
12r_a30|0.0|0|0|0.0|-0.007553813|-0.093024002|0.043383838|0.0|-0.002544958|-0.0682882559999999|10.31162892|1|-0.001131023|-0.247439715|-0.145315868|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.591758164|-0.090229387|-0.109990462|0.451652492|0.019137908|12.36992712|90.4724548|0.27927255|-0.040404659|-45.9515743|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|82.06195604|70.6903535|2976.944611|-1279.67656|2433.580273|-16.88017015|7.467190577999999|13.94386247|0.867350555|135.6928105|-827.1283373|33.05530181|1619.709789|616.2856203|0.0|1.0|0.0|0.0|0.14|17.0|4.67|3.74|2.0|127.19|0.0|1.0|5.0|31.0|434.46|0.0|0.0|0.0|3.24e-06|6.71e-06|0.0|0.0|6.900000000000002e-08|3e-05|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|0.1908|244.69|516.03|-0.14894|-0.20138|0.03388131|6.5511|29.0|7.5317
26_a47|0.0|1|1|0.0|-0.012090143|-0.200192886|0.045681818|0.956774672|-0.0098410169999999|-0.046771537|10.94972213|1|-0.008325552|-0.24731748|-0.079370393|2|0.6850994429999999|0.845040087|-0.11288313|0.0120097289999999|0.651797437|-0.098127284|-0.101679756|0.549740398|0.020884606|12.13564316|9.608109253|0.2895618|-0.038735145|-34.3326642|7.0517889060000005|60.07342336|0.717639177|-1.626876095|-33.13315474|73.39007585|69.15552111|2625.572598|-945.3464183|1341.904566|-13.07911017|6.945070057000001|13.22794532|0.90465254|164.0744453|-549.3226272|31.36429668|1317.300461|457.1122177|1.0|1.0|1.0|2.66|0.05|21.0|2.84|4.68|1.0|104.8|0.0|1.0|4.0|28.0|396.81|0.0|0.0|1.0|1.3699999999999998e-05|2.77e-05|0.0|0.0|5.97e-08|2.37e-05|-0.06279|4.37|3992.0|-1696.096597|-1696.075481|592.84|1006.59|310.58|0.3197|258.5|443.78|-0.16642|-0.22921|0.02111593|4.8242|13.0|7.9
11a_a50|0.0|1|1|0.0|-0.002914262|-0.014702942|0.038040936|2.114272566|0.011959339|-0.108592708|10.94500606|2|0.012037198|-0.0739260509999999|-0.277408878|1|0.701976536|0.792574879|-0.158172459|-0.200986578|0.667956827|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|9.774322692|7.53108119|0.0828728879999999|-0.025421565|-19.89396594|5.167341939|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|48.67321197|35.26290548|2286.226222|-564.4586084|1550.320581|-7.104987834|5.965221997|11.123941699999998|0.864799282|182.7270002|-298.409489|20.53832944|862.6098364|439.9973344|0.0|1.0|1.0|2.8|0.15|20.0|3.09|3.73|0.0|99.65|0.0|2.0|2.0|25.0|327.38|0.0|1.0|1.0|0.000263|6.97e-05|0.0|0.0|1.35e-06|0.000441|-0.03284|3.05|4.0636|-1045.978598|-1045.954278|574.01|963.2|305.11|0.1761|305.11|437.9|-0.16769|-0.2005299999999999|0.02431947|7.5619|59.0|7.2291
LY580276_a4|0.0|0|0|0.0|-0.001543874|-0.020236527|0.044357639|0.0|0.010217376|-0.172607392|10.94681614|1|0.009622161|0.064209689|-0.042912895|1|0.5162208110000001|0.7921620090000001|0.035666446|0.019144144|0.518109998|-0.057317455|-0.071023484|0.243350596|0.008729943|4.207217677|11.22286434|0.131473004|-0.028035586|-16.49563923|2.027582675|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|38.23432817|31.83019528|1948.220005|-513.4247728|1511.5340210000002|-6.511436537000001|5.456603642999999|9.693623538|0.7764939829999999|73.32703409|-247.4345884|15.93586849|605.5630025|345.4102548|1.0|0.0|1.0|3.04|0.22|17.0|4.49|4.43|0.0|84.74|0.0|1.0|2.0|22.0|293.34|0.0|1.0|1.0|0.000213|6.18e-05|0.0|0.0|2.75e-07|8.08e-05|-0.0225|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|276.03|0.1905|234.01|402.99|-0.18746|-0.2099599999999999|0.023546627|3.2891|175.0|6757.0
13d_a6|0.0|0|0|0.0|-0.010665225|-0.0122495089999999|0.041728395|0.0|-0.003346018|-0.042531782|10.95129636|1|-0.000899678|0.126028544|-0.174259072|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.7995080809999999|-0.092581323|-0.110731261|0.19992155|0.030793771|20.96853949|156.67194009999997|0.21137879|-0.039696112|-51.34295409|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|84.01035117|2882.382522|-1432.613867|3075.022992|-18.40596467|9.086171078|15.47559904|0.703203572|157.0011174|-975.5161277|35.13035671|1861.908905|692.8471883999999|1.0|1.0|1.0|3.03|0.16|23.0|5.38|4.57|2.0|121.6|0.0|1.0|6.0|32.0|423.47|0.0|0.0|1.0|1.11e-06|5.42e-06|0.0|0.0|3.96e-10|1.68e-07|-0.05252|4.5|3.6298|-1389.403308|-1389.374844|723.61|1219.11|341.57|0.7905|255.64|598.06|-0.14894|-0.20146|0.02846332|14.0012|0.36|6.4437
24_a20|0.0|0|0|0.0|-0.001547029|0.029711934|0.03625|2.041494094|0.009265667|-0.060940703|10.93106245|1|0.008780074|0.1468474119999999|-0.060582944|2|0.616352201|0.74131936|0.070857143|-0.07179846|0.607038752|-0.061437722|-0.067869875|0.531656762|0.012814211|8.085691548|12.83518119|0.047972705|-0.02714795|-27.02262995|5.102023479|406.1522673|0.771032243|-1.357397496|-24.46164548|51.30386873|46.85253003|2736.601949|-856.5097809|1961.887639|-10.80905198|6.852820269|12.63879297|0.844319927|144.47729840000002|-540.4525990000001|22.21722343|1110.861171|664.4562602999999|1.0|1.0|1.0|3.21|0.08|27.0|4.76|4.78|2.0|119.42|0.0|1.0|4.0|31.0|402.45|0.0|0.0|1.0|1.29e-05|1.17e-05|0.0|0.0|4.82e-10|1.94e-07|-0.06748|3.74|3.5876|-1291.896802|-1291.867578|685.66|1169.35|345.59|0.2495|232.2|551.25|-0.15687|-0.22435|0.02922392|4.3906|318.0|6.4976
12s_a30|0.0|0|0|0.0|-0.007621736|-0.095120438|0.04625323|0.0|-0.002544958|-0.035768573|10.31162892|1|-0.001131023|-0.1597740919999999|-0.145315868|1|0.609043558|0.83236194|0.006789196|-0.080971844|0.591758164|-0.090733404|-0.103647048|0.404041243|0.019324097|12.51292194|89.91581294|0.2932862089999999|-0.040189672|-43.45862792|8.102485674|0.0|0.790481833|-1.969293912|-38.04400919|78.38074776|71.26547471|2977.11642|-1275.175837|2368.4646620000003|-16.8513047|8.066744794|15.14544373|0.877516163|135.66918710000002|-825.7139305|32.92168852|1613.162737|616.2856203|0.0|1.0|0.0|0.0|0.14|17.0|4.67|3.74|2.0|127.19|0.0|1.0|5.0|31.0|434.46|0.0|0.0|0.0|3.24e-06|6.71e-06|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|3.5348|-1774.236634|-1774.202623|677.35|1140.1|350.75|0.2148|245.81|526.07|-0.14985|-0.20495|0.03401064|3.9579|7.0|8129.0
6_a4|0.0|0|0|0.0|-0.001221193|0.010164572|0.035283951|2.186806868|0.011457667|0.0032928379999999|10.92992785|1|0.01098094|0.0671397079999999|-0.073630392|2|0.664591856|0.76089528|-0.169533683|-0.340860215|0.664247086|-0.052396457|-0.0670158929999999|0.417868437|0.0077624059999999|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|2.408866521|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|33.5125766|2342.371538|-671.9833521|1968.0178670000005|-7.639600225|5.758624844|9.981741408|0.733355042|103.3523757|-374.340411|16.83786074|825.0551765|578.2065561000001|1.0|1.0|1.0|3.45|0.26|21.0|5.1|5.23|2.0|109.7|0.0|1.0|3.0|27.0|354.45|0.0|1.0|1.0|1.24e-05|7.74e-06|0.0|0.0|1.04e-08|3.67e-06|-0.04867|4.11|4.0354|-1108.585859|-1108.563418|613.83|1057.7|307.24|0.1235|254.51|453.87|-0.16959|-0.2182599999999999|0.02244097|3.2192|1.3|5.8861
1l_a5|0.0|0|0|0.0|-0.00183668|-0.0052651969999999|0.025672515|0.0|0.008244856|-0.019865028|10.94421389|1|0.007613233|-0.179824092|0.043915678|2|0.7245669790000001|0.7656671279999999|-0.174469948|-0.091849662|0.71872376|-0.068685233|-0.067755283|0.357062421|0.0078543119999999|4.43679678|167.86839980000002|0.109710998|-0.026512937|-21.62050954|2.506287665|0.0|0.769406114|-1.219595099|-21.91725365|45.64819758|43.23617395|2227.730859|-688.9330988|903.1631908|-8.460199385|7.401206343999999|14.03493287|0.896303416|130.25942849999998|-389.1691717|19.46541135|895.4089219|518.5792364|1.0|0.0|1.0|2.67|0.14|23.0|5.56|5.32|1.0|105.07|0.0|1.0|4.0|26.0|340.42|0.0|1.0|1.0|9.06e-06|1.04e-05|0.0|0.0|1.4800000000000003e-09|5.02e-07|-0.04149|3.89|4.3664|-1069.261615|-1069.229786|609.85|1033.47|283.95|0.4921|267.19|486.81|-0.1779|-0.21939|0.03182983|3.3694|32.0|7.4949
