molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|MATS7i|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
8b_a12|0.0|0|0|0.0|0|0.0|1.283836078|0.0|0.190292199|-0.012630509|0.028584223|-0.036536396|-0.1090955359999999|0|-0.007926474|0.047425677|-0.659952678|1|0.89481633|0.7407532059999999|-0.183648492|0.792160599|0.856390139|0|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|-67.44287685|319.0086845|0.259073691|-35.28434152|-26.39069094|67.49212879999999|0.480938153|2388.888334|428.7273481000001|-1213.971783|1437.536303|-15.27062922|0.111063646|6.373278096|12.27845608|5217.318476|64.26553043|0.009361504|1365.645333|510.3677388|1.0|1.0|1.0|1.0|2.0|2.57|0.1|-7.45|3.11|1.9|2.23|1.0|0.0|110.58|0.0|1.0|4.0|-4.1|27.0|4.0|355.39|0.0|0.0|0.0|2.51|-4.01|28.0|9.74e-05|2.76|0.0|3.56e-08|1.26e-05|-0.0589|4.2263|5.11|3.7446|331.1|0.3179|293.37|460.08|0.53425|0.57773|-1159.188228|-0.15294|4.2554|-0.21184|-1159.2425119999998|6.58
8_a10|0.0|0|0|0.0|1|7.535296702|1.3430438530000002|2.071128354|-0.075368755|-0.00560152|-0.000315856|-0.15615298|-0.106100115|1|0.009056935|-0.000504277|-0.368590322|2|0.6357042860000001|0.809386132|-0.167376069|0.864927472|0.616731847|1|0.874843982|-0.059655303|-0.086233061|0.597912185|-47.16908772|32.98071169999999|0.125156018|-17.849103399999997|-16.36478554|41.25082928|0.431797417|2612.274447|478.5356341|-801.8744912000001|1899.542278|-8.951462413|0.277350551|6.112185271|10.75705296|6289.86818|151.7094758|0.017582236|1109.631361|583.7217118|0.0|1.0|1.0|1.0|0.0|3.27|0.22|-7.6|4.46|4.2|2.46|1.0|0.0|111.36|0.0|1.0|4.0|-4.52|29.0|5.0|384.43|0.0|1.0|1.0|3.55|-4.62|0.0117|2.4100000000000003e-05|3.37|0.0|2.49e-08|9.59e-06|-0.0623299999999999|4.6964|4.58|3684.0|336.55|0.1596|264.0|416.69|0.41583|0.68815|-1257.59269|-0.15556|1.2052|-0.21789|-1257.648047|6279.0
12i _a30|0.0|0|0|0.0|0|7.412764017000001|0.604984133|0.0|0.04580336|-0.00691453|-0.0982344169999999|0.0109710489999999|-0.072247675|1|0.003603419|-0.172434349|-0.469854551|1|0.8264832879999999|0.831176513|-0.1240820219999999|0.888213143|0.7463962120000001|0|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|-63.00408424|84.78576301|0.156570866|-32.64875738|-24.43015511|60.32320054|0.479900127|2860.704198|550.7287204|-1197.077601|2280.31966|-15.95200773|0.193700903|8.097008872|15.56818082|6362.153853|126.4796844|0.014680721|1484.657003|652.8825454|0.0|1.0|1.0|0.0|1.0|0.0|0.14|-7.22|4.47|3.27|3.31|2.0|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|432.93|0.0|0.0|1.0|3.11|-5.44|0.0005139999999999|3.61e-06|4.49|0.0|6.03e-08|2.61e-05|-0.05465|5.0358|4.45|3.5242|351.81|0.2384|246.2|542.74|0.43157|0.68497|-2035.141693|-0.14945|2.5397|-0.2041|-2035.203042|7.8013
14u_a23|0.0|0|1|0.0|2|7.423568444|1.197962732|3.357982471|-0.066969083|-0.007017844|0.050530143|-0.026062012|-0.0569153009999999|2|0.010508236|0.091604179|-0.4086345999999999|2|0.756252127|0.787538583|-0.094773814|0.845160857|0.71381683|1|0.909754912|-0.055259924|-0.086465795|0.445665682|-57.75236052|43.06242147|0.090245088|-24.65250654|-22.64798452|53.88349042|0.47648509|3015.478095|607.6448353|-1155.04721|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|6913.009783|198.4601847|0.023582305|1643.332169|683.7405759|0.0|1.0|1.0|1.0|1.0|3.68|0.09|-7.51|3.42|4.03|2.72|2.0|1.0|126.78|0.0|1.0|6.0|-5.63|32.0|5.0|441.51|0.0|0.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|3.55|0.0|3.11e-08|1.3699999999999998e-05|-0.0618299999999999|4.0409|3.23|3.1819|389.66|0.2253|306.82|549.0|0.4523|0.6703100000000001|-1744.1781010000002|-0.1543|5.9743|-0.21613|-1744.2405670000005|8.2449
1c_a5|0.0|1|0|2.955525321|0|6.605297921|1.424607938|0.0|-0.268536978|-0.001983746|-0.080321049|-0.228971551|-0.058823529|1|0.007357977|-0.133677441|-0.20172074|2|0.71274658|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|0|0.88631419|-0.068062282|-0.070346332|0.436308619|-35.99212225|160.5407184|0.11368581|-17.81716094|-14.3968489|39.09545876|0.476413155|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|6.063350238|11.580409800000002|4387.398857|126.3615674|0.0153811389999999|764.7451566000001|409.0289917|1.0|0.0|1.0|1.0|1.0|2.09|0.05|-8.41|4.99|4.51|2.13|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|312.37|0.0|1.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|-0.03965|4.8783|3.17|4.5088|274.99|271.0|254.15|410.52|0.4444899999999999|0.53838|-990.467026|-0.18719|1.7105|-0.22684|-990.516371|5.4
13e_a6|0.0|1|0|3.433539068|0|6.842683282|1.429020445|0.0|-0.089778965|-0.006882528|0.018376555|0.0266218529999999|-0.037793156|1|-0.001446486|0.032420935|-0.462344944|2|0.841211811|0.765593573|-0.067328767|0.827254552|0.790249345|1|0.861676601|-0.074242826|-0.093298845|0.175643236|-62.36320497|66.59852278|0.138323399|-33.17101912|-22.01054293|61.91072885|0.4442079679999999|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|0.277469482|7.973429837999999|14.346067199999998|6147.8097210000005|185.4673146|0.019543118|1553.619759|676.2770877|1.0|1.0|1.0|1.0|2.0|2.79|0.08|-10.18|5.01|4.53|0.92|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|32.0|5.0|417.47|0.0|0.0|1.0|3.31|-4.78|0.00323|1.65e-05|3.27|0.0|6.59e-11|2.75e-08|-0.07534|5.9885|3.36|3.2475|381.78|0.8312|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|-0.1327|10.1884|-0.20804|-1347.074898|7.9208
12al_a36|0.0|1|0|3.469383582|0|7.412764017000001|1.297043737|0.0|-0.06777947|-0.008463062|0.1030147719999999|-0.074215038|-0.031635802|1|0.003077071|0.172830414|-0.404703593|1|0.8913597320000001|0.8344566859999999|-0.055405405|0.885733922|0.84179881|0|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|-69.69632923|114.2305891|0.198820783|-33.70669917|-23.23210974|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|0.328915355|8.774664332|16.15533063|6049.668466|216.4375922|0.025956027|1869.412355|679.7230552999999|0.0|0.0|1.0|0.0|2.0|0.0|0.17|-6.69|2.77|1.89|1.72|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|411.46|0.0|0.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|2.65|1.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|2.92|3.5511|349.14|0.4466|319.71|554.23|0.6945399999999999|0.70417|-1347.196501|-0.14558|6.4473|-0.1955599999999999|-1347.257936|7.3188
16_a31|0.0|1|0|3.096824452|0|7.758333467000001|0.61013894|0.0|0.152128735|-0.020181753|-0.050076586|-0.00795845|0.06214876|2|-0.0125582419999999|-0.0897217219999999|-0.60894688|0|0.951830892|0.8318419909999999|0.0980869569999999|0.8948140790000001|0.8944757390000001|0|0.546450126|-0.142079397|-0.150315165|0.29485045|-70.82239128|130.369865|0.4535498739999999|-31.54036284|-23.60746376|84.57819254|0.427771627|2071.962924|257.4650715|-779.0463041|1212.615438|-11.12287666|0.26919564|5.521618837|9.649327262|4387.049328|126.8340354|0.027684692|1066.012118|280.39844320000003|1.0|0.0|1.0|1.0|2.0|1.93|0.14|-4.94|3.8|2.83|0.78|0.0|0.0|80.57|0.0|2.0|2.0|-4.36|21.0|4.0|300.34|0.0|0.0|1.0|2.33|-3.6|0.0131|0.000254|2.32|0.0|1.16e-05|0.00347|-0.0318899999999999|3.6596|1.7|3.6596|338.79|0.2534|338.79|369.73|0.70108|0.70108|-1308.113026|-0.15231|3.7419|-0.1842|-1308.161433|7.0458
14a_a23|0.0|0|1|0.0|2|7.423568444|1.197964042|3.39397765|0.050806184|-0.0056795759999999|0.0446402609999999|-0.0518554529999999|-0.071842463|2|0.011363191|0.083206288|-0.446724057|2|0.72792508|0.7556436440000001|-0.123790952|0.816237166|0.6888154959999999|1|0.918677038|-0.055677662|-0.08032517|0.225448915|-50.79675604|38.57988954|0.081322962|-22.26638099|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|7.668841725|14.2658736|6269.28943|138.6457355|0.016707951|1301.215093|601.8533922|0.0|1.0|1.0|1.0|1.0|2.86|0.05|-7.41|3.36|4.02|3.03|2.0|1.0|120.28|0.0|1.0|5.0|-5.47|30.0|4.0|411.48|0.0|0.0|0.0|3.37|-4.96|0.00139|1.1e-05|3.58|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|3.47|3.7119|334.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|-0.15002|5.8775|-0.2238099999999999|-1629.748476|8.5498
17_a15|0.0|0|0|0.0|0|0.0|1.43568899|0.0|-0.046866421|-0.0071363569999999|-0.033968088|-0.032903349|-0.0141953639999999|0|0.0032452509999999|-0.052628162|-0.461493931|2|0.769376831|0.721188086|-0.023779626|0.76362781|0.740986227|0|0.880459235|-0.052869016|-0.079844675|0.605886597|-61.17023228|34.35335309|0.119540765|-31.03055741|-20.73567196|50.37922222|0.474165158|2852.085573|674.5333498|-1223.4046460000002|2104.883413|-15.88591693|0.346792631|7.967418828|15.15194163|6352.266784|265.6831633|0.0217385279999999|1872.919233|822.8625688|1.0|1.0|1.0|1.0|1.0|3.99|0.15|-9.72|4.89|6.0|2.53|2.0|0.0|131.36|0.0|1.0|7.0|-5.93|33.0|4.0|438.52|1.0|0.0|1.0|4.44|-5.65|0.00052|2.26e-06|4.78|0.0|1.9199999999999998e-10|8.43e-08|-0.03936|4.1461|6.89|3.8006|326.22|0.7247|299.04|663.81|0.68787|0.7045100000000001|-1413.559128|-0.15573|5.1268|-0.19509|-1413.624817|7.9208
14b_a3|0.0|0|0|0.0|0|6.823286122000001|0.605016869|0.0|0.143500839|-0.009130444|-0.1551678719999999|-0.008040839|-0.102362298|1|-0.004161699|-0.288944272|-0.575695827|3|0.882394075|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|1|0.786476513|-0.090994113|-0.100993354|0.379746504|-49.38772279|252.49572540000003|0.2135234869999999|-21.76034149|-17.83445545|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|1289.104749|-8.721397057|0.233084567|4.989782639|9.738358819|4803.535505|113.9829058|0.017348996|837.1723509999999|358.3503513|1.0|1.0|1.0|1.0|1.0|2.5|0.06|-6.89|4.28|3.71|1.04|0.0|0.0|93.25|0.0|1.0|2.0|-4.45|23.0|4.0|319.38|0.0|0.0|1.0|2.82|-3.99|0.0113|0.000103|2.58|0.0|1.28e-07|4.08e-05|-0.06676|3.0724|2.22|3.0724|403.54|0.2276|403.54|368.39|0.70123|0.70123|-1327.349444|-0.12942|2.8743|-0.19618|-1327.398177|6.4202
16_a20|0.0|1|0|3.485659565|0|6.842683282|1.401259527|0.0|-0.014660441|-0.004705049|0.126359252|-0.061975089|-0.062750442|1|0.001157852|0.211127741|-0.458484451|2|0.7582110409999999|0.7478675859999999|-0.10978034|0.809440795|0.724665638|1|0.915005572|-0.066137353|-0.077793092|0.382481746|-51.18223058|69.28224942|0.084994428|-28.6288015|-19.44924762|51.14820251|0.464473378|2722.728332|602.0075202|-972.4623811|2161.751186|-12.79619894|0.219891897|8.166385503999999|15.24926152|5896.394536|144.672972|0.013439632|1246.573875|664.4562602999999|1.0|1.0|1.0|1.0|1.0|3.13|0.08|-10.52|6.38|5.46|2.2|2.0|0.0|121.69|0.0|0.0|4.0|-6.06|31.0|4.0|401.46|0.0|0.0|1.0|4.37|-5.66|0.000349|2.17e-06|4.69|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|5.9837|4.45|3.5704|347.26|0.3431|207.2|554.41|0.32553|0.69524|-1275.636924|-0.1481299999999999|4.7315|-0.20722|-1275.6960869999998|7585.0
23_a10|0.0|0|0|0.0|1|7.535296702|1.34383709|2.140123457|-0.12979844|-0.00264793|-0.031558374|-0.000458688|-0.0253481679999999|1|0.010662507|-0.0502296329999999|-0.233801237|2|0.7338945809999999|0.754150918|-0.043248272|0.800727358|0.706648116|1|0.915208645|-0.049653973|-0.072395864|0.535680357|-51.27837225|72.17779806|0.084791355|-24.91121732|-19.02262196|41.98112956|0.485561757|3103.831885|648.2471057|-1179.402562|1945.384475|-13.47382337|0.238800348|8.755988318|17.02048484|7034.375112000001|169.14354509999998|0.013394095|1549.399766|930.6293092|1.0|1.0|1.0|1.0|0.0|4.13|0.21|-9.84|5.11|5.81|2.99|2.0|0.0|139.11|0.0|1.0|6.0|-5.38|35.0|5.0|461.56|0.0|0.0|1.0|4.5|-5.7|0.00193|2e-06|4.48|0.0|1.44e-10|6.66e-08|-53.0|3.8034|3.9|3.8034|325.98|0.2089|325.98|606.18|0.67647|0.67647|-1469.838069|-0.15858|3.8115|-0.21158|-1469.902562|6.1249
18_a3|0.0|1|0|2.897754472|0|6.605297921|1.43179288|0.0|-0.256375952|-0.003487792|0.08269134|0.042606196|-0.025890816|1|0.005799063|0.150826737|-0.2495754869999999|3|0.7226687409999999|0.714658751|-0.051083228|0.784960175|0.6858831809999999|1|0.8419576209999999|-0.069839069|-0.0846755|0.217881538|-37.67445366|160.9514039|0.158042379|-13.82537222|-14.12792012|37.21171433|0.483376636|1938.093995|374.610053|-452.0934439|703.8534116000001|-6.285899403999999|0.317507797|5.293627315|10.24658906|3928.183499|141.2679329|0.02363555|662.4155441|270.539096|1.0|0.0|1.0|1.0|1.0|1.81|0.0|-6.83|3.42|3.08|0.93|0.0|0.0|80.35|0.0|1.0|2.0|-2.82|21.0|4.0|273.29|0.0|1.0|1.0|2.21|-3.27|411.0|0.000537|1.79|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|1.85|3.9765|311.79|0.3326|311.79|330.54|0.6671699999999999|0.6671699999999999|-889.850598|-0.1641099999999999|2.6366|-0.2218|-889.894728|7.5229
15_a15|0.0|0|0|0.0|0|0.0|1.435688991|0.0|-0.132759299|-0.006378587|-0.063032481|0.000676845|0.0020555079999999|0|0.003766915|-0.098862691|-0.3597407929999999|2|0.843715005|0.724319314|0.003774415|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|-60.51136736|142.8140301|0.102793952|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|-1210.227347|2868.890383|-13.86355301|0.297455822|6.673906339|11.8273735|7039.747576999999|197.6323578|0.0202953539999999|1722.635223|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.34|0.07|-8.9|4.33|6.69|2.52|2.0|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|448.52|1.0|0.0|0.0|4.64|-6.1|0.000214|7.970000000000001e-07|5.32|0.0|1.27e-09|5.7e-07|-0.03786|3.6968|5.04|2582.0|480.19|0.4459|335.38|573.46|0.67524|0.70572|-1450.398033|-0.10964|1.6365|-0.1475|-1450.462493|6.9626
12a_a36|0.0|1|0|3.4715209280000003|0|7.412764017000001|1.297044783|0.0|-0.0632801509999999|-0.007471648|0.078063311|-0.070252245|-0.065913514|1|0.003199301|0.134423193|-0.432975237|1|0.907322874|0.7934042040000001|-0.119322074|0.846614758|0.855821486|0|0.820684627|-0.076154312|-0.104828755|0.436020272|-64.36949846|109.9069212|0.179315373|-28.71401279|-23.17301945|58.79461567|0.470444928|2647.835699|503.9367075|-1158.650972|2258.5909920000004|-14.22926022|0.244684566|6.600635115|12.464492300000002|5710.355735|150.24716030000002|0.019102103|1533.996157|598.1535763999999|0.0|0.0|1.0|0.0|2.0|0.0|0.14|-6.59|2.72|1.88|2.02|1.0|0.0|123.75|0.0|1.0|5.0|-3.79|29.0|4.0|381.43|0.0|1.0|0.0|1.86|-4.0|0.0625|0.000101|2.68|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|3.16|3.6682|338.0|0.4435|323.35|481.98|0.67869|0.6997|-1232.707754|-0.1519299999999999|6.3637|-0.20139|-1232.764108|7.8861
34_a47|0.0|0|1|0.0|1|6.842683282|1.40499556|1.883479676|-0.210257395|-0.004157676|-0.094313757|-0.043634386|0.078153957|1|0.0047106|-0.208989427|-0.2829549719999999|3|0.62974551|0.833786184|0.128336294|0.89234354|0.609110565|1|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|-49.91779281|31.17423189|0.1739443389999999|-19.00022922|-16.25230464|45.23285281|0.45489212|2371.236125|457.4477611|-698.8490993|918.6458674|-9.000096143|0.346006784|7.066583143|12.96364153|5105.274301|191.6093987|0.023023142|1068.587688|439.9906467|1.0|1.0|1.0|1.0|1.0|3.0|0.16|-7.47|3.34|4.52|1.75|0.0|0.0|99.09|0.0|1.0|4.0|-3.57|26.0|5.0|348.38|0.0|1.0|1.0|3.02|-3.9|0.0929|0.000125|2.49|0.0|3.36e-08|1.17e-05|-0.0545|4.2077|2.41|3.8892|318.79|0.2309|294.66|436.88|0.6602399999999999|0.69314|-1162.283641|-0.16086|4.4605|-0.21536|-1162.33788|8.7
19_a34|0.0|0|0|0.0|1|7.412764017000001|1.438829424|1.898101852|-0.068004837|-0.013066507|-0.189862762|-0.143343425|-0.014196676|1|-0.0042364759999999|-0.29861864|-0.469568766|1|0.866604574|0.8022000659999999|-0.0235903339999999|0.8582665429999999|0.818710955|0|0.6399024520000001|-0.112877411|-0.1255804019999999|0.308793959|-62.64265252|131.5318459|0.360097548|-28.08688512|-19.78189027|76.05407906|0.467358389|2127.363207|319.1993829|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|10.31797048|4496.516479|168.4584665|0.029554695|1135.020017|337.9440349|1.0|0.0|1.0|1.0|1.0|2.77|0.18|-5.03|2.69|2.31|1.08|0.0|0.0|83.95|0.0|2.0|3.0|-2.73|23.0|5.0|309.32|0.0|1.0|1.0|2.1|-3.15|574.0|0.000704|1.66|0.0|9.42e-06|0.00291|-0.02901|4.1721|2.7|4.1721|297.18|0.2189|297.18|421.62|0.6897300000000001|0.6897300000000001|-1046.458335|-0.1735|3.4272|-0.20251|-1046.509891|6.0044
12a_a50|0.0|0|1|0.0|2|7.927685046000001|1.397770359|4.075037557|-0.199881787|-0.002936355|-0.111689174|0.014596049|-0.122912558|2|0.011790103|-0.193999688|-0.247407423|1|0.699597776|0.795582575|-0.2018898489999999|0.862192416|0.660148928|1|0.904119689|-0.05075501|-0.0663902|0.29507467|-33.44733598|7.457998037999999|0.095880311|-12.88231829|-12.00673599|36.15684209|0.469674946|2223.666558|455.4948605000001|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|5.116970861|9.648744341|4665.239724|214.004382|0.027455156|814.0599092|388.171611|1.0|0.0|1.0|1.0|0.0|2.21|0.11|-5.49|2.59|3.42|2.02|0.0|0.0|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|313.36|0.0|1.0|1.0|2.55|-3.84|215.0|0.000144|2.5|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|4.0783|304.01|0.1807|304.01|394.52|0.65267|0.65267|-1006.498352|-0.16806|5.7662|-0.20172|-1006.546706|7.1249
11b_a5|0.0|1|0|2.943854668|0|6.605297921|1.277648917|0.0|-0.2023158669999999|-0.003900104|-0.067519041|-0.118167947|-0.0536971829999999|1|0.005685558|-0.108457009|-0.252164213|2|0.735954089|0.805760343|-0.106187688|0.8645824520000001|0.682032125|0|0.8737310509999999|-0.07633373|-0.080664777|0.378154801|-48.42513182|55.25128526|0.126268949|-27.50997723|-17.60913884|55.65456427|0.456131351|2434.505303|524.5231302|-774.8021092|913.0178976|-10.5712171|0.33175528|8.936258446|16.43091298|5107.577902|199.1611925|0.0228838029999999|1159.458633|504.9898148|1.0|1.0|1.0|1.0|1.0|2.55|0.1|-9.15|5.38|4.82|2.01|2.0|1.0|106.58|0.0|1.0|6.0|-4.65|27.0|4.0|376.84|0.0|1.0|1.0|3.68|-4.69|0.00853|2.04e-05|3.62|0.0|7.109999999999997e-10|2.68e-07|-0.0418399999999999|4.4995|3.31|4.1982|295.32|0.5806|275.55|511.28|0.61027|0.6284|-1564.56504|-0.17107|1.9569|-0.21291|-1564.621301|7.7212
14a_a5|0.0|1|0|2.948727373|0|6.605297921|1.226142247|0.0|-0.056730193|-0.0053665219999999|-0.132625457|-0.086229994|0.024793388|1|0.003668464|-0.213526163|-0.36152442|2|0.7333482170000001|0.79661948|0.047169811|0.847379958|0.71006207|0|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|-53.20786056|134.62273080000003|0.209074444|-36.98479273|-18.38089729|66.43577392|0.470085022|2836.468636|534.8590069|-1010.949351|1315.573182|-12.42997952|0.370216665|8.424031251|15.89694877|6177.303329|250.3569601|0.024411136|1605.23357|723.0631751|1.0|1.0|1.0|1.0|2.0|2.41|0.2|-8.84|4.56|4.38|1.37|1.0|0.0|123.0|0.0|1.0|6.0|-4.15|32.0|5.0|425.48|0.0|0.0|1.0|3.05|-4.22|0.0304|6.02e-05|2.55|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.1501|4.3|4.1501|298.75|0.5853|298.75|508.64|0.65789|0.65789|-1390.29207|-0.1676|2.7115|-0.2183699999999999|-1390.352729|6.9508
17_a20|0.0|1|0|3.445659565|0|6.842683282|1.4012598180000002|0.0|-0.064380628|-0.005457467|0.065447136|0.038629586|-0.072863159|1|0.000922796|0.1134578219999999|-0.456415963|3|0.760575852|0.7494736590000001|-0.127696675|0.812578598|0.71987165|1|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|-53.38406095|66.47074027|0.0879464559999999|-27.38007162|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|-1014.297158|2210.790304|-13.57480888|0.24569612|8.198616089|15.05121151|6012.640572|161.12498630000002|0.016793117|1344.679757|637.7803874|1.0|1.0|1.0|1.0|1.0|2.83|0.08|-10.14|5.8|4.85|1.45|2.0|0.0|119.48|0.0|0.0|4.0|-5.36|31.0|5.0|402.45|0.0|0.0|1.0|3.74|-5.08|0.0017699999999999|8.35e-06|3.75|0.0|7.19e-11|2.9e-08|-0.0706799999999999|3.3926|4.11|3.3926|365.45|0.2977|365.45|543.09|0.69839|0.69839|-1291.692325|-0.14021|3.9703|-0.21089|-1291.752049|5.6478
9a_a36|0.0|1|0|3.4090209280000003|0|7.412764017000001|1.297044807|0.0|-0.109305298|-0.007853595|0.095192109|-0.078488872|-0.06502499|1|0.00484375|0.160672128|-0.398235589|1|0.839235677|0.7885597609999999|-0.1177413269999999|0.842671963|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.204819754|-66.44342306|49.52042402|0.1734403769999999|-27.53468726|-24.40778806|59.5185754|0.453098452|2682.572663|505.25728260000005|-1195.981615|2167.77208|-14.91993116|0.236165413|7.546661564|13.79893984|5693.562367|144.36259840000002|0.019513779|1565.759963|578.2841135|0.0|0.0|1.0|0.0|1.0|0.0|0.14|-6.28|3.04|2.04|2.02|1.0|0.0|120.94|0.0|1.0|5.0|-3.71|29.0|5.0|382.42|0.0|1.0|0.0|1.95|-3.99|0.0753|0.000102|2.66|0.0|5.26e-07|0.0002009999999999|-0.05044|3.8677|3.38|3.8677|320.56|0.4811|320.56|495.18|0.68682|0.68682|-1252.578886|-0.15925|5.7274|-0.20969|-1252.636005|7.8861
10_a3|0.0|0|0|0.0|0|6.823286122000001|0.605017375|0.0|0.190318474|-0.010609861|0.017396832|0.018484177|0.043342516|1|-0.005959152|0.033279122|-0.616256033|3|0.8947911009999999|0.743072638|0.078405316|0.8136572320000001|0.834020779|1|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-45.8148076|248.0820067|0.252593682|-21.60122201|-16.65993003|53.41368558|0.41220272|2098.79955|346.1193167|-549.7776912|1361.86525|-7.715112198|0.293370676|5.031169383|8.559361451000001|4600.496436|135.8581743|0.023470578|778.0284121000001|311.6695405|1.0|0.0|1.0|1.0|1.0|1.78|0.0|-6.51|3.79|3.41|1.2|0.0|0.0|88.28|0.0|1.0|2.0|-4.3|22.0|4.0|305.36|0.0|0.0|1.0|2.52|-3.84|0.0155|0.000145|2.43|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|3.4217|362.35|0.2124|230.67|323.26|0.41894|0.68995|-1288.050987|-0.15011|6.7458|-0.21249|-1288.097561|5.1
