molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|PPSA1|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
19a_a22|0.0|0|0|0|0.0|0.0|1|0|0|1.422917238|1.572240489|-0.000989685|-0.009145283|4.727387819|-0.144269652|-0.548716971|-0.002607064|-0.011513343|0.016501913|1|1|-0.001355145|-0.0611158559999999|2|0.72808001|0.777600172|-0.155892259|0.834033833|0.699744887|1|0.744354735|-0.090145161|-0.09370213|0.51561501|-67.26339083|-69.91748544|18.53458775|373.8201781|0.255645265|190.7541925|-0.035138299|13.82990734|106.645364|89.23486638|85.79797858|555.4133255|-1468.267194|2607.322873|235.2620007|38.29242013|-275.6435167|781.8210659|1.0|1.0|2.0|3.61|2.27|0.08|-8.76|3.08|3.41|128.68|0.98|0.0|132.15|1.0|-4.38|35.0|-7.67|0.0|0.0|0.0|0.0193|0.0356|2.05|0.0|1.73e-09|8e-07|-0.06398|5.69|3.5809|-1537.071348|-1537.0241640000002|346.24|0.2218|246.01|0.34556|0.66605|-1536.756515|0.0623|-0.1508|0.04718381|-1536.823574|6.5658|7.3188|7.3188
8f_a12|0.0|0|1|1|0.0|0.0|0|1|1|0.609895166|0.0|0.110310585|-0.008295703|4.59511985|-0.062406088|-0.3981937339999999|-0.002596875|0.028505422|-0.024023866|1|1|-0.00094279|-0.125424286|1|0.902669729|0.7475224290000001|-0.13747286|0.80546986|0.8409290840000001|1|0.869823177|-0.072634742|-0.098932601|0.285353468|-41.27611074|-56.220383|7.550959323|83.13642146|0.130176823|73.97552223|-0.03822396|4.290980116|0.0|63.05721575|48.82707007|494.2940092|-955.746511|1448.568734|91.98952021|25.9168408|-384.290491|524.0516742|1.0|1.0|1.0|4.09|3.26|0.1|-8.42|4.99|3.41|78.41|3.1|0.0|115.66|1.0|-5.7|27.0|-5.47|0.0|1.0|1.0|0.000735|0.00211|4.34|0.0|3.79e-09|1.4e-06|-0.06179|4.19|3.6536|-1481.146454|-1481.115891|339.35|312.0|297.01|0.59107|0.65098|-1480.955408|0.2466|-0.15061|0.03056355|-1481.008909|1.4701|6.1898|6.1898
5a_a40|0.0|0|0|0|0.0|0.0|1|0|1|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0.059258947|-0.152120625|0.011345707|0.180125135|-0.02394636|2|2|0.010425818|0.007301856|0|0.538671739|0.756882266|-0.442215721|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|-34.5789643|-40.27003217|9.135164355|174.99981530000002|0.146821673|64.97877226|-0.036396585|4.042943749|52.43850484|46.06507254|43.71412865|377.5905776|-483.24038600000006|508.8362301|78.57142892|19.58503709|-285.426492|244.8873477|0.0|1.0|0.0|3.04|2.49|0.21|-4.05|3.68|3.08|75.5|1.85|1.0|74.15|2.0|-4.13|19.0|-5.9|0.0|1.0|1.0|0.0202|0.0574|2.88|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|-1177.5835470000002|326.96|0.4461|326.96|0.69499|0.69499|-1177.51016|0.4461|-0.15066|0.01514427|-1177.555706|7.6003|7.0915|7.0915
12ba_a36|0.0|1|0|0|3.389685532|0.0|0|2|2|1.297043659|0.0|-0.090865777|-0.0075620109999999|5.351858133|0.026411489|-0.423472625|-0.002123045|0.003750685|-0.011949092|1|1|-0.000621302|-0.168084618|1|0.844641715|0.8256014690000001|0.041478447|0.890675195|0.796093405|0|0.849738126|-0.083210415|-0.108410153|0.330220757|-56.0578808|-73.03464847|16.57882744|100.798163|0.150261874|101.229662|-0.037526591|11.16896162|16.1479891|89.06670390000001|72.63670824|572.4586103999999|-1314.6236720000002|2492.5731100000003|197.4608731|35.76372225|-278.7665262|688.1986357999999|0.0|0.0|2.0|4.8|0.0|0.12|-6.72|2.79|1.63|116.78|0.74|0.0|133.18|1.0|-4.77|33.0|-7.04|0.0|0.0|0.0|0.0072599999999999|0.0244|2.67|0.0|1.91e-07|8.240000000000001e-05|-0.08446|2.79|3.0114|-1417.454721|-1417.426327|411.71|0.7436|236.13|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|0.02839417|-1417.249741|4.5448|7.6778|7.6778
2_a47|0.0|0|0|0|0.0|0.0|0|0|0|1.381899691|0.0|-0.002024001|-0.008527649|0.0|-0.13117284|-0.3581612489999999|-0.007479445|0.107297513|-0.013580367|0|0|-0.006079384|-0.0274111779999999|2|0.916092248|0.671819147|0.115527282|0.728066943|0.875463345|1|0.847324011|-0.083455669|-0.095655954|0.482748996|-41.57671973|-47.65477123|4.240150185|99.5619537|0.152675989|76.06154148|-0.036790752|2.112397382|0.958043241|55.81329383|45.81686991|422.1277419|-714.8215685|1242.745585|107.1215986|23.34938746|-283.9460863|392.6099255|1.0|1.0|2.0|2.58|2.54|0.0|-7.82|3.7|4.75|58.04|2.39|0.0|96.54|1.0|-5.46|24.0|-5.0|0.0|1.0|1.0|0.00109|0.00243|4.52|0.0|1.51e-08|4.73e-06|-0.05285|3.49|3.7181|-1010.540464|-1010.505024|333.46|0.2143|333.46|0.69102|0.69102|-1010.364507|0.2143|-0.15446|0.03544055|-1010.412694|3.1004|6.2|6.2
15a_a10|0.0|0|0|0|0.0|0.0|1|1|1|1.34383719|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|0.022297552|-0.144512841|0.011418154|-0.060539141|-0.062038567|1|1|0.01192767|-0.285973309|2|0.7408341359999999|0.77630271|-0.0232534929999999|0.820233357|0.713078124|1|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|-49.47045259|10.10411407|42.41151044|0.084862776|54.61835033|-0.025155581|6.503087289|122.7715002|60.98047923|39.61363829|588.9895149|-890.4681466|2413.560937|208.2243923|23.93343877|-227.1590805|697.5493042|1.0|1.0|0.0|3.5|3.58|0.29|-7.79|3.95|4.05|56.07|1.93|0.0|118.92|1.0|-3.97|30.0|-6.52|0.0|1.0|1.0|0.0432|0.0157|3.12|0.0|1.63e-08|6.51e-06|-0.04742|2.4|3.7639|-1278.452284|-1278.4225210000002|329.41|0.3558|215.08|0.47484|0.68863|-1278.141052|0.1583|-0.1559299999999999|0.02976259|-1278.200428|6.1108|7.6198|7.6198
36_a18|0.0|0|0|0|0.0|0.0|0|2|2|1.25117638|0.0|0.050448408|-0.006407141|4.844187086|-0.020339784|-0.442092758|-0.000451777|-0.0077246719999999|0.003321395|0|0|0.000825855|-0.12139648|0|0.7343989059999999|0.741135729|-0.010091893|0.780206307|0.721836103|0|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|-55.38202488|-56.82615305|6.722004572|110.8288932|0.195706133|139.3536816|-0.031922305|4.786442152|83.34177364|65.59412783|62.10402945|572.70209|-1477.479979|1547.485543|133.8265619|27.99124609|-444.4026478999999|975.4099618|1.0|1.0|3.0|4.19|0.0|0.28|-9.16|3.73|2.96|85.29|3.13|1.0|146.24|1.0|-5.68|35.0|-6.18|0.0|0.0|1.0|0.000975|0.00242|4.18|0.0|6.87e-10|3.210000000000001e-07|-0.04991|7.75|3.1908|-1493.686737|-1493.661092|388.57|0.4674|388.57|0.69372|0.69372|-1493.266344|0.4674|-0.13133|0.02564498|-1493.333297|2.7547|7.4949|7.4949
20a_a10|0.0|0|0|0|0.0|0.0|1|1|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|0.049376168|-0.197323337|0.008214031|-0.010695558|0.011011878|1|1|0.008297595|-0.081587712|2|0.661219642|0.755429696|0.036092601|0.817646497|0.63495222|1|0.913681336|-0.066386563|-0.072821454|0.591835899|-43.19189039|-47.37850712|8.860330345|66.52185003|0.086318664|56.1599532|-0.028008251|5.764636687|47.01787447|58.1398225|52.05222074|594.4519837|-947.5701424|2021.669282|173.41938059999998|24.84485067|-303.7731758|719.5272609|0.0|1.0|0.0|3.48|3.63|0.11|-9.44|5.06|5.77|76.62|2.53|0.0|126.35|1.0|-5.68|33.0|-5.82|0.0|0.0|1.0|0.000888|0.0011|4.36|0.0|3.61e-10|1.55e-07|-0.06611|3.98|3.8312|-1389.164302|-1389.1321289999998|323.62|0.2738|259.16|0.50193|0.6864600000000001|-1388.897416|107.0|-0.1613099999999999|0.03217287|-1388.957848|3.2116|5.9208|5.9208
15d_a10|0.0|0|0|0|0.0|0.0|1|2|2|1.343850133|2.147544195|-0.233802395|-0.002831383|5.4161004020000005|0.0370874879999999|-0.184039927|0.010215823|-0.140487312|0.007032164|1|1|0.011249462|-0.280243276|2|0.74726683|0.745184875|0.02497303|0.7857977740000001|0.71456262|1|0.87609771|-0.057588609|-0.070612242|0.565801561|-38.80896881|-47.58559595|15.37766538|67.59624856|0.12390229|83.49776405|-0.018829931|10.36301002|141.0919598|66.95020436|54.18663419|590.402322|-761.3695352999999|2036.192049|355.8865234|26.89020509|37.87296065|825.4425942|1.0|1.0|0.0|3.71|4.01|0.35|-7.82|4.14|3.44|65.3|1.54|0.0|131.43|1.0|-3.78|33.0|-7.04|0.0|1.0|0.0|0.0739|0.0182|2.75|0.0|1.5e-08|6.62e-06|-0.05002|2.05|3.8591|-1430.8144619999998|-1431.051425|321.28|312.0|221.39|0.3685|0.6814100000000001|-1430.733658|0.0856|-0.15916|-0.23696253|-1430.795367|3.8163|7.1612|7.1612
1i_a5|0.0|1|0|0|2.843224727|-4.358943904|0|0|0|1.219028472|0.0|-0.145964178|-0.006494891|4.59511985|-0.31059482|-0.279280326|-0.0012491689999999|-0.174016111|-0.003198529|1|1|-0.000700145|0.004923698|2|0.525406088|0.780175595|-0.058385936|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|-50.81756452|-46.82694838|4.621144795|201.1526326|0.112394438|62.64191946|-0.03570792|2.575548983|0.213644964|57.78921354|55.43870932|494.6981114|-796.0581225|942.1618767|134.0627959|26.20475553|-289.21443910000005|403.396385|1.0|1.0|1.0|2.83|2.04|0.05|-8.88|5.48|6.37|54.46|2.73|0.0|95.49|1.0|-4.79|27.0|-5.73|1.0|0.0|1.0|0.00589|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|3.58|4.3799|-1288.356212|-1288.322373|283.08|0.7585|262.44|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|0.03383899|-1288.264271|2.8939|7.6198|7.6198
4n_a46|0.0|0|0|0|0.0|0.126268818|1|1|1|1.13463699|2.093595994|-0.061148449|-0.004696854|5.587248657999999|-0.036492128|-0.234842682|0.004988019|-0.144852516|-0.064683066|1|1|0.0042595609999999|0.109017734|0|0.741742667|0.722331115|-0.06655165|0.7681452190000001|0.7427183759999999|0|0.903145407|-0.103381106|-0.085838139|0.371438024|-56.80797266|-47.16810275|4.629240193|172.8490949|0.096854593|53.22165035|-0.031047837|2.543769935|0.0|51.4039205|61.43721285|496.2788787|-801.8577467|2116.313581|75.1696593|19.76451658|-399.1612105|525.8291956999999|0.0|1.0|1.0|3.75|2.84|0.27|-6.67|4.33|4.94|61.84|2.99|0.0|102.92|1.0|-5.43|26.0|-5.26|0.0|1.0|1.0|0.00129|0.00273|4.41|0.0|2.14e-07|7.340000000000001e-05|-0.04044|4.57|3953.0|-1090.343872|-1090.302556|313.65|253.0|215.82|0.41625|0.7025|-1090.098769|0.0711|-0.16641|0.04131598|-1090.151267|8773.0|5.2845|5.2845
27c_a34|0.0|0|0|0|0.0|0.0|1|1|1|1.4335249819999998|1.996958431|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|-0.80008116|-0.008017781|-0.028344637|-0.014364543|1|1|-0.004694534|-0.2077985889999999|1|0.850511415|0.783333463|-0.0360159139999999|0.8353837409999999|0.804740647|0|0.631065353|-0.114233896|-0.12597014|0.32643486|-76.84420762|-84.73908278|20.51361454|176.7076265|0.368934647|248.17931940000005|-0.042782312|13.79934071|119.8660257|100.1948155|97.35782216|424.51250080000005|-1525.30349|2477.818875|176.1124482|38.98592708|-320.4669239|673.8038326000001|1.0|1.0|2.0|3.55|3.11|0.12|-7.67|3.11|3.34|104.29|1.71|0.0|119.71|1.0|-4.75|32.0|-6.85|0.0|0.0|1.0|0.00759|0.0151|2.9|0.0|2.13e-08|9.1e-06|-0.03792|5.23|3.9186|-1426.521813|-1426.482676|316.4|0.2385|289.89|0.68683|0.70336|-1426.246896|0.0093|-0.1589|0.03913684|-1426.31053|9.6148|6.0969|6.0969
12_a15|0.0|0|0|0|0.0|0.0|0|0|0|1.435689014|0.0|-0.071096525|-0.006620824|0.0|-0.0455566929999999|-0.370766171|0.001740635|-0.106061273|-0.01062828|0|0|0.0034254209999999|-0.184255041|2|0.8310685940000001|0.723852961|0.049877871|0.769289315|0.7933685340000001|0|0.89637291|-0.061084417|-0.094209248|0.738437971|-39.00359933|-60.15445365|9.58943236|72.18361893|0.10362709|66.16793071|-0.031995594|6.123040777999999|4.192089814|70.6606311|48.59303169|572.3516967|-1082.780166|2661.728915|161.8714956|27.36785616|-314.7766363|673.7288405|1.0|1.0|1.0|3.56|3.73|0.12|-9.82|5.32|6.3|56.27|2.87|0.0|119.95|1.0|-6.22|30.0|-4.97|1.0|0.0|1.0|0.0002379999999999|0.000584|5.29|0.0|1.51e-10|5.99e-08|-0.03196|5.16|3.8538|-1281.087109|-1281.060163|321.72|0.1374|276.63|0.50595|0.70444|-1280.810963|0.0093|-0.15858|0.02694613|-1280.871722|6.0547|8.3979|8.3979
3b_a49|0.0|0|0|0|0.0|0.0|1|1|1|1.343850026|2.104186262|-0.003115526|-0.0057605869999999|5.4161004020000005|-0.055724324|-0.322592863|0.000607064|-0.010613212|0.00361222|1|1|0.001356445|0.000850823|2|0.7745859279999999|0.794997634|0.021506499|0.845992028|0.749565191|1|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|-54.04959517|-51.77986692|8.304484449|325.6896751|0.250895642|153.4719941|-0.0276739079999999|5.07982433|81.60358988|64.91785551|62.35407961|458.224537|-880.2577376|1796.6760370000002|209.89391040000004|25.77091035|-191.9087104|641.1445234|1.0|1.0|2.0|3.37|2.43|0.22|-7.58|3.16|3.2|98.72|1.25|0.0|116.94|1.0|-3.53|30.0|-7.42|0.0|0.0|1.0|0.1169999999999999|102.0|1.84|0.0|2.64e-08|1.05e-05|-0.06115|3.4|3.8418|-1293.3286859999998|-1293.291817|322.72|0.1978|265.67|0.5798|0.6632|-1293.048179|0.0759|-0.1587|0.0368692|-1293.106236|3.1637|7.6021|7.6021
18_a20|0.0|1|0|0|3.463603867|0.0|0|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|-0.5039851160000001|-0.005614194|-0.011236836|-0.054458882|1|1|-0.004071701|0.003282792|2|0.809917509|0.7602869659999999|-0.107446431|0.8162774979999999|0.778639593|1|0.76136176|-0.0927760219999999|-0.095227339|0.356461863|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|158.7879106|-0.035934845|4.787695004|82.70867776|72.31812218|68.92770059|506.6038164|-1267.269673|1822.210286|125.81822920000002|29.4862782|-413.7552685|712.1606951|1.0|1.0|2.0|3.48|2.76|0.08|-10.0|5.54|4.69|97.55|2.06|0.0|125.07|0.0|-5.59|32.0|-6.13|0.0|0.0|1.0|0.00107|0.0029|3.85|0.0|9.93e-11|4.17e-08|-0.05604|5.35|3.5355|-1352.364724|-1352.32685|350.69|0.2991|207.41|0.31154|0.6953699999999999|-1352.073755|0.2011|-0.14685|0.03787435|-1352.135304|8.0505|7.4685|7.4685
12h_a40|0.0|0|0|0|0.0|0.0|1|0|0|0.60499064|1.760542171|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|-0.289603712|-0.000134504|0.189869851|-0.21893421|2|2|-0.002126898|0.224167029|0|0.809398262|0.7769829840000001|0.116873629|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|-50.45378559|-48.34705035|6.193088525|208.6717565|0.160518251|84.86252967|-0.038796498|3.274152035|59.68939644|54.9311782|56.64687411|443.8158546|-676.8587047999999|603.6697997|82.46928995|24.30173133|-363.7398044|350.9435025|0.0|1.0|1.0|3.19|3.0|0.0|-6.84|4.59|5.02|84.45|3.76|1.0|96.16|1.0|-6.25|23.0|-5.13|0.0|0.0|1.0|0.0002009999999999|0.000942|4.75|0.0|1.44e-07|5.2e-05|-0.07512|4.14|2.6436|-2153.207198|-2153.186757|469.0|0.3985|298.7|0.6503899999999999|0.7041|-2153.072091|0.3693|-0.1092|0.02044063|-2153.123274|3.5425|6.0846|6.0846
12ay_a36|0.0|1|0|0|3.50559949|0.0|0|2|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|-0.043778345|-0.404030255|0.003676818|0.012286423|-0.06756661|1|1|0.0045625|-0.169994208|1|0.902377067|0.78699829|-0.109624825|0.833398429|0.857993338|0|0.829406408|-0.074251203|-0.098945129|0.419950383|-48.12939044|-64.13591431|11.67851857|126.7858133|0.170593592|110.578217|-0.035337546|7.569978132|8.677627506|74.29343346|59.80790901|537.618563|-1282.718286|3238.138932|143.79285900000002|29.43551742|-360.6110621|729.1873176|0.0|0.0|2.0|4.96|0.0|0.21|-7.34|3.76|2.5|69.2|2.45|0.0|133.68|1.0|-4.54|31.0|-6.38|0.0|1.0|1.0|0.0117|0.0102|3.41|0.0|4.55e-08|1.86e-05|-0.0526|3.79|3.6561|-1311.576473|-1311.547668|339.12|0.2939|315.09|0.6727|0.6914|-1311.282556|0.1464|-0.15056|0.02880431|-1311.343228|9.1844|7.7447|7.7447
7b_a10|0.0|0|0|0|0.0|0.0|0|2|2|1.186434511|0.0|-0.170920618|-0.001621737|5.4161004020000005|0.037541178|-0.07459988|0.011041815|-0.01808249|0.039221939|0|0|0.010068964|-0.082499103|2|0.624866343|0.764865564|-0.108464916|0.8200487120000001|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-30.71062112|-37.45675757|5.061217187|13.37827368|0.07558334|39.29815915|-0.027444463|2.6314862480000003|56.22969776|43.9185573|35.77183831|480.6333417|-599.3081212000001|2150.375871|113.8411654|18.26940272|-292.2491701|459.0250226|0.0|0.0|0.0|3.9|0.0|0.25|-6.99|4.34|3.03|41.38|3.04|1.0|105.44|1.0|-5.28|25.0|-5.09|0.0|1.0|1.0|0.00183|0.00182|4.68|0.0|1.0200000000000001e-07|3.54e-05|-0.05377|3.44|3.6426|-1450.09312|-1450.06366|340.37|0.1488|205.85|0.4195399999999999|0.66228|-1450.075119|0.0899|-0.1584799999999999|0.02946054|-1450.124551|5.6147|4.7033|4.7033
8m_a46|0.0|0|0|0|0.0|0.2148468989999999|1|1|1|1.160371261|2.126524943|-0.044830187|-0.00517896|5.533389489|-0.085284636|-0.248590088|0.0063680119999999|-0.120972269|-0.064176245|1|1|0.005865049|0.015631887|1|0.783187801|0.7699708959999999|-0.084989948|0.8142050040000001|0.77612204|0|0.876210355|-0.0911455|-0.085204935|0.280198209|-48.32436573|-45.17474201|3.742817678|166.8508795|0.123789645|65.63194084|-0.032188531|1.984401749|0.0|48.72163155|52.0671834|464.5573228999999|-767.9706141|1913.813025|60.71213839999999|19.27296714|-408.7649869|463.1469765|1.0|1.0|1.0|3.24|2.92|0.3|-6.46|4.16|4.21|50.94|2.62|0.0|96.16|1.0|-4.48|24.0|-5.61|0.0|1.0|1.0|0.0105|0.0088799999999999|3.72|0.0|3.5e-07|0.000112|-0.01818|4.12|4.2881|-1014.126693|-1014.091966|289.14|0.3905|233.66|0.43001|0.6997800000000001|-1013.91158|0.1441|-0.17897|0.03472717|-1013.962913|3.1675|6.6402|6.6402
14aa_a23|0.0|0|1|1|0.0|0.0|2|0|0|1.19796312|3.4143268310000003|0.066582026|-0.005050361|5.351858133|-0.026892547|-0.287870566|0.013012022|-0.029037128|-0.044957534|2|2|0.012103325|-0.13397874|2|0.725358161|0.75434493|0.055269665|0.8072028240000001|0.693959193|1|0.924108042|-0.052155763|-0.076107469|0.204831806|-35.51947393|-51.83122853|12.26959478|40.49537336|0.075891958|51.68445972|-0.03159178|8.355923226|83.27171526|61.21989213|47.78906871|629.3423691|-1140.287028|2263.821505|138.4803717|27.00633206|-404.0660854|733.3886349999999|0.0|1.0|1.0|3.63|3.68|0.12|-8.16|4.4|4.63|105.02|3.45|1.0|130.22|1.0|-6.23|32.0|-5.92|0.0|0.0|0.0|0.000259|0.00123|4.31|0.0|6.9799999999999995e-09|3.07e-06|-0.0708299999999999|4.1|3.5934|-1708.5626|-1708.5422620000002|345.03|0.4157|345.03|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|-0.1449|0.02033777|-1708.338059|8.3532|8451.0|8451.0
16e_a32|0.0|1|1|1|3.343660084|0.0|0|0|0|0.609420752|0.0|0.180914799|-0.0154404319999999|5.733341277|-0.06951854|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|3|-0.002310082|-0.219947482|0|0.804503712|0.86370575|0.096017785|0.91471624|0.7619492790000001|1|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|134.6906051|-0.037448344|9.961663868|39.27920316|90.34923861|71.46633549|507.6266039|-1130.524639|3376.1299740000004|191.2650034|34.2534974|-259.78720209999994|573.3529948|0.0|1.0|2.0|3.64|3.36|0.26|-7.38|6.03|4.6|149.27|1.12|0.0|111.95|1.0|-6.59|28.0|-6.15|1.0|0.0|1.0|0.000107|0.0074099999999999|3.76|0.0|4.18e-08|1.73e-05|-0.0505899999999999|4.59|3.6214|-1955.993572|-1955.965644|342.37|0.2858|342.37|0.7022|0.7022|-1955.766505|0.2858|-0.14991|0.02792775|-1955.827194|3.9389|8.1367|8.1367
16_a20|0.0|1|0|0|3.485659565|0.0|0|0|0|1.401259527|0.0|-0.014660441|-0.004705049|4.727387819|0.00695144|-0.254072625|8.23e-05|-0.061975089|-0.062750442|1|1|0.001157852|-0.117308016|2|0.7582110409999999|0.7478675859999999|-0.085041518|0.809440795|0.724665638|1|0.915005572|-0.066137353|-0.077793092|0.382481746|-43.51359744|-51.18223058|7.634605066000001|69.28224942|0.084994428|55.92018945|-0.029561375|5.023018225|3.46788153|60.02453683|51.14820251|602.0075202|-972.4623811|2161.751186|144.672972|24.9314775|-368.5817657|664.4562602999999|1.0|1.0|1.0|3.5|3.13|0.08|-10.52|6.38|5.46|78.25|2.2|0.0|121.69|0.0|-6.06|31.0|-5.42|0.0|0.0|1.0|0.000349|0.0008699999999999|4.69|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|4.45|3.5704|-1275.900951|-1275.8670960000002|347.26|0.3431|207.2|0.32553|0.69524|-1275.636924|0.1958|-0.1481299999999999|0.03385502|-1275.6960869999998|6.5609|7585.0|7585.0
13d_a5 (GW788388)|0.0|1|0|0|2.945204608|0.0|0|1|1|1.236844097|0.0|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|-0.33442223|0.002956745|-0.086484275|0.024793388|1|1|0.003668464|-0.016337128|2|0.7333482170000001|0.78479342|0.024905619|0.834800344|0.71006207|0|0.774103723|-0.086824482|-0.0844793|0.54169129|-57.42492153|-55.87383979|9.637686167|151.3669372|0.2258962769999999|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|70.45205183|67.0626077|511.985152|-1061.602956|1377.863026|218.7999323|28.84397435|-223.7910275|723.0631751|1.0|1.0|2.0|3.21|2.74|0.2|-8.84|4.56|4.11|92.79|1.37|0.0|121.68|1.0|-4.35|32.0|-6.94|0.0|0.0|1.0|0.0189|0.0192|2.75|0.0|1.45e-09|6.16e-07|-0.05542|3.81|4.1706|-1390.589662|-1390.548362|297.28|0.5251|269.0|0.42515|0.48848|-1390.294368|0.1549|-0.17299|0.04130059|-1390.355751|3355.0|7.7447|7.7447
12bc_a36|0.0|1|0|0|3.43846811|0.0|0|2|2|1.284647662|0.0|-0.058020733|-0.007661816|5.351858133|-0.042515909|-0.413738077|-0.001012333|-0.079009683|-0.027636036|1|1|-0.00097037|-0.1716508239999999|1|0.884841888|0.836170906|0.006621918|0.892249657|0.771220556|0|0.834305498|-0.077192869|-0.107107992|0.326764696|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|111.3483497|-0.038558877|8.238431664|0.0|83.97121855|64.13376391|560.6615736|-1295.597402|2623.395239|153.57572439999998|33.5878425|-364.8584744|661.6709012|0.0|0.0|2.0|4.73|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|0.0|133.77|1.0|-5.08|31.0|-6.26|0.0|1.0|1.0|0.00372|0.00295|3.93|0.0|1.74e-08|7.83e-06|-0.05828|4.42|3.8696|-2152.134749|-2152.100551|320.4|0.7456|237.57|0.35775|0.69094|-2151.9100780000003|0.3478|-0.15671|0.03419831|-2151.971485|9.2445|8.0969|8.0969
6d_a40|0.0|0|0|0|0.0|0.0|1|1|2|0.604893491|1.695192271|0.12627602|-0.015362927|6.401917197|-0.091548968|-0.722057579|-0.005066797|0.086704068|-0.205140551|2|2|-0.00448098|-0.0603134|0|0.6224555620000001|0.8361555479999999|-0.039077432|0.8988141140000001|0.604211552|1|0.663670372|-0.115007564|-0.119563634|0.372705643|-73.59650182|-76.51205671|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|7.108696385|38.04267542|85.47607798|84.70509846|424.7009165|-1377.2170210000002|3212.360755|89.55631|37.23994308|-460.8148719|555.2010623|0.0|1.0|1.0|3.98|2.84|0.21|-4.31|4.8|3.63|173.43|2.01|2.0|120.09|2.0|-7.21|30.0|-6.36|1.0|0.0|1.0|2.85e-05|0.00327|3.87|0.0|4.9e-05|0.0226|-0.09462|7.98|2.9559|-2470.82949|-2470.793925|419.45|0.3518|419.45|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|-0.11938|0.03556489|-2470.684323|10.9021|8.9208|8.9208
