molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
4_a47|0.0|0|0|0.0|0|0.0|0|0|1.304464196|0.0|0.004633887|-0.008204735|0.0|2|0.038479532|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|-0.006506051|-0.247195952|-0.027355932|2|0.893350891|-0.095209424|0.84420422|0.8124901999999999|1|0.874200878|-0.07804769|-0.092556319|0.444849947|0.007772995|96.20929041|68.44214684|-27.39669054|2.300808176|0.0|0.806604393|-1.48090111|-23.10213311|57.78603076|46.69151766|2306.463316|-805.6976052|-10.43683449|0.193395607|10.818777699999998|0.67265584|105.2186243|23.78275706|998.8757964|471.7712484|1.0|0.0|1.0|1.0|2.75|0.05|22.0|-8.79|5.71|3.1|2.0|106.52|0.0|1.0|3.0|-4.99|361.82|0.0|4.32|-5.64|1.21e-06|0.0004379999999999|2.31e-06|0.0|0.0|5.81e-07|-0.05606|3.73|-1509.4201369999998|576.9|988.42|432.89|0.45947|-1509.262887|0.2221|-0.1547|-0.21076|0.03342033|5.4892|32.0|7.5|7.5
19b_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297044256|0.0|-0.122009545|-0.008652352|5.351858133|2|0.044392765|0.0|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|-0.004358975|0.035216067|-0.250781298|1|0.653741315|0.019437461|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.086013549|-0.11557289|0.336505882|0.0224393089999999|120.3048789|168.00390359999997|-44.51968852|8.643817972|0.0|0.7596369590000001|-2.0803120280000003|-33.13317155|84.49751102|67.31146923|2897.652112|-1291.149559|-16.02708787|0.240363041|13.74014387|0.91919733|149.181772|33.99385836|1699.692918|593.6088758|1.0|1.0|1.0|0.0|4.82|0.14|17.0|-7.12|3.11|2.78|1.0|125.65|0.0|1.0|5.0|-6.81|419.43|0.0|2.94|-4.33|5.68e-05|0.0238|4.67e-05|0.0|0.0|3.19e-05|-0.05031|3.7509|-1431.38073|646.81|1111.29|485.64|0.38952|-1431.18309|0.1945|-0.15414|-0.20445|0.03336932|6.3396|12.0|7.9172|7.9172
12f_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297042537|0.0|-0.066269699|-0.006773586|5.351858133|2|0.039061728|0.0|-0.40641518|0.003676818|0.012286423|10.95389399|-0.06756661|1|0.0045625|0.182557897|-0.169994208|1|0.902377067|-0.109793154|0.8700396090000001|0.857993338|0|0.8435569079999999|-0.071035495|-0.100276611|0.3416917479999999|0.01784834|43.53853176|103.2191714|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|76.51015325|58.64442871|2770.818472|-1323.224761|-15.59012402|0.219698129|13.84366076|0.8665086190000001|144.9540437|30.28188764|1695.785708|729.1873176|1.0|0.0|1.0|0.0|4.94|0.21|17.0|-7.36|2.45|2.45|1.0|133.52|0.0|1.0|4.0|-6.33|409.49|1.0|2.4|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0|0.0|1.7899999999999998e-05|-0.05035|3.6545|-1311.550167|699.88|1195.77|545.55|0.37095|-1311.285102|0.0231|-0.15011|-0.20046|0.02879265|7.8454|11.0|7.9586|7.9586
6_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605016564|0.0|0.155665791|-0.008934536|4.727387819|2|0.038650794|2.000787282|-0.330577816|-0.007540435|0.05584062|10.3116226|0.032782484|1|-0.006696449|-0.0445675709999999|0.036673175|2|0.881253042|-0.155862559|0.8632654590000001|0.773152968|1|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|0.010921391|236.2008316|108.118071|-24.56680878|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|56.71997588|57.46859326|2196.107822|-640.0421597|-9.393191593|0.19718501|8.982311462|0.633675574|98.39146166|23.4484528|797.2473951000001|353.7528308|1.0|1.0|1.0|1.0|3.05|0.0|21.0|-7.48|4.66|2.11|1.0|95.5|0.0|1.0|3.0|-5.68|338.81|0.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|0.0|0.0|1.11e-05|-0.06529|3.3963|-1731.7043199999998|524.88|884.88|366.93|0.3369|-1731.602363|129.0|-0.1465|-0.21179|0.03079258|3.7185|1778.0|5.7501|5.7501
12j_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|2|0.039061728|0.0|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.003710345|0.161289379|-0.133106642|1|0.906423012|-0.1241793309999999|0.87043328|0.855081905|0|0.852586292|-0.069970795|-0.105480639|0.362692602|0.018160631|26.39145693|97.35760604|-46.00836307|7.921272637|2.098786266|0.7758129420000001|-2.004132137|-30.5197407|80.59149538|58.20533756|2881.20453|-1323.6049039999998|-16.18812775|0.224187058|13.78874575|0.8425708820000001|148.06163930000002|31.59421634|1706.0876829999995|725.9470896|1.0|1.0|1.0|1.0|4.86|0.17|17.0|-7.05|2.61|2.51|1.0|135.47|0.0|1.0|4.0|-6.64|427.52|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0|0.0|3.83e-05|-0.05098|3.7807|-1670.420129|694.28|1198.96|536.01|0.37116|-1670.184251|98.0|-0.15495|-0.20593|0.02793415|8.5953|0.01|8.0|8.0
18c_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.193723817|1.959418462|-0.087958541|-0.002704524|4.727387819|2|0.043274232|2.069766482|-0.162271435|0.007804726|-0.038865826|10.31285373|0.006360768|1|0.007488918|0.01222181|-0.064145547|2|0.7644072209999999|0.084188427|0.8005589320000001|0.7357918440000001|1|0.94801724|-0.048636087|-0.0719340379999999|0.385593349|0.009585904|26.54367263|34.1639413|-31.07074762|4.140476673999999|0.0|0.7479204509999999|-1.510614788|-21.00757374|56.83666555|38.26446885|2917.369488|-992.8013635|-11.65153036|0.2520795489999999|14.65844196|0.940731034|165.67090530000002|23.70385212|1327.415719|831.3429628|1.0|1.0|1.0|1.0|3.58|0.11|27.0|-10.17|6.11|3.08|2.0|138.65|0.0|0.0|3.0|-5.85|449.57|0.0|4.77|-5.6|8.86e-07|0.000398|2.51e-06|0.0|0.0|3.0499999999999995e-08|-0.0622|3.3396|-1714.5777670000002|698.86|1243.76|547.87|0.31993|-1714.280779|0.0041|-0.13312|-0.19532|0.02003004|7.9283|88.0|7.0555|7.0555
6a_a40|0.0|0|0|0.0|1|8.421342866|1|2|0.604893625|1.78213955|0.117890918|-0.014623575|6.401917197|0|0.035707071|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|-0.230955427|2|-0.001171195|-0.272320301|-0.040435852|0|0.682273668|-0.012261923|0.861720535|0.657059571|1|0.733750993|-0.109047987|-0.117413572|0.360858579|0.016399125|185.06174|166.2999483|-45.80643937|6.397774285|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|81.37714586|78.35465194|2936.1501780000003|-1320.063801|-19.17478857|0.132148181|11.8691482|0.708845065|82.54016015|35.37373259|1521.070502|557.4018948|1.0|1.0|0.0|1.0|3.99|0.21|14.0|-4.05|3.07|1.62|2.0|120.14|1.0|2.0|5.0|-6.32|442.53|0.0|3.17|-4.99|7.85e-08|3.47e-05|1.03e-05|1.0|0.0|0.0396|-0.0926|2.9836|-2371.560378|649.48|1103.4|497.78|0.6782699999999999|-2371.3827|0.4015|-0.11995|-0.21255|0.01952089|9.3893|0.04|7.3979|7.3979
1f_a5|0.0|0|0|-4.398485453999999|0|6.605297921|0|0|1.218960329|0.0|-0.139907335|-0.00645569|4.59511985|2|0.029105691|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|-0.000700145|-0.389011185|0.004923698|2|0.525406088|-0.060528915|0.834250802|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|201.7057715|62.42799372|-26.08772825|2.614237829|0.21377016|0.757522389|-1.425583552|-28.43795894|57.83835135|55.67318607|2482.949545|-795.1314464|-11.0872845|0.242477611|13.35549635|0.8764524309999999|135.2439659|26.24118632|1049.647453|403.396385|1.0|0.0|1.0|1.0|2.9|0.05|23.0|-8.88|6.37|2.73|2.0|95.49|0.0|1.0|6.0|-5.73|366.34|0.0|4.23|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.0|0.0|4.86e-07|-0.05346|4.5758|-1288.3196369999998|577.11|958.06|442.04|0.47267|-1288.209882|0.0228|-0.18224|-0.2357|0.03370206|4.9879|0.24|6.6198|6.6198
17a_a6|0.0|0|0|0.0|0|7.412764017000001|1|1|1.424257628|0.0|0.101940358|-0.012704951|5.351858133|1|0.041767677|0.0|-0.686067347|-0.00460563|0.078798543|10.94948984|-0.060774312|1|-0.00194781|0.068338372|-0.180339002|1|0.850080948|0.08716369|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.096082495|-0.109388399|0.350977745|0.031147305|157.13173490000003|161.9738174|-47.07146289|13.40315088|554.1936506|0.77193498|-2.078379577|-41.34573382|84.75077935|83.46070738|2816.084228|-1363.383649|-17.887155899999996|0.22806502|16.13665395|0.935437602|149.60699319999998|35.323795000000004|1766.18975|627.4287311|1.0|1.0|1.0|1.0|3.52|0.12|23.0|-9.01|4.32|1.7|2.0|116.79|0.0|1.0|5.0|-5.89|409.44|0.0|3.59|-5.17|1.56e-06|0.000637|6.69e-06|0.0|0.0|4e-07|-0.05753|2.9753|-1350.078838|696.96|1167.16|574.02|0.69627|-1349.830672|0.0101|-0.12425|-0.18178|0.02379552|5604.0|24.0|7.6198|7.6198
23_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.34383709|2.140123457|-0.12979844|-0.00264793|5.4161004020000005|2|0.036666667|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|-0.0253481679999999|1|0.010662507|-0.0502296329999999|-0.207994181|2|0.7338945809999999|-0.149057824|0.800727358|0.706648116|1|0.915208645|-0.049653973|-0.072395864|0.535680357|0.009615852|72.17779806|60.05816353|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|60.76548004|41.98112956|3103.831885|-1179.402562|-13.47382337|0.238800348|17.02048484|0.943867925|169.14354509999998|24.9903188|1549.399766|930.6293092|1.0|1.0|1.0|1.0|3.8|0.21|27.0|-9.84|5.81|2.99|2.0|139.11|0.0|1.0|5.0|-5.93|461.56|0.0|4.5|-5.7|4.19e-06|0.00193|2e-06|0.0|0.0|6.66e-08|-53.0|3.8034|-1470.166163|768.3|1336.11|606.18|0.67647|-1469.838069|0.2089|-0.15858|-0.21158|0.02986448|4.8954|0.75|6.1249|6.1249
12ab_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983638|0.0|-0.026189286|-0.008528077|5.351858133|2|0.043854875|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|0.005111479|0.03046828|-0.207153446|1|0.8397577820000001|0.078325164|0.855880335|0.794193541|0|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|119.79740259999998|140.93076580000002|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|92.49334877|80.46280277|3118.431712|-1278.064418|-15.78042667|0.3960470239999999|15.6704374|0.856003642|278.7324985|37.1257096|2116.165447|792.3440337000001|1.0|1.0|1.0|1.0|4.87|0.21|17.0|-6.83|2.63|2.2|2.0|140.26|0.0|1.0|6.0|-6.39|458.54|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|0.0|0.0|6.720000000000001e-05|-49.0|3.4919|-1804.79081|753.75|1275.19|613.7|0.46561|-1804.523449|0.1511|-0.14772|-0.19672|0.03368522|7.4968|17.0|7.7825|7.7825
19j_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.29704352|0.0|-0.089207643|-0.007976154|5.351858133|2|0.04391253|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|-0.002443797|0.23209815|-0.20848518|1|0.7163622890000001|-0.001131945|0.908721232|0.6885713729999999|0|0.8071763829999999|-0.0844479869999999|-0.108006563|0.625966089|0.0250587|131.29876370000002|131.9851314|-50.60340201|11.74054073|29.18585028|0.714369845|-1.944118135|-39.565701700000005|90.05233553|74.95583121|2969.234865|-1330.722303|-17.86002424|0.285630155|12.69084117|0.6907121629999999|195.5099392|36.5253298|1862.79182|640.025745|1.0|1.0|1.0|1.0|4.81|0.13|17.0|-6.92|2.42|1.76|1.0|130.41|0.0|1.0|5.0|-7.13|426.45|0.0|2.44|-4.12|4.46e-05|19.0|7.55e-05|0.0|0.0|5.14e-05|-0.06447|3.6886|-1424.390074|686.26|1163.3|533.97|0.30419|-1424.183388|0.2625|-0.15182|-0.21629|0.03678378|14.4895|8.0|8.1146|8.1146
4_a27|0.0|0|0|0.0|2|6.823286122000001|0|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|4.727387819|2|0.0456410259999999|1.274166982|-0.278154179|0.00991794|0.13397347|10.93736915|-0.01660383|1|0.010329671|-0.459570857|-0.341622797|2|0.639413469|-0.07759915|0.842039655|0.614205449|1|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|0.0201467639999999|8.590238252999999|76.31512503|-21.12083948|5.40078803|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|40.33074472|2273.715366|-611.8944548999999|-7.543156957000001|0.317514326|10.82331334|0.799110312|164.3952417|21.34684457|896.5674718|424.8821143|0.0|1.0|0.0|1.0|3.11|0.16|21.0|-6.22|2.8|2.66|0.0|97.55|0.0|1.0|4.0|-6.51|331.37|1.0|2.8|-3.99|0.000266|0.0882|0.000102|0.0|0.0|0.0002|-0.0449899999999999|4.1288|-1083.119531|555.75|946.77|445.65|0.36899|-1082.963712|0.1741|-0.17034|-0.21533|0.01877181|3.9202|4.0|8.3979|8.3979
13c_a5|0.0|0|0|0.0|0|6.605297921|1|1|1.377702625|0.0|-0.2071929139999999|-0.005082338|4.59511985|3|0.024822695|0.0|-0.284610951|0.005288472|-0.098760742|10.94530327|-0.018055556|1|0.006110714|-0.017427549|-0.150963534|2|0.705487111|0.003545487|0.822789227|0.6775573359999999|0|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|158.67712230000004|131.7396496|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|66.23254483|2793.480751|-858.5021696|-10.8855893|0.448671765|15.90846721|0.873289814|295.8302846|29.94524142|1557.152554|656.208474|0.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.09|3.29|1.16|1.0|120.88|0.0|1.0|5.0|-7.28|411.46|0.0|2.68|-3.96|0.0002839999999999|0.1169999999999999|0.000109|0.0|0.0|3.36e-06|-0.05615|4.2145|-1351.2369640000002|676.53|1153.36|513.33|0.41594|-1351.008469|0.1666|-0.17324|-0.22939|0.03747691|2.9732|123.0|6.9101|6.9101
20_a47|0.0|1|1|0.0|1|6.86171134|0|0|1.408721455|1.1934608|0.055662511|-0.011237762|4.727387819|2|0.039520202|1.010373001|-0.505699304|-0.009220816|-0.052370531|10.95058273|0.071506228|1|-0.006342241|0.087325054|-0.297094867|2|0.61847122|-0.069674604|0.8575369009999999|0.59534794|1|0.6888286020000001|-0.083811055|-0.092005493|0.213977589|0.023587109|43.63174229999999|169.6050003|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|-24.89884887|69.09296541|58.53772498|2630.63609|-752.2184736|-9.761884958|0.404765791|13.10815891|0.86659377|220.6189341|30.08893541|1263.735287|428.5826478|0.0|1.0|1.0|1.0|3.19|0.05|21.0|-7.31|4.54|2.75|1.0|99.68|0.0|1.0|6.0|-6.75|380.35|0.0|3.09|-4.08|8.72e-05|0.0332|8.32e-05|0.0|0.0|1.86e-05|-0.06357|3.9808|-1335.708279|557.84|964.94|426.08|0.68219|-1335.566785|0.2807|-0.16377|-0.22734|0.03389691|4.3277|3.0|8.6|8.6
12af_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.29704271|0.0|0.04293386|-0.00989889|5.351858133|2|0.039953704|0.0|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|0.00146554|1|-0.000472698|0.154914099|-0.213993335|1|0.859938421|-0.062279009|0.8631180940000001|0.817582774|0|0.755275519|-0.082549457|-0.1054605669999999|0.154396546|0.021921402|89.56100543|169.9519197|-50.86129548|10.57220682|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|91.25505794|72.55107063|3013.98446|-1391.529319|-16.95376516|0.329759081|15.59375751|0.8141152220000001|229.0052411|36.42391023|2076.162883|757.7532208|0.0|0.0|1.0|0.0|4.98|0.17|17.0|-6.93|1.65|1.49|1.0|138.06|0.0|1.0|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0|0.0|5.18e-05|-0.05882|3.2299|-1440.954069|737.4|1246.55|589.48|0.50179|-1440.675702|0.0035|-0.13364|-0.19246|0.02886569|9.4631|15.0|7.8239|7.8239
12m_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|2|0.040839506|0.0|-0.57615692|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|0.0026474159999999|-0.236661357|-0.152855196|1|0.817497287|-0.036924662|0.893689741|0.770326886|0|0.783260049|-0.085422479|-0.103359773|0.415971907|0.027352277|133.774348|147.06395700000002|-47.58675592|12.59296644|237.0982213|0.773732767|-2.067195455|-39.32844052|83.3641853|76.52074257|3058.3084710000003|-1402.648392|-18.66147291|0.226267233|16.40342255|0.8173893040000001|153.52847759999997|35.54574762|1812.833129|683.7405759|1.0|1.0|1.0|0.0|4.66|0.13|17.0|-6.42|2.48|2.06|2.0|133.52|0.0|1.0|6.0|-6.22|439.49|0.0|2.36|-5.01|1.01e-06|0.000444|9.71e-06|0.0|0.0|0.000165|-57.0|3.5496|-1743.174906|714.92|1204.39|578.87|0.33392|-1742.965888|0.1615|-0.15042|-0.20742|0.04041755|5.1279|31.0|7.5114|7.5114
2_a27|0.0|0|0|0.0|2|6.605297921|0|0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|4.59511985|2|0.0427777779999999|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|0.017751479|1|0.00988756|-0.337316432|-0.361571905|2|0.639024713|0.137868605|0.8585302370000001|0.60904903|1|0.8468699609999999|-0.058444848|-0.081513931|0.408120957|0.019809599|9.194894069|77.08713259|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|39.39404027|2210.487938|-574.4885436000001|-7.415462877|0.331537817|9.527176544|0.7934621359999999|166.89932209999998|22.03636323|859.4181658|373.9912084|0.0|1.0|0.0|1.0|2.9|0.11|21.0|-5.84|2.49|2.42|0.0|92.58|0.0|2.0|4.0|-6.69|317.34|1.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|0.0|0.0|0.0004599999999999|-0.04933|4.1624|-1043.7984|538.57|906.48|420.7|0.55857|-1043.665151|0.3217|-0.16769|-0.21702|0.02268519|6.8854|13.0|7.8861|7.8861
12ar_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|2|0.040839506|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|0.002112069|0.145909555|-0.169341326|1|0.86559137|-0.017348015|0.89459881|0.8196353679999999|0|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|0.022389124|86.85924228|110.9204982|-45.46486105|10.30986449|0.0|0.705591187|-1.875916952|-37.18892821|82.17472548|69.99622854|2902.67985|-1272.979877|-15.99689556|0.294408813|16.68371115|0.902250063|199.7830951|33.4098581|1804.132337|708.5476357999999|1.0|0.0|1.0|0.0|4.86|0.17|17.0|-7.05|1.95|1.59|1.0|133.27|0.0|1.0|5.0|-7.21|420.47|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.000122|0.0|0.0|3.76e-05|-0.0566|3.8489|-1364.467971|717.19|1211.1|580.53|0.41433|-1364.235126|0.2372|-0.15631|-0.21291|0.04327285|8.7322|25.0|7.6021|7.6021
10_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.6094207629999999|0.0|0.153272514|-0.016404762|5.733341277|0|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|-0.00369116|-0.03673326|-0.229450999|0|0.809370315|0.012125768|0.915639476|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|57.97512956|146.8439966|-46.69945835|9.828875607|52.24660367|0.6946347429999999|-1.7133436169999998|-33.69815077|91.10767604|70.46302679|2649.882742|-1058.381342|-14.85891856|0.305365257|12.86809583|0.81769605|188.6328503|34.62844557|1523.651605|513.9156315|1.0|1.0|1.0|1.0|3.56|0.22|19.0|-6.99|4.21|0.88|1.0|107.14|1.0|1.0|5.0|-6.44|399.49|0.0|3.42|-4.41|9.17e-07|0.000366|3.89e-05|0.0|0.0|4.13e-05|-0.05434|3.6441|-1916.631761|654.7|1086.09|533.89|0.70228|-1916.460049|0.2983|-0.15088|-0.2052199999999999|0.03701539|3.2297|7.0|8.1427|8.1427
16_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.398650725|1.843196334|-0.219944434|-0.00228637|5.4161004020000005|1|0.04501634|0.0|-0.089168424|0.0067511459999999|-0.148022089|10.94592242|0.019290123|1|0.006466406|0.020218035|-0.0513920109999999|1|0.490768328|-0.0894138519999999|0.8366279120000001|0.482473457|0|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|0.013727656|13.51923899|103.5057102|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|-17.789707500000002|45.11883447|42.88070889|2101.6948030000003|-591.7200271|-8.095443438|0.167538305|10.19502391|0.837568182|82.51653675|19.74465314|710.807513|322.8922084|1.0|0.0|1.0|0.0|3.26|0.11|17.0|-6.36|4.96|3.44|1.0|85.02|0.0|1.0|4.0|-5.64|309.31|1.0|3.91|-4.43|0.0001199999999999|0.0371|3.68e-05|0.0|0.0|0.000134|-0.03965|4.2257|-1057.478071|515.68|856.55|407.99|0.51149|-1057.3808390000002|0.1006|-0.17375|-0.2134|0.01638524|1.9873|343.0|6.4647|6.4647
14_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.399909181|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|1|0.0409444439999999|0.0|-0.069682036|0.009588001|-0.08389836|10.94612798|0.117232935|1|0.008943549|-0.031578333|-0.039321879|1|0.507307223|0.158051825|0.843811017|0.500893739|0|0.8510382459999999|-0.065776751|-0.071074269|0.218112446|0.013047382|12.12963775|67.73740575|-14.69670456|2.697931638|85.72299913|0.768457211|-0.995039765|-13.60128622|39.49511556|35.84371234|1911.448021|-452.4746139|-6.23496557|0.231542789|8.859498364|0.6701974079999999|105.2894945|17.84270058|588.8091192|280.2639278|1.0|0.0|1.0|0.0|3.14|0.06|17.0|-5.71|4.09|2.82|0.0|80.09|0.0|2.0|3.0|-5.8|277.3|1.0|3.2|-3.97|0.000396|0.11|0.000106|0.0|0.0|0.000539|-0.03639|4.2312|-918.9304744|475.32|794.51|353.16|0.53298|-918.851356|0.1067|-0.17381|-0.2102|0.020300099|3.3312|1.32|5.8794|5.8794
14b_a50|0.0|1|1|0.0|2|7.934155233999999|2|2|1.267593742|4.240438135|-0.092558007|-0.003935732|5.82008293|2|0.030219907|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|-0.041169251|2|0.011249462|-0.106938404|-0.280243276|1|0.74726683|0.030057537|0.831689551|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|25.31245624|62.89861413|-32.9673668|9.64109526|192.8987555|0.637281054|-1.533499045|-21.65397937|64.58491917|47.72661339|2967.872393|-1005.538915|-10.98912227|0.362718946|11.45638132|0.8030515570000001|237.8403928|26.29763086|1577.857852|825.4425942|1.0|1.0|1.0|1.0|4.64|0.35|20.0|-6.86|4.81|2.32|2.0|128.39|0.0|1.0|5.0|-6.5|441.52|1.0|3.6|-4.78|2.51e-05|0.0111|1.6800000000000002e-05|0.0|0.0|6.12e-05|-0.02486|4.0775|-1431.037684|718.64|1253.87|533.25|0.55594|-1430.72987|0.1373|-0.16874|-0.1936|0.03081037|6.7927|6.58|5.1818|5.1818
16f_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.609420741|0.0|0.1767304639999999|-0.014558301|5.733341277|0|0.039958333|2.082564316|-0.77158995|-0.003511776|-0.081644236|10.31100265|-0.000291262|3|-0.001202032|0.0151704889999999|-0.211019184|0|0.801401734|0.085125293|0.899839182|0.761506727|1|0.8072754790000001|-0.08168632|-0.111152081|0.522247991|0.024434011|89.03402347|133.3750236|-53.23443736|11.7022626|47.24868477|0.69473708|-1.778433296|-39.12230215|92.82839829|73.4405859|2772.212354|-1230.764939|-17.03501995|0.30526292|14.28728752|0.625108901|211.2572338|35.43109972|1771.554986|636.0251562999999|1.0|1.0|1.0|1.0|3.76|0.3|19.0|-7.77|4.99|1.34|3.0|116.75|1.0|1.0|5.0|-5.99|427.54|0.0|4.05|-4.97|1.12e-07|4.79e-05|1.07e-05|0.0|0.0|7.26e-06|-0.04997|3.6272|-1995.278839|722.06|1191.55|603.12|0.70204|-1995.054457|0.2931|-0.15003|-0.2|0.02889673|4.2764|9.0|8041.0|8041.0
