molecula|SddssS|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
26_a20|0.0|0|0.0|1|0|0|1.4165417530000002|1.877209467|-0.00578453|4.727387819|-0.104520106|2|0.1516835819999999|-0.054222344|-0.033102079|1|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|2|0.7541508029999999|-0.070815554|-0.055150498|0.8096894440000001|1|0.79337253|-0.0862808009999999|0.423153994|0.012753218|-55.81998701|8.604974082|299.8332395|139.417676|-0.0327795789999999|-37.66339899|5.806030949|-1.737317706|-39.28020352|-22.11735334|66.82118688|535.3119506|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|28.17896678|-384.4457279|1493.485239|712.1606951|1.0|1.0|1.0|1.0|4.5|4.62|2.0|125.0|0.0|1.0|5.0|-6.28|419.48|0.0|1.0|-5.02|7.27e-06|0.00305|0.00399|0.0|0.0|6.64e-10|4.97|-1352.315376|715.27|1211.34|318.77|0.2081|543.96|0.50878|0.0814|3.8173|-0.21226|0.03774288|-1352.098465|131.0|6.8827
12e_a31|0.0|0|0.0|0|1|1|0.610134116|0.0|-0.011519192|5.733341277|-0.044316064|0|0.0113193469999999|-0.107630327|-0.015755876|2|2|-0.000231353|0.01824365|-0.08867626|-0.142921555|-0.543945776|0|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0|0.721526766|-0.0939597569999999|0.2642991189999999|0.02665413|-79.96257188|19.38343763|166.1479229|202.5115275|-0.036652129|-58.15044546|14.09603901|-2.089171358|-49.6906263|-26.65419063|87.71292755|524.7092721|0.274879568|10.24381236|19.50674899|0.904247004|6557.418968999999|36.75829484|-327.4245209|2095.222806|798.7285626|1.0|1.0|1.0|2.0|6.69|5.4|3.0|129.38|0.0|1.0|9.0|-5.93|460.55|0.0|1.0|-5.42|2.16e-07|9.96e-05|0.00176|0.0|0.0|4.93e-10|6.33|-1809.899887|781.61|1308.13|322.95|0.3831|640.03|0.55114|0.2627|2.6024|-0.19379|0.04614662|-1809.650069|0.17|6.7696
47r_a18|0.0|0|0.0|0|1|1|0.403924645|0.0|-0.0058631659999999|4.844187086|-0.216996268|0|0.041686585|-0.02952923|-0.030106257|0|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0|0.7698681909999999|0.017110504|-0.048143486|0.8075001|0|0.769578222|-0.083915825|0.26560995|0.0155038689999999|-65.12700692|11.59378448|13.30156885|172.30927739999998|-0.031669652|-48.70193962|8.669825595|-2.090197013|-46.92606587|-23.68254797|74.34599189|575.4901675|0.311925149|9.819988422|19.40516312|0.976088187|7727.455993|34.41856352|-281.2845386|2271.625192|1005.982493|1.0|1.0|1.0|2.0|0.43|3.76|3.0|145.82|0.0|1.0|9.0|-6.12|504.6|0.0|0.0|-5.64|2.26e-07|0.0001139999999999|0.00117|0.0|1.0|3.48e-08|9.2|-1964.841529|790.57|1387.23|391.06|0.6007|729.75|0.69545|0.6007|2.3873|-0.18249|0.02805567|-1964.516246|231.0|6.6364
4g_a46|0.0|0|0.171759574|1|1|1|1.134637064|2.156712018|-0.001702489|5.587248657999999|-0.010706405|2|-0.093447672|-0.055084605|-0.138341481|1|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|2|0.74106323|-0.200628401|-0.193115055|0.7796270059999999|0|0.946829733|-0.056893316|0.318162858|0.00801562|-40.24987057|4.598866947|7.38470955|30.50581108|-0.024339048|-23.0928866|2.638545451|-1.192613373|-18.72788427|-13.96424081|37.24073329|543.2323468999999|0.1731389069999999|5.8466355000000005|10.60062169|0.8131148579999999|5176.321714|16.88825479|-375.0653627|827.5244845|568.1534007|0.0|1.0|1.0|0.0|5.19|5.37|2.0|106.55|0.0|1.0|3.0|-5.18|366.89|0.0|1.0|-5.38|4.22e-06|0.00155|0.00153|0.0|0.0|1.57e-08|4.65|-1493.154666|615.33|1064.92|280.74|0.1294|530.39|0.6983199999999999|0.1294|3.5526|-0.22587|0.02266493|-1492.979142|2745.0|5.5615
5g_a40|0.0|0|0.0|1|0|1|0.604913142|1.534673091|-0.016033575|6.167516491000001|-0.190406197|0|-0.0602779129999999|0.122088541|-0.091116241|2|2|-0.012008571|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0|0.818555255|0.006643696|-0.1312278909999999|0.882781953|1|0.67772744|-0.153687065|0.245639795|0.024937196|-68.05025116|11.83520323|216.425542|152.9506864|-0.049288357|-32.29667648|5.616992201|-1.577227413|-34.61732609|-23.39227384|84.77514603|321.64971460000004|0.254650681|6.193485364|12.10939827|0.955183157|4358.890754999999|31.38430965|-232.8857705|1004.297909|266.8102663|0.0|0.0|0.0|2.0|2.69|2.5|0.0|78.2|0.0|3.0|3.0|-6.6|301.32|0.0|1.0|-3.37|5.78e-05|0.0174|128.0|0.0|0.0|0.0013|4.02|-1328.055803|489.04|800.98|356.27|261.0|367.19|0.6563|261.0|4.9132|-0.19908|0.04070345|-1327.982732|123.0|6.9101
14j_a23|0.0|1|0.0|2|0|0|1.197963927|3.278390512|-0.006327927|5.351858133|-0.071396109|2|0.037350515|-0.026319216|-0.055708465|2|2|0.0075222369999999|0.087218599|-0.073945564|-0.17267308|-0.463194548|2|0.800643488|0.143567854|-0.091426449|0.864845456|1|0.8454521620000001|-0.062203032|0.226990358|0.020485263|-53.34139172|13.28905737|40.38957571|100.2571987|-0.034989992|-34.60325668|8.620784882999999|-1.644529644|-26.17681598|-22.69846456|53.64097592|548.455847|0.226032829|7.83426417|15.57933561|0.988615047|6597.039681|29.32742551|-355.4521561|1378.388999|599.5697147999999|0.0|1.0|1.0|1.0|3.78|4.58|2.0|120.24|0.0|1.0|5.0|-6.31|429.47|0.0|0.0|-5.11|2.66e-06|0.00114|0.00332|0.0|0.0|2.14e-08|3.72|-1729.15999|670.6|1142.37|338.1|0.3886|528.18|0.65128|0.3886|5.8037|-0.2239699999999999|0.02207124|-1728.988797|4.0|8.3883
12_a4|-3.2834578760000004|0|0.0|1|1|1|0.295190368|2.070952433|-0.0021497879999999|5.4161004020000005|-0.271149771|2|-0.0334644329999999|-0.093414896|0.028152112|1|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|-0.220286906|2|0.8157155359999999|-0.036425699|0.04172421|0.8749408470000001|1|0.805238097|-0.070256284|0.636722126|0.01168879|-44.33087544|6.936764267999999|15.80191019|115.5823166|-0.025916226|-26.30835499|4.116653575|-1.269895089|-24.74343259|-15.38009964|48.6306683|477.8721263000001|0.282227427|6.223583758999999|11.7599245|0.889574393|6390.233612|21.42753878|-258.476202|1049.9494|608.4548423|0.0|1.0|1.0|0.0|3.69|4.98|1.0|113.02|0.0|1.0|4.0|-6.84|404.48|0.0|1.0|-4.33|6.57e-05|0.0266|0.0188|0.0|0.0|1.45e-08|6.12|-1617.861623|640.67|1101.33|325.57|0.1194|503.28|0.63967|0.0464|7.8701|-0.2312199999999999|0.03555871|-1617.634733|9.29|5032.0
21a_a23|0.0|1|0.0|2|0|0|1.197963603|3.43622302|-0.005708466|5.4161004020000005|-0.038876045|2|0.071115216|-0.133417036|-0.083864151|2|2|0.01180744|0.130024255|-0.074441567|-0.136106024|-0.484404194|2|0.7367638240000001|0.1022509819999999|-0.137122549|0.79188323|1|0.926538469|-0.051521215|0.224766417|0.011564247|-54.35891011|7.634348008|39.56172507|48.49696614|-0.03458322|-35.88602363|5.039953753|-1.729161021|-22.45408125|-22.83074225|41.64701536|611.67123|0.157878617|7.950891003|15.66066298|0.969673962|6464.524241|27.11098744|-451.7153132|1355.5493720000002|666.0036144999999|0.0|1.0|1.0|1.0|3.88|4.33|2.0|125.25|0.0|1.0|5.0|-6.07|425.51|0.0|0.0|-5.28|1.3e-06|0.000552|0.00225|0.0|0.0|1.65e-08|3.75|-1669.250866|701.01|1189.63|335.16|0.3692|558.61|0.60824|0.3692|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|102.0|6.9914
21_a4|0.0|0|0.0|1|1|1|1.399863887|2.026698554|-0.003068098|5.4161004020000005|-0.014982235|1|0.019346682|-0.2897937889999999|-0.104638158|1|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.777866961|0.090847781|-0.174578783|0.833191212|0|0.932146735|-0.0571545999999999|0.239652988|0.020173071|-38.7880598|10.23237244|63.37635587|34.4171635|-0.028676424|-19.67444009|5.190159022|-1.147056976|-14.70482428|-14.54552243|39.22285963|472.812128|0.276832377|5.961506745|9.956436217|0.670120767|4277.396118|20.11362507|-226.3943104|804.5450027|387.240586|1.0|1.0|1.0|0.0|3.7|3.85|0.0|91.59|0.0|2.0|3.0|-5.76|303.36|0.0|1.0|-4.19|0.000133|0.0403|0.0197|0.0|0.0|1.16e-06|3.31|-973.5683008|549.71|916.76|308.08|0.2016|446.0|0.5260600000000001|0.1457|2.0282|-0.19588|0.020181098|-973.449892|121.0|6.9172
22_a20|0.0|0|0.0|1|0|0|1.4170330269999998|1.915285809|-0.00147607|4.727387819|0.023539095|2|0.09301076|-0.066832578|-0.038668966|1|1|0.008780074|0.155407313|-0.036258691|-0.060582944|-0.177976478|2|0.7478675859999999|-0.044184455|-0.067650395|0.809440795|1|0.946515026|-0.059893667|0.425968568|0.0122876139999999|-44.14650378|8.001165067999999|9.022387025|34.8271111|-0.027118811|-28.7463017|5.21001405|-1.3559405430000002|-25.39523478|-17.65860151|47.00134116|616.3298149|0.22936173|7.408914181|14.17638345|0.913422548|5924.626340999999|22.91425458|-352.4559681|1145.712729|664.4562602999999|1.0|1.0|1.0|0.0|5.33|5.39|2.0|121.62|0.0|1.0|4.0|-5.58|401.46|0.0|1.0|-5.53|2.48e-06|0.000997|0.0012|0.0|0.0|2.04e-10|4.07|-1275.84854|694.15|1181.95|312.05|0.2636|563.43|0.38233|0.0015|4.8308|-0.21856|0.03226475|-1275.657902|231.0|6.6364
33_a20|0.0|0|0.0|1|0|0|1.4175014119999998|1.915285809|-0.00145476|4.727387819|0.023539095|2|0.148855442|-0.061975089|-0.062750442|1|1|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|2|0.74131936|-0.0854333469999999|-0.10978034|0.802353442|1|0.9493896|-0.058927252|0.399354817|0.012738882|-45.72654913|8.340767701|8.680600701|33.13709773|-0.0265385579999999|-29.9394021|5.46110745|-1.326927921|-25.26187502|-17.37608867|46.92331405|621.611679|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|22.88265911|-339.6262863|1144.132956|664.4562602999999|0.0|1.0|1.0|0.0|5.33|5.39|2.0|121.62|0.0|1.0|4.0|-5.58|401.46|0.0|1.0|-5.53|2.48e-06|0.000997|0.0012|0.0|0.0|2.04e-10|4.07|-1275.852801|689.51|1174.95|318.99|0.6157|563.98|0.27375|0.0463|3.5714|-0.21788|0.02957286|-1275.662457|34.0|7.4685
14aa_a23|0.0|1|0.0|2|0|0|1.19796312|3.4143268310000003|-0.005050361|5.351858133|-0.026892547|2|0.031136154|-0.029037128|-0.044957534|2|2|0.012103325|0.055934795|-0.074579388|-0.13397874|-0.4506138879999999|2|0.75434493|0.055269665|-0.070471939|0.8072028240000001|1|0.924108042|-0.052155763|0.204831806|0.018016316|-51.83122853|12.26959478|40.49537336|51.68445972|-0.03159178|-35.2984572|8.355923226|-1.6743643259999998|-24.18971469|-21.51484958|47.78906871|629.3423691|0.203340553|8.000512184|15.78173785|0.972590939|6651.23042|27.00633206|-404.0660854|1431.335599|733.3886349999999|0.0|1.0|1.0|1.0|4.4|4.63|2.0|130.22|0.0|1.0|5.0|-5.92|439.54|0.0|0.0|-5.55|5.9e-07|0.000259|0.00123|0.0|0.0|6.9799999999999995e-09|4.1|-1708.5626|715.57|1231.11|345.03|0.4157|588.45|0.6805899999999999|0.4157|5.8286|-0.21573|0.02033777|-1708.338059|4.0|8451.0
12m_a36|0.0|0|0.0|0|2|2|1.297043522|0.0|-0.011502861|5.351858133|-0.133854569|2|0.14264424|-0.025127218|-0.038386106|1|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|-0.52644768|1|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0|0.711961428|-0.10031651|0.4493096629999999|0.022725561|-81.19927925|15.24099981|42.78660249|193.174369|-0.04260035|-54.45666327|10.22144534|-2.300418875|-45.120107|-28.57011677|82.51872026|477.48014630000006|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|38.24042793|-331.4617713|2064.983108|689.2886595|0.0|0.0|0.0|3.0|1.92|0.98|1.0|131.85|0.0|1.0|6.0|-7.39|424.46|0.0|0.0|-3.8|7.96e-05|0.0338|0.0676|0.0|0.0|7.19e-07|3.88|-1401.654499|692.4|1177.15|320.72|0.4718|505.51|0.69382|0.4718|6.5789|-0.20993|0.03861003|-1401.446557|0.03|7.5229
34_a20|0.0|0|0.0|1|0|0|1.416932073|1.877209467|-0.0057643419999999|4.727387819|-0.104520106|2|0.199191385|-0.046356705|-0.054458882|1|1|0.003149352|0.327535029|0.0346782989999999|0.057022334|-0.4478820739999999|2|0.74801464|-0.101401966|-0.090732503|0.80310139|1|0.7966571459999999|-0.0851907119999999|0.408491116|0.0130295999999999|-57.49912174|8.766605631000001|297.5548445|136.81360859999998|-0.032248904|-38.68669181|5.898367836|-1.709191893|-38.56497154|-21.69778179|66.0848174|536.0086996|0.223585914|7.940146766|14.7802149|0.8614536140000001|6211.26199|27.94614651|-371.9551262|1481.145765|712.1606951|1.0|1.0|1.0|1.0|4.5|4.62|2.0|125.0|0.0|1.0|5.0|-6.28|419.48|0.0|1.0|-5.02|7.27e-06|0.00305|0.00399|0.0|0.0|6.64e-10|4.97|-1352.31921|711.19|1205.64|320.38|0.4388|544.93|0.38519|0.0766|3.8519|-0.21284|0.03558836|-1352.102407|61.0|7.2147
14y_a23|0.0|1|0.0|2|0|0|1.197960595|3.3149940630000003|-0.005875443|5.351858133|-0.022719307|2|0.041892637|-0.051539811|-0.031435038|2|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|2|0.802520527|0.137426346|-0.049318182|0.8668730109999999|1|0.925252932|-0.057809342|0.2271539169999999|0.018804822|-55.74067298|13.00274534|39.66769923|51.68445972|-0.034303507|-38.54233552|8.990852582999999|-1.612264842|-27.63946733|-23.71943531|52.97547894|639.7735629|0.21677451|8.213390641|16.00209862|0.948293868|7320.809595999999|30.28429949|-391.6770747|1423.362076|665.6233736|0.0|1.0|1.0|1.0|4.64|5.32|2.0|130.3|0.0|1.0|5.0|-5.8|480.37|0.0|0.0|-6.13|1.7e-07|8.18e-05|0.000354|0.0|0.0|2.6899999999999996e-09|4.73|-2549.104894|713.1|1217.48|340.49|444.0|585.2|0.61338|444.0|4.8799|-0.2331599999999999|0.01307741|-2548.953933|4.0|8.4225
4m_a46|0.0|0|0.16407746|1|1|1|1.134637002|2.12888511|-0.000686578|5.587248657999999|0.051308728|1|-0.302054595|-0.142061192|0.007901235|1|1|0.010359417|-0.487230027|-0.017992096|-0.029022201|-0.098201489|1|0.747676221|-0.099662698|0.011235955|0.7975218959999999|0|0.948973877|-0.067320375|0.373463876|0.010905551|-35.43866734|5.74716122|6.161736337000001|26.89046601|-0.0224155999999999|-18.67596877|3.028720082|-1.008702005|-18.69640205|-11.81288911|41.22460182|500.1036387|0.266763619|5.329061873000001|9.923886653|0.8622201970000001|4750.325312|16.11061509|-245.828396|724.9776792|486.9589609|0.0|1.0|1.0|0.0|4.25|4.63|1.0|98.69|0.0|1.0|2.0|-5.68|328.41|0.0|1.0|-4.57|2.99e-05|0.00981|0.0088|0.0|0.0|1.31e-07|3.45|-1031.138426|558.63|975.72|285.18|0.2465|468.63|0.38389|0.1557|3.9226|-0.23116|0.02920209|-1030.980844|1288.0|5.8901
12ah_a36|0.0|0|0.0|0|2|2|1.297013411|0.0|-0.007648622|5.351858133|-0.043678703|2|0.078459408|-0.083956827|-0.050147748|1|1|0.0010871589999999|0.133939811|-0.103922055|-0.177407665|-0.444563583|1|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0|0.828405275|-0.0758457179999999|0.271553945|0.0184777819999999|-68.45222166|11.93961081|82.70705743|110.8777131|-0.038137281|-44.23111357|7.714903458999999|-1.906864035|-31.66734951|-24.6427998|60.9481085|535.2826672|0.231093575|8.26712637|15.54445187|0.8802726820000001|6015.129321|32.04915319|-347.5133554|1602.457659|629.5017194000001|0.0|0.0|0.0|2.0|3.35|2.54|1.0|128.76|0.0|1.0|5.0|-6.49|415.88|0.0|1.0|-4.59|3.64e-05|0.0151|0.0106|0.0|0.0|6.65e-08|3.79|-1692.545871|682.21|1148.39|328.07|0.6729|532.36|0.40051|0.0485|5.4979|-0.2107099999999999|0.03300341|-1692.369929|11.0|7.9586
4R4k_a46|0.0|0|0.173180233|1|1|1|1.134637098|2.145043462|-0.0049602|5.587248657999999|-0.088084767|1|-0.104665424|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0|0.890625164|-0.089699228|0.237621572|0.007883196|-45.72566346|4.194771739|173.3171354|58.20005971|-0.030434186|-24.33134018|2.232103603|-1.4608409080000002|-25.39807111|-16.19450581|51.92513282|473.9155694|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|18.68565706|-390.2334878|896.9115391|519.5743695|1.0|0.0|1.0|1.0|4.26|4.77|1.0|100.96|0.0|1.0|2.0|-5.46|333.43|0.0|1.0|-4.83|1.5e-05|5.0|0.0049299999999999|0.0|0.0|2.48e-07|4.52|-1053.439174|565.94|994.13|299.53|0.2896|490.83|0.54119|0.1008|1.8559|-0.19529|0.0257622|-1053.254911|97.0|7.0132
1j_a5|0.0|0|0.0|0|0|0|1.427567371|0.0|-0.003981454|4.59511985|-0.010620031|2|-0.115553003|-0.07622096|-0.032333695|1|1|0.006957291|-0.190920568|-0.010807075|-0.0178558139999999|-0.2470489089999999|2|0.7862755770000001|-0.084090414|-0.0614852279999999|0.848473695|0|0.847163872|-0.073803258|0.35883584|0.019690225|-40.01980349|10.57633738|73.73338699|82.09385267|-0.027258236|-21.49609451|5.680936139|-1.117587665|-21.29338752|-14.64139152|50.21875634|455.0425806|0.383510433|7.328149934|13.80288876|0.883543443|4618.562904|23.74961767|-125.1415813|973.7343247|422.96706330000006|1.0|1.0|1.0|1.0|4.5|4.21|0.0|96.98|0.0|1.0|4.0|-6.15|328.37|0.0|1.0|-4.2|9.27e-05|0.0304|0.0206|0.0|0.0|7.190000000000001e-09|2.61|-1065.849941|572.47|959.39|300.89|0.5115|445.81|0.66182|0.1644|2.2503|-0.20645|0.03246499|-1065.723417|24.0|7.6198
11_a27|0.0|0|0.0|0|1|2|1.1606177359999998|0.0|-0.0067474069999999|5.4161004020000005|-0.003527607|2|-0.080272515|-0.0864111069999999|-0.027287578|0|0|0.005111147|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|2|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|1|0.7645505|-0.079921166|0.349764196|0.016171515|-50.15555389|8.553922917000001|143.3238715|124.5410133|-0.034296948|-26.52978026|4.524597532|-1.611956546|-22.36099135|-18.14137056|50.82822357|404.4089873|0.1911041289999999|5.231762955|9.562117063|0.82770457|5186.240841|22.42732497|-326.780942|1054.084273|504.209846|0.0|0.0|0.0|1.0|2.72|1.67|0.0|106.33|0.0|1.0|2.0|-6.47|345.4|0.0|0.0|-4.02|0.000207|0.0716|0.0326|0.0|0.0|8.2e-07|4.54|-1122.456105|571.4|974.29|499.21|0.3492|415.32|0.6125|0.0793|3.1278|-0.16205|0.0226944|-1122.242519|5.0|8301.0
1i_a5|0.0|0|-4.358943904|0|0|0|1.219028472|0.0|-0.006494891|4.59511985|-0.31059482|2|0.018196138|-0.174016111|-0.003198529|1|1|-0.000700145|0.059972925|0.001493879|0.004923698|-0.403861432|2|0.780175595|-0.058385936|-0.00496377|0.8436458929999999|0|0.8876055620000001|-0.091178745|0.4729402929999999|0.008291428|-46.82694838|4.621144795|201.1526326|62.64191946|-0.03570792|-26.09853285|2.575548983|-1.428316788|-28.32266298|-19.90145306|55.43870932|494.6981114|0.240540403|7.314842247|13.79450888|0.8858245220000001|5432.586961|26.20475553|-289.21443910000005|1048.190221|403.396385|1.0|0.0|1.0|1.0|5.48|6.37|2.0|95.49|0.0|1.0|4.0|-5.73|366.34|1.0|1.0|-4.97|1.6100000000000002e-05|0.00589|0.00396|0.0|0.0|1.3300000000000002e-09|3.58|-1288.356212|569.42|957.58|283.08|0.7585|443.05|0.4571199999999999|0.0207|2.6336|-0.23674|0.03383899|-1288.264271|24.0|7.6198
9s_a24|0.0|0|0.0|0|1|1|1.4275963180000002|0.0|-0.003599664|4.59511985|-0.00570386|4|-0.050919714|-0.060407836|0.013901071|1|1|0.007695726|-0.0897306019999999|-0.204128966|-0.359715589|-0.248704391|3|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0|0.8833498320000001|-0.049825449|0.483170382|0.016792118|-39.48555839|10.42725806|33.24649431|72.43525688|-0.019465646|-24.51900941|6.474925237000001|-0.953816666|-19.21235005|-12.08741583|41.36694069|548.5261887|0.554839231|9.124394347|17.24354813|0.889829339|5767.9102490000005|27.15292246|68.10609672|1330.4932|604.8829955|1.0|1.0|1.0|1.0|3.15|4.29|1.0|115.67|0.0|1.0|4.0|-7.2|393.44|0.0|0.0|-4.06|0.000434|171.0|0.0343|0.0|0.0|7.73e-09|1.82|-1271.031372|654.28|1121.42|464.24|0.5112|521.4|0.69475|0.0839|4.6141|-0.14462|0.03640642|-1270.796154|32.0|7.4949
1_a1 (SKF-104365)|0.0|0|0.0|1|1|1|0.626769342|2.196347317|-0.006055958|5.4161004020000005|-0.01959813|1|-0.091086986|-0.10236005|0.11172918|1|1|0.002250781|-0.221214316|-0.123703409|-0.300426726|-0.505981356|1|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0|0.8131557509999999|-0.067997692|0.2405471019999999|0.0133681239999999|-37.55389489|6.18316314|6.658828587|86.42113499|-0.029524467|-17.369816|2.859900586|-0.9743074|-14.547040099999998|-13.65596178|37.63415922|376.1092109|0.290255081|5.2735884010000005|9.042613965|0.71469847|4225.4765640000005|19.24066156|-194.0267797|634.9418316000001|297.2783688|1.0|1.0|1.0|0.0|3.93|4.28|0.0|81.72|0.0|1.0|2.0|-6.01|297.35|0.0|1.0|-4.02|0.000159|0.0472|0.0287|0.0|0.0|9.93e-07|3.45|-1279.084677|491.18|809.96|318.72|0.2178|358.09|0.70081|0.2178|4.5773|-0.19624|0.02377006|-1279.017667|1.6|5.7959
13d_a5 (GW788388)|0.0|0|0.0|0|1|1|1.236844097|0.0|-0.005668173|4.59511985|-0.009710199|3|-0.092509033|-0.086484275|0.024793388|1|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|2|0.78479342|0.024905619|0.047169811|0.834800344|0|0.774103723|-0.086824482|0.54169129|0.014571846|-55.87383979|9.637686167|151.3669372|149.40573999999998|-0.0291837579999999|-36.95444874|6.374277851|-1.605106706|-37.98032007|-19.30187193|67.0626077|511.985152|0.330817879|8.077599766|15.788837|0.954644629|6122.792779|28.84397435|-223.7910275|1586.418589|723.0631751|1.0|1.0|1.0|2.0|4.56|4.11|1.0|121.68|0.0|1.0|6.0|-6.94|425.48|0.0|1.0|-4.35|4.429999999999999e-05|0.0189|0.0192|0.0|0.0|1.45e-09|3.81|-1390.589662|707.09|1206.73|297.28|0.5251|532.01|0.42515|0.1549|2.4867|-0.22841|0.04130059|-1390.355751|18.0|7.7447
14c_a22|0.0|0|0.0|1|0|0|1.42291727|1.596256692|-0.005236206|4.727387819|-0.018518519|2|-0.026986769|-0.023927419|0.006275578|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.773044788|-0.096749121|0.010828071|0.8353837409999999|1|0.866576459|-0.067475189|0.6160012029999999|0.024569649|-57.64986681|17.68831053|36.22825261|96.05497587|-0.030217952|-41.50359456|12.73426132|-1.60155147|-34.9718749|-21.75466672|66.26540251|623.8702703|0.33831271|8.626337592|16.03849168|0.8592469290000001|6882.45|32.87756477|-232.8055235|1742.5109329999998|731.8178649|1.0|1.0|1.0|1.0|3.9|4.18|1.0|128.77|0.0|1.0|6.0|-6.96|445.48|0.0|0.0|-4.62|1.39e-05|0.00618|0.0107|0.0|0.0|5.269999999999997e-10|4.79|-1460.602657|715.52|1241.55|337.45|0.5079|575.8|0.3078|0.0694|7.3824|-0.22807|0.03150011|-1460.38772|153.0|6.8153
11_a4|0.0|0|0.0|1|1|1|0.626711769|2.159635561|-0.001098364|5.4161004020000005|0.032861655|2|-0.017835936|-0.073554945|-0.0043410079999999|1|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|0.820318166|-0.163623353|-0.007574475|0.875868891|1|0.930113409|-0.054262142|0.4523305489999999|0.009336075|-37.74083422|5.395547437|12.88007087|40.38918044|-0.023620625|-21.81135655|3.118219598|-1.110169356|-18.12338426|-13.65094004|36.75497433|537.5354202000001|0.243908684|6.850305797000001|13.18281017|0.924411925|5425.1341090000005|18.0546182|-296.0029432|848.5670554999999|575.2252237|1.0|1.0|1.0|0.0|4.97|5.22|2.0|111.64|0.0|1.0|4.0|-5.74|372.49|0.0|1.0|-4.97|7.27e-06|0.00271|0.00395|0.0|0.0|8.89e-09|3.2|-1467.463842|630.04|1071.03|328.0|151.0|479.99|0.4444|0.0403|4187.0|-0.2146699999999999|0.02336674|-1467.255521|0.11|6.9586
