molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
AKLKII_a46|0.0|1|0|0|2.917217813|0|1.4316666480000002|-0.003417504|4.59511985|-0.030657|3|-0.008897473|0.006821053|0.156485495|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|3|0.718266758|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|0.837641394|-0.071827497|0.010384859|-42.37969553|160.85204040000002|76.99187522|-0.033194303|-20.09682339|0.0|-1.161800612|-16.15213359|49.76981906|-15.74102977|38.98582025|397.2168972|-550.9360419|-7.464534402999999|11.22955511|4110.764451|108.05343229999998|20.38625028|0.015584114|-258.10190780000005|713.5187596|314.0966684|1.0|0.0|1.0|1.0|0.06|21.0|3.39|67.35|0.0|85.32|0.0|2.0|-3.24|22.0|1.0|1.0|2.45|0.000578|166.0|0.000266|2.19|0.0|0.0|6.18e-08|||||||||||181.0|6.7423|6.7423
4R4l_a46|0.0|0|0|0|0.0|1|1.134637095|-0.004736212|5.587248657999999|-0.075241716|1|-0.067419714|0.0066560469999999|-0.060895366|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|1|0.7940662409999999|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.896653672|-0.090505744|0.007084496|-45.96797819|177.33836430000002|56.0891211|-0.02989332|-24.94818681|0.0|-1.524559305|-26.65896664|49.44228224|-16.223992300000003|52.96512128|486.6405745|-827.4236073|-8.805242402000001|10.43942503|4923.057044|66.05102684|18.4720714|0.006401537|-410.6276419|942.0756413|579.2365607|1.0|1.0|1.0|1.0|0.36|17.0|5.02|50.94|1.0|105.77|0.0|3.0|-5.28|26.0|1.0|1.0|4.09|5.25e-06|0.00182|7.78e-06|4.49|0.0|0.0|9.980000000000001e-08|4.99|4.1152|-1092.75416|0.1678|498.78|0.67823|-0.17475|-0.19602|-1092.544322|2.3035|137.0|6.8633|6.8633
11a_a5|0.0|1|0|0|2.9781886010000003|1|1.212363224|-0.002894726|4.59511985|0.052217882|2|-0.052944925|0.007993132|-0.1301505359999999|-0.02394636|1|1|0.007955512|-0.081506|0.003975818|0.006120569|2|0.7505403709999999|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0|0.89343434|-0.064565402|0.011860803|-51.09940261|61.32301293|76.14130253|-0.026223112|-36.51058972|14.47576249|-1.573386716|-32.96141947|61.4470419|-18.73644762|54.60662289|638.3599998999999|-1124.186857|-13.38721623|18.25640338|5756.783268|185.1520983|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|1.0|0.0|1.0|1.0|0.3|23.0|6.55|63.69|2.0|128.51|0.0|7.0|-7.25|32.0|0.0|1.0|5.16|5.63e-08|2.39e-05|3.95e-07|6.13|0.0|0.0|1.18e-10|4.83|4.0938|-1339.8362619999998|0.5473|578.8|0.65363|-0.16735|-0.20429|-1339.555805|3.6525|81.0|7.0915|7.0915
12o_a30|0.0|0|0|0|0.0|2|0.604984133|-0.0068750669999999|5.351858133|-0.028326022|2|-0.089996613|0.00372838|0.019094532|-0.087019298|1|1|0.003603419|-0.157974241|-0.051371057|-0.090173435|1|0.8264832879999999|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|0|0.844344883|-0.076908942|0.015460222|-62.74209511|75.15128057|100.1600333|-0.037808155|-40.37291185|0.0|-1.852599578|-31.84483128|71.87393121|-24.32856749|59.43716284|543.3140456|-1192.099807|-15.65480256|13.95467208|6542.77337|120.2431068|29.91948755|0.0141914589999999|-402.9878652|1466.05489|652.8825454|0.0|1.0|1.0|1.0|0.14|17.0|3.27|81.65|2.0|132.29|0.0|5.0|-5.93|30.0|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|0.0|6.03e-08|4.45|3.4817|-2035.37262|0.1967|528.25|0.6854399999999999|-0.1478799999999999|-0.19873|-2035.199757|6.8632|16.0|7.8097|7.8097
18a_a30|0.0|0|0|0|0.0|2|0.604987543|-0.006673169|5.351858133|-0.02919335|2|-0.041327798|0.005050384|-0.01286191|-0.094932667|1|1|0.005458948|-0.073280844|-0.053309522|-0.094526372|1|0.8421237309999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|0.85918121|-0.072474599|0.017060045|-59.38972262|79.18861306|87.66676984|-0.036990859|-36.97308547|0.0|-1.812552105|-28.08889239|69.35818061|-23.02866795|55.73981304|534.88346|-1128.40473|-14.33650253|12.72666325|5942.293347|130.4247923|29.1318055|0.016012295|-361.7006453|1427.458469|620.9195447000001|0.0|1.0|1.0|1.0|0.14|17.0|2.62|81.65|2.0|127.28|0.0|5.0|-5.28|29.0|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|3.87|0.0|0.0|2.3100000000000002e-07|3.82|3.4712|-1575.786909|0.3781|508.08|0.69033|-0.1418|-0.19785|-1575.604922|5.2813|25.0|7.6108|7.6108
7g_a8|0.0|1|0|0|3.095238804|1|1.39137419|-0.01002363|5.4161004020000005|-0.067360394|0|-0.030968098|-0.00087806|-0.027838247|-0.027717137|1|1|0.0002620309999999|-0.065174707|0.021974492|0.046246982|0|0.627990269|0.098510683|-0.044866536|0.79995525|0.606087461|0|0.699376143|-0.107714754|0.031841955|-67.26263865|144.290464|180.1699331|-0.045912914|-40.31185423|56.75323443|-2.020168201|-38.68948451|78.41805331|-27.51653399|83.63914665|419.1502102|-1210.7274960000002|-16.4912131|14.3346384|6293.364606|115.825531|34.10836993|0.018613449|-367.6690814|1500.768277|509.2753308|0.0|1.0|1.0|1.0|0.04|23.0|4.66|80.04|2.0|108.0|0.0|3.0|-5.78|30.0|0.0|1.0|4.14|1.67e-06|0.000667|3.59e-06|4.38|0.0|0.0|1.23e-08|6.26|3.7874|-1374.493069|0.5165|507.78|0.62073|-0.15508|-0.22129|-1374.3479960000002|12.9547|21.03|4.6772|4.6772
19j_a38|0.0|1|0|0|3.235947106|2|1.29704352|-0.007976154|5.351858133|-0.04575843|2|0.105682345|-0.004442319|0.003554228|-0.036248822|1|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|1|0.7163622890000001|-0.001131945|-0.060360554|0.908721232|0.6885713729999999|0|0.8071763829999999|-0.0844479869999999|0.0250587|-73.92901683|131.29876370000002|131.9851314|-0.038119963|-50.60340201|29.18585028|-1.944118135|-39.565701700000005|90.05233553|-26.09259418|74.95583121|552.5012068|-1330.722303|-17.86002424|12.69084117|6704.612831|195.5099392|36.5253298|0.023555355|-293.4664598|1862.79182|640.025745|0.0|1.0|1.0|3.0|0.13|17.0|2.42|105.02|1.0|130.41|0.0|5.0|-4.35|32.0|0.0|0.0|2.44|4.46e-05|19.0|7.55e-05|2.5|0.0|0.0|1.2099999999999998e-07|3.23|3.6886|-1424.426858|354.0|533.97|0.69435|-0.15182|-0.21629|-1424.24494|14.4895|8.0|8.1146|8.1146
9_a27|0.0|1|0|0|2.627701427|0|1.391067068|-0.0073742819999999|4.727387819|-0.050617284|2|-0.152086653|0.00611794|-0.051160217|-0.0447599329999999|1|1|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|2|0.677253824|0.017503266|-0.071974951|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.078270599|0.019589991|-45.58003501|128.27738490000002|103.702486|-0.033677898|-23.50038785|65.12542467|-1.414471696|-20.80651808|53.0685473|-17.36382286|50.45546414|411.8826346|-729.2805601|-8.952528705|9.442988795|4962.727436|108.6440173|21.99956856|0.014524299|-298.297086|923.9818797|424.8821143|0.0|1.0|0.0|1.0|0.16|21.0|3.04|76.46|0.0|97.46|0.0|3.0|-4.06|25.0|1.0|1.0|2.99|8.66e-05|0.0287|8.28e-05|2.8|0.0|0.0|8.69e-08|4.67|4.1673|-1083.143348|0.1982|425.08|0.59444|-0.1716|-0.2187|-1083.017359|4.0436|2.0|8699.0|8699.0
5_a27|0.0|0|0|0|0.0|0|1.4026035369999998|-0.0063562359999999|4.727387819|-0.068518519|2|-0.149034787|0.00991794|-0.125237927|-0.013448351|1|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|2|0.639413469|0.180356685|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|0.01695771|-44.83538435|10.48961936|77.37301579999999|-0.030385206|-23.6277072|56.35994804|-1.276178645|-15.54640123|53.51978325|-16.01263727|38.43699603|449.6149323|-672.5307653|-8.438466859|10.98289851|4943.51602|136.2361487|21.59546513|0.016479312|-254.5156507|907.0095354|424.8821143|0.0|1.0|0.0|0.0|0.16|21.0|2.8|65.6|0.0|97.55|0.0|2.0|-3.61|25.0|1.0|1.0|2.82|0.000248|0.0821|9.78e-05|2.58|0.0|0.0|6.04e-07|4.9|4.0989|-1083.143246|0.2448|463.87|0.64548|-0.16952|-0.21506|-1083.019748|3.5632|3.0|8.5229|8.5229
17_a20|0.0|1|0|0|3.445659565|0|1.4012598180000002|-0.005457467|4.727387819|0.00038506|3|0.065447136|-0.000495713|0.038629586|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|3|0.760575852|-0.131511077|-0.127696675|0.812578598|0.71987165|1|0.912053544|-0.063665681|0.015032258|-53.38406095|66.47074027|57.67438055|-0.0315649079999999|-35.00871763|10.50834496|-1.5466805119999998|-27.38007162|64.39681425|-20.699942|51.60929807|598.1153253|-1014.297158|-13.57480888|15.05121151|6012.640572|161.12498630000002|27.44244402|0.016793117|-333.5397332|1344.679757|637.7803874|1.0|1.0|1.0|1.0|0.08|27.0|4.85|91.14|2.0|119.48|0.0|4.0|-5.36|31.0|0.0|1.0|3.74|4.4e-06|0.0017699999999999|8.35e-06|3.75|0.0|0.0|7.19e-11|4.11|3.3926|-1291.949041|0.2977|543.09|0.69839|-0.14021|-0.21089|-1291.752049|5.3075|2.25|5.6478|5.6478
2_a4|0.0|0|0|0|0.0|1|1.189716144|-0.00708265|4.59511985|-0.103346554|1|0.08246129|-0.001386521|0.090707854|0.076479666|0|0|-0.0016168089999999|0.127695325|0.147657684|0.228655117|1|0.930871261|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|0.742518847|-0.117395215|0.006330673|-44.27948986|166.102249|108.4760726|-0.0379537729999999|-18.65482233|0.0|-1.366335816|-20.83662681|48.93681624|-15.98981578|52.12536246|312.82106489999995|-575.6333682|-6.736463618999999|7.800989232999999|3396.86527|66.09827364|18.96532986|0.011054731|-289.1005902|682.7518749|284.26458360000004|1.0|0.0|1.0|2.0|0.27|12.0|0.83|45.15|0.0|79.59|0.0|2.0|-2.18|19.0|1.0|0.0|1.24|0.0066|1.67|0.00171|1.62|0.0|0.0|1.4800000000000002e-05|2.46|3.2230000000000003|-819.9326497000001|0.1315|333.36|0.6885600000000001|-0.14614|-0.16226|-819.8174190000001|3.0946|31.0|7.5086|7.5086
GW6604_a52|0.0|1|0|0|2.944144148|0|1.427583999|-0.002149879|4.59511985|-0.005328809|2|-0.0778992459999999|0.007746755|-0.118272803|-0.028376521|1|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|2|0.709088617|0.074868979|-0.057466653|0.7550228990000001|0.689009112|0|0.87346455|-0.071850787|0.009021088|-35.62691523|157.2481263|62.55188751|-0.029217264|-17.61190876|0.2386028039999999|-1.081038779|-17.55852148|44.37166117|-14.44334401|39.97842884|431.7909048|-534.4037285|-7.13996301|11.6571716|4168.525878|130.8549791|19.64292268|0.01768964|-232.6328342|726.7881391|359.1060668|1.0|0.0|1.0|1.0|0.0|23.0|4.2|54.46|0.0|90.49|0.0|3.0|-3.87|23.0|1.0|1.0|3.08|0.000135|0.0402|6.929999999999999e-05|3.06|0.0|0.0|9.31e-09|||||||||||107.0|6.9706|6.9706
9i_a40|0.0|0|0|0|0.0|0|0.604992808|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.187127708|0.004532692|0.201624407|-0.1788455119999999|2|2|0.004019925|0.333430103|0.105172175|0.187399127|0|0.831946443|-0.154977678|-0.28972973|0.824009442|0.7947633409999999|1|0.830980762|-0.092881258|0.011010661|-44.58600513|213.7117392|85.16517222|-0.036869006|-22.46593254|62.68854553|-1.327284222|-23.58195819|49.81256531|-18.57750214|52.34891159|418.7133986|-668.7900768999999|-9.360805225|14.74203307|4201.058793|71.03556427|21.62632891|0.010372658|-361.8074422|778.5478408|351.4600612|1.0|1.0|1.0|1.0|0.06|20.0|4.02|84.45|1.0|91.11|0.0|2.0|-5.32|22.0|0.0|1.0|3.52|4.79e-06|0.00147|1.97e-05|3.85|0.0|0.0|9.31e-07|3.2|2.8936|-1273.334714|0.5012|417.75|0.70339|-0.11967|-0.17956|-1273.217301|2.7887|1.25|5.9031|5.9031
4b_a49|0.0|0|0|0|0.0|1|1.343847828|-0.0074627159999999|5.4161004020000005|-0.077626337|2|-0.064060521|0.001769804|-0.033486358|0.02907541|1|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|2|0.720824193|0.005818676|0.049923437|0.852400617|0.6967593559999999|1|0.7581492670000001|-0.091725536|0.0241270029999999|-55.5653235|41.97072627|148.84640819999998|-0.030696709|-34.19753462|64.87087098|-1.534835437|-34.74338731|71.2971749|-18.89220999|71.30114509|466.6010051|-944.6104994|-11.62716177|14.53457293|6025.790417|218.2802175|29.27523192|0.02556165|-178.8869784|1463.761596|600.3287567000001|1.0|1.0|1.0|1.0|0.22|21.0|3.26|90.13|1.0|112.36|0.0|6.0|-3.81|30.0|0.0|1.0|2.8|0.000155|62.0|0.000132|2.28|0.0|0.0|8.91e-08|3.56|3.7413|-1333.063439|0.2856|509.78|0.68242|-0.15635|-0.22366|-1332.8586269999998|2.2306|79.0|7.1024|7.1024
12c_a5|0.0|1|0|0|2.977832018|1|1.236775191|-0.002685954|4.59511985|0.020594766|3|-0.086795626|0.0054189009999999|-0.096073591|0.0072946769999999|1|1|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|2|0.808899433|0.05430631|0.014673577|0.8446264459999999|0.782051277|0|0.841092921|-0.070873852|0.016374249|-43.47195613|143.44655559999998|104.5338363|-0.022421317|-28.59715492|13.26856229|-1.25559373|-30.6699685|59.40070647|-14.74941369|57.39441476|553.2961182|-825.9671665|-9.702606135|13.53008071|5877.765289|273.9296719|25.27376659|0.024214085|-109.9706106|1415.330929|735.3048881|1.0|0.0|1.0|2.0|0.24|23.0|4.32|75.72|1.0|121.26|0.0|6.0|-4.09|31.0|0.0|0.0|3.31|8.159999999999999e-05|0.0336|4.64e-05|2.84|0.0|0.0|4.93e-10|2.06|4.0116|-1316.542713|0.1513|519.21|0.6893600000000001|-0.16563|-0.21128|-1316.305277|3.5993|47.0|7.3279|7.3279
12w_a30|0.0|0|0|0|0.0|2|0.604983445|-0.007019432|5.351858133|-0.0316452179999999|2|-0.0999572419999999|0.002431329|0.028815747|-0.04950715|1|1|0.001805829|-0.173643543|-0.0493878409999999|-0.0857954809999999|1|0.8149999040000001|-0.032835151|-0.080971844|0.889479916|0.711738503|0|0.8522163970000001|-0.076611264|0.015446225|-65.85056003|82.06520565|101.3366249|-0.037237182|-45.15435649|0.0|-1.824621925|-36.02242934|75.77366969|-25.53389062|63.12469722|584.3729039|-1251.160641|-17.50883211|14.70077638|6888.291006999999|131.7949495|31.60926388|0.014471302|-422.1196298|1548.85393|685.6665849999999|0.0|1.0|1.0|1.0|0.14|17.0|3.92|81.65|2.0|137.3|0.0|5.0|-6.58|31.0|0.0|1.0|3.59|2.64e-07|0.000123|9.14e-07|5.12|0.0|0.0|1.58e-08|5.08|3.5585|-2494.966575|0.2639|577.06|0.68423|-0.15073|-0.20755|-2494.807027|3.0068|15.0|7821.0|7821.0
11g_a5|0.0|1|0|0|2.9590700880000003|0|1.388236041|-0.004593347|5.209486153|0.009272269|2|-0.083337229|0.00599982|-0.137618073|-0.007175378|2|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|2|0.777565622|-0.075382189|-0.01453517|0.8737292720000001|0.73551511|0|0.837943738|-0.067247149|0.023215707|-50.16001519|68.77977167|106.4990972|-0.025442296|-32.96383785|0.0|-1.297557078|-29.04250676|71.21847290000001|-16.72000506|59.4498014|550.6745046|-852.7202582999998|-10.98794595|18.16867625|5817.569415|299.94631180000005|30.75897687|0.03204398|-57.28097817|1568.70782|648.1198739|1.0|1.0|1.0|1.0|0.08|28.0|4.48|81.51|1.0|118.35|0.0|7.0|-4.12|31.0|0.0|0.0|2.96|7.65e-05|0.0312|4.88e-05|2.75|0.0|0.0|9.229999999999999e-10|2.3|4.2083|-1330.189793|0.4609|542.13|0.63081|-0.1714|-0.2146199999999999|-1329.988893|4314.0|0.03|7.5229|7.5229
12a_a30|0.0|0|0|0|0.0|2|0.604984824|-0.006711725|5.351858133|-0.02919335|2|-0.096804291|0.005050384|0.009586623|-0.094932667|1|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|1|0.8421237309999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0|0.836214716|-0.07699057|0.016292604|-60.22802588|85.47365107|101.5505506|-0.037665934|-37.34272719|0.0|-1.845630786|-29.59731695|69.45678454|-23.35372432|57.83766054|518.4718832|-1144.332492|-14.47983299|13.88603128|5936.682602000001|120.786445|29.00398472|0.014884556|-378.4495438|1421.195251|620.9195447000001|0.0|1.0|1.0|1.0|0.14|17.0|2.62|81.65|2.0|127.28|0.0|5.0|-5.28|29.0|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|3.87|0.0|0.0|2.3100000000000002e-07|3.82|3.4885|-1575.7783980000002|0.1866|507.17|0.68599|-0.1481|-0.19994|-1575.597759|4.7368|11.0|7.9469|7.9469
2_a49|0.0|0|0|0|0.0|1|1.3438506419999998|-0.004112807|5.4161004020000005|-0.03981057|2|-0.100166139|0.004524556|-0.041202373|0.005918367|1|1|0.004580676|-0.170631119|0.032521855|0.055400364|2|0.802447754|0.084099874|0.00991453|0.851413454|0.7701578720000001|1|0.81348014|-0.08647612|0.01105681|-40.34672657|226.4450566|95.04720801|-0.028277173|-20.55997527|0.0|-1.187641272|-22.45560511|49.26352575|-14.409545199999998|49.7010488|414.5350312|-605.2008985|-7.34284831|10.38394173|4874.364109|145.02405359999997|20.14177325|0.017498253|-219.534132|845.9544764000001|439.9973344|1.0|0.0|1.0|1.0|0.15|21.0|3.7|69.62|0.0|99.52|0.0|2.0|-3.53|25.0|1.0|1.0|2.76|0.000292|0.0955|0.000129|2.43|0.0|0.0|1.51e-07|1.79|3743.0|-1046.018455|0.2988|371.96|0.68172|-0.1555099999999999|-0.19923|-1045.8595810000002|6.7117|59.0|7.2291|7.2291
12v_a36|0.0|1|0|0|3.468871488|2|1.297043692|-0.008411281|5.351858133|-0.04314418|2|0.073329354|0.00127667|-0.086194201|-0.023932402|1|1|0.003077071|0.123026459|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.024751559|-0.041914045|0.8792981679999999|0.84179881|0|0.802291339|-0.078158778|0.027145269|-69.20675352|113.7463918|130.0637965|-0.033118671|-45.52806671|0.462992841|-1.788408258|-33.82511043|88.07013157|-21.78731129|69.27488156|527.7920397|-1176.51481|-14.33290989|15.71271745|6065.593390999999|244.9490697|34.71221847|0.02867403|-167.9576969|1874.459798|679.7230552999999|0.0|0.0|1.0|2.0|0.17|17.0|1.89|78.43|1.0|130.24|0.0|6.0|-3.95|31.0|0.0|0.0|1.81|0.000113|0.0464|8.499999999999999e-05|2.65|0.0|0.0|2.03e-07|2.65|3.7035|-1347.475543|0.4247|502.83|0.7016100000000001|-0.15185|-0.20404|-1347.260743|7.9237|14.0|7.8539|7.8539
14e_a25|0.0|0|0|0|0.0|0|1.4200152069999998|-0.008591251|4.727387819|-0.138693649|2|0.0065927719999999|-0.00131452|0.002856489|0.011176663|1|1|-0.0005394919999999|0.010976703|0.015497482|0.025802692|2|0.717460414|-0.144369439|0.018432983|0.8322445820000001|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|0.015024526|-73.51338088|372.1805977|201.94039730000003|-0.038772226|-53.79722636|97.78313402|-2.2100168680000003|-54.14823405|84.60373462|-28.3735856|84.98800478|529.8614286999999|-1617.294379|-20.76384175|16.63781964|6952.485076999999|141.642515|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|1.0|1.0|1.0|2.0|0.07|27.0|4.02|115.79|1.0|134.35|0.0|7.0|-5.14|35.0|0.0|0.0|3.02|7.29e-06|0.00337|1.86e-05|3.04|0.0|0.0|7.31e-10|6.51|3.9613|-1521.012915|0.2409|596.96|0.69958|-0.15787|-0.2116699999999999|-1520.767443|7.2625|75.0|7.1249|7.1249
19_a47|0.0|0|1|1|0.0|0|1.402889494|-0.00973456|4.727387819|-0.227538423|2|0.027033021|-0.013020816|-0.064557784|0.0604168609999999|1|1|-0.010153352|0.074201869|-0.046265509|-0.126992366|2|0.635684951|-0.024256505|0.095841135|0.8873627890000001|0.614975047|1|0.639642891|-0.105205489|0.026805875|-57.87554797|335.10989930000005|199.6541807|-0.037307124|-32.06567824|66.13355777|-1.566899206|-32.2945343|76.13237258|-20.66983856|73.14028211|354.3911695|-868.1332196000001|-11.45202794|13.17443625|5846.960345|200.6571609|32.40636867|0.03295186|-152.7310283|1361.067484|428.5826478|1.0|1.0|1.0|2.0|0.05|21.0|3.84|98.72|1.0|99.2|0.0|5.0|-3.67|28.0|0.0|1.0|2.34|0.000214|0.0816|0.000217|1.97|0.0|0.0|1.2099999999999998e-07|3.51|3.8423|-1335.75742|0.3243|412.31|0.68924|-0.15845|-0.2117099999999999|-1335.634976|6.3247|0.05|7.3|7.3
28_a20|0.0|0|0|0|0.0|0|1.417203216|-0.006492092|4.727387819|-0.114439513|3|0.091462964|0.002234763|0.0313932529999999|-0.039965901|1|1|0.002695258|0.155263557|-0.016955137|-0.028782305|3|0.715067047|-0.104458316|-0.06654421|0.812553182|0.690655217|1|0.7817507370000001|-0.086299346|0.014682607|-60.85602167|318.7453661|145.66665480000003|-0.035068957|-40.6172876|88.39175809|-1.823585765|-38.44343857|71.98460956|-23.40616218|67.39863895|521.7658603|-1217.120433|-15.62203369|14.28413212|6348.941881000001|151.0788711|30.25452396|0.016673728|-365.2747728|1573.2352460000002|684.5377542|1.0|1.0|1.0|1.0|0.08|27.0|4.01|99.58|1.0|122.8|0.0|5.0|-4.42|32.0|0.0|1.0|3.04|3.77e-05|0.0159|3.72e-05|2.68|0.0|0.0|1.57e-09|4.64|3.5798|-1368.363151|0.2354|531.85|0.4701899999999999|-0.15572|-0.21814|-1368.146882|4.7428|255.0|6.5935|6.5935
1_a1 (SKF-104365)|0.0|0|0|0|0.0|1|0.626769342|-0.006055958|5.4161004020000005|-0.01959813|1|-0.091086986|0.000663414|-0.10236005|0.11172918|1|1|0.002250781|-0.221214316|-0.123703409|-0.300426726|1|0.57031697|-0.015406451|0.194988905|0.857919181|0.551667506|0|0.8131557509999999|-0.067997692|0.0133681239999999|-37.55389489|6.658828587|86.42113499|-0.029524467|-17.369816|63.42504103|-0.9743074|-14.547040099999998|46.32985169|-13.65596178|37.63415922|376.1092109|-450.6467387|-6.316296726|9.042613965|4225.4765640000005|134.2517831|19.24066156|0.018973797|-194.0267797|634.9418316000001|297.2783688|1.0|1.0|1.0|0.0|0.12|17.0|4.28|56.01|0.0|81.72|0.0|2.0|-3.8|21.0|1.0|1.0|3.27|0.000159|0.0472|9.65e-05|2.96|0.0|0.0|9.93e-07|3.45|3.8901|-1279.084677|0.2178|358.09|0.70081|-0.16142|-0.19624|-1279.017667|6.9338|1.6|5.7959|5.7959
7b_a8|0.0|1|0|0|3.213855584|1|1.395658671|-0.009659873|5.4161004020000005|-0.038810124|1|-0.024156447|0.002074537|-0.052309137|-0.0254956129999999|1|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|1|0.710658316|0.048462902|-0.040994467|0.8453887859999999|0.677544268|0|0.7223476129999999|-0.101439013|0.033167971|-59.93853201|145.0783004|166.30684230000003|-0.041332642|-35.90168309|75.93423425|-1.901301524|-36.39338307|73.70461365|-24.75721974|80.62622045|432.6681725|-1138.832108|-14.82895606|14.76972982|6185.0105140000005|147.3863936|32.83731114|0.022982731|-304.2022276|1510.516312|545.9267515|0.0|1.0|1.0|1.0|0.09|23.0|3.8|92.93|2.0|110.8|0.0|3.0|-5.25|30.0|0.0|1.0|3.5|5.64e-06|0.00224|1.14e-05|3.61|0.0|0.0|2.25e-08|5.51|3.26|-1330.622441|0.2517|506.21|0.7025100000000001|-0.13639|-0.20472|-1330.448193|12.7344|13.53|4.8687|4.8687
12a_a32|0.0|1|1|1|3.442930603|0|0.609420757|-0.009460484|5.733341277|-0.057200812|0|-0.0134169989999999|-0.003484915|-0.031249617|-0.074344282|3|3|-0.001662219|-0.024155151|-0.0852122769999999|-0.1534110109999999|0|0.788133615|-0.018578911|-0.125149165|0.8966299409999999|0.7507116140000001|1|0.788702323|-0.085324121|0.016535497|-68.06885478|111.9735444|131.7691491|-0.0308471429999999|-42.44899997|62.28768050000001|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|63.52154605|491.8493928|-884.8951120999999|-11.99645651|13.03685125|5656.0082|207.2244662|28.81034388|0.021399091|-209.1696096|1325.275819|557.1050635|1.0|1.0|1.0|2.0|0.26|19.0|4.19|140.04|1.0|110.47|1.0|7.0|-6.01|27.0|0.0|1.0|3.6|9.78e-07|0.000389|3.17e-05|3.39|0.0|0.0|2.23e-08|4.63|3576.0|-1880.771042|0.2908|548.66|0.7025600000000001|-0.14827|-0.20049|-1880.600043|4.2371|25.0|7.6021|7.6021
