molecula|SddssS|n9FaHRing|n9FaRing|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|BIC2|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
4l_a46|0.0|0|0|1|1.134637095|2.155247543|-0.004736212|-0.075241716|0.049498645|0.0|-0.255755434|0.0066560469999999|-0.161358058|1|-0.1012114369999999|0.0071939419999999|0.010799648|0.726535412|-0.001318857|0.762625193|0.7936534740000001|-0.09094885|-0.085194597|0.291762764|0.00657916|-51.45056667|-48.19533497|3.721888783|177.7681018|0.107841373|-0.030068681|-27.26452605|2.10550531|51.66342604|55.17245545|2165.620022|504.7020036|-867.5160294|2087.583804|-9.6227739|0.116549199|5.80829255|65.93290984|19.25417715|579.2365607|3.468091068|1.0|1.0|1.0|1.0|1.0|1.0|3.19|0.36|5.02|50.94|0.0|0.0|1.0|3.0|26.0|-5.23|347.45|1.0|1.0|4.08|5.25e-06|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.01784|5.4011|4.99|-1092.745692|-1092.71063|612.39|1057.06|0.2504|229.55|0.68584|0.1523|-0.18567|2.6588|-0.20351|0.03506136|3.7624|98.0|7.0088|7.0088
20a_a10|0.0|0|0|1|1.343837243|2.113798134|-0.0034618129999999|0.049376168|0.036415094|1.896409603|-0.197323337|0.008214031|0.011011878|1|-0.058994157|-0.049146504|-0.081587712|0.755429696|0.036092601|0.817646497|0.63495222|-0.066386563|-0.072821454|0.591835899|0.013618456|-43.19189039|-47.37850712|8.860330345|66.52185003|0.086318664|-0.028008251|-30.82502228|5.764636687|58.1398225|52.05222074|2998.608651|594.4519837|-947.5701424|2021.669282|-11.8557778|0.266548108|8.419180593|173.41938059999998|24.84485067|719.5272609|10.76131538|1.0|0.0|1.0|1.0|1.0|0.0|3.63|0.11|5.77|76.62|0.0|0.0|1.0|4.0|33.0|-5.82|429.47|0.0|1.0|4.27|2.07e-06|0.0|0.0|3.61e-10|1.55e-07|-0.06611|4.7841|3.98|-1389.164302|-1389.1321289999998|696.63|1200.92|0.2738|259.16|0.6864600000000001|107.0|-0.1613099999999999|2.9429|-0.2274199999999999|0.03217287|3.2116|1.2|5.9208|5.9208
47s_a18|0.0|0|0|1|1.251176205|0.0|-0.0054038509999999|-0.045792331|0.035632184|0.0|-0.394481152|0.002573931|-0.031515152|0|-0.040169986|-0.168728915|-0.252119673|0.712629555|0.0109557919999999|0.745196689|0.716761234|-0.070258863|-0.08106112|0.306379663|0.008446541|-53.18668656|-61.36410696|6.394119331000001|10.92659868|0.15456221|-0.030108416|-46.45326408|4.840414512|69.29837549|59.58080589|2992.734821|640.0051571|-1595.466781|1529.863965|-17.25406952|0.179529145|9.811856136|135.90542109999998|27.77963709|1093.725912|7.934268528|1.0|1.0|0.0|1.0|1.0|2.0|0.0|0.3|3.93|76.5|1.0|0.0|1.0|10.0|36.0|-5.96|482.62|1.0|0.0|3.19|1.12e-06|0.0|0.0|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|3218.0|8.41|-1534.196027|-1534.174077|809.4|1435.42|0.5203|385.29|0.6926800000000001|0.5203|-0.13195|2.3134|-0.18109|0.02195039|2.9991|616.0|6.2104|6.2104
4n_a46|0.0|0|0|1|1.13463699|2.093595994|-0.004696854|-0.036492128|0.045335917|0.0|-0.234842682|0.004988019|-0.064683066|1|-0.349865095|0.070558373|0.109017734|0.722331115|-0.06655165|0.7681452190000001|0.7427183759999999|-0.103381106|-0.085838139|0.371438024|0.008424451|-56.80797266|-47.16810275|4.629240193|172.8490949|0.096854593|-0.031047837|-25.91889741|2.543769935|51.4039205|61.43721285|2195.786424|496.2788787|-801.8577467|2116.313581|-9.374920341|0.136796337|5.666371466|75.1696593|19.76451658|525.8291956999999|4.235817757|1.0|0.0|1.0|1.0|1.0|1.0|2.84|0.27|4.94|61.84|0.0|0.0|1.0|2.0|26.0|-5.26|343.42|1.0|1.0|3.9|3.75e-06|0.0|0.0|2.14e-07|7.340000000000001e-05|-0.04044|5.7448|4.57|-1090.343872|-1090.302556|578.83|1011.66|253.0|215.82|0.7025|0.0711|-0.16641|6.2318|-0.20685|0.04131598|8773.0|5194.0|5.2845|5.2845
4b_a46|0.0|0|0|1|1.1346370890000002|2.189591837|-0.00113356|-0.022119857|0.047736111|0.0|-0.058945144|0.012332859|-0.111103941|1|-0.128843936|-0.079238184|-0.123416853|0.7306307590000001|-0.263387881|0.768651645|0.69830739|-0.0524080009999999|-0.070236212|0.27128814|0.007568202|-28.58477842|-38.30877966|4.127907383|7.986637869|0.064754938|-0.0229342729999999|-20.89467173|2.251475261|42.65239101|32.7126858|2105.172229|510.1086157|-612.9404746|1750.333702|-6.822749952000001|0.189531974|5.76401157|103.3759991|15.43427855|538.4165208|4.343611349|1.0|0.0|0.0|1.0|1.0|0.0|3.03|0.38|4.77|43.6|0.0|0.0|1.0|2.0|25.0|-5.67|332.44|1.0|1.0|3.76|4.49e-05|0.0|0.0|6.38e-08|2.12e-05|-0.02729|4.5515|3.98|-1033.556797|-1033.535029|588.79|1020.9|0.1784|272.4|0.68682|0.1784|-0.19082|3127.0|-0.21811|0.02176759|3.7571|548.0|6.2612|6.2612
2_a47|0.0|0|0|0|1.381899691|0.0|-0.008527649|-0.13117284|0.027058824|1.454085483|-0.3581612489999999|-0.007479445|-0.013580367|0|-0.007299676|-0.017113434|-0.0274111779999999|0.671819147|0.115527282|0.728066943|0.875463345|-0.083455669|-0.095655954|0.482748996|0.008511123|-41.57671973|-47.65477123|4.240150185|99.5619537|0.152675989|-0.036790752|-23.74109633|2.112397382|55.81329383|45.81686991|2105.761386|422.1277419|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|107.1215986|23.34938746|392.6099255|8.158522603|1.0|1.0|0.0|1.0|1.0|2.0|2.54|0.0|4.75|58.04|0.0|0.0|1.0|3.0|24.0|-5.0|313.35|1.0|1.0|3.58|3.46e-06|0.0|0.0|1.51e-08|4.73e-06|-0.05285|3.7181|3.49|-1010.540464|-1010.505024|536.13|902.07|0.2143|333.46|0.69102|0.2143|-0.15446|2.1266|-0.20731|0.03544055|3.1004|631.0|6.2|6.2
22_a20|0.0|0|0|0|1.4170330269999998|1.915285809|-0.00147607|0.023539095|0.0388043479999999|2.041494094|-0.079707783|0.009265667|-0.038668966|1|0.155407313|-0.036258691|-0.060582944|0.7478675859999999|-0.044184455|0.809440795|0.607038752|-0.059893667|-0.067797027|0.425968568|0.0122876139999999|-39.00017609|-44.14650378|8.001165067999999|9.022387025|0.053484974|-0.027118811|-28.7463017|5.21001405|52.90592556|47.00134116|2738.108259|616.3298149|-882.9300756000001|2396.806062|-11.49852068|0.22936173|7.408914181|149.350479|22.91425458|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|1.0|0.0|3.41|0.08|5.39|67.39|0.0|0.0|1.0|4.0|31.0|-5.58|401.46|0.0|1.0|4.24|2.48e-06|0.0|0.0|2.04e-10|8.199999999999999e-08|-0.0568|5.5591|4.07|-1275.84854|-1275.816275|694.15|1181.95|0.2636|223.03|0.66063|0.0015|-0.16176|4.8308|-0.21856|0.03226475|6141.0|231.0|6.6364|6.6364
1d_a5|0.0|0|0|0|1.217311475|0.0|-0.006252818|-0.308010841|0.030074074|0.0|-0.2688711589999999|-0.0012491689999999|-0.010183824|1|-0.389011185|0.001493879|0.004923698|0.7595197290000001|-0.058872605|0.821309592|0.513260607|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-47.76176205|-46.58221594|4.288788702|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|56.83734591|52.05055075|2481.822293|484.3911442|-791.897671|1172.890724|-10.69678217|0.229495885|6.116537519|123.9992274|25.69414151|403.396385|10.25512997|1.0|1.0|0.0|1.0|1.0|1.0|2.19|0.05|6.37|54.46|0.0|0.0|1.0|4.0|27.0|-5.73|366.34|0.0|1.0|4.15|1.6100000000000002e-05|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|-1288.340378|-1288.306458|567.04|951.63|0.2805|254.46|0.5764600000000001|0.0982|-0.18991|3.7798|-0.23519|0.03392008|5.3765|9333.0|5.03|5.03
3b_a12|0.0|0|0|1|1.283824445|0.0|-0.007916598|-0.043495794|0.0375|0.0|-0.332497127|-0.004028952|-0.003968827|0|-0.19952566|-0.071149325|-0.116772665|0.768772928|-0.008328578|0.82914101|0.802482465|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|-46.11064215|5.401901357000001|41.13468455|0.096795301|-0.034016616|-24.04018959|2.816328871|54.77629766|38.97406803|2186.64676|470.8937285|-691.6596323|1935.211747|-9.246226764|0.2311778089999999|6.6333156660000006|120.5265876|23.06757345|406.0361621|8.665655511|1.0|1.0|1.0|0.0|1.0|1.0|2.98|0.05|3.14|37.28|0.0|0.0|1.0|3.0|24.0|-5.65|332.79|1.0|1.0|3.59|5.539999999999999e-05|0.0|0.0|7.91e-09|2.63e-06|-0.07091|4.2092|3.96|-1410.971864|-1410.947421|548.05|915.37|0.5013|294.55|0.6654800000000001|0.2418|-0.15229|5.9551|-0.2232|0.02444371|8.5678|49.0|7.3098|7.3098
12x_a30|0.0|0|0|2|0.604984021|0.0|-0.006008579|-0.0335688279999999|0.043383838|0.0|-0.3545061539999999|0.00604028|-0.1066694919999999|1|-0.104089964|-0.053700437|-0.0922059569999999|0.782514704|-0.062251445|0.829606585|0.803183654|-0.071909912|-0.091725339|0.398925866|0.014757946|-47.48669555|-60.57208434|9.745611551|74.51844582|0.151155723|-0.035022402|-39.99960559|6.435648079|68.52587215|57.2323071|2845.417984|560.5459455|-1272.013771|2374.777496|-15.27257668|0.175325029|7.794822643|115.7782842|28.04441012|754.3941655|7.953787804|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.21|3.23|81.65|0.0|0.0|1.0|5.0|31.0|-5.64|426.54|0.0|0.0|3.19|9.14e-07|0.0|0.0|4.12e-08|1.76e-05|-0.05093|3.4831|4.45|-1654.40976|-1654.3784|703.75|1211.79|0.1517|355.95|0.68589|0.1517|-0.14783|4.3702|-0.19876|0.03136007|4.8197|22.0|7.6556|7.6556
AKLKII_a46|0.0|0|0|0|1.4316666480000002|0.0|-0.003417504|-0.030657|0.0386379929999999|1.744747103|-0.129865138|0.006821053|0.036226415|1|-0.015805561|-0.037291767|-0.066245471|0.758995484|-0.0150769919999999|0.8264237520000001|0.687139108|-0.071827497|-0.089369278|0.271156366|0.010384859|-34.061229|-42.37969553|4.924591245|160.85204040000002|0.162358606|-0.033194303|-20.09682339|2.335284369|49.76981906|38.98582025|2000.353437|397.2168972|-550.9360419|792.7439217|-7.464534402999999|0.2278604669999999|5.83938898|108.05343229999998|20.38625028|314.0966684|7.390123534|1.0|1.0|0.0|1.0|1.0|1.0|1.6|0.06|3.39|67.35|0.0|0.0|1.0|2.0|22.0|-6.5|287.32|1.0|1.0|2.45|0.000578|0.0|0.0|6.18e-08|1.7800000000000002e-05|||||||||||||||||181.0|6.7423|6.7423
28_a47|0.0|1|1|0|1.4201653580000002|1.408016295|-0.009689834|-0.23494583|0.038387534|1.121067445|-0.436042548|-0.013020816|0.0467853809999999|1|0.06536499|-0.046265509|-0.126992366|0.832144916|-0.175007067|0.896193695|0.614975047|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-67.33744077|-63.47150284|15.50250691|365.2310214|0.394650655|-0.038135461|-37.72858603|9.214964819|82.27079846|82.83994768|2616.1598940000003|359.8303775|-952.0725426|1337.037733|-13.47449501|0.34774073|7.864990866|206.7032519|34.75365534|428.5826478|18.79929562|0.0|1.0|1.0|1.0|1.0|2.0|2.03|0.05|3.84|98.72|0.0|0.0|1.0|5.0|28.0|-7.22|380.35|0.0|1.0|2.4|0.000214|0.0|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|3.51|-1335.759232|-1335.722248|599.88|995.5|0.2996|337.37|0.69002|0.2996|-0.15049|6.0847|-0.2052|0.03698465|8.17|25.0|7.6|7.6
4_a3|0.0|0|0|0|0.60501714|0.0|-0.008561428|-0.161259999|0.035345345|1.882124381|-0.325334256|-0.008407895|0.0248526079999999|1|-0.208888686|0.053425134|0.127253753|0.721302096|-0.028924747|0.785381728|0.628171026|-0.110345083|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|-46.9200748|3.806447632|235.6982345|0.25946603|-0.039478171|-22.30593113|1.809595554|51.71950126|56.26480013|2142.972568|352.05186289999995|-656.8810472|1548.626215|-8.922372453|0.133023729|5.05182773|63.23984222|21.6476858|347.9532383|4.799426464|1.0|1.0|0.0|1.0|1.0|1.0|2.6|0.0|5.17|80.04|0.0|0.0|1.0|2.0|23.0|-5.21|321.37|0.0|1.0|4.09|2.02e-06|0.0|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|5.9341|3.53|-1355.332318|-1355.303098|504.29|858.45|0.1776|208.93|0.6896|119.0|-0.14983|2.3542|-0.20826|0.02921941|3.1409|1259.0|5.9|5.9
12k_a30|0.0|0|0|2|0.604984231|0.0|-0.007818038|-0.029595542|0.042739018|0.0|-0.44562817|0.0043261129999999|-0.038714845|1|-0.240110949|-0.089279071|-0.154412059|0.830875659|0.001281277|0.883029843|0.7933543279999999|-0.079026221|-0.098188266|0.340031035|0.024177669|-52.35426525|-65.04897323|16.01752015|106.8195439|0.184916442|-0.035199567|-43.09444587|10.61148425|80.03127603|68.37178540000001|2920.279667|539.9866061|-1235.930491|2277.687222|-15.44895229|0.291863802|8.416930701|193.3575303|32.93073182|704.0353382000001|14.9823028|1.0|0.0|1.0|1.0|1.0|1.0|0.0|0.17|2.63|90.88|0.0|0.0|1.0|6.0|31.0|-6.19|428.51|0.0|0.0|2.57|3.59e-06|0.0|0.0|1.84e-07|7.87e-05|-0.05055|5.1958|3.58|-1690.302721|-1690.269144|710.82|1200.31|0.2257|238.62|0.6864899999999999|0.1512|-0.14743|4.9516|-0.19798|0.03357755|5.0736|24.0|7.6144|7.6144
14r_a23|0.0|1|1|0|1.197963203|3.201732471|-0.006323791|-0.06921746|0.045277778|0.7087588690000001|-0.322513347|0.007671236|-0.064006338|2|0.033038452|-0.073945564|-0.17267308|0.7837821840000001|0.03753491|0.846632079|0.5935522360000001|-0.062618931|-0.085881409|0.375360556|0.019185345|-40.32463891|-55.30494931|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|7.956082857|66.31173073|52.67940305|2945.137191|557.8203557999999|-1106.098986|2306.754114|-15.15517566|0.211777163|7.555307147000001|136.37788909999998|29.85706563|599.5697147999999|11.00678143|0.0|0.0|1.0|1.0|0.0|1.0|3.06|0.05|4.58|105.02|1.0|0.0|1.0|5.0|31.0|-6.31|429.47|0.0|0.0|3.7|2.66e-06|0.0|0.0|2.14e-08|9.18e-06|-0.06842|5.9406|3.72|-1729.1556449999998|-1729.1326809999998|678.08|1145.51|0.2346|208.71|0.68115|0.0008|-0.15536|6.2620000000000005|-0.22378|0.02296354|8.8722|5.0|8.2684|8.2684
7_a15|0.0|0|0|0|1.419941457|0.0|-0.010310394|-0.038088878|0.035075075|0.0|-0.494898891|-0.0013239329999999|0.0019353679999999|0|0.213947987|-0.211522056|-0.310081401|0.70084115|0.154068618|0.740089344|0.8115121240000001|-0.074406877|-0.110819329|0.403524276|0.036600739|-41.29775265|-61.50761094|20.31436245|103.8062879|0.158599673|-0.026500274|-34.13832456|11.27499976|85.26222186|61.6121151|2330.667514|466.9990754|-676.5837204|1624.468817|-8.163512395|0.551335598|6.01738192|306.0056033|32.78250222|474.9756287|23.75461091|1.0|1.0|1.0|0.0|1.0|1.0|3.14|0.15|4.64|61.84|0.0|0.0|1.0|7.0|26.0|-5.72|352.38|1.0|1.0|3.35|1.46e-05|0.0|0.0|6.41e-08|2.26e-05|-0.0284899999999999|4.4386|2.78|-1184.385377|-1184.367098|580.73|1000.95|0.3463|279.33|0.70497|0.0169|-0.15605|1.1115|-0.18454|0.01827873|1631.0|227.0|6644.0|6644.0
8d_a12|0.0|1|1|1|1.283835213|0.0|-0.0076893469999999|-0.048642535|0.038347953|2.075171777|-0.376778003|0.000925796|-0.046326855|1|0.0479437859999999|0.00930483|0.016135176|0.751098108|-0.091036025|0.8078610759999999|0.8405406040000001|-0.077834742|-0.103548595|0.266886187|0.011348654|-43.27410838|-57.57034769|6.309558958999999|90.34024296|0.141289888|-0.039118358|-32.00762818|3.507952014|64.53435462|49.58366734|2466.513191|477.4206699|-978.6959108|1288.818257|-12.09177064|0.166136296|6.93584319|92.36749461|26.08195789|503.2240425|6.964006932|1.0|1.0|1.0|1.0|1.0|2.0|2.23|0.1|2.67|65.96|0.0|0.0|1.0|3.0|27.0|-5.96|352.39|1.0|1.0|3.02|2.64e-05|0.0|0.0|4.23e-09|1.49e-06|-0.05488|4.2383|3.53|-1138.296407|-1138.256361|600.2|1007.85|0.2871|292.53|0.4997399999999999|0.0853|-0.15306|2.1281|-0.20794|0.04004678|3.0277|25.0|7.6021|7.6021
10_a32|0.0|1|1|0|0.6094207629999999|0.0|-0.016404762|-0.087497559|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|-0.047619048|3|-0.03673326|-0.1260956869999999|-0.229450999|0.8607827790000001|0.012125768|0.915639476|0.764217655|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|-54.55170955|-75.59866726|15.91131724|57.97512956|0.237716043|-0.038939628|-46.69945835|9.828875607|91.10767604|70.46302679|2649.882742|470.8845962|-1058.381342|2980.525719|-14.85891856|0.305365257|7.079344111|188.6328503|34.62844557|513.9156315|15.50900878|1.0|0.0|1.0|1.0|1.0|2.0|3.12|0.22|4.21|149.27|0.0|1.0|1.0|7.0|27.0|-6.44|399.49|0.0|1.0|3.42|9.17e-07|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|4.12|-1916.668776|-1916.631761|654.7|1086.09|0.2983|340.24|0.70228|0.2983|-0.15088|2.4919|-0.2052199999999999|0.03701539|3.2297|7.0|8.1427|8.1427
9g_a24|0.0|0|0|0|1.427608366|1.7647373919999998|-0.00106361|0.001126633|0.0279797979999999|0.0|-0.0425444|0.0144065739999999|-0.02471184|2|-0.292600863|-0.0273623029999999|-0.049325609|0.7931626959999999|0.13372961|0.859302479|0.657503038|-0.064835725|-0.065668047|0.383340003|0.01876163|-32.080056199999994|-32.49188065|9.283063574|174.88817269999998|0.132863247|-0.021297745|-16.07665151|4.593165278|49.25777584|41.36311977|2123.257348|429.0504306|-389.9025677|1196.910121|-5.214049137|0.518073552|6.124370267000001|256.3375151|21.8662148|341.3207334|16.76589519|0.0|1.0|0.0|1.0|1.0|1.0|1.78|0.06|2.93|72.28|0.0|0.0|1.0|3.0|23.0|-7.17|302.33|1.0|0.0|1.93|0.00323|0.0|0.0|3.720000000000001e-07|0.000113|-0.03585|5.2521|0.75|-984.5891383|-984.5565078|524.03|879.99|0.2444|236.07|0.64993|0.1023|-0.17806|2.9691|-0.21391|0.032630457|4.4131|68.0|7.1675|7.1675
18a_a25|0.0|0|0|0|1.194229606|1.875390684|-0.0029953159999999|-0.019008377|0.038167849|2.050257213|-0.170732995|0.007643634|-0.019985937|1|0.106305991|-0.037072518|-0.06333068|0.7385460309999999|-0.039007784|0.792935475|0.7291583840000001|-0.055926422|-0.078181889|0.341320954|0.0095281269999999|-37.07961488|-51.83514755|6.317215793|75.74077952|0.068371614|-0.03097773|-34.36707071|4.188358905|59.45091020000001|43.39683067|2857.88027|617.676232|-1088.538099|2331.966135|-13.61714122|0.182927961|7.39539242|121.2825364|25.136651|759.4953883|7.615762647|1.0|1.0|1.0|1.0|1.0|1.0|3.43|0.08|5.72|87.72|1.0|0.0|1.0|6.0|32.0|-5.58|435.54|0.0|1.0|4.53|4.65e-07|0.0|0.0|1.67e-10|7.28e-08|-0.05591|5.4965|4.51|-1675.274716|-1675.2501519999998|694.17|1229.09|0.3234|225.57|0.5274399999999999|0.0027|-0.15732|3.1313|-0.21323|0.02456497|4.3839|94.0|7.0269|7.0269
25_a12|0.0|0|0|0|1.404967476|0.0|-0.004103693|-0.045725323|0.038787879|2.050456822|-0.180562493|0.000864238|-0.11195017|0|-0.141917694|-0.0542354559999999|-0.0861945369999999|0.638255008|-0.2430098439999999|0.688743998|0.806844014|-0.054734834|-0.080147596|0.120087607|0.004952762|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|-0.03323193|-21.75703145|1.3444869730000002|44.42528172|31.09844409|2067.69985|493.8944271000001|-709.8947922|1907.027255|-9.021208163|0.082701363|5.34703037|43.08908189|18.87554002|430.4348528|2.666764531|1.0|1.0|0.0|1.0|1.0|1.0|3.43|0.05|5.35|37.81|0.0|0.0|1.0|3.0|24.0|-4.82|311.38|1.0|1.0|4.29|5.19e-06|0.0|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|-974.6569575|-974.6328337|560.14|945.73|0.4483|290.68|0.69029|0.1897|-0.14303|1.2494|-0.19655|0.024123749|2.2482|22.0|7.6576|7.6576
8_a10|0.0|0|0|1|1.3430438530000002|2.071128354|-0.00560152|-0.012055162|0.035828092|1.546251312|-0.296880569|0.0087730469999999|-0.106100115|1|-0.000504277|-0.082893697|-0.132343104|0.809386132|-0.015871527|0.864927472|0.616731847|-0.059655303|-0.086233061|0.597912185|0.015758182|-32.63117642|-47.16908772|8.619652859|32.98071169999999|0.125156018|-0.029917593|-25.80127401|4.714910465|56.7864899|41.25082928|2612.274447|478.5356341|-801.8744912000001|1899.542278|-8.951462413|0.277350551|6.112185271|151.7094758|22.64553798|583.7217118|9.617402178|0.0|0.0|1.0|1.0|1.0|0.0|3.27|0.22|4.2|69.9|0.0|0.0|1.0|4.0|29.0|-6.25|384.43|1.0|1.0|3.55|3.05e-05|0.0|0.0|2.49e-08|9.59e-06|-0.0623299999999999|4.6964|4.58|-1257.84172|-1257.819281|594.63|1047.58|0.1596|264.0|0.68815|0.0916|-0.15556|1.2052|-0.21789|0.02243902|1.5482|526.0|6279.0|6279.0
10_a15|0.0|0|0|0|1.4356889780000002|0.0|-0.006872984|-0.0435725659999999|0.037209302|0.0|-0.384887119|0.001740635|0.010152859|0|-0.132759909|-0.120626133|-0.184255041|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|-0.052826735|-0.101494566|0.640780603|0.010485777|-30.73805622|-59.05618983|6.101312009|6.497096666|0.066863055|-0.036384844|-34.36276159|3.550143186|65.80736417|36.83936823|2605.82709|542.9602292000001|-1122.067607|2305.991259|-12.31872585|0.169827351|5.555044294|98.81668286|25.50202895|673.7288405|6.751174337|1.0|1.0|1.0|1.0|1.0|1.0|3.64|0.12|6.3|56.27|0.0|0.0|1.0|6.0|30.0|-4.97|397.47|0.0|1.0|4.69|5.99e-07|0.0|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|-1281.088565|-1281.061184|631.2|1136.48|0.1412|277.48|0.70313|0.0042|-0.15377|1.6654|-0.18958|0.02738146|3.1460000000000004|7.0|8.1549|8.1549
18a_a22|0.0|0|0|0|1.194229718|1.854982521|-0.003488994|-0.018344659|0.038167849|1.6891461019999998|-0.19538364|0.007066388|-0.015194063|1|0.059645624|-0.0835538409999999|-0.147724859|0.7329701259999999|-0.042139855|0.7881113679999999|0.722009212|-0.050645213|-0.076119803|0.573315195|0.01713283|-34.36220678|-51.6464295|11.62443251|29.59800426|0.073464296|-0.029276847|-35.04152115|7.887046626|64.80092090000001|45.98663929|2898.068989|628.6440468999999|-1032.92859|2213.859172|-13.47750813|0.289532802|7.037677899|196.4447473|27.95908297|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|1.0|1.0|3.17|0.08|5.11|100.61|1.0|0.0|1.0|6.0|32.0|-6.28|436.53|0.0|1.0|3.9|2.59e-06|0.0|0.0|3.95e-10|1.73e-07|-0.0706799999999999|5.0214|3.69|-1691.3151059999998|-1691.2957760000002|695.35|1211.84|0.3174|246.91|0.68577|0.0354|-0.1408|3851.0|-0.21148|0.01932946|5.3946|13.0|7.8861|7.8861
9_a3|0.0|0|0|0|0.605017128|0.0|-0.007847313|-0.100592457|0.034166667|2.4071976040000003|-0.298197887|-0.004918099|0.023606557|1|-0.216450234|0.083014843|0.141996379|0.6729843740000001|-0.260349706|0.7327715159999999|0.865283439|-0.095161413|-0.083555008|0.506753484|0.007377805|-44.74600478|-39.28853824|3.469130065|223.4501605|0.15350225|-0.038196575|-18.47392835|1.6312253680000002|43.50933802|48.21513485|2017.0704920000005|398.0331029|-628.6166118|1383.145159|-8.445224386|0.1131403219999999|5.004834198999999|53.19989715|20.25176593|349.6957191|4.220799781|1.0|1.0|1.0|1.0|1.0|1.0|2.44|0.0|4.62|80.04|0.0|0.0|1.0|2.0|22.0|-5.21|303.38|0.0|1.0|3.7|2.96e-06|0.0|0.0|5.5e-08|1.67e-05|-0.03999|5.8185|3.28|-1256.087705|-1256.0634710000002|512.44|857.36|0.2069|213.09|0.6724600000000001|0.1127|-0.15834|2.0863|-0.19833|0.0242342|2.6661|10965.0|4.96|4.96
9n_a24|0.0|0|0|0|1.388847168|0.0|-0.003323852|0.001099755|0.024179894|0.0|-0.182811885|0.008307337|-0.03088354|1|-0.22754075|-0.12451554|-0.200646773|0.7584388259999999|0.048359202|0.804201677|0.755793189|-0.052106597|-0.0777274979999999|0.331008994|0.017608478|-35.21502941|-52.53031811|11.90027964|48.691073|0.095443402|-0.026905672|-35.50139138|8.042526681|67.36550766|47.11530904|2542.730334|611.3234977000001|-945.545726|1361.307012|-12.28894317|0.347873491|8.232847909|235.1021924|27.88350328|631.9206508|14.83518955|1.0|1.0|1.0|1.0|1.0|1.0|2.6|0.17|4.14|66.93|0.0|0.0|1.0|7.0|29.0|-6.47|385.46|1.0|0.0|3.13|7.2e-05|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|2.59|-1239.1274939999998|-1239.095611|686.19|1155.03|0.2522|252.31|0.63085|0.0334|-0.1658099999999999|2.8552|-0.20399|0.03188309|4.8123|19.0|7.7212|7.7212
