molecula|Volume|Wavelength (HOMO-LUMO transition) (nm)|SddssS|Approximated area|Highest Occupied Molecular Orbital Energy|BCUTs-1l|MATS2c|Dipole (water)|SRW07|pIC50|SaaaC|AATSC1are|n5aRing|n5aHRing|MATS1i|FNSA5|PBF|FNSA4|GeomPetitjeanIndex|FPSA1|GeomRadius|WNSA2|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|pIC50
9g_a24|879.99|289.67|0.0|400.47|-0.21391|1.427608366|-0.318471716|4.4131|5.283203728999999|7.1675|0.0|0.0144065739999999|2|2|-0.0273623029999999|-0.065668047|0.383340003|-0.021297745|0.427531635|0.518073552|6.124370267000001|-192.9198181|1.0|-6.43|72.28|0.000113|0.75|4.2802|7.1675
1c_a5|929.31|274.99|0.0|410.52|-0.22684|1.424607938|-0.268536978|2.6801|4.59511985|5.4|0.0|0.008031558|1|1|0.034752304|-0.070346332|0.436308619|-0.0281385329999999|0.476413155|0.246972732|6.063350238|-294.64117410000006|1.0|-8.41|54.46|1.21e-06|3.17|4.5088|5.4
12h_a36|1177.89|358.81|0.0|535.67|-0.1926|1.297043828|-0.128701804|8.7377|5.351858133|7.8539|0.0|0.00127667|1|1|-0.1430106119999999|-0.10720355|0.3726296|-0.035734517|0.464544951|0.3347454589999999|7.428908584|-827.4010477|2.0|-6.69|78.43|8.340000000000001e-05|2.92|3.4554|7.8539
17c_a50|1289.05|306.65|0.0|596.23|-0.19818|1.347835869|-0.212075666|8.5146|5.82008293|7.1612|2.193763306|0.01130519|2|2|-0.233451925|-0.073693343|0.446454378|-0.021745577|0.49503436|0.430249571|8.310163601000001|-627.8368834|0.0|-6.79|61.0|7.08e-05|2.74|4.0432|7.1612
14_a47|849.76|312.53|0.0|375.43|-0.22434|1.417758105|-0.126490693|3665.0|4.59511985|8.1|1.484493371|-0.008212621|1|1|-0.020596219|-0.094132436|0.2662137639999999|-0.034963476|0.474828277|0.335290281|6.909385453|-311.2496842|2.0|-7.79|66.49|5.27e-06|2.64|3.9671|8.1
16g_a32|1245.25|342.86|0.0|639.49|-0.19968|0.609420729|0.1739995319999999|4.3204|5.733341277|7.9586|2.084553994|-0.002456725|3|3|-0.117577419|-0.105500574|0.542303725|-0.033839807|0.3972359179999999|0.313667656|9.3963701|-974.3098525|2.0|-8.16|149.27|3.04e-06|5.38|3.6161|7.9586
14b_a25|1257.11|304.7|0.0|603.27|-0.22149|1.420015222|-0.091382738|3.2784|4.727387819|7.6576|1.929508048|0.004725325|1|1|-0.043923908|-0.084160084|0.329662946|-0.032728922|0.490638154|0.227210413|8.690235527|-847.9433995999999|1.0|-9.65|96.49|9.93e-08|5.61|4069.0|7.6576
14e_a23|1209.58|334.8|0.0|571.39|-0.2342199999999999|1.197957573|0.059967018|5.5469|5.351858133|8.5214|0.650989437|0.001027627|2|2|-0.07256543|-0.089453046|0.267882223|-0.03935934|0.49543439|0.203474128|8.020794334|-953.3724859|1.0|-8.23|105.02|2.85e-06|4.2|3.7033|8.5214
6e_a40|1149.77|419.59|0.0|537.07|-0.2164|0.604892975|0.128035402|11.5248|6.401917197|7.7447|0.744550501|-0.0026177839999999|2|2|-0.020200684|-0.1164147119999999|0.376602018|-0.04873174|0.441911406|0.133008824|6.972949117000001|-904.9148811|1.0|-4.63|173.43|0.0112|8.35|2.9549|7.7447
14h_a23|1190.62|337.93|0.0|569.53|-0.2374099999999999|1.197963488|0.043538466|13.4823|5.351858133|8.3468|0.7290938920000001|0.009895793|2|2|-0.0686282459999999|-0.081058742|0.223157991|-0.033774476|0.48032488|0.246899416|7.833334036|-736.8173055999999|1.0|-7.47|128.81|1.4800000000000002e-05|3.29|3.6689|8.3468
6_a27|896.68|299.55|0.0|401.49|-218.0|1.404458667|0.1718757239999999|4.0597|4.727387819|9.0|1.221528093|0.00526746|1|1|-0.1044763|-0.090025109|0.344065059|-0.034625042|0.47262982|0.2251796019999999|5.010042219|-330.96463430000006|1.0|-6.67|76.46|6.86e-05|4.27|4.1391|9.0
19_a20|1190.68|368.83|0.0|519.34|-0.2067|1.4009239059999998|0.071176085|6.3327|4.727387819|5585.0|1.622562232|-0.006620594|1|1|-0.049177437|-0.099685049|0.25624423|-0.038340404|0.483310517|0.203929412|7.950138729|-860.7113887|2.0|-9.63|110.44|9.86e-08|5.01|3.3616|5585.0
12s_a30|1140.1|350.75|0.0|526.07|-0.20495|0.604984545|-0.00019297|3.9579|5.351858133|8129.0|0.0|-0.002544958|1|1|-0.0546637159999999|-0.103647048|0.404041243|-0.040189672|0.467381416|0.209518167|8.066744794|-825.7139305|1.0|-7.16|81.65|3e-05|4.32|3.5348|8129.0
7b_a10|951.55|340.37|0.0|400.65|-0.21225|1.186434511|-0.170920618|5.6147|5.4161004020000005|4.7033|2.079721225|0.011041815|0|0|-0.051052176|-0.0720417159999999|0.5113525529999999|-0.027444463|0.446575367|0.218954161|4.854451707|-311.5991709|0.0|-6.99|41.38|3.54e-05|3.44|3.6426|4.7033
18_a3|784.04|311.79|0.0|330.54|-0.2218|1.43179288|-0.256375952|3.3664|4.59511985|7.5229|1.742872103|0.0057881999999999|1|1|-0.035611069|-0.0846755|0.217881538|-0.031753312|0.483376636|0.317507797|5.293627315|-201.1487809|1.0|-6.83|67.35|4.07e-05|1.85|3.9765|7.5229
11d_a31|1077.69|326.2|0.0|551.86|-0.19226|0.610136352|0.064475882|4.6622|5.733341277|7.5229|0.0|-0.009496378|2|2|-0.096447723|-0.134048091|0.197166451|-0.040797245|0.4816588089999999|0.318229459|7.885647873|-703.3714074|2.0|-6.23|125.57|0.000225|4.87|3.8009|7.5229
13c_a5|1153.36|294.18|0.0|513.33|-0.22939|1.377702625|-0.2071929139999999|2.9732|4.59511985|6.9101|0.0|0.005288472|1|1|-0.092592608|-0.076591149|0.4148662979999999|-0.025039414|0.46617977|0.448671765|8.492261628|-566.0506435|1.0|-8.09|84.0|3.36e-06|3.99|4.2145|6.9101
4f_a49|982.46|334.21|0.0|411.94|-0.22471|1.343848013|0.010266272|1.8254|5.4161004020000005|7.3979|1.5830545580000002|0.001532832|1|1|-0.015845165|-0.089955514|0.480786546|-0.033471819|0.437355335|0.2816937089999999|6.302023735|-424.2517893|1.0|-6.54|80.9|0.000104|4.07|3.7098|7.3979
4_a4|960.45|307.95|0.0|394.06|-0.21831|1.343865392|-0.183963421|3.1195|5.4161004020000005|7.1079|2.183056868|0.011760626|1|1|-0.048056862|-0.06873731|0.456474074|-0.0255766729999999|0.398500394|0.2062820269999999|5.326452915|-291.9486922|0.0|-7.57|43.6|8.85e-06|3.24|4.0261|7.1079
14a_a22|1191.81|347.23|0.0|534.87|-0.21174|1.4229176680000002|-0.136588366|6603.0|4.727387819|7.4202|1.614660505|0.005288335|1|1|-0.097476465|-0.081479363|0.490491034|-0.031338217|0.446584227|0.299209593|8.052850876|-756.5172972|1.0|-9.21|85.59|2.56e-07|4.98|3.5707|7.4202
12a_a32|1114.3|346.71|0.0|548.66|-0.20049|0.609420757|0.087371302|4.2371|5.733341277|7.6021|2.136609567|-0.003484915|3|3|-0.0852122769999999|-0.109151429|0.288267255|-0.0308471429999999|0.456641145|0.332293625|7.083688576|-551.8369996|2.0|-7.65|140.04|8.86e-06|4.63|3576.0|7.6021
47i_a18|1297.7|383.61|0.0|664.78|-0.18299|1.251177255|0.053794607|3.5235|4.844187086|7.7212|0.0|-0.000919158|0|0|-0.106018078|-0.089609068|0.279553995|-0.035256027|0.487446923|0.139131409|9.573882864|-1043.251367|3.0|-8.98|85.29|4.6e-07|7.37|3.2321|7.7212
17f_a50|1146.22|304.9|0.0|564.52|-0.20148|1.349854916|-0.2208117919999999|8.312999999999999|5.82008293|6.4001|2.187498662|0.012475826|2|2|-0.247590736|-0.074859564|0.333180181|-0.026836447|0.472769049|0.278877895|7.200480876|-537.7880119|0.0|-6.38|51.77|0.00016|2.5|4.0664|6.4001
15_a15|1265.55|480.19|0.0|573.46|-0.1475|1.435688991|-0.132759299|2.9566|0.0|6.9626|0.0|0.001806571|0|0|-0.173728081|-0.091075463|0.7028760070000001|-0.031405332|0.435723718|0.297455822|6.673906339|-804.0860746000001|1.0|-8.9|59.51|5.7e-07|5.04|2582.0|6.9626
12ap_a36|1160.79|319.54|0.0|553.28|-0.21788|1.2970441659999998|-0.06398791|9.6512|5.351858133|7.4949|0.0|-0.000143196|1|1|-0.098598933|-0.106173763|0.27547717|-0.037473093|0.464588|0.262148114|8.766216204|-822.7409526|2.0|-6.66|92.99|8.97e-05|2.98|3.8801|7.4949
8c_a31|981.89|322.11|0.0|475.72|-0.19207|0.610137334|-0.012583838|5.1815|5.733341277|6.0915|0.0|-0.0080009219999999|2|2|-0.053983462|-0.128067781|0.280934088|-0.039640027|0.47508938|0.27691747|6.820988495|-506.5691518|2.0|-6.13|114.29|0.0002549999999999|1.83|3.8492|6.0915
24_a20|1169.35|345.59|0.0|551.25|-0.22435|1.40648755|-0.217098257|4.3906|4.727387819|6.4976|2.041494094|0.009265667|1|1|-0.036258691|-0.067869875|0.531656762|-0.02714795|0.457794721|0.228967757|6.852820269|-540.4525990000001|0.0|-9.32|80.28|1.94e-07|3.74|3.5876|6.4976
28_a47|995.5|337.37|0.0|461.73|-0.2052|1.4201653580000002|-0.053792245|8.17|4.727387819|7.6|1.121067445|-0.013020816|1|1|-0.046265509|-0.106779291|0.310094808|-0.038135461|0.472690874|0.34774073|7.864990866|-565.9287905|2.0|-6.92|98.72|4.59e-05|3.51|3675.0|7.6
12ad_a36|1236.64|321.93|0.0|588.2|-0.21044|1.297042846|-0.040810025|6.8996|5.351858133|7.7696|0.0|-0.001148437|1|1|-0.136151085|-0.107772644|0.423689705|-0.0365657189999999|0.477102332|0.343592539|8.770308295|-1026.448977|2.0|-6.62|95.5|0.000106|4.5|3.8512|7.7696
15a_a10|1179.28|329.41|0.0|563.27|-0.20335|1.34383719|-0.214195114|6.1108|5.4161004020000005|7.6198|2.038992189|0.011418154|1|1|-0.179723568|-0.076864276|0.754451037|-0.025155581|0.407638879|0.323526799|6.71451044|-573.1123029|0.0|-7.79|56.07|6.51e-06|2.4|3.7639|7.6198
3_a3|817.21|370.38|0.0|316.65|-0.20969|0.605000514|0.159413311|2.8045|5.283203728999999|5.93|2.063441043|-0.007818326|2|2|0.041786524|-0.098797066|0.583866845|-0.035057023|0.415122657|0.299996173|5.025797436|-225.9941764|1.0|-6.15|121.17|0.000218|1.92|3.3475|5.93
3c_a12|894.36|345.72|0.0|399.38|-0.22035|0.610140703|0.06235058|2.3061|4.59511985|7699.0|0.0|-0.003879878|1|1|-0.116098308|-0.099327724|0.242114395|-0.033980537|0.427357986|0.2944757839999999|6.231995392999999|-330.5560685|1.0|-6.78|78.41|5.3200000000000006e-05|2.56|3.5862|7699.0
14aa_a23|1231.11|345.03|0.0|588.45|-0.21573|1.19796312|0.066582026|8.3532|5.351858133|8451.0|0.758549568|0.013012022|2|2|-0.074579388|-0.076107469|0.204831806|-0.03159178|0.4930525229999999|0.203340553|8.000512184|-776.5660584|1.0|-8.16|105.02|3.07e-06|4.1|3.5934|8451.0
8d_a12|1007.85|331.53|0.0|433.32|-0.20794|1.283835213|0.057525383|3.0277|4.59511985|7.6021|2.075171777|0.000925796|1|1|0.00930483|-0.103548595|0.266886187|-0.039118358|0.465113852|0.166136296|6.93584319|-544.129679|2.0|-8.37|65.96|1.49e-06|3.53|3.7397|7.6021
16f_a32|1191.55|341.82|0.0|603.12|-0.2|0.609420741|0.1767304639999999|4.2764|5.733341277|8041.0|2.082564316|-0.003511776|3|3|-0.120440534|-0.111152081|0.522247991|-0.035568666|0.384656622|0.30526292|8.79158776|-851.7509977|2.0|-7.77|149.27|7.26e-06|4.99|3.6272|8041.0
14a_a25|1202.13|314.05|0.0|548.29|-0.2143|1.420015394|-0.092005241|4.1656|4.727387819|6684.0|1.975771616|0.006085806|1|1|-0.0469914379999999|-0.084207356|0.326595394|-0.033365179|0.492236681|0.193247006|7.39139255|-762.0389362000001|1.0|-9.59|72.7|1.08e-07|5.79|3.9479|6684.0
8_a4|949.09|311.03|0.0|391.01|-0.22685|1.304250488|-0.208165266|5.7488|5.4161004020000005|7.2676|1.987684188|0.010647563|1|1|-0.048133994|-0.065595042|0.546157592|-0.024598141|0.428884426|0.273845898|5.695730546|-262.8925116|0.0|-7.78|43.6|5.72e-06|3.29|3.9863|7.2676
8d_a8|1185.65|376.13|0.0|572.21|-0.19757|1.395657339|-0.12349902|7.5674|4.844187086|4.7303|0.0|-0.00267541|1|1|0.016471091|-0.103150936|0.377028311|-0.03820405|0.483207744|0.324640122|7.507839835|-877.3916055999999|2.0|-7.62|112.23|1.03e-05|6.22|3.2963|4.7303
12c_a5|1200.02|309.06|0.0|519.21|-0.21128|1.236775191|-0.212798523|3.5993|4.59511985|7.3279|0.0|0.0054189009999999|1|1|-0.01261147|-0.066083881|0.450827114|-0.022421317|0.4609383929999999|0.416414105|7.293547043999999|-543.3459436|2.0|-9.31|75.72|2.03e-07|2.06|4.0116|7.3279
7l_a46|879.87|272.71|0.0|414.82|-0.2231699999999999|1.160371354|-0.2644255789999999|3.9009|5.533389489|5.7122|0.0|0.013150047|1|1|-0.087877164|-0.06289606|0.253138137|-0.022013621|0.46327253|0.32532919|5.273701985|-204.9507309|0.0|-6.29|43.6|0.000151|2.42|4.5464|5.7122
13_a47|895.21|307.63|0.0|404.73|-0.22065|1.417757826|-0.174238791|4.8308|4.59511985|7.8|1.5940801480000002|-0.00105415|1|1|-0.0101047869999999|-0.088128939|0.244975411|-0.032468557|0.472007922|0.311738758|7.038683428|-327.3288841|2.0|-7.9|66.49|4.04e-06|2.7|4.0302|7.8
27a_a34|1247.85|300.73|-3.727789|598.18|-0.20615|0.300206665|0.0257175079999999|13.9023|5.351858133|6.6198|0.0|-0.012495918|1|1|-0.158932197|-0.123191967|0.4305370679999999|-0.043345322|0.436895447|0.235078289|8.960143164|-1150.434312|2.0|-7.61|129.74|1.13e-05|7.38|4.1228|6.6198
GW6604_a52|||0.0|||1.427583999|-0.277102285||4.59511985|6.9706|0.0|0.007746755|1|1|0.039867344|-0.072069252|0.38374044|-0.029217264|0.4597869779999999|0.26470494|6.2973559020000005|-264.17863140000003|1.0|-8.03|54.46|2.78e-06|||6.9706
47c_a18|1505.09|398.71|0.0|790.07|-0.17331|1.251176227|0.02368001|3.8573|4.844187086|8.5229|0.0|0.0007979619999999|0|0|-0.212991596|-0.094000037|0.246894346|-0.0321917939999999|0.489290189|0.251001849|9.566965871|-1518.861384|3.0|-9.18|97.76|3.42e-07|7.72|3.1096|8.5229
13e_a6|1202.5|381.78|0.0|567.24|-0.20804|1.429020445|-0.089778965|13.2999|4.727387819|7.9208|1.643912856|-0.003356527|1|1|-0.126749697|-0.093298845|0.175643236|-0.032929004|0.4442079679999999|0.277469482|7.973429837999999|-750.3313497|2.0|-10.18|103.17|2.75e-08|3.36|3.2475|7.9208
3h_a32|1127.45|348.74|0.0|578.86|-0.20059|0.609420752|0.01077056|5.8749|5.733341277|8.1549|2.243113495|0.002101838|3|3|-0.071193103|-0.0882883959999999|0.30907784|-0.027590124|0.4089962629999999|0.226505997|8.107034244|-519.1071084|1.0|-8.47|110.94|1.29e-06|4.61|3.5552|8.1549
14v_a23|1206.02|335.64|0.0|533.44|-0.2308599999999999|1.1979575059999998|0.135774541|6.3758|5.351858133|8.4001|0.636416435|-0.002390707|2|2|-0.0962526|-0.09479984|0.31419322|-0.042752869|0.457213347|0.211671341|7.743452839|-951.143515|1.0|-7.95|114.25|5.57e-06|5.17|3694.0|8.4001
8b_a8|1098.17|375.8|0.0|488.56|-0.19921|1.395658149|-0.023718767|7.4497|5.4161004020000005|5.2941|0.0|-0.0055544409999999|1|1|0.049587543|-0.11627069|0.28604765|-0.047457424|0.4835310479999999|0.218545278|7.507665421|-872.8947609999999|2.0|-7.13|112.23|3.04e-05|6.41|3.2992|5.2941
25c_a34|1180.85|294.54|0.0|561.29|-0.2069599999999999|1.377881974|0.024837617|9.8087|5.351858133|5.7496|0.0|-0.002827527|1|1|-0.3609280379999999|-0.113392997|0.478421157|-0.031498055|0.4356106729999999|0.4625715629999999|7.484891117|-756.6428589|1.0|-5.71|90.74|0.0008289999999999|4.32|4.2095|5.7496
10_a1|979.35|363.94|0.0|464.77|-0.20378|1.435871163|0.0883621719999999|7807.0|4.727387819|5.8239|0.0|-0.012672753|1|1|-0.019835038|-0.10949971|0.126889306|-0.045402319|0.459673515|0.165903744|7.376231317999999|-595.4602985|2.0|-8.02|78.87|3.42e-06|5.81|3.4067|5.8239
12d_a40|910.58|443.4|0.0|435.41|-0.19369|0.60499064|0.1028826769999999|1.9961|5.4161004020000005|7.7212|0.794852923|-0.000134504|2|2|0.127299624|-0.091630294|0.0913543|-0.038873458|0.470893531|0.155716451|7.877041626|-360.0239567|1.0|-6.84|84.45|5.2e-05|4.14|2.7962|7.7212
12av_a36|1247.28|360.39|0.0|588.31|-0.19429|1.297042752|0.049150854|6.1075|5.351858133|7.4089|0.0|-0.00233752|1|1|-0.126068378|-0.105593135|0.277834652|-0.035197712|0.491188387|0.328083083|8.975655204|-973.4610746|3.0|-6.93|98.3|5.18e-05|4.5|3.4402|7.4089
14j_a23|1142.37|338.1|0.0|528.18|-0.2239699999999999|1.197963927|0.074424082|8.3233|5.351858133|8.3883|0.722606603|0.007671236|2|2|-0.073945564|-0.082226482|0.226990358|-0.034989992|0.497137467|0.226032829|7.83426417|-692.0651337|1.0|-7.67|105.02|9.18e-06|3.72|3.6671|8.3883
3o_a32|1049.14|350.9|0.0|464.85|-0.20065|0.609420753|-0.022603806|5.8476|5.733341277|6.6198|2.240993002|-0.001411347|3|3|-0.061774721|-0.095457829|0.252703854|-0.031819276|0.455089918|0.214905181|6.392329273|-475.9757626|2.0|-7.27|122.97|2.04e-05|2.35|3.5333|6.6198
12q_a36|1148.35|320.77|0.0|531.58|-0.2126199999999999|1.29701394|-0.0543475329999999|6.4226|5.351858133|8.2218|0.0|0.0005016269999999|1|1|-0.103922055|-0.1060430969999999|0.324924033|-0.038175515|0.486620426|0.231307611|7.546533709|-797.7508892000001|2.0|-7.18|69.2|2.77e-05|3.79|3.8653|8.2218
12y_a30|1227.82|357.11|0.0|585.59|-0.19815|0.604984019|0.048343649|5.1209|5.351858133|7.6576|0.0|0.00604028|1|1|-0.053700437|-0.091248521|0.374181804|-0.034840345|0.445723724|0.179891855|8.067590558|-863.552275|1.0|-7.38|81.65|1.76e-05|4.45|3.4718|7.6576
12b_a30|1130.68|352.16|0.0|516.78|-0.20289|0.604984682|0.047132642|4.5545|5.351858133|8.1543|0.0|0.001139238|1|1|-0.0541804029999999|-0.09915679|0.383979687|-0.038448551|0.4676268939999999|0.201479318|7.393647884|-759.7264385|1.0|-6.9|81.65|5.260000000000001e-05|4.07|3.5207|8.1543
12bg_a36|1186.75|318.36|0.0|554.7|-0.21166|1.29692796|-0.040957653|9.3601|5.351858133|7.8239|0.0|-0.001012333|1|1|-0.101451485|-0.102664465|0.543472602|-0.036959207|0.46245521|0.252132272|7.549463377|-869.5815023|2.0|-7.76|69.2|7.83e-06|4.42|3.8944|7.8239
12ao_a36|1190.17|356.86|0.0|548.59|-0.19662|1.297043885|-0.058597382|7.447999999999999|5.351858133|7.5229|0.0|0.002782748|1|1|-0.095253274|-0.1019516769999999|0.264688501|-0.03775988|0.462968912|0.217901822|8.769931502999999|-892.6355932|2.0|-7.01|69.2|3.94e-05|3.83|3.4743|7.5229
18_a20|1204.88|350.69|0.0|531.11|-0.20289|1.400923654|0.1160337319999999|8.0505|4.727387819|7.4685|1.983673343|-0.005614194|1|1|0.001996439|-0.095227339|0.356461863|-0.035934845|0.483668611|0.1890889589999999|8.011174137000001|-843.230756|2.0|-10.0|97.55|4.17e-08|5.35|3.5355|7.4685
12bc_a36|1188.37|320.4|0.0|563.76|-0.21499|1.284647662|-0.058020733|9.2445|5.351858133|8.0969|0.0|-0.001012333|1|1|-0.101451485|-0.107107992|0.326764696|-0.038558877|0.467645467|0.22853193|8.273766079|-870.6543108999999|2.0|-7.76|69.2|7.83e-06|4.42|3.8696|8.0969
3n_a32|1036.75|349.65|0.0|464.67|-0.20256|0.609420754|-0.0376583329999999|6.2667|5.733341277|7.6778|2.22272854|0.000609539|3|3|-0.086764744|-0.092745182|0.287402381|-0.027401986|0.456693072|0.351066886|6.369579712999999|-398.5311469|1.0|-6.96|120.17|4.19e-05|2.57|3.5459|7.6778
19_a31|1028.58|314.06|0.0|537.66|-0.20675|0.61013725|0.062492295|2.4209|5.351858133|5.7447|0.0|-0.005956522|2|2|-0.081398052|-0.113333675|0.279690511|-0.036060715|0.446100738|0.223788196|7.0760696020000005|-544.4110343|2.0|-7.39|98.91|1.46e-05|5.24|3.9477|5.7447
4c_a49|1199.04|325.7|0.0|533.87|-0.22158|1.343847672|-0.048954892|4.9358|5.4161004020000005|6.5935|1.78683516|0.001379959|1|1|-0.001005604|-0.086290519|0.407675441|-0.029809452|0.473304159|0.275946172|8.474369008|-680.5831211|2.0|-7.97|98.72|4.4e-06|3.04|3.8067|6.5935
27c_a34|1203.69|316.4|0.0|558.04|-0.19682|1.4335249819999998|0.02583752|9.6148|5.351858133|6.0969|0.0|-0.008017781|1|1|-0.128393271|-0.12597014|0.32643486|-0.042782312|0.424716257|0.261802571|8.808655321|-1026.059181|2.0|-7.67|104.29|9.1e-06|5.23|3.9186|6.0969
12n_a30|1131.65|355.67|0.0|506.94|-0.19876|0.604984682|0.0304762079999999|6.32|5.351858133|7983.0|0.0|0.001139238|1|1|-0.0541804029999999|-0.10528124|0.390449649|-0.038674741|0.4701566479999999|0.200596792|7.385790169|-755.6383024|1.0|-6.9|81.65|5.260000000000001e-05|4.07|3.4859|7983.0
3l_a32|1062.47|351.04|0.0|468.81|-0.19962|0.609420748|-0.003342759|5.7721|5.733341277|7.9208|2.259257465|0.0016954029999999|3|3|-0.04980249|-0.088417589|0.270668623|-0.028831823|0.453630671|0.211763281|6.414825717|-448.5272931|1.0|-7.5|110.94|1.2e-05|4.21|3.5319|7.9208
13k_a6|1246.69|349.49|0.0|577.68|-0.1944|1.42421381|0.031525207|10.5079|5.351858133|7.3372|0.0|-0.009326562|1|1|-0.045794891|-0.127178105|0.212093198|-0.045420752|0.426031882|0.202868306|8.370126134|-1225.9780560000002|3.0|-8.89|115.15|5.7e-07|5.41|3.5476|7.3372
13l_a6|1249.13|349.26|0.0|578.91|-0.19447|1.4242139390000002|0.03093879|8.9893|5.351858133|6.4145|0.0|-0.009326562|1|1|-0.045794891|-0.126521431|0.210844002|-0.0451862259999999|0.4257335779999999|0.206328863|8.810095892|-1227.82747|3.0|-8.89|115.15|5.7e-07|5.41|3.5499|6.4145
19c_a38|1138.6|323.53|0.0|517.28|-0.21303|1.297043851|-0.085545751|3.2846|5.351858133|8.0348|0.0|-0.004442319|1|1|-0.09493054|-0.108301657|0.396635872|-0.038224114|0.477803802|0.281292809|6.97753104|-772.7394084|3.0|-6.92|105.02|5.14e-05|3.23|3.8322|8.0348
16c_a32|1069.28|341.89|0.0|508.43|-0.20047|0.6094207629999999|0.191088217|5.3459|5.733341277|8.3468|2.077479142|-0.0064007569999999|3|3|-0.1260956869999999|-0.119988297|0.367322508|-0.038178095|0.463897164|0.3153632939999999|6.313526111|-597.9997655000001|2.0|-6.99|149.27|4.13e-05|4.12|3.6264|8.3468
12ax_a36|1182.31|318.82|0.0|552.0|-0.21324|1.280791885|-0.0943348109999999|6.0402|5.351858133|7.9208|0.0|-0.001012333|1|1|-0.101451485|-0.107815607|0.375647684|-0.038813619|0.488501696|0.235146956|7.563197245|-868.2929481000001|2.0|-7.76|69.2|7.83e-06|4.42|3.8889|7.9208
12e_a30|1201.05|356.82|0.0|562.76|-0.19804|0.604984231|-0.0026669809999999|6.1598|5.351858133|7.9431|0.0|0.0043261129999999|1|1|-0.089279071|-0.098059338|0.407218612|-0.035153347|0.46715936|0.292879147|8.069355055|-819.8165288|1.0|-6.74|90.88|7.87e-05|3.58|3.4747|7.9431
13c_a6|1217.77|339.5|0.0|596.15|-0.1999|1.424213869|-0.046663393|9.2467|5.351858133|7.1367|0.0|-0.003346018|1|1|-0.106686991|-0.111231609|0.22875443|-0.039875482|0.466844407|0.2279674589999999|8.038175951|-979.308309|2.0|-9.4|95.85|1.68e-07|4.5|3.6519|7.1367
13_a1|1035.04|359.55|0.0|472.52|-0.18883|1.430073963|-0.046530797|3.9446|5.351858133|6585.0|0.0|-0.008672236|1|1|-0.07665159|-0.10668313|0.207843387|-0.040302516|0.477212829|0.291737016|7.493979856|-613.3907313999999|2.0|-7.94|80.26|4.24e-06|3.17|3.4483|6585.0
3d_a49|1044.19|318.67|0.0|455.47|-0.21913|0.406515615|-0.0960135969999999|2.3278|5.4161004020000005|5.6308|1.775376197|-0.00918253|1|1|-0.075636705|-0.094384452|0.464410121|-0.036147237|0.486368221|0.243377955|6.612715522999999|-570.1024832|3.0|-6.15|121.39|0.000278|4.02|3.8907|5.6308
15_a3|916.07|334.44|0.0|398.12|-0.22079|0.619596467|0.079167398|2.3271|4.727387819|7.6021|1.809035179|-0.006419472|0|0|-0.022386155|-0.107619999|0.451058529|-0.037667|0.461565365|0.149672503|5.371119692000001|-394.7441342|1.0|-5.78|89.99|0.000535|2.33|3.7072|7.6021
6g_a40|1144.59|440.68|0.0|514.77|-0.20479|0.604893315|0.102683335|8.9454|6.401917197|7.3279|0.607999575|-0.019683422|2|2|0.0312035079999999|-0.156296046|0.400587529|-0.059045173|0.425569146|0.175795811|6.95079805|-1122.578856|3.0|-2.87|213.89|0.6459999999999999|7.38|2.8135|7.3279
12k_a36|1186.08|338.46|0.0|530.51|-0.20023|1.297043952|-0.076124222|7.3988|5.351858133|7.8539|0.0|0.002782748|1|1|-0.095253274|-0.101946803|0.367754573|-0.037758075|0.478908312|0.219318299|7.241602627000001|-884.5687799000001|2.0|-7.01|69.2|3.94e-05|3.83|3.6631|7.8539
12f_a40|951.55|436.97|0.0|487.85|-0.19526|0.604990261|-0.03356339|4.8562|5.4161004020000005|6.4202|0.807254372|0.008525796|2|2|-0.033224348|-0.082198664|3.43e-05|-0.032879466|0.490421149|0.268555948|8.404802652999999|-351.2898849|0.0|-7.32|67.66|1.8100000000000003e-05|4.77|2.8374|6.4202
17b_a50|1300.3|306.75|0.0|647.75|-0.19879|1.348984601|-0.145258626|8.4096|5.82008293|6.9136|2.206759705|0.012409091|2|2|-0.2252068689999999|-0.07555585|0.4220781729999999|-0.02681014|0.4835366239999999|0.1966134769999999|8.324966952|-805.0189948|0.0|-7.54|51.77|1.22e-05|3.77|4.0418|6.9136
1i_a5|957.58|283.08|0.0|443.05|-0.23674|1.219028472|-0.145964178|2.8939|4.59511985|7.6198|0.0|-0.0012491689999999|1|1|0.001493879|-0.084018635|0.4729402929999999|-0.03570792|0.4697279689999999|0.240540403|7.314842247|-443.6750585|1.0|-8.88|54.46|4.86e-07|3.58|4.3799|7.6198
14o_a23|1236.72|335.19|0.0|582.89|-0.23229|1.197958066|0.18835477|8.3591|5.351858133|8.4815|0.6669152279999999|-0.002390707|2|2|-0.0962526|-0.094138958|0.328340215|-0.042454824|0.48945652|0.199698446|9.016411722|-1094.413931|1.0|-7.95|114.25|5.57e-06|5.17|3.6989|8.4815
12l_a30|1223.54|351.78|0.0|574.72|-0.20397|0.60498366|0.157020295|2.9851|5.351858133|7.2154|0.0|-0.00695299|1|1|-0.077457998|-0.109810463|0.37422435|-0.045581702|0.462727396|0.178184921|9.258542907|-1182.451965|1.0|-7.18|90.88|3.19e-05|5.52|3.5245|7.2154
