molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|PPSA3|RPSA|FNSA4|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
LY580276_a4|0.0|0|0|0.0|0.0|1|1|1|1.344599701|-0.156842923|5.4161004020000005|-0.020236527|1|0.044357639|0.0295482979999999|0.010217376|-0.172607392|10.94681614|0.011772853|1|0.009622161|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.019144144|0.847526918|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|4.207217677|0.131473004|-0.028035586|2.027582675|82.46094409|0.8478469959999999|38.23432817|-13.51117823|31.83019528|0.437093506|1948.220005|418.5688558|1511.5340210000002|0.152153004|5.456603642999999|0.7764939829999999|4098.640927|0.008312438|-335.2755182|345.4102548|1.0|1.0|0.0|1.0|0.0|3.04|17.0|-6.56|4.49|4.43|30.71|3.13|0.0|84.74|0.0|1.0|2.0|22.0|3.0|-5.71|0.0|3.69|0.000213|0.0624|6.18e-05|0.0181|3.35|2.75e-07|-0.0225|5.2983|3.64|-959.4958788|-959.4723321|519.23|234.01|0.36903|0.68002|-959.356125|0.1842|-0.18746|-959.404416|3.2891|175.0|6757.0|6757.0
4g_a49|0.0|0|0|0.0|0.0|2|2|2|1.343847279|-0.087219006|6.107022888|-0.008414823|4|0.036761229|-0.085731041|0.007953069|0.003456679|10.92777048|0.08591712|2|0.007845545|-0.066023903|-0.311927917|4|0.651833607|0.7559263270000001|0.144740607|0.81242269|2|0.8601878270000001|-0.061465364|-0.0666753309999999|0.736530693|18.87757641|0.139812173|-0.0250032489999999|18.81105094|74.95505057|0.6273572239999999|90.11923831|-24.91513644|80.12633309|0.48934952|4706.348867000001|857.1564845|4747.967275999999|0.372642776|9.28937554|0.958286615|11516.07629|0.023762615|-253.8168226|1714.878736|0.0|0.0|0.0|1.0|1.0|4.36|42.0|-13.67|6.09|7.56|116.3|2.87|2.0|198.32|0.0|0.0|7.0|51.0|7.0|-6.6|1.0|5.23|3.3700000000000004e-08|2.24e-05|3.72e-08|2.47e-05|5.28|2.13e-14|-0.06458|4.3116|6.35|-2147.721319|-2147.66293|985.89|287.56|0.33449|0.69238|-2147.217543|0.0265|-0.15087|-2147.295787|4.5147|106.0|6.9747|6.9747
14c_a23|0.0|1|1|0.0|0.0|2|0|0|1.197962449|0.06596946|5.351858133|-0.024758731|2|0.043538647|0.04174584|0.010682694|-0.047853455|10.31321813|-0.047410593|2|0.009263715|-0.13187015|-0.4589840189999999|2|0.722187957|0.793551289|-0.077808321|0.857184548|1|0.922935039|-0.0567889659999999|-0.0800086929999999|0.2273163289999999|12.52192141|0.077064961|-0.034046252|8.321492112|81.41541733|0.7834075309999999|64.05912299|-22.62557089|50.26125234|0.459622824|2955.304496|613.3401089|2379.221378|0.2165924689999999|7.832948614|0.8505592829999999|6755.962581999999|0.016385474|-376.6791777|633.3278634|0.0|0.0|1.0|0.0|1.0|3.6|26.0|-7.99|4.0|4.67|105.02|3.51|2.0|125.29|0.0|1.0|5.0|31.0|4.0|-6.03|0.0|4.0|7.49e-07|0.000334|2.83e-06|0.00126|4.21|1.02e-08|-0.0795299999999999|3.7031|4.1|-2089.523959|-2089.501598|693.64|334.81|0.56781|0.56781|-2089.293299|356.0|-0.15143|-2089.354057|10.369000000000002|2.0|8.6253|8.6253
13a_a6|0.0|0|0|3.417162147|0.0|0|1|1|1.430639975|-0.042110772|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|-0.00194781|-0.180339002|-0.488098052|1|0.850080948|0.7722228729999999|-0.091892803|0.8299950709999999|0|0.77450544|-0.094081761|-0.113446379|0.22670695|20.83876732|0.22549456|-0.040840697|13.62714959|554.4922449|0.759912392|87.37044493|-26.70706346|82.36189896|0.467070451|2820.31296|506.474367|2626.396685|0.240087608|8.038453162|0.8764206290000001|6019.922535|0.02016134|-339.9303794|627.4287311|1.0|1.0|1.0|1.0|2.0|3.2|23.0|-9.01|4.98|4.32|95.85|1.29|2.0|116.79|0.0|1.0|5.0|31.0|5.0|-6.1|0.0|3.52|3.11e-06|0.0012699999999999|1.02e-05|0.00417|3.8|9.77e-10|-0.05018|5.9934|4.04|-1350.085889|-1350.057702|695.29|206.87|0.4816|0.70072|-1349.834826|0.2697|-0.14969|-1349.895534|9.2157|46.0|7.3372|7.3372
12p_a36|0.0|0|0|3.392386149|0.0|0|2|2|1.297044387|-0.0494658159999999|5.351858133|-0.084341564|2|0.042804233|0.114716581|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|-0.000673716|-0.217394466|-0.440709431|1|0.724208473|0.828371596|-0.074349074|0.8839272779999999|0|0.748438833|-0.082569108|-0.108380023|0.315548061|12.71795723|0.251561167|-0.039016808|8.006403882999999|0.0|0.759126153|80.40682298|-24.56246081|64.698131|0.475504684|2774.926334|471.1687161|2308.958924|0.240873847|7.546742977|0.906594718|5922.775161|0.019344052|-326.2581567|595.8790650000001|1.0|0.0|0.0|1.0|2.0|0.0|17.0|-6.86|3.13|2.44|69.2|2.4|1.0|123.71|0.0|1.0|5.0|30.0|5.0|-6.76|0.0|2.15|0.000129|0.0515|6.96e-05|0.0278|2.78|1.4e-07|-0.0552299999999999|5.3413|3.41|-1332.182868|-1332.148901|660.71|232.12|0.30159|0.66559|-1331.947748|0.1841|-0.15608|-1332.006106|6.7199|9.0|8.0458|8.0458
12bf_a36|0.0|0|0|3.31325137|0.0|0|2|2|1.297043948|-0.024689509|5.351858133|-0.119979424|2|0.044197531|0.140577067|-0.006877664|-0.096665166|10.96022305|-0.0206090089999999|1|-0.004358975|-0.250781298|-0.433281391|1|0.653741315|0.836170906|-0.033696875|0.892249657|0|0.6791406640000001|-0.090461753|-0.110255801|0.356652646|14.01562806|0.320859336|-0.037486972|9.026978489|0.0|0.7054709690000001|86.28460578|-24.14405495|72.27889645|0.474826911|2902.591295|437.4108773|2522.341812|0.294529031|7.546900716000001|0.904134124|6271.550446|0.02371294|-264.6734075|593.6088758|1.0|0.0|0.0|1.0|2.0|0.0|17.0|-7.12|3.55|3.0|69.2|2.78|1.0|123.67|0.0|1.0|5.0|31.0|6.0|-6.8|0.0|2.44|0.000102|0.0424|4.81e-05|0.0201|2.88|7.599999999999999e-08|-0.0571299999999999|5.2319|3.66|-1431.413697|-1431.380702|670.85|236.98|0.40663|0.69292|-1431.187555|0.4006|-0.15677|-1431.246893|7.5932|6.0|8.2218|8.2218
41_a18|0.0|0|0|0.0|0.0|0|2|2|1.251176562|0.115127295|4.844187086|-0.059936864|1|0.038034188|-0.089781154|-0.0034878|0.022493846|10.9470117|0.0212700929999999|0|-0.002136837|-0.0091068809999999|-0.5421253970000001|0|0.759941674|0.733589101|0.037097204|0.774395455|0|0.7349388459999999|-0.1020290859999999|-0.089139464|0.3888308139999999|6.547189171|0.2650611539999999|-0.037381065|4.488448275|93.99687836|0.903239484|65.83786886|-25.62671923|76.49358329|0.487248278|2899.29167|503.8398786|1491.296991|0.0967605159999999|8.787657952|0.950261611|6605.095612|0.006896617|-552.8844577000001|897.5188662|1.0|1.0|0.0|1.0|3.0|0.0|18.0|-8.38|3.26|2.7|99.28|2.94|2.0|141.34|0.0|1.0|6.0|34.0|3.0|-6.38|0.0|2.53|2.76e-06|0.00125|9.49e-06|0.0042899999999999|3.78|4.18e-09|-0.04956|3.2123|7.34|-1454.374793|-1454.3467460000002|736.59|385.97|0.69308|0.69308|-1453.980175|482.0|-0.1319|-1454.045308|2721.0|369.0|6433.0|6433.0
9_a3|0.0|0|0|0.0|0.0|0|0|0|0.605017128|0.187952252|4.727387819|-0.100592457|1|0.034166667|-0.126542538|-0.004918099|0.065373003|10.31162238|0.023606557|1|-0.003863265|0.141996379|-0.614170287|1|0.923357627|0.6729843740000001|0.042154567|0.7327715159999999|0|0.84649775|-0.095161413|-0.083555008|0.506753484|3.469130065|0.15350225|-0.038196575|1.6312253680000002|72.50764604|0.886859678|43.50933802|-17.96047462|48.21513485|0.413418346|2017.0704920000005|398.0331029|1383.145159|0.1131403219999999|5.004834198999999|0.704792493|4430.929894|0.008976383|-363.8118546|349.6957191|1.0|1.0|1.0|1.0|1.0|2.44|21.0|-7.26|4.9|4.62|80.04|2.42|1.0|92.69|0.0|1.0|2.0|22.0|2.0|-5.21|0.0|3.7|2.96e-06|0.000899|1.25e-05|0.00379|4.14|5.5e-08|-0.03999|5.8185|3.28|-1256.087705|-1256.0634710000002|512.44|213.09|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|-1256.002529|2.6661|10965.0|4.96|4.96
4p_a46|0.0|0|0|0.0|0.122217892|1|1|1|1.134636977|-0.060700883|5.587248657999999|-0.038295755|0|0.046533816|-0.164311513|0.005152176|-0.205494852|10.93681929|-0.120823841|1|0.004453195|0.101602982|-0.369670745|0|0.7471162309999999|0.747019097|-0.1623103719999999|0.7911509609999999|0|0.905966489|-0.0997229069999999|-0.083274013|0.3352802039999999|4.195717966|0.094033511|-0.029978645|2.379548177|0.0|0.87420565|51.05047787|-17.00200781|60.7522985|0.423511708|2257.769185|513.8073925|2219.4587530000003|0.12579435|5.828038618|0.734640605|5167.091582|0.006740305|-424.4519674|585.8536976|1.0|0.0|1.0|1.0|1.0|3.2|17.0|-7.05|4.85|5.25|61.84|3.2|2.0|107.89|0.0|1.0|2.0|27.0|3.0|-5.09|0.0|4.25|1.59e-06|0.000567|4.03e-06|0.00144|4.77|8.95e-08|-0.0393|5.4796|4.89|-1129.65844|-1129.618646|598.19|226.26|0.43709|0.70138|-1129.3914619999998|0.0763|-0.16819|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
47u_a18|0.0|0|0|0.0|0.0|0|1|1|1.251177393|0.039883149|4.844187086|-0.0872206669999999|0|0.035393939|0.008108241|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0.00082284|-0.1904128389999999|-0.539738821|0|0.664796402|0.7517870059999999|-0.053126304|0.7960273840000001|0|0.741066474|-0.090364489|-0.092271172|0.33777918|14.42377665|0.258933526|-0.0344062|10.0557163|77.59162925|0.721837463|79.06741651|-23.98671253|77.42251040000001|0.483819806|2965.254516|516.6437614|1415.590236|0.278162537|9.18142206|0.937307962|6837.350959|0.021142007|-309.31352410000005|818.9389171|0.0|0.0|1.0|1.0|2.0|0.0|18.0|-8.2|3.15|3.02|99.56|2.95|3.0|133.53|0.0|1.0|8.0|34.0|4.0|-6.31|0.0|2.6|2.05e-06|0.000932|1.04e-05|0.00472|3.9|6.34e-09|-0.06392|3.1186|9.34|-1510.182477|-1510.153552|738.53|397.57|0.69143|0.69143|-1509.771642|0.5849|-0.12717|-1509.839543|5.8058|1.97|5.7055|5.7055
19_a20|0.0|0|0|3.423603867|0.0|0|0|0|1.4009239059999998|0.071176085|4.727387819|-0.130949446|3|0.0396875|0.103271147|-0.006620594|0.077469518|10.94899558|-0.063133522|1|-0.004654742|-0.083481481|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.105118869|0.8193003000000001|1|0.754452534|-0.091725453|-0.099685049|0.25624423|8.964643162|0.245547466|-0.038340404|5.890223441|88.19441661|0.796070588|75.98477124|-25.1915821|69.23289949|0.483310517|2849.084477|495.7134289|1818.518838|0.203929412|7.950138729|0.935398401|6325.747732|0.0159602|-389.0666676|684.5377542|1.0|1.0|1.0|1.0|2.0|2.49|27.0|-9.63|4.97|4.08|110.44|1.33|1.0|122.86|0.0|1.0|5.0|32.0|5.0|-6.8|0.0|3.16|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|2.91|2.34e-10|-0.06767|3.3616|5.01|-1368.413151|-1368.378274|687.79|368.83|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|-0.13903|-1368.190746|6.3327|2.6|5585.0|5585.0
22_a47|0.0|1|1|0.0|0.0|1|0|0|1.408617385|0.048272293|4.727387819|-0.150248628|2|0.043695652|-0.029311184|-0.006808306|-0.075111395|10.95023117|0.002716049|1|-0.004332497|-0.277479519|-0.538310301|2|0.612295986|0.831122912|0.004104478|0.890264057|1|0.698649132|-0.080744803|-0.089280419|0.573087958|13.07198749|0.301350868|-0.031744149|7.713126784|54.21581266|0.6096864479999999|71.28682035|-18.73063655|60.71546178|0.4614909829999999|2692.510471|412.2379505|1494.441201|0.390313552|6.9553262170000005|0.8569791179999999|6107.923371|0.031534452|-129.440987|482.9384172|0.0|1.0|1.0|1.0|2.0|3.16|21.0|-7.69|3.07|4.85|84.73|2.97|1.0|104.64|0.0|1.0|5.0|29.0|6.0|-6.58|0.0|3.41|3.6e-05|0.0142|4.16e-05|0.0164|3.0|2.06e-08|-0.0612399999999999|4.7954|4.4|-1375.05033|-1375.021925|605.12|258.55|0.50316|0.68312|-1374.857521|0.0799|-0.16704|-1374.914437|5.7009|1.0|9.0|9.0
16b_a23|0.0|1|1|0.0|0.0|2|1|1|1.197960988|0.031073244|5.351858133|-0.013240238|3|0.037664609|0.054655144|0.0116350769999999|-0.068280331|10.31321583|-0.05237763|2|0.011266252|-0.224300431|-0.401493392|2|0.75524548|0.7740962779999999|-0.09063701|0.830577373|1|0.928579764|-0.050637391|-0.07920267|0.2256448969999999|13.79443768|0.071420236|-0.031407956|10.22222569|100.0262487|0.738977|72.31582904|-23.2745413|51.31875369|0.4870072789999999|3370.826124|688.1144512|2256.698672|0.261023|9.472884487|0.949345397|7575.784511|0.018384316|-354.1828792|896.9989312000001|1.0|0.0|1.0|1.0|1.0|0.0|26.0|-7.33|3.02|4.1|108.26|3.14|2.0|146.03|0.0|1.0|6.0|36.0|4.0|-6.3|0.0|2.9|6.41e-07|0.000314|2.16e-06|0.00106|4.21|4.6200000000000003e-08|-0.07352|1.6041|4.24|-1877.655481|-1877.615701|772.84|772.92|0.95419|0.95419|-1877.270284|0.3456|-0.13741|-1877.335869|14.8849|96.0|7.0191|7.0191
16c_a32|0.0|1|1|3.329674745|0.0|0|0|0|0.6094207629999999|0.191088217|5.733341277|-0.087497559|0|0.03995614|-0.03152033|-0.0064007569999999|-0.031087095|10.31100271|-0.036931818|3|-0.00369116|-0.229450999|-0.697601261|0|0.809370315|0.8607827790000001|-0.061904762|0.915639476|1|0.773043206|-0.088841599|-0.119988297|0.367322508|15.38819548|0.226956794|-0.038178095|9.181311842|37.0285246|0.6846367059999999|86.97970500000001|-22.77882371|68.39521789|0.463897164|2649.168528|461.2334662|3143.196853|0.3153632939999999|6.313526111|0.8653137670000001|5979.891916|0.02579269|-220.3256617|513.9156315|1.0|0.0|1.0|1.0|2.0|3.08|19.0|-6.99|5.64|4.21|149.27|0.88|1.0|107.14|1.0|1.0|7.0|27.0|5.0|-6.44|1.0|3.41|9.17e-07|0.000366|3.89e-05|0.0155|3.23|1.0300000000000001e-07|-0.0505|3.6264|4.12|-1916.6792|-1916.651132|639.66|341.89|0.70198|0.70198|-1916.478107|0.2955|-0.14997|-1916.536967|5.3459|5.0|8.3468|8.3468
17e_a50|0.0|1|1|0.0|0.0|2|2|2|1.320916122|-0.153175103|5.82008293|0.038322942|2|0.031870748|-0.011278897|0.012036705|-0.086639125|10.94500663|-0.114420412|2|0.012372059|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.202197068|0.7791604190000001|1|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|8.950665784|0.069891795|-0.02665495|6.227183052000001|86.98647608|0.803671114|57.93079973|-18.5444588|41.19554236|0.489797496|2883.936138|647.0975667|1981.934841|0.196328886|8.52101688|0.960006062|6301.28046|0.010255676|-422.5418889|904.3172644|0.0|1.0|1.0|1.0|0.0|4.23|20.0|-7.33|4.23|4.68|51.77|2.91|2.0|138.0|0.0|1.0|6.0|33.0|4.0|-6.08|0.0|4.03|1.34e-05|0.00589|6.58e-06|0.00288|4.08|4.63e-08|-0.03156|4.2373|3.8|-1375.295877|-1375.268259|757.34|292.6|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|-1374.992422|8.8326|155.0|6.8097|6.8097
21_a4|0.0|0|0|0.0|0.0|1|1|1|1.399863887|-0.164057585|5.4161004020000005|-0.014982235|1|0.042924837|0.019346682|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|0.012094249|-0.099702401|-0.228430899|1|0.6952936|0.777866961|-0.174578783|0.833191212|0|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|10.23237244|0.067853265|-0.028676424|5.190159022|66.03320922|0.7231676229999999|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|472.812128|1584.866567|0.276832377|5.961506745|0.670120767|4277.396118|0.017563978|-226.3943104|387.240586|1.0|1.0|1.0|1.0|0.0|2.92|17.0|-5.94|3.7|3.85|39.94|2.32|0.0|91.59|0.0|2.0|3.0|23.0|3.0|-5.76|0.0|3.23|0.000133|0.0403|6.51e-05|0.0197|3.36|1.16e-06|-0.02956|5.1623|3.31|-973.5683008|-973.5481197|549.71|240.17|0.5260600000000001|0.66476|-973.400097|0.1457|-0.16632|-973.449892|2.9409|121.0|6.9172|6.9172
8b_a50|0.0|1|1|3.1324050960000003|0.0|1|1|1|1.398299046|-0.115740384|5.777652323|-0.009597908|1|0.035718954|-0.096039086|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|0.007057361|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.031953774|0.8836675340000001|1|0.845349082|-0.072629787|-0.078068703|0.267094693|10.30543157|0.154650918|-0.030360051|4.93661461|0.0|0.6717097959999999|49.02840043|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|1401.458274|0.328290204|5.292277178|0.75095166|4446.001554|0.024280552|-164.5084115|339.5806858|1.0|1.0|0.0|1.0|1.0|1.69|20.0|-5.94|3.14|3.41|59.39|1.79|0.0|89.78|0.0|2.0|2.0|23.0|3.0|-6.32|0.0|2.51|0.000359|108.0|0.000154|46.0|2.55|1.16e-06|-0.02903|4.5256|2.11|-967.3527447|-967.3160428|515.81|273.96|0.5533|0.59283|-967.212701|121.0|-0.1724099999999999|-967.258772|5.8205|68.0|7.1675|7.1675
13a_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984129|0.113424769|5.351858133|-0.118776867|2|0.042560386|-0.036541822|-0.003436924|0.0317047379999999|10.31162842|-0.0351777|1|-0.002215642|0.006103754|-0.5640209589999999|1|0.841060094|0.8303425640000001|-0.058608635|0.885516463|0|0.6963945559999999|-0.109682335|-0.113507021|0.478381813|12.53013554|0.303605444|-0.042832838|8.456950359|102.6479456|0.799862466|88.22659517|-28.90911938|86.55791128|0.4661332179999999|3002.811441|470.0167988|2520.165025|0.2001375339999999|8.066980235|0.873126469|6675.344631|0.017212819|-404.771677|713.7769663|1.0|0.0|0.0|1.0|2.0|0.0|17.0|-6.19|3.04|1.72|124.74|2.06|1.0|135.37|0.0|1.0|6.0|32.0|5.0|-7.05|0.0|1.91|9.68e-06|0.00427|5e-05|0.0221|2.74|6.520000000000001e-07|-0.0555|5.0535|4.54|-1744.491614|-1744.4457100000002|721.66|245.34|0.26119|0.6845600000000001|-1744.217986|0.1603|-0.14953|-1744.281248|1.4855|14.0|7.8665|7.8665
4a_a46|0.0|0|0|0.0|0.210988875|1|1|1|1.13463711|-0.214093513|5.587248657999999|-0.008364558|2|0.0473245609999999|-0.137420119|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|0.0120924389999999|-0.129430244|-0.143806973|2|0.679741138|0.764741337|-0.06611606|0.8075680409999999|0|0.923958017|-0.05488948|-0.067863141|0.264863483|4.858713991|0.076041983|-0.022129285|2.523263761|55.05332552|0.742626378|41.15334508|-11.49234623|33.36433008|0.4289963579999999|2042.529911|479.8368017|1427.844961|0.2573736219999999|5.613813876|0.751302315|4481.754309|0.011380391|-252.0050978|480.9500663|1.0|1.0|0.0|1.0|0.0|2.8|17.0|-6.82|4.18|4.46|43.6|2.35|0.0|96.74|0.0|1.0|2.0|24.0|3.0|-5.87|0.0|3.43|0.000117|0.0372|4.89e-05|0.0156|3.34|1.53e-07|-0.02921|4.5454|3.4|-994.237445|-994.2146342|560.87|272.77|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|-0.19067|-994.079365|3.7138|181.0|6.7423|6.7423
1l_a5|0.0|0|0|2.964063799|0.0|0|0|0|1.270375394|-0.244609612|4.59511985|-0.0052651969999999|2|0.025672515|-0.111303801|0.008244856|-0.019865028|10.94421389|-0.05139414|1|0.007613233|0.043915678|-0.21108114|2|0.7245669790000001|0.7656671279999999|-0.091849662|0.818803517|0|0.890289002|-0.068685233|-0.067755283|0.357062421|4.43679678|0.109710998|-0.026512937|2.506287665|0.0|0.769406114|45.64819758|-14.9768065|43.23617395|0.47265823|2227.730859|502.9124512|903.1631908|0.230593886|7.401206343999999|0.896303416|4665.793689|0.013054186|-304.3678822|518.5792364|1.0|1.0|0.0|1.0|1.0|2.67|23.0|-8.83|5.56|5.32|54.46|2.57|1.0|105.07|0.0|1.0|4.0|26.0|3.0|-5.4|0.0|4.06|9.06e-06|0.00308|1.04e-05|0.00356|4.19|1.4800000000000003e-09|-0.04149|4.6403|3.89|-1069.261615|-1069.229786|609.85|267.19|0.45892|0.57392|-1069.047151|187.0|-0.1779|-1069.101032|3.3694|32.0|7.4949|7.4949
12i_a36|0.0|0|0|3.27619957|-4.787087299|0|2|2|1.2401347459999998|0.043792895|5.351858133|-0.29543904|2|0.0438779959999999|0.048138468|-0.011700732|0.128325344|10.96020192|-0.009876543|1|-0.007897954|-0.3344729369999999|-0.608318386|1|0.647732719|0.820041835|-0.01509434|0.87043328|0|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|12.71877085|0.169035768|-0.045665229|8.195085212|0.52902639|0.7691298590000001|90.11282843|-29.42347522|67.53484704|0.460246812|3231.030388|535.4151566|2351.232652|0.230870141|7.549683919|0.8526986440000001|7707.634338|0.022430221|-346.8168661|672.4630346|1.0|0.0|1.0|1.0|2.0|0.0|17.0|-7.14|3.31|4.04|78.43|2.04|2.0|130.43|0.0|1.0|7.0|34.0|8.0|-6.4|0.0|2.65|6.26e-06|0.00291|8.6e-06|4.0|3.86|7.24e-08|-0.05065|5.2297|4.86|-1645.2030949999998|-1645.171438|666.79|237.08|0.34255|0.70134|-1644.954647|0.1516|-0.1541|-1645.017702|6.6124|12.0|7.9208|7.9208
18d_a30|0.0|0|0|0.0|0.0|0|2|2|0.6049874|0.041146136|5.351858133|-0.064217094|2|0.040899471|-0.071608958|0.001139238|-0.053728319|10.31163881|-0.087019298|1|0.002064369|-0.120380857|-0.4624430539999999|1|0.669561738|0.815003426|-0.149451598|0.870930234|0|0.803280262|-0.07812727|-0.103191184|0.346980269|11.29282624|0.196719738|-0.037906966|7.147133584|0.0|0.783284395|75.80070349|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|2894.162522|0.216715605|7.063141946|0.797831306|6367.958933|0.016577694|-358.5765637|618.6004214|1.0|0.0|1.0|1.0|1.0|0.0|17.0|-6.9|4.25|3.18|81.65|3.2|2.0|127.24|0.0|1.0|5.0|30.0|5.0|-6.02|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.00405|3.97|1.26e-07|-0.05506|5.0125|4.07|-1675.020297|-1674.987709|669.66|247.35|0.4325|0.69017|-1674.785879|0.3788|-0.14167|-1674.8453470000002|6.2946|21.0|7.6737|7.6737
2_a4|0.0|0|0|0.0|0.0|0|1|1|1.189716144|-0.072708147|4.59511985|-0.103346554|1|0.037777778|0.08246129|-0.001386521|0.090707854|10.95268469|0.076479666|0|-0.0016168089999999|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.1355918559999999|0.847373823|0|0.742518847|-0.117395215|-0.105102755|0.442778552|2.667094277|0.257481153|-0.0379537729999999|1.123639184|0.0|0.843107708|48.93681624|-15.98981578|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|910.3327882|0.156892292|4.710383035|0.656126301|3396.86527|0.011054731|-289.1005902|284.26458360000004|0.0|1.0|0.0|1.0|2.0|0.0|12.0|-4.83|2.12|0.83|45.15|1.63|0.0|79.59|0.0|2.0|2.0|19.0|4.0|-6.69|0.0|1.24|0.0066|1.67|0.00171|434.0|1.62|1.4800000000000002e-05|-0.01612|5.8961|2.46|-819.9326497000001|-819.8996124|458.73|210.28|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|-819.8174190000001|3.0946|31.0|7.5086|7.5086
4g_a46|0.0|0|0|0.0|0.171759574|1|1|1|1.134637064|-0.153373738|5.587248657999999|-0.010706405|2|0.046415344|-0.093447672|0.011488768|-0.055084605|10.96333695|-0.138341481|1|0.010608122|-0.121452903|-0.2455749539999999|2|0.662386484|0.74106323|-0.193115055|0.7796270059999999|0|0.946829733|-0.056893316|-0.070153728|0.318162858|4.598866947|0.053170267|-0.024339048|2.638545451|72.82863401|0.826861093|44.72726697|-13.96424081|37.24073329|0.448462961|2242.010126|543.2323468999999|2285.43285|0.1731389069999999|5.8466355000000005|0.8131148579999999|5176.321714|0.007803902|-375.0653627|568.1534007|1.0|0.0|1.0|1.0|0.0|3.61|17.0|-7.8|5.19|5.37|43.6|3.06|2.0|106.55|0.0|1.0|3.0|26.0|3.0|-5.18|0.0|4.39|4.22e-06|0.00155|4.16e-06|0.00153|4.73|1.57e-08|-0.03985|4.4163|4.65|-1493.154666|-1493.132001|615.33|280.74|0.6983199999999999|0.6983199999999999|-1492.923098|0.1294|-0.18602|-1492.979142|3.7113|2745.0|5.5615|5.5615
