molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
13e_a6|0.0|1|0|3.433539068|0.0|0|0|0|-0.006882528|0.018376555|1.643912856|-0.003356527|0.0266218529999999|10.95053349|1|1|0.032420935|-0.223618825|-0.462344944|2|0.841211811|-0.067328767|0.861676601|-0.074242826|-0.093298845|0.175643236|-62.36320497|66.59852278|-0.032929004|0.0|0.722530518|-1.679379203|-33.17101912|-22.01054293|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|7.973429837999999|-750.3313497|30.46313253|0.019543118|1553.619759|676.2770877|13.06309302|1.0|1.0|1.0|1.0|2.0|3.51|0.08|4.53|103.17|1.0|123.82|0.0|0.0|5.0|-5.11|5.0|-6.52|0.00688|0.0|0.0|6.59e-11|2.75e-08|5.9885|3.36|713.3|1202.5|381.78|0.8312|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|10.1884|-0.20804|-1347.074898|12.0|7.9208
11g_a5|0.0|1|0|2.9590700880000003|0.0|1|0|0|-0.004593347|-0.083337229|0.0|0.00599982|-0.137618073|10.94877951|2|2|-0.14133011|-0.233590516|-0.267507083|2|0.777565622|-0.01453517|0.837943738|-0.067247149|-0.076326887|0.396049407|-50.16001519|68.77977167|-0.025442296|0.0|0.543581314|-1.297557078|-29.04250676|-16.72000506|2823.738452|550.6745046|-852.7202582999998|935.4227938|-10.98794595|9.342496899|-560.3852433999999|30.75897687|0.03204398|1568.70782|648.1198739|21.05845771|1.0|1.0|1.0|1.0|1.0|3.17|0.08|4.48|81.51|1.0|118.35|0.0|1.0|7.0|-4.12|5.0|-6.84|0.0199|0.0|0.0|9.229999999999999e-10|3.770000000000001e-07|4.5106|2.3|693.48|1180.25|294.62|0.4609|274.87|542.13|0.56924|0.63081|-1329.927772|3.2282|-0.2146199999999999|-1329.988893|0.03|7.5229
47o_a18|0.0|0|0|0.0|0.0|0|1|1|-0.006476544|-0.006238734|0.0|-0.00046896|0.011121222|10.94702017|0|0|-0.009467295|-0.156998637|-0.490807196|0|0.7452092359999999|-0.066242713|0.806872998|-0.077288013|-0.088436375|0.261785105|-64.2280736|77.37089184|-0.034545459|82.54478365|0.872753077|-2.210909375|-40.76618466|-25.08909125|2857.120021|586.0020642999999|-1605.70184|1393.529823|-18.22128055|9.808930716|-1166.161955|28.74706708|0.008265369|1839.812293|931.8364349|6.002832126|1.0|0.0|1.0|1.0|3.0|4.17|0.25|3.0|85.29|3.0|139.63|0.0|1.0|9.0|-5.66|3.0|-6.12|0.00381|0.0|0.0|4.26e-10|1.93e-07|3.22|7.62|783.22|1352.29|385.04|0.5065|385.04|706.49|0.69248|0.69248|-1455.162559|2.2316|-0.18223|-1455.231246|47.0|7.3279
11a_a5|0.0|1|0|2.9781886010000003|0.0|0|0|1|-0.002894726|-0.052944925|0.0|0.007993132|-0.1301505359999999|10.94877942|1|1|-0.081506|0.006120569|-0.254944026|2|0.7505403709999999|-0.0489811909999999|0.89343434|-0.064565402|-0.071517578|0.369563711|-51.09940261|61.32301293|-0.026223112|14.47576249|0.740865275|-1.573386716|-32.96141947|-18.73644762|2727.027899|638.3599998999999|-1124.186857|1170.247903|-13.38721623|9.740948724|-803.2329738|25.28995251|0.014482324|1517.39715|835.912531|10.34763929|0.0|0.0|1.0|1.0|1.0|3.53|0.3|6.55|63.69|2.0|128.51|0.0|1.0|7.0|-7.25|4.0|-4.54|0.000167|0.0|0.0|1.18e-10|5.019999999999999e-08|4.4033|4.83|739.79|1272.7|302.86|0.5473|281.57|578.8|0.6735|0.65363|-1339.493223|2.8611|-0.20429|-1339.555805|81.0|7.0915
11_a1|0.0|1|0|3.3361517380000003|0.0|0|1|1|-0.018080197|0.08043435|0.0|-0.0127744789999999|-0.05257082|10.94957487|1|1|0.126722854|-0.117419838|-0.563650254|1|0.823460272|-0.075188762|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|-74.35738693|274.39137789999995|-0.048723884|84.40380304|0.751878145|-2.143850877|-45.88191258|-28.7289904|2697.640232|351.1382199|-1264.075578|1885.148133|-16.93943154|7.43666407|-745.3349875|38.20963621|0.02620284|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|1.0|2.0|3.25|0.05|4.23|97.33|1.0|105.71|0.0|1.0|4.0|-5.07|6.0|-6.27|0.00838|0.0|0.0|3.35e-08|1.29e-05|3.7383|5.26|614.86|1036.18|388.38|0.5573|331.66|471.76|0.68162|0.69914|-1312.241032|5.0526|-0.19462|-1312.2963630000002|0.17|6.7696
12ac_a36|0.0|1|0|3.4419617660000004|0.0|0|2|2|-0.007639626|0.03586247|0.0|0.000584134|-0.046730704|10.95345846|1|1|0.060445359|-0.166354116|-0.433636165|1|0.8058720979999999|-0.020272679|0.779673368|-0.080202334|-0.104391657|0.4712820929999999|-72.4798052|118.0445703|-0.036062573|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|-25.03847816|2902.588755|541.3322795|-1377.116299|2455.459827|-17.38437788|8.126831024|-956.1407834|34.22211444|0.020208014|1882.216294|716.9974499|14.03055543|1.0|0.0|1.0|0.0|2.0|4.86|0.17|2.09|86.27|1.0|133.95|0.0|1.0|6.0|-3.81|5.0|-7.21|0.0476|0.0|0.0|1.29e-07|5.4600000000000006e-05|3.8843|4.84|711.77|1200.61|321.25|0.3302|319.2|554.84|0.56186|0.56357|-1385.3211789999998|4.0208|-0.20949|-1385.382927|13.0|7.8861
12i_a36|0.0|1|0|3.27619957|-4.787087299|0|2|2|-0.016027043|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|1|1|0.135587069|-0.3344729369999999|-0.608318386|1|0.647732719|-0.01509434|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|-75.66036485|108.3973956|-0.045665229|0.52902639|0.7691298590000001|-2.46592234|-35.3196406|-29.42347522|3231.030388|535.4151566|-1588.867662|2351.232652|-18.95842684|7.549683919|-1023.755049|38.2555363|0.022430221|2065.79896|672.4630346|14.45246358|1.0|1.0|1.0|0.0|2.0|4.8|0.17|4.04|78.43|2.0|130.43|0.0|1.0|7.0|-5.2|8.0|-6.4|4.0|0.0|0.0|7.24e-08|3.37e-05|5.2297|4.86|666.79|1172.5|330.66|0.5402|237.08|504.47|0.34255|0.70134|-1644.954647|5.1836|-0.20475|-1645.017702|12.0|7.9208
17a_a50|0.0|0|1|0.0|0.0|2|1|1|-0.002225436|-0.109740063|2.189373662|0.012510153|-0.0979202769999999|10.94500663|2|2|-0.178162528|-0.3891730779999999|-0.220088198|1|0.762224122|-0.215448852|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|-51.14229199|10.03717565|-0.0280449529999999|84.34722313|0.7899109000000001|-1.570517366|-19.25896309|-18.26510428|2644.4486420000003|601.1353533|-1022.84584|1799.721631|-11.89568886|8.087984548|-666.1585759999999|23.12299308|0.011602876|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|3.95|0.29|4.14|51.77|1.0|121.78|0.0|1.0|6.0|-3.99|4.0|-6.44|0.0144|0.0|0.0|1.75e-07|6.97e-05|4.2478|3.08|705.96|1204.79|306.31|0.1817|291.88|616.93|0.6244|0.66046|-1258.260865|6.2113|-0.1992|-1258.322582|85.0|7.0706
12w_a30|0.0|0|0|0.0|0.0|0|2|2|-0.007019432|-0.0999572419999999|0.0|0.002431329|0.028815747|10.31162873|1|1|-0.173643543|-0.0857954809999999|-0.477636454|1|0.8149999040000001|-0.080971844|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|-65.85056003|82.06520565|-0.037237182|0.0|0.8077976990000001|-1.824621925|-36.02242934|-25.53389062|2999.810425|584.3729039|-1251.160641|2783.769563|-17.50883211|8.063690539|-857.9327732|31.60926388|0.014471302|1548.85393|685.6665849999999|9.923109661|1.0|1.0|1.0|0.0|1.0|4.63|0.14|3.92|81.65|2.0|137.3|0.0|1.0|5.0|-6.58|4.0|-5.52|0.0004269999999999|0.0|0.0|1.58e-08|7.39e-06|5.0632|5.08|716.83|1211.28|348.42|0.2639|244.87|577.06|0.31353|0.68423|-2494.743475|2.4229|-0.20755|-2494.807027|15.0|7821.0
14_a1|0.0|1|0|3.3674017380000003|0.0|0|1|1|-0.015636898|0.1008839219999999|0.0|-0.011639964|-0.029658865|10.94959842|1|1|0.164429684|-0.033765606|-0.567791164|1|0.838928085|-0.083341531|0.593170871|-0.12658238|-0.122581374|0.206941175|-72.59355177|161.1772893|-0.046308519|104.2594419|0.753357398|-2.083883365|-44.39360096|-27.42423067|2678.985809|351.2799603|-1234.09038|1876.042189|-16.24082222|7.46120838|-730.8369997000001|36.40268318|0.0243658979999999|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|1.0|2.0|3.25|0.05|3.63|103.12|1.0|106.85|0.0|1.0|4.0|-4.52|5.0|-6.73|0.0218|0.0|0.0|2.03e-08|7.81e-06|3.8344|4.57|621.08|1049.56|375.01|0.4442|323.35|464.08|0.6572600000000001|0.69894|-1292.359534|4.1207|-0.19322|-1292.415211|94.0|7.0269
14b_a23|0.0|0|1|0.0|0.0|2|0|0|-0.006248709|0.0519489729999999|0.716540473|0.007671236|-0.0644978|10.31321824|2|2|0.121308009|-0.17267308|-0.4557487779999999|2|0.616699629|-0.077808321|0.8462596590000001|-0.063267638|-0.082441268|0.228282196|-53.44429544|40.76245006|-0.03508139|84.36242964|0.774359705|-1.64882535|-26.58857202|-22.74225338|2943.803333|548.6057241000001|-1068.885909|2280.830615|-14.74314679|7.833620016|-692.9278992000001|29.36910744|0.01779446|1380.34805|599.5697147999999|11.53563485|0.0|1.0|1.0|1.0|1.0|3.42|0.05|4.58|105.02|2.0|120.24|0.0|1.0|5.0|-5.58|5.0|-6.31|0.00332|0.0|0.0|2.14e-08|9.18e-06|3706.0|3.72|673.05|1142.37|334.55|0.3603|334.55|525.66|0.58097|0.58097|-1728.9300010000002|6.8752|-0.2286699999999999|-1728.9893510000002|4.0|8.3536
8_a10|0.0|0|0|0.0|0.0|1|1|1|-0.00560152|-0.000315856|1.546251312|0.0087730469999999|-0.15615298|10.92578782|1|1|-0.000504277|-0.132343104|-0.368590322|2|0.6357042860000001|-0.167376069|0.874843982|-0.059655303|-0.086233061|0.597912185|-47.16908772|32.98071169999999|-0.029917593|9.35593124|0.722649449|-1.465962037|-17.849103399999997|-16.36478554|2612.274447|478.5356341|-801.8744912000001|1899.542278|-8.951462413|6.112185271|-438.6216583|22.64553798|0.017582236|1109.631361|583.7217118|9.617402178|0.0|1.0|1.0|1.0|0.0|3.42|0.22|4.2|69.9|1.0|111.36|0.0|1.0|4.0|-4.52|5.0|-6.25|0.00926|0.0|0.0|2.49e-08|9.59e-06|4.6964|4.58|594.63|1047.58|336.55|0.1596|264.0|416.69|0.41583|0.68815|-1257.59269|1.2052|-0.21789|-1257.648047|526.0|6279.0
28_a47|0.0|0|1|0.0|0.0|1|0|0|-0.009689834|0.023813594|1.121067445|-0.013020816|-0.00496711|10.95058275|1|1|0.06536499|-0.126992366|-0.435485503|2|0.635684951|0.074217097|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|-63.47150284|365.2310214|-0.038135461|83.61576722|0.65225927|-1.601689367|-40.02656804|-22.66839387|2616.1598940000003|359.8303775|-952.0725426|1337.037733|-13.47449501|7.864990866|-565.9287905|34.75365534|0.031626405|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|1.0|2.0|3.08|0.05|3.84|98.72|1.0|99.2|0.0|1.0|5.0|-3.67|6.0|-7.22|0.0824|0.0|0.0|1.2099999999999998e-07|4.59e-05|3675.0|3.51|599.88|995.5|337.37|0.2996|337.37|461.73|0.69002|0.69002|-1335.571655|6.0847|-0.2052|-1335.6279869999998|25.0|7.6
3m_a32|0.0|1|1|3.575728458|0.0|0|0|1|-0.006290106|-0.0370712179999999|2.175099216|-0.000514191|-0.084132138|10.31100268|3|3|-0.065422345|-0.086806406|-0.49476131|0|0.6943636479999999|-0.126422018|0.798023273|-0.084626325|-0.09390309|0.317009723|-56.15082133|92.61088121|-0.027127559|0.0|0.674468222|-1.220740175|-30.25923462|-16.22134838|2588.590536|477.1904954|-729.9606772999999|2363.601309|-9.699808932|7.0752395770000005|-436.4914018999999|24.05057475|0.018412178|1082.275864|554.9424306|11.00984957|1.0|1.0|1.0|1.0|1.0|3.51|0.3|5.35|128.01|2.0|110.36|0.0|1.0|3.0|-5.94|4.0|-6.17|0.00547|0.0|0.0|4.190000000000001e-08|1.65e-05|3.5749|5.1|641.52|1073.31|346.82|0.2952|346.82|484.34|0.7026600000000001|0.7026600000000001|-1863.279862|5082.0|-0.2056599999999999|-1863.337677|23.0|7.6383
17e_a50|0.0|0|1|0.0|0.0|2|2|2|-0.0020746479999999|-0.011278897|2.2384546640000003|0.012036705|-0.086639125|10.94500663|2|2|-0.017965698|-0.310566368|-0.229030473|1|0.7596299459999999|-0.202197068|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|-50.7956915|10.68364489|-0.02665495|86.98647608|0.803671114|-1.67926185|-22.43349867|-18.5444588|2883.936138|647.0975667|-1168.300905|1981.934841|-12.90180444|8.52101688|-812.8136797000001|23.07468625|0.010255676|1453.705234|904.3172644|7.135108233|0.0|1.0|1.0|1.0|0.0|4.18|0.37|4.68|51.77|2.0|138.0|0.0|1.0|6.0|-4.87|4.0|-6.08|0.00288|0.0|0.0|4.63e-08|2.03e-05|4.2373|3.8|757.34|1312.91|307.67|0.1809|292.6|602.89|0.6322800000000001|0.66478|-1374.927998|6.7175|-0.19805|-1374.992422|155.0|6.8097
12o_a36|0.0|1|0|3.444418304|0.0|0|2|2|-0.0100574069999999|0.03842353|0.0|-0.00233752|-0.059733192|10.96036596|1|1|0.065221584|-0.213993335|-0.5110239679999999|1|0.859938421|-0.01854899|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|-76.51720886|55.47133795|-0.03541591|112.1259723|0.666462845|-2.018706878|-42.554984000000005|-25.50573629|3009.981519|546.7667677000001|-1453.826968|2778.220342|-18.36865355|7.322888607|-1047.013252|38.27030489|0.026586303|2181.407379|757.7532208|19.1468529|0.0|0.0|1.0|0.0|3.0|4.97|0.17|1.65|98.3|1.0|138.06|0.0|1.0|7.0|-3.54|5.0|-7.66|0.0997|0.0|0.0|1.1800000000000001e-07|5.18e-05|5.1927|4.5|728.07|1240.51|320.16|0.4075|238.77|560.88|0.36719|0.67273|-1440.671057|4.9237|-0.21151|-1440.734965|0.04|7.3979
14e_a25|0.0|0|0|0.0|0.0|1|0|0|-0.008591251|0.0065927719999999|1.906869097|-0.00131452|0.002856489|10.93106299|1|1|0.010976703|0.025802692|-0.50909623|2|0.717460414|0.018432983|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|-73.51338088|372.1805977|-0.038772226|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|-28.3735856|3126.080106|529.8614286999999|-1617.294379|2620.6698690000003|-20.76384175|8.459867391|-1183.53898|35.18345194|0.015154859|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|1.0|1.0|2.0|3.62|0.07|4.02|115.79|1.0|134.35|0.0|1.0|7.0|-5.14|5.0|-6.96|0.0085799999999999|0.0|0.0|7.31e-10|3.38e-07|5.8431|6.51|760.96|1300.08|312.99|0.2409|212.19|596.96|0.31019|0.69958|-1520.701142|5.3651|-0.2116699999999999|-1520.767443|75.0|7.1249
16d_a32|0.0|1|1|3.311658163|0.0|0|0|0|-0.017249763|0.0115077539999999|2.07416189|-0.00839148|-0.134892903|10.31100273|3|3|0.021406827|-0.239509216|-0.68301199|0|0.816581223|-0.0847953219999999|0.7554930740000001|-0.091212351|-0.11491796|0.41654798|-67.07571683|115.2070109|-0.036437402|48.61700321|0.615749698|-1.493933474|-31.07481011|-21.26791022|2588.214866|440.9688416|-871.9843187999999|3152.666302|-12.41372827|6.221435089|-508.962859|34.53986301|0.0332953229999999|1416.134383|457.7130665|19.43393087|1.0|1.0|1.0|1.0|2.0|3.35|0.18|3.82|149.27|1.0|102.33|1.0|1.0|6.0|-5.65|5.0|-6.62|0.0257|0.0|0.0|2.55e-07|9.84e-05|3.6271|3.78|621.59|1023.44|341.83|0.2915|341.83|489.97|0.70217|0.70217|-1877.185022|3.2048|-0.20077|-1877.241687|8.0|8.1135
6f_a40|0.0|0|0|0.0|0.0|1|1|2|-0.01691341|-0.122783873|0.737582436|-0.009302776|0.075227997|10.30179966|2|2|-0.233222505|0.092206207|-0.628934821|0|0.7710013309999999|-0.268802228|0.655786513|-0.134203859|-0.130571562|0.363785804|-83.88605319|207.7174501|-0.052228625|40.01876255|0.8628087240000001|-2.350288117|-55.39203581|-33.55442128|3021.330686|421.31181889999993|-1509.948957|3072.581297|-21.5571287|6.993991456|-970.0707913999998|38.88975659|0.013841059|1750.039046|593.503189|8.892225517|1.0|1.0|0.0|1.0|2.0|4.05|0.21|2.66|199.45|1.0|124.54|1.0|3.0|5.0|-6.95|5.0|-6.9|0.0105|1.0|0.0|0.0002109999999999|0.0967|3.5741|6.96|668.95|1139.55|482.43|0.2362|346.89|507.64|0.66642|0.69911|-2426.725129|6.2384|-203.0|-2426.787111|42.0|7.3768
12_a15|0.0|0|0|0.0|0.0|0|0|0|-0.006620824|-0.035728911|0.0|0.001740635|-0.106061273|10.95973444|0|0|-0.054575504|-0.184255041|-0.380490701|2|0.8310685940000001|-0.019064393|0.89637291|-0.061084417|-0.094209248|0.738437971|-60.15445365|72.18361893|-0.031995594|4.192089814|0.746489397|-1.695766456|-24.90456371|-20.42981445|2613.57759|572.3516967|-1082.780166|2661.728915|-13.04483751|5.448223888999999|-691.376388|27.36785616|0.016453962|1450.496376|673.7288405|10.50617745|1.0|0.0|1.0|1.0|1.0|3.56|0.12|6.3|56.27|2.0|119.95|0.0|1.0|6.0|-6.22|4.0|-4.97|0.000584|0.0|0.0|1.51e-10|5.99e-08|4.4819|5.16|688.91|1177.81|321.72|0.1374|276.63|585.26|0.50595|0.70444|-1280.810963|4.3338|-0.19054|-1280.871722|4.0|8.3979
1_a3|0.0|0|0|0.0|0.0|0|1|1|-0.006053652|-0.004409693|2.194605012|-0.006610844|0.038572075|10.33805862|0|0|-0.007705076|0.08803837|-0.486774367|2|1.005427002|0.057919092|0.7762512779999999|-0.098872259|-0.0925710269999999|0.521474118|-42.54530997|289.8942564|-0.034105115|0.0|0.7920857179999999|-1.295994381|-20.88467272|-15.67458788|2012.9704|356.76228530000003|-595.6343396000001|1162.737831|-7.203984013|4.984064981|-273.7513925|19.78900457|0.014174378|751.9821735|373.1494221|6.514493077999999|1.0|0.0|1.0|1.0|1.0|3.83|0.18|1.85|77.1|0.0|91.52|0.0|2.0|2.0|-3.07|4.0|-6.87|154.0|0.0|0.0|1.69e-06|0.000518|5.8805|2.08|496.09|845.2|320.83|0.1775|210.84|316.61|0.30619|0.68912|-1273.1763970000002|2.2332|-0.21886|-1273.22339|724.0|6.1403
1a_a18 (SB-431542)|0.0|1|0|3.3674017380000003|0.0|0|1|1|-0.015636898|0.1008839219999999|0.0|-0.011639964|-0.029658865|10.94959842|1|1|0.164429684|-0.033765606|-0.567791164|1|0.838928085|-0.083341531|0.5940412860000001|-0.126408788|-0.122555709|0.210046675|-72.69619778|160.410387|-0.0462988229999999|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|-27.46300805|2678.82389|352.3666367|-1235.8353619999998|1890.195809|-16.29019397|7.52384981|-733.0587287000001|36.46179023|0.02438148|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|2.0|3.25|0.05|3.63|103.12|1.0|106.85|0.0|1.0|4.0|-4.52|5.0|-6.73|0.0218|0.0|0.0|2.03e-08|7.81e-06|3.8208|4.57|620.23|1048.7|376.27|0.5767|324.5|464.08|0.55409|0.69868|-1292.358966|5.9926|-193.0|-1292.414518|125.0|6.9031
23_a10|0.0|0|0|0.0|0.0|1|1|1|-0.00264793|-0.031558374|1.981673861|0.010305237|-0.000458688|10.92966139|1|1|-0.0502296329999999|-0.207994181|-0.233801237|2|0.7338945809999999|-0.043248272|0.915208645|-0.049653973|-0.072395864|0.535680357|-51.27837225|72.17779806|-0.02685653|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|-19.02262196|3103.831885|648.2471057|-1179.402562|1945.384475|-13.47382337|8.755988318|-835.377049|24.9903188|0.013394095|1549.399766|930.6293092|9.487107794|1.0|1.0|1.0|1.0|0.0|3.8|0.21|5.81|56.07|2.0|139.11|0.0|1.0|6.0|-5.38|5.0|-5.93|0.000923|0.0|0.0|1.44e-10|6.66e-08|3.8034|3.9|768.3|1336.11|325.98|0.2089|325.98|606.18|0.67647|0.67647|-1469.838069|3.8115|-0.21158|-1469.902562|0.75|6.1249
12aa_a30|0.0|0|0|0.0|0.0|0|2|2|-0.008848121|-0.014017531|0.0|0.003529389|0.059360681|10.31162784|1|1|-0.023695642|-0.207153446|-0.394520145|1|0.8397577820000001|-0.012535889|0.8126513129999999|-0.078042288|-0.101368383|0.418522684|-70.79444906|55.0567406|-0.033789461|0.0|0.630759573|-1.925999268|-38.06478415|-23.59814969|3115.249471|567.5458219999999|-1345.094532|2455.130164|-16.48066156|8.65813938|-939.3977091|37.41227352|0.029670025|2132.499591|792.3440337000001|20.72118575|1.0|1.0|1.0|1.0|1.0|4.86|0.21|2.63|100.11|2.0|140.26|0.0|1.0|7.0|-5.61|6.0|-6.39|0.00456|0.0|0.0|1.47e-07|6.720000000000001e-05|5.1925|3.34|748.78|1275.73|357.9|0.1667|238.78|605.07|0.30341|0.68642|-1804.516348|5.8962|-0.19687|-1804.582558|8.0|8.1135
12aa_a36|0.0|1|0|3.4172704080000003|0.0|0|2|2|-0.011588438|0.03597264|0.0|-0.006653538|0.010538281|10.95446449|1|1|0.0620143779999999|-0.090926893|-0.53315493|1|0.892815402|-0.023185884|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|-80.19356964|132.3194611|-0.04126187|109.0001157|0.731335741|-2.228140982|-49.88002793|-28.21625599|2928.7759760000004|471.12395210000005|-1523.677823|2418.848273|-19.29522587|8.05947774|-1041.942197|38.58180913|0.023386634|2083.417693|689.2886595|15.99256772|0.0|0.0|1.0|0.0|3.0|4.83|0.13|0.98|112.29|1.0|131.85|0.0|1.0|6.0|-3.52|5.0|-7.79|152.0|0.0|0.0|7.19e-07|0.000305|3.8899|3.88|701.99|1183.76|318.73|0.4446|318.73|520.19|0.6931|0.6931|-1401.389257|3.5904|-0.20829|-1401.45065|9.0|8.0458
12bh_a36|0.0|1|0|3.50075137|0.0|0|2|2|-0.006687484|0.001012669|0.0|0.003676818|0.075747971|10.94728093|1|1|0.0016901289999999|-0.169994208|-0.43574839|1|0.902377067|-0.0591586759999999|0.833491953|-0.070687668|-0.09959401|0.317612728|-66.28126709|83.08294358|-0.035569289|0.0|0.783294222|-1.991880197|-31.30825225|-23.6718811|2773.193279|554.7010591|-1325.625342|2437.805332|-15.75398235|7.545637217999999|-882.2230117|30.2209316|0.015307571|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|1.0|0.0|2.0|4.95|0.21|2.5|69.2|1.0|133.68|0.0|1.0|5.0|-4.54|4.0|-6.38|0.0102|0.0|0.0|4.55e-08|1.86e-05|3.8811|3.79|715.94|1208.61|341.97|0.4386|319.46|575.23|0.69377|0.7039|-1311.293683|5.8338|-0.20168|-1311.356102|14.0|7.8539
41_a18|0.0|0|0|0.0|0.0|0|2|2|-0.007587553|-0.089781154|0.0|-0.0034878|0.022493846|10.9470117|0|0|-0.137860739|-0.0091068809999999|-0.5421253970000001|0|0.759941674|0.037097204|0.7349388459999999|-0.1020290859999999|-0.089139464|0.3888308139999999|-61.10986894|347.42621339999994|-0.037381065|93.99687836|0.903239484|-2.317626057|-47.95199341|-25.62671923|2899.29167|503.8398786|-1588.856592|1491.296991|-17.56848637|8.787657952|-1089.246155|28.37200951|0.006896617|1759.064589|897.5188662|4.727999916|1.0|0.0|1.0|1.0|3.0|4.07|0.25|2.7|99.28|2.0|141.34|0.0|1.0|6.0|-5.56|3.0|-6.38|0.0042899999999999|0.0|0.0|4.18e-09|1.89e-06|3.2123|7.34|736.59|1294.52|385.97|482.0|385.97|576.83|0.69308|0.69308|-1453.980175|2.0934|-0.1814599999999999|-1454.045308|369.0|6433.0
17d_a50|0.0|0|1|0.0|0.0|2|2|2|-0.002166617|0.006071856|2.234730384|0.012079|-0.136180713|10.94500663|2|2|0.009780681|-0.323333765|-0.2294807539999999|1|0.754575205|-0.2177003589999999|0.929886823|-0.044172353|-0.069790853|0.8020670809999999|-48.40178147|5.007868064|-0.025589979|86.38197811|0.75405703|-1.535398758|-21.24595322|-17.74731987|2824.70142|644.9008302|-1064.839192|2950.99157|-12.30823045|6.996105516|-738.4938272999999|23.53577933|0.013178555|1412.14676|829.3813984|9.139672835|0.0|1.0|1.0|1.0|0.0|4.07|0.35|4.29|51.77|2.0|133.19|0.0|1.0|6.0|-4.5|4.0|-6.25|0.00557|0.0|0.0|8.55e-08|3.63e-05|4.0506|3.41|727.15|1263.22|306.09|0.1819|306.09|579.45|0.66103|0.66103|-1335.649722|5.6557|-0.19967|-1335.713194|74.0|7.1308
8_a4|0.0|0|0|0.0|0.0|1|1|1|-0.001277205|-0.072752231|1.987684188|0.010647563|-0.011835327|10.9295757|1|1|-0.1193184819999999|-0.078942941|-0.150276481|2|0.619844116|0.097165358|0.925132446|-0.05397993|-0.065595042|0.546157592|-33.90618946|11.02158946|-0.024598141|37.17889653|0.7261541020000001|-0.983925625|-14.42275611|-12.71482105|2297.5526170000003|478.2025467|-508.5928419|1737.932042|-6.572312789|5.695730546|-262.8925116|17.50981094|0.0148422489999999|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|1.0|0.0|2.99|0.15|4.76|43.6|1.0|100.13|0.0|1.0|2.0|-4.35|3.0|-5.76|0.00506|0.0|0.0|1.65e-08|5.72e-06|5.3544|3.29|561.6|949.09|311.03|0.1687|231.56|391.01|0.30471|0.57675|-1450.071352|4.5781|-0.22685|-1450.121028|54.0|7.2676
