molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|WNSA3|DPSA5|PNSA4|GRAVp|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
11a_a31|1|0|0|2.856083711|1|0.610138462|0.0|-0.045290366|5.733341277|-0.259732443|-0.8792402579999999|-0.022093578|10.31170041|-0.019865299|2|2|-0.1829166189999999|0.022073976|0.910334509|0.819138461|0|0.486754956|-0.161027639|0.041435152|-76.64827023|-81.26889906|20.91187076|0.513245044|259.0291941|-0.056833284|10.55399384|0.735254945|-38.68354874|97.23036756|-28.68314085|2288.9694010000003|245.6599349|0.264745055|10.5643234|0.8241360790000001|4940.657452|133.6139513|-492.1863586|39.01114987|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|1.0|2.0|3.26|0.13|-4.65|3.93|0.0|83.12|2.0|3.0|-4.81|6.0|-6.51|329.33|0.0|1.0|2.42|0.000161|0.0531|0.0|0.0|-0.05074|3.8042|3.8042|-1441.411622|860.74|0.2797|407.76|0.69222|0.69222|-1441.327731|0.2797|-0.15515|6.4691|-0.20589|0.04099365|0.19|6.7212|6.7212
11b_a50|0|1|1|0.0|1|1.3979498330000002|4.071188272|-0.154649459|5.82008293|-0.014702942|-0.13377846|0.011959339|10.94500697|-0.133073229|2|2|-0.277408878|-0.146696566|0.862408925|0.667956827|1|0.931316325|-0.069841183|0.019455771|-23.23499995|-36.43643854|10.1501574|0.068683675|35.832562100000004|-0.02494328|5.295379767|0.642051995|-12.12179711|47.72173991|-13.01301376|2286.724895|485.8716402|0.357948005|9.979494111|0.751545111|4884.730303|186.7429782|-285.1356465|20.26785036|-148.2182458|851.2497152000001|439.9973344|11.28530137|0.0|1.0|0.0|3.44|0.15|-5.87|3.09|0.0|99.65|2.0|2.0|-3.58|3.0|-6.24|327.38|0.0|1.0|2.96|6.97e-05|0.0228|0.0|0.0|-0.02817|4.6471|3.9863|-1045.961211|955.4|195.0|431.63|0.53885|0.64477|-1045.798634|0.0711|-0.16684|2.7805|-0.19501|0.02113855|1.7|5.7696|5.7696
9g_a40|0|0|0|0.0|0|0.604992427|1.849105962|-0.058811055|5.4161004020000005|-0.0220464379999999|-0.225327061|0.011921308|10.31197177|-0.145879501|2|2|-0.062672355|-0.384131901|0.821935848|0.665414608|1|0.90454157|-0.079033043|0.021367335|-33.47455057|-41.63731423|11.25704374|0.09545843|50.29077056|-0.031197254|5.930596229|0.740240206|-17.63553984|51.16627179|-16.43578193|2169.234651|476.5434822|0.259759794|15.62271835|0.909806709|4435.743087|136.8503571|-329.0394499|22.20330888|-253.1335385|843.7257374|384.6422631|9.528957565|1.0|1.0|1.0|2.8|0.06|-6.43|2.91|0.0|87.53|1.0|3.0|-2.49|4.0|-7.17|302.33|0.0|0.0|1.93|0.0008179999999999|247.0|0.0|0.0|-0.0624|3.0778|3.0778|-1332.476347|923.42|0.3563|469.6|0.70233|0.70233|-1332.31775|0.3563|-0.12765|3.4787|-0.19005|0.01134289|3548.0|5.45|5.45
14q_a23|0|1|1|0.0|0|1.19796338|3.292130907|0.141057047|5.351858133|-0.130330047|-0.5608967029999999|0.002243702|10.31321757|-0.056324491|2|2|-0.033435987|0.067394607|0.871119857|0.7333675390000001|1|0.773194598|-0.096370719|0.02158178|-61.51997721|-66.16349731|14.81701129|0.226805402|155.7136729|-0.039682061|10.17264683|0.777340899|-42.23665548|79.42966327|-27.24379301|3097.399651|530.8381985000001|0.222659101|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|-380.8178266000001|1787.418422|693.3423458|13.26616596|0.0|0.0|2.0|3.52|0.04|-6.96|2.57|1.0|128.38|1.0|6.0|-5.21|5.0|-7.33|454.51|1.0|0.0|2.62|4.03e-05|0.0183|0.0|0.0|-0.08159|3.6431|3.6431|-1798.6108739999995|1222.17|0.4943|554.59|0.5949|0.5949|-1798.3704079999998|0.4943|-0.14854|8375.0|-0.23013|0.03458552|16.0|7.8069|7.8069
13b_a5|1|0|0|2.948625157|1|1.338814635|0.0|-0.142746146|5.209486153|0.011339656|-0.251535058|0.0064510459999999|10.94530329|-0.017963913|1|1|-0.091464693|0.03431921|0.8184221559999999|0.653356347|0|0.831557236|-0.074710354|0.0138892369999999|-44.93506461|-48.3067033|8.980592802|0.168442764|108.9128108|-0.02636836|5.806729729|0.654076389|-29.05440446|62.24204745|-17.04942469|2661.597781|537.6736515|0.345923611|15.48959317|0.837970799|5678.380299|223.6695238|-562.2202871000001|26.06641209|-199.2474147|1329.387016|638.8437454|13.93534415|1.0|1.0|1.0|2.97|0.17|-8.36|4.64|1.0|119.8|1.0|5.0|-4.24|4.0|-6.58|395.46|0.0|1.0|3.26|3.75e-05|0.0148|0.0|0.0|-0.05177|4.6733|4.1793|-1276.030896|1138.73|0.5528|503.93|0.32779|0.57482|-1275.806761|0.3064|-0.17274|3.5881|-0.22451|0.035153|0.11|6.9586|6.9586
3i_a32|1|1|1|2.417426304|0|0.6094207970000001|0.0|-0.157360524|5.733341277|-0.363243817|-0.4449120629999999|-0.0131506889999999|10.3110028|0.022524712|3|3|-0.212967423|-0.337053202|0.902293804|0.54844677|1|0.893827987|-0.1132851459999999|0.015296821|-49.17963359|-59.72706743|8.064907632|0.106172013|55.97682661|-0.044627482|4.252042736|0.77072347|-25.92886531|71.27609889|-23.52884474|2471.4299920000003|471.2508776000001|0.22927653|10.09193014|0.732035793|5656.349227000001|120.8809386|-409.3669403|30.52825775|-285.465827|1007.432506|318.0257595|11.54903146|0.0|1.0|1.0|3.1|0.13|-6.96|6.76|2.0|88.28|1.0|3.0|-6.27|6.0|-5.53|366.38|1.0|1.0|4.37|6.85e-06|0.00251|0.0|0.0|-0.06518|3642.0|3642.0|-1891.811327|876.0|0.4765|418.24|0.70322|0.70322|-1891.738614|0.4765|-0.1476|2494.0|-0.21278|0.02199999|6.0|8.2366|8.2366
9_a27|1|0|0|2.627701427|0|1.391067068|1.830911754|0.164227115|4.727387819|-0.050617284|-0.331842668|0.00611794|10.93740461|-0.0447599329999999|1|1|-0.171520296|0.017503266|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.088404481|0.019589991|-40.3551562|-45.58003501|10.10030794|0.2011355289999999|103.702486|-0.033677898|5.20756849|0.7892801540000001|-20.80651808|53.0685473|-17.36382286|2256.4955670000004|411.8826346|0.210719846|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|21.99956856|-298.297086|923.9818797|424.8821143|7.488512291|0.0|1.0|1.0|3.12|0.16|-7.06|3.85|0.0|97.46|1.0|3.0|-4.06|4.0|-6.33|331.37|0.0|1.0|2.99|8.28e-05|0.0274|0.0|0.0|-0.0471|5.5421|4.1673|-1083.118736|945.35|0.1982|425.08|0.35593|0.59444|-1082.965434|134.0|-0.1716|2.7456|-0.2187|0.02461151|2.0|8699.0|8699.0
14a_a22|0|0|0|0.0|0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|-0.052476637|-0.280236463|0.005288335|10.9464374|-0.015194063|1|1|-0.165471815|-0.09744639|0.794858486|0.655865336|1|0.864077619|-0.081479363|0.021268761|-42.39063895|-55.51601021|14.49148204|0.135922381|92.61079081|-0.031338217|9.873779458|0.7007904070000001|-28.88288575|70.33046351|-21.35231162|2885.858295|588.739773|0.299209593|14.55117701|0.8069597009999999|6348.976909|203.8666248|-756.5172972|30.46889826|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|3.42|0.08|-9.21|3.87|1.0|124.05|1.0|6.0|-4.65|5.0|-6.61|420.47|0.0|1.0|3.19|2.1e-05|0.00881|0.0|0.0|-0.06145|5.0653|3.5707|-1368.321586|1191.81|0.3051|534.87|0.45928|0.63156|-1368.075682|0.0578|-0.15029|4.9775|-0.21174|0.03539365|38.0|7.4202|7.4202
14u_a23|0|1|1|0.0|0|1.197962732|3.357982471|-0.066969083|5.351858133|-0.025360103|-0.385981432|0.010561248|10.31321759|-0.0569153009999999|2|2|-0.199540201|-0.001778422|0.845160857|0.71381683|1|0.909754912|-0.086465795|0.0254134689999999|-36.90928915|-57.75236052|16.97420126|0.090245088|60.27663131|-0.033908155|11.3374334|0.702868983|-24.65250654|73.50348823|-22.64798452|3015.478095|607.6448353|0.297131017|14.12094979|0.910165272|6913.009783|198.4601847|-771.4808267999999|32.2221994|-271.0010972|1643.332169|683.7405759|15.75112771|0.0|1.0|1.0|3.59|0.09|-7.51|3.42|2.0|126.78|1.0|6.0|-5.63|5.0|-6.47|441.51|0.0|0.0|3.48|9.57e-06|0.0042299999999999|0.0|0.0|-0.0618299999999999|4.0409|3.1819|-1744.422541|1214.4|0.2253|549.0|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|-0.1543|5.9743|-0.21613|0.0237199999999999|6.0|8.2449|8.2449
14_a4|0|0|0|0.0|1|1.399909181|1.947126795|-0.2248919089999999|5.4161004020000005|-0.04986736|-0.069682036|0.009588001|10.94612798|0.117232935|1|1|-0.039321879|0.158051825|0.843811017|0.500893739|0|0.8510382459999999|-0.071074269|0.013047382|-29.91067393|-32.31961528|5.933038407000001|0.148961754|67.73740575|-0.03015272|2.697931638|0.768457211|-13.60128622|39.49511556|-13.71135194|1911.448021|386.9927769|0.231542789|8.859498364|0.6701974079999999|3944.638539|105.2894945|-205.7538638|17.84270058|-244.1511936|588.8091192|280.2639278|7.175500282000001|0.0|0.0|0.0|3.14|0.06|-5.71|3.59|0.0|80.09|2.0|2.0|-3.4|3.0|-5.8|277.3|0.0|1.0|3.2|0.000106|0.0295|0.0|0.0|-0.03639|4.5233|4.2312|-918.9304744|794.51|0.1864|353.16|0.53298|0.55975|-918.851356|0.1067|-0.17381|2.3797|-0.2102|0.020300099|1.32|5.8794|5.8794
10_a47|0|0|0|0.0|0|1.381868067|0.0|-0.003570214|0.0|-0.166367455|-0.384667159|-0.008120645|10.93671036|0.007193585|0|0|-0.045289209|-0.138304661|0.8077565520000001|0.6913602740000001|1|0.841070966|-0.0936757959999999|0.00951788|-40.80144983|-50.08559665|5.088920549|0.158929034|84.97451737|-0.035388634|2.720890925|0.801882632|-21.81529334|57.59863288|-18.9212254|2355.515804|449.6950454|0.198117368|10.66897998|0.699661037|5482.319019|105.9273263|-455.247149|23.5960035|-322.8149102|1061.820157|498.0016816|7.51303623|1.0|1.0|2.0|3.02|0.09|-8.85|5.12|2.0|106.43|1.0|3.0|-5.75|4.0|-5.08|359.4|1.0|1.0|4.41|3.18e-06|0.00114|0.0|0.0|-0.0486399999999999|5.7693|3.7236|-1188.3744|997.16|231.0|426.55|0.53909|0.69212|-1188.1907199999998|0.2175|-0.15445|1.9281|-0.20309|0.03158831|13.0|7.9|7.9
14b_a3|0|0|0|0.0|0|0.605016869|0.0|0.143500839|4.727387819|-0.1160619169999999|-0.356087317|-0.00603969|10.31162234|-0.102362298|1|1|-0.094863591|-0.133815639|0.848135222|0.8255789570000001|1|0.786476513|-0.100993354|0.012828558|-44.49789848|-49.38772279|6.273415527999999|0.2135234869999999|104.4171556|-0.036469822|3.067822725|0.766915433|-21.76034149|57.87172082|-17.83445545|2160.565755|384.6023764|0.233084567|9.738358819|0.951659927|4803.535505|113.9829058|-313.9702941|23.25478753|-261.0537205|837.1723509999999|358.3503513|8.483998032|1.0|1.0|1.0|3.18|0.06|-6.89|4.28|0.0|93.25|1.0|2.0|-4.45|4.0|-6.42|319.38|0.0|1.0|2.82|0.000103|0.0327|0.0|0.0|-0.06676|3.0724|3.0724|-1327.4859310000002|879.19|0.2276|368.39|0.70123|0.70123|-1327.349444|0.2276|-0.12942|2.8743|-0.19618|0.02844675|0.38|6.4202|6.4202
11c_a5|1|0|0|2.930680267|0|1.427567332|0.0|-0.2117133739999999|4.59511985|-0.050049777|-0.224938556|0.005090155|10.94877953|-0.023856811|1|1|-0.018887528|0.030085871|0.86113162|0.658307423|0|0.80472351|-0.0873419269999999|0.01785211|-47.99592739|-53.12487972|10.85837291|0.19527649|118.7750305|-0.0322785379999999|6.604499968|0.707039635|-29.19305715|66.02857181|-19.63310772|2497.685314|489.4652669|0.292960365|16.09582374|0.811648325|5202.741647999999|178.1902995|-549.3157749|27.76804404|-251.8596984|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|2.96|0.09|-8.47|4.79|1.0|106.79|1.0|6.0|-4.13|5.0|-6.59|370.4|0.0|1.0|3.0|7.950000000000001e-05|0.0294|0.0|0.0|-0.04315|4.5035|4.2087|-1218.454079|1071.71|0.5327|512.32|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|2.5278|-0.21448|0.03798847|25.0|7.6021|7.6021
12u_a30|0|0|0|0.0|2|0.604983445|0.0|0.028039604|5.351858133|-0.027452346|-0.367578706|0.002431329|10.31162873|-0.0646674999999999|1|1|-0.0857954809999999|-0.055829439|0.889479916|0.711738503|0|0.84944095|-0.097867106|0.015562896|-51.83732031|-65.55148142|10.42404292|0.15055905|100.8445957|-0.03794847|6.982033926000001|0.810462868|-34.72068676|75.26051582|-25.41792137|3001.03926|568.9563615000001|0.189537132|14.01586754|0.7958728709999999|7133.515802|126.9521524|-834.2224549|31.36222814|-415.8966522|1536.749179|685.6665849999999|9.709034401|0.0|0.0|1.0|4.63|0.14|-7.8|5.11|2.0|137.3|1.0|5.0|-6.58|4.0|-5.52|467.37|0.0|1.0|3.59|9.14e-07|0.0004269999999999|0.0|0.0|-0.0528299999999999|3.5003|3.5003|-2494.927579|1202.06|0.1502|559.16|0.6847|0.6847|-2494.736802|0.1502|-0.1486299999999999|5.3020000000000005|-0.20146|0.03472994|34.0|7.4647|7.4647
40_a47|0|1|1|0.0|0|1.420389717|1.715145925|-0.246203395|4.727387819|-0.0934645509999999|-0.179798097|0.002212256|10.98214138|0.056362705|1|1|-0.338113214|0.018609507|0.900790582|0.607650682|1|0.812233678|-0.083237511|0.02047837|-32.5926343|-44.90375373|11.04737121|0.1877663219999999|101.2934265|-0.027052191|5.959674083|0.573656733|-17.58259718|60.97203959|-14.59371996|2313.85811|438.171933|0.426343267|12.98034048|0.843174422|4862.524893|229.9974239|-314.91225539999994|25.43981292|-79.47051169|1017.592517|388.178924|16.06828586|1.0|1.0|1.0|3.07|0.11|-7.08|2.96|0.0|94.28|1.0|3.0|-3.26|5.0|-6.78|334.35|0.0|1.0|2.72|0.000192|0.0643|0.0|0.0|-0.05086|4.0176|3.7236|-1123.144637|947.27|271.0|444.47|0.67615|0.68492|-1122.9968210000002|0.2612|-0.15231|4.7542|-0.20317|0.02983032|4.0|8.4|8.4
47s_a18|0|0|0|0.0|1|1.251176205|0.0|0.026229332|4.844187086|-0.045792331|-0.394481152|0.002573931|10.94702059|-0.031515152|0|0|-0.252119673|0.0109557919999999|0.745196689|0.716761234|0|0.84543779|-0.08106112|0.008446541|-53.18668656|-61.36410696|6.394119331000001|0.15456221|117.0051929|-0.030108416|4.840414512|0.820470855|-40.26287221|69.29837549|-22.79238258|2992.734821|640.0051571|0.179529145|18.65422248|0.901192009|6968.705069|135.90542109999998|-1207.784866|27.77963709|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|2.0|4.41|0.3|-9.42|4.06|3.0|149.34|1.0|10.0|-5.95|3.0|-5.96|482.62|0.0|0.0|3.19|3.53e-06|0.0017|0.0|0.0|-0.0491399999999999|3218.0|3218.0|-1534.174077|1435.42|0.5203|736.36|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|-0.13195|2.3134|-0.18109|0.02195039|616.0|6.2104|6.2104
12p_a36|1|0|0|3.392386149|2|1.297044387|0.0|-0.0494658159999999|5.351858133|-0.084341564|-0.432950771|-0.002526241|10.96052769|-0.0433009009999999|1|1|-0.217394466|-0.035871448|0.8839272779999999|0.698414933|0|0.748438833|-0.108380023|0.020202133|-51.98017377|-68.22905781|12.71795723|0.251561167|158.3666517|-0.039016808|8.006403882999999|0.759126153|-32.72335782|80.40682298|-24.56246081|2774.926334|471.1687161|0.240873847|14.3885803|0.906594718|5922.775161|151.63860559999998|-773.1468902|32.35623052|-326.2581567|1617.811526|595.8790650000001|12.17776516|0.0|0.0|2.0|4.72|0.14|-6.86|3.13|1.0|123.71|1.0|5.0|-3.89|5.0|-6.76|399.42|0.0|0.0|2.15|6.96e-05|0.0278|0.0|0.0|-0.0552299999999999|5.3413|3.8372|-1332.148901|1113.05|0.3015|506.89|0.30159|0.66559|-1331.947748|0.1841|-0.15608|4.8805|-0.21131|0.03396697|9.0|8.0458|8.0458
6f_a40|0|0|0|0.0|2|0.604893424|1.750582483|0.134099184|6.401917197|-0.156988665|-0.8287570679999999|-0.009302776|10.30179966|-0.190617284|2|2|0.092206207|-0.032826285|0.896373207|0.742681934|1|0.655786513|-0.130571562|0.015998475|-86.21963207|-83.88605319|10.2782635|0.344213487|221.1408856|-0.052228625|6.6032981820000005|0.8628087240000001|-55.39203581|92.77827871|-33.55442128|3021.330686|421.31181889999993|0.137191276|11.87042702|0.69723213|7328.308886|88.13890599|-970.0707913999998|38.88975659|-466.1748926|1750.039046|593.503189|8.892225517|0.0|1.0|2.0|4.05|0.21|-3.67|3.66|1.0|124.54|3.0|5.0|-6.95|5.0|-6.9|457.55|1.0|0.0|2.61|2.3e-05|0.0105|1.0|0.0|-0.08982|3.5741|2.57|-2426.924155|1139.55|0.2362|507.64|0.66642|0.69911|-2426.725129|0.0158|-0.1131799999999999|6.2384|-203.0|0.04845403|42.0|7.3768|7.3768
14a_a10|0|0|0|0.0|2|1.3438495730000002|2.156210368|-0.2090476269999999|5.4161004020000005|0.0437538159999999|-0.147427016|0.011509975|10.92970798|-0.00421565|1|1|-0.344811314|-0.011977878|0.770129205|0.740051323|1|0.911549451|-0.070610745|0.0135610389999999|-32.23041637|-51.23835032|9.840503082|0.088450549|64.18371923|-0.018970051|7.140714112|0.542015878|-23.38784787|67.14248252|-13.76552695|3075.550631|661.4615097|0.457984122|18.88856367|0.8833450959999999|6754.660977|332.3339934|-669.2555601|25.39690722|-60.97724212|1701.592784|1003.968547|15.9041322|1.0|1.0|0.0|3.98|0.39|-8.18|4.16|1.0|146.76|1.0|7.0|-4.21|6.0|-6.82|468.59|0.0|0.0|3.43|1.58e-05|0.00743|0.0|0.0|-46.0|5.5808|3802.0|-1489.803158|1380.89|0.2835|645.26|0.34245|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|3.1205|0.19621|-0.14757681|74.0|7.1308|7.1308
19i_a38|1|0|0|3.169368622|2|1.297043925|0.0|-0.125335237|5.351858133|-0.115864198|-0.4561702689999999|-0.006877664|10.96052467|-0.053762162|1|1|-0.250781298|-0.040954326|0.892249657|0.632625562|0|0.747158407|-0.113250303|0.022576308|-51.15830416|-69.40536597|13.83587388|0.252841593|154.953787|-0.040770109|8.479305267|0.7419238420000001|-31.35232957|82.98550237|-24.98593175|2896.470706|457.89548719999993|0.258076158|12.04523072|0.800346329|6744.7785650000005|158.161786|-765.6305068|33.67721904|-296.5257022|1683.860952|593.6088758|13.5801364|1.0|1.0|3.0|4.8|0.14|-7.12|3.55|1.0|125.65|1.0|5.0|-4.25|5.0|-6.81|419.43|0.0|1.0|3.04|4.67e-05|0.0196|0.0|0.0|-0.0564799999999999|5.7041|3.6129|-1431.384243|1101.03|0.2156|457.26|0.4342|0.69267|-1431.181148|0.1886|-0.14872|6.6636|-0.2052|0.03110827|13.0|7.9031|7.9031
12q_a30|0|0|0|0.0|2|0.60498366|0.0|0.144208934|5.351858133|-0.27228842|-0.873376576|-0.00695299|10.31162828|-0.021542639|1|1|-0.226973911|0.01661722|0.867367115|0.593245722|0|0.845745827|-0.115589613|0.014790072|-59.52322773|-78.7683329|10.07866809|0.154254173|105.1162273|-0.045799658|6.868090132000001|0.820640722|-40.56199584|90.06607753|-31.21009417|3305.289025|576.3319634|0.179359278|13.96052394|0.900207238|7990.060758|122.2240555|-1127.2072970000002|38.03137394|-437.0000797|2015.662819|696.6414817000001|11.29774462|0.0|0.0|1.0|4.73|0.17|-7.18|4.43|2.0|133.96|1.0|7.0|-6.7|8.0|-5.66|482.48|0.0|0.0|3.42|1.2e-06|0.000579|0.0|0.0|-0.05105|5.0573|3.4834|-1987.999444|1214.92|0.1817|537.96|0.34138|0.68516|-1987.781386|0.1515|-0.14792|5.5755|-0.19897|0.03408298|36.0|7.4449|7.4449
19a_a38|1|0|0|3.3685352889999995|2|1.297044508|0.0|-0.084389038|5.351858133|-0.082283951|-0.431265985|-0.002526241|10.96083376|-0.077535135|1|1|-0.217394466|0.031696119|0.8741648479999999|0.698414933|0|0.747152898|-0.108300308|0.022142322|-51.36166266|-64.73159672|13.23456869|0.252847102|151.1278869|-0.038988111|7.910363161|0.744796537|-30.69910427|77.20795279999999|-23.30337482|2774.129458|446.57675660000007|0.255203463|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|31.28824271|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|3.0|4.83|0.14|-6.86|3.13|1.0|125.69|1.0|5.0|-4.14|4.0|-6.77|401.44|0.0|1.0|2.68|6.77e-05|0.0272|0.0|0.0|-0.05271|3.9212|3.6504|-1332.1529369999998|1092.25|0.2668|466.55|0.6329100000000001|0.68835|-1331.94466|0.0721|-0.15108|4.7986|-0.20379|0.03338983|0.01|8.0106|8.0106
4i_a46|0|0|0|0.0|1|1.1346370959999998|2.184105962|-0.167244168|5.587248657999999|-0.018872727|-0.127450387|0.012211602|10.94638684|-0.125773054|1|1|-0.091288438|-0.0656636|0.786754478|0.7172344890000001|0|0.940780437|-0.075208437|0.015663081|-33.08099617|-42.48203383|8.847405392999999|0.0592195629999999|33.45060163|-0.025069479|4.997521397|0.763831778|-18.68604171|49.04951810000001|-14.16067794|2200.19132|531.4066842|0.2361682219999999|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|18.53900079|-298.0546045|945.4890404|579.2365607|6.567484272000001|0.0|1.0|0.0|3.88|0.36|-7.3|4.79|1.0|105.43|1.0|3.0|-4.94|3.0|-5.31|347.45|0.0|1.0|4.16|9.13e-06|0.00317|0.0|0.0|-0.01646|5.3987|4.4232|-1092.70435|1058.5|0.2805|546.24|0.41877|0.69035|-1092.473422|0.1421|-0.18438|2.8538|-0.20084|0.02614355|612.0|6.2132|6.2132
13_a15|0|0|0|0.0|1|1.4356889940000002|0.0|-0.139434143|0.0|-0.031457366|-0.393632585|0.001806571|10.95980212|0.005149745|0|0|-0.272482143|0.008210506|0.7784213259999999|0.796300317|0|0.8854875790000001|-0.098053528|0.016196467|-43.2365883|-61.86632281|10.21906987|0.114512421|72.25096855|-0.033811561|6.447664726|0.755283433|-27.279882500000003|72.41636305|-21.33321476|3028.485145|558.6934137000001|0.244716567|10.07307988|0.931684902|7196.400881999999|154.4025434|-780.6841766|28.24531009|-322.1392954|1638.227985|830.7967967000001|10.55004024|1.0|0.0|1.0|4.13|0.07|-8.9|4.33|2.0|138.24|1.0|6.0|-6.32|4.0|-5.26|448.52|1.0|0.0|4.61|7.970000000000001e-07|0.000357|0.0|0.0|-0.03946|3942.0|2.5721|-1450.727602|1231.11|208.0|549.33|0.63827|0.70626|-1450.399387|0.0003|-0.11283|3.5479|-0.15229|0.02844037|6.0|8.2218|8.2218
8c_a32|1|1|1|3.46252244|0|0.609420757|0.0|0.080016722|5.733341277|-0.04699673|-0.459589251|-0.003484915|10.31100269|-0.0682721729999999|3|3|-0.1534110109999999|-0.024032462|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.097480366|0.016240436|-46.47597924|-58.93213925|9.818219446|0.198252488|119.85432240000002|-0.027548799|5.935643221|0.600684883|-28.09723623|74.36515033|-16.654735000000002|2571.62241|484.6996147|0.399315117|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|27.72624296|-121.7388847|1275.407176|557.1050635|15.43301109|1.0|1.0|2.0|3.46|0.26|-7.65|6.49|1.0|110.47|1.0|7.0|-5.82|4.0|-6.45|397.52|1.0|1.0|3.56|4.11e-05|0.0164|0.0|0.0|-0.04161|3.5673|3.5673|-1880.733377|1090.0|0.3272|516.78|0.70135|0.70135|-1880.537558|0.3272|-0.14712|8.4922|-0.18873|0.03115673|37.0|7.4318|7.4318
34_a20|0|0|0|0.0|0|1.416932073|1.877209467|0.0305860929999999|4.727387819|-0.104520106|-0.328567476|0.003085806|10.93244905|-0.054458882|1|1|0.057022334|-0.101401966|0.80310139|0.690530489|1|0.7966571459999999|-0.085459595|0.0130295999999999|-57.31821177|-57.49912174|8.766605631000001|0.203342854|136.81360859999998|-0.032248904|5.898367836|0.776414086|-38.56497154|67.53437417|-21.69778179|2825.042137|536.0086996|0.223585914|14.7802149|0.8614536140000001|6211.26199|150.43359099999998|-773.7338361000001|27.94614651|-371.9551262|1481.145765|712.1606951|10.03525243|1.0|1.0|1.0|3.43|0.08|-9.18|4.5|2.0|125.0|1.0|5.0|-5.14|4.0|-6.28|419.48|0.0|1.0|3.63|9.51e-06|0.00399|0.0|0.0|-0.05181|5.4132|3.8699|-1352.2836220000002|1205.64|0.4388|544.93|0.38519|0.68845|-1352.041015|0.0766|-0.16103|3.8519|-0.21284|0.03558836|61.0|7.2147|7.2147
3m_a32|1|1|1|3.575728458|1|0.609420748|0.0|0.013867955|5.733341277|-0.017268778|-0.3082152019999999|-0.000514191|10.31100268|-0.078038283|3|3|-0.086806406|-0.0067207069999999|0.872498916|0.6672533589999999|1|0.798023273|-0.09390309|0.013428623|-50.60363458|-56.15082133|8.029854976000001|0.201976727|120.7751424|-0.027127559|4.801577352|0.674468222|-30.25923462|67.1606709|-16.22134838|2588.590536|477.1904954|0.325531778|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|-208.6520032|1082.275864|554.9424306|11.00984957|0.0|1.0|1.0|3.51|0.3|-7.38|7.02|2.0|110.36|1.0|3.0|-5.94|4.0|-6.17|394.51|0.0|1.0|4.12|1.39e-05|0.00547|0.0|0.0|-0.05731|3.5749|3.5749|-1863.46877|1073.31|0.2952|484.34|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|23.0|7.6383|7.6383
