molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
8_a4|0.0|0|0|0|0.0|-0.208165266|5.4161004020000005|2|-0.072752231|1.987684188|-0.056197036|0.010647563|-0.011835327|0.05775266|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|-0.07377839|-0.065595042|0.546157592|0.0103751219999999|-27.90231822|-33.90618946|11.02158946|0.074867554|38.69916707|-17.52616744|2.772101712|37.17889653|0.7261541020000001|-14.42275611|-12.71482105|33.26523662|0.428884426|2297.5526170000003|-508.5928419|0.273845898|9.972991122|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|7.671983829|1.0|1.0|1.0|0.0|2.99|0.15|4.63|4.76|43.6|2.93|1.0|0.0|100.13|1.0|2.0|25.0|3.0|346.81|1.0|1.0|4.49e-05|0.0156|1.46e-05|3.74|0.0|0.0|1.65e-08|5.72e-06|-0.05864|3.9863|561.6|949.09|311.03|0.1687|231.56|391.01|0.30471|0.57675|-1450.071352|-0.16821|4.5781|0.0252645|5.7488|54.0|7.2676|7.2676
14q_a23|0.0|0|1|1|0.0|0.141057047|5.351858133|2|0.064903564|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|-0.056324491|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|0.067394607|-0.096370719|0.227948491|0.02158178|-61.51997721|-66.16349731|350.836102|0.226805402|155.7136729|-45.42467289|10.17264683|97.13675614|0.777340899|-42.23665548|-27.24379301|76.3369885|0.472004985|3097.399651|-1389.433443|0.222659101|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|0.01932289|13.26616596|0.0|0.0|1.0|2.0|3.52|0.04|2.57|3.12|148.11|2.28|1.0|1.0|128.38|1.0|6.0|33.0|5.0|454.51|0.0|0.0|6.11e-06|0.00278|4.03e-05|2.46|0.0|0.0|1.11e-07|5.03e-05|-0.08159|3.6431|714.22|1222.17|340.33|0.4943|340.33|554.59|0.5949|0.5949|-1798.3704079999998|-0.14854|8375.0|0.03458552|12.0503|16.0|7.8069|7.8069
18d_a30|0.0|0|0|0|0.0|0.041146136|5.351858133|2|-0.071608958|0.0|-0.385441836|0.001139238|-0.053728319|-0.087019298|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|-0.001699165|-0.103191184|0.346980269|0.017843227|-49.44608411|-65.3088221|78.23108693|0.196719738|124.5022473|-41.33339749|7.147133584|0.0|0.783284395|-31.29400567|-23.99099587|60.73891035|0.443774287|2848.574353|-1175.558798|0.216715605|12.69833771|0.797831306|6367.958933|137.15746130000002|-744.0011548|30.62871675|0.016577694|10.49188139|1.0|0.0|1.0|1.0|4.75|0.14|4.25|3.18|81.65|3.2|2.0|0.0|127.24|1.0|5.0|30.0|5.0|416.47|0.0|0.0|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05506|3.4682|669.66|1129.46|357.49|0.3856|247.35|508.7|0.4325|0.69017|-1674.785879|-0.14167|5.0115|0.03258724|6.2946|21.0|7.6737|7.6737
16g_a32|0.0|1|1|1|3.363965155|0.1739995319999999|5.733341277|0|-0.049658216|2.084553994|-0.771439265|-0.002456725|-0.029193403|0.004735761|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|-0.026098259|-0.105500574|0.542303725|0.023959586|-57.77542509|-77.75914881|90.88837862|0.1793577589999999|132.1955522|-57.31234426|13.01585399|43.37912747|0.6863323440000001|-42.58335004|-24.94161377|75.43482709|0.3972359179999999|2833.521937|-1321.90553|0.313667656|15.58880229|0.65902387|6372.261243999999|231.1885989|-974.3098525|36.34043182|0.02276861|16.78159325|1.0|1.0|1.0|2.0|3.87|0.33|6.81|5.38|149.27|1.57|3.0|0.0|121.56|1.0|10.0|30.0|5.0|441.57|0.0|1.0|3.08e-08|1.36e-05|4.83e-06|4.65|0.0|0.0|6.890000000000001e-09|3.04e-06|-0.05|3.6161|752.29|1245.25|342.86|0.2879|342.86|639.49|0.70222|0.70222|-2034.342619|-0.14968|3.7346|0.02895494|4.3204|11.0|7.9586|7.9586
16b_a32|-3.3094926630000003|1|1|1|3.2902303|0.0873104119999999|5.733341277|0|-0.012739425|2.033356859|-0.423467596|-0.008277865|-0.018753196|-0.0657820279999999|-0.00180101|-0.023602065|-0.1202046419999999|-0.222700615|-0.586122949|0.056127969|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|-69.39772428|53.96132589|0.253462496|162.40756509999997|-44.4669946|6.490611388|9.827907321|0.7476362679999999|-36.42406481|-22.14820988|66.97508778|0.414997448|3037.795494|-1040.965864|0.252363732|11.05406524|0.709394251|6612.089615999999|161.7035261|-667.0049190000001|29.62431176|0.017136832|10.98052464|1.0|0.0|1.0|2.0|3.71|0.28|5.4|4.88|165.49|0.41|1.0|0.0|114.43|1.0|7.0|28.0|6.0|433.57|0.0|1.0|5.19e-07|0.000225|2.84e-05|3.14|0.0|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|676.92|1137.73|342.39|0.2849|342.39|567.01|0.70233|0.70233|-2315.757928|-0.14995|4.4055|0.03900066|7.0093|17.0|7.7696|7.7696
15_a10|0.0|0|0|0|0.0|-0.166303336|5.4161004020000005|2|-0.0729795729999999|1.981569297|-0.142251304|0.009882584|-0.055918786|-0.05940848|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|-0.079744227|-0.074144604|0.710970489|0.018614889|-35.30133759|-44.18725043|33.67392858|0.084473199|50.34268476|-26.33385303|6.61142847|108.7226878|0.646412648|-21.03820054|-15.04246823|46.39507481|0.434181679|2549.580207|-706.9960069|0.353587352|11.23924661|0.767351752|5769.347123|210.7240726|-421.3416484|23.27068984|0.020932674|12.47504566|1.0|1.0|1.0|0.0|3.29|0.23|4.91|4.72|52.83|2.53|2.0|1.0|111.21|1.0|5.0|28.0|4.0|390.87|1.0|1.0|3.32e-05|13.0|1.56e-05|3.68|0.0|0.0|5.01e-09|1.96e-06|-0.05243|3.7997|641.98|1086.19|326.3|0.4553|214.05|484.05|0.41458|0.68543|-1603.851644|-0.1574|4.5192|0.03039798|6.1563|33.0|7.4815|7.4815
13_a12|0.0|0|0|0|0.0|0.202052156|0.0|2|-0.21832579|0.0|-0.272508888|0.000830398|-0.083760082|0.021322992|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|-0.226526433|-0.092483398|0.122164874|0.008188151|-28.51381164|-45.33566159|64.74666684|0.09993609|48.98899535|-22.2236882|1.96760628|66.2289548|0.8829921740000001|-13.97756285|-17.15403411|32.52766981|0.466560112|1812.788134|-634.6992622|0.117007826|11.36787272|0.874625469|3647.657976|57.35761558|-311.13163480000003|19.42716439|0.0074597119999999|3.656774794|1.0|1.0|0.0|1.0|2.7|0.12|3.63|3.9|50.7|2.42|1.0|0.0|84.74|1.0|3.0|21.0|3.0|276.34|1.0|1.0|5.520000000000001e-05|0.0152|6.3e-05|3.51|0.0|0.0|7.26e-08|2.01e-05|-0.04445|3.9329|532.86|867.79|315.25|0.6528|273.31|437.91|0.6622399999999999|0.64974|-876.209109|-0.16458|1.3023|0.0290811829999999|1.5686|93.0|7.0315|7.0315
2_a3|0.0|0|0|0|0.0|0.176032668|4.727387819|2|-0.103423993|2.058239271|-0.311617665|-0.006049098|0.09933632|0.036301827|-0.0045709459999999|-0.18746945|0.017902469|0.032450556|-0.568019422|-0.192034735|-0.09392632|0.4551292289999999|0.011938463|-49.07072207|-44.07280196|228.178656|0.249793422|117.2099151|-20.68016573|2.628543258|74.89956423|0.727984269|-23.02532673|-15.55510657|54.67257594|0.458202525|2056.399995|-528.8736235|0.272015731|9.016533738|0.845708123|4446.904467|127.637231|-248.1619888|21.36736636|0.019143348|8.982583312000001|1.0|1.0|1.0|1.0|2.97|0.0|4.34|4.01|92.93|1.6|0.0|0.0|90.49|1.0|2.0|22.0|3.0|304.37|0.0|1.0|1.7800000000000002e-05|0.0054|5.33e-05|3.13|0.0|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|3.3354|503.34|841.85|371.73|0.1824|227.92|340.69|0.37284|0.69543|-1272.001389|-0.14605|4.0121|0.02925101|5.4999|3981.0|5.4|5.4
12k_a30|0.0|0|0|0|0.0|-0.001755273|5.351858133|2|-0.13882907|0.0|-0.44562817|0.0043261129999999|0.067265077|-0.038714845|0.0053380919999999|-0.240110949|-0.089279071|-0.154412059|-0.4186541|0.001281277|-0.098188266|0.340031035|0.024177669|-52.35426525|-65.04897323|106.8195439|0.184916442|122.5057244|-43.09444587|10.61148425|0.0|0.7081361979999999|-34.68429919|-23.31944323|68.37178540000001|0.47195436|2920.279667|-1235.930491|0.291863802|15.93977881|0.893775698|6393.133321|193.3575303|-818.7944715|32.93073182|0.0226150579999999|14.9823028|1.0|0.0|1.0|1.0|4.72|0.17|3.89|2.63|90.88|2.51|2.0|0.0|133.77|1.0|6.0|31.0|5.0|428.51|0.0|0.0|3.59e-06|0.00154|1.19e-05|3.84|0.0|0.0|1.84e-07|7.87e-05|-0.05055|3.4715|710.82|1200.31|357.15|0.2257|238.62|564.62|0.39318|0.6864899999999999|-1690.031103|-0.14743|4.9516|0.03357755|5.0736|24.0|7.6144|7.6144
8e_a12|0.0|0|1|1|0.0|0.050021617|4.727387819|2|0.0661362779999999|2.197856963|-0.330207456|0.005196034|-0.087658302|-0.0309579439999999|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|-0.036433876|-0.087795345|0.001151979|0.0155147339999999|-29.79080011|-50.273571200000006|51.38557748|0.060372083|34.57040021|-28.78776717|5.0872236|0.0|0.7112578709999999|-17.05887601|-17.80522313|38.67488258|0.45384745|2548.979738|-854.6507103|0.2887421289999999|11.80358346|0.830990262|5490.975165|165.34017769999997|-489.392042|25.03342862|0.019545275|11.19206011|1.0|1.0|1.0|1.0|4.11|0.14|3.34|2.68|55.1|3.05|2.0|0.0|117.04|1.0|3.0|28.0|4.0|366.42|1.0|1.0|4.25e-05|0.0156|2.03e-05|3.53|0.0|0.0|1.19e-08|4.34e-06|-0.05739|3.3044|612.59|1048.44|375.21|0.2341|236.25|481.04|0.38889|0.6954899999999999|-1177.380602|-0.13599|1.0295|0.02580783|1.9327|588.0|6.2306|6.2306
12bi_a36|0.0|1|0|0|3.466222049|-0.088734077|5.351858133|2|0.03474497|0.0|-0.559678363|0.000482522|-0.067142264|0.041834838|0.002872872|0.056936052|-0.176729938|-0.289604649|-0.37220074|0.0997949019999999|-0.107613368|0.382000949|0.034602166|-57.89562053|-75.1419557|129.685076|0.214998882|150.12481100000002|-52.46851415|16.87080604|0.0|0.4996603229999999|-40.42611289999999|-19.43326441|82.05687954|0.461975362|3044.149713|-1127.129336|0.500339677|15.71382803|0.85865094|6572.410403|349.3664649|-787.0277122|38.89295091|0.037590587|26.24794923|1.0|0.0|0.0|2.0|4.97|0.21|2.83|1.9|87.66|1.42|1.0|0.0|136.74|1.0|7.0|33.0|6.0|441.49|0.0|0.0|7.75e-05|0.0342|7.13e-05|2.62|0.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|3.6851|742.94|1256.37|336.45|0.4214|319.1|603.92|0.68181|0.69207|-1461.69263|-0.15078|7.0514|0.0318395999999999|8.8903|14.0|7.8539|7.8539
17_a4|0.0|0|0|0|0.0|-0.188642713|5.4161004020000005|1|-0.01849014|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|0.0147116789999999|-0.08932566|0.332034943|0.01061251|-45.75108579|-46.06264282|17.08736223|0.111208775|57.34712812|-23.75316417|2.822041259|0.0|0.861696586|-23.59250328|-21.75180355|51.22364842|0.4440629029999999|2351.601697|-783.0649279|0.138303414|10.65499029|0.798764653|5322.773303|71.31904507|-403.8037909|25.24299609|0.012827738|6.61489113|1.0|0.0|0.0|0.0|3.31|0.11|4.59|6.26|30.71|3.66|1.0|0.0|85.09|1.0|3.0|25.0|6.0|345.29|0.0|1.0|4.39e-05|0.0152|1.5399999999999998e-05|4.01|0.0|0.0|2.74e-07|9.44e-05|-0.04186|4.3363|527.39|873.5|285.92|0.2045|285.92|413.28|0.47353|0.47353|-1255.881628|-0.17559|4.8197|0.02636403|6.3221|877.0|6057.0|6057.0
18_a4|0.0|0|0|0|0.0|-0.181683336|5.4161004020000005|1|0.049240675|0.0|-0.181355303|0.000379379|-0.200683549|-0.063708832|0.00042|0.108754635|0.006968314|0.015390457|-0.319213511|0.102914528|-0.085817825|0.269470313|0.017694182|-46.48874223|-42.33787448|203.5264327|0.224403961|110.7087804|-20.88721799|4.306590617|0.0|0.769438308|-22.93503169|-17.16400317|55.21809494|0.405586004|2069.649003|-635.0681172000001|0.2305616919999999|10.31843368|0.682329162|4381.693113|113.7466718|-313.3082699|22.30718562|0.0175331289999999|8.649897756|0.0|1.0|0.0|1.0|3.32|0.11|3.46|3.43|50.94|2.2|0.0|0.0|86.22|2.0|3.0|23.0|4.0|307.32|1.0|1.0|0.00113|349.0|0.000312|2.24|0.0|0.0|2.96e-06|0.0009109999999999|-0.03538|4.2045|523.81|870.74|294.88|0.2083|274.59|404.27|0.52475|0.57777|-1033.349218|-0.17345|2.7878|0.02525528|3498.0|2.62|5.5817|5.5817
18c_a25|0.0|0|0|0|0.0|-0.087958541|4.727387819|2|0.007241543|2.069766482|-0.162271435|0.007804726|-0.038865826|0.006360768|0.007488918|0.01222181|-0.038006869|-0.064145547|-0.282103688|0.084188427|-0.0719340379999999|0.385593349|0.009585904|-31.96445203|-47.27625541|26.54367263|0.05198276|34.1639413|-31.07074762|4.140476673999999|0.0|0.7479204509999999|-21.00757374|-17.72859578|38.26446885|0.484730247|2917.369488|-992.8013635|0.2520795489999999|14.65844196|0.940731034|6736.25597|165.67090530000002|-652.4856999|23.70385212|0.014546814|9.560410146|1.0|1.0|1.0|1.0|3.58|0.11|6.29|6.11|87.72|3.08|2.0|1.0|138.65|0.0|7.0|33.0|3.0|449.57|0.0|1.0|8.86e-07|0.000398|2.51e-06|4.49|0.0|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|3.3396|698.86|1243.76|371.26|0.3558|226.01|547.87|0.31993|0.70516|-1714.280779|-0.13312|6.1775|0.02003004|7.9283|88.0|7.0555|7.0555
5_a4|0.0|0|0|0|0.0|-0.196773454|5.4161004020000005|2|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|-0.134215501|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.076189222|-0.164263889|-0.165454845|-0.0681917309999999|0.431132276|0.008047242|-27.26045038|-36.64215945|13.96974087|0.056851498|30.54859623|-19.68930579|2.323516519|46.53110402|0.807351587|-14.64813624|-13.54166762|31.58455727|0.413773331|2282.291204|-622.9167106000001|0.192648413|9.823391314|0.7058248159999999|5059.243919|103.5177395|-334.71819839999995|16.77294978|0.009538616|5.125482045|1.0|1.0|1.0|0.0|3.27|0.23|4.89|4.67|43.6|2.88|1.0|0.0|104.89|1.0|3.0|26.0|3.0|340.42|1.0|1.0|2.72e-05|0.00925|1.4499999999999998e-05|3.95|0.0|0.0|1.09e-08|3.71e-06|-0.04892|4.0239|595.55|1013.0|308.12|0.1106|255.2|421.24|0.60407|0.6019899999999999|-1069.051141|-0.16965|2.7859|0.02251645|3.1619|71.0|7.1487|7.1487
12aj_a36|0.0|1|0|0|3.482902101|-0.056210607|5.351858133|2|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|-0.042227364|0.003962098|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|0.091113865|-0.10279655|0.251263868|0.018305468|-46.79363201|-65.89100364|82.34300699|0.173013687|110.89910559999998|-42.23511741|7.521007149|0.0|0.77492734|-29.99399664|-23.62130319|58.52715472|0.47532973|2710.647462|-1251.929069|0.22507266|15.35536375|0.905958957|5763.333098|144.26810480000003|-802.4672307|30.48195872|0.016684569|10.69455126|1.0|0.0|0.0|2.0|4.84|0.17|3.24|2.19|69.2|2.24|1.0|0.0|128.72|1.0|5.0|30.0|4.0|395.46|1.0|0.0|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|3.6017|682.84|1157.64|344.24|0.5616|237.06|539.55|0.4112|0.70423|-1271.9998859999998|-0.14818|5.8554|0.03225532|7.8393|17.0|7.7696|7.7696
16_a3|0.0|0|0|0|0.0|0.183636734|4.727387819|2|0.027762972|1.614080058|-0.371147877|-0.010377537|-0.013328983|-0.018884246|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|-0.142670655|-0.100138414|0.252612735|0.012203576|-53.7971544|-49.45999101|248.6415425|0.302520871|149.4199775|-24.42909382|2.977102266|82.16042286|0.8296818009999999|-26.57128935|-20.36587865|59.82469895|0.484889078|2184.788331|-692.4398741|0.1703181989999999|11.22152755|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|7.107249553|1.0|1.0|1.0|1.0|3.13|0.0|4.74|4.57|92.93|2.26|0.0|0.0|90.44|1.0|2.0|23.0|4.0|322.36|0.0|1.0|1.05e-05|0.0033799999999999|3.2200000000000003e-05|3.35|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.2208|520.28|856.09|384.94|0.3866|384.94|368.22|0.6944100000000001|0.6944100000000001|-1371.250459|-0.13195|2.8688|0.02847445|3613.0|42.0|7.3768|7.3768
28_a47|0.0|0|1|1|0.0|-0.053792245|4.727387819|2|0.023813594|1.121067445|-0.436042548|-0.013020816|-0.00496711|0.0467853809999999|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|-0.175007067|-0.106779291|0.310094808|0.026080156|-67.33744077|-63.47150284|365.2310214|0.394650655|234.5873429|-37.72858603|9.214964819|83.61576722|0.65225927|-40.02656804|-22.66839387|82.83994768|0.472690874|2616.1598940000003|-952.0725426|0.34774073|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|18.79929562|0.0|1.0|1.0|2.0|3.08|0.05|2.49|3.84|98.72|1.67|1.0|0.0|99.2|1.0|5.0|28.0|6.0|380.35|0.0|1.0|0.000214|0.0816|0.000217|1.97|0.0|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|599.88|995.5|337.37|0.2996|337.37|461.73|0.69002|0.69002|-1335.571655|-0.15049|6.0847|0.03698465|8.17|25.0|7.6|7.6
5a_a40|0.0|0|0|0|0.0|-0.116583806|6.167516491000001|0|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|-0.02394636|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|-0.442215721|-0.090991462|0.04987082|0.020641204|-34.5789643|-40.27003217|174.99981530000002|0.146821673|64.97877226|-17.82228195|4.042943749|52.43850484|0.8224652720000001|-15.30358975|-16.10801287|43.71412865|0.4889874279999999|1847.672595|-483.24038600000006|0.177534728|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|19.58503709|0.0130940839999999|5.795040371|1.0|0.0|1.0|0.0|3.04|0.21|3.68|3.08|75.5|1.85|0.0|1.0|74.15|2.0|3.0|19.0|3.0|269.32|1.0|1.0|7.49e-05|0.0202|0.000213|2.88|0.0|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|466.79|757.45|326.96|0.4461|326.96|353.51|0.69499|0.69499|-1177.51016|-0.15066|5.7163|0.01514427|7.6003|81.0|7.0915|7.0915
3d_a32|0.0|1|1|1|3.503398526|0.0181036519999999|5.733341277|0|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|-0.0602430179999999|0.002004382|-0.1131110759999999|-0.076494363|-0.1395294259999999|-0.539652902|-0.069007775|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|-50.45435743|62.43434632|0.107154498|58.01666174|-27.31750365|4.22710649|0.0|0.720540286|-20.13777259|-15.52441767|45.000975700000005|0.427813496|2213.978384|-605.4522892000001|0.2794597139999999|10.75032687|0.747681906|4752.534658|151.30787800000002|-327.8100438|21.54552351|0.0160633|8.697152881000001|1.0|1.0|1.0|1.0|3.34|0.24|6.97|5.07|110.94|1.94|1.0|0.0|97.86|1.0|4.0|23.0|3.0|340.47|0.0|1.0|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|569.29|959.11|353.18|0.5031|353.18|465.41|0.7035100000000001|0.7035100000000001|-1672.585902|-0.14189|3.2094|0.02457348|5.1728|8.0|8.0915|8.0915
14a_a23|0.0|0|1|1|0.0|0.050806184|5.351858133|2|0.0446402609999999|0.757767133|-0.289658385|0.012219066|-0.0518554529999999|-0.071842463|0.011363191|0.083206288|-0.073893976|-0.137733142|-0.446724057|0.114693804|-0.08032517|0.225448915|0.019504497|-35.20994211|-50.79675604|38.57988954|0.081322962|51.42774883|-32.12331106|7.800158102999999|80.54176247|0.7807587890000001|-22.26638099|-21.61564087|47.54437201|0.462434482|2816.527785|-1015.935121|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|10.56592489|1.0|0.0|1.0|1.0|3.41|0.05|3.36|4.02|105.02|3.03|2.0|1.0|120.28|1.0|5.0|30.0|4.0|411.48|0.0|0.0|3.38e-06|0.00139|1.1e-05|3.58|0.0|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|665.5|1134.02|334.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|-0.15002|5.8775|0.0216412|8.3962|3.0|8.5498|8.5498
12_a3|0.0|0|0|0|0.0|0.167987916|4.727387819|2|-0.120694579|2.07135708|-0.336455156|-0.006049098|-0.045382017|-0.069857022|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|-0.039834906|-0.096133903|0.101891875|0.011076075|-44.07517037|-45.63945658|239.2266101|0.170600292|80.99228663|-21.667278|2.496397166|76.23910943|0.830418645|-20.92463497|-18.79271742|49.333524|0.463780604|2056.502939|-638.9523922000001|0.169581355|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|22.63041363|0.01374218|6.524083564|1.0|1.0|1.0|1.0|3.2|0.0|4.34|4.01|92.93|1.6|1.0|0.0|90.49|1.0|2.0|22.0|3.0|304.37|0.0|1.0|2.07e-06|0.000629|1.44e-05|4.03|0.0|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|3263.0|515.23|847.25|379.97|0.5056|379.97|361.95|0.69784|0.69784|-1272.010995|-0.13153|2.3762|0.02620998|3.1979|3548.0|5.45|5.45
8b_a8|0.0|1|0|0|3.191799887|-0.023718767|5.4161004020000005|1|0.019958073|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|-0.03443232|-0.003593429|0.031896755|0.049587543|0.079250224|-0.5058761820000001|0.097555876|-0.11627069|0.28604765|0.032440348|-79.74587194|-71.23625346|172.84152849999998|0.441645347|270.5854753|-43.64473805|12.1771918|89.09854311|0.781454722|-48.85837649|-29.07602182|99.62129245|0.4835310479999999|2863.095568|-1424.7250689999998|0.218545278|14.53652808|0.936224813|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|0.022425382|13.73949201|0.0|0.0|1.0|2.0|3.52|0.09|3.65|3.03|112.23|2.12|1.0|0.0|114.18|1.0|4.0|31.0|5.0|414.41|0.0|0.0|1.6899999999999997e-05|7.0|3.69e-05|2.76|0.0|0.0|7.33e-08|3.04e-05|-0.06114|3.2992|640.35|1098.17|375.8|0.2618|270.59|488.56|0.57234|0.70195|-1406.829227|-0.13807|5.8389|0.03204403|7.4497|5.08|5.2941|5.2941
3q_a32|0.0|1|1|1|3.4364803|-0.017280695|5.733341277|0|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|-0.098400506|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0.010109949|-0.097961799|0.34156046|0.018527744|-41.72706804|-60.46462749|41.73511731|0.15006201|92.62226328|-37.3203761|7.058489861|53.27315741|0.6349739010000001|-25.7550561|-17.27560785|53.16288420000001|0.46136998|2649.276311|-846.5047848999999|0.365026099|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|27.20679986|0.022526037|13.90366881|1.0|0.0|1.0|1.0|3.57|0.3|6.43|4.72|131.25|1.33|1.0|0.0|115.37|1.0|7.0|28.0|4.0|411.54|0.0|1.0|1.24e-06|0.000508|2.4100000000000003e-05|3.47|0.0|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|666.16|1136.46|342.16|0.2897|342.16|549.78|0.70216|0.70216|-1919.821707|-0.15001|4.1362|0.02381444|5.2657|28.0|7.5528|7.5528
41_a47|0.0|0|1|1|0.0|-0.225923786|4.727387819|3|-0.080388467|1.601942802|-0.187859623|0.003530307|0.024881402|0.075316535|0.0047106|-0.178132441|-0.1430639269999999|-0.317014709|-0.276217719|0.08640454|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|-50.81597048|54.15850042|0.1768315369999999|99.86584673|-28.69838714|5.852270304|0.0|0.653147815|-19.48810377|-16.54473457|44.86996758|0.447046066|2374.594252|-711.4235867000001|0.346852185|12.96444871|0.8084689140000001|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|13.02756406|1.0|1.0|1.0|1.0|3.18|0.16|3.34|4.52|68.52|1.75|0.0|0.0|99.09|1.0|4.0|26.0|5.0|348.38|1.0|1.0|0.000267|0.0929|0.000125|2.49|0.0|0.0|3.36e-08|1.17e-05|-0.05053|3.7144|603.1|995.43|333.8|0.2849|308.67|471.9|0.6779|0.68638|-1162.288187|-0.15208|4.9162|0.02982752|6.8546|0.01|8.0|8.0
