molecula|SddssS|n9FaHRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
8c_a32|0.0|1|0.0|0|0|0.609420757|0.0|0.080016722|5.733341277|-0.04699673|0.036711712|2.143746338|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|3|-0.0852122769999999|-0.578242111|0|0.788133615|0.845443342|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.097480366|0.263222951|0.016240436|-46.47597924|126.6561213|-0.027548799|5.935643221|-1.267244762|-28.09723623|74.36515033|56.29419869|0.447542891|-766.1178102000001|3038.837633|-10.06868562|0.399315117|7.079719717000001|12.81496717|5773.240734|241.4075262|27.72624296|0.025527931|-121.7388847|1275.407176|15.43301109|1.0|1.0|2.0|3.46|2.82|-7.65|4.19|140.04|0.0|110.47|1.0|7.0|-5.82|27.0|4.0|397.52|-4.39|4.11e-05|3.21|0.0|-0.04161|3.5673|4.28|3.5673|-1880.764533|-1880.733377|347.56|516.78|0.70135|-1880.537558|0.3272|-0.14712|-0.18873|0.03115673|-1880.597039|37.0|7.4318
4j_a46|0.0|0|0.19521727|1|1|1.134637093|2.194310043|-0.175292207|5.587248657999999|-0.012405467|0.048126615|0.0|0.011968098|-0.1051618459999999|10.94638774|-0.176133068|1|-0.0589746909999999|-0.226712003|1|0.72796254|0.7298040140000001|0.763724435|0.728293097|0|0.949893337|-0.074417476|0.295221643|0.01492164|-34.99059698|70.56141095|-0.024805825|5.205103062|-1.339514565|-20.66606288|50.26191521|43.80358011|0.402450715|-791.1408955|2563.282153|-8.652995323999999|0.223067683|6.274010655|10.49957018|5077.124695|131.7477027|18.85718615|0.0106831269999999|-327.122208|1018.288052|6.30964324|1.0|1.0|0.0|4.0|3.9|-7.69|5.33|39.94|0.0|110.24|1.0|4.0|-5.38|27.0|3.0|361.48|-5.31|4.86e-06|4.81|0.0|-0.01684|5.3949|4.93|4.4093|-1132.043677|-1132.018764|281.19|572.31|0.37853|-1131.761156|0.1418|-0.18387|-0.20071|0.02491327|-1131.817578|805.0|6.0942
19i_a38|0.0|0|0.0|0|2|1.297043925|0.0|-0.125335237|5.351858133|-0.115864198|0.043197531|0.0|-0.006877664|-0.074033381|10.96052467|-0.053762162|1|-0.098027247|-0.430016467|1|0.653741315|0.836170906|0.892249657|0.632625562|0|0.747158407|-0.113250303|0.4748744179999999|0.022576308|-51.15830416|137.7658863|-0.040770109|8.479305267|-2.038505453|-31.35232957|82.98550237|64.99417804|0.444551315|-1249.2965869999998|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|12.04523072|6744.7785650000005|158.161786|33.67721904|0.022159015|-296.5257022|1683.860952|13.5801364|1.0|1.0|3.0|4.8|2.88|-7.12|3.11|81.23|0.0|125.65|1.0|5.0|-4.25|31.0|5.0|419.43|-4.33|4.67e-05|2.88|0.0|-0.0564799999999999|5.7041|3.66|3.6129|-1431.415351|-1431.384243|343.17|457.26|0.4342|-1431.181148|0.1886|-0.14872|-0.2052|0.03110827|-1431.239177|13.0|7.9031
3g_a32|0.0|1|-0.047725143|0|0|0.60942078|0.0|0.015803466|5.733341277|-0.072619634|0.05052381|2.2144733530000003|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|-0.074808287|-0.563371932|0|0.833981748|0.755211939|0.802214256|0.786074011|1|0.887695945|-0.098311343|0.273439311|0.0119962889999999|-38.9071564|42.56199385|-0.030429702|3.683575459|-1.278047464|-21.55960626|60.55421302|45.55465473|0.447358137|-708.2039051|1886.244271|-9.343731735|0.199259841|5.917878616|10.70834299|5058.622432|110.4157723|21.05801434|0.01096673|-333.29803589999995|884.4366022|6.076989555|1.0|1.0|1.0|3.43|3.44|-7.29|5.42|110.94|0.0|102.55|1.0|3.0|-7.09|24.0|3.0|354.49|-5.59|2.58e-06|5.02|0.0|-0.0535|3.5456|4.13|3.5456|-1712.060085|-1712.036238|349.68|495.4|0.70275|-1711.865318|0.2859|-0.14715|-0.20065|0.02384763|-1711.919273|14.0|7.8539
13b_a5|0.0|0|0.0|0|1|1.338814635|0.0|-0.142746146|5.209486153|0.011339656|0.02468599|0.0|0.0064510459999999|-0.104404004|10.94530329|-0.017963913|1|-0.055701188|-0.357011244|2|0.6700114770000001|0.765309977|0.8184221559999999|0.653356347|0|0.831557236|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|14.41650822|-0.02636836|5.806729729|-1.344786367|-29.05440446|62.24204745|53.91565742|0.455921715|-869.5206594|1177.571784|-11.0239272|0.345923611|8.427551282000001|15.48959317|5678.380299|223.6695238|26.06641209|0.021552174|-199.2474147|1329.387016|13.93534415|1.0|1.0|1.0|2.97|2.64|-8.36|4.06|74.77|0.0|119.8|1.0|5.0|-4.24|30.0|4.0|395.46|-4.43|3.75e-05|3.01|0.0|-0.05177|4.6733|4.66|4.1793|-1276.066049|-1276.030896|296.66|503.93|0.32779|-1275.806761|0.3064|-0.17274|-0.22451|0.035153|-1275.865034|0.11|6.9586
1_a15|0.0|0|0.0|0|0|1.419940974|0.0|-0.22215316|0.0|-0.043374667|0.0381893|0.0|0.001244652|-0.068297833|10.95880609|-0.000905902|0|-0.1816819589999999|-0.34192045|2|0.836466114|0.705825714|0.74357498|0.795437721|0|0.875723465|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|121.3844816|-0.031142386|10.95802135|-1.899685524|-28.45664402|90.40184737|60.96303497|0.437969049|-1228.210985|2855.495631|-13.01770443|0.394072483|6.580146251|11.7078005|7284.337537|254.7811976|33.22939752|0.0280791829999999|-136.9714493|2026.993248|18.15414234|1.0|1.0|1.0|3.91|4.18|-10.02|6.32|74.73|0.0|132.94|0.0|8.0|-6.55|34.0|6.0|457.52|-5.97|1.08e-06|5.23|0.0|-0.04142|4.3834|4.68|3.2188|-1510.136281|-1510.117336|385.18|598.34|0.64662|-1509.785098|0.0061|-0.1365|-0.17792|0.01894559|-1509.851127|44.0|7.3565
3p_a32|0.0|1|0.0|0|1|0.609420752|0.0|0.007752757|6.008813185|-0.028895521|0.036666667|2.1365141480000003|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|-0.146606489|-0.53666614|0|0.737842269|0.8599558070000001|0.918782026|0.6956696440000001|1|0.8195708759999999|-0.098773656|0.366898545|0.021264377|-41.73212799|40.28175307|-0.029183126|7.365688817|-1.28405753|-24.56127372|73.07639870000001|54.24719019|0.416240891|-755.7268222|3037.061498|-10.10863498|0.380032117|6.243062200000001|10.69458635|5960.446219|223.6663527|27.70403125|0.025390655|-141.21321609999998|1218.977375|14.94356622|1.0|1.0|1.0|3.38|2.6|-6.79|3.71|131.25|0.0|112.37|1.0|4.0|-5.11|27.0|4.0|395.5|-4.25|5.629999999999999e-05|2.7|0.0|-0.04963|3.6436|4.26|3.6436|-1879.554272|-1879.527843|340.28|471.04|0.7017100000000001|-1879.350471|0.3083|-0.15055|-0.20018|0.02642856|-1879.406962|26.0|7585.0
28_a47|0.0|1|0.0|1|0|1.4201653580000002|1.408016295|-0.053792245|4.727387819|-0.23494583|0.038387534|1.121067445|-0.013020816|-0.00496711|10.95058275|0.0467853809999999|1|-0.046265509|-0.435485503|2|0.635684951|0.832144916|0.896193695|0.614975047|1|0.605349345|-0.106779291|0.310094808|0.026080156|-67.33744077|365.2310214|-0.038135461|9.214964819|-1.601689367|-40.02656804|82.27079846|82.83994768|0.472690874|-952.0725426|1337.037733|-13.47449501|0.34774073|7.864990866|14.91533234|5633.990508|206.7032519|34.75365534|0.031626405|-181.0112167|1459.653524|18.79929562|1.0|1.0|2.0|3.08|2.03|-6.92|3.84|98.72|0.0|99.2|1.0|5.0|-3.67|28.0|6.0|380.35|-3.66|0.000217|1.97|0.0|-0.05471|3675.0|3.51|3675.0|-1335.759232|-1335.722248|337.37|461.73|0.69002|-1335.571655|0.2996|-0.15049|-0.2052|0.03698465|-1335.6279869999998|25.0|7.6
12am_a36|0.0|0|-4.723487246|0|2|1.240140551|0.0|0.088482802|5.351858133|-0.297354748|0.044036281|0.0|-0.011700732|-0.050505733|10.9602097|-0.037654321|1|-0.1187503719999999|-0.6080522279999999|1|0.647732719|0.8344566859999999|0.885733922|0.624142499|0|0.814986544|-0.118101664|0.305015372|0.017590648|-63.19394154|128.69607109999998|-0.045928425|8.395550408|-2.480134939|-43.65752487|95.53118838|75.34643812|0.484558903|-1713.4008440000002|2603.072527|-21.92042059|0.211665165|8.772646622|17.01968794|7238.033439|146.228847|40.24894481|0.020179019|-398.3921535|2173.44302|13.94067198|1.0|0.0|2.0|4.81|0.0|-7.14|4.04|78.43|0.0|130.43|1.0|7.0|-5.2|34.0|8.0|465.43|-5.07|8.6e-06|3.86|0.0|-0.0569799999999999|5.2317|4.86|3.8606|-1645.205296|-1645.169789|321.15|562.14|0.40752|-1644.952145|0.2987|-0.15658|-0.21356|0.03550681|-1645.016323|0.06|7.2218
9_a1|0.0|0|0.0|0|0|1.432397289|0.0|0.020428974|4.727387819|-0.1075163359999999|0.037578348|0.0|-0.00314411|-0.079063236|10.94877277|0.016589221|1|-0.044035724|-0.483335578|1|0.582499378|0.737794643|0.7964939409999999|0.572272366|0|0.755276458|-0.085722429|0.166794384|0.011266799|-46.63553015|63.73880199|-0.031896718|3.745117974|-1.371558857|-26.88743664|57.60218193|53.13133578|0.452572261|-790.7640749|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|13.91191974|5063.330971|125.865476|23.52578164|0.014186995|-324.81308110000003|1011.608611|8.17942725|1.0|1.0|1.0|2.78|2.66|-8.98|5.57|58.64|0.0|102.84|1.0|4.0|-4.68|27.0|4.0|357.38|-4.79|1.62e-05|3.76|0.0|-0.07602|3343.0|5.6|3343.0|-1187.226314|-1187.193365|370.88|487.19|0.70296|-1187.011122|0.5409|-0.13413|-0.21015|0.03294951|-1187.065335|6.0|5.2218
14_a4|0.0|0|0.0|1|1|1.399909181|1.947126795|-0.2248919089999999|5.4161004020000005|-0.04986736|0.0409444439999999|0.0|0.009588001|-0.08389836|10.94612798|0.117232935|1|-0.016862096|-0.199315317|1|0.507307223|0.77505994|0.843811017|0.500893739|0|0.8510382459999999|-0.071074269|0.218112446|0.013047382|-29.91067393|12.12963775|-0.03015272|2.697931638|-0.995039765|-13.60128622|39.49511556|35.84371234|0.40126838|-452.4746139|1378.961008|-6.23496557|0.231542789|5.304461808|8.859498364|3944.638539|105.2894945|17.84270058|0.015779688|-244.1511936|588.8091192|7.175500282000001|0.0|0.0|0.0|3.14|2.39|-5.71|4.09|30.71|0.0|80.09|2.0|2.0|-3.4|21.0|3.0|277.3|-3.97|0.000106|3.09|0.0|-0.03639|4.5233|3.22|4.2312|-918.9507745|-918.9304744|293.02|353.16|0.53298|-918.851356|0.1067|-0.17381|-0.2102|0.020300099|-918.896242|1.32|5.8794
14i_a23|0.0|1|0.0|2|0|1.197963212|3.2692375460000003|0.142566578|5.351858133|-0.130330047|0.0432555559999999|0.7151570629999999|0.002243702|-0.018541856|10.31321758|-0.026731172|2|-0.017918675|-0.569707595|2|0.77007911|0.8025091329999999|0.864206467|0.7333675390000001|1|0.777952733|-0.096562208|0.266320368|0.0214262489999999|-60.8283953|324.811841|-0.039760909|10.01786784|-2.027806362|-41.59306642|79.20815775|75.47917433|0.478050606|-1386.567643|2447.1741030000003|-18.59026006|0.221904316|8.107659819|15.53342127|7030.347905|151.7330992|34.94120504|0.019276934|-380.3109456|1782.001457|13.18112713|1.0|0.0|2.0|3.56|2.64|-6.96|3.12|148.11|1.0|128.38|1.0|6.0|-5.21|33.0|5.0|454.51|-4.39|4.03e-05|2.46|0.0|-0.08025|3.6931|4.64|3.6931|-1798.64228|-1798.608335|335.72|580.74|0.55606|-1798.371346|0.3639|-0.1509599999999999|-0.23121|0.03394466|-1798.434186|3.0|8.4622
9d_a31|0.0|0|0.0|0|1|0.61013528|0.0|0.036844743|5.733341277|-0.043220149|0.0359583329999999|0.0|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|-0.134504227|-0.550392027|0|0.8066174070000001|0.8343242820000001|0.873955169|0.771222772|0|0.6943358040000001|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|154.8767865|-0.033844766|13.49577391|-1.793772606|-45.65350116|97.84665015|86.75457645|0.457506946|-1222.994263|1932.363213|-15.732784099999998|0.336380477|9.436176796|17.39409698|5748.743284|229.34422830000003|34.77197803|0.023927395|-223.1115993|1842.914835|16.31369927|1.0|1.0|2.0|3.8|3.35|-7.63|4.09|117.37|0.0|112.97|1.0|9.0|-5.61|29.0|5.0|412.51|-4.39|4.06e-05|3.46|0.0|-0.03457|3.8478|5.0|3.8478|-1657.471475|-1657.428165|322.22|630.49|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|-0.19426|0.04331056|-1657.245966|0.6|6.2218
4a_a46|0.0|0|0.210988875|1|1|1.13463711|2.180332577|-0.214093513|5.587248657999999|-0.008364558|0.0473245609999999|0.0|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|-0.082000707|-0.143806973|2|0.679741138|0.764741337|0.8075680409999999|0.683616517|0|0.923958017|-0.067863141|0.264863483|0.00935578|-28.50561609|6.579492736000001|-0.022129285|2.523263761|-1.017947119|-14.80375017|41.15334508|33.36433008|0.4289963579999999|-528.6479264|1427.844961|-5.968291366|0.2573736219999999|5.613813876|9.831485239|4481.754309|133.66119809999998|15.47527339|0.011380391|-252.0050978|711.8625758999999|5.910149982|0.0|1.0|0.0|3.76|2.8|-6.82|4.46|43.6|0.0|96.74|1.0|2.0|-3.93|24.0|3.0|318.42|-4.31|4.89e-05|3.34|0.0|-0.02921|4.5454|3.4|4.5454|-994.237445|-994.2146342|272.77|467.4|0.6893600000000001|-994.028172|0.1694|-0.19067|-0.21988|0.022810825|-994.079365|181.0|6.7423
7l_a46|0.0|0|0.256706467|1|1|1.160371354|2.1525548|-0.2644255789999999|5.533389489|0.017668261|0.04006734|0.0|0.013150047|-0.074511843|10.9642261|0.050638298|1|-0.087877164|-0.1082221709999999|2|0.659888413|0.7746144629999999|0.825629852|0.6539666829999999|0|0.907148114|-0.06289606|0.253138137|0.011594057|-27.30136533|8.13531199|-0.022013621|2.698568452|-0.880544835|-13.17144326|38.22273917|32.8948756|0.46327253|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|5.273701985|9.825660656|4046.614178|156.9538706|15.74158869|0.016330867|-168.5385796|629.6635476|7.878766604|0.0|1.0|0.0|3.04|2.64|-6.29|3.59|43.6|0.0|86.96|1.0|2.0|-3.18|22.0|3.0|290.36|-3.72|0.0001889999999999|2.61|0.0|-0.03324|4.5464|2.42|4.5464|-915.6081232|-915.5830363|272.71|414.82|0.68834|-915.446686|0.2024|-0.18993|-0.2231699999999999|0.025086919|-915.493986|1.94|5.7122
12ba_a36|0.0|0|0.0|0|2|1.297043659|0.0|-0.090865777|5.351858133|0.026411489|0.040566449|0.0|-0.002123045|0.003750685|10.9478512|-0.011949092|1|-0.091676619|-0.410941182|1|0.844641715|0.8256014690000001|0.890675195|0.796093405|0|0.849738126|-0.108410153|0.330220757|0.0246090489999999|-56.0578808|100.798163|-0.037526591|11.16896162|-1.951382748|-37.76553687|89.06670390000001|72.63670824|0.49229954|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|7.409667253999999|14.59456478|6722.60947|197.4608731|35.76372225|0.023797439|-278.7665262|1859.713557|16.03205543|1.0|0.0|2.0|4.8|0.0|-6.72|1.63|116.78|0.0|133.18|1.0|5.0|-4.77|33.0|6.0|431.45|-4.25|5.65e-05|2.67|0.0|-0.08446|5.2506|2.79|3.0114|-1417.454721|-1417.426327|411.71|547.82|0.3989999999999999|-1417.187763|0.0009|-0.12587|-0.21033|0.02839417|-1417.249741|21.0|7.6778
5_a27|0.0|0|0.0|2|0|1.4026035369999998|3.2927747860000003|0.126882432|4.727387819|-0.068518519|0.048947368|1.271687295|0.00991794|-0.125237927|10.93772408|-0.013448351|1|-0.2030237389999999|-0.4982037479999999|2|0.639413469|0.760083119|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.085078576|0.333977277|0.01695771|-29.50048722|10.48961936|-0.030385206|4.709432444|-1.276178645|-15.54640123|53.51978325|38.43699603|0.439066197|-672.5307653|1254.531539|-8.438466859|0.258518528|6.160679036|10.98289851|4943.51602|136.2361487|21.59546513|0.016479312|-254.5156507|907.0095354|8.684398894|1.0|1.0|0.0|3.07|3.11|-6.22|2.8|65.6|0.0|97.55|1.0|2.0|-3.61|25.0|4.0|331.37|-4.01|9.78e-05|2.58|0.0|-0.04554|4.0989|4.9|4.0989|-1083.143246|-1083.124207|302.48|463.87|0.64548|-1082.967639|0.2448|-0.16952|-0.21506|0.01903872|-1083.019748|3.0|8.5229
4c_a46|0.0|0|0.139403726|1|1|1.134637091|2.137504882|-0.068543882|5.587248657999999|-0.048990529|0.0440307329999999|0.0|0.010177371|-0.051150771|10.94298307|-0.068256579|1|-0.056422062|-0.421467037|1|0.649753668|0.726862617|0.761921603|0.65145414|0|0.890777395|-0.087503927|0.305199509|0.013924723|-40.22007179|35.22734468|-0.029688832|5.56099297|-1.662574604|-25.41708422|60.67664538|49.01980408|0.450883931|-1050.664428|2487.942529|-11.85656505|0.159246215|7.172412106|13.06174141|5571.088357|100.6356847|22.31552819|0.008510983|-430.6788754|1249.669579|5.378517586|1.0|1.0|0.0|4.09|3.8|-7.62|5.24|57.01|0.0|115.03|1.0|5.0|-5.55|29.0|4.0|389.49|-5.28|5.3e-06|4.63|0.0|-0.04381|5.4579|6.38|4.1026|-1245.4159619999998|-1245.392965|302.21|617.56|0.42391|-1245.114575|0.2083|-0.17085|-0.21466|0.02299741|-1245.176359|2008.0|5.6972
10_a3|0.0|0|0.0|0|0|0.605017375|0.0|0.190318474|4.727387819|-0.1152010919999999|0.034166667|1.684975382|-0.008037672|0.018484177|10.31162304|0.043342516|1|-0.0495219879999999|-0.616256033|3|0.8947911009999999|0.743072638|0.8136572320000001|0.834020779|1|0.747406318|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|248.0820067|-0.0359752729999999|3.134330682|-1.187184014|-21.60122201|56.68388955|53.41368558|0.41220272|-549.7776912|1361.86525|-7.715112198|0.293370676|5.031169383|8.559361451000001|4600.496436|135.8581743|23.57661855|0.023470578|-191.3775649|778.0284121000001|10.86908195|0.0|1.0|1.0|3.02|1.78|-6.51|3.41|105.82|0.0|88.28|1.0|2.0|-4.3|22.0|4.0|305.36|-3.84|0.000145|2.43|0.0|-0.06238|5375.0|1.64|3.4217|-1288.190838|-1288.150029|362.35|323.26|0.41894|-1288.050987|0.0463|-0.15011|-0.21249|0.04080931|-1288.097561|7943.0|5.1
4_a47|0.0|0|0.0|0|0|1.304464196|0.0|0.004633887|0.0|-0.121159855|0.038479532|1.42341819|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|-0.017555555|-0.462831711|2|0.893350891|0.783871003|0.84420422|0.8124901999999999|1|0.874200878|-0.092556319|0.444849947|0.007772995|-42.46254967|96.20929041|-0.03525955|2.300808176|-1.48090111|-23.10213311|57.78603076|46.69151766|0.402148382|-805.6976052|1528.797085|-10.43683449|0.193395607|6.468023748999999|10.818777699999998|5254.939281|105.2186243|23.78275706|0.013656479|-333.62177030000004|998.8757964|7.429930428|0.0|1.0|2.0|2.75|3.01|-8.79|5.71|58.04|0.0|106.52|1.0|3.0|-5.92|26.0|3.0|361.82|-5.64|2.31e-06|4.96|0.0|-0.05606|5.7708|4.44|3.73|-1509.453558|-1509.4201369999998|332.4|432.89|0.45947|-1509.262887|0.2221|-0.1547|-0.21076|0.03342033|-1509.3147789999998|32.0|7.5
43_a18|0.0|0|0.0|0|2|1.251175234|0.0|0.032999679|4.844187086|-0.01369899|0.033734062|0.0|0.002712865|0.031746165|10.94702053|-0.032429984|0|-0.140532044|-0.460675034|0|0.718255592|0.713379703|0.7458234990000001|0.712848727|0|0.852344887|-0.0822489459999999|0.3439906129999999|0.006890688|-54.49271386|0.66443384|-0.0311212229999999|4.156080507|-2.302970476|-42.32033664|69.46280937|59.84418608|0.481954273|-1788.541603|1579.614523|-18.77059344|0.125626651|10.01438533|19.33108376|7428.282915000001|97.56464265|27.64206062|0.007193089|-581.4944803999999|2045.512486|5.5863235410000005|0.0|1.0|2.0|4.54|0.0|-9.6|4.08|76.5|1.0|160.76|1.0|9.0|-6.45|38.0|3.0|508.65|-5.96|1.09e-06|5.1|1.0|-0.04949|3.2233|8.79|3.2233|-1611.621186|-1611.598032|384.65|702.4|0.6926800000000001|-1611.126246|0.5429|-0.13196|-0.18145|0.02315412|-1611.198355|625.0|6.2041
3j_a32|0.0|1|0.0|0|1|0.609420782|0.0|0.0053427669999999|6.3044488020000005|-0.017889768|0.037373737|2.248764828|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|-0.052818794|-0.528541012|0|0.812195122|0.824282683|0.8884057059999999|0.7557114|1|0.865101945|-0.095013178|0.27811778|0.013773753|-37.33051857|47.55031019|-0.030815085|3.885056172|-1.140158136|-19.82606536|58.58770587|44.64569478|0.4482615029999999|-605.5327007000001|1778.1826620000002|-8.691773249|0.251226|5.900829539|10.69497519|4866.613493|133.42496409999998|21.85672669|0.015301673|-264.245436|808.6988876|8.126647477|1.0|1.0|1.0|3.27|3.0|-6.69|4.93|110.94|0.0|95.74|1.0|3.0|-5.92|23.0|3.0|338.45|-4.8|1.58e-05|3.89|0.0|-0.05361|3.4982|3.02|3.4982|-1671.507439|-1671.479105|354.42|405.19|0.7028|-1671.351322|0.3005|-0.14498|-0.19859|0.02833407|-1671.402462|8.0|8.0969
9c_a31|0.0|0|0.0|0|1|0.610135804|0.0|0.031715924|5.733341277|-0.055520387|0.03482906|0.0|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.138799714|-0.546598398|0|0.8083148840000001|0.842823186|0.8856644770000001|0.770283733|0|0.6746901059999999|-0.128097622|0.287455956|0.030296721|-65.84728287|153.5739377|-0.035867334|12.30439782|-1.7933667130000002|-41.96335759|97.22026028|85.15486955|0.4558841429999999|-1142.882218|2242.189942|-14.56678943|0.329283294|8.188627935|15.04941978|5658.985169|209.8466636|34.07943198|0.024456662|-217.5897278|1703.9715989999995|15.58581614|1.0|1.0|2.0|3.66|3.09|-7.24|3.7|117.37|0.0|108.16|1.0|8.0|-5.23|28.0|5.0|398.48|-4.16|6.94e-05|3.1|0.0|-0.03249|3849.0|4.94|3849.0|-1618.157698|-1618.115927|322.12|588.58|0.7007399999999999|-1617.892493|0.2554|-0.15975|-0.19224|0.04177078|-1617.9568470000002|0.42|6.3768
14w_a23|0.0|1|0.0|2|0|1.197963556|3.132012648|0.013971812|5.351858133|-0.109136569|0.046678487|0.6813799420000001|0.003379755|-0.042151195|10.31321817|-0.031435038|2|-0.073958723|-0.427696371|2|0.5788469970000001|0.802520527|0.8668730109999999|0.558482531|1|0.7880718659999999|-0.088508061|0.228641034|0.022440155|-46.76570273|43.30287556|-0.035779855|9.814393755|-1.681653166|-30.92760432|72.23920014|61.60607046|0.4972095239999999|-1112.129203|2283.383402|-15.648625699999998|0.256548212|7.833745658|15.58053709|6998.078982999999|169.6632599|31.82765022|0.020725002|-322.004381|1495.89956|13.70608418|1.0|0.0|1.0|3.42|3.35|-7.93|5.14|105.02|1.0|120.2|1.0|5.0|-5.68|32.0|6.0|447.46|-5.27|5.41e-06|3.78|0.0|-0.0798|3.6632|3.97|3.6632|-1828.385903|-1828.363862|338.46|535.54|0.6219399999999999|-1828.161957|0.3855|-0.14844|-0.22824|0.02204118|-1828.222578|2.0|8.6737
11d_a31|0.0|0|0.0|0|1|0.610136352|0.0|0.064475882|5.733341277|-0.116385886|0.0388738739999999|0.0|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|-0.096447723|-0.574318121|0|0.819298311|0.822077662|0.868115289|0.78396996|0|0.585212816|-0.134048091|0.197166451|0.034417775|-82.05480081|296.2476128|-0.040797245|12.89967697|-1.87667327|-50.23449218|98.8237718|103.1255906|0.4816588089999999|-1148.911798|2039.207676|-15.29068277|0.318229459|7.885647873|15.21323794|5420.356537|194.8221811|36.63453013|0.027374162|-222.5622569|1685.188386|16.75864338|1.0|1.0|2.0|3.6|2.83|-6.23|4.03|125.57|0.0|102.13|1.0|7.0|-5.48|27.0|6.0|385.44|-4.2|6.26e-05|3.17|0.0|-0.03404|3.8009|4.87|3.8009|-1598.7152199999998|-1598.671315|326.2|551.86|703.0|-1598.4848980000002|0.2642|-0.15822|-0.19226|0.04390452|-1598.546288|0.03|7.5229
8a_a50|0.0|1|0.0|1|1|1.39826105|2.03117465|-0.0737162059999999|5.777652323|-0.021959577|0.03904321|1.99158738|0.007671336|-0.150515325|10.94501357|-0.058014797|2|-0.065546446|-0.352654037|1|0.75162266|0.804535572|0.8718949979999999|0.7135713840000001|1|0.860876738|-0.08230347|0.278028663|0.018809422|-34.88425666|133.8183888|-0.031655181|4.778811898|-1.234552044|-17.58335405|50.06249379|44.36511568|0.46183401|-622.2739931|1503.563342|-8.042467074|0.248584287|5.754657432|10.69309012|4638.284496|125.2985144|21.23424244|0.017017336|-253.4513797|828.1354551|8.577560914|0.0|1.0|1.0|3.34|2.01|-6.32|3.71|59.39|0.0|94.75|1.0|2.0|-3.86|24.0|3.0|313.36|-4.13|7.48e-05|2.95|0.0|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.671867|-1006.637067|297.06|396.63|0.3462199999999999|-1006.508913|0.1217|-0.17244|-0.20051|0.03479985|-1006.557694|47.0|7.3279
