molecula|SddssS|n9FaHRing|NaasN|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14b_a50|0.0|1|2|2|4.240438135|-0.092558007|5.82008293|0.030219907|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|-0.041169251|2|2|-0.106938404|-0.1786649189999999|1|0.74726683|0.7887047979999999|0.030057537|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.7031402240000001|0.022423099|14.70317076|25.31245624|62.89861413|-0.025558317|9.64109526|-21.65397937|-16.75898192|47.72661339|2967.872393|592.81677|2984.248708|-10.98912227|0.362718946|6.3538844910000005|11.45638132|6737.145102|237.8403928|26.29763086|0.021820402|1577.857852|1.0|1.0|1.0|1.0|0.0|3.64|0.35|-6.86|4.81|66.99|2.32|0.0|128.39|0.0|1.0|7.0|33.0|5.0|441.52|0.0|2.51e-05|0.0074099999999999|3.51|0.0|1.3900000000000001e-07|6.12e-05|5.2834|3.05|-1431.068494|304.07|0.1637|234.67|533.25|0.55594|-1430.72987|0.1373|-0.1936|-1430.7933859999998|6.7927|6.58|5.1818|5.1818
5a_a50|0.0|1|2|1|4.202707546|-0.203248487|5.82008293|0.038040936|0.017227585|2.475383677|-0.06986407|0.012640587|-0.256097122|-0.130929632|2|2|0.028229556|-0.102607753|1|0.699970832|0.788709546|-0.132977171|0.6759066159999999|1|0.969892876|-0.038932964|-0.065209836|0.2814514|0.010185297|5.435098605|6.819160781|16.06582337|-0.022747617|2.900288114|-11.08625592|-12.13862875|26.21058426|2246.106104|517.556163|1605.985157|-6.477439183|0.33472483|5.892775027000001|10.76914508|4770.917486|178.61652859999998|18.24602704|0.017576522|784.5791628|1.0|0.0|1.0|1.0|0.0|3.28|0.14|-6.24|4.33|35.64|2.62|0.0|101.86|0.0|1.0|2.0|25.0|2.0|326.39|1.0|0.000129|0.0102|3.46|0.0|5.7e-07|0.000186|5.6146|3.39|-1029.930364|308.73|0.2735|220.82|455.34|0.39948|-1029.734933|0.1156|-0.19146|-1029.786489|5649.0|4.1|5.3872|5.3872
9r_a24|0.0|0|0|0|0.0|-0.134192489|4.59511985|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|-0.043274854|1|1|-0.29065818|-0.179075526|3|0.786430472|0.7958149290000001|-0.120617935|0.7526889940000001|0|0.8417158379999999|-0.0618978309999999|-0.082022572|0.32720212|0.015557618|10.4302588|71.31566881|106.1180928|-0.025821921|6.992734796000001|-27.82142546|-17.31173182|51.92828155|2644.462265|564.3096436000001|958.7578093|-11.60626518|0.384785172|9.672636984|18.36822555|5501.824326|257.9706516|28.13932796|0.02357068|1519.52371|1.0|1.0|1.0|1.0|1.0|3.04|0.22|-8.66|3.93|79.82|1.02|0.0|116.9|0.0|1.0|8.0|30.0|6.0|400.48|0.0|9.58e-05|0.0351|2.69|0.0|2.21e-09|8.84e-07|4.4722|1.82|-1294.486221|289.16|0.3398|277.23|616.11|0.3398|-1294.201456|0.0029|-0.21074|-1294.263358|3.0322|11.0|7.9586|7.9586
12z_a30|0.0|0|0|2|0.0|-0.1155022219999999|5.351858133|0.040566449|0.034848862|0.0|-0.537984876|0.003529389|0.018796341|-0.045463448|1|1|0.05890953|-0.12254489|1|0.8397577820000001|0.809127478|-0.02232319|0.794193541|0|0.832920077|-0.071429418|-0.107776943|0.315493739|0.030875938|21.47520633|54.40462246|116.2094523|-0.034034824|14.93669572|-34.55504699|-23.67231332|71.1566605|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|7074.004131999999|256.7627363|37.52507564|0.029109145|2138.929312|1.0|0.0|1.0|1.0|1.0|0.0|0.21|-6.83|2.63|100.11|2.2|0.0|140.26|0.0|1.0|7.0|33.0|6.0|458.54|0.0|2.47e-06|0.00456|3.81|0.0|1.47e-07|6.720000000000001e-05|4.8063|3.34|-1804.814868|360.02|0.1855|257.96|580.6|0.5513100000000001|-1804.51674|0.1441|-0.19279|-1804.581882|7.2113|44.0|7.3615|7.3615
6e_a31|0.0|0|0|1|0.0|0.06650322|5.733341277|0.037803618|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|-0.0462850729999999|2|2|0.225356759|-0.002840672|0|0.838789705|0.78240875|-0.071378445|0.795570315|0|0.623340994|-0.122985602|-0.130898441|0.177030306|0.032627586|19.89514173|159.9587946|229.6732654|-0.046541668|12.13134981|-45.72760428|-28.37945369|94.88738762|2776.836977|380.0911673|2188.417358|-17.30478148|0.239502096|7.513687859|14.40145519|6053.812282|146.03985980000002|37.31693873|0.022744048|1679.262243|1.0|1.0|1.0|1.0|2.0|2.62|0.1|-7.33|4.0|131.36|1.36|0.0|109.69|0.0|1.0|4.0|29.0|5.0|404.44|1.0|2.34e-06|0.00883|3.2|0.0|4.67e-08|1.89e-05|3.3083|4.31|-1652.669408|374.76|0.5103|374.76|490.75|0.70391|-1652.445002|0.5103|-0.18844|-1652.503557|8.3583|0.37|6.4318|6.4318
9h_a40|0.0|0|1|0|1.7679629630000002|0.014753178|5.4161004020000005|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|2|2|0.270048551|0.048470175|0|0.778613709|0.740778143|-0.160855189|0.7528137909999999|1|0.864310149|-0.09201708|-0.095803029|0.219852623|0.012390387|6.199629554|132.6583116|67.89350333|-0.041058441|3.102034287|-23.03722449|-20.54391962|52.2411122|2073.354193|432.46450360000006|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|4322.734135|68.10626265|23.78085181|0.011321157|832.3298135|1.0|1.0|1.0|0.0|0.0|3.55|0.11|-6.51|4.44|67.66|3.22|0.0|93.19|0.0|1.0|3.0|23.0|3.0|321.4|1.0|2.23e-06|0.00244|4.51|0.0|3.09e-07|9.93e-05|4.2372|3.9|-1293.174246|368.18|0.3851|292.61|410.18|0.64952|-1293.033723|0.2721|-0.20038|-1293.083512|2841.0|3.98|5.4001|5.4001
14i_a23|0.0|1|2|0|3.2692375460000003|0.142566578|5.351858133|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|-0.026731172|2|2|0.075401108|-0.017918675|2|0.77007911|0.8025091329999999|0.158023239|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|14.65077903|324.811841|151.83084580000002|-0.039760909|10.01786784|-41.59306642|-27.18760085|75.47917433|3097.406945|531.9462982|2447.1741030000003|-18.59026006|0.221904316|8.107659819|15.53342127|7030.347905|151.7330992|34.94120504|0.019276934|1782.001457|0.0|0.0|1.0|1.0|2.0|2.64|0.04|-6.96|3.12|148.11|2.28|1.0|128.38|1.0|1.0|6.0|33.0|5.0|454.51|0.0|6.11e-06|0.0183|2.46|0.0|1.11e-07|5.03e-05|3.6931|4.64|-1798.64228|335.72|0.3639|335.72|580.74|0.55606|-1798.371346|0.3639|-0.23121|-1798.434186|8.3755|3.0|8.4622|8.4622
21_a34|0.0|0|1|2|1.88614418|0.026135784|5.860786223|0.036880342|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|-0.009996155|1|1|-0.201539853|-0.254686357|1|0.702772307|0.740092842|0.116926272|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.527371706|0.034163186|22.9240533|168.9671187|217.1470086|-0.041572921|15.38241267|-42.9239565|-27.89610644|86.89263143|3115.110331|453.8692584|2429.6035|-18.7187412|0.271739906|7.253455092999999|13.65523159|7048.305909000001|182.341897|38.30514214|0.023973624|1953.562249|0.0|0.0|1.0|1.0|0.0|3.52|0.12|-7.68|3.23|86.55|1.72|1.0|122.59|0.0|1.0|4.0|33.0|6.0|438.43|0.0|3.14e-05|0.0085|3.02|0.0|2.07e-08|9.06e-06|4.3011|7.78|-1483.3359380000002|401.11|0.2174|288.26|530.93|0.6893199999999999|-1483.057743|0.0002|-0.20872|-1483.12009|7.9399|3.36|5.4737|5.4737
33_a20|0.0|0|1|0|1.915285809|-0.188733405|4.727387819|0.0388043479999999|0.148855442|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|-0.062750442|1|1|0.248715569|-0.036258691|2|0.616352201|0.74131936|-0.0854333469999999|0.607038752|1|0.9493896|-0.058927252|-0.069838312|0.399354817|0.012738882|8.340767701|8.680600701|33.13709773|-0.0265385579999999|5.46110745|-25.26187502|-17.37608867|46.92331405|2737.8873550000003|621.611679|2274.654579|-11.3769728|0.240643818|8.062843544|15.094865900000002|5916.443448|157.56124519999997|22.88265911|0.013564844|1144.132956|1.0|0.0|1.0|1.0|0.0|3.59|0.08|-9.69|5.39|67.39|2.61|0.0|121.62|0.0|1.0|4.0|31.0|4.0|401.46|1.0|2.48e-06|0.0012|4.47|0.0|2.04e-10|8.199999999999999e-08|5443.0|4.07|-1275.852801|318.99|0.6157|227.79|563.98|0.27375|-1275.602977|0.0463|-0.21788|-1275.662457|5.0369|34.0|7.4685|7.4685
13k_a6|0.0|0|0|1|0.0|0.031525207|5.351858133|0.04162037|0.051404465|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|-0.072504783|1|1|0.08217847|-0.045794891|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|0.827754203|0|0.641032542|-0.11937574|-0.127178105|0.212093198|0.0296987679999999|20.6185734|183.1261118|249.215618|-0.045420752|14.31458589|-57.53822059|-31.53366823|103.4959988|2966.890288|445.0412356000001|3332.974951|-21.89246528|0.202868306|8.370126134|14.58291125|6492.211639|140.8427117|39.55891914|0.017981419|2215.299472|1.0|1.0|1.0|1.0|3.0|2.8|0.16|-8.89|3.8|115.15|1.39|0.0|124.98|0.0|1.0|7.0|33.0|5.0|441.48|1.0|3.26e-06|0.0075599999999999|3.39|0.0|1.29e-09|5.7e-07|5112.0|5.41|-1465.862962|349.49|0.3971|242.53|577.68|0.4547|-1465.557346|0.0137|-0.1944|-1465.621288|10.5079|46.0|7.3372|7.3372
4n_a46|0.0|0|1|1|2.093595994|-0.061148449|5.587248657999999|0.045335917|-0.2264394139999999|0.0|-0.234842682|0.004988019|-0.144852516|-0.064683066|1|1|-0.349865095|0.070558373|0|0.741742667|0.722331115|-0.06655165|0.7427183759999999|0|0.903145407|-0.103381106|-0.085838139|0.371438024|0.008424451|4.629240193|172.8490949|53.22165035|-0.031047837|2.543769935|-31.21601103|-17.06080312|61.43721285|2195.786424|496.2788787|2116.313581|-9.374920341|0.136796337|5.666371466|9.921794991|4955.374473|75.1696593|19.76451658|0.0077084869999999|928.9322794|1.0|0.0|1.0|1.0|1.0|2.84|0.27|-6.67|4.94|61.84|2.99|0.0|102.92|0.0|1.0|2.0|26.0|3.0|343.42|1.0|3.75e-06|0.00273|4.41|0.0|2.14e-07|7.340000000000001e-05|5.7448|4.57|-1090.343872|313.65|253.0|215.82|502.02|0.41625|-1090.098769|0.0711|-0.20685|-1090.151267|8773.0|5194.0|5.2845|5.2845
3d_a32|0.0|1|0|0|0.0|0.0181036519999999|5.733341277|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|-0.0602430179999999|3|3|-0.1131110759999999|-0.076494363|0|0.8315372|0.8444218509999999|-0.069007775|0.77923808|1|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|7.807299836|62.43434632|58.01666174|-0.02867299|4.22710649|-20.13777259|-15.52441767|45.000975700000005|2213.978384|483.4133562|1855.167124|-8.405385739|0.2794597139999999|6.15119195|10.75032687|4752.534658|151.30787800000002|21.54552351|0.0160633|840.275417|1.0|1.0|1.0|1.0|1.0|3.11|0.24|-7.29|5.07|110.94|1.94|0.0|97.86|0.0|1.0|4.0|23.0|3.0|340.47|1.0|2.81e-07|0.00251|4.5|0.0|5.13e-08|1.75e-05|3.5105|3.42|-1672.758552|353.18|0.5031|353.18|465.41|0.7035100000000001|-1672.585902|0.5031|-0.19671|-1672.638515|5.1728|8.0|8.0915|8.0915
8k_a46|-3.737070812|0|1|1|2.105349622|0.1436554669999999|5.533389489|0.038616352|-0.061030265|0.0|-0.397337564|-0.002099764|-0.114070359|-0.038125|1|1|-0.1017929319999999|-0.030019362|2|0.73768327|0.786206898|0.095179795|0.687020939|0|0.7381768390000001|-0.08638304|-0.0863473759999999|0.400181795|0.009441365|6.774333772|104.0919365|187.86239430000003|-0.033099828|4.860695117|-44.4725532|-23.74966689|68.75557551|3351.548891|529.6539372999999|2328.360804|-17.04077386|0.173430886|8.070811215|15.94634031|7352.280688|124.4394929|28.73282642|0.0112621819999999|1723.969585|1.0|0.0|1.0|1.0|2.0|2.82|0.24|-8.66|5.37|124.17|1.86|0.0|132.47|0.0|1.0|5.0|34.0|6.0|474.58|0.0|1.82e-06|0.00355|3.45|0.0|2.17e-09|1.03e-06|5.0379|7.63|-1845.304274|302.15|0.1354|246.1|642.39|0.41618|-1844.970617|0.1166|-0.20954|-1845.037411|3.8107|147.0|6.8327|6.8327
17_a4|0.0|0|1|1|1.690442177|-0.188642713|5.4161004020000005|0.043084795|-0.01849014|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|1|1|-0.073733221|-0.0179434139999999|1|0.49887819|0.772721853|0.0147116789999999|0.484393047|0|0.888791225|-0.0887214819999999|-0.08932566|0.332034943|0.01061251|5.472562628|17.08736223|57.34712812|-0.042181562|2.822041259|-23.59250328|-21.75180355|51.22364842|2351.601697|458.3237652|1658.726841|-11.21677197|0.138303414|5.923504372999999|10.65499029|5322.773303|71.31904507|25.24299609|0.012827738|908.7478594|1.0|0.0|0.0|1.0|0.0|2.94|0.11|-6.56|6.26|30.71|3.66|0.0|85.09|0.0|1.0|3.0|25.0|6.0|345.29|1.0|4.39e-05|0.00532|4.01|0.0|2.74e-07|9.44e-05|4.3363|4.44|-1255.994721|285.92|0.2045|285.92|413.28|0.47353|-1255.881628|0.2045|-0.21745|-1255.932407|6.3221|877.0|6057.0|6057.0
17b_a50|0.0|1|2|1|4.35392516|-0.145258626|5.82008293|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|-0.152660972|-0.15040528|2|2|0.05636897|-0.2252068689999999|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|8.976922737999999|9.9094658|47.42733742|-0.02681014|6.247196459|-23.14256283|-18.65764227|42.23167946|2765.537065|648.4900322000001|1948.148592|-12.98417734|0.1966134769999999|8.324966952|16.11918162|6059.076348|136.82673369999998|23.22374317|0.010169967|1439.872076|1.0|1.0|1.0|1.0|0.0|3.57|0.35|-7.54|4.92|51.77|2.71|0.0|131.39|0.0|1.0|8.0|32.0|4.0|426.56|0.0|1.7899999999999998e-05|0.0052|3.96|0.0|2.87e-08|1.22e-05|4.2447|3.77|-1337.1910779999998|306.75|0.1817|292.09|647.75|0.6269899999999999|-1336.833957|0.1758|-0.19879|-1336.899093|8.4096|122.0|6.9136|6.9136
14ad_a23|0.0|1|2|0|3.3437482860000003|-0.1101542319999999|5.351858133|0.0444129979999999|0.118047355|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|-0.031279567|2|2|0.2086248289999999|-0.143336826|2|0.7763406840000001|0.7830067820000001|0.165157698|0.7317531540000001|1|0.887131635|-0.059168372|-0.085840335|0.224009311|0.033831691|24.18091285|52.63180108|80.67170209999999|-0.029653934|17.28310144|-30.226481300000003|-21.19489662|66.47100256|3209.330728|634.0697778|2339.533586|-15.14887177|0.424119041|8.661363236|16.34071148|7308.229822|303.1354708|36.80430179|0.033365494|2024.236598|0.0|0.0|1.0|1.0|1.0|3.49|0.12|-7.6|4.03|123.48|2.42|1.0|133.27|0.0|1.0|7.0|34.0|6.0|471.53|0.0|1.6e-06|0.0038799999999999|3.52|0.0|2.49e-08|1.17e-05|3.3867|2.99|-1858.957788|366.09|0.4106|366.09|618.01|0.6956600000000001|-1858.668058|0.4106|-0.20659|-1858.733603|6.7584|4.0|8.3595|8.3595
8a_a32|0.0|1|0|0|0.0|-0.0755556459999999|5.733341277|0.04008547|-0.0281981579999999|2.059960334|-0.497414715|-0.003484915|-0.020716518|-0.128684642|3|3|-0.050766252|-0.0852122769999999|0|0.788133615|0.845443342|-0.184419911|0.7507116140000001|1|0.814553726|-0.083474428|-0.109412858|0.221908108|0.018321589|11.48993376|73.64907732|116.298071|-0.035678106|7.205629442999999|-32.82934751|-22.37464674|63.83886888|2574.085885|510.8273411|3312.822051|-14.03170956|0.250915471|7.420041446|14.26997798|5659.295213|157.3554684|29.86932167|0.017733503|1373.988797|1.0|1.0|1.0|1.0|2.0|3.67|0.26|-7.65|4.65|140.04|1.37|0.0|110.69|1.0|1.0|7.0|27.0|4.0|397.52|1.0|1.5199999999999998e-07|0.00406|4.17|0.0|2.23e-08|8.86e-06|3562.0|4.98|-1880.767206|348.07|0.4315|348.07|566.07|0.70316|-1880.536478|0.4315|-0.2061599999999999|-1880.595748|7.6703|45.0|7.3468|7.3468
3_a20 (SB-525334)|0.0|0|0|0|0.0|-0.048050965|4.727387819|0.0526353279999999|0.001821898|1.728260385|-0.274640708|0.001924142|-0.175513234|-0.119584218|1|1|0.002992397|-0.169090412|2|0.818922083|0.7186587|0.087932573|0.7835436240000001|1|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|0.0123308269999999|6.965173618|43.70154849|70.23182172|-0.029269046|3.934338039|-19.50382741|-16.53287135|41.49386505|2243.481559|494.6267525|1782.992456|-9.33873414|0.215089498|5.943823875|10.9543133|4905.195832|121.495147|21.06338405|0.0117802769999999|989.9790502999998|1.0|1.0|1.0|1.0|1.0|2.82|0.24|-8.39|4.69|67.35|1.69|0.0|104.59|0.0|1.0|3.0|26.0|4.0|343.42|1.0|1.42e-05|0.00647|3.74|0.0|4.07e-09|1.4e-06|4.9821|3.9|-1086.585811|390.77|367.0|248.86|498.74|0.49443|-1086.329436|0.1171|-0.20131|-1086.383308|4.8164|162.0|6.7905|6.7905
4_a3|0.0|0|0|0|0.0|0.2122551539999999|4.727387819|0.035345345|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.057349653|0.0248526079999999|1|1|-0.208888686|0.053425134|1|0.640351067|0.721302096|-0.028924747|0.628171026|1|0.74053397|-0.110345083|-0.098695428|0.5842630360000001|0.008006786|3.806447632|235.6982345|123.350856|-0.039478171|1.809595554|-24.93884341|-18.76802992|56.26480013|2142.972568|352.05186289999995|1548.626215|-8.922372453|0.133023729|5.05182773|8.648209506|4885.093366|63.23984222|21.6476858|0.0100954959999999|757.6690029|1.0|1.0|0.0|1.0|1.0|2.6|0.0|-7.53|5.17|80.04|3.07|0.0|92.65|0.0|1.0|2.0|23.0|3.0|321.37|1.0|2.02e-06|0.00264|4.3|0.0|2.950000000000001e-08|9.48e-06|5.9341|3.53|-1355.332318|356.58|0.1776|208.93|338.33|0.3809|-1355.192416|119.0|-0.20826|-1355.239905|3.1409|1259.0|5.9|5.9
31_a47|0.0|1|1|0|1.441825189|-0.075563891|4.727387819|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|0.001073537|1|1|-0.188419195|-0.035190699|2|0.677766155|0.856640117|-0.1978980839999999|0.6463892179999999|1|0.696020038|-0.10715233|-0.1056956209999999|0.486720182|0.021401336|13.27533898|355.5321928|188.5600536|-0.037580665|8.234748813|-41.22978713|-23.31144534|79.74238158|2689.159869|431.7441681|1322.82831|-14.46018796|0.29335997|8.214180216|15.6194341|6019.5391740000005|181.972428|32.98913783|0.024209265|1484.511202|1.0|1.0|1.0|1.0|2.0|2.38|0.1|-7.62|4.24|98.72|2.0|0.0|109.21|0.0|1.0|5.0|29.0|5.0|410.83|1.0|2.56e-05|0.0166|2.86|0.0|2.42e-08|9.95e-06|3.9744|4.2|-1735.435432|340.91|0.3264|311.96|508.69|0.68276|-1735.225703|83.0|-0.20463|-1735.284957|8.6244|16.0|7.8|7.8
12z_a36|0.0|0|0|2|0.0|-0.065211069|5.351858133|0.041767677|0.037307819|0.0|-0.421948174|-0.000143196|-0.010881947|-0.030529442|1|1|0.066366917|-0.098598933|1|0.8707354620000001|0.826316772|0.103551178|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|0.492335362|0.023371488|15.50078625|114.3931487|109.572766|-0.036238222|10.28066212|-35.89088901|-24.03445318|69.61568586|2841.692299|553.6621150000001|2451.657399|-15.940487699999998|0.287317638|8.016303367999999|14.78435842|6146.834385|190.5590792|33.72393432|0.0225782039999999|1719.920651|1.0|0.0|0.0|1.0|2.0|0.0|0.13|-6.66|1.76|92.99|1.38|0.0|128.47|0.0|1.0|5.0|31.0|5.0|406.44|0.0|0.000101|0.0458|2.4|0.0|2.21e-07|8.97e-05|3.8969|2.98|-1325.195958|318.16|0.4423|318.16|539.36|0.69397|-1324.951498|0.4423|-0.2139199999999999|-1325.010808|6.5892|5.0|8301.0|8301.0
12j_a30|0.0|0|0|2|0.0|0.04148877|5.351858133|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|-0.075816941|1|1|-0.0431311459999999|-0.053644471|1|0.8414737059999999|0.795446883|0.0060012969999999|0.7991060659999999|0|0.842199041|-0.073909106|-0.094132698|0.328405591|0.015613498|10.09017681|88.51817261|101.9784021|-0.036204884|6.520746879|-30.8670468|-23.39729904|57.85371764|2784.7999170000003|544.2686362000001|2258.891981|-15.12043521|0.1865388989999999|8.067697897|15.41574553|6105.3402670000005|120.550211|28.76265258|0.01349128|1495.657934|1.0|0.0|1.0|1.0|1.0|0.0|0.17|-7.01|2.93|81.65|3.04|0.0|132.24|0.0|1.0|5.0|30.0|4.0|412.51|1.0|2.21e-06|0.00291|4.23|0.0|9.75e-08|4.02e-05|5.1971|4.14|-1615.096172|356.4|0.2163|238.56|549.64|0.3087|-1614.831741|0.1516|-0.1987799999999999|-1614.894278|5.1081|9.0|8058.0|8058.0
16b_a32|-3.3094926630000003|1|0|0|0.0|0.0873104119999999|5.733341277|0.041958333|-0.012739425|2.033356859|-0.423467596|-0.008277865|-0.018753196|-0.0657820279999999|3|3|-0.023602065|-0.1202046419999999|0|0.745820612|0.852956281|0.056127969|0.6762731040000001|1|0.7465375040000001|-0.088716278|-0.1083060409999999|0.559199331|0.015808858|10.12961779|53.96132589|162.40756509999997|-0.0345657579999999|6.490611388|-36.42406481|-22.14820988|66.97508778|3037.795494|478.3482386|3264.235184|-14.19159402|0.252363732|6.466656381|11.05406524|6612.089615999999|161.7035261|29.62431176|0.017136832|1392.342653|1.0|0.0|1.0|1.0|2.0|2.48|0.28|-7.6|4.88|165.49|0.41|0.0|114.43|1.0|1.0|7.0|28.0|6.0|433.57|1.0|5.19e-07|0.0123|3.14|0.0|2.54e-08|1.1e-05|3.6211|6.37|-2315.990437|342.39|0.2849|342.39|567.01|0.70233|-2315.757928|0.2849|-0.2094099999999999|-2315.819979|7.0093|17.0|7.7696|7.7696
14a_a10|0.0|0|1|2|2.156210368|-0.2090476269999999|5.4161004020000005|0.035660377|0.027446544|2.070512208|-0.147427016|0.011509975|-0.045759336|-0.00421565|1|1|0.042968756|-0.220250238|2|0.76857495|0.7348225290000001|-0.011977878|0.740051323|1|0.911549451|-0.044416218|-0.070610745|0.43555903|0.0135610389999999|9.840503082|67.52851799|64.18371923|-0.018970051|7.140714112|-23.38784787|-13.76552695|42.07091945|3075.550631|661.4615097|1774.8853399999998|-9.988888957|0.457984122|10.0292632|18.88856367|6754.660977|332.3339934|25.39690722|0.0219172279999999|1701.592784|0.0|1.0|1.0|1.0|0.0|4.4|0.39|-8.18|3.36|59.31|1.94|0.0|146.76|0.0|1.0|7.0|35.0|6.0|468.59|0.0|6.159999999999999e-05|0.00743|3.29|0.0|6.55e-09|3.07e-06|5.5808|2.25|-1489.655581|326.1|0.2835|222.16|645.26|0.34245|-1489.42155|0.0005|0.19621|-1489.487381|4.8004|74.0|7.1308|7.1308
12au_a36|-3.3109381210000004|0|0|2|0.0|0.074839187|5.351858133|0.044036281|0.075815782|0.0|-0.613616984|-0.006862238|-0.023640632|-0.03802163|1|1|0.1320241419999999|-0.15024383|1|0.8183043390000001|0.825565083|-0.021932444|0.750657639|0|0.698996981|-0.090166553|-0.110305773|0.284342092|0.021569487|15.51748637|102.3999102|216.5471227|-0.038036474|11.16356587|-46.66686194|-27.36414058|80.38496714|3484.987058|502.8713191000001|2384.109036|-19.68626738|0.283941389|8.963940512999999|17.67586495|7239.100414|204.2726719|38.21494522|0.023021031|2216.466823|0.0|0.0|0.0|1.0|3.0|0.0|0.17|-6.87|2.15|123.75|0.84|0.0|142.02|0.0|1.0|7.0|34.0|6.0|474.54|0.0|0.0001409999999999|0.0897|1.64|0.0|1.36e-07|6.45e-05|5.1307|6.24|-1876.207937|334.15|809.0|241.65|618.65|0.58518|-1875.89525|0.0158|-0.2087099999999999|-1875.960827|8.0814|47.0|7.3279|7.3279
12y_a36|0.0|0|0|2|0.0|-0.061103469|5.351858133|0.041767677|0.036174187|0.0|-0.410155116|0.002782748|-0.049845887|-0.028440975|1|1|0.06152178|-0.095253274|1|0.90500247|0.820226782|0.046673879|0.856135378|0|0.83704133|-0.076585128|-0.098532865|0.424572485|0.019404665|13.04507243|114.430624|109.55137340000002|-0.036493654|8.769742642|-34.61187706|-24.53339777|64.53055627|2793.629988|562.7133986|2304.463084|-16.49293906|0.244264266|7.589386902|14.80236899|6082.16777|164.2102614|32.46293206|0.01873364|1752.9983309999998|1.0|0.0|0.0|1.0|2.0|0.0|0.12|-7.01|2.42|69.2|2.38|0.0|133.84|0.0|1.0|6.0|31.0|4.0|407.47|0.0|2.6e-05|0.0115|3.45|0.0|9.66e-08|3.94e-05|3.8794|3.83|-1310.350902|319.6|0.4358|319.6|532.91|0.66796|-1310.077567|0.4358|-0.20673|-1310.137888|8249.0|12.0|7.9208|7.9208
