molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
14y_a23|0.0|0|1|0.0|2|7.423568444|0|1.197960595|3.3149940630000003|0.0600764409999999|-0.005875443|5.351858133|-0.022719307|2|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|-0.125978901|-0.4598871539999999|2|0.719722236|0.802520527|0.137426346|-0.049318182|0.8668730109999999|0.64069202|-0.057809342|-0.080613242|0.018804822|-39.9727336|-55.74067298|13.00274534|0.074747068|51.68445972|8.990852582999999|82.29531392|-1.612264842|67.16839951|-23.71943531|0.486730407|3096.562257|8.213390641|16.00209862|0.948293868|149.890474|30.28429949|0.016527|1423.362076|665.6233736|0.0|0.0|1.0|1.0|1.0|3.41|0.05|-8.57|4.64|105.02|3.99|130.3|1.0|5.0|-6.77|32.0|4.0|0.0|0.0|0.0|-6.13|8.18e-05|7.37e-07|0.000354|0.0|2.6899999999999996e-09|1.29e-06|-0.08374|3.6413|4.73|713.1|1217.48|444.0|585.2|0.61338|444.0|-0.14942|4.8799|-2548.953933|6.5205|4.0|8.4225
GW6604_a52|0.0|1|0|2.944144148|0|6.605297921|0|1.427583999|0.0|-0.277102285|-0.002149879|4.59511985|-0.005328809|2|-0.0778992459999999|0.0|-0.085995143|0.007746755|-0.118272803|10.94914378|-0.028376521|1|0.067497086|-0.201462112|2|0.709088617|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.689009112|-0.071850787|-0.072069252|0.009021088|-35.51891876|-35.62691523|4.459510077|0.12653545|62.55188751|2.204526664|0.2386028039999999|-1.081038779|44.37166117|-14.44334401|0.4597869779999999|2044.612273|6.2973559020000005|11.6571716|0.851121611|130.8549791|19.64292268|0.01768964|726.7881391|359.1060668|1.0|1.0|0.0|1.0|1.0|2.68|0.0|-8.03|4.49|54.46|1.91|90.49|1.0|3.0|-3.87|23.0|3.0|0.0|1.0|1.0|-4.16|0.0402|6.929999999999999e-05|0.0207|0.0|9.31e-09|2.78e-06||||||||||||||107.0|6.9706
3a_a32|0.0|1|1|3.226454082|0|7.678326357|0|0.6094208210000001|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|0.125185185|3|-0.1568626659999999|-0.491457345|0|0.84134255|0.844272053|-0.045516432|0.215012723|0.921812162|0.7757299320000001|-0.080607266|-0.0970820759999999|0.0224684379999999|-37.30101542|-44.92473442|10.39727075|0.182929032|84.65041685|4.811337463|0.0|-0.970820756|55.87310101|-14.97491147|0.461044711|2028.93875|5.755284924|10.67859439|0.855441483|151.63860559999998|22.27382254|0.0236593529999999|668.2146761|278.73805810000005|0.0|1.0|1.0|1.0|1.0|2.96|0.07|-6.12|5.77|110.94|1.19|83.28|1.0|2.0|-5.32|20.0|3.0|0.0|0.0|1.0|-4.35|0.00144|4.51e-05|0.0134|0.0|7.66e-07|0.0002279999999999|-0.0558|3.6308|2.17|492.91|801.12|0.2719|355.48|0.70229|0.2719|-0.15058|3.6178|-1554.748543|5.7916|3.0|8.5686
9h_a24|0.0|1|0|2.916716427|1|7.153833802|0|1.428198245|1.726213624|-0.203768024|-0.002864393|5.209486153|2.01e-05|2|0.078066659|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|-0.002471577|2|-0.047269812|-0.207206943|2|0.687815726|0.78742035|0.183289617|-0.004960317|0.859720539|0.656172477|-0.060337884|-0.0687348109999999|0.018457687|-28.52000725|-32.48899638|8.724425117000001|0.1162247219999999|54.93613103|4.123788393|1.773520599|-0.8935525440000001|47.51520531|-12.42226332|0.477589721|2062.34011|5.805547147|11.11300329|0.914204295|202.1279819|21.70315707|0.031789952|737.9073405|295.8603625|1.0|0.0|0.0|1.0|1.0|2.84|0.0|-6.05|2.42|72.28|1.07|82.17|1.0|3.0|-2.83|22.0|4.0|0.0|1.0|1.0|-3.24|423.0|0.000575|166.0|0.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|506.68|831.92|0.3844|363.48|0.61928|0.0073|-0.18239|5.6654|-945.200628|7.7741|77.0|7.1135
14a_a22|0.0|0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|-0.062215607|-0.081479363|0.021268761|-42.39063895|-55.51601021|14.49148204|0.135922381|92.61079081|9.873779458|60.38977977|-1.629587269|70.33046351|-21.35231162|0.446584227|2885.858295|8.052850876|14.55117701|0.8069597009999999|203.8666248|30.46889826|0.021742777|1584.38271|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|0.08|-9.21|3.87|85.59|1.73|124.05|1.0|6.0|-4.65|32.0|5.0|0.0|0.0|1.0|-4.68|0.00945|2.1e-05|0.00881|0.0|6.1e-10|2.56e-07|-0.06145|5.0653|4.98|695.62|1191.81|0.3051|534.87|0.63156|0.0578|-0.15029|4.9775|-1368.13858|6603.0|38.0|7.4202
18a_a25|0.0|0|0|0.0|1|6.842683282|0|1.194229606|1.875390684|-0.151473962|-0.0029953159999999|4.727387819|-0.019008377|2|0.062229409|2.050257213|-0.170732995|0.007643634|-0.018419483|10.31286118|-0.019985937|1|-0.06333068|-0.2936794219999999|2|0.761417363|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|0.7291583840000001|-0.055926422|-0.078181889|0.0095281269999999|-37.07961488|-51.83514755|6.317215793|0.068371614|45.33086513|4.188358905|0.0|-1.641819678|59.45091020000001|-20.53845469|0.493301255|2857.88027|7.39539242|14.59524518|0.973559258|121.2825364|25.136651|0.011486699|1332.242503|759.4953883|1.0|1.0|1.0|1.0|1.0|3.5|0.08|-9.78|5.89|87.72|2.88|133.85|1.0|6.0|-6.33|32.0|3.0|0.0|0.0|1.0|-5.77|0.000202|1.71e-06|0.000744|0.0|1.67e-10|7.28e-08|-0.05591|5.4965|4.51|694.17|1229.09|0.3234|556.26|0.5274399999999999|0.0027|-0.15732|3.1313|-1675.04368|4.3839|94.0|7.0269
13l_a6|0.0|1|0|3.433158672|0|7.412764017000001|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|5.351858133|-0.132667824|1|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|-0.073210645|-0.564860904|1|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|-0.118071236|-0.126521431|0.030012523|-82.24617981|-88.13242567|20.90615311|0.3569010139999999|248.6104661|14.56282911|118.3485042|-2.53042863|100.8610837|-31.47586631|0.4257335779999999|2967.923804|8.810095892|15.34147837|0.7413520309999999|143.7247666|39.65857501|0.018273048|2220.880201|741.5222707|1.0|1.0|1.0|1.0|3.0|3.64|0.16|-8.89|4.55|115.15|1.39|124.98|1.0|7.0|-5.49|33.0|5.0|0.0|0.0|1.0|-4.77|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5.7e-07|-0.04885|3.6675|5.41|735.52|1249.13|0.3115|578.91|0.70515|0.0165|-0.14562|7.2582|-1465.624566|8.9893|385.0|6.4145
12k_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984231|0.0|-0.001755273|-0.007818038|5.351858133|-0.029595542|2|-0.13882907|0.0|-0.44562817|0.0043261129999999|0.067265077|10.31162844|-0.038714845|1|-0.154412059|-0.4186541|1|0.838579475|0.830875659|0.001281277|-0.067714819|0.883029843|0.7933543279999999|-0.079026221|-0.098188266|0.024177669|-52.35426525|-65.04897323|16.01752015|0.184916442|122.5057244|10.61148425|0.0|-1.865577056|80.03127603|-23.31944323|0.47195436|2920.279667|8.416930701|15.93977881|0.893775698|193.3575303|32.93073182|0.0226150579999999|1745.328787|704.0353382000001|1.0|0.0|1.0|1.0|1.0|4.72|0.17|-6.74|3.89|90.88|2.51|133.77|1.0|6.0|-5.44|31.0|5.0|0.0|0.0|0.0|-4.93|0.00154|1.19e-05|0.0050799999999999|0.0|1.84e-07|7.87e-05|-0.05055|5.1958|3.58|710.82|1200.31|0.2257|564.62|0.6864899999999999|0.1512|-0.14743|4.9516|-1690.094082|5.0736|24.0|7.6144
14b_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605016869|0.0|0.143500839|-0.009130444|4.727387819|-0.1160619169999999|3|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|-0.090994113|-0.100993354|0.012828558|-44.49789848|-49.38772279|6.273415527999999|0.2135234869999999|104.4171556|3.067822725|82.79166784|-1.312913604|57.87172082|-17.83445545|0.487615651|2160.565755|4.989782639|9.738358819|0.951659927|113.9829058|23.25478753|0.017348996|837.1723509999999|358.3503513|0.0|1.0|1.0|1.0|1.0|3.18|0.06|-6.89|4.28|105.82|1.04|93.25|1.0|2.0|-4.45|23.0|4.0|0.0|0.0|1.0|-3.99|0.0113|0.000103|0.0327|0.0|1.28e-07|4.08e-05|-0.06676|3.0724|2.22|524.27|879.19|0.2276|368.39|0.70123|0.2276|-0.12942|2.8743|-1327.398177|3.8724|0.38|6.4202
12r_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984545|0.0|-0.015167821|-0.007553813|5.351858133|-0.093024002|2|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.889479916|0.591758164|-0.090229387|-0.109990462|0.019137908|-58.32042638|-71.0931422|12.36992712|0.27927255|180.5098625|7.995393191000001|0.0|-1.979828309|82.06195604|-26.11584816|0.464481911|2976.944611|7.467190577999999|13.94386247|0.867350555|135.6928105|33.05530181|0.016970201|1619.709789|616.2856203|1.0|0.0|1.0|0.0|1.0|4.66|0.14|-7.16|4.67|81.65|3.58|127.19|1.0|5.0|-5.49|31.0|6.0|0.0|0.0|0.0|-5.17|0.00141|6.71e-06|0.00291|0.0|6.900000000000002e-08|3e-05|-0.05244|5067.0|4.32|679.64|1141.54|0.1908|516.03|0.68476|0.1522|-0.14894|5.2021|-1774.070699|6.5511|29.0|7.5317
8_a27|0.0|1|0|2.599100867|1|6.605297921|0|1.406757715|1.7626247169999998|0.188762686|-0.008444078|4.59511985|-0.077396262|2|-0.14212377|1.21499748|-0.329319041|0.0040883959999999|0.093450172|10.93783465|0.067074515|1|-0.187486926|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|-0.078709803|-0.092265073|0.021852066|-37.50265703|-43.96130162|10.41179748|0.223615972|106.5457267|4.960882344|61.18801154|-1.291711016|53.20197882|-17.09606174|0.479730655|2132.9321670000004|5.016799703|9.642697094|0.92208134|118.305988|22.74314225|0.019394143|818.753121|326.3351007|0.0|0.0|0.0|0.0|1.0|2.79|0.06|-6.28|2.98|76.46|2.19|87.68|1.0|2.0|-3.23|23.0|4.0|0.0|1.0|1.0|-3.52|178.0|0.000299|0.0907|0.0|5.2e-07|0.000158|-0.05015|4.1276|3.96|507.76|848.58|0.2336|374.88|0.64893|0.2336|-0.16958|3.0415|-1004.432889|4.2899|6.0|8.2218
19c_a38|0.0|1|0|3.332128134|0|7.412764017000001|2|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|-0.04575843|2|0.02192428|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|-0.20848518|-0.434836855|1|0.7163622890000001|0.846765471|0.073931688|-0.071918235|0.908721232|0.6885713729999999|-0.0918007669999999|-0.108301657|0.024315945|-57.79749770000001|-68.18641054|15.30924906|0.240808376|151.612258|9.638658988|4.848162625|-1.949429829|82.74311399|-24.06579196|0.477803802|2967.98627|6.97753104|13.36189552|0.914989047|177.10114030000005|33.48483537|0.023120664|1707.726604|640.025745|1.0|0.0|1.0|1.0|3.0|4.84|0.13|-6.92|3.17|105.02|1.76|130.41|1.0|5.0|-4.35|32.0|5.0|0.0|0.0|0.0|-4.12|19.0|7.55e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.23|652.09|1138.6|0.2961|517.28|0.6279899999999999|0.1417|-0.15612|2495.0|-1424.247603|3.2846|9.0|8.0348
46_a18|0.0|0|0|0.0|0|7.03438793|2|1.251088279|0.0|-0.001181461|-0.005378956|4.844187086|-0.018808538|1|-0.046124025|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|-0.224171123|-0.448177615|0|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.76616843|0.699483099|-0.069742249|-0.076485888|0.008975181|-49.54738918|-54.33831169|6.376289807000001|0.173455401|123.2289237|4.5299444310000005|58.66827342|-1.988633091|63.70285871|-20.77641329|0.4548138479999999|3052.94234|8.980343774|16.47206875|0.8342358790000001|154.7096476|26.56039822|0.013181412|1806.107079|1056.535856|0.0|1.0|0.0|1.0|2.0|4.27|0.3|-8.82|3.68|76.5|3.33|151.14|1.0|7.0|-5.68|36.0|3.0|0.0|1.0|0.0|-5.47|0.000999|3.35e-06|0.00161|0.0|1.51e-09|7.27e-07|-0.04995|3225.0|8.11|765.33|1380.79|0.4249|635.89|0.69181|0.4249|-0.13224|2656.0|-1532.562476|3.2533|186.0|6.7305
16b_a32|-3.3094926630000003|1|1|3.2902303|0|7.765993078999999|0|0.2980105389999999|0.0|0.0873104119999999|-0.008469352|5.733341277|-0.3723824429999999|0|-0.012739425|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|3|-0.222700615|-0.586122949|0|0.745820612|0.852956281|0.056127969|-0.098450203|0.907055332|0.6762731040000001|-0.088716278|-0.1083060409999999|0.015808858|-56.84546999|-69.39772428|10.12961779|0.253462496|162.40756509999997|6.490611388|9.827907321|-1.624590613|80.37824892|-22.14820988|0.414997448|3037.795494|6.466656381|11.05406524|0.709394251|161.7035261|29.62431176|0.017136832|1392.342653|597.8890744|1.0|0.0|1.0|1.0|2.0|3.71|0.28|-7.6|5.4|165.49|0.41|114.43|1.0|7.0|-6.28|28.0|6.0|1.0|0.0|1.0|-4.55|0.000225|2.84e-05|0.0123|0.0|2.54e-08|1.1e-05|-0.05946|3.6211|6.37|676.92|1137.73|0.2849|567.01|0.70233|0.2849|-0.14995|4.4055|-2315.819979|7.0093|17.0|7.7696
14s_a23|0.0|0|1|0.0|2|7.423568444|0|1.197958333|3.336763335|0.020458621|-0.005854379|5.351858133|-0.022580082|2|0.049317519|0.740898446|-0.298573309|0.010682694|-0.044305947|10.31321812|-0.064006338|2|-0.13187015|-0.457212212|2|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.846632079|0.659570836|-0.055037441|-0.080500435|0.019970955|-35.30692476|-51.64162341|12.81151517|0.07236376|46.42188642|8.218681552|82.55990607|-1.610008704|62.75905983|-21.9751589|0.470919749|2954.0751370000003|7.548546899|14.26730044|0.890072438|144.457092|28.36177131|0.017330177|1333.003252|633.3278634|0.0|0.0|1.0|1.0|1.0|3.45|0.05|-7.99|4.0|105.02|3.51|125.29|1.0|5.0|-6.13|31.0|4.0|0.0|0.0|0.0|-5.55|0.000334|2.83e-06|0.00126|0.0|1.02e-08|4.55e-06|-0.07783|3.6828|4.1|668.66|1164.32|0.3669|528.82|0.60323|0.3669|-0.1515|4.7032|-2089.352478|6.4428|3.0|8.5482
9c_a31|0.0|1|0|3.410619646|0|7.765993078999999|1|0.610135804|0.0|0.031715924|-0.013082561|5.733341277|-0.055520387|0|-0.0384827639999999|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.223856622|-0.546598398|0|0.8083148840000001|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|-0.103325018|-0.128097622|0.030296721|-65.84728287|-81.63444414|19.30758668|0.325309894|207.3144829|12.30439782|552.8237349999999|-1.7933667130000002|97.22026028|-22.85764436|0.4558841429999999|2592.448925|8.188627935|15.04941978|0.837843885|209.8466636|34.07943198|0.024456662|1703.9715989999995|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.66|0.35|-7.24|5.64|117.37|1.08|108.16|1.0|8.0|-5.23|28.0|5.0|0.0|0.0|1.0|-4.16|0.00233|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|-0.03249|3849.0|4.94|691.3|1147.93|0.2554|588.58|0.7007399999999999|0.2554|-0.15975|1.3617|-1617.9568470000002|2.2323|0.42|6.3768
19g_a38|0.0|1|0|3.229090845|0|7.412764017000001|2|1.297044182|0.0|-0.077355838|-0.008497058|5.351858133|-0.117921811|2|-0.037579797|0.0|-0.458841138|-0.006877664|-0.009881824|10.96052467|-0.046735135|1|-0.250781298|-0.438254637|1|0.653741315|0.836170906|-0.063110203|-0.076414544|0.892249657|0.632625562|-0.086314802|-0.114243258|0.022953686|-54.62049927|-72.29378538|14.52522351|0.279993731|177.181631|9.191644336|18.41027014|-1.942135378|86.78105144|-24.57988703|0.455443492|2897.384301|6.327835378|11.62016299|0.836356715|177.2223055|34.14148263|0.0228937029999999|1707.074131|593.6088758|1.0|1.0|1.0|1.0|3.0|4.82|0.14|-7.12|3.55|81.23|2.78|125.65|1.0|5.0|-4.25|31.0|5.0|0.0|0.0|1.0|-4.33|0.0238|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.66|638.82|1104.29|0.2285|475.84|0.69982|0.0962|-0.15269|5.0677|-1431.244906|6.1765|42.0|7.3778
15c_a22|0.0|0|0|0.0|1|6.842683282|0|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|-0.067475429|-0.080088202|0.024561528|-48.58045253|-57.66130245|17.68362419|0.133414786|96.05497587|12.731723|78.22334636|-1.60176404|75.52188549|-21.75898206|0.462157867|3079.491787|8.626398368|16.03890406|0.859281634|243.5126145|32.87972244|0.0248073129999999|1742.625289|731.8178649|0.0|1.0|1.0|1.0|1.0|3.49|0.08|-9.28|3.9|109.38|1.08|128.77|1.0|6.0|-4.86|34.0|6.0|0.0|0.0|0.0|-4.62|0.00618|2.4e-05|0.0107|0.0|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|715.42|1241.07|0.5082|575.8|0.69113|0.0694|-0.15408|7.382000000000001|-1460.387718|9.0393|737.0|6.1325
12c_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984133|0.0|0.045997203|-0.006900253|5.351858133|-0.030422458|2|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|-0.090173435|-0.468696709|1|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|-0.076777688|-0.096482247|0.01588025|-50.12643041|-62.99109515|10.36785909|0.156067288|101.8928318|6.768942632999999|0.0|-1.833162702|72.5855533|-24.42511853|0.452966315|2860.640481|7.652098812999999|13.9883503|0.828040991|126.574178|30.29927658|0.014695647|1484.664552|652.8825454|1.0|0.0|1.0|0.0|1.0|4.62|0.14|-7.22|4.47|81.65|3.31|132.29|1.0|5.0|-5.93|30.0|4.0|0.0|0.0|1.0|-5.44|0.0005139999999999|3.61e-06|0.00156|0.0|6.03e-08|2.61e-05|-0.0542299999999999|5.0582|4.45|695.96|1168.62|0.2155|541.39|0.68457|0.1568|-0.1496299999999999|3.7377|-2035.202565|4.7893|0.01|7.9914
47j_a18|0.0|0|0|0.0|0|7.03438793|1|1.251176464|0.0|0.070097424|-0.007807275|4.844187086|-0.068902246|0|-0.048528478|0.0|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|0|-0.331885553|-0.48833504|0|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.77844379|0.757001264|-0.073041469|-0.094744194|0.015967126|-56.816779|-73.69868165|12.42035127|0.19348155|150.5035248|9.661420661|99.50526447|-2.368604851|86.31641604|-26.32095773|0.481373558|3172.831382|9.597380968|18.50538303|0.928170101|183.246715|34.43235841|0.016220875|2410.265089|1081.726154|1.0|1.0|0.0|1.0|3.0|4.54|0.28|-8.79|2.43|97.76|2.63|149.96|1.0|11.0|-5.83|37.0|4.0|0.0|0.0|0.0|-5.14|0.000743|7.32e-06|0.00366|1.0|1.63e-09|8.159999999999999e-07|-0.04423|3.1054|8.09|839.37|1459.55|0.5439|776.31|0.6983600000000001|0.5439|-0.1285|4.1619|1625.053346|5.2118|35.0|7.4559
15_a4|0.0|0|0|0.0|1|7.535296702|1|1.399867493|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|-0.061469545|1|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|0.022446689|1|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.8347553529999999|0.509447294|-0.062151785|-0.073738544|0.010893057|-29.80513879|-35.36161572|5.223809291|0.132283624|63.43714456|2.505098786|86.01453643|-1.106078158|40.03406565|-14.73400655|0.437696617|1973.978183|5.459799482|9.709704127|0.7783994009999999|74.8625551|17.45960235|0.009743323|628.5456843999999|324.5687005|1.0|0.0|0.0|0.0|0.0|3.28|0.11|-6.09|4.09|30.71|3.05|85.06|1.0|2.0|-3.82|22.0|3.0|0.0|1.0|1.0|-4.28|0.0443|5.19e-05|0.0151|0.0|8.070000000000001e-07|0.000235|-0.03539|4.5048|3.8|512.65|848.47|0.1996|396.58|0.56413|0.0969999999999999|-0.17373|2.1603|-958.195344|3.0091|175.0|6757.0
4e_a49|0.0|0|0|0.0|1|7.535296702|1|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|2|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|-0.09422276|-0.087866673|0.017142176|-57.79309816|-53.89448633|10.51443916|0.242937669|149.0098632|6.449206277999999|60.11195021|-1.493733437|68.38360061|-17.96482878|0.471635821|2675.626006|7.934910277|15.01788083|0.892633982|214.47685|27.6242383|0.023622273|1408.836153|620.5697596|0.0|1.0|1.0|1.0|2.0|3.35|0.22|-7.36|3.4|92.93|1.25|114.08|1.0|6.0|-3.28|30.0|5.0|0.0|0.0|1.0|-3.52|211.0|0.000305|122.0|0.0|4.35e-08|1.74e-05|-0.06461|5.7301|3.34|660.22|1128.64|0.2273|504.63|0.68043|0.0789|-0.1585099999999999|3.9718|-1312.98289|4.8707|34.0|7.4685
4g_a49|0.0|0|0|0.0|2|8.228176896|2|1.343847279|4.107873566|-0.087219006|-0.003686314|6.107022888|-0.008414823|4|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|0.08591712|2|-0.066023903|-0.311927917|4|0.651833607|0.7559263270000001|-0.027032199|0.144740607|0.81242269|0.626581708|-0.061465364|-0.0666753309999999|0.018944337|-61.24875669|-66.44036383|18.87757641|0.139812173|139.3194688|18.81105094|74.95505057|-2.000259924|90.11923831|-24.91513644|0.48934952|4706.348867000001|9.28937554|18.19125978|0.958286615|371.3295653|39.71443299|0.023762615|3177.154639|1714.878736|0.0|0.0|0.0|0.0|1.0|4.83|0.1|-13.67|6.09|116.3|2.87|198.32|0.0|7.0|-7.47|51.0|7.0|1.0|0.0|0.0|-7.43|2.24e-05|3.72e-08|2.47e-05|0.0|2.13e-14|1.4199999999999998e-11|-0.06458|4.3116|6.35|985.89|1766.47|0.1389|662.84|0.69238|0.0265|-0.15087|3.4099|-2147.295787|4.5147|106.0|6.9747
1d_a5|0.0|1|0|2.79978458|0|6.605297921|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|-0.308010841|2|-0.118028278|0.0|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|10.94437658|-0.010183824|1|0.004923698|-0.38633065|2|0.525406088|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0.513260607|-0.088396743|-0.086213657|0.007937625|-47.76176205|-46.58221594|4.288788702|0.1034962359999999|55.92018945|2.317281143|0.0|-1.465632167|56.83734591|-19.79744178|0.471074204|2481.822293|6.116537519|11.5640749|0.89062437|123.9992274|25.69414151|0.018980039|1027.76566|403.396385|1.0|1.0|0.0|1.0|1.0|2.92|0.05|-8.88|5.48|54.46|2.73|95.49|1.0|4.0|-4.79|27.0|6.0|1.0|0.0|1.0|-4.97|0.00589|1.0800000000000002e-05|0.00396|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|567.04|951.63|0.2805|414.59|0.5764600000000001|0.0982|-0.18991|3.7798|-1288.253849|5.3765|9333.0|5.03
