molecula|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|WNSA4|FPSA1|GeomDiameter|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
14a_a3|0|0|0.0|6.823286122000001|0|0.6050202020000001|0.111575338|4.727387819|-0.1160619169999999|3|1.772745969|-0.363198151|-0.039177314|1|-0.004161699|-0.267665193|-0.050943323|-0.582572884|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.822587422|1|-0.091731577|-0.094609848|0.21389849|-45.12132248|256.5548327|0.209105063|102.8554977|-22.89086827|83.70773843|-22.1944701|-18.09776067|52.02624107|0.481997259|2160.698862|-8.902004327|0.239123122|10.24853699|4716.423352000001|23.78539971|0.0189212089999999|-256.6424807|358.3503513|9.307045698|0.0|1.0|1.0|3.27|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|1.0|2.0|-4.45|23.0|-6.42|319.38|0.0|0.0|1.0|3.54e-05|0.0113|0.000103|0.0327|2.58|0.0|0.0|4.08e-05|3.2363|3.2363|-1327.513792|528.91|822.33|383.1|0.69708|-0.1321|3.5358|-0.19946|0.02860456|-1327.403067|7.5229|7.5229
14ac_a23|1|1|-9.994971573|7.423568444|0|1.1979507740000002|0.0763230759999999|5.351858133|-0.4422550999999999|2|0.544211741|-0.66443411|0.0518788009999999|2|-0.004445662|0.068237909|-0.069765112|-0.562985112|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.834426845|1|-0.0883661019999999|-0.097100967|0.300389872|-66.72452104|57.45545019|0.068856366|51.99287907|-55.36344264|0.327656318|-50.3831402|-33.20157553|79.43449928|0.489147172|3695.344378|-25.07023818|0.192217908|15.90074614|9203.543798|41.10214358|0.019122137|-464.8074813999999|718.3324686000001|14.43896921|1.0|1.0|1.0|3.69|26.0|-9.03|5.52|8.36|105.02|4.6|2.0|1.0|7.0|-7.31|38.0|-5.84|547.48|1.0|0.0|0.0|4.92e-08|2.69e-05|2.24e-07|0.000123|5.35|0.0|2.0|5.06e-07|4.0014|3.6325|-2304.001319|751.54|1285.58|309.85|0.69962|-0.15055|6.3004|-0.23868|0.02262555|-2303.819891|8.3851|8.3851
46_a18|0|0|0.0|7.03438793|2|1.251088279|-0.001181461|4.844187086|-0.018808538|1|0.0|-0.3872848129999999|-0.0669031009999999|0|0.003512954|-0.069691797|-0.1483628609999999|-0.448177615|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.76616843|0|-0.069742249|-0.076485888|0.30524999|-49.54738918|0.946462387|0.173455401|123.2289237|-38.60388092|58.66827342|-35.20023815|-20.77641329|55.92367899|0.4548138479999999|3052.94234|-14.76030741|0.217767252|16.47206875|7150.333139|26.56039822|0.013181412|-401.0164861|1056.535856|9.36454702|0.0|1.0|2.0|4.27|18.0|-8.82|3.68|3.3|76.5|3.33|2.0|1.0|7.0|-5.68|36.0|-6.14|480.6|0.0|1.0|0.0|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|0.0|7.27e-07|3225.0|3225.0|-1532.992457|765.33|1380.79|384.45|0.69181|-0.13224|2656.0|-0.18219|0.0239301|-1532.562476|6.7305|6.7305
19_a3|0|0|0.0|6.605297921|0|1.4316666480000002|-0.206312209|4.59511985|-0.030657|3|1.744747103|-0.129865138|0.156485495|1|0.006731579|-0.015805561|-0.037291767|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|1|-0.067674689|-0.087730634|0.225451546|-31.50932639|161.5312186|0.146982098|68.43484547|-19.01853079|0.0|-14.67073822|-15.17188084|36.92898885|0.476813896|2000.66399|-7.064025721|0.24201815|10.21110415|4138.413977|20.01615321|0.016552404|-240.2326308|314.0966684|7.706796952|1.0|1.0|1.0|2.81|21.0|-7.21|3.9|3.39|67.35|1.18|0.0|1.0|2.0|-3.24|22.0|-6.5|287.32|0.0|1.0|1.0|0.000578|166.0|0.000266|0.0764|2.19|0.0|0.0|1.7800000000000002e-05|3945.0|3945.0|-929.2818523|499.93|832.23|314.28|0.67351|-0.16303|2191.0|-0.2206|0.020989746|-929.193831|7.6383|7.6383
8a_a50|1|1|0.0|7.860570786|1|1.39826105|-0.0737162059999999|5.777652323|-0.021959577|1|1.99158738|-0.188998337|-0.150515325|2|0.007801731|-0.038971589|-0.065546446|-0.352654037|0.75162266|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|1|-0.069208148|-0.08230347|0.278028663|-34.88425666|133.8183888|0.139123262|70.12485884|-20.91041439|0.0|-17.58335405|-15.95574341|44.36511568|0.46183401|2206.356773|-8.042467074|0.248584287|10.69309012|4638.284496|21.23424244|0.017017336|-253.4513797|388.171611|8.577560914|1.0|1.0|1.0|3.34|20.0|-6.32|3.63|3.71|59.39|2.02|0.0|1.0|2.0|-3.86|24.0|-6.12|313.36|0.0|1.0|1.0|0.000138|0.0433|7.48e-05|0.0234|2.95|0.0|0.0|0.000151|5.622000000000001|4.1738|-1006.671867|548.47|912.7|220.53|0.60625|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|7.3279|7.3279
9_a4|0|0|0.0|7.535296702|1|1.300485838|-0.211556011|5.4161004020000005|0.016639331|2|2.137757657|-0.064266379|-0.091393763|1|0.009731833|-0.030976753|-0.0475186259999999|-0.172904817|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|1|-0.052625548|-0.069566741|0.472497372|-28.63837014|13.6577411|0.062897208|34.22811902|-20.60179129|45.21212204|-15.58475436|-14.08655666|33.55665428|0.43745176|2359.945586|-7.665782805|0.207109566|10.21134541|5387.230364999999|17.76608225|0.010768243|-318.7769026|489.7528555|5.859985199|1.0|1.0|0.0|3.18|21.0|-8.16|5.14|5.07|43.6|3.15|2.0|1.0|2.0|-4.76|26.0|-5.56|360.84|0.0|1.0|1.0|1.73e-05|0.0062299999999999|7.06e-06|0.00255|4.14|0.0|0.0|2.49e-06|4.7284|4.0137|-1489.554198|586.24|999.93|262.21|0.6464|-0.16948|4.4343|-0.22204|0.02116575|-1489.41872|7.3188|7.3188
17c_a50|1|1|0.0|7.934155233999999|2|1.347835869|-0.212075666|5.82008293|0.024219848|2|2.193763306|-0.1766179239999999|-0.144763835|2|0.012222674|0.034485992|-0.233451925|-0.2256811219999999|0.762883243|0.774994313|-0.139943634|-0.212611846|0.816442883|1|-0.051905615|-0.073693343|0.446454378|-35.70979598|133.46240020000002|0.10280106|70.72462009999998|-34.87982686|94.15397246|-24.567468100000003|-14.96042594|50.6217864|0.49503436|2951.495914|-10.29240792|0.430249571|16.45688922|6438.380804|26.25785813|0.0232952879999999|-95.97318605|849.1345426000001|16.02658985|0.0|1.0|0.0|4.12|20.0|-6.79|3.59|3.53|61.0|1.91|1.0|1.0|6.0|-3.8|33.0|-6.96|440.54|0.0|1.0|0.0|0.000158|0.0698|3.75e-05|0.0165|2.86|0.0|0.0|7.08e-05|4.2397|4.0432|-1411.187392|746.5|1289.05|292.44|0.66213|-0.16697|6.3989|-0.19818|0.02957871|-1410.902767|7.1612|7.1612
12o_a30|0|0|0.0|7.412764017000001|2|0.604984133|0.036331447|5.351858133|-0.028326022|2|0.0|-0.364378536|0.019094532|1|0.003603419|-0.157974241|-0.051371057|-0.465857798|0.8264832879999999|0.815003426|-0.054392357|-0.149451598|0.870930234|0|-0.076908942|-0.0975052409999999|0.402022325|-49.48891079|75.15128057|0.1556551169999999|100.1600333|-40.37291185|0.0|-31.84483128|-24.32856749|59.43716284|0.46964626|2860.371518|-15.65480256|0.186865502|13.95467208|6542.77337|29.91948755|0.0141914589999999|-402.9878652|652.8825454|9.131836103|1.0|1.0|1.0|4.63|17.0|-7.22|4.47|3.27|81.65|3.31|2.0|1.0|5.0|-5.93|30.0|-5.75|432.93|0.0|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|0.0|2.61e-05|5.1935|3.4817|-2035.37262|687.92|1162.63|238.73|0.6854399999999999|-0.1478799999999999|5559.0|-0.19873|0.03392126|-2035.199757|7.8097|7.8097
12as_a36|0|0|0.0|7.412764017000001|2|1.297043209|-0.051208473|5.351858133|-0.073735973|2|0.0|-0.452697599|-0.114290948|1|0.0018565629999999|0.162571317|-0.098698552|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0|-0.082748367|-0.109492809|0.291030086|-55.75872553|88.17694537|0.22956209|154.6869148|-49.71556877|0.0|-37.57216725|-25.48765709|68.71652969|0.454761514|2904.092809|-17.17446921|0.231874606|16.08155469|6224.698969|33.18163581|0.017444469|-361.3444194|716.9974499|11.75468972|1.0|1.0|2.0|4.86|17.0|-6.89|3.16|2.09|86.27|1.59|1.0|1.0|6.0|-3.81|32.0|-7.21|423.47|0.0|0.0|0.0|0.000154|0.0653|0.000112|0.0476|2.36|0.0|0.0|5.4600000000000006e-05|4.5202|3851.0|-1385.601917|712.04|1207.35|274.29|0.68211|-0.1563|4.8580000000000005|-0.21419|0.03674596|-1385.384524|7.2291|7.2291
4a_a49|0|0|0.0|7.535296702|1|1.343847746|-0.076526919|5.4161004020000005|-0.074495823|2|1.713107022|-0.3631108529999999|-0.053787795|1|0.000660956|-0.130491035|-0.037142108|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|1|-0.094228246|-0.087863033|0.433367368|-57.79201133|313.22432680000003|0.242956384|149.0098632|-33.05061877|60.11195021|-35.44496163|-17.96270092|68.30645049|0.4716382|2675.628678|-11.01687292|0.349698461|15.01791558|5950.370212|27.62211044|0.023624093|-184.3656985|620.5697596|14.48911428|0.0|1.0|2.0|3.35|21.0|-7.36|3.4|2.83|92.93|1.25|1.0|1.0|6.0|-3.28|30.0|-7.52|399.45|0.0|0.0|1.0|0.000528|211.0|0.000305|122.0|1.71|0.0|0.0|1.74e-05|4.7259|3.7876|-1313.19945|660.19|1128.22|262.35|0.68042|-0.1585099999999999|3.9716|-0.2231199999999999|0.04133192|-1312.98289|7.4949|7.4949
47f_a18|0|0|0.0|7.03438793|1|1.251175676|-0.005500039|4.844187086|-0.034211867|0|0.0|-0.477030713|0.033759227|0|0.00531392|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0|-0.063824969|-0.084851044|0.375218907|-54.18475173|111.1889928|0.161843119|137.3980967|-61.15474298|58.84834254|-46.00060733|-24.61956302|65.93954138|0.483843526|3367.7324700000004|-20.90098811|0.273449343|20.44855806|7870.103594|33.88554232|0.016581683|-384.6642262|1347.416568|14.07716085|1.0|1.0|2.0|4.87|18.0|-9.22|3.22|3.6|88.97|2.79|3.0|1.0|13.0|-6.11|40.0|-6.4|541.68|0.0|0.0|0.0|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|3.27e-07|3.0964|3.0964|-1743.375413|908.66|1602.99|400.42|0.6984600000000001|-0.12802|3.8532|-0.1724099999999999|0.02902413|-1741.802171|8.0458|8.0458
11_a4|0|0|0.0|7.535296702|1|0.626711769|-0.20567828|5.4161004020000005|0.032861655|2|2.216390726|-0.056016567|-0.073554945|1|0.010782511|-0.030003079|-0.0278843589999999|-0.145254541|0.6575743310000001|0.820318166|-0.163623353|-0.007574475|0.875868891|1|-0.054262142|-0.06530408|0.4523305489999999|-31.35942689|12.88007087|0.069886591|40.38918044|-21.81135655|59.55648883|-18.12338426|-13.65094004|36.75497433|0.480360734|2452.527871|-7.889214068999999|0.243908684|13.18281017|5425.1341090000005|18.0546182|0.011937709|-296.0029432|575.2252237|6.89909579|1.0|1.0|0.0|3.31|21.0|-8.05|4.97|5.22|68.9|3.15|2.0|1.0|4.0|-5.14|27.0|-5.74|372.49|0.0|0.0|1.0|7.27e-06|0.00271|1.06e-05|0.00395|3.99|0.0|0.0|3.31e-06|4907.0|3.78|-1467.463842|630.04|1071.03|252.67|0.65942|-0.15885|4187.0|-0.2146699999999999|0.02336674|-1467.255521|6.9586|6.9586
17a_a10|0|0|0.0|7.535296702|2|1.3438501040000002|-0.218519541|5.4161004020000005|0.021150127|3|1.863045777|-0.2946568739999999|-0.093735748|1|0.01029375|-0.132166258|-0.225935253|-0.275154041|0.7019075779999999|0.76281504|0.029106767|0.054069767|0.8044827790000001|1|-0.055423599|-0.082689376|0.463842217|-39.18491085|51.96456548|0.146175016|103.34686|-41.33310046|87.61514901|-27.70403316|-16.70343549|53.38795048|0.4918223679999999|3154.628148|-11.80945728|0.4352739579999999|16.96492079|7078.918870999999|29.57794442|0.0254938|-91.52361858|911.2106544|18.02431251|0.0|1.0|0.0|3.8|21.0|-7.32|3.31|2.5|76.38|1.29|1.0|1.0|6.0|-3.68|35.0|-7.43|468.55|0.0|1.0|0.0|0.00021|0.0986|4.74e-05|0.0222|2.43|0.0|0.0|2.22e-05|5.5285|3.9887|-1524.557372|767.6|1326.24|224.26|0.67671|-0.16562|4.1012|-0.21203|0.03725238|-1524.252023|7.3098|7.3098
5g_a40|0|0|0.0|8.149890544|0|0.604913142|0.0094595959999999|6.167516491000001|-0.190406197|0|0.64025463|-0.5611751220000001|0.122088541|2|-0.012008571|-0.104356485|0.07917206|-0.4748772539999999|0.795454476|0.818555255|0.006643696|-0.1312278909999999|0.882781953|1|-0.153687065|-0.14338431|0.245639795|-72.93994279|216.425542|0.32227256|152.9506864|-32.29667648|0.0|-34.61732609|-23.39227384|84.77514603|0.488538966|2054.810452|-11.10198254|0.254650681|12.10939827|4358.890754999999|31.38430965|0.025660198|-232.8857705|266.8102663|12.1783403|0.0|1.0|2.0|3.13|14.0|-2.89|2.69|2.5|115.96|0.74|0.0|3.0|3.0|-4.24|21.0|-6.6|301.32|0.0|0.0|1.0|5.78e-05|0.0174|0.000426|128.0|2.17|0.0|0.0|391.0|3.48|3.48|-1328.055803|489.04|800.98|356.27|0.6563|-0.14505|4.9132|-0.19908|0.04070345|-1327.982732|6.9101|6.9101
14ab_a23|1|1|0.0|7.423568444|0|1.197962873|0.065530542|5.351858133|-0.028841865|2|0.7586471459999999|-0.287365522|0.010803172|2|0.012103325|0.038241896|-0.074579388|-0.449699921|0.725358161|0.75434493|-0.085303124|-0.05990912|0.8072028240000001|1|-0.051974369|-0.076243539|0.20155691|-35.59605095|40.23721489|0.07577767|51.89838547|-35.76253038|82.79560776|-24.37891748|-21.67516705|47.90644969|0.4695727329999999|2941.47118|-14.84482393|0.202162933|14.76864227|6654.62616|27.16741043|0.013710439|-407.9635285|733.3886349999999|9.389964491|0.0|1.0|1.0|3.63|26.0|-8.16|4.4|4.63|105.02|3.45|2.0|1.0|5.0|-6.23|32.0|-5.92|439.54|0.0|0.0|0.0|5.9e-07|0.000259|2.81e-06|0.00123|4.31|0.0|0.0|3.07e-06|3.6587|3.6587|-1708.563399|719.66|1238.27|338.88|0.66532|-0.14778|5.9624|-0.21924|0.02013145|-1708.3414239999995|8.4012|8.4012
16d_a32|1|1|0.0|7.765993078999999|0|0.609420775|0.170838661|5.733341277|-0.087123461|0|2.07416189|-0.7589895790000001|-0.134892903|3|-0.005427254|0.021406827|-0.128753933|-0.68301199|0.816581223|0.8575664540000001|0.107238939|-0.0847953219999999|0.916850163|1|-0.091212351|-0.11491796|0.41654798|-53.23914436|115.2070109|0.244506926|142.7146582|-39.15098916|48.61700321|-31.07481011|-21.26791022|71.91900971|0.4429631189999999|2588.214866|-12.41372827|0.384250302|11.16880283|5768.495166|34.53986301|0.0332953229999999|-135.1223777|457.7130665|19.43393087|1.0|1.0|2.0|3.35|19.0|-6.59|5.26|3.82|149.27|0.65|1.0|1.0|6.0|-5.65|26.0|-6.62|385.46|1.0|0.0|1.0|2.22e-06|0.000856|6.659999999999999e-05|0.0257|2.86|0.0|0.0|9.84e-05|3.6271|3.6271|-1877.360551|621.59|1023.44|341.83|0.70217|-0.15009|3.2048|-0.20077|0.02818209|-1877.241687|8.1135|8.1135
2_a33|1|1|0.0|7.765993078999999|0|0.609420748|0.047294725|5.733341277|-0.064926835|0|2.112255684|-0.476784502|0.070526947|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.593915758|0.787714775|0.833090592|-0.0212158239999999|-0.096644295|0.8799816220000001|1|-0.0804186|-0.104047115|0.411881091|-49.13901703|103.5201191|0.1804845889999999|110.28338390000002|-38.84811555|44.34034244|-30.02592687|-19.46234551|60.41371259|0.4699986339999999|2632.195388|-11.89228027|0.297402265|11.60906093|6067.635829|27.70055258|0.019430318|-247.5908207|618.9134881|11.8727102|1.0|1.0|2.0|3.57|19.0|-7.67|6.7|4.63|140.04|1.33|2.0|1.0|7.0|-6.35|28.0|-6.17|411.54|1.0|0.0|1.0|4.44e-07|0.000183|1.6800000000000002e-05|0.0069|3.72|0.0|0.0|8.78e-06|3.6281|3.6281|-1920.079174|655.74|1128.98|341.74|0.70205|-0.15012|4.2519|-0.19979|0.02972182|-1919.890628|8.2596|8.2596
6c_a31|0|0|0.0|7.78113851|1|0.6101347220000001|0.047405064|5.733341277|-0.151732713|0|0.0|-0.790027307|-0.00219333|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.582545668|0.831901219|0.790900932|-0.078059285|-0.172780048|0.846458013|0|-0.120905075|-0.126324613|0.138124296|-76.54198229|163.6316745|0.358802727|227.1490414|-50.62888027|105.7632176|-48.45681657|-28.32375523|96.63311186|0.4463376229999999|2837.949799|-17.93106176|0.234676081|14.63492011|6283.091868|37.00884624|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|2.0|3.67|22.0|-7.72|5.58|4.26|131.36|1.58|2.0|1.0|5.0|-6.09|30.0|-6.27|418.47|0.0|0.0|1.0|8.179999999999999e-07|0.000343|1.15e-05|0.0048|3.64|0.0|0.0|7.9e-06|3.2974|3.2974|-1691.984862|667.01|1125.85|376.01|0.7014699999999999|-0.13351|5.9253|-0.19169|0.03620884|-1691.794585|6.4685|6.4685
47d_a18|0|0|0.0|7.03438793|1|1.251175994|-0.017398129|4.844187086|-0.041876322|0|0.0|-0.480899596|-0.07722825|0|0.005144085|0.104380139|-0.272202025|-0.417659275|0.7640994990000001|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0|-0.06394156|-0.087315963|0.445704576|-52.14267013|64.92967228|0.163000873|132.9229494|-58.06490563|58.93717545|-42.52098397|-23.42233034|64.59518279|0.481311892|3304.705347|-19.1002979|0.30185619|19.16475647|7780.945962999999|33.54943497|0.018506261|-323.1621908|1255.618298|15.0913716|1.0|1.0|2.0|4.73|18.0|-8.83|2.81|3.21|88.97|2.6|3.0|1.0|12.0|-5.74|39.0|-6.57|527.66|0.0|0.0|0.0|1.83e-06|0.000968|5.23e-06|0.00276|4.16|1.0|1.0|7.790000000000001e-07|3.1079|3.1079|-1704.061013|875.6|1544.09|398.94|0.69905|-0.12844|3.7605|-0.17405|0.02826074|-1703.622959|8.0969|8.0969
5b_a50|1|1|0.0|7.927685046000001|1|1.397278957|-0.253064589|5.82008293|-0.003549558|1|2.473508677|-0.062071259|-0.137595558|2|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.140506919|0.693611382|0.791163321|0.019856551|-0.1866330389999999|0.855527513|1|-0.041157676|-0.061164973|0.271653991|-20.90908698|6.656963127999999|0.041393519|21.02890062|-15.78596849|60.5565203|-10.62231784|-10.87564575|27.10933752|0.4462435279999999|2183.545404|-5.525088972000001|0.411250953|10.01036188|4577.809819|18.47246431|0.023005632|-90.17329003|409.0289917|11.68741316|1.0|1.0|0.0|3.37|20.0|-5.86|3.15|4.02|35.64|2.4|0.0|2.0|2.0|-3.48|24.0|-6.03|312.37|0.0|1.0|1.0|0.000335|105.0|6.47e-05|0.0202|3.06|0.0|0.0|0.0004269999999999|5.6332|4.0222|-990.6114185|547.35|922.49|220.09|0.66968|-0.16683|4.4181|-0.19252|0.02651535|-990.487545|4.9126|4.9126
33_a47|1|1|0.0|6.823286122000001|0|1.409403453|-0.229935275|4.727387819|-0.085712613|3|1.688794654|-0.183320497|-0.033554816|1|0.003634698|-0.26447859|-0.147591116|-0.270498605|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.8913954909999999|1|-0.060080724|-0.083739854|0.404334141|-32.1568697|30.94680001|0.1802998689999999|96.50148984|-23.98884914|0.0|-17.2112484|-14.56646493|44.11759955|0.4607629339999999|2311.28828|-7.79637597|0.42318652|12.94292541|4889.09585|25.25333652|0.029580684|-82.22540944|388.178924|15.83240237|0.0|1.0|1.0|3.08|21.0|-7.08|2.96|4.04|68.52|1.52|0.0|1.0|3.0|-3.26|25.0|-6.78|334.35|0.0|1.0|1.0|0.000546|183.0|0.000192|0.0643|2.19|0.0|0.0|2.79e-05|4.1869|4.1869|-1123.16428|566.29|934.34|296.13|0.67508|-0.15985|4.5647|-0.21447|0.02924367|-1123.04547|8.4|8.4
18d_a30|0|0|0.0|7.412764017000001|2|0.6049874|0.041146136|5.351858133|-0.064217094|2|0.0|-0.385441836|-0.053728319|1|0.002064369|-0.159104532|-0.0541804029999999|-0.4624430539999999|0.669561738|0.815003426|-0.001699165|-0.149451598|0.870930234|0|-0.07812727|-0.103191184|0.346980269|-49.44608411|78.23108693|0.196719738|124.5022473|-41.33339749|0.0|-31.29400567|-23.99099587|60.73891035|0.443774287|2848.574353|-15.18369704|0.216715605|12.69833771|6367.958933|30.62871675|0.016577694|-358.5765637|618.6004214|10.49188139|1.0|1.0|1.0|4.75|17.0|-6.9|4.25|3.18|81.65|3.2|2.0|1.0|5.0|-5.39|30.0|-6.02|416.47|0.0|0.0|0.0|4.12e-06|0.00171|9.71e-06|0.00405|3.97|0.0|0.0|5.260000000000001e-05|5.0125|3.4682|-1675.020297|669.66|1129.46|247.35|0.69017|-0.14167|5.0115|-0.19673|0.03258724|-1674.8453470000002|7.6737|7.6737
19_a20|0|0|0.0|6.842683282|0|1.4009239059999998|0.071176085|4.727387819|-0.130949446|3|1.622562232|-0.539158264|0.077469518|1|-0.004654742|0.175308615|-0.049177437|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|1|-0.091725453|-0.099685049|0.25624423|-60.26825633|339.8339889|0.245547466|161.33709|-43.03556944|88.19441661|-39.5992891|-25.1915821|69.23289949|0.483310517|2849.084477|-16.55214209|0.203929412|15.38668579|6325.747732|31.64490997|0.0159602|-389.0666676|684.5377542|10.48665779|1.0|1.0|2.0|3.49|27.0|-9.63|4.97|4.08|110.44|1.33|1.0|1.0|5.0|-4.89|32.0|-6.8|420.47|0.0|0.0|1.0|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|2.91|0.0|0.0|9.86e-08|3.3616|3.3616|-1368.413151|687.79|1190.68|368.83|0.6987399999999999|-0.13903|4.2507|-0.2067|0.03487615|-1368.190746|5585.0|5585.0
12a_a50|1|1|0.0|7.927685046000001|1|1.397770359|-0.199881787|5.82008293|-0.0016330379999999|1|2.112397566|-0.126263256|0.014596049|2|0.011790103|-0.193999688|-0.168032508|-0.247407423|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|1|-0.05075501|-0.0663902|0.29507467|-25.57033815|7.457998037999999|0.095880311|48.30443297|-16.85074424|69.83817338|-12.88231829|-12.00673599|36.15684209|0.469674946|2223.666558|-6.048985111|0.4247810279999999|9.648744341|4665.239724|20.873331|0.027455156|-75.79052945|388.171611|13.83188822|1.0|1.0|0.0|3.3|20.0|-5.49|2.59|3.42|48.53|2.02|0.0|2.0|2.0|-3.16|24.0|-6.44|313.36|0.0|1.0|1.0|0.000685|215.0|0.000144|45.0|2.5|0.0|0.0|0.00101|4.0783|4.0783|-1006.659456|545.54|908.22|304.01|0.65267|-0.16806|5.7662|-0.20172|0.02648238|-1006.546706|7.1249|7.1249
3d_a12|0|0|0.0|0.0|1|1.28383852|0.092417272|0.0|-0.053022041|3|0.0|-0.360215148|-0.002185753|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.532019854|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0|-0.066850425|-0.0958414059999999|0.2443206489999999|-34.34601551|74.39425719|0.145275317|74.63869204|-25.2986621|0.0|-17.64609244|-18.01493787|40.06333231|0.472404561|2148.979792|-9.255608086|0.22571647|10.96674758|4509.417998|23.26659057|0.01611886|-281.8395348|410.9162081|8.281452338|1.0|0.0|1.0|3.98|18.0|-7.51|3.37|2.19|50.17|2.26|0.0|1.0|3.0|-3.52|24.0|-6.22|313.36|0.0|1.0|1.0|0.000302|0.0945|0.000123|0.0385|2.81|0.0|0.0|9.64e-06|4.2114|3.7719|-1006.727999|548.21|918.3|294.4|0.6572100000000001|-0.15387|2.2068|-0.22229|0.02399772|-1006.606666|7.6021|7.6021
8a_a32|1|1|0.0|7.773594467000001|0|0.609420757|-0.0755556459999999|5.733341277|-0.056633919|0|2.059960334|-0.497414715|-0.020716518|3|-0.001662219|-0.050766252|-0.0852122769999999|-0.591393096|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|1|-0.083474428|-0.109412858|0.221908108|-52.34893512|73.64907732|0.185446274|116.298071|-43.03057598|66.81560596|-32.82934751|-22.37464674|63.83886888|0.480024324|2574.085885|-14.03170956|0.250915471|14.26997798|5659.295213|29.86932167|0.017733503|-312.4144752|557.1050635|11.12113054|1.0|1.0|2.0|3.48|19.0|-7.65|6.49|4.65|140.04|1.37|2.0|1.0|7.0|-6.82|27.0|-5.76|397.52|1.0|0.0|1.0|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|0.0|0.0|8.86e-06|3562.0|3562.0|-1880.767206|667.29|1110.23|348.07|0.70316|-0.1445|4.8933|-0.2061599999999999|0.03498398|-1880.595748|7.3468|7.3468
