molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|FNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12d_a40|0.0|0|0.0|0.0|1|7.515889085|0|0|0.60499064|-0.008004393|0|0.209157499|0.794852923|-0.288158151|-0.000134504|10.31197256|2|2|-0.002126898|0|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|0.840431415|-0.095675903|-48.54239742|207.39648|-0.038873458|3.286773518|60.80168183|0.844283549|-26.85139526|55.13932669|56.88984065|2270.596857|445.2300015|-679.5935638999999|643.5166227999999|7.877041626|14.88744155|5101.479206|82.49291335|-360.0239567|804.9352200000001|350.9435025|6.596929268999999|1.0|1.0|1.0|1.0|1.0|3.23|0.0|20.0|-6.84|4.59|5.02|84.45|2.0|1.0|96.16|2.0|-6.25|23.0|2.0|-5.13|0.0|0.0|1.0|-5.58|1.44e-07|5.2e-05|2.7962|-2153.197255|-2153.180821|910.58|0.2584|435.41|0.70435|-0.11604|1.2683|-0.19369|-2153.123107|1.9961|7.7212|7.7212
11_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0|0.605020608|-0.01008647|3|-0.101436441|1.710245969|-0.363112913|-0.008037672|10.31163053|1|1|-0.005959152|3|0.724492061|0.132535663|-0.04179402|0.793311683|0.777803048|-0.0955396769999999|-47.02715152|253.1353625|-0.0391657429999999|3.216644354|80.34769756|0.752484736|-21.37603754|57.08178682|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|5.475372235|10.29352296|4487.967272999999|117.0775712|-289.1769972|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|1.0|3.19|0.0|21.0|-6.51|3.79|3.41|105.82|0.0|0.0|88.28|2.0|-4.08|22.0|4.0|-6.59|0.0|0.0|1.0|-3.71|3.06e-07|9.35e-05|3.2232|-1288.195105|-1288.165162|834.82|0.4441|346.18|0.6966600000000001|-0.13118|3.3694|-0.20018|-1288.10577|4.4522|7.3979|7.3979
3b_a32|0.0|1|3.3653429710000005|0.0|0|7.758333467000001|0|0|0.609420808|-0.007388108|0|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|10.31100281|3|3|0.00020567|0|0.800396027|0.094335058|0.167519182|0.866250192|0.8407393809999999|-0.073068133|-49.22963237|74.63320519|-0.033451833|3.522270202|0.0|0.764128338|-17.58323784|56.82775081|43.023961|2092.213643|412.4267349|-541.5259561|1084.520517|5.765940603|10.69254007|4448.251276|115.707414|-265.6468664|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|0.13|19.0|-6.5|6.25|4.43|110.94|1.0|0.0|88.24|2.0|-5.73|21.0|3.0|-5.57|0.0|0.0|1.0|-4.65|3.19e-07|9.97e-05|3.5545|-1594.121087|-1594.095192|857.0|0.2905|396.83|0.70257|-0.1474099999999999|3.5719|-0.20137|-1594.049677|5.7777|8.2366|8.2366
14c_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|1.197962449|-0.005822256|2|0.04174584|0.743546646|-0.296935034|0.010682694|10.31321813|2|2|0.009263715|2|0.793551289|0.1114214519999999|-0.077808321|0.857184548|0.922935039|-0.0567889659999999|-53.17009158|38.43627129|-0.034046252|8.321492112|81.41541733|0.7834075309999999|-25.07982076|64.05912299|50.26125234|2955.304496|613.3401089|-1063.401832|2379.221378|7.832948614|14.49533577|6755.962581999999|143.9373772|-706.6878684999999|1357.40568|633.3278634|10.88903141|0.0|1.0|0.0|1.0|1.0|3.4|0.05|26.0|-7.99|4.0|4.67|105.02|2.0|1.0|125.29|5.0|-6.13|31.0|4.0|-6.03|0.0|0.0|0.0|-5.55|1.02e-08|4.55e-06|3.7031|-2089.523959|-2089.501598|1177.63|356.0|549.86|0.56781|-0.15143|7.2704|-0.23096|-2089.354057|10.369000000000002|8.6253|8.6253
4S4k_a46|0.0|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|-0.0049602|1|-0.104665424|0.0|-0.252970193|0.006550513|10.94631314|1|1|0.006050983|1|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.891734458|-0.089589915|-45.61628327|172.7607401|-0.030477338|2.177526049|0.0|0.8679099640000001|-25.17446332|49.42345536|51.59865384|2105.538282|472.7005375|-775.4768155|1729.18312|5.523352655|10.26616763|4719.2906570000005|70.01975807|-411.0733912|893.4991504000001|519.5743695|3.807172093|1.0|0.0|1.0|1.0|1.0|3.8|0.33|17.0|-6.61|4.26|4.77|50.94|1.0|0.0|100.96|2.0|-4.82|25.0|3.0|-5.46|0.0|1.0|1.0|-4.83|2.48e-07|8.28e-05|4.0774|-1053.441953|-1053.415665|997.07|0.2623|487.43|0.67893|-0.17396|2.2655|-0.1947|-1053.255345|2.5693|6.7055|6.7055
10_a15|0.0|0|0.0|0.0|0|0.0|0|0|1.4356889780000002|-0.006872984|2|-0.0869138469999999|0.0|-0.384887119|0.001740635|10.95972828|0|0|0.0034254209999999|2|0.713794823|0.0107135269999999|0.018211609|0.7585998270000001|0.933136945|-0.052826735|-59.05618983|6.497096666|-0.036384844|3.550143186|0.0|0.8301726490000001|-17.88541558|65.80736417|36.83936823|2605.82709|542.9602292000001|-1122.067607|2305.991259|5.555044294|10.08767698|6204.37804|98.81668286|-652.8924702|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|1.0|1.0|3.58|0.12|24.0|-9.82|5.32|6.3|56.27|2.0|0.0|119.95|6.0|-6.22|30.0|4.0|-4.97|1.0|0.0|1.0|-5.83|1.51e-10|5.99e-08|3.6448|-1281.088565|-1281.061184|1136.48|0.1412|487.16|0.70313|-0.15377|1.6654|-0.18958|-1280.862627|3.1460000000000004|8.1549|8.1549
12a_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1|1.397770359|-0.002936355|1|-0.111689174|2.112397566|-0.126263256|0.01164808|10.94501645|2|2|0.011790103|1|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|0.904119689|-0.05075501|-33.44733598|7.457998037999999|-0.02383238|5.333473207|69.83817338|0.575218972|-12.88231829|47.2792242|36.15684209|2223.666558|455.4948605000001|-468.2627037|1462.827156|5.116970861|9.648744341|4665.239724|214.004382|-235.9104193|814.0599092|388.171611|13.83188822|1.0|0.0|1.0|1.0|0.0|3.3|0.11|20.0|-5.49|2.59|3.42|48.53|0.0|0.0|94.69|2.0|-3.16|24.0|3.0|-6.44|0.0|1.0|1.0|-3.84|3.22e-06|0.00101|4.0783|-1006.659456|-1006.632973|908.22|0.1807|394.52|0.65267|-0.16806|5.7662|-0.20172|-1006.546706|7.9123|7.1249|7.1249
21_a4|0.0|0|0.0|0.0|1|7.535296702|1|1|1.399863887|-0.003068098|1|0.019346682|0.0|-0.131928225|0.012362563|10.94593332|1|1|0.012094249|1|0.777866961|0.090847781|-0.174578783|0.833191212|0.932146735|-0.0571545999999999|-38.7880598|63.37635587|-0.028676424|5.190159022|66.03320922|0.7231676229999999|-14.70482428|47.69702403|39.22285963|2045.488184|472.812128|-581.8208971|1584.866567|5.961506745|9.956436217|4277.396118|140.4174905|-295.1166014|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|1.0|0.0|3.37|0.16|17.0|-5.94|3.7|3.85|39.94|0.0|0.0|91.59|3.0|-3.88|23.0|3.0|-5.76|0.0|1.0|1.0|-4.19|1.16e-06|0.000352|4.0245|-973.5683008|-973.5481197|916.76|0.2016|446.0|0.66476|-0.16632|2.0282|-0.19588|-973.449892|2.9409|6.9172|6.9172
13b_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984129|-0.011016128|2|-0.035340334|0.0|-0.627919307|-0.003436924|10.31162842|1|1|-0.002215642|1|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.694101802|-0.109962789|-76.67161447|385.2420923|-0.042850934|8.459192992|105.341977|0.800290866|-50.13056864|88.26741491|86.77473353|3002.926824|468.6532296|-1533.432289|2319.48655|8.804739699999999|16.1428924|6627.406474|134.8423681|-1035.363967|1916.093704|713.7769663|11.59580043|1.0|0.0|1.0|0.0|2.0|4.76|0.13|17.0|-6.19|3.04|1.72|124.74|1.0|0.0|135.37|6.0|-5.01|32.0|5.0|-7.05|0.0|0.0|0.0|-4.3|6.520000000000001e-07|0.000288|3.5056|-1744.492044|-1744.446479|1210.94|0.2783|544.04|0.6862699999999999|-0.14879|3.8495|-0.20313|-1744.281763|5.3762|7.5901|7.5901
19h_a38|0.0|0|3.2723542610000003|0.0|0|7.412764017000001|2|2|1.297044177|-0.007781653|2|0.14165187|0.0|-0.420209249|-0.002526241|10.96083376|1|1|-0.000673716|1|0.819222745|-0.054149342|-0.121374121|0.8741648479999999|0.7746288020000001|-0.082211319|-64.79649453|136.81322659999998|-0.03959525|7.370099699|0.0|0.75379331|-28.533396600000003|76.70128100000001|60.94327866|2774.611523|456.3568442|-1166.336902|1839.424968|6.820483788|12.98143834|6253.901215|145.047677|-687.1237247|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|3.0|4.8|0.14|17.0|-6.86|3.13|2.55|81.23|1.0|0.0|125.69|5.0|-4.14|30.0|4.0|-6.77|0.0|0.0|1.0|-4.17|1.4e-07|5.610000000000001e-05|3.5358|-1332.187847|-1332.1538779999998|1092.17|0.2355|452.01|0.69012|-0.1467099999999999|6.9749|-0.20379|-1331.999352|9.0777|8.0348|8.0348
12ab_a36|0.0|0|3.458948649|0.0|0|7.412764017000001|2|2|1.297042596|-0.007034881|2|0.035377607|0.0|-0.408023082|0.000939229|10.9540584|1|1|0.002112069|1|0.831136366|-0.0852411419999999|-0.051707317|0.888163057|0.8410557559999999|-0.079202413|-65.54680623|116.6804416|-0.033434841|11.46782191|15.55386871|0.679025324|-37.68448987|82.3666474|71.2577056|2902.39241|580.1454645|-1245.389318|2390.849902|7.821826146|15.18764075|6314.697413|221.4026852|-859.0476432|1834.083759|708.5476357999999|16.81984117|1.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|-7.05|3.14|1.95|92.99|1.0|0.0|133.27|6.0|-3.92|32.0|5.0|-7.21|0.0|0.0|0.0|-3.91|8.95e-08|3.76e-05|3.8845|-1364.509957|-1364.468283|1201.64|0.4451|564.58|0.69294|-0.15699|3.6976|-0.2093699999999999|-1364.300531|5.3228|7.9586|7.9586
11a_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1|1.397733996|-0.002914262|1|-0.04339705|2.114272566|-0.134056065|0.011959339|10.94500606|2|2|0.012037198|1|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|0.917127112|-0.048213112|-37.63057389|7.53108119|-0.025421565|5.167341939|67.28055926|0.6543614329999999|-13.47492066|48.67321197|35.26290548|2286.226222|484.8529701000001|-564.4586084|1550.320581|5.965221997|11.123941699999998|4858.670497|182.7270002|-298.409489|862.6098364|439.9973344|11.04263807|0.0|1.0|1.0|1.0|0.0|3.44|0.15|20.0|-5.87|3.09|3.73|48.53|0.0|0.0|99.65|2.0|-3.58|25.0|3.0|-6.24|0.0|1.0|1.0|-4.16|1.35e-06|0.000441|4.0636|-1045.978598|-1045.954278|963.2|0.1761|437.9|0.65485|-0.16769|5.4342|-0.2005299999999999|-1045.84627|7.5619|7.2291|7.2291
3i_a32|0.0|1|2.417426304|-4.547725143|0|7.78113851|0|0|0.6094207970000001|-0.012358668|0|-0.21362765|1.711001131|-0.4449120629999999|-0.0131506889999999|10.3110028|3|3|-0.0106761939999999|0|0.833699527|-0.337053202|0.030060554|0.902293804|0.893827987|-0.093279684|-59.72706743|60.99385995|-0.044627482|4.252042736|0.201037767|0.77072347|-25.92886531|71.27609889|57.24454122|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|5.826629089|10.09193014|5656.349227000001|120.8809386|-409.3669403|1007.432506|318.0257595|11.54903146|1.0|1.0|1.0|1.0|1.0|3.1|0.13|19.0|-6.96|6.76|6.29|110.94|2.0|0.0|88.28|3.0|-6.27|24.0|6.0|-5.53|1.0|0.0|1.0|-5.16|1.0900000000000001e-07|4.01e-05|3642.0|-1891.833327|-1891.811327|876.0|0.4765|418.24|0.70322|-0.1476|2494.0|-0.21278|-1891.790935|3.8572|8.2366|8.2366
3g_a32|0.0|1|3.542426304|-0.047725143|0|7.78113851|0|0|0.60942078|-0.006258272|0|-0.058985916|2.2144733530000003|-0.2816222539999999|0.001276735|10.31100273|3|3|0.002565215|0|0.755211939|-0.1015732219999999|-0.1719626169999999|0.802214256|0.887695945|-0.070213101|-54.47722347|42.56199385|-0.030429702|3.683575459|0.0|0.8007401590000001|-21.55960626|60.55421302|45.55465473|2271.746759|491.89858160000006|-708.2039051|1886.244271|5.917878616|10.70834299|5058.622432|110.4157723|-392.4367329|884.4366022|475.3634141|6.076989555|1.0|1.0|1.0|1.0|1.0|3.43|0.28|19.0|-7.29|7.02|5.42|110.94|2.0|0.0|102.55|3.0|-7.09|24.0|3.0|-4.9|0.0|0.0|1.0|-5.59|5.08e-08|1.8e-05|3.5456|-1712.060085|-1712.036238|998.86|0.2859|495.4|0.70275|-0.14715|3.3082|-0.20065|-1711.919273|5.5816|7.8539|7.8539
8c_a31|0.0|0|3.435435563|0.0|0|7.765993078999999|1|1|0.610137334|-0.01275867|0|-0.106461724|0.0|-0.574140137|-0.0080009219999999|10.31169969|2|2|-0.004832959|0|0.847752299|0.006000201|-0.1759864119999999|0.896193695|0.626072761|-0.1170607269999999|-70.64275621|133.3100368|-0.039640027|9.027343766|477.2277896000001|0.72308253|-35.61776956|82.77037329|80.93682766|2251.08563|345.3445134|-918.3558307|1678.6836239999998|6.820988495|12.99457133|4835.748065|152.7489054|-506.5691518|1270.056726|423.1367008|12.12761708|1.0|1.0|1.0|1.0|2.0|3.51|0.29|16.0|-6.13|4.89|3.13|114.29|0.0|0.0|93.45|5.0|-4.42|24.0|5.0|-6.7|0.0|0.0|1.0|-3.63|7.45e-07|0.0002549999999999|3.8492|-1426.166503|-1426.129055|981.89|0.2597|475.72|0.7005|-0.15985|3.3453|-0.19207|-1426.024361|5.1815|6.0915|6.0915
8e_a8|0.0|0|3.01599663|0.0|1|7.05012252|0|0|1.394799502|-0.010579355|0|-0.000766016|0.0|-0.539547088|-0.005310149|10.94332438|1|1|-0.004224671|0|0.7233950809999999|0.02023118|-0.079493088|0.7742101929999999|0.661490276|-0.115572516|-64.32539698|106.0087621|-0.04393787|7.851573274|76.40535608|0.803307236|-43.00500847|75.57562034|83.37098475|2692.975753|403.5112981|-1286.50794|2080.07805|7.50719734|14.52755918|6095.6213210000005|119.9832494|-784.77418|1601.514194|561.882658|11.25022336|0.0|1.0|0.0|0.0|2.0|3.2|0.04|23.0|-7.78|4.33|4.17|90.11|2.0|0.0|111.81|5.0|-5.27|30.0|4.0|-6.14|0.0|0.0|0.0|-4.9|1.6399999999999998e-08|6.63e-06|3.2737|-1376.957298|-1376.924308|1090.07|0.3731|526.86|0.7013|-0.13719|6.1505|-0.19972|-1376.766245|7.7951|4.7014|4.7014
14e_a23|0.0|1|0.0|-4.45581912|2|7.423568444|0|0|1.197957573|-0.008865361|2|0.023369734|0.650989437|-0.4787294729999999|0.001027627|10.3132176|2|2|0.001951778|2|0.791790895|0.133270225|-0.014216155|0.8510270329999999|0.925392058|-0.073376247|-62.2612068|48.244071000000005|-0.03935934|8.73073591|0.5612316039999999|0.796525872|-35.54678231|74.75779594|63.61519626|3255.313968|644.0923882999999|-1369.74655|2428.874279|8.020794334|15.89643482|7663.17288|141.6222839|-953.3724859|1719.6510460000002|658.8108151|12.49658915|0.0|1.0|1.0|1.0|1.0|3.54|0.09|26.0|-8.23|4.42|6.19|105.02|2.0|1.0|125.29|6.0|-6.38|34.0|7.0|-6.06|1.0|0.0|0.0|-5.79|5.94e-09|2.85e-06|3.7033|-1966.96594|-1966.943431|1209.58|0.3178|571.39|0.63922|-153.0|3.7696|-0.2342199999999999|-1966.785007|5.5469|8.5214|8.5214
12ar_a36|0.0|0|3.46014932|0.0|0|7.412764017000001|2|2|1.297042582|-0.007046017|2|0.083451772|0.0|-0.40866901|0.000939229|10.95407427|1|1|0.002112069|1|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8365428659999999|-0.080760277|-66.9989409|86.85924228|-0.0347392029999999|10.30986449|0.0|0.705591187|-37.18892821|82.17472548|69.99622854|2902.67985|567.6702443|-1272.979877|2404.999137|8.770514183|16.68371115|6155.432771|199.7830951|-863.83236|1804.132337|708.5476357999999|15.17578458|1.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|-7.05|3.14|1.95|92.99|1.0|0.0|133.27|6.0|-3.92|32.0|5.0|-7.21|0.0|0.0|0.0|-3.91|8.95e-08|3.76e-05|3.8489|-1364.511244|-1364.467971|1211.1|0.5586|580.53|0.67174|-0.15631|6.4688|-0.21291|-1364.2977050000002|8.7322|7.6021|7.6021
17_a15|0.0|0|0.0|0.0|0|0.0|0|0|1.43568899|-0.0071363569999999|2|-0.033968088|0.0|-0.442454151|0.0016674189999999|10.9544604|0|0|0.0032452509999999|2|0.721188086|0.001376853|-0.023779626|0.76362781|0.880459235|-0.052869016|-61.17023228|34.35335309|-0.027065991|7.56573889|58.47512431|0.653207369|-31.03055741|77.82445248|50.37922222|2852.085573|674.5333498|-1223.4046460000002|2104.883413|7.967418828|15.15194163|6352.266784|265.6831633|-937.2690986|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|3.63|0.15|24.0|-9.72|4.89|6.0|67.35|2.0|0.0|131.36|7.0|-5.93|33.0|4.0|-5.58|1.0|0.0|1.0|-5.65|1.9199999999999998e-10|8.43e-08|3.8006|-1413.897695|-1413.857182|1298.37|0.7247|663.81|0.7045100000000001|-0.15573|5.1268|-0.19509|-1413.624817|7.1743|7.9208|7.9208
4b_a49|0.0|0|0.0|0.0|1|7.535296702|1|1|1.343847828|-0.0074627159999999|2|-0.064060521|1.645329244|-0.402986655|0.001769804|10.92776533|1|1|0.002557204|2|0.798826417|0.005818676|0.049923437|0.852400617|0.7581492670000001|-0.091725536|-55.5653235|41.97072627|-0.030696709|9.138717999|64.87087098|0.645330839|-34.74338731|71.2971749|71.30114509|2708.998101|466.6010051|-944.6104994|1701.832352|7.588962922|14.53457293|6025.790417|218.2802175|-581.3580885|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|1.0|3.37|0.22|21.0|-7.05|3.71|3.26|90.13|1.0|0.0|112.36|6.0|-3.81|30.0|6.0|-7.12|0.0|0.0|1.0|-3.88|8.91e-08|3.570000000000001e-05|3.7413|-1333.063439|-1333.026419|1121.45|0.2856|509.78|0.68242|-0.15635|1.8265|-0.22366|-1332.8586269999998|2.2306|7.1024|7.1024
12p_a36|0.0|0|3.392386149|0.0|0|7.412764017000001|2|2|1.297044387|-0.008017607|2|0.114716581|0.0|-0.432950771|-0.002526241|10.96052769|1|1|-0.000673716|1|0.828371596|-0.035871448|-0.074349074|0.8839272779999999|0.748438833|-0.082569108|-68.22905781|83.24921731|-0.039016808|8.006403882999999|0.0|0.759126153|-32.72335782|80.40682298|64.698131|2774.926334|471.1687161|-1228.123041|2308.958924|7.546742977|14.3885803|5922.775161|151.63860559999998|-773.1468902|1617.811526|595.8790650000001|12.17776516|1.0|0.0|1.0|0.0|2.0|4.72|0.14|17.0|-6.86|3.13|2.44|69.2|1.0|0.0|123.71|5.0|-3.89|30.0|5.0|-6.76|0.0|1.0|0.0|-4.16|1.4e-07|5.58e-05|3.8372|-1332.182868|-1332.148901|1113.05|0.3015|506.89|0.66559|-0.15608|4.8805|-0.21131|-1332.006106|6.7199|8.0458|8.0458
34_a20|0.0|0|0.0|0.0|1|6.842683282|0|0|1.416932073|-0.0057643419999999|2|0.199191385|1.991704333|-0.328567476|0.003085806|10.93244905|1|1|0.003149352|2|0.74801464|-0.101401966|-0.090732503|0.80310139|0.7966571459999999|-0.0851907119999999|-57.49912174|297.5548445|-0.032248904|5.898367836|80.66541842|0.776414086|-38.56497154|67.53437417|66.0848174|2825.042137|536.0086996|-1149.982435|2319.742032|7.940146766|14.7802149|6211.26199|150.43359099999998|-773.7338361000001|1481.145765|712.1606951|10.03525243|1.0|1.0|1.0|1.0|1.0|3.43|0.08|27.0|-9.18|4.5|4.62|86.69|2.0|0.0|125.0|5.0|-5.14|32.0|4.0|-6.28|0.0|0.0|1.0|-5.02|6.64e-10|2.780000000000001e-07|3.8699|-1352.31921|-1352.2836220000002|1205.64|0.4388|544.93|0.68845|-0.16103|3.8519|-0.21284|-1352.102407|5.4994|7.2147|7.2147
13p_a6|0.0|0|3.449535594|0.0|0|6.842683282|0|0|1.424099253|-0.010395243|2|0.072850973|1.633493259|-0.634109842|-0.008008339|10.95053423|1|1|-0.005708558|2|0.784414352|-0.059663359|-0.125636943|0.837659336|0.7265205579999999|-0.099405155|-76.17631587|80.30786544|-0.03767435|8.708451561|107.5669533|0.76005742|-50.03427239|89.17529231|82.79893305|3016.078786|515.4389679999999|-1523.526317|3833.042283|8.760340755|14.91957306|6590.216479|170.2302215|-1080.8845310000002|2004.488446|794.5462391|12.99897644|1.0|1.0|1.0|1.0|3.0|3.64|0.12|27.0|-10.06|4.58|4.01|122.47|1.0|0.0|132.01|7.0|-5.09|34.0|5.0|-7.01|0.0|0.0|1.0|-4.55|8.73e-11|3.92e-08|2.9837|-1463.08132|-1463.0432449999998|1283.98|0.4132|573.39|0.7056600000000001|-0.12251|9.0546|-0.1971099999999999|-1462.804694|12163.0|7.0362|7.0362
18d_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.6049874|-0.0072724869999999|2|-0.071608958|0.0|-0.385441836|0.001139238|10.31163881|1|1|0.002064369|1|0.815003426|-0.001699165|-0.149451598|0.870930234|0.803280262|-0.07812727|-65.3088221|78.23108693|-0.037906966|7.147133584|0.0|0.783284395|-31.29400567|75.80070349|60.73891035|2848.574353|508.389239|-1175.558798|2894.162522|7.063141946|12.69833771|6367.958933|137.15746130000002|-744.0011548|1500.807121|618.6004214|10.49188139|1.0|1.0|1.0|0.0|1.0|4.75|0.14|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|127.24|5.0|-5.39|30.0|5.0|-6.02|0.0|0.0|0.0|-5.01|1.26e-07|5.260000000000001e-05|3.4682|-1675.020297|-1674.987709|1129.46|0.3856|508.7|0.69017|-0.14167|5.0115|-0.19673|-1674.8453470000002|6.2946|7.6737|7.6737
18_a15|0.0|0|0.0|0.0|0|0.0|0|0|1.435689019|-0.006149666|2|-0.094812415|0.0|-0.319782642|-0.001044324|10.95986315|0|0|0.000539978|2|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.8362289070000001|-0.067562078|-55.48918283|40.37881101|-0.035181092|2.672871589|1.833724661|0.867430881|-25.27062952|60.86009645|45.69032922|2541.440611|511.4247108|-1054.294474|2510.854462|5.990767063|10.2545953|5705.360332|81.07723009|-644.79025|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|1.0|1.0|3.37|0.08|24.0|-9.98|5.68|6.86|47.04|2.0|0.0|113.42|5.0|-6.16|29.0|4.0|-4.8|1.0|0.0|1.0|-5.93|1.0399999999999999e-10|4.01e-08|3.8232|-1265.810138|-1265.770242|1110.18|0.2686|535.02|0.70427|-0.1579|4.2476|-0.19371|-1265.614679|6.5864|6.8894|6.8894
14n_a23|0.0|1|0.0|0.0|2|7.423568444|0|0|1.197963531|-0.0068536419999999|2|0.079559363|0.747533142|-0.376950283|0.010561248|10.3132176|2|2|0.010508236|2|0.802854174|0.219354173|-0.099694124|0.861597051|0.89327435|-0.058928845|-55.70499288|97.93357279|-0.032325501|12.34358104|97.39429807|0.6868205409999999|-26.91195666|72.09248208|58.08878013|3014.591033|603.6615822000001|-1114.099858|2195.877777|8.662092555|16.33144958|6740.54932|211.642042|-752.8921912999999|1622.112023|683.7405759|16.3874892|0.0|1.0|1.0|1.0|1.0|3.53|0.09|26.0|-7.51|3.42|4.03|114.25|2.0|1.0|126.78|6.0|-5.63|32.0|5.0|-6.47|0.0|0.0|0.0|-5.02|3.11e-08|1.3699999999999998e-05|3.4217|-1744.450916|-1744.42791|1209.95|0.4229|575.71|0.6955|-0.1382|5.2196|-0.2077099999999999|-1744.244532|7.2975|9.2441|9.2441
12a_a32|0.0|1|3.442930603|0.0|0|7.765993078999999|0|0|0.609420757|-0.009460484|0|-0.0134169989999999|2.136609567|-0.463563696|-0.003484915|10.31100269|3|3|-0.001662219|0|0.845443342|-0.018578911|-0.125149165|0.8966299409999999|0.788702323|-0.085324121|-68.06885478|111.9735444|-0.0308471429999999|6.430656017|62.28768050000001|0.667706375|-33.18255791|81.41372467|63.52154605|2572.916338|491.8493928|-884.8951120999999|3030.946307|7.083688576|13.03685125|5656.0082|207.2244662|-551.8369996|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|1.0|2.0|3.45|0.26|19.0|-7.65|6.49|4.19|140.04|1.0|0.0|110.47|7.0|-6.01|27.0|4.0|-6.32|1.0|0.0|1.0|-4.5|2.23e-08|8.86e-06|3576.0|-1880.771042|-1880.734215|1114.3|0.2908|548.66|0.7025600000000001|-0.14827|3.0517|-0.20049|-1880.600043|4.2371|7.6021|7.6021
23_a10|0.0|0|0.0|0.0|1|7.535296702|1|1|1.34383709|-0.00264793|2|-0.031558374|1.981673861|-0.17741132|0.010305237|10.92966139|1|1|0.010662507|2|0.754150918|-0.149057824|-0.043248272|0.800727358|0.915208645|-0.049653973|-51.27837225|72.17779806|-0.02685653|4.824237957|53.00900704|0.7611996520000001|-24.91121732|60.76548004|41.98112956|3103.831885|648.2471057|-1179.402562|1945.384475|8.755988318|17.02048484|7034.375112000001|169.14354509999998|-835.377049|1549.399766|930.6293092|9.487107794|1.0|1.0|1.0|1.0|0.0|3.8|0.21|27.0|-9.84|5.11|5.81|56.07|2.0|0.0|139.11|6.0|-5.38|35.0|5.0|-5.93|0.0|0.0|1.0|-5.7|1.44e-10|6.66e-08|3.8034|-1470.1960279999998|-1470.166163|1336.11|0.2089|606.18|0.67647|-0.15858|3.8115|-0.21158|-1469.902562|4.8954|6.1249|6.1249
