molecula|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|SaasN|AATSC1c|n6HRing|MATS7i|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|WNSA4|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
3p_a32|1|1|0.0|0|1|1|0.0|-0.008735261|0|-0.050639647|-0.419292538|-0.000971341|3|0.000920756|-0.092884784|-0.146606489|-0.26891009|0|0.737842269|0.058054833|1|-0.070907174|0.366898545|0.021264377|-41.73212799|-58.13283248|0.180429124|-0.029183126|-34.21384146|7.365688817|57.82331968|0.6199678829999999|-1.28405753|-24.56127372|-17.1756096|0.416240891|-10.10863498|0.713035367|5960.446219|223.6663527|0.025390655|1218.977375|530.5658569|14.94356622|1.0|1.0|1.0|1.0|2.6|3.71|131.25|1.0|112.37|0.0|1.0|27.0|4.0|-6.8|0.0|0.0|-4.25|7.78e-06|2.7|0.0|0.0|1.62e-07|6.4e-05|4.26|3.6436|-1879.554272|-1879.527843|626.32|1057.58|340.28|0.7017100000000001|0.7017100000000001|-1879.350471|0.3083|-0.15055|4.3094|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0|7585.0
10_a15|0|0|0.0|0|0|0|0.0|-0.006872984|2|-0.0869138469999999|-0.384887119|0.001740635|0|0.0034254209999999|-0.132759909|-0.120626133|-0.184255041|2|0.8310685940000001|0.0107135269999999|0|-0.052826735|0.640780603|0.010485777|-30.73805622|-59.05618983|0.066863055|-0.036384844|-34.36276159|3.550143186|0.0|0.8301726490000001|-1.928396745|-17.88541558|-21.17108692|0.449323734|-12.31872585|0.815948972|6204.37804|98.81668286|0.0116026369999999|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|1.0|3.64|6.3|56.27|2.0|119.95|0.0|1.0|30.0|4.0|-4.97|1.0|0.0|-5.83|5.99e-07|5.29|0.0|0.0|1.51e-10|5.99e-08|5.16|3.6448|-1281.088565|-1281.061184|631.2|1136.48|340.17|0.66799|0.70313|-1280.804272|0.0042|-0.15377|1.6654|-0.18958|0.02738146|-1280.862627|3.1460000000000004|7.0|8.1549|8.1549
7_a47|0|0|0.0|0|0|0|0.0|-0.008206422|2|-0.128433676|-0.3939082339999999|-0.0091074509999999|0|-0.00794321|-0.262805289|-0.021071408|-0.04311702|2|0.6995252890000001|-0.04402021|1|-0.081264417|0.427432212|0.008915606|-45.82735481|-54.113260200000006|0.152677268|-0.036250645|-30.51603217|2.8353037860000003|0.0|0.816979353|-1.631279045|-25.84337052|-20.44278719|0.405265781|-11.52827882|0.681423344|5958.904826|103.2106353|0.0130514639999999|1126.008167|526.6144628999999|7.36009799|1.0|0.0|1.0|2.0|3.14|6.52|58.04|2.0|111.28|0.0|1.0|28.0|4.0|-4.8|1.0|0.0|-6.06|3.41e-07|5.49|0.0|0.0|3.52e-10|1.3900000000000001e-07|5.08|3.7203|-1647.996662|-1647.963177|604.84|1043.33|333.26|0.69314|0.69314|-1647.7863539999998|0.2144|-0.1544|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|25.0|7.6|7.6
17d_a50|1|1|0.0|2|2|2|4.380250483|-0.002166617|1|0.006071856|-0.140830095|0.012079|2|0.01245647|0.009780681|-0.200725906|-0.323333765|1|0.754575205|-0.1921395789999999|1|-0.044172353|0.8020670809999999|0.0152123589999999|-30.63468215|-48.40178147|0.070113177|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|-17.74731987|0.445708152|-12.30823045|0.8041037459999999|6281.764548|170.5678813|0.013178555|1412.14676|829.3813984|9.139672835|0.0|1.0|1.0|0.0|3.68|4.29|51.77|2.0|133.19|0.0|1.0|32.0|4.0|-6.25|0.0|1.0|-4.88|3.17e-05|3.72|0.0|0.0|8.55e-08|3.63e-05|3.41|4.0506|-1335.989008|-1335.962757|727.15|1263.22|306.09|0.66103|0.66103|-1335.649722|0.1819|-0.16716|5.6557|-0.19967|0.02625058|-1335.713194|7.9942|74.0|7.1308|7.1308
47d_a18|0|0|0.0|0|1|1|0.0|-0.006087337|0|0.069914568|-0.480899596|0.003376831|0|0.005144085|0.104380139|-0.272202025|-0.406388629|0|0.7640994990000001|-0.002494715|0|-0.06394156|0.445704576|0.015270278|-52.14267013|-71.20388424|0.163000873|-0.028722356|-58.06490563|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|-23.42233034|0.481311892|-19.1002979|0.927940864|7780.945962999999|246.1558296|0.018506261|2549.757058|1255.618298|15.0913716|1.0|0.0|1.0|2.0|0.0|3.21|88.97|3.0|159.67|1.0|1.0|39.0|4.0|-6.57|0.0|0.0|-5.28|1.83e-06|4.16|1.0|1.0|1.4800000000000003e-09|7.790000000000001e-07|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.69905|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|-0.17405|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
13f_a6|0|0|0.0|0|0|0|0.0|-0.006930367|2|0.04505613|-0.381170169|-0.003356527|1|-0.001446486|0.079490516|-0.126749697|-0.223618825|2|0.841211811|-0.028317736|1|-0.073352505|0.176745407|0.018554018|-49.2635105|-62.41821579999999|0.136777507|-0.032802223|-41.92004677|8.368715213|0.0|0.720711855|-1.672913351|-33.08535238|-22.02995852|0.401838426|-14.79531062|0.6717890999999999|6128.208571|187.5697972|0.0196449239999999|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|2.0|2.21|4.53|103.17|1.0|123.82|0.0|0.0|32.0|5.0|-6.52|0.0|0.0|-4.78|7.74e-06|3.27|0.0|0.0|6.59e-11|2.75e-08|3.36|3139.0|-1347.301285|-1347.266914|711.29|1202.78|394.98|0.49643|0.70541|-1347.018087|0.0048|-0.12805|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|42.0|7.3768|7.3768
14ae_a23|1|1|0.0|2|0|0|3.338149829|-0.007539122|2|0.026913008|-0.4448081789999999|0.008996289|2|0.009675528|0.047563299|-0.143336826|-0.253318853|2|0.7763406840000001|0.107765697|1|-0.065169397|0.202342743|0.03467374|-46.69131269|-62.38566188|0.127637949|-0.0269140239999999|-44.69687612|17.79858399|110.5716332|0.53040766|-1.480271319|-33.45249142|-19.28284095|0.479058976|-13.81539807|0.919603093|7308.981869|336.444465|0.034488074|1999.511567|770.8206617000001|24.70935041|0.0|1.0|1.0|1.0|3.76|4.03|123.48|2.0|133.27|0.0|1.0|34.0|6.0|-6.68|0.0|0.0|-5.08|1.6e-06|3.52|0.0|0.0|2.49e-08|1.17e-05|2.99|3.6036|-1858.967022|-1858.952529|751.57|1285.52|344.06|0.58144|0.58144|-1858.675325|0.3205|-0.14537|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038|8.6038
3i_a32|1|1|-4.547725143|0|0|0|0.0|-0.012358668|0|-0.21362765|-0.4449120629999999|-0.0131506889999999|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|0|0.565740817|-0.337053202|1|-0.093279684|0.259644227|0.015296821|-49.17963359|-59.72706743|0.106172013|-0.044627482|-31.48976464|4.252042736|0.201037767|0.77072347|-1.472706897|-25.92886531|-23.52884474|0.422644726|-12.4050588|0.732035793|5656.349227000001|120.8809386|0.021905206|1007.432506|318.0257595|11.54903146|1.0|1.0|1.0|1.0|2.49|6.29|110.94|2.0|88.28|0.0|1.0|24.0|6.0|-5.53|1.0|0.0|-5.16|5.37e-07|4.23|0.0|0.0|1.0900000000000001e-07|4.01e-05|3.38|3642.0|-1891.833327|-1891.811327|530.5|876.0|340.43|0.70322|0.70322|-1891.738614|0.4765|-0.1476|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366|8.2366
19_a34|0|0|0.0|1|1|1|1.898101852|-0.013066507|1|-0.189862762|-0.5357267960000001|-0.00802652|1|-0.0042364759999999|-0.29861864|-0.255220734|-0.401414514|1|0.866604574|0.08178394|0|-0.112877411|0.308793959|0.039589023|-56.30608209|-62.64265252|0.360097548|-0.039656969|-31.24772528|9.850795895|470.4453529|0.662289492|-1.506964829|-28.08688512|-19.78189027|0.467358389|-9.86770272|0.877434994|4496.516479|168.4584665|0.029554695|1135.020017|337.9440349|14.74262256|0.0|0.0|1.0|1.0|2.77|2.31|69.4|0.0|83.95|0.0|2.0|23.0|5.0|-7.01|0.0|1.0|-3.15|0.00186|1.66|0.0|0.0|9.42e-06|0.00291|2.7|4.1721|-1046.606458|-1046.5747720000002|538.96|882.87|297.18|0.6897300000000001|0.6897300000000001|-1046.458335|0.2189|-0.1735|3.4272|-0.20251|0.03168624|-1046.509891|5.0441|0.99|6.0044|6.0044
20_a47|1|1|0.0|1|0|0|1.1934608|-0.011237762|2|0.031814023|-0.505699304|-0.009220816|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|2|0.61847122|-0.069674604|1|-0.083811055|0.213977589|0.023587109|-45.68149289|-50.14789824|0.311171398|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|-24.89884887|-17.90996366|0.4642647929999999|-9.761884958|0.86659377|5896.060936|220.6189341|0.034758191|1263.735287|428.5826478|18.94506718|0.0|1.0|1.0|2.0|2.96|4.54|84.73|1.0|99.68|0.0|1.0|28.0|6.0|-6.75|0.0|0.0|-4.08|8.72e-05|2.63|0.0|0.0|4.89e-08|1.86e-05|4.08|3.9808|-1335.742176|-1335.708279|557.84|964.94|311.45|0.68219|0.68219|-1335.566785|0.2807|-0.16377|3.1747|-0.22734|0.03389691|-1335.620783|4.3277|3.0|8.6|8.6
4n_a46|0|0|0.126268818|1|1|1|2.093595994|-0.004696854|0|-0.2264394139999999|-0.234842682|0.004988019|1|0.0042595609999999|-0.349865095|0.070558373|0.109017734|0|0.741742667|-0.06655165|0|-0.103381106|0.371438024|0.008424451|-56.80797266|-47.16810275|0.096854593|-0.031047837|-25.91889741|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|-17.06080312|0.428896538|-9.374920341|0.750996215|4955.374473|75.1696593|0.0077084869999999|928.9322794|525.8291956999999|4.235817757|1.0|1.0|1.0|1.0|2.84|4.94|61.84|1.0|102.92|0.0|1.0|26.0|3.0|-5.26|0.0|1.0|-5.1|3.75e-06|4.41|0.0|0.0|2.14e-07|7.340000000000001e-05|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|0.41625|0.7025|-1090.098769|0.0711|-0.16641|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5194.0|5.2845|5.2845
1g_a5|0|0|0.0|0|0|0|0.0|-0.003919036|2|-0.011534568|-0.172437603|0.00683534|1|0.006957291|-0.019057802|-0.010807075|-0.0178558139999999|2|0.74740095|0.030722968|0|-0.070108797|0.39389953|0.020418692|-37.59983870000001|-39.8807456|0.134079034|-0.027205531|-21.388323|5.8729303|0.589719781|0.61393343|-1.11542677|-20.16505667|-14.59051668|0.4713154089999999|-7.824996219|0.891486942|4639.260975|207.0502037|0.02697793|974.3909596|422.96706330000006|14.46845291|1.0|1.0|1.0|1.0|2.12|4.21|63.69|0.0|96.98|0.0|1.0|25.0|4.0|-6.15|0.0|1.0|-4.2|9.27e-05|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|2.61|4.1733|-1065.846194|-1065.818889|572.15|961.17|297.09|0.4386899999999999|0.66164|-1065.675316|0.0504|-0.17042|3.4883|-0.20972|0.02730461|-1065.727193|5.2707|115.0|6.9393|6.9393
3d_a49|0|0|0.0|1|1|1|2.089548665|-0.003398408|2|-0.087308534|-0.173318804|-0.00918253|1|-0.004253844|-0.149675594|-0.075636705|-0.129666234|2|0.914407252|0.01450704|1|-0.099295364|0.464410121|0.009601398|-57.52001036|-54.67520803|0.266928348|-0.036147237|-31.67236018|3.221917789|0.0|0.756622045|-1.698920144|-33.32030276|-20.93944137|0.486368221|-12.12984007|0.946920034|6018.145364|140.9844521|0.018844179|1300.720421|549.3593871|10.91609228|1.0|0.0|1.0|3.0|0.0|4.46|121.39|1.0|111.41|0.0|1.0|28.0|5.0|-6.58|0.0|0.0|-4.44|6.42e-06|2.98|0.0|0.0|7.1e-07|0.000278|4.02|3.8907|-1594.595995|-1594.552258|615.3|1044.19|318.67|0.3523699999999999|0.67215|-1594.380348|0.0931|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308|5.6308
5a_a40|0|0|0.0|1|0|1|1.688148148|-0.004609716|0|-0.108428634|-0.152120625|0.011345707|2|0.010425818|-0.191663433|0.004130836|0.007301856|0|0.538671739|-0.442215721|1|-0.078132307|0.04987082|0.020641204|-34.5789643|-40.27003217|0.146821673|-0.036396585|-17.82228195|4.042943749|52.43850484|0.8224652720000001|-1.091897544|-15.30358975|-16.10801287|0.4889874279999999|-7.128912782|0.956899016|3736.248815|78.57142892|0.0130940839999999|587.5511127|244.8873477|5.795040371|1.0|1.0|0.0|0.0|2.49|3.08|75.5|0.0|74.15|0.0|2.0|19.0|3.0|-5.9|0.0|1.0|-3.67|7.49e-05|2.88|0.0|0.0|8.950000000000001e-05|0.0241|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|757.45|326.96|0.69499|0.69499|-1177.51016|0.4461|-0.15066|5.7163|-0.21644|0.01514427|-1177.555706|7.6003|81.0|7.0915|7.0915
41_a18|0|0|0.0|0|2|2|0.0|-0.007587553|1|-0.089781154|-0.500778516|-0.0034878|0|-0.002136837|-0.137860739|-0.005930813|-0.0091068809999999|0|0.759941674|-0.032217299|0|-0.1020290859999999|0.3888308139999999|0.009550224|-69.94639412|-61.10986894|0.2650611539999999|-0.037381065|-41.89408289|4.488448275|93.99687836|0.903239484|-2.317626057|-47.95199341|-25.62671923|0.487248278|-17.56848637|0.950261611|6605.095612|66.33450764|0.006896617|1759.064589|897.5188662|4.727999916|1.0|0.0|1.0|3.0|0.0|2.7|99.28|2.0|141.34|0.0|1.0|34.0|3.0|-6.38|0.0|0.0|-5.02|2.76e-06|3.78|0.0|0.0|4.18e-09|1.89e-06|7.34|3.2123|-1454.374793|-1454.3467460000002|736.59|1294.52|385.97|0.69308|0.69308|-1453.980175|482.0|-0.1319|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|369.0|6433.0|6433.0
12p_a36|0|0|0.0|0|2|2|0.0|-0.008017607|2|0.114716581|-0.432950771|-0.002526241|1|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|1|0.724208473|-0.035871448|0|-0.082569108|0.315548061|0.020202133|-51.98017377|-68.22905781|0.251561167|-0.039016808|-42.95260501|8.006403882999999|0.0|0.759126153|-1.950840419|-32.72335782|-24.56246081|0.475504684|-15.4629378|0.906594718|5922.775161|151.63860559999998|0.019344052|1617.811526|595.8790650000001|12.17776516|1.0|0.0|1.0|2.0|0.0|2.44|69.2|1.0|123.71|0.0|1.0|30.0|5.0|-6.76|0.0|1.0|-4.16|0.000129|2.78|0.0|0.0|1.4e-07|5.58e-05|3.41|3.8372|-1332.182868|-1332.148901|660.71|1113.05|323.11|0.30159|0.66559|-1331.947748|0.1841|-0.15608|4.8805|-0.21131|0.03396697|-1332.006106|6.7199|9.0|8.0458|8.0458
12_a3|0|0|0.0|0|0|0|0.0|-0.009093383|2|-0.120694579|-0.336455156|-0.006049098|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|2|0.899733837|-0.039834906|1|-0.092838926|0.101891875|0.011076075|-44.07517037|-45.63945658|0.170600292|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|-18.79271742|0.463780604|-8.921820355|0.864908294|4400.493202000001|80.50854774|0.01374218|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|2.17|4.01|92.93|1.0|90.49|0.0|1.0|22.0|3.0|-5.3|0.0|0.0|-4.84|2.07e-06|4.03|0.0|0.0|1.3e-07|3.9500000000000005e-05|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|0.69784|0.69784|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
13_a15|0|0|0.0|0|1|1|0.0|-0.006348913|3|-0.006938727|-0.393632585|0.001806571|0|0.003766915|-0.010882979|-0.173728081|-0.272482143|2|0.843715005|0.008210506|0|-0.068526782|0.708462114|0.016196467|-43.2365883|-61.86632281|0.114512421|-0.033811561|-39.03420883|6.447664726|0.0|0.755283433|-1.961070565|-27.279882500000003|-21.33321476|0.482317225|-13.46007201|0.931684902|7196.400881999999|154.4025434|0.01672103|1638.227985|830.7967967000001|10.55004024|1.0|1.0|0.0|1.0|4.19|6.69|59.51|2.0|138.24|0.0|1.0|34.0|4.0|-5.26|1.0|0.0|-6.1|4.77e-07|5.32|0.0|0.0|1.27e-09|5.7e-07|5.04|2.5721|-1450.756042|-1450.727602|674.36|1231.11|482.03|0.63827|0.70626|-1450.399387|0.0003|-0.11283|3.5479|-0.15229|0.02844037|-1450.462642|6.0429|6.0|8.2218|8.2218
12y_a30|0|0|0.0|0|2|2|0.0|-0.005996863|2|-0.089502772|-0.353814891|0.00604028|1|0.006346396|-0.153680104|-0.053700437|-0.0922059569999999|1|0.842068099|-0.05346283|0|-0.070903795|0.374181804|0.0149823289999999|-47.598277|-61.25585229|0.151081489|-0.034840345|-41.1215369|6.751850651|0.0|0.820108145|-1.91621895|-31.95309886|-23.38859815|0.445723724|-15.70095045|0.804154433|6301.067405|120.7628216|0.012362508|1568.540572|754.3941655|8.299049218|1.0|1.0|1.0|1.0|0.0|3.23|81.65|2.0|137.21|0.0|1.0|31.0|4.0|-5.64|0.0|0.0|-5.46|9.14e-07|4.6|0.0|0.0|4.12e-08|1.76e-05|4.45|3.4718|-1654.41361|-1654.382468|728.75|1227.82|357.11|0.30617|0.6864399999999999|-1654.125015|0.1489|-0.1475|4.7043|-0.19815|0.0311422|-1654.190369|5.1209|22.0|7.6576|7.6576
12aa_a36|0|0|0.0|0|2|2|0.0|-0.011588438|2|0.03597264|-0.672129428|-0.006653538|1|-0.004569485|0.0620143779999999|-0.052743904|-0.090926893|1|0.892815402|0.156337925|0|-0.1066659309999999|0.4679233379999999|0.023617545|-72.94175494|-80.19356964|0.3110547589999999|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|-49.88002793|-28.21625599|0.44829258|-19.29522587|0.812554922|6438.603019|183.7216658|0.023386634|2083.417693|689.2886595|15.99256772|0.0|0.0|1.0|3.0|0.0|0.98|112.29|1.0|131.85|0.0|1.0|32.0|5.0|-7.79|0.0|0.0|-3.45|0.000304|1.55|0.0|0.0|7.19e-07|0.000305|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|318.73|0.6931|0.6931|-1401.389257|0.4446|-0.15718|3.5904|-0.20829|0.04550032|-1401.45065|4.7433|9.0|8.0458|8.0458
47p_a18|0|0|0.0|0|1|1|0.0|-0.005394244|0|0.025217016|-0.3775970529999999|0.00235332|0|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|0|0.72025564|0.030970815|0|-0.06909945|0.278332428|0.007989903|-51.14496913|-61.12351185|0.1670454519999999|-0.030813794|-45.24146169|4.377217987|48.48855261|0.818459442|-2.0645242|-37.85569728|-22.80728054|0.488811071|-16.88114242|0.956223901|6726.61969|134.3699001|0.01090303|1867.029344|1011.163774|8.070036862|1.0|0.0|1.0|2.0|0.0|3.34|76.5|3.0|144.53|0.0|1.0|35.0|3.0|-6.07|0.0|1.0|-5.27|2.13e-06|4.35|0.0|0.0|9.35e-10|4.38e-07|7.98|3.2036|-1493.759811|-1493.731375|795.43|1391.71|387.01|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|-0.13118|3.6452|-0.18746|0.02843634|-1493.407248|4.6652|64.0|7.1938|7.1938
12i _a30|0|0|0.0|0|2|2|0.0|-0.00691453|2|-0.0982344169999999|-0.366470081|0.00372838|1|0.003603419|-0.172434349|-0.051371057|-0.090173435|1|0.8264832879999999|-0.029080032|0|-0.076575246|0.356921662|0.015808432|-50.00086637|-63.00408424|0.156570866|-0.037414255|-41.13938837|6.740110893|0.0|0.806299097|-1.833298476|-32.64875738|-24.43015511|0.479900127|-15.95200773|0.92270764|6362.153853|126.4796844|0.014680721|1484.657003|652.8825454|9.585980094|1.0|1.0|1.0|1.0|0.0|3.27|81.65|2.0|132.29|0.0|1.0|30.0|4.0|-5.75|0.0|0.0|-5.44|1.19e-06|4.49|0.0|0.0|6.03e-08|2.61e-05|4.45|3.5242|-2035.373964|-2035.339603|691.59|1167.27|351.81|0.43157|0.68497|-2035.141693|0.1577|-0.14945|2.5397|-0.2041|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
4f_a46|0|0|0.2096617139999999|1|1|1|2.190536659|-0.001035775|2|-0.099507167|-0.053860324|0.012332859|1|0.011806162|-0.154986658|-0.079238184|-0.123416853|2|0.6901151990000001|-0.2076648489999999|0|-0.055836642|0.296072934|0.008734825|-30.29079362|-36.60887321|0.065026794|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|-11.95391778|0.424708366|-6.484875252999999|0.7382488140000001|4661.569032|130.2830519|0.010341277|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|1.0|0.0|3.16|4.71|43.6|1.0|101.54|0.0|1.0|25.0|3.0|-5.65|0.0|1.0|-4.58|4.18e-05|3.77|0.0|0.0|6.12e-08|2.04e-05|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.69208|0.69208|-1033.315821|0.1719|-0.19079|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|183.0|6.7375|6.7375
9d_a40|0|0|0.0|1|0|0|1.839557351|-0.003961493|0|0.153818743|-0.146575228|0.011823978|2|0.010101686|0.259969752|0.0116099239999999|0.019621984|0|0.601831605|-0.3969541689999999|1|-0.060319196|0.002088915|0.010749826|-31.08478865|-36.92750973|0.058372388|-0.031613312|-19.03015798|2.854868966|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|-16.29154841|0.467275972|-8.395657932|0.87714454|4401.742338|68.83858806|0.0087217999999999|639.3115126|346.9019309|4.49467719|1.0|1.0|0.0|0.0|3.63|5.09|58.43|1.0|91.71|0.0|1.0|22.0|2.0|-4.62|0.0|1.0|-5.65|7.37e-07|5.16|0.0|0.0|1.01e-07|3.3e-05|4.7|3.3464|-1677.551678|-1677.540538|542.19|892.69|370.51|0.4557199999999999|0.69986|-1677.429981|0.4025|-0.13875|6.2032|-0.20781|0.01113991|-1677.48058|7.9502|107.0|6.9706|6.9706
12s_a36|0|0|0.0|0|2|2|0.0|-0.007059109|2|0.037454164|-0.4023692|0.002951176|1|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|1|0.90414347|-0.118671653|0|-0.07216709|0.4314309979999999|0.019457471|-46.58030248|-64.57958827|0.169662191|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|-1.901015959|-30.06529118|-23.15117315|0.4604765839999999|-14.94294208|0.853487672|5890.905249|158.6528381|0.018222417|1626.909053|662.0530478999999|11.76167282|1.0|0.0|1.0|2.0|0.0|2.19|69.2|1.0|128.72|0.0|1.0|30.0|4.0|-6.55|0.0|1.0|-4.3|6.929999999999999e-05|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|0.03416928|-1272.061111|8.7738|9.0|8.0458|8.0458
5_a47|0|0|0.0|0|0|0|0.0|-0.009295857|2|0.003858593|-0.390426|-0.012670377|0|-0.011237954|0.0083528919999999|-0.019811664|-0.0428873159999999|2|0.7063295709999999|0.065981732|1|-0.087763105|0.526509524|0.009936558|-46.33853208|-52.90420509|0.192042245|-0.038537768|-27.93318665|2.770107005|0.0|0.781571204|-1.502972943|-24.46654029|-20.34777119|0.4736061789999999|-10.74353333|0.8997183470000001|5501.708422|115.3294396|0.017501741|1015.343288|416.1194472|9.240842159|1.0|0.0|1.0|2.0|2.79|5.96|58.04|2.0|101.51|0.0|1.0|26.0|4.0|-5.19|1.0|0.0|-5.5|2.25e-06|4.7|0.0|0.0|2.07e-09|7.590000000000001e-07|4.37|3.7083|-1569.369195|-1569.333281|561.61|951.68|334.35|0.69291|0.69291|-1569.20723|0.2108|-0.15419|2.9121|-0.20954|0.03591467|-1569.258939|3.8816|0.02|7.7|7.7
16d_a32|1|1|0.0|0|0|0|0.0|-0.017249763|0|0.0115077539999999|-0.7589895790000001|-0.00839148|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|0|0.816581223|0.107238939|1|-0.091212351|0.41654798|0.032003415|-53.23914436|-67.07571683|0.244506926|-0.036437402|-39.15098916|10.90312918|48.61700321|0.615749698|-1.493933474|-31.07481011|-21.26791022|0.4429631189999999|-12.41372827|0.79521327|5768.495166|224.2805611|0.0332953229999999|1416.134383|457.7130665|19.43393087|1.0|1.0|1.0|2.0|3.01|3.82|149.27|1.0|102.33|1.0|1.0|26.0|5.0|-6.62|1.0|0.0|-4.18|2.22e-06|2.86|0.0|0.0|2.55e-07|9.84e-05|3.78|3.6271|-1877.360551|-1877.332369|621.59|1023.44|341.83|0.70217|0.70217|-1877.185022|0.2915|-0.15009|3.2048|-0.20077|0.02818209|-1877.241687|3.8853|8.0|8.1135|8.1135
22_a47|1|1|0.0|1|0|0|1.202720059|-0.010579222|2|-0.029311184|-0.507802654|-0.006808306|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|2|0.612295986|-0.077787113|1|-0.080744803|0.573087958|0.022154032|-47.64347429|-52.67991531|0.301350868|-0.031744149|-31.08378631|7.713126784|54.21581266|0.6096864479999999|-1.42848671|-28.11203407|-18.73063655|0.4614909829999999|-11.05201291|0.8569791179999999|6107.923371|230.3045281|0.031534452|1382.478891|482.9384172|18.60690504|0.0|1.0|1.0|2.0|3.16|4.85|84.73|1.0|104.64|0.0|1.0|29.0|6.0|-6.58|0.0|0.0|-4.38|3.6e-05|3.0|0.0|0.0|2.06e-08|8.11e-06|4.4|4017.0|-1375.05033|-1375.021925|605.12|1027.32|308.65|0.50316|0.68312|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|0.02840507|-1374.914437|5.7009|1.0|9.0|9.0
