molecula|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GRAVp|TASA|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
1_a1 (SKF-104365)|0|0.0|1|7.535296702|1|1|0.626769342|2.196347317|-0.006055958|5.4161004020000005|-0.01959813|1|-0.091086986|0.0|-0.218014497|0.000663414|10.33812228|0.11172918|0.002250781|-0.221214316|-0.123703409|-0.505981356|1|0.7926983559999999|-0.015406451|0.194988905|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|-31.45099608|-37.55389489|6.18316314|0.186844249|86.42113499|-0.029524467|-17.369816|2.859900586|63.42504103|0.709744919|-0.9743074|-14.547040099999998|37.63415922|1997.193006|376.1092109|5.2735884010000005|9.042613965|0.71469847|4225.4765640000005|134.2517831|-208.4377919|-194.0267797|634.9418316000001|1.0|1.0|1.0|1.0|0.0|2.97|-6.0|4.28|56.01|0.0|0.0|0.0|-3.8|3.0|-6.01|1.0|1.0|-4.02|9.65e-05|0.0287|0.0|0.0|9.93e-07|0.000295|3.8901|3.8901|491.18|809.96|318.72|0.70081|-1278.971649|-0.16142|-0.19624|0.02377006|6.9338|1.6|5.7959|5.7959
14e_a23|1|-4.45581912|2|7.423568444|0|0|1.197957573|3.052208981|-0.008865361|5.351858133|-0.272389934|2|0.023369734|0.650989437|-0.4787294729999999|0.001027627|10.3132176|-0.009871698|0.001951778|0.072830644|-0.07256543|-0.5232404310000001|2|0.791790895|0.133270225|-0.014216155|0.5415996160000001|1|0.925392058|-0.073376247|-0.089453046|-51.07141556|-62.2612068|12.5437807|0.074607942|51.92870134|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|63.61519626|3255.313968|644.0923882999999|8.020794334|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|-412.7765217|1719.6510460000002|0.0|0.0|1.0|1.0|1.0|3.54|-8.23|6.19|105.02|2.0|1.0|0.0|-6.38|7.0|-6.06|0.0|0.0|-5.79|1.61e-06|0.000773|0.0|0.0|5.94e-09|2.85e-06|3.7033|3.7033|706.39|1209.58|334.8|0.63922|-1966.720803|-153.0|-0.2342199999999999|0.02250947|5.5469|3.0|8.5214|8.5214
12c_a31|0|0.0|0|7.765993078999999|1|1|0.6101358029999999|0.0|-0.013026643|5.733341277|-0.055520387|0|-0.030192572|0.0|-0.690412101|-0.003618466|10.311698300000002|-0.056866055|-0.000813398|-0.048694677|-0.138799714|-0.54466023|0|0.842823186|0.066071056|-0.098452311|0.770283733|0|0.665463503|-0.104643824|-0.129736755|-66.41224264|-82.33748068|19.38414321|0.334536497|212.313715|-0.036326291|-52.25551342|12.30215386|553.8695417|0.6817087|-1.816314565|-42.14855504|85.79638585|2592.4503010000003|422.3366652|8.091269314|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|-230.6429907|1690.934456|1.0|1.0|1.0|1.0|2.0|3.69|-7.24|3.7|117.37|2.0|0.0|0.0|-5.23|5.0|-6.53|0.0|1.0|-4.16|6.94e-05|0.0277|0.0|0.0|5.79e-08|2.31e-05|3.8328|3.8328|679.71|1138.89|323.48|0.7007399999999999|-1617.888981|-0.15904|-0.19288|0.04023903|2.2908|0.38|6.4202|6.4202
18_a15|0|0.0|0|0.0|0|0|1.435689019|0.0|-0.006149666|0.0|-0.090130715|2|-0.094812415|0.0|-0.319782642|-0.001044324|10.95986315|0.002685285|0.000539978|-0.190640601|-0.072506962|-0.431836192|2|0.7162974740000001|-0.0374132629999999|0.004699248|0.645117465|0|0.8362289070000001|-0.067562078|-0.090730185|-41.31992544|-55.48918283|4.370403779|0.163771093|100.159876|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|-25.27062952|45.69032922|2541.440611|511.4247108|5.990767063|10.2545953|0.711733271|5705.360332|81.07723009|-644.79025|-449.4301265|1215.421882|1.0|1.0|0.0|1.0|1.0|3.37|-9.98|6.86|47.04|2.0|0.0|0.0|-6.16|4.0|-4.8|0.0|1.0|-5.93|1.18e-06|0.0004559999999999|0.0|0.0|1.0399999999999999e-10|4.01e-08|4543.0|3.8232|650.53|1110.18|272.91|0.70427|-1265.556558|-0.1579|-0.19371|0.03989594|6.5864|129.0|6.8894|6.8894
17_a3|0|0.0|0|6.823286122000001|0|0|0.605019885|0.0|-0.009450704|4.727387819|-0.118246266|2|-0.015463451|1.709081227|-0.349676046|-0.007540435|10.31163036|-0.0510707059999999|-0.006696449|-0.027542873|0.020589494|-0.633373061|2|0.767641592|0.1789147639999999|-0.085686119|0.773152968|1|0.803075623|-0.098658557|-0.096067661|-50.20132919|-48.88298017|5.251911643|0.1969243769999999|100.2028184|-0.039557272|-24.87357062|2.672377884|76.17242478|0.840062179|-1.344947254|-25.54439812|55.45324083|2196.728425|408.6362608|6.2477303310000005|11.12358659|0.780420408|4839.543958|81.38261354|-348.2299886|-346.0738521|814.6560331000001|1.0|1.0|1.0|1.0|1.0|3.13|-7.48|4.66|92.93|1.0|0.0|0.0|-5.53|3.0|-5.61|0.0|1.0|-4.93|1.18e-05|0.00399|0.0|0.0|3.28e-08|1.11e-05|3.2102|3.2102|537.32|891.3|386.22|0.69481|-1731.6147670000005|-0.13155|-0.20359|0.02878063|4.8815|23.0|7.6383|7.6383
4m_a46|0|0.16407746|1|7.825245291|1|1|1.134637002|2.12888511|-0.000686578|5.587248657999999|0.051308728|1|-0.302054595|0.0|-0.0329557579999999|0.011122528|10.94319657|0.007901235|0.010359417|-0.487230027|-0.017992096|-0.098201489|1|0.747676221|-0.099662698|0.011235955|0.626578283|0|0.948973877|-0.067320375|-0.0672468|-35.4774406|-35.43866734|5.74716122|0.051026123|26.89046601|-0.0224155999999999|-18.67596877|3.028720082|35.77391986|0.733236381|-1.008702005|-18.69640205|41.22460182|2133.331634|500.1036387|5.329061873000001|9.923886653|0.8622201970000001|4750.325312|140.5828543|-280.1395315|-245.828396|724.9776792|1.0|0.0|1.0|1.0|0.0|3.59|-6.88|4.63|54.5|1.0|0.0|0.0|-4.52|3.0|-5.68|1.0|1.0|-4.57|2.68e-05|0.0088|0.0|0.0|1.31e-07|4.31e-05|6.0419|4.3476|558.63|975.72|205.21|0.68505|-1030.929791|-0.18308|-0.23116|0.02920209|5.2326|1288.0|5.8901|5.8901
7_a27|0|0.0|2|6.842683282|0|0|1.40247849|3.330197625|-0.00601016|4.727387819|-0.050197188|2|-0.133453335|1.280380317|-0.288487667|0.010291744|10.93773474|-0.056500475|0.010596392|-0.220626658|-0.19575909|-0.500327496|2|0.801251575|0.147753647|-0.08694032|0.62067794|1|0.85111414|-0.060745542|-0.084531496|-34.09779211|-47.44936449|8.475438874|0.14888586|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|42.57323098|2334.058688|477.7488532|6.446345598|12.087978|0.875167537|5082.120742|132.7162621|-426.1497425|-295.8891961|994.2704516|1.0|0.0|1.0|0.0|0.0|3.24|-6.61|3.05|65.6|0.0|0.0|0.0|-4.06|4.0|-6.26|1.0|1.0|-4.28|5.2e-05|18.0|0.0|0.0|2.43e-07|8.4e-05|4.1205|4.1205|606.74|1016.96|300.9|0.61278|-1122.249324|-0.16734|-0.2162099999999999|0.02179141|6.3813|1.0|9.0|9.0
4j_a46|0|0.19521727|1|7.825245291|1|1|1.134637093|2.194310043|-0.002284836|5.587248657999999|-0.012405467|1|-0.0529855709999999|0.0|-0.130235627|0.011968098|10.94638774|-0.176133068|0.011684396|-0.078783783|-0.0589746909999999|-0.226712003|1|0.7298040140000001|-0.061823242|-0.258222236|0.728293097|0|0.949893337|-0.05924408|-0.074417476|-34.99059698|-43.95227197|8.812983129|0.0501066629999999|29.59387777|-0.024805825|-25.95898597|5.205103062|71.98911503|0.776932317|-1.339514565|-20.66606288|43.80358011|2260.870095|561.0237355|6.274010655|10.49957018|0.673502127|5077.124695|131.7477027|-467.2617475|-327.122208|1018.288052|0.0|1.0|1.0|1.0|0.0|4.0|-7.69|5.33|39.94|2.0|0.0|0.0|-5.38|3.0|-5.09|1.0|1.0|-5.31|4.86e-06|0.00176|0.0|0.0|2.03e-08|7.33e-06|5.3949|4.4093|646.67|1112.13|229.82|0.69413|-1131.761156|-0.18387|-0.20071|0.02491327|3.8105|805.0|6.0942|6.0942
11b_a31|0|0.0|0|7.765993078999999|1|1|0.610137403|0.0|-0.01950528|5.733341277|-0.172248605|0|-0.078907688|0.0|-0.838727032|-0.014385937|10.31169957|-0.046362952|-0.010716217|-0.129901143|-0.101934423|-0.564706551|0|0.834596039|0.067031897|-0.074254978|0.7943850720000001|0|0.545458754|-0.143839236|-0.148709304|-80.0942166|-82.80602396|21.02499452|0.454541246|253.1028809|-0.044612791|-46.10900197|11.70737909|87.78853803|0.669723835|-1.784511651|-44.59898223|101.1192111|2410.572158|303.7286124|6.83089364|12.96936635|0.8986339170000001|5202.545866|183.9081702|-553.3080237|-189.0151528|1483.70453|1.0|0.0|1.0|1.0|2.0|3.41|-5.45|3.25|125.57|1.0|0.0|0.0|-4.74|6.0|-6.73|0.0|1.0|-3.75|0.000178|0.0637|0.0|0.0|3.59e-06|0.00128|3.8437|3.8437|589.56|969.71|322.57|0.70073|-1519.909742|-0.15936|-0.1951|0.04215313|4.7518|0.53|6.2757|6.2757
12p_a36|0|0.0|0|7.412764017000001|2|2|1.297044387|0.0|-0.008017607|5.351858133|-0.084341564|2|0.114716581|0.0|-0.432950771|-0.002526241|10.96052769|-0.0433009009999999|-0.000673716|0.2461794139999999|-0.101303149|-0.440709431|1|0.828371596|-0.035871448|-0.074349074|0.698414933|0|0.748438833|-0.082569108|-0.108380023|-51.98017377|-68.22905781|12.71795723|0.251561167|158.3666517|-0.039016808|-42.95260501|8.006403882999999|0.0|0.759126153|-1.950840419|-32.72335782|64.698131|2774.926334|471.1687161|7.546742977|14.3885803|0.906594718|5922.775161|151.63860559999998|-773.1468902|-326.2581567|1617.811526|1.0|0.0|0.0|1.0|2.0|4.72|-6.86|2.44|69.2|1.0|0.0|0.0|-3.89|5.0|-6.76|1.0|0.0|-4.16|6.96e-05|0.0278|0.0|0.0|1.4e-07|5.58e-05|5.3413|3.8372|660.71|1113.05|232.12|0.66559|-1331.947748|-0.15608|-0.21131|0.03396697|6.7199|9.0|8.0458|8.0458
10_a4|0|0.0|1|7.535296702|1|1|1.343863662|2.146166934|-0.002959121|5.4161004020000005|0.005483539|2|0.00941601|2.149387791|-0.159792527|0.01107733|10.92992762|-0.090413559|0.011142889|0.014917047|-0.083887216|-0.241683916|2|0.810105167|-0.120059574|-0.150288496|0.6799081490000001|1|0.921653019|-0.051015897|-0.079432495|-29.52653193|-45.97324097|8.440134933|0.078346981|45.34497624|-0.027007048|-26.60798798|4.884907049|64.26218096|0.744529685|-1.350352423|-17.08910641|37.96666686|2480.063587|533.4262268|5.759414166|11.20225306|0.945033425|5598.949417|147.85886159999998|-452.3357957|-283.0534799|1049.716502|1.0|1.0|1.0|1.0|0.0|3.46|-8.07|4.81|52.83|2.0|0.0|0.0|-4.66|4.0|-5.83|1.0|1.0|-4.85|1.4e-05|0.00519|0.0|0.0|8.51e-09|3.15e-06|4.9674|3.6465|619.99|1083.65|249.6|0.7038399999999999|-1183.54701|-0.15561|-0.2025|0.02232068|2.2386|88.0|7.0555|7.0555
11b_a50|1|0.0|2|7.927685046000001|1|1|1.3979498330000002|4.071188272|-0.002908227|5.82008293|-0.014702942|1|-0.007722567|2.114272566|-0.13377846|0.011959339|10.94500697|-0.133073229|0.012037198|-0.013155246|-0.162848233|-0.266743077|1|0.800774662|-0.146696566|-0.20645662|0.667956827|1|0.931316325|-0.0445367309999999|-0.069841183|-23.23499995|-36.43643854|10.1501574|0.068683675|35.832562100000004|-0.02494328|-19.0090431|5.295379767|86.04123302|0.642051995|-1.047617742|-12.12179711|33.38515735|2286.724895|485.8716402|5.697537591000001|9.979494111|0.751545111|4884.730303|186.7429782|-285.1356465|-148.2182458|851.2497152000001|0.0|0.0|1.0|1.0|0.0|3.44|-5.87|3.73|48.53|0.0|0.0|0.0|-3.58|3.0|-6.24|1.0|1.0|-4.16|6.97e-05|0.0228|0.0|0.0|1.35e-06|0.000441|4.6471|3.9863|560.06|955.4|266.8|0.64477|-1045.798634|-0.16684|-0.19501|0.02113855|3.7922|1.7|5.7696|5.7696
19a_a22|0|0.0|1|6.842683282|0|0|1.422917238|1.572240489|-0.009145283|4.727387819|-0.144269652|2|-0.020553065|1.545757986|-0.548716971|-0.002607064|10.9464374|0.016501913|-0.001355145|-0.03516233|-0.035723406|-0.496053375|2|0.777600172|-0.155892259|0.0271939039999999|0.699744887|1|0.744354735|-0.090145161|-0.09370213|-67.26339083|-69.91748544|18.53458775|0.255645265|190.7541925|-0.035138299|-52.17015658|13.82990734|106.645364|0.684706189|-1.967744721|-50.18975739|85.79797858|3167.140147|555.4133255|8.648671382|15.30120355|0.76919701|7095.27723|235.2620007|-1095.573288|-275.6435167|2144.375527|1.0|1.0|1.0|1.0|2.0|3.61|-8.76|3.41|128.68|1.0|0.0|0.0|-4.38|6.0|-7.67|0.0|0.0|-4.11|7.69e-05|0.0356|0.0|0.0|1.73e-09|8e-07|5.0397|3.5809|740.07|1277.14|246.01|0.66605|-1536.756515|-0.1508|-0.21478|0.04718381|6.5658|48.0|7.3188|7.3188
8g_a12|1|0.0|0|6.580639137|1|1|1.28383574|0.0|-0.0084227909999999|4.59511985|-0.029907264|2|-0.038463841|1.714060666|-0.40429396|0.005898773|10.95472263|-0.040257632|0.005405355|-0.068810076|0.068559367|-0.532504083|1|0.7475224290000001|-0.04981165|-0.070405398|0.7714487940000001|1|0.8576253690000001|-0.076856227|-0.1045061519999999|-42.39297373|-57.6443411|4.915102972|0.142374631|78.53214058|-0.042752517|-31.79592789|2.7111119089999995|0.0|0.90166696|-1.881110729|-23.38345638|47.30807670000001|2506.427441|473.055878|6.882798206|12.83559677|0.864880588|5327.736626|54.23932676|-572.326702|-443.109365|1150.7554189999998|0.0|1.0|1.0|1.0|2.0|4.07|-8.0|2.07|78.85|1.0|0.0|0.0|-4.38|5.0|-6.28|0.0|0.0|-4.34|4.61e-05|0.0163|0.0|0.0|9.98e-09|3.53e-06|4.2057|3731.0|590.93|989.66|294.8|0.55027|-1154.121362|-0.1520099999999999|-0.21633|0.03954539|4.2131|3715.0|5.43|5.43
4_a4|0|0.0|1|7.535296702|1|1|1.343865392|2.156628874|-0.001234337|5.4161004020000005|0.0159331539999999|2|-0.0214610589999999|2.183056868|-0.058013858|0.011760626|10.92992837|-0.037623601|0.0112367389999999|-0.035166634|-0.048056862|-0.157959343|2|0.77276149|-0.168712277|-0.063012715|0.636572383|1|0.933276024|-0.049768752|-0.06873731|-25.64211031|-35.41518716|4.4155367960000005|0.0667239759999999|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|-13.21145879|30.05764711|2221.6122010000004|480.8472306|5.326452915|8.855289118|0.66251148|4878.070704|106.2816773|-291.9486922|-302.661743|713.9097433|1.0|1.0|0.0|1.0|0.0|3.15|-7.57|4.41|43.6|1.0|0.0|0.0|-4.12|3.0|-5.79|1.0|1.0|-4.57|2.69e-05|0.00877|0.0|0.0|2.71e-08|8.85e-06|5.382000000000001|4.0261|566.84|960.45|230.37|0.6010800000000001|-1029.763465|-0.1696599999999999|-0.21831|0.02323788|3.1195|78.0|7.1079|7.1079
12a_a32|1|0.0|0|7.765993078999999|0|0|0.609420757|0.0|-0.009460484|5.733341277|-0.057200812|0|-0.0134169989999999|2.136609567|-0.463563696|-0.003484915|10.31100269|-0.074344282|-0.001662219|-0.024155151|-0.0852122769999999|-0.583507277|0|0.845443342|-0.018578911|-0.125149165|0.7507116140000001|1|0.788702323|-0.085324121|-0.109151429|-53.20970382|-68.06885478|10.31184223|0.211297677|131.7691491|-0.0308471429999999|-42.44899997|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|-33.18255791|63.52154605|2572.916338|491.8493928|7.083688576|13.03685125|0.840404348|5656.0082|207.2244662|-551.8369996|-209.1696096|1325.275819|1.0|1.0|1.0|1.0|2.0|3.45|-7.65|4.19|140.04|1.0|0.0|1.0|-6.01|4.0|-6.32|0.0|1.0|-4.5|3.17e-05|0.0126|0.0|0.0|2.23e-08|8.86e-06|3576.0|3576.0|667.68|1114.3|346.71|0.7025600000000001|-1880.539078|-0.14827|-0.20049|0.03682626|4.2371|25.0|7.6021|7.6021
3g_a32|1|-0.047725143|0|7.78113851|0|0|0.60942078|0.0|-0.006258272|5.733341277|-0.072619634|0|-0.058985916|2.2144733530000003|-0.2816222539999999|0.001276735|10.31100273|-0.125170068|0.002565215|-0.105402305|-0.074808287|-0.563371932|0|0.755211939|-0.1015732219999999|-0.1719626169999999|0.786074011|1|0.887695945|-0.070213101|-0.098311343|-38.9071564|-54.47722347|6.647498326|0.112304055|62.23099889|-0.030429702|-30.18744099|3.683575459|0.0|0.8007401590000001|-1.278047464|-21.55960626|45.55465473|2271.746759|491.89858160000006|5.917878616|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|-333.29803589999995|884.4366022|1.0|0.0|1.0|1.0|1.0|3.43|-7.29|5.42|110.94|2.0|0.0|0.0|-7.09|3.0|-4.9|0.0|1.0|-5.59|2.58e-06|0.000915|0.0|0.0|5.08e-08|1.8e-05|3.5456|3.5456|593.24|998.86|349.68|0.70275|-1711.865318|-0.14715|-0.20065|0.02384763|5.5816|14.0|7.8539|7.8539
16_a4|0|0.0|1|7.535296702|1|1|1.398650725|1.843196334|-0.00228637|5.4161004020000005|-0.095499301|1|0.007101649|0.0|-0.089168424|0.0067511459999999|10.94592242|0.019290123|0.006466406|0.020218035|-0.018051608|-0.214481956|1|0.774455255|-0.0894138519999999|0.0293772029999999|0.482473457|0|0.7898461090000001|-0.073335635|-0.080093659|-36.11951685|-39.44800181|6.761192037000001|0.210153891|103.5057102|-0.033372358|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|-17.789707500000002|42.88070889|2101.6948030000003|389.0176968|5.548106463|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|-327.4903335|710.807513|1.0|0.0|0.0|1.0|0.0|3.26|-6.36|4.96|30.71|1.0|0.0|0.0|-3.92|4.0|-5.64|1.0|1.0|-4.43|3.68e-05|0.0114|0.0|0.0|4.33e-07|0.000134|4511.0|4.2257|515.68|856.55|274.85|0.54061|-1057.3808390000002|-0.17375|-0.2134|0.01638524|1.9873|343.0|6.4647|6.4647
13f_a6|0|0.0|0|6.842683282|0|0|1.429020649|0.0|-0.006930367|4.727387819|-0.008507023|2|0.04505613|1.651047524|-0.381170169|-0.003356527|10.95053349|-0.049928822|-0.001446486|0.079490516|-0.126749697|-0.466314952|2|0.77199166|-0.028317736|-0.088948538|0.790249345|1|0.863222493|-0.073352505|-0.092939631|-49.2635105|-62.41821579999999|12.46087045|0.136777507|91.85971442|-0.032802223|-41.92004677|8.368715213|0.0|0.720711855|-1.672913351|-33.08535238|61.72438096|2869.925064|579.7398537|9.050440345|15.13042752|0.6717890999999999|6128.208571|187.5697972|-754.5608419|-296.4599736|1558.914115|1.0|1.0|1.0|1.0|2.0|3.56|-10.18|4.53|103.17|1.0|0.0|0.0|-5.11|5.0|-6.52|0.0|1.0|-4.78|1.65e-05|0.00688|0.0|0.0|6.59e-11|2.75e-08|4.8413|3139.0|711.29|1202.78|256.1|0.70541|-1347.018087|-0.12805|-0.2059099999999999|0.03437105|13.9612|42.0|7.3768|7.3768
1l_a5|0|0.0|0|6.605297921|0|0|1.270375394|0.0|-0.00183668|4.59511985|-0.0052651969999999|2|-0.111303801|0.0|-0.089997343|0.008244856|10.94421389|-0.05139414|0.007613233|-0.179824092|0.0271820189999999|-0.21108114|2|0.7656671279999999|-0.174469948|-0.091849662|0.71872376|0|0.890289002|-0.068685233|-0.067755283|-38.79937717|-38.27406105|4.43679678|0.109710998|61.974288|-0.026512937|-21.62050954|2.506287665|0.0|0.769406114|-1.219595099|-21.91725365|43.23617395|2227.730859|502.9124512|7.401206343999999|14.03493287|0.896303416|4665.793689|130.25942849999998|-389.1691717|-304.3678822|895.4089219|1.0|1.0|0.0|1.0|1.0|2.98|-8.83|5.32|54.46|1.0|0.0|0.0|-5.04|3.0|-5.4|1.0|1.0|-4.98|1.04e-05|0.00356|0.0|0.0|1.4800000000000003e-09|5.02e-07|4.6403|4.3664|609.85|1033.47|267.19|0.57392|-1069.047151|-0.1779|-0.21939|0.03182983|3.3694|32.0|7.4949|7.4949
6e_a40|0|0.0|1|8.421342866|1|2|0.604892975|1.75595616|-0.0148450439999999|6.401917197|-0.074872854|0|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|10.30179954|-0.205140551|-0.002992481|-0.276969278|-0.020200684|-0.6319354389999999|0|0.8361555479999999|-0.011405885|-0.289988439|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|-70.52033811|-76.50178121|10.43262695|0.25379524|166.7812216|-0.04873174|-50.27304895|6.85578763|35.33106374|0.866991176|-2.095464821|-46.34235117|80.95296505|3075.060648|490.3675161000001|6.972949117000001|12.49434084|0.791830204|7585.605268000001|87.40658058|-904.9148811|-482.3355765|1588.2884390000002|1.0|0.0|1.0|0.0|1.0|3.98|-4.63|3.72|173.43|2.0|2.0|1.0|-7.76|5.0|-6.09|0.0|1.0|-5.58|2.6e-06|0.00124|1.0|0.0|2.35e-05|0.0112|2.9549|2.9549|671.95|1149.77|419.59|0.67187|-2830.986514|-0.1195799999999999|-0.2164|0.03482243|11.5248|18.0|7.7447|7.7447
3j_a32|1|0.0|0|8.234564993|0|1|0.609420782|0.0|-0.006580847|6.3044488020000005|-0.017889768|0|-0.029763115|2.248764828|-0.269814716|-0.000202965|10.31100276|-0.052622352|0.001173363|-0.055211759|-0.052818794|-0.528541012|0|0.824282683|-0.020129489|-0.084553991|0.7557114|1|0.865101945|-0.070289671|-0.095013178|-37.33051857|-50.46105839|7.315176208|0.134898055|71.64373163|-0.030815085|-26.79963418|3.885056172|0.0|0.7487739999999999|-1.140158136|-19.82606536|44.64569478|2282.569698|459.4516326|5.900829539|10.69497519|0.812452828|4866.613493|133.42496409999998|-321.5956102|-264.245436|808.6988876|1.0|1.0|1.0|1.0|1.0|3.27|-6.69|4.93|110.94|1.0|0.0|0.0|-5.92|3.0|-5.6|0.0|1.0|-4.8|1.58e-05|0.00533|0.0|0.0|2.03e-07|6.86e-05|3.4982|3.4982|564.55|934.19|354.42|0.7028|-1671.351322|-0.14498|-0.19859|0.02833407|5.9266|8.0|8.0969|8.0969
18c_a30|0|0.0|0|7.412764017000001|2|2|0.604986846|0.0|-0.0109670669999999|5.351858133|-0.118776867|2|0.011887112|0.0|-0.625122815|-0.003436924|10.31163825|-0.0351777|-0.002215642|0.0211588229999999|0.003429114|-0.562807327|1|0.8303425640000001|0.034468997|-0.058608635|0.802578397|0|0.717052026|-0.105618255|-0.1115683|-71.31647561|-75.33411705|13.07260474|0.282947974|191.0545887|-0.042101245|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|84.38908035|3002.59061|484.1740985|7.646050338999999|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|-386.2200097|1916.918155|1.0|0.0|0.0|1.0|2.0|4.85|-6.19|1.72|124.74|1.0|0.0|0.0|-5.01|5.0|-7.05|0.0|0.0|-4.3|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|0.000288|3.4848|3.4848|711.56|1209.11|355.78|0.69123|-1744.2261030000002|-0.14225|-198.0|0.04503016|8.64|12.0|7.9208|7.9208
1_a15|0|0.0|0|0.0|0|0|1.419940974|0.0|-0.0084598019999999|0.0|-0.043374667|2|0.06459652|0.0|-0.541427319|0.001244652|10.95880609|-0.000905902|0.003816011|0.096086011|-0.1816819589999999|-0.34192045|2|0.705825714|0.101406325|-0.001544849|0.795437721|0|0.875723465|-0.068077117|-0.1117462069999999|-44.01415991|-72.24770503|16.94887506|0.124276535|80.34898605|-0.031142386|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|60.96303497|3000.975833|566.1848585|6.580146251|11.7078005|0.77926144|7284.337537|254.7811976|-794.0799704|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|1.0|3.91|-10.02|6.32|74.73|3.0|0.0|0.0|-6.55|6.0|-5.38|0.0|0.0|-5.97|1.08e-06|0.000495|0.0|0.0|9.53e-11|4.36e-08|4.3834|3.2188|697.35|1271.06|282.85|0.70553|-1509.785098|-0.1365|-0.17792|0.01894559|2.3261|44.0|7.3565|7.3565
27_a47|1|0.0|1|6.842683282|1|1|1.216250059|2.041063341|-0.003631596|4.727387819|0.006768957|3|-0.067535989|1.807806182|-0.207000956|0.001861676|10.95005714|0.013336016|0.002350172|-0.137440913|-0.077485193|-0.280944221|2|0.804224077|0.0436226579999999|0.023325573|0.634406338|1|0.846469886|-0.0630454209999999|-0.079484997|-40.35526807|-50.87821306|10.56549582|0.153530114|98.27436776|-0.028494622|-32.56705871|6.762956126000001|3.180329084|0.700732763|-1.510214943|-25.8313393|50.9207639|2804.020752|541.8239522999999|7.083168776|13.50334344|0.906398657|6433.288104|191.5604557|-618.7741154|-256.9774086|1379.535965|1.0|1.0|0.0|1.0|2.0|3.37|-8.82|5.07|67.66|2.0|0.0|0.0|-4.81|5.0|-6.34|0.0|1.0|-5.05|8.89e-06|0.0038799999999999|0.0|0.0|1.5e-09|6.55e-07|4.9358|3.8125|673.27|1165.54|251.19|0.69381|-1777.830739|-0.1578|-0.21594|0.02633483|5.2214|2512.0|5.6|5.6
