molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nARing|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|PBF|FPSA3|PNSA3|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA2|PNSA4|DPSA3|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
14y_a23|0.0|0|1|0.0|0.0|0|0.0600764409999999|-0.005875443|-0.022719307|0.046678487|0.731397292|-0.051539811|10.31321795|2|0.07646106|-0.069023218|0.719722236|0.802520527|-0.049318182|0.8668730109999999|0.64069202|0.2271539169999999|0.018804822|-39.9727336|-55.74067298|13.00274534|-0.034303507|-38.54233552|82.29531392|-1.612264842|-23.71943531|52.97547894|-1114.8134599999998|0.21677451|8.213390641|16.00209862|0.948293868|7320.809595999999|-770.8467102999999|30.28429949|-391.6770747|1423.362076|665.6233736|11.42772654|0.0|1.0|0.0|1.0|3.41|0.05|-8.57|4.64|2.0|1.0|1.0|4.0|-5.8|480.37|0.0|0.0|4.45|8.18e-05|4.83|0.0|2.6899999999999996e-09|1.29e-06|3.6413|713.1|1217.48|340.49|444.0|340.49|585.2|0.61338|0.61338|-2548.8917260000003|444.0|-0.14942|4.8799|-0.2331599999999999|0.01307741|8.4225|8.4225
12f_a31|0.0|1|0|3.4780522210000004|0.0|1|0.034876922|-0.011835152|-0.033056721|0.03703252|0.0|-0.0944165219999999|10.31169747|2|0.068054139|-0.130400541|0.805862937|0.8167107029999999|-0.029803241|0.8530975000000001|0.7730604259999999|0.262896936|0.027617942|-68.14417693|-82.48950216|19.26761061|-0.0337826789999999|-57.54866283|569.7325277000001|-1.891830012|-23.56842919|87.41178754|-1319.832035|0.313117045|9.859605078|19.05849748|0.932987917|5845.744358|-920.7786053|34.31214739|-260.7571603|1921.480254|713.5657448|15.04120547|1.0|1.0|1.0|1.0|3.86|0.41|-8.02|6.43|3.0|0.0|1.0|5.0|-6.19|426.53|0.0|0.0|4.01|0.0004469999999999|3.82|0.0|9.53e-09|4.06e-06|3.8305|755.33|1258.6|323.68|0.2664|323.68|665.22|0.7006600000000001|0.7006600000000001|-1696.466804|0.2664|-0.15894|1.8803|-0.19211|0.04363832|6.8861|6.8861
8_a27|0.0|1|0|2.599100867|0.0|0|0.188762686|-0.008444078|-0.077396262|0.039673203|1.21499748|0.093450172|10.93783465|1|-0.24946295|-0.106814855|0.6812785379999999|0.8000360390000001|0.11158995|0.8688656459999999|0.64927069|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|10.41179748|-0.035880862|-20.94612822|61.18801154|-1.291711016|-17.09606174|47.91445451|-615.4582227000001|0.248298166|5.016799703|9.642697094|0.92208134|4522.989286999999|-293.2457951|22.74314225|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|2.79|0.06|-6.28|2.98|0.0|0.0|1.0|4.0|-6.73|303.32|0.0|1.0|2.38|178.0|2.0|0.0|5.2e-07|0.000158|4.1276|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|0.64893|-1004.385302|0.2336|-0.16958|3.0415|-0.21973|0.02665292|8.2218|8.2218
11f_a5|0.0|1|0|2.967866825|0.0|1|-0.251797205|-0.0037371509999999|0.022233547|0.021060606|0.0|-0.178881726|10.94877949|1|-0.1323098|-0.128153787|0.785419245|0.756843253|-0.016518403|0.800575032|0.750555185|0.368815548|0.0221464629999999|-47.57801621|-51.92819555|15.41338844|-0.022252743|-36.14073513|13.29510896|-1.268406334|-15.48735657|62.99140465|-882.7793242999999|0.489052404|9.683662007|18.03905985|0.8628345190000001|5969.213977|-614.3924972|30.31104695|-15.23851001|1727.7296760000002|753.9168511|21.12375879|1.0|1.0|1.0|1.0|3.35|0.24|-8.67|4.61|1.0|0.0|1.0|6.0|-6.99|427.5|0.0|1.0|2.95|0.0477|2.7|0.0|2.12e-09|9.06e-07|4.1356|729.96|1239.35|299.8|0.5834|278.47|579.1|0.6593600000000001|0.64937|-1391.444853|0.1834|-0.1691|2.1313|-0.20772|0.03804804|7.9208|7.9208
12aa_a30|0.0|0|0|0.0|0.0|2|-0.101407312|-0.008848121|-0.028524865|0.043854875|0.0|0.059360681|10.31162784|1|-0.023695642|-0.12254489|0.8397577820000001|0.809127478|-0.012535889|0.855880335|0.794193541|0.418522684|0.030906491|-54.50378741|-70.79444906|21.58471858|-0.033789461|-49.44198469|0.0|-1.925999268|-23.59814969|76.08850600000001|-1345.094532|0.369240427|8.65813938|16.21199661|0.872457337|6944.511023|-939.3977091|37.41227352|-182.6418006|2132.499591|792.3440337000001|20.72118575|0.0|1.0|1.0|1.0|4.86|0.21|-6.83|3.94|2.0|0.0|1.0|6.0|-6.39|458.54|0.0|0.0|2.52|0.00113|3.81|0.0|1.47e-07|6.720000000000001e-05|3.4642|748.78|1275.73|357.9|0.1667|238.78|605.07|0.30341|0.68642|-1804.516348|0.1506|-0.1472099999999999|5.8962|-0.19687|0.03443621|8.1135|8.1135
6_a15|0.0|0|0|0.0|0.0|0|-0.199979249|-0.00951284|-0.048804012|0.042926829|0.0|0.011857945|10.95880677|0|0.153430865|-0.195267558|0.8511056929999999|0.691316481|-0.015484797|0.7248900659999999|0.810779115|0.398681391|0.02948637|-41.14459066|-71.76572566|17.20414198|-0.0307500179999999|-41.87249058|55.65697829|-1.599000943|-17.94143141|58.34873264|-932.9544335|0.4180252789999999|6.110075236|10.02135591|0.640136254|5589.043165|-544.3423775|30.82854077|-95.65807914|1603.08412|592.4420375|17.18281248|1.0|1.0|0.0|1.0|3.29|0.23|-7.95|4.43|2.0|0.0|1.0|5.0|-5.33|380.44|0.0|1.0|4.11|0.000823|4.64|0.0|1.13e-08|4.3e-06|3.7696|612.22|1092.02|328.9|0.2616|285.52|545.21|0.65191|0.70554|-1262.75978|0.0113|-0.15714|1.3789|-0.18133|0.01711539|7.4559|7.4559
8_a15|0.0|0|0|0.0|0.0|0|-0.208657545|-0.009853404|-0.044406425|0.039181287|0.0|-0.010146469|10.95880707|0|0.225620047|-0.203104439|0.85357243|0.7059441040000001|-0.025923166|0.742680335|0.8105478740000001|0.381651497|0.0336657729999999|-41.7821007|-69.07571287|19.65860939|-0.028969856|-40.33569847|55.99586988|-1.419522941|-16.91650111|61.44071008|-828.9085544|0.480572589|6.093505548|9.984825987|0.638601279|5306.2234530000005|-484.0283816000001|32.56759415|-22.68867482|1595.8121130000002|532.0914339999999|20.72712321|1.0|1.0|0.0|1.0|3.14|0.19|-7.57|3.9|2.0|0.0|1.0|5.0|-5.52|366.41|0.0|1.0|3.76|0.00206|4.24|0.0|2.69e-08|9.86e-06|3.7426|598.84|1050.15|331.28|251.0|279.58|538.51|0.5128|0.70524|-1223.463981|0.0155|-0.1558|1.1415|-0.18303|0.01719864|6.9666|6.9666
12d_a31|0.0|1|0|3.441384322|0.0|1|0.039097757|-0.012448252|-0.043220149|0.0359583329999999|0.0|-0.085780934|10.31169788|2|-0.067477864|-0.134504227|0.8066174070000001|0.8343242820000001|-0.057226679|0.873955169|0.771222772|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|21.06095035|-0.032542687|-57.85220856|557.514503|-1.724762406|-23.08311261|87.64629597|-1223.404968|0.361635149|9.445278138|15.46841054|0.63768714|5753.290126|-867.7831284|36.15974873|-196.2893506|1916.466682|647.1500428999999|18.23846616|1.0|1.0|1.0|1.0|3.76|0.38|-7.63|6.04|2.0|0.0|1.0|5.0|-6.36|412.51|0.0|0.0|3.76|0.0010199999999999|3.46|0.0|2.3500000000000002e-08|9.69e-06|3.8477|730.86|1201.63|322.23|0.2566|322.23|626.33|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|2.4186|-0.19096|0.04338158|6.2924|6.2924
17b_a25|0.0|0|0|0.0|0.0|0|0.001256821|-0.004368141|-0.002108117|0.042843137|1.968416259|-0.100018134|10.93106294|1|-0.044260194|-0.044156525|0.653180996|0.780221059|0.029728702|0.838260077|0.636746066|0.410780725|0.015879547|-51.71860811|-60.19950116|12.04068508|-0.029249891|-45.64634114|87.61586206|-1.6672437880000002|-22.17876359|63.75929319|-1264.189524|0.275133816|9.700133933|18.52147096|0.909403632|6674.061446|-958.573164|30.59704545|-341.0100868|1744.031591|832.226697|13.32894629|1.0|1.0|1.0|1.0|3.56|0.11|-10.04|4.88|2.0|0.0|0.0|5.0|-6.53|458.51|0.0|0.0|3.78|0.00218|3.61|0.0|9.08e-11|4.16e-08|3961.0|781.08|1329.35|313.02|0.4635|228.6|654.18|0.31395|0.6594800000000001|-1483.563965|0.1741|-0.16408|3.5074|-0.21939|0.04272963|6.9957|6.9957
12f_a36|0.0|1|0|3.50900085|0.0|2|-0.066269699|-0.006773586|-0.032343041|0.039061728|0.0|0.012286423|10.95389399|1|0.182557897|-0.101854847|0.902377067|0.821599443|-0.1188384119999999|0.8700396090000001|0.857993338|0.3416917479999999|0.01784834|-46.86832019|-66.16123807|11.77610852|-0.035813075|-43.65234724|0.835268043|-2.00553221|-23.629013600000004|58.64442871|-1323.224761|0.219698129|7.416874811|13.84366076|0.8665086190000001|6000.985822|-873.0469447999999|30.28188764|-369.879252|1695.785708|729.1873176|10.34891518|0.0|0.0|1.0|0.0|4.94|0.21|-7.36|3.62|1.0|0.0|1.0|4.0|-6.33|409.49|0.0|1.0|2.4|0.0102|3.47|0.0|4.38e-08|1.7899999999999998e-05|3.6545|699.88|1195.77|339.27|0.4374|237.95|545.55|0.37095|0.70126|-1311.285102|0.0231|-0.15011|5.9228|-0.20046|0.02879265|7.9586|7.9586
12k_a36|0.0|1|0|3.483171769|0.0|2|-0.076124222|-0.0071232019999999|-0.063399056|0.039061728|0.0|0.003690005|10.94908765|1|0.163804836|-0.095253274|0.90500247|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0.367754573|0.018067063|-49.87227128|-67.14870046|11.90012613|-0.037758075|-44.22843899|0.0|-2.038936068|-24.86988906|61.7723974|-1342.974009|0.219318299|7.241602627000001|13.89698356|0.919048073|6027.033337|-884.5687799000001|31.85663123|-369.7499256|1720.258086|698.847203|11.0965905|0.0|0.0|1.0|0.0|4.89|0.12|-7.01|3.62|1.0|0.0|1.0|4.0|-6.34|407.47|0.0|1.0|2.37|0.0106|3.45|0.0|9.66e-08|3.94e-05|3.6631|697.92|1186.08|338.46|0.3116|245.37|530.51|0.5249199999999999|0.70031|-1310.072976|0.0908|-0.15053|5.7818|-0.20023|0.03274587|7.8539|7.8539
47s_a18|0.0|0|0|0.0|0.0|1|0.026229332|-0.0054038509999999|-0.045792331|0.035632184|0.0|0.0134295589999999|10.94702059|0|-0.040169986|-0.168728915|0.724028067|0.712629555|-0.0540701129999999|0.745196689|0.716761234|0.306379663|0.008446541|-53.18668656|-61.36410696|6.394119331000001|-0.030108416|-46.45326408|51.05656345|-2.107589125|-22.79238258|59.58080589|-1595.466781|0.179529145|9.811856136|18.65422248|0.901192009|6968.705069|-1207.784866|27.77963709|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|0.0|1.0|1.0|4.41|0.3|-9.42|4.06|3.0|1.0|1.0|3.0|-5.96|482.62|0.0|1.0|3.19|0.000539|4.62|0.0|3.8199999999999997e-10|1.84e-07|3218.0|809.4|1435.42|385.29|0.5203|385.29|736.36|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|-0.13195|2.3134|-0.18109|0.02195039|6.2104|6.2104
12o_a36|0.0|1|0|3.444418304|0.0|2|0.01340619|-0.0100574069999999|-0.079716275|0.040770975|0.0|-0.059733192|10.96036596|1|0.065221584|-0.126068378|0.859938421|0.799869816|-0.01854899|0.848816593|0.817582774|0.514457955|0.023402195|-59.0895896|-76.51720886|16.85373064|-0.03541591|-55.10596064|112.1259723|-2.018706878|-25.50573629|75.94332024|-1453.826968|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|-1047.013252|38.27030489|-239.7655413|2181.407379|757.7532208|19.1468529|0.0|0.0|1.0|0.0|4.97|0.17|-6.93|2.38|1.0|0.0|1.0|5.0|-7.66|438.48|0.0|0.0|1.47|128.0|1.85|0.0|1.1800000000000001e-07|5.18e-05|3.8726|728.07|1240.51|320.16|0.4075|238.77|560.88|0.36719|0.67273|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|0.04371335|7.3979|7.3979
3a_a12|0.0|0|0|0.0|0.0|1|0.13714555|-0.007671441|-0.042445446|0.032544803|0.0|-0.062973953|10.95455336|0|-0.205054123|-0.072889493|0.943290857|0.7038021990000001|-0.032466697|0.759068438|0.8847197109999999|0.241900756|0.009433302|-34.84701355|-44.430225|4.615711776|-0.034924502|-21.73969523|0.0|-1.362055589|-17.08854808|39.46272532|-666.453375|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|-326.0954285|21.87893986|-275.0354486|853.2786545|381.0058252|7.784386645|1.0|1.0|0.0|1.0|3.84|0.05|-7.5|3.43|0.0|0.0|1.0|3.0|-5.88|298.34|0.0|1.0|2.98|0.0745|3.15|0.0|3.13e-08|9.33e-06|3.7304|528.84|875.71|332.36|0.3201|292.86|383.08|-0.34688|0.66895|-951.217594|128.0|-0.15328|1.3824|-0.22157|0.023184956|6.7122|6.7122
3l_a32|0.0|1|1|3.672194822|0.0|1|-0.003342759|-0.0054004|0.0043645509999999|0.035643275|2.259257465|-0.09393062|10.31100268|3|-0.068876714|-0.04980249|0.820540279|0.751853889|-0.184582641|0.7973741999999999|0.776480242|0.270668623|0.012244965|-40.30321333|-51.41835077|7.120934925|-0.028831823|-29.90181954|0.0|-1.326263838|-16.76685351|47.42414825|-771.2752615|0.211763281|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|-448.5272931|21.27134288|-335.2422712|978.4817724|565.7000781|6.6840809960000005|0.0|1.0|1.0|1.0|3.58|0.35|-7.5|7.34|2.0|0.0|1.0|3.0|-4.71|380.53|1.0|0.0|5.04|9.59e-06|5.51|0.0|3.16e-08|1.2e-05|3.5319|629.26|1062.47|351.04|0.2876|351.04|468.81|0.70282|0.70282|-1789.242839|0.2876|-0.14664|3.3955|-0.19962|0.02547484|7.9208|7.9208
12ae_a36|-3.3501500230000003|1|0|3.412870974|0.0|2|0.069118289|-0.009867085|-0.351827031|0.041555556|0.0|-0.083959343|10.31810353|1|0.151620635|-0.15024383|0.8183043390000001|0.831101086|0.010209009|0.8837136859999999|0.750657639|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|-0.036430555|-58.64180087|19.97715962|-2.11297219|-27.14173115|81.74750345|-1574.220407|0.315002436|8.676756505|16.22570287|0.870019385|7331.209763|-1172.836017|39.62310606|-275.6561988|2298.140152|805.2286932|19.05051961|0.0|0.0|1.0|0.0|5.03|0.17|-6.87|1.28|1.0|0.0|1.0|6.0|-8.03|474.54|0.0|0.0|1.18|0.0668|1.64|0.0|1.36e-07|6.45e-05|3.8664|754.15|1281.69|320.67|0.4832|236.84|615.71|0.40141|0.68591|-1875.897072|0.3366|-0.1566|6.7458|-0.21149|0.0508577|7.8239|7.8239
3d_a49|0.0|0|0|0.0|0.0|1|-0.0960135969999999|-0.003398408|-0.3456333889999999|0.036335697|1.775376197|-0.068390038|10.35020259|1|-0.149675594|-0.075636705|0.914407252|0.808676284|0.029549308|0.863438637|0.846953747|0.464410121|0.009601398|-57.52001036|-54.67520803|5.561916586000001|-0.036147237|-31.67236018|0.0|-1.698920144|-20.93944137|63.08192694|-984.1537446|0.243377955|6.612715522999999|12.87442833|0.946920034|6018.145364|-570.1024832|27.67490257|-297.31302830000004|1300.720421|549.3593871|10.91609228|0.0|0.0|1.0|1.0|3.29|0.15|-6.15|0.72|1.0|0.0|1.0|5.0|-6.58|392.45|0.0|0.0|1.85|0.00252|2.98|0.0|7.1e-07|0.000278|3.8907|615.3|1044.19|318.67|0.2899|239.15|455.47|0.3523699999999999|0.67215|-1594.380348|0.0931|-0.16147|2184.0|-0.21913|0.04373784|5.6308|5.6308
18c_a30|0.0|0|0|0.0|0.0|2|0.12157783|-0.0109670669999999|-0.118776867|0.042560386|0.0|0.0119521719999999|10.31163825|1|0.0211588229999999|0.003429114|0.841060094|0.8303425640000001|-0.058608635|0.885516463|0.802578397|0.42531141|0.019360263|-71.31647561|-75.33411705|13.07260474|-0.042101245|-50.86775696|103.215593|-2.2313660090000003|-28.4279687|84.38908035|-1506.682341|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|-1017.355139|36.16826708|-386.2200097|1916.918155|713.7769663|12.43138832|0.0|0.0|1.0|0.0|4.85|0.13|-6.19|3.04|1.0|0.0|1.0|5.0|-7.05|441.51|0.0|0.0|1.91|0.00427|2.74|0.0|6.520000000000001e-07|0.000288|3.4848|711.56|1209.11|355.78|0.3879|355.78|543.46|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|-198.0|0.04503016|7.9208|7.9208
7a_a8|0.0|1|0|3.1730222510000003|0.0|1|-0.11821781|-0.010269971|-0.0407248439999999|0.041123188|0.0|0.004607684|10.94671402|1|-0.02923588|-0.019499132|0.7168594159999999|0.764224152|-0.032562221|0.831914523|0.681200974|0.238462711|0.035405618|-60.00793116|-59.83546383|20.79408196|-0.042647654|-35.14198015|71.85980901|-1.833849114|-25.04740346|80.80201312|-1077.038349|0.266115601|7.699041907000001|14.73814865|0.914283468|5907.9340090000005|-632.5556427|34.12990316|-274.7254012|1467.585836|488.0169522|15.62189947|0.0|1.0|1.0|1.0|3.34|0.05|-7.27|3.96|1.0|0.0|1.0|5.0|-6.33|382.37|0.0|0.0|3.15|0.00522|3.24|0.0|5.3600000000000004e-08|2.05e-05|3.0704|605.72|1031.61|403.8|315.0|270.66|494.48|0.61257|0.70367|-1291.10235|0.1575|-0.12889|9.9646|-0.20505|0.0269461|4.6068|4.6068
15b_a10|0.0|0|0|0.0|0.0|1|-0.197213588|-0.002413027|0.024214591|0.033219955|2.0455289690000003|-0.082365722|10.92966694|1|-0.175869992|-0.174170642|0.744213612|0.791078367|-0.104250125|0.83320417|0.7199249390000001|0.697099355|0.015973068|-31.76194123|-50.44100799|10.94939968|-0.024105015|-34.57687319|118.6253241|-1.398090862|-16.52377848|42.7113409|-958.3791518|0.329763626|6.6940006620000005|11.42472965|0.706711759|6105.426726|-656.9605906|24.65365821|-233.3911134|1429.912176|766.4127559|12.09059037|1.0|1.0|1.0|1.0|3.61|0.32|-8.18|4.34|1.0|0.0|1.0|5.0|-6.34|413.51|0.0|1.0|3.66|0.0185|3.49|0.0|6.609999999999999e-09|2.73e-06|3.7625|721.17|1231.3|329.52|0.3575|215.17|587.53|0.46711|0.68906|-1317.429772|0.1595|-0.15579|4.7752|-0.20313|0.02977516|7.0706|7.0706
17e_a50|0.0|0|1|0.0|0.0|2|-0.153175103|-0.0020746479999999|0.038322942|0.031870748|2.2384546640000003|-0.086639125|10.94500663|2|-0.017965698|-0.1949741189999999|0.7596299459999999|0.7409645029999999|-0.202197068|0.7791604190000001|0.736221185|0.4239465089999999|0.012865274|-32.24487658|-50.7956915|8.950665784|-0.02665495|-35.33972521|86.98647608|-1.67926185|-18.5444588|41.19554236|-1168.300905|0.196328886|8.52101688|16.70124474|0.960006062|6301.28046|-812.8136797000001|23.07468625|-422.5418889|1453.705234|904.3172644|7.135108233|1.0|1.0|1.0|1.0|4.18|0.37|-7.33|4.23|2.0|0.0|1.0|4.0|-6.08|438.57|0.0|1.0|4.03|0.00589|4.08|0.0|4.63e-08|2.03e-05|4.0298|757.34|1312.91|307.67|0.1809|292.6|602.89|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-0.19805|0.02761851|6.8097|6.8097
38_a18|0.0|0|0|0.0|0.0|2|0.059724697|-0.00575311|-0.009006798|0.035478927|0.0|-0.020056674|10.94702086|0|-0.0993372269999999|-0.074661643|0.745084567|0.719168079|-0.007310849|0.751875124|0.7400818459999999|0.423402315|0.00838904|-61.25359673|-65.45657441|6.675707878|-0.0322355079999999|-52.08807522|74.46052717|-2.385427574|-25.65190078|67.92930461|-1898.240658|0.119072105|10.98254153|20.5922319|0.874996952|7261.130718|-1510.554181|29.11918324|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|0.0|1.0|1.0|4.53|0.34|-10.33|4.94|3.0|1.0|0.0|3.0|-5.55|508.65|0.0|0.0|3.64|5.36e-05|5.43|0.0|4.68e-11|2.38e-08|3.2241|861.93|1515.64|384.55|0.5147|384.55|734.93|0.69235|0.69235|-1611.133158|0.5147|-0.13229|1.9877|-0.18066|0.02653109|7041.0|7041.0
6_a1|0.0|0|0|0.0|0.0|1|-0.092471477|-0.005477033|0.021203156|0.039635417|0.0|-0.00983397|10.95180041|1|-0.180874123|-0.230322048|0.781885145|0.798346291|-0.095907969|0.8524898329999999|0.741035199|0.212044989|0.021009352|-27.63847818|-37.41011914|10.15161645|-0.0238222729999999|-18.076387|95.13138767|-0.929068634|-11.51080589|37.79009463|-448.9214297|0.423240564|5.555887839|9.609375529|0.7295841470000001|4061.042516|-216.916644|19.95772445|-74.17956941|778.3512535|359.9965854|12.20110458|1.0|0.0|1.0|1.0|2.94|0.22|-6.02|3.61|0.0|0.0|1.0|3.0|-6.21|291.35|0.0|1.0|2.82|221.0|2.63|0.0|9.51e-07|0.000277|4.0635|527.41|875.29|305.12|0.3399|305.12|405.23|0.69818|0.69818|-935.330989|0.3399|-0.16784|5.8386|-0.1899799999999999|0.027384499|5.2924|5.2924
4c_a46|0.0|0|0|0.0|0.139403726|1|-0.068543882|-0.005085922|-0.048990529|0.0440307329999999|0.0|-0.051150771|10.94298307|1|-0.165951544|-0.056422062|0.649753668|0.726862617|-0.0976963169999999|0.761921603|0.65145414|0.305199509|0.013924723|-40.22007179|-55.2981278|8.799732282999999|-0.029688832|-34.9456654|53.13410852|-1.662574604|-18.76186479|49.01980408|-1050.664428|0.159246215|7.172412106|13.06174141|0.8211086059999999|5571.088357|-663.9676426|22.31552819|-430.6788754|1249.669579|696.2528933|5.378517586|0.0|1.0|1.0|1.0|4.09|0.38|-7.62|5.11|2.0|0.0|1.0|4.0|-5.39|389.49|0.0|1.0|4.44|0.00109|4.63|0.0|2.39e-08|9.32e-06|4.1026|683.75|1176.07|302.21|0.2296|227.16|617.56|0.42391|0.6986600000000001|-1245.114575|0.2083|-0.17085|4.1039|-0.21466|0.02299741|5.6972|5.6972
7_a1|0.0|0|0|0.0|0.0|2|-0.055291895|-0.010040172|0.001018628|0.035718954|0.0|-0.07233584|10.9513015|1|-0.077833285|-0.245732751|0.7795049279999999|0.801577133|-0.042175602|0.862051935|0.729621031|0.289201649|0.035937867|-40.16416679|-47.35863598|17.31482297|-0.031040669|-22.81733634|404.7836105|-1.179545431|-14.95535873|57.47898976|-568.3036318|0.396617144|5.07667644|9.278054953|0.827584457|4519.238270000001|-273.8080361|24.78585294|-99.61948195|941.8624118|351.4191817|14.36764539|1.0|0.0|1.0|1.0|3.09|0.22|-5.64|3.43|0.0|0.0|2.0|4.0|-6.4|305.33|0.0|1.0|2.72|213.0|2.48|0.0|2.29e-06|0.000698|4.0504|515.2|864.85|306.1|0.2961|306.1|365.53|0.69902|0.69902|-1009.350293|0.2961|-0.16734|4575.0|-0.19167|0.02860499|6.3372|6.3372
12s_a36|0.0|1|0|3.486136149|0.0|2|-0.057853364|-0.007059109|-0.045035034|0.042804233|0.0|0.0056370119999999|10.95352614|1|0.063448144|-0.104118159|0.90414347|0.8060798779999999|-0.086791463|0.856677627|0.856274847|0.4314309979999999|0.019457471|-46.58030248|-64.57958827|12.55883918|-0.035868226|-41.6829437|10.23927133|-1.901015959|-23.15117315|59.13914165|-1227.012177|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|-791.9759303|30.69639722|-328.1450742|1626.909053|662.0530478999999|11.76167282|0.0|0.0|1.0|0.0|4.85|0.17|-6.97|3.24|1.0|0.0|1.0|4.0|-6.55|395.46|0.0|1.0|2.14|0.0274|3.04|0.0|1.08e-07|4.270000000000001e-05|3.7604|683.24|1150.67|329.71|0.4501|319.95|523.72|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|0.03416928|8.0458|8.0458
2_a27|0.0|0|0|0.0|0.0|0|0.09890645|-0.0065894809999999|-0.0609613559999999|0.0427777779999999|1.267636369|0.11675125|10.93783218|1|-0.337316432|-0.21066171|0.639024713|0.796022385|0.027777778|0.8585302370000001|0.60904903|0.408120957|0.019809599|-29.42169804|-41.03489597|9.972342226|-0.029261411|-20.65736087|53.58106492|-1.141195033|-14.73047548|39.39404027|-574.4885436000001|0.331537817|5.312170441|9.527176544|0.7934621359999999|4774.521748|-289.2030522|22.03636323|-169.6109632|859.4181658|373.9912084|11.39718489|0.0|1.0|0.0|1.0|2.9|0.11|-5.84|2.43|0.0|0.0|2.0|4.0|-6.69|317.34|0.0|1.0|2.52|204.0|2.18|0.0|1.45e-06|0.0004599999999999|4.1624|538.57|906.48|297.87|0.3217|297.87|420.7|0.55857|0.55857|-1043.665151|0.3217|-0.16769|4.7049|-0.21702|0.02268519|7.8861|7.8861
13_a15|0.0|0|0|0.0|0.0|1|-0.139434143|-0.006348913|-0.031457366|0.029206349|0.0|-0.031047852|10.95980212|0|-0.010882979|-0.173728081|0.843715005|0.729838386|0.009456191|0.7784213259999999|0.796300317|0.708462114|0.016196467|-43.2365883|-61.86632281|10.21906987|-0.033811561|-39.03420883|0.0|-1.961070565|-21.33321476|53.45565817|-1237.326456|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|-780.6841766|28.24531009|-322.1392954|1638.227985|830.7967967000001|10.55004024|1.0|1.0|0.0|0.0|4.13|0.07|-8.9|4.33|2.0|0.0|1.0|4.0|-5.26|448.52|1.0|0.0|4.61|0.000214|5.32|0.0|1.27e-09|5.7e-07|2.5721|674.36|1231.11|482.03|208.0|314.52|549.33|0.63827|0.70626|-1450.399387|0.0003|-0.11283|3.5479|-0.15229|0.02844037|8.2218|8.2218
