molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|RASA|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
18_a15|0|0|0|0.0|0|0|0.0|-0.020185809|-0.006149666|2|0.0|-0.319782642|-0.001044324|-0.066226471|0.002685285|0|0|-0.190640601|-0.072506962|-0.145790726|-0.431836192|2|0.7162974740000001|0.645117465|0|0.8362289070000001|0.007146033|-41.31992544|4.370403779|40.37881101|0.163771093|-0.035181092|-33.93632895|1.833724661|0.867430881|-1.723873519|-25.27062952|-21.51621375|45.69032922|0.415796832|-1054.294474|2510.854462|0.132569119|5.990767063|10.2545953|5705.360332|81.07723009|-644.79025|1215.421882|590.2470602999999|5.370913621000001|1.0|1.0|0.0|3.37|24.0|-9.98|6.86|47.04|3.6|113.42|-6.16|29.0|4.0|-4.8|1.0|1.0|5.06|-5.93|6.86e-07|0.000265|0.0004559999999999|5.42|0.0|0.0|1.0399999999999999e-10|4.01e-08|-0.03581|5.65|3.8232|324.29|0.2686|272.91|535.02|0.6074|-0.1579|4.2476|0.03989594|-1265.614679|129.0|6.8894
12_a3|0|0|0|0.0|0|0|0.0|0.167987916|-0.009093383|2|2.07135708|-0.336455156|-0.006049098|-0.045382017|-0.069857022|1|1|-0.218774634|0.017902469|0.032450556|-0.604704476|2|0.718481325|0.841871246|1|0.829399708|0.011076075|-44.07517037|5.258353635|239.2266101|0.170600292|-0.039584548|-21.667278|76.23910943|0.830418645|-1.345874639|-20.92463497|-18.79271742|49.333524|0.463780604|-638.9523922000001|1064.221958|0.169581355|5.6343192|10.50748861|4400.493202000001|80.50854774|-303.3418921|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|3.2|21.0|-6.89|4.01|92.93|1.6|90.49|-5.68|22.0|3.0|-5.3|0.0|1.0|3.23|-4.84|2.07e-06|0.000629|0.0044|4.03|0.0|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|2.94|3263.0|379.97|0.5056|379.97|361.95|0.69784|-0.13153|2.3762|0.02620998|-1272.058487|3548.0|5.45
12g_a30|0|0|0|0.0|0|2|0.0|0.096186205|-0.010447128|2|0.0|-0.574592016|0.001371944|0.007330206|-0.049719762|1|1|-0.067792064|-0.084317059|-0.152855196|-0.539112991|1|0.826316772|0.770326886|0|0.783662781|0.027436565|-58.41940906|18.59520651|133.2169768|0.216337219|-0.040568357|-47.51931027|237.7754135|0.7743107290000001|-2.068986201|-39.593913|-27.49531395|77.01461557|0.459011202|-1402.261011|2482.668258|0.225689271|8.694447089|16.07139949|6688.137428|152.961516|-950.3862054|1810.9797|683.7405759|13.18447384|1.0|0.0|1.0|4.67|17.0|-6.42|2.48|114.67|2.06|133.52|-6.0|32.0|6.0|-6.22|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-0.0576|3.88|3.5592|348.35|0.2449|244.53|577.31|0.26238|-0.15077|3875.0|0.04012224|-1743.029147|9.0|8.0334
16b_a23|0|1|1|0.0|2|1|3.418247774|0.031073244|-0.005139233|3|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|-0.05237763|2|2|0.099244509|-0.123524943|-0.224300431|-0.401493392|2|0.7740962779999999|0.711576167|1|0.928579764|0.018614978|-37.52431601|13.79443768|7.971529518|0.071420236|-0.031407956|-43.49333918|100.0262487|0.738977|-1.821661419|-27.80700713|-23.2745413|51.31875369|0.4870072789999999|-1349.923395|2256.698672|0.261023|9.472884487|18.46592377|7575.784511|193.4284005|-1000.346801|1826.746158|896.9989312000001|13.6235075|1.0|0.0|1.0|4.19|26.0|-7.33|4.1|108.26|3.14|146.03|-6.19|36.0|4.0|-6.3|0.0|0.0|2.9|-5.67|6.41e-07|0.000314|0.00106|4.21|0.0|0.0|4.6200000000000003e-08|2.26e-05|-0.07352|4.24|1.6041|772.92|0.3456|772.92|607.92|0.95419|-0.13741|9.2317|0.03978022|-1877.335869|96.0|7.0191
12s_a36|1|0|0|0.0|0|2|0.0|-0.057853364|-0.007059109|2|0.0|-0.4023692|0.002951176|0.0056370119999999|-0.050363149|1|1|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|1|0.8060798779999999|0.856274847|0|0.8303378090000001|0.019457471|-46.58030248|12.55883918|110.6090028|0.169662191|-0.035868226|-41.6829437|10.23927133|0.754198383|-1.901015959|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|-1227.012177|2294.468358|0.245801617|7.545963801|13.98635088|5890.905249|158.6528381|-791.9759303|1626.909053|662.0530478999999|11.76167282|1.0|0.0|0.0|4.85|17.0|-6.97|2.19|69.2|2.24|128.72|-4.16|30.0|4.0|-6.55|0.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.48|3.7604|329.71|0.4501|319.95|523.72|0.6843600000000001|-0.15559|6.6068|0.03416928|-1272.061111|9.0|8.0458
3_a4|0|0|0|0.0|1|1|2.147369615|-0.241609351|-0.001141383|2|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|1|1|-0.129930078|-0.048796855|-0.08121207|-0.133874898|2|0.773786787|0.623172012|1|0.919804716|0.010568144|-25.5405205|5.133610255|12.23442244|0.080195284|-0.024645574|-15.5080075|40.30885999|0.7196876640000001|-0.985822953|-12.40663231|-11.97190059|30.67413075|0.430553837|-478.8760237|1602.411021|0.280312336|4.832514477|8.486341272999999|4677.30755|136.1652785|-232.6201124|665.3942366|409.0289917|7.460728516|1.0|1.0|0.0|2.99|21.0|-7.19|4.11|43.6|2.44|95.12|-3.7|24.0|3.0|-5.99|0.0|1.0|3.31|-4.26|0.000198|0.0617|0.0173|3.12|0.0|0.0|6.49e-08|2.03e-05|-0.04964|2.66|4.0639|305.09|0.1415|252.57|350.36|0.58445|-0.17005|2681.0|0.024645265|-990.514888|104.0|6983.0
6_a3|0|0|0|0.0|0|0|0.0|0.155665791|-0.008934536|2|2.000787282|-0.330577816|-0.007540435|0.05584062|0.032782484|1|1|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|0.790667152|0.773152968|1|0.783322023|0.010921391|-52.01903278|5.449560482000001|236.2008316|0.216677977|-0.037726468|-24.56680878|77.06094911|0.80281499|-1.282699916|-25.95647951|-18.8247694|57.46859326|0.387883362|-640.0421597|1899.385061|0.19718501|5.498222293|8.982311462|4992.54948|98.39146166|-319.3685142|797.2473951000001|353.7528308|7.485963593999999|1.0|1.0|1.0|3.05|21.0|-7.48|4.66|92.93|2.11|95.5|-5.44|23.0|3.0|-5.68|0.0|1.0|3.63|-4.87|3.67e-06|0.00124|0.00455|3.79|0.0|0.0|3.28e-08|1.11e-05|-0.06529|3.09|3.3963|365.05|0.1997|212.74|366.93|0.3369|-0.1465|2.8131|0.03079258|-1731.6508010000002|1778.0|5.7501
5_a4|0|0|0|0.0|1|1|2.166832955|-0.196773454|-0.001215982|2|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|-0.134215501|1|1|0.0202481919999999|-0.0471580309999999|-0.076189222|-0.164263889|2|0.767615203|0.650346601|1|0.943148502|0.008047242|-27.26045038|4.324106888|13.96974087|0.056851498|-0.025201292|-19.68930579|46.53110402|0.807351587|-1.159259431|-14.64813624|-13.54166762|31.58455727|0.413773331|-622.9167106000001|1896.178084|0.192648413|5.758733969|9.823391314|5059.243919|103.5177395|-334.71819839999995|771.5556899000001|518.5792364|5.125482045|1.0|1.0|1.0|3.27|21.0|-7.96|4.67|43.6|2.88|104.89|-4.57|26.0|3.0|-5.57|0.0|1.0|3.89|-4.84|2.72e-05|0.00925|0.0049299999999999|3.95|0.0|0.0|1.09e-08|3.71e-06|-0.04892|3.71|4.0239|308.12|0.1106|255.2|421.24|0.60407|-0.16965|2.7859|0.02251645|-1069.102899|71.0|7.1487
3a_a12|0|0|0|0.0|0|1|0.0|0.13714555|-0.007671441|2|0.0|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|0|0|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|0.8847197109999999|0|0.871985494|0.009433302|-34.84701355|4.615711776|71.11710277|0.128014506|-0.034924502|-21.73969523|0.0|0.781050096|-1.362055589|-17.05063286|-17.08854808|39.46272532|0.462077145|-666.453375|1050.730179|0.2189499039999999|5.924949067000001|11.01449587|4230.717811|107.1321197|-326.0954285|853.2786545|381.0058252|7.784386645|1.0|1.0|1.0|3.84|18.0|-7.5|2.49|37.28|3.09|97.52|-3.6|23.0|3.0|-5.88|0.0|1.0|2.98|-4.06|0.00025|0.0745|0.0263|3.15|0.0|0.0|3.13e-08|9.33e-06|-0.06829|3.33|3.7304|332.36|0.3201|292.86|383.08|-0.34688|-0.15328|1.3824|0.023184956|-951.264072|194.0|6.7122
14t_a23|0|1|1|0.0|2|0|3.410065804|0.04919958|-0.005383494|2|0.758345646|-0.290708696|0.01269616|-0.041339801|-0.093434862|2|2|0.134446672|-0.074441567|-0.136106024|-0.4515027279999999|2|0.7629258809999999|0.6906097959999999|1|0.920956836|0.017433037|-36.09926385|11.36130649|36.6149406|0.079043164|-0.033286443|-33.66111722|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|-21.69314909|47.46057034|0.465981891|-1084.657455|2286.063655|0.2000541589999999|7.55064865|14.13931199|6523.656379|130.3775455|-706.8834616|1355.9136119999998|666.0036144999999|9.353660614|0.0|0.0|1.0|3.52|26.0|-7.78|4.33|105.02|3.24|125.25|-5.85|31.0|4.0|-6.1|0.0|0.0|3.78|-5.25|1.43e-06|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.06666|3.79|3.2060000000000004|386.72|0.2061|311.09|534.86|0.5824199999999999|-0.15625|5.8672|0.02135191|-1669.040656|4.0|8.3979
12s_a30|0|0|0|0.0|0|2|0.0|-0.00019297|-0.007621736|2|0.0|-0.403952011|-0.002544958|-0.035768573|-0.04950715|1|1|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|1|0.83236194|0.591758164|0|0.706713791|0.019324097|-58.75255278|12.51292194|89.91581294|0.2932862089999999|-0.040189672|-43.45862792|0.0|0.790481833|-1.969293912|-38.04400919|-26.02399668|71.26547471|0.467381416|-1275.175837|2368.4646620000003|0.209518167|8.066744794|15.14544373|6639.7334200000005|135.66918710000002|-825.7139305|1613.162737|616.2856203|11.26623|1.0|0.0|1.0|4.63|17.0|-7.16|3.74|81.65|3.58|127.19|-5.49|31.0|6.0|-6.06|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.0551|4.32|3.5348|350.75|0.2148|245.81|526.07|0.43338|-0.14985|3.0335|0.03401064|-1774.072418|7.0|8129.0
10_a4|0|0|0|0.0|1|1|2.146166934|-0.180140166|-0.002959121|2|2.149387791|-0.159792527|0.01107733|-0.122141977|-0.090413559|1|1|0.014917047|-0.083887216|-0.132895939|-0.241683916|2|0.810105167|0.6799081490000001|1|0.921653019|0.014582852|-29.52653193|8.440134933|39.48408698|0.078346981|-0.027007048|-26.60798798|64.26218096|0.744529685|-1.350352423|-17.08910641|-15.63090193|37.96666686|0.4858700179999999|-781.5450965|2064.276654|0.255470315|5.759414166|11.20225306|5598.949417|147.85886159999998|-452.3357957|1049.716502|594.7358385|8.126406226|1.0|1.0|1.0|3.46|21.0|-8.07|4.81|52.83|2.53|111.38|-4.66|28.0|4.0|-5.83|0.0|1.0|3.9|-4.85|2.21e-05|0.00818|0.00519|3.85|0.0|0.0|8.51e-09|3.15e-06|-0.04689|3.34|3.6465|340.01|0.1792|249.6|470.02|0.4662|-0.15561|1.4517|0.02232068|-1183.602045|88.0|7.0555
13j_a6|1|0|0|0.0|0|1|0.0|0.0353600779999999|-0.015004989|1|0.0|-0.855284356|-0.011017781|-0.0951246069999999|-0.047513534|1|1|0.121750719|-0.045418125|-0.073507141|-0.562698347|1|0.783333463|0.830577798|0|0.6229641429999999|0.03111288|-80.33128667|20.78979124|180.6709018|0.377035857|-0.046428683|-57.82670518|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|101.1210779|0.433600896|-1644.266245|2634.320708|0.215833159|8.741405506|15.43329684|6276.316063|144.22085800000002|-1098.707398|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|3.56|23.0|-8.5|3.54|115.15|1.18|120.17|-5.03|32.0|5.0|-6.81|0.0|1.0|2.82|-4.48|9.32e-06|0.00398|14.0|2.95|0.0|0.0|3.18e-09|1.36e-06|-0.0488899999999999|4.94|3.5599|348.28|0.2857|339.64|555.0|0.69993|-0.14602|8.3187|0.03242949|-1426.335207|262.0|6.5817
36_a18|0|0|0|0.0|0|2|0.0|0.050448408|-0.006407141|1|0.0|-0.442092758|-0.000451777|-0.0077246719999999|0.003321395|0|0|-0.079553246|-0.079721028|-0.12139648|-0.493920601|0|0.741135729|0.721836103|0|0.804293867|0.009440278|-55.38202488|6.722004572|110.8288932|0.195706133|-0.031922305|-40.46339026|83.34177364|0.812056067|-2.074949798|-39.43509046|-22.73046122|62.10402945|0.4751830729999999|-1477.479979|1547.485543|0.187943933|9.560644525|18.21710397|6799.65027|133.8265619|-1052.048147|1819.430996|975.4099618|8.767974776|1.0|1.0|0.0|4.19|18.0|-9.16|2.96|85.29|3.13|146.24|-5.68|35.0|3.0|-6.18|0.0|1.0|2.8|-5.28|2.09e-06|0.000975|0.00242|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|-0.04991|7.75|3.1908|388.57|0.4674|388.57|636.33|0.69372|-0.13133|1.9944|0.02564498|-1493.333297|32.0|7.4949
8a_a8|1|0|0|0.0|1|1|1.4114120369999998|-0.021925912|-0.014658222|1|0.0|-0.732911106|-0.0075336219999999|0.010118884|-0.0298924089999999|1|1|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|0.762577159|0.7318727540000001|0|0.550829475|0.034374791|-78.93428863|20.58762475|170.9592896|0.449170525|-0.049054408|-42.60049244|84.91322996|0.76420633|-2.256502762|-47.27503672|-29.37948733|99.52191337|0.481294455|-1351.456417|1746.6927010000002|0.23579367|7.533378788999999|14.52342059|6193.891189|141.2206861|-809.4093564|1768.444416|529.053307|15.44399996|0.0|0.0|1.0|3.37|23.0|-6.76|2.72|112.23|1.9|109.21|-4.4|30.0|5.0|-7.04|0.0|0.0|2.56|-4.14|3.99e-05|16.0|0.0292|2.4|0.0|0.0|1.74e-07|6.96e-05|-0.06922|6.1|3.1039|399.45|0.2035|269.43|476.69|0.4927399999999999|-0.13015|5.4201|0.03213899|-1367.595683|11.34|4.9454
7b_a8|1|0|0|0.0|1|1|1.4628217119999998|-0.119760914|-0.009659873|1|0.0|-0.4829936279999999|0.002074537|-0.052309137|-0.0254956129999999|1|1|-0.039357491|-0.021509048|-0.035044152|-0.415894017|1|0.7812177770000001|0.677544268|0|0.7223476129999999|0.033167971|-60.75943432|19.86678613|145.0783004|0.277652387|-0.041332642|-35.90168309|75.93423425|0.753935657|-1.901301524|-36.39338307|-24.75721974|80.62622045|0.4787988|-1138.832108|1780.952171|0.246064343|7.698000901|14.76972982|6185.0105140000005|147.3863936|-682.1319788|1510.516312|545.9267515|13.76608164|0.0|0.0|1.0|3.49|23.0|-7.65|3.8|92.93|2.23|110.8|-5.25|30.0|5.0|-6.15|0.0|1.0|3.5|-4.94|5.64e-06|0.00224|0.00454|3.61|0.0|0.0|2.25e-08|8.94e-06|-0.06833|5.51|3.26|380.32|0.2517|269.85|506.21|0.44725|-0.13639|9.9463|0.0273745|-1330.448193|13.53|4.8687
3_a3|0|0|0|0.0|0|0|0.0|0.159413311|-0.010040064|1|2.063441043|-0.3413621639999999|-0.007818326|0.0483259979999999|0.069435247|2|2|-0.030486489|0.041786524|0.081380229|-0.599804962|1|0.8083172479999999|0.8495058259999999|1|0.7538064790000001|0.012617742|-48.91675544|5.753894372|228.5396864|0.246193521|-0.035057023|-20.54492513|75.88125246|0.7000038270000001|-1.086767728|-22.30683222|-15.98657012|54.67064981|0.415122657|-495.58367360000005|1349.6286710000002|0.299996173|5.025797436|8.592908408|4677.617255|136.8031103|-225.9941764|707.9728057|302.8386149|10.6194566|1.0|1.0|1.0|3.11|20.0|-6.15|4.07|121.17|1.41|88.36|-5.48|21.0|3.0|-5.88|0.0|1.0|3.23|-4.39|3.32e-06|0.00103|0.0126|3.26|0.0|0.0|7.009999999999999e-07|0.000218|-0.0637|1.92|3.3475|370.38|0.2383|212.09|316.65|0.29441|-0.14599|2.1507|0.03099295|-1592.839065|1175.0|5.93
21_a47|0|1|1|0.0|1|0|1.2247108|0.072733799|-0.010650348|2|1.028199909|-0.511216716|-0.006808306|-0.004063946|0.057225853|1|1|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|0.826796636|0.591185263|1|0.70582155|0.022739546|-46.63227351|12.83540744|34.75044485|0.29417845|-0.033866638|-30.34731959|47.95893876|0.6448452960000001|-1.5239986980000002|-26.32173133|-19.11612865|59.46768095|0.463113582|-860.2257893999999|1402.202743|0.355154704|7.071346534|13.17102891|6103.311635|200.4681737|-485.55711339999993|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|3.29|21.0|-7.7|4.93|84.73|2.97|104.49|-4.44|29.0|6.0|-6.58|0.0|1.0|3.43|-4.32|3.6e-05|0.0142|0.0191|3.0|0.0|0.0|1.98e-08|7.8e-06|-0.06339|4.43|3917.0|316.53|0.2249|316.53|441.93|0.68296|-0.16158|3.6767|0.03299607|-1374.914223|5.0|8.3
14h_a23|0|1|1|0.0|2|0|3.309480899|0.043538466|-0.005921293|2|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|-0.034313725|2|2|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|2|0.79263722|0.669357479|1|0.923430574|0.021982565|-43.02851162|14.81983413|41.34207782|0.076569426|-0.033774476|-36.84086528|86.83095818|0.753100584|-1.621174834|-29.00823506|-22.76950546|57.84834575|0.48032488|-1092.936262|2371.16134|0.246899416|7.833334036|15.0735214|6722.809649|166.45047749999998|-736.8173055999999|1451.248725|646.2584547|12.79687369|0.0|0.0|1.0|3.47|26.0|-7.47|3.89|128.81|2.39|125.0|-5.68|32.0|5.0|-6.62|0.0|0.0|3.23|-4.9|2.09e-06|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|3.6689|337.93|0.3424|306.09|569.53|0.67365|-0.15209|9.7146|0.02796857|-1721.99264|5.0|8.3468
43_a18|0|0|0|0.0|0|2|0.0|0.032999679|-0.005099385|1|0.0|-0.397752066|0.002712865|0.031746165|-0.032429984|0|0|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|0|0.713379703|0.712848727|0|0.852344887|0.006890688|-54.49271386|5.35147222|0.66443384|0.147655113|-0.0311212229999999|-49.60799696|21.60709738|0.8743733490000001|-2.302970476|-42.32033664|-24.16948112|59.84418608|0.481954273|-1788.541603|1579.614523|0.125626651|10.01438533|19.33108376|7428.282915000001|97.56464265|-1389.023915|2045.512486|1228.492038|5.5863235410000005|0.0|1.0|0.0|4.54|18.0|-9.6|4.08|76.5|3.7|160.76|-6.45|38.0|3.0|-5.78|0.0|0.0|3.48|-5.96|3.55e-07|0.00018|0.000554|5.1|0.0|1.0|2.52e-10|1.28e-07|-0.04949|8.79|3.2233|384.65|0.5429|384.65|702.4|0.6926800000000001|-0.13196|3.0482|0.02315412|-1611.198355|625.0|6.2041
9h_a40|0|0|0|0.0|1|0|1.7679629630000002|0.014753178|-0.009041931|0|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|2|2|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.740778143|0.7528137909999999|1|0.864310149|0.012390387|-46.04148264|6.199629554|132.6583116|0.135689851|-0.041058441|-23.98506758|0.0|0.863884935|-1.437045429|-23.03722449|-20.54391962|52.2411122|0.482124665|-719.0371868|418.2915223|0.136115065|6.922257828999999|13.366649|4322.734135|68.10626265|-359.7760137|832.3298135|336.23227030000004|5.664631335|1.0|1.0|1.0|3.3|20.0|-6.51|4.44|67.66|3.22|93.19|-5.65|23.0|3.0|-5.06|0.0|1.0|4.06|-5.12|2.23e-06|0.000716|0.00244|4.51|0.0|0.0|3.09e-07|9.93e-05|-0.05991|3.9|3.3675|368.18|0.3851|292.61|410.18|0.64952|-0.14047|2.1413|0.02291279|-1293.083512|3.98|5.4001
9a_a36|1|0|0|0.0|0|2|0.0|-0.109305298|-0.007853595|2|0.0|-0.41624054|0.0034852859999999|-0.078488872|-0.06502499|1|1|0.160672128|-0.12019672|-0.202876718|-0.398235589|1|0.7885597609999999|0.79302567|0|0.826559623|0.0236784079999999|-45.04449811|14.47407729|49.52042402|0.1734403769999999|-0.039929147|-40.61536816|0.0|0.7638345870000001|-1.956528182|-27.53468726|-24.40778806|59.5185754|0.453098452|-1195.981615|2167.77208|0.236165413|7.546661564|13.79893984|5693.562367|144.36259840000002|-731.0766269999999|1565.759963|578.2841135|11.92833382|1.0|0.0|0.0|4.69|17.0|-6.28|2.04|66.4|2.02|120.94|-3.71|29.0|5.0|-6.74|0.0|0.0|1.95|-3.99|0.000197|0.0753|0.0391|2.66|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.38|3.8677|320.56|0.4811|320.56|495.18|0.68682|-0.15925|5.7274|0.02701893|-1252.636005|13.0|7.8861
12f_a40|0|0|0|0.0|1|0|1.768354671|-0.03356339|-0.006206277|0|0.807254372|-0.235838511|0.008525796|0.108909202|-0.172869148|2|2|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|0.777316288|0.605644757|1|0.909993912|0.021549915|-37.02024147|11.90644165|62.72992556|0.090006088|-0.032879466|-25.09213464|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|-635.8127312999999|628.5604981|0.268555948|8.404802652999999|16.49362536|5326.217734000001|148.3785764|-351.2898849|869.2568204|384.1423925|11.1163852|1.0|0.0|1.0|3.24|20.0|-7.32|5.44|67.66|3.99|98.25|-6.58|24.0|3.0|-4.76|0.0|1.0|4.76|-5.99|2.66e-07|0.0001|0.0003819999999999|5.4|0.0|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.77|2.8374|436.97|0.4348|286.25|487.85|0.6679999999999999|-0.11765|3.2818|0.01077929|-2212.275094|0.38|6.4202
12be_a36|1|0|0|0.0|0|2|0.0|-0.148313814|-0.009368126|2|0.0|-0.580823835|0.000482522|-0.08981965|0.00430921|1|1|0.19405344|-0.176729938|-0.289604649|-0.3825349939999999|1|0.812921349|0.8350231859999999|0|0.798015877|0.033763464|-54.15309606|23.42501577|63.31681179|0.201984123|-0.031937334|-52.44976141|0.0|0.5660743979999999|-1.852365352|-37.57129686|-22.15805062|77.57811183|0.4564615729999999|-1285.166936|2552.721046|0.433925602|8.773114043|16.14074295|6592.168374|301.05661160000005|-891.645944|2270.314539|766.4854363|24.02799032|1.0|0.0|0.0|4.96|17.0|-6.79|1.9|87.66|1.42|136.74|-4.11|33.0|6.0|-7.13|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|0.0315|2.62|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|2.68|3.3487|370.25|0.7034|237.59|594.44|0.40844|-0.13781|7.7861|0.03245204|-1461.747501|44.0|7.3565
14ad_a23|0|1|1|0.0|2|0|3.3437482860000003|-0.1101542319999999|-0.00790478|2|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|-0.031279567|2|2|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.7830067820000001|0.7317531540000001|1|0.887131635|0.033831691|-42.29008971|24.18091285|52.63180108|0.112868365|-0.029653934|-43.85199724|114.237062|0.575880959|-1.630966366|-30.226481300000003|-21.19489662|66.47100256|0.46995189|-1165.7193140000002|2339.533586|0.424119041|8.661363236|16.34071148|7308.229822|303.1354708|-833.1879476|2024.236598|770.8206617000001|23.84770234|0.0|0.0|1.0|3.73|26.0|-7.6|4.03|123.48|2.42|133.27|-5.8|34.0|6.0|-6.68|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|0.0038799999999999|3.52|0.0|0.0|2.49e-08|1.17e-05|-0.06925|2.99|3.3867|366.09|0.4106|366.09|618.01|0.6956600000000001|-0.13734|5.2331|0.01481488|-1858.733603|4.0|8.3595
12y_a36|1|0|0|0.0|0|2|0.0|-0.061103469|-0.00707164|2|0.0|-0.410155116|0.002782748|-0.049845887|-0.028440975|1|1|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|1|0.820226782|0.856135378|0|0.83704133|0.019404665|-51.48548385|13.04507243|114.430624|0.16295867|-0.036493654|-44.53093547|14.40618351|0.755735734|-1.970657299|-34.61187706|-24.53339777|64.53055627|0.487285656|-1324.80348|2304.463084|0.244264266|7.589386902|14.80236899|6082.16777|164.2102614|-890.6187094000001|1752.9983309999998|698.847203|12.59396622|1.0|0.0|0.0|4.88|17.0|-7.01|2.42|69.2|2.38|133.84|-4.58|31.0|4.0|-6.34|0.0|0.0|2.37|-4.55|2.6e-05|0.0106|0.0115|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.05002|3.83|3.8794|319.6|0.4358|319.6|532.91|0.66796|-0.15671|6.1376|0.03583863|-1310.137888|12.0|7.9208
