molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|AATSC1pe|MATS1i|MATS1c|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
47p_a18|0.0|0|0|0.0|0.0|0|1|1.25117677|4.844187086|-0.04760181|0|0.025217016|-0.3775970529999999|0.00235332|-0.049428094|0.003537135|-0.1736074389999999|-0.441700685|0|0.030970815|-0.082977829|0.7611910209999999|0.710266593|0|-0.06909945|-0.082580968|0.007989903|-61.12351185|5.913843751|10.25627035|0.1670454519999999|123.6411353|4.377217987|-2.0645242|69.19354871|-22.80728054|0.488811071|2933.069245|616.5234972999999|-16.88114242|0.181540558|9.923659881|19.41290064|0.956223901|6726.61969|-1131.036542|27.86610962|2.0|4.29|0.0|0.28|-9.03|3.65|3.34|76.5|3.13|3.0|1.0|0.0|1.0|3.0|-6.07|1.0|-5.27|2.13e-06|0.000998|0.0025|4.35|0.0|0.0|9.35e-10|4.38e-07|-0.05628|3.2036|-1493.759811|-1493.731375|795.43|1391.71|387.01|595.0|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|-0.13118|3.6452|-0.18746|0.02843634|4.6652|64.0|7.1938
12x_a36|0.0|1|0|3.494913155|0.0|0|2|0.629399587|5.351858133|-0.046532211|2|0.021670322|-0.40650598|0.00285431|-0.023932402|0.003710345|-0.07550872|-0.4331246039999999|1|0.056034339|-0.041914045|0.8792981679999999|0.855081905|0|-0.0737521679999999|-0.104368092|0.017625524|-70.20305027|11.85578416|81.81168174|0.163597165|110.0434027|7.974776509|-1.982993755|81.1499815|-24.70107324|0.458792701|2884.428214|562.6051882|-16.61514211|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|-897.2176739|31.79630645|2.0|4.87|0.0|0.17|-7.05|3.33|2.61|94.5|2.51|1.0|0.0|0.0|1.0|4.0|-6.64|0.0|-4.51|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|0.0|8.95e-08|3.83e-05|-0.05311|3.7364|-1670.452834|-1670.419519|719.63|1209.23|331.83|0.3901|0.6853600000000001|0.68112|-1670.182026|0.0199|-0.1517099999999999|5.6653|-0.2048199999999999|0.03331471|7.2812|7.0|8.1549
5a_a49|0.0|0|0|0.0|0.0|1|2|1.343848751|5.777652323|0.007039248|2|-0.072902329|-0.493952547|0.007647515|0.076610236|0.008623164|-0.158356406|-0.51958118|2|0.001251171|0.127914587|0.855876084|0.632463498|1|-0.072109357|-0.0787216|0.028578361|-46.04810561|16.71687776|124.92862240000002|0.199909945|116.9370825|9.77851757|-1.338267206|61.89135559|-15.97587337|0.490453006|2797.737637|468.0117167|-9.345067946|0.393071247|6.0732145310000005|11.91885068|0.962527525|6294.404170000001|-457.9083293000001|26.32248561|0.0|3.37|2.93|0.22|-6.92|3.3|3.68|73.14|2.07|1.0|0.0|0.0|1.0|5.0|-6.84|1.0|-4.29|0.000146|0.0578|0.0202|2.65|0.0|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|3.9219|-1311.995327|-1311.960542|625.06|1082.25|316.13|795.0|0.31953|0.66225|-1311.743648|0.0529|-0.16176|5.6104|-0.21238|0.03478454|7.0102|43.0|7.3665
20_a4|0.0|0|0|0.0|0.0|1|1|1.399905568|5.4161004020000005|-0.00123671|1|-0.061689675|-0.124135414|0.012265062|-0.059498265|0.012025268|-0.064248765|-0.211751813|1|0.246357638|-0.105783279|0.8404413829999999|0.665774148|0|-0.060595472|-0.072188305|0.022933651|-34.74640079|11.03865532|63.27373076|0.081852712|39.3981702|5.313236547|-1.010636274|46.45917085|-13.14728679|0.421704107|1982.961908|441.9318823|-6.32818424|0.356414753|5.543543957000001|9.58599918|0.729218575|4085.683488|-234.1428169|20.4281979|0.0|3.23|3.06|0.11|-5.55|3.2|3.54|39.94|2.09|0.0|0.0|0.0|2.0|3.0|-5.96|1.0|-3.87|0.000346|0.1|0.0388|2.96|0.0|0.0|2.79e-06|0.000806|-0.03048|4.0419|-934.2489802|-934.2266312|517.72|861.05|306.74|0.2364|0.5152|0.66028|-934.103809|0.1415|-0.16699|4.0681|-0.19747|0.022349042|5.5779|646.0|6.1898
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|1|0.300205548|5.587248657999999|-0.370202917|2|-0.08224348|-0.4017151029999999|-0.001404912|-0.05803828|0.002688298|-0.030065705|-0.514537262|2|0.075271624|-0.076733489|0.8146060740000001|0.69063113|0|-0.0835371459999999|-0.084780904|0.010671173|-64.33855433|8.098142567|105.0139519|0.246284959|186.9007941|6.145520557|-1.949960781|73.87174786|-23.48867857|0.4753010039999999|3411.457836|571.9794684|-17.82509456|0.204892146|7.906917146|15.06943449|0.905854609|7615.063066|-1122.980957|29.54149986|2.0|4.5|2.68|0.27|-8.81|3.05|5.93|124.17|2.06|2.0|0.0|0.0|1.0|6.0|-6.6|0.0|-5.41|8.29e-07|0.000405|0.00191|3.78|0.0|0.0|1.56e-09|7.64e-07|-0.03893|4.1773|-1884.613031|-1884.564974|757.1|1343.97|296.81|0.4814|0.5745600000000001|0.56481|-1884.255802|0.3109|-0.17112|1.9941|-0.21005|0.04805633|3.2466|154.0|6.8125
19a_a22|0.0|0|0|0.0|0.0|1|0|1.422917238|4.727387819|-0.144269652|2|-0.020553065|-0.548716971|-0.002607064|0.016501913|-0.001355145|-0.035723406|-0.496053375|2|-0.155892259|0.0271939039999999|0.834033833|0.699744887|1|-0.090145161|-0.09370213|0.024839714|-69.91748544|18.53458775|373.8201781|0.255645265|190.7541925|13.82990734|-1.967744721|89.23486638|-26.21905704|0.4347718229999999|3167.140147|555.4133255|-19.56380872|0.315293811|8.648671382|15.30120355|0.76919701|7095.27723|-1095.573288|38.29242013|2.0|3.61|2.27|0.08|-8.76|3.08|3.41|128.68|0.98|1.0|0.0|0.0|1.0|6.0|-7.67|0.0|-4.11|4.16e-05|0.0193|0.0356|2.05|0.0|0.0|1.73e-09|8e-07|-0.06398|3.5809|-1537.071348|-1537.0241640000002|740.07|1277.14|346.24|0.2218|0.34556|0.66605|-1536.756515|0.0623|-0.1508|4.5288|-0.21478|0.04718381|6.5658|48.0|7.3188
21_a12|0.0|0|0|0.0|0.0|0|1|0.609915045|4.59511985|-0.058516436|3|-0.213225401|-0.362168355|-0.003879878|-0.0546514309999999|-0.001825446|-0.116098308|-0.522951134|2|-0.061915124|-0.099516604|0.89838263|0.859899236|0|-0.068775342|-0.100098765|0.012230115|-50.37198585|6.154473157000001|75.46830038|0.15172224|76.35009799|3.097071518|-1.401382713|59.10840872|-18.55810005|0.473492395|2185.835701|426.8727514|-9.338859985|0.229181643|5.891343219|11.18947411|0.8993077970000001|4652.242111|-354.8766794|24.07584081|1.0|4.05|2.81|0.12|-6.78|4.01|2.25|78.41|1.82|0.0|0.0|0.0|1.0|4.0|-6.45|0.0|-3.76|0.00015|48.0|0.0551|2.53|0.0|0.0|1.67e-07|5.3200000000000006e-05|-0.0546899999999999|3.9971|-1327.479547|-1327.451966|539.67|893.17|310.18|0.3665|0.59386|0.57644|-1327.347724|0.1668|-0.16784|2327.0|-0.22253|0.02758166|3.2551|22.0|7.6576
12ag_a36|0.0|1|0|3.408828027|0.0|0|2|1.297044434|5.351858133|-0.084341564|2|0.063109409|-0.436614203|-0.002526241|-0.050147748|-0.000673716|-0.101303149|-0.445549431|1|0.124298337|-0.0861053359999999|0.8910146309999999|0.698414933|0|-0.082492792|-0.1081585809999999|0.020136392|-68.21579593|12.70005599|85.84609192|0.253169906|159.6746787|8.009946323|-1.946854457|80.40643223|-24.55768654|0.481286668|2773.9654530000003|471.0269757|-15.48857353|0.2411026289999999|7.849377942|15.13240062|0.927847116|5906.879919|-774.4286762999999|32.35969377|2.0|4.72|0.0|0.14|-6.86|3.13|2.44|69.2|2.4|1.0|0.0|0.0|1.0|5.0|-6.76|1.0|-4.16|0.000129|0.0515|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.7117|-1332.185403|-1332.151245|658.68|1112.68|334.04|0.4286|0.69204|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|5.4459|-0.20713|0.03415856|7.5405|17.0|7.7696
4j_a46|0.0|0|0|0.0|0.19521727|1|1|1.134637093|5.587248657999999|-0.012405467|1|-0.0529855709999999|-0.130235627|0.011968098|-0.176133068|0.011684396|-0.0589746909999999|-0.226712003|1|-0.061823242|-0.258222236|0.763724435|0.728293097|0|-0.05924408|-0.074417476|0.01492164|-43.95227197|8.812983129|70.56141095|0.0501066629999999|29.59387777|5.205103062|-1.339514565|50.26191521|-14.65075732|0.402450715|2260.870095|561.0237355|-8.652995323999999|0.223067683|6.274010655|10.49957018|0.673502127|5077.124695|-467.2617475|18.85718615|0.0|4.0|3.9|0.39|-7.69|5.18|5.33|39.94|3.28|2.0|0.0|0.0|1.0|3.0|-5.09|1.0|-5.31|4.16e-06|0.0015|0.00176|4.81|0.0|0.0|2.03e-08|7.33e-06|-0.01684|4.4093|-1132.043677|-1132.018764|646.67|1112.13|281.19|0.2783|0.37853|0.69413|-1131.761156|0.1418|-0.18387|2.9043|-0.20071|0.02491327|3.8105|805.0|6.0942
11_a33|0.0|1|1|3.221176304|0.0|0|0|0.609352951|5.6869753560000005|-0.039406316|0|0.055664124|-0.32219686|-0.003303432|-0.008908194|-0.00103193|-0.122478641|-0.393892466|0|0.003391835|-0.014463304|0.921896958|0.781083337|1|-0.070841241|-0.104881435|0.033701864|-50.94714637|16.37099833|45.43139569|0.142712759|69.3240686|7.95236684|-1.048814353|68.11455221|-14.98445481|0.4673066279999999|2220.315582|416.4353629|-7.278840251|0.447121614|5.24049311|9.837729137|0.8772525659999999|4880.001461|-247.4805685|27.10262364|1.0|3.19|2.31|0.13|-6.23|5.77|4.13|120.17|0.89|0.0|0.0|0.0|1.0|4.0|-5.97|0.0|-4.38|3.32e-06|0.00109|0.0136|3.28|0.0|0.0|5.92e-07|0.000194|-0.05806|3.5049|-1669.324638|-1669.304085|506.55|858.89|353.74|0.5408|0.70381|0.70381|-1669.202327|0.5408|-0.14132|3.1406|-0.19938|0.02055276|4.5998|5.0|8.3188
12ay_a36|0.0|1|0|3.50559949|0.0|0|2|1.2970434|5.351858133|-0.043778345|2|0.1012005419999999|-0.404030255|0.003676818|-0.06756661|0.0045625|-0.101854847|-0.438622276|1|-0.109624825|-0.111814717|0.833398429|0.857993338|0|-0.074251203|-0.098945129|0.018016934|-64.13591431|11.67851857|126.7858133|0.170593592|110.578217|7.569978132|-1.978902589|74.29343346|-22.90568368|0.4530143439999999|2766.899844|537.618563|-14.84739041|0.221835195|6.466730436000001|11.82248632|0.828201506|6204.216872999999|-831.4538627999999|29.43551742|2.0|4.96|0.0|0.21|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|0.0|1.0|4.0|-6.38|1.0|-4.6|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|0.0|4.55e-08|1.86e-05|-0.0526|3.6561|-1311.576473|-1311.547668|674.33|1184.45|339.12|0.2939|0.6727|0.6914|-1311.282556|0.1464|-0.15056|6.2579|-0.2031599999999999|0.02880431|9.1844|18.0|7.7447
4l_a46|0.0|0|0|0.0|0.171853072|1|1|1.134637095|5.587248657999999|-0.075241716|1|-0.067419714|-0.255755434|0.0066560469999999|-0.161358058|0.006162668|0.0071939419999999|-0.3888343979999999|1|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|-0.09094885|-0.085194597|0.00657916|-48.19533497|3.721888783|177.7681018|0.107841373|61.00681586|2.10550531|-1.533502748|51.66342604|-17.01011822|0.409308207|2165.620022|504.7020036|-9.6227739|0.116549199|5.80829255|9.833034117|0.692930243|4865.794981|-490.7614689|19.25417715|1.0|3.92|3.19|0.36|-7.0|4.64|5.02|50.94|3.06|1.0|0.0|0.0|1.0|3.0|-5.23|1.0|-5.11|5.25e-06|0.00182|0.0027|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.01784|4.4542|-1092.745692|-1092.71063|612.39|1057.06|278.36|0.2504|0.3756|0.68584|-1092.484863|0.1523|-0.18567|2.6588|-0.20351|0.03506136|3.7624|98.0|7.0088
12bg_a36|0.0|1|0|3.434779148|0.0|0|2|1.29692796|5.351858133|-0.044573523|2|0.057879142|-0.414822602|-0.001012333|-0.0206090089999999|-0.00097037|-0.101451485|-0.4459167329999999|1|-0.023460562|-0.033696875|0.892249657|0.771220556|0|-0.075439837|-0.102664465|0.019606406|-70.42534258|13.44952052|107.3347739|0.159389648|109.3374477|9.22604612|-1.847960372|83.78068847|-25.35312333|0.46245521|2925.402039|576.6383913|-17.39163005|0.252132272|7.549463377|14.04434294|0.860310096|6753.439903|-869.5815023|33.900544700000005|2.0|4.75|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|2.0|0.0|0.0|1.0|4.0|-6.26|1.0|-5.18|8.27e-06|0.00372|0.00295|3.93|0.0|0.0|1.74e-08|7.83e-06|-0.0542299999999999|3.8944|-2152.13793|-2152.104584|703.94|1186.75|318.36|0.4409|0.69395|0.69395|-2151.914954|0.4409|-0.15743|6.6844|-0.21166|0.03334656|9.3601|15.0|7.8239
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|0|0|1.400923668|4.727387819|-0.124997065|2|0.1728459339999999|-0.528090969|-0.006620594|-0.0574882679999999|-0.004654742|-0.049177437|-0.573278819|2|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|-0.09623672|-0.097790028|0.0158089389999999|-64.75689362|10.46873389|336.574332|0.272572869|180.4986934|6.93243166|-1.858010535|77.31081766|-23.66117267|0.4824986429999999|2849.395895|481.70475260000006|-15.66851008|0.251893628|8.005662608|15.46983888|0.932362084|6291.586155|-814.7625241000001|31.628086|2.0|3.49|2.43|0.08|-9.63|4.97|4.08|110.44|1.33|1.0|0.0|0.0|1.0|5.0|-6.83|0.0|-4.55|1.42e-05|0.00596|0.0119|2.87|0.0|0.0|2.34e-10|9.86e-08|-0.07014|3.2329|-1368.412748|-1368.372708|696.06|1192.01|383.5|0.3782|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|0.04004011|5.4751|36.0|7.4437
19i_a38|0.0|1|0|3.169368622|0.0|0|2|1.297043925|5.351858133|-0.115864198|2|0.08414367|-0.4561702689999999|-0.006877664|-0.053762162|-0.004358975|-0.098027247|-0.430016467|1|-0.040954326|-0.087904124|0.892249657|0.632625562|0|-0.08347616|-0.113250303|0.022576308|-69.40536597|13.83587388|137.7658863|0.252841593|154.953787|8.479305267|-2.038505453|82.98550237|-24.98593175|0.444551315|2896.470706|457.89548719999993|-15.31261014|0.258076158|6.690507557999999|12.04523072|0.800346329|6744.7785650000005|-765.6305068|33.67721904|3.0|4.8|2.88|0.14|-7.12|3.55|3.11|81.23|2.78|1.0|0.0|0.0|1.0|5.0|-6.81|0.0|-4.33|5.68e-05|0.0238|0.0196|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|-0.0564799999999999|3.6129|-1431.415351|-1431.384243|641.31|1101.03|343.17|0.2156|0.4342|0.69267|-1431.181148|0.1886|-0.14872|6.6636|-0.2052|0.03110827|8.6365|13.0|7.9031
EW7203_a60|0.0|0|0|0.0|0.0|0|2|0.604984431|5.351858133|0.0075638519999999|2|-0.092774356|-0.377182982|0.003099827|-0.051413084|0.0036417359999999|-0.049287858|-0.458129101|1|0.002441966|-0.089945913|0.8839272779999999|0.760234689|0|-0.076068195|-0.096226348|0.020156795|-62.23028092|13.03554647|80.48638339|0.113924842|73.67602619|8.430183|-1.828300603|73.82739839|-23.64750675|0.497298165|2913.880231|573.0312689|-15.29301513|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|-764.6507562999999|30.83771958|2.0|4.75|3.21|0.13|-6.7|3.87|2.6|117.47|2.17|2.0|0.0|0.0|1.0|4.0|-6.35|0.0|-4.82|1.81e-06|0.000768|0.0065|3.59|0.0|0.0|2e-07|8.51e-05|-0.06188|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|0.40883|0.69857|-1667.78681|0.0448|-0.1446599999999999|1.7676|-0.20654|0.03203878|2.5159|9.0|8.0334
15_a15|0.0|0|0|0.0|0.0|0|1|1.435688991|0.0|-0.031457366|3|-0.063032481|-0.395472407|0.001806571|0.0020555079999999|0.003766915|-0.173728081|-0.3597407929999999|2|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|-0.061884697|-0.091075463|0.020649569|-60.51136736|13.71976186|142.8140301|0.102793952|68.29723829999999|9.115534766|-1.821509261|73.99578515|-20.86598874|0.435723718|3027.719888|596.1118717|-13.86355301|0.297455822|6.673906339|11.8273735|0.772181523|7039.747576999999|-804.0860746000001|29.700607300000005|1.0|4.04|4.34|0.07|-8.9|4.33|6.69|59.51|2.52|2.0|0.0|0.0|1.0|4.0|-5.26|0.0|-6.1|4.77e-07|0.000214|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03786|2582.0|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|0.4459|0.67524|0.70572|-1450.398033|0.0066|-0.10964|1.6365|-0.1475|0.02849263|2.9566|109.0|6.9626
12k_a30|0.0|0|0|0.0|0.0|0|2|0.604984231|5.351858133|-0.029595542|2|-0.13882907|-0.44562817|0.0043261129999999|-0.038714845|0.0053380919999999|-0.089279071|-0.4186541|1|0.001281277|-0.067714819|0.883029843|0.7933543279999999|0|-0.079026221|-0.098188266|0.024177669|-65.04897323|16.01752015|106.8195439|0.184916442|122.5057244|10.61148425|-1.865577056|80.03127603|-23.31944323|0.47195436|2920.279667|539.9866061|-15.44895229|0.291863802|8.416930701|15.93977881|0.893775698|6393.133321|-818.7944715|32.93073182|1.0|4.72|0.0|0.17|-6.74|3.89|2.63|90.88|2.51|2.0|0.0|0.0|1.0|5.0|-6.19|0.0|-4.93|3.59e-06|0.00154|0.0050799999999999|3.84|0.0|0.0|1.84e-07|7.87e-05|-0.05055|3.4715|-1690.302721|-1690.269144|710.82|1200.31|357.15|0.2257|0.39318|0.6864899999999999|-1690.031103|0.1512|-0.14743|4.9516|-0.19798|0.03357755|5.0736|24.0|7.6144
47k_a18|0.0|0|0|0.0|0.0|0|1|1.25117623|4.844187086|-0.0605329409999999|0|-0.017736343|-0.5135996820000001|0.003047962|-0.008576013|0.00493127|-0.279965025|-0.451417954|0|0.022512501|-0.014398731|0.753132457|0.737517943|0|-0.065324278|-0.088346874|0.015080484|-69.77479556|11.91029894|20.66242736|0.169064596|133.5242222|9.406543039|-2.208671853|84.23875372|-23.89547793|0.467246896|3245.964586|656.2580564|-18.87222501|0.284695579|9.777177947|18.35217454|0.877042091|7575.637462000001|-1377.672426|33.40602576|2.0|4.66|0.0|0.3|-8.44|2.39|3.17|88.97|2.82|3.0|2.0|1.0|1.0|4.0|-6.41|0.0|-5.33|1.44e-06|0.000742|0.0023899999999999|4.26|1.0|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|3.0948|-1664.756029|-1664.728002|842.29|1492.36|400.63|0.5920000000000001|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|4.1818|-0.17135|0.02802749|5.2253|29.0|7.5376
4c_a49|0.0|0|0|0.0|0.0|1|1|1.343847672|5.4161004020000005|-0.044371138|2|-0.099764463|-0.339843311|0.001379959|0.006194124|0.00202792|-0.001005604|-0.412652341|2|-0.052237757|0.010868461|0.826523164|0.752601535|1|-0.087753156|-0.086290519|0.012079228|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|5.014223225|-1.639519861|66.77901229|-19.20596967|0.473304159|2719.702873|490.6910965|-12.37423857|0.275946172|8.474369008|16.089682800000002|0.898629005|6046.668361|-680.5831211|26.5256103|2.0|3.49|2.97|0.25|-7.97|3.55|3.19|98.72|1.47|1.0|0.0|0.0|1.0|5.0|-7.53|0.0|-3.58|0.000314|0.13|109.0|1.81|0.0|0.0|1.07e-08|4.4e-06|-0.0623299999999999|3.8067|-1332.647233|-1332.607539|705.55|1199.04|325.7|0.2411|0.4164199999999999|0.67789|-1332.336755|0.0821|-0.15925|3.4931|-0.22158|0.03969431|4.9358|255.0|6.5935
14p_a23|0.0|0|1|0.0|0.0|2|0|1.197963748|5.351858133|0.006191846|2|0.041987653|-0.310730878|0.009895793|-0.053921569|0.009266617|-0.0686282459999999|-0.4510651779999999|2|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|-0.063033628|-0.080784473|0.0221104079999999|-54.50240143|14.91710363|40.58186569|0.076544251|51.64167457|10.06403753|-1.615689464|67.36602512|-22.70933393|0.464933687|3010.721939|623.0226425|-15.32117727|0.248361701|9.014073839|16.84664803|0.868927227|6696.264498|-735.4165088|30.21311441|1.0|3.48|3.28|0.04|-7.47|3.4|3.89|128.81|2.39|1.0|1.0|0.0|1.0|5.0|-6.62|0.0|-4.9|2.09e-06|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|-1722.181612|-1722.152257|699.61|1191.08|346.79|0.3802|0.6816|0.6816|-1721.933314|0.3802|-0.14774|7.4033|-0.2382|0.02935511|9986.0|3.0|8.5302
1d_a5|0.0|1|0|2.79978458|-4.455320158|0|0|1.217311475|4.59511985|-0.308010841|2|-0.118028278|-0.2688711589999999|-0.0012491689999999|-0.010183824|-0.000700145|0.001493879|-0.38633065|2|-0.058872605|-0.015804188|0.821309592|0.513260607|0|-0.088396743|-0.086213657|0.007937625|-46.58221594|4.288788702|204.4506579|0.1034962359999999|55.92018945|2.317281143|-1.465632167|56.83734591|-19.79744178|0.471074204|2481.822293|484.3911442|-10.69678217|0.229495885|6.116537519|11.5640749|0.89062437|5717.438103|-427.8712868|25.69414151|1.0|2.92|2.19|0.05|-8.88|5.48|6.37|54.46|2.73|2.0|0.0|0.0|1.0|6.0|-5.73|0.0|-4.97|1.6100000000000002e-05|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.6112|-1288.340378|-1288.306458|567.04|951.63|268.88|0.2805|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.18991|3.7798|-0.23519|0.03392008|5.3765|9333.0|5.03
12m_a30|0.0|0|0|0.0|0.0|0|2|0.6049842529999999|5.351858133|0.024086432|2|-0.1305457069999999|-0.57615692|0.001371944|-0.0547272029999999|0.0026474159999999|-0.084317059|-0.5409445629999999|1|-0.036924662|-0.0974968869999999|0.893689741|0.770326886|0|-0.085422479|-0.103359773|0.027352277|-70.1324196|18.55926485|133.774348|0.216739951|147.06395700000002|12.59296644|-2.067195455|83.3641853|-27.50290965|0.44976016|3058.3084710000003|531.4632661|-18.66147291|0.226267233|9.025816604|16.40342255|0.8173893040000001|6658.711303|-951.7351184|35.54574762|1.0|4.66|0.0|0.13|-6.42|3.4|2.48|114.67|2.06|2.0|1.0|0.0|1.0|6.0|-6.22|0.0|-5.01|1.01e-06|0.000444|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-57.0|3.5496|-1743.215323|-1743.174906|714.92|1204.39|349.29|255.0|0.33392|0.68404|-1742.965888|0.1615|-0.15042|3.6891|-0.20742|0.04041755|5.1279|31.0|7.5114
12t_a30|0.0|0|0|0.0|0.0|0|2|0.60498454|5.351858133|-0.097216874|2|-0.0596036729999999|-0.411045472|-0.002544958|-0.04950715|-0.001131023|-0.0546637159999999|-0.464720444|1|-0.003937967|-0.080971844|0.889479916|0.591758164|0|-0.090535776|-0.1011561919999999|0.018862708|-65.79920855|12.26965165|88.42093081|0.303586418|197.4742794|7.981057356|-1.82081145|78.8278828|-24.17113783|0.445760296|2976.648597|452.99711|-15.72263361|0.254294117|7.957774504|14.358001500000002|0.804273481|6617.834146|-770.409047|32.41376848|1.0|4.63|0.0|0.14|-7.16|4.67|3.74|81.65|3.58|2.0|0.0|0.0|1.0|6.0|-6.06|0.0|-5.17|3.24e-06|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.05542|3.5457|-1774.2421780000002|-1774.208418|677.85|1139.2|349.67|0.2094|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|-0.15029|2.6784|-0.20571|0.0337599|3.2145|9.0|8.0496
13k_a6|0.0|1|0|3.423411754|0.0|0|1|1.42421381|5.351858133|-0.132667824|1|0.051404465|-0.8554679409999999|-0.009326562|-0.072504783|-0.006280295|-0.045794891|-0.5627624379999999|1|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0|-0.11937574|-0.127178105|0.0296987679999999|-88.29427104|20.6185734|183.1261118|0.3589674579999999|249.215618|14.31458589|-2.543562101|100.7779947|-31.53366823|0.426031882|2966.890288|445.0412356000001|-21.89246528|0.202868306|8.370126134|14.58291125|0.7422570490000001|6492.211639|-1225.9780560000002|39.55891914|3.0|3.68|2.8|0.16|-8.89|4.55|3.8|115.15|1.39|1.0|0.0|0.0|1.0|5.0|-6.59|0.0|-4.77|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04851|3.5476|-1465.862962|-1465.83213|731.25|1246.69|349.49|0.3971|0.4547|0.70536|-1465.557346|0.0137|-0.14589|8.1639|-0.1944|0.0308324|10.5079|46.0|7.3372
