molecula|SddssS|NaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1s|n6HRing|MATS7i|AATSC1are|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
19c_a38|0.0|1|0.0|7.412764017000001|2|1.297043851|0.0|-0.04575843|2|0.02192428|-0.004442319|-0.0431896509999999|1|1|-0.09493054|-0.434836855|1|0.846765471|-0.071918235|0.908721232|0.6885713729999999|0|-0.108301657|0.024315945|-57.79749770000001|-68.18641054|15.30924906|139.1570837|151.612258|-0.038224114|9.638658988|4.848162625|0.7187071909999999|-1.949429829|-24.06579196|73.10674676|2967.98627|-1227.35539|2660.812979|-15.15175311|6618.350708|177.10114030000005|-772.7394084|-275.39483110000003|1707.726604|14.55670345|1.0|0.0|1.0|1.0|3.0|4.84|3.0|17.0|3.17|2.42|1.76|1.0|130.41|0.0|5.0|-4.35|-7.13|426.45|0.0|2.57|4.46e-05|19.0|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|3.23|3.8322|-1424.42734|-1424.3899310000002|652.09|323.53|0.2961|210.74|517.28|-1424.1880119999998|0.1417|2495.0|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
7_a3|0.0|0|0.0|6.823286122000001|0|0.60501656|0.0|-0.106234254|2|-0.047419994|-0.007540435|0.030246987|1|1|0.020589494|-0.592753801|2|0.790667152|0.0507482109999999|0.8632654590000001|0.773152968|1|-0.096448591|0.009708941|-51.18177092|-47.72824381|4.804535747|230.9407974|107.7330046|-0.036877402|2.377557323|76.07607751|0.7992146109999999|-1.253831681|-18.2490344|55.98630667|2196.07224|-620.4671695000001|1952.029549|-9.030659289|5055.700186|99.36002106|-307.0424158|-296.13678660000005|776.3461295|7.422807617|1.0|1.0|1.0|1.0|1.0|3.02|2.61|21.0|4.96|4.66|2.11|1.0|95.5|0.0|2.0|-5.44|-5.68|338.81|0.0|3.63|3.67e-06|0.00124|0.00455|3.79|0.0|0.0|3.28e-08|1.11e-05|3.09|3.4435|-1731.7341420000002|-1731.703107|522.73|360.06|0.1926|210.68|362.61|-1731.602893|0.1262|3.1299|-0.21219|0.03103579|-1731.651178|3.9813|1023.0|5.9901|5.9901
4i_a46|0.0|0|0.19654443|7.825245291|1|1.1346370959999998|2.184105962|-0.018872727|1|-0.088884176|0.012211602|-0.125773054|1|1|-0.060809732|-0.22302552|1|0.749522825|-0.17856753|0.786754478|0.7172344890000001|0|-0.075208437|0.015663081|-33.08099617|-42.48203383|8.847405392999999|67.51603424|33.45060163|-0.025069479|4.997521397|70.55661087|0.763831778|-1.278543436|-14.16067794|41.92840157|2200.19132|-722.1945751000001|2253.484644|-7.998762108999999|4893.587424|133.40134070000002|-407.9368676|-298.0546045|945.4890404|6.567484272000001|1.0|0.0|1.0|1.0|0.0|3.88|3.5|17.0|4.79|5.07|3.06|1.0|105.43|0.0|3.0|-4.94|-5.31|347.45|0.0|4.16|1.16e-05|0.00403|0.00317|4.38|0.0|0.0|5.04e-08|1.75e-05|4.46|4.4232|-1092.730494|-1092.70435|611.74|280.31|0.2805|229.66|546.24|-1092.473422|0.1421|2.8538|-0.20084|0.02614355|-1092.528145|3.8696|612.0|6.2132|6.2132
12u_a36|0.0|1|0.0|7.412764017000001|2|1.270259304|0.0|-0.0407717229999999|2|0.033763276|0.0042553209999999|-0.010669561|1|1|-0.099596099|-0.438988314|1|0.8101678720000001|-0.018047007|0.855176759|0.860667615|0|-0.0969881059999999|0.017639065|-50.53295452|-67.50289394|12.27663887|86.1184622|109.8080843|-0.03452119|8.544435884|5.944854912|0.77938748|-2.036750221|-24.02645378|62.80959338|2831.106839|-1417.5607730000002|2455.7556010000003|-16.72220679|6127.402572|153.5444314|-986.6102007|-388.9026034|1818.813889|10.55929252|1.0|0.0|1.0|1.0|2.0|5.05|0.0|17.0|3.85|3.01|2.66|2.0|138.33|0.0|6.0|-4.95|-6.19|423.51|0.0|2.66|1.13e-05|0.0047799999999999|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|4.21|3675.0|-1350.8981130000002|-1350.865506|739.12|337.37|0.4267|319.16|590.18|-1350.575382|0.0176|5.8702|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959|7.7959
11_a4|0.0|0|0.0|7.535296702|1|0.626711769|2.159635561|0.032861655|2|-0.017835936|0.011277653|-0.0043410079999999|1|1|-0.0278843589999999|-0.145254541|2|0.820318166|-0.007574475|0.875868891|0.647727179|1|-0.06530408|0.009336075|-31.35942689|-37.74083422|5.395547437|12.88007087|40.38918044|-0.023620625|3.118219598|59.55648883|0.7560913159999999|-1.110169356|-13.65094004|36.75497433|2452.527871|-641.5941818|1640.559148|-7.889214068999999|5425.1341090000005|140.96082869999998|-370.7930613|-296.0029432|848.5670554999999|6.89909579|1.0|1.0|1.0|1.0|0.0|3.31|3.49|21.0|4.97|5.22|3.15|2.0|111.64|0.0|4.0|-5.14|-5.74|372.49|0.0|4.16|7.27e-06|0.00271|0.00395|3.99|0.0|0.0|8.89e-09|3.31e-06|3.2|3.78|-1467.463842|-1467.440475|630.04|328.0|151.0|252.67|479.99|-1467.20045|0.0403|4187.0|-0.2146699999999999|0.02336674|-1467.255521|5.3012|0.11|6.9586|6.9586
47s_a18|0.0|0|0.0|7.03438793|1|1.251176205|0.0|-0.045792331|0|-0.026883417|0.002573931|-0.031515152|0|0|-0.168728915|-0.46304239|0|0.712629555|-0.0540701129999999|0.745196689|0.716761234|0|-0.08106112|0.008446541|-53.18668656|-61.36410696|6.394119331000001|10.92659868|117.0051929|-0.030108416|4.840414512|51.05656345|0.820470855|-2.107589125|-22.79238258|59.58080589|2992.734821|-1595.466781|1529.863965|-17.25406952|6968.705069|135.90542109999998|-1207.784866|-485.1995077|1944.574596|7.934268528|1.0|1.0|0.0|1.0|2.0|4.41|0.0|18.0|4.06|3.93|3.33|3.0|149.34|0.0|10.0|-5.95|-5.96|482.62|0.0|3.19|1.12e-06|0.000539|0.0017|4.62|0.0|0.0|3.8199999999999997e-10|1.84e-07|8.41|3218.0|-1534.196027|-1534.174077|809.4|385.29|0.5203|385.29|736.36|-1533.737579|0.5203|2.3134|-0.18109|0.02195039|-1533.809351|2.9991|616.0|6.2104|6.2104
13_a4|0.0|0|0.0|7.535296702|1|1.399843898|2.050136054|-0.019846488|1|-0.059300584|0.012994083|-0.0963182119999999|1|1|-0.0161529719999999|-0.143303992|1|0.744134785|-0.157188841|0.7986239909999999|0.6490618429999999|0|-0.068249548|0.008746805|-24.48959182|-33.41617993|4.282589756|11.85953992|14.67530603|-0.0279998139999999|2.096831328|54.71349575|0.862539527|-1.091992764|-13.70920202|28.77218157|1910.137758|-534.6588788|1439.176684|-6.7122666220000005|3983.972795|67.30306705|-261.7783983|-355.01146810000006|619.8659446|3.704655033|1.0|0.0|0.0|0.0|0.0|3.39|2.87|17.0|4.18|4.15|2.9|1.0|90.06|0.0|2.0|-4.09|-5.39|287.36|0.0|3.57|8.18e-05|0.0235|0.0108|3.75|0.0|0.0|6.28e-07|0.00018|3.87|4.1733|-898.3562912999998|-898.3381672|536.09|297.09|0.2133|276.68|429.36|-898.2009630000001|0.1282|2471.0|-0.20372|0.018124154|-898.2503529999999|3.7228|4.0|5.3979|5.3979
18a_a22|0.0|0|0.0|6.842683282|0|1.194229718|1.854982521|-0.018344659|2|0.033735832|0.007066388|-0.015194063|1|1|-0.0835538409999999|-0.296897301|2|0.7329701259999999|-0.027029438|0.7881113679999999|0.722009212|1|-0.076119803|0.01713283|-34.36220678|-51.6464295|11.62443251|29.59800426|49.84469832|-0.029276847|7.887046626|18.5219848|0.710467198|-1.5223960559999998|-19.86401135|45.98663929|2898.068989|-1032.92859|2213.859172|-13.47750813|6630.646100999999|196.4447473|-700.830423|-285.5992506|1453.872315|13.15449139|1.0|1.0|1.0|1.0|1.0|3.49|3.17|27.0|5.32|5.11|2.13|2.0|131.64|0.0|6.0|-5.59|-6.28|436.53|0.0|3.9|2.59e-06|0.00113|0.00305|3.78|0.0|0.0|3.95e-10|1.73e-07|3.69|3.4832|-1691.3151059999998|-1691.2957760000002|695.35|355.95|0.3174|246.91|531.16|-1691.036502|0.0354|3851.0|-0.21148|0.01932946|-1691.097989|5.3946|13.0|7.8861|7.8861
19l_a38|0.0|1|0.0|7.412764017000001|2|1.297043246|0.0|-0.10490608|2|0.103904811|-0.001197042|-0.032264281|1|1|-0.091460175|-0.4224000739999999|1|0.839953955|-0.053823023|0.89459881|0.700181525|0|-0.100870929|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|129.8367176|-0.037359603|9.195687319|19.55998015|0.7374102309999999|-2.017418574|-24.20618316|65.82033039|2921.048554|-1307.13389|2934.313773|-15.68376675|6705.993411|170.13821069999997|-846.9234048000001|-307.64756780000005|1772.6006989999998|13.69020024|1.0|0.0|1.0|1.0|3.0|4.94|2.7|17.0|4.03|3.09|2.75|2.0|135.78|0.0|6.0|-4.94|-6.39|427.48|0.0|3.22|1.15e-05|0.0049|0.00807|3.55|0.0|0.0|5.27e-08|2.25e-05|4.08|3354.0|-1409.5865199999998|-1409.557954|660.04|369.66|0.2883|337.75|502.31|-1409.309206|0.0233|6.5627|-0.2001|0.02856649|-1409.37001|9026.0|14.0|7.8633|7.8633
13n_a6|0.0|1|0.0|6.842683282|0|1.4290206230000002|0.0|-0.135152403|2|0.058267173|-0.0093684169999999|-0.033224059|1|1|-0.068956229|-0.57091314|2|0.7767360059999999|-0.056293641|0.832753533|0.82642394|1|-0.109392959|0.017758385|-68.88015714|-75.07706271|12.18768927|90.97854097|199.7822434|-0.038490115|8.36448634|103.012404|0.748967057|-2.078466222|-26.41600355|81.06784641|2952.259627|-1426.464192|2535.307313|-18.12946621|6386.381394|172.28545730000002|-978.9911754|-341.7352549|1904.575345|13.66031867|1.0|1.0|1.0|1.0|3.0|3.55|1.9|27.0|4.19|3.76|0.81|1.0|127.2|0.0|6.0|-4.64|-7.23|435.48|0.0|2.62|2.27e-05|0.00987|0.0228|2.43|0.0|0.0|2.1499999999999998e-10|9.35e-08|4.27|3.3510000000000004|-1423.765005|-1423.714738|727.69|369.99|0.9117|257.31|548.09|-1423.451366|0.1945|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249|7.1249
6_a1|0.0|0|0.0|7.535296702|1|1.3488280769999998|2.325221088|0.021203156|1|-0.114683042|0.005054086|-0.0538497079999999|1|1|-0.230322048|-0.353456514|1|0.798346291|-0.095907969|0.8524898329999999|0.741035199|0|-0.077422386|0.021009352|-27.63847818|-37.41011914|10.15161645|64.63457366|58.82435931|-0.0238222729999999|4.905211525|95.13138767|0.576759436|-0.929068634|-11.51080589|37.79009463|1956.144556|-448.9214297|1383.161829|-5.56196523|4061.042516|204.5077752|-216.916644|-74.17956941|778.3512535|12.20110458|1.0|1.0|0.0|1.0|0.0|2.94|2.54|17.0|3.61|3.57|1.75|0.0|86.31|0.0|3.0|-3.12|-6.21|291.35|0.0|2.82|0.0007599999999999|221.0|0.0613|2.63|0.0|0.0|9.51e-07|0.000277|2.81|4.0635|-935.5024827|-935.4750982|527.41|305.12|0.3399|305.12|405.23|-935.330989|0.3399|5.8386|-0.1899799999999999|0.027384499|-935.378591|8.0033|5.1|5.2924|5.2924
8_a1 (SB-202620)|0.0|1|0.0|6.86171134|0|1.4323973840000002|0.0|-0.226277123|1|-0.0443137679999999|-0.012672753|0.037553634|1|1|-0.019835038|-0.612004804|1|0.743088715|0.063001656|0.805476065|0.658433571|0|-0.105271458|0.015526845|-66.76765693|-59.72618401|8.809217494|208.2071465|199.1596945|-0.041081545|4.997944864|64.70432539|0.7742395870000001|-1.684343335|-23.30777912|75.57687443|2431.842132|-955.6189441|1736.664204|-13.22376193|5170.286136|128.0860757|-542.1742393|-311.18185800000003|1234.267739|11.1459518|1.0|1.0|0.0|0.0|2.0|2.74|2.21|23.0|4.86|5.06|2.78|2.0|99.61|0.0|4.0|-4.94|-5.94|359.35|0.0|3.7|1.14e-05|0.0041|0.00713|3.6|0.0|0.0|9.53e-09|3.42e-06|5.32|3.4052|-1223.279021|-1223.117248|586.27|364.11|0.5339|364.11|460.4|-1222.9606720000002|0.5339|3.4563|-0.2105199999999999|0.16177304|-1223.014114|5.5005|0.4|6.3979|6.3979
12q_a36|0.0|1|0.0|7.412764017000001|2|1.29701394|0.0|-0.043678703|2|0.068040097|0.0005016269999999|-0.0433009009999999|1|1|-0.103922055|-0.441747876|1|0.828371596|-0.074349074|0.8839272779999999|0.8065052890000001|0|-0.1060430969999999|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|110.4712541|-0.038175515|7.758093617|0.0|0.768692389|-1.908775752|-24.67976947|61.18276554|2786.514757|-1233.988474|2380.245597|-15.95501778|6040.52496|149.536123|-797.7508892000001|-347.4093916|1605.308562|11.60375275|1.0|0.0|0.0|0.0|2.0|4.74|0.0|17.0|3.35|2.54|2.51|1.0|128.76|0.0|5.0|-4.44|-6.49|415.88|0.0|2.34|3.64e-05|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|320.77|0.4239|236.72|531.58|-1692.3116350000005|0.3419|4.6718|-0.2126199999999999|0.03415678|-1692.370918|6.4226|6.0|8.2218|8.2218
11b_a31|0.0|1|0.0|7.765993078999999|1|0.610137403|0.0|-0.172248605|0|-0.078907688|-0.014385937|-0.046362952|2|2|-0.101934423|-0.564706551|0|0.834596039|-0.074254978|0.889561759|0.7943850720000001|0|-0.148709304|0.037758271|-80.0942166|-82.80602396|21.02499452|286.7721447|253.1028809|-0.044612791|11.70737909|87.78853803|0.669723835|-1.784511651|-24.84180719|101.1192111|2410.572158|-993.6722875|1756.711832|-13.83270059|5202.545866|183.9081702|-553.3080237|-189.0151528|1483.70453|17.50115151|1.0|0.0|1.0|1.0|2.0|3.41|2.29|16.0|4.67|3.25|0.79|1.0|92.51|0.0|5.0|-4.74|-6.73|357.38|0.0|2.69|1.82e-05|0.00649|0.0637|2.46|0.0|0.0|3.59e-06|0.00128|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|322.57|0.2634|322.57|479.66|-1519.909742|0.2634|3.2104|-0.1951|0.04215313|-1519.967224|4.7518|0.53|6.2757|6.2757
18_a20|0.0|1|0.0|6.842683282|0|1.400923654|0.0|-0.12050413|2|0.163548857|-0.005614194|-0.054458882|1|1|0.001996439|-0.597167441|2|0.7602869659999999|-0.090732503|0.8162774979999999|0.778639593|1|-0.095227339|0.0108136339999999|-61.73239771|-63.36348363|7.195302872999999|318.5587088|158.7879106|-0.035934845|4.787695004|82.70867776|0.8109110409999999|-1.904546783|-23.91074854|68.92770059|2809.844943|-1267.269673|1822.210286|-15.91001426|6206.896662|125.81822920000002|-843.230756|-413.7552685|1562.772745|8.954638548|1.0|1.0|1.0|1.0|2.0|3.48|2.76|27.0|5.54|4.69|2.06|2.0|125.07|0.0|5.0|-5.59|-6.13|419.48|0.0|3.78|2.54e-06|0.00107|0.0029|3.85|0.0|0.0|9.93e-11|4.17e-08|5.35|3.5355|-1352.364724|-1352.32685|703.24|350.69|0.2991|207.41|531.11|-1352.073755|0.2011|5.3978|-0.20289|0.03787435|-1352.135304|8.0505|34.0|7.4685|7.4685
10_a27|0.0|0|0.0|6.605297921|0|1.400533489|3.383341915|-0.044164147|2|-0.184068581|0.00991794|-0.000903965|1|1|-0.2030237389999999|-0.487435299|2|0.804375252|-0.001453596|0.862408925|0.614205449|1|-0.087022238|0.017676458|-32.5969511|-46.27574168|9.399794974|6.0140309720000005|78.34972221|-0.031079371|4.998521009|49.19800605|0.7453606909999999|-1.305333567|-16.5270506|41.99674607|2270.538352|-694.1361252|943.2258247|-8.788575695|4894.8090170000005|135.40932969999997|-369.1201792|-260.9504933|931.2754667000002|8.782938574|1.0|0.0|1.0|1.0|0.0|3.01|3.15|21.0|2.81|2.97|2.25|0.0|97.39|0.0|3.0|-3.57|-6.51|331.37|0.0|2.74|0.000266|0.0882|0.0394|2.55|0.0|0.0|5.81e-07|0.000192|4.66|4.1495|-1083.137871|-1083.1151289999998|573.31|298.79|0.4452|298.79|450.26|-1082.956472|0.4452|4.6684|-0.21785|0.0227416|-1083.008551|6.9456|69.0|7.1612|7.1612
8b_a31|0.0|1|0.0|7.765993078999999|1|0.610137861|0.0|-0.12841288|0|-0.130371116|-0.010300564|-0.069423138|2|2|-0.05421947|-0.510259793|0|0.843119174|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|-0.132574249|0.03234629|-63.04219151|-69.24221375|16.89414614|129.8921115|204.9365822|-0.040792077|8.823644775|472.8995873|0.703469355|-1.590890986|-21.30529654|79.93633765|2189.617009|-830.906565|1587.743824|-11.12754483|4696.728592|154.8750114|-433.9742484|-212.5400476|1181.155311|12.97217579|0.0|1.0|1.0|1.0|2.0|3.4|2.71|16.0|4.52|2.74|0.61|0.0|88.64|0.0|4.0|-4.05|-6.87|328.39|0.0|2.52|8.97e-05|0.0294|131.0|2.02|0.0|0.0|1.86e-06|0.00061|1.77|3.8582|-1386.852117|-1386.815519|566.18|321.36|0.2643|321.36|439.96|-1386.681003|0.2643|3.6945|-0.19265|0.03659821|-1386.734257|5.6001|2.2|5.6576|5.6576
7d_a10|0.0|0|0.0|7.535296702|1|1.34384996|2.087763133|-0.017919404|2|-0.042667459|0.00870171|-0.0325418129999999|1|1|-0.041520889|-0.2018053139999999|2|0.809056885|-0.051603612|0.869684772|0.525816226|1|-0.070901708|0.010495008|-31.47566249|-37.61597161|5.567989142999999|12.32220006|84.32774259|-0.024733154|2.9540236560000004|89.87999909999999|0.729585423|-1.063525614|-13.12185056|37.04365163|2348.343588|-564.2395741|1597.531619|-6.961625817000001|5174.981962|143.4649092|-299.34991010000005|-243.607074|773.3701306|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|3.21|21.0|4.92|4.97|3.04|1.0|100.04|0.0|2.0|-4.22|-5.83|344.38|0.0|3.95|5.98e-05|0.0206|0.00654|3.62|0.0|0.0|1.46e-08|5.04e-06|3.49|3.8856|-1129.198363|-1129.175857|574.87|319.09|0.2593|212.18|417.68|-1129.003694|0.0941|3.0178|-0.21965|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325|6.0325
18d_a25|0.0|0|0.0|6.842683282|0|1.193723212|1.918453956|0.024310576|2|-0.031867489|0.006452854|0.016982601|1|1|-0.035684977|-0.292727912|2|0.780221059|0.029728702|0.838260077|0.696372329|1|-0.076328248|0.011158458|-46.31109519|-57.45144813|8.39885106|70.58850837|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-21.166323|54.70994625|3113.122552|-1206.480411|2625.142499|-15.93166285|6876.316137000001|182.1982146|-908.1047824|-388.2927768|1591.795131|10.70318668|1.0|1.0|1.0|1.0|1.0|3.66|3.57|27.0|6.33|5.98|2.4|2.0|143.37|0.0|7.0|-6.26|-6.21|474.58|1.0|4.5|5.47e-07|0.00026|0.0013599999999999|4.21|0.0|0.0|5.92e-11|2.81e-08|4.56|3.6392|-1806.848384|-1806.812778|792.79|340.69|0.3986|219.39|664.72|-1806.514606|0.0389|3.2353|-0.2201|0.03560672|-1806.582751|4.3658|232.0|6.6345|6.6345
13d_a6|0.0|1|0.0|7.412764017000001|1|1.424214188|0.0|-0.0122495089999999|1|0.077158715|-0.003346018|-0.10528143|1|1|-0.106686991|-0.49314765|1|0.786837131|-0.187174391|0.841971795|0.7995080809999999|0|-0.110731261|0.030793771|-63.04181168|-75.40072983|20.96853949|156.67194009999997|143.9350986|-0.039696112|14.27820079|564.780402|0.769432845|-2.103893962|-27.03045032|84.01035117|2882.382522|-1432.613867|3075.022992|-18.40596467|6185.117192000001|157.0011174|-975.5161277|-366.9322097|1861.908905|12.62632467|1.0|1.0|1.0|1.0|2.0|3.64|3.03|23.0|5.38|4.57|1.5|2.0|121.6|0.0|6.0|-5.95|-5.88|423.47|0.0|3.74|1.11e-06|0.000471|0.00229|4.23|0.0|0.0|3.96e-10|1.68e-07|4.5|3.6298|-1389.403308|-1389.374844|723.61|341.57|0.7905|255.64|598.06|-1389.125098|0.2513|11.0994|-0.20146|0.02846332|-1389.188211|14.0012|0.36|6.4437|6.4437
15_a47|0.0|1|0.0|6.605297921|0|1.304329657|0.0|-0.072588375|2|-0.130885389|-0.0026314909999999|0.0506476009999999|1|1|-0.007670908|-0.332654104|2|0.830688568|0.081171071|0.897881853|0.614613723|1|-0.0904066519999999|0.016669157|-45.1562696|-48.36220049|8.917011222000001|61.0548099|111.3994409|-0.033307714|4.770072524|0.0|0.711630105|-1.265693121|-17.81765281|54.07328082|2327.320914|-677.0708068|869.1027727|-9.531388265|5075.773767000001|154.260803|-362.1927541|-226.4191275|951.4364299|11.43190096|1.0|1.0|0.0|1.0|2.0|2.89|2.1|21.0|4.69|5.28|2.83|2.0|96.6|0.0|3.0|-4.89|-5.76|353.78|0.0|3.74|1.29e-05|0.00455|0.00499|3.8|0.0|0.0|3.22e-09|1.14e-06|3.33|4.0594|-1527.4104|-1527.376145|552.16|305.43|0.2828|286.26|419.75|-1527.265523|0.0759|2.2271|-0.2268|0.03425526|-1527.316555|3.7709|16.0|7.8|7.8
15c_a10|0.0|0|0.0|7.535296702|2|1.343850105|2.154210861|0.040869377|3|-0.06400528|0.01143745|0.0123939039999999|1|1|-0.226679901|-0.1742732839999999|2|0.7351096359999999|0.022187689|0.772328328|0.733973277|1|-0.072537853|0.014703076|-32.5870313|-50.32840842|10.2013281|65.41494073|66.28884934|-0.019267867|7.077912953999999|136.2098503|0.528228415|-1.233143495|-13.36848349|42.7883594|3012.018586|-855.5829431|1817.047455|-9.275357237|6673.826433|327.3258326|-593.6228632|-39.17102961|1619.721543|16.25826809|0.0|1.0|1.0|1.0|0.0|3.85|4.09|21.0|3.77|2.97|1.74|1.0|141.96|0.0|6.0|-3.85|-6.99|454.57|0.0|3.1|0.0001419999999999|0.0646|0.0122|2.94|0.0|0.0|1.6100000000000002e-08|7.3e-06|2.2|3.6709|-1450.241475|-1450.500669|762.21|337.75|0.3939999999999999|221.75|595.63|-1450.139335|0.0|2.4256|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0|7.0
2_a47|0.0|0|0.0|0.0|0|1.381899691|0.0|-0.13117284|2|-0.004557357|-0.007479445|-0.013580367|0|0|-0.017113434|-0.444853768|2|0.671819147|-0.0253134039999999|0.728066943|0.875463345|1|-0.095655954|0.008511123|-41.57671973|-47.65477123|4.240150185|99.5619537|76.06154148|-0.036790752|2.112397382|0.958043241|0.784978115|-1.4348393119999998|-18.32875817|45.81686991|2105.761386|-714.8215685|1242.745585|-9.131190896|4559.060763|107.1215986|-356.116445|-283.9460863|910.626111|8.158522603|1.0|1.0|0.0|1.0|2.0|2.58|2.54|22.0|3.7|4.75|2.39|1.0|96.54|0.0|3.0|-5.46|-5.0|313.35|0.0|3.58|3.46e-06|0.00109|0.00243|4.52|0.0|0.0|1.51e-08|4.73e-06|3.49|3.7181|-1010.540464|-1010.505024|536.13|333.46|0.2143|333.46|371.19|-1010.364507|0.2143|2.1266|-0.20731|0.03544055|-1010.412694|3.1004|631.0|6.2|6.2
14w_a23|0.0|0|0.0|7.423568444|0|1.197963556|3.132012648|-0.109136569|2|0.045196333|0.003379755|-0.031435038|2|2|-0.073958723|-0.427696371|2|0.802520527|-0.049318182|0.8668730109999999|0.558482531|1|-0.088508061|0.022440155|-46.76570273|-58.53311596|14.84036772|43.30287556|140.15462380000002|-0.035779855|9.814393755|90.15900589|0.743451788|-1.681653166|-23.66232347|61.60607046|3071.908367|-1112.129203|2283.383402|-15.648625699999998|6998.078982999999|169.6632599|-735.4854078|-322.004381|1495.89956|13.70608418|0.0|0.0|1.0|0.0|1.0|3.42|3.35|26.0|4.2|5.14|3.78|2.0|120.2|0.0|5.0|-5.68|-6.35|447.46|0.0|4.05|2.09e-06|0.0009369999999999|0.00242|3.78|0.0|0.0|1.17e-08|5.23e-06|3.97|3.6632|-1828.385903|-1828.363862|676.92|338.46|0.3855|338.46|535.54|-1828.161957|0.3855|7.0157|-0.22824|0.02204118|-1828.222578|9.8981|2.0|8.6737|8.6737
7b_a10|0.0|0|0.0|7.535296702|2|1.186434511|0.0|0.037541178|2|-0.060829392|0.011041815|0.039221939|0|0|-0.051052176|-0.1874708719999999|2|0.764865564|0.065705128|0.8200487120000001|0.586354126|1|-0.0720417159999999|0.009734392|-30.71062112|-37.45675757|5.061217187|13.37827368|39.29815915|-0.027444463|2.6314862480000003|56.22969776|0.781045839|-1.152667458|-14.26924098|35.77183831|2290.380138|-599.3081212000001|2150.375871|-7.419027879|5212.568172|113.8411654|-311.5991709|-292.2491701|767.3149142000001|6.46179973|1.0|0.0|1.0|0.0|0.0|3.9|0.0|16.0|4.34|3.03|3.04|1.0|105.44|0.0|2.0|-5.28|-5.09|346.81|0.0|3.02|5.29e-06|0.00183|0.00182|4.68|0.0|0.0|1.0200000000000001e-07|3.54e-05|3.44|3.6426|-1450.09312|-1450.06366|562.31|340.37|0.1488|205.85|400.65|-1450.075119|0.0899|4.2068|-0.21225|0.02946054|-1450.124551|5.6147|19.8|4.7033|4.7033
