molecula|SddssS|n9FaHRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|pIC50|pIC50
20a_a10|0.0|0|0.0|0.0|7.535296702|1|1|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|0.049376168|2|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|-0.049146504|-0.081587712|-0.281099208|0.661219642|0.755429696|0.036092601|0.817646497|0.913681336|0.591835899|0.013618456|-43.19189039|-47.37850712|0.086318664|56.1599532|-0.028008251|-30.82502228|5.764636687|-28.10115947|58.1398225|-18.22250274|52.05222074|0.452402751|594.4519837|-947.5701424|-11.8557778|0.266548108|8.419180593|15.37476788|0.826159649|6729.996773999999|173.41938059999998|-616.5004457|24.84485067|0.016540298|-303.7731758|1291.932235|719.5272609|0.0|1.0|1.0|0.0|3.63|0.11|27.0|5.06|76.62|2.53|2.0|126.35|0.0|33.0|-5.82|429.47|0.0|1.0|4.27|-5.59|2.56e-06|0.0011|4.36|0.0|1.55e-07|3.98|3.8312|-1389.164302|-1389.1321289999998|1200.92|323.62|259.16|524.02|0.50193|0.6864600000000001|-1388.897416|2.9429|5.9208|5.9208
5e_a40|0.0|0|0.0|0.0|8.149890544|0|1|-0.091305805|-0.004925115|6.167516491000001|0.0601021459999999|0|0.7768055559999999|-0.162528785|0.009890343|0.158430496|10.31198323|2|0.005996234|0.010397494|-0.391074665|0.535506399|0.8092726020000001|-0.402340487|0.877722972|0.864422751|0.0499188609999999|0.019851304|-36.56222854|-42.66853738|0.135577249|64.47400829|-0.035889706|-20.29110082|4.489363277|-17.38723451|48.81318333|-17.06741495|46.00255248|0.47779156|411.0778166|-512.0224486000001|-8.116440327000001|0.177640532|6.533857846|12.51197289|0.914944155|4158.984115|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|622.6260756|264.9899736|0.0|1.0|0.0|0.0|2.73|0.21|14.0|4.3|75.5|2.37|1.0|79.16|0.0|20.0|-5.66|303.77|1.0|1.0|3.33|-4.25|5.56e-05|0.0169|3.51|0.0|0.00678|4.99|3.7138|-1637.197299|-1637.180703|802.38|333.85|333.85|390.33|0.69675|0.69675|-1637.115238|7.87|7.6021|7.6021
10_a27|0.0|0|0.0|0.0|6.605297921|0|0|0.122016352|-0.006285923|4.59511985|-0.044164147|2|1.296293777|-0.282866526|0.00991794|0.034318674|10.93783185|1|-0.2030237389999999|-0.341622797|-0.487435299|0.639413469|0.804375252|0.129719095|0.862408925|0.8526621529999999|0.346344305|0.017676458|-32.5969511|-46.27574168|0.147337847|78.34972221|-0.031079371|-24.60801194|4.998521009|-17.33405307|55.05868025|-16.5270506|41.99674607|0.477162521|453.4194305|-694.1361252|-8.788575695|0.254639309|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|135.40932969999997|-369.1201792|22.1732254|0.01651645|-260.9504933|931.2754667000002|424.8821143|0.0|1.0|1.0|0.0|3.15|0.16|21.0|2.81|65.6|2.25|0.0|97.39|0.0|25.0|-6.51|331.37|1.0|1.0|2.74|-3.92|0.0001189999999999|0.0394|2.55|0.0|0.000192|4.66|4.1495|-1083.137871|-1083.1151289999998|958.95|298.79|298.79|450.26|0.63894|0.63894|-1082.956472|4.6684|7.1612|7.1612
16_a31|0.0|0|3.096824452|0.0|7.758333467000001|1|1|0.152128735|-0.020181753|5.733341277|-0.186617888|0|0.0|-0.726543099|-0.017017891|-0.00795845|10.31170095|2|-0.053194463|-0.09530799|-0.60894688|0.951830892|0.8318419909999999|-0.038841601|0.8948140790000001|0.546450126|0.29485045|0.0374314139999999|-66.9420327|-70.82239128|0.4535498739999999|213.694252|-0.050105055|-33.36862997|8.309441139|-31.54036284|83.86629191|-23.60746376|84.57819254|0.427771627|257.4650715|-779.0463041|-11.12287666|0.26919564|5.521618837|9.649327262|0.747554032|4387.049328|126.8340354|-367.0549296|32.30339751|0.027684692|-217.4912527|1066.012118|280.39844320000003|1.0|0.0|1.0|2.0|1.93|0.14|16.0|3.8|114.29|0.78|0.0|80.57|0.0|21.0|-6.48|300.34|0.0|1.0|2.33|-3.6|0.000254|0.0762|2.32|0.0|0.00347|1.7|3.6596|-1308.242314|-1308.202828|818.1|338.79|338.79|369.73|0.70108|0.70108|-1308.113026|3.7419|7.0458|7.0458
4l_a46|0.0|0|0.0|0.171853072|7.825245291|1|1|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|1|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|1|0.0071939419999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|0.762625193|0.892158627|0.291762764|0.00657916|-51.45056667|-48.19533497|0.107841373|61.00681586|-0.030068681|-27.26452605|2.10550531|-29.10603933|51.66342604|-17.01011822|55.17245545|0.409308207|504.7020036|-867.5160294|-9.6227739|0.116549199|5.80829255|9.833034117|0.692930243|4865.794981|65.93290984|-490.7614689|19.25417715|0.006130523|-433.8429998|981.9630347|579.2365607|1.0|1.0|1.0|1.0|3.19|0.36|17.0|4.64|50.94|3.06|1.0|105.77|0.0|26.0|-5.23|347.45|1.0|1.0|4.08|-5.11|7.78e-06|0.0027|4.49|0.0|3.47e-05|4.99|4.4542|-1092.745692|-1092.71063|1057.06|278.36|229.55|526.77|0.3756|0.68584|-1092.484863|2.6588|7.0088|7.0088
17d_a50|0.0|1|0.0|0.0|8.105609402|2|2|-0.152030219|-0.002166617|6.042632834|0.03538699|1|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|2|-0.200725906|-0.323333765|-0.2294807539999999|0.754575205|0.748516466|-0.1921395789999999|0.789310938|0.929886823|0.8020670809999999|0.0152123589999999|-30.63468215|-48.40178147|0.070113177|48.62532158|-0.025589979|-33.56790124|7.31681784|-21.24595322|57.5414543|-17.74731987|41.18485076|0.445708152|644.9008302|-1064.839192|-12.30823045|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|1.0|1.0|1.0|0.0|3.68|0.35|20.0|4.0|51.77|2.71|2.0|133.19|0.0|32.0|-6.25|424.54|1.0|0.0|3.68|-4.88|1.31e-05|0.00557|3.72|0.0|3.63e-05|3.41|4.0506|-1335.989008|-1335.962757|1263.22|306.09|306.09|579.45|0.66103|0.66103|-1335.649722|5.6557|7.1308|7.1308
3q_a32|0.0|1|3.4364803|0.0|7.765993078999999|0|0|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|3|-0.167040501|-0.295228244|-0.5448044360000001|0.751733573|0.853737093|0.010109949|0.901790225|0.84993799|0.34156046|0.018527744|-41.72706804|-60.46462749|0.15006201|92.62226328|-0.027989085|-37.3203761|7.058489861|-25.7550561|74.3682963|-17.27560785|53.16288420000001|0.46136998|524.6043311000001|-846.5047848999999|-10.6629646|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|27.20679986|0.022526037|-166.61896299999998|1333.133193|618.9134881|0.0|1.0|1.0|1.0|3.34|0.3|19.0|6.43|131.25|1.33|1.0|115.37|0.0|28.0|-6.35|411.54|0.0|1.0|3.86|-4.62|2.4100000000000003e-05|0.00992|3.47|0.0|2.01e-05|5.15|3.6236|-1920.066488|-1920.042674|1136.46|342.16|342.16|549.78|0.70216|0.70216|-1919.821707|4.1362|7.5528|7.5528
12d_a40|0.0|0|0.0|0.0|7.515889085|0|0|0.1028826769999999|-0.008004393|5.4161004020000005|-0.107711573|0|0.794852923|-0.288158151|-0.000134504|0.087954209|10.31197256|2|0.127299624|0.224167029|-0.552689736|0.809398262|0.7769829840000001|-0.0065648919999999|0.845904643|0.840431415|0.0913543|0.01171131|-50.68561427|-48.54239742|0.159568585|84.53363343|-0.038873458|-25.71599691|3.286773518|-26.85139526|55.13932669|-20.59374436|56.88984065|0.470893531|445.2300015|-679.5935638999999|-10.90981687|0.155716451|7.877041626|14.88744155|0.8899787840000001|5101.479206|82.49291335|-360.0239567|24.39197636|0.01245259|-364.7778083|804.9352200000001|350.9435025|0.0|1.0|1.0|1.0|2.94|0.0|20.0|4.59|84.45|3.76|2.0|96.16|0.0|23.0|-5.13|361.25|0.0|1.0|4.21|-5.58|2.61e-06|0.000942|4.75|0.0|5.2e-05|4.14|2.7962|-2153.197255|-2153.180821|910.58|443.4|282.05|435.41|0.55983|0.70435|-2153.071733|1.2683|7.7212|7.7212
4h_a46|-3.74433321|0|0.0|0.090767245|7.825245291|1|1|0.128214845|-0.005778576|5.587248657999999|-0.346835467|2|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|1|-0.030014575|-0.0488847059999999|-0.516344924|0.739180305|0.7543177040000001|0.075704004|0.7955809979999999|0.767244275|0.659584488|0.010068754|-65.24476749|-65.90523417|0.232755725|182.6222935|-0.0305445539999999|-51.70985599|6.198442205|-51.19164773|74.99848132|-23.9655397|73.14480467|0.4866209529999999|601.9869510999999|-1581.72562|-18.803584|0.194493895|8.138240742999999|15.85230406|0.947878486|7808.347937|152.6017078|-1241.036544|29.75215152|0.011589523|-479.405829|1963642.0|1021.999374|0.0|0.0|1.0|2.0|2.99|0.3|23.0|3.46|124.17|2.27|2.0|142.08|0.0|36.0|-6.38|502.63|0.0|0.0|3.82|-5.69|2.06e-06|0.00104|4.21|0.0|3.210000000000001e-07|8.5|4.18|-1923.926093|-1923.878801|1397.46|296.62|292.11|682.14|0.55428|0.54445|-1923.543349|1.7601|6.6402|6.6402
17_a12|0.0|0|0.0|0.0|6.823286122000001|1|1|0.132275232|-0.00864055|4.727387819|-0.058347964|3|0.0|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|-0.113649923|-0.202276514|-0.559137213|0.918713011|0.8198617429999999|-0.043392747|0.87653892|0.858119365|0.318309599|0.011226177|-36.25249721|-50.13411606|0.141880635|73.93273708|-0.035198739|-26.12444199|3.048310481|-18.89085387|57.97616997|-18.34174978|42.10235809|0.466056241|447.1583691000001|-752.0117408|-9.557722681|0.213298781|5.669161963|10.61752641|0.8728564259999999|4866.339908|111.1480977|-391.8666299|23.31475957|0.015049295|-298.7949107|955.9051425|431.5987143|1.0|1.0|1.0|1.0|2.97|0.17|17.0|4.51|78.41|2.47|0.0|103.12|0.0|24.0|-6.07|333.41|1.0|1.0|3.14|-4.24|5.7100000000000006e-05|0.0191|3.19|0.0|2.32e-05|2.87|3.7723|-1366.804178|-1366.776169|933.62|328.67|281.69|419.49|0.39539|0.62783|-1366.638303|2128.0|7.7959|7.7959
12be_a36|0.0|0|3.466734143|0.0|7.412764017000001|2|2|-0.148313814|-0.009368126|5.351858133|-0.0419484829999999|2|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|1|-0.176729938|-0.289604649|-0.3825349939999999|0.884226781|0.812921349|0.132962547|0.858971809|0.798015877|0.330453338|0.033763464|-54.15309606|-75.59805505|0.201984123|140.1361326|-0.031937334|-52.44976141|16.25222352|-37.57129686|99.62604537|-22.15805062|77.57811183|0.4564615729999999|553.6616295|-1285.166936|-15.37320593|0.433925602|8.773114043|16.14074295|0.839796323|6592.168374|301.05661160000005|-891.645944|39.14335412|0.034632557|-91.68453892|2270.314539|766.4854363|0.0|0.0|1.0|2.0|0.0|0.21|17.0|2.83|87.66|1.42|1.0|136.74|0.0|33.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.13e-05|0.0315|2.62|1.0|7.11e-05|2.68|3.3487|-1462.0007349999998|-1461.968283|1256.67|370.25|237.59|594.44|0.40844|0.70465|-1461.68274|7.7861|7.3565|7.3565
15_a31|0.0|0|3.155574452|0.0|7.765993078999999|1|1|0.1893807519999999|-0.018913735|5.733341277|-0.134784483|0|0.0|-0.775463115|-0.011797858|-0.070065105|10.31169996|2|-0.157560864|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.0869591359999999|0.8582665429999999|0.567108776|0.287991212|0.038524836|-61.76522754|-70.00513464|0.4328912239999999|230.1075793|-0.041588706|-37.21191643|10.88541717|-32.83191294|88.05886218|-22.10688462|82.24348203|0.466164359|301.452236|-840.0616157|-11.75113151|0.358466423|6.148947296|11.51842782|0.873235738|5087.628096|190.5463457|-446.5429972|34.45943505|0.03396368|-150.46712390000002|1309.458532|363.593507|1.0|1.0|1.0|2.0|1.64|0.19|16.0|4.12|117.37|0.41|0.0|90.47|0.0|24.0|-6.84|342.37|0.0|1.0|2.27|-3.57|0.000272|0.0931|2.18|0.0|0.000749|3.9|4569.0|-1460.900291|-1460.861851|925.93|271.36|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|5.5793|5.9586|5.9586
galu_a46|0.0|0|0.0|0.0|7.535296702|1|1|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|2|1.721297609|-0.327651527|0.002865697|-0.094815394|10.92740177|1|0.028964355|0.0481706809999999|-0.4671565689999999|0.702976795|0.81708619|0.044184467|0.875868891|0.7637964079999999|0.5235416979999999|0.01235603|-50.93538037|-49.84028137|0.236203592|132.199522|-0.03220981|-27.89483984|3.870487977|-28.50774993|57.65745491|-18.02733582|57.85086047|0.468241745|427.4851161|-847.2847833999999|-10.08962292|0.2167824069999999|6.445819025|12.12170938|0.880553787|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|-317.0250717|1081.799989|542.7276591|1.0|1.0|1.0|1.0|2.75|0.18|21.0|3.69|86.69|1.84|1.0|108.18|0.0|28.0|-6.86|369.42|0.0|1.0|2.84|-3.99|0.000102|0.0375|2.39|0.0|2.75e-05|||||||||||||7.2924|7.2924
12_a15|0.0|0|0.0|0.0|0.0|0|0|-0.071096525|-0.006620824|0.0|-0.0455566929999999|2|0.0|-0.370766171|0.001740635|-0.106061273|10.95973444|0|-0.120626133|-0.184255041|-0.380490701|0.8310685940000001|0.723852961|0.049877871|0.769289315|0.89637291|0.738437971|0.015018226|-39.00359933|-60.15445365|0.10362709|66.16793071|-0.031995594|-38.40979933|6.123040777999999|-24.90456371|70.6606311|-20.42981445|48.59303169|0.476419838|572.3516967|-1082.780166|-13.04483751|0.253510603|5.448223888999999|10.40571107|0.909927213|5897.820841|161.8714956|-691.376388|27.36785616|0.016453962|-314.7766363|1450.496376|673.7288405|1.0|0.0|1.0|1.0|3.73|0.12|24.0|5.32|56.27|2.87|2.0|119.95|0.0|30.0|-4.97|397.47|0.0|1.0|4.7|-5.83|1.47e-06|0.000584|5.29|0.0|5.99e-08|5.16|3.8538|-1281.087109|-1281.060163|1177.81|321.72|276.63|585.26|0.50595|0.70444|-1280.810963|4.3338|8.3979|8.3979
13a_a6|0.0|0|3.417162147|0.0|7.412764017000001|1|1|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|1|-0.10896749|-0.180339002|-0.488098052|0.850080948|0.7722228729999999|0.090839165|0.8299950709999999|0.77450544|0.22670695|0.031866842|-61.52313164|-74.18628740000001|0.22549456|147.4582473|-0.040840697|-48.51283287|13.62714959|-40.23198232|87.37044493|-26.70706346|82.36189896|0.467070451|506.474367|-1335.353173|-17.46461983|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|1.0|1.0|1.0|2.0|3.2|0.12|23.0|4.98|95.85|1.29|2.0|116.79|0.0|31.0|-6.1|409.44|0.0|1.0|3.52|-4.99|1.02e-05|0.00417|3.8|0.0|4e-07|4.04|3651.0|-1350.085889|-1350.057702|1166.79|339.59|206.87|571.9|0.4816|0.70072|-1349.834826|7.7145|7.3372|7.3372
12c_a31|0.0|0|3.387641566|0.0|7.765993078999999|1|1|0.046986783|-0.013026643|5.733341277|-0.055520387|0|0.0|-0.690412101|-0.003618466|-0.094991098|10.311698300000002|2|-0.138799714|-0.223856622|-0.54466023|0.8083148840000001|0.842823186|0.066071056|0.8856644770000001|0.665463503|0.343619017|0.030543026|-66.41224264|-82.33748068|0.334536497|212.313715|-0.036326291|-52.25551342|12.30215386|-42.14855504|97.28775086|-23.05449459|85.79638585|0.448512808|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|8.091269314|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|1.0|1.0|1.0|2.0|3.1|0.35|16.0|5.64|117.37|1.08|2.0|108.16|0.0|28.0|-6.53|398.48|0.0|1.0|3.32|-4.16|6.94e-05|0.0277|3.1|0.0|2.31e-05|4.6|3.8328|-1618.1530810000002|-1618.112841|1138.89|323.48|323.48|578.69|0.7007399999999999|0.7007399999999999|-1617.888981|1.6786|6.4202|6.4202
13b_a6|0.0|0|3.423777636|0.0|7.412764017000001|1|1|-0.0411179|-0.011206134|5.351858133|-0.0265090529999999|1|0.0|-0.6051312529999999|-0.00460563|-0.104663349|10.95129557|1|-0.10896749|-0.180339002|-0.490758329|0.850080948|0.7788169070000001|-0.029988734|0.8370824240000001|0.7757172059999999|0.202093555|0.032036214|-61.06841733|-74.04643339|0.2242827939999999|147.0772097|-0.0406496879999999|-48.5571926|13.77653618|-40.04664055|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|508.6895893|-1332.835801|-17.48058934|0.2427663219999999|9.087172635|15.37022155|0.69141956|6000.952027|159.1980937|-874.0294667999999|35.20276076|0.0203627189999999|-337.3706117|1760.1380379999998|627.4287311|1.0|1.0|1.0|2.0|2.85|0.12|23.0|4.98|95.85|1.29|2.0|116.79|0.0|31.0|-6.1|409.44|0.0|1.0|3.45|-4.99|1.02e-05|0.00417|3.8|0.0|4e-07|4.04|3.6322|-1350.0903970000002|-1350.061187|1167.21|341.35|255.67|574.07|0.58026|0.7006600000000001|-1349.837661|10.8032|6.7595|6.7595
12ao_a36|0.0|0|3.477902101|0.0|7.412764017000001|2|2|-0.058597382|-0.007081548|5.351858133|-0.065314765|2|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|1|-0.095253274|-0.1619981409999999|-0.435820128|0.90500247|0.82626942|0.040831815|0.8800240009999999|0.832582759|0.264688501|0.017784426|-51.52001456|-67.45579866|0.167417241|110.7707502|-0.03775988|-44.63177966|7.785557064|-34.08795068|78.51108393|-24.98362913|63.28698809|0.462968912|550.8740683|-1349.115973|-16.53028876|0.217901822|8.769931502999999|16.33039817|0.8620895909999999|5943.227395|144.1736112|-892.6355932|31.9443643|0.016708791|-373.2975961|1724.9956719999998|698.847203|0.0|0.0|0.0|2.0|0.0|0.12|17.0|3.62|69.2|2.38|1.0|133.84|0.0|31.0|-6.34|407.47|1.0|0.0|2.37|-4.55|2.82e-05|0.0115|3.45|0.0|3.94e-05|3.83|3.4743|-1310.361099|-1310.328652|1190.17|356.86|266.08|548.59|0.4962|0.7045|-1310.077853|5.4691|7.5229|7.5229
47r_a18|0.0|0|0.0|0.0|7.03438793|1|1|0.029358241|-0.0058631659999999|4.844187086|-0.216996268|0|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|0|-0.233665901|-0.362261236|-0.360670551|0.806477847|0.7698681909999999|0.017110504|0.8075001|0.769578222|0.26560995|0.0155038689999999|-62.75220741|-65.12700692|0.230421778|172.30927739999998|-0.031669652|-48.70193962|8.669825595|-46.92606587|81.99788849|-23.68254797|74.34599189|0.49394971|575.4901675|-1563.048166|-17.70979622|0.311925149|9.819988422|19.40516312|0.976088187|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|-281.2845386|2271.625192|1005.982493|1.0|1.0|1.0|2.0|0.0|0.22|18.0|0.43|111.03|2.23|3.0|145.82|0.0|36.0|-6.12|504.6|0.0|0.0|2.2|-5.64|2.31e-06|0.00117|4.59|0.0|1.76e-05|9.2|3.1705|-1964.841529|-1964.813473|1387.23|391.06|391.06|729.75|0.69545|0.69545|-1964.443758|2.3873|6.6364|6.6364
3d_a49|0.0|0|0.0|0.0|7.535296702|1|1|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.3456333889999999|2|1.775376197|-0.173318804|-0.00918253|-0.068390038|10.35020259|1|-0.075636705|-0.129666234|-0.202380888|0.914407252|0.808676284|0.01450704|0.863438637|0.733071652|0.464410121|0.009601398|-57.52001036|-54.67520803|0.266928348|154.6267696|-0.036147237|-31.67236018|3.221917789|-33.32030276|65.59130031|-20.93944137|63.08192694|0.486368221|424.6551631|-984.1537446|-12.12984007|0.243377955|6.612715522999999|12.87442833|0.946920034|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|-297.31302830000004|1300.720421|549.3593871|0.0|0.0|1.0|3.0|0.0|0.15|21.0|0.72|121.39|1.07|1.0|111.41|0.0|28.0|-6.58|392.45|0.0|1.0|1.85|-4.44|3.6200000000000006e-05|0.0142|2.98|0.0|0.000278|4.02|3.8907|-1594.595995|-1594.552258|1044.19|318.67|239.15|455.47|0.3523699999999999|0.67215|-1594.380348|2184.0|5.6308|5.6308
12ag_a36|0.0|0|3.408828027|0.0|7.412764017000001|2|2|-0.042092217|-0.008085448|5.351858133|-0.084341564|2|0.0|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|1|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|0.8910146309999999|0.7468300940000001|0.26896187|0.020136392|-52.02834065|-68.21579593|0.253169906|159.6746787|-0.038937089|-43.02381535|8.009946323|-32.81436052|80.40643223|-24.55768654|64.72839664|0.481286668|471.0269757|-1227.884327|-15.48857353|0.2411026289999999|7.849377942|15.13240062|0.927847116|5906.879919|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|-326.5740008|1617.984688|595.8790650000001|0.0|0.0|0.0|2.0|0.0|0.14|17.0|3.13|69.2|2.4|1.0|123.71|0.0|30.0|-6.76|399.42|1.0|0.0|2.15|-4.16|6.96e-05|0.0278|2.78|0.0|5.58e-05|3.41|3.7117|-1332.185403|-1332.151245|1112.68|334.04|318.79|507.72|0.69204|0.7024699999999999|-1331.9454449999998|5.4459|7.7696|7.7696
7_a3|0.0|0|0.0|0.0|6.823286122000001|0|0|0.198126776|-0.008855374|4.727387819|-0.106234254|2|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|0.020589494|0.036673175|-0.592753801|0.881253042|0.790667152|-0.224253635|0.8632654590000001|0.782294598|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|0.217705402|107.7330046|-0.036877402|-23.61864737|2.377557323|-25.32764885|55.15105143|-18.2490344|55.98630667|0.3987206729999999|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|353.7528308|1.0|1.0|1.0|1.0|2.61|0.0|21.0|4.96|92.93|2.11|1.0|95.5|0.0|23.0|-5.68|338.81|0.0|1.0|3.63|-4.87|1.34e-05|0.00455|3.79|0.0|1.11e-05|3.09|3.4435|-1731.7341420000002|-1731.703107|883.88|360.06|210.68|362.61|0.3456|0.69224|-1731.602893|3.1299|5.9901|5.9901
14e_a23|0.0|1|0.0|-4.45581912|7.423568444|0|0|0.059967018|-0.008865361|5.351858133|-0.272389934|2|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|2|-0.07256543|-0.226146643|-0.5232404310000001|0.560094237|0.791790895|0.133270225|0.8510270329999999|0.925392058|0.267882223|0.018022127|-51.07141556|-62.2612068|0.074607942|51.92870134|-0.03935934|-43.33511299|8.73073591|-35.54678231|74.75779594|-27.39493099|63.61519626|0.49543439|644.0923882999999|-1369.74655|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|-412.7765217|1719.6510460000002|658.8108151|0.0|1.0|1.0|1.0|3.62|0.09|26.0|4.42|105.02|3.82|2.0|125.29|0.0|34.0|-6.06|479.48|0.0|0.0|4.5|-5.79|1.61e-06|0.000773|4.46|0.0|2.85e-06|4.2|3.7033|-1966.96594|-1966.943431|1209.58|334.8|334.8|571.39|0.63922|0.63922|-1966.720803|3.7696|8.5214|8.5214
8b_a31|0.0|0|3.37710223|0.0|7.765993078999999|1|1|-0.01883655|-0.013629145|5.733341277|-0.12841288|0|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|2|-0.05421947|-0.092604362|-0.510259793|0.928940547|0.843119174|-0.058494079|0.8956498159999999|0.6076192260000001|0.281200674|0.03234629|-63.04219151|-69.24221375|0.392380774|204.9365822|-0.040792077|-36.1645207|8.823644775|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|317.3534883|-830.906565|-11.12754483|0.296530645|6.142377144|11.79588561|0.920410507|4696.728592|154.8750114|-433.9742484|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|1.0|1.0|1.0|2.0|2.71|0.25|16.0|4.52|114.29|0.61|0.0|88.64|0.0|23.0|-6.87|328.39|0.0|1.0|2.52|-3.4|0.000399|131.0|2.02|0.0|0.00061|1.77|3.8582|-1386.852117|-1386.815519|927.61|321.36|321.36|439.96|0.70036|0.70036|-1386.681003|3.6945|5.6576|5.6576
11a_a5|0.0|0|2.9781886010000003|0.0|6.605297921|0|1|-0.165418719|-0.002894726|4.59511985|0.052217882|2|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|0.003975818|0.006120569|-0.254944026|0.7505403709999999|0.73344478|-0.037220974|0.773417838|0.89343434|0.369563711|0.011860803|-46.13206353|-51.09940261|0.10656566|76.14130253|-0.026223112|-36.51058972|6.055083705|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|638.3599998999999|-1124.186857|-13.38721623|0.259134725|9.740948724|18.25640338|0.874191508|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|1.0|0.0|1.0|1.0|3.68|0.3|23.0|6.38|63.69|3.05|2.0|128.51|0.0|32.0|-4.54|424.54|0.0|1.0|5.16|-6.4|3.95e-07|0.000167|6.13|0.0|5.019999999999999e-08|4.83|4.0938|-1339.8362619999998|-1339.802852|1272.7|302.86|281.57|578.8|0.6735|0.65363|-1339.493223|2.8611|7.0915|7.0915
