molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
3g_a32|0.0|1|1|3.542426304|7.78113851|0|0.0|0.015803466|-0.006258272|5.733341277|-0.072619634|0|-0.058985916|2.2144733530000003|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|0.002565215|-0.074808287|-0.563371932|0|0.833981748|-0.1015732219999999|-0.1719626169999999|0.786074011|1|0.0119962889999999|-38.9071564|-54.47722347|42.56199385|0.112304055|-0.030429702|-30.18744099|-1.278047464|-21.55960626|-16.86199774|0.447358137|491.89858160000006|-708.2039051|0.199259841|5.917878616|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|1.0|1.0|0.28|-7.29|7.02|5.42|110.94|2.18|2.0|0.0|1.0|3.0|-7.09|3.0|-4.9|0.0|1.0|4.61|2.88e-05|5.02|0.0|5.08e-08|1.8e-05|-0.0535|3.5456|4.13|593.24|349.68|0.2859|349.68|495.4|0.70275|-1711.865318|-0.14715|3.3082|-1711.919273|5.5816|14.0|7.8539|7.8539
8a_a50|0.0|1|1|3.139870661|7.860570786|1|2.03117465|-0.0737162059999999|-0.00439531|5.777652323|-0.021959577|1|-0.0224366579999999|1.99158738|0.007671336|-0.150515325|10.94501357|-0.058014797|2|0.007801731|-0.065546446|-0.352654037|1|0.75162266|-0.188882361|-0.095292123|0.7135713840000001|1|0.018809422|-34.88425666|-41.48493288|133.8183888|0.139123262|-0.031655181|-20.91041439|-1.234552044|-17.58335405|-15.95574341|0.46183401|433.9235497|-622.2739931|0.248584287|5.754657432|0.858162757|4638.284496|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|8.577560914|1.0|1.0|1.0|0.11|-6.32|3.63|3.71|59.39|2.02|0.0|0.0|1.0|2.0|-3.86|3.0|-6.12|0.0|1.0|2.87|0.0433|2.95|0.0|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|2.69|548.47|297.06|0.18|220.53|396.63|0.60625|-1006.508913|-0.17244|3.5509|-1006.557694|5.5319|47.0|7.3279|7.3279
5a_a49|0.0|0|0|0.0|7.853604813|2|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|2|-0.072902329|1.878067786|0.007647515|-0.046327135|10.92976459|0.076610236|1|0.008623164|-0.158356406|-0.51958118|2|0.66494289|0.001251171|0.127914587|0.632463498|1|0.028578361|-42.1802818|-46.04810561|124.92862240000002|0.199909945|-0.027311576|-26.93578408|-1.338267206|-24.67330519|-15.97587337|0.490453006|468.0117167|-782.8177953|0.393071247|6.0732145310000005|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|15.84324998|0.0|1.0|1.0|0.22|-6.92|3.3|3.68|73.14|2.07|1.0|0.0|1.0|3.0|-3.84|5.0|-6.84|0.0|1.0|2.93|0.0578|2.65|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|5.2443|4.14|625.06|316.13|795.0|236.42|443.78|0.66225|-1311.743648|-0.16176|5.6104|-1311.799168|7.0102|43.0|7.3665|7.3665
3b_a49|0.0|0|0|0.0|7.535296702|1|2.104186262|-0.003115526|-0.0057605869999999|5.4161004020000005|-0.055724324|2|-0.090939066|1.844602991|0.000607064|-0.010613212|10.92976559|0.00361222|1|0.001356445|0.000511959|-0.405529602|2|0.7745859279999999|0.021506499|0.006213385|0.749565191|1|0.013576151|-54.04959517|-51.77986692|325.6896751|0.250895642|-0.0276739079999999|-31.67356498|-1.439043207|-33.06194987|-16.92803342|0.477583842|458.224537|-880.2577376|0.3431340539999999|7.236413572000001|0.914182753|5934.158315|209.89391040000004|-538.4506046|25.77091035|0.021477952|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|0.22|-7.58|3.16|3.2|98.72|1.25|1.0|0.0|1.0|6.0|-3.53|5.0|-7.42|0.0|1.0|2.38|0.1169999999999999|1.84|0.0|2.64e-08|1.05e-05|-0.06115|4.6669|3.4|664.15|322.72|0.1978|265.67|480.08|0.6632|-1293.048179|-0.1587|3.0055|-1293.106236|3.1637|25.0|7.6021|7.6021
11a_a31|0.0|1|0|2.856083711|7.773594467000001|1|0.0|-0.045290366|-0.02376325|5.733341277|-0.259732443|0|-0.087576474|0.0|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|-0.017433557|-0.1068420919999999|-0.563537536|0|0.861302755|0.022073976|-0.030335912|0.819138461|0|0.041435152|-76.64827023|-81.26889906|258.8577775|0.513245044|-0.056833284|-41.01552988|-1.932331673|-38.68354874|-28.68314085|0.451795285|245.6599349|-975.2267888|0.264745055|5.791411901|0.8241360790000001|4940.657452|133.6139513|-492.1863586|39.01114987|0.031626337|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|0.0|1.0|0.13|-4.65|3.93|2.94|125.57|0.57|0.0|0.0|2.0|3.0|-4.81|6.0|-6.51|0.0|1.0|2.42|0.00506|2.53|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.97|529.63|325.92|0.2797|325.92|407.76|0.69222|-1441.327731|-0.15515|6.4691|-1441.37897|8.9667|0.19|6.7212|6.7212
27_a47|0.0|0|1|0.0|6.842683282|1|2.041063341|-0.160399235|-0.003631596|4.727387819|0.006768957|3|-0.067535989|1.807806182|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|0.002350172|-0.077485193|-0.280944221|2|0.6636125860000001|0.0436226579999999|0.023325573|0.634406338|1|0.016506051|-40.35526807|-50.87821306|20.73428323|0.153530114|-0.028494622|-32.56705871|-1.510214943|-25.8313393|-18.2393594|0.475450742|541.8239522999999|-966.6860481|0.299267237|7.083168776|0.906398657|6433.288104|191.5604557|-618.7741154|26.02898047|0.018969968|-256.9774086|1379.535965|682.9868225|12.14264461|1.0|1.0|1.0|0.26|-8.82|4.18|5.07|67.66|3.11|2.0|0.0|1.0|5.0|-4.81|5.0|-6.34|0.0|1.0|3.91|0.00674|3.7|0.0|1.5e-09|6.55e-07|-0.05814|4.9358|2.97|673.27|325.21|0.4007|251.19|517.82|0.69381|-1777.830739|-0.1578|4.0365|-1777.891054|5.2214|2512.0|5.6|5.6
7a_a8|0.0|1|0|3.1730222510000003|7.535296702|1|1.4494883790000002|-0.11821781|-0.010269971|5.4161004020000005|-0.0407248439999999|1|-0.017706371|0.0|0.000736369|0.004607684|10.94671402|-0.019054799|1|0.002028046|-0.019499132|-0.412963751|1|0.7168594159999999|0.033708575|-0.032562221|0.681200974|0|0.035405618|-60.00793116|-59.83546383|145.3710976|0.281589625|-0.042647654|-35.14198015|-1.833849114|-35.24327197|-25.04740346|0.477611327|421.9297638000001|-1077.038349|0.266115601|7.699041907000001|0.914283468|5907.9340090000005|156.2924154|-632.5556427|34.12990316|0.0265990589999999|-274.7254012|1467.585836|488.0169522|15.62189947|0.0|1.0|1.0|0.05|-7.27|3.96|3.49|92.93|2.01|1.0|0.0|1.0|3.0|-4.86|5.0|-6.33|0.0|1.0|3.15|0.00522|3.24|0.0|5.3600000000000004e-08|2.05e-05|-0.07616|4.5808|5.2|605.72|403.8|315.0|270.66|494.48|0.70367|-1291.10235|-0.12889|9.9646|-1291.156661|12.8748|24.73|4.6068|4.6068
19i_a38|0.0|1|0|3.169368622|7.412764017000001|2|0.0|-0.125335237|-0.008447598|5.351858133|-0.115864198|2|0.08414367|0.0|-0.006877664|-0.074033381|10.96052467|-0.053762162|1|-0.004358975|-0.098027247|-0.430016467|1|0.653741315|-0.040954326|-0.087904124|0.632625562|0|0.022576308|-51.15830416|-69.40536597|137.7658863|0.252841593|-0.040770109|-42.53502816|-2.038505453|-31.35232957|-24.98593175|0.444551315|457.89548719999993|-1249.2965869999998|0.258076158|6.690507557999999|0.800346329|6744.7785650000005|158.161786|-765.6305068|33.67721904|0.022159015|-296.5257022|1683.860952|593.6088758|13.5801364|1.0|1.0|1.0|0.14|-7.12|3.55|3.11|81.23|2.78|1.0|0.0|1.0|5.0|-4.25|5.0|-6.81|0.0|1.0|3.04|0.0238|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.0564799999999999|5.7041|3.66|641.31|343.17|0.2156|217.36|457.26|0.69267|-1431.181148|-0.14872|6.6636|-1431.239177|8.6365|13.0|7.9031|7.9031
16f_a32|0.0|1|1|3.354832924|7.765993078999999|0|0.0|0.1767304639999999|-0.014558301|5.733341277|-0.054907428|0|0.008658653|2.082564316|-0.003511776|-0.081644236|10.31100265|-0.000291262|3|-0.001202032|-0.120440534|-0.697693907|0|0.801401734|0.085125293|-0.000510986|0.761506727|1|0.024434011|-56.53102601|-76.92280867|89.03402347|0.192724521|-0.035568666|-53.23443736|-1.778433296|-39.12230215|-24.61529877|0.384656622|558.6750754999999|-1230.764939|0.30526292|8.79158776|0.625108901|6235.040893|211.2572338|-851.7509977|35.43109972|0.022983292|-269.5356315|1771.554986|636.0251562999999|15.90558963|1.0|1.0|1.0|0.3|-7.77|6.42|4.99|149.27|1.34|3.0|1.0|1.0|9.0|-6.95|5.0|-5.99|1.0|1.0|4.05|4.79e-05|4.11|0.0|1.7e-08|7.26e-06|-0.04997|3.6272|4.99|722.06|341.82|0.2931|341.82|603.12|0.70204|-1995.054457|-0.15003|3.6641|-1995.117771|4.2764|9.0|8041.0|8041.0
12s_a36|0.0|1|0|3.486136149|7.412764017000001|2|0.0|-0.057853364|-0.007059109|5.351858133|-0.045035034|2|0.037454164|0.0|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.003962098|-0.104118159|-0.434472457|1|0.90414347|-0.118671653|-0.086791463|0.856274847|0|0.019457471|-46.58030248|-64.57958827|110.6090028|0.169662191|-0.035868226|-41.6829437|-1.901015959|-30.06529118|-23.15117315|0.4604765839999999|535.942162|-1227.012177|0.245801617|7.545963801|0.853487672|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|1.0|1.0|0.0|0.17|-6.97|3.24|2.19|69.2|2.24|1.0|0.0|1.0|5.0|-4.16|4.0|-6.55|0.0|0.0|2.14|0.0274|3.04|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.8751|3.48|683.24|329.71|0.4501|319.95|523.72|0.6928|-1272.00109|-0.15559|6.6068|-1272.061111|8.7738|9.0|8.0458|8.0458
19_a20|0.0|1|0|3.423603867|6.842683282|0|0.0|0.071176085|-0.0096278259999999|4.727387819|-0.130949446|3|0.103271147|1.622562232|-0.006620594|0.077469518|10.94899558|-0.063133522|1|-0.004654742|-0.049177437|-0.5838248970000001|3|0.811128636|-0.143992458|-0.105118869|0.7741509329999999|1|0.013643765|-60.26825633|-65.49811346|339.8339889|0.245547466|-0.038340404|-43.03556944|-1.993700989|-39.5992891|-25.1915821|0.483310517|495.7134289|-1309.962269|0.203929412|7.950138729|0.935398401|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|0.08|-9.63|4.97|4.08|110.44|1.33|1.0|0.0|1.0|5.0|-4.89|5.0|-6.8|0.0|1.0|3.16|0.00541|2.91|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|687.79|368.83|0.2998|368.83|519.34|0.6987399999999999|-1368.129074|-0.13903|4.2507|-1368.190746|6.3327|2.6|5585.0|5585.0
21b_a23|0.0|0|1|0.0|7.525639975|0|3.351726269|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.057405955|0.745297595|0.01055698|-0.103470358|10.31321725|-0.0490623259999999|2|0.009872313|-0.069382957|-0.481470603|2|0.7038407329999999|0.131951284|-0.078097375|0.668547062|1|0.014481931|-41.81114831|-58.25915868|41.6766724|0.0692712809999999|-0.034219814|-40.84133198|-1.745210489|-29.31080756|-23.98906534|0.458461834|652.4673795|-1223.442332|0.187665282|8.773746105|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|0.013439264|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|1.0|1.0|0.08|-7.84|3.92|4.2|128.81|2.6|2.0|0.0|1.0|5.0|-6.1|5.0|-6.42|0.0|0.0|3.57|0.000361|3.7|0.0|1.43e-08|6.45e-06|-0.08401|4.0023|3.57|735.65|342.15|0.2607|309.79|611.6|0.70139|-1761.230923|-0.15033|9.5312|-1761.294175|13.2567|85.0|7.0691|7.0691
18a_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|0.045071414|-0.006673169|5.351858133|-0.02919335|2|-0.041327798|0.0|0.005050384|-0.01286191|10.31163887|-0.094932667|1|0.005458948|-0.053309522|-0.452377064|1|0.8421237309999999|0.003991162|-0.171895425|0.7961424690000001|0|0.017060045|-45.11907802|-59.38972262|79.18861306|0.14081879|-0.036990859|-36.97308547|-1.812552105|-28.08889239|-23.02866795|0.445995681|534.88346|-1128.40473|0.209500834|7.050626413|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|-361.7006453|1427.458469|620.9195447000001|9.968457988|1.0|1.0|0.0|0.14|-6.64|3.84|2.62|81.65|2.82|2.0|0.0|1.0|5.0|-5.28|4.0|-5.98|0.0|0.0|2.63|0.00208|3.87|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.82|665.12|357.18|0.3781|357.18|508.08|0.69033|-1575.54671|-0.1418|4.2514|-1575.604922|5.2813|25.0|7.6108|7.6108
11f_a5|0.0|1|0|2.967866825|6.605297921|1|0.0|-0.251797205|-0.0037371509999999|4.59511985|0.022233547|3|-0.083432989|0.0|0.00722997|-0.178881726|10.94877949|-0.0080939669999999|1|0.008309782|-0.128153787|-0.230681941|2|0.785419245|-0.008110526|-0.016518403|0.750555185|0|0.0221464629999999|-47.57801621|-51.92819555|70.39517801|0.152643862|-0.022252743|-36.14073513|-1.268406334|-33.11311829|-15.48735657|0.463183664|589.7388387999999|-882.7793242999999|0.489052404|9.683662007|0.8628345190000001|5969.213977|340.3683339|-614.3924972|30.31104695|0.030351311|-15.23851001|1727.7296760000002|753.9168511|21.12375879|0.0|1.0|1.0|0.24|-8.67|4.61|3.53|76.16|1.03|1.0|0.0|1.0|7.0|-3.95|6.0|-6.99|0.0|0.0|2.95|0.0477|2.7|0.0|2.12e-09|9.06e-07|-0.03862|4.4523|2.25|729.96|299.8|0.5834|278.47|579.1|0.64937|-1391.444853|-0.1691|2.1313|-1391.50739|2.9697|12.0|7.9208|7.9208
25_a47|0.0|0|1|0.0|6.86171134|0|1.234859637|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|-0.055724653|1.087932079|-0.003963349|-0.035030495|10.94972207|0.002716049|1|-0.00269275|-0.108691353|-0.545763902|2|0.6553889970000001|-0.077710529|0.004104478|0.622598899|1|0.020224271|-44.52300552|-53.40631957|11.20142696|0.213041681|-0.031278972|-32.42203672|-1.407553754|-27.0291331|-18.98891362|0.4760601829999999|477.748546|-854.5011131000001|0.376125772|6.951055196|0.908616158|6236.813862|228.3393366|-518.7525876|30.43708613|0.029261935|-150.4037281|1369.668876|513.2159236|17.76440561|0.0|0.0|1.0|0.1|-8.01|3.29|4.95|84.73|3.08|2.0|0.0|1.0|5.0|-4.99|5.0|-6.3|0.0|1.0|3.62|0.00417|3.53|0.0|9.79e-09|4.02e-06|-0.06331|4.8002|4.78|626.55|310.91|287.0|258.29|491.7|0.68761|-1735.2218059999998|-0.16588|3.8832|-1735.279715|5.1625|16.0|7.8|7.8
8e_a46|0.0|0|0|0.0|7.727094485|1|2.161814059|-0.205882192|-0.001015139|5.533389489|0.000950213|2|-0.126773923|0.0|0.012911107|-0.184317354|10.96411233|-0.016857659|1|0.0123581919999999|-0.08488645|-0.132524216|2|0.669602597|-0.241393458|-0.024620704|0.668786636|0|0.009576086|-27.16690715|-33.59778824|7.389496216|0.078647648|-0.023017086|-17.10778729|-0.989734694|-13.83322216|-11.72015869|0.444693313|469.146955|-503.9668235|0.2507580889999999|5.504080656|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|15.64268965|0.011830243|-253.8248986|672.6356549999999|426.71841|6.023886838999999|0.0|1.0|1.0|0.32|-6.67|4.09|3.9|43.6|2.13|0.0|0.0|1.0|2.0|-3.59|3.0|-6.02|0.0|1.0|3.21|0.0782|3.01|0.0|2.16e-07|6.57e-05|-0.03175|4.5092|3.0|552.99|274.96|0.2162|274.96|457.96|0.6967|-954.743261|-0.18835|3.2194|-954.793305|3.7755|406.0|6.3915|6.3915
18b_a25|0.0|0|0|0.0|6.842683282|0|1.824998189|-0.147813831|-0.003259453|4.727387819|0.0131826839999999|2|-0.018632104|2.003993644|0.006181503|0.014055398|10.31286058|0.0009956189999999|1|0.00598031|-0.034703635|-0.303383008|2|0.721100414|-0.026045966|0.001715854|0.6915652390000001|1|0.01278627|-44.30110081|-55.18621997|80.36582704|0.063746107|-0.0305838929999999|-38.7252349|-1.6515302369999998|-31.08693686|-21.46130777|0.493622561|656.9874135|-1158.910619|0.215220531|8.654596906|0.974811521|6973.180791|151.02439719999998|-813.229933|27.34692815|0.013724883|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|0.07|-9.84|5.93|5.59|111.51|2.2|2.0|0.0|1.0|6.0|-6.54|4.0|-5.93|0.0|1.0|4.35|0.000132|4.48|0.0|1.4500000000000002e-10|6.690000000000001e-08|-0.07066|5.5437|4.32|728.12|336.67|0.2658|223.65|612.24|0.54166|-1767.2232149999998|-0.15079|2.8141|-1767.286778|2752.0|51.0|7.2924|7.2924
13a_a6|0.0|1|0|3.417162147|7.412764017000001|1|0.0|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.031837397|0.0|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|-0.00194781|-0.10896749|-0.488098052|1|0.850080948|0.090839165|-0.091892803|0.8013954109999999|0|0.031866842|-61.52313164|-74.18628740000001|154.9639272|0.22549456|-0.040840697|-48.51283287|-2.042034827|-40.23198232|-26.70706346|0.467070451|506.474367|-1335.353173|0.240087608|8.038453162|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|0.12|-9.01|4.98|4.32|95.85|1.29|2.0|0.0|1.0|5.0|-5.51|5.0|-6.1|0.0|1.0|3.52|0.0012699999999999|3.8|0.0|9.77e-10|4e-07|-0.05018|5.9934|4.04|695.29|339.59|0.5352|206.87|571.9|0.70072|-1349.834826|-0.14969|7.7145|-1349.895534|9.2157|46.0|7.3372|7.3372
27c_a34|0.0|0|0|0.0|7.412764017000001|1|1.996958431|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|1|-0.08157574|0.0|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|-0.004694534|-0.128393271|-0.543350914|1|0.850511415|-0.0360159139999999|-0.0239323839999999|0.804740647|0|0.0304948179999999|-76.84420762|-84.73908278|176.7076265|0.368934647|-0.042782312|-57.00328784|-2.26746252|-51.69246989|-28.77931113|0.424716257|424.51250080000005|-1525.30349|0.261802571|8.808655321|0.738272657|6308.331369|176.1124482|-1026.059181|38.98592708|0.022975949|-320.4669239|2066.254135|673.8038326000001|15.45573273|1.0|1.0|1.0|0.12|-7.67|3.11|3.34|104.29|1.71|1.0|0.0|1.0|6.0|-4.75|5.0|-6.85|0.0|1.0|2.83|0.00759|2.9|0.0|2.13e-08|9.1e-06|-0.03792|4277.0|5.23|709.72|316.4|0.2385|289.89|558.04|0.70336|-1426.246896|-0.1589|7.6204|-1426.31053|9.6148|0.8|6.0969|6.0969
7b_a8|0.0|1|0|3.213855584|7.535296702|1|1.4628217119999998|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|1|-0.024156447|0.0|0.002074537|-0.052309137|10.9465091|-0.0254956129999999|1|0.003191529|-0.021509048|-0.415894017|1|0.710658316|0.048462902|-0.040994467|0.677544268|0|0.033167971|-60.75943432|-59.93853201|145.0783004|0.277652387|-0.041332642|-35.90168309|-1.901301524|-36.39338307|-24.75721974|0.4787988|432.6681725|-1138.832108|0.246064343|7.698000901|0.918644854|6185.0105140000005|147.3863936|-682.1319788|32.83731114|0.022982731|-304.2022276|1510.516312|545.9267515|13.76608164|0.0|1.0|1.0|0.09|-7.65|4.48|3.8|92.93|2.23|2.0|0.0|1.0|3.0|-5.25|5.0|-6.15|0.0|1.0|3.5|0.00224|3.61|0.0|2.25e-08|8.94e-06|-0.06833|4.5945|5.51|621.4|380.32|0.2517|269.85|506.21|0.7025100000000001|-1330.392289|-0.13639|9.9463|-1330.448193|12.7344|13.53|4.8687|4.8687
8_a1 (SB-202620)|0.0|1|0|3.296085365|6.86171134|0|0.0|0.106916453|-0.013785521|4.727387819|-0.226277123|1|-0.0443137679999999|0.0|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|1|-0.0106277489999999|-0.019835038|-0.612004804|1|0.674381582|-0.042789124|0.063001656|0.658433571|0|0.015526845|-66.76765693|-59.72618401|208.2071465|0.351032497|-0.041081545|-33.88588996|-1.684343335|-37.88089785|-23.30777912|0.4564697679999999|368.1943149|-955.6189441|0.225760413|7.432247389|0.839824062|5170.286136|128.0860757|-542.1742393|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|433.2550452|11.1459518|1.0|1.0|0.0|0.0|-8.02|4.86|5.06|78.87|2.78|2.0|0.0|1.0|4.0|-4.94|5.0|-5.94|0.0|1.0|3.7|0.0041|3.6|0.0|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|5.32|586.27|364.11|0.5339|364.11|460.4|0.7026600000000001|-1222.9606720000002|-0.13683|3.4563|-1223.014114|5.5005|0.4|6.3979|6.3979
14m_a23|0.0|0|1|0.0|7.423568444|0|3.1160758160000004|0.05521348|-0.008929306|5.351858133|-0.272389934|2|0.028217372|0.665608656|0.001027627|-0.034213923|10.3132176|-0.050626415|2|0.001951778|-0.07256543|-0.527662006|2|0.560094237|0.0266555739999999|-0.072906704|0.5415996160000001|1|0.017992415|-50.63012925|-62.09952738|47.23604193|0.0741882|-0.039285786|-43.19105542|-1.964289314|-35.21393496|-27.32379205|0.476833897|643.9145427|-1366.189602|0.204166091|8.595073462|0.911438824|7588.823133|142.0002583|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|12.51739962|1.0|1.0|1.0|0.09|-8.23|4.42|6.19|105.02|3.82|2.0|0.0|1.0|6.0|-6.38|7.0|-6.06|1.0|0.0|4.41|0.000198|4.46|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|707.56|337.15|0.3335|337.15|572.31|0.65552|-1966.721362|-0.15208|6.1522|-1966.785519|8.5477|3.0|8.5171|8.5171
14a_a10|0.0|0|0|0.0|7.535296702|2|2.156210368|-0.2090476269999999|-0.002047597|5.4161004020000005|0.0437538159999999|3|0.027446544|2.070512208|0.011509975|-0.045759336|10.92970798|-0.00421565|1|0.012272222|-0.220250238|-0.168193178|2|0.76857495|-0.011977878|-0.007680215|0.740051323|1|0.0135610389999999|-32.23041637|-51.23835032|67.52851799|0.088450549|-0.018970051|-37.18086445|-1.270993412|-23.38784787|-13.76552695|0.469029865|661.4615097|-922.2903058|0.457984122|10.0292632|0.8833450959999999|6754.660977|332.3339934|-669.2555601|25.39690722|0.0219172279999999|-60.97724212|1701.592784|1003.968547|15.9041322|0.0|1.0|1.0|0.39|-8.18|4.16|3.36|59.31|1.94|1.0|0.0|1.0|7.0|-4.21|6.0|-6.82|0.0|0.0|3.43|0.0288|3.29|0.0|6.55e-09|3.07e-06|-46.0|5.5808|2.25|800.01|326.1|0.2835|222.16|645.26|0.7047100000000001|-1489.42155|0.2422099999999999|3.1205|-1489.487381|4.8004|74.0|7.1308|7.1308
12ae_a36|-3.3501500230000003|1|0|3.412870974|7.412764017000001|2|0.0|0.069118289|-0.009867085|5.351858133|-0.351827031|2|0.087069205|0.0|-0.006862238|-0.083959343|10.31810353|0.006615826|1|-0.001160331|-0.15024383|-0.513686975|1|0.8183043390000001|-0.0931249669999999|0.010209009|0.750657639|0|0.023873046|-63.96145017|-78.71102033|96.60079598|0.2837586789999999|-0.036430555|-58.64180087|-2.11297219|-47.65297933|-27.14173115|0.465246185|533.6188092|-1574.220407|0.315002436|8.676756505|0.870019385|7331.209763|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|2298.140152|805.2286932|19.05051961|0.0|1.0|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|1.0|0.0|1.0|7.0|-3.85|6.0|-8.03|0.0|0.0|1.18|0.0668|1.64|0.0|1.36e-07|6.45e-05|-0.0548899999999999|5235.0|6.24|754.15|320.67|0.4832|236.84|615.71|0.68591|-1875.897072|-0.1566|6.7458|-1875.963244|8.9297|15.0|7.8239|7.8239
19j_a38|0.0|1|0|3.235947106|7.412764017000001|2|0.0|-0.089207643|-0.007976154|5.351858133|-0.04575843|2|0.105682345|0.0|-0.004442319|0.003554228|10.95429182|-0.036248822|1|-0.002443797|-0.09493054|-0.42133715|1|0.7163622890000001|-0.001131945|-0.060360554|0.6885713729999999|0|0.0250587|-57.80349365|-73.92901683|131.29876370000002|0.192823617|-0.038119963|-50.60340201|-1.944118135|-39.565701700000005|-26.09259418|0.408533267|552.5012068|-1330.722303|0.285630155|7.506210369|0.6907121629999999|6704.612831|195.5099392|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|640.025745|16.123318700000002|1.0|1.0|1.0|0.13|-6.92|3.17|2.42|105.02|1.76|1.0|0.0|1.0|5.0|-4.35|5.0|-7.13|0.0|0.0|2.44|19.0|2.5|0.0|1.2099999999999998e-07|5.14e-05|-0.06447|6.0361|3.23|686.26|336.13|354.0|205.41|533.97|0.69435|-1424.183388|-0.15182|10.8124|-1424.24494|14.4895|8.0|8.1146|8.1146
