molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|nFaHRing|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
14aa_a23|0.0|0|1|0.0|0.0|2|1.19796312|0.066582026|-0.005050361|5.351858133|2|0.031136154|0.758549568|0.013012022|10.313217300000002|-0.044957534|2|0.012103325|-0.074579388|-0.13397874|-0.4506138879999999|2|0.055269665|-0.070471939|0.693959193|1|0.204831806|0.018016316|12.26959478|40.49537336|51.68445972|-0.03159178|-1.6743643259999998|-24.18971469|-21.51484958|47.78906871|0.4930525229999999|2941.302235|2263.821505|-14.65218978|0.203340553|0.972590939|6651.23042|138.4803717|-776.5660584|27.00633206|9.388663605|0.0|0.0|1.0|1.0|3.68|0.12|-8.16|4.4|105.02|3.45|2.0|1.0|130.22|1.0|32.0|4.0|-5.92|0.0|4.1|0.000259|2.81e-06|0.00123|0.0|0.0|6.9799999999999995e-09|-0.0708299999999999|4.1|3.5934|-1708.5626|715.57|1231.11|0.4157|345.03|588.45|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|-0.1449|-0.21573|0.02033777|-1708.338059|8451.0
11a_a5|0.0|1|0|2.9781886010000003|0.0|0|1.212363224|-0.165418719|-0.002894726|4.59511985|2|-0.052944925|0.0|0.007993132|10.94877942|-0.02394636|1|0.007955512|0.003975818|0.006120569|-0.254944026|2|-0.037220974|-0.0489811909999999|0.7410766209999999|0|0.369563711|0.011860803|8.474559367000001|61.32301293|76.14130253|-0.026223112|-1.573386716|-32.96141947|-18.73644762|54.60662289|0.466436596|2727.027899|1170.247903|-13.38721623|0.259134725|0.874191508|5756.783268|185.1520983|-803.2329738|25.28995251|10.34763929|0.0|1.0|1.0|1.0|3.68|0.3|-9.93|6.38|63.69|3.05|2.0|0.0|128.51|1.0|32.0|4.0|-4.54|0.0|5.16|2.39e-05|3.95e-07|0.000167|0.0|0.0|1.18e-10|-0.03694|4.83|4.0938|-1339.8362619999998|739.79|1272.7|0.5473|281.57|578.8|0.6735|0.65363|-1339.493223|0.1838|-0.16735|-0.20429|0.03340977|-1339.555805|7.0915
21_a10|0.0|0|0|0.0|0.0|1|1.343837211|0.036507898|-0.009308076|5.4161004020000005|2|-0.032405474|1.817620533|0.001533145|10.92966143|-0.003554514|1|0.002099681|-0.0236638829999999|-0.03765494|-0.4636733179999999|2|0.057775125|-0.005970601|0.68876002|1|0.8663152820000001|0.018892889|13.34776629|240.7558768|159.11338909999998|-0.03292131|-1.777750751|-45.44837698|-23.25880088|77.676969|0.391384102|3104.255496|2701.142106|-16.4322688|0.295893365|0.643072426|7048.414464|209.0477207|-887.342515|33.03306591|15.99425187|1.0|1.0|1.0|0.0|3.17|0.11|-8.71|4.47|90.13|2.81|2.0|0.0|128.59|1.0|34.0|6.0|-6.07|0.0|4.04|0.0007599999999999|3.12e-06|0.0014|0.0|0.0|1.94e-09|-0.06082|5.57|3.8599|-1485.499561|716.1|1225.01|0.2574|208.04|517.44|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.16178|-0.2226|0.03802869|-1485.278495|5.3188
5_a15|0.0|0|0|0.0|0.0|0|1.419941043|-0.222657379|-0.008878343|0.0|2|0.0729170329999999|0.0|0.000420839|10.95880662|0.0118220069999999|0|0.003194793|-0.187421793|-0.28098676|-0.340979744|2|0.092692253|0.020920163|0.7950674740000001|0|0.743577162|0.032616864|24.25353664|119.95308020000002|93.65193084|-0.0273088679999999|-1.583914356|-33.88634094|-20.30656983|69.82487767|0.486150431|2940.77098|2179.757502|-15.09973885|0.491010028|0.946094849|6656.720346|365.1095806|-875.7848531999999|39.89581513|27.05181494|1.0|1.0|1.0|1.0|3.68|0.15|-9.65|4.92|74.73|2.0|3.0|0.0|127.97|1.0|33.0|6.0|-5.55|0.0|4.29|0.000304|2.18e-06|0.000967|0.0|0.0|2.25e-10|-0.03714|4.36|3.6257|-1470.816175|737.16|1272.84|291.0|286.35|629.67|0.62664|0.70244|-1470.487858|0.0199|-0.14839|-0.18553|0.03640044|-1470.55517|7.8861
26_a20|0.0|0|0|0.0|0.0|1|1.4165417530000002|-0.000846851|-0.00578453|4.727387819|2|0.1516835819999999|2.01129617|0.003085806|10.93106273|-0.033102079|1|0.003149352|0.0346782989999999|0.057022334|-0.446730587|2|-0.070815554|-0.055150498|0.690530489|1|0.423153994|0.012753218|8.604974082|299.8332395|139.417676|-0.0327795789999999|-1.737317706|-39.28020352|-22.11735334|66.82118688|0.472355054|2825.254798|2534.075607|-14.92323356|0.215111274|0.8952138340000001|6221.067002000001|145.1419493|-790.9313788|28.17896678|10.03954725|1.0|1.0|1.0|1.0|3.07|0.08|-9.18|4.5|86.69|2.47|2.0|0.0|125.0|1.0|32.0|4.0|-6.28|0.0|3.66|0.00305|9.51e-06|0.00399|0.0|0.0|6.64e-10|-0.05097|4.97|3.8894|-1352.315376|715.27|1211.34|0.2081|256.05|543.96|0.50878|0.68167|-1352.036122|0.0814|-0.16129|-0.21226|0.03774288|-1352.098465|6.8827
9_a3|0.0|0|0|0.0|0.0|0|0.605017128|0.187952252|-0.007847313|4.727387819|1|-0.126542538|2.4071976040000003|-0.004918099|10.31162238|0.023606557|1|-0.003863265|0.083014843|0.141996379|-0.614170287|1|-0.260349706|0.042154567|0.865283439|0|0.506753484|0.007377805|3.469130065|223.4501605|72.17854599|-0.038196575|-1.336880133|-21.04009269|-17.96047462|48.21513485|0.413418346|2017.0704920000005|1383.145159|-8.445224386|0.1131403219999999|0.704792493|4430.929894|53.19989715|-295.5828535|20.25176593|4.220799781|1.0|1.0|1.0|1.0|2.44|0.0|-7.26|4.9|80.04|2.42|1.0|0.0|92.69|1.0|22.0|2.0|-5.21|0.0|3.7|0.000899|1.25e-05|0.00379|0.0|0.0|5.5e-08|-0.03999|3.28|3.7356|-1256.087705|512.44|857.36|0.2069|213.09|350.27|0.3639699999999999|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|-0.19833|0.0242342|-1256.002529|4.96
13_a4|0.0|0|0|0.0|0.0|1|1.399843898|-0.210975191|-0.000990136|5.4161004020000005|1|-0.059300584|0.0|0.012994083|10.94205723|-0.0963182119999999|1|0.012019888|-0.0161529719999999|-0.025714912|-0.143303992|1|-0.215746851|-0.157188841|0.6490618429999999|0|0.229685203|0.008746805|4.282589756|11.85953992|14.67530603|-0.0279998139999999|-1.091992764|-11.99053523|-13.70920202|28.77218157|0.4289448289999999|1910.137758|1439.176684|-6.7122666220000005|0.137460473|0.751144285|3983.972795|67.30306705|-261.7783983|15.89399858|3.704655033|1.0|0.0|1.0|0.0|2.87|0.16|-6.2|4.18|30.71|2.9|1.0|0.0|90.06|1.0|22.0|2.0|-5.39|1.0|3.57|0.0235|3.77e-05|0.0108|0.0|0.0|6.28e-07|-0.03168|3.87|4.1733|-898.3562912999998|536.09|893.0|0.2133|276.68|429.36|0.53815|0.59537|-898.2009630000001|0.1282|-0.17204|-0.20372|0.018124154|-898.2503529999999|5.3979
17_a3|0.0|0|0|0.0|0.0|0|0.605019885|0.188373421|-0.009450704|4.727387819|2|-0.015463451|1.709081227|-0.007540435|10.31163036|-0.0510707059999999|1|-0.006696449|0.020589494|0.036673175|-0.633373061|2|0.1789147639999999|-0.085686119|0.773152968|1|0.225087454|0.010321361|5.251911643|234.4907116|100.2028184|-0.039557272|-1.344947254|-25.54439812|-20.12828595|55.45324083|0.4383349039999999|2196.728425|1667.279771|-10.24205849|0.159937821|0.780420408|4839.543958|81.38261354|-348.2299886|23.96047156|6.514715538|1.0|1.0|1.0|1.0|2.65|0.0|-7.48|4.96|92.93|2.37|1.0|0.0|95.5|1.0|23.0|3.0|-5.61|0.0|3.71|1.0|1.18e-05|0.00399|0.0|0.0|3.28e-08|-0.0720399999999999|3.57|3.2102|-1731.75233|537.32|891.3|0.4062|386.22|393.58|0.69481|0.69481|-1731.6147670000005|0.4062|-0.13155|-0.20359|0.02878063|-1731.663157|7.6383
37_a18|0.0|0|0|0.0|0.0|0|1.251176176|-0.0013530679999999|-0.005351023|4.844187086|1|-0.018268775|0.0|0.002300582|10.94702064|-0.011713125|0|0.003512954|-0.1483628609999999|-0.224171123|-0.44541772|0|0.020848396|-0.020149364|0.699483099|0|0.385121249|0.009098426|6.653112344|12.63119843|123.0060763|-0.0286221589999999|-1.946306811|-36.62790634|-20.92960342|56.74339533|0.488368082|3055.795406|1571.7484060000002|-15.30451633|0.2351233969999999|0.954530133|7035.839448000001|171.9311063|-1040.70711|27.36337253|10.41657856|0.0|1.0|1.0|1.0|0.0|0.3|-8.82|3.68|76.5|3.33|2.0|1.0|151.14|1.0|36.0|3.0|-6.14|1.0|2.93|0.000999|3.35e-06|0.00161|0.0|0.0|1.51e-09|-0.04925|8.11|3.2127|-1532.997117|794.5|1395.35|499.0|385.91|673.45|0.69305|0.69305|-1532.553949|499.0|-0.13194|-0.18119|0.02274574|-1532.622404|7.4559
18_a34|0.0|0|0|0.0|0.0|1|1.4547811819999998|-0.063113846|-0.014733513|5.351858133|1|-0.100548575|0.0|-0.001615187|10.9595763|-0.136990511|1|0.002183342|-0.3102088839999999|-0.478810922|-0.493450778|1|0.0468829359999999|-0.224951558|0.713979177|0|0.295523326|0.040845819|22.55015528|66.6880793|171.24705480000003|-0.0422555509999999|-1.816988713|-27.53138148|-23.32844015|72.41862911|0.441058733|2424.18137|1774.550004|-12.87916264|0.304150055|0.789096743|5296.289007|167.9151283|-553.8039936|33.52510165|15.11918774|1.0|1.0|0.0|1.0|3.61|0.21|-5.65|3.13|75.47|1.49|1.0|0.0|93.91|2.0|26.0|6.0|-6.26|1.0|2.89|0.0167|7.829999999999999e-05|0.0275|0.0|0.0|2.22e-06|-0.03925|5.07|4.1234|-1199.288654|592.04|991.93|0.3525|279.66|483.87|0.56101|0.60488|-1199.101028|0.0303|-0.17549|-0.21474|0.02902032|-1199.158044|5.6144
12ad_a36|0.0|1|0|3.428443248|0.0|0|1.297042846|-0.040810025|-0.01083262|5.351858133|2|0.046496301|0.0|-0.001148437|10.95445455|0.010723827|1|0.000906224|-0.136151085|-0.227404687|-0.478461478|1|0.1563642469999999|0.018207862|0.7767870459999999|0|0.423689705|0.030769062|21.78471426|94.12528108|169.7321223|-0.0365657189999999|-2.047680239|-41.30726219|-25.88878839|80.12771975|0.477102332|3041.082692|2474.175727|-18.32944602|0.343592539|0.912420081|6569.653402|243.2659577|-1026.448977|39.44011905|20.51012207|1.0|0.0|1.0|0.0|0.0|0.17|-6.62|2.7|95.5|1.89|1.0|0.0|135.03|1.0|33.0|6.0|-7.18|0.0|1.76|0.0289|8.36e-05|0.0367|0.0|0.0|2.42e-07|-0.05406|4.5|3.8512|-1460.8311199999998|737.53|1236.64|0.6073|216.26|588.2|0.27316|0.67215|-1460.5468529999998|0.2532|-0.15638|-0.21044|0.03648828|-1460.610659|7.7696
20_a47|0.0|0|1|0.0|0.0|1|1.408721455|0.055662511|-0.011237762|4.727387819|2|0.031814023|1.010373001|-0.009220816|10.95058273|0.071506228|1|-0.006342241|-0.108236785|-0.297094867|-0.5332051720000001|2|-0.069674604|0.113432542|0.59534794|1|0.213977589|0.023587109|12.85623208|43.63174229999999|169.6050003|-0.032859105|-1.38008239|-24.89884887|-17.90996366|58.53772498|0.4642647929999999|2630.63609|1219.306754|-9.761884958|0.404765791|0.86659377|5896.060936|220.6189341|-409.9991682|30.08893541|18.94506718|0.0|1.0|1.0|1.0|2.96|0.05|-7.31|2.56|84.73|2.75|1.0|0.0|99.68|1.0|28.0|6.0|-6.75|0.0|3.09|0.0332|8.32e-05|0.0316|0.0|0.0|4.89e-08|-0.06357|4.08|3.9808|-1335.742176|557.84|964.94|0.2807|311.45|426.08|0.68219|0.68219|-1335.566785|0.2807|-0.16377|-0.22734|0.03389691|-1335.620783|8.6
4j_a46|0.0|0|0|0.0|0.19521727|1|1.134637093|-0.175292207|-0.002284836|5.587248657999999|1|-0.0529855709999999|0.0|0.011968098|10.94638774|-0.176133068|1|0.011684396|-0.0589746909999999|-0.087688953|-0.226712003|1|-0.061823242|-0.258222236|0.728293097|0|0.295221643|0.01492164|8.812983129|70.56141095|29.59387777|-0.024805825|-1.339514565|-20.66606288|-14.65075732|43.80358011|0.402450715|2260.870095|2563.282153|-8.652995323999999|0.223067683|0.673502127|5077.124695|131.7477027|-467.2617475|18.85718615|6.30964324|0.0|1.0|1.0|1.0|3.9|0.39|-7.69|5.18|39.94|3.28|2.0|0.0|110.24|1.0|27.0|3.0|-5.09|1.0|4.5|0.0015|4.86e-06|0.00176|0.0|0.0|2.03e-08|-0.01684|4.93|4.4093|-1132.043677|646.67|1112.13|0.2783|229.82|572.31|0.37853|0.69413|-1131.761156|0.1418|-0.18387|-0.20071|0.02491327|-1131.817578|6.0942
14a_a3|0.0|0|0|0.0|0.0|0|0.6050202020000001|0.111575338|-0.009312773|4.727387819|3|-0.143740653|1.772745969|-0.00603969|10.3116301|-0.172643335|1|-0.004161699|-0.050943323|-0.094863591|-0.582572884|3|0.164994144|-0.287221775|0.8255789570000001|1|0.21389849|0.0140376889999999|6.904918591|256.5548327|102.8554977|-0.036792719|-1.324537874|-22.1944701|-18.09776067|52.02624107|0.481997259|2160.698862|1186.412113|-8.902004327|0.239123122|0.930491715|4716.423352000001|117.6209094|-320.4721558|23.78539971|9.307045698|0.0|1.0|1.0|1.0|2.2|0.06|-6.89|4.28|105.82|1.04|0.0|0.0|93.25|1.0|23.0|4.0|-6.42|0.0|2.76|0.0113|0.000103|0.0327|0.0|0.0|1.28e-07|-0.06736|2.44|3.2363|-1327.513792|528.91|822.33|0.4524|383.1|373.85|0.69708|0.69708|-1327.354384|0.4524|-0.1321|-0.19946|0.02860456|-1327.403067|7.5229
2_a49|0.0|0|0|0.0|0.0|1|1.3438506419999998|-0.084499704|-0.004112807|5.4161004020000005|2|-0.100166139|1.999073077|0.004524556|10.92973199|0.005918367|1|0.004580676|0.032521855|0.055400364|-0.320124905|2|0.084099874|0.00991453|0.7701578720000001|1|0.41397907|0.01105681|5.634353797999999|226.4450566|95.04720801|-0.028277173|-1.187641272|-22.45560511|-14.409545199999998|49.7010488|0.454163307|2244.518609|1550.010086|-7.34284831|0.284594011|0.8320497920000001|4874.364109|145.02405359999997|-308.399629|20.14177325|8.91679918|0.0|1.0|1.0|1.0|2.5|0.15|-6.82|3.28|69.62|1.88|0.0|1.0|99.52|1.0|25.0|3.0|-6.57|1.0|2.76|0.0955|0.000129|0.0421|0.0|0.0|1.51e-07|-0.04372|1.79|3743.0|-1046.018455|553.52|941.6|0.2988|227.02|371.96|0.34449|0.68172|-1045.810794|0.0572|-0.1555099999999999|-0.19923|0.0366366999999999|-1045.8595810000002|7.2291
47k_a18|0.0|0|0|0.0|0.0|0|1.25117623|0.029145635|-0.0067578909999999|4.844187086|0|-0.017736343|0.0|0.003047962|10.94702256|-0.008576013|0|0.00493127|-0.279965025|-0.421027889|-0.451417954|0|0.022512501|-0.014398731|0.737517943|0|0.3533268229999999|0.015080484|11.91029894|20.66242736|133.5242222|-0.030255779|-2.208671853|-40.74641317|-23.89547793|63.50225571|0.467246896|3245.964586|2009.418849|-18.87222501|0.284695579|0.877042091|7575.637462000001|224.8475227|-1377.672426|33.40602576|14.46395816|1.0|1.0|1.0|1.0|0.0|0.3|-8.44|2.39|88.97|2.82|3.0|2.0|154.86|1.0|38.0|4.0|-6.41|0.0|2.53|0.000742|4.65e-06|0.0023899999999999|1.0|1.0|3.6099999999999997e-09|-0.04359|8.45|3.0948|-1664.756029|842.29|1492.36|0.5920000000000001|400.63|793.48|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|-0.17135|0.02802749|-1664.341238|7.5376
9b_a31|0.0|1|0|3.338934004|0.0|0|0.610136326|0.010411229|-0.0141390689999999|5.733341277|0|-0.045938305|0.0|-0.0050444109999999|10.31169871|-0.091236608|2|-0.001981487|-0.143280211|-0.2345186269999999|-0.554573699|0|0.01752821|-0.154083843|0.77051712|0|0.241728566|0.034595809|21.21368453|152.8702381|202.8908225|-0.039058603|-1.835754351|-39.08032306|-23.95020956|84.94685678|0.469546953|2534.356888|1711.969694|-14.68594601|0.310824817|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|15.38435497|1.0|1.0|1.0|1.0|2.76|0.32|-6.84|5.26|117.37|0.86|1.0|0.0|103.36|1.0|27.0|5.0|-6.77|0.0|3.0|0.00675|0.000137|0.0527|0.0|0.0|1.44e-07|-0.0422899999999999|4.69|3.8435|-1578.839267|663.06|1091.21|0.2732|224.94|562.68|0.41622|0.70102|-1578.604164|0.2627|-0.15907|-0.2013599999999999|0.03769117|-1578.665571|7.2007
1_a15|0.0|0|0|0.0|0.0|0|1.419940974|-0.22215316|-0.0084598019999999|0.0|2|0.06459652|0.0|0.001244652|10.95880609|-0.000905902|0|0.003816011|-0.1816819589999999|-0.270248221|-0.34192045|2|0.101406325|-0.001544849|0.795437721|0|0.7100707390000001|0.026214985|16.94887506|121.3844816|80.34898605|-0.031142386|-1.899685524|-28.45664402|-20.13460632|60.96303497|0.437969049|3000.975833|2855.495631|-13.01770443|0.394072483|0.77926144|7284.337537|254.7811976|-794.0799704|33.22939752|18.15414234|1.0|1.0|1.0|1.0|4.18|0.19|-10.02|5.46|74.73|2.2|3.0|0.0|132.94|0.0|34.0|6.0|-5.38|0.0|4.68|0.00013|1.08e-06|0.000495|0.0|0.0|9.53e-11|-0.04142|4.68|3.2188|-1510.136281|697.35|1271.06|0.2464|282.85|598.34|0.64662|0.70553|-1509.785098|0.0061|-0.1365|-0.17792|0.01894559|-1509.851127|7.3565
4a_a46|0.0|0|0|0.0|0.210988875|1|1.13463711|-0.214093513|-0.001042349|5.587248657999999|2|-0.137420119|0.0|0.012632881|10.96352058|-0.0466186959999999|1|0.0120924389999999|-0.082000707|-0.129430244|-0.143806973|2|-0.215877982|-0.06611606|0.683616517|0|0.264863483|0.00935578|4.858713991|6.579492736000001|39.49069232|-0.022129285|-1.017947119|-14.80375017|-11.49234623|33.36433008|0.4289963579999999|2042.529911|1427.844961|-5.968291366|0.2573736219999999|0.751302315|4481.754309|133.66119809999998|-274.5414028|15.47527339|5.910149982|1.0|1.0|1.0|1.0|2.8|0.35|-6.82|4.18|43.6|2.35|0.0|0.0|96.74|1.0|24.0|3.0|-5.87|1.0|3.43|0.0372|4.89e-05|0.0156|0.0|0.0|1.53e-07|-0.02921|3.4|4.5454|-994.237445|560.87|967.0|0.1694|272.77|467.4|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|-0.19067|-0.21988|0.022810825|-994.079365|6.7423
12z_a36|0.0|1|0|3.435113772|0.0|0|1.297044126|-0.065211069|-0.007671785|5.351858133|2|0.037307819|0.0|-0.000143196|10.95429182|-0.030529442|1|0.001194592|-0.098598933|-0.175397741|-0.433580807|1|0.103551178|-0.0533649729999999|0.8212311840000001|0|0.492335362|0.023371488|15.50078625|114.3931487|109.572766|-0.036238222|-1.848149347|-35.89088901|-24.03445318|69.61568586|0.4577848329999999|2841.692299|2451.657399|-15.940487699999998|0.287317638|0.844286292|6146.834385|190.5590792|-812.9648725|33.72393432|14.97465267|1.0|0.0|1.0|0.0|0.0|0.13|-6.66|2.75|92.99|1.38|1.0|0.0|128.47|1.0|31.0|5.0|-7.08|0.0|1.66|0.0412|0.000113|0.0458|0.0|0.0|2.21e-07|-0.05642|2.98|3.8969|-1325.195958|686.33|1153.7|0.4423|318.16|539.36|0.69397|0.69397|-1324.951498|0.4423|-0.1575|-0.2139199999999999|0.03845474|-1325.010808|8301.0
25_a47|0.0|0|1|0.0|0.0|1|1.30432753|0.037667531|-0.010144825|4.727387819|2|-0.055724653|1.087932079|-0.003963349|10.94972207|0.002716049|1|-0.00269275|-0.108691353|-0.235822787|-0.545763902|2|-0.077710529|0.004104478|0.622598899|1|0.574771479|0.020224271|12.27779881|11.20142696|129.3338553|-0.031278972|-1.407553754|-27.0291331|-18.98891362|56.80080434|0.4760601829999999|2704.5905190000003|1514.111398|-11.52783528|0.376125772|0.908616158|6236.813862|228.3393366|-518.7525876|30.43708613|17.76440561|0.0|1.0|0.0|1.0|3.27|0.1|-8.01|3.29|84.73|3.08|2.0|0.0|109.7|1.0|29.0|5.0|-6.3|0.0|3.62|0.00417|1.52e-05|0.00626|0.0|0.0|9.79e-09|-0.06331|4.78|3.9878|-1735.414386|626.55|1062.81|287.0|258.29|491.7|0.53663|0.68761|-1735.2218059999998|0.0702|-0.16588|-0.22919|0.0285712999999999|-1735.279715|7.8
13d_a5 (GW788388)|0.0|1|0|2.945204608|0.0|0|1.236844097|-0.0959854909999999|-0.005668173|4.59511985|3|-0.092509033|0.0|0.002956745|10.94530363|0.024793388|1|0.003668464|-0.010147323|-0.016337128|-0.3706975529999999|2|0.024905619|0.047169811|0.71006207|0|0.54169129|0.014571846|9.637686167|151.3669372|149.40573999999998|-0.0291837579999999|-1.605106706|-37.98032007|-19.30187193|67.0626077|0.488398052|2834.036315|1377.863026|-12.76608229|0.330817879|0.954644629|6122.792779|218.7999323|-702.1345259999999|28.84397435|14.57821204|0.0|1.0|1.0|1.0|2.74|0.2|-8.84|4.56|92.79|1.37|1.0|0.0|121.68|1.0|32.0|5.0|-6.94|0.0|3.11|0.0189|4.5e-05|0.0192|0.0|0.0|1.45e-09|-0.05542|3.81|4.1706|-1390.589662|707.09|1206.73|0.5251|269.0|532.01|0.42515|0.48848|-1390.294368|0.1549|-0.17299|-0.22841|0.04130059|-1390.355751|7.7447
4_a27|0.0|0|0|0.0|0.0|2|1.4008954130000002|0.082486268|-0.006181204|4.727387819|2|-0.273119343|1.274166982|0.00991794|10.93736915|-0.01660383|1|0.010329671|-0.2030237389999999|-0.341622797|-0.480852615|2|-0.07759915|-0.024800302|0.614205449|1|0.3485918529999999|0.0201467639999999|10.43112657|8.590238252999999|76.31512503|-0.0281385239999999|-1.181818|-15.48073439|-14.56891559|40.33074472|0.444169714|2273.715366|1213.060761|-7.543156957000001|0.317514326|0.799110312|4988.6278600000005|164.3952417|-316.8125922|21.34684457|10.54344507|0.0|0.0|0.0|1.0|3.08|0.16|-6.22|2.94|65.6|2.66|0.0|0.0|97.55|1.0|25.0|4.0|-6.51|1.0|2.8|0.0882|0.000102|0.0339|0.0|0.0|6.04e-07|-0.0449899999999999|4.63|4.1288|-1083.138303|555.75|946.77|0.2002|223.46|445.65|0.36899|0.6089899999999999|-1082.963712|0.1741|-0.17034|-0.21533|0.01877181|-1083.01571|8.3979
7g_a8|0.0|1|0|3.095238804|0.0|1|1.39137419|-0.092384028|-0.01002363|5.4161004020000005|0|-0.030968098|0.0|-0.00087806|10.9431888|-0.027717137|1|0.0002620309999999|0.021974492|0.046246982|-0.418049442|0|0.098510683|-0.044866536|0.606087461|0|0.306360885|0.031841955|19.08352484|144.290464|180.1699331|-0.045912914|-2.020168201|-38.68948451|-27.51653399|83.63914665|0.470618047|2802.2242920000003|2079.55195|-16.4912131|0.193261535|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|11.15541466|1.0|0.0|1.0|0.0|3.32|0.04|-7.91|4.94|80.04|3.4|2.0|0.0|108.0|1.0|30.0|5.0|-5.63|0.0|4.14|0.000667|3.59e-06|0.00143|0.0|0.0|1.23e-08|-0.06621|6.26|3.7874|-1374.493069|620.67|1053.9|0.5165|327.36|507.78|0.62073|0.62073|-1374.291597|0.5165|-0.15508|-0.22129|0.03974865|-1374.3479960000002|4.6772
12j_a36|0.0|1|0|3.502198129|0.0|0|0.6293514410000001|-0.084183025|-0.007086381|5.351858133|2|0.091496219|0.0|0.00285431|10.33556498|-0.051080247|1|0.003710345|-0.07550872|-0.133106642|-0.436310965|1|-0.1241793309999999|-0.089459459|0.855081905|0|0.362692602|0.018160631|11.99396966|26.39145693|97.35760604|-0.037113558|-2.004132137|-30.5197407|-24.51120192|58.20533756|0.457280037|2881.20453|2536.987511|-16.18812775|0.224187058|0.8425708820000001|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|10.92807939|1.0|0.0|1.0|1.0|0.0|0.17|-7.05|3.33|94.5|2.51|1.0|0.0|135.47|1.0|31.0|4.0|-6.64|0.0|2.33|0.0061|3.09e-05|0.0132|0.0|0.0|8.95e-08|-0.05098|3.37|3.7807|-1670.448063|694.28|1198.96|0.4981|238.1|536.01|0.37116|0.69967|-1670.184251|98.0|-0.15495|-0.20593|0.02793415|-1670.245584|8.0
12t_a30|0.0|0|0|0.0|0.0|0|0.60498454|0.073057637|-0.007755575|5.351858133|2|-0.0596036729999999|0.0|-0.002544958|10.31162892|-0.04950715|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.464720444|1|-0.003937967|-0.080971844|0.591758164|0|0.408290036|0.018862708|12.26965165|88.42093081|197.4742794|-0.037159417|-1.82081145|-38.30686627|-24.17113783|71.1605835|0.445760296|2976.648597|2479.787504|-15.72263361|0.254294117|0.804273481|6617.834146|165.4110479|-770.409047|32.41376848|13.02867425|1.0|0.0|1.0|0.0|0.0|0.14|-7.16|4.67|81.65|3.58|2.0|0.0|127.19|1.0|31.0|6.0|-6.06|0.0|3.21|0.00141|6.71e-06|0.00291|0.0|0.0|6.900000000000002e-08|-0.05542|4.32|3.5457|-1774.2421780000002|677.85|1139.2|0.2094|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|-0.15029|-0.20571|0.0337599|-1774.077985|8.0496
