molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|nAHRing|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|GATS1are|BIC2|MATS8d|GATS1pe|nFaHRing|FPSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
17_a12|0.0|0|0|0|0.0|1|0.0|4.727387819|-0.058347964|3|-0.210594127|0.0|-0.38018419|10.31157659|-0.070249784|1|1|-0.000651751|-0.3748198379999999|-0.202276514|0.918713011|0.8198617429999999|-0.11976662|0.859088647|0|0.011226177|-50.13411606|5.849860887999999|0.141880635|-26.12444199|3.048310481|0.0|0.786701219|-18.89085387|57.97616997|-18.34174978|0.466056241|2246.161353|447.1583691000001|-752.0117408|1470.257187|0.213298781|5.669161963|10.61752641|4866.339908|111.1480977|-391.8666299|23.31475957|0.015049295|-298.7949107|955.9051425|7.842053909|1.0|1.0|1.0|1.0|4.13|17.0|4.51|2.47|0.0|0.0|103.12|0.0|3.0|333.41|0.0|1.0|0.0103|5.7100000000000006e-05|3.19|6.97e-08|2.32e-05|-0.06322|4.4014|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|281.69|419.49|0.39539|-1366.638303|148.0|2128.0|-0.21781|0.02800938|-1366.689546|7.7959|7.7959
17_a4|0.0|0|0|0|-4.533317957|1|1.690442177|5.4161004020000005|-0.319716072|1|-0.01849014|0.0|-0.25315101|10.94611837|-0.094767116|1|1|0.002155864|-0.073733221|-0.07155304|0.49887819|0.772721853|-0.12969185|0.484393047|0|0.01061251|-46.06264282|5.472562628|0.111208775|-23.75316417|2.822041259|0.0|0.861696586|-23.59250328|52.67753395|-21.75180355|0.4440629029999999|2351.601697|458.3237652|-783.0649279|1658.726841|0.138303414|5.923504372999999|10.65499029|5322.773303|71.31904507|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|6.61489113|1.0|0.0|0.0|0.0|3.31|17.0|4.59|3.66|1.0|0.0|85.09|0.0|3.0|345.29|1.0|0.0|0.0152|1.5399999999999998e-05|4.01|2.74e-07|9.44e-05|-0.04186|4.3363|4.44|4.3363|-1255.994721|-1255.968357|527.39|873.5|285.92|285.92|413.28|0.47353|-1255.881628|0.2045|4.8197|-0.21745|0.02636403|-1255.932407|6057.0|6057.0
12o_a36|0.0|1|0|0|0.0|2|0.0|5.351858133|-0.079716275|2|0.03842353|0.0|-0.613501857|10.96036596|-0.010904454|1|1|-0.000472698|0.065221584|-0.213993335|0.859938421|0.799869816|-0.01854899|0.817582774|0|0.023402195|-76.51720886|16.85373064|0.2407887189999999|-55.10596064|12.13767506|112.1259723|0.666462845|-42.554984000000005|95.66406176|-25.50573629|0.469699889|3009.981519|546.7667677000001|-1453.826968|2778.220342|0.333537155|7.322888607|13.80895167|6622.134304|240.2059039|-1047.013252|38.27030489|0.026586303|-239.7655413|2181.407379|19.1468529|0.0|0.0|0.0|3.0|4.97|17.0|2.38|1.49|1.0|0.0|138.06|0.0|7.0|438.48|0.0|0.0|128.0|0.000227|1.85|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|3.8726|-1440.969954|-1440.926241|728.07|1240.51|320.16|238.77|560.88|0.36719|-1440.671057|0.2888|4.9237|-0.21151|0.04371335|-1440.734965|7.3979|7.3979
5a_a50|0.0|0|1|1|0.0|1|4.202707546|5.82008293|-0.017108794|1|0.017227585|2.475383677|-0.06986407|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.168135655|0.699970832|0.788709546|-0.203436041|0.6759066159999999|1|0.010185297|-34.7974024|5.435098605|0.030107124|-18.56865899|2.900288114|60.04351409|0.66527517|-11.08625592|44.17662122|-12.13862875|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|0.33472483|5.892775027000001|10.76914508|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|-176.38892919999998|784.5791628|9.379218813|1.0|0.0|1.0|0.0|3.5|20.0|3.66|2.62|0.0|0.0|101.86|0.0|2.0|326.39|0.0|1.0|42.0|3.14e-05|3.46|5.7e-07|0.000186|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|582.98|976.41|308.73|220.82|455.34|0.39948|-1029.734933|0.1156|3.9843|-0.19146|0.02452028|-1029.786489|5.3872|5.3872
14g_a23|0.0|0|1|1|-4.794439428|0|3.0793867980000003|5.351858133|-0.301504331|2|0.058422864|0.653317181|-0.803522236|10.3132174|-0.030586527|2|2|-0.0004039459999999|0.179219801|-0.2952674819999999|0.598213287|0.796412133|-0.044895912|0.575188253|1|0.018341721|-68.52397802|13.05300369|0.092665527|-48.76552945|9.289253982|1.5679977319999998|0.780315815|-36.87984398|83.15907597|-29.55936307|0.461846955|3400.464046|645.7104105000001|-1507.527516|2531.8503170000004|0.219684185|8.788027188|16.32997765|8005.353973|156.3396622|-1072.841648|37.88128151|0.020564836|-398.9771038|1931.945357|14.63509796|0.0|0.0|1.0|1.0|3.61|26.0|3.97|3.04|2.0|1.0|126.97|0.0|7.0|495.48|1.0|0.0|6.38e-05|1e-06|4.76|1.12e-08|5.57e-06|-0.08011|3.7042|5.17|3.7042|-2042.1835260000005|-2042.161409|730.13|1233.48|334.71|334.71|583.38|0.56658|-2041.934312|0.3478|7.2913|-0.23201|0.0221162|-2042.000034|8.0|8.0
10_a15|0.0|0|0|0|0.0|0|0.0|0.0|-0.0435725659999999|2|-0.0869138469999999|0.0|-0.384887119|10.95972828|0.010152859|0|0|0.0034254209999999|-0.132759909|-0.184255041|0.8310685940000001|0.713794823|0.018211609|0.7933685340000001|0|0.010485777|-59.05618983|6.101312009|0.066863055|-34.36276159|3.550143186|0.0|0.8301726490000001|-17.88541558|65.80736417|-21.17108692|0.449323734|2605.82709|542.9602292000001|-1122.067607|2305.991259|0.169827351|5.555044294|10.08767698|6204.37804|98.81668286|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|6.751174337|1.0|1.0|1.0|1.0|3.58|24.0|5.32|2.87|2.0|0.0|119.95|0.0|6.0|397.47|1.0|0.0|0.0002379999999999|1.47e-06|5.29|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|3.6448|-1281.088565|-1281.061184|631.2|1136.48|340.17|277.48|487.16|0.66799|-1280.804272|0.0042|1.6654|-0.18958|0.02738146|-1280.862627|8.1549|8.1549
4n_a46|0.0|0|0|0|0.126268818|1|2.093595994|5.587248657999999|-0.036492128|0|-0.2264394139999999|0.0|-0.234842682|10.94021058|-0.064683066|1|1|0.0042595609999999|-0.349865095|0.109017734|0.741742667|0.722331115|-0.088858764|0.7427183759999999|0|0.008424451|-47.16810275|4.629240193|0.096854593|-25.91889741|2.543769935|0.0|0.863203663|-31.21601103|51.4039205|-17.06080312|0.428896538|2195.786424|496.2788787|-801.8577467|2116.313581|0.136796337|5.666371466|9.921794991|4955.374473|75.1696593|-440.621256|19.76451658|0.0077084869999999|-399.1612105|928.9322794|4.235817757|1.0|0.0|1.0|1.0|3.75|17.0|4.33|2.99|1.0|0.0|102.92|0.0|2.0|343.42|0.0|1.0|0.00129|7.95e-06|4.41|2.14e-07|7.340000000000001e-05|-0.04044|5.7448|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|215.82|502.02|0.41625|-1090.098769|0.0711|6.2318|-0.20685|0.04131598|-1090.151267|5.2845|5.2845
13j_a6|0.0|1|0|0|0.0|1|0.0|5.351858133|-0.154502515|1|0.07522656|0.0|-0.855284356|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.073507141|0.8744720490000001|0.783333463|-0.079161042|0.830577798|0|0.03111288|-86.54032868|20.78979124|0.377035857|-57.82670518|13.89184843|114.6910805|0.7841668409999999|-53.67779048|99.85109065|-31.02389141|0.433600896|2907.3053210000003|416.2679342|-1644.266245|2634.320708|0.215833159|8.741405506|15.43329684|6276.316063|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|2096.832152|13.31076198|1.0|1.0|1.0|3.0|3.56|23.0|4.16|1.18|1.0|0.0|120.17|0.0|6.0|427.46|0.0|0.0|0.00398|3.28e-05|2.95|3.18e-09|1.36e-06|-0.0488899999999999|3.6504|4.94|3.5599|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|339.64|555.0|0.69993|-1426.272674|0.0259|8.3187|-0.19491|0.03242949|-1426.335207|6.5817|6.5817
13k_a6|0.0|1|0|0|0.0|1|0.0|5.351858133|-0.132667824|1|0.051404465|0.0|-0.8554679409999999|10.95129637|-0.072504783|1|1|-0.006280295|0.08217847|-0.073210645|0.8694295409999999|0.7908110340000001|-0.123105035|0.827754203|0|0.0296987679999999|-88.29427104|20.6185734|0.3589674579999999|-61.29890279999999|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|-31.53366823|0.426031882|2966.890288|445.0412356000001|-1765.8854210000002|3332.974951|0.202868306|8.370126134|14.58291125|6492.211639|140.8427117|-1225.9780560000002|39.55891914|0.017981419|-412.5714301|2215.299472|12.48372364|1.0|1.0|1.0|3.0|3.68|23.0|4.55|1.39|1.0|0.0|124.98|0.0|7.0|441.48|0.0|0.0|0.00144|1.7100000000000002e-05|3.39|1.29e-09|5.7e-07|-0.04851|5112.0|5.41|3.5476|-1465.862962|-1465.83213|731.25|1246.69|349.49|242.53|577.68|0.4547|-1465.557346|0.0137|8.1639|-0.1944|0.0308324|-1465.621288|7.3372|7.3372
3c_a49|0.0|0|0|0|0.0|1|2.108416128|5.4161004020000005|-0.016347266|2|-0.04696024|1.879769411|-0.248722888|10.92976555|0.0127926339999999|1|1|0.006470561|-0.0780996759999999|-0.101919761|0.666785606|0.802792677|0.0211518929999999|0.64702083|1|0.0148240689999999|-42.3959176|8.477406111|0.203663616|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-23.47658531|54.85343388|-14.4326528|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|0.362777444|6.567311051|12.60874968|5544.351498|207.4607002|-387.9176903|22.64931248|0.021783913|-156.9462939|1064.517686|12.45751629|0.0|1.0|1.0|1.0|3.18|21.0|3.63|1.84|1.0|0.0|109.43|0.0|4.0|369.42|0.0|1.0|0.13|0.000137|2.29|2.89e-08|1.07e-05|-0.0606|5.1584|3.99|3842.0|-1198.668772|-1198.634822|613.33|1046.53|322.71|240.36|456.22|0.32539|-1198.430306|0.0729|3.6122|-0.21913|0.03394942|-1198.484646|7.0605|7.0605
17d_a50|0.0|0|1|1|0.0|2|4.380250483|6.042632834|0.03538699|1|0.006071856|2.234730384|-0.140830095|10.94500663|-0.125540541|2|2|0.01245647|0.009780681|-0.323333765|0.754575205|0.748516466|-0.2177003589999999|0.7276268779999999|1|0.0152123589999999|-48.40178147|10.55016861|0.070113177|-33.56790124|7.31681784|86.38197811|0.75405703|-21.24595322|57.5414543|-17.74731987|0.445708152|2824.70142|644.9008302|-1064.839192|2950.99157|0.24594297|6.996105516|12.62170017|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|9.139672835|0.0|1.0|1.0|0.0|4.07|20.0|4.0|2.71|2.0|0.0|133.19|0.0|6.0|424.54|0.0|1.0|0.0135|1.31e-05|3.72|8.55e-08|3.63e-05|-0.03251|4.0506|3.41|4.0506|-1335.989008|-1335.962757|727.15|1263.22|306.09|306.09|579.45|0.66103|-1335.649722|0.1819|5.6557|-0.19967|0.02625058|-1335.713194|7.1308|7.1308
3n_a32|0.0|1|1|1|0.0|1|0.0|5.733341277|-0.01504795|1|-0.056907012|2.22272854|-0.295303659|10.3110027|-0.0711168609999999|3|3|0.002379137|-0.100681119|-0.153506065|0.810658423|0.816774665|-0.121627423|0.762657782|1|0.01889769|-53.32184118|10.86481886|0.159958218|-30.65624207|6.246493173999999|0.0|0.648933114|-24.62805609|65.41881458|-15.75418035|0.456693072|2526.071154|482.963897|-693.1839353999999|2426.73803|0.351066886|6.369579712999999|11.72372261|5553.014016|201.8383309|-398.5311469|24.27704797|0.0210408339999999|-171.25176130000003|1068.190111|12.0969734|1.0|0.0|1.0|1.0|3.51|19.0|6.71|1.58|2.0|0.0|106.44|0.0|3.0|382.5|0.0|0.0|0.000424|1.23e-05|3.74|1.1e-07|4.19e-05|-0.05535|3.5459|2.57|3.5459|-1825.378576|-1825.349557|614.67|1036.75|349.65|349.65|464.67|0.7028399999999999|-1825.163542|0.2839|3.5849|-0.20256|0.02901944|-1825.218291|7.6778|7.6778
13c_a6|0.0|1|0|0|0.0|1|0.0|5.351858133|-0.0122495089999999|1|0.049627353|0.0|-0.605286688|10.95129637|-0.0942387559999999|1|1|-0.000899678|0.081059709|-0.174259072|0.845481322|0.780680481|-0.167542194|0.7995080809999999|0|0.030547186|-75.71763296|20.79409503|0.213190168|-51.54254258|14.15496611|567.1031411|0.772032541|-43.38886312|88.21184769|-27.1440571|0.466844407|2880.850692|535.5975578|-1438.635026|3135.546462|0.2279674589999999|8.038175951|15.07660437|6204.855629|155.1821156|-979.308309|35.15921372|0.018354398|-370.3562372|1863.438327|12.49421473|1.0|1.0|1.0|2.0|3.61|23.0|5.38|1.5|2.0|0.0|121.6|0.0|6.0|423.47|0.0|0.0|0.000471|5.42e-06|4.23|3.96e-10|1.68e-07|-0.05015|5.992000000000001|4.5|3.6519|-1389.39897|-1389.371325|719.8|1217.77|339.5|206.92|596.15|0.48478|-1389.122252|0.28|7.7129|-0.1999|0.0276450999999999|-1389.184603|7.1367|7.1367
18_a47|0.0|1|1|1|0.0|0|0.0|4.59511985|-0.06345679|3|-0.026357805|1.5913490630000002|-0.2342475789999999|10.93838451|-0.016728205|1|1|0.0015586929999999|-0.056674151|-0.053119347|0.646771311|0.792196273|-0.027351545|0.630969651|1|0.014741763|-52.88049505|9.234746417|0.222175975|-33.12615721|5.784962137000001|3.684585007|0.7327484470000001|-30.97660579|63.72933669|-19.03697822|0.432077184|2800.3745940000003|487.2556678|-951.8489108|2184.962887|0.267251553|7.018342267|12.35791568|6261.441874|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|10.84884165|1.0|1.0|1.0|2.0|3.47|27.0|5.53|2.63|2.0|0.0|119.78|0.0|4.0|410.45|1.0|0.0|0.00129|4.29e-06|4.13|4.34e-11|1.78e-08|-0.04964|4.2668|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|293.65|290.58|487.81|0.4659|-1353.979194|0.0516|3.4464|-0.22313|0.04031146|-1354.037606|8.6|8.6
16a_a32|0.0|1|1|1|0.0|0|0.0|5.733341277|-0.0848387459999999|0|-0.053745649|2.095743605|-0.6911813920000001|10.31100271|-0.058518519|3|3|-0.005552127|-0.0999399409999999|-0.199563743|0.859696525|0.8567078770000001|-0.098258706|0.81143469|1|0.020664867|-74.35152328|12.86051026|0.2434571689999999|-46.27170107|8.003570876|66.13699638|0.6968200370000001|-35.00816569|88.96104768|-23.13158502|0.450892763|2615.514164|470.82456669999993|-1040.921326|2992.60858|0.303179963|7.183246604|13.08168264|5746.082161|188.6800971|-647.803815|33.19592405|0.023475264|-244.9767673|1493.816582|14.6095244|1.0|0.0|1.0|3.0|3.53|19.0|5.32|0.88|1.0|0.0|108.86|1.0|7.0|398.51|1.0|0.0|0.00128|9.14e-05|2.65|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|3.9|3.6314|-1896.81177|-1896.770883|664.67|1096.48|341.42|341.42|535.63|0.70245|-1896.589348|0.2859|1.3736|-0.20718|0.04088655|-1896.649286|7.9586|7.9586
12bd_a36|0.0|1|0|0|0.0|2|0.0|5.351858133|-0.045630197|2|0.025649557|0.0|-0.4017244129999999|10.94639828|-0.0288761339999999|1|1|0.0045625|0.042808724|-0.169994208|0.902377067|0.78699829|-0.047786573|0.857993338|0|0.0177487689999999|-65.65179884|11.7156452|0.167521907|-43.33557909|7.733288012999999|0.0|0.78244124|-30.9716039|75.7932235|-23.44707102|0.475272043|2772.776922|549.5039111000001|-1313.035977|2403.371086|0.21755876|8.050812711|15.34283166|5957.939097|143.6066496|-866.7115819|29.96655829|0.015363883|-372.868829|1678.127264|10.14142465|1.0|0.0|0.0|2.0|4.95|17.0|3.76|2.45|1.0|0.0|133.68|0.0|5.0|409.49|0.0|1.0|0.0117|2.5e-05|3.41|4.55e-08|1.86e-05|-0.05236|3.8786|3.79|3544.0|-1311.591775|-1311.560669|706.26|1200.23|349.84|319.66|568.94|0.69411|-1311.291779|0.0058|5.7533|-0.19826|0.03110617|-1311.352257|7.7696|7.7696
12c_a31|0.0|1|0|0|0.0|1|0.0|5.733341277|-0.055520387|0|-0.030192572|0.0|-0.690412101|10.311698300000002|-0.056866055|2|2|-0.000813398|-0.048694677|-0.223856622|0.8083148840000001|0.842823186|-0.098452311|0.770283733|0|0.030543026|-82.33748068|19.38414321|0.334536497|-52.25551342|12.30215386|553.8695417|0.6817087|-42.14855504|97.28775086|-23.05449459|0.448512808|2592.4503010000003|422.3366652|-1152.7247289999998|1894.297124|0.3182913|8.091269314|14.67172662|5676.394271|202.0036947|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|14.95027019|1.0|1.0|1.0|2.0|3.69|16.0|5.64|1.08|2.0|0.0|108.16|0.0|8.0|398.48|0.0|0.0|0.00233|6.94e-05|3.1|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|4.6|3.8328|-1618.1530810000002|-1618.112841|679.71|1138.89|323.48|323.48|578.69|0.7007399999999999|-1617.888981|0.2625|1.6786|-0.19288|0.04023903|-1617.951882|6.4202|6.4202
19_a31|0.0|1|0|0|0.0|0|0.0|5.351858133|-0.086654127|0|-0.044625452|0.0|-0.46087445|10.31169935|-0.081641954|2|2|-0.0038998559999999|-0.095997335|-0.1751017789999999|0.656654981|0.8558149140000001|-0.138769819|0.6427749970000001|0|0.014675044|-66.3863707|8.596058678|0.268735206|-38.88650245|5.035230173|67.42915967|0.776211804|-31.1960848|75.31824576|-21.12293613|0.446100738|2265.6917350000003|428.3459076|-929.4091898|1992.2502|0.223788196|7.0760696020000005|12.77501178|4917.329034|131.0862475|-544.4110343|27.21285095|0.0152483439999999|-323.5878356|1197.365442|8.931875058|1.0|1.0|1.0|2.0|3.44|16.0|5.8|1.68|1.0|0.0|97.25|0.0|7.0|358.43|0.0|0.0|0.0076799999999999|0.0001199999999999|2.93|4.08e-08|1.46e-05|-0.04308|5.0344|5.24|3.9477|-1489.532192|-1489.4951640000002|625.93|1028.58|314.06|246.28|537.66|0.5385300000000001|-1489.323855|0.2271|1.7076|-0.20675|0.03702801|-1489.382077|5.7447|5.7447
32_a47|0.0|0|1|1|0.0|1|1.998170616|4.727387819|0.000921003|3|-0.013510009|1.6507707980000002|-0.2037028839999999|10.95005715|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.157688306|0.6636125860000001|0.810444864|-0.078006445|0.634406338|1|0.019295804|-52.38450683|13.90468487|0.148372218|-37.74862456|10.01980854|44.50423685|0.64116122|-29.9621436|68.76811937|-18.77935151|0.44289006|2808.210157|613.6886524|-995.3056298|2255.632049|0.35883878|8.656942728999999|15.53902041|6235.398576|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|1.0|1.0|1.0|2.0|3.35|21.0|4.18|3.11|2.0|0.0|125.17|0.0|5.0|436.91|0.0|0.0|0.00674|8.89e-06|3.7|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|252.79|548.86|0.48011|-1777.843462|0.2839|4.8234|-0.20778|0.03062031|-1777.90286|7.0|7.0
12q_a30|0.0|0|0|0|-4.76444841|2|0.0|5.351858133|-0.27228842|2|-0.016509571|0.0|-0.873376576|10.31162828|-0.021542639|1|1|-0.004395528|-0.0483777279999999|-0.226973911|0.613786308|0.816138015|-0.032887649|0.593245722|0|0.014790072|-78.7683329|10.07866809|0.154254173|-53.67653794|6.868090132000001|0.732186841|0.820640722|-40.56199584|90.06607753|-31.21009417|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|0.179359278|7.346842839|13.96052394|7990.060758|122.2240555|-1127.2072970000002|38.03137394|0.016579022|-437.0000797|2015.662819|11.29774462|1.0|0.0|0.0|1.0|4.73|17.0|4.43|2.82|2.0|0.0|133.96|0.0|7.0|482.48|0.0|0.0|9.63e-05|1.2e-06|5.05|6.61e-08|3.19e-05|-0.05105|5.0573|5.52|3.4834|-1988.033527|-1987.999444|713.16|1214.92|355.93|245.16|537.96|0.34138|-1987.781386|0.1515|5.5755|-0.19897|0.03408298|-1987.847256|7.4449|7.4449
4f_a46|0.0|0|0|0|0.2096617139999999|1|2.190536659|5.587248657999999|-0.001868546|2|-0.099507167|0.0|-0.053860324|10.96352592|-0.115631645|1|1|0.011806162|-0.154986658|-0.123416853|0.6901151990000001|0.74106323|-0.1697014539999999|0.69830739|0|0.008734825|-36.60887321|4.738551282|0.065026794|-19.85993046|2.570614463|56.50645576|0.759842275|-16.43243843|42.21890747|-11.95391778|0.424708366|2103.214727|507.213176|-585.7419712999999|1563.375755|0.240157725|5.654067072999999|9.828175385|4661.569032|130.2830519|-317.7588874|15.73210412|0.010341277|-281.9234274|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|0.0|3.88|17.0|4.56|2.58|1.0|0.0|101.54|0.0|3.0|332.44|0.0|1.0|0.0139|2.62e-05|3.77|6.12e-08|2.04e-05|-0.02947|4548.0|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|272.61|493.53|0.69208|-1033.315821|0.1719|3.2783|-0.2202599999999999|0.02238723|-1033.36869|6.7375|6.7375
4S4k_a46|0.0|0|0|0|0.173180233|1|2.145043462|5.587248657999999|-0.088084767|1|-0.104665424|0.0|-0.252970193|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.012963356|0.78837943|0.7477594870000001|-0.141706595|0.784722915|0|0.007749296|-45.61628327|4.1078333030000005|0.1082655419999999|-24.18078772|2.177526049|0.0|0.8679099640000001|-25.17446332|49.42345536|-16.15576699|0.461984953|2105.538282|472.7005375|-775.4768155|1729.18312|0.132090036|5.523352655|10.26616763|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|-390.0516264|893.4991504000001|3.807172093|1.0|1.0|1.0|1.0|3.8|17.0|4.26|2.84|1.0|0.0|100.96|0.0|2.0|333.43|0.0|1.0|5.0|1.4800000000000002e-05|4.05|2.48e-07|8.28e-05|-0.02074|5.2854|4.52|4.0774|-1053.441953|-1053.415665|566.82|997.07|304.07|234.58|487.43|0.5716|-1053.202208|0.0654|2.2655|-0.1947|0.02628818|-1053.255345|6.7055|6.7055
2_a27|0.0|0|0|0|0.0|0|3.250529415|4.59511985|-0.0609613559999999|2|-0.196529806|1.267636369|-0.276758209|10.93783218|0.017751479|1|1|0.00988756|-0.337316432|-0.361571905|0.639024713|0.796022385|0.027777778|0.60904903|1|0.019809599|-41.03489597|9.972342226|0.153130039|-20.65736087|5.020172886|53.58106492|0.6684621829999999|-14.81116546|52.43208086|-14.73047548|0.4424192289999999|2210.487938|426.3224749|-574.4885436000001|1270.627585|0.331537817|5.312170441|9.527176544|4774.521748|166.89932209999998|-289.2030522|22.03636323|0.022639983|-169.6109632|859.4181658|11.39718489|0.0|0.0|1.0|0.0|2.9|21.0|2.43|2.42|0.0|0.0|92.58|0.0|2.0|317.34|0.0|1.0|204.0|0.0002009999999999|2.18|1.45e-06|0.0004599999999999|-0.04933|4.1624|4.32|4.1624|-1043.821085|-1043.7984|538.57|906.48|297.87|297.87|420.7|0.55857|-1043.665151|0.3217|4.7049|-0.21702|0.02268519|-1043.715364|7.8861|7.8861
3b_a49|0.0|0|0|0|0.0|1|2.104186262|5.4161004020000005|-0.055724324|2|-0.090939066|1.844602991|-0.322592863|10.92976559|0.00361222|1|1|0.001356445|-0.151131362|0.000850823|0.7745859279999999|0.794997634|0.006213385|0.749565191|1|0.013576151|-51.77986692|8.304484449|0.250895642|-31.67356498|5.07982433|81.60358988|0.656865946|-33.06194987|64.91785551|-16.92803342|0.477583842|2660.339607|458.224537|-880.2577376|1796.6760370000002|0.3431340539999999|7.236413572000001|13.85181805|5934.158315|209.89391040000004|-538.4506046|25.77091035|0.021477952|-191.9087104|1340.087338|13.13798859|1.0|1.0|1.0|2.0|3.37|21.0|3.16|1.25|1.0|0.0|116.94|0.0|6.0|398.46|0.0|0.0|0.1169999999999999|0.000256|1.84|2.64e-08|1.05e-05|-0.06115|4.6669|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|265.67|480.08|0.5798|-1293.048179|0.0759|3.0055|-0.21985|0.0368692|-1293.106236|7.6021|7.6021
18c_a22|0.0|0|0|0|0.0|0|1.804590026|4.727387819|0.013131848|2|-0.044828537|1.642882533|-0.213698903|10.31286086|0.006275578|1|1|0.005597023|-0.081550274|-0.143402172|0.7290394929999999|0.7669483559999999|0.010828071|0.6922232890000001|1|0.019843706|-52.84635017|13.72808419|0.068926461|-36.55965924|9.49723261|15.22791009|0.682690024|-27.73804808|67.73280290000001|-19.94201893|0.4777430589999999|3090.601885|644.1264387|-1056.927003|2574.178324|0.317309976|7.332936064|14.04085897|7101.057047|219.5183688|-731.1931848999999|29.21094233|0.0215181079999999|-252.7737494|1548.179944|14.88645273|1.0|1.0|1.0|1.0|3.56|27.0|5.36|1.47|1.0|1.0|136.36|0.0|6.0|461.54|0.0|0.0|0.000739|7.98e-06|3.5|3.4299999999999995e-10|1.58e-07|-0.07207|5655.0|3.5|3.7222|-1783.562578|-1783.5397829999995|707.08|1249.84|333.1|219.25|583.88|0.4609|-1783.277296|0.0817|1.2938|-0.22365|0.02279458|-1783.340519|7585.0|7585.0
