molecula|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|DPSA1|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
3b_a49|0|0|0.0|1|7.535296702|1|1.343850026|2.104186262|-0.0057605869999999|-0.055724324|2|0.034155556|1.844602991|-0.322592863|0.000607064|-0.010613212|10.92976559|0.00361222|1|1|0.001356445|-0.151131362|0.000850823|-0.405529602|2|0.794997634|0.021506499|0.006213385|0.749565191|0.749104358|-0.0883601469999999|-0.0846496|0.482434361|0.013576151|-54.04959517|-51.77986692|0.250895642|153.4719941|-31.67356498|81.60358988|-1.439043207|-33.06194987|-16.92803342|62.35407961|0.477583842|2660.339607|458.224537|-880.2577376|1796.6760370000002|0.3431340539999999|13.85181805|-191.9087104|641.1445234|1.0|1.0|1.0|2.0|0.22|-7.58|3.16|0.0|116.94|0.0|-3.53|30.0|-7.42|398.46|0.0|1.0|-3.59|0.000293|0.1169999999999999|0.000256|1.84|0.0|0.0|1.05e-05|-0.06115|4.6669|3.4|-1293.291817|664.15|322.72|0.1978|0.5798|0.6632|-1293.048179|-0.1587|-1293.106236|3.1637|25.0|7.6021
3a_a49|0|0|0.0|1|7.535296702|1|1.343850114|2.09865947|-0.006374689|-0.072328354|2|0.0355787039999999|1.819785|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|1|1|0.000521532|-0.074886415|0.003978478|-0.421478185|2|0.8145214209999999|0.012813604|0.008391259|0.7476073409999999|0.72890527|-0.094437035|-0.088484274|0.526915193|0.016205613|-55.30832478|-51.82200998|0.27109473|158.77029040000002|-30.35026007|59.40691577|-1.504232653|-32.39206742|-17.97906469|64.79936082|0.474653816|2599.121578|426.893216|-880.9741697000001|1793.526571|0.310225187|12.49907878|-222.2883651|578.2841135|0.0|1.0|1.0|2.0|0.18|-7.19|2.77|0.0|112.14|0.0|-3.06|29.0|-7.67|384.43|0.0|1.0|-3.3|0.000878|0.3379999999999999|0.000503|1.38|0.0|0.0|2.51e-05|-0.05732|5.1647|3.16|-1253.973708|635.89|320.04|0.3467|0.53794|0.66614|-1253.756918|-0.15978|-1253.8126619999998|4.2593|64.0|7.1938
8b_a32|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|-0.009362305|-0.057200812|0|0.03995614|2.123714284|-0.458752924|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|3|3|-0.001662219|-0.014634534|-0.1534110109999999|-0.577864293|0|0.845443342|0.060636167|-0.1152380009999999|0.7507116140000001|0.788218098|-0.0850068559999999|-0.108971309|0.253018806|0.016711528|-53.36442734|-68.4085006|0.211781902|132.9495116|-42.94454179|68.21751748|-1.4166270230000002|-33.50038167|-19.33283713|63.85535908|0.458155153|2573.703546|494.8166492|-889.3105078|2275.886421|0.330850796|14.95918599|-212.3722924|557.1050635|1.0|1.0|1.0|2.0|0.26|-7.65|6.49|0.0|110.47|1.0|-5.83|27.0|-6.44|397.52|0.0|1.0|-4.39|1.47e-06|0.000583|4.06e-05|3.22|0.0|0.0|8.86e-06|-0.05404|3.5442|4.22|-1880.735397|671.54|349.82|0.2943|0.70285|0.70285|-1880.539698|-0.14717|-1880.602014|1.2797|12.0|7.9208
14w_a23|0|1|0.0|2|7.423568444|0|1.197963556|3.132012648|-0.006481882|-0.109136569|2|0.046678487|0.6813799420000001|-0.330575965|0.003379755|-0.042151195|10.31321817|-0.031435038|2|2|0.003906274|0.126238077|-0.206574435|-0.427696371|2|0.802520527|0.059273664|-0.049318182|0.558482531|0.7880718659999999|-0.070714528|-0.088508061|0.228641034|0.022440155|-46.76570273|-58.53311596|0.211928134|140.15462380000002|-38.70975831|90.15900589|-1.681653166|-30.92760432|-23.66232347|61.60607046|0.4972095239999999|3071.908367|521.1762769999999|-1112.129203|2283.383402|0.256548212|15.58053709|-322.004381|597.2903597999999|1.0|1.0|0.0|1.0|0.05|-7.93|4.2|1.0|120.2|0.0|-5.68|32.0|-6.35|447.46|0.0|0.0|-5.27|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|0.0|5.23e-06|-0.0798|3.6632|3.97|-1828.363862|676.92|338.46|0.3855|0.6219399999999999|0.6219399999999999|-1828.161957|-0.14844|-1828.222578|9.8981|2.0|8.6737
15c_a22|0|0|0.0|1|6.842683282|0|1.42291727|1.596256692|-0.005236206|-0.018518519|2|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.773044788|-0.096749121|0.010828071|0.639264982|0.8665852140000001|-0.067475429|-0.080088202|0.615901609|0.024561528|-48.58045253|-57.66130245|0.133414786|96.05497587|-41.51455167|78.22334636|-1.60176404|-34.97658951|-21.75898206|66.26407672|0.462157867|3079.491787|623.9175171|-1153.226049|2092.620825|0.338224886|16.03890406|-232.9472639|731.8178649|1.0|1.0|1.0|1.0|0.08|-9.28|3.9|0.0|128.77|0.0|-4.86|34.0|-6.96|445.48|0.0|0.0|-4.62|1.39e-05|0.00618|2.4e-05|2.9|0.0|0.0|2.35e-07|-0.07399|5.7361|4.79|-1460.571156|715.42|337.46|0.5082|0.30831|0.69113|-1460.324493|-0.15408|-1460.387718|9.0393|737.0|6.1325
47g_a18|0|0|0.0|0|7.03438793|1|1.251175676|0.0|-0.005817448|-0.034211867|0|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.071877686|-0.3927204379999999|-0.4138670829999999|0|0.750610215|-0.009917608|-0.014370598|0.745431271|0.834424154|-0.065225536|-0.08547236|0.413435809|0.013404131|-55.35188184|-72.53379954|0.165575846|140.5114492|-61.55384106|47.07867403|-2.307753726|-46.97287277|-24.79003275|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|-1958.412588|2268.439188|0.268129223|20.32265524|-393.5416883|1347.416568|0.0|1.0|1.0|2.0|0.34|-9.22|3.22|2.0|164.47|1.0|-6.11|40.0|-6.4|541.68|0.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|4.52|1.0|1.0|3.27e-07|-0.04413|3.0965|8.13|-1743.346243|905.71|400.4|0.5955|0.69828|0.69828|-1742.7686640000002|-0.12789|-1742.847918|5.9864|9.0|8.0458
5a_a50|0|1|0.0|2|7.927685046000001|1|1.3972442980000002|4.202707546|-0.00148647|-0.017108794|1|0.038040936|2.475383677|-0.06986407|0.012640587|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.168135655|-0.161169418|1|0.788709546|-0.132977171|-0.203436041|0.6759066159999999|0.969892876|-0.038932964|-0.065209836|0.2814514|0.010185297|-20.77548565|-34.7974024|0.030107124|16.06582337|-18.56865899|60.04351409|-0.978147545|-11.08625592|-12.13862875|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|0.33472483|10.76914508|-176.38892919999998|462.1867149|1.0|1.0|1.0|0.0|0.14|-6.24|3.66|0.0|101.86|0.0|-3.89|25.0|-5.83|326.39|1.0|1.0|-4.5|0.000129|42.0|3.14e-05|3.46|0.0|0.0|0.000186|-0.02487|5.6146|3.39|-1029.905844|582.98|308.73|0.2735|0.39948|0.6725399999999999|-1029.734933|-0.16659|-1029.786489|5649.0|4.1|5.3872
10_a47|0|0|0.0|0|0.0|0|1.381868067|0.0|-0.008013899|-0.166367455|2|0.042276423|1.329777427|-0.384667159|-0.008120645|0.0814897|10.93671036|0.007193585|0|0|-0.0065562469999999|-0.349569106|-0.045289209|-0.45272733|2|0.754096463|-0.138304661|0.011239977|0.6913602740000001|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|-40.80144983|-50.08559665|0.158929034|84.97451737|-26.77924406|0.0|-1.592488524|-21.81529334|-18.9212254|45.89037038|0.411647394|2355.515804|449.6950454|-851.455143|1567.859561|0.198117368|10.66897998|-322.8149102|498.0016816|0.0|1.0|1.0|2.0|0.09|-8.85|5.12|0.0|106.43|0.0|-5.75|27.0|-5.08|359.4|0.0|1.0|-5.5|1.77e-06|0.000638|3.18e-06|4.8|0.0|0.0|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|-1188.3744|579.86|332.97|231.0|0.53909|0.69212|-1188.1907199999998|-0.15445|-1188.244739|2.8795|13.0|7.9
14e_a25|0|0|0.0|1|6.842683282|0|1.4200152069999998|1.5926486519999998|-0.008591251|-0.138693649|2|0.0389622639999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|0.011176663|1|1|-0.0005394919999999|0.010976703|0.025802692|-0.50909623|2|0.776960216|-0.144369439|0.018432983|0.6954126970000001|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|-73.51338088|0.275949567|201.94039730000003|-53.79722636|97.78313402|-2.2100168680000003|-54.14823405|-28.3735856|84.98800478|0.491527882|3126.080106|529.8614286999999|-1617.294379|2620.6698690000003|0.1935531039999999|16.63781964|-448.516796|811.3237836|1.0|1.0|1.0|2.0|0.07|-9.14|3.65|0.0|134.35|0.0|-5.14|35.0|-6.96|462.5|0.0|0.0|-4.73|7.29e-06|0.00337|1.86e-05|3.04|0.0|0.0|3.38e-07|-0.0538|5.8431|6.51|-1520.964156|760.96|312.99|0.2409|0.31019|0.69958|-1520.701142|-0.15787|-1520.767443|7.2625|75.0|7.1249
4c_a46|0|0|0.139403726|1|7.825245291|1|1.134637091|2.137504882|-0.005085922|-0.048990529|1|0.0440307329999999|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|1|0.010040825|-0.165951544|-0.083788154|-0.421467037|1|0.726862617|0.072412685|-0.0976963169999999|0.65145414|0.890777395|-0.063644365|-0.087503927|0.305199509|0.013924723|-40.22007179|-55.2981278|0.109222605|69.02325225|-34.9456654|53.13410852|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|2487.942529|0.159246215|13.06174141|-430.6788754|696.2528933|1.0|1.0|1.0|0.0|0.38|-7.62|5.11|0.0|115.03|0.0|-5.55|29.0|-5.39|389.49|1.0|0.0|-5.28|2.8e-06|0.00109|5.3e-06|4.63|0.0|0.0|9.32e-06|-0.04381|5.4579|6.38|-1245.392965|683.75|302.21|0.2296|0.42391|0.6986600000000001|-1245.114575|-0.17085|-1245.176359|5.4491|2008.0|5.6972
17b_a25|0|0|0.0|1|6.842683282|0|1.3732004619999998|1.785120622|-0.004368141|-0.002108117|2|0.042843137|1.968416259|-0.266456625|0.005120507|-0.100018134|10.93106294|0.016982601|1|1|0.005244553|-0.044260194|-0.073994564|-0.366585181|2|0.780221059|0.068812225|0.029728702|0.636746066|0.882170399|-0.068207754|-0.079392561|0.410780725|0.015879547|-51.71860811|-60.19950116|0.1178296009999999|89.34443096|-45.64634114|87.61586206|-1.6672437880000002|-39.21569422|-22.17876359|63.75929319|0.476276266|3100.8813760000003|668.9067217|-1264.189524|2514.295488|0.275133816|18.52147096|-341.0100868|832.226697|1.0|1.0|1.0|1.0|0.11|-10.04|4.88|0.0|135.78|0.0|-5.32|35.0|-6.53|458.51|0.0|1.0|-5.07|4.75e-06|0.00218|8.59e-06|3.61|0.0|0.0|4.16e-08|-0.05531|5.4236|5.89|-1483.830524|781.08|313.02|0.4635|0.31395|0.6594800000000001|-1483.563965|-0.16408|-1483.630939|5.2142|101.0|6.9957
4q_a46|0|0|0.09591943|1|7.832410927000001|1|1.131262631|2.151582577|-0.001250008|0.004704245|2|0.0462962959999999|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|-0.081623022|1|1|0.012222698|-0.019471024|-0.187559576|-0.125840557|2|0.807871283|-0.15266708|-0.121752717|0.703627625|0.913550004|-0.052170875|-0.070035423|0.258420996|0.014510206|-29.12008262|-39.09149156|0.086449996|48.25357162|-21.81959712|72.14599138|-1.050531344|-16.25388148|-11.72744747|37.21920695|0.487775649|2234.596293|509.9138517|-586.3723734|1491.412605|0.38044274|11.78798551|-133.46593529999998|554.3688216|1.0|1.0|1.0|0.0|0.38|-6.94|4.09|0.0|102.63|0.0|-3.41|26.0|-6.54|348.44|1.0|0.0|-3.89|0.000389|135.0|0.000129|2.65|0.0|0.0|3.97e-05|-0.03042|4.5296|2.57|-1108.729426|606.7333|273.72|0.1432|0.69002|0.69002|-1108.511662|-0.1903|-1108.566571|3.2968|743.0|6129.0
13_a10|0|0|0.0|1|7.535296702|1|1.343837907|2.091672336|-0.0057715859999999|-0.055497169|2|0.038726287|1.794073077|-0.259721373|0.00384732|-0.002128014|10.9296146|-0.001592366|1|1|0.003791547|-0.154121136|-0.02811323|-0.345108701|2|0.78472614|0.00746881|-0.002671425|0.736686715|0.818027691|-0.094726989|-0.082327045|0.4676169839999999|0.0122005|-47.88975806|-41.62089688|0.181972309|91.99711608|-21.04167667|0.0|-1.234905671|-24.21093442|-15.22715739|54.05778885|0.449563457|2261.82488|413.5584641|-624.3134531000001|1630.880014|0.285505651|9.209972585|-216.8776303|422.96706330000006|0.0|1.0|1.0|1.0|0.15|-6.6|3.52|0.0|97.14|0.0|-3.76|25.0|-6.34|328.37|1.0|1.0|-4.1|0.000176|0.0576|7.87e-05|2.76|0.0|0.0|8.170000000000001e-05|-0.05022|5.8308|2.48|-1065.839441|550.83|322.72|0.3905|0.34881|0.68386|-1065.68351|-0.15937|-1065.732389|5.3726|0.16|6.7959
12h_a36|1|0|0.0|0|7.412764017000001|2|1.297043828|0.0|-0.0086750619999999|-0.041228471|2|0.039061728|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|-0.051080247|1|1|0.003077071|0.100530266|-0.239932418|-0.410826531|1|0.820041835|-0.10861416|-0.089459459|0.84179881|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-48.17643878|-70.19826261|0.180385475|118.1187282|-45.96672487|1.413982241|-1.929663894|-31.5465515|-23.39942087|66.44902736|0.464544951|2845.467486|536.6941285|-1263.568727|2391.856014|0.3347454589999999|13.87400978|-216.42159590000003|679.7230552999999|0.0|1.0|0.0|2.0|0.17|-6.69|2.77|0.0|130.24|0.0|-3.95|31.0|-6.93|411.46|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|1.0|0.0|8.340000000000001e-05|-0.05013|5.1998|2.92|-1347.451759|697.29|358.81|0.5756|0.34589|0.7014600000000001|-1347.199963|-0.14247|-1347.260478|8.7377|14.0|7.8539
34_a20|0|0|0.0|1|6.842683282|0|1.416932073|1.877209467|-0.0057643419999999|-0.104520106|2|0.0396875|1.991704333|-0.328567476|0.003085806|-0.046356705|10.93244905|-0.054458882|1|1|0.003149352|0.327535029|0.057022334|-0.4478820739999999|2|0.74801464|-0.101401966|-0.090732503|0.690530489|0.7966571459999999|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|-57.49912174|0.203342854|136.81360859999998|-38.68669181|80.66541842|-1.709191893|-38.56497154|-21.69778179|66.0848174|0.462785432|2825.042137|536.0086996|-1149.982435|2319.742032|0.223585914|14.7802149|-371.9551262|712.1606951|1.0|1.0|1.0|1.0|0.08|-9.18|4.5|0.0|125.0|0.0|-5.14|32.0|-6.28|419.48|0.0|1.0|-5.02|7.27e-06|0.00305|9.51e-06|3.63|0.0|0.0|2.780000000000001e-07|-0.05181|5.4132|4.97|-1352.2836220000002|711.19|320.38|0.4388|0.38519|0.68845|-1352.041015|-0.16103|-1352.102407|5.4994|61.0|7.2147
13a_a5|1|0|0.0|0|6.605297921|0|1.393002748|0.0|-0.006081807|-0.033436214|2|0.023989899|0.0|-0.328417593|0.002355511|-0.139517787|10.94530369|-0.025324157|1|1|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|2|0.8045357209999999|-0.048584084|-0.048575318|0.720100768|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|-57.31787843|-54.03141848|0.233249839|150.1663914|-34.78546088|39.93934134|-1.426736914|-36.90128585|-18.01047283|68.09484712|0.460877309|2657.14588|493.6342317|-918.5341141|1314.232685|0.401208461|15.89940424|-127.2041084|620.5697596|1.0|1.0|1.0|2.0|0.13|-8.9|4.39|0.0|114.18|0.0|-3.77|30.0|-7.18|399.45|0.0|1.0|-3.74|0.000169|0.0675|0.000184|2.19|0.0|0.0|5.02e-07|-0.05534|4.6285|3.81|-1313.126035|688.18|294.45|0.5953|0.41806|0.50037|-1312.907813|-0.17364|-1312.968936|4.1671|91.0|7041.0
16_a47|1|1|0.0|0|6.605297921|0|1.417579067|0.0|-0.0056780519999999|-0.1246612469999999|2|0.042285714|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|1|-0.004153659|-0.236994128|-0.0574194159999999|-0.3379683979999999|2|0.812131575|-0.113476605|0.081171071|0.57616624|0.691860453|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|0.308139547|159.6978638|-24.97833451|0.0|-1.301931629|-25.03540372|-17.75645434|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|833.8646097|0.302070079|13.01476838|-205.1602001|357.35851410000004|0.0|1.0|1.0|2.0|0.06|-8.17|4.47|0.0|91.55|0.0|-4.34|25.0|-6.04|337.33|0.0|1.0|-4.42|4.56e-05|0.0154|3.84e-05|3.27|0.0|0.0|2.3e-06|-0.05717|4.4393|2.95|-1167.0124560000002|534.69|303.84|0.3182|0.59209|0.6743899999999999|-1166.901251|-0.16851|-1166.951551|3.8601|1.0|9.0
13c_a5|1|0|0.0|0|6.605297921|1|1.377702625|0.0|-0.005082338|-0.0090268969999999|3|0.024822695|0.0|-0.284610951|0.005288472|-0.098760742|10.94530327|-0.018055556|1|1|0.006110714|-0.017427549|-0.150963534|-0.324868153|2|0.770478689|0.003545487|-0.033833834|0.6775573359999999|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|-50.50012762|0.19980328|131.7396496|-33.29709668|51.93687546|-1.302049531|-33.60884086|-16.50965711|66.23254483|0.46617977|2793.480751|527.6071331999999|-858.5021696|1235.709541|0.448671765|15.90846721|-67.68621352|656.208474|1.0|1.0|1.0|1.0|0.17|-8.09|4.23|0.0|120.88|0.0|-3.55|31.0|-7.28|411.46|0.0|1.0|-3.96|0.0002839999999999|0.1169999999999999|0.000109|2.15|0.0|0.0|3.36e-06|-0.05615|4706.0|3.99|-1351.2369640000002|676.53|294.18|509.0|0.41594|0.51479|-1351.008469|-0.17324|-1351.067237|2.9732|123.0|6.9101
15c_a10|0|0|0.0|1|7.535296702|2|1.343850105|2.154210861|-0.002218445|0.040869377|3|0.034807692|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.35845963|-0.1742732839999999|2|0.7351096359999999|-0.03167553|0.022187689|0.733973277|0.904458517|-0.046967376|-0.072537853|0.418835517|0.014703076|-32.5870313|-50.32840842|0.095541483|66.28884934|-34.91899195|136.2098503|-1.233143495|-22.60962187|-13.36848349|42.7883594|0.449308156|3012.018586|627.5338454|-855.5829431|1817.047455|0.471771585|15.6886947|-39.17102961|924.9341455|1.0|1.0|1.0|0.0|0.37|-7.79|3.77|0.0|141.96|0.0|-3.85|34.0|-6.99|454.57|1.0|0.0|-4.57|0.0001419999999999|0.0646|2.68e-05|2.94|0.0|0.0|7.3e-06|-0.04724|5.5913|2.2|-1450.500669|762.21|337.75|0.3939999999999999|-0.26999|0.70511|-1450.139335|-0.14739|-1450.201574|4.8283|0.1|7.0
27_a47|0|1|0.0|1|6.842683282|1|1.216250059|2.041063341|-0.003631596|0.006768957|3|0.0304347829999999|1.807806182|-0.207000956|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|1|0.002350172|-0.137440913|-0.157688306|-0.280944221|2|0.804224077|0.0436226579999999|0.023325573|0.634406338|0.846469886|-0.0630454209999999|-0.079484997|0.337815064|0.016506051|-40.35526807|-50.87821306|0.153530114|98.27436776|-32.56705871|3.180329084|-1.510214943|-25.8313393|-18.2393594|50.9207639|0.475450742|2804.020752|541.8239522999999|-966.6860481|2181.236691|0.299267237|13.50334344|-256.9774086|682.9868225|0.0|1.0|1.0|2.0|0.26|-8.82|4.18|0.0|125.17|0.0|-4.81|31.0|-6.34|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|0.0|6.55e-07|-0.05814|4.9358|2.97|-1778.078632|673.27|325.21|0.4007|0.40976|0.69381|-1777.830739|-0.1578|-1777.891054|5.2214|2512.0|5.6
2_a4|0|0|0.0|0|6.605297921|1|1.189716144|0.0|-0.00708265|-0.103346554|1|0.037777778|0.0|-0.269140683|-0.001386521|0.090707854|10.95268469|0.076479666|0|0|-0.0016168089999999|0.127695325|0.228655117|-0.3881618|1|0.802438682|0.11821091|0.1355918559999999|0.912872667|0.742518847|-0.117395215|-0.105102755|0.442778552|0.006330673|-49.45826819|-44.27948986|0.257481153|108.4760726|-18.65482233|0.0|-1.366335816|-20.83662681|-15.98981578|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|-575.6333682|910.3327882|0.156892292|7.800989232999999|-289.1005902|284.26458360000004|0.0|1.0|0.0|2.0|0.27|-4.83|2.12|0.0|79.59|0.0|-2.18|19.0|-6.69|253.3|1.0|0.0|-2.77|0.0066|1.67|0.00171|1.62|0.0|0.0|0.00374|-0.01612|5.8961|2.46|-819.8996124|458.73|384.69|0.1315|0.4682|0.6885600000000001|-819.771754|-0.14614|-819.8174190000001|3.0946|31.0|7.5086
6c_a31|1|0|0.0|0|7.78113851|1|0.6101347220000001|0.0|-0.015192833|-0.151732713|0|0.038901235|0.0|-0.790027307|-0.009477764|-0.00219333|10.31169965|-0.107687565|2|2|-0.00668344|0.2301743489999999|-0.009333123|-0.582545668|0|0.790900932|-0.078059285|-0.172780048|0.7905201209999999|0.641197273|-0.120905075|-0.126324613|0.138124296|0.03173578|-76.54198229|-79.97295595|0.358802727|227.1490414|-50.62888027|105.7632176|-2.147518413|-48.45681657|-28.32375523|96.63311186|0.4463376229999999|2837.949799|405.9259734|-1359.540251|2357.829685|0.234676081|14.63492011|-335.9398876|597.3075924999999|1.0|1.0|1.0|2.0|0.14|-7.72|5.58|0.0|114.5|0.0|-6.09|30.0|-6.27|418.47|0.0|1.0|-4.94|8.179999999999999e-07|0.000343|1.15e-05|3.64|0.0|0.0|7.9e-06|-0.0581799999999999|3.2974|5.08|-1691.948653|667.01|376.01|0.5028|0.7014699999999999|0.7014699999999999|-1691.734564|-0.13351|-1691.794585|8.8847|0.34|6.4685
12p_a36|1|0|0.0|0|7.412764017000001|2|1.297044387|0.0|-0.008017607|-0.084341564|2|0.042804233|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|1|-0.000673716|0.2461794139999999|-0.217394466|-0.440709431|1|0.828371596|-0.035871448|-0.074349074|0.698414933|0.748438833|-0.082569108|-0.108380023|0.315548061|0.020202133|-51.98017377|-68.22905781|0.251561167|158.3666517|-42.95260501|0.0|-1.950840419|-32.72335782|-24.56246081|64.698131|0.475504684|2774.926334|471.1687161|-1228.123041|2308.958924|0.240873847|14.3885803|-326.2581567|595.8790650000001|0.0|1.0|0.0|2.0|0.14|-6.86|3.13|0.0|123.71|0.0|-3.89|30.0|-6.76|399.42|1.0|0.0|-4.16|0.000129|0.0515|6.96e-05|2.78|0.0|0.0|5.58e-05|-0.0552299999999999|5.3413|3.41|-1332.148901|660.71|323.11|0.3015|0.30159|0.66559|-1331.947748|-0.15608|-1332.006106|6.7199|9.0|8.0458
16b_a32|1|1|0.0|0|7.765993078999999|0|0.2980105389999999|0.0|-0.008469352|-0.3723824429999999|0|0.041958333|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.023602065|-0.222700615|-0.586122949|0|0.852956281|0.056127969|-0.098450203|0.6762731040000001|0.7465375040000001|-0.088716278|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|-69.39772428|0.253462496|162.40756509999997|-44.4669946|9.827907321|-1.624590613|-36.42406481|-22.14820988|66.97508778|0.414997448|3037.795494|478.3482386|-1040.965864|3264.235184|0.252363732|11.05406524|-317.3487516|597.8890744|1.0|1.0|1.0|2.0|0.28|-7.6|5.4|0.0|114.43|1.0|-6.28|28.0|-6.72|433.57|0.0|1.0|-4.55|5.19e-07|0.000225|2.84e-05|3.14|0.0|0.0|1.1e-05|-0.05946|3.6211|6.37|-2315.951437|676.92|342.39|0.2849|0.70233|0.70233|-2315.757928|-0.14995|-2315.819979|7.0093|17.0|7.7696
14aa_a23|0|1|0.0|2|7.423568444|0|1.19796312|3.4143268310000003|-0.005050361|-0.026892547|2|0.046678487|0.758549568|-0.287870566|0.013012022|-0.029037128|10.313217300000002|-0.044957534|2|2|0.012103325|0.055934795|-0.13397874|-0.4506138879999999|2|0.75434493|0.055269665|-0.070471939|0.693959193|0.924108042|-0.052155763|-0.076107469|0.204831806|0.018016316|-35.51947393|-51.83122853|0.075891958|51.68445972|-35.2984572|83.27171526|-1.6743643259999998|-24.18971469|-21.51484958|47.78906871|0.4930525229999999|2941.302235|629.3423691|-1140.287028|2263.821505|0.203340553|15.78173785|-404.0660854|733.3886349999999|1.0|1.0|1.0|1.0|0.12|-8.16|4.4|1.0|130.22|0.0|-6.23|32.0|-5.92|439.54|0.0|0.0|-5.55|5.9e-07|0.000259|2.81e-06|4.31|0.0|0.0|3.07e-06|-0.0708299999999999|3.5934|4.1|-1708.5422620000002|715.57|345.03|0.4157|0.6805899999999999|0.6805899999999999|-1708.276011|-0.1449|-1708.338059|8.3532|4.0|8451.0
