molecula|SddssS|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
1d_a5|0.0|-4.455320158|0|6.605297921|0|0|1.217311475|4.59511985|-0.308010841|2|0.030074074|0.0|-0.2688711589999999|-0.0012491689999999|10.94437658|-0.010183824|1|-0.000700145|0.001493879|0.004923698|-0.38633065|2|0.525406088|0.7595197290000001|-0.058872605|0.821309592|0.513260607|0|-0.086213657|0.007937625|204.4506579|55.92018945|-0.036640804|-25.16889922|0.0|0.770504115|-1.465632167|-25.80622135|-19.79744178|52.05055075|0.471074204|-791.897671|-10.69678217|0.229495885|6.116537519|5717.438103|0.018980039|1027.76566|403.396385|10.25512997|1.0|0.0|1.0|1.0|2.92|0.05|5.48|6.37|54.46|2.73|2.0|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|-5.73|0.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|1.3300000000000002e-09|4.86e-07|-1288.340378|-1288.306458|0.2805|254.46|414.59|0.5764600000000001|0.0982|3.7798|0.03392008|5.3765|9333.0|5.03
12at_a36|0.0|0.0|0|7.412764017000001|2|2|1.297042863|5.351858133|-0.073048351|2|0.039952719|0.0|-0.653190113|-0.001148437|10.95446888|-0.037590959|1|0.000906224|-0.136151085|-0.227404687|-0.48127276|1|0.817851296|0.8384626709999999|-0.08859337|0.890810337|0.7767870459999999|0|-0.110637955|0.029516069|95.16663336|171.8311073|-0.037537878|-53.05210062|80.75773169|0.6744421970000001|-2.102121151|-40.6250081|-25.99374995|79.10595873|0.49342323|-1455.649997|-17.99981985|0.325557803|8.837213274|6537.399158|0.027424543|2158.30208|735.3783268|18.99059683|0.0|0.0|1.0|2.0|4.9|0.17|2.7|1.67|95.5|1.89|1.0|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|-7.18|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0367|2.42e-07|0.000106|-1460.833958|-1460.797444|0.4765|263.05|589.75|0.6802600000000001|0.2076|6.4676|0.03651452|8.9532|78.0|7.1079
13b_a30|0.0|0.0|0|7.412764017000001|2|2|0.604984129|5.351858133|-0.118776867|2|0.041728395|0.0|-0.627919307|-0.003436924|10.31162842|-0.0463169629999999|1|-0.002215642|0.003429114|0.006103754|-0.564815317|1|0.841060094|0.836520136|-0.045844862|0.892104517|0.802578397|0|-0.113554975|0.018555474|385.2420923|206.54056530000005|-0.042850934|-51.76819834|105.341977|0.800290866|-2.271099499|-50.13056864|-28.93268471|86.77473353|0.454574838|-1533.432289|-19.53516918|0.1997091339999999|8.804739699999999|6627.406474|0.017174033|1916.093704|713.7769663|11.59580043|0.0|0.0|1.0|2.0|4.76|0.13|3.04|1.72|124.74|2.06|1.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|-7.05|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0221|6.520000000000001e-07|0.000288|-1744.492044|-1744.446479|0.2783|245.51|544.04|0.6862699999999999|0.1415|3.8495|0.0455651|5.3762|26.0|7.5901
9d_a40|0.0|0.0|1|7.515889085|0|0|0.604992329|5.4161004020000005|-0.022152094|0|0.045555556|0.89023715|-0.146575228|0.011823978|10.3119722|-0.137738587|2|0.010101686|0.0116099239999999|0.019621984|-0.4887998529999999|0|0.601831605|0.7572844040000001|-0.3969541689999999|0.8221990920000001|0.55759121|1|-0.071656839|0.010749826|108.1468558|30.08152399|-0.031613312|-19.03015798|50.47044708|0.8664205709999999|-1.074852592|-16.01918037|-16.29154841|36.6245851|0.467275972|-553.912646|-8.395657932|0.133579429|8.023385851|4401.742338|0.0087217999999999|639.3115126|346.9019309|4.49467719|0.0|1.0|0.0|0.0|3.25|0.06|5.2|5.09|58.43|4.07|1.0|91.71|0.0|1.0|2.0|-6.13|22.0|2.0|-4.62|1.0|-5.65|7.37e-07|0.0002399999999999|2.23e-06|0.000727|1.01e-07|3.3e-05|-1677.551678|-1677.540538|0.4888|269.1|446.84|0.69986|0.4025|6.2032|0.01113991|7.9502|107.0|6.9706
8_a27|0.0|0.0|1|6.605297921|0|0|1.406757715|4.59511985|-0.077396262|2|0.039673203|1.21499748|-0.329319041|0.0040883959999999|10.93783465|0.067074515|1|0.004801929|-0.106814855|-0.187486926|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.8688656459999999|0.64927069|1|-0.092265073|0.021852066|122.0597403|106.5457267|-0.035880862|-20.94612822|61.18801154|0.751701834|-1.291711016|-17.86879446|-17.09606174|47.91445451|0.479730655|-615.4582227000001|-8.145716531|0.248298166|5.016799703|4522.989286999999|0.019394143|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|1.0|2.79|0.06|2.98|2.48|76.46|2.19|0.0|87.68|0.0|1.0|2.0|-3.23|23.0|4.0|-6.73|1.0|-3.52|0.000586|178.0|0.000299|0.0907|5.2e-07|0.000158|-1004.515654|-1004.489001|0.2336|300.38|374.88|0.64893|0.2336|3.0415|0.02665292|4.2899|6.0|8.2218
14b_a3|0.0|0.0|0|6.823286122000001|0|0|0.605016869|4.727387819|-0.1160619169999999|3|0.039799383|1.7086790859999998|-0.356087317|-0.00603969|10.31162234|-0.102362298|1|-0.004161699|-0.050943323|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|0.848135222|0.8255789570000001|1|-0.100993354|0.012828558|252.49572540000003|104.4171556|-0.036469822|-24.15156108|82.79166784|0.766915433|-1.312913604|-21.76034149|-17.83445545|50.77131401|0.487615651|-642.0403962|-8.721397057|0.233084567|4.989782639|4803.535505|0.017348996|837.1723509999999|358.3503513|8.483998032|1.0|1.0|1.0|1.0|3.18|0.06|4.28|3.71|105.82|1.04|0.0|93.25|0.0|1.0|2.0|-4.45|23.0|4.0|-6.42|0.0|-3.99|3.54e-05|0.0113|0.000103|0.0327|1.28e-07|4.08e-05|-1327.514377|-1327.4859310000002|0.2276|403.54|368.39|0.70123|0.2276|2.8743|0.02844675|3.8724|0.38|6.4202
4_a3|0.0|0.0|0|6.823286122000001|0|0|0.60501714|4.727387819|-0.161259999|1|0.035345345|1.882124381|-0.325334256|-0.008407895|10.31162267|0.0248526079999999|1|-0.007022144|0.053425134|0.127253753|-0.607238634|1|0.640351067|0.721302096|-0.028924747|0.785381728|0.628171026|1|-0.098695428|0.008006786|235.6982345|123.350856|-0.039478171|-22.30593113|77.51574252|0.866976271|-1.381735991|-24.93884341|-18.76802992|56.26480013|0.415852758|-656.8810472|-8.922372453|0.133023729|5.05182773|4885.093366|0.0100954959999999|757.6690029|347.9532383|4.799426464|1.0|0.0|1.0|1.0|2.94|0.0|5.3|5.17|80.04|3.07|1.0|92.65|0.0|1.0|2.0|-5.69|23.0|3.0|-5.21|0.0|-5.09|2.02e-06|0.00065|8.22e-06|0.00264|2.950000000000001e-08|9.48e-06|-1355.332318|-1355.303098|0.1776|208.93|338.33|0.6896|119.0|2.3542|0.02921941|3.1409|1259.0|5.9
27b_a34|0.0|0.0|1|7.412764017000001|1|1|1.4335271040000002|5.351858133|-0.016803292|1|0.042739018|0.0|-0.549928192|-0.001438963|10.95430634|-0.027175221|1|0.001228116|-0.194619338|-0.322091086|-0.463926296|1|0.820914556|0.7722228729999999|0.00102838|0.8299950709999999|0.770240631|0|-0.109683855|0.031021066|150.83624440000003|142.58786569999998|-0.037292511|-47.54648562|540.9533124|0.712312759|-1.864625537|-37.9644911|-24.553278|78.08618045|0.4072752529999999|-1227.6639|-16.16580511|0.287687241|9.124440695|6032.666081|0.022820627|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|1.0|3.54|0.12|3.94|4.11|84.99|1.83|2.0|116.33|0.0|1.0|5.0|-5.23|31.0|5.0|-6.14|0.0|-4.96|5.92e-06|0.00243|1.1e-05|0.00449|6.53e-09|2.67e-06|-1350.055377|-1350.018975|0.3621|257.4|577.39|0.70001|0.0252|11.8546|0.03640275|15.2147|0.65|6.1871
18_a15|0.0|0.0|0|0.0|0|0|1.435689019|0.0|-0.090130715|2|0.037948718|0.0|-0.319782642|-0.001044324|10.95986315|0.002685285|0|0.000539978|-0.072506962|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|-0.0374132629999999|0.765450925|0.645117465|0|-0.090730185|0.007146033|40.37881101|100.159876|-0.035181092|-33.93632895|1.833724661|0.867430881|-1.723873519|-25.27062952|-21.51621375|45.69032922|0.415796832|-1054.294474|-13.15898469|0.132569119|5.990767063|5705.360332|0.008781964|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|1.0|3.37|0.08|5.68|6.86|47.04|3.6|2.0|113.42|0.0|1.0|5.0|-6.16|29.0|4.0|-4.8|0.0|-5.93|6.86e-07|0.000265|1.18e-06|0.0004559999999999|1.0399999999999999e-10|4.01e-08|-1265.810138|-1265.770242|0.2686|272.91|535.02|0.70427|0.0066|4.2476|0.03989594|6.5864|129.0|6.8894
47s_a18|0.0|0.0|0|7.03438793|1|1|1.251176205|4.844187086|-0.045792331|0|0.035632184|0.0|-0.394481152|0.002573931|10.94702059|-0.031515152|0|0.003686393|-0.168728915|-0.252119673|-0.46304239|0|0.724028067|0.712629555|0.0109557919999999|0.745196689|0.716761234|0|-0.08106112|0.008446541|10.92659868|117.0051929|-0.030108416|-46.45326408|51.05656345|0.820470855|-2.107589125|-40.26287221|-22.79238258|59.58080589|0.4740142|-1595.466781|-17.25406952|0.179529145|9.811856136|6968.705069|0.010481057|1944.574596|1093.725912|7.934268528|1.0|0.0|1.0|2.0|4.41|0.3|4.06|3.93|76.5|3.33|3.0|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|-5.96|1.0|-5.45|1.12e-06|0.000539|3.53e-06|0.0017|3.8199999999999997e-10|1.84e-07|-1534.196027|-1534.174077|0.5203|385.29|736.36|0.6926800000000001|0.5203|2.3134|0.02195039|2.9991|616.0|6.2104
10_a15|0.0|0.0|0|0.0|0|0|1.4356889780000002|0.0|-0.0435725659999999|2|0.037209302|0.0|-0.384887119|0.001740635|10.95972828|0.010152859|0|0.0034254209999999|-0.120626133|-0.184255041|-0.391156537|2|0.8310685940000001|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|-0.101494566|0.010485777|6.497096666|38.90530741|-0.036384844|-34.36276159|0.0|0.8301726490000001|-1.928396745|-17.88541558|-21.17108692|36.83936823|0.449323734|-1122.067607|-12.31872585|0.169827351|5.555044294|6204.37804|0.0116026369999999|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|1.0|3.58|0.12|5.32|6.3|56.27|2.87|2.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|-4.97|0.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|1.51e-10|5.99e-08|-1281.088565|-1281.061184|0.1412|277.48|487.16|0.70313|0.0042|1.6654|0.02738146|3.1460000000000004|7.0|8.1549
12w_a36|0.0|-4.750262163|0|7.412764017000001|2|2|1.24014105|5.351858133|-0.297354748|2|0.041555556|0.0|-0.917874106|-0.011700732|10.96020797|-0.010726574|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.604676196|1|0.647732719|0.828393514|-0.098657593|0.8792981679999999|0.624142499|0|-0.111267166|0.021104445|112.947763|123.23411609999998|-0.041210062|-57.35989379|0.780959767|0.70536279|-2.225343322|-44.76031023|-29.58856606|77.49366829|0.4672300679999999|-1597.782567|-21.24440511|0.29463721|8.365472166|7418.252264|0.0273396629999999|2265.1925920000003|672.4630346|19.62970663|0.0|1.0|1.0|2.0|4.82|0.17|3.31|4.04|78.43|2.04|2.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|0.0|-5.07|6.26e-06|0.00291|8.6e-06|4.0|7.24e-08|3.37e-05|-1645.202839|-1645.169951|0.4508|318.88|552.55|0.69466|0.4508|5043.0|0.0328886|7.0746|23.0|7.6383
14a_a10|0.0|0.0|1|7.535296702|2|2|1.3438495730000002|5.4161004020000005|0.0437538159999999|3|0.035660377|2.070512208|-0.147427016|0.011509975|10.92970798|-0.00421565|1|0.012272222|-0.220250238|-0.344811314|-0.168193178|2|0.76857495|0.7348225290000001|-0.011977878|0.770129205|0.740051323|1|-0.070610745|0.0135610389999999|67.52851799|64.18371923|-0.018970051|-37.18086445|134.15514270000003|0.542015878|-1.270993412|-23.38784787|-13.76552695|42.07091945|0.469029865|-922.2903058|-9.988888957|0.457984122|10.0292632|6754.660977|0.0219172279999999|1701.592784|1003.968547|15.9041322|1.0|1.0|1.0|0.0|3.98|0.39|4.16|3.36|59.31|1.94|1.0|146.76|0.0|1.0|7.0|-4.21|35.0|6.0|-6.82|1.0|-4.8|6.159999999999999e-05|0.0288|1.58e-05|0.00743|6.55e-09|3.07e-06|-1489.655581|-1489.803158|0.2835|222.16|645.26|0.7047100000000001|0.0005|3.1205|-0.14757681|4.8004|74.0|7.1308
12bg_a36|0.0|0.0|0|7.412764017000001|2|2|1.29692796|5.351858133|-0.044573523|2|0.044197531|0.0|-0.414822602|-0.001012333|10.95885259|-0.0206090089999999|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|0.836170906|-0.023460562|0.892249657|0.771220556|0|-0.102664465|0.019606406|107.3347739|109.3374477|-0.036959207|-48.31008346|14.85588272|0.747867728|-1.847960372|-35.49918495|-25.35312333|65.19942617|0.46245521|-1267.656166|-17.39163005|0.252132272|7.549463377|6753.439903|0.01946912|1695.0272350000002|661.6709012|13.35534589|0.0|1.0|1.0|2.0|4.75|0.14|3.99|3.19|69.2|2.99|2.0|133.77|0.0|1.0|5.0|-5.08|31.0|4.0|-6.26|1.0|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|1.74e-08|7.83e-06|-2152.13793|-2152.104584|0.4409|318.36|554.7|0.69395|0.4409|6.6844|0.03334656|9.3601|15.0|7.8239
12a_a40|0.0|0.0|1|7.515889085|0|0|0.604990853|5.4161004020000005|-0.012791297|0|0.036587302|0.8332127109999999|-0.14667395|0.01039129|10.31197265|-0.226763788|2|0.007890601|0.018655637|0.031326603|-0.4764003679999999|0|0.58630452|0.718281767|0.023863832|0.7867243829999999|0.525051106|1|-0.074840643|0.011766311|107.5277007|30.15370934|-0.033799|-19.46913691|49.24750281|0.85136964|-1.047769006|-16.73754566|-17.23885621|38.81741016|0.476055146|-534.4045424999999|-8.792513441|0.14863036|7.563170499|4873.458436|0.010759845|627.699788|323.26151960000004|5.487955617999999|0.0|1.0|0.0|0.0|3.2|0.0|5.33|5.43|58.43|4.34|1.0|91.76|0.0|1.0|2.0|-6.41|22.0|2.0|-4.56|1.0|-5.95|3.86e-07|0.000134|1.13e-06|0.00039|6.15e-08|2.13e-05|-2097.826771|-2097.8163050000003|0.3701|400.39|429.21|0.6998800000000001|0.3701|2491.0|0.0104658999999999|3.8054|1778.0|5.7501
9a_a31|0.0|0.0|0|7.765993078999999|1|1|0.6101356720000001|5.733341277|-0.093457477|0|0.036891534|0.0|-0.723734943|-0.006189303|10.31169772|-0.0007638889999999|2|-0.0033853629999999|-0.093527289|-0.15653721|-0.542342338|0|0.8058046320000001|0.782715368|0.045292529|0.837697452|0.76226755|0|-0.122626525|0.033245595|163.6011874|197.8075471|-0.043430228|-50.50275387|95.14995868|0.737758755|-2.0846509230000003|-41.55773748|-27.87131275|86.0923113|0.484502446|-1337.8230119999998|-17.886392|0.262241245|7.812278516|6273.506211999999|0.0239033229999999|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|2.0|3.6|0.14|5.51|4.02|117.37|1.58|1.0|113.64|0.0|1.0|6.0|-5.62|30.0|5.0|-6.39|0.0|-4.77|2.42e-06|0.00101|1.7100000000000002e-05|0.00715|7.35e-09|3.07e-06|-1691.9526239999998|-1691.9137670000002|0.7028|327.21|540.01|0.7028|0.7028|5.0244|0.03885662|6.2203|0.15|6.8239
33_a47|0.0|0.0|1|6.823286122000001|0|0|1.409403453|4.727387819|-0.085712613|3|0.034691358|1.688794654|-0.183320497|0.002212256|10.98214099|0.0741098479999999|1|0.003634698|-0.147591116|-0.338113214|-0.270498605|3|0.63155995|0.82821379|0.065468525|0.8913954909999999|0.607650682|1|-0.083739854|0.022346992|30.94680001|96.50148984|-0.0272154529999999|-23.98884914|0.0|0.57681348|-1.088618103|-17.2112484|-14.56646493|44.11759955|0.4607629339999999|-582.6585971|-7.79637597|0.42318652|6.979305126|4889.09585|0.029580684|1010.133461|388.178924|15.83240237|1.0|1.0|1.0|1.0|3.08|0.11|2.96|4.04|68.52|1.52|0.0|94.28|0.0|1.0|3.0|-3.26|25.0|5.0|-6.78|1.0|-3.72|0.000546|183.0|0.000192|0.0643|8.339999999999999e-08|2.79e-05|-1123.16428|-1123.135036|0.2566|296.13|423.52|0.67508|0.2566|4.5647|0.02924367|6.2284|4.0|8.4
11b_a5|0.0|0.0|0|6.605297921|0|0|1.277648917|4.59511985|0.008093965|2|0.023988604|0.0|-0.1833048739999999|0.006121601|10.94877958|-0.0536971829999999|1|0.005685558|-0.0109928619999999|-0.017658026|-0.252164213|2|0.735954089|0.805760343|-0.0497097529999999|0.8645824520000001|0.682032125|0|-0.080664777|0.016373566|55.25128526|75.80248447|-0.029332646|-29.07084703|1.880682804|0.66824472|-1.290636432|-27.50997723|-17.60913884|55.65456427|0.456131351|-774.8021092|-10.5712171|0.33175528|8.936258446|5107.577902|0.0228838029999999|1159.458633|504.9898148|13.73773299|1.0|1.0|1.0|1.0|2.99|0.1|5.38|4.82|63.69|2.01|2.0|106.58|0.0|1.0|6.0|-4.65|27.0|4.0|-6.03|1.0|-4.69|2.26e-05|0.00853|2.04e-05|0.00767|7.109999999999997e-10|2.68e-07|-1564.761898|-1564.72614|0.5806|275.55|511.28|0.6284|0.2013|1.9569|0.03575776|2.8531|19.0|7.7212
16j_a32|0.0|-0.082980188|0|7.765993078999999|0|0|0.609420735|5.733341277|-0.086195934|0|0.046788618|2.076106145|-0.778815477|-0.002456725|10.31100263|0.021997616|3|-0.00030659|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.798237393|0.168000908|0.839271289|0.762429418|1|-0.106897203|0.023266265|34.66998636|124.4493461|-0.034287782|-54.6758122|45.81893652|0.699790508|-1.817252458|-39.13396528|-24.52188465|71.35869023|0.442735754|-1299.659886|-17.53752467|0.3002094919999999|7.357962381|6507.757122|0.021655546|1857.212797|701.9321161|15.48758085|0.0|1.0|1.0|2.0|3.86|0.33|6.49|5.24|149.27|1.57|3.0|121.3|1.0|1.0|8.0|-7.45|30.0|5.0|-5.73|0.0|-5.41|3.56e-08|1.57e-05|3.89e-06|0.00172|1.7e-08|7.5e-06|-2034.621888|-2034.593521|0.2907|341.65|631.34|0.70207|0.2907|3.4656|0.0283671|4.0992|9.0|8.0315
14ac_a23|0.0|-9.994971573|2|7.423568444|0|0|1.1979507740000002|5.351858133|-0.4422550999999999|2|0.048351548|0.544211741|-0.66443411|-0.0066006519999999|10.3132169|0.043387326|2|-0.004445662|-0.069765112|-0.287952039|-0.562985112|2|0.5562570379999999|0.7797862459999999|0.1374474|0.834426845|0.537271445|1|-0.097100967|0.016832361|57.45545019|51.99287907|-0.043970249|-55.36344264|0.327656318|0.8077820920000001|-2.330423202|-50.3831402|-33.20157553|79.43449928|0.489147172|-1759.6835030000002|-25.07023818|0.192217908|8.122941134|9203.543798|0.019122137|2178.41361|718.3324686000001|14.43896921|0.0|1.0|1.0|1.0|3.69|0.12|5.52|8.36|105.02|4.6|2.0|130.29|0.0|1.0|7.0|-7.31|38.0|10.0|-5.84|0.0|-6.65|4.92e-08|2.69e-05|2.24e-07|0.000123|9.25e-10|5.06e-07|-2304.001319|-2303.9786940000004|0.3209|309.85|627.76|0.69962|0.2391|6.3004|0.02262555|8.6341|4.0|8.3851
11_a1|0.0|0.0|0|7.423568444|1|1|1.430935838|5.351858133|-0.196819043|1|0.035620155|0.0|-0.867849442|-0.0127744789999999|10.94957487|-0.044235537|1|-0.009578125|-0.07452948|-0.117419838|-0.563650254|1|0.823460272|0.747358374|-0.069193862|0.8086124090000001|0.7846345840000001|0|-0.126108875|0.034974992|274.39137789999995|238.4902806|-0.048723884|-43.84323456|84.40380304|0.751878145|-2.143850877|-45.88191258|-28.7289904|98.43720241|0.47723847|-1264.075578|-16.93943154|0.248121855|7.43666407|5798.645137|0.02620284|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|2.0|3.25|0.05|4.28|4.23|97.33|1.95|1.0|105.71|0.0|1.0|4.0|-5.07|29.0|6.0|-6.27|0.0|-4.66|8.48e-06|0.00327|2.17e-05|0.00838|3.35e-08|1.29e-05|-1312.462371|-1312.4282380000002|0.5573|331.66|471.76|0.69914|0.3201|5.0526|0.03413353|7.1743|0.17|6.7696
21_a12|0.0|0.0|0|6.605297921|1|1|0.609915045|4.59511985|-0.058516436|3|0.037992832|0.0|-0.362168355|-0.003879878|10.31140747|-0.0546514309999999|1|-0.001825446|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.061915124|0.89838263|0.859899236|0|-0.100098765|0.012230115|75.46830038|76.35009799|-0.036878492|-25.34833425|0.0|0.770818357|-1.401382713|-17.416202300000002|-18.55810005|40.76379649|0.473492395|-705.2078018999999|-9.338859985|0.229181643|5.891343219|4652.242111|0.017360942|914.8819508|380.2468615|8.736422872|1.0|1.0|0.0|1.0|4.05|0.12|4.01|2.25|78.41|1.82|0.0|98.16|0.0|1.0|3.0|-3.82|23.0|4.0|-6.45|0.0|-3.76|0.00015|48.0|0.000173|0.0551|1.67e-07|5.3200000000000006e-05|-1327.479547|-1327.451966|0.3665|264.64|397.31|0.57644|0.1668|2327.0|0.02758166|3.2551|22.0|7.6576
13k_a6|0.0|0.0|0|7.412764017000001|1|1|1.42421381|5.351858133|-0.132667824|1|0.04162037|0.0|-0.8554679409999999|-0.009326562|10.95129637|-0.072504783|1|-0.006280295|-0.045794891|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|0.84018367|0.827754203|0|-0.127178105|0.0296987679999999|183.1261118|249.215618|-0.045420752|-61.29890279999999|113.5526088|0.7971316940000001|-2.543562101|-57.53822059|-31.53366823|103.4959988|0.426031882|-1765.8854210000002|-21.89246528|0.202868306|8.370126134|6492.211639|0.017981419|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|3.0|3.68|0.16|4.55|3.8|115.15|1.39|1.0|124.98|0.0|1.0|7.0|-5.49|33.0|5.0|-6.59|0.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|1.29e-09|5.7e-07|-1465.862962|-1465.83213|0.3971|242.53|577.68|0.70536|0.0137|8.1639|0.0308324|10.5079|46.0|7.3372
18c_a25|0.0|0.0|1|6.842683282|0|0|1.193723817|4.727387819|-0.008080236|2|0.043274232|2.069766482|-0.162271435|0.007804726|10.31285373|0.006360768|1|0.007488918|-0.038006869|-0.064145547|-0.282103688|2|0.7644072209999999|0.748718056|0.084188427|0.8005589320000001|0.7357918440000001|1|-0.0719340379999999|0.009585904|26.54367263|34.1639413|-0.026975264|-31.07074762|0.0|0.7479204509999999|-1.510614788|-21.00757374|-17.72859578|38.26446885|0.484730247|-992.8013635|-11.65153036|0.2520795489999999|7.553051762000001|6736.25597|0.014546814|1327.415719|831.3429628|9.560410146|1.0|1.0|1.0|1.0|3.58|0.11|6.29|6.11|87.72|3.08|2.0|138.65|0.0|0.0|7.0|-6.05|33.0|3.0|-5.85|0.0|-5.6|8.86e-07|0.000398|2.51e-06|0.00113|6.79e-11|3.0499999999999995e-08|-1714.597797|-1714.5777670000002|0.3558|226.01|547.87|0.70516|0.0041|6.1775|0.02003004|7.9283|88.0|7.0555
12ao_a36|0.0|0.0|0|7.412764017000001|2|2|1.297043885|5.351858133|-0.065314765|2|0.042739018|0.0|-0.410729809|0.002782748|10.94919858|-0.033032344|1|0.003724542|-0.095253274|-0.1619981409999999|-0.435820128|1|0.90500247|0.82626942|0.040831815|0.8800240009999999|0.856135378|0|-0.1019516769999999|0.017784426|85.17634667|110.7707502|-0.03775988|-44.63177966|0.0|0.7820981779999999|-2.039033535|-34.08795068|-24.98362913|63.28698809|0.462968912|-1349.115973|-16.53028876|0.217901822|8.769931502999999|5943.227395|0.016708791|1724.9956719999998|698.847203|11.05528527|0.0|0.0|1.0|2.0|4.87|0.12|3.62|2.42|69.2|2.38|1.0|133.84|0.0|1.0|6.0|-4.58|31.0|4.0|-6.34|1.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|9.66e-08|3.94e-05|-1310.361099|-1310.328652|0.6249|266.08|548.59|0.7045|0.0033|5.4691|0.03244719|7.447999999999999|0.03|7.5229
8c_a12|0.0|0.0|0|0.0|1|1|1.283851303|0.0|-0.055163114|3|0.038787879|0.0|-0.447739674|-0.004211843|10.95472932|-0.07003012|0|-0.00160589|-0.210669119|-0.370782022|-0.606245231|2|0.905486734|0.782864175|-0.10899871|0.8425863029999999|0.845077891|0|-0.101988384|0.019604202|83.24714315|81.4415307|-0.038245644|-26.55601426|0.0|0.764449832|-1.529825767|-17.44675795|-19.51587692|44.19432689|0.472503372|-780.6350769|-9.958505349|0.235550168|5.670223821|4610.945152|0.018855428|1021.17241|390.0159026|9.621493319|1.0|0.0|0.0|1.0|3.91|0.11|2.81|1.59|63.06|2.02|0.0|98.07|0.0|1.0|3.0|-3.47|24.0|5.0|-6.44|1.0|-3.72|0.000339|107.0|0.0001899999999999|0.0598|7.24e-08|2.28e-05|-1022.77302|-1022.750382|466.0|284.38|402.43|0.67318|0.1355|1.7305|0.02263772|2.4806|0.04|7.3979
