molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
3l_a32|0.0|1|1|1|0.0|0.609420748|0.0|-0.003342759|-0.0054004|0.0043645509999999|0|0.035643275|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|3|0.002942329|-0.087213805|-0.524711546|0.820540279|0.751853889|-0.136589369|-0.184582641|0.776480242|1|0.8855584879999999|-0.069304303|-0.088417589|0.012244965|-40.30321333|7.120934925|0.114441512|66.55229892|0.788236719|-1.326263838|58.10243176|0.453630671|2453.759435|514.9875423000001|-771.2752615|2415.340446|-9.750593329|6.414825717|11.74082324|5429.531532999999|-448.5272931|21.27134288|-335.2422712|565.7000781|1.0|1.0|1.0|1.0|3.54|0.35|19.0|6.17|110.94|110.16|0.0|1.0|3.0|26.0|3.0|-4.71|380.53|1.0|0.0|5.04|-6.01|2.52e-08|9.59e-06|9.7e-07|0.0|0.0|3.16e-08|3.5319|4.21|3.5319|-1789.4501510000002|629.26|1062.47|0.2876|351.04|-1789.242839|0.2876|-0.14664|3.3955|0.02547484|-1789.298086|7.9208|7.9208
4c_a46|0.0|0|0|0|0.139403726|1.134637091|2.137504882|-0.068543882|-0.005085922|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|1|0.010040825|-0.083788154|-0.421467037|0.649753668|0.726862617|0.072412685|-0.0976963169999999|0.65145414|0|0.890777395|-0.063644365|-0.087503927|0.013924723|-40.22007179|8.799732282999999|0.109222605|69.02325225|0.840753785|-1.662574604|60.67664538|0.450883931|2455.604167|562.9269925|-1050.664428|2487.942529|-11.85656505|7.172412106|13.06174141|5571.088357|-663.9676426|22.31552819|-430.6788754|696.2528933|1.0|1.0|1.0|0.0|3.8|0.38|17.0|5.24|57.01|115.03|0.0|1.0|5.0|29.0|4.0|-5.39|389.49|0.0|1.0|4.44|-5.28|2.8e-06|0.00109|5.3e-06|0.0|0.0|2.39e-08|5.4579|6.38|4.1026|-1245.392965|683.75|1176.07|0.2296|227.16|-1245.114575|0.2083|-0.17085|4.1039|0.02299741|-1245.176359|5.6972|5.6972
EW7203_a60|0.0|0|0|0|0.0|0.604984431|0.0|0.025672274|-0.00698487|0.0075638519999999|2|0.041767677|-0.092774356|0.0|-0.377182982|0.003099827|0.03824498|10.31162855|1|0.0036417359999999|-0.090115975|-0.458129101|0.80330079|0.822401103|0.002441966|-0.089945913|0.760234689|0|0.8860751579999999|-0.076068195|-0.096226348|0.020156795|-49.19385637|13.03554647|0.113924842|73.67602619|0.766837077|-1.828300603|73.82739839|0.497298165|2913.880231|573.0312689|-1182.375337|1660.077477|-15.29301513|8.310125852|16.53092404|6403.777228|-764.6507562999999|30.83771958|-345.1309687|666.0036144999999|1.0|1.0|1.0|2.0|3.21|0.13|17.0|2.6|117.47|133.97|0.0|1.0|5.0|31.0|4.0|-6.35|425.51|0.0|0.0|3.09|-4.82|1.81e-06|0.000768|1.53e-05|0.0|0.0|2e-07|5.0166|3.64|3.5192|-1667.993536|678.83|1166.44|0.2385|247.15|-1667.78681|0.0448|-0.1446599999999999|1.7676|0.03203878|-1667.848192|8.0334|8.0334
12as_a36|0.0|1|0|0|0.0|1.297043209|0.0|-0.051208473|-0.007672841|-0.073735973|2|0.041728395|0.096454203|0.0|-0.452697599|0.000584134|-0.114290948|10.95347588|1|0.0018565629999999|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.770400825|0|0.77043791|-0.082748367|-0.109492809|0.019229943|-55.75872553|12.95780416|0.22956209|154.6869148|0.768125394|-2.080363362|85.53474971|0.454761514|2904.092809|519.1478419|-1401.82114|2365.632846|-17.17446921|8.768282531|16.08155469|6224.698969|-944.5958066|33.18163581|-361.3444194|716.9974499|1.0|0.0|1.0|2.0|0.0|0.17|17.0|2.09|86.27|133.95|0.0|1.0|6.0|32.0|5.0|-7.21|423.47|0.0|0.0|1.84|-3.95|0.000154|0.0653|0.000112|0.0|0.0|1.29e-07|4.5202|4.84|3851.0|-1385.5651710000002|712.04|1207.35|0.5902|274.29|-1385.322633|0.2402|-0.1563|4.8580000000000005|0.03674596|-1385.384524|7.2291|7.2291
12c_a36|0.0|1|0|0|0.0|1.29696741|0.0|-0.087096843|-0.007667703|-0.04162109|2|0.040899471|0.085843909|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|1|0.0010871589999999|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8065052890000001|0|0.840733512|-0.073370864|-0.105624703|0.019582215|-47.12722334|12.5779546|0.159266488|102.2992907|0.75500974|-1.901244658|80.22754474|0.473610011|2785.47514|540.0159387|-1221.198398|2365.641348|-15.68788659|6.772454418|12.86584957|6256.172329|-784.3943293|32.34920911|-327.5932797|629.5017194000001|1.0|0.0|1.0|2.0|0.0|0.14|17.0|2.54|69.2|128.76|0.0|1.0|5.0|30.0|4.0|-6.49|415.88|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0|0.0|6.65e-08|3.8436|3.79|3.8436|-1692.511019|672.74|1137.55|0.3927|322.58|-1692.312906|0.3927|-0.15835|4.9812|0.02977602|-1692.3713309999998|8.0458|8.0458
6_a27|0.0|1|0|0|0.0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|-0.072298665|2|0.042942943|-0.237047381|1.221528093|-0.330715016|0.00526746|0.075248207|10.93737136|1|0.0058042269999999|-0.179319226|-0.541168953|0.678057835|0.787663648|-0.1322552659999999|0.1272522519999999|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.020552125|-38.92545695|10.17466399|0.214952384|106.4156743|0.774820398|-1.35037664|52.66373343|0.47262982|2196.1151210000003|388.6505938|-668.5259238|1193.992326|-8.486272674|5.010042219|9.500048379|4761.820508|-330.96463430000006|22.12343713|-272.1086175|373.9912084|0.0|0.0|0.0|1.0|2.49|0.11|21.0|2.79|76.46|92.65|0.0|1.0|2.0|24.0|4.0|-6.55|317.34|0.0|1.0|2.71|-3.82|0.000242|0.0768|0.000153|0.0|0.0|2.16e-07|5.5447|4.27|4.1391|-1043.806618|526.9|896.68|0.1915|223.61|-1043.678244|163.0|-0.17007|2.7521|0.02494141|-1043.728133|9.0|9.0
47j_a18|0.0|0|0|0|0.0|1.251176464|0.0|0.070097424|-0.007807275|-0.068902246|0|0.033563218|-0.048528478|0.0|-0.569931053|0.00031105|-0.006923502|10.94702285|0|0.002317206|-0.331885553|-0.48833504|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.757001264|0|0.80651845|-0.073041469|-0.094744194|0.015967126|-56.816779|12.42035127|0.19348155|150.5035248|0.764425062|-2.368604851|86.31641604|0.481373558|3172.831382|627.366638|-1842.467041|2064.803327|-20.47428768|9.597380968|18.50538303|7316.123159000001|-1433.2001369999998|34.43235841|-411.3767328|1081.726154|1.0|0.0|1.0|3.0|0.0|0.28|18.0|2.82|97.76|149.96|1.0|1.0|11.0|37.0|4.0|-6.46|499.6|0.0|0.0|2.39|-5.14|1.49e-06|0.000743|7.32e-06|1.0|0.0|1.63e-09|3.1054|8.09|3.1054|-1625.413107|839.37|1459.55|0.5439|399.25|-1624.9784550000002|0.5439|-0.1285|4.1619|0.03246539|1625.053346|7.4559|7.4559
1_a1 (SKF-104365)|0.0|0|0|0|0.0|0.626769342|2.196347317|0.011230812|-0.006055958|-0.01959813|1|0.0409444439999999|-0.091086986|0.0|-0.218014497|0.000663414|-0.10236005|10.33812228|1|0.002250781|-0.300426726|-0.505981356|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|0.0133681239999999|-31.45099608|6.18316314|0.186844249|86.42113499|0.709744919|-0.9743074|46.32985169|0.416807085|1997.193006|376.1092109|-450.6467387|1551.362941|-6.316296726|5.2735884010000005|9.042613965|4225.4765640000005|-208.4377919|19.24066156|-194.0267797|297.2783688|1.0|1.0|1.0|0.0|2.68|0.12|17.0|4.28|56.01|81.72|0.0|1.0|2.0|21.0|3.0|-6.01|297.35|0.0|1.0|3.27|-4.02|0.000159|0.0472|9.65e-05|0.0|0.0|9.93e-07|3.8901|3.45|3.8901|-1279.060907|491.18|809.96|0.2178|318.72|-1278.971649|0.2178|-0.16142|4.5773|0.02377006|-1279.017667|5.7959|5.7959
14b_a50|0.0|0|1|1|0.0|1.267593742|4.240438135|-0.092558007|-0.003935732|0.0228205129999999|2|0.030219907|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|2|0.011249462|-0.280243276|-0.306633966|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.71456262|1|0.904076348|-0.050362464|-0.076674952|0.022423099|-33.02344264|14.70317076|0.095923652|62.89861413|0.637281054|-1.533499045|64.58491917|0.445384689|2967.872393|592.81677|-1005.538915|2984.248708|-10.98912227|6.3538844910000005|11.45638132|6737.145102|-659.347336|26.29763086|-180.03459850000002|825.4425942|1.0|1.0|1.0|0.0|3.64|0.35|20.0|4.81|66.99|128.39|0.0|1.0|7.0|33.0|5.0|-6.5|441.52|0.0|1.0|3.6|-4.78|2.51e-05|0.0111|1.6800000000000002e-05|0.0|0.0|1.3900000000000001e-07|5.2834|3.05|4.0775|-1431.037684|718.64|1253.87|0.1637|234.67|-1430.72987|0.1373|-0.16874|5.3711|0.03081037|-1430.7933859999998|5.1818|5.1818
13d_a5 (GW788388)|0.0|1|0|0|0.0|1.236844097|0.0|-0.0959854909999999|-0.005668173|-0.009710199|3|0.027375887|-0.092509033|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|1|0.003668464|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.71006207|0|0.774103723|-0.086824482|-0.0844793|0.014571846|-57.42492153|9.637686167|0.2258962769999999|149.40573999999998|0.669182121|-1.605106706|70.45205183|0.488398052|2834.036315|511.985152|-1061.602956|1377.863026|-12.76608229|8.077599766|15.788837|6122.792779|-702.1345259999999|28.84397435|-223.7910275|723.0631751|0.0|1.0|1.0|2.0|2.74|0.2|23.0|4.11|92.79|121.68|0.0|1.0|6.0|32.0|5.0|-6.94|425.48|0.0|0.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|0.0|0.0|1.45e-09|4.6091|3.81|4.1706|-1390.548362|707.09|1206.73|0.5251|269.0|-1390.294368|0.1549|-0.17299|2.4867|0.04130059|-1390.355751|7.7447|7.7447
47a_a18|0.0|0|0|0|0.0|0.403918489|0.0|0.018016478|-0.006027559|-0.18843247|0|0.033641026|0.043161338|0.0|-0.464122017|-0.005483379|-0.025401815|10.35082811|0|-0.000633273|-0.358939392|-0.369841706|0.842412605|0.766261502|-0.008965701|0.089156939|0.792293789|0|0.778790861|-0.082855697|-0.099310031|0.014124484|-67.93456546|11.58086543|0.2212091389999999|181.3725215|0.7936193709999999|-2.681370849|93.5899242|0.483193636|3612.105567|638.5417107999999|-2198.494121|2250.179086|-24.3591435|10.20255289|19.74153879|8405.670404|-1802.576619|37.435301|-481.4854016|1225.939287|1.0|1.0|1.0|3.0|0.0|0.28|18.0|3.35|123.06|158.24|1.0|1.0|12.0|39.0|5.0|-6.49|547.67|0.0|0.0|2.02|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|0.0|1.0|5.4e-09|3.1947|8.82|3.1947|-2098.773074|874.47|1536.87|0.6094|388.09|2098.280307|0.6094|-131.0|2.6271|0.0339441|-2098.359766|9.0|9.0
AKLKII_a46|0.0|1|0|0|0.0|1.4316666480000002|0.0|-0.206312209|-0.003417504|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|1|0.006731579|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.687139108|1|0.837641394|-0.071827497|-0.089369278|0.010384859|-34.061229|4.924591245|0.162358606|76.99187522|0.7721395329999999|-1.161800612|49.76981906|0.47999819|2000.353437|397.2168972|-550.9360419|792.7439217|-7.464534402999999|5.83938898|11.22955511|4110.764451|-261.2587041|20.38625028|-258.10190780000005|314.0966684|1.0|0.0|1.0|1.0|1.6|0.06|21.0|3.39|67.35|85.32|0.0|1.0|2.0|22.0|4.0|-6.5|287.32|0.0|1.0|2.45|-3.58|0.000578|166.0|0.000266|0.0|0.0|6.18e-08|||||||||||||||6.7423|6.7423
11_a27|0.0|1|0|0|0.0|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|-0.003527607|2|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|0|0.005111147|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.7146215429999999|1|0.7645505|-0.079921166|-0.094820973|0.016171515|-42.27430065|8.553922917000001|0.2354494999999999|124.5410133|0.8088958709999999|-1.611956546|56.8702158|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|1646.903525|-9.595877966|5.231762955|9.562117063|5186.240841|-451.0062644|22.42732497|-326.780942|504.209846|1.0|0.0|1.0|1.0|0.0|0.35|16.0|1.67|61.88|106.33|0.0|1.0|2.0|26.0|4.0|-6.47|345.4|0.0|1.0|2.04|-4.02|0.000207|0.0716|9.45e-05|0.0|0.0|8.2e-07|3.3426|4.54|2.4836|-1122.433411|571.4|974.29|0.3492|370.92|-1122.190727|0.0793|-0.1022|3.1278|0.0226944|-1122.242519|8301.0|8301.0
1k_a5|0.0|1|0|0|0.0|1.427567903|0.0|-0.216088148|-0.0030192829999999|-0.064652321|2|0.026339869|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|1|0.003708988|0.045204303|-0.254495542|0.567806811|0.7824502320000001|-0.011552666|-0.022280685|0.558485747|0|0.7836926809999999|-0.078995018|-0.074297856|0.010892351|-40.40908188|5.571869083999999|0.216307319|110.6497654|0.724954458|-1.114467843|47.83775802|0.48165588|2171.394196|400.8898627|-570.0944662|824.0133397999999|-7.881781385|6.710535795|12.9461019|4479.484358|-291.6259112|21.25369168|-230.14624|357.34245360000006|1.0|0.0|1.0|1.0|2.02|0.0|23.0|4.76|54.46|90.44|0.0|1.0|3.0|24.0|4.0|-5.99|316.33|0.0|1.0|3.42|-4.3|0.000106|0.0336|4.970000000000001e-05|0.0|0.0|4.99e-09|4.7221|3.1|4.4063|-1050.51717|533.8|890.76|0.6242|262.56|-1050.418953|0.1239|-0.1798799999999999|1.5911|0.03133456|-1050.468159|7.3188|7.3188
13_a12|0.0|0|0|0|0.0|1.508548782|0.0|0.202052156|-0.0069874069999999|-0.0619247109999999|2|0.037948718|-0.21832579|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0|0.002279068|-0.281096572|-0.595629719|0.845823047|0.6809340620000001|-0.226526433|0.039235452|0.804066411|0|0.90006391|-0.058167326|-0.092483398|0.008188151|-28.51381164|4.01385817|0.09993609|48.98899535|0.8829921740000001|-1.2947675790000002|48.99243638|0.466560112|1812.788134|441.2142447|-634.6992622|664.9830294|-8.408963103|6.06407675|11.36787272|3647.657976|-311.13163480000003|19.42716439|-375.4880089|327.9594923|1.0|0.0|0.0|1.0|2.64|0.12|18.0|3.9|50.7|84.74|0.0|1.0|3.0|21.0|3.0|-5.49|276.34|0.0|1.0|3.22|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0|0.0|7.26e-08|4.5363|3.83|3.9329|-876.3370809|532.86|867.79|0.6528|273.31|-876.209109|0.0155|-0.16458|1.3023|0.0290811829999999|-876.258343|7.0315|7.0315
4g_a49|0.0|0|0|0|0.0|1.343847279|4.107873566|-0.087219006|-0.003686314|-0.008414823|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|0.007845545|-0.066023903|-0.311927917|0.651833607|0.7559263270000001|-0.027032199|0.144740607|0.626581708|2|0.8601878270000001|-0.061465364|-0.0666753309999999|0.018944337|-61.24875669|18.87757641|0.139812173|139.3194688|0.6273572239999999|-2.000259924|90.11923831|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|-24.82733433|9.28937554|18.19125978|11516.07629|-1986.186746|39.71443299|-253.8168226|1714.878736|0.0|0.0|1.0|1.0|4.36|0.1|42.0|7.56|116.3|198.32|0.0|0.0|7.0|51.0|7.0|-6.6|663.73|1.0|0.0|5.23|-7.43|3.3700000000000004e-08|2.24e-05|3.72e-08|0.0|1.0|2.13e-14|4.3116|6.35|3.6269|-2147.66293|985.89|1766.47|0.1389|287.56|-2147.217543|0.0265|-0.15087|3.4099|0.05838924|-2147.295787|6.9747|6.9747
46_a18|0.0|0|0|0|0.0|1.251088279|0.0|-0.001181461|-0.005378956|-0.018808538|1|0.03531746|-0.046124025|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|0|0.003512954|-0.224171123|-0.448177615|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.699483099|0|0.8265445990000001|-0.069742249|-0.076485888|0.008975181|-49.54738918|6.376289807000001|0.173455401|123.2289237|0.782232748|-1.988633091|63.70285871|0.4548138479999999|3052.94234|587.2068577|-1412.796104|1848.661552|-14.76030741|8.980343774|16.47206875|7150.333139|-1003.700904|26.56039822|-401.0164861|1056.535856|0.0|0.0|1.0|2.0|0.0|0.3|18.0|3.3|76.5|151.14|0.0|1.0|7.0|36.0|3.0|-6.14|480.6|0.0|1.0|2.93|-5.47|2.08e-06|0.000999|3.35e-06|0.0|0.0|1.51e-09|3225.0|8.11|3225.0|-1532.968527|765.33|1380.79|0.4249|384.45|-1532.493789|0.4249|-0.13224|2656.0|0.0239301|-1532.562476|6.7305|6.7305
47l_a18|0.0|0|0|0|0.0|1.251176792|0.0|0.0340353029999999|-0.006400878|-0.0603838109999999|0|0.035308642|-0.0057783619999999|0.0|-0.428858819|-0.00046896|-0.010426981|10.94702063|0|0.000787517|-0.156998637|-0.4925232479999999|0.7452092359999999|0.7435044540000001|0.00676294|-0.0973326269999999|0.733228144|0|0.803473313|-0.08034939|-0.083884237|0.009199889|-57.15119372|6.543729374|0.196526687|139.7861865|0.796109347|-2.0132216990000003|68.83398609|0.4897655489999999|2852.093627|571.4972966|-1431.971342|1427.032023|-15.91464944|9.423637134|18.46922943|6572.90106|-1018.537564|28.10487315|-421.235376|931.8364349|1.0|0.0|1.0|3.0|0.0|0.25|18.0|3.19|85.29|139.63|0.0|1.0|9.0|34.0|3.0|-6.39|454.56|0.0|0.0|2.72|-4.84|5.44e-06|0.00247|1.4499999999999998e-05|0.0|0.0|4.26e-10|3.2026|7.71|3.2026|-1455.5497369999998|764.74|1334.6|0.5019|387.13|-1455.165122|0.5019|-0.1314|2.4594|0.02606651|-1455.233431|7.4949|7.4949
17a_a10|0.0|0|0|0|0.0|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|0.021150127|3|0.036545455|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|0.01029375|-0.360142554|-0.275154041|0.7019075779999999|0.76281504|0.029106767|0.054069767|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.020088947|-39.18491085|14.20303963|0.146175016|103.34686|0.564726042|-1.488408763|76.48633670000001|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|8.621193279|16.96492079|7078.918870999999|-743.9958084|29.57794442|-91.52361858|911.2106544|0.0|1.0|1.0|0.0|3.66|0.33|21.0|2.5|76.38|142.16|0.0|1.0|6.0|35.0|6.0|-7.43|468.55|0.0|1.0|2.64|-4.32|0.00021|0.0986|4.74e-05|0.0|0.0|4.74e-08|5.5285|3.95|3.9887|-1524.52012|767.6|1326.24|0.2142|224.26|-1524.187115|0.0867|-0.16562|4.1012|0.03725238|-1524.252023|7.3098|7.3098
9_a4|0.0|0|0|0|0.0|1.300485838|2.130445484|-0.211556011|-0.00136737|0.016639331|2|0.040449735|-0.019160308|2.137757657|-0.064266379|0.010709527|-0.091393763|10.92992723|1|0.009731833|-0.076824065|-0.172904817|0.625717993|0.801082857|-0.151437311|-0.072130166|0.58669472|1|0.937102792|-0.052625548|-0.069566741|0.009037784|-28.63837014|4.918284148|0.062897208|34.22811902|0.792890434|-1.113067849|43.71760622|0.43745176|2359.945586|509.9632679|-605.7219363|2012.840082|-7.665782805|5.744374392999999|10.21134541|5387.230364999999|-329.6286606|17.76608225|-318.7769026|489.7528555|1.0|1.0|1.0|0.0|3.37|0.19|21.0|5.07|43.6|105.09|0.0|1.0|2.0|26.0|3.0|-5.56|360.84|0.0|1.0|4.17|-5.15|1.73e-05|0.0062299999999999|7.06e-06|0.0|0.0|6.9e-09|4.7284|3.87|4.0137|-1489.533032|586.24|999.93|0.1217|262.21|-1489.36688|0.0584|-0.16948|4.4343|0.02116575|-1489.41872|7.3188|7.3188
4j_a46|0.0|0|0|0|0.19521727|1.134637093|2.194310043|-0.175292207|-0.002284836|-0.012405467|1|0.048126615|-0.0529855709999999|0.0|-0.130235627|0.011968098|-0.1051618459999999|10.94638774|1|0.011684396|-0.087688953|-0.226712003|0.72796254|0.7298040140000001|-0.061823242|-0.258222236|0.728293097|0|0.949893337|-0.05924408|-0.074417476|0.01492164|-34.99059698|8.812983129|0.0501066629999999|29.59387777|0.776932317|-1.339514565|50.26191521|0.402450715|2260.870095|561.0237355|-791.1408955|2563.282153|-8.652995323999999|6.274010655|10.49957018|5077.124695|-467.2617475|18.85718615|-327.122208|642.1335502000001|0.0|1.0|1.0|0.0|3.9|0.39|17.0|5.33|39.94|110.24|0.0|1.0|4.0|27.0|3.0|-5.09|361.48|0.0|1.0|4.5|-5.31|4.16e-06|0.0015|4.86e-06|0.0|0.0|2.03e-08|5.3949|4.93|4.4093|-1132.018764|646.67|1112.13|0.2783|229.82|-1131.761156|0.1418|-0.18387|2.9043|0.02491327|-1131.817578|6.0942|6.0942
18_a47|0.0|1|1|1|0.0|1.414391819|0.0|-0.141396999|-0.004337918|-0.06345679|3|0.037919622|-0.026357805|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|0.0015586929999999|-0.053119347|-0.322800033|0.646771311|0.792196273|-0.059779939|-0.027351545|0.630969651|1|0.777824025|-0.078937385|-0.084415066|0.014741763|-49.44908758|9.234746417|0.222175975|139.1786571|0.7327484470000001|-1.5194711930000002|63.72933669|0.432077184|2800.3745940000003|487.2556678|-951.8489108|2184.962887|-11.9254166|7.018342267|12.35791568|6261.441874|-596.2708299|25.98023687|-291.6032324|628.5247532999999|1.0|0.0|1.0|2.0|2.5|0.08|27.0|6.0|79.38|119.78|0.0|0.0|4.0|31.0|5.0|-5.87|410.45|1.0|0.0|4.16|-5.37|3.13e-06|0.00129|4.29e-06|0.0|0.0|4.34e-11|4.2668|3.32|4.2222|-1354.180815|652.12|1130.76|0.4335|290.58|-1353.979194|0.0516|-0.17349|3.4464|0.04031146|-1354.037606|8.6|8.6
3_a3|0.0|0|0|0|0.0|0.605000514|0.0|0.159413311|-0.010040064|-0.114647585|1|0.034259259|-0.015653979|2.063441043|-0.3413621639999999|-0.007818326|0.0483259979999999|10.31154314|2|-0.006362643|0.081380229|-0.599804962|0.913546349|0.8083172479999999|-0.082619043|0.123113049|0.8495058259999999|1|0.7538064790000001|-0.107269779|-0.098797066|0.012617742|-48.91675544|5.753894372|0.246193521|112.2682304|0.7000038270000001|-1.086767728|55.67251784|0.415122657|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|5.025797436|8.592908408|4677.617255|-225.9941764|22.83783244|-182.4099648|302.8386149|1.0|1.0|1.0|1.0|2.39|0.0|20.0|4.07|121.17|88.36|0.0|1.0|2.0|21.0|3.0|-5.88|310.4|0.0|0.0|3.23|-4.39|3.32e-06|0.00103|4.06e-05|0.0|0.0|7.009999999999999e-07|5.8458|1.92|3.3475|-1592.873593|491.26|817.21|0.2383|212.09|-1592.792349|0.0851|-0.14599|2.1507|0.03099295|-1592.839065|5.93|5.93
19l_a38|0.0|1|0|0|0.0|1.297043246|0.0|-0.086107169|-0.007360265|-0.10490608|2|0.04391253|0.103904811|0.0|-0.426895387|-0.001197042|-0.02967593|10.94917392|1|0.000347207|-0.191751024|-0.4224000739999999|0.723755855|0.839953955|-0.032569307|-0.053823023|0.700181525|0|0.799611189|-0.079681862|-0.100870929|0.0219046379999999|-51.6277901|14.19254029|0.200388811|129.8367176|0.7374102309999999|-2.017418574|79.04689476|0.430111845|2921.048554|518.0872716|-1307.13389|2934.313773|-15.68376675|6.568874137999999|11.52660233|6705.993411|-846.9234048000001|32.82593886|-307.64756780000005|696.3887025|1.0|1.0|1.0|3.0|2.7|0.12|17.0|3.09|81.23|135.78|0.0|1.0|6.0|32.0|4.0|-6.39|427.48|0.0|0.0|3.22|-4.72|1.15e-05|0.0049|1.89e-05|0.0|0.0|5.27e-08|3.6709|4.08|3354.0|-1409.557954|660.04|1164.34|0.2883|337.75|-1409.309206|0.0233|-0.13977|6.5627|0.02856649|-1409.37001|7.8633|7.8633
18_a34|0.0|0|0|0|0.0|1.4547811819999998|1.801574074|-0.063113846|-0.014733513|-0.101546926|1|0.040527066|-0.100548575|0.0|-0.677741618|-0.001615187|-0.141332289|10.9595763|1|0.002183342|-0.478810922|-0.493450778|0.759292258|0.805756513|0.0468829359999999|-0.224951558|0.713979177|0|0.68981472|-0.090328365|-0.129784908|0.040845819|-49.86847383|22.55015528|0.31018528|171.24705480000003|0.695849945|-1.816988713|86.77082535|0.441058733|2424.18137|380.8328339|-1003.122927|1774.550004|-12.87916264|6.282442545|11.23989749|5296.289007|-553.8039936|33.52510165|-216.2496321|428.6241319|1.0|1.0|0.0|0.0|3.61|0.21|17.0|3.15|75.47|93.91|0.0|2.0|5.0|26.0|6.0|-6.26|351.36|0.0|1.0|2.89|-4.11|4.77e-05|0.0167|7.829999999999999e-05|0.0|0.0|2.22e-06|4.4335|5.07|4.1234|-1199.259634|592.04|991.93|0.3525|279.66|-1199.101028|0.0303|-0.17549|5.0935|0.02902032|-1199.158044|5.6144|5.6144
