molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
1h_a5|0.0|0|2.9516097130000003|0|6.605297921|0|0|1.427564094|-0.259241577|-0.009075016|2|0.026339869|-0.02598568|0.008031558|10.94466758|-0.044117647|1|1|0.007357977|-0.043247682|0.034752304|-0.20140246|2|0.71274658|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|0.8806402259999999|-0.069496749|0.39793593|-35.25675213|4.588992214|0.119359774|62.25239147|-18.90429957|0.484419999|0.7450549759999999|39.84574434|0.489507204|2107.271793|819.6979313999999|0.2549450239999999|6.711386288|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|409.0289917|8.268552715|1.0|1.0|1.0|2.8|2.07|23.0|-8.41|4.51|54.46|2.13|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|1.0|1.0|-4.45|3.5600000000000005e-05|0.0111|3.43|0.0|0.0|3.87e-09|-0.04124|4652.0|4.3651|-990.6346565|556.57|284.03|266.52|430.83|0.4112699999999999|0.57155|-990.472129|2.2396|-0.21921|0.031392033|-990.523098|3.3752|7.5528
7_a47|0.0|0|0.0|0|0.0|0|0|1.304326965|0.00763426|-0.143650735|2|0.04030303|-0.128433676|-0.0091074509999999|10.93671034|-0.0781924059999999|0|0|-0.00794321|-0.262805289|-0.021071408|-0.46105149|2|0.6995252890000001|0.817389583|-0.124285418|0.8755534909999999|0.671549194|0.8473227320000001|-0.095957591|0.427432212|-45.82735481|5.027768049|0.152677268|86.09912617|-30.51603217|0.0|0.816979353|50.85512286|0.405265781|2491.885862|1968.695833|0.1830206469999999|6.485224033|103.2106353|-518.7725468|25.02240371|0.0130514639999999|-357.5076454|526.6144628999999|7.36009799|1.0|1.0|1.0|2.96|3.14|22.0|-9.45|6.52|58.04|3.69|2.0|0.0|111.28|0.0|1.0|4.0|-6.47|4.0|0.0|1.0|-6.06|8.75e-07|0.000345|5.49|0.0|0.0|3.52e-10|-0.05297|3.7203|3.7203|-1647.996662|604.84|333.26|333.26|455.81|0.69314|0.69314|-1647.7863539999998|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|7.6
SB431542_a8|0.0|0|3.172627551|1|7.535296702|1|1|1.401734117|-0.007805495|-0.1950388569999999|1|0.041909722|0.096884952|-0.0075336219999999|10.94951956|-0.0453332859999999|1|1|-0.005306541|0.156874293|0.055198015|-0.494976661|1|0.76592324|0.762577159|-0.072891515|0.8220300859999999|0.7318727540000001|0.5653298489999999|-0.124595991|0.274152231|-76.82006387|20.78806656|0.434670151|260.1744351|-44.6389196|89.26670319|0.7608280590000001|97.60813043|0.476091179|2801.428659|1947.072021|0.239171941|7.360028263999999|143.157805|-803.5005528|38.35632812|0.025179219|-312.2404091|529.053307|15.07117296|0.0|0.0|0.0|3.35|2.75|23.0|-6.76|2.72|112.23|1.9|1.0|0.0|109.21|0.0|1.0|4.0|-4.4|5.0|0.0|0.0|-4.14|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07|||||||||||||||||4.1019
12be_a36|0.0|0|3.466734143|0|7.412764017000001|2|2|1.297042758|-0.148313814|-0.0419484829999999|2|0.043854875|0.118420241|0.000482522|10.95957887|0.00430921|1|1|0.002872872|0.19405344|-0.176729938|-0.3825349939999999|1|0.884226781|0.812921349|0.00734728|0.858971809|0.8350231859999999|0.798015877|-0.108962668|0.330453338|-54.15309606|23.42501577|0.201984123|140.1361326|-52.44976141|0.0|0.5660743979999999|77.57811183|0.4564615729999999|3039.9167260000004|2552.721046|0.433925602|8.773114043|301.05661160000005|-891.645944|39.14335412|0.034632557|-91.68453892|766.4854363|24.02799032|1.0|0.0|1.0|4.96|0.0|17.0|-6.79|1.9|87.66|1.42|1.0|0.0|136.74|0.0|1.0|7.0|-4.11|6.0|0.0|0.0|-4.15|7.13e-05|0.0315|2.62|1.0|0.0|1.6100000000000005e-07|-0.0518799999999999|5.2184|3.3487|-1462.0007349999998|739.48|370.25|237.59|594.44|0.40844|0.70465|-1461.68274|7.7861|-0.18969|0.03245204|-1461.747501|10.3044|7.3565
12j_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984421|0.04148877|-0.033312179|2|0.043848238|-0.02473642|0.005613018|10.31162861|-0.075816941|1|1|0.005965451|-0.0431311459999999|-0.053644471|-0.456342646|1|0.8414737059999999|0.795446883|-0.130412856|0.846470093|0.7991060659999999|0.842199041|-0.094132698|0.328405591|-47.76354083|10.09017681|0.157800959|101.9784021|-39.31313154|0.0|0.8134611009999999|57.85371764|0.476658597|2784.7999170000003|2258.891981|0.1865388989999999|8.067697897|120.550211|-786.2626307999999|28.76265258|0.01349128|-405.1466163|686.039456|8.71869951|1.0|0.0|0.0|4.76|0.0|17.0|-7.01|2.93|81.65|3.04|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|4.0|0.0|1.0|-5.15|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|-0.05106|5.1971|3.4788|-1615.096172|695.8|356.4|238.56|549.64|0.3087|0.68625|-1614.831741|4.6727|-0.1987799999999999|0.03201935|-1614.894278|5.1081|8058.0
4f_a49|0.0|0|0.0|1|7.535296702|1|1|1.343848013|0.010266272|-0.087045007|2|0.038839506|-0.087861524|0.001532832|10.92775957|0.0705130559999999|1|1|0.001714014|-0.14414265|-0.015845165|-0.46436755|2|0.69044503|0.7927086309999999|0.114367229|0.8557769120000001|0.670594896|0.7370618040000001|-0.089955514|0.480786546|-55.88123394|9.007637695|0.262938196|142.7551002|-26.51573683|59.72286429999999|0.718306291|64.88887164|0.437355335|2458.261097|1629.651745|0.2816937089999999|6.302023735|152.9378926|-424.2517893|25.29924744|0.020905063|-237.0468572|467.1194103|11.34983222|0.0|1.0|0.0|3.07|2.35|21.0|-6.54|3.8|80.9|2.03|1.0|0.0|102.08|0.0|1.0|3.0|-3.99|5.0|0.0|1.0|-4.09|8.120000000000001e-05|0.0289|2.64|0.0|0.0|2.92e-07|-0.06954|4.6249|3.7098|-1179.23587|575.01|334.21|268.08|411.94|0.39584|0.68474|-1179.029099|1.7833|-0.22471|0.03476467|-1179.080799|1.8254|7.3979
12o_a36|0.0|0|3.444418304|0|7.412764017000001|2|2|1.297042837|0.01340619|-0.079716275|2|0.040770975|0.03842353|-0.00233752|10.96036596|-0.010904454|1|1|-0.000472698|0.065221584|-0.126068378|-0.5110239679999999|1|0.859938421|0.799869816|-0.01854899|0.848816593|0.817582774|0.7592112809999999|-0.10624773|0.514457955|-59.0895896|16.85373064|0.2407887189999999|173.4105814|-55.10596064|112.1259723|0.666462845|75.94332024|0.469699889|3009.981519|2778.220342|0.333537155|7.322888607|240.2059039|-1047.013252|38.27030489|0.026586303|-239.7655413|757.7532208|19.1468529|0.0|0.0|0.0|4.97|0.0|17.0|-6.93|1.65|98.3|1.49|1.0|0.0|138.06|0.0|1.0|7.0|-3.54|5.0|0.0|0.0|-3.64|0.000227|0.0997|1.85|0.0|0.0|1.1800000000000001e-07|-0.05456|5.1927|3.8726|-1440.969954|728.07|320.16|238.77|560.88|0.36719|0.67273|-1440.671057|4.9237|-0.21151|0.04371335|-1440.734965|6.6471|7.3979
5a_a50|0.0|1|0.0|2|7.927685046000001|1|1|1.3972442980000002|-0.203248487|-0.017108794|1|0.038040936|0.017227585|0.012640587|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.161169418|1|0.699970832|0.788709546|-0.203436041|0.847812674|0.6759066159999999|0.969892876|-0.065209836|0.2814514|-20.77548565|5.435098605|0.030107124|16.06582337|-18.56865899|60.04351409|0.66527517|26.21058426|0.4528093929999999|2246.106104|1605.985157|0.33472483|5.892775027000001|178.61652859999998|-278.5298849|18.24602704|0.017576522|-176.38892919999998|462.1867149|9.379218813|1.0|0.0|1.0|3.5|3.28|20.0|-6.24|4.33|35.64|2.62|0.0|0.0|101.86|0.0|1.0|2.0|-3.89|2.0|1.0|1.0|-4.5|3.14e-05|0.0102|3.46|0.0|0.0|5.7e-07|-0.02487|5.6146|4.0159|-1029.930364|582.98|308.73|220.82|455.34|0.39948|0.6725399999999999|-1029.734933|3.9843|-0.19146|0.02452028|-1029.786489|5649.0|5.3872
21_a10|0.0|0|0.0|1|7.535296702|1|1|1.343837211|0.036507898|-0.085463279|2|0.035818182|-0.032405474|0.001533145|10.92966143|-0.003554514|1|1|0.002099681|-0.051564917|-0.0236638829999999|-0.4636733179999999|2|0.7135035209999999|0.7620337359999999|-0.005970601|0.81962595|0.68876002|0.7747854129999999|-0.084654798|0.8663152820000001|-64.32920271|13.34776629|0.225214587|159.11338909999998|-42.25440548|74.3822498|0.704106635|77.676969|0.391384102|3104.255496|2701.142106|0.295893365|8.388036625|209.0477207|-887.342515|33.03306591|0.022638817|-288.401376|746.5727327999999|15.99425187|1.0|1.0|0.0|3.5|3.17|27.0|-8.71|5.6|90.13|2.81|2.0|0.0|128.59|0.0|1.0|5.0|-5.77|6.0|0.0|0.0|-5.51|3.12e-06|0.0014|4.17|0.0|0.0|1.94e-09|-0.06082|5.9596|3.8599|-1485.499561|716.1|321.21|208.04|517.44|0.4226399999999999|0.68165|-1485.216871|1.5138|-0.2226|0.03802869|-1485.278495|1.1872|5.3188
5g_a40|0.0|0|0.0|1|8.149890544|0|1|0.604913142|0.0094595959999999|-0.190406197|0|0.044946237|-0.0602779129999999|-0.012794054|10.31198315|-0.091116241|2|2|-0.012008571|-0.104356485|0.07917206|-0.4748772539999999|0|0.795454476|0.818555255|-0.1312278909999999|0.882781953|0.7733200179999999|0.67772744|-0.14338431|0.245639795|-72.93994279|11.83520323|0.32227256|152.9506864|-32.29667648|0.0|0.745349319|84.77514603|0.488538966|2054.810452|593.8133184|0.254650681|6.193485364|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|266.8102663|12.1783403|0.0|0.0|0.0|3.13|1.96|14.0|-2.89|2.5|115.96|0.74|0.0|1.0|78.2|0.0|3.0|3.0|-4.24|5.0|0.0|1.0|-3.37|0.000426|128.0|2.17|0.0|0.0|0.0013|-0.0540299999999999|3.48|3.48|-1328.055803|489.04|356.27|356.27|367.19|0.6563|0.6563|-1327.9345529999998|4.9132|-0.19908|0.04070345|-1327.982732|6.7957|6.9101
12e_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984231|-0.0026669809999999|-0.029595542|2|0.041767677|-0.010682095|0.0043261129999999|10.31162844|-0.055954785|1|1|0.0053380919999999|-0.018475151|-0.089279071|-0.417089226|1|0.838579475|0.8246767140000001|-0.097868612|0.876441789|0.7933543279999999|0.816703705|-0.098059338|0.407218612|-52.50202674|16.08914569|0.183296295|121.5880081|-43.14823836|0.0|0.7071208529999999|68.59117243|0.46715936|2920.484542|2392.685958|0.292879147|8.069355055|194.2788429|-819.8165288|32.97692061|0.022696477|-274.7836441|704.0353382000001|15.05551106|1.0|0.0|1.0|4.72|0.0|17.0|-6.74|2.63|90.88|2.51|2.0|0.0|133.77|0.0|1.0|6.0|-5.44|5.0|0.0|0.0|-4.93|1.19e-05|0.0050799999999999|3.84|0.0|0.0|1.84e-07|-0.05044|5.0412|3.4747|-1690.3021629999998|709.98|356.82|245.94|562.76|0.3304|0.68605|-1690.030824|5551.0|-0.19804|0.03344515|-1690.092998|6.1598|7.9431
3j_a32|0.0|1|3.564417045|0|8.234564993|0|1|0.609420782|0.0053427669999999|-0.017889768|0|0.037373737|-0.029763115|-0.000202965|10.31100276|-0.052622352|3|3|0.001173363|-0.055211759|-0.052818794|-0.528541012|0|0.812195122|0.824282683|-0.084553991|0.8884057059999999|0.7557114|0.865101945|-0.095013178|0.27811778|-37.33051857|7.315176208|0.134898055|71.64373163|-26.79963418|0.0|0.7487739999999999|44.64569478|0.4482615029999999|2282.569698|1778.1826620000002|0.251226|5.900829539|133.42496409999998|-321.5956102|21.85672669|0.015301673|-264.245436|398.2788055|8.126647477|1.0|1.0|1.0|3.27|3.0|19.0|-6.69|4.93|110.94|1.94|1.0|0.0|95.74|0.0|1.0|3.0|-5.92|3.0|0.0|1.0|-4.8|1.58e-05|0.00533|3.89|0.0|0.0|2.03e-07|-0.05361|3.4982|3.4982|-1671.507439|564.55|354.42|354.42|405.19|0.7028|0.7028|-1671.351322|3.6238|-0.19859|0.02833407|-1671.402462|5.9266|8.0969
3o_a32|0.0|1|3.644417045|0|7.773594467000001|1|1|0.609420753|-0.022603806|-0.014299905|1|0.035643275|-0.064818511|-0.001411347|10.3110027|-0.090297882|3|3|0.000243592|-0.117744493|-0.061774721|-0.483580522|0|0.90022001|0.8214857240000001|-0.154436834|0.872498916|0.840991936|0.8377808240000001|-0.095457829|0.252703854|-42.51640563|7.218280399|0.162219176|93.52833522|-31.73171751|0.0|0.7850948190000001|49.73468603|0.455089918|2488.133192|2469.87467|0.214905181|6.392329273|123.9047338|-475.9757626|23.36733582|0.0130649069999999|-328.7458915|541.0877621000001|7.532642302|1.0|1.0|1.0|3.47|3.06|19.0|-7.27|4.2|122.97|1.58|1.0|0.0|112.07|0.0|1.0|3.0|-5.72|4.0|0.0|1.0|-4.73|1.87e-05|0.00714|3.46|0.0|0.0|5.35e-08|-0.05413|3.5333|3.5333|-1805.504508|620.56|350.9|350.9|464.85|0.70216|0.70216|-1805.277864|3.2729|-0.20065|0.03088166|-1805.333039|5.8476|6.6198
4d_a46|0.0|0|0.0|1|7.825245291|1|1|1.134637067|-0.1397563859999999|-0.017469934|2|0.047736111|-0.131948546|0.0116902869999999|10.96333164|-0.076521434|1|1|0.010756749|-0.206000242|-0.0814707009999999|-0.240143042|2|0.6535171|0.764741337|-0.103199079|0.8075680409999999|0.623144956|0.936057958|-0.070772596|0.290035518|-30.95621863|4.750218646|0.063942042|35.10521457|-21.33218735|74.62074724|0.813427965|35.70643728|0.441136013|2181.291783|2233.65548|0.186572035|5.757075209|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|509.0572545|4.753094337|1.0|0.0|1.0|3.78|3.5|17.0|-7.41|5.11|43.6|2.84|2.0|1.0|101.75|0.0|1.0|2.0|-4.93|3.0|1.0|1.0|-5.11|7.8e-06|0.00275|4.3|0.0|0.0|3.88e-08|-0.0396399999999999|4.4265|4.4265|-1453.840712|588.18|280.09|280.09|503.76|0.69884|0.69884|-1453.635434|3.5318|-0.22603|0.02292966|-1453.688943|3.7104|6.2865
13n_a6|0.0|0|3.425442623|0|6.842683282|0|0|1.4290206230000002|0.030890422|-0.135152403|2|0.04393617|0.058267173|-0.0093684169999999|10.95053349|-0.033224059|1|1|-0.00687003|0.100294804|-0.068956229|-0.57091314|2|0.870730542|0.7767360059999999|-0.056293641|0.832753533|0.82642394|0.70890216|-0.109392959|0.307384948|-68.88015714|12.18768927|0.29109784|199.7822434|-51.52585133|103.012404|0.748967057|81.06784641|0.47066442|2952.259627|2535.307313|0.251032943|8.872063579|172.28545730000002|-978.9911754|35.2699138|0.019904118|-341.7352549|724.3873672999999|13.66031867|1.0|1.0|1.0|3.55|1.9|27.0|-9.67|3.76|122.47|0.81|1.0|0.0|127.2|0.0|1.0|6.0|-4.64|5.0|0.0|1.0|-4.28|5.24e-05|0.0228|2.43|0.0|0.0|2.1499999999999998e-10|-0.07131|4.8185|3.3510000000000004|-1423.765005|727.69|369.99|257.31|548.09|0.55028|0.64027|-1423.451366|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|7.1249
14aa_a23|0.0|1|0.0|2|7.423568444|0|0|1.19796312|0.066582026|-0.026892547|2|0.046678487|0.031136154|0.013012022|10.313217300000002|-0.044957534|2|2|0.012103325|0.055934795|-0.074579388|-0.4506138879999999|2|0.725358161|0.75434493|-0.070471939|0.8072028240000001|0.693959193|0.924108042|-0.076107469|0.204831806|-35.51947393|12.26959478|0.075891958|51.68445972|-35.2984572|83.27171526|0.796659447|47.78906871|0.4930525229999999|2941.302235|2263.821505|0.203340553|8.000512184|138.4803717|-776.5660584|27.00633206|0.013786041|-404.0660854|733.3886349999999|9.388663605|0.0|0.0|1.0|3.63|3.68|26.0|-8.16|4.63|105.02|3.45|2.0|1.0|130.22|0.0|1.0|5.0|-6.23|4.0|0.0|0.0|-5.55|2.81e-06|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|-0.0708299999999999|3.5934|3.5934|-1708.5626|715.57|345.03|345.03|588.45|0.6805899999999999|0.6805899999999999|-1708.276011|5.8286|-0.21573|0.02033777|-1708.338059|8.3532|8451.0
17_a47|0.0|1|3.011740664|0|6.605297921|0|0|1.4168589319999998|-0.181485377|-0.019259259|3|0.031802469|-0.105849578|0.0042378929999999|10.9385382|-0.006331624|1|1|0.004477366|-0.180898239|-0.0184347939999999|-0.3004189439999999|3|0.8007970640000001|0.75807704|-0.010871607|0.814790949|0.7666613659999999|0.852282407|-0.082994667|0.522140199|-43.82821253|7.87914003|0.147717593|90.10552332|-30.88080199|0.0|0.7457517659999999|51.70735256|0.46147021|2672.497352|1573.836082|0.2542482339999999|7.055517075|155.087622|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|630.8611986000001|9.708576558|1.0|1.0|1.0|3.44|2.39|27.0|-10.1|5.44|79.38|2.26|2.0|0.0|119.83|0.0|0.0|4.0|-5.4|4.0|0.0|1.0|-5.21|6.11e-06|0.0024|4.03|0.0|0.0|7.96e-11|-0.04873|4.2784|4.2784|-1254.985125|656.78|289.79|289.79|477.67|0.6844100000000001|0.6844100000000001|-1254.737546|3.4454|-0.22479|0.04130125|-1254.795084|5.6949|8.3
14o_a23|0.0|1|0.0|2|7.423568444|0|0|1.197958066|0.18835477|-0.301504331|2|0.046090147|0.135737344|-0.002390707|10.3132174|-0.049105045|2|2|-0.0004039459999999|0.416392114|-0.0962526|-0.653629157|2|0.598213287|0.802854174|-0.072078004|0.861597051|0.575188253|0.904077943|-0.094138958|0.328340215|-51.49843925|12.835973699999998|0.0959220569999999|68.19627862|-47.58321438|0.8929505459999999|0.800301554|64.33441296|0.48945652|3399.6213840000005|2297.392496|0.199698446|9.016411722|141.97663490000002|-1094.413931|37.71512766|0.019295686|-427.001863|676.4530574|13.71836682|0.0|0.0|1.0|3.55|3.62|26.0|-7.95|6.18|114.25|3.04|2.0|1.0|126.97|0.0|1.0|7.0|-6.89|8.0|0.0|0.0|-6.0|1e-06|0.0004969999999999|4.76|0.0|0.0|1.12e-08|-0.08059|3.6989|3.6989|-2042.184285|729.11|335.19|335.19|582.89|0.58581|0.58581|-2041.934645|5.9294|-0.23229|0.02299729|-2042.000938|8.3591|8.4815
18d_a25|0.0|0|0.0|1|6.842683282|0|0|1.193723212|-0.0881447869999999|0.024310576|2|0.042843137|-0.031867489|0.006452854|10.31285314|0.016982601|1|1|0.0062422|-0.055336237|-0.035684977|-0.292727912|2|0.722349659|0.780221059|0.029728702|0.838260077|0.696372329|0.937813705|-0.076328248|0.278576218|-46.31109519|8.39885106|0.062186295|46.80695276|-43.24308488|0.389087507|0.75793699|54.70994625|0.476833495|3113.122552|2625.142499|0.24206301|9.479218984|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|883.4030667999999|10.70318668|1.0|1.0|1.0|3.66|3.57|27.0|-10.23|5.98|111.51|2.4|2.0|1.0|143.37|0.0|0.0|7.0|-6.26|4.0|0.0|1.0|-5.54|2.86e-06|0.0013599999999999|4.21|0.0|0.0|5.92e-11|-0.07287|5.6512|3.6392|-1806.848384|792.79|340.69|219.39|664.72|0.41694|0.6823899999999999|-1806.514606|3.2353|-0.2201|0.03560672|-1806.582751|4.3658|6.6345
11c_a31|0.0|0|3.336985072|0|7.765993078999999|1|1|0.6101368770000001|0.069254998|-0.141329185|0|0.037731481|-0.031640011|-0.011679927|10.31169916|-0.085216451|2|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.572548808|0|0.825336018|0.839810365|-0.139933586|0.8906705429999999|0.787929678|0.564143263|-0.14043574|0.3608415239999999|-80.82023592|20.06220362|0.435856737|255.2562173|-48.16624372|70.98337779|0.676089232|100.8824395|0.47997061|2470.585429|1770.045716|0.323910768|7.259183801|189.6959033|-626.1611682999999|36.77740577|0.029155542|-206.2506659|449.7512005|17.07472346|1.0|0.0|1.0|3.51|2.66|16.0|-5.84|3.64|125.57|1.03|1.0|0.0|97.32|0.0|2.0|6.0|-5.11|6.0|0.0|1.0|-3.98|0.000105|39.0|2.82|0.0|0.0|1.45e-06|-0.03532|3.8551|3.8551|-1559.3980869999998|622.22|321.61|321.61|512.9|0.7005899999999999|0.7005899999999999|-1559.194237|5289.0|-0.19526|0.04465349|-1559.253116|7.5091|6.8861
15c_a22|0.0|0|0.0|1|6.842683282|0|0|1.42291727|-0.134137693|-0.018518519|2|0.038137255|-0.026986769|0.003784292|10.9464374|0.006275578|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.364626967|2|0.667111824|0.773044788|0.010828071|0.8353837409999999|0.639264982|0.8665852140000001|-0.080088202|0.615901609|-48.58045253|17.68362419|0.133414786|96.05497587|-41.51455167|78.22334636|0.661775114|66.26407672|0.462157867|3079.491787|2092.620825|0.338224886|8.626398368|243.5126145|-830.2910335|32.87972244|0.0248073129999999|-232.9472639|731.8178649|17.86058304|0.0|1.0|1.0|3.49|2.85|27.0|-9.28|4.18|109.38|1.08|1.0|0.0|128.77|0.0|1.0|6.0|-4.86|6.0|0.0|0.0|-4.62|2.4e-05|0.0107|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|5.7361|3674.0|-1460.602657|715.42|337.46|216.15|575.8|0.30831|0.69113|-1460.324493|7.382000000000001|-0.22807|0.03150096|-1460.387718|9.0393|6.1325
5_a15|0.0|0|0.0|0|0.0|0|0|1.419941043|-0.222657379|-0.044921287|2|0.035982906|0.0729170329999999|0.000420839|10.95880662|0.0118220069999999|0|0|0.003194793|0.1093187759999999|-0.187421793|-0.340979744|2|0.8384601770000001|0.704479781|0.020920163|0.74438723|0.7950674740000001|0.8740541479999999|-0.0989946469999999|0.743577162|-45.57134103|24.25353664|0.125945852|93.65193084|-54.73655332|64.12413387|0.5089899720000001|69.82487767|0.486150431|2940.77098|2179.757502|0.491010028|7.795174584|365.1095806|-875.7848531999999|39.89581513|0.036380071|-13.36968593|779.0599798999999|27.05181494|1.0|1.0|1.0|3.79|3.68|24.0|-9.65|6.01|74.73|2.0|3.0|0.0|127.97|0.0|1.0|8.0|-6.16|6.0|0.0|1.0|-5.66|2.18e-06|0.000967|4.86|0.0|0.0|2.25e-10|-0.03714|4.3299|3.6257|-1470.816175|737.16|341.96|286.35|629.67|0.62664|0.70244|-1470.487858|4.3576|-0.18553|0.03640044|-1470.55517|6.35|7.8861
18_a47|0.0|1|2.969619451|0|6.605297921|0|0|1.414391819|-0.141396999|-0.06345679|3|0.037919622|-0.026357805|0.0008454789999999|10.93838451|-0.016728205|1|1|0.0015586929999999|-0.056674151|-0.02470455|-0.322800033|3|0.646771311|0.792196273|-0.027351545|0.851462739|0.630969651|0.777824025|-0.084415066|0.454324931|-49.44908758|9.234746417|0.222175975|139.1786571|-33.12615721|3.684585007|0.7327484470000001|58.68383399|0.432077184|2800.3745940000003|2184.962887|0.267251553|7.018342267|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|628.5247532999999|10.84884165|1.0|1.0|1.0|3.47|2.5|27.0|-10.36|6.0|79.38|2.63|2.0|0.0|119.78|0.0|0.0|4.0|-5.5|5.0|0.0|1.0|-5.37|4.29e-06|0.00176|4.13|0.0|0.0|4.34e-11|-0.04964|4.2668|4.2222|-1354.221126|652.12|293.65|290.58|487.81|0.4659|0.63359|-1353.979194|3.4464|-0.22313|0.04031146|-1354.037606|5.3433|8.6
24_a20|0.0|0|0.0|1|6.842683282|0|0|1.40648755|-0.217098257|0.029711934|2|0.03625|0.087887688|0.009265667|10.93106245|-0.04104|1|1|0.008780074|0.1468474119999999|-0.036258691|-0.188335708|2|0.616352201|0.74131936|-0.07179846|0.802353442|0.607038752|0.952027295|-0.067869875|0.531656762|-38.76683848|8.085691548|0.047972705|30.27049276|-27.02262995|406.1522673|0.771032243|46.85253003|0.457794721|2736.601949|1961.887639|0.228967757|6.852820269|144.47729840000002|-540.4525990000001|22.21722343|0.013436544|-342.0394805|664.4562602999999|8.478379683|1.0|1.0|1.0|3.4|3.21|27.0|-9.32|4.78|80.28|1.86|2.0|0.0|119.42|0.0|1.0|4.0|-4.89|5.0|0.0|1.0|-4.93|1.17e-05|0.00469|3.52|0.0|0.0|4.82e-10|-0.06748|5.3396|3.5876|-1291.896802|685.66|345.59|232.2|551.25|0.46668|0.44916|-1291.647083|3.6107|-0.22435|0.02922392|-1291.706729|4.3906|6.4976
13c_a5|0.0|0|2.944180713|0|6.605297921|1|1|1.377702625|-0.2071929139999999|-0.0090268969999999|3|0.024822695|-0.010689086|0.005288472|10.94530327|-0.018055556|1|1|0.006110714|-0.017427549|-0.092592608|-0.324868153|2|0.705487111|0.770478689|-0.033833834|0.822789227|0.6775573359999999|0.80019672|-0.076591149|0.4148662979999999|-50.97293525|15.25960958|0.19980328|131.7396496|-33.29709668|51.93687546|0.551328235|66.23254483|0.46617977|2793.480751|1235.709541|0.448671765|8.492261628|295.8302846|-566.0506435|29.94524142|0.0302745689999999|-67.68621352|656.208474|19.96143955|0.0|1.0|1.0|3.13|2.58|23.0|-8.09|3.29|84.0|1.16|1.0|0.0|120.88|0.0|1.0|5.0|-3.55|5.0|0.0|1.0|-3.96|0.000109|0.0446|2.15|0.0|0.0|8.170000000000001e-09|-0.05615|4706.0|4.2145|-1351.274441|676.53|294.18|263.46|513.33|0.41594|0.51479|-1351.008469|2.3276|-0.22939|0.03747691|-1351.067237|2.9732|6.9101
