molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
18_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.020185809|0.0|0.037948718|-0.094812415|0.0|-0.319782642|0.002685285|0.000539978|-0.190640601|-0.072506962|-0.145790726|-0.431836192|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0.645117465|0|-0.067562078|0.007146033|-55.48918283|40.37881101|0.163771093|100.159876|-33.93632895|1.833724661|0.867430881|-25.27062952|60.86009645|-21.51621375|45.69032922|2541.440611|-1054.294474|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|1.0|1.0|1.0|1.0|-9.98|6.86|47.04|2.0|0.0|113.42|0.0|1.0|5.0|29.0|4.0|385.43|0.0|1.0|-5.93|6.86e-07|1.18e-06|0.0|0.0|1.0399999999999999e-10|-0.03581|4543.0|3.8232|1110.18|324.29|0.2686|0.6074|0.70427|-1265.556558|-0.19371|0.03989594|6.5864|6.8894
14_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.058775738|0.0|0.037073171|-0.033982971|0.0|-0.374014235|-0.015736888|0.0034254209999999|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7933685340000001|0|-0.063809873|0.014672137|-58.79722871|92.51564418|0.112910954|72.36402409|-37.68282812|2.923143027|0.770309725|-26.20964538|68.59458198|-21.0782518|50.29869851|2612.691478|-1117.1473460000002|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|1.0|1.0|1.0|1.0|-9.82|6.3|56.27|2.0|0.0|119.95|0.0|1.0|6.0|30.0|4.0|397.47|0.0|1.0|-5.83|5.99e-07|1.47e-06|0.0|0.0|1.51e-10|-0.0338199999999999|4.4518|3.6209|1177.14|342.41|0.3131|0.65079|0.7055899999999999|-1280.809256|-0.18379|0.03885834|5.0894|7.5229
12_a1|0.0|1|0.0|0|7.423568444|1|1|0.0|-0.0455890429999999|5.351858133|0.036382114|0.076867966|0.0|-0.516204114|-0.051772288|-0.001416381|0.127560614|-0.104622651|-0.173618873|-0.487073772|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.7534284040000001|0|-0.0964711209999999|0.033770552|-60.78517756|133.6600817|0.234878615|136.3310784|-35.28166588|477.1158679|0.724666653|-32.50125347|74.99749378|-23.15625812|75.59644237|2592.245875|-972.562841|-564.5066541|31.95435864|0.024485753|-260.8074567|1342.083063|1.0|1.0|1.0|1.0|-8.2|4.41|83.82|2.0|0.0|103.47|0.0|1.0|3.0|28.0|5.0|366.37|0.0|1.0|-4.75|1.04e-05|1.77e-05|0.0|0.0|6.28e-09|-0.07042|3734.0|3.1744|1018.84|390.57|0.5867|0.69114|0.69763|-1215.922313|-0.19916|0.0296752|10.1801|5.5302
6a_a40|0.0|0|0.0|1|8.421342866|1|2|1.78213955|0.117890918|6.401917197|0.035707071|-0.146542353|0.775942224|-0.68730803|-0.230955427|-0.001171195|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0.682273668|0.801647855|-0.012261923|-0.340539542|0.657059571|1|-0.109047987|0.016399125|-73.33687786|185.06174|0.266249007|166.2999483|-45.80643937|36.84483305|0.8678518190000001|-42.542782200000005|81.37714586|-30.69915817|78.35465194|2936.1501780000003|-1320.063801|-824.5159087000001|35.37373259|0.012872604|-459.522754|1521.070502|1.0|0.0|1.0|1.0|-4.05|3.07|173.43|2.0|2.0|120.14|1.0|2.0|5.0|29.0|5.0|442.53|0.0|1.0|-4.99|7.85e-08|1.03e-05|1.0|0.0|8.950000000000001e-05|-0.0926|2.9836|2.9836|1103.4|415.55|0.4015|0.6782699999999999|0.6782699999999999|-2371.3827|-0.21255|0.01952089|9.3893|7.3979
5f_a40|0.0|0|0.0|1|8.149890544|0|1|1.656591081|-0.004886759|6.167516491000001|0.042936508|-0.085493191|0.769837491|-0.293556526|0.062183277|0.000706205|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0.7039183109999999|0.811339477|-0.465573352|0.095322868|0.680674762|1|-0.113521559|0.020236763|-50.68028366|222.1847349|0.258528569|119.4441339|-23.41506245|63.48466425|0.814393685|-24.23209217|57.61052946|-19.00510637|61.79838068|1932.388838|-608.163404|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|1.0|0.0|1.0|1.0|-3.69|2.68|101.52|0.0|2.0|78.56|0.0|3.0|3.0|20.0|3.0|284.34|0.0|1.0|-3.31|0.000108|0.000491|0.0|0.0|0.000207|-0.06227|3.8036|3.0611|793.54|405.03|0.2747|0.56507|0.69727|-1232.851443|-0.19284|0.02389588|7.6183|6.9508
12g_a40|0.0|0|0.0|1|7.515889085|0|0|1.687211672|0.037440516|5.4161004020000005|0.036630824|0.167050952|0.726175674|-0.354104815|-0.211162861|-0.003205145|0.280045216|0.063401514|0.106286677|-0.512657141|0.777835705|0.769016155|0.020185301|-0.326139923|0.6941475490000001|1|-0.0951493559999999|0.012706769|-52.24208444|130.7472028|0.129798543|68.1355805|-27.42361099|0.0|0.852031227|-26.21888031|59.29860462|-22.85591194|56.61727428|2287.970776|-731.3891821000001|-383.9305539|26.82520454|0.013442698|-369.5858437|858.4065454|1.0|0.0|0.0|1.0|-6.63|5.14|78.66|2.0|0.0|93.78|0.0|1.0|2.0|23.0|3.0|362.23|0.0|1.0|-5.79|3.43e-07|1.62e-06|0.0|0.0|2.37e-07|-0.07424|4.0224|3.1577|896.63|392.64|0.3539|0.67055|0.6988|-2172.9382|-0.20615|0.02230594|2.7075|6.1403
11f_a5|0.0|1|0.0|0|6.605297921|1|1|0.0|-0.251797205|4.59511985|0.021060606|-0.083432989|0.0|-0.227966183|-0.0080939669999999|0.008309782|-0.1323098|-0.128153787|-0.203228986|-0.230681941|0.785419245|0.756843253|-0.008110526|-0.016518403|0.750555185|0|-0.068361657|0.0221464629999999|-51.92819555|70.39517801|0.152643862|106.23633909999998|-36.14073513|13.29510896|0.5109475960000001|-33.11311829|73.05195434|-15.48735657|62.99140465|2853.401015|-882.7793242999999|-614.3924972|30.31104695|0.030351311|-15.23851001|1727.7296760000002|0.0|1.0|1.0|1.0|-8.67|3.53|76.16|1.0|0.0|126.79|0.0|1.0|7.0|32.0|6.0|427.5|1.0|0.0|-4.26|0.000112|5.479999999999999e-05|0.0|0.0|2.12e-09|-0.03862|4.4523|4.1356|1239.35|299.8|0.5834|0.6593600000000001|0.64937|-1391.444853|-0.20772|0.03804804|2.9697|7.9208
3h_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.0|0.01077056|5.733341277|0.037731481|0.014517903|2.243113495|-0.269379119|-0.111111111|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0.84279263|0.7926338540000001|-0.169197453|-0.2|0.8030743229999999|1|-0.07183387|0.0111539339999999|-55.27575363|76.38838542|0.12119737|75.87946135|-34.60714056|0.0|0.7734940029999999|-28.15732254|62.63332945|-17.27367301|51.95714963|2398.020434|-829.1363044|-519.1071084|22.33200639|0.011751781|-342.4592076|1071.936307|1.0|1.0|1.0|1.0|-8.47|6.24|110.94|2.0|0.0|112.28|0.0|1.0|7.0|26.0|3.0|382.55|0.0|1.0|-6.15|5.8700000000000014e-09|7.140000000000001e-07|0.0|0.0|3.37e-09|-0.05318|3.5552|3.5552|1127.45|348.74|0.2926|0.70257|0.70257|-1790.440663|-0.20059|0.02690554|5.8749|8.1549
13c_a6|0.0|1|0.0|0|7.412764017000001|1|1|0.0|-0.046663393|5.351858133|0.040821256|0.049627353|0.0|-0.605286688|-0.0942387559999999|-0.000899678|0.081059709|-0.106686991|-0.174259072|-0.490486317|0.845481322|0.780680481|0.085414885|-0.167542194|0.7995080809999999|0|-0.093635525|0.030547186|-75.71763296|157.60887419999997|0.213190168|145.12291069999998|-51.54254258|567.1031411|0.772032541|-43.38886312|88.21184769|-27.1440571|84.53371376|2880.850692|-1438.635026|-979.308309|35.15921372|0.018354398|-370.3562372|1863.438327|1.0|1.0|1.0|2.0|-9.4|4.57|95.85|2.0|0.0|121.6|0.0|1.0|6.0|32.0|5.0|423.47|0.0|1.0|-5.27|1.11e-06|5.42e-06|0.0|0.0|3.96e-10|-0.05015|5.992000000000001|3.6519|1217.77|339.5|0.5471|0.48478|0.7008800000000001|-1389.122252|-0.1999|0.0276450999999999|9.2467|7.1367
8_a1 (SB-202620)|0.0|1|0.0|0|6.86171134|0|0|0.0|0.106916453|4.727387819|0.037578348|-0.0443137679999999|0.0|-0.606562911|0.037553634|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|-0.612004804|0.674381582|0.743088715|-0.042789124|0.063001656|0.658433571|0|-0.117682533|0.015526845|-59.72618401|208.2071465|0.351032497|199.1596945|-33.88588996|64.70432539|0.7742395870000001|-37.88089785|70.8721358|-23.30777912|75.57687443|2431.842132|-955.6189441|-542.1742393|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|1.0|1.0|0.0|2.0|-8.02|5.06|78.87|2.0|0.0|99.61|0.0|1.0|4.0|27.0|5.0|359.35|0.0|1.0|-4.7|1.14e-05|1.98e-05|0.0|0.0|9.53e-09|-0.0736899999999999|3.4052|3.4052|977.87|364.11|0.5339|0.7026600000000001|0.7026600000000001|-1222.9606720000002|-0.2105199999999999|0.16177304|5.5005|6.3979
5d_a40|0.0|0|0.0|1|8.149890544|0|1|1.601200869|-0.071479892|6.167516491000001|0.044526749|-0.1031436519999999|0.716041667|-0.1868684619999999|0.029272031|0.006642869|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.483934049|1|-0.086193996|0.022027556|-43.26473143|181.4728912|0.245989948|112.88660690000002|-19.85450535|53.85026982|0.8111805740000001|-18.15211073|49.97858532|-17.30589257|49.66367051|1974.583878|-519.1767771000001|-238.2540642|21.3342049|0.014630084|-285.606135|640.0261471|1.0|0.0|0.0|0.0|-4.32|3.64|75.5|0.0|1.0|74.11|0.0|2.0|3.0|20.0|4.0|287.31|1.0|1.0|-3.82|5.9e-05|0.000152|0.0|0.0|4.7600000000000005e-05|-0.06796|3.7374|3.7374|765.69|331.74|0.4493|0.69613|0.69613|-1276.751174|-0.2164699999999999|0.01667985|9.2439|7.7212
25_a47|0.0|0|0.0|1|6.86171134|0|0|1.234859637|0.037667531|4.727387819|0.043695652|-0.055724653|1.087932079|-0.486951604|0.002716049|-0.00269275|-0.120903298|-0.108691353|-0.235822787|-0.545763902|0.6553889970000001|0.8462332770000001|-0.077710529|0.004104478|0.622598899|1|-0.073339312|0.020224271|-53.40631957|11.20142696|0.213041681|129.3338553|-32.42203672|51.5831002|0.6238742279999999|-27.0291331|71.17072517|-18.98891362|56.80080434|2704.5905190000003|-854.5011131000001|-518.7525876|30.43708613|0.029261935|-150.4037281|1369.668876|0.0|1.0|1.0|2.0|-8.01|4.95|84.73|2.0|0.0|109.7|0.0|1.0|5.0|29.0|5.0|410.83|0.0|1.0|-4.82|1.01e-05|1.52e-05|0.0|0.0|9.79e-09|-0.06331|4.8002|3.9878|1062.81|310.91|287.0|0.53663|0.68761|-1735.2218059999998|-0.22919|0.0285712999999999|5.1625|7.8
14m_a23|0.0|0|-4.405643132|2|7.423568444|0|0|3.1160758160000004|0.05521348|5.351858133|0.0431917209999999|0.028217372|0.665608656|-0.482182526|-0.050626415|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.5415996160000001|1|-0.072795329|0.017992415|-62.09952738|47.23604193|0.0741882|51.59888942|-43.19105542|0.0|0.7958339090000001|-35.21393496|74.61692699|-27.32379205|63.1440955|3255.247038|-1366.189602|-950.2032192|34.33353583|0.017997351|-411.5129154|1716.6767920000002|1.0|0.0|1.0|1.0|-8.23|6.19|105.02|2.0|1.0|125.29|0.0|1.0|6.0|34.0|7.0|479.48|0.0|0.0|-5.79|4.1200000000000004e-07|1.61e-06|0.0|0.0|5.94e-09|-0.08347|3.6774|3.6774|1209.21|337.15|0.3335|0.65552|0.65552|-1966.721362|-0.23555|0.02296475|8.5477|8.5171
4R4k_a46|0.0|0|0.173180233|1|7.825245291|1|1|2.145043462|-0.050636784|5.587248657999999|0.0510113959999999|-0.104665424|0.0|-0.252970193|-0.1032662209999999|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0|-0.089699228|0.007883196|-45.72566346|173.3171354|0.109374836|58.20005971|-24.33134018|0.0|0.866681099|-25.39807111|49.58292992|-16.19450581|51.92513282|2105.035168|-777.3362788|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|1.0|1.0|1.0|1.0|-6.61|4.77|50.94|1.0|0.0|100.96|0.0|1.0|2.0|25.0|3.0|333.43|1.0|1.0|-4.83|1.5e-05|1.4800000000000002e-05|0.0|0.0|2.48e-07|-0.02045|5.2965|4.1392|994.13|299.53|0.2896|0.54119|0.68404|-1053.202129|-0.19529|0.0257622|1.9753|7.0132
7f_a10|0.0|0|-4.8022906380000006|1|7.535296702|1|1|1.924772416|0.103083789|5.4161004020000005|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|-0.0971900919999999|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.009545801|-0.137271684|0.5209683970000001|1|-0.064238302|0.00797443|-53.02456669|15.96885516|0.068226214|38.0022453|-29.53487321|0.3440879|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|2803.359424|-954.4422004|-531.6277179|24.71113795|0.012813716|-358.4725202|1161.423484|1.0|0.0|1.0|0.0|-8.13|6.57|52.83|2.0|0.0|106.77|0.0|1.0|4.0|30.0|7.0|410.39|0.0|0.0|-5.6|2.9e-06|2.52e-06|0.0|0.0|7.38e-09|-0.0613|5.7757|3.6256|1034.38|341.96|348.0|0.34467|0.6833600000000001|-1442.001311|-0.2175699999999999|0.01616879|3.2524|6.8508
17d_a50|0.0|0|0.0|2|8.105609402|2|2|4.380250483|-0.152030219|6.042632834|0.031990741|0.006071856|2.234730384|-0.140830095|-0.125540541|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|0.754575205|0.748516466|-0.1921395789999999|-0.2177003589999999|0.7276268779999999|1|-0.044172353|0.0152123589999999|-48.40178147|5.007868064|0.070113177|48.62532158|-33.56790124|86.38197811|0.75405703|-21.24595322|57.5414543|-17.74731987|41.18485076|2824.70142|-1064.839192|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|0.0|1.0|1.0|0.0|-7.07|4.29|51.77|2.0|0.0|133.19|0.0|1.0|6.0|32.0|4.0|424.54|1.0|0.0|-4.88|3.17e-05|1.31e-05|0.0|0.0|8.55e-08|-0.03251|4.0506|4.0506|1263.22|306.09|0.1819|0.66103|0.66103|-1335.649722|-0.19967|0.02625058|7.9942|7.1308
16a_a23|0.0|0|0.0|2|7.423568444|1|1|3.411338761|-0.0147904689999999|5.351858133|0.046283951|0.062601621|0.759926978|-0.302174246|-0.071458049|0.01226642|0.115499047|-0.181609054|-0.335065967|-0.380779155|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.7199622309999999|1|-0.041095401|0.021379172|-47.06687604|9.922436905|0.0651629059999999|42.07919382|-30.39361398|91.92609822|0.585920722|-17.13669862|65.21027197|-16.6118386|40.34319246|2924.629647|-847.2037686000001|-547.0850515999999|28.35168303|0.02809646|-110.9672657|1445.935835|1.0|0.0|0.0|1.0|-5.27|2.52|108.26|1.0|1.0|125.79|0.0|2.0|5.0|31.0|4.0|427.5|0.0|0.0|-4.31|2.6e-05|4.86e-05|0.0|0.0|5.38e-06|-0.0502|1.6239|1.6239|1172.0|763.49|0.2066|0.96307|0.96307|-1685.580443|-0.12645|0.03391189|18.4446|7.4037
12ax_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.0943348109999999|5.351858133|0.043383838|0.075802407|0.0|-0.414810497|-0.034663063|-0.00097037|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|0.884841888|0.836170906|-0.0394369539999999|-0.056676035|0.771220556|0|-0.073739612|0.019128091|-72.11700812|36.17982162|0.153162279|102.4490387|-48.23849712|1.236876307|0.7648530440000001|-32.99232962|84.58859134|-25.96212292|62.11847297|2926.929456|-1298.106146|-868.2929481000001|33.94393618|0.018645135|-354.3162187|1697.196809|1.0|0.0|0.0|2.0|-7.76|3.19|69.2|2.0|0.0|133.77|0.0|1.0|5.0|31.0|4.0|450.32|1.0|1.0|-5.18|8.27e-06|6.55e-06|0.0|0.0|1.74e-08|-0.05596|5.2372|3.8889|1182.31|318.82|0.5236|0.39564|0.69348|-2151.910753|-0.21324|0.03044421|6.0402|7.9208
12bf_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.024689509|5.351858133|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.0206090089999999|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.632625562|0|-0.090461753|0.0217611939999999|-71.01192632|87.14111344|0.320859336|206.6543367|-45.73631152|0.0|0.7054709690000001|-37.52534442|86.28460578|-24.14405495|72.27889645|2902.591295|-1207.2027480000002|-777.5172959|34.22402339|0.02371294|-264.6734075|1711.2011699999998|1.0|0.0|0.0|2.0|-7.12|3.0|69.2|1.0|0.0|123.67|0.0|1.0|5.0|31.0|6.0|417.41|1.0|0.0|-4.32|0.000102|4.81e-05|0.0|0.0|7.599999999999999e-08|-0.0571299999999999|5.2319|3874.0|1120.94|320.04|0.4518|0.40663|0.69292|-1431.187555|-0.2139|0.03299488|7.5932|8.2218
17_a4|0.0|0|-4.533317957|1|7.535296702|1|1|1.690442177|-0.188642713|5.4161004020000005|0.043084795|-0.01849014|0.0|-0.25315101|-0.094767116|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|0.49887819|0.772721853|0.0147116789999999|-0.12969185|0.484393047|0|-0.0887214819999999|0.01061251|-46.06264282|17.08736223|0.111208775|57.34712812|-23.75316417|0.0|0.861696586|-23.59250328|52.67753395|-21.75180355|51.22364842|2351.601697|-783.0649279|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|1.0|0.0|0.0|0.0|-6.56|6.26|30.71|1.0|0.0|85.09|0.0|1.0|3.0|25.0|6.0|345.29|0.0|1.0|-4.81|4.39e-05|1.5399999999999998e-05|0.0|0.0|2.74e-07|-0.04186|4.3363|4.3363|873.5|285.92|0.2045|0.47353|0.47353|-1255.881628|-0.21745|0.02636403|6.3221|6057.0
11_a4|0.0|0|0.0|1|7.535296702|1|1|2.159635561|-0.20567828|5.4161004020000005|0.03617284|-0.017835936|2.216390726|-0.056016567|-0.0043410079999999|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|0.6575743310000001|0.820318166|-0.163623353|-0.007574475|0.647727179|1|-0.054262142|0.009336075|-37.74083422|12.88007087|0.069886591|40.38918044|-21.81135655|59.55648883|0.7560913159999999|-18.12338426|44.63993001|-13.65094004|36.75497433|2452.527871|-641.5941818|-370.7930613|18.0546182|0.011937709|-296.0029432|848.5670554999999|1.0|1.0|1.0|0.0|-8.05|5.22|68.9|2.0|0.0|111.64|0.0|1.0|4.0|27.0|3.0|372.49|0.0|1.0|-4.97|7.27e-06|1.06e-05|0.0|0.0|8.89e-09|-0.05582|4907.0|3.78|1071.03|328.0|151.0|0.4444|0.65942|-1467.20045|-0.2146699999999999|0.02336674|5.3012|6.9586
18c_a25|0.0|0|0.0|1|6.842683282|0|0|1.959418462|-0.087958541|4.727387819|0.043274232|0.007241543|2.069766482|-0.162271435|0.006360768|0.007488918|0.01222181|-0.038006869|-0.064145547|-0.282103688|0.7644072209999999|0.748718056|0.084188427|0.0114970419999999|0.7357918440000001|1|-0.048636087|0.009585904|-47.27625541|26.54367263|0.05198276|34.1639413|-31.07074762|0.0|0.7479204509999999|-21.00757374|56.83666555|-17.72859578|38.26446885|2917.369488|-992.8013635|-652.4856999|23.70385212|0.014546814|-325.8749539|1327.415719|1.0|1.0|1.0|1.0|-10.17|6.11|87.72|2.0|1.0|138.65|0.0|0.0|7.0|33.0|3.0|449.57|0.0|1.0|-5.6|8.86e-07|2.51e-06|0.0|0.0|6.79e-11|-0.0622|5.4858|3.3396|1243.76|371.26|0.3558|0.31993|0.70516|-1714.280779|-0.19532|0.02003004|7.9283|7.0555
19c_a38|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.085545751|5.351858133|0.04508642|0.02192428|0.0|-0.449745181|-0.0431896509999999|-0.002443797|0.04814981|-0.09493054|-0.20848518|-0.434836855|0.7163622890000001|0.846765471|0.073931688|-0.071918235|0.6885713729999999|0|-0.0918007669999999|0.024315945|-68.18641054|139.1570837|0.240808376|151.612258|-42.92996714|4.848162625|0.7187071909999999|-36.38913762|82.74311399|-24.06579196|73.10674676|2967.98627|-1227.35539|-772.7394084|33.48483537|0.023120664|-275.39483110000003|1707.726604|1.0|0.0|1.0|3.0|-6.92|2.42|105.02|1.0|0.0|130.41|0.0|1.0|5.0|32.0|5.0|426.45|0.0|0.0|-4.12|4.46e-05|7.55e-05|0.0|0.0|1.2099999999999998e-07|-0.05691|5.8832|3.8322|1138.6|323.53|0.2961|0.2597|0.6279899999999999|-1424.1880119999998|-0.21303|0.03740877|3.2846|8.0348
17_a12|0.0|0|0.0|0|6.823286122000001|1|1|0.0|0.132275232|4.727387819|0.035816993|-0.210594127|0.0|-0.38018419|-0.070249784|-0.000651751|-0.3748198379999999|-0.113649923|-0.202276514|-0.559137213|0.918713011|0.8198617429999999|-0.043392747|-0.11976662|0.859088647|0|-0.069570363|0.011226177|-50.13411606|69.36398419|0.141880635|73.93273708|-26.12444199|0.0|0.786701219|-18.89085387|57.97616997|-18.34174978|42.10235809|2246.161353|-752.0117408|-391.8666299|23.31475957|0.015049295|-298.7949107|955.9051425|1.0|1.0|1.0|1.0|-7.16|2.56|78.41|0.0|0.0|103.12|0.0|1.0|3.0|24.0|4.0|333.41|1.0|1.0|-4.24|3.1e-05|5.7100000000000006e-05|0.0|0.0|6.97e-08|-0.06322|4.4014|3.7723|933.62|328.67|0.2213|0.39539|0.62783|-1366.638303|-0.21781|0.02800938|2.9806|7.7959
1g_a5|0.0|1|0.0|0|6.605297921|0|0|0.0|-0.203595168|4.59511985|0.027447447|-0.011534568|0.0|-0.172437603|-0.0353243789999999|0.006957291|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|0.74740095|0.7778380309999999|0.030722968|-0.067172264|0.717355058|0|-0.070108797|0.020418692|-39.8807456|74.51397212|0.134079034|71.90752413|-21.388323|0.589719781|0.61393343|-20.16505667|54.34919851|-14.59051668|48.55052611|2243.103668|-598.211184|-320.82484500000004|23.76563316|0.02697793|-122.2065919|974.3909596|1.0|1.0|1.0|1.0|-8.14|4.21|63.69|0.0|0.0|96.98|0.0|1.0|4.0|25.0|4.0|328.37|1.0|1.0|-4.2|9.27e-05|6.29e-05|0.0|0.0|7.190000000000001e-09|-0.0393|4.7822|4.1733|961.17|297.09|0.1769|0.4386899999999999|0.66164|-1065.675316|-0.20972|0.02730461|5.2707|6.9393
13p_a6|0.0|1|0.0|0|6.842683282|0|0|0.0|0.024837222|4.727387819|0.042959184|0.072850973|1.633493259|-0.634109842|-0.072853186|-0.005708558|0.123575608|-0.068532678|-0.116250572|-0.573014008|0.865935935|0.784414352|-0.059663359|-0.125636943|0.8244206940000001|1|-0.099405155|0.01730144|-76.17631587|80.30786544|0.273479442|194.0233618|-54.04422654|107.5669533|0.76005742|-50.03427239|89.17529231|-26.72853188|82.79893305|3016.078786|-1523.526317|-1080.8845310000002|35.16646396|0.018322293|-369.0018868|2004.488446|1.0|1.0|1.0|3.0|-10.06|4.01|122.47|1.0|0.0|132.01|0.0|0.0|7.0|34.0|5.0|449.51|0.0|1.0|-4.55|8.11e-06|2.79e-05|0.0|0.0|8.73e-11|-0.0746|4.7973|2.9837|1283.98|415.53|0.4132|0.47508|0.7056600000000001|-1462.740542|-0.1971099999999999|0.03807447|12163.0|7.0362
47o_a18|0.0|0|0.0|0|7.03438793|1|1|0.0|0.052875948|4.844187086|0.037484277|-0.006238734|0.0|-0.4339284229999999|-0.038296569|0.000787517|-0.009467295|-0.103458566|-0.156998637|-0.490807196|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.733228144|0|-0.077288013|0.008692675|-64.2280736|77.37089184|0.193127002|140.2610102|-46.6464782|82.54478365|0.872753077|-40.76618466|70.23090572|-25.08909125|62.44459815|2857.120021|-1605.70184|-1166.161955|28.74706708|0.008265369|-541.4335917000001|1839.812293|1.0|1.0|1.0|3.0|-9.37|3.0|85.29|3.0|1.0|139.63|0.0|1.0|9.0|34.0|3.0|454.56|0.0|1.0|-5.08|2.19e-06|8.38e-06|0.0|0.0|4.26e-10|-0.0502|3.22|3.22|1352.29|385.04|0.5065|0.69248|0.69248|-1455.162559|-0.18223|0.02736851|2.8284|7.3279
17_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.046866421|0.0|0.036595745|-0.033968088|0.0|-0.442454151|-0.0141953639999999|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|-0.461493931|0.769376831|0.721188086|0.001376853|-0.023779626|0.740986227|0|-0.052869016|0.012890299|-61.17023228|34.35335309|0.119540765|91.58201681|-46.86345493|58.47512431|0.653207369|-31.03055741|77.82445248|-20.73567196|50.37922222|2852.085573|-1223.4046460000002|-937.2690986|31.74439379|0.0217385279999999|-234.74904|1872.919233|1.0|1.0|1.0|1.0|-9.72|6.0|67.35|2.0|0.0|131.36|0.0|1.0|7.0|33.0|4.0|438.52|0.0|1.0|-5.65|1.19e-06|2.26e-06|0.0|0.0|1.9199999999999998e-10|-0.03936|4.1461|3.8006|1298.37|326.22|0.7247|0.68787|0.7045100000000001|-1413.559128|-0.19509|0.04051306|7.1743|7.9208
