molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GRAV|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
7e_a8|1|0|0|3.038052327|0.0|7.05012252|0|1.394799915|1.3496955309999998|-0.150447714|-0.006027596|4.844187086|-0.052939815|0|0.043758865|-0.03633378|0.0|0.0024398329999999|-0.11032771|10.94332434|-0.0446343779999999|1|1|0.002669179|0.034227147|-0.341022848|0.5897105770000001|-0.023521398|0.790500031|0|0.8291560379999999|-0.08608941|0.0215993429999999|-51.4880895|12.91806855|86.03149870000001|0.170843962|-0.037446454|-31.72369068|63.5628736|0.776001552|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2605.914474|2032.501296|-13.39444718|5808.479788000001|0.018708212|-330.14031780000005|1298.726412|519.5762494|11.18895001|0.0|1.0|0.04|-8.29|5.16|4.94|70.81|2.0|0.0|4.0|-5.75|29.0|-5.43|0.0|4.31|1.78e-06|0.000686|4.54|5.07e-09|1.95e-06|3.8142|6.32|3.2363|622.23|1060.05|544.55|0.6998300000000001|-1300.271093|0.02845071|11.4436|35.1|4.4547
14t_a23|0|1|1|0.0|0.0|7.423568444|0|1.197962538|3.410065804|0.04919958|-0.005383494|5.351858133|-0.024472753|2|0.045277778|0.073534004|0.758345646|0.01269616|-0.041339801|10.31321779|-0.093434862|2|2|0.01180744|-0.074441567|-0.4515027279999999|0.725800261|0.113493155|0.820002545|1|0.920956836|-0.0553915009999999|0.017433037|-36.09926385|11.36130649|36.6149406|0.079043164|-0.033286443|-33.66111722|42.20767549|0.799945841|-23.52629623|61.0040156|-21.69314909|47.46057034|0.465981891|2878.4071670000003|2286.063655|-14.13766923|6523.656379|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|9.353660614|1.0|1.0|0.09|-7.78|3.88|4.33|105.02|2.0|1.0|5.0|-5.85|31.0|-6.1|0.0|3.78|1.43e-06|0.000608|3.94|1.65e-08|7.03e-06|3.9855|3.79|3.2060000000000004|692.08|1184.43|534.86|0.5824199999999999|-1668.980578|0.02135191|8.3062|4.0|8.3979
8_a4|0|0|0|0.0|0.0|7.535296702|1|1.304250488|2.126514848|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|2|0.038726287|-0.072752231|1.987684188|0.010647563|-0.011835327|10.9295757|0.05775266|1|1|0.009595591|-0.048133994|-0.150276481|0.619844116|-0.07377839|0.879500982|1|0.925132446|-0.05397993|0.0103751219999999|-27.90231822|5.362918401|11.02158946|0.074867554|-0.024598141|-17.52616744|37.17889653|0.7261541020000001|-14.42275611|41.57817329|-12.71482105|33.26523662|0.428884426|2297.5526170000003|1737.932042|-6.572312789|5162.482272|0.0148422489999999|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|0.0|0.15|-7.78|4.63|4.76|43.6|1.0|0.0|2.0|-4.35|25.0|-5.76|1.0|3.85|4.49e-05|0.0156|3.74|1.65e-08|5.72e-06|5.3544|3.29|3.9863|561.6|949.09|391.01|0.30471|-1450.071352|0.0252645|5.7488|54.0|7.2676
12ab_a36|1|0|0|3.458948649|0.0|7.412764017000001|2|1.297042596|0.0|-0.064515677|-0.007034881|5.351858133|0.000258844|2|0.039951691|0.035377607|0.0|0.000939229|-0.032623802|10.9540584|-0.029080933|1|1|0.002112069|-0.096853381|-0.4186639029999999|0.86559137|-0.0852411419999999|0.888163057|0|0.8410557559999999|-0.079202413|0.024102201|-54.63243106|16.62527454|116.6804416|0.158944244|-0.033434841|-45.21303385|15.55386871|0.679025324|-37.68448987|82.3666474|-23.06276515|71.2577056|0.484987413|2902.39241|2390.849902|-15.90828969|6314.697413|0.024384271|-246.9770378|1834.083759|708.5476357999999|16.81984117|0.0|2.0|0.17|-7.05|3.14|1.95|92.99|1.0|0.0|6.0|-3.92|32.0|-7.21|0.0|1.8|0.0001199999999999|0.0503|2.33|8.95e-08|3.76e-05|3.8845|3.23|3.8845|712.73|1201.64|564.58|0.69294|-1364.236757|0.04167456|5.3228|11.0|7.9586
4f_a49|0|0|0|0.0|0.0|7.535296702|1|1.343848013|2.066693174|0.010266272|-0.008903208|5.4161004020000005|-0.087045007|2|0.038839506|-0.087861524|1.5830545580000002|0.001532832|-0.064058097|10.92775957|0.0705130559999999|1|1|0.001714014|-0.015845165|-0.46436755|0.69044503|-0.00953448|0.8557769120000001|1|0.7370618040000001|-0.102926696|0.016591015|-55.88123394|9.007637695|193.615884|0.262938196|-0.033471819|-26.51573683|59.72286429999999|0.718306291|-30.33918719|60.18871783|-18.1726086|64.88887164|0.437355335|2458.261097|1629.651745|-9.866320682|5422.650822|0.020905063|-237.0468572|1087.86764|467.1194103|11.34983222|0.0|1.0|0.14|-6.54|3.42|3.8|80.9|1.0|0.0|3.0|-3.99|27.0|-6.6|0.0|2.85|0.000102|0.0365|2.64|2.92e-07|0.000104|4.6249|4.07|3.7098|575.01|982.46|411.94|0.39584|-1179.029099|0.03476467|1.8254|0.04|7.3979
16d_a32|1|1|1|3.311658163|0.0|7.765993078999999|0|0.609420775|0.0|0.170838661|-0.017249763|5.733341277|-0.087123461|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|3|-0.005427254|-0.128753933|-0.68301199|0.816581223|0.107238939|0.916850163|1|0.7554930740000001|-0.091212351|0.032003415|-53.23914436|18.67986534|115.2070109|0.244506926|-0.036437402|-39.15098916|48.61700321|0.615749698|-31.07481011|86.50964771|-21.26791022|71.91900971|0.4429631189999999|2588.214866|3152.666302|-12.41372827|5768.495166|0.0332953229999999|-135.1223777|1416.134383|457.7130665|19.43393087|1.0|2.0|0.18|-6.59|5.26|3.82|149.27|1.0|0.0|6.0|-5.65|26.0|-6.62|0.0|3.12|2.22e-06|0.000856|2.86|2.55e-07|9.84e-05|3.6271|3.78|3.6271|621.59|1023.44|489.97|0.70217|-1877.185022|0.02818209|3.8853|8.0|8.1135
11d_a5|1|0|0|2.9590700880000003|0.0|6.605297921|0|1.388848584|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|2|0.0228184279999999|-0.125546291|0.0|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.12451554|-0.22897714|0.786587307|-0.018747485|0.831190148|0|0.87090286|-0.063028408|0.012828514|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|0.0|0.712305422|-25.44574968|65.35645739|-18.63809379|48.19862797|0.49396568|2540.78984|900.3825317|-11.84243331|5283.02167|0.018119737|-269.7929124|1360.625438|631.9206508|11.51307533|1.0|1.0|0.17|-8.64|4.41|4.14|66.93|1.0|0.0|7.0|-4.14|29.0|-6.47|1.0|3.28|7.2e-05|0.0278|3.07|2.31e-09|8.909999999999999e-07|4.4175|2.59|4107.0|682.09|1154.67|594.45|0.66686|-1238.855022|0.03371838|3.7008|15.0|7.8239
15_a47|1|1|1|2.9226792460000004|0.0|6.605297921|0|1.304329657|0.0|-0.164258919|-0.00516949|4.59511985|-0.072588375|2|0.042285714|-0.130885389|1.56205245|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.007670908|-0.332654104|0.644280611|-0.131424138|0.897881853|1|0.791753677|-0.084413593|0.016669157|-45.1562696|8.917011222000001|61.0548099|0.208246323|-0.033307714|-25.87091101|0.0|0.711630105|-24.15592798|59.79410145|-17.81765281|54.07328082|0.477646539|2327.320914|869.1027727|-9.531388265|5075.773767000001|0.021370407|-226.4191275|951.4364299|383.4213189|11.43190096|1.0|2.0|0.06|-8.49|4.69|5.28|66.49|2.0|0.0|3.0|-4.89|25.0|-5.76|0.0|3.74|1.29e-05|0.00455|3.8|3.22e-09|1.14e-06|4.3312|3.33|4.0594|552.16|930.51|419.75|0.67203|-1527.265523|0.03425526|3.7709|16.0|7.8
4n_a46|0|0|0|0.0|0.126268818|7.825245291|1|1.13463699|2.093595994|-0.061148449|-0.004696854|5.587248657999999|-0.036492128|0|0.045335917|-0.2264394139999999|0.0|0.004988019|-0.144852516|10.94021058|-0.064683066|1|1|0.0042595609999999|0.070558373|-0.369211845|0.741742667|-0.06655165|0.7681452190000001|0|0.903145407|-0.103381106|0.008424451|-56.80797266|4.629240193|172.8490949|0.096854593|-0.031047837|-25.91889741|0.0|0.863203663|-31.21601103|51.4039205|-17.06080312|61.43721285|0.428896538|2195.786424|2116.313581|-9.374920341|4955.374473|0.0077084869999999|-399.1612105|928.9322794|525.8291956999999|4.235817757|1.0|1.0|0.27|-6.67|4.33|4.94|61.84|1.0|0.0|2.0|-5.43|26.0|-5.26|1.0|3.9|3.75e-06|0.00129|4.41|2.14e-07|7.340000000000001e-05|5.7448|4.57|3953.0|578.83|1011.66|502.02|0.41625|-1090.098769|0.04131598|8773.0|5194.0|5.2845
14r_a23|0|1|1|0.0|0.0|7.423568444|0|1.197963203|3.201732471|-0.009140243|-0.006323791|5.351858133|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|0.007671236|-0.079935667|10.31321824|-0.064006338|2|2|0.0075222369999999|-0.073945564|-0.454010253|0.616699629|0.03753491|0.846632079|1|0.8662226190000001|-0.062618931|0.019185345|-40.32463891|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|55.62948521|0.7882228370000001|-25.96781003|66.31173073|-23.53402098|52.67940305|0.4661909429999999|2945.137191|2306.754114|-15.15517566|6744.848704999999|0.017092103|-371.2130393|1403.282085|599.5697147999999|11.00678143|0.0|1.0|0.05|-7.67|3.78|4.58|105.02|2.0|1.0|5.0|-5.58|31.0|-6.31|0.0|3.7|2.66e-06|0.00114|3.68|2.14e-08|9.18e-06|5.9406|3.72|3.1797|678.08|1145.51|513.71|0.30482|-1728.924789|0.02296354|8.8722|5.0|8.2684
1_a3|0|0|0|0.0|0.0|6.823286122000001|1|0.6195934120000001|0.0|0.079857077|-0.006053652|4.727387819|-0.073036903|2|0.034166667|-0.004409693|2.194605012|-0.006610844|0.038572075|10.33805862|0.032569462|0|0|-0.005006707|0.05038525|-0.486774367|1.005427002|-0.126299711|0.8457792829999999|1|0.7762512779999999|-0.098872259|0.008036786|-45.44133321|3.693677623|289.8942564|0.2237487219999999|-0.034105115|-19.55367089|0.0|0.7920857179999999|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|2012.9704|1162.737831|-7.203984013|4510.611026|0.014174378|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|1.0|0.18|-5.77|2.28|1.85|77.1|0.0|0.0|2.0|-3.07|22.0|-6.87|0.0|1.5|0.0008529999999999|261.0|1.83|1.69e-06|0.000518|5.8805|2.08|3.8645|496.09|845.2|316.61|0.30619|-1273.1763970000002|0.02599563|3.4319|724.0|6.1403
4_a18 (SD-208)|0|0|0|0.0|0.0|0.0|2|1.304335262|0.0|0.055002235|-0.012457606|0.0|-0.113324634|3|0.040864198|-0.020226647|0.0|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|0|-0.015153358|-0.15379315|-0.564165402|0.773173718|-0.058455902|0.904723479|0|0.77909674|-0.077885485|0.0211761979999999|-40.10670787|10.90456851|103.6318511|0.22090326|-0.034985357|-26.40375252|0.0|0.602029021|-20.652731600000003|69.63488061|-18.01551972|51.01127638|0.454067432|2395.526727|1822.914738|-9.276994128|5348.394288|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|1.0|1.0|0.0|-8.15|3.54|4.44|76.48|1.0|0.0|3.0|-4.29|25.0|-6.31|0.0|3.11|5.12e-05|18.0|3.02|7.06e-09|2.49e-06|5.1755|2.58|3.2777|537.47|895.83|396.17|0.4646|-1542.15786|0.0199445|5.2085|0.08|7.0969
12w_a30|0|0|0|0.0|0.0|7.412764017000001|2|0.604983445|0.0|0.063514061|-0.007019432|5.351858133|-0.0316452179999999|2|0.044197531|-0.0999572419999999|0.0|0.002431329|0.028815747|10.31162873|-0.04950715|1|1|0.001805829|-0.0493878409999999|-0.477636454|0.8149999040000001|-0.032835151|0.889479916|0|0.8522163970000001|-0.076611264|0.015446225|-52.53307388|10.59162334|82.06520565|0.147783603|-0.037237182|-45.15435649|0.0|0.8077976990000001|-36.02242934|75.77366969|-25.53389062|63.12469722|0.451478593|2999.810425|2783.769563|-17.50883211|6888.291006999999|0.014471302|-422.1196298|1548.85393|685.6665849999999|9.923109661|0.0|1.0|0.14|-7.8|5.11|3.92|81.65|2.0|0.0|5.0|-6.58|31.0|-5.52|0.0|3.59|2.64e-07|0.000123|5.12|1.58e-08|7.39e-06|5.0632|5.08|3.5585|716.83|1211.28|577.06|0.31353|-2494.743475|0.0345723|3.0068|15.0|7821.0
16i_a32|1|1|1|3.352437091|0.0|7.765993078999999|0|0.6094207429999999|0.0|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|0|0.0439583329999999|-0.056414399|2.078707411|-0.003511776|-0.104899053|10.31100265|0.006037736|3|3|-0.001202032|-0.120440534|-0.700853898|0.801401734|0.134577711|0.8829894|1|0.801494708|-0.0857355019999999|0.022335011|-56.03343427|14.59730623|90.08098301|0.198505292|-0.036726892|-49.02383532|32.3175507|0.718964113|-36.62130242|88.80827938|-24.00328703|70.6307405|0.455596751|2770.767996|3450.514629|-15.6876273|6355.471589|0.021112022|-286.2130831|1669.296604|636.0251562999999|13.79800742|1.0|2.0|0.3|-7.4|6.25|4.85|149.27|3.0|0.0|8.0|-7.03|29.0|-5.93|0.0|3.96|9.25e-08|3.96e-05|4.19|4.01e-08|1.7100000000000002e-05|3.6176|4.99|3.6176|692.96|1175.51|573.38|0.70222|-1995.055356|0.02810109|4.0568|6.0|8.2596
27b_a34|0|0|0|0.0|0.0|7.412764017000001|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|5.351858133|-0.016803292|1|0.042739018|-0.106245942|0.0|-0.001438963|-0.029622037|10.95430634|-0.027175221|1|1|0.001228116|-0.194619338|-0.463926296|0.820914556|0.00102838|0.8299950709999999|0|0.783431788|-0.08757938|0.031021066|-57.66200309|20.42417736|150.83624440000003|0.2165682119999999|-0.037292511|-47.54648562|540.9533124|0.712312759|-37.9644911|87.24055613|-24.553278|78.08618045|0.4072752529999999|2835.31543|2431.595232|-16.16580511|6032.666081|0.022820627|-279.5721769|1723.489976|627.4287311|15.02503259|1.0|1.0|0.12|-8.19|3.94|4.11|84.99|2.0|0.0|5.0|-5.23|31.0|-6.14|0.0|3.46|5.92e-06|0.00243|3.75|6.53e-09|2.67e-06|4.8168|4.33|4.0935|691.97|1174.68|577.39|0.47412|-1349.811401|0.03640275|15.2147|0.65|6.1871
13f_a6|1|0|0|3.440154557|0.0|6.842683282|0|1.429020649|0.0|-0.088329567|-0.006930367|4.727387819|-0.008507023|2|45.0|0.04505613|1.651047524|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|1|-0.001446486|-0.126749697|-0.466314952|0.841211811|-0.028317736|0.834167942|1|0.863222493|-0.073352505|0.018554018|-49.2635105|12.46087045|62.42897239999999|0.136777507|-0.032802223|-41.92004677|0.0|0.720711855|-33.08535238|75.61173794|-22.02995852|61.72438096|0.401838426|2869.925064|3253.287533|-14.79531062|6128.208571|0.0196449239999999|-296.4599736|1558.914115|676.2770877|13.19352214|1.0|2.0|0.08|-10.18|5.01|4.53|103.17|1.0|0.0|5.0|-5.11|32.0|-6.52|0.0|3.19|7.74e-06|0.00323|3.27|6.59e-11|2.75e-08|4.8413|3.36|3139.0|711.29|1202.78|568.41|0.49643|-1347.018087|0.03437105|13.9612|42.0|7.3768
14i_a23|0|1|1|0.0|0.0|7.423568444|0|1.197963212|3.2692375460000003|0.142566578|-0.010148243|5.351858133|-0.130330047|2|0.0432555559999999|0.040408197|0.7151570629999999|0.002243702|-0.018541856|10.31321758|-0.026731172|2|2|0.002496501|-0.017918675|-0.569707595|0.77007911|0.158023239|0.864206467|1|0.777952733|-0.0889593869999999|0.0214262489999999|-60.8283953|14.65077903|324.811841|0.222047267|-0.039760909|-45.14777443|93.48624142|0.7780956840000001|-41.59306642|79.20815775|-27.18760085|75.47917433|0.478050606|3097.406945|2447.1741030000003|-18.59026006|7030.347905|0.019276934|-380.3109456|1782.001457|693.3423458|13.18112713|0.0|2.0|0.04|-6.96|2.57|3.12|148.11|1.0|1.0|6.0|-5.21|33.0|-7.33|0.0|2.61|6.11e-06|0.00278|2.46|1.11e-07|5.03e-05|3.6931|4.64|3.6931|715.68|1224.02|580.74|0.55606|-1798.371346|0.03394466|8.3755|3.0|8.4622
1n_a5|1|0|0|2.91912867|0.0|6.605297921|0|1.427557749|0.0|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|2|0.024388889|0.002508727|0.0|0.004367323|-0.150600424|10.94528897|-0.047910067|1|1|0.004754079|-0.00966135|-0.393928416|0.6805709409999999|-0.013686011|0.8402078140000001|0|0.785210014|-0.082180848|0.023129277|-47.1725036|13.27640087|63.58796786|0.214789986|-0.030493391|-27.00168194|55.29041202|0.627751746|-27.07741706|63.57058627|-17.50346525|60.44890447|0.483868192|2437.279452|889.4388375|-10.04713747|5101.31614|0.028797525|-146.6611704|1198.959638|467.1194103|16.53002342|1.0|1.0|0.05|-8.07|4.41|3.99|80.76|1.0|0.0|5.0|-4.27|27.0|-6.41|0.0|3.14|5.41e-05|0.0193|2.91|8.43e-09|3.01e-06|4.3838|4.19|4.3838|607.15|1017.23|481.06|0.44786|-1179.018429|0.03956123|0.7104|27.0|7.5686
19_a3|1|0|0|2.917217813|0.0|6.605297921|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|0.006821053|0.156485495|10.96959256|0.036226415|1|1|0.006731579|-0.037291767|-0.270506095|0.718266758|-0.0150769919999999|0.8264237520000001|1|0.853017902|-0.067674689|0.0116401719999999|-31.50932639|5.419662458|161.5312186|0.146982098|-0.032585664|-19.01853079|0.0|0.75798185|-14.67073822|48.55416845|-15.17188084|36.92898885|0.476813896|2000.66399|869.7868956|-7.064025721|4138.413977|0.016552404|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|1.0|0.06|-7.21|3.9|3.39|67.35|0.0|0.0|2.0|-3.24|22.0|-6.5|1.0|2.45|0.000578|166.0|2.19|6.18e-08|1.7800000000000002e-05|3945.0|2.43|3945.0|499.93|832.23|362.92|0.67351|-929.14689|0.020989746|2.8758|23.0|7.6383
15_a31|1|0|0|3.155574452|0.0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|-0.134784483|0|0.038809524|-0.0302581979999999|0.0|-0.011797858|-0.070065105|10.31169996|-0.074455342|2|2|-0.007631228|-0.157560864|-0.6215974160000001|0.8314086070000001|-0.0869591359999999|0.8582665429999999|0|0.567108776|-0.116196194|0.038524836|-61.76522754|20.47825449|141.1489667|0.4328912239999999|-0.041588706|-37.21191643|514.6215199|0.641533577|-32.83191294|88.05886218|-22.10688462|82.24348203|0.466164359|2351.566145|1675.977147|-11.75113151|5087.628096|0.03396368|-150.46712390000002|1309.458532|363.593507|18.05372755|1.0|2.0|0.19|-5.66|4.12|3.0|117.37|0.0|0.0|4.0|-4.28|24.0|-6.84|0.0|2.27|5.27e-05|18.0|2.18|2.19e-06|0.000749|4569.0|3.9|4569.0|556.68|925.93|452.98|0.5241899999999999|-1460.736142|0.03843988|7.5831|1.1|5.9586
4_a27|0|0|0|0.0|0.0|6.823286122000001|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|4.727387819|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|0.00991794|0.13397347|10.93736915|-0.01660383|1|1|0.010329671|-0.2030237389999999|-0.480852615|0.639413469|-0.07759915|0.842039655|1|0.852604338|-0.057748369|0.0201467639999999|-29.89961815|10.43112657|8.590238252999999|0.1473956619999999|-0.0281385239999999|-21.12083948|58.27512057|0.682485674|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|2273.715366|1213.060761|-7.543156957000001|4988.6278600000005|0.020363697|-188.9664429|896.5674718|424.8821143|10.54344507|1.0|0.0|0.16|-6.22|2.94|2.8|65.6|0.0|0.0|2.0|-3.57|25.0|-6.51|1.0|2.8|0.000266|0.0882|2.55|6.04e-07|0.0002|5.5485|4.63|4.1288|555.75|946.77|445.65|0.36899|-1082.963712|0.01877181|3.9202|4.0|8.3979
19b_a38|1|0|0|3.26554965|0.0|7.412764017000001|2|1.297044256|0.0|-0.122009545|-0.008652352|5.351858133|-0.115864198|2|0.044392765|0.013765516|0.0|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|1|-0.004358975|-0.098027247|-0.443325632|0.653741315|0.019437461|0.8851623040000001|0|0.7293105670000001|-0.086013549|0.0224393089999999|-53.38447032|13.92699891|120.3048789|0.270689433|-0.041606241|-44.51968852|0.0|0.7596369590000001|-33.13317155|84.49751102|-25.82299118|67.31146923|0.478948837|2897.652112|2436.66785|-16.02708787|6518.872269|0.020570275|-322.28833010000005|1699.692918|593.6088758|12.76697997|0.0|3.0|0.14|-7.12|3.55|3.11|81.23|1.0|0.0|5.0|-4.25|31.0|-6.81|0.0|2.94|5.68e-05|0.0238|2.88|7.599999999999999e-08|3.19e-05|5363.0|3.66|3.7509|646.81|1111.29|485.64|0.38952|-1431.18309|0.03336932|6.3396|12.0|7.9172
12_a47|1|1|1|2.903215905|0.0|6.605297921|0|1.304330736|0.0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|1|-0.004332024|-0.006318684|-0.326846977|0.6505449670000001|0.055943216|0.90246604|1|0.7840710409999999|-0.084846808|0.018014416|-44.18983348|9.382250925|63.89392714|0.2159289589999999|-0.034116917|-24.91541818|0.0|0.680723821|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|2266.78114|702.3796319|-9.25429818|4816.005822|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|2.0|0.0|-8.11|4.19|4.98|66.49|0.0|0.0|3.0|-4.51|24.0|-5.94|1.0|3.37|3.11e-05|0.0106|3.43|7.69e-09|2.61e-06|4.2907|3.01|3.9538|537.79|886.46|400.09|0.66387|-1487.974738|0.03721125|3.5884|6.0|8.2
32_a47|0|1|1|0.0|0.0|6.842683282|1|1.216307925|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|0.001861676|-0.026022099|10.95005715|-0.044598914|1|1|0.002350172|-0.077485193|-0.2749014|0.6636125860000001|-0.0094137619999999|0.858292442|1|0.851627782|-0.05770007|0.019295804|-41.57905445|13.90468487|28.55112477|0.148372218|-0.026060474|-37.74862456|44.50423685|0.64116122|-29.9621436|68.76811937|-18.77935151|55.48373932|0.44289006|2808.210157|2255.632049|-13.53252578|6235.398576|0.022735861|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|2.0|0.26|-8.82|4.18|5.07|67.66|2.0|0.0|5.0|-4.81|31.0|-6.34|0.0|3.94|1.5399999999999998e-05|0.00674|3.7|1.5e-09|6.55e-07|4.9046|2.97|3.6829|692.49|1184.76|548.86|0.48011|-1777.843462|0.03062031|6.3139|0.1|7.0
11c_a31|1|0|0|3.336985072|0.0|7.765993078999999|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0|0.037731481|-0.031640011|0.0|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|2|-0.008375297|-0.0992097109999999|-0.572548808|0.825336018|0.013528742|0.8906705429999999|0|0.564143263|-0.138002689|0.034256743|-80.82023592|20.06220362|264.7428792|0.435856737|-0.042457317|-48.16624372|70.98337779|0.676089232|-47.33176279|99.31985763|-24.864808|100.8824395|0.47997061|2470.585429|1770.045716|-14.56188764|5329.481371|0.029155542|-206.2506659|1581.428448|449.7512005|17.07472346|1.0|2.0|0.28|-5.84|5.04|3.64|125.57|1.0|0.0|6.0|-5.11|26.0|-6.56|0.0|3.04|7.68e-06|0.00285|2.82|1.45e-06|0.000537|3.8551|4.47|3.8551|622.22|1022.77|512.9|0.7005899999999999|-1559.194237|0.04465349|7.5091|0.13|6.8861
EW7203_a60|0|0|0|0.0|0.0|7.412764017000001|2|0.604984431|0.0|0.025672274|-0.00698487|5.351858133|0.0075638519999999|2|0.041767677|-0.092774356|0.0|0.003099827|0.03824498|10.31162855|-0.051413084|1|1|0.0036417359999999|-0.049287858|-0.458129101|0.80330079|0.002441966|0.8839272779999999|0|0.8860751579999999|-0.076068195|0.020156795|-49.19385637|13.03554647|80.48638339|0.113924842|-0.036566012|-40.24477665|0.0|0.766837077|-31.81402579|73.82739839|-23.64750675|62.22940284|0.497298165|2913.880231|1660.077477|-15.29301513|6403.777228|0.01793256|-345.1309687|1541.885979|666.0036144999999|11.59711747|1.0|2.0|0.13|-6.7|3.87|2.6|117.47|2.0|0.0|5.0|-5.74|31.0|-6.35|0.0|3.09|1.81e-06|0.000768|3.59|2e-07|8.51e-05|5.0166|3.64|3.5192|678.83|1166.44|546.85|0.40883|-1667.78681|0.03203878|2.5159|9.0|8.0334
7h_a8|1|0|0|2.99743835|0.0|7.05012252|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|0.04737037|-0.016074683|0.0|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|0.052081992|-0.382578949|0.515235986|0.095758228|0.7677336090000001|0|0.771011027|-0.093181899|0.011647275|-53.71230941|6.71377223|70.28953528|0.228988973|-0.041038456|-31.05895923|47.81104825|0.892830345|-30.96107949|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|1919.19991|-13.63564064|5657.402114|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|0.0|1.0|0.0|-8.46|5.52|5.49|61.58|2.0|0.0|3.0|-5.68|28.0|-5.27|0.0|4.63|2.09e-06|0.00078|4.66|3.5e-09|1.31e-06|3.9282|6.81|3.9282|593.53|999.62|500.94|0.6963199999999999|-1285.017252|0.03092828|9.1188|10.5|4.9788
