molecula|SddssS|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
15d_a10|0.0|0|0.0|1|2|2|1.343850133|2.147544195|-0.002831383|5.4161004020000005|0.0370874879999999|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|-0.092884337|-0.1786649189999999|-0.1945202089999999|2|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|1|0.87609771|-0.057588609|-0.070612242|0.02281891|-38.80896881|-47.58559595|15.37766538|0.12390229|-0.018829931|-32.06793721|-26.15336742|66.95020436|-12.68949225|0.473858537|590.402322|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|16.02072769|6511.656447|-513.0869954|0.028735133|37.87296065|1613.412305|825.4425942|0.0|1.0|1.0|3.71|0.35|-7.82|4.14|1.54|0.0|131.43|0.0|6.0|33.0|-7.04|441.52|0.0|-4.38|0.000167|0.0739|4.1200000000000005e-05|0.0|1.5e-08|6.62e-06|-0.05002|5.6004|2.05|3.8591|-1430.8144619999998|-1431.051425|737.09|321.28|221.39|0.3685|0.6814100000000001|0.0856|3.3831|-0.20918|-0.23696253|-1430.795367|3.8163|69.0|7.1612|7.1612
17a_a6|0.0|0|0.0|0|1|1|1.424257628|0.0|-0.012704951|5.351858133|-0.0265090529999999|-0.686067347|-0.00460563|0.078798543|10.94948984|-0.060774312|1|0.068338372|-0.10896749|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.096082495|-0.109388399|0.031147305|-63.02857512|-71.75703418|20.43213226|0.2469173469999999|-0.041567592|-47.07146289|-41.34573382|84.75077935|-27.26767299|0.483320982|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.22806502|16.13665395|5996.580489|-894.3577948999999|0.019808023|-356.769966|1766.18975|627.4287311|1.0|1.0|1.0|3.52|0.12|-9.01|4.98|1.7|0.0|116.79|0.0|5.0|31.0|-5.89|409.44|1.0|-5.17|1.56e-06|0.000637|6.69e-06|0.0|9.77e-10|4e-07|-0.05753|3.5421|4.04|2.9753|-1350.102634|-1350.078838|696.96|416.71|350.03|0.69627|0.7024|0.0101|4.1627|-0.18178|0.02379552|-1349.892285|5604.0|24.0|7.6198|7.6198
9n_a24|0.0|0|0.0|0|0|0|1.388847168|0.0|-0.003323852|4.59511985|0.001099755|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|-0.22754075|-0.12451554|-0.225226606|2|0.786587307|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|0|0.904556598|-0.052106597|-0.0777274979999999|0.017608478|-35.21502941|-52.53031811|11.90027964|0.095443402|-0.026905672|-35.50139138|-23.79925701|67.36550766|-18.18357165|0.4331595789999999|611.3234977000001|-945.545726|1361.307012|-12.28894317|0.347873491|14.52410167|5356.5828|-639.0250449|0.021951174|-205.6223122|1449.942171|631.9206508|1.0|1.0|1.0|3.17|0.17|-8.64|4.41|1.42|0.0|114.29|0.0|7.0|29.0|-6.47|385.46|0.0|-4.29|7.2e-05|0.0278|5.14e-05|0.0|2.31e-09|8.909999999999999e-07|-0.03818|4.9139|2.59|4.1028|-1239.1274939999998|-1239.095611|686.19|302.2|252.31|0.44042|0.63085|0.0334|2.8552|-0.20399|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
15_a15|0.0|0|0.0|0|1|1|1.435688991|0.0|-0.006378587|0.0|-0.031457366|-0.395472407|0.001806571|0.000676845|10.95980315|0.0020555079999999|0|-0.098862691|-0.173728081|-0.3597407929999999|2|0.843715005|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.020649569|-41.11675625|-60.51136736|13.71976186|0.102793952|-0.031405332|-40.20430373|-27.31834743|73.99578515|-20.86598874|0.435723718|596.1118717|-1210.227347|2868.890383|-13.86355301|0.297455822|11.8273735|7039.747576999999|-804.0860746000001|0.0202953539999999|-269.1443943|1722.635223|830.7967967000001|1.0|1.0|0.0|4.04|0.07|-8.9|4.33|2.52|0.0|138.24|0.0|6.0|34.0|-5.26|448.52|0.0|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.0|1.27e-09|5.7e-07|-0.03786|3.6968|5.04|2582.0|-1450.7538470000002|-1450.725355|700.82|480.19|335.38|0.67524|0.70572|0.0066|1.6365|-0.1475|0.02849263|-1450.462493|2.9566|109.0|6.9626|6.9626
7l_a46|0.0|0|0.256706467|1|1|1|1.160371354|2.1525548|-0.00090473|5.533389489|0.017668261|-0.038903382|0.013150047|-0.074511843|10.9642261|0.050638298|1|-0.331246137|-0.087877164|-0.1082221709999999|2|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0|0.907148114|-0.0565894359999999|-0.06289606|0.011594057|-27.30136533|-30.34397256|5.5935102720000005|0.092851886|-0.022013621|-14.63933792|-13.17144326|38.22273917|-10.620390400000002|0.46327253|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|0.32532919|9.825660656|4046.614178|-204.9507309|0.016330867|-168.5385796|629.6635476|375.721552|1.0|1.0|1.0|3.04|0.28|-6.29|3.59|1.89|0.0|86.96|0.0|2.0|22.0|-6.22|290.36|1.0|-3.72|0.000668|0.1939999999999999|0.0001889999999999|0.0|5.19e-07|0.000151|-0.03324|4.5464|2.42|4.5464|-915.6081232|-915.5830363|517.29|272.71|272.71|0.68834|0.68834|0.2024|3.3119|-0.2231699999999999|0.025086919|-915.493986|3.9009|1.94|5.7122|5.7122
17a_a10|0.0|0|0.0|1|2|2|1.3438501040000002|2.118111229|-0.004333189|5.4161004020000005|0.021150127|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|-0.132166258|-0.225935253|-0.275154041|2|0.7019075779999999|0.76281504|0.029106767|0.054069767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|0.020088947|-39.18491085|-58.46202420000001|14.20303963|0.146175016|-0.023625536|-41.33310046|-27.70403316|76.48633670000001|-16.70343549|0.4918223679999999|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|16.96492079|7078.918870999999|-743.9958084|0.0254938|-91.52361858|1863.410498|911.2106544|0.0|1.0|1.0|3.8|0.33|-7.32|3.31|1.29|0.0|142.16|0.0|6.0|35.0|-7.43|468.55|0.0|-4.32|0.00021|0.0986|4.74e-05|0.0|4.74e-08|2.22e-05|-0.04641|5.5285|3.95|3.9887|-1524.557372|-1524.52012|767.6|310.84|224.26|0.32889|0.67671|0.0867|4.1012|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098|7.3098
47u_a18|0.0|0|0.0|0|1|1|1.251177393|0.0|-0.010219187|4.844187086|-0.0872206669999999|-0.633589579|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0.0121925089999999|-0.126628013|-0.539738821|0|0.664796402|0.7517870059999999|-0.0112778039999999|-0.053126304|0.7960273840000001|0.646724968|0|0.741066474|-0.090364489|-0.092271172|0.02068926|-62.99873374|-64.32800179|14.42377665|0.258933526|-0.0344062|-44.84707106|-43.92035521|79.06741651|-23.98671253|0.483819806|516.6437614|-1415.216039|1415.590236|-16.72263667|0.278162537|17.78724206|6837.350959|-986.6355633|0.021142007|-309.31352410000005|1960.574384|818.9389171|0.0|0.0|0.0|3.98|0.19|-8.2|3.15|2.95|1.0|133.53|0.0|8.0|34.0|-6.31|455.51|0.0|-4.98|2.05e-06|0.000932|1.04e-05|0.0|6.34e-09|2.89e-06|-0.06392|3.1186|9.34|3.1186|-1510.182477|-1510.153552|738.53|397.57|397.57|0.69143|0.69143|0.5849|4.4624|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
3b_a12|0.0|0|0.0|0|1|1|1.283824445|0.0|-0.007916598|0.0|-0.043495794|-0.332497127|-0.004028952|-0.065558712|10.9540388|-0.003968827|0|-0.19952566|-0.071149325|-0.547002361|1|0.914614654|0.768772928|-0.008328578|-0.007397776|0.82914101|0.802482465|0|0.903204699|-0.064393592|-0.088443201|0.0103611969999999|-33.57216667|-46.11064215|5.401901357000001|0.096795301|-0.034016616|-24.04018959|-17.50314491|54.77629766|-17.73486237|0.390744506|470.8937285|-691.6596323|1935.211747|-9.246226764|0.2311778089999999|10.88757628|4665.346939|-360.6028438|0.0166212889999999|-280.3056362|899.6353646|406.0361621|1.0|1.0|1.0|3.82|0.05|-8.1|4.05|3.99|0.0|102.53|0.0|3.0|24.0|-5.65|332.79|1.0|-4.64|5.539999999999999e-05|0.0184|2.28e-05|0.0|7.91e-09|2.63e-06|-0.07091|4.2092|3.96|3.7741|-1410.971864|-1410.947421|548.05|328.51|294.55|0.53738|0.6654800000000001|0.2418|5.9551|-0.2232|0.02444371|-1410.8759220000002|8.5678|49.0|7.3098|7.3098
12_a3|0.0|0|0.0|0|0|0|0.605020506|0.0|-0.009093383|4.727387819|-0.118456941|-0.336455156|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|-0.218774634|0.017902469|-0.604704476|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|0.829399708|-0.092838926|-0.096133903|0.011076075|-44.07517037|-45.63945658|5.258353635|0.170600292|-0.039584548|-21.667278|-20.92463497|52.16354015|-18.79271742|0.463780604|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.169581355|10.50748861|4400.493202000001|-303.3418921|0.01374218|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|3.2|0.0|-6.89|4.34|1.6|0.0|90.49|0.0|2.0|22.0|-5.3|304.37|1.0|-4.84|2.07e-06|0.000629|1.44e-05|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|379.97|379.97|0.69784|0.69784|0.5056|2.3762|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
14a_a3|0.0|0|0.0|0|0|0|0.6050202020000001|0.0|-0.009312773|4.727387819|-0.1160619169999999|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|-0.267665193|-0.050943323|-0.582572884|3|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.822587422|0.8255789570000001|1|0.790894937|-0.091731577|-0.094609848|0.0140376889999999|-45.12132248|-46.53709886|6.904918591|0.209105063|-0.036792719|-22.89086827|-22.1944701|55.84414456|-18.09776067|0.481997259|389.0288018|-651.519384|1186.412113|-8.902004327|0.239123122|10.24853699|4716.423352000001|-320.4721558|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|0.0|1.0|1.0|3.27|0.06|-6.89|4.28|1.04|0.0|93.25|0.0|2.0|23.0|-6.42|319.38|1.0|-3.99|3.54e-05|0.0113|0.000103|0.0|1.28e-07|4.08e-05|-0.06736|3.2363|2.44|3.2363|-1327.513792|-1327.485188|528.91|383.1|383.1|0.69708|0.69708|0.4524|3.5358|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229|7.5229
12h_a36|0.0|0|0.0|0|2|2|1.297043828|0.0|-0.0086750619999999|5.351858133|-0.041228471|-0.503153567|0.00127667|-0.003014954|10.96020037|-0.051080247|1|0.100530266|-0.1430106119999999|-0.410826531|1|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0|0.819614525|-0.073572836|-0.10720355|0.027905055|-48.17643878|-70.19826261|18.27258858|0.180385475|-0.035734517|-45.96672487|-31.5465515|87.85958486|-23.39942087|0.464544951|536.6941285|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|13.87400978|6159.17335|-827.4010477|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|1.0|0.0|0.0|4.8|0.17|-6.69|2.77|1.72|0.0|130.24|0.0|6.0|31.0|-6.93|411.46|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|0.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|2.92|3.4554|-1347.481013|-1347.451759|697.29|358.81|238.44|0.34589|0.7014600000000001|0.0056|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|14.0|7.8539|7.8539
13_a4|0.0|0|0.0|1|1|1|1.399843898|2.050136054|-0.000990136|5.4161004020000005|-0.019846488|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|-0.094404255|-0.0161529719999999|-0.143303992|1|0.645708528|0.744134785|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|0|0.970027005|-0.050017793|-0.068249548|0.008746805|-24.48959182|-33.41617993|4.282589756|0.029972995|-0.0279998139999999|-16.36114989|-11.99053523|37.12083496|-13.70920202|0.4289448289999999|474.9422962|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|9.917593683|3983.972795|-261.7783983|0.007566425|-355.01146810000006|619.8659446|373.9073307|1.0|0.0|0.0|3.39|0.16|-6.2|4.18|2.9|0.0|90.06|0.0|2.0|22.0|-5.39|287.36|1.0|-4.42|8.18e-05|0.0235|3.77e-05|0.0|6.28e-07|0.00018|-0.03168|4.4811|3.87|4.1733|-898.3562912999998|-898.3381672|536.09|297.09|276.68|0.53815|0.59537|0.1282|2471.0|-0.20372|0.018124154|-898.2503529999999|3.7228|4.0|5.3979|5.3979
14v_a23|0.0|1|-4.844615416|2|0|0|1.1979575059999998|3.004639728|-0.014768546|5.351858133|-0.299484129|-0.8122700340000001|-0.002390707|0.017156562|10.3132174|-0.015149431|2|0.170475376|-0.0962526|-0.650246427|2|0.598213287|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|1|0.916605275|-0.067342061|-0.09479984|0.019811827|-44.4776373|-62.61276875|13.08518422|0.083394725|-0.042752869|-41.35406587|-29.37629463|76.42257099|-28.23713101|0.457213347|605.3933675|-1440.093681|2679.111279|-18.64987284|0.211671341|14.26610767|8458.789829000001|-951.143515|0.020908947|-380.8667976|1826.768144|676.4530574|0.0|0.0|1.0|3.62|0.09|-7.95|3.97|3.04|1.0|126.97|0.0|7.0|35.0|-5.94|495.48|0.0|-6.0|1.29e-07|6.38e-05|1e-06|0.0|1.12e-08|5.57e-06|-0.07843|3694.0|5.17|3694.0|-2042.182282|-2042.161744|679.5|335.64|335.64|0.6017100000000001|0.6017100000000001|348.0|4.5506|-0.2308599999999999|0.02053833|-2041.998955|6.3758|4.0|8.4001|8.4001
5_a27|0.0|0|0.0|2|0|0|1.4026035369999998|3.2927747860000003|-0.0063562359999999|4.727387819|-0.068518519|-0.286030638|0.00991794|-0.125237927|10.93772408|-0.013448351|1|-0.250776983|-0.2030237389999999|-0.4982037479999999|2|0.639413469|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|-0.085078576|0.01695771|-29.50048722|-44.83538435|8.936508815|0.146821224|-0.030385206|-23.6277072|-15.54640123|53.51978325|-16.01263727|0.439066197|449.6149323|-672.5307653|1254.531539|-8.438466859|0.258518528|10.98289851|4943.51602|-354.41560810000004|0.016479312|-254.5156507|907.0095354|424.8821143|0.0|0.0|1.0|3.07|0.16|-6.22|2.94|2.66|0.0|97.55|0.0|2.0|25.0|-6.49|331.37|1.0|-4.01|0.000248|0.0821|9.78e-05|0.0|6.04e-07|0.0002|-0.04554|4.0989|4.9|4.0989|-1083.143246|-1083.124207|566.68|302.48|302.48|0.64548|0.64548|0.2448|2.3781|-0.21506|0.01903872|-1083.019748|3.5632|3.0|8.5229|8.5229
12ar_a36|0.0|0|0.0|0|2|2|1.297042582|0.0|-0.007046017|5.351858133|0.000258844|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|0.145909555|-0.096853381|-0.4194638229999999|1|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|0|0.8365428659999999|-0.080760277|-0.098732471|0.022389124|-54.80317647|-66.9989409|15.19305207|0.163457134|-0.0347392029999999|-45.46486105|-37.18892821|82.17472548|-23.57370143|0.4743067589999999|567.6702443|-1272.979877|2404.999137|-15.99689556|0.294408813|16.68371115|6155.432771|-863.83236|0.0223636779999999|-279.0245523|1804.132337|708.5476357999999|1.0|0.0|0.0|4.86|0.17|-7.05|3.14|1.59|0.0|133.27|0.0|6.0|32.0|-7.21|420.47|0.0|-3.91|0.0001199999999999|0.0503|0.000122|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.23|3.8489|-1364.511244|-1364.467971|717.19|322.13|237.29|0.41433|0.67174|0.2372|6.4688|-0.21291|0.04327285|-1364.2977050000002|8.7322|25.0|7.6021|7.6021
12q_a30|0.0|0|-4.76444841|0|2|2|0.60498366|0.0|-0.015322396|5.351858133|-0.27228842|-0.873376576|-0.00695299|0.004165554|10.31162828|-0.021542639|1|-0.0483777279999999|-0.077457998|-0.636798458|1|0.613786308|0.816138015|0.01661722|-0.032887649|0.867367115|0.593245722|0|0.845745827|-0.087348134|-0.115589613|0.014790072|-59.52322773|-78.7683329|10.07866809|0.154254173|-0.045799658|-53.67653794|-40.56199584|90.06607753|-31.21009417|0.473741611|576.3319634|-1654.134991|2844.418547|-21.2680622|0.179359278|13.96052394|7990.060758|-1127.2072970000002|0.016579022|-437.0000797|2015.662819|696.6414817000001|1.0|0.0|0.0|4.73|0.17|-7.18|4.43|2.82|0.0|133.96|0.0|7.0|34.0|-5.66|482.48|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|0.0|6.61e-08|3.19e-05|-0.05105|5.0573|5.52|3.4834|-1988.033527|-1987.999444|713.16|355.93|245.16|0.34138|0.68516|0.1515|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449|7.4449
47f_a18|0.0|0|0.0|0|1|1|1.251175676|0.0|-0.005817448|4.844187086|-0.034211867|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.071877686|-0.264839041|-0.4138670829999999|0|0.765824398|0.750610215|-0.009917608|-0.014370598|0.780474694|0.745431271|0|0.838156881|-0.063824969|-0.084851044|0.0138461289999999|-54.18475173|-72.03501774|11.75478965|0.161843119|-0.0289997239999999|-61.15474298|-46.00060733|86.11217859|-24.61956302|0.483843526|711.5604361000001|-1944.945479|2343.062749|-20.90098811|0.273449343|20.44855806|7870.103594|-1651.17806|0.016581683|-384.6642262|2676.957843|1347.416568|1.0|1.0|1.0|4.87|0.34|-9.22|3.22|2.79|2.0|164.47|1.0|13.0|40.0|-6.4|541.68|0.0|-5.52|7.76e-07|0.000421|3.01e-06|1.0|6.04e-10|3.27e-07|-0.04439|3.0964|8.13|3.0964|-1743.375413|-1743.346389|908.66|400.42|400.42|0.6984600000000001|0.6984600000000001|0.5741|3.8532|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458|8.0458
12j_a36|0.0|0|0.0|0|2|2|0.6293514410000001|0.0|-0.007086381|5.351858133|-0.0446165029999999|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.161289379|-0.07550872|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0|0.852586292|-0.069970795|-0.105480639|0.018160631|-46.2113679|-69.66341599|11.99396966|0.147413708|-0.037113558|-46.00836307|-30.5197407|80.59149538|-24.51120192|0.457280037|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|13.78874575|6352.018345|-874.1588982999999|0.016546717|-364.314663|1706.0876829999995|725.9470896|1.0|0.0|1.0|4.86|0.17|-7.05|3.33|2.51|0.0|135.47|0.0|6.0|31.0|-6.64|427.52|0.0|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.37|3.7807|-1670.448063|-1670.420129|694.28|327.94|238.1|0.37116|0.69967|98.0|6.4451|-0.20593|0.02793415|-1670.245584|8.5953|0.01|8.0|8.0
12ak_a36|0.0|0|0.0|0|2|2|1.270373882|0.0|-0.006465433|5.351858133|-0.0407717229999999|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|0.198260132|-0.099596099|-0.439326642|1|0.901715152|0.815627016|0.051506104|-0.0265703679999999|0.860939187|0.860667615|0|0.848705143|-0.069176342|-0.091761476|0.019931266|-49.87483724|-66.15829243|14.3700664|0.151294857|-0.032660864|-47.69888026|-35.95881638|79.17567486|-23.5478668|0.423822657|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|13.86156772|6240.396899|-1001.676485|0.018055095|-342.3783571000001|1883.984673|799.5563855|1.0|0.0|1.0|5.05|0.24|-7.38|3.85|2.66|0.0|138.33|0.0|6.0|32.0|-6.19|423.51|1.0|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.8734|4.21|3.6895|-1350.900117|-1350.865407|730.3|336.05|320.09|0.69463|0.7034699999999999|0.0001|6.3682|-0.20204|0.03471045|-1350.637958|8.5394|46.0|7.3372|7.3372
19c_a38|0.0|0|0.0|0|2|2|1.297043851|0.0|-0.008177185|5.351858133|-0.04575843|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|0.04814981|-0.09493054|-0.434836855|1|0.7163622890000001|0.846765471|0.073931688|-0.071918235|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.024315945|-57.79749770000001|-68.18641054|15.30924906|0.240808376|-0.038224114|-42.92996714|-36.38913762|82.74311399|-24.06579196|0.477803802|477.9848537|-1227.35539|2660.812979|-15.15175311|0.281292809|13.36189552|6618.350708|-772.7394084|0.023120664|-275.39483110000003|1707.726604|640.025745|1.0|0.0|1.0|4.84|0.13|-6.92|3.17|1.76|0.0|130.41|0.0|5.0|32.0|-7.13|426.45|0.0|-4.12|4.46e-05|19.0|7.55e-05|0.0|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.23|3.8322|-1424.42734|-1424.3899310000002|652.09|323.53|210.74|0.2597|0.6279899999999999|0.1417|2495.0|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
11_a1|0.0|0|0.0|0|1|1|1.430935838|0.0|-0.018080197|5.351858133|-0.196819043|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|0.126722854|-0.07452948|-0.563650254|1|0.823460272|0.747358374|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.034974992|-77.81495049|-74.35738693|20.62225192|0.404475497|-0.048723884|-43.84323456|-45.88191258|89.80732824|-28.7289904|0.47723847|351.1382199|-1264.075578|1885.148133|-16.93943154|0.248121855|14.2257294|5798.645137|-745.3349875|0.02620284|-297.0290662|1681.223993|495.0560271000001|1.0|1.0|1.0|3.25|0.05|-7.47|4.28|1.95|0.0|105.71|0.0|4.0|29.0|-6.27|385.37|1.0|-4.66|8.48e-06|0.00327|2.17e-05|0.0|3.35e-08|1.29e-05|-0.06546|3.7383|5.26|3.1924|-1312.462371|-1312.4282380000002|614.86|388.38|331.66|0.68162|0.69914|0.3201|5.0526|-0.19462|0.03413353|-1312.2963630000002|7.1743|0.17|6.7696|6.7696
12e_a31|0.0|0|0.0|0|1|1|0.610134116|0.0|-0.011519192|5.733341277|-0.044316064|-0.70267073|-0.002475146|-0.107630327|10.3116965|-0.015755876|2|0.01824365|-0.08867626|-0.543945776|0|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0.76012894|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.02665413|-68.32948993|-79.96257188|19.38343763|0.2784732339999999|-0.036652129|-58.15044546|-49.6906263|95.1187282|-26.65419063|0.474858042|524.7092721|-1519.288866|1899.851187|-19.38348182|0.274879568|19.50674899|6557.418968999999|-1104.858464|0.020841203|-327.4245209|2095.222806|798.7285626|1.0|1.0|1.0|3.87|0.24|-9.31|6.69|2.21|0.0|129.38|0.0|9.0|33.0|-5.93|460.55|1.0|-5.42|2.16e-07|9.96e-05|3.83e-06|0.0|4.93e-10|2.27e-07|-0.03445|5.3264|6.33|3.8391|-1809.899887|-1809.85374|781.61|322.95|232.77|0.55114|0.7006600000000001|0.2627|2.6024|-0.19379|0.04614662|-1809.650069|3.4818|0.17|6.7696|6.7696
12z_a36|0.0|0|0.0|0|2|2|1.297044126|0.0|-0.007671785|5.351858133|-0.010732275|-0.421948174|-0.000143196|-0.010881947|10.95429182|-0.030529442|1|0.066366917|-0.098598933|-0.433580807|1|0.8707354620000001|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|0.023371488|-54.11489962|-68.09761735|15.50078625|0.165209595|-0.036238222|-45.16471514|-35.89088901|83.07227002|-24.03445318|0.4577848329999999|553.6621150000001|-1225.757112|2451.657399|-15.940487699999998|0.287317638|14.78435842|6146.834385|-812.9648725|0.0225782039999999|-282.1167226|1719.920651|642.3830552000001|1.0|0.0|0.0|4.76|0.13|-6.66|2.75|1.38|0.0|128.47|0.0|5.0|31.0|-7.08|406.44|0.0|-3.95|0.000101|0.0412|0.000113|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|3.8969|-1325.195958|-1325.157504|686.33|318.16|318.16|0.69397|0.69397|0.4423|4814.0|-0.2139199999999999|0.03845474|-1325.010808|6.5892|5.0|8301.0|8301.0
