molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|ATSC1c|AATSC1are|MATS8i|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12t_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.60498454|0.0|0.073057637|5.351858133|2|-0.411045472|-0.002544958|-0.0682882559999999|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.464720444|-0.080971844|0.889479916|0.591758164|0|-0.090535776|-0.1011561919999999|-58.89093185|-65.79920855|0.303586418|197.4742794|-42.80050261|0.0|-1.82081145|78.8278828|-24.17113783|71.1605835|0.445760296|2976.648597|452.99711|-1184.385754|2479.787504|0.254294117|7.957774504|14.358001500000002|165.4110479|-770.409047|32.41376848|-319.6492937|616.2856203|13.02867425|1.0|0.0|1.0|1.0|0.0|1.0|4.63|0.14|-7.16|4.67|3.58|2.0|-5.49|31.0|434.46|0.0|3.21|3.24e-06|6.71e-06|4.07|0.0|0.0|6.900000000000002e-08|-0.05542|4.32|3.5457|-1774.2421780000002|-1774.208418|677.85|1139.2|349.67|0.2094|244.58|527.87|0.33647|0.6842600000000001|0.1561|-0.15029|2.6784|-0.20571|0.0337599|-1774.077985|9.0|8.0496|8.0496
32_a47|0|1|1|0.0|0.0|1|6.842683282|1|1|1.216307925|1.998170616|-0.1746026239999999|4.727387819|3|-0.2037028839999999|0.001861676|-0.026022099|1|0.002350172|-0.077485193|-0.157688306|-0.2749014|-0.078006445|0.858292442|0.634406338|1|-0.05770007|-0.0726950079999999|-41.57905445|-52.38450683|0.148372218|106.9180086|-37.74862456|44.50423685|-1.381205148|68.76811937|-18.77935151|55.48373932|0.44289006|2808.210157|613.6886524|-995.3056298|2255.632049|0.35883878|8.656942728999999|15.53902041|258.5816152|-717.2238666000001|29.28959351|-203.4434306|682.9868225|16.38361254|1.0|1.0|0.0|1.0|1.0|2.0|3.35|0.26|-8.82|4.18|3.11|2.0|-4.81|31.0|436.91|0.0|3.94|1.5399999999999998e-05|8.89e-06|3.7|0.0|0.0|1.5e-09|-0.05682|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|548.86|0.48011|0.68986|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|0.1|7.0|7.0
12b_a32|1|1|1|3.477905329|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.115940697|5.733341277|0|-0.462201267|-0.003484915|-0.031446256|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.584995111|-0.090027803|0.8887585240000001|0.7507116140000001|1|-0.081450418|-0.097525366|-50.88975159|-60.93328667|0.217407|135.83463989999998|-38.07076621|65.29222164|-1.267829764|76.65746734|-17.22027667|61.06285882|0.430631506|2573.006963|488.9595947|-792.1327267000001|3148.185476|0.39579391|7.076348793999999|12.42841652|247.2897528|-494.9199607|28.50066715|-130.2147289|557.1050635|15.72418067|1.0|1.0|1.0|1.0|1.0|2.0|3.47|0.26|-7.65|6.49|1.1|1.0|-5.9|27.0|397.52|1.0|3.59|1.27e-06|3.72e-05|3.28|0.0|0.0|2.23e-08|-0.05173|4.12|3.5703|-1880.770588|-1880.732075|663.89|1109.93|347.27|0.2865|347.27|541.49|0.70258|0.70258|0.2865|-0.14803|3208.0|-0.19976|0.0385132|-1880.599158|26.0|7585.0|7585.0
14a_a23|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197964042|3.39397765|0.050806184|5.351858133|2|-0.289658385|0.012219066|-0.0518554529999999|2|0.011363191|-0.073893976|-0.137733142|-0.446724057|-0.123790952|0.816237166|0.6888154959999999|1|-0.055677662|-0.08032517|-35.20994211|-50.79675604|0.081322962|51.42774883|-32.12331106|80.54176247|-1.606503401|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|0.219241211|7.668841725|14.2658736|138.6457355|-642.4662212000001|27.68542751|-355.0975547|601.8533922|10.56592489|1.0|0.0|1.0|1.0|1.0|1.0|3.41|0.05|-7.41|3.36|3.03|2.0|-5.47|30.0|411.48|0.0|3.37|3.38e-06|1.1e-05|3.58|0.0|0.0|3.92e-08|-0.07379|3.47|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|0.3764|-0.15002|5.8775|-0.2238099999999999|0.0216412|-1629.748476|3.0|8.5498|8.5498
14ab_a23|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197962873|3.4171257980000003|0.065530542|5.351858133|2|-0.287365522|0.013012022|0.010803172|2|0.012103325|-0.074579388|-0.13397874|-0.449699921|-0.05990912|0.8072028240000001|0.693959193|1|-0.051974369|-0.076243539|-35.59605095|-52.21744789|0.07577767|51.89838547|-35.76253038|82.79560776|-1.677357849|61.60741239|-21.67516705|47.90644969|0.4695727329999999|2941.47118|632.9786397|-1148.783854|2332.352369|0.202162933|7.83369055|14.76864227|138.4567483|-786.7756682999999|27.16741043|-407.9635285|733.3886349999999|9.389964491|0.0|0.0|1.0|1.0|1.0|1.0|3.63|0.12|-8.16|4.4|3.45|2.0|-6.23|32.0|439.54|0.0|4.12|5.9e-07|2.81e-06|4.31|0.0|0.0|6.9799999999999995e-09|-0.07146|4.1|3.6587|-1708.563399|-1708.543268|719.66|1238.27|338.88|0.3893|338.88|595.23|0.66532|0.66532|0.3893|-0.14778|5.9624|-0.21924|0.02013145|-1708.3414239999995|4.0|8.4012|8.4012
LY580276_a4|0|0|0|0.0|0.0|1|7.535296702|1|1|1.344599701|2.067497166|-0.156842923|5.4161004020000005|1|-0.063298854|0.010217376|-0.172607392|1|0.009622161|-0.019747846|-0.042912895|-0.191806286|0.019144144|0.847526918|0.518109998|0|-0.057317455|-0.071023484|-27.6229776|-34.22831819|0.131473004|63.36073061|-16.49563923|82.46094409|-1.065352257|38.23432817|-13.51117823|31.83019528|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|0.152153004|5.456603642999999|9.693623538|73.32703409|-247.4345884|15.93586849|-335.2755182|345.4102548|4.0060099860000005|1.0|1.0|0.0|1.0|1.0|0.0|3.01|0.22|-6.56|4.49|3.13|0.0|-3.67|22.0|293.34|0.0|3.69|0.000213|6.18e-05|3.35|0.0|0.0|2.75e-07|-0.0225|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|276.03|0.1905|234.01|402.99|0.36903|0.68002|0.1842|-0.18746|2.5355|-0.2099599999999999|0.023546627|-959.404416|175.0|6757.0|6757.0
5_a47|0|0|0|0.0|0.0|0|0.0|0|0|1.304329328|0.0|0.019688132|0.0|2|-0.390426|-0.012670377|-0.002627182|0|-0.011237954|-0.019811664|-0.0428873159999999|-0.454659897|0.0743193|0.861595935|0.675164258|1|-0.087763105|-0.1001981959999999|-46.33853208|-52.90420509|0.192042245|101.3974575|-27.93318665|0.0|-1.502972943|62.14504725|-20.34777119|51.58499074|0.4736061789999999|2368.870941|426.5981263000001|-793.5630764|1349.003107|0.218428796|5.861037845|11.13432113|115.3294396|-418.9977997|26.03444329|-297.3367046|416.1194472|9.240842159|1.0|1.0|0.0|1.0|1.0|2.0|2.67|0.0|-8.68|4.73|3.26|2.0|-5.65|26.0|365.79|1.0|4.29|2.25e-06|3.18e-06|4.7|0.0|0.0|2.07e-09|-0.05535|4.37|3.7083|-1569.369195|-1569.333281|561.61|951.68|334.35|0.2108|334.35|401.16|0.69291|0.69291|0.2108|-0.15419|2.9121|-0.20954|0.03591467|-1569.258939|0.02|7.7|7.7
8b_a8|1|0|0|3.191799887|0.0|1|7.535296702|1|1|1.395658149|1.42474537|-0.023718767|5.4161004020000005|1|-0.733216119|-0.0055544409999999|-0.0422693659999999|1|-0.003593429|0.049587543|0.079250224|-0.5058761820000001|-0.0527918259999999|0.8354024290000001|0.726912742|0|-0.130159955|-0.11627069|-79.74587194|-71.23625346|0.441645347|270.5854753|-43.64473805|89.09854311|-2.325413799|84.97574547|-29.07602182|99.62129245|0.4835310479999999|2863.095568|342.0904577|-1424.7250689999998|1821.324722|0.218545278|7.507665421|14.53652808|133.8974321|-872.8947609999999|37.20755791|-344.8810688|589.263087|13.73949201|0.0|0.0|1.0|1.0|0.0|2.0|3.52|0.09|-7.13|3.65|2.12|1.0|-4.77|31.0|414.41|0.0|2.9|1.6899999999999997e-05|3.69e-05|2.76|0.0|0.0|7.33e-08|-0.06114|6.41|3.2992|-1407.0843|-1407.052256|640.35|1098.17|375.8|0.2618|270.59|488.56|0.57234|0.70195|0.1515|-0.13807|5.8389|-0.19921|0.03204403|-1406.887058|5.08|5.2941|5.2941
8e_a12|0|1|1|0.0|0.0|1|6.803505258|1|1|1.283834633|1.873617728|0.050021617|4.727387819|2|-0.330207456|0.005196034|-0.087658302|1|0.005744805|-0.079913108|-0.136145064|-0.448676455|-0.051240735|0.815412281|0.797199175|1|-0.05202522|-0.087795345|-29.79080011|-50.273571200000006|0.060372083|34.57040021|-28.78776717|0.0|-1.492520871|61.4656313|-17.80522313|38.67488258|0.45384745|2548.979738|538.051884|-854.6507103|2112.908299|0.2887421289999999|6.446557205|11.80358346|165.34017769999997|-489.392042|25.03342862|-241.94192880000003|561.9859171|11.19206011|1.0|1.0|1.0|1.0|1.0|1.0|4.11|0.14|-7.93|3.34|3.05|2.0|-4.37|28.0|366.42|0.0|3.12|4.25e-05|2.03e-05|3.53|0.0|0.0|1.19e-08|-0.05739|3.45|3.3044|-1177.619013|-1177.593205|612.59|1048.44|375.21|0.2341|236.25|481.04|0.38889|0.6954899999999999|0.2252|-0.13599|1.0295|-0.19338|0.02580783|-1177.436953|588.0|6.2306|6.2306
24_a20|0|0|0|0.0|0.0|1|6.842683282|0|0|1.40648755|1.959359883|-0.217098257|4.727387819|2|-0.083539572|0.009265667|-0.060940703|1|0.008780074|-0.036258691|-0.060582944|-0.188335708|-0.07179846|0.802353442|0.607038752|1|-0.061437722|-0.067869875|-38.76683848|-42.82548904|0.047972705|30.27049276|-27.02262995|406.1522673|-1.357397496|51.30386873|-17.13019562|46.85253003|0.457794721|2736.601949|600.7235847000001|-856.5097809|1961.887639|0.228967757|6.852820269|12.63879297|144.47729840000002|-540.4525990000001|22.21722343|-342.0394805|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|1.0|0.0|3.4|0.08|-9.32|4.76|1.86|2.0|-4.89|31.0|402.45|0.0|3.63|1.29e-05|1.17e-05|3.52|0.0|0.0|4.82e-10|-0.06748|3.74|3.5876|-1291.896802|-1291.867578|685.66|1169.35|345.59|0.2495|232.2|551.25|0.46668|0.44916|0.0108|-0.15687|3.6107|-0.22435|0.02922392|-1291.706729|318.0|6.4976|6.4976
12x_a36|1|0|0|3.494913155|0.0|0|7.412764017000001|2|2|0.629399587|0.0|-0.058295476|5.351858133|2|-0.40650598|0.00285431|-0.054184069|1|0.003710345|-0.07550872|-0.133106642|-0.4331246039999999|-0.041914045|0.8792981679999999|0.855081905|0|-0.0737521679999999|-0.104368092|-49.60929169|-70.20305027|0.163597165|110.0434027|-47.22198284|0.8295471390000001|-1.982993755|81.1499815|-24.70107324|61.46507585|0.458792701|2884.428214|562.6051882|-1333.8579550000002|2391.802689|0.223146459|8.770758009|16.20591229|150.09915149999998|-897.2176739|31.79630645|-372.4502879|725.9470896|10.94693123|1.0|0.0|1.0|1.0|1.0|2.0|4.87|0.17|-7.05|3.33|2.51|1.0|-4.85|31.0|427.52|0.0|2.33|1.4300000000000002e-05|3.09e-05|3.19|0.0|0.0|8.95e-08|-0.05311|3.37|3.7364|-1670.452834|-1670.419519|719.63|1209.23|331.83|0.3901|319.74|569.01|0.6853600000000001|0.68112|0.0199|-0.1517099999999999|5.6653|-0.2048199999999999|0.03331471|-1670.244307|7.0|8.1549|8.1549
8g_a12|1|1|1|2.897921027|0.0|0|6.580639137|1|1|1.28383574|0.0|0.10205033|4.59511985|2|-0.40429396|0.005898773|-0.094550033|1|0.005405355|0.068559367|0.122649613|-0.532504083|-0.070405398|0.80546986|0.7714487940000001|1|-0.076856227|-0.1045061519999999|-42.39297373|-57.6443411|0.142374631|78.53214058|-31.79592789|0.0|-1.881110729|61.99654413|-23.58177591|47.30807670000001|0.463772637|2506.427441|473.055878|-1037.59814|1356.883205|0.09833304|6.882798206|12.83559677|54.23932676|-572.326702|26.15353224|-443.109365|480.0590283|4.352203029|0.0|1.0|1.0|1.0|1.0|2.0|4.07|0.1|-8.0|3.31|2.89|1.0|-4.38|27.0|353.38|0.0|2.77|4.15e-05|4.61e-05|3.06|0.0|0.0|9.98e-09|-0.06432|3.68|3731.0|-1154.321531|-1154.281986|590.93|989.66|332.31|0.3786|294.8|418.41|462.0|0.55027|0.1601|-0.1520099999999999|2.9986|-0.21633|0.03954539|-1154.173831|3715.0|5.43|5.43
16i_a32|1|1|1|3.352437091|0.0|0|7.765993078999999|0|0|0.6094207429999999|0.0|0.175604846|5.733341277|0|-0.7748511779999999|-0.003511776|-0.104899053|3|-0.001202032|-0.120440534|-0.211019184|-0.700853898|0.009897928|0.8829894|0.761506727|1|-0.0857355019999999|-0.114771536|-56.03343427|-75.01027196|0.198505292|129.7354415|-49.02383532|32.3175507|-1.836344582|88.80827938|-24.00328703|70.6307405|0.455596751|2770.767996|523.8261846|-1200.164351|3450.514629|0.281035887|6.848009314|12.57892808|183.6742715|-784.3813651|33.38593207|-286.2130831|636.0251562999999|13.79800742|1.0|0.0|1.0|1.0|1.0|2.0|3.75|0.3|-7.4|6.25|1.34|3.0|-7.03|29.0|427.54|1.0|3.96|9.25e-08|8.18e-06|4.19|0.0|0.0|4.01e-08|-0.05044|4.99|3.6176|-1995.307733|-1995.279632|692.96|1175.51|342.72|0.2857|342.72|573.38|0.70222|0.70222|0.2857|-0.14976|3353.0|-0.2002|0.02810109|-1995.11813|6.0|8.2596|8.2596
3_a4|0|0|0|0.0|0.0|1|7.535296702|1|1|1.343866299|2.147369615|-0.241609351|5.4161004020000005|2|-0.0502208409999999|0.011825591|-0.010537082|1|0.011276682|-0.048796855|-0.08121207|-0.133874898|0.0904255319999999|0.8367373309999999|0.623172012|1|-0.052578183|-0.06572153|-25.5405205|-31.92506825|0.080195284|38.95587796|-15.5080075|40.30885999|-0.985822953|39.38579676|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|-478.8760237|1602.411021|0.280312336|4.832514477|8.486341272999999|136.1652785|-232.6201124|16.63485592|-213.4321476|409.0289917|7.460728516|1.0|1.0|0.0|1.0|1.0|0.0|2.99|0.15|-7.19|4.02|2.44|0.0|-3.7|24.0|312.37|0.0|3.31|0.000198|5.520000000000001e-05|3.12|0.0|0.0|6.49e-08|-0.04964|2.66|4.0639|-990.6395508|-990.6149055|535.44|905.23|305.09|0.1415|252.57|350.36|0.58445|0.58615|0.0871|-0.17005|2681.0|-0.21969|0.024645265|-990.514888|104.0|6983.0|6983.0
21c _a23|0|1|1|0.0|0.0|2|7.525639975|0|0|1.197962776|3.311482916|0.178300778|5.4161004020000005|2|-0.576752175|0.003456487|-0.092608459|2|0.0035741379999999|-0.0201427689999999|-0.036896213|-0.596546056|-0.060079444|0.838980345|0.7301130229999999|1|-0.08365474|-0.098699133|-59.46209153|-70.15570019|0.209403563|148.8448086|-49.86692499|94.32302529|-2.171380929|79.71722579|-28.58195193|69.43902929|0.468609427|3161.1237530000003|561.9588018|-1543.4254039999998|2628.628799|0.165442725|8.945789862|16.83467928|117.597286|-1097.07235|34.24804117|-475.6090385|762.0576580000001|9.5615256|0.0|0.0|1.0|1.0|1.0|2.0|3.68|0.08|-7.33|3.1|2.49|1.0|-5.63|34.0|468.53|1.0|3.0|2.35e-06|1.92e-05|2.86|0.0|0.0|4.69e-08|-0.07892|4.47|3.6649|-1837.964768|-1837.932192|747.88|1275.12|338.3|0.3329999999999999|338.3|587.02|0.5885699999999999|0.5885699999999999|0.3329999999999999|-0.15089|6.0226|-0.22981|0.03257532|-1837.736174|67.0|7.1752|7.1752
3o_a32|1|1|1|3.644417045|0.0|0|7.773594467000001|1|1|0.609420753|0.0|-0.022603806|5.733341277|1|-0.306416317|-0.001411347|-0.117781901|3|0.000243592|-0.061774721|-0.11221537|-0.483580522|-0.154436834|0.872498916|0.840991936|1|-0.073742105|-0.095457829|-42.51640563|-55.03672286|0.162219176|93.52833522|-31.73171751|0.0|-1.4318674340000002|62.56936516|-18.34557429|49.73468603|0.455089918|2488.133192|483.0270239|-825.5508427999999|2469.87467|0.214905181|6.392329273|11.73098001|123.9047338|-475.9757626|23.36733582|-328.7458915|541.0877621000001|7.532642302|1.0|1.0|1.0|1.0|1.0|2.0|3.47|0.32|-7.27|6.39|1.58|1.0|-5.72|26.0|381.52|0.0|3.74|1.89e-06|1.87e-05|3.46|0.0|0.0|5.35e-08|-0.05413|2.35|3.5333|-1805.504508|-1805.473626|620.56|1049.14|350.9|0.2851|350.9|464.85|0.70216|0.70216|0.2851|-0.14652|3.2729|-0.20065|0.03088166|-1805.333039|0.24|6.6198|6.6198
14p_a23|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197963748|3.3252287430000003|0.044380583|5.351858133|2|-0.310730878|0.009895793|-0.060144819|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4510651779999999|-0.090287278|0.8683808959999999|0.669357479|1|-0.063033628|-0.080784473|-42.52653933|-54.50240143|0.076544251|51.64167457|-36.77082544|84.65359899|-1.615689464|67.36602512|-22.70933393|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|2170.5738260000003|0.248361701|9.014073839|16.84664803|167.5607773|-735.4165088|30.21311441|-339.5427625|646.2584547|12.86362369|0.0|0.0|1.0|1.0|1.0|1.0|3.48|0.04|-7.47|3.4|2.39|1.0|-5.68|32.0|436.49|0.0|3.25|2.09e-06|1.27e-05|3.3|0.0|0.0|3.39e-08|-0.09046|3.29|3.5752|-1722.181612|-1722.152257|699.61|1191.08|346.79|0.3802|346.79|573.24|0.6816|0.6816|0.3802|-0.14774|7.4033|-0.2382|0.02935511|-1721.994023|3.0|8.5302|8.5302
14a_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.6050202020000001|0.0|0.111575338|4.727387819|3|-0.363198151|-0.00603969|-0.039177314|1|-0.004161699|-0.050943323|-0.094863591|-0.582572884|-0.287221775|0.822587422|0.8255789570000001|1|-0.091731577|-0.094609848|-45.12132248|-46.53709886|0.209105063|102.8554977|-22.89086827|83.70773843|-1.324537874|55.84414456|-18.09776067|52.02624107|0.481997259|2160.698862|389.0288018|-651.519384|1186.412113|0.239123122|5.308770254|10.24853699|117.6209094|-320.4721558|23.78539971|-256.6424807|358.3503513|9.307045698|0.0|1.0|1.0|1.0|1.0|1.0|3.27|0.06|-6.89|4.28|1.04|0.0|-4.45|23.0|319.38|0.0|2.76|3.54e-05|0.000103|2.58|0.0|0.0|1.28e-07|-0.06736|2.44|3.2363|-1327.513792|-1327.485188|528.91|822.33|383.1|0.4524|383.1|373.85|0.69708|0.69708|0.4524|-0.1321|3.5358|-0.19946|0.02860456|-1327.403067|0.03|7.5229|7.5229
25_a12|0|0|0|0.0|0.0|0|0.0|0|0|1.404967476|0.0|0.00700113|0.0|2|-0.180562493|0.000864238|-0.025245046|0|0.001783739|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|-0.208172827|0.688743998|0.806844014|1|-0.054734834|-0.080147596|-28.517955|-41.75851719|0.052062825|27.12578432|-21.75703145|0.0|-1.362509125|44.42528172|-17.31450713|31.09844409|0.448858246|2067.69985|493.8944271000001|-709.8947922|1907.027255|0.082701363|5.34703037|9.70173342|43.08908189|-369.8695347|18.87554002|-434.8420476|430.4348528|2.666764531|1.0|1.0|0.0|1.0|1.0|1.0|2.81|0.05|-8.78|4.7|3.2|1.0|-5.28|24.0|311.38|0.0|4.29|5.19e-06|5.63e-06|4.76|0.0|0.0|1.6399999999999995e-09|-0.05352|4.73|3.4532|-974.6569575|-974.6328337|560.14|945.73|359.04|0.4483|290.68|442.64|0.63284|0.69029|0.1897|-0.14303|1.2494|-0.19655|0.024123749|-974.508059|22.0|7.6576|7.6576
12bc_a36|1|0|0|3.43846811|0.0|0|7.412764017000001|2|2|1.284647662|0.0|-0.058020733|5.351858133|2|-0.413738077|-0.001012333|-0.079009683|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.442519304|-0.045186455|0.892249657|0.771220556|0|-0.077192869|-0.107107992|-51.87437401|-71.97763346|0.165694502|111.3483497|-48.36968394|0.0|-1.927943855|83.97121855|-25.91194805|64.13376391|0.467645467|2927.476132|560.6615736|-1295.597402|2623.395239|0.22853193|8.273766079|15.54183457|153.57572439999998|-870.6543108999999|33.5878425|-364.8584744|661.6709012|11.99358509|1.0|0.0|1.0|1.0|0.0|2.0|4.73|0.14|-7.76|3.99|2.99|2.0|-5.08|31.0|450.32|0.0|2.82|8.27e-06|6.55e-06|3.93|0.0|0.0|1.74e-08|-0.05828|4.42|3.8696|-2152.134749|-2152.100551|705.12|1188.37|320.4|0.7456|237.57|563.76|0.35775|0.69094|0.3478|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|8.0|8.0969|8.0969
16a_a23|0|1|1|0.0|0.0|2|7.423568444|1|1|1.197962324|3.411338761|-0.0147904689999999|5.351858133|3|-0.302174246|0.012426121|-0.088255625|2|0.01226642|-0.181609054|-0.335065967|-0.380779155|-0.116894582|0.890165467|0.7199622309999999|1|-0.041095401|-0.07288672|-26.53751114|-47.06687604|0.0651629059999999|42.07919382|-30.39361398|91.92609822|-1.311960953|65.21027197|-16.6118386|40.34319246|0.49525751|2924.629647|603.6746046|-847.2037686000001|1801.957216|0.414079278|8.024409307|15.89802615|267.3932664|-547.0850515999999|28.35168303|-110.9672657|668.3493171|18.14339594|1.0|0.0|0.0|1.0|0.0|1.0|3.94|0.14|-5.27|2.03|2.04|1.0|-4.58|31.0|427.5|0.0|1.85|2.6e-05|4.86e-05|2.66|0.0|0.0|5.38e-06|-0.0502|2.49|1.6239|-1685.913359|-1685.8794469999998|670.04|1172.0|763.49|0.2066|763.49|555.21|0.96307|0.96307|0.2066|-0.07625|11.6254|-0.12645|0.03391189|-1685.6419010000002|39.0|7.4037|7.4037
15_a47|1|1|1|2.9226792460000004|0.0|0|6.605297921|0|0|1.304329657|0.0|-0.164258919|4.59511985|2|-0.21194909|-0.0026314909999999|0.086682657|1|-0.002377481|-0.007670908|-0.017562097|-0.332654104|0.081171071|0.897881853|0.614613723|1|-0.084413593|-0.0904066519999999|-45.1562696|-48.36220049|0.208246323|111.3994409|-25.87091101|0.0|-1.265693121|59.79410145|-17.81765281|54.07328082|0.477646539|2327.320914|423.5412927|-677.0708068|869.1027727|0.288369895|6.984778596|13.37174753|154.260803|-362.1927541|25.03780079|-226.4191275|383.4213189|11.43190096|1.0|1.0|0.0|1.0|1.0|2.0|2.89|0.06|-8.49|4.69|2.83|2.0|-4.89|25.0|353.78|0.0|3.74|1.29e-05|1.41e-05|3.8|0.0|0.0|3.22e-09|-0.0591799999999999|3.33|4.0594|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|286.26|419.75|0.67203|0.68008|0.0759|-0.16762|2.2271|-0.2268|0.03425526|-1527.316555|16.0|7.8|7.8
8a_a8|1|0|0|3.150966553|0.0|1|7.535296702|1|1|1.400027874|1.4114120369999998|-0.021925912|5.4161004020000005|1|-0.732911106|-0.0075336219999999|0.010118884|1|-0.005306541|0.055198015|0.089375589|-0.5028388229999999|-0.048064085|0.8220300859999999|0.7318727540000001|0|-0.131795179|-0.118763303|-78.93428863|-71.12928513|0.449170525|269.0155755|-42.60049244|84.91322996|-2.256502762|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|-1351.456417|1746.6927010000002|0.23579367|7.533378788999999|14.52342059|141.2206861|-809.4093564|38.44444383|-316.4749864|529.053307|15.44399996|0.0|0.0|1.0|1.0|0.0|2.0|3.37|0.05|-6.76|3.13|1.9|1.0|-4.4|30.0|400.39|0.0|2.56|3.99e-05|7.28e-05|2.4|0.0|0.0|1.74e-07|-0.06922|6.1|3.1039|-1367.776863|-1367.744724|620.68|1061.5|399.45|0.2035|269.43|476.69|0.4927399999999999|0.7036899999999999|0.1729|-0.13015|5.4201|-0.19937|0.03213899|-1367.595683|11.34|4.9454|4.9454
16b_a32|1|1|1|3.2902303|0.0|0|7.765993078999999|0|0|0.2980105389999999|0.0|0.0873104119999999|5.733341277|0|-0.423467596|-0.008277865|-0.018753196|3|-0.00180101|-0.1202046419999999|-0.222700615|-0.586122949|-0.098450203|0.907055332|0.6762731040000001|1|-0.088716278|-0.1083060409999999|-56.84546999|-69.39772428|0.253462496|162.40756509999997|-44.4669946|9.827907321|-1.624590613|80.37824892|-22.14820988|66.97508778|0.414997448|3037.795494|478.3482386|-1040.965864|3264.235184|0.252363732|6.466656381|11.05406524|161.7035261|-667.0049190000001|29.62431176|-317.3487516|597.8890744|10.98052464|1.0|0.0|1.0|1.0|1.0|2.0|3.71|0.28|-7.6|5.4|0.41|1.0|-6.28|28.0|433.57|1.0|3.26|5.19e-07|2.84e-05|3.14|0.0|0.0|2.54e-08|-0.05946|6.37|3.6211|-2315.990437|-2315.951437|676.92|1137.73|342.39|0.2849|342.39|567.01|0.70233|0.70233|0.2849|-0.14995|4.4055|-0.2094099999999999|0.03900066|-2315.819979|17.0|7.7696|7.7696
