molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|PNSA2|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12a_a50|0.0|1|1|0.0|0.0|2|1|1.397770359|4.075037557|-0.002936355|-0.111689174|0.01164808|0.014596049|10.94501645|0.011790103|-0.193999688|-0.291865836|-0.247407423|1|0.699597776|0.795582575|0.660148928|0.904119689|-0.05075501|-0.0663902|0.29507467|-33.44733598|7.457998037999999|48.30443297|-0.02383238|5.333473207|69.83817338|-0.929462803|-12.88231829|36.15684209|2223.666558|455.4948605000001|-468.2627037|9.648744341|4665.239724|214.004382|20.873331|0.027455156|-75.79052945|13.83188822|1.0|3.3|20.0|-5.49|2.59|3.42|48.53|2.02|0.0|2.0|2.0|-3.16|24.0|-6.44|1.0|1.0|-3.84|215.0|0.000144|2.5|0.0|0.0|-0.03366|4.0783|2.47|4.0783|-1006.632973|545.54|0.1807|304.01|394.52|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|0.02648238|-1006.546706|7.9123|75.0|7.1249|7.1249
16_a47|0.0|1|1|2.890539668|0.0|0|0|1.417579067|0.0|-0.0056780519999999|-0.08282926|-0.005688938|0.001426202|10.95023129|-0.004153659|-0.236994128|-0.0574194159999999|-0.3379683979999999|2|0.591929006|0.812131575|0.57616624|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.19609034|63.13219447|159.6978638|-0.034261359|5.0150344780000005|0.0|-1.301931629|-25.03540372|57.9827944|2315.178558|358.566882|-674.7452647999999|13.01476838|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|-205.1602001|12.16814835|1.0|2.93|21.0|-8.17|4.47|5.19|66.49|2.72|0.0|1.0|3.0|-4.34|25.0|-6.04|0.0|1.0|-4.42|0.0154|3.84e-05|3.27|0.0|0.0|-0.05717|4.4393|2.95|4.0806|-1167.0124560000002|534.69|0.3182|279.29|395.28|0.6743899999999999|-1166.901251|0.0909|-0.16851|2.3795|-0.22568|0.03384512|-1166.951551|3.8601|1.0|9.0|9.0
4c_a49|0.0|0|0|0.0|0.0|1|1|1.343847672|2.102052126|-0.0057600559999999|-0.099764463|0.001379959|-0.102999091|10.92777281|0.00202792|-0.163476035|-0.001647802|-0.412652341|2|0.7745214140000001|0.7796063109999999|0.752601535|0.76159824|-0.087753156|-0.086290519|0.407675441|-55.59622798|82.02101639|153.60017230000005|-0.029809452|5.014223225|59.70585149|-1.639519861|-36.42732137|64.32113331|2719.702873|490.6910965|-1056.328332|16.089682800000002|6046.668361|177.78970959999998|26.5256103|0.0173567219999999|-288.71184960000005|11.182784300000002|1.0|3.49|21.0|-7.97|3.55|3.19|98.72|1.47|1.0|1.0|7.0|-3.5|31.0|-7.53|0.0|1.0|-3.58|0.13|0.000265|1.81|0.0|0.0|-0.0623299999999999|5.74|3.04|3.8067|-1332.607539|705.55|0.2411|216.0|533.87|0.67789|-1332.336755|0.0821|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935|6.5935
5d_a40|0.0|0|0|0.0|0.0|1|0|0.6049133329999999|1.601200869|-0.005662681|-0.1031436519999999|0.007200253|0.2078052269999999|10.31198333|0.006642869|-0.259985037|-0.009744685|-0.399968083|0|0.496945486|0.8092726020000001|0.483934049|0.754010052|-0.086193996|-0.094277694|0.049855551|-43.26473143|181.4728912|112.88660690000002|-0.0377110779999999|4.638915105|53.85026982|-1.131332331|-18.15211073|49.66367051|1974.583878|346.0207917|-519.1767771000001|12.09256826|4051.712713|86.65063178|21.3342049|0.014630084|-285.606135|6.713853887999999|1.0|3.02|14.0|-4.32|4.08|3.64|75.5|2.25|0.0|2.0|3.0|-4.23|20.0|-5.94|1.0|1.0|-3.82|17.0|0.000152|2.98|0.0|0.0|-0.06796|3.7374|4.61|3.7374|-1276.817151|473.48|0.4493|331.74|365.74|0.69613|-1276.751174|0.4493|-0.14851|7.0422|-0.2164699999999999|0.01667985|-1276.797751|9.2439|19.0|7.7212|7.7212
12ag_a36|0.0|0|0|3.408828027|0.0|0|2|1.297044434|0.0|-0.008085448|0.063109409|-0.002526241|0.0070889269999999|10.96052849|-0.000673716|0.135431487|-0.217394466|-0.445549431|1|0.724208473|0.835013502|0.698414933|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|-68.21579593|85.84609192|159.6746787|-0.038937089|8.009946323|0.0|-1.946854457|-32.81436052|64.72839664|2773.9654530000003|471.0269757|-1227.884327|15.13240062|5906.879919|152.06382680000002|32.35969377|0.019328689|-326.5740008|12.1906363|1.0|4.72|17.0|-6.86|3.13|2.44|69.2|2.4|1.0|1.0|5.0|-3.89|30.0|-6.76|1.0|0.0|-4.16|0.0515|6.96e-05|2.78|0.0|0.0|-0.05486|3.8893|3.41|3.7117|-1332.151245|658.68|0.4286|318.79|507.72|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|5.4459|-0.20713|0.03415856|-1332.003616|7.5405|17.0|7.7696|7.7696
1h_a5|0.0|0|0|2.9516097130000003|0.0|0|0|1.427564094|0.0|-0.001978474|-0.02598568|0.008031558|-0.1197834419999999|10.94466758|0.007357977|-0.043247682|0.0578378779999999|-0.20140246|2|0.71274658|0.780175595|0.6977404359999999|0.8806402259999999|-0.067599619|-0.069496749|0.39793593|-36.2462047|160.0744187|62.25239147|-0.027798699|2.393400474|0.484419999|-1.111947978|-18.38824808|39.84574434|2107.271793|459.3001331|-579.9392753|13.14687756|4334.547353|132.96722079999998|19.45961351|0.01585373|-255.618083|8.268552715|1.0|2.8|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|1.0|3.0|-4.25|24.0|-5.77|1.0|1.0|-4.45|0.0174|3.5600000000000005e-05|3.43|0.0|0.0|-0.04124|4652.0|3.17|4.3651|-990.6032645|556.57|0.3333|266.52|430.83|0.57155|-990.472129|0.1754|-0.17797|2.2396|-0.21921|0.031392033|-990.523098|3.3752|28.0|7.5528|7.5528
15a_a10|0.0|0|0|0.0|0.0|1|1|1.34383719|2.141907675|-0.00244937|-0.125297206|0.011418154|-0.060539141|10.92966696|0.01192767|-0.19937094|-0.285973309|-0.188634555|2|0.7408341359999999|0.77630271|0.713078124|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-49.47045259|42.41151044|54.61835033|-0.025155581|6.503087289|122.7715002|-1.3835569680000002|-18.99256188|39.61363829|2656.305166|588.9895149|-890.4681466|11.33516398|5929.563906|208.2243923|23.93343877|0.017883602|-227.1590805|11.51002664|0.0|3.5|21.0|-7.79|3.95|4.05|56.07|1.93|1.0|1.0|6.0|-3.97|30.0|-6.52|1.0|1.0|-4.4|0.0432|3.94e-05|3.12|0.0|0.0|-0.04742|5.7646|2.4|3.7639|-1278.4225210000002|687.57|0.3558|215.08|563.27|0.68863|-1278.141052|0.1583|-0.1559299999999999|4.7512|-0.20335|0.02976259|-1278.200428|6.1108|24.0|7.6198|7.6198
12t_a36|0.0|0|0|3.500121488|0.0|0|2|1.297042607|0.0|-0.00673635|0.035510516|0.003676818|-0.030990165|10.95395385|0.0045625|0.059266516|-0.169994208|-0.436022708|1|0.902377067|0.829598864|0.857993338|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|-67.01551397|86.12920631|110.727965|-0.035934112|7.820109571000001|0.417511887|-2.012310282|-32.61842026|60.71345614|2771.211293|555.3275093999999|-1340.3102789999998|15.36435856|5936.009091|144.422087|30.56063281|0.01547607|-377.2113003|10.30792105|1.0|4.94|17.0|-7.36|3.62|2.45|69.2|2.45|1.0|1.0|6.0|-4.61|31.0|-6.33|1.0|0.0|-4.57|0.0102|2.6600000000000003e-05|3.47|0.0|0.0|-0.05302|3.8844|3.87|3.6694|-1311.552739|713.6|0.4297|319.18|562.72|0.70313|-1311.287803|0.0155|-0.15088|5.9081|-0.2039|0.03230976|-1311.349439|7.9104|8.0|8.0969|8.0969
15c_a22|0.0|0|0|0.0|0.0|1|0|1.42291727|1.596256692|-0.005236206|-0.026986769|0.003784292|-0.023927419|10.9464374|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.667111824|0.773044788|0.639264982|0.8665852140000001|-0.067475429|-0.080088202|0.615901609|-57.66130245|36.22825261|96.05497587|-0.0302219629999999|12.731723|78.22334636|-1.60176404|-34.97658951|66.26407672|3079.491787|623.9175171|-1153.226049|16.03890406|6882.442370999999|243.5126145|32.87972244|0.0248073129999999|-232.9472639|17.86058304|0.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.08|1.0|1.0|6.0|-4.86|34.0|-6.96|0.0|0.0|-4.62|0.00618|2.4e-05|2.9|0.0|0.0|-0.07399|5.7361|4.79|3674.0|-1460.571156|715.42|0.5082|216.15|575.8|0.69113|-1460.324493|0.0694|-0.15408|7.382000000000001|-0.22807|0.03150096|-1460.387718|9.0393|737.0|6.1325|6.1325
12y_a36|0.0|0|0|3.479963309|0.0|0|2|1.29704385|0.0|-0.00707164|0.036174187|0.002782748|-0.049845887|10.94917392|0.003724542|0.06152178|-0.1619981409999999|-0.434990282|1|0.90500247|0.820226782|0.856135378|0.83704133|-0.076585128|-0.098532865|0.424572485|-66.24017399|114.430624|109.55137340000002|-0.036493654|8.769742642|14.40618351|-1.970657299|-34.61187706|64.53055627|2793.629988|562.7133986|-1324.80348|14.80236899|6082.16777|164.2102614|32.46293206|0.01873364|-343.8442493|12.59396622|1.0|4.88|17.0|-7.01|3.62|2.42|69.2|2.38|1.0|1.0|6.0|-4.58|31.0|-6.34|1.0|0.0|-4.55|0.0106|2.82e-05|3.45|0.0|0.0|-0.05002|3.8794|3.83|3.8794|-1310.315063|702.38|0.4358|319.6|532.91|0.66796|-1310.077567|0.4358|-0.15671|6.1376|-0.20673|0.03583863|-1310.137888|8249.0|12.0|7.9208|7.9208
6a_a31|0.0|0|0|3.3855253210000003|0.0|0|1|0.610184884|0.0|-0.01694403|0.08881108|-0.013930701|-0.0225412779999999|10.31170939|-0.010591881|0.1533239019999999|0.001117583|-0.568500407|0|0.848282918|0.784022685|0.803505125|0.57216168|-0.132158278|-0.126430958|0.259133072|-74.23718620000001|157.9971748|251.216265|-0.045153913|11.79563339|98.49408082|-1.896464366|-45.56491046|97.68889243|2713.694431|335.9594356|-1113.557793|14.408653400000002|5908.282843|180.411907|38.27271371|0.031153284|-226.3518866|18.29245122|1.0|3.42|22.0|-6.96|4.68|3.69|131.36|1.13|1.0|1.0|4.0|-5.22|28.0|-6.69|0.0|1.0|-4.34|0.00238|4.55e-05|2.8|0.0|0.0|-0.05563|3.5428|4.03|3.5428|-1613.295461|607.79|0.6404|349.96|447.66|0.70416|-1613.1416|0.6404|-0.1428|7.7514|-0.19843|0.04606915|-1613.198178|11.2387|1.1|5.9586|5.9586
18_a10|0.0|0|0|0.0|0.0|1|2|1.243178376|2.142254323|-0.00309846|-0.092424959|0.009941402|-0.052165302|10.92966688|0.010573165|-0.144233311|-0.143149563|-0.220292492|2|0.7155022459999999|0.785539083|0.6886547670000001|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|-48.27152552|40.99617452|72.64119073|-0.024889861|7.692822451|123.3621791|-1.368942347|-23.18149476|48.64284759|2788.499133|562.0732377|-868.8874593|13.51828833|6213.631543|227.471785|24.62214943|0.020666062|-179.7708584|13.11704755|0.0|4.07|21.0|-7.88|4.65|4.66|62.06|2.14|1.0|1.0|5.0|-4.48|31.0|-6.34|1.0|1.0|-4.77|0.0138|1.7100000000000002e-05|3.49|0.0|0.0|-0.0495699999999999|5.7687|2.65|3.7977|-1336.404041|687.19|0.2962|214.93|504.61|0.6866300000000001|-1336.126835|0.1637|-0.15735|4.7596|-0.20692|0.02974086|-1336.185978|5.9029|0.13|6.8861|6.8861
16g_a32|0.0|1|1|3.363965155|0.0|0|0|0.609420729|0.0|-0.013775701|-0.049658216|-0.002456725|-0.029193403|10.31100263|-0.00030659|-0.085591073|-0.202656848|-0.696926204|0|0.79965447|0.83902731|0.762429418|0.8206422409999999|-0.078387439|-0.105500574|0.542303725|-77.75914881|90.88837862|132.1955522|-0.033839807|13.01585399|43.37912747|-1.79350976|-42.58335004|75.43482709|2833.521937|604.8539801|-1321.90553|15.58880229|6372.261243999999|231.1885989|36.34043182|0.02276861|-274.67233460000006|16.78159325|1.0|3.87|19.0|-8.16|6.81|5.38|149.27|1.57|3.0|1.0|10.0|-7.51|30.0|-5.69|0.0|1.0|-5.32|1.36e-05|4.83e-06|4.65|0.0|0.0|-0.05|3.6161|5.38|3.6161|-2034.593036|752.29|0.2879|342.86|639.49|0.70222|-2034.342619|0.2879|-0.14968|3.7346|-0.19968|0.02895494|-2034.408165|4.3204|11.0|7.9586|7.9586
8a_a8|0.0|0|0|3.150966553|0.0|1|1|1.400027874|1.4114120369999998|-0.014658222|0.027531877|-0.0075336219999999|0.010118884|10.94671414|-0.005306541|0.044579097|0.089375589|-0.5028388229999999|1|0.76592324|0.762577159|0.7318727540000001|0.550829475|-0.131795179|-0.118763303|0.22299265|-71.12928513|170.9592896|269.0155755|-0.049054408|12.33026525|84.91322996|-2.256502762|-47.27503672|99.52191337|2802.374154|329.9007832|-1351.456417|14.52342059|6193.891189|141.2206861|38.44444383|0.025786572|-316.4749864|15.44399996|0.0|3.37|23.0|-6.76|3.13|2.72|112.23|1.9|1.0|1.0|4.0|-4.4|30.0|-7.04|0.0|0.0|-4.14|16.0|7.28e-05|2.4|0.0|0.0|-0.06922|4.6017|6.1|3.1039|-1367.744724|620.68|0.2035|269.43|476.69|0.7036899999999999|-1367.539526|0.1729|-0.13015|5.4201|-0.19937|0.03213899|-1367.595683|6.8427|11.34|4.9454|4.9454
12h_a40|0.0|0|0|0.0|0.0|1|0|0.60499064|1.760542171|-0.008044548|0.208938531|-0.000134504|0.189869851|10.31197256|-0.002126898|0.367928263|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.6948809659999999|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|-48.34705035|208.6717565|84.86252967|-0.038796498|3.274152035|59.68939644|-1.280284432|-26.67382585|56.64687411|2270.834041|443.8158546|-676.8587047999999|15.84593062|5087.343024|82.46928995|24.30173133|0.012453938|-363.7398044|6.584127851|1.0|3.19|20.0|-6.84|4.59|5.02|84.45|3.76|2.0|1.0|2.0|-6.25|23.0|-5.13|0.0|1.0|-5.58|0.0002009999999999|2.61e-06|4.75|0.0|0.0|-0.07512|4.1508|4.14|2.6436|-2153.186757|548.82|0.3985|298.7|435.95|0.7041|-2153.072091|0.3693|-0.1092|2.5573|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
12ax_a36|0.0|0|0|3.429529478|0.0|0|2|1.280791885|0.0|-0.007681676|0.075802407|-0.001012333|-0.057017299|10.958822|-0.00097037|0.128253871|-0.1716508239999999|-0.440372791|1|0.884841888|0.836170906|0.771220556|0.846837721|-0.073739612|-0.107815607|0.375647684|-72.11700812|36.17982162|102.4490387|-0.038813619|8.558226304|1.236876307|-1.940680931|-32.99232962|62.11847297|2926.929456|566.4430628|-1298.106146|14.78635841|6741.969187999999|157.28794140000002|33.94393618|0.018645135|-354.3162187|12.47158322|1.0|4.74|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|1.0|5.0|-5.08|31.0|-6.26|1.0|1.0|-5.18|0.00372|6.55e-06|3.93|0.0|0.0|-0.05596|5.2372|4.42|3.8889|-2152.100515|699.67|0.5236|236.74|552.0|0.69348|-2151.910753|0.4167|-0.15728|4.5001|-0.21324|0.03044421|-2151.971761|6.0402|12.0|7.9208|7.9208
8b_a31|0.0|0|0|3.37710223|0.0|0|1|0.610137861|0.0|-0.013629145|-0.130371116|-0.010300564|-0.211457443|10.31170011|-0.006785954|-0.222667869|-0.092604362|-0.510259793|0|0.928940547|0.843119174|0.8761979520000001|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|-69.24221375|129.8921115|204.9365822|-0.040792077|8.823644775|472.8995873|-1.590890986|-32.92631065|79.93633765|2189.617009|317.3534883|-830.906565|11.79588561|4696.728592|154.8750114|30.28603362|0.02483711|-212.5400476|12.97217579|0.0|3.4|16.0|-5.73|4.52|2.74|114.29|0.61|0.0|2.0|4.0|-4.05|23.0|-6.87|0.0|1.0|-3.4|0.0294|0.000399|2.02|0.0|0.0|-0.0325|3.8582|1.77|3.8582|-1386.815519|566.18|0.2643|321.36|439.96|0.70036|-1386.681003|0.2643|-0.16015|3.6945|-0.19265|0.03659821|-1386.734257|5.6001|2.2|5.6576|5.6576
31_a47|0.0|1|1|0.0|0.0|1|0|1.304326813|1.441825189|-0.00869363|-0.086842911|-0.007525849|0.074881792|10.9497221|-0.006265667|-0.188419195|-0.076351692|-0.441642572|2|0.677766155|0.856640117|0.6463892179999999|0.696020038|-0.10715233|-0.1056956209999999|0.486720182|-65.56344002|355.5321928|188.5600536|-0.037580665|8.234748813|81.01707367|-1.691129939|-41.22978713|79.74238158|2689.159869|431.7441681|-1049.01504|15.6194341|6019.5391740000005|181.972428|32.98913783|0.024209265|-256.3593656|15.01710904|1.0|3.18|21.0|-7.62|3.23|4.24|98.72|2.0|1.0|1.0|5.0|-4.59|29.0|-6.78|0.0|1.0|-4.39|0.0105|4.03e-05|2.86|0.0|0.0|-0.0532|3.9744|4.2|3.6369|-1735.400941|642.11|0.3264|311.96|508.69|0.69894|-1735.225703|83.0|-0.15143|6.4248|-0.20463|0.03449081|-1735.284957|8.6244|16.0|7.8|7.8
7h_a8|0.0|0|0|2.99743835|0.0|1|0|1.391840221|1.2793830309999998|-0.00534208|-0.016074683|0.00112124|-0.0873792009999999|10.94341365|0.00084936|-0.043606497|0.141285105|-0.382578949|0|0.515235986|0.7051689170000001|0.507325475|0.771011027|-0.093181899|-0.0934764819999999|0.314190914|-53.88211443|70.28953528|131.9948047|-0.041038456|3.86998135|47.81104825|-1.6825766830000002|-30.96107949|60.42608164|2534.324886|444.4294792|-969.8780597|13.42380338|5657.402114|61.77519141|26.49502512|0.00878112|-452.8739011|5.061650885|1.0|3.12|23.0|-8.46|5.52|5.49|61.58|4.27|2.0|1.0|3.0|-5.68|28.0|-5.27|0.0|1.0|-5.5|0.00078|3.16e-06|4.66|0.0|1.0|-0.06799|3.9282|6.81|3.9282|-1285.151298|593.53|0.3885|315.62|500.94|0.6963199999999999|-1285.017252|0.3885|-0.16076|7.0847|-0.22875|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
19c_a38|0.0|0|0|3.332128134|0.0|0|2|1.297043851|0.0|-0.008177185|0.02192428|-0.004442319|-0.0725602509999999|10.95429182|-0.002443797|0.04814981|-0.20848518|-0.434836855|1|0.7163622890000001|0.846765471|0.6885713729999999|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|-68.18641054|139.1570837|151.612258|-0.038224114|9.638658988|4.848162625|-1.949429829|-36.38913762|73.10674676|2967.98627|477.9848537|-1227.35539|13.36189552|6618.350708|177.10114030000005|33.48483537|0.023120664|-275.39483110000003|14.55670345|1.0|4.84|17.0|-6.92|3.17|2.42|105.02|1.76|1.0|1.0|5.0|-4.35|32.0|-7.13|0.0|0.0|-4.12|19.0|7.55e-05|2.5|0.0|0.0|-0.05691|5.8832|3.23|3.8322|-1424.3899310000002|652.09|0.2961|210.74|517.28|0.6279899999999999|-1424.1880119999998|0.1417|-0.15612|2495.0|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
17a_a6|0.0|0|0|3.3685510360000004|0.0|0|1|1.424257628|0.0|-0.012704951|0.04129257|-0.00460563|0.078798543|10.94948984|-0.00194781|0.068338372|-0.180339002|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.8013954109999999|0.753082653|-0.096082495|-0.109388399|0.350977745|-71.75703418|157.13173490000003|161.9738174|-0.041567592|13.40315088|554.1936506|-2.078379577|-41.34573382|83.46070738|2816.084228|494.010135|-1363.383649|16.13665395|5996.580489|149.60699319999998|35.323795000000004|0.019808023|-356.769966|12.99374518|1.0|3.52|23.0|-9.01|4.98|4.32|95.85|1.7|2.0|1.0|5.0|-5.81|31.0|-5.89|0.0|1.0|-5.17|0.000637|6.69e-06|4.09|0.0|0.0|-0.05753|3.5421|4.04|2.9753|-1350.078838|696.96|0.3933|350.03|574.02|0.7024|-1349.830672|0.0101|-0.12425|4.1627|-0.18178|0.02379552|-1349.892285|5604.0|24.0|7.6198|7.6198
12e_a36|0.0|0|0|3.490984269|0.0|0|2|1.29704412|0.0|-0.007100632|0.144415507|0.002951176|-0.0586405829999999|10.95346131|0.003962098|0.244642918|-0.1763783589999999|-0.43688276|1|0.90414347|0.7975411790000001|0.856274847|0.838086387|-0.07049439|-0.100988761|0.4347714629999999|-64.2330904|65.27404529|102.9838531|-0.036203518|7.71202397|5.735288795|-1.918786459|-28.51846223|56.96241436|2709.877204|533.058116|-1220.428718|12.69013737|5929.071389|151.9654247|30.25577504|0.017716522|-332.11111980000004|11.26845175|1.0|4.85|17.0|-6.97|3.24|2.19|69.2|2.24|1.0|1.0|5.0|-4.16|30.0|-6.55|1.0|0.0|-4.3|0.0274|5.05e-05|3.04|0.0|0.0|-0.04962|3.8364|3.48|3.6699|-1272.23645|673.57|0.4537|323.18|507.03|0.70007|-1271.999945|0.0006|-0.15189|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|14.0|7.8539|7.8539
3m_a32|0.0|1|1|3.575728458|0.0|0|0|0.609420748|0.0|-0.006290106|-0.0370712179999999|-0.000514191|-0.084132138|10.31100268|0.000822186|-0.065422345|-0.086806406|-0.49476131|0|0.6943636479999999|0.817967125|0.6672533589999999|0.798023273|-0.084626325|-0.09390309|0.317009723|-56.15082133|92.61088121|120.7751424|-0.027127559|4.801577352|0.0|-1.220740175|-30.25923462|58.63348955|2588.590536|477.1904954|-729.9606772999999|13.31775015|5724.714257|194.65681730000003|24.05057475|0.018412178|-208.6520032|11.00984957|1.0|3.51|19.0|-7.38|7.02|5.35|128.01|1.74|2.0|1.0|3.0|-5.94|27.0|-6.17|0.0|1.0|-4.86|0.000449|1.39e-05|3.57|0.0|0.0|-0.05731|3.5749|5.1|3.5749|-1863.46877|641.52|0.2952|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|-0.14835|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|23.0|7.6383|7.6383
4k_a46|0.0|0|0|0.0|0.173180233|1|1|1.134637098|2.145043462|-0.0049602|-0.104665424|0.006550513|-0.1149361969999999|10.94631314|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|0.784722915|0.8789113709999999|-0.091943864|-0.086581945|0.260665072|-46.76051618|171.92614719999997|65.39662252|-0.0306644389999999|2.052909907|0.0|-1.471893066|-26.8180173|53.45751583|2104.876032|474.67574630000007|-794.928775|9.829220349|4685.0322320000005|68.46061366|18.96506421|0.006892404|-403.1511415|3.722397006000001|1.0|3.8|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|1.0|2.0|-4.82|25.0|-5.46|1.0|1.0|-4.83|5.0|1.4800000000000002e-05|4.05|0.0|0.0|-0.01712|5.4228|4.52|4.4485|-1053.396715|582.84|0.2259|228.63|500.36|0.68553|-1053.196897|0.1505|-0.18542|4.0015|-0.20254|0.03653474|-1053.249847|5.7714|0.08|7.0969|7.0969
13f_a6|0.0|0|0|3.440154557|0.0|0|0|1.429020649|0.0|-0.006930367|0.04505613|-0.003356527|-0.071478789|10.95053349|-0.001446486|0.079490516|-0.223618825|-0.466314952|2|0.841211811|0.77199166|0.790249345|0.863222493|-0.073352505|-0.092939631|0.176745407|-62.41821579999999|62.42897239999999|91.85971442|-0.032802223|8.368715213|0.0|-1.672913351|-33.08535238|61.72438096|2869.925064|579.7398537|-1123.527884|15.13042752|6128.208571|187.5697972|30.56694343|0.0196449239999999|-296.4599736|13.19352214|1.0|3.56|27.0|-10.18|5.01|4.53|103.17|0.92|1.0|0.0|5.0|-5.11|32.0|-6.52|0.0|1.0|-4.78|0.00323|1.65e-05|3.27|0.0|0.0|-0.07786|4.8413|3.36|3139.0|-1347.266914|711.29|901.0|256.1|568.41|0.70541|-1347.018087|0.0048|-0.12805|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|42.0|7.3768|7.3768
14l_a23|0.0|1|1|0.0|0.0|2|0|1.1979636809999998|3.402752757|-0.005344736|0.042748013|0.01269616|-0.060692376|10.313217800000002|0.01180744|0.07815878|-0.136106024|-0.448622017|2|0.725800261|0.778602826|0.6906097959999999|0.921267667|-0.053549434|-0.078204688|0.215920645|-51.59307331|40.34135162|51.94117061|-0.0328459689999999|8.125310915|81.90812552|-1.642298442|-23.306234600000003|47.64388017|2879.181064|607.777253|-1083.45454|15.78926563|6444.7098240000005|138.7874759|27.44221375|0.01508774|-382.1434717|9.953660282|0.0|3.51|26.0|-7.78|3.88|4.33|105.02|3.24|2.0|1.0|5.0|-5.85|31.0|-6.1|0.0|0.0|-5.25|0.000608|5.61e-06|3.94|0.0|0.0|-0.07191|3.6274|3.79|3.6274|-1669.224647|694.65|0.4239|341.8|560.51|0.67242|-1668.983787|0.4239|-0.14639|6.0563|-0.2183|0.01168219|-1669.04569|8.2422|7.0|8.1798|8.1798
18d_a25|0.0|0|0|0.0|0.0|1|0|1.193723212|1.918453956|-0.0029605|-0.031867489|0.006452854|-0.070413428|10.31285314|0.0062422|-0.055336237|-0.061965108|-0.292727912|2|0.722349659|0.780221059|0.696372329|0.937813705|-0.061527513|-0.076328248|0.278576218|-57.45144813|70.58850837|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|-1.602893201|-34.85786147|54.70994625|3113.122552|705.8822532|-1206.480411|18.11893325|6876.316137000001|182.1982146|27.92623037|0.014219928|-388.2927768|10.70318668|1.0|3.66|27.0|-10.23|6.33|5.98|111.51|2.4|2.0|0.0|7.0|-6.26|35.0|-6.21|0.0|1.0|-5.54|0.00026|2.86e-06|4.21|0.0|0.0|-0.07287|5.6512|4.56|3.6392|-1806.812778|792.79|0.3986|219.39|664.72|0.6823899999999999|-1806.514606|0.0389|-0.14723|3.2353|-0.2201|0.03560672|-1806.582751|4.3658|232.0|6.6345|6.6345
