molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
2_a47|0|0.0|0.0|0|0.0|0|0|0.0|-0.002024001|-0.008527649|0.0|0.027058824|-0.004557357|10.93671092|0|0|-0.007299676|-0.444853768|2|0.916092248|0.671819147|0.728066943|0.847324011|-0.083455669|-0.095655954|0.482748996|-41.57671973|-47.65477123|4.240150185|99.5619537|0.152675989|2.112397382|0.958043241|0.784978115|-1.4348393119999998|55.81329383|0.433425706|2105.761386|422.1277419|-9.131190896|0.215021885|5.308758149|9.369924133|0.764993595|4559.060763|107.1215986|-356.116445|23.34938746|0.016376351|910.626111|1.0|0.0|1.0|1.0|2.54|-7.82|4.75|58.04|1.0|96.54|0.0|3.0|-5.46|3.0|-5.0|313.35|1.0|1.0|-5.11|3.46e-06|0.00109|7.75e-06|0.00243|4.52|0.0|0.0|4.73e-06|3.7181|-1010.505024|536.13|0.2143|333.46|371.19|0.2143|2.1266|-0.20731|0.03544055|631.0|6.2|6.2
12z_a36|0|3.435113772|0.0|0|7.412764017000001|2|2|0.0|-0.065211069|-0.007671785|5.351858133|0.041767677|0.037307819|10.95429182|1|1|0.066366917|-0.433580807|1|0.8707354620000001|0.826316772|0.886776351|0.834790405|-0.081592361|-0.102674964|0.492335362|-54.11489962|-68.09761735|15.50078625|114.3931487|0.165209595|10.28066212|15.59091678|0.712682362|-1.848149347|83.07227002|0.4577848329999999|2841.692299|553.6621150000001|-15.940487699999998|0.287317638|8.016303367999999|14.78435842|0.844286292|6146.834385|190.5590792|-812.9648725|33.72393432|0.0225782039999999|1719.920651|0.0|0.0|1.0|0.0|0.0|-6.66|1.76|92.99|1.0|128.47|0.0|5.0|-3.99|5.0|-7.08|406.44|0.0|0.0|-3.95|0.000101|0.0412|0.000113|0.0458|2.4|0.0|0.0|8.97e-05|3.8969|-1325.157504|686.33|0.4423|318.16|539.36|0.4423|4814.0|-0.2139199999999999|0.03845474|5.0|8301.0|8301.0
14t_a23|1|0.0|0.0|2|7.423568444|0|0|3.410065804|0.04919958|-0.005383494|5.351858133|0.045277778|0.073534004|10.31321779|2|2|0.134446672|-0.4515027279999999|2|0.725800261|0.7629258809999999|0.820002545|0.920956836|-0.0553915009999999|-0.079253435|0.361071229|-36.09926385|-51.65035498|11.36130649|36.6149406|0.079043164|7.404291213|42.20767549|0.799945841|-1.6643221380000002|61.0040156|0.465981891|2878.4071670000003|600.1979272000001|-14.13766923|0.2000541589999999|7.55064865|14.13931199|0.872595673|6523.656379|130.3775455|-706.8834616|27.11827225|0.014352462|1355.9136119999998|0.0|1.0|1.0|1.0|3.49|-7.78|4.33|105.02|2.0|125.25|0.0|5.0|-5.85|4.0|-6.1|425.51|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|0.0|7.03e-06|3.2060000000000004|-1669.21916|692.08|0.2061|311.09|534.86|0.0003|5.8672|-0.22291|0.02135191|4.0|8.3979|8.3979
21b_a23|1|0.0|0.0|2|7.525639975|0|0|3.351726269|0.094654108|-0.005936474|5.4161004020000005|0.042455556|0.057405955|10.31321725|2|2|0.107996329|-0.481470603|2|0.7038407329999999|0.7717839409999999|0.8339434929999999|0.930728719|-0.0596425779999999|-0.083105261|0.224930782|-41.81114831|-58.25915868|10.15224639|41.6766724|0.0692712809999999|7.117014296|86.65837165|0.812334718|-1.745210489|67.68046598|0.458461834|3074.083057|652.4673795|-16.81701905|0.187665282|8.773746105|16.20152864|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|0.013439264|1506.081551|0.0|1.0|1.0|1.0|3.42|-7.84|4.2|128.81|2.0|129.97|0.0|5.0|-6.1|5.0|-6.42|450.52|0.0|0.0|-5.22|8.02e-07|0.000361|6.06e-06|0.00273|3.7|0.0|0.0|6.45e-06|3.6237|-1761.4722969999998|735.65|0.2607|309.79|611.6|0.2333|9.5312|-0.23434|0.02657688|85.0|7.0691|7.0691
8e_a12|1|0.0|0.0|1|6.803505258|1|1|1.873617728|0.050021617|-0.006350143|4.727387819|0.037430556|0.0661362779999999|10.94458094|1|1|0.112673977|-0.448676455|1|0.83954453|0.761892879|0.815412281|0.939627917|-0.05202522|-0.087795345|0.001151979|-29.79080011|-50.273571200000006|8.884082475|51.38557748|0.060372083|5.0872236|0.0|0.7112578709999999|-1.492520871|61.4656313|0.45384745|2548.979738|538.051884|-10.19566754|0.2887421289999999|6.446557205|11.80358346|0.830990262|5490.975165|165.34017769999997|-489.392042|25.03342862|0.019545275|1201.604574|1.0|1.0|1.0|1.0|3.01|-7.93|2.68|55.1|2.0|117.04|0.0|3.0|-4.37|4.0|-6.03|366.42|1.0|1.0|-4.69|4.25e-05|0.0156|2.03e-05|0.00744|3.53|0.0|0.0|4.34e-06|3.3044|-1177.593205|612.59|0.2341|236.25|481.04|0.2252|1.0295|-0.19338|0.02580783|588.0|6.2306|6.2306
27b_a34|0|0.0|0.0|1|7.412764017000001|1|1|2.013418486|-0.056026127|-0.010183855|5.351858133|0.042739018|-0.106245942|10.95430634|1|1|-0.175834895|-0.463926296|1|0.820914556|0.7722228729999999|0.8299950709999999|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|-57.66200309|-72.21552354|20.42417736|150.83624440000003|0.2165682119999999|13.44721755|540.9533124|0.712312759|-1.864625537|87.24055613|0.4072752529999999|2835.31543|515.8091561000001|-16.16580511|0.287687241|9.124440695|15.39406063|0.687123753|6032.666081|189.4124225|-808.2902556|34.46979951|0.022820627|1723.489976|1.0|1.0|1.0|1.0|3.66|-8.19|4.11|84.99|2.0|116.33|0.0|5.0|-5.23|5.0|-6.14|409.44|0.0|1.0|-4.96|5.92e-06|0.00243|1.1e-05|0.00449|3.75|0.0|0.0|2.67e-06|4.0935|-1350.018975|691.97|0.3621|257.4|577.39|0.0252|11.8546|-0.20649|0.03640275|0.65|6.1871|6.1871
16f_a32|1|3.354832924|0.0|0|7.765993078999999|0|0|0.0|0.1767304639999999|-0.014558301|5.733341277|0.039958333|0.008658653|10.31100265|3|3|0.0151704889999999|-0.697693907|0|0.801401734|0.852938445|0.899839182|0.8072754790000001|-0.08168632|-0.111152081|0.522247991|-56.53102601|-76.92280867|16.90955989|89.03402347|0.192724521|11.7022626|47.24868477|0.69473708|-1.778433296|92.82839829|0.384656622|2772.212354|558.6750754999999|-17.03501995|0.30526292|8.79158776|14.28728752|0.625108901|6235.040893|211.2572338|-851.7509977|35.43109972|0.022983292|1771.554986|1.0|1.0|1.0|1.0|3.4|-7.77|4.99|149.27|3.0|116.75|1.0|9.0|-6.95|5.0|-5.99|427.54|0.0|1.0|-4.97|1.12e-07|4.79e-05|1.07e-05|0.00457|4.11|0.0|0.0|7.26e-06|3.6272|-1995.278839|722.06|0.2931|341.82|603.12|0.2931|3.6641|-0.2|0.02889673|9.0|8041.0|8041.0
14f_a23|1|0.0|0.0|2|7.423568444|0|0|3.366063739|-0.002304087|-0.006791105|5.351858133|0.04255787|0.056215377|10.3132176|2|2|0.101910723|-0.399688849|2|0.756252127|0.796412133|0.854683662|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|-40.51498423|-57.07376861|18.34483401|96.47955427|0.105837608|12.40242234|96.60179161|0.665778294|-1.603974359|74.08536976|0.478733036|3014.916135|604.5178506|-14.37516058|0.334221706|8.124287407|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|0.025162423|1628.77284|0.0|1.0|1.0|1.0|3.61|-7.51|4.03|114.25|2.0|126.78|0.0|6.0|-5.63|5.0|-6.47|441.51|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|1.3699999999999998e-05|3.5753|-1744.429532|711.98|0.2462|213.09|572.35|0.1699|6.3534|-0.21743|0.02255331|2.0|8.6459|8.6459
14n_a23|1|0.0|0.0|2|7.423568444|0|0|3.3716621960000004|0.009802461|-0.0068536419999999|5.351858133|0.045165485|0.079559363|10.3132176|2|2|0.144230149|-0.404569286|2|0.756252127|0.802854174|0.861597051|0.89327435|-0.058928845|-0.082430028|0.209387766|-39.82324087|-55.70499288|18.26553926|97.93357279|0.10672565|12.34358104|97.39429807|0.6868205409999999|-1.648600566|72.09248208|0.469606631|3014.591033|603.6615822000001|-14.76259199|0.313179459|8.662092555|16.33144958|0.885393105|6740.54932|211.642042|-752.8921912999999|31.80611809|0.0242495529999999|1622.112023|0.0|1.0|1.0|1.0|3.66|-7.51|4.03|114.25|2.0|126.78|0.0|6.0|-5.63|5.0|-6.47|441.51|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|0.0|1.3699999999999998e-05|3.4217|-1744.42791|710.48|0.4229|362.35|575.71|0.4229|5.2196|-0.2077099999999999|0.02300614|1.0|9.2441|9.2441
3l_a32|1|3.672194822|0.0|0|7.773594467000001|0|1|0.0|-0.003342759|-0.0054004|5.733341277|0.035643275|-0.039331295|10.31100268|3|3|-0.068876714|-0.524711546|0|0.820540279|0.751853889|0.7973741999999999|0.8855584879999999|-0.069304303|-0.088417589|0.270668623|-40.30321333|-51.41835077|7.120934925|61.72183119|0.114441512|4.141107366|0.0|0.788236719|-1.326263838|58.10243176|0.453630671|2453.759435|514.9875423000001|-9.750593329|0.211763281|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|21.27134288|0.011493763|978.4817724|0.0|1.0|1.0|1.0|3.54|-7.5|6.17|110.94|2.0|110.16|0.0|3.0|-7.6|3.0|-4.71|380.53|0.0|1.0|-6.01|2.52e-08|9.59e-06|9.7e-07|0.0003689999999999|5.51|0.0|0.0|1.2e-05|3.5319|-1789.4501510000002|629.26|0.2876|351.04|468.81|0.2876|3.3955|-0.19962|0.02547484|12.0|7.9208|7.9208
GW6604_a52|0|2.944144148|0.0|0|6.605297921|0|0|0.0|-0.277102285|-0.002149879|4.59511985|0.021346801|-0.0778992459999999|10.94914378|1|1|-0.131886693|-0.201462112|2|0.709088617|0.693399445|0.7550228990000001|0.87346455|-0.071850787|-0.072069252|0.38374044|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|2.204526664|0.2386028039999999|0.73529506|-1.081038779|44.37166117|0.4597869779999999|2044.612273|431.7909048|-7.13996301|0.26470494|6.2973559020000005|11.6571716|0.851121611|4168.525878|130.8549791|-264.17863140000003|19.64292268|0.01768964|726.7881391|1.0|0.0|1.0|1.0|1.76|-8.03|4.2|54.46|0.0|90.49|0.0|3.0|-3.87|3.0|-5.95|298.34|1.0|1.0|-4.16|0.000135|0.0402|6.929999999999999e-05|0.0207|3.06|0.0|0.0|2.78e-06|||||||||||107.0|6.9706|6.9706
12bg_a36|0|3.434779148|0.0|0|7.412764017000001|2|2|0.0|-0.040957653|-0.0076819|5.351858133|0.044197531|0.057879142|10.95885259|1|1|0.097928606|-0.4459167329999999|1|0.884841888|0.836170906|0.892249657|0.840610352|-0.075439837|-0.102664465|0.543472602|-51.74990566|-70.42534258|13.44952052|107.3347739|0.159389648|9.22604612|14.85588272|0.747867728|-1.847960372|83.78068847|0.46245521|2925.402039|576.6383913|-17.39163005|0.252132272|7.549463377|14.04434294|0.860310096|6753.439903|172.9566471|-869.5815023|33.900544700000005|0.01946912|1695.0272350000002|0.0|1.0|1.0|0.0|0.0|-7.76|3.19|69.2|2.0|133.77|0.0|5.0|-5.08|4.0|-6.26|450.32|1.0|1.0|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|0.0|7.83e-06|3.8944|-2152.104584|703.94|0.4409|318.36|554.7|0.4409|6.6844|-0.21166|0.03334656|15.0|7.8239|7.8239
1j_a5|0|2.9426852410000004|0.0|0|6.605297921|0|0|0.0|-0.2031633169999999|-0.003981454|4.59511985|0.025987654|-0.115553003|10.9487794|1|1|-0.190920568|-0.2470489089999999|2|0.74740095|0.7862755770000001|0.848473695|0.847163872|-0.073803258|-0.074505844|0.35883584|-39.64241895|-40.01980349|10.57633738|73.73338699|0.152836128|5.680936139|1.471030887|0.616489567|-1.117587665|54.3827755|0.469085779|2242.805131|455.0425806|-7.86442482|0.383510433|7.328149934|13.80288876|0.883543443|4618.562904|205.997426|-322.4414176|23.74961767|0.026739895|973.7343247|1.0|1.0|1.0|1.0|2.66|-8.14|4.21|63.69|0.0|96.98|0.0|4.0|-4.03|4.0|-6.15|328.37|1.0|1.0|-4.2|9.27e-05|0.0304|6.29e-05|0.0206|3.03|0.0|0.0|2.36e-06|4.1205|-1065.817476|572.47|0.5115|279.68|445.81|0.1644|2.2503|-0.20645|0.03246499|24.0|7.6198|7.6198
13n_a6|0|3.425442623|0.0|0|6.842683282|0|0|0.0|0.030890422|-0.010884884|4.727387819|0.04393617|0.058267173|10.95053349|1|1|0.100294804|-0.57091314|2|0.870730542|0.7767360059999999|0.832753533|0.70890216|-0.100363599|-0.109392959|0.307384948|-68.88015714|-75.07706271|12.18768927|90.97854097|0.29109784|8.36448634|103.012404|0.748967057|-2.078466222|88.73738138|0.47066442|2952.259627|486.5239262|-18.12946621|0.251032943|8.872063579|16.76075427|0.889160748|6386.381394|172.28545730000002|-978.9911754|35.2699138|0.019904118|1904.575345|1.0|1.0|1.0|1.0|1.9|-9.67|3.76|122.47|1.0|127.2|0.0|6.0|-4.64|5.0|-7.23|435.48|0.0|1.0|-4.28|2.27e-05|0.00987|5.24e-05|0.0228|2.43|0.0|0.0|9.35e-08|3.3510000000000004|-1423.714738|727.69|0.9117|257.31|548.09|0.1945|7.1946|-0.20994|0.05026727|75.0|7.1249|7.1249
12al_a36|0|3.469383582|0.0|0|7.412764017000001|2|2|0.0|-0.06777947|-0.008463062|5.351858133|0.042739018|0.1030147719999999|10.96020817|1|1|0.172830414|-0.404703593|1|0.8913597320000001|0.8344566859999999|0.885733922|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|-51.22331485|-69.69632923|17.71943397|114.2305891|0.198820783|11.65999569|0.0|0.671084645|-1.906487074|86.77628559|0.456856406|2843.740855|527.2034213000001|-15.28752554|0.328915355|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|-825.5263792000001|34.61874732|0.025956027|1869.412355|0.0|0.0|1.0|0.0|0.0|-6.69|1.89|78.43|1.0|130.24|0.0|6.0|-3.95|5.0|-6.93|411.46|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|1.0|0.0|8.340000000000001e-05|3.5511|-1347.445127|702.95|0.4466|319.71|554.23|0.0095|6.4473|-0.1955599999999999|0.03469224|48.0|7.3188|7.3188
12ab_a36|0|3.458948649|0.0|0|7.412764017000001|2|2|0.0|-0.064515677|-0.007034881|5.351858133|0.039951691|0.035377607|10.9540584|1|1|0.0618552579999999|-0.4186639029999999|1|0.86559137|0.831136366|0.888163057|0.8410557559999999|-0.079202413|-0.095025338|0.452078227|-54.63243106|-65.54680623|16.62527454|116.6804416|0.158944244|11.46782191|15.55386871|0.679025324|-1.805481415|82.3666474|0.484987413|2902.39241|580.1454645|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|221.4026852|-859.0476432|33.96451406|0.024384271|1834.083759|0.0|0.0|1.0|0.0|0.0|-7.05|1.95|92.99|1.0|133.27|0.0|6.0|-3.92|5.0|-7.21|420.47|0.0|0.0|-3.91|0.0001199999999999|0.0503|0.000122|0.0515|2.33|0.0|0.0|3.76e-05|3.8845|-1364.468283|712.73|0.4451|319.17|564.58|0.4451|3.6976|-0.2093699999999999|0.04167456|11.0|7.9586|7.9586
8b_a31|0|3.37710223|0.0|0|7.765993078999999|1|1|0.0|-0.01883655|-0.013629145|5.733341277|0.041161616|-0.130371116|10.31170011|2|2|-0.222667869|-0.510259793|0|0.928940547|0.843119174|0.8956498159999999|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|-63.04219151|-69.24221375|16.89414614|129.8921115|0.392380774|8.823644775|472.8995873|0.703469355|-1.590890986|82.21438954|0.479278|2189.617009|317.3534883|-11.12754483|0.296530645|6.142377144|11.79588561|0.920410507|4696.728592|154.8750114|-433.9742484|30.28603362|0.02483711|1181.155311|1.0|1.0|1.0|1.0|2.71|-5.73|2.74|114.29|0.0|88.64|0.0|4.0|-4.05|5.0|-6.87|328.39|0.0|1.0|-3.4|8.97e-05|0.0294|0.000399|131.0|2.02|0.0|0.0|0.00061|3.8582|-1386.815519|566.18|0.2643|321.36|439.96|0.2643|3.6945|-0.19265|0.03659821|2.2|5.6576|5.6576
12x_a36|0|3.494913155|0.0|0|7.412764017000001|2|2|0.0|-0.058295476|-0.007008724|5.351858133|0.041767677|0.021670322|10.33556641|1|1|0.038200407|-0.4331246039999999|1|0.906423012|0.828393514|0.8792981679999999|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|-70.20305027|11.85578416|81.81168174|0.163597165|7.974776509|0.8295471390000001|0.7768535409999999|-1.982993755|81.1499815|0.458792701|2884.428214|562.6051882|-16.61514211|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|150.09915149999998|-897.2176739|31.79630645|0.016274369|1717.000548|0.0|1.0|1.0|1.0|0.0|-7.05|2.61|94.5|1.0|135.47|0.0|6.0|-4.85|4.0|-6.64|427.52|0.0|0.0|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|0.0|0.0|3.83e-05|3.7364|-1670.419519|719.63|0.3901|319.74|569.01|0.0199|5.6653|-0.2048199999999999|0.03331471|7.0|8.1549|8.1549
3a_a32|1|3.226454082|0.0|0|7.678326357|0|0|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|0.03382716|-0.014365682|10.31100283|3|3|-0.028290955|-0.491457345|0|0.84134255|0.844272053|0.921812162|0.817070968|-0.080607266|-0.0970820759999999|0.30031978|-37.30101542|-44.92473442|10.39727075|87.55216606|0.182929032|4.811337463|0.0|0.6723099029999999|-0.970820756|55.87310101|0.461044711|2028.93875|378.0996237|-6.929640892|0.327690097|5.755284924|10.67859439|0.855441483|4249.04624|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|668.2146761|1.0|1.0|1.0|1.0|2.21|-6.12|4.12|110.94|0.0|83.28|0.0|2.0|-5.32|3.0|-5.77|298.39|0.0|1.0|-4.35|4.83e-06|0.00144|4.51e-05|0.0134|3.31|0.0|0.0|0.0002279999999999|3.6308|-1554.768725|492.91|0.2719|341.48|355.48|0.2719|3.6178|-0.20638|0.02744024|3.0|8.5686|8.5686
4_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.2122551539999999|-0.008561428|4.727387819|0.035345345|-0.08769805|10.31162267|1|1|-0.208888686|-0.607238634|1|0.640351067|0.721302096|0.785381728|0.74053397|-0.110345083|-0.098695428|0.5842630360000001|-52.4583525|-46.9200748|3.806447632|235.6982345|0.25946603|1.809595554|77.51574252|0.866976271|-1.381735991|51.71950126|0.415852758|2142.972568|352.05186289999995|-8.922372453|0.133023729|5.05182773|8.648209506|0.711897153|4885.093366|63.23984222|-312.2830359|21.6476858|0.0100954959999999|757.6690029|1.0|0.0|1.0|1.0|2.6|-7.53|5.17|80.04|1.0|92.65|0.0|2.0|-5.69|3.0|-5.21|321.37|0.0|1.0|-5.09|2.02e-06|0.00065|8.22e-06|0.00264|4.3|0.0|0.0|9.48e-06|3.4771|-1355.303098|504.29|0.1776|208.93|338.33|119.0|2.3542|-0.20826|0.02921941|1259.0|5.9|5.9
16_a4|0|0.0|0.0|1|7.535296702|1|1|1.843196334|-0.219944434|-0.00228637|5.4161004020000005|0.04501634|0.007101649|10.94592242|1|1|0.020218035|-0.214481956|1|0.490768328|0.774455255|0.8366279120000001|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|-36.11951685|-39.44800181|6.761192037000001|13.51923899|0.210153891|3.330045338|74.430775|0.832461695|-1.201404885|45.11883447|0.455802506|2101.6948030000003|389.0176968|-8.095443438|0.167538305|5.548106463|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|19.74465314|0.0115138339999999|710.807513|0.0|0.0|1.0|0.0|3.08|-6.36|4.96|30.71|1.0|85.02|0.0|2.0|-3.92|4.0|-5.64|309.31|1.0|1.0|-4.43|0.0001199999999999|0.0371|3.68e-05|0.0114|3.59|0.0|0.0|0.000134|4.2257|-1057.478071|515.68|0.2213|274.85|407.99|0.1006|1863.0|-0.2134|0.01638524|343.0|6.4647|6.4647
8a_a32|1|3.217128449|0.0|0|7.773594467000001|0|0|0.0|-0.0755556459999999|-0.010151321|5.733341277|0.04008547|-0.0281981579999999|10.31100269|3|3|-0.050766252|-0.591393096|0|0.788133615|0.845443342|0.8966299409999999|0.814553726|-0.083474428|-0.109412858|0.221908108|-52.34893512|-68.61558335|11.48993376|73.64907732|0.185446274|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|79.73671389|0.480024324|2574.085885|510.8273411|-14.03170956|0.250915471|7.420041446|14.26997798|0.923166883|5659.295213|157.3554684|-645.4586397|29.86932167|0.017733503|1373.988797|1.0|1.0|1.0|1.0|3.67|-7.65|4.65|140.04|2.0|110.69|1.0|7.0|-6.82|4.0|-5.76|397.52|0.0|1.0|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|4.17|0.0|0.0|8.86e-06|3562.0|-1880.732222|667.29|0.4315|348.07|566.07|0.4315|4.8933|-0.2061599999999999|0.03498398|45.0|7.3468|7.3468
19_a47|1|0.0|0.0|1|6.842683282|0|0|1.445775615|-0.038804671|-0.00973456|4.727387819|0.032764858|0.027033021|10.95058274|1|1|0.074201869|-0.439165562|2|0.635684951|0.823945134|0.8873627890000001|0.639642891|-0.105205489|-0.104459947|0.270767873|-58.28861174|-57.87554797|14.85167037|335.10989930000005|0.360357109|8.228498913|66.13355777|0.637832605|-1.566899206|76.13237258|0.463378097|2612.978054|354.3911695|-11.45202794|0.362167395|7.06969105|13.17443625|0.8635094740000001|5846.960345|200.6571609|-480.9851737|32.40636867|0.03295186|1361.067484|1.0|1.0|1.0|1.0|1.72|-6.92|3.84|98.72|1.0|99.2|0.0|5.0|-3.67|6.0|-7.22|380.35|0.0|1.0|-3.66|0.000214|0.0816|0.000217|0.0824|1.97|0.0|0.0|4.59e-05|3.8423|-1335.725639|571.23|0.3243|322.68|412.31|0.3243|5.1151|-0.2117099999999999|0.03178118|0.05|7.3|7.3
9g_a40|0|0.0|0.0|1|7.515889085|0|0|1.849105962|-0.058811055|-0.0054957819999999|5.4161004020000005|0.043730159|0.07954859|10.31197177|2|2|0.133954053|-0.383703998|0|0.694156166|0.764275277|0.821935848|0.90454157|-0.063539055|-0.079033043|0.002717414|-33.47455057|-41.63731423|11.25704374|65.74631496|0.09545843|5.930596229|64.08637519|0.740240206|-1.185495647|51.16627179|0.476386801|2169.234651|476.5434822|-8.658932892000001|0.259759794|8.180261533|15.62271835|0.909806709|4435.743087|136.8503571|-329.0394499|22.20330888|0.018087202|843.7257374|1.0|0.0|1.0|1.0|1.78|-6.43|2.93|72.28|0.0|87.53|0.0|3.0|-2.49|4.0|-7.17|302.33|1.0|0.0|-3.09|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|0.0|0.000113|3.0778|-1332.476347|559.04|0.3563|402.84|469.6|0.3563|3.4787|-0.19005|0.01134289|3548.0|5.45|5.45
12ab_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.0|-0.026189286|-0.008528077|5.351858133|0.043854875|0.018023992|10.31162784|1|1|0.03046828|-0.384942092|1|0.8397577820000001|0.809127478|0.855880335|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|-58.23149599999999|-71.0035788|22.23130678|119.79740259999998|0.200246511|15.64609074|0.0|0.603952976|-1.815983471|92.49334877|0.461207954|3118.431712|562.8556061|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|2116.165447|0.0|1.0|1.0|1.0|0.0|-6.83|2.63|100.11|2.0|140.26|0.0|7.0|-5.61|6.0|-6.39|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|0.00456|3.81|0.0|0.0|6.720000000000001e-05|3.4919|-1804.79081|753.75|0.1957|258.2|613.7|0.1511|6.9089|-0.19672|0.03368522|17.0|7.7825|7.7825
20_a4|0|0.0|0.0|1|7.535296702|1|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|0.039635417|-0.061689675|10.9459449|1|1|-0.098992154|-0.211751813|1|0.691307598|0.7797803109999999|0.8404413829999999|0.918147288|-0.060595472|-0.072188305|0.210083785|-29.16642156|-34.74640079|11.03865532|63.27373076|0.081852712|5.313236547|68.49419443|0.6435852470000001|-1.010636274|46.45917085|0.421704107|1982.961908|441.9318823|-6.32818424|0.356414753|5.543543957000001|9.58599918|0.729218575|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|755.8433223999999|1.0|1.0|1.0|1.0|3.06|-5.55|3.54|39.94|0.0|86.62|0.0|3.0|-3.46|3.0|-5.96|289.33|1.0|1.0|-3.87|0.000346|0.1|0.000134|0.0388|2.96|0.0|0.0|0.000806|4.0419|-934.2266312|517.72|0.2364|239.45|402.27|0.1415|4.0681|-0.19747|0.022349042|646.0|6.1898|6.1898
10_a3|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.190318474|-0.010609861|4.727387819|0.034166667|0.017396832|10.31162304|1|1|0.033279122|-0.616256033|3|0.8947911009999999|0.743072638|0.8136572320000001|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-46.64544572|-45.8148076|6.768239856|248.0820067|0.252593682|3.134330682|80.37219813|0.7066293240000001|-1.187184014|56.68388955|0.41220272|2098.79955|346.1193167|-7.715112198|0.293370676|5.031169383|8.559361451000001|0.701266803|4600.496436|135.8581743|-254.5987025|23.57661855|0.023470578|778.0284121000001|1.0|0.0|1.0|1.0|1.78|-6.51|3.41|105.82|0.0|88.28|0.0|2.0|-4.3|4.0|-6.44|305.36|0.0|1.0|-3.84|5.07e-05|0.0155|0.000145|0.0443|2.43|0.0|0.0|9.35e-05|3.4217|-1288.150029|498.67|0.2124|230.67|323.26|0.0463|6.7458|-0.21249|0.04080931|7943.0|5.1|5.1
