molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WPSA3|FNSA1|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50
47n_a18|0|0|0|0.0|0.0|7.03438793|1|1|0.0487694459999999|4.844187086|-0.057061805|0|0.032169312|0.017491759|0.0|-0.609196374|0.000271488|-0.003276575|-0.048404296|0.026244774|-0.258092915|0.722991132|-0.083719099|0.726888951|0|0.792429396|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|-75.24728669|61.29571241|0.207570604|171.2889916|7.228646444|0.783921929|86.44740177|74.19865731|0.482565384|3349.802294|653.9193397999999|-2031.676741|2052.393389|10.43689152|178.30942439999998|-1676.556573|-468.58948260000005|2591.682495|11.20011508|1.0|1.0|1.0|1.0|3.0|4.69|0.31|18.0|-9.76|3.67|3.31|105.6|2.72|1.0|162.18|1.0|1.0|13.0|-6.02|40.0|4.0|539.67|0.0|2.76|-5.24|0.000511|5.7e-06|0.00308|4.1|1.7500000000000002e-10|-0.0525299999999999|3.2028|3.2028|-1743.299948|1565.37|0.5056|387.11|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.18391|0.02839695|7.1938
4_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.183963421|5.4161004020000005|0.0159331539999999|2|0.036775068|-0.0214610589999999|2.183056868|-0.058013858|0.011760626|-0.110597574|-0.037623601|-0.035166634|-0.078747188|0.646069495|-0.063012715|0.8306695270000001|1|0.933276024|-0.049768752|-0.06873731|0.456474074|0.008570112|-35.41518716|13.70182982|0.0667239759999999|34.37786704|2.274995377|0.793717973|40.86951119|30.05764711|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|5.326452915|106.2816773|-291.9486922|-302.661743|713.9097433|5.454324025|1.0|1.0|1.0|1.0|0.0|3.15|0.19|21.0|-7.57|4.52|4.41|43.6|2.66|0.0|100.08|0.0|1.0|2.0|-4.12|25.0|3.0|326.39|1.0|3.64|-4.57|0.0248|2.69e-05|0.00877|3.52|2.71e-08|-0.04865|5.382000000000001|4.0261|-1029.93716|960.45|0.1106|230.37|394.06|0.55032|0.6010800000000001|-1029.763465|67.0|-0.21831|0.02323788|7.1079
12aj_a36|1|0|0|3.482902101|0.0|7.412764017000001|2|2|-0.056210607|5.351858133|-0.045035034|2|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|-0.042227364|0.1087087|-0.1763783589999999|0.90414347|-0.072770961|0.8632656809999999|0|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|0.018305468|-65.89100364|82.34300699|0.173013687|110.89910559999998|7.521007149|0.77492734|76.5855549|58.52715472|0.47532973|2710.647462|530.0854761|-1251.929069|2275.825451|8.056502837|144.26810480000003|-802.4672307|-352.4483722|1615.543812|10.69455126|1.0|0.0|1.0|0.0|2.0|4.84|0.17|17.0|-6.97|3.24|2.19|69.2|2.24|0.0|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|395.46|0.0|2.14|-4.3|0.0274|5.05e-05|0.02|3.04|1.08e-07|-0.05275|5.2301|3.6017|-1272.241135|1157.64|0.5616|237.06|539.55|0.4112|0.70423|-1271.9998859999998|0.0082|-0.20093|0.03225532|7.7696
16g_a32|1|1|1|3.363965155|0.0|7.765993078999999|0|0|0.1739995319999999|5.733341277|-0.0429252429999999|0|0.03898374|-0.049658216|2.084553994|-0.771439265|-0.002456725|-0.029193403|0.004735761|-0.085591073|-0.202656848|0.79965447|0.008494733|0.8821580379999999|1|0.8206422409999999|-0.078387439|-0.105500574|0.542303725|0.023959586|-77.75914881|90.88837862|0.1793577589999999|132.1955522|13.01585399|0.6863323440000001|94.54074206|75.43482709|0.3972359179999999|2833.521937|604.8539801|-1321.90553|3497.469035|9.3963701|231.1885989|-974.3098525|-274.67233460000006|1926.042887|16.78159325|1.0|1.0|1.0|1.0|2.0|3.87|0.33|19.0|-8.16|6.81|5.38|149.27|1.57|0.0|121.56|1.0|1.0|10.0|-7.51|30.0|5.0|441.57|1.0|4.37|-5.32|1.36e-05|4.83e-06|0.00213|4.65|6.890000000000001e-09|-0.05|3.6161|3.6161|-2034.593036|1245.25|0.2879|342.86|639.49|0.70222|0.70222|-2034.342619|0.2879|-0.19968|0.02895494|7.9586
18a_a25|0|0|0|0.0|0.0|6.842683282|0|0|-0.151473962|4.727387819|-0.019008377|2|0.038167849|0.062229409|2.050257213|-0.170732995|0.007643634|-0.018419483|-0.019985937|0.106305991|-0.06333068|0.761417363|-0.035531959|0.792935475|1|0.931628386|-0.055926422|-0.078181889|0.341320954|0.0095281269999999|-51.83514755|75.74077952|0.068371614|45.33086513|4.188358905|0.817072039|59.45091020000001|43.39683067|0.493301255|2857.88027|617.676232|-1088.538099|2331.966135|7.39539242|121.2825364|-721.7084848|-420.4420243|1332.242503|7.615762647|1.0|1.0|1.0|1.0|1.0|3.5|0.08|27.0|-9.78|5.89|5.72|87.72|2.88|1.0|133.85|0.0|1.0|6.0|-6.33|32.0|3.0|435.54|1.0|4.53|-5.77|0.000202|1.71e-06|0.000744|4.76|1.67e-10|-0.05591|5.4965|3.1711|-1675.2501519999998|1229.09|0.3234|225.57|556.26|0.2834|0.5274399999999999|-1674.982248|0.0027|-0.21323|0.02456497|7.0269
3c_a49|0|0|0|0.0|0.0|7.535296702|1|1|0.034009672|5.4161004020000005|-0.016347266|2|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|0.0127926339999999|-0.0780996759999999|-0.101919761|0.666785606|0.0211518929999999|0.8605470759999999|1|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|0.0148240689999999|-42.3959176|89.34479838|0.203663616|116.4686425|4.8479546860000005|0.637222556|54.85343388|49.52988301|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|6.567311051|207.4607002|-387.9176903|-156.9462939|1064.517686|12.45751629|0.0|1.0|1.0|1.0|1.0|3.18|0.18|21.0|-7.54|3.63|3.87|72.7|1.84|0.0|109.43|0.0|1.0|4.0|-3.45|28.0|4.0|369.42|1.0|2.86|-3.86|0.13|0.000137|0.0505|2.29|2.89e-08|-0.0606|5.1584|3842.0|-1198.634822|1046.53|0.4321|240.36|456.22|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.21913|0.03394942|7.0605
8_a27|1|0|0|2.599100867|0.0|6.605297921|0|0|0.188762686|4.59511985|-0.077396262|2|0.039673203|-0.14212377|1.21499748|-0.329319041|0.0040883959999999|0.093450172|0.067074515|-0.24946295|-0.187486926|0.6812785379999999|0.11158995|0.8688656459999999|1|0.776384028|-0.078709803|-0.092265073|0.3608031339999999|0.021852066|-43.96130162|122.0597403|0.223615972|106.5457267|4.960882344|0.751701834|53.20197882|47.91445451|0.479730655|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|5.016799703|118.305988|-293.2457951|-239.8554499|818.753121|9.240677197|0.0|0.0|0.0|0.0|1.0|2.79|0.06|21.0|-6.28|2.98|2.48|76.46|2.19|0.0|87.68|0.0|1.0|2.0|-3.23|23.0|4.0|303.32|1.0|2.38|-3.52|178.0|0.000299|0.0907|2.0|5.2e-07|-0.05015|4.1276|4.1276|-1004.489001|848.58|0.2336|300.38|374.88|0.64893|0.64893|-1004.385302|0.2336|-0.21973|0.02665292|8.2218
12_a47|1|1|1|2.903215905|0.0|6.605297921|0|0|-0.155854903|4.59511985|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|0.0295267039999999|0.003417588|-0.015039637|0.6505449670000001|0.050943962|0.90246604|1|0.7840710409999999|-0.084846808|-0.091853238|0.266995634|0.018014416|-47.83891561|63.89392714|0.2159289589999999|112.4599133|4.886454935|0.680723821|61.09751253|53.5720844|0.4792593739999999|2266.78114|408.3591283|-621.9059029|702.3796319|7.042279354|166.28511369999998|-323.9004363|-188.2488142|913.5950352|13.25859692|1.0|1.0|1.0|1.0|2.0|2.73|0.0|21.0|-8.11|4.19|4.98|66.49|2.6|0.0|91.63|0.0|1.0|3.0|-4.51|24.0|4.0|339.75|1.0|3.37|-4.56|0.0106|2.77e-05|0.00943|3.43|7.69e-09|-0.0623|4.2907|3.9538|-1488.064043|886.46|0.2306|288.96|400.09|0.66387|0.68557|-1487.974738|0.2241|-0.2256|0.03721125|8.2
9_a1|1|0|0|3.358585365|0.0|6.86171134|0|0|0.020428974|4.727387819|-0.1075163359999999|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|-0.079063236|0.016589221|-0.232860777|-0.093062585|0.582499378|0.02778394|0.7964939409999999|0|0.755276458|-0.080888063|-0.085722429|0.166794384|0.011266799|-49.42275468|63.73880199|0.244723542|141.093898|3.745117974|0.7816897429999999|57.60218193|53.13133578|0.452572261|2387.143654|435.4501351|-790.7640749|1739.0376789999998|7.61577077|125.865476|-455.910309|-324.81308110000003|1011.608611|8.17942725|1.0|1.0|1.0|1.0|1.0|2.78|0.05|23.0|-8.98|5.86|5.57|58.64|2.74|0.0|102.84|0.0|1.0|4.0|-4.68|27.0|4.0|357.38|1.0|4.12|-4.79|0.00739|1.62e-05|0.0057799999999999|3.76|1.04e-09|-0.07602|3343.0|3343.0|-1187.193365|1007.04|0.5409|370.88|487.19|0.70296|0.70296|-1187.011122|0.5409|-0.21015|0.03294951|5.2218
9_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.211556011|5.4161004020000005|0.016639331|2|0.040449735|-0.019160308|2.137757657|-0.064266379|0.010709527|-0.091393763|-0.0454860859999999|-0.030976753|-0.076824065|0.625717993|-0.072130166|0.861113198|1|0.937102792|-0.052625548|-0.069566741|0.472497372|0.009037784|-37.85762102|13.6577411|0.062897208|34.22811902|2.676487872|0.792890434|43.71760622|33.55665428|0.43745176|2359.945586|509.9632679|-605.7219363|2012.840082|5.744374392999999|112.7072422|-329.6286606|-318.7769026|763.9415367|5.859985199|1.0|0.0|1.0|1.0|0.0|3.18|0.19|21.0|-8.16|5.14|5.07|43.6|3.15|0.0|105.09|0.0|1.0|2.0|-4.76|26.0|3.0|360.84|1.0|4.17|-5.15|0.0062299999999999|7.06e-06|0.00255|4.14|6.9e-09|-0.05256|4.7284|4.0137|-1489.533032|999.93|0.1217|262.21|430.12|0.5182100000000001|0.6464|-1489.36688|0.0584|-0.22204|0.02116575|7.3188
LY580276_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.156842923|5.4161004020000005|-0.020236527|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|0.011772853|0.064209689|-0.042912895|0.5162208110000001|0.019144144|0.847526918|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|-34.22831819|11.22286434|0.131473004|63.36073061|2.027582675|0.8478469959999999|38.23432817|31.83019528|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|5.456603642999999|73.32703409|-247.4345884|-335.2755182|605.5630025|4.0060099860000005|1.0|1.0|1.0|1.0|0.0|3.01|0.22|17.0|-6.56|4.49|4.43|30.71|3.13|0.0|84.74|0.0|1.0|2.0|-3.67|22.0|3.0|293.34|1.0|3.69|-4.21|0.0624|6.18e-05|0.0181|3.35|2.75e-07|-0.0225|5.2983|4.4918|-959.4723321|865.23|0.1905|234.01|402.99|0.36903|0.68002|-959.356125|0.1842|-0.2099599999999999|0.023546627|6757.0
4b_a49|0|0|0|0.0|0.0|7.535296702|1|1|-0.109946885|5.4161004020000005|-0.077626337|2|0.036555556|-0.064060521|1.645329244|-0.402986655|0.001769804|-0.033486358|0.02907541|-0.10158752|-0.089371493|0.720824193|0.049923437|0.852400617|1|0.7581492670000001|-0.091725536|-0.090284437|0.438784865|0.0241270029999999|-55.5653235|41.97072627|0.241850733|148.84640819999998|9.138717999|0.645330839|71.2971749|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|1701.832352|7.588962922|218.2802175|-581.3580885|-178.8869784|1463.761596|15.73185141|1.0|1.0|1.0|1.0|1.0|3.37|0.22|21.0|-7.05|3.71|3.26|90.13|1.66|0.0|112.36|0.0|1.0|6.0|-3.81|30.0|6.0|400.43|1.0|2.8|-3.88|62.0|0.000132|0.0527|2.28|8.91e-08|-0.06731|4.6422|3.7413|-1333.026419|1121.45|0.2856|267.08|509.78|0.4151899999999999|0.68242|-1332.800229|0.0615|-0.22366|0.03702033|7.1024
7e_a8|1|0|0|3.038052327|0.0|7.05012252|0|0|-0.150447714|4.844187086|-0.052939815|0|0.043758865|-0.03633378|0.0|-0.289324602|0.0024398329999999|-0.11032771|-0.0446343779999999|-0.075638618|0.07125309|0.5897105770000001|-0.072307692|0.790500031|0|0.8291560379999999|-0.08608941|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|86.03149870000001|0.170843962|102.177831|7.725998682999999|0.776001552|64.23177694|64.40615805|0.4742828629999999|2605.914474|495.8990914|-1007.813711|2032.501296|7.70387217|133.9683023|-602.7501229|-330.14031780000005|1298.726412|11.18895001|1.0|0.0|0.0|0.0|1.0|3.2|0.04|23.0|-8.29|5.16|4.94|70.81|3.54|0.0|108.43|0.0|1.0|4.0|-5.75|29.0|4.0|385.39|1.0|4.31|-5.41|0.000686|3.87e-06|0.00149|4.54|5.07e-09|-0.0697|3.8142|3.2363|-1300.467069|1060.05|0.3461|325.06|544.55|0.6998300000000001|0.70177|-1300.271093|0.1522|-0.2054699999999999|0.02845071|4.4547
12ar_a36|1|0|0|3.46014932|0.0|7.412764017000001|2|2|-0.064363806|5.351858133|0.000258844|2|0.040839506|0.083451772|0.0|-0.40866901|0.000939229|-0.1073795209999999|-0.036002609|0.145909555|-0.169341326|0.86559137|-0.064014394|0.89459881|0|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|0.022389124|-66.9989409|86.85924228|0.163457134|110.9204982|10.30986449|0.705591187|82.17472548|69.99622854|0.4743067589999999|2902.67985|567.6702443|-1272.979877|2404.999137|8.770514183|199.7830951|-863.83236|-279.0245523|1804.132337|15.17578458|1.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|-7.05|3.14|1.95|92.99|1.59|0.0|133.27|0.0|1.0|6.0|-3.92|32.0|5.0|420.47|0.0|1.8|-3.91|0.0503|0.000122|0.0515|2.33|8.95e-08|-0.0566|5225.0|3.8489|-1364.467971|1211.1|0.5586|237.29|580.53|0.41433|0.67174|-1364.235126|0.2372|-0.21291|0.04327285|7.6021
8e_a12|0|1|1|0.0|0.0|6.803505258|1|1|0.050021617|4.727387819|-0.049397555|2|0.037430556|0.0661362779999999|2.197856963|-0.330207456|0.005196034|-0.087658302|-0.0309579439999999|0.112673977|-0.136145064|0.83954453|-0.051240735|0.815412281|1|0.939627917|-0.05202522|-0.087795345|0.001151979|0.0155147339999999|-50.273571200000006|51.38557748|0.060372083|34.57040021|5.0872236|0.7112578709999999|61.4656313|38.67488258|0.45384745|2548.979738|538.051884|-854.6507103|2112.908299|6.446557205|165.34017769999997|-489.392042|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|1.0|1.0|4.11|0.14|21.0|-7.93|3.34|2.68|55.1|3.05|0.0|117.04|0.0|1.0|3.0|-4.37|28.0|4.0|366.42|1.0|3.12|-4.69|0.0156|2.03e-05|0.00744|3.53|1.19e-08|-0.05739|5.247999999999999|3.3044|-1177.593205|1048.44|0.2341|236.25|481.04|0.38889|0.6954899999999999|-1177.380602|0.2252|-0.19338|0.02580783|6.2306
25c_a34|0|0|0|0.0|0.0|7.412764017000001|2|2|0.024837617|5.351858133|-0.047513652|2|0.037424242|-0.16034464|0.0|-0.834326082|-0.002827527|-0.056443595|-0.041629027|-0.250299211|-0.563411433|0.809687672|-0.072907053|0.844690266|0|0.683231623|-0.088513496|-0.113392997|0.478421157|0.043815478|-75.6298008|183.6812574|0.316768377|211.2752099|19.49130854|0.537428437|100.6665476|88.25954175|0.4356106729999999|2884.104654|455.6954382|-1134.447012|2439.174137|7.484891117|308.52165519999994|-756.6428589|-49.9273377|2110.880136|25.03674677|0.0|1.0|1.0|1.0|1.0|3.64|0.32|17.0|-5.71|2.18|1.98|90.74|1.0|0.0|116.0|0.0|2.0|6.0|-2.81|31.0|6.0|421.45|0.0|1.93|-3.28|659.0|0.000523|0.22|1.3|1.97e-06|-0.03272|4.2095|4.2095|-1426.666471|1180.85|0.2239999999999999|294.54|561.29|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.2069599999999999|0.03817361|5.7496
3c_a32|1|1|1|3.452148526|0.0|7.765993078999999|0|0|0.025890116|5.733341277|-0.048337951|0|0.043817204|-0.0522536959999999|2.224112182|-0.270034997|-0.00017094|-0.113334836|-0.01180891|-0.097512832|-0.145525719|0.831186295|-0.019130435|0.901864778|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-48.52416391|59.72163595|0.1112332809999999|57.18235134|3.995552912|0.693952122|57.94025396|42.68833949|0.423167668|2152.627425|456.8935699|-533.7658031000001|1393.156794|5.605165488|157.331845|-274.3961469|-199.4122311|769.1680542|9.416090047|1.0|1.0|1.0|1.0|1.0|3.22|0.19|19.0|-6.89|6.61|4.68|110.94|1.7|0.0|93.05|0.0|1.0|3.0|-6.18|22.0|3.0|326.44|1.0|4.02|-4.91|0.000217|1.22e-05|0.00399|4.14|1.28e-07|-0.05487|3.5169|3.5169|-1633.419633|903.81|0.5017|352.54|425.74|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|-0.1970599999999999|0.02415856|8.0458
17a_a25|0|0|0|0.0|0.0|6.842683282|0|0|0.0055894319999999|4.727387819|-0.036457743|2|0.043274232|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|0.006360768|-0.02776212|-0.07654898|0.6741827509999999|0.0114970419999999|0.8005589320000001|1|0.874586929|-0.06234901|-0.079378741|0.348821736|0.012665055|-56.61512986|93.75234138|0.125413071|89.44809639|6.442637379|0.755980502|67.57985355|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|2432.071525|8.996672966|174.0415044|-847.969248|-365.1448527|1572.683056|10.96472369|1.0|1.0|1.0|1.0|1.0|3.48|0.11|27.0|-9.98|4.83|5.31|72.7|2.67|0.0|131.06|0.0|1.0|7.0|-5.12|33.0|4.0|433.5|1.0|4.04|-5.13|0.00325|7.44e-06|0.00323|3.9|1.05e-10|-0.05255|5.2683|3.9347|-1391.588873|1271.9|0.4076|235.34|598.67|0.35172|0.6722|-1391.321455|0.1735|-0.21559|0.0362293|7.6021
12a_a32|1|1|1|3.442930603|0.0|7.765993078999999|0|0|0.087371302|5.733341277|-0.057200812|0|0.036711712|-0.0134169989999999|2.136609567|-0.463563696|-0.003484915|-0.031249617|-0.074344282|-0.024155151|-0.1534110109999999|0.788133615|-0.125149165|0.8966299409999999|1|0.788702323|-0.085324121|-0.109151429|0.288267255|0.016535497|-68.06885478|111.9735444|0.211297677|131.7691491|6.430656017|0.667706375|81.41372467|63.52154605|0.456641145|2572.916338|491.8493928|-884.8951120999999|3030.946307|7.083688576|207.2244662|-551.8369996|-209.1696096|1325.275819|13.34486989|1.0|1.0|1.0|1.0|2.0|3.45|0.26|19.0|-7.65|6.49|4.19|140.04|1.1|0.0|110.47|1.0|1.0|7.0|-6.01|27.0|4.0|397.52|1.0|3.6|-4.5|0.000389|3.17e-05|0.0126|3.39|2.23e-08|-0.05222|3576.0|3576.0|-1880.734215|1114.3|0.2908|346.71|548.66|0.7025600000000001|0.7025600000000001|-1880.539078|0.2908|-0.20049|0.03682626|7.6021
4f_a49|0|0|0|0.0|0.0|7.535296702|1|1|0.010266272|5.4161004020000005|-0.087045007|2|0.038839506|-0.087861524|1.5830545580000002|-0.418450768|0.001532832|-0.064058097|0.0705130559999999|-0.14414265|-0.025995042|0.69044503|0.114367229|0.8557769120000001|1|0.7370618040000001|-0.102926696|-0.089955514|0.480786546|0.016591015|-48.83888562|193.615884|0.262938196|142.7551002|4.89045046|0.718306291|60.18871783|64.88887164|0.437355335|2458.261097|400.1675422|-781.4221699|1629.651745|6.302023735|152.9378926|-424.2517893|-237.0468572|1087.86764|11.34983222|0.0|1.0|1.0|0.0|1.0|3.07|0.14|21.0|-6.54|3.42|3.8|80.9|2.03|0.0|102.08|0.0|1.0|3.0|-3.99|27.0|5.0|356.38|1.0|2.85|-4.09|0.0365|8.120000000000001e-05|0.0289|2.64|2.92e-07|-0.06954|4.6249|3.7098|-1179.201105|982.46|0.2368|268.08|411.94|0.39584|0.68474|-1179.029099|0.0579999999999999|-0.22471|0.03476467|7.3979
13_a15|0|0|0|0.0|0.0|0.0|1|1|-0.139434143|0.0|-0.031457366|3|0.029206349|-0.006938727|0.0|-0.393632585|0.001806571|-0.031047852|0.005149745|-0.010882979|-0.272482143|0.843715005|0.009456191|0.7784213259999999|0|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|0.016196467|-61.86632281|142.67217639999998|0.114512421|72.25096855|6.447664726|0.755283433|72.41636305|53.45565817|0.482317225|3028.485145|558.6934137000001|-1237.326456|3581.589629|5.21465994|154.4025434|-780.6841766|-322.1392954|1638.227985|10.55004024|1.0|1.0|0.0|0.0|1.0|4.13|0.07|24.0|-8.9|4.33|6.69|59.51|2.52|0.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|448.52|0.0|4.61|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|1.27e-09|-0.03946|3942.0|2.5721|-1450.727602|1231.11|208.0|314.52|549.33|0.63827|0.70626|-1450.399387|0.0003|-0.15229|0.02844037|8.2218
12m_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.096631895|5.351858133|0.024086432|2|0.040839506|-0.1305457069999999|0.0|-0.57615692|0.001371944|0.0488832779999999|-0.0547272029999999|-0.236661357|-0.152855196|0.817497287|-0.0974968869999999|0.893689741|0|0.783260049|-0.085422479|-0.103359773|0.415971907|0.027352277|-70.1324196|133.774348|0.216739951|147.06395700000002|12.59296644|0.773732767|83.3641853|76.52074257|0.44976016|3058.3084710000003|531.4632661|-1402.648392|2370.879718|9.025816604|153.52847759999997|-951.7351184|-371.4702679|1812.833129|13.2317657|1.0|0.0|1.0|0.0|1.0|4.66|0.13|17.0|-6.42|3.4|2.48|114.67|2.06|1.0|133.52|0.0|1.0|6.0|-6.0|32.0|6.0|439.49|0.0|2.36|-5.01|0.000444|9.71e-06|0.00427|3.89|3.7600000000000003e-07|-57.0|5.0617|3.5496|-1743.174906|1204.39|255.0|244.95|578.87|0.33392|0.68404|-1742.965888|0.1615|-0.20742|0.04041755|7.5114
11e_a5|1|0|0|2.971327032|0.0|7.139660336|1|1|-0.2114441819999999|5.209486153|0.038643235|2|0.020943152|-0.07965|0.0|-0.192538515|0.008268901|-0.16669151|-0.010236262|-0.127225457|-0.147721258|0.77509232|-0.02059071|0.8215345|0|0.876758791|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|-52.34653881|62.84782002|0.123241209|81.64179149|5.290414418|0.72163516|63.5644542|49.63167715|0.483563144|2721.416353|580.8135016|-1046.930776|960.0428704|9.387474824|184.4042616|-693.5448342|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|1.0|3.22|0.24|23.0|-8.95|5.03|4.29|66.93|1.83|0.0|125.71|0.0|1.0|7.0|-4.65|31.0|5.0|411.5|0.0|3.63|-4.72|0.00919|1.9e-05|0.00782|3.56|1.13e-09|-0.03808|4.4179|4.1036|-1316.512503|1220.1|0.5347|280.64|571.06|0.66478|0.6505|-1316.239803|0.2125|-0.20559|0.03460011|7.3979
3b_a32|1|1|1|3.3653429710000005|0.0|7.758333467000001|0|0|0.046791596|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|-0.078754696|-0.151445075|0.833920105|0.167519182|0.866250192|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|0.014636992|-49.22963237|74.63320519|0.159260619|78.12568166|3.522270202|0.764128338|56.82775081|43.023961|0.460751087|2092.213643|412.4267349|-541.5259561|1084.520517|5.765940603|115.707414|-265.6468664|-259.1375886|708.6845618|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|0.13|19.0|-6.5|6.25|4.43|110.94|1.45|0.0|88.24|0.0|1.0|2.0|-5.73|21.0|3.0|312.41|1.0|3.68|-4.65|0.0005809999999999|2.23e-05|0.00697|3.71|3.19e-07|-0.05396|3.5545|3.5545|-1594.095192|857.0|0.2905|348.81|396.83|0.70257|0.70257|-1594.0008779999998|0.2905|-0.20137|0.02589511|8.2366
14o_a23|0|1|1|0.0|-4.758526534|7.423568444|0|0|0.18835477|5.351858133|-0.301504331|2|0.046090147|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|-0.049105045|0.416392114|-0.2952674819999999|0.598213287|-0.072078004|0.861597051|1|0.904077943|-0.072435569|-0.094138958|0.328340215|0.018054548|-66.92857564|110.3941788|0.0959220569999999|68.19627862|9.125801389|0.800301554|80.64694246|64.33441296|0.48945652|3399.6213840000005|642.7588542000001|-1539.35724|2297.392496|9.016411722|141.97663490000002|-1094.413931|-427.001863|1923.471511|13.71836682|0.0|0.0|0.0|1.0|1.0|3.55|0.09|26.0|-7.95|3.97|6.18|114.25|3.04|1.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|4.31|-6.0|6.38e-05|1e-06|0.0004969999999999|4.76|1.12e-08|-0.08059|3.6989|3.6989|-2042.161288|1236.72|385.0|335.19|582.89|0.58581|0.58581|-2041.934645|385.0|-0.23229|0.02299729|8.4815
