molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9a_a31|0.0|0|0|3.348289714|0.0|0|1|1|0.6101356720000001|0.0|-0.01391798|-0.093457477|-0.723734943|-0.006189303|0.03406986|10.31169772|-0.0007638889999999|2|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0.8058046320000001|0.045292529|0.033245595|-78.6954713|21.33533299|0.308231868|197.8075471|-0.043430228|13.69193237|0.737758755|-41.55773748|-27.87131275|86.0923113|0.484502446|2855.751316|443.941629|-1337.8230119999998|-17.886392|0.262241245|7.812278516|15.15483138|0.939873412|168.29310269999996|-858.5468158|37.77835579999999|0.0239033229999999|-305.16297060000005|1813.361078|15.33993762|1.0|2.0|3.6|2.78|-8.13|5.51|4.02|1.58|1.0|0.0|113.64|0.0|6.0|-5.62|30.0|418.47|0.0|1.0|-4.77|0.00101|0.0|0.0|3.07e-06|-0.04275|5.27|3.7892|-1691.9137670000002|680.72|327.21|0.7028|327.21|540.01|0.7028|0.7028|0.7028|5.0244|0.03885662|6.2203|0.15|6.8239|6.8239
12ar_a36|0.0|0|0|3.46014932|0.0|0|2|2|1.297042582|0.0|-0.007046017|0.000258844|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|1|0.002112069|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|0.86559137|-0.017348015|0.022389124|-66.9989409|15.19305207|0.163457134|110.9204982|-0.0347392029999999|10.30986449|0.705591187|-37.18892821|-23.57370143|69.99622854|0.4743067589999999|2902.67985|567.6702443|-1272.979877|-15.99689556|0.294408813|8.770514183|16.68371115|0.902250063|199.7830951|-863.83236|33.4098581|0.0223636779999999|-279.0245523|1804.132337|15.17578458|0.0|2.0|4.86|0.0|-7.05|3.14|1.95|1.59|1.0|0.0|133.27|0.0|6.0|-3.92|32.0|420.47|0.0|0.0|-3.91|0.0503|0.0|0.0|3.76e-05|-0.0566|3.23|3.8489|-1364.467971|717.19|322.13|0.5586|237.29|580.53|0.41433|0.67174|0.2372|6.4688|0.04327285|8.7322|25.0|7.6021|7.6021
12ao_a36|0.0|0|0|3.477902101|0.0|0|2|2|1.297043885|0.0|-0.007081548|-0.065314765|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|1|0.003724542|0.1523047569999999|-0.095253274|-0.1619981409999999|-0.435820128|0.90500247|0.040831815|0.017784426|-67.45579866|11.76697353|0.167417241|110.7707502|-0.03775988|7.785557064|0.7820981779999999|-34.08795068|-24.98362913|63.28698809|0.462968912|2794.663089|550.8740683|-1349.115973|-16.53028876|0.217901822|8.769931502999999|16.33039817|0.8620895909999999|144.1736112|-892.6355932|31.9443643|0.016708791|-373.2975961|1724.9956719999998|11.05528527|0.0|2.0|4.87|0.0|-7.01|3.62|2.42|2.38|1.0|0.0|133.84|0.0|6.0|-4.58|31.0|407.47|1.0|0.0|-4.55|0.0106|0.0|0.0|3.94e-05|-0.05455|3.83|3.4743|-1310.328652|701.9|356.86|0.6249|266.08|548.59|0.4962|0.7045|0.0033|5.4691|0.03244719|7.447999999999999|0.03|7.5229|7.5229
15d_a10|0.0|0|0|0.0|0.0|1|2|2|1.343850133|2.147544195|-0.002831383|0.0370874879999999|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|1|0.011249462|-0.092884337|-0.1786649189999999|-0.280243276|-0.1945202089999999|0.74726683|0.02497303|0.02281891|-47.58559595|15.37766538|0.12390229|83.49776405|-0.018829931|10.36301002|0.471900166|-26.15336742|-12.68949225|54.18663419|0.473858537|2967.522813|590.402322|-761.3695352999999|-8.551449923|0.5280998339999999|8.429169102000001|16.02072769|0.900629528|355.8865234|-513.0869954|26.89020509|0.028735133|37.87296065|1613.412305|19.36460841|1.0|0.0|3.71|4.01|-7.82|4.14|3.44|1.54|1.0|0.0|131.43|0.0|6.0|-3.78|33.0|441.52|1.0|0.0|-4.38|0.0739|0.0|0.0|6.62e-06|-0.05002|2.05|3.8591|-1431.051425|737.09|321.28|312.0|221.39|565.91|0.3685|0.6814100000000001|0.0856|3.3831|-0.23696253|3.8163|69.0|7.1612|7.1612
14u_a23|0.0|1|1|0.0|0.0|2|0|0|1.197962732|3.357982471|-0.007017844|-0.025360103|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|2|0.010508236|0.091604179|-0.110069159|-0.199540201|-0.4086345999999999|0.756252127|-0.001778422|0.0254134689999999|-57.75236052|16.97420126|0.090245088|60.27663131|-0.033908155|11.3374334|0.702868983|-24.65250654|-22.64798452|53.88349042|0.47648509|3015.478095|607.6448353|-1155.04721|-15.12707504|0.297131017|7.392527755|14.12094979|0.910165272|198.4601847|-771.4808267999999|32.2221994|0.023582305|-271.0010972|1643.332169|15.75112771|0.0|1.0|3.59|3.68|-7.51|3.42|4.03|2.72|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|441.51|0.0|0.0|-5.02|0.0010199999999999|0.0|0.0|1.3699999999999998e-05|-0.0618299999999999|3.23|3.1819|-1744.422541|712.54|389.66|0.2253|306.82|549.0|0.4523|0.6703100000000001|0.0008|5.9743|0.0237199999999999|8.1549|6.0|8.2449|8.2449
14ae_a23|0.0|1|1|0.0|0.0|2|0|0|1.1979624290000002|3.338149829|-0.007539122|-0.029948314|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|2|0.009675528|0.047563299|-0.143336826|-0.253318853|-0.363230717|0.7763406840000001|0.107765697|0.03467374|-62.38566188|24.84237243|0.127637949|91.4475768|-0.0269140239999999|17.79858399|0.53040766|-33.45249142|-19.28284095|71.53368511|0.479058976|3212.850883|625.0131414|-1060.556252|-13.81539807|0.46959234|8.123993885|15.59484379|0.919603093|336.444465|-759.846894|36.35475577|0.034488074|-43.57178809|1999.511567|24.70935041|0.0|1.0|3.74|3.76|-7.6|3.48|4.03|2.42|2.0|1.0|133.27|0.0|7.0|-5.8|34.0|471.53|0.0|0.0|-5.08|0.000753|0.0|0.0|1.17e-05|-0.07122|2.99|3.6036|-1858.952529|751.57|344.06|0.3205|344.06|627.57|0.58144|0.58144|0.3205|7.0211|0.01449323|9.5944|2.0|8.6038|8.6038
2_a1|0.0|0|0|0.0|0.0|1|1|1|1.348828131|2.233384354|-0.004621682|-0.014296455|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|0.101798469|1|1|0.003205156|-0.237981258|-0.145015842|-0.326716897|-0.422863867|0.571324013|0.079586368|0.011282631|-35.17029414|5.135384136|0.191789935|87.29479691|-0.026492726|2.337413146|0.6944040029999999|-12.89184641|-12.05838656|33.45925305|0.39830426|1884.85038|367.8635872|-422.0435297|-5.488475744|0.305595997|5.2823820260000005|8.779158091000001|0.6619695520000001|139.0945801|-192.096651|17.36508791|0.017741989|-176.9692239|607.7780769999999|8.075415099999999|1.0|0.0|2.91|2.69|-6.18|4.0|4.12|2.49|0.0|0.0|79.77|0.0|2.0|-3.06|21.0|279.31|1.0|1.0|-3.78|243.0|0.0|0.0|0.000185|-0.02966|3.31|4.0877|-920.184721|489.42|303.31|0.2991|303.31|355.79|0.7007899999999999|0.7007899999999999|0.2991|3.5853|0.024658671|5.2754|5.8|5.2366|5.2366
16e_a32|0.0|1|1|3.343660084|0.0|0|0|0|0.609420752|0.0|-0.0154404319999999|-0.06951854|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0.804503712|0.096017785|0.024145309|-75.36830928|15.50894749|0.209694841|134.6906051|-0.037448344|9.961663868|0.702226562|-35.94239328|-24.05371573|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|-15.45011555|0.297773438|6.573687662|12.15001203|0.848279482|191.2650034|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|1609.914378|14.98092934|0.0|2.0|3.64|3.36|-7.38|6.03|4.6|1.12|3.0|0.0|111.95|1.0|8.0|-6.59|28.0|413.52|0.0|1.0|-4.75|0.000107|0.0|0.0|1.73e-05|-0.0505899999999999|4.59|3.6214|-1955.965644|677.82|342.37|0.2858|342.37|552.79|0.7022|0.7022|0.2858|3.2372|0.02792775|3.9389|7.0|8.1367|8.1367
6_a15|0.0|0|0|0.0|0.0|0|0|0|1.419941278|0.0|-0.00951284|-0.048804012|-0.513693384|0.001080419|0.011857945|10.95880677|-0.009025163|0|0|0.003942615|0.153430865|-0.195267558|-0.281352401|-0.35221474|0.8511056929999999|0.0371776429999999|0.02948637|-71.76572566|17.20414198|0.140691569|82.0880213|-0.0307500179999999|10.03794313|0.581974721|-24.00625743|-17.94143141|58.34873264|0.3902945579999999|2454.904173|501.3728188|-932.9544335|-10.46812265|0.4180252789999999|6.110075236|10.02135591|0.640136254|243.9013805|-544.3423775|30.82854077|0.029449813|-95.65807914|1603.08412|17.18281248|1.0|1.0|3.29|4.03|-7.95|4.43|5.26|2.18|2.0|0.0|109.7|0.0|7.0|-5.66|28.0|380.44|1.0|1.0|-5.14|0.000823|0.0|0.0|4.3e-06|-0.02419|3.94|3.7696|-1263.0072300000002|612.22|328.9|0.2616|285.52|545.21|0.65191|0.70554|0.0113|1.3789|0.01711539|1.9421|35.0|7.4559|7.4559
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0|0.300209223|0.0|-0.009832375|-0.558905888|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|0.7981860159999999|0.042424078|0.00527267|-64.78818183|3.04716388|0.308930877|178.5363184|-0.042351319|1.761006946|0.922135562|-31.61527447|-24.47553536|57.75275299|0.405429114|2625.952212|399.3803987|-1101.399091|-14.14482104|0.077864438|6.10227122|10.26331993|0.681885245|44.99916039|-636.516947|26.54223128|0.005747326|-487.9183964|1194.400408|3.321475588|1.0|2.0|2.99|2.17|-7.14|2.36|4.96|1.64|1.0|0.0|101.22|0.0|5.0|-5.12|26.0|369.44|0.0|1.0|-4.39|0.00279|0.0|0.0|2.69e-05|-0.0372399999999999|7.53|4.1742|-1523.361214|601.23|297.03|0.4895|297.03|519.04|0.68945|0.68945|0.4895|6.7515|0.04315771|9326.0|72.0|7.1427|7.1427
47i_a18|0.0|0|0|0.0|0.0|0|1|1|1.251177255|0.0|-0.006882626|-0.066917145|-0.440488042|-0.000919158|0.073977454|10.94702091|-0.040514277|0|0|0.000427479|-0.057689282|-0.106018078|-0.162274487|-0.499939719|0.742536498|-0.064085904|0.009745543|-62.41153158|6.787641686000001|0.196924826|137.1555392|-0.035256027|4.727502734|0.8608685909999999|-37.84973202|-24.55535669|61.13143233|0.487446923|2795.907966|559.3312455|-1497.876758|-17.10248143|0.139131409|9.573882864|18.67881257|0.951017454|96.90318745|-1043.251367|28.52393145|0.009393984|-502.6804099|1739.959818|6.542785417999999|1.0|3.0|4.05|0.0|-8.98|3.28|2.8|2.74|3.0|1.0|134.83|0.0|8.0|-5.18|33.0|440.54|0.0|1.0|-4.78|0.0029|0.0|0.0|4.6e-07|-0.05062|7.37|3.2321|-1416.233978|744.95|383.61|0.5085|383.61|664.78|0.69175|0.69175|0.5085|2.7749|0.02671774|3.5235|19.0|7.7212|7.7212
13_a4|0.0|0|0|0.0|0.0|1|1|1|1.399843898|2.050136054|-0.000990136|-0.019846488|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|0.645708528|-0.215746851|0.008746805|-33.41617993|4.282589756|0.029972995|14.67530603|-0.0279998139999999|2.096831328|0.862539527|-11.99053523|-13.70920202|28.77218157|0.4289448289999999|1910.137758|474.9422962|-534.6588788|-6.7122666220000005|0.137460473|5.663493161|9.917593683|0.751144285|67.30306705|-261.7783983|15.89399858|0.007566425|-355.01146810000006|619.8659446|3.704655033|0.0|0.0|3.39|2.87|-6.2|4.18|4.15|2.9|1.0|0.0|90.06|0.0|2.0|-4.09|22.0|287.36|1.0|1.0|-4.42|0.0235|0.0|0.0|0.00018|-0.03168|3.87|4.1733|-898.3381672|536.09|297.09|0.2133|276.68|429.36|0.53815|0.59537|0.1282|2471.0|0.018124154|3.7228|4.0|5.3979|5.3979
18_a3|0.0|0|0|2.897754472|0.0|0|0|0|1.43179288|0.0|-0.003487792|-0.021283637|-0.122072724|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|1|0.005799063|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|0.7226687409999999|0.0355413979999999|0.013796397|-37.67445366|6.1383958|0.158042379|70.31739201|-0.031753312|2.73114076|0.682492203|-13.82537222|-14.12792012|37.21171433|0.483376636|1938.093995|374.610053|-452.0934439|-6.285899403999999|0.317507797|5.293627315|10.24658906|0.935646099|141.2679329|-201.1487809|20.70048575|0.02363555|-162.3915791|662.4155441|10.51610501|1.0|1.0|2.62|1.81|-6.83|3.42|3.08|0.93|0.0|0.0|80.35|0.0|2.0|-2.82|21.0|273.29|1.0|1.0|-3.27|411.0|0.0|0.0|4.07e-05|-0.05769|1.85|3.9765|-889.9402005000001|482.41|311.79|0.3326|311.79|330.54|0.6671699999999999|0.6671699999999999|0.3326|2.6366|0.02173162|3.3664|0.03|7.5229|7.5229
12ab_a36|0.0|0|0|3.458948649|0.0|0|2|2|1.297042596|0.0|-0.007034881|0.000258844|-0.408023082|0.000939229|-0.032623802|10.9540584|-0.029080933|1|1|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|0.86559137|-0.0852411419999999|0.024102201|-65.54680623|16.62527454|0.158944244|109.6369437|-0.033434841|11.46782191|0.679025324|-37.68448987|-23.06276515|71.2577056|0.484987413|2902.39241|580.1454645|-1245.389318|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|221.4026852|-859.0476432|33.96451406|0.024384271|-246.9770378|1834.083759|16.81984117|0.0|2.0|4.86|0.0|-7.05|3.14|1.95|1.59|1.0|0.0|133.27|0.0|6.0|-3.92|32.0|420.47|0.0|0.0|-3.91|0.0503|0.0|0.0|3.76e-05|-0.0523799999999999|3.23|3.8845|-1364.468283|712.73|319.17|0.4451|319.17|564.58|0.69294|0.69294|0.4451|3.6976|0.04167456|5.3228|11.0|7.9586|7.9586
4R4k_a46|0.0|0|0|0.0|0.173180233|1|1|1|1.134637098|2.145043462|-0.0049602|-0.088084767|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|0.78837943|-0.003017362|0.007883196|-45.72566346|4.194771739|0.109374836|58.20005971|-0.030434186|2.232103603|0.866681099|-25.39807111|-16.19450581|51.92513282|0.465590034|2105.035168|473.9155694|-777.3362788|-8.617349646000001|0.133318901|5.522208638|10.33328154|0.871222588|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|3.857266463|1.0|1.0|3.8|3.12|-6.61|4.26|4.77|2.84|1.0|0.0|100.96|0.0|2.0|-4.82|25.0|333.43|1.0|1.0|-4.83|5.0|0.0|0.0|8.28e-05|-0.02045|4.52|4.1392|-1053.413412|565.94|299.53|0.2896|234.09|490.83|0.54119|0.68404|0.1008|1.8559|0.0257622|1.9753|97.0|7.0132|7.0132
13l_a6|0.0|0|0|3.433158672|0.0|0|1|1|1.4242139390000002|0.0|-0.0143011819999999|-0.132667824|-0.858070925|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|1|-0.006280295|0.144180269|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|-0.058931734|0.030012523|-88.13242567|20.90615311|0.3569010139999999|248.6104661|-0.0451862259999999|14.56282911|0.793671137|-57.29112645|-31.47586631|103.1523329|0.4257335779999999|2967.923804|447.9705372|-1762.648513|-21.92549054|0.206328863|8.810095892|15.34147837|0.7413520309999999|143.7247666|-1227.82747|39.65857501|0.018273048|-409.1314702|2220.880201|12.72865798|1.0|3.0|3.64|2.22|-8.89|4.55|3.8|1.39|1.0|0.0|124.98|0.0|7.0|-5.49|33.0|441.48|0.0|1.0|-4.77|0.00144|0.0|0.0|5.7e-07|-0.04885|5.41|3.5499|-1465.834958|735.52|349.26|0.3115|338.07|578.91|0.7002|0.70515|0.0165|7.2582|0.03092407|8.9893|385.0|6.4145|6.4145
23_a10|0.0|0|0|0.0|0.0|1|1|1|1.34383709|2.140123457|-0.00264793|0.012558932|-0.17741132|0.010305237|-0.000458688|10.92966139|-0.0253481679999999|1|1|0.010662507|-0.0502296329999999|-0.130679|-0.207994181|-0.233801237|0.7338945809999999|-0.149057824|0.009615852|-51.27837225|6.81095873|0.084791355|60.05816353|-0.02685653|4.824237957|0.7611996520000001|-24.91121732|-19.02262196|41.98112956|0.485561757|3103.831885|648.2471057|-1179.402562|-13.47382337|0.238800348|8.755988318|17.02048484|0.943867925|169.14354509999998|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|9.487107794|1.0|0.0|3.8|4.13|-9.84|5.11|5.81|2.99|2.0|0.0|139.11|0.0|6.0|-5.38|35.0|461.56|0.0|1.0|-5.7|0.00193|0.0|0.0|6.66e-08|-53.0|3.9|3.8034|-1470.166163|768.3|325.98|0.2089|325.98|606.18|0.67647|0.67647|0.2089|3.8115|0.02986448|4.8954|0.75|6.1249|6.1249
27a_a34|-3.727789|0|0|0.0|0.0|1|1|1|0.300206665|1.963136117|-0.012620846|-0.456594848|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|1|-0.005234221|-0.13716603|-0.158932197|-0.264978526|-0.53047808|0.8186389829999999|-0.07177581|0.026573385|-86.36649751|18.62986903|0.3990357329999999|279.75296960000003|-0.043345322|13.06088842|0.764921711|-52.42823715|-30.38821209|93.41277507|0.436895447|3394.470264|421.319507|-1640.9634529999998|-21.30433911|0.235078289|8.960143164|15.91204178|0.7758691440000001|164.80691819999998|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|14.40875302|1.0|2.0|3.66|2.58|-7.61|2.01|3.97|1.06|1.0|0.0|122.61|0.0|6.0|-4.96|33.0|463.51|0.0|0.0|-4.47|0.00504|0.0|0.0|1.13e-05|-0.03924|7.38|4.1228|-1861.695683|737.7|300.73|0.2896|247.91|598.18|0.40378|0.69818|0.0203|10.8591|0.04629882|13.9023|0.24|6.6198|6.6198
9b_a36|0.0|0|0|3.513187594|0.0|0|2|2|0.62670079|0.0|-0.0058276019999999|-0.023369916|-0.308862918|0.005050384|-0.077361324|10.33767255|-0.06502499|1|1|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|0.8421237309999999|-0.034830997|0.017007854|-61.73294817|10.68084402|0.154620539|97.10089515|-0.036110824|6.707514535|0.78242217|-29.25555061|-22.67740953|57.26650122|0.453252346|2715.020034|530.8939077|-1111.193067|-14.24129533|0.21757783|7.549264797|13.80758516|0.828997331|136.63774650000002|-697.8234711|28.98359786|0.015872498|-354.7193098|1420.196295|9.967846072|0.0|1.0|4.73|0.0|-6.64|3.6|2.76|2.82|1.0|0.0|126.17|0.0|5.0|-4.6|29.0|398.48|0.0|0.0|-4.43|0.00992|0.0|0.0|9.21e-05|-0.05146|3.82|3.8535|-1575.751975|666.01|321.74|0.5392|321.74|514.45|0.69763|0.69763|0.5392|6.2846|0.02803905|8.4288|21.0|7.6778|7.6778
IN1166_a11|0.0|0|0|3.433539068|0.0|0|0|0|1.429020445|0.0|-0.006882528|-0.008507023|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.102257199|0.0200246639999999|-61.90325275|13.82641888|0.136726441|94.40543077|-0.031642539|9.546719887|0.694302821|-35.26269962|-21.84820685|64.89703387|0.463497159|2865.055175|596.0640225999999|-1114.258549|-15.08551944|0.305697179|6.777827685|12.63334911|0.8639230290000001|211.0745642|-769.3614916|31.46783535|0.021531291|-268.3203251|1604.859603|14.86669859|1.0|2.0|3.51|2.79|-10.18|5.01|4.53|0.92|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|417.47|0.0|1.0|-4.78|0.00323|0.0|0.0|2.75e-08|-0.07275|3.36|3.2827|-1347.256659|704.48|377.7|0.3425|248.68|554.63|0.4358399999999999|0.6998300000000001|0.1239|3365.0|0.04189898|4.3481|12.0|7.9318|7.9318
8c_a31|0.0|0|0|3.435435563|0.0|0|1|1|0.610137334|0.0|-0.01275867|-0.104377029|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|2|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0.922486359|0.006000201|0.029669107|-70.64275621|16.3656112|0.3739272389999999|206.2599245|-0.039640027|9.027343766|0.72308253|-35.61776956|-21.86561502|80.93682766|0.47508938|2251.08563|345.3445134|-918.3558307|-12.06117028|0.27691747|6.820988495|12.99457133|0.90508624|152.7489054|-506.5691518|30.23944586|0.021986076|-246.1066271|1270.056726|12.12761708|1.0|2.0|3.51|2.9|-6.13|4.89|3.13|0.85|0.0|0.0|93.45|0.0|5.0|-4.42|24.0|342.42|0.0|1.0|-3.63|13.0|0.0|0.0|0.0002549999999999|-0.03222|1.83|3.8492|-1426.129055|595.67|322.11|0.2597|322.11|475.72|0.7005|0.7005|0.2597|3.3453|0.03744829|5.1815|0.81|6.0915|6.0915
1m_a5|0.0|0|0|2.934162514|0.0|0|0|0|1.3047206409999998|0.0|-0.002410445|-0.005518104|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|1|1|0.00520748|-0.118494698|0.042813643|0.07132816|-0.2274929269999999|0.691858366|0.077347244|0.009030414|-37.65438054|4.7571353730000006|0.117604448|61.95289543|-0.028977918|2.506013299|0.73847373|-19.69180207|-15.26528941|42.13785007|0.482646195|2183.167528|464.8375158|-564.8157081|-8.041608085|0.26152627|6.911100301|13.35855701|0.932913201|137.7695311|-297.5394992|20.67140479|0.0172594319999999|-251.2513491|764.8419772000001|9.092103139|1.0|1.0|2.69|2.11|-8.63|5.11|4.85|2.4|1.0|0.0|95.5|0.0|3.0|-4.52|24.0|332.79|1.0|1.0|-4.74|0.00996|0.0|0.0|7.82e-07|-0.0507699999999999|3.48|4.3983|-1410.88022|553.42|281.89|0.5497|265.61|423.2|0.4527899999999999|0.45426|0.2373|1939.0|0.03223201|2.4582|43.0|7.3665|7.3665
33_a20|0.0|0|0|0.0|0.0|1|0|0|1.4175014119999998|1.915285809|-0.00145476|0.023539095|-0.078557022|0.009265667|-0.061975089|10.93244905|-0.062750442|1|1|0.008780074|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|0.616352201|-0.0854333469999999|0.012738882|-45.72654913|8.340767701|0.0506104|33.13709773|-0.0265385579999999|5.46110745|0.759356182|-25.26187502|-17.37608867|46.92331405|0.465855239|2737.8873550000003|621.611679|-868.8044333999999|-11.3769728|0.240643818|8.062843544|15.094865900000002|0.8721516570000001|157.56124519999997|-568.84864|22.88265911|0.013564844|-339.6262863|1144.132956|8.881565237|0.0|0.0|3.39|3.59|-9.69|5.33|5.39|2.61|2.0|0.0|121.62|0.0|4.0|-5.6|31.0|401.46|0.0|1.0|-5.53|0.000997|0.0|0.0|8.199999999999999e-08|-0.0582899999999999|4.07|3.8867|-1275.823229|689.51|318.99|0.6157|227.79|563.98|0.27375|0.6129|0.0463|3.5714|0.02957286|5.0369|34.0|7.4685|7.4685
11d_a31|0.0|0|0|3.39688681|0.0|0|1|1|0.610136352|0.0|-0.017317263|-0.116385886|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0.819298311|-0.057505249|0.034417775|-82.06512842|21.07078977|0.414787184|253.9354598|-0.040797245|12.89967697|0.6817705409999999|-50.23449218|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|-15.29068277|0.318229459|7.885647873|15.21323794|0.929231204|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|16.75864338|1.0|2.0|3.6|2.83|-6.23|5.43|4.03|1.26|1.0|0.0|102.13|0.0|7.0|-5.48|27.0|385.44|0.0|1.0|-4.2|0.00128|0.0|0.0|0.000225|-0.03404|4.87|3.8009|-1598.671315|650.64|326.2|0.2642|326.2|551.86|703.0|703.0|0.2642|3.1919|0.04390452|4.6622|0.03|7.5229|7.5229
18a_a30|0.0|0|0|0.0|0.0|0|2|2|0.604987543|0.0|-0.006673169|-0.02919335|-0.353677943|0.005050384|-0.01286191|10.31163887|-0.094932667|1|1|0.005458948|-0.073280844|-0.053309522|-0.094526372|-0.452377064|0.8421237309999999|0.003991162|0.017060045|-59.38972262|10.62073502|0.14081879|87.66676984|-0.036990859|6.611941026|0.7904991659999999|-28.08889239|-23.02866795|55.73981304|0.445995681|2721.874248|534.88346|-1128.40473|-14.33650253|0.209500834|7.050626413|12.72666325|0.8050400790000001|130.4247923|-702.4886239|29.1318055|0.016012295|-361.7006453|1427.458469|9.968457988|0.0|1.0|4.75|0.0|-6.64|3.84|2.62|2.82|2.0|0.0|127.28|0.0|5.0|-5.28|29.0|398.48|0.0|0.0|-4.85|0.00208|0.0|0.0|9.21e-05|-0.05605|3.82|3.4712|-1575.755101|665.12|357.18|0.3781|357.18|508.08|0.69033|0.69033|0.3781|4.2514|0.03180853|5.2813|25.0|7.6108|7.6108
