molecula|n9FaHRing|n9FaRing|SaaNH|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|FNSA1|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
1a_a18 (SB-431542)|0|0|3.3674017380000003|1|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|0.035620155|0.1008839219999999|-0.766207981|10.94959842|-0.0492229479999999|1|1|-0.008385698|-0.020716495|-0.033765606|-0.567791164|1|-0.08530265|0.795744863|0|-0.126408788|-0.122555709|0.033020439|-74.98172333|19.58668728|160.410387|240.8019609|-0.0462988229999999|-43.12110169|0.7531996609999999|-27.46300805|94.56841061|0.472443977|352.3666367|-1235.8353619999998|1890.195809|7.52384981|14.26170773|36.46179023|0.02438148|1640.78056|513.4628663999999|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|3.63|103.12|1.54|1.0|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|1.0|2.85|0.0116|5.660000000000001e-05|0.0218|0.0|2.03e-08|7.81e-06|4.57|3295.0|620.23|324.5|0.55409|0.69868|-1292.358966|5.9926|-193.0|0.03494548|-1292.414518|125.0|6.9031|6.9031
12b_a5|0|0|0.0|2|2|1.189701783|0.0|-0.297319874|-0.001991527|4.59511985|0.023224044|0.0252713179999999|-0.021265946|-0.1214831359999999|10.94620104|-0.016614746|0|0|0.00751901|-0.070406884|-0.110182753|-0.1708042239999999|2|0.066588785|0.8121510009999999|0|-0.066227158|-0.068586754|0.016556707|-41.76622313|10.44150403|138.67264319999998|108.7155967|-0.020455699|-27.27837078|0.530379611|-12.90040679|52.20772716|0.480419002|521.9354031|-735.3231872|1071.500538|8.398709622|16.16438947|24.32296891|0.025810077|1386.409228|727.8586176|0.0|1.0|0.0|1.0|4.05|18.0|-7.67|0.72|50.28|1.54|1.0|5.0|-2.3|30.0|6.0|-7.57|397.47|0.0|0.0|1.44|2.0|0.000359|143.0|0.0|2.14e-08|8.5e-06|2.24|1.4454|669.05|268.62|0.42949|0.70615|-1276.940335|5.7174|-0.16607|0.03447919|-1276.9984029999998|42.0|7.3768|7.3768
19l_a38|0|0|3.280796643|2|2|1.297043246|0.0|-0.086107169|-0.007360265|5.351858133|-0.10490608|0.04391253|0.103904811|-0.426895387|10.94917392|-0.032264281|1|1|0.000347207|-0.091460175|-0.191751024|-0.4224000739999999|1|-0.032569307|0.700181525|0|-0.079681862|-0.100870929|0.0219046379999999|-51.6277901|14.19254029|133.9992534|129.8367176|-0.037359603|-42.34617024|0.7374102309999999|-24.20618316|65.82033039|0.430111845|518.0872716|-1307.13389|2934.313773|6.568874137999999|11.52660233|32.82593886|0.021129331|1772.6006989999998|696.3887025|1.0|0.0|1.0|3.0|4.94|17.0|-7.28|3.09|81.23|2.75|1.0|6.0|-4.94|32.0|4.0|-6.39|427.48|0.0|1.0|3.22|0.0049|1.89e-05|0.00807|0.0|5.27e-08|2.25e-05|4.08|3354.0|660.04|337.75|0.69413|0.7044|-1409.309206|6.5627|-0.2001|0.02856649|-1409.37001|14.0|7.8633|7.8633
12am_a36|0|0|3.340519946|2|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|0.044036281|0.122824831|-0.921315581|10.9602097|-0.037654321|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|1|-0.0147665219999999|0.624142499|0|-0.091472759|-0.118101664|0.017590648|-63.19394154|12.15249658|128.69607109999998|127.81651770000002|-0.045928425|-56.3667958|0.788334835|-31.72964526|75.34643812|0.484558903|563.0333297999999|-1713.4008440000002|2603.072527|8.772646622|17.01968794|40.24894481|0.020179019|2173.44302|672.4630346|1.0|0.0|1.0|2.0|4.81|17.0|-7.14|4.04|78.43|2.04|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|0.0|2.65|0.00291|8.6e-06|4.0|0.0|7.24e-08|3.37e-05|4.86|3.8606|714.21|236.99|0.40752|0.6805100000000001|-1644.952145|5.9258|-0.21356|0.03550681|-1645.016323|0.06|7.2218|7.2218
5g_a40|0|0|0.0|0|1|0.604913142|1.534673091|0.0094595959999999|-0.016033575|6.167516491000001|-0.190406197|0.044946237|-0.0602779129999999|-0.5611751220000001|10.31198315|-0.091116241|2|2|-0.012008571|0.07917206|0.137067086|-0.4748772539999999|0|0.006643696|0.7733200179999999|1|-0.153687065|-0.14338431|0.024937196|-72.93994279|11.83520323|216.425542|152.9506864|-0.049288357|-32.29667648|0.745349319|-23.39227384|84.77514603|0.488538966|321.64971460000004|-748.5527627|593.8133184|6.193485364|12.10939827|31.38430965|0.025660198|1004.297909|266.8102663|0.0|0.0|0.0|2.0|3.13|14.0|-2.89|2.5|115.96|0.74|3.0|3.0|-4.24|21.0|5.0|-6.6|301.32|0.0|1.0|2.01|0.0174|0.000426|128.0|0.0|0.0013|391.0|4.02|3.48|489.04|356.27|0.6563|0.6563|-1327.9345529999998|4.9132|-0.19908|0.04070345|-1327.982732|123.0|6.9101|6.9101
41_a47|1|1|0.0|0|0|1.420292383|1.840145925|-0.225923786|-0.004083905|4.727387819|-0.072088843|0.042537538|-0.080388467|-0.187859623|10.98214139|0.075316535|1|1|0.0047106|-0.1430639269999999|-0.317014709|-0.276217719|3|0.08640454|0.609110565|1|-0.061101947|-0.0899793719999999|0.018348892|-34.50740631|10.36256127|54.15850042|99.86584673|-0.02929561|-28.69838714|0.653147815|-16.54473457|44.86996758|0.447046066|464.8854878|-711.4235867000001|1073.170368|7.168742909|12.96444871|25.33076615|0.023067788|1089.222944|439.9906467|1.0|1.0|1.0|1.0|3.18|21.0|-7.47|4.52|68.52|1.75|1.0|4.0|-3.57|26.0|5.0|-6.66|348.38|0.0|1.0|3.06|0.0929|0.000125|0.0436|0.0|3.36e-08|1.17e-05|2.41|3.7144|603.1|308.67|0.6779|0.68638|-1162.288187|4.9162|-0.2026099999999999|0.02982752|-1162.342476|0.01|8.0|8.0
8b_a31|0|0|3.37710223|1|1|0.610137861|0.0|-0.01883655|-0.013629145|5.733341277|-0.12841288|0.041161616|-0.130371116|-0.57242407|10.31170011|-0.069423138|2|2|-0.006785954|-0.05421947|-0.092604362|-0.510259793|0|-0.058494079|0.8761979520000001|0|-0.120703408|-0.132574249|0.03234629|-63.04219151|16.89414614|129.8921115|204.9365822|-0.040792077|-36.1645207|0.703469355|-21.30529654|79.93633765|0.479278|317.3534883|-830.906565|1587.743824|6.142377144|11.79588561|30.28603362|0.02483711|1181.155311|372.3224834|0.0|1.0|1.0|2.0|3.4|16.0|-5.73|2.74|114.29|0.61|2.0|4.0|-4.05|23.0|5.0|-6.87|328.39|0.0|1.0|2.52|0.0294|0.000399|131.0|0.0|1.86e-06|0.00061|1.77|3.8582|566.18|321.36|0.70036|0.70036|-1386.681003|3.6945|-0.19265|0.03659821|-1386.734257|2.2|5.6576|5.6576
11b_a31|0|0|3.248213341|1|1|0.610137403|0.0|0.078614731|-0.01950528|5.733341277|-0.172248605|0.043380952|-0.078907688|-0.838727032|10.31169957|-0.046362952|2|2|-0.010716217|-0.101934423|-0.16780872|-0.564706551|0|0.067031897|0.7943850720000001|0|-0.143839236|-0.148709304|0.037758271|-80.0942166|21.02499452|286.7721447|253.1028809|-0.044612791|-46.10900197|0.669723835|-24.84180719|101.1192111|0.473305522|303.7286124|-993.6722875|1756.711832|6.83089364|12.96936635|37.09261324|0.0314298879999999|1483.70453|397.3137532|1.0|0.0|1.0|2.0|3.41|16.0|-5.45|3.25|125.57|0.79|2.0|5.0|-4.74|25.0|6.0|-6.73|357.38|0.0|1.0|2.69|0.00649|0.000178|0.0637|0.0|3.59e-06|0.00128|4.07|3.8437|589.56|322.57|0.70073|0.70073|-1519.909742|3.2104|-0.1951|0.04215313|-1519.967224|0.53|6.2757|6.2757
2_a33|1|1|3.396444161|0|0|0.609420748|0.0|0.047294725|-0.009168933|5.733341277|-0.064926835|0.039958333|-0.049900189|-0.476784502|10.31100266|-0.05997501|3|3|-0.000810928|-0.083752249|-0.148024156|-0.593915758|0|-0.0212158239999999|0.753434785|1|-0.0804186|-0.104047115|0.018451635|-49.13901703|11.27469555|103.5201191|110.28338390000002|-0.031851158|-38.84811555|0.702597735|-19.46234551|60.41371259|0.4699986339999999|500.7570617|-953.6549298|3245.244678|6.152818143999999|11.60906093|27.70055258|0.019430318|1357.327077|618.9134881|1.0|0.0|1.0|2.0|3.57|19.0|-7.67|4.63|140.04|1.33|1.0|7.0|-6.35|28.0|4.0|-6.17|411.54|1.0|1.0|3.98|0.000183|1.6800000000000002e-05|0.0069|0.0|2.13e-08|8.78e-06|5.11|3.6281|655.74|341.74|0.70205|0.70205|-1919.830424|4.2519|-0.19979|0.02972182|-1919.890628|6.0|8.2596|8.2596
3g_a32|1|1|3.542426304|0|0|0.60942078|0.0|0.015803466|-0.006258272|5.733341277|-0.072619634|0.05052381|-0.058985916|-0.2816222539999999|10.31100273|-0.125170068|3|3|0.002565215|-0.074808287|-0.133675401|-0.563371932|0|-0.1015732219999999|0.786074011|1|-0.070213101|-0.098311343|0.0119962889999999|-38.9071564|6.647498326|42.56199385|62.23099889|-0.030429702|-30.18744099|0.8007401590000001|-16.86199774|45.55465473|0.447358137|491.89858160000006|-708.2039051|1886.244271|5.917878616|10.70834299|21.05801434|0.01096673|884.4366022|475.3634141|1.0|0.0|1.0|1.0|3.43|19.0|-7.29|5.42|110.94|2.18|1.0|3.0|-7.09|24.0|3.0|-4.9|354.49|0.0|1.0|4.61|2.88e-05|2.58e-06|0.000915|0.0|5.08e-08|1.8e-05|4.13|3.5456|593.24|349.68|0.70275|0.70275|-1711.865318|3.3082|-0.20065|0.02384763|-1711.919273|14.0|7.8539|7.8539
12q_a36|0|0|3.453150038|2|2|1.29701394|0.0|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|0.042804233|0.068040097|-0.410984299|10.9598352|-0.0433009009999999|1|1|0.0010871589999999|-0.103922055|-0.177407665|-0.441747876|1|-0.017640538|0.8065052890000001|0|-0.07607684|-0.1060430969999999|0.018562763|-49.18227989|12.00048565|82.68142965|110.4712541|-0.038175515|-44.31949385|0.768692389|-24.67976947|61.18276554|0.486620426|536.0103834|-1233.988474|2380.245597|7.546533709|14.69971555|32.10617123|0.017949083|1605.308562|629.5017194000001|1.0|0.0|0.0|2.0|4.74|17.0|-7.18|2.54|69.2|2.51|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|2.34|0.0151|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|3.79|3.8653|683.51|236.72|0.39919|0.6863199999999999|-1692.3116350000005|4.6718|-0.2126199999999999|0.03415678|-1692.370918|6.0|8.2218|8.2218
12i _a30|0|0|0.0|2|2|0.604984133|0.0|0.04580336|-0.00691453|5.351858133|-0.030422458|0.043848238|-0.0982344169999999|-0.366470081|10.31162888|-0.072247675|1|1|0.003603419|-0.051371057|-0.090173435|-0.469854551|1|-0.029080032|0.7463962120000001|0|-0.076575246|-0.096489393|0.015808432|-50.00086637|10.32233418|84.78576301|102.235113|-0.037414255|-41.13938837|0.806299097|-24.43015511|60.32320054|0.479900127|550.7287204|-1197.077601|2280.31966|8.097008872|15.56818082|30.29912252|0.014680721|1484.657003|652.8825454|1.0|0.0|1.0|1.0|4.62|17.0|-7.22|3.27|81.65|3.31|1.0|5.0|-5.93|30.0|4.0|-5.75|432.93|0.0|1.0|3.11|0.0005139999999999|3.61e-06|0.00156|0.0|6.03e-08|2.61e-05|4.45|3.5242|691.59|246.2|0.43157|0.68497|-2035.141693|2.5397|-0.2041|0.03436093|-2035.203042|16.0|7.8013|7.8013
13_a1|0|0|3.409865599|1|1|1.430073963|0.0|-0.046530797|-0.012199718|5.351858133|-0.144782061|0.036382114|0.1129747169999999|-0.597786194|10.94989555|-0.084271845|1|1|-0.005924486|-0.07665159|-0.120034915|-0.485427571|1|-0.051729721|0.833702788|0|-0.111667908|-0.10668313|0.033737733|-64.94184903|19.62059449|148.7311076|186.4137189|-0.040302516|-36.08180773|0.7082629840000001|-23.43842502|84.56244352|0.477212829|395.1486144|-1054.729126|1786.445642|7.493979856|14.33466671|33.09282789|0.026679865|1489.177255|505.2124255|1.0|1.0|1.0|2.0|3.35|23.0|-7.94|3.87|80.26|1.74|1.0|4.0|-4.29|28.0|5.0|-6.48|371.39|0.0|1.0|3.23|0.0192|4.58e-05|17.0|0.0|1.14e-08|4.24e-06|3.17|3.4483|613.52|304.01|0.65363|0.69782|-1238.174491|2.7595|-0.18883|0.0284695999999999|-1238.22919|0.26|6585.0|6585.0
1b_a5|0|0|2.881451247|0|0|1.4258024619999998|0.0|-0.250420203|-0.00279809|4.59511985|-0.061874543|0.0248765429999999|-0.095857885|-0.111923619|10.94890233|-0.028797464|1|1|0.003708988|0.019611905|0.045204303|-0.231956531|2|0.122747292|0.558485747|0|-0.07823203|-0.077221824|0.010803163|-39.38248661|5.438378717999999|168.30518769999998|96.23685048|-0.031306145|-19.56938257|0.7324812509999999|-15.75970652|44.82086533|0.474445758|407.1693177|-583.1091414|919.9167129|6.11909445|11.64312636|21.51550842|0.019229427|796.0738116|357.34245360000006|1.0|1.0|0.0|1.0|2.75|23.0|-8.3|4.76|54.46|2.29|1.0|3.0|-3.97|24.0|4.0|-5.99|316.33|0.0|1.0|3.38|0.0336|4.970000000000001e-05|0.0157|0.0|4.99e-09|1.58e-06|3.1|4.6481|536.59|258.89|0.5153800000000001|0.43728|-1050.413506|2891.0|-0.23055|0.03246637|-1050.462425|59.0|7.2291|7.2291
12ag_a36|0|0|3.408828027|2|2|1.297044434|0.0|-0.042092217|-0.008085448|5.351858133|-0.084341564|0.043848238|0.063109409|-0.436614203|10.96052849|-0.050147748|1|1|-0.000673716|-0.101303149|-0.217394466|-0.445549431|1|0.124298337|0.698414933|0|-0.082492792|-0.1081585809999999|0.020136392|-52.02834065|12.70005599|85.84609192|159.6746787|-0.038937089|-43.02381535|0.758897371|-24.55768654|64.72839664|0.481286668|471.0269757|-1227.884327|2305.164626|7.849377942|15.13240062|32.35969377|0.019328689|1617.984688|595.8790650000001|1.0|0.0|0.0|2.0|4.72|17.0|-6.86|2.44|69.2|2.4|1.0|5.0|-3.89|30.0|5.0|-6.76|399.42|0.0|0.0|2.15|0.0515|6.96e-05|0.0278|0.0|1.4e-07|5.58e-05|3.41|3.7117|658.68|318.79|0.69204|0.7024699999999999|-1331.9454449999998|5.4459|-0.20713|0.03415856|-1332.003616|17.0|7.7696|7.7696
18_a34|0|0|0.0|1|1|1.4547811819999998|1.801574074|-0.063113846|-0.014733513|5.351858133|-0.101546926|0.040527066|-0.100548575|-0.677741618|10.9595763|-0.136990511|1|1|0.002183342|-0.3102088839999999|-0.478810922|-0.493450778|1|0.0468829359999999|0.713979177|0|-0.090328365|-0.129784908|0.040845819|-49.86847383|22.55015528|66.6880793|171.24705480000003|-0.0422555509999999|-39.55742812|0.695849945|-23.32844015|72.41862911|0.441058733|380.8328339|-1003.122927|1774.550004|6.282442545|11.23989749|33.52510165|0.027385869|1441.579371|428.6241319|1.0|1.0|1.0|0.0|3.28|17.0|-5.65|3.15|75.47|1.49|2.0|5.0|-4.32|26.0|6.0|-6.26|351.36|0.0|1.0|2.89|0.0167|7.829999999999999e-05|0.0275|0.0|2.22e-06|0.000781|5.07|4.1234|592.04|279.66|0.56101|0.60488|-1199.101028|5.0935|-0.21474|0.02902032|-1199.158044|2.43|5.6144|5.6144
6_a27|0|0|2.6137160880000003|0|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|4.727387819|-0.072298665|0.042942943|-0.237047381|-0.330715016|10.93737136|0.081320966|1|1|0.0058042269999999|-0.1044763|-0.179319226|-0.541168953|2|-0.1322552659999999|0.650575651|1|-0.0786267609999999|-0.090025109|0.020552125|-38.92545695|10.17466399|125.8234721|106.4156743|-0.034625042|-22.06430895|0.774820398|-17.14169035|49.10012093|0.47262982|388.6505938|-668.5259238|1193.992326|5.010042219|9.500048379|22.12343713|0.01635203|862.8140479|373.9912084|0.0|0.0|0.0|1.0|3.0|21.0|-6.67|2.79|76.46|2.42|1.0|2.0|-3.62|24.0|4.0|-6.55|317.34|0.0|1.0|2.71|0.0768|0.000153|0.0485|0.0|2.16e-07|6.86e-05|4.27|4.1391|526.9|223.61|0.3366099999999999|0.61083|-1043.678244|2.7521|-218.0|0.02494141|-1043.728133|1.0|9.0|9.0
4_a3|0|0|0.0|0|0|0.60501714|0.0|0.2122551539999999|-0.008561428|4.727387819|-0.161259999|0.035345345|-0.08769805|-0.325334256|10.31162267|0.0248526079999999|1|1|-0.007022144|0.053425134|0.127253753|-0.607238634|1|-0.028924747|0.628171026|1|-0.110345083|-0.098695428|0.008006786|-52.4583525|3.806447632|235.6982345|123.350856|-0.039478171|-22.30593113|0.866976271|-18.76802992|56.26480013|0.415852758|352.05186289999995|-656.8810472|1548.626215|5.05182773|8.648209506|21.6476858|0.0100954959999999|757.6690029|347.9532383|1.0|1.0|0.0|1.0|2.94|21.0|-7.53|5.17|80.04|3.07|1.0|2.0|-5.69|23.0|3.0|-5.21|321.37|0.0|1.0|4.09|0.00065|8.22e-06|0.00264|0.0|2.950000000000001e-08|9.48e-06|3.53|3.4771|504.29|208.93|0.3809|0.6896|-1355.192416|2.3542|-0.20826|0.02921941|-1355.239905|1259.0|5.9|5.9
12a_a32|1|1|3.442930603|0|0|0.609420757|0.0|0.087371302|-0.009460484|5.733341277|-0.057200812|0.036711712|-0.0134169989999999|-0.463563696|10.31100269|-0.074344282|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.583507277|0|-0.018578911|0.7507116140000001|1|-0.085324121|-0.109151429|0.016535497|-53.20970382|10.31184223|111.9735444|131.7691491|-0.0308471429999999|-42.44899997|0.667706375|-19.23685026|63.52154605|0.456641145|491.8493928|-884.8951120999999|3030.946307|7.083688576|13.03685125|28.81034388|0.021399091|1325.275819|557.1050635|1.0|1.0|1.0|2.0|3.45|19.0|-7.65|4.19|140.04|1.1|1.0|7.0|-6.01|27.0|4.0|-6.32|397.52|1.0|1.0|3.6|0.000389|3.17e-05|0.0126|0.0|2.23e-08|8.86e-06|4.63|3576.0|667.68|346.71|0.7025600000000001|0.7025600000000001|-1880.539078|3.0517|-0.20049|0.03682626|-1880.600043|25.0|7.6021|7.6021
15c_a10|0|0|0.0|2|2|1.343850105|2.154210861|-0.236118846|-0.002218445|5.4161004020000005|0.040869377|0.034807692|-0.06400528|-0.153072705|10.92970798|0.0123939039999999|1|1|0.012271987|-0.226679901|-0.35845963|-0.1742732839999999|2|-0.03167553|0.733973277|1|-0.046967376|-0.072537853|0.014703076|-32.5870313|10.2013281|65.41494073|66.28884934|-0.019267867|-34.91899195|0.528228415|-13.36848349|42.7883594|0.449308156|627.5338454|-855.5829431|1817.047455|8.639636218|15.6886947|25.30814911|0.023432886|1619.721543|924.9341455|0.0|1.0|1.0|0.0|3.85|21.0|-7.79|2.97|59.31|1.74|1.0|6.0|-3.85|34.0|6.0|-6.99|454.57|0.0|0.0|3.1|0.0646|2.68e-05|0.0122|0.0|1.6100000000000002e-08|7.3e-06|2.2|3.6709|762.21|221.75|-0.26999|0.70511|-1450.139335|2.4256|-0.19463|-0.25919486|-1450.201574|0.1|7.0|7.0
1_a6 (SB-431542)|0|0|3.3674017380000003|1|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|0.035620155|0.1008839219999999|-0.766207981|10.94959842|-0.0492229479999999|1|1|-0.008385698|-0.020716495|-0.033765606|-0.567791164|1|-0.08530265|0.795744863|0|-0.126408788|-0.122555709|0.033020439|-74.98172333|19.58668728|160.410387|240.8019609|-0.0462988229999999|-43.12110169|0.7531996609999999|-27.46300805|94.56841061|0.472445176|352.3666367|-1235.8353619999998|1890.228713|7.523839331|14.26172029|36.46179023|0.02438148|1640.78056|513.4628663999999|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|3.63|103.12|1.54|1.0|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|1.0|2.85|0.0116|5.660000000000001e-05|0.0218|0.0|2.03e-08|7.81e-06|4.57|3295.0|619.92|324.5|0.55256|0.69868|-1292.358966|6.0113|-193.0|0.03494577|-1292.41452|1542.0|5.8119|5.8119
3c_a49|0|0|0.0|1|1|1.343850149|2.108416128|0.034009672|-0.004876919|5.4161004020000005|-0.016347266|0.036335697|-0.04696024|-0.248722888|10.92976555|0.0127926339999999|1|1|0.006470561|-0.0612829229999999|-0.101919761|-0.384874446|2|0.005559828|0.64702083|1|-0.071786669|-0.074135885|0.0148240689999999|-41.0524769|8.477406111|89.34479838|116.4686425|-0.0252377479999999|-24.24485565|0.637222556|-14.4326528|49.52988301|0.4791465279999999|455.3990518|-678.3346816000001|1667.1178220000002|6.567311051|12.60874968|22.64931248|0.021783913|1064.517686|542.7276591|0.0|1.0|1.0|1.0|3.18|21.0|-7.54|3.87|72.7|1.84|1.0|4.0|-3.45|28.0|4.0|-6.93|369.42|0.0|1.0|2.86|0.13|0.000137|0.0505|0.0|2.89e-08|1.07e-05|3.99|3842.0|613.33|240.36|0.32539|0.6692100000000001|-1198.430306|3.6122|-0.21913|0.03394942|-1198.484646|87.0|7.0605|7.0605
15b_a10|0|0|0.0|1|1|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|5.4161004020000005|0.024214591|0.033219955|-0.111812184|-0.149607679|10.92966694|-0.058911857|1|1|0.011928706|-0.174170642|-0.27395395|-0.195505087|2|-0.058258414|0.7199249390000001|1|-0.046334564|-0.07358373|0.015973068|-31.76194123|10.94939968|43.96642219|53.52386591|-0.024105015|-34.57687319|0.670236374|-16.52377848|42.7113409|0.414077981|631.9674549|-958.3791518|2603.829652|6.6940006620000005|11.42472965|24.65365821|0.017637846|1429.912176|766.4127559|0.0|1.0|1.0|0.0|3.61|21.0|-8.18|4.44|56.07|2.14|1.0|7.0|-4.35|31.0|5.0|-6.34|413.51|0.0|0.0|3.66|0.0185|2.28e-05|0.00943|0.0|6.609999999999999e-09|2.73e-06|2.74|3.7625|721.17|215.17|0.46711|0.68906|-1317.429772|4.7752|-0.20313|0.02977516|-1317.4913390000002|85.0|7.0706|7.0706
13_a12|0|0|0.0|0|0|1.508548782|0.0|0.202052156|-0.0069874069999999|0.0|-0.0619247109999999|0.037948718|-0.21832579|-0.272508888|10.96083169|0.021322992|0|0|0.002279068|-0.169387652|-0.281096572|-0.595629719|2|-0.226526433|0.804066411|0|-0.058167326|-0.092483398|0.008188151|-28.51381164|4.01385817|64.74666684|48.98899535|-0.034993718|-22.2236882|0.8829921740000001|-17.15403411|32.52766981|0.466560112|441.2142447|-634.6992622|664.9830294|6.06407675|11.36787272|19.42716439|0.0074597119999999|718.8050825|327.9594923|1.0|1.0|0.0|1.0|2.7|18.0|-7.14|3.9|50.7|2.42|1.0|3.0|-4.26|21.0|3.0|-5.49|276.34|0.0|1.0|3.22|0.0152|6.3e-05|0.0174|0.0|7.26e-08|2.01e-05|3.83|3.9329|532.86|273.31|0.6622399999999999|0.64974|-876.209109|1.3023|-0.20903|0.0290811829999999|-876.258343|93.0|7.0315|7.0315
33_a20|0|0|0.0|0|0|1.4175014119999998|1.915285809|-0.188733405|-0.00145476|4.727387819|0.023539095|0.0388043479999999|0.148855442|-0.078557022|10.93244905|-0.062750442|1|1|0.008780074|-0.036258691|-0.060582944|-0.1771816269999999|2|-0.0854333469999999|0.607038752|1|-0.058927252|-0.069838312|0.012738882|-38.58254635|8.340767701|8.680600701|33.13709773|-0.0265385579999999|-29.9394021|0.759356182|-17.37608867|46.92331405|0.465855239|621.611679|-868.8044333999999|2274.654579|8.062843544|15.094865900000002|22.88265911|0.013564844|1144.132956|664.4562602999999|1.0|0.0|1.0|0.0|3.39|27.0|-9.69|5.39|67.39|2.61|1.0|4.0|-5.6|31.0|4.0|-5.58|401.46|0.0|1.0|4.28|0.000997|2.98e-06|0.0012|0.0|2.04e-10|8.199999999999999e-08|4.07|3.8867|689.51|227.79|0.27375|0.6129|-1275.602977|3.5714|-0.21788|0.02957286|-1275.662457|34.0|7.4685|7.4685
12bg_a36|0|0|3.434779148|2|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|-0.044573523|0.044197531|0.057879142|-0.414822602|10.95885259|-0.0206090089999999|1|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|-0.023460562|0.771220556|0|-0.075439837|-0.102664465|0.019606406|-51.74990566|13.44952052|107.3347739|109.3374477|-0.036959207|-48.31008346|0.747867728|-25.35312333|65.19942617|0.46245521|576.6383913|-1267.656166|2915.548359|7.549463377|14.04434294|33.900544700000005|0.01946912|1695.0272350000002|661.6709012|1.0|0.0|1.0|2.0|4.75|17.0|-7.76|3.19|69.2|2.99|1.0|5.0|-5.08|31.0|4.0|-6.26|450.32|0.0|1.0|2.82|0.00372|6.55e-06|0.00295|0.0|1.74e-08|7.83e-06|4.42|3.8944|703.94|318.36|0.69395|0.69395|-2151.914954|6.6844|-0.21166|0.03334656|-2151.975577|15.0|7.8239|7.8239
47u_a18|0|0|0.0|1|1|1.251177393|0.0|0.039883149|-0.010219187|4.844187086|-0.0872206669999999|0.035393939|0.008108241|-0.633589579|10.94702032|-0.033209663|0|0|0.00082284|-0.126628013|-0.1904128389999999|-0.539738821|0|-0.0112778039999999|0.646724968|0|-0.090364489|-0.092271172|0.02068926|-62.99873374|14.42377665|86.37253771|180.5187465|-0.0344062|-44.84707106|0.721837463|-23.98671253|77.42251040000001|0.483819806|516.6437614|-1415.216039|1415.590236|9.18142206|17.78724206|33.23007431|0.021142007|1960.574384|818.9389171|0.0|0.0|1.0|2.0|3.98|18.0|-8.2|3.02|99.56|2.95|1.0|8.0|-5.69|34.0|4.0|-6.31|455.51|0.0|0.0|2.6|0.000932|1.04e-05|0.00472|0.0|6.34e-09|2.89e-06|9.34|3.1186|738.53|397.57|0.69143|0.69143|-1509.771642|4.4624|-0.19109|0.02892505|-1509.839543|1.97|5.7055|5.7055
