molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|AATSC8d|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
11g_a5|0.0|1|0|0|2.9590700880000003|7.139660336|0|1.388236041|1.984996534|-0.204002571|0.009272269|2|0.020943152|0.0|-0.007175378|0.006964153|-0.137739838|-0.233590516|-0.267507083|2|0.777565622|0.814159231|-0.01453517|0|-0.076326887|0.396049407|-44.19305139|15.25675|68.77977167|0.1620562619999999|-0.025442296|0.0|0.543581314|-1.297557078|-29.04250676|-16.72000506|0.485790997|-852.7202582999998|935.4227938|9.342496899|18.16867625|0.944734523|5817.569415|-560.3852433999999|30.75897687|0.03204398|-57.28097817|1.0|1.0|1.0|1.0|1.0|2.34|0.08|28.0|4.17|81.51|1.06|1.0|0.0|118.35|0.0|7.0|-4.12|31.0|5.0|-6.84|0.0|0.0|2.96|7.65e-05|0.0199|2.75|0.0|-0.04322|-1330.189793|693.48|1180.25|0.4609|542.13|0.56924|-0.2146199999999999|0.04557484|4314.0|7.5229|7.5229
3k_a32|0.0|1|1|1|3.644417045|7.97831097|0|0.609420759|0.0|-0.001009768|-0.001250803|0|0.0381981979999999|2.256213388|-0.077097565|0.002509816|-0.050938823|-0.090775221|-0.5265375529999999|0|0.816196288|0.779649252|-0.129124455|1|-0.090839907|0.31016741|-40.10830541|6.970844822|80.0971996|0.122251759|-0.029575784|0.0|0.78057227|-1.271758703|-22.61349991|-16.67514938|0.472646737|-717.0314235000001|1970.06814|6.153598893|11.6688363|0.89626209|5259.698672|-404.2701347|21.36272325|0.012327787|-316.3794102|1.0|1.0|1.0|1.0|1.0|3.48|0.32|19.0|7.12|110.94|2.41|2.0|0.0|105.36|0.0|3.0|-7.04|25.0|3.0|-5.01|0.0|1.0|4.75|9.16e-08|0.000904|4.97|0.0|-0.05321|-1750.164914|611.65|1022.89|0.3082|452.36|0.70268|-0.19988|0.02654958|5689.0|8.0605|8.0605
9_a4|0.0|0|0|0|0.0|7.535296702|1|1.300485838|2.130445484|-0.211556011|0.016639331|2|0.040449735|2.137757657|-0.0454860859999999|0.009731833|-0.0475186259999999|-0.076824065|-0.172904817|2|0.625717993|0.801082857|-0.072130166|1|-0.069566741|0.472497372|-28.63837014|4.918284148|13.6577411|0.062897208|-0.025885299|45.21212204|0.792890434|-1.113067849|-15.58475436|-14.08655666|0.43745176|-605.7219363|2012.840082|5.744374392999999|10.21134541|0.777625327|5387.230364999999|-329.6286606|17.76608225|0.010768243|-318.7769026|0.0|1.0|1.0|1.0|0.0|3.37|0.19|21.0|5.14|43.6|3.15|2.0|0.0|105.09|0.0|2.0|-4.76|26.0|3.0|-5.56|1.0|1.0|4.17|1.73e-05|0.00255|4.14|0.0|-0.05256|-1489.554198|586.24|999.93|0.1217|430.12|0.5182100000000001|-0.22204|0.02116575|5.4739|7.3188|7.3188
10_a27|0.0|0|0|0|0.0|6.605297921|0|1.400533489|3.383341915|0.122016352|-0.044164147|2|0.040512821|1.296293777|-0.000903965|0.010329671|-0.2030237389999999|-0.341622797|-0.487435299|2|0.639413469|0.804375252|-0.001453596|1|-0.087022238|0.346344305|-32.5969511|9.399794974|6.0140309720000005|0.147337847|-0.031079371|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|-16.5270506|0.477162521|-694.1361252|943.2258247|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|-369.1201792|22.1732254|0.01651645|-260.9504933|0.0|1.0|0.0|1.0|0.0|3.15|0.16|21.0|2.81|65.6|2.25|0.0|0.0|97.39|0.0|3.0|-3.57|25.0|4.0|-6.51|1.0|1.0|2.74|0.000266|0.0394|2.55|0.0|-0.0498|-1083.137871|573.31|958.95|0.4452|450.26|0.63894|-0.21785|0.0227416|6.9456|7.1612|7.1612
6_a1|0.0|0|0|0|0.0|7.535296702|1|1.3488280769999998|2.325221088|-0.092471477|0.021203156|1|0.039635417|0.0|-0.0538497079999999|0.006851583|-0.230322048|-0.3632559589999999|-0.353456514|1|0.781885145|0.798346291|-0.095907969|0|-0.077422386|0.212044989|-27.63847818|10.15161645|64.63457366|0.121740384|-0.0238222729999999|95.13138767|0.576759436|-0.929068634|-13.35477777|-11.51080589|0.4218263379999999|-448.9214297|1383.161829|5.555887839|9.609375529|0.7295841470000001|4061.042516|-216.916644|19.95772445|0.025250885|-74.17956941|1.0|0.0|1.0|1.0|0.0|2.54|0.22|17.0|3.61|39.94|1.75|0.0|0.0|86.31|0.0|3.0|-3.12|22.0|3.0|-6.21|1.0|1.0|2.82|0.0007599999999999|0.0613|2.63|0.0|-0.02214|-935.5024827|527.41|875.29|0.3399|405.23|0.69818|-0.1899799999999999|0.027384499|8.0033|5.2924|5.2924
19a_a38|0.0|1|0|0|3.3685352889999995|7.412764017000001|2|1.297044508|0.0|-0.084389038|-0.082283951|2|0.043848238|0.0|-0.077535135|-0.000673716|-0.101303149|-0.217394466|-0.4342819429999999|1|0.724208473|0.819222745|-0.133130383|0|-0.108300308|0.298938581|-51.36166266|13.23456869|137.2318698|0.252847102|-0.038988111|0.0|0.744796537|-1.949405536|-30.69910427|-23.30337482|0.465829126|-1165.168741|2304.055966|6.923156054|12.96056449|0.872060139|6115.030149|-696.4267669|31.28824271|0.020873781|-292.6320538|1.0|1.0|1.0|1.0|3.0|2.56|0.14|17.0|3.13|81.23|2.4|1.0|0.0|125.69|0.0|5.0|-4.14|30.0|4.0|-6.77|0.0|1.0|2.68|7.209999999999999e-05|0.0272|2.78|0.0|-0.05271|-1332.186327|628.65|1092.25|0.2668|466.55|0.6329100000000001|-0.20379|0.03338983|6.0223|8.0106|8.0106
9h_a40|0.0|0|0|0|0.0|7.515889085|0|0.604992856|1.7679629630000002|0.014753178|-0.126968715|0|0.039444444|0.814591837|-185.0|0.003099029|0.048470175|0.08305063|-0.503000695|0|0.778613709|0.740778143|-0.299768519|1|-0.095803029|0.219852623|-46.04148264|6.199629554|132.6583116|0.135689851|-0.041058441|0.0|0.863884935|-1.437045429|-23.03722449|-20.54391962|0.482124665|-719.0371868|418.2915223|6.922257828999999|13.366649|0.930966649|4322.734135|-359.7760137|23.78085181|0.011321157|-364.1454816|1.0|1.0|0.0|1.0|0.0|3.55|0.11|20.0|4.59|67.66|3.22|1.0|0.0|93.19|0.0|3.0|-5.65|23.0|3.0|-5.06|1.0|1.0|4.06|2.23e-06|0.00244|4.51|0.0|-0.05991|-1293.174246|526.38|868.84|0.3851|410.18|0.64952|-0.20038|0.02291279|2841.0|5.4001|5.4001
28_a20|0.0|0|0|0|0.0|6.842683282|0|1.417203216|1.837209467|-0.013841559|-0.114439513|3|0.0396875|1.650185059|-0.039965901|0.002695258|-0.016955137|-0.028782305|-0.447096101|3|0.715067047|0.755701837|-0.06654421|1|-0.091179288|0.3962228229999999|-57.59898971|9.799649234|318.7453661|0.218249263|-0.035068957|88.39175809|0.773641727|-1.823585765|-38.44343857|-23.40616218|0.468838001|-1217.120433|2449.815677|7.587188177000001|14.28413212|0.8826648009999999|6348.941881000001|-812.3457521|30.25452396|0.016673728|-365.2747728|1.0|1.0|1.0|1.0|1.0|2.86|0.08|27.0|3.93|99.58|1.73|1.0|0.0|122.8|0.0|5.0|-4.42|32.0|5.0|-6.96|0.0|1.0|3.04|3.77e-05|0.0156|2.68|0.0|-0.06242|-1368.363151|704.42|1198.32|0.2354|531.85|0.50352|-0.21814|0.03534166|4.7428|6.5935|6.5935
38_a18|0.0|0|0|0|0.0|7.03438793|2|1.251175383|0.0|0.059724697|-0.009006798|1|0.035478927|0.0|-0.003893067|0.001602741|-0.074661643|-0.11123356|-0.498932552|0|0.745084567|0.719168079|-0.007310849|0|-0.082256123|0.423402315|-61.25359673|6.675707878|100.7046282|0.1689295469999999|-0.0322355079999999|74.46052717|0.880927895|-2.385427574|-48.74349112|-25.65190078|0.4666657999999999|-1898.240658|1855.157022|10.98254153|20.5922319|0.874996952|7261.130718|-1510.554181|29.11918324|0.007165119|-606.2584549|1.0|0.0|1.0|1.0|3.0|0.0|0.34|18.0|4.94|85.29|3.7|3.0|1.0|160.66|0.0|10.0|-6.98|38.0|3.0|-5.55|0.0|1.0|3.64|1.05e-07|0.000399|5.43|0.0|-0.0483699999999999|-1611.630281|861.93|1515.64|0.5147|734.93|0.69235|-0.18066|0.02653109|2.7244|7041.0|7041.0
5a_a49|0.0|0|0|0|0.0|7.853604813|2|1.343848751|2.111324504|0.079751437|0.007039248|2|0.034466231|1.878067786|0.076610236|0.008623164|-0.158356406|-0.26176436|-0.51958118|2|0.66494289|0.7979412790000001|0.127914587|1|-0.0787216|0.6254267029999999|-42.1802818|16.71687776|124.92862240000002|0.199909945|-0.027311576|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|-15.97587337|0.490453006|-782.8177953|1887.422375|6.0732145310000005|11.91885068|0.962527525|6294.404170000001|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|0.0|1.0|1.0|1.0|0.0|2.93|0.22|21.0|3.3|73.14|2.07|1.0|0.0|116.62|0.0|3.0|-3.84|30.0|5.0|-6.84|1.0|1.0|2.93|0.000146|0.0202|2.65|0.0|-0.05062|-1311.995327|625.06|1082.25|795.0|443.78|0.31953|-0.21238|0.03478454|7.0102|7.3665|7.3665
14v_a23|0.0|0|1|1|0.0|7.423568444|0|1.1979575059999998|3.004639728|0.135774541|-0.299484129|2|0.047323232|0.636416435|-0.015149431|-0.0004039459999999|-0.0962526|-0.2952674819999999|-0.650246427|2|0.598213287|0.787538583|-0.022236834|1|-0.09479984|0.31419322|-44.4776373|13.08518422|78.86310829|0.083394725|-0.042752869|0.912757854|0.788328659|-2.180396311|-29.37629463|-28.23713101|0.457213347|-1440.093681|2679.111279|7.743452839|14.26610767|0.84234449|8458.789829000001|-951.143515|35.81898321|0.020908947|-380.8667976|0.0|1.0|0.0|1.0|1.0|3.46|0.09|26.0|3.97|114.25|3.04|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|8.0|-5.94|0.0|0.0|4.28|1.29e-07|0.0004969999999999|4.76|0.0|-0.07843|-2042.182282|679.5|1206.02|348.0|533.44|0.6017100000000001|-0.2308599999999999|0.02053833|6.3758|8.4001|8.4001
1h_a5|0.0|1|0|0|2.9516097130000003|6.605297921|0|1.427564094|0.0|-0.259241577|-0.009075016|2|0.026339869|0.0|-0.044117647|0.007357977|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|0.780175595|-0.082079343|0|-0.069496749|0.39793593|-35.25675213|4.588992214|160.0744187|0.119359774|-0.027798699|0.484419999|0.7450549759999999|-1.111947978|-18.38824808|-14.49848188|0.489507204|-579.9392753|819.6979313999999|6.711386288|13.14687756|0.958891501|4334.547353|-302.4687931|19.45961351|0.01585373|-255.618083|1.0|0.0|1.0|1.0|1.0|2.07|0.05|23.0|4.99|54.46|2.13|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|3.0|-5.77|1.0|1.0|3.43|5.5700000000000005e-05|0.0111|3.43|0.0|-0.04124|-990.6346565|556.57|934.7|0.3333|430.83|0.4112699999999999|-0.21921|0.031392033|3.3752|7.5528|7.5528
SB431542_a8|0.0|1|0|0|3.172627551|7.535296702|1|1.401734117|1.4114120369999998|-0.007805495|-0.1950388569999999|1|0.041909722|0.0|-0.0453332859999999|-0.005306541|0.055198015|0.089375589|-0.494976661|1|0.76592324|0.762577159|-0.072891515|0|-0.124595991|0.274152231|-76.82006387|20.78806656|170.1252996|0.434670151|-0.048754953|89.26670319|0.7608280590000001|-2.242727845|-45.98111161|-29.18257067|0.476091179|-1342.398251|1947.072021|7.360028263999999|14.04829994|0.908729075|6203.505123|-803.5005528|38.35632812|0.025179219|-312.2404091|0.0|1.0|1.0|0.0|2.0|2.75|0.05|23.0|3.13|112.23|1.9|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|5.0|-7.04|0.0|0.0|2.58|3.99e-05|0.0292|2.4|0.0|||||||||||4.1019|4.1019
17b_a6|0.0|1|0|0|3.375166525|7.412764017000001|1|1.425925343|0.0|0.1012747369999999|-0.0265090529999999|1|0.042739018|0.0|-0.0791229359999999|-0.00194781|-0.10896749|-0.180339002|-0.563310199|1|0.850080948|0.7788169070000001|-0.138423611|0|-0.109195656|0.318652397|-62.63196368|20.48861696|155.8689396|0.246050902|-0.041494349|557.7093661|0.7706671740000001|-2.074717455|-41.0971443|-27.2272998|0.4548818979999999|-1361.36499|2207.972178|8.974770742|16.46390151|0.834464855|5985.963521|-893.2853154999999|35.32951798|0.019915748|-355.2067434|1.0|1.0|1.0|1.0|2.0|2.89|0.12|23.0|4.98|95.85|1.7|2.0|0.0|116.79|0.0|5.0|-5.81|31.0|5.0|-5.89|0.0|1.0|3.6|1.56e-06|0.00274|4.09|0.0|-0.05736|-1350.102764|690.98|1168.62|0.3949|575.2|0.69615|-0.18281|0.02458322|7.3188|6.8153|6.8153
47l_a18|0.0|0|0|0|0.0|7.03438793|1|1.251176792|0.0|0.0340353029999999|-0.0603838109999999|0|0.035308642|0.0|-0.056270425|0.000787517|-0.103458566|-0.156998637|-0.4925232479999999|0|0.7452092359999999|0.7435044540000001|-0.0973326269999999|0|-0.083884237|0.2820044969999999|-57.15119372|6.543729374|11.54768766|0.196526687|-0.031456589|51.44279524|0.796109347|-2.0132216990000003|-40.65070014|-22.37455223|0.4897655489999999|-1431.971342|1427.032023|9.423637134|18.46922943|0.959883341|6572.90106|-1018.537564|28.10487315|0.012890098|-421.235376|1.0|0.0|1.0|1.0|3.0|0.0|0.25|18.0|3.69|85.29|2.94|3.0|1.0|139.63|0.0|9.0|-5.26|34.0|3.0|-6.39|0.0|0.0|2.72|5.44e-06|0.0066099999999999|3.78|0.0|-0.0520399999999999|-1455.5758039999998|764.74|1334.6|0.5019|667.5|0.69291|-0.18344|0.02606651|3.3864|7.4949|7.4949
12b_a50|0.0|0|1|1|0.0|7.927685046000001|1|1.397986833|4.058595679|-0.19841119|-0.0016330379999999|1|0.034845679|2.112397566|-0.115659308|0.011790103|-0.168032508|-0.291865836|-0.246831987|1|0.699597776|0.804535572|-0.189976035|1|-0.066155918|0.24516882|-22.92589265|10.80329197|8.07905572|0.074083915|-0.0237482779999999|86.49656508|0.5731907470000001|-0.926182858|-11.52561607|-11.93905701|0.430791247|-465.6232233|1446.231761|5.7232816060000005|10.05480253|0.756824707|4672.843578|-234.0844297|20.82911679|0.027586169|-73.59089223|1.0|0.0|1.0|1.0|0.0|2.45|0.11|20.0|2.59|48.53|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|3.0|-6.44|1.0|1.0|2.59|0.000685|45.0|2.5|0.0|-0.02974|-1006.664619|539.15|909.8|0.2425|401.64|0.6016199999999999|-0.19425|0.02307802|5.6617|5.3242|5.3242
20_a31|0.0|1|1|1|3.3852303|7.765993078999999|0|0.609420757|0.0|0.0469387759999999|-0.057200812|0|0.03995614|2.114008068|-0.078213611|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.594513619|0|0.788133615|0.8602874540000001|-0.131662689|1|-0.110195543|0.246878555|-53.79798102|12.1160662|64.42171513|0.2045729339999999|-0.033537774|75.10345696|0.710707042|-1.542737604|-33.71260536|-21.01650877|0.464597945|-966.7594033|1758.762093|8.289864307|15.48343758|0.86775525|5678.167489|-605.8215871|29.5712685|0.019624081|-264.0799235|1.0|1.0|1.0|1.0|2.0|2.74|0.26|19.0|6.49|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-5.91|27.0|4.0|-6.39|0.0|1.0|3.6|1.24e-06|0.0146|3.29|0.0|-0.06065|-1880.768349|666.67|1113.19|0.2011|560.67|0.7036600000000001|-0.20895|0.0336943|4.9218|8.0862|8.0862
12t_a36|0.0|1|0|0|3.500121488|7.412764017000001|2|1.297042607|0.0|-0.058770337|-0.034194893|2|0.041767677|0.0|-0.0288761339999999|0.0045625|-0.101854847|-0.169994208|-0.436022708|1|0.902377067|0.829598864|-0.050788309|0|-0.100615514|0.318666358|-48.97252784|11.7409283|86.12920631|0.166244358|-0.035934112|0.417511887|0.78316808|-2.012310282|-32.61842026|-23.93411213|0.48189543|-1340.3102789999998|2320.375227|7.960344391|15.36435856|0.930112292|5936.009091|-892.7209991000001|30.56063281|0.01547607|-377.2113003|0.0|0.0|1.0|0.0|2.0|0.0|0.21|17.0|3.62|69.2|2.45|1.0|0.0|133.52|0.0|6.0|-4.61|31.0|4.0|-6.33|1.0|0.0|2.4|2.48e-05|0.0109|3.47|0.0|-0.05302|-1311.585049|713.6|1208.04|0.4297|562.72|0.69297|-0.2039|0.03230976|7.9104|8.0969|8.0969
13i_a6|0.0|1|0|0|3.399318783|7.412764017000001|1|1.430639411|0.0|0.0359494989999999|-0.154502515|1|0.042560386|0.0|-0.032549318|-0.007703306|-0.045418125|-0.073507141|-0.560601136|1|0.8744720490000001|0.7771558909999999|-0.054229558|0|-0.129526268|0.221116773|-80.75190740000001|20.90143854|181.1128483|0.375953882|-0.046433945|116.5456632|0.783597763|-2.460999087|-54.13430283|-31.12829557|0.429711323|-1649.799665|2880.134143|8.294136887|14.54375165|0.753497905|6306.951561999999|-1105.989413|39.72483975|0.019989461|-380.2354072|1.0|1.0|1.0|1.0|3.0|2.7|0.12|23.0|4.16|115.15|1.18|1.0|0.0|120.17|0.0|6.0|-5.03|32.0|5.0|-6.81|0.0|1.0|2.91|9.32e-06|14.0|2.95|0.0|-0.0481399999999999|-1426.549926|703.43|1196.21|0.2903|553.67|0.7004600000000001|-0.19454|0.03191957|10.1375|7.6778|7.6778
6_a3|0.0|0|0|0|0.0|6.823286122000001|0|0.605016564|0.0|0.155665791|-0.106234254|2|0.038650794|2.000787282|0.032782484|-0.006696449|0.020589494|0.036673175|-0.594308852|2|0.881253042|0.790667152|0.055002252|1|-0.098669224|0.556539611|-52.01903278|5.449560482000001|236.2008316|0.216677977|-0.037726468|77.06094911|0.80281499|-1.282699916|-25.95647951|-18.8247694|0.387883362|-640.0421597|1899.385061|5.498222293|8.982311462|0.633675574|4992.54948|-319.3685142|23.4484528|0.0150025189999999|-302.19751|1.0|1.0|1.0|1.0|1.0|2.65|0.0|21.0|4.96|92.93|2.11|1.0|0.0|95.5|0.0|2.0|-5.44|23.0|3.0|-5.68|0.0|1.0|3.63|3.67e-06|0.00455|3.79|0.0|-0.06529|-1731.735113|524.88|884.88|0.1997|366.93|0.3369|-0.21179|0.03079258|3.7185|5.7501|5.7501
3p_a32|0.0|1|1|1|3.456037415|8.02059915|1|0.609420752|0.0|0.007752757|-0.028895521|0|0.036666667|2.1365141480000003|-0.074544773|0.000920756|-0.146606489|-0.26891009|-0.53666614|0|0.737842269|0.8599558070000001|-0.120768771|1|-0.098773656|0.366898545|-41.73212799|12.5150622|40.28175307|0.180429124|-0.029183126|57.82331968|0.6199678829999999|-1.28405753|-24.56127372|-17.1756096|0.416240891|-755.7268222|3037.061498|6.243062200000001|10.69458635|0.713035367|5960.446219|-444.779939|27.70403125|0.025390655|-141.21321609999998|0.0|1.0|1.0|1.0|1.0|2.6|0.26|19.0|6.06|131.25|1.1|1.0|0.0|112.37|0.0|4.0|-5.11|27.0|4.0|-6.8|0.0|1.0|3.23|7.78e-06|0.0222|2.7|0.0|-0.04963|-1879.554272|626.32|1057.58|0.3083|471.04|0.7017100000000001|-0.20018|0.02642856|5.4496|7585.0|7585.0
4o_a46|0.0|0|0|0|0.0|7.825245291|1|1.13463699|2.138144369|-0.24479566|0.042766097|1|0.043320988|0.0|-0.06855792|0.010144781|-0.018058762|-0.028735607|-0.096073163|1|0.626333846|0.7699448320000001|-0.09492635|0|-0.06570509|0.372146122|-35.54402423|5.332434441|5.821925821000001|0.049267382|-0.021901697|31.19780621|0.7510206490000001|-1.051281434|-19.49276784|-12.01115223|0.460981009|-576.535307|1705.3950960000002|5.527567399|10.25486577|0.855222204|4966.476822|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|0.0|1.0|1.0|1.0|0.0|3.12|0.32|17.0|4.77|54.5|2.72|1.0|0.0|103.66|0.0|2.0|-4.91|26.0|3.0|-5.51|1.0|1.0|3.92|1.23e-05|0.0045899999999999|4.06|0.0|-0.04627|-1070.456878|581.59|1022.29|0.1598|501.08|0.6843|-0.22909|0.02815574|4.8244|6.7905|6.7905
14k_a23|0.0|0|1|1|0.0|7.423568444|0|1.1979621459999998|3.358995671|0.070940371|-0.024758731|2|0.046283951|0.74561778|-0.055708465|0.009263715|-0.071484865|-0.13187015|-0.463402169|2|0.722187957|0.800643488|-0.091426449|1|-0.079899943|0.226547411|-37.43135588|12.53019305|38.76597615|0.077602272|-0.033999976|80.31548917|0.783562394|-1.597998852|-24.9092952|-22.62582822|0.486654314|-1063.413926|2174.886074|8.21201115|15.99703938|0.948005074|6715.186162999999|-707.6658267999999|28.87559227|0.016348271|-377.4022725|0.0|1.0|0.0|1.0|1.0|3.56|0.05|26.0|4.0|105.02|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|4.0|-6.03|0.0|0.0|3.99|7.49e-07|0.00126|4.21|0.0|-0.07933|-2089.524497|691.9|1179.17|0.4694|552.65|0.63765|-0.2271699999999999|0.02271117|8.3627|8.4123|8.4123
24_a20|0.0|0|0|0|0.0|6.842683282|0|1.40648755|1.959359883|-0.217098257|0.029711934|2|0.03625|2.041494094|-0.04104|0.008780074|-0.036258691|-0.060582944|-0.188335708|2|0.616352201|0.74131936|-0.07179846|1|-0.067869875|0.531656762|-38.76683848|8.085691548|12.83518119|0.047972705|-0.02714795|406.1522673|0.771032243|-1.357397496|-24.46164548|-17.13019562|0.457794721|-856.5097809|1961.887639|6.852820269|12.63879297|0.844319927|6109.1040920000005|-540.4525990000001|22.21722343|0.013436544|-342.0394805|1.0|1.0|1.0|1.0|0.0|3.21|0.08|27.0|4.76|80.28|1.86|2.0|0.0|119.42|0.0|4.0|-4.89|31.0|5.0|-6.26|0.0|1.0|3.63|1.29e-05|0.00469|3.52|0.0|-0.06748|-1291.896802|685.66|1169.35|0.2495|551.25|0.46668|-0.22435|0.02922392|4.3906|6.4976|6.4976
3h_a32|0.0|1|1|1|3.579396967|7.765993078999999|0|0.609420752|0.0|0.01077056|-0.008243901|0|0.037731481|2.243113495|-0.111111111|0.003284804|-0.071193103|-0.122769653|-0.531669815|0|0.84279263|0.7926338540000001|-0.2|1|-0.0882883959999999|0.30907784|-44.97387528|6.98327435|76.38838542|0.12119737|-0.027590124|0.0|0.7734940029999999|-1.324325944|-28.15732254|-17.27367301|0.4089962629999999|-829.1363044|2911.160989|8.107034244|13.71739929|0.692036677|5187.525619|-519.1071084|22.33200639|0.011751781|-342.4592076|1.0|1.0|1.0|1.0|1.0|3.88|0.35|19.0|8.11|110.94|2.64|2.0|0.0|112.28|0.0|7.0|-8.23|26.0|3.0|-4.29|0.0|1.0|5.4|5.8700000000000014e-09|0.000273|6.12|0.0|-0.05318|-1790.6908030000002|676.22|1127.45|0.2926|578.86|0.70257|-0.20059|0.02690554|5.8749|8.1549|8.1549
12j_a36|0.0|1|0|0|3.502198129|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|-0.0446165029999999|2|0.039061728|0.0|-0.051080247|0.003710345|-0.07550872|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.089459459|0|-0.105480639|0.362692602|-46.2113679|11.99396966|26.39145693|0.147413708|-0.037113558|2.098786266|0.7758129420000001|-2.004132137|-30.5197407|-24.51120192|0.457280037|-1323.6049039999998|2536.987511|7.483427579|13.78874575|0.8425708820000001|6352.018345|-874.1588982999999|31.59421634|0.016546717|-364.314663|0.0|1.0|1.0|1.0|2.0|0.0|0.17|17.0|3.33|94.5|2.51|1.0|0.0|135.47|0.0|6.0|-4.85|31.0|4.0|-6.64|0.0|0.0|2.33|1.4300000000000002e-05|0.0132|3.19|0.0|-0.05098|-1670.448063|694.28|1198.96|0.4981|536.01|0.37116|-0.20593|0.02793415|8.5953|8.0|8.0
4h_a46|-3.74433321|0|0|0|0.0|7.825245291|1|0.3002050539999999|2.134072222|0.128214845|-0.346835467|2|0.040890805|0.0|-0.09922757|0.003087227|-0.030014575|-0.0488847059999999|-0.516344924|2|0.739180305|0.7543177040000001|-0.134568896|0|-0.083997524|0.659584488|-65.24476749|7.900037181|105.2773797|0.232755725|-0.0305445539999999|19.09455432|0.805506105|-2.015940586|-51.19164773|-23.9655397|0.4866209529999999|-1581.72562|3180.526173|8.138240742999999|15.85230406|0.947878486|7808.347937|-1241.036544|29.75215152|0.011589523|-479.405829|0.0|0.0|1.0|1.0|2.0|2.99|0.3|23.0|3.46|124.17|2.27|2.0|0.0|142.08|0.0|6.0|-6.53|36.0|6.0|-6.38|0.0|0.0|3.82|2.97e-07|0.00104|4.21|0.0|-0.0389199999999999|-1923.926093|792.61|1397.46|0.5451|682.14|0.55428|-0.21008|0.04729184|2.9086|6.6402|6.6402
12f_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.60498366|0.0|0.156569208|-0.274237737|2|0.041555556|0.0|-0.046588557|-0.004395528|-0.077457998|-0.226973911|-0.6394697460000001|1|0.613786308|0.8246767140000001|-0.071123509|0|-0.108935062|0.56363596|-63.81176255|11.07796031|101.2862703|0.164253554|-0.0452183279999999|1.45550709|0.815175332|-2.396571368|-45.01820228|-31.90082427|0.472521727|-1690.743686|2712.844784|8.366190175|15.86072943|0.8958126809999999|7634.176316|-1192.793275|39.1336968|0.01752821|-444.7025522|0.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|4.43|90.88|2.82|2.0|0.0|133.96|0.0|7.0|-6.7|34.0|8.0|-5.66|0.0|0.0|3.42|1.99e-07|0.000579|5.05|0.0|-0.05464|-1988.032639|729.87|1225.63|0.2166|574.31|0.32483|-0.20422|0.03400408|4.6865|7.7144|7.7144
