molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
2_a20 (SB-505124)|0.0|0|0|3.485765306|-0.09011519|0|1|1|1.183764955|0.0|5.351858133|-0.076310057|1|0.05042042|0.013612077|0.0|0.001622309|-0.177905025|-0.137383329|1|0.003789399|-0.150708132|-0.229461916|1|0.827730504|0.082053195|-0.19681999|0.7694360659999999|-0.083565835|0.214264156|0.02856542|-45.98170774|-64.55966745|15.71798823|0.230563934|-0.0382594189999999|-35.52365346|441.9400248|0.831919306|-1.759933279|-25.30121848|70.87109323|-21.05206547|-11.58380004|0.1680806939999999|5.952040367|0.908167636|4762.83693|92.48561162|-532.854802|25.30541763|0.011470204|477.95809620000006|6.311425784|1.0|1.0|3.4|3.1|17.0|-7.22|5.16|4.47|60.03|2.06|0.0|97.55|1.0|25.0|4.0|335.4|0.0|1.0|3.81|0.0040799999999999|4.27|0.0|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|4.57|3.6404|-1089.371784|593.8|995.68|340.58|0.3267|340.58|0.69947|-0.14928|0.01305739|-1089.201587|169.0|6.7721|6.7721
19e_a38|0.0|0|0|3.376977671|0.0|0|2|2|1.297043576|0.0|5.351858133|-0.10490608|2|0.04508642|0.021678225|0.0|-0.001197042|-0.104569193|-0.038386106|1|0.000347207|-0.091460175|-0.191751024|1|0.723755855|0.04818471|-0.064035403|0.776562593|-0.083623427|0.552393659|0.02118651|-56.34606212|-68.82539051|14.27562164|0.223437407|-0.03783113|-46.37503972|16.39385667|0.749190974|-2.042881001|-37.96637911|82.37885703|-25.49088538|-17.17594064|0.250809026|6.596408983|0.871249918|6531.762734|168.99691289999998|-927.5007945|34.02454948|0.020114756|696.3887025|13.55346651|0.0|3.0|4.96|3.08|17.0|-7.28|4.03|3.09|81.23|2.75|0.0|135.78|1.0|32.0|4.0|427.48|0.0|1.0|3.3|0.00807|3.55|0.0|5.27e-08|2.25e-05|-0.05139|5.2322|4.08|3.8587|-1409.582478|685.34|1183.12|321.31|0.3948|236.96|0.41961|-0.15584|0.03483011|-1409.37733|0.01|8.0083|8.0083
47u_a18|0.0|0|0|0.0|0.0|0|1|1|1.251177393|0.0|4.844187086|-0.0872206669999999|0|0.035393939|0.008108241|0.0|-0.000829573|0.031337464|-0.033209663|0|0.00082284|-0.126628013|-0.1904128389999999|0|0.664796402|-0.0112778039999999|-0.053126304|0.741066474|-0.090364489|0.33777918|0.02068926|-62.99873374|-64.32800179|14.42377665|0.258933526|-0.0344062|-44.84707106|77.59162925|0.721837463|-2.029965788|-43.92035521|79.06741651|-23.98671253|-16.72263667|0.278162537|9.18142206|0.937307962|6837.350959|193.9244919|-986.6355633|33.23007431|0.021142007|818.9389171|14.73941472|0.0|2.0|3.98|0.0|18.0|-8.2|3.15|3.02|99.56|2.95|1.0|133.53|1.0|34.0|4.0|455.51|0.0|0.0|2.6|0.00472|3.9|0.0|6.34e-09|2.89e-06|-0.06392|3.1186|9.34|3.1186|-1510.182477|738.53|1282.66|397.57|0.5849|397.57|0.69143|-0.12717|0.02892505|-1509.839543|1.97|5.7055|5.7055
5_a4|0.0|0|0|0.0|0.0|1|1|1|1.343864516|2.166832955|5.4161004020000005|0.02257929|2|0.035994832|0.012532807|2.189593648|0.011630756|-0.050389825|-0.134215501|1|0.0111310589999999|-0.0471580309999999|-0.076189222|2|0.655087104|-0.165454845|-0.229773463|0.943148502|-0.050732198|0.431132276|0.008047242|-27.26045038|-36.64215945|4.324106888|0.056851498|-0.025201292|-19.68930579|46.53110402|0.807351587|-1.159259431|-14.64813624|41.76764149|-13.54166762|-7.276482574|0.192648413|5.758733969|0.7058248159999999|5059.243919|103.5177395|-334.71819839999995|16.77294978|0.009538616|518.5792364|5.125482045|1.0|0.0|3.27|3.08|21.0|-7.96|4.89|4.67|43.6|2.88|0.0|104.89|1.0|26.0|3.0|340.42|0.0|1.0|3.89|0.0049299999999999|3.95|0.0|1.09e-08|3.71e-06|-0.04892|4.8582|3.71|4.0239|-1069.27374|595.55|1013.0|308.12|0.1106|255.2|0.60407|-0.16965|0.02251645|-1069.102899|71.0|7.1487|7.1487
8a_a12|0.0|0|0|0.0|0.0|0|1|1|1.283813597|0.0|0.0|-0.052287869|3|0.0420317459999999|-0.205012437|0.0|-0.001510006|-0.050603335|-0.084035283|0|0.000249868|-0.135424346|-0.226106307|2|0.913877696|-0.1261547959999999|-0.146966854|0.892656426|-0.05926895|0.221703535|0.010336879|-30.69873711|-48.195997|5.354053791|0.107343574|-0.033836466|-24.96342938|0.0|0.791430726|-1.4888045019999998|-15.90061008|55.45388635|-17.52581709|-9.077610683|0.208569274|5.113243051|0.878904705|4806.044707999999|108.02980890000002|-399.41487|22.14447395|0.014012546|464.1781753|7.257889351|1.0|1.0|4.06|3.06|18.0|-7.89|3.87|2.5|50.17|2.89|0.0|105.24|1.0|25.0|4.0|327.38|0.0|1.0|3.1|0.0203|3.18|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0428949999998|556.3|952.71|317.17|0.2486|317.17|0.6309100000000001|-0.15696|0.02180654|-1045.902509|199.0|6.7011|6.7011
19_a20|0.0|0|0|3.423603867|0.0|0|0|0|1.4009239059999998|0.0|4.727387819|-0.130949446|3|0.0396875|0.103271147|1.622562232|-0.006620594|0.077469518|-0.063133522|1|-0.004654742|-0.049177437|-0.083481481|3|0.811128636|-0.143992458|-0.105118869|0.754452534|-0.091725453|0.25624423|0.013643765|-60.26825633|-65.49811346|8.964643162|0.245547466|-0.038340404|-43.03556944|88.19441661|0.796070588|-1.993700989|-39.5992891|75.98477124|-25.1915821|-16.55214209|0.203929412|7.950138729|0.935398401|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|684.5377542|10.48665779|1.0|2.0|3.49|2.49|27.0|-9.63|4.97|4.08|110.44|1.33|0.0|122.86|1.0|32.0|5.0|420.47|0.0|1.0|3.16|0.0112|2.91|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|3.3616|-1368.413151|687.79|1190.68|368.83|0.2998|368.83|0.6987399999999999|-0.13903|0.03487615|-1368.190746|2.6|5585.0|5585.0
14b_a3|0.0|0|0|0.0|0.0|0|0|0|0.605016869|0.0|4.727387819|-0.1160619169999999|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.00603969|-0.008040839|-0.102362298|1|-0.004161699|-0.050943323|-0.094863591|3|0.882394075|-0.133815639|-0.170297225|0.786476513|-0.090994113|0.379746504|0.012828558|-44.49789848|-49.38772279|6.273415527999999|0.2135234869999999|-0.036469822|-24.15156108|82.79166784|0.766915433|-1.312913604|-21.76034149|57.87172082|-17.83445545|-8.721397057|0.233084567|4.989782639|0.951659927|4803.535505|113.9829058|-313.9702941|23.25478753|0.017348996|358.3503513|8.483998032|1.0|1.0|3.18|2.5|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|93.25|1.0|23.0|4.0|319.38|0.0|1.0|2.82|0.0327|2.58|0.0|1.28e-07|4.08e-05|-0.06676|3.0724|2.22|3.0724|-1327.514377|524.27|879.19|403.54|0.2276|403.54|0.70123|-0.12942|0.02844675|-1327.398177|0.38|6.4202|6.4202
3e_a32|0.0|1|1|3.501917045|0.0|0|0|0|0.609420788|0.0|5.733341277|-0.058503168|0|0.044949495|-0.057366352|2.220794149|0.000655875|-0.114649277|-0.080731823|3|0.002004382|-0.076494363|-0.1395294259999999|0|0.8315372|-0.061561535|-0.12378337|0.8681696109999999|-0.073411249|0.290874543|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|0.131830389|-0.030786645|-29.05885545|0.0|0.7752553659999999|-1.200679139|-21.32040233|60.86894767|-16.59123638|-8.941186293|0.224744634|5.863649531|0.822602107|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|0.012891628|421.3548777|6.94742943|1.0|1.0|3.33|3.04|19.0|-6.92|6.8|5.24|110.94|1.94|0.0|97.86|1.0|23.0|3.0|340.47|0.0|1.0|4.3|0.00225|4.47|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|578.77|956.67|348.38|0.2914|348.38|0.7025399999999999|-0.14754|0.02588637|-1672.62984|8.0|8.0862|8.0862
9a_a40|0.0|0|0|0.0|0.0|1|0|0|0.604993021|1.865740741|5.4161004020000005|-0.020455825|0|0.0397333329999999|0.168990628|0.921628874|0.01310675|0.157704751|-0.1720337089999999|2|0.011966382|0.009844552|0.016958188|0|0.624889926|-0.394662853|-0.2990540869999999|0.937600185|-0.060029933|0.002467659|0.011033601|-29.02567082|-35.24260989|5.334966331|0.062399815|-0.032156295|-17.0405052|51.49564873|0.868476591|-1.093314022|-14.03449109|39.45618424|-15.54821024|-7.51786994|0.131523409|6.749223592000001|0.976056482|3991.317015|63.59419322|-255.607578|17.90285474|0.008714375|323.79254|4.213574358|0.0|0.0|3.26|3.28|20.0|-6.4|4.58|4.43|58.43|3.57|0.0|86.7|1.0|21.0|2.0|291.37|0.0|1.0|4.08|0.00243|4.54|0.0|4.02e-07|0.000117|-0.06495|4.7066|4.07|3.3192|-1217.955997|515.96|847.69|373.53|0.4746|263.42|0.47831|-0.13808|0.01109672|-1217.873686|214.0|6.6696|6.6696
12t_a36|0.0|0|0|3.500121488|0.0|0|2|2|1.297042607|0.0|5.351858133|-0.034194893|2|0.041767677|0.035510516|0.0|0.003676818|-0.030990165|-0.0288761339999999|1|0.0045625|-0.101854847|-0.169994208|1|0.902377067|-0.009662203|-0.050788309|0.8337556420000001|-0.0735262|0.318666358|0.017627553|-48.97252784|-67.01551397|11.7409283|0.166244358|-0.035934112|-44.63604995|0.417511887|0.78316808|-2.012310282|-32.61842026|77.32343502|-23.93411213|-15.94144641|0.21683192|7.960344391|0.930112292|5936.009091|144.422087|-892.7209991000001|30.56063281|0.01547607|729.1873176|10.30792105|0.0|2.0|4.94|0.0|17.0|-7.36|3.62|2.45|69.2|2.45|0.0|133.52|1.0|31.0|4.0|409.49|0.0|0.0|2.4|0.0109|3.47|0.0|4.38e-08|1.7899999999999998e-05|-0.05302|3.8844|3.87|3.6694|-1311.585049|713.6|1208.04|337.89|0.4297|319.18|0.69297|-0.15088|0.03230976|-1311.349439|8.0|8.0969|8.0969
16c_a32|0.0|1|1|3.329674745|0.0|0|0|0|0.6094207629999999|0.0|5.733341277|-0.087497559|0|0.03995614|-0.03152033|2.077479142|-0.0064007569999999|-0.031087095|-0.036931818|3|-0.00369116|-0.1260956869999999|-0.229450999|0|0.809370315|0.0482801729999999|-0.061904762|0.773043206|-0.088841599|0.367322508|0.025791147|-53.00702241|-71.59058881|15.38819548|0.226956794|-0.038178095|-42.71426897|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|86.97970500000001|-22.77882371|-13.59090376|0.3153632939999999|6.313526111|0.8653137670000001|5979.891916|188.1603823|-597.9997655000001|33.27140293|0.02579269|513.9156315|15.38911619|0.0|2.0|3.5|3.08|19.0|-6.99|5.64|4.21|149.27|0.88|0.0|107.14|1.0|27.0|5.0|399.49|1.0|1.0|3.41|0.0155|3.23|0.0|1.0300000000000001e-07|4.13e-05|-0.0505|3.6264|4.12|3.6264|-1916.6792|639.66|1069.28|341.89|0.2955|341.89|0.70198|-0.14997|0.02806787|-1916.536967|5.0|8.3468|8.3468
13i_a6|0.0|0|0|3.399318783|0.0|0|1|1|1.430639411|0.0|5.351858133|-0.154502515|1|0.042560386|0.035242754|0.0|-0.011017781|0.034304189|-0.032549318|1|-0.007703306|-0.045418125|-0.073507141|1|0.8744720490000001|0.145878803|-0.054229558|0.624046118|-0.120457274|0.221116773|0.031178586|-80.75190740000001|-86.83156133|20.90143854|0.375953882|-0.046433945|-58.20996912|116.5456632|0.783597763|-2.460999087|-54.13430283|100.2320567|-31.12829557|-20.86772478|0.216402237|8.294136887|0.753497905|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|673.8038326000001|13.40049533|1.0|3.0|3.59|2.7|23.0|-8.5|4.16|3.54|115.15|1.18|0.0|120.17|1.0|32.0|5.0|427.46|0.0|1.0|2.91|14.0|2.95|0.0|3.18e-09|1.36e-06|-0.0481399999999999|3.6668|4.94|3.5614|-1426.549926|703.43|1196.21|348.14|0.2903|338.12|0.7004600000000001|-0.1464|0.03191957|-1426.332492|21.0|7.6778|7.6778
10_a3|0.0|0|0|0.0|0.0|0|0|0|0.605017375|0.0|4.727387819|-0.1152010919999999|3|0.034166667|0.017396832|1.684975382|-0.008037672|0.018484177|0.043342516|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|3|0.8947911009999999|-0.140523767|0.078405316|0.747406318|-0.1007256719999999|0.518341632|0.014615264|-46.64544572|-45.8148076|6.768239856|0.252593682|-0.0359752729999999|-21.21655855|80.37219813|0.7066293240000001|-1.187184014|-21.60122201|56.68388955|-16.65993003|-7.715112198|0.293370676|5.031169383|0.701266803|4600.496436|135.8581743|-254.5987025|23.57661855|0.023470578|311.6695405|10.86908195|1.0|1.0|3.02|1.78|21.0|-6.51|3.79|3.41|105.82|1.2|0.0|88.28|1.0|22.0|4.0|305.36|0.0|1.0|2.52|0.0443|2.43|0.0|3.06e-07|9.35e-05|-0.06238|5375.0|1.64|3.4217|-1288.190838|498.67|830.63|362.35|0.2124|230.67|0.41894|-0.15011|0.04080931|-1288.097561|7943.0|5.1|5.1
8_a4|0.0|0|0|0.0|0.0|1|1|1|1.304250488|2.126514848|5.4161004020000005|0.03148225|2|0.038726287|-0.072752231|1.987684188|0.010647563|-0.011835327|0.05775266|1|0.009595591|-0.048133994|-0.078942941|2|0.619844116|-0.07377839|0.097165358|0.925132446|-0.05397993|0.546157592|0.0103751219999999|-27.90231822|-33.90618946|5.362918401|0.074867554|-0.024598141|-17.52616744|37.17889653|0.7261541020000001|-0.983925625|-14.42275611|41.57817329|-12.71482105|-6.572312789|0.273845898|5.695730546|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|434.9654405|7.671983829|1.0|0.0|2.99|3.19|21.0|-7.78|4.63|4.76|43.6|2.93|0.0|100.13|1.0|25.0|3.0|346.81|0.0|1.0|3.85|0.00506|3.74|0.0|1.65e-08|5.72e-06|-0.05864|5.3544|3.29|3.9863|-1450.239105|561.6|949.09|311.03|0.1687|231.56|0.30471|-0.16821|0.0252645|-1450.121028|54.0|7.2676|7.2676
16j_a32|0.0|1|1|3.359912013|-0.082980188|0|0|0|0.609420735|0.0|5.733341277|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.002456725|-0.135618491|0.021997616|3|-0.00030659|-0.117577419|-0.202656848|0|0.79965447|0.168000908|0.032797932|0.8259884120000001|-0.07651119|0.509776381|0.023266265|-54.71915795|-76.45058155|16.63953228|0.174011588|-0.034287782|-54.6758122|45.81893652|0.699790508|-1.817252458|-39.13396528|91.93816239|-24.52188465|-17.53752467|0.3002094919999999|7.357962381|0.7944808170000001|6507.757122|214.7033741|-929.4888072999998|35.04175088|0.021655546|701.9321161|15.48758085|0.0|2.0|3.86|3.38|19.0|-7.77|6.49|5.24|149.27|1.57|0.0|121.3|1.0|30.0|5.0|441.57|1.0|0.0|4.25|0.00172|4.59|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|5.5|3629.0|-2034.621888|729.78|1225.27|341.65|0.2907|341.65|0.70207|-0.15012|0.0283671|-2034.408854|9.0|8.0315|8.0315
7_a27|0.0|0|0|0.0|0.0|2|0|0|1.40247849|3.330197625|4.727387819|-0.050197188|2|0.049625|-0.133453335|1.280380317|0.010291744|-0.096754293|-0.056500475|1|0.010596392|-0.19575909|-0.323631281|2|0.6413629129999999|0.147753647|-0.08694032|0.85111414|-0.060745542|0.358145768|0.015099075|-34.09779211|-47.44936449|8.475438874|0.14888586|-0.0300556429999999|-26.6343589|60.73467304|0.763564713|-1.352503929|-19.13983132|55.55559276|-16.87088515|-9.469994277|0.236435287|6.446345598|0.875167537|5082.120742|132.7162621|-426.1497425|22.09489892|0.014441323|479.0078184|8.106228264|0.0|0.0|3.24|3.41|21.0|-6.61|3.32|3.05|65.6|2.88|0.0|102.36|1.0|26.0|4.0|345.4|0.0|1.0|3.14|18.0|3.02|0.0|2.43e-07|8.4e-05|-0.04887|4.1205|5.37|4.1205|-1122.455548|606.74|1016.96|300.9|0.4179|300.9|0.61278|-0.16734|0.02179141|-1122.304359|1.0|9.0|9.0
7b_a8|0.0|0|0|3.213855584|0.0|1|1|1|1.395658671|1.4628217119999998|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|0.002074537|-0.052309137|-0.0254956129999999|1|0.003191529|-0.021509048|-0.035044152|1|0.710658316|0.048462902|-0.040994467|0.7223476129999999|-0.101439013|0.282366236|0.033167971|-60.75943432|-59.93853201|19.86678613|0.277652387|-0.041332642|-35.90168309|75.93423425|0.753935657|-1.901301524|-36.39338307|73.70461365|-24.75721974|-14.82895606|0.246064343|7.698000901|0.918644854|6185.0105140000005|147.3863936|-682.1319788|32.83731114|0.022982731|545.9267515|13.76608164|0.0|1.0|3.49|3.37|23.0|-7.65|4.48|3.8|92.93|2.23|0.0|110.8|1.0|30.0|5.0|396.4|0.0|1.0|3.5|0.00454|3.61|0.0|2.25e-08|8.94e-06|-0.06833|4.5945|5.51|3.26|-1330.622441|621.4|1067.73|380.32|0.2517|269.85|0.44725|-0.13639|0.0273745|-1330.448193|13.53|4.8687|4.8687
25_a12|0.0|0|0|0.0|0.0|0|0|0|1.404967476|0.0|0.0|-0.045725323|2|0.038787879|-0.089297664|2.050456822|0.000864238|-0.025245046|-0.11195017|0|0.001783739|-0.0542354559999999|-0.0861945369999999|2|0.8472746290000001|-0.2430098439999999|-0.208172827|0.947937175|-0.054734834|0.120087607|0.004952762|-28.517955|-41.75851719|2.580489093|0.052062825|-0.03323193|-21.75703145|0.0|0.917298637|-1.362509125|-14.85843094|44.42528172|-17.31450713|-9.021208163|0.082701363|5.34703037|0.814415245|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|430.4348528|2.666764531|1.0|1.0|2.81|3.43|22.0|-8.78|4.7|5.35|37.81|3.2|0.0|99.48|1.0|24.0|2.0|311.38|0.0|1.0|4.29|0.00175|4.76|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|4.73|3.4532|-974.6569575|560.14|945.73|359.04|0.4483|290.68|0.63284|-0.14303|0.024123749|-974.508059|22.0|7.6576|7.6576
36_a18|0.0|0|0|0.0|0.0|0|2|2|1.25117638|0.0|4.844187086|-0.020339784|1|0.036625514|-0.05224259|0.0|-0.000451777|-0.0077246719999999|0.003321395|0|0.000825855|-0.079721028|-0.12139648|0|0.7343989059999999|-0.010091893|0.0059061|0.804293867|-0.07777765|0.3847791889999999|0.009440278|-55.38202488|-56.82615305|6.722004572|0.195706133|-0.031922305|-40.46339026|83.34177364|0.812056067|-2.074949798|-39.43509046|65.59412783|-22.73046122|-16.1853561|0.187943933|9.560644525|0.905426346|6799.65027|133.8265619|-1052.048147|27.99124609|0.0123136069999999|975.4099618|8.767974776|1.0|3.0|4.19|0.0|18.0|-9.16|3.73|2.96|85.29|3.13|1.0|146.24|1.0|35.0|3.0|466.57|0.0|1.0|2.8|0.00242|4.18|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|7.75|3.1908|-1493.686737|769.73|1350.57|388.57|0.4674|388.57|0.69372|-0.13133|0.02564498|-1493.333297|32.0|7.4949|7.4949
1b_a5|0.0|0|0|2.881451247|0.0|0|0|0|1.4258024619999998|0.0|4.59511985|-0.061874543|2|0.0248765429999999|-0.095857885|0.0|0.003886035|0.001241264|-0.028797464|1|0.003708988|0.019611905|0.045204303|2|0.567806811|0.122747292|-0.054153474|0.808828623|-0.07823203|0.341795323|0.010803163|-39.38248661|-38.87394276|5.438378717999999|0.191171377|-0.031306145|-19.56938257|0.769931305|0.7324812509999999|-1.158327367|-19.82538668|48.55415504|-15.75970652|-7.933533473|0.267518749|6.11909445|0.90275317|4577.125071|134.6705884|-293.5407385|21.51550842|0.019229427|357.34245360000006|9.680212283|1.0|1.0|2.75|1.81|23.0|-8.3|4.88|4.76|54.46|2.29|0.0|90.44|1.0|24.0|4.0|316.33|0.0|1.0|3.38|0.0157|3.16|0.0|4.99e-09|1.58e-06|-0.04135|4789.0|3.1|4.6481|-1050.538976|536.59|892.61|266.74|0.3101|258.89|0.5153800000000001|-0.1892|0.03246637|-1050.462425|59.0|7.2291|7.2291
4b_a49|0.0|0|0|0.0|0.0|1|1|1|1.343847828|2.075628989|5.4161004020000005|-0.077626337|2|0.036555556|-0.064060521|1.645329244|0.001769804|-0.033486358|0.02907541|1|0.002557204|-0.0563571629999999|-0.089371493|2|0.720824193|0.005818676|0.049923437|0.7581492670000001|-0.091725536|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|0.241850733|-0.030696709|-34.19753462|64.87087098|0.645330839|-1.534835437|-34.74338731|71.2971749|-18.89220999|-11.62716177|0.354669161|7.588962922|0.915225186|6025.790417|218.2802175|-581.3580885|29.27523192|0.02556165|600.3287567000001|15.73185141|1.0|1.0|3.37|3.1|21.0|-7.05|3.71|3.26|90.13|1.66|0.0|112.36|1.0|30.0|6.0|400.43|0.0|1.0|2.8|0.0527|2.28|0.0|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|3.56|3.7413|-1333.063439|664.86|1121.45|331.39|0.2856|267.08|0.4151899999999999|-0.15635|0.03702033|-1332.8586269999998|79.0|7.1024|7.1024
19_a15|-3.694652026|0|0|0.0|0.0|0|0|0|0.300209223|0.0|0.0|-0.558905888|1|0.040555556|0.037722611|0.0|-0.012350591|-0.04003124|-0.032407407|0|-0.00534669|-0.0283109839999999|-0.045543362|1|0.7981860159999999|0.042424078|-0.048611111|0.691069123|-0.0946599869999999|0.355677322|0.00527267|-54.70558911|-64.78818183|3.04716388|0.308930877|-0.042351319|-37.44217335|15.76831619|0.922135562|-1.905809364|-31.61527447|68.10965742|-24.47553536|-14.14482104|0.077864438|6.10227122|0.681885245|5417.777463|44.99916039|-636.516947|26.54223128|0.005747326|490.1808545|3.321475588|1.0|2.0|2.99|2.17|18.0|-7.14|2.36|4.96|102.69|1.64|0.0|101.22|1.0|26.0|5.0|369.44|0.0|1.0|2.88|0.0152|3.29|0.0|7.28e-08|2.69e-05|-0.0372399999999999|4.1742|7.53|4.1742|-1523.404372|601.23|1030.77|297.03|0.4895|297.03|0.68945|-0.17018|0.04315771|-1523.254714|72.0|7.1427|7.1427
12ah_a36|0.0|0|0|3.456839001|0.0|0|2|2|1.297013411|0.0|5.351858133|-0.043678703|2|0.043848238|0.078459408|0.0|0.0005016269999999|-0.083956827|-0.050147748|1|0.0010871589999999|-0.103922055|-0.177407665|1|0.8941919290000001|0.011674455|-0.0861053359999999|0.828405275|-0.0758457179999999|0.271553945|0.0184777819999999|-49.0084977|-68.45222166|11.93961081|0.171594725|-0.038137281|-44.23111357|0.0|0.768906425|-1.906864035|-31.66734951|80.02464883|-24.6427998|-15.92320089|0.231093575|8.26712637|0.8802726820000001|6015.129321|149.3235124|-796.1600443|32.04915319|0.017909528|629.5017194000001|11.57242717|0.0|2.0|4.73|0.0|17.0|-7.18|3.35|2.54|69.2|2.51|0.0|128.76|1.0|30.0|4.0|415.88|0.0|1.0|2.34|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.05637|5.2259|3.79|3.7792|-1692.545871|682.21|1148.39|328.07|0.6729|237.25|0.40051|-0.15434|0.03300341|-1692.369929|11.0|7.9586|7.9586
11_a1|0.0|0|0|3.3361517380000003|0.0|0|1|1|1.430935838|0.0|5.351858133|-0.196819043|1|0.035620155|0.08043435|0.0|-0.0127744789999999|-0.05257082|-0.044235537|1|-0.009578125|-0.07452948|-0.117419838|1|0.823460272|-0.069193862|-0.075188762|0.5955245029999999|-0.131972845|0.2027328789999999|0.034974992|-77.81495049|-74.35738693|20.62225192|0.404475497|-0.048723884|-43.84323456|84.40380304|0.751878145|-2.143850877|-45.88191258|89.80732824|-28.7289904|-16.93943154|0.248121855|7.43666407|0.912918113|5798.645137|146.29971719999998|-745.3349875|38.20963621|0.02620284|495.0560271000001|15.44994131|1.0|2.0|3.25|2.31|23.0|-7.47|4.28|4.23|97.33|1.95|0.0|105.71|1.0|29.0|6.0|385.37|0.0|1.0|3.22|0.00838|3.35|0.0|3.35e-08|1.29e-05|-0.06546|3.7383|5.26|3.1924|-1312.462371|614.86|1036.18|388.38|0.5573|331.66|0.68162|-0.12916|0.03413353|-1312.2963630000002|0.17|6.7696|6.7696
13a_a5|0.0|0|0|2.931642415|0.0|0|0|0|1.393002748|0.0|4.59511985|-0.033436214|2|0.023989899|-0.007871499|0.0|0.002355511|-0.139517787|-0.025324157|1|0.003196482|-0.035005746|-0.0569177229999999|2|0.746303189|-0.048584084|-0.048575318|0.7667501609999999|-0.08903048|0.470564031|0.016739606|-57.31787843|-54.03141848|10.77696869|0.233249839|-0.0279752339999999|-34.78546088|39.93934134|0.598791539|-1.426736914|-36.90128585|72.13276165|-18.01047283|-11.59515363|0.401208461|8.571729592999999|0.854865353|5628.9694|258.29825730000005|-591.3528349999999|30.07803494|0.02811638|620.5697596|18.10134317|1.0|2.0|3.07|2.46|23.0|-8.9|4.39|3.58|92.79|0.95|0.0|114.18|1.0|30.0|5.0|399.45|0.0|1.0|2.71|0.0734|2.19|0.0|1.26e-09|5.02e-07|-0.05534|4.6285|3.81|4.2107|-1313.167422|688.18|1160.81|294.45|0.5953|267.87|0.41806|-0.17364|0.04138695|-1312.968936|91.0|7041.0|7041.0
