molecula|SddssS|NaaNH|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Heavy atom count|Egan filter|BBB|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|pIC50
8c_a32|0.0|1|1|0|7.765993078999999|0|0|0.609420757|0.0|0.080016722|-0.0093793719999999|-0.04699673|0.036711712|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|3|3|-0.001662219|-0.047650724|-0.1534110109999999|0|0.845443342|-0.024032462|0.8966299409999999|1|0.801747512|-0.076876481|-0.097480366|0.263222951|0.016240436|-58.93213925|9.818219446|126.6561213|0.198252488|119.85432240000002|5.935643221|78.19443734|0.600684883|-1.267244762|74.36515033|-16.654735000000002|56.29419869|0.447542891|484.6996147|-766.1178102000001|0.399315117|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|557.1050635|15.43301109|1.0|1.0|1.0|1.0|3.46|0.26|19.0|4.19|1.1|1.0|110.47|1.0|27.0|1.0|0.0|4.11e-05|3.21|0.0|0.0|-0.04161|3.5673|-1880.764533|347.56|0.3272|347.56|0.70135|0.70135|-1880.537558|-1880.597039|10.2656|7.4318
5b_a49|0.0|0|0|1|7.853604813|2|2|1.343848745|2.119588967|0.1108916119999999|-0.007610481|0.006327273|0.034466231|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|0.059834711|1|1|0.006696215|-0.12209302|-0.230763367|2|0.7843021|-0.006962617|0.839963111|1|0.7969332440000001|-0.0698098759999999|-0.076494119|0.615864196|0.020319986|-44.96093486|11.94347454|170.0796998|0.203066756|119.3565117|7.020013952999999|69.07083505|0.608694741|-1.300400018|59.85065205|-15.28671785|52.97561349|0.475192312|468.4133145|-764.3358925|0.3913052589999999|6225.302624|229.9974239|-449.2535747|25.1139312|0.025332565|-127.7749783|612.7019937000001|14.88971719|1.0|1.0|1.0|1.0|3.34|0.22|21.0|2.87|2.07|1.0|122.26|0.0|30.0|0.0|1.0|0.000118|2.08|0.0|0.0|-0.04453|3.9209|-1292.139616|316.21|0.4653|240.03|0.39241|0.65269|-1291.873941|-1291.929428|6.1996|7.5528
15a_a50|0.0|0|1|2|7.934155233999999|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|-0.06317118|0.035694444|2.020652006|-0.234757789|0.005366038|-0.15010386|-0.125205943|2|2|0.005828749|-0.072976638|-0.209259615|1|0.821868651|-0.051676609|0.8749408470000001|1|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|0.018014615|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|6.450390922|0.0|0.705410595|-1.436529349|61.78266878|-17.54280159|57.69065967|0.4476230879999999|501.3207109|-859.5972780999999|0.294589405|5401.219537|176.277812|-514.369916|24.86892274|0.018747341|-245.8291419|569.5267957000001|11.21812301|1.0|1.0|1.0|1.0|3.7|0.23|20.0|3.57|1.87|1.0|110.43|0.0|28.0|0.0|1.0|0.0001189999999999|2.51|0.0|0.0|-0.03255|4.0408|-1199.818129|306.83|0.1767|306.83|0.66132|0.66132|-1199.572081|-1199.629702|9.0948|7.3872
7g_a8|0.0|1|0|1|7.535296702|1|1|1.39137419|1.336155045|-0.092384028|-0.01002363|-0.067360394|0.0448526079999999|0.0|-0.481134236|-0.00087806|-0.027838247|-0.027717137|1|1|0.0002620309999999|-0.065174707|0.046246982|0|0.7363841520000001|0.098510683|0.79995525|0|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|-67.26263865|19.08352484|144.290464|0.300623857|180.1699331|11.43714084|56.75323443|0.806738465|-2.020168201|78.41805331|-27.51653399|83.63914665|0.470618047|419.1502102|-1210.7274960000002|0.193261535|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|-367.6690814|509.2753308|11.15541466|0.0|1.0|1.0|0.0|3.29|0.04|23.0|4.66|3.4|2.0|108.0|0.0|30.0|0.0|0.0|3.59e-06|4.38|0.0|0.0|-0.06621|3.7874|-1374.493069|327.36|0.5165|327.36|0.62073|0.62073|-1374.291597|-1374.3479960000002|12.9547|4.6772
12v_a30|0.0|0|0|0|7.412764017000001|2|2|0.604983445|0.0|0.037440652|-0.006974714|-0.029548782|0.04625323|0.0|-0.369659818|0.002431329|0.020607357|-0.04950715|1|1|0.001805829|-0.173424818|-0.0857954809999999|1|0.83236194|-0.029852321|0.889479916|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|-65.72041011|10.70556236|82.09302037|0.1498787969999999|101.4008026|7.242869835|0.0|0.806069067|-1.845664126|75.73440678|-25.48342433|62.89402328|0.478535287|575.1512171|-1248.687792|0.193930933|6952.110426|131.2043645|-844.8022477|31.6144427|0.014801518|-414.1432908000001|685.6665849999999|10.01399667|0.0|1.0|1.0|0.0|4.62|0.14|17.0|3.92|3.79|2.0|137.3|0.0|31.0|0.0|0.0|9.14e-07|5.12|0.0|0.0|-0.0563|3.5507|-2494.963646|349.18|0.1601|349.18|0.68405|0.68405|-2494.739831|-2494.802821|4105.0|7.6596
13a_a5|0.0|1|0|0|6.605297921|0|0|1.393002748|0.0|-0.154076582|-0.006081807|-0.033436214|0.023989899|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|1|0.003196482|-0.012798693|-0.0569177229999999|2|0.8045357209999999|-0.048584084|0.857293078|0|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|-54.03141848|10.77696869|126.2663658|0.233249839|150.1663914|6.938219155|39.93934134|0.598791539|-1.426736914|72.13276165|-18.01047283|68.09484712|0.460877309|493.6342317|-918.5341141|0.401208461|5628.9694|258.29825730000005|-591.3528349999999|30.07803494|0.02811638|-127.2041084|620.5697596|18.10134317|1.0|1.0|1.0|1.0|3.07|0.13|23.0|3.58|0.95|2.0|114.18|0.0|30.0|0.0|0.0|0.000184|2.19|0.0|0.0|-0.05534|4.2107|-1313.167422|294.45|0.5953|267.87|0.41806|0.50037|-1312.907813|-1312.968936|4.1671|7041.0
3o_a32|0.0|1|1|0|7.773594467000001|1|1|0.609420753|0.0|-0.022603806|-0.006253394|-0.014299905|0.035643275|2.240993002|-0.306416317|-0.001411347|-0.117781901|-0.090297882|3|3|0.000243592|-0.117744493|-0.11221537|0|0.8214857240000001|-0.074509084|0.872498916|1|0.8377808240000001|-0.073742105|-0.095457829|0.252703854|0.012519666|-55.03672286|7.218280399|62.67187821|0.162219176|93.52833522|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|62.56936516|-18.34557429|49.73468603|0.455089918|483.0270239|-825.5508427999999|0.214905181|5488.777096|123.9047338|-475.9757626|23.36733582|0.0130649069999999|-328.7458915|541.0877621000001|7.532642302|1.0|1.0|1.0|1.0|3.47|0.32|19.0|4.2|1.58|1.0|112.07|0.0|26.0|0.0|0.0|1.87e-05|3.46|0.0|0.0|-0.05413|3.5333|-1805.504508|350.9|0.2851|350.9|0.70216|0.70216|-1805.277864|-1805.333039|5.8476|6.6198
14e_a23|0.0|0|1|2|7.423568444|0|0|1.197957573|3.052208981|0.059967018|-0.008865361|-0.272389934|0.044241453|0.650989437|-0.4787294729999999|0.001027627|0.021081733|-0.009871698|2|2|0.001951778|0.072830644|-0.226146643|2|0.791790895|0.133270225|0.8510270329999999|1|0.925392058|-0.073376247|-0.089453046|0.267882223|0.018022127|-62.2612068|12.5437807|48.244071000000005|0.074607942|51.92870134|8.73073591|0.5612316039999999|0.796525872|-1.96796702|74.75779594|-27.39493099|63.61519626|0.49543439|644.0923882999999|-1369.74655|0.203474128|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|-412.7765217|658.8108151|12.49658915|0.0|1.0|1.0|1.0|3.54|0.09|26.0|6.19|3.82|2.0|125.29|0.0|34.0|1.0|0.0|1.61e-06|4.46|0.0|0.0|-0.08122|3.7033|-1966.96594|334.8|0.3178|334.8|0.63922|0.63922|-1966.720803|-1966.785007|5.5469|8.5214
47p_a18|0.0|0|0|0|7.03438793|1|1|1.25117677|0.0|-0.001819106|-0.005394244|-0.04760181|0.037575758|0.0|-0.3775970529999999|0.00235332|-0.015960677|-0.049428094|0|0|0.003537135|0.037961877|-0.261349889|0|0.726294118|0.030970815|0.7611910209999999|0|0.832954548|-0.06909945|-0.082580968|0.278332428|0.007989903|-61.12351185|5.913843751|10.25627035|0.1670454519999999|123.6411353|4.377217987|48.48855261|0.818459442|-2.0645242|69.19354871|-22.80728054|57.05881288|0.488811071|616.5234972999999|-1528.087796|0.181540558|6726.61969|134.3699001|-1131.036542|27.86610962|0.01090303|-471.4248324|1011.163774|8.070036862|1.0|0.0|1.0|1.0|4.29|0.28|18.0|3.34|3.13|3.0|144.53|0.0|35.0|0.0|1.0|5.34e-06|4.35|0.0|0.0|-0.05628|3.2036|-1493.759811|387.01|595.0|387.01|0.6937800000000001|0.6937800000000001|-1493.338659|-1493.407248|4.6652|7.1938
12a_a5|0.0|1|0|0|7.139660336|1|1|1.338814635|0.0|-0.256282289|-0.00166971|0.043132749|0.023108466|0.0|-0.09350376|0.00873078|-0.114419442|-0.032601907|1|1|0.008649556|-0.006024869|-0.093973419|2|0.779533861|0.1121034509999999|0.829536345|0|0.894590896|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|-41.59124655|5.032443973|13.74268646|0.105409104|64.77671525|3.0925714930000003|0.0|0.746785093|-1.353602454|50.40529807|-15.99663329|41.04680832|0.457755771|549.7500455|-831.8249311000001|0.253214907|5294.775577|155.6073368|-511.1786804|21.42066499|0.014342828|-303.31208710000004|650.3600841|8.814051518|1.0|1.0|1.0|1.0|3.06|0.21|23.0|4.26|2.17|1.0|119.38|0.0|29.0|0.0|1.0|2.56e-05|3.38|0.0|0.0|-0.04076|4.1610000000000005|-1202.02622|297.97|0.4794|264.55|0.50831|0.67169|-1201.750315|-1201.8082029999998|3.9457|7.7212
14t_a23|0.0|0|1|2|7.423568444|0|0|1.197962538|3.410065804|0.04919958|-0.005383494|-0.024472753|0.045277778|0.758345646|-0.290708696|0.01269616|-0.041339801|-0.093434862|2|2|0.01180744|0.134446672|-0.136106024|2|0.7629258809999999|0.113493155|0.820002545|1|0.920956836|-0.0553915009999999|-0.079253435|0.361071229|0.017433037|-51.65035498|11.36130649|36.6149406|0.079043164|51.51331913|7.404291213|42.20767549|0.799945841|-1.6643221380000002|61.0040156|-21.69314909|47.46057034|0.465981891|600.1979272000001|-1084.657455|0.2000541589999999|6523.656379|130.3775455|-706.8834616|27.11827225|0.014352462|-390.9561553|666.0036144999999|9.353660614|0.0|1.0|1.0|1.0|3.52|0.09|26.0|4.33|3.24|2.0|125.25|0.0|31.0|0.0|0.0|5.61e-06|3.94|0.0|0.0|-0.06666|3.2060000000000004|-1669.240512|386.72|0.2061|311.09|0.5824199999999999|0.68886|-1668.980578|-1669.040656|8.3062|8.3979
5b_a40|0.0|0|0|1|8.149890544|0|1|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|0.064329005|0.044946237|0.7222376540000001|-0.163148971|0.008515162|0.179058252|0.020344828|2|2|0.006372485|-0.164084255|0.013573521|0|0.817071232|-0.400500595|0.88618123|1|0.881264402|-0.077031845|-0.091267779|0.313503463|0.019116586|-45.78637031|9.59023102|169.18694230000003|0.118735598|59.56617021|4.811137897|49.25022097|0.829018186|-1.095213344|52.08187888|-18.31454812|48.2348504|0.477304896|442.1045286|-549.4364437|0.1709818139999999|4813.179854|85.77656597|-275.6361647|22.09185326|0.012549086|-330.1175669|285.9136384|6.2955085660000005|0.0|1.0|0.0|0.0|3.13|0.21|14.0|4.39|2.89|1.0|84.17|0.0|21.0|0.0|0.0|1.44e-05|4.14|0.0|0.0|-0.07069|3.9759|-2096.782087|311.84|0.3005|311.84|0.59928|0.59928|-2096.707754|-2096.757832|9.3069|7.1938
1g_a5|0.0|1|0|0|6.605297921|0|0|1.4275159730000002|0.0|-0.203595168|-0.003919036|-0.010620031|0.027447447|0.0|-0.172437603|0.00683534|-0.132678208|-0.0353243789999999|1|1|0.006957291|-0.019057802|-0.0178558139999999|2|0.7778380309999999|0.030722968|0.8393686990000001|0|0.8659209659999999|-0.070108797|-0.074361785|0.39389953|0.020418692|-39.8807456|10.9506874|74.51397212|0.134079034|71.90752413|5.8729303|0.589719781|0.61393343|-1.11542677|54.34919851|-14.59051668|48.55052611|0.4713154089999999|464.3994751|-598.211184|0.38606657|4639.260975|207.0502037|-320.82484500000004|23.76563316|0.02697793|-122.2065919|422.96706330000006|14.46845291|1.0|1.0|1.0|1.0|2.79|0.05|23.0|4.21|1.57|0.0|96.98|0.0|25.0|0.0|1.0|6.29e-05|3.03|0.0|0.0|-0.0393|4.1733|-1065.846194|297.09|0.1769|259.26|0.4386899999999999|0.66164|-1065.675316|-1065.727193|5.2707|6.9393
8a_a12|0.0|0|0|0|0.0|1|1|1.283813597|0.0|0.082323047|-0.00771093|-0.052287869|0.0420317459999999|0.0|-0.362413703|-0.001510006|-0.050603335|-0.084035283|0|0|0.000249868|-0.3422915179999999|-0.226106307|2|0.763500863|-0.1261547959999999|0.8157289759999999|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-48.195997|5.354053791|46.32568673|0.107343574|55.59930083|2.773166902|0.0|0.791430726|-1.4888045019999998|55.45388635|-17.52581709|36.0527909|0.46777503|462.3571879|-771.1359521|0.208569274|4806.044707999999|108.02980890000002|-399.41487|22.14447395|0.014012546|-301.89687089999995|464.1781753|7.257889351|1.0|1.0|0.0|1.0|4.06|0.15|18.0|2.5|2.89|0.0|105.24|0.0|25.0|0.0|1.0|6.19e-05|3.18|0.0|0.0|-0.06246|3.9091|-1046.0428949999998|317.17|0.2486|317.17|0.6309100000000001|0.6309100000000001|-1045.851982|-1045.902509|5.4032|6.7011
19_a4|-3.21497177|0|0|1|7.535296702|1|1|0.29641517|1.943606348|-0.121320311|-0.0023503029999999|-0.3929802189999999|0.040511696|0.0|-0.105763614|0.006243904|-0.211341677|-0.136621315|1|1|0.009687676|-0.086166959|-0.042058265|1|0.774746438|0.152550043|0.834377354|0|0.820765063|-0.070677568|-0.0759826109999999|0.285282038|0.013022539|-41.82665583|7.168604362000001|15.411502800000004|0.1792349369999999|98.66465411|3.946149569|13.25878373|0.764880253|-1.215721775|49.73882261|-15.93396412|46.07495776|0.460486754|451.8120313999999|-669.2264932|0.235119747|5232.561157|129.4279389|-368.3935819|20.83197214|0.0143733|-291.6208078|450.6848883|7.912166787999999|0.0|1.0|0.0|1.0|3.46|0.16|17.0|4.32|2.16|1.0|98.19|0.0|25.0|0.0|1.0|0.000106|2.62|0.0|0.0|-0.05294|4.1858|-1446.939719|296.2|0.3806|296.2|0.67535|0.67535|-1446.760398|-1446.813896|7.1079|4.71
5_a47|0.0|0|0|0|0.0|0|0|1.304329328|0.0|0.019688132|-0.009295857|-0.188550227|0.037492877|1.284688504|-0.390426|-0.012670377|-0.002627182|0.045246333|0|0|-0.011237954|0.0083528919999999|-0.0428873159999999|2|0.795032176|0.065981732|0.861595935|1|0.807957755|-0.087763105|-0.1001981959999999|0.526509524|0.009936558|-52.90420509|5.246458665|104.9032216|0.192042245|101.3974575|2.770107005|0.0|0.781571204|-1.502972943|62.14504725|-20.34777119|51.58499074|0.4736061789999999|426.5981263000001|-793.5630764|0.218428796|5501.708422|115.3294396|-418.9977997|26.03444329|0.017501741|-297.3367046|416.1194472|9.240842159|1.0|0.0|1.0|1.0|2.67|0.0|22.0|5.96|3.26|2.0|101.51|0.0|26.0|1.0|0.0|3.18e-06|4.7|0.0|0.0|-0.05535|3.7083|-1569.369195|334.35|0.2108|334.35|0.69291|0.69291|-1569.20723|-1569.258939|3.8816|7.7
12b_a30|0.0|0|0|0|7.412764017000001|2|2|0.604984682|0.0|0.047132642|-0.007353271|-0.06631353|0.042804233|0.0|-0.3897233479999999|0.001139238|-0.037209579|-0.072247675|1|1|0.002064369|-0.165287712|-0.120380857|1|0.824373792|-0.009146339|0.880943609|0|0.764737577|-0.08354129|-0.09915679|0.383979687|0.017341789|-62.96700664|11.01246349|86.84905288|0.235262423|149.39744040000002|6.99318589|0.0|0.798520682|-1.883979001|73.02913136|-24.41577808|64.06324295|0.4676268939999999|485.6272203|-1196.373126|0.201479318|6275.380072|127.9443353|-759.7264385|30.57626261|0.01584525|-379.1359902|618.6004214|10.06212472|0.0|1.0|1.0|0.0|4.63|0.14|17.0|3.18|3.2|2.0|127.24|0.0|30.0|0.0|0.0|9.71e-06|3.97|0.0|0.0|-0.05351|3.5207|-1675.0107779999998|352.16|0.2079|245.19|0.3159099999999999|0.68496|-1674.7778119999998|-1674.838225|4.5545|8.1543
18b_a25|0.0|0|0|1|6.842683282|0|0|1.194228955|1.824998189|-0.147813831|-0.003259453|0.0131826839999999|0.038137255|2.003993644|-0.189048258|0.006181503|0.014055398|0.0009956189999999|1|1|0.00598031|-0.032776381|-0.061048368|2|0.7723870909999999|-0.026045966|0.8333962429999999|1|0.936253893|-0.063132226|-0.078644297|0.348987182|0.01278627|-55.18621997|8.972372556|80.36582704|0.063746107|44.73187305|6.296086869|0.0|0.7847794690000001|-1.6515302369999998|64.81723515|-21.46130777|53.27347337|0.493622561|656.9874135|-1158.910619|0.215220531|6973.180791|151.02439719999998|-813.229933|27.34692815|0.013724883|-399.6704921|809.2903831|9.631015182|1.0|1.0|1.0|1.0|3.58|0.07|27.0|5.59|2.2|2.0|138.56|0.0|34.0|0.0|0.0|1.95e-06|4.48|0.0|0.0|-0.07066|3.6826|-1767.52411|336.67|0.2658|223.65|0.36733|0.54166|-1767.2232149999998|-1767.286778|2752.0|7.2924
9a_a31|0.0|1|0|0|7.765993078999999|1|1|0.6101356720000001|0.0|-0.009086485|-0.01391798|-0.093457477|0.036891534|0.0|-0.723734943|-0.006189303|0.03406986|-0.0007638889999999|2|2|-0.0033853629999999|-0.084652799|-0.15653721|0|0.782715368|0.045292529|0.837697452|0|0.691768132|-0.100906991|-0.122626525|0.235442032|0.033245595|-78.6954713|21.33533299|163.6011874|0.308231868|197.8075471|13.69193237|95.14995868|0.737758755|-2.0846509230000003|94.03540892|-27.87131275|86.0923113|0.484502446|443.941629|-1337.8230119999998|0.262241245|6273.506211999999|168.29310269999996|-858.5468158|37.77835579999999|0.0239033229999999|-305.16297060000005|597.3075924999999|15.33993762|1.0|1.0|1.0|1.0|3.6|0.14|22.0|4.02|1.58|1.0|113.64|0.0|30.0|0.0|0.0|1.7100000000000002e-05|3.47|0.0|0.0|-0.04275|3.7892|-1691.9526239999998|327.21|0.7028|327.21|0.7028|0.7028|-1691.716118|-1691.7777600000002|6.2203|6.8239
11a_a5|0.0|1|0|0|6.605297921|0|1|1.212363224|0.0|-0.165418719|-0.002894726|0.052217882|0.021060606|0.0|-0.185262487|0.007993132|-0.1301505359999999|-0.02394636|1|1|0.007955512|-0.081506|0.006120569|2|0.73344478|-0.037220974|0.773417838|0|0.89343434|-0.064565402|-0.071517578|0.369563711|0.011860803|-51.09940261|8.474559367000001|61.32301293|0.10656566|76.14130253|6.055083705|14.47576249|0.740865275|-1.573386716|61.4470419|-18.73644762|54.60662289|0.466436596|638.3599998999999|-1124.186857|0.259134725|5756.783268|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|835.912531|10.34763929|1.0|0.0|1.0|1.0|3.53|0.3|23.0|6.55|3.05|2.0|128.51|0.0|32.0|1.0|0.0|3.95e-07|6.13|0.0|0.0|-0.03694|4.0938|-1339.8362619999998|302.86|0.5473|281.57|0.6735|0.65363|-1339.493223|-1339.555805|3.6525|7.0915
4R4k_a46|0.0|0|0|1|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|-0.088084767|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.012963356|1|0.7477594870000001|-0.003017362|0.787615341|0|0.890625164|-0.089699228|-0.085931818|0.237621572|0.007883196|-45.72566346|4.194771739|173.3171354|0.109374836|58.20005971|2.232103603|0.0|0.866681099|-1.4608409080000002|49.58292992|-16.19450581|51.92513282|0.465590034|473.9155694|-777.3362788|0.133318901|4711.736397|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|519.5743695|3.857266463|1.0|0.0|1.0|1.0|3.8|0.33|17.0|4.77|2.84|1.0|100.96|0.0|25.0|0.0|1.0|1.4800000000000002e-05|4.05|0.0|0.0|-0.02045|4.1392|-1053.439174|299.53|0.2896|234.09|0.54119|0.68404|-1053.202129|-1053.254911|1.9753|7.0132
5e_a40|0.0|0|0|1|8.149890544|0|1|0.604912776|1.661964758|-0.091305805|-0.004925115|0.0601021459999999|0.044526749|0.7768055559999999|-0.162528785|0.009890343|0.158430496|0.029272031|2|2|0.008306061|-0.184667138|0.010397494|0|0.8092726020000001|-0.402340487|0.877722972|1|0.864422751|-0.076883794|-0.089724264|0.0499188609999999|0.019851304|-42.66853738|9.440323938|170.7311133|0.135577249|64.47400829|4.489363277|51.7148695|0.8223594679999999|-1.076691165|48.81318333|-17.06741495|46.00255248|0.47779156|411.0778166|-512.0224486000001|0.177640532|4158.984115|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|264.9899736|6.144645946|0.0|1.0|0.0|0.0|3.03|0.21|14.0|3.74|2.37|1.0|79.16|0.0|20.0|0.0|1.0|5.56e-05|3.51|0.0|0.0|-0.07231|3.7138|-1637.197299|333.85|0.5262|333.85|0.69675|0.69675|-1637.115238|-1637.162552|10282.0|7.6021
14u_a23|0.0|0|1|2|7.423568444|0|0|1.197962732|3.357982471|-0.066969083|-0.007017844|-0.025360103|0.043321995|0.743634137|-0.385981432|0.010561248|-0.026062012|-0.0569153009999999|2|2|0.010508236|0.091604179|-0.199540201|2|0.787538583|-0.001778422|0.845160857|1|0.909754912|-0.055259924|-0.086465795|0.445665682|0.0254134689999999|-57.75236052|16.97420126|43.06242147|0.090245088|60.27663131|11.3374334|50.47632596|0.702868983|-1.729315897|73.50348823|-22.64798452|53.88349042|0.47648509|607.6448353|-1155.04721|0.297131017|6913.009783|198.4601847|-771.4808267999999|32.2221994|0.023582305|-271.0010972|683.7405759|15.75112771|0.0|1.0|1.0|1.0|3.59|0.09|26.0|4.03|2.72|2.0|126.78|0.0|32.0|0.0|0.0|9.57e-06|3.55|0.0|0.0|-0.0618299999999999|3.1819|-1744.446261|389.66|0.2253|306.82|0.4523|0.6703100000000001|-1744.1781010000002|-1744.2405670000005|8.1549|8.2449
9_a10|0.0|0|0|1|7.535296702|1|1|1.377786667|1.998759814|-0.096384071|-0.004530817|-0.032199235|0.03590535|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|-0.1048161059999999|1|1|0.007847998|-0.079150788|-0.239634564|2|0.791322552|-0.000865755|0.837889476|1|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|0.013842683|-59.80726117|9.815155744|86.66800495|0.130554786|92.56988349|6.959437141|59.95939417|0.73129178|-1.686968561|71.07688871|-20.27364785|50.72029356|0.45291714|616.4802143999999|-1196.145223|0.26870822|6606.83687|190.5275895|-848.1268877|27.72306267|0.015893979|-327.9949188|816.3832816|11.26962754|1.0|1.0|1.0|1.0|4.0|0.23|21.0|3.68|1.81|1.0|130.71|0.0|33.0|0.0|1.0|3.64e-05|2.97|0.0|0.0|-0.06118|3.7309|-1410.041793|332.32|0.4138|222.72|0.2242|0.68962|-1409.69933|-1409.764013|4942.0|6.7144
1h_a5|0.0|1|0|0|6.605297921|0|0|1.427564094|0.0|-0.259241577|-0.001978474|-0.009075016|0.026339869|0.0|-0.085074391|0.008031558|-0.1197834419999999|-0.044117647|1|1|0.007357977|-0.043247682|0.0578378779999999|2|0.780175595|0.070628165|0.8436458929999999|0|0.8806402259999999|-0.067599619|-0.069496749|0.39793593|0.008798715|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|2.393400474|0.484419999|0.7450549759999999|-1.111947978|44.51475742|-14.49848188|39.84574434|0.489507204|459.3001331|-579.9392753|0.2549450239999999|4334.547353|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|409.0289917|8.268552715|1.0|0.0|1.0|1.0|2.8|0.05|23.0|4.51|2.13|0.0|95.45|0.0|24.0|0.0|1.0|3.5600000000000005e-05|3.43|0.0|0.0|-0.04124|4.3651|-990.6346565|284.03|0.3333|266.52|0.4112699999999999|0.57155|-990.472129|-990.523098|3.3752|7.5528
17e_a50|0.0|0|1|2|7.934155233999999|2|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|0.038322942|0.031870748|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|-0.114420412|2|2|0.012372059|-0.017965698|-0.310566368|1|0.7409645029999999|-0.1710526319999999|0.7791604190000001|1|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-50.7956915|8.950665784|10.68364489|0.069891795|48.62532158|6.227183052000001|86.98647608|0.803671114|-1.67926185|57.93079973|-18.5444588|41.19554236|0.489797496|647.0975667|-1168.300905|0.196328886|6301.28046|136.5904997|-812.8136797000001|23.07468625|0.010255676|-422.5418889|904.3172644|7.135108233|1.0|1.0|1.0|1.0|4.18|0.37|20.0|4.68|2.91|2.0|138.0|0.0|33.0|0.0|1.0|6.58e-06|4.08|0.0|0.0|-0.03156|4.0298|-1375.295877|307.67|0.1809|292.6|0.6322800000000001|0.66478|-1374.927998|-1374.992422|8.8326|6.8097
10_a47|0.0|0|0|0|0.0|0|0|1.381868067|0.0|-0.003570214|-0.008013899|-0.166367455|0.042276423|1.329777427|-0.384667159|-0.008120645|0.0814897|0.007193585|0|0|-0.0065562469999999|-0.349569106|-0.045289209|2|0.754096463|-0.138304661|0.8077565520000001|1|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|0.00951788|-50.08559665|5.088920549|103.41137940000002|0.158929034|84.97451737|2.720890925|0.0|0.801882632|-1.592488524|57.59863288|-18.9212254|45.89037038|0.411647394|449.6950454|-851.455143|0.198117368|5482.319019|105.9273263|-455.247149|23.5960035|0.014051737|-322.8149102|498.0016816|7.51303623|1.0|0.0|1.0|1.0|3.02|0.09|22.0|5.92|3.21|2.0|106.43|0.0|27.0|1.0|0.0|3.18e-06|4.8|0.0|0.0|-0.0486399999999999|3.7236|-1188.405988|332.97|231.0|214.9|0.53909|0.69212|-1188.1907199999998|-1188.244739|2.8795|7.9
