molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|MATS1i|MATS1c|n6aHRing|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
7e_a8|1|0|0|3.038052327|0.0|7.05012252|0|1.394799915|-0.150447714|-0.006027596|0|0.043758865|-0.03633378|0.0|0.0024398329999999|-0.11032771|10.94332434|-0.0446343779999999|0.002669179|0.034227147|-0.341022848|0|-0.023521398|0.790500031|0.577394732|0|-0.08608941|0.286669793|0.0215993429999999|12.91806855|86.03149870000001|0.170843962|102.177831|-0.037446454|-1.6850904519999998|-30.79383811|-22.39586026|64.40615805|0.4742828629999999|-13.39444718|7.70387217|14.654025199999998|0.902163597|133.9683023|28.86058693|0.018708212|-330.14031780000005|1298.726412|11.18895001|0.0|0.0|0.0|1.0|3.2|0.04|-8.29|4.94|70.81|2.0|0.0|4.0|-5.75|-5.43|385.39|0.0|1.0|1.78e-06|0.000686|3.87e-06|0.00149|4.54|0.0|5.07e-09|-0.0697|3.8142|3.2363|622.23|383.1|0.3461|325.06|0.6998300000000001|0.1522|-0.13577|9.0006|0.02845071|-1300.327213|35.1|4.4547|4.4547
2_a4|0|0|0|0.0|0.0|6.605297921|1|1.189716144|-0.072708147|-0.00708265|1|0.037777778|0.08246129|0.0|-0.001386521|0.090707854|10.95268469|0.076479666|-0.0016168089999999|0.147657684|-0.3881618|1|0.11821091|0.847373823|0.912872667|0|-0.117395215|0.442778552|0.006330673|2.667094277|166.102249|0.257481153|108.4760726|-0.0379537729999999|-1.366335816|-20.83662681|-15.98981578|52.12536246|0.3961813179999999|-6.736463618999999|4.710383035|7.800989232999999|0.656126301|66.09827364|18.96532986|0.011054731|-289.1005902|682.7518749|4.657326379|1.0|1.0|0.0|2.0|3.33|0.27|-4.83|0.83|45.15|0.0|0.0|2.0|-2.18|-6.69|253.3|1.0|0.0|0.0066|1.67|0.00171|434.0|1.62|0.0|1.4800000000000002e-05|-0.01612|5.8961|3.2230000000000003|458.73|384.69|0.1315|210.28|0.4682|0.0008|-0.14614|1.7717|0.033037353|-819.8174190000001|31.0|7.5086|7.5086
4e_a46|0|0|0|0.0|0.092094405|7.825245291|1|0.300205548|0.1369980459999999|-0.005995748|2|0.041636905|-0.08224348|0.0|-0.001404912|-0.058626723|10.31928077|-0.05803828|0.002688298|-0.030065705|-0.514537262|2|0.075271624|0.8146060740000001|0.69063113|0|-0.0835371459999999|0.68427144|0.010671173|8.098142567|105.0139519|0.246284959|186.9007941|-0.030951758|-1.949960781|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|-17.82509456|7.906917146|15.06943449|0.905854609|155.48860530000002|29.54149986|0.0125621839999999|-447.9030518999999|1861.114491|9.533193534|0.0|1.0|1.0|2.0|4.5|0.27|-8.81|5.93|124.17|2.0|0.0|5.0|-6.08|-6.6|488.6|0.0|0.0|8.29e-07|0.000405|3.92e-06|0.00191|3.78|0.0|1.56e-09|-0.03893|4.2446|4.1773|757.1|296.81|0.4814|292.1|0.5745600000000001|0.3109|-0.17112|1.9941|0.04805633|-1884.324182|154.0|6.8125|6.8125
24_a47|0|1|1|0.0|0.0|6.86171134|0|1.304328602|0.0453435129999999|-0.010774404|2|0.039520202|0.0251322929999999|1.081401467|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|-0.004514441|-0.111494046|-0.540463145|2|-0.005097239|0.875198713|0.627160379|1|-0.075894947|0.214985826|0.021522987|12.11301576|41.72753688|0.216050899|121.5922303|-0.032498249|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|-10.29341441|7.024694045|13.48797266|0.920079732|218.5873217|29.90471672|0.032103375|-125.6197312|1255.998102|18.06759887|1.0|0.0|1.0|2.0|3.14|0.05|-7.63|4.64|84.73|1.0|0.0|5.0|-4.61|-6.48|396.81|0.0|1.0|2.46e-05|0.00975|3.05e-05|0.0121|3.16|0.0|2.32e-08|-0.06517|3.9675|3.9675|578.94|312.5|0.2618|312.5|0.6835|0.2618|-0.16333|2.6517|0.03414611|-1695.98597|3.0|8.5|8.5
12q_a30|0|0|0|0.0|-4.76444841|7.412764017000001|2|0.60498366|0.144208934|-0.015322396|2|0.0438779959999999|-0.016509571|0.0|-0.00695299|0.004165554|10.31162828|-0.021542639|-0.004395528|-0.077457998|-0.636798458|1|0.01661722|0.867367115|0.593245722|0|-0.087348134|0.596557166|0.014790072|10.07866809|82.72757145|0.154254173|105.1162273|-0.045799658|-2.427381881|-40.56199584|-31.21009417|69.60189582|0.473741611|-21.2680622|7.346842839|13.96052394|0.900207238|122.2240555|38.03137394|0.016579022|-437.0000797|2015.662819|11.29774462|0.0|1.0|0.0|1.0|4.73|0.17|-7.18|4.78|90.88|2.0|0.0|7.0|-6.7|-5.66|482.48|0.0|0.0|1.99e-07|9.63e-05|1.2e-06|0.000579|5.05|0.0|6.61e-08|-0.05105|5.0573|3.4834|713.16|355.93|0.1817|245.16|0.34138|0.1515|-0.14792|5.5755|0.03408298|-1987.847256|36.0|7.4449|7.4449
47k_a18|0|0|0|0.0|0.0|7.03438793|1|1.25117623|0.029145635|-0.0067578909999999|0|0.033777778|-0.017736343|0.0|0.003047962|-0.02822032|10.94702256|-0.008576013|0.00493127|-0.279965025|-0.451417954|0|0.022512501|0.753132457|0.737517943|0|-0.065324278|0.3533268229999999|0.015080484|11.91029894|20.66242736|0.169064596|133.5242222|-0.030255779|-2.208671853|-40.74641317|-23.89547793|63.50225571|0.467246896|-18.87222501|9.777177947|18.35217454|0.877042091|224.8475227|33.40602576|0.018313855|-340.0872332|2438.639881|14.46395816|1.0|1.0|1.0|2.0|4.66|0.3|-8.44|3.17|88.97|3.0|1.0|11.0|-5.84|-6.41|513.63|0.0|0.0|1.44e-06|0.000742|4.65e-06|0.0023899999999999|4.26|1.0|3.6099999999999997e-09|-0.04359|3.0948|3.0948|842.29|400.63|0.5920000000000001|400.63|0.69823|0.5920000000000001|-0.1277599999999999|4.1818|0.02802749|-1664.341238|29.0|7.5376|7.5376
2_a27|0|0|0|0.0|0.0|6.605297921|0|1.402655014|0.09890645|-0.0065894809999999|2|0.0427777779999999|-0.196529806|1.267636369|0.009338889|0.11675125|10.93783218|0.017751479|0.00988756|-0.21066171|-0.475677812|2|0.137868605|0.8585302370000001|0.60904903|1|-0.058444848|0.408120957|0.019809599|9.972342226|9.194894069|0.153130039|77.08713259|-0.029261411|-1.141195033|-14.81116546|-14.73047548|39.39404027|0.4424192289999999|-7.415462877|5.312170441|9.527176544|0.7934621359999999|166.89932209999998|22.03636323|0.022639983|-169.6109632|859.4181658|11.39718489|0.0|0.0|1.0|0.0|2.9|0.11|-5.84|2.49|65.6|0.0|0.0|2.0|-3.19|-6.69|317.34|1.0|1.0|0.000644|204.0|0.0002009999999999|0.0638|2.18|0.0|1.45e-06|-0.04933|4.1624|4.1624|538.57|297.87|0.3217|297.87|0.55857|0.3217|-0.16769|4.7049|0.02268519|-1043.715364|13.0|7.8861|7.8861
13p_a6|1|0|0|3.449535594|0.0|6.842683282|0|1.424099253|0.024837222|-0.010395243|2|0.042959184|0.072850973|1.633493259|-0.008008339|-0.014153926|10.95053423|-0.072853186|-0.005708558|-0.068532678|-0.573014008|2|-0.059663359|0.837659336|0.8244206940000001|1|-0.099405155|0.196002517|0.01730144|12.27472016|80.30786544|0.273479442|194.0233618|-0.03767435|-2.14743793|-50.03427239|-26.72853188|82.79893305|0.412828992|-18.9628865|8.760340755|14.91957306|0.703081362|170.2302215|35.16646396|0.018322293|-369.0018868|2004.488446|12.99897644|1.0|1.0|1.0|3.0|3.64|0.12|-10.06|4.01|122.47|1.0|0.0|7.0|-5.09|-7.01|449.51|0.0|1.0|8.11e-06|0.00365|2.79e-05|0.0125|2.86|0.0|8.73e-11|-0.0746|4.7973|2.9837|752.82|415.53|0.4132|258.45|0.47508|0.0029|-0.12251|9.0546|0.03807447|-1462.804694|92.0|7.0362|7.0362
17d_a50|0|1|1|0.0|0.0|8.105609402|2|1.338814635|-0.152030219|-0.002166617|1|0.031990741|0.006071856|2.234730384|0.012079|-0.136180713|10.94500663|-0.125540541|0.01245647|-0.200725906|-0.2294807539999999|1|-0.1921395789999999|0.789310938|0.7276268779999999|1|-0.044172353|0.8020670809999999|0.0152123589999999|10.55016861|5.007868064|0.070113177|48.62532158|-0.025589979|-1.535398758|-21.24595322|-17.74731987|41.18485076|0.445708152|-12.30823045|6.996105516|12.62170017|0.8041037459999999|170.5678813|23.53577933|0.013178555|-352.3903892|1412.14676|9.139672835|1.0|1.0|1.0|0.0|4.07|0.35|-7.07|4.29|51.77|2.0|0.0|6.0|-4.5|-6.25|424.54|1.0|0.0|3.17e-05|0.0135|1.31e-05|0.00557|3.72|0.0|8.55e-08|-0.03251|4.0506|4.0506|727.15|306.09|0.1819|306.09|0.66103|0.1819|-0.16716|5.6557|0.02625058|-1335.713194|74.0|7.1308|7.1308
12a_a32|1|1|1|3.442930603|0.0|7.765993078999999|0|0.609420757|0.087371302|-0.009460484|0|0.036711712|-0.0134169989999999|2.136609567|-0.003484915|-0.031249617|10.31100269|-0.074344282|-0.001662219|-0.0852122769999999|-0.583507277|0|-0.018578911|0.8966299409999999|0.7507116140000001|1|-0.085324121|0.288267255|0.016535497|10.31184223|111.9735444|0.211297677|131.7691491|-0.0308471429999999|-1.4189685719999998|-33.18255791|-19.23685026|63.52154605|0.456641145|-11.99645651|7.083688576|13.03685125|0.840404348|207.2244662|28.81034388|0.021399091|-209.1696096|1325.275819|13.34486989|1.0|1.0|1.0|2.0|3.45|0.26|-7.65|4.19|140.04|1.0|1.0|7.0|-6.01|-6.32|397.52|0.0|1.0|9.78e-07|0.000389|3.17e-05|0.0126|3.39|0.0|2.23e-08|-0.05222|3576.0|3576.0|667.68|346.71|0.2908|346.71|0.7025600000000001|0.2908|-0.14827|3.0517|0.03682626|-1880.600043|25.0|7.6021|7.6021
5_a18 (BIBF0775)|0|0|0|0.0|0.0|7.03438793|2|1.251175715|0.0160123|-0.005220163|1|0.035478927|-0.0366107389999999|0.0|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0.0036739159999999|-0.144352593|-0.453086741|0|-0.001626287|0.774859029|0.7061155790000001|0|-0.068989967|0.420002762|0.008501088|6.418873637000001|10.36586529|0.156764132|118.3671077|-0.029755876|-2.112667176|-39.33277643|-22.46761997|58.5107823|0.483962172|-16.96451322|9.798677372|18.98829281|0.937842434|138.97646310000002|27.535837|0.010831199|-477.1120625|1955.044427|8.178259299999999|1.0|1.0|1.0|2.0|4.42|0.32|-9.21|3.69|76.5|3.0|0.0|8.0|-6.07|-5.96|494.63|1.0|0.0|8.590000000000001e-07|0.000425|1.91e-06|0.000946|4.73|0.0|6.18e-10|-0.04938|3.2027|3.2027|817.02|378.13|0.4825|378.13|0.69298|0.4825|-0.13154|2.3389|0.02305362|-1571.914419|34.0|7.4685|7.4685
8c_a31|1|0|0|3.435435563|0.0|7.765993078999999|1|0.610137334|-0.012583838|-0.01275867|0|0.03995098|-0.106461724|0.0|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|-0.004832959|-0.053983462|-0.513257014|0|0.006000201|0.896193695|0.87237334|0|-0.1170607269999999|0.280934088|0.029669107|16.3656112|133.3100368|0.3739272389999999|206.2599245|-0.039640027|-1.66488115|-35.61776956|-21.86561502|80.93682766|0.47508938|-12.06117028|6.820988495|12.99457133|0.90508624|152.7489054|30.23944586|0.021986076|-246.1066271|1270.056726|12.12761708|1.0|1.0|1.0|2.0|3.51|0.29|-6.13|3.13|114.29|0.0|0.0|5.0|-4.42|-6.7|342.42|0.0|1.0|3.79e-05|13.0|0.000237|0.0811|2.38|0.0|7.45e-07|-0.03222|3.8492|3.8492|595.67|322.11|0.2597|322.11|0.7005|0.2597|-0.15985|3.3453|0.03744829|-1426.024361|0.81|6.0915|6.0915
8d_a12|1|1|1|2.976279182|0.0|6.580639137|1|1.283835213|0.057525383|-0.0076893469999999|2|0.038347953|0.0276482139999999|2.075171777|0.000925796|-0.065870394|10.94458983|-0.046326855|0.001575111|0.00930483|-0.484923957|1|-0.091036025|0.8078610759999999|0.8405406040000001|1|-0.077834742|0.266886187|0.011348654|6.309558958999999|90.34024296|0.141289888|78.55353315|-0.039118358|-1.760326118|-24.05928792|-21.74879802|49.58366734|0.465113852|-12.09177064|6.93584319|12.96695233|0.8695567329999999|92.36749461|26.08195789|0.012525773|-371.2392138|1173.6881050000002|6.964006932|1.0|1.0|1.0|2.0|4.06|0.1|-8.37|2.67|65.96|2.0|0.0|3.0|-4.58|-5.96|352.39|1.0|1.0|2.64e-05|0.0093|2.43e-05|0.0085799999999999|3.51|0.0|4.23e-09|-0.05488|4.2383|3.7397|600.2|331.53|0.2871|292.53|0.6661|0.0853|-0.15306|2.1281|0.04004678|-1138.139635|25.0|7.6021|7.6021
4k_a46|0|0|0|0.0|0.173180233|7.825245291|1|1.134637098|-0.050636784|-0.0049602|1|0.0510113959999999|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|0.006050983|0.008544799|-0.3860697829999999|1|-0.003017362|0.787615341|0.784722915|0|-0.091943864|0.260665072|0.007038271|3.801175594|171.92614719999997|0.121088629|65.39662252|-0.0306644389999999|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|-8.94414722|5.726809252000001|9.829220349|0.7163519709999999|68.46061366|18.96506421|0.006892404|-403.1511415|910.3230822|3.722397006000001|1.0|1.0|1.0|1.0|3.8|0.33|-6.61|4.77|50.94|1.0|0.0|2.0|-4.82|-5.46|333.43|1.0|1.0|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|2.48e-07|-0.01712|5.4228|4.4485|582.84|278.71|0.2259|228.63|0.39943|0.1505|-0.18542|4.0015|0.03653474|-1053.249847|0.08|7.0969|7.0969
15b_a10|0|0|0|0.0|0.0|7.535296702|1|1.3438370730000002|-0.197213588|-0.002413027|2|0.033219955|-0.111812184|2.0455289690000003|0.011484257|-0.082365722|10.92966694|-0.058911857|0.011928706|-0.174170642|-0.195505087|2|-0.058258414|0.83320417|0.7199249390000001|1|-0.046334564|0.697099355|0.015973068|10.94939968|43.96642219|0.078081026|53.52386591|-0.024105015|-1.398090862|-21.77253505|-16.52377848|42.7113409|0.414077981|-11.32690674|6.6940006620000005|11.42472965|0.706711759|226.0501037|24.65365821|0.017637846|-233.3911134|1429.912176|12.09059037|1.0|1.0|1.0|0.0|3.61|0.32|-8.18|4.44|56.07|1.0|0.0|7.0|-4.35|-6.34|413.51|1.0|0.0|4.46e-05|0.0185|2.28e-05|0.00943|3.49|0.0|6.609999999999999e-09|-0.04734|5.7620000000000005|3.7625|721.17|329.52|0.3575|215.17|0.46711|0.1595|-0.15579|4.7752|0.02977516|-1317.4913390000002|85.0|7.0706|7.0706
11c_a5|1|0|0|2.930680267|0.0|6.605297921|0|1.427567332|-0.2117133739999999|-0.004590583|2|0.027388889|-0.0859098|0.0|0.005090155|-0.059682527|10.94877953|-0.023856811|0.005383056|-0.011677718|-0.269653478|2|0.030085871|0.86113162|0.658307423|0|-0.078909483|0.389427402|0.01785211|10.85837291|31.61751609|0.19527649|118.7750305|-0.0322785379999999|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|0.448016491|-11.94164728|8.88462927|16.09582374|0.811648325|178.1902995|27.76804404|0.021214793|-251.8596984|1277.330026|12.90369209|1.0|1.0|1.0|1.0|2.96|0.09|-8.47|4.17|80.76|1.0|0.0|6.0|-4.13|-6.59|370.4|0.0|1.0|7.38e-05|0.0273|7.950000000000001e-05|0.0294|2.78|0.0|3.4000000000000003e-09|-0.04315|4.5035|4.2087|636.14|294.59|0.5327|275.3|0.60118|0.2186|-0.1713299999999999|2.5278|0.03798847|-1218.336116|25.0|7.6021|7.6021
3b_a32|1|1|1|3.3653429710000005|0.0|7.758333467000001|0|0.609420808|0.046791596|-0.007388108|0|0.042528736|-0.0411430079999999|2.21541916|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|0.00020567|-0.0791178979999999|-0.536470812|0|0.094335058|0.866250192|0.7725667079999999|1|-0.073068133|0.2719741|0.014636992|7.180211702|74.63320519|0.159260619|78.12568166|-0.033451833|-1.103910485|-17.58323784|-16.40987746|43.023961|0.460751087|-8.049905042|5.765940603|10.69254007|0.854431185|115.707414|21.47528975|0.0154889019999999|-259.1375886|708.6845618|7.59811844|1.0|1.0|1.0|1.0|3.11|0.13|-6.5|4.43|110.94|1.0|0.0|2.0|-5.73|-5.57|312.41|0.0|1.0|1.86e-06|0.0005809999999999|2.23e-05|0.00697|3.71|0.0|3.19e-07|-0.05396|3.5545|3.5545|524.46|348.81|0.2905|348.81|0.70257|0.2905|-0.1474099999999999|3.5719|0.02589511|-1594.049677|6.0|8.2366|8.2366
12w_a30|0|0|0|0.0|0.0|7.412764017000001|2|0.604983445|0.063514061|-0.007019432|2|0.044197531|-0.0999572419999999|0.0|0.002431329|0.028815747|10.31162873|-0.04950715|0.001805829|-0.0493878409999999|-0.477636454|1|-0.032835151|0.889479916|0.711738503|0|-0.076611264|0.4274948739999999|0.015446225|10.59162334|82.06520565|0.147783603|101.3366249|-0.037237182|-1.824621925|-36.02242934|-25.53389062|63.12469722|0.451478593|-17.50883211|8.063690539|14.70077638|0.8230829059999999|131.7949495|31.60926388|0.014471302|-422.1196298|1548.85393|9.923109661|0.0|1.0|0.0|1.0|4.63|0.14|-7.8|3.92|81.65|2.0|0.0|5.0|-6.58|-5.52|467.37|0.0|1.0|2.64e-07|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|1.58e-08|-0.05682|5.0632|3.5585|716.83|348.42|0.2639|244.87|0.31353|0.1614|-0.15073|2.4229|0.0345723|-2494.807027|15.0|7821.0|7821.0
7a_a8|1|0|0|3.1730222510000003|0.0|7.535296702|1|1.4000287219999998|-0.11821781|-0.010269971|1|0.041123188|-0.017706371|0.0|0.000736369|0.004607684|10.94671402|-0.019054799|0.002028046|-0.019499132|-0.412963751|1|0.033708575|0.831914523|0.681200974|0|-0.102174163|0.238462711|0.035405618|20.79408196|145.3710976|0.281589625|165.38046830000002|-0.042647654|-1.833849114|-35.24327197|-25.04740346|80.80201312|0.477611327|-14.71059634|7.699041907000001|14.73814865|0.914283468|156.2924154|34.12990316|0.0265990589999999|-274.7254012|1467.585836|15.62189947|0.0|1.0|1.0|1.0|3.34|0.05|-7.27|3.49|92.93|1.0|0.0|3.0|-4.86|-6.33|382.37|0.0|1.0|1.36e-05|0.00522|2.29e-05|0.00874|3.24|0.0|5.3600000000000004e-08|-0.07616|4.5808|3.0704|605.72|403.8|315.0|270.66|0.61257|0.1575|-0.12889|9.9646|0.0269461|-1291.156661|24.73|4.6068|4.6068
14d_a23|0|1|1|0.0|0.0|7.423568444|0|1.197963465|0.058368697|-0.005343003|2|0.043538647|0.03253552|0.758207139|0.01269616|-0.019307114|10.313217800000002|-0.054430189|0.01180744|-0.074441567|-0.4483522929999999|2|0.006563565|0.829764975|0.6906097959999999|1|-0.053736319|0.213597535|0.018596017|12.25371621|39.26987634|0.078305538|51.59888942|-0.032878563|-1.6439281280000002|-23.33262837|-21.66510006|47.66288948|0.454495683|-14.27606695|7.832720777|14.358677900000002|0.833166062|138.1496441|27.41215037|0.015037275|-382.6437544|1370.607518|9.908707432|0.0|1.0|1.0|1.0|3.52|0.09|-7.78|4.33|105.02|2.0|0.0|5.0|-5.85|-6.1|425.51|0.0|0.0|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|1.65e-08|-0.0725799999999999|3688.0|8.1555|696.21|3688.0|0.3807|336.18|8.1555|336.18|-0.14894|5.6156|0.02083626|-1669.045136|4.0|8.4001|8.4001
4_a4|0|0|0|0.0|0.0|7.535296702|1|1.343865392|-0.183963421|-0.001234337|2|0.036775068|-0.0214610589999999|2.183056868|0.011760626|-0.110597574|10.92992837|-0.037623601|0.0112367389999999|-0.048056862|-0.157959343|2|-0.168712277|0.8306695270000001|0.636572383|1|-0.049768752|0.456474074|0.008570112|4.4155367960000005|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|-1.099796957|-13.21145879|-13.17774406|30.05764711|0.398500394|-6.78950447|5.326452915|8.855289118|0.66251148|106.2816773|16.60255217|0.010586293|-302.661743|713.9097433|5.454324025|1.0|1.0|1.0|0.0|3.15|0.19|-7.57|4.41|43.6|1.0|0.0|2.0|-4.12|-5.79|326.39|1.0|1.0|7.59e-05|0.0248|2.69e-05|0.00877|3.52|0.0|2.71e-08|-0.04865|5.382000000000001|4.0261|566.84|307.95|0.1106|230.37|0.55032|67.0|-0.1696599999999999|2.6814|0.02323788|-1029.813844|78.0|7.1079|7.1079
12f_a40|0|0|0|0.0|0.0|7.515889085|0|0.604990261|-0.03356339|-0.006206277|0|0.040501792|0.070099257|0.807254372|0.008525796|0.108909202|10.31197207|-0.172869148|0.006841832|-0.033224348|-0.397377446|0|-0.160218113|0.841769186|0.605644757|1|-0.067004323|3.43e-05|0.021549915|11.90644165|62.72992556|0.090006088|49.72883796|-0.032879466|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|-10.03685385|8.404802652999999|16.49362536|0.962404834|148.3785764|24.83590915|0.0201199619999999|-255.7481174|869.2568204|11.1163852|0.0|0.0|0.0|0.0|3.24|0.06|-7.32|5.44|67.66|2.0|0.0|3.0|-6.58|-4.76|376.26|0.0|1.0|2.66e-07|0.0001|1.02e-06|0.0003819999999999|5.4|0.0|4.81e-08|-0.07761|4.3313|2.8374|572.63|436.97|0.4348|286.25|0.6679999999999999|0.3858|-0.11765|3.2818|0.01077929|-2212.275094|0.38|6.4202|6.4202
19c_a38|1|0|0|3.332128134|0.0|7.412764017000001|2|1.297043851|-0.085545751|-0.008177185|2|0.04508642|0.02192428|0.0|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|-0.002443797|-0.09493054|-0.434836855|1|0.073931688|0.908721232|0.6885713729999999|0|-0.0918007669999999|0.396635872|0.024315945|15.30924906|139.1570837|0.240808376|151.612258|-0.038224114|-1.949429829|-36.38913762|-24.06579196|73.10674676|0.477803802|-15.15175311|6.97753104|13.36189552|0.914989047|177.10114030000005|33.48483537|0.023120664|-275.39483110000003|1707.726604|14.55670345|0.0|1.0|1.0|3.0|4.84|0.13|-6.92|2.42|105.02|1.0|0.0|5.0|-4.35|-7.13|426.45|0.0|0.0|4.46e-05|19.0|7.55e-05|0.0322|2.5|0.0|1.2099999999999998e-07|-0.05691|5.8832|3.8322|652.09|323.53|0.2961|210.74|0.2597|0.1417|-0.15612|2495.0|0.03740877|-1424.247603|9.0|8.0348|8.0348
13b_a5|1|0|0|2.948625157|0.0|7.153833802|1|1.338814635|-0.142746146|-0.004573365|2|0.02468599|-0.006314305|0.0|0.0064510459999999|-0.104404004|10.94530329|-0.017963913|0.0066003869999999|-0.055701188|-0.357011244|2|0.03431921|0.8184221559999999|0.653356347|0|-0.0694958329999999|0.468748106|0.0138892369999999|8.980592802|14.41650822|0.168442764|108.9128108|-0.02636836|-1.344786367|-29.05440446|-17.04942469|53.91565742|0.455921715|-11.0239272|8.427551282000001|15.48959317|0.837970799|223.6695238|26.06641209|0.021552174|-199.2474147|1329.387016|13.93534415|1.0|1.0|1.0|1.0|2.97|0.17|-8.36|4.06|74.77|1.0|0.0|5.0|-4.24|-6.58|395.46|1.0|1.0|5.69e-05|0.0225|3.75e-05|0.0148|3.01|0.0|4.36e-09|-0.05177|4.6733|4.1793|672.43|296.66|0.5528|265.31|0.32779|0.3064|-0.17274|3.5881|0.035153|-1275.865034|0.11|6.9586|6.9586
A7701_a51|1|0|0|2.9690728930000003|0.0|6.605297921|0|1.390164251|-0.221071791|-0.002377784|2|0.031405229|0.070581466|2.087643036|0.008062393|0.058290286|10.93031118|-0.0299823629999999|0.00740235|0.036217274|-0.22798944|2|0.00552665|0.8092075540000001|0.688876851|1|-0.071384149|0.514530959|0.007404204|3.420720075|146.2104641|0.134885227|62.31656919|-0.030384547|-1.09384371|-15.23632002|-14.03756956|36.39998243|0.420350923|-6.485314917999999|5.137516673|8.863149921|0.7251817340000001|92.83996262|17.56790307|0.012504214|-276.3170672|632.4445105000001|5.776909381|1.0|1.0|1.0|1.0|2.66|0.06|-7.58|4.0|54.46|0.0|0.0|2.0|-3.95|-5.82|286.33|1.0|1.0|0.000111|0.0319|6.790000000000001e-05|0.0195|3.14|0.0|2.62e-08||||||||||||||25.0|7.6021|7.6021
9g_a24|1|0|0|2.931798469|0.0|7.273092596000001|0|1.427608366|-0.318471716|-0.00106361|2|0.0279797979999999|-0.162313932|0.0|0.0144065739999999|0.070915465|10.96318169|-0.02471184|0.013119312|-0.0273623029999999|-0.079421802|2|0.13372961|0.859302479|0.657503038|0|-0.064835725|0.383340003|0.01876163|9.283063574|174.88817269999998|0.132863247|65.73938109|-0.021297745|-0.788016565|-15.87288497|-10.53790724|41.36311977|0.427531635|-5.214049137|6.124370267000001|10.69818114|0.746821416|256.3375151|21.8662148|0.033884884|17.88521849|809.0499476|16.76589519|1.0|1.0|1.0|1.0|2.8|0.06|-6.43|2.93|72.28|0.0|0.0|3.0|-2.49|-7.17|302.33|1.0|0.0|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|3.720000000000001e-07|-0.03585|5.2521|4.2802|524.03|289.67|0.2444|236.07|0.4227399999999999|0.1023|-0.17806|2.9691|0.032630457|-984.497752|68.0|7.1675|7.1675
