molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
21b_a23|1|0.0|0.0|2|7.525639975|0|0|1.197963051|0.094654108|-0.005936474|-0.008526338|2|0.745297595|-0.326506055|0.01055698|-0.103470358|10.31321725|2|0.009872313|0.107996329|-0.069382957|2|0.7038407329999999|0.7717839409999999|0.131951284|0.8339434929999999|1|0.930728719|-0.0596425779999999|-41.81114831|-58.25915868|10.15224639|48.56114386|-0.034219814|86.65837165|0.812334718|-29.31080756|67.68046598|-23.98906534|51.9633947|0.458461834|-1223.442332|2531.041828|-16.81701905|8.773746105|6919.229053|-857.6679716|29.53101081|1506.081551|712.6737861|0.0|0.0|1.0|1.0|1.0|3.59|3.42|0.08|-7.84|3.92|4.2|2.6|1.0|1.0|33.0|5.0|-6.42|0.0|0.0|-5.22|6.06e-06|0.00273|3.7|0.0|-0.08401|4.0023|3.57|3.6237|-1761.498874|-1761.4722969999998|735.65|1247.38|0.2607|611.6|-1761.230923|0.2333|-0.15033|9.5312|-0.23434|13.2567|85.0|7.0691
47f_a18|0|0.0|0.0|0|7.03438793|1|1|1.251175676|-0.005500039|-0.005817448|-0.034211867|0|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|0|0.00531392|-0.071877686|-0.264839041|0|0.765824398|0.750610215|-0.009917608|0.780474694|0|0.838156881|-0.063824969|-54.18475173|-72.03501774|11.75478965|137.3980967|-0.0289997239999999|58.84834254|0.726550657|-46.00060733|86.11217859|-24.61956302|65.93954138|0.483843526|-1944.945479|2343.062749|-20.90098811|10.55465562|7870.103594|-1651.17806|33.88554232|2676.957843|1347.416568|1.0|1.0|1.0|1.0|2.0|4.87|0.0|0.34|-9.22|3.22|3.6|2.79|2.0|1.0|40.0|4.0|-6.4|0.0|0.0|-5.52|3.01e-06|0.00163|4.52|1.0|-0.04439|3.0964|8.13|3.0964|-1743.375413|-1743.346389|908.66|1602.99|0.5741|874.24|-1741.724929|0.5741|-0.12802|3.8532|-0.1724099999999999|4.4861|9.0|8.0458
GW6604_a52|0|2.944144148|0.0|0|6.605297921|0|0|1.427583999|-0.277102285|-0.002149879|-0.005328809|2|0.0|-0.085995143|0.007746755|-0.118272803|10.94914378|1|0.0070554269999999|-0.131886693|0.039867344|2|0.709088617|0.693399445|0.074868979|0.7550228990000001|0|0.87346455|-0.071850787|-35.51891876|-35.62691523|4.459510077|62.55188751|-0.029217264|0.2386028039999999|0.73529506|-17.55852148|44.37166117|-14.44334401|39.97842884|0.4597869779999999|-534.4037285|799.8313017999999|-7.13996301|6.2973559020000005|4168.525878|-264.17863140000003|19.64292268|726.7881391|359.1060668|1.0|1.0|1.0|1.0|1.0|2.68|1.76|0.0|-8.03|4.49|4.2|1.91|0.0|1.0|23.0|3.0|-5.95|0.0|1.0|-4.16|6.929999999999999e-05|0.0207|3.06|0.0|||||||||||||||||107.0|6.9706
5a_a50|1|0.0|0.0|2|7.927685046000001|1|1|1.3972442980000002|-0.203248487|-0.00148647|-0.017108794|1|2.475383677|-0.06986407|0.012640587|-0.256097122|10.93256969|2|0.01228899|0.028229556|-0.102607753|1|0.699970832|0.788709546|-0.132977171|0.847812674|1|0.969892876|-0.038932964|-20.77548565|-34.7974024|5.435098605|16.06582337|-0.022747617|60.04351409|0.66527517|-11.08625592|44.17662122|-12.13862875|26.21058426|0.4528093929999999|-521.9610361|1605.985157|-6.477439183|5.892775027000001|4770.917486|-278.5298849|18.24602704|784.5791628|462.1867149|1.0|0.0|1.0|1.0|0.0|3.5|3.28|0.14|-6.24|3.66|4.33|2.62|0.0|1.0|25.0|2.0|-5.83|0.0|1.0|-4.5|3.14e-05|0.0102|3.46|0.0|-0.02487|5.6146|3.39|4.0159|-1029.930364|-1029.905844|582.98|976.41|0.2735|455.34|-1029.734933|0.1156|-0.16659|3.9843|-0.19146|5649.0|4.1|5.3872
3h_a32|1|3.579396967|0.0|0|7.765993078999999|0|0|0.609420752|0.01077056|-0.005281944|-0.008243901|0|2.243113495|-0.269379119|0.002101838|-0.003152613|10.31100268|3|0.003284804|0.025035542|-0.071193103|0|0.84279263|0.7926338540000001|-0.169197453|0.834881529|1|0.87880263|-0.07183387|-44.97387528|-55.27575363|6.98327435|75.87946135|-0.027590124|0.0|0.7734940029999999|-28.15732254|62.63332945|-17.27367301|51.95714963|0.4089962629999999|-829.1363044|2911.160989|-10.81473143|8.107034244|5187.525619|-519.1071084|22.33200639|1071.936307|593.0848817000001|1.0|1.0|1.0|1.0|1.0|3.65|3.88|0.35|-8.47|8.11|6.24|2.64|0.0|1.0|26.0|3.0|-4.29|1.0|0.0|-6.15|7.140000000000001e-07|0.000273|6.12|0.0|-0.05318|3.5552|4.61|3.5552|-1790.6908030000002|-1790.663897|676.22|1127.45|0.2926|578.86|-1790.440663|0.2926|-0.1474099999999999|3.5952|-0.20059|5.8749|7.0|8.1549
17f_a50|1|0.0|0.0|2|7.934155233999999|1|1|1.349854916|-0.2208117919999999|-0.002205848|0.022892513|1|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|2|0.0129274519999999|-0.275290802|-0.247590736|1|0.758335704|0.7851209440000001|-0.132153434|0.8314734309999999|1|0.911458734|-0.047333916|-29.10566644|-46.03121141|10.09339793|54.44410182|-0.026836447|82.90209608|0.721122105|-17.89709978|55.9791334|-16.50175503|39.19906437|0.472769049|-874.5930167000001|1929.981543|-10.14694362|7.200480876|5579.97966|-537.7880119|22.88344084|1212.822364|652.6793116|1.0|1.0|1.0|1.0|0.0|3.81|2.97|0.26|-6.38|2.87|3.83|2.09|0.0|1.0|29.0|4.0|-6.64|0.0|1.0|-4.12|7.57e-05|0.0291|2.83|0.0|-0.0336399999999999|4.0664|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|1146.22|0.1708|564.52|-1218.966516|0.1708|-0.16784|6.1931|-0.20148|8.312999999999999|398.0|6.4001
9r_a24|0|2.950959457|0.0|0|6.605297921|0|0|1.353642494|-0.134192489|-0.004640179|0.013567512|3|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|1|0.008722018|-0.29065818|-0.179075526|3|0.786430472|0.7958149290000001|-0.120617935|0.841805128|0|0.8417158379999999|-0.0618978309999999|-41.49802275|-54.99020696|10.4302588|106.1180928|-0.025821921|89.36724924|0.6152148279999999|-27.82142546|70.79264457|-17.31173182|51.92828155|0.473403843|-934.8335183|958.7578093|-11.60626518|9.672636984|5501.824326|-626.7383196000001|28.13932796|1519.52371|670.2247423|1.0|1.0|1.0|1.0|1.0|3.53|3.04|0.22|-8.66|4.23|3.93|1.02|0.0|1.0|30.0|6.0|-6.83|0.0|0.0|-4.06|8.77e-05|0.0351|2.69|0.0|-0.04313|4.4722|1.82|4.2877|-1294.486221|-1294.451958|713.25|1199.71|0.3398|616.11|-1294.201456|0.0029|-0.1676099999999999|1.9698|-0.21074|3.0322|11.0|7.9586
3_a20 (SB-525334)|0|3.502142227|-0.08980269|0|6.880384082000001|0|0|1.183765089|-0.048050965|-0.005492814|-0.053897691|2|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|1|0.0033523629999999|0.002992397|-0.169090412|2|0.818922083|0.7186587|0.087932573|0.76423988|1|0.8756647679999999|-0.061128029|-34.52869143|-51.80299691|6.965173618|70.23182172|-0.029269046|0.0|0.784910502|-19.50382741|58.45718743|-16.53287135|41.49386505|0.457398769|-777.0449536|1782.992456|-9.33873414|5.943823875|4905.195832|-438.9205046|21.06338405|989.9790502999998|520.6749407|1.0|1.0|1.0|1.0|1.0|3.37|2.82|0.24|-8.39|5.2|4.69|1.69|0.0|1.0|26.0|4.0|-5.74|0.0|1.0|-4.73|1.88e-05|0.00647|3.74|0.0|-0.0671399999999999|4.9821|3.9|3.1728|-1086.585811|-1086.56485|605.71|1030.31|367.0|498.74|-1086.329436|0.1171|-0.13417|3.7291|-0.20131|4.8164|162.0|6.7905
17a_a10|0|0.0|0.0|1|7.535296702|2|2|1.3438501040000002|-0.218519541|-0.004333189|0.021150127|3|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|1|0.01029375|-0.132166258|-0.225935253|2|0.7019075779999999|0.76281504|0.029106767|0.8044827790000001|1|0.8538249840000001|-0.055423599|-39.18491085|-58.46202420000001|14.20303963|103.34686|-0.023625536|87.61514901|0.564726042|-27.70403316|76.48633670000001|-16.70343549|53.38795048|0.4918223679999999|-1052.3164359999998|1855.293376|-11.80945728|8.621193279|7078.918870999999|-743.9958084|29.57794442|1863.410498|911.2106544|0.0|1.0|1.0|1.0|0.0|3.8|3.66|0.33|-7.32|3.31|2.5|1.29|0.0|1.0|35.0|6.0|-7.43|0.0|1.0|-4.32|4.74e-05|0.0222|2.43|0.0|-0.04641|5.5285|3.95|3.9887|-1524.557372|-1524.52012|767.6|1326.24|0.2142|603.73|-1524.187115|0.0867|-0.16562|4.1012|-0.21203|5.3803|49.0|7.3098
14aa_a23|1|0.0|0.0|2|7.423568444|0|0|1.19796312|0.066582026|-0.005050361|-0.026892547|2|0.758549568|-0.287870566|0.013012022|-0.029037128|10.313217300000002|2|0.012103325|0.055934795|-0.074579388|2|0.725358161|0.75434493|0.055269665|0.8072028240000001|1|0.924108042|-0.052155763|-35.51947393|-51.83122853|12.26959478|51.68445972|-0.03159178|83.27171526|0.796659447|-24.18971469|61.21989213|-21.51484958|47.78906871|0.4930525229999999|-1140.287028|2263.821505|-14.65218978|8.000512184|6651.23042|-776.5660584|27.00633206|1431.335599|733.3886349999999|0.0|0.0|1.0|1.0|1.0|3.63|3.68|0.12|-8.16|4.4|4.63|3.45|1.0|1.0|32.0|4.0|-5.92|0.0|0.0|-5.55|2.81e-06|0.00123|4.31|0.0|-0.0708299999999999|3.5934|4.1|3.5934|-1708.5626|-1708.5422620000002|715.57|1231.11|0.4157|588.45|-1708.276011|0.4157|-0.1449|5.8286|-0.21573|8.3532|4.0|8451.0
16_a20|0|3.485659565|0.0|0|6.842683282|0|0|1.401259527|-0.014660441|-0.004705049|0.00695144|2|2.013871268|-0.254072625|8.23e-05|-0.061975089|10.93301779|1|0.001157852|0.211127741|-0.070208458|2|0.7582110409999999|0.7478675859999999|-0.085041518|0.809440795|1|0.915005572|-0.066137353|-43.51359744|-51.18223058|7.634605066000001|55.92018945|-0.029561375|3.46788153|0.780108103|-28.6288015|60.02453683|-19.44924762|51.14820251|0.464473378|-972.4623811|2161.751186|-12.79619894|8.166385503999999|5896.394536|-639.8099471|24.9314775|1246.573875|664.4562602999999|0.0|1.0|1.0|1.0|1.0|3.5|3.13|0.08|-10.52|6.38|5.46|2.2|0.0|0.0|31.0|4.0|-5.42|0.0|0.0|-5.66|2.17e-06|0.0008699999999999|4.69|0.0|-0.05909|5.9837|4.45|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|0.3431|554.41|-1275.636924|0.1958|-0.1481299999999999|4.7315|-0.20722|6.5609|26.0|7585.0
2_a27|0|0.0|0.0|2|6.605297921|0|0|1.402655014|0.09890645|-0.0065894809999999|-0.0609613559999999|2|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|1|0.00988756|-0.337316432|-0.21066171|2|0.639024713|0.796022385|0.137868605|0.8585302370000001|1|0.8468699609999999|-0.058444848|-29.42169804|-41.03489597|9.972342226|77.08713259|-0.029261411|53.58106492|0.6684621829999999|-14.81116546|52.43208086|-14.73047548|39.39404027|0.4424192289999999|-574.4885436000001|1270.627585|-7.415462877|5.312170441|4774.521748|-289.2030522|22.03636323|859.4181658|373.9912084|0.0|0.0|0.0|1.0|0.0|2.9|3.06|0.11|-5.84|2.43|2.49|2.42|0.0|2.0|24.0|4.0|-6.69|0.0|1.0|-3.7|0.0002009999999999|0.0638|2.18|0.0|-0.04933|4.1624|4.32|4.1624|-1043.821085|-1043.7984|538.57|906.48|0.3217|420.7|-1043.665151|0.3217|-0.16769|4.7049|-0.21702|6.8854|13.0|7.8861
1_a1 (SKF-104365)|0|0.0|0.0|1|7.535296702|1|1|0.626769342|0.011230812|-0.006055958|-0.01959813|1|0.0|-0.218014497|0.000663414|-0.10236005|10.33812228|1|0.002250781|-0.221214316|-0.123703409|1|0.57031697|0.7926983559999999|-0.015406451|0.857919181|0|0.8131557509999999|-0.067997692|-31.45099608|-37.55389489|6.18316314|86.42113499|-0.029524467|63.42504103|0.709744919|-14.547040099999998|46.32985169|-13.65596178|37.63415922|0.416807085|-450.6467387|1551.362941|-6.316296726|5.2735884010000005|4225.4765640000005|-208.4377919|19.24066156|634.9418316000001|297.2783688|1.0|1.0|1.0|1.0|0.0|2.97|2.68|0.12|-6.0|3.93|4.28|2.52|0.0|1.0|21.0|3.0|-6.01|0.0|1.0|-4.02|9.65e-05|0.0287|2.96|0.0|-0.03482|3.8901|3.45|3.8901|-1279.084677|-1279.060907|491.18|809.96|0.2178|358.09|-1278.971649|0.2178|-0.16142|4.5773|-0.19624|6.9338|1.6|5.7959
47u_a18|0|0.0|0.0|0|7.03438793|1|1|1.251177393|0.039883149|-0.010219187|-0.0872206669999999|0|0.0|-0.633589579|-0.000829573|0.031337464|10.94702032|0|0.00082284|0.0121925089999999|-0.126628013|0|0.664796402|0.7517870059999999|-0.0112778039999999|0.7960273840000001|0|0.741066474|-0.090364489|-62.99873374|-64.32800179|14.42377665|180.5187465|-0.0344062|77.59162925|0.721837463|-43.92035521|79.06741651|-23.98671253|77.42251040000001|0.483819806|-1415.216039|1415.590236|-16.72263667|9.18142206|6837.350959|-986.6355633|33.23007431|1960.574384|818.9389171|0.0|0.0|1.0|0.0|2.0|3.98|0.0|0.19|-8.2|3.15|3.02|2.95|1.0|1.0|34.0|4.0|-6.31|0.0|0.0|-4.98|1.04e-05|0.00472|3.9|0.0|-0.06392|3.1186|9.34|3.1186|-1510.182477|-1510.153552|738.53|1282.66|0.5849|646.45|-1509.771642|0.5849|-0.12717|4.4624|-0.19109|5.8058|1.97|5.7055
26_a20|0|0.0|0.0|1|6.842683282|0|0|1.4165417530000002|-0.000846851|-0.00578453|-0.104520106|2|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|1|0.003149352|0.249416844|0.0346782989999999|2|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|1|0.79337253|-0.0862808009999999|-58.21621279|-55.81998701|8.604974082|139.417676|-0.0327795789999999|80.47551422|0.7848887259999999|-39.28020352|65.85953426|-22.11735334|66.82118688|0.472355054|-1172.219727|2534.075607|-14.92323356|7.598632688999999|6221.067002000001|-790.9313788|28.17896678|1493.485239|712.1606951|1.0|1.0|1.0|1.0|1.0|3.42|3.07|0.08|-9.18|4.5|4.62|2.47|0.0|1.0|32.0|4.0|-6.28|0.0|0.0|-5.02|9.51e-06|0.00399|3.63|0.0|-0.05097|4.8421|4.97|3.8894|-1352.315376|-1352.277633|715.27|1211.34|0.2081|543.96|-1352.036122|0.0814|-0.16129|3.8173|-0.21226|4.8742|131.0|6.8827
3e_a32|1|3.501917045|0.0|0|7.773594467000001|0|0|0.609420788|0.015619823|-0.006553709|-0.058503168|0|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|3|0.002004382|-0.1046390059999999|-0.076494363|0|0.8315372|0.8046468659999999|-0.061561535|0.85921771|1|0.8681696109999999|-0.073411249|-39.56206964|-53.92151824|6.69516884|71.04473954|-0.030786645|0.0|0.7752553659999999|-21.32040233|60.86894767|-16.59123638|46.25723848|0.4513338939999999|-647.0582188|1732.3689949999998|-8.941186293|5.863649531|4827.877259000001|-348.70626539999995|21.40099522|834.6388134|421.3548777|1.0|1.0|1.0|1.0|1.0|3.33|3.04|0.24|-6.92|6.8|5.24|1.94|0.0|1.0|23.0|3.0|-5.2|0.0|0.0|-5.18|6.6e-06|0.00225|4.47|0.0|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|0.2914|456.76|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|5.6928|8.0|8.0862
3i_a32|1|2.417426304|-4.547725143|0|7.78113851|0|0|0.6094207970000001|-0.157360524|-0.012358668|-0.363243817|0|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|0|0.565740817|0.833699527|-0.337053202|0.902293804|1|0.893827987|-0.093279684|-49.17963359|-59.72706743|8.064907632|55.97682661|-0.044627482|0.201037767|0.77072347|-25.92886531|71.27609889|-23.52884474|57.24454122|0.422644726|-776.4518766|2141.3084710000003|-12.4050588|5.826629089|5656.349227000001|-409.3669403|30.52825775|1007.432506|318.0257595|1.0|0.0|1.0|1.0|1.0|3.1|2.49|0.13|-6.96|6.76|6.29|2.09|0.0|1.0|24.0|6.0|-5.53|1.0|0.0|-5.16|6.85e-06|0.00251|4.23|0.0|-0.06518|3642.0|3.38|3642.0|-1891.833327|-1891.811327|530.5|876.0|0.4765|418.24|-1891.738614|0.4765|-0.1476|2494.0|-0.21278|3.8572|6.0|8.2366
EW7203_a60|0|0.0|0.0|0|7.412764017000001|2|2|0.604984431|0.025672274|-0.00698487|0.0075638519999999|2|0.0|-0.377182982|0.003099827|0.03824498|10.31162855|1|0.0036417359999999|-0.1696249719999999|-0.049287858|1|0.80330079|0.822401103|0.002441966|0.8839272779999999|0|0.8860751579999999|-0.076068195|-49.19385637|-62.23028092|13.03554647|73.67602619|-0.036566012|0.0|0.766837077|-31.81402579|73.82739839|-23.64750675|62.22940284|0.497298165|-1182.375337|1660.077477|-15.29301513|8.310125852|6403.777228|-764.6507562999999|30.83771958|1541.885979|666.0036144999999|1.0|0.0|1.0|1.0|2.0|4.75|3.21|0.13|-6.7|3.87|2.6|2.17|0.0|1.0|31.0|4.0|-6.35|0.0|0.0|-4.82|1.53e-05|0.0065|3.59|0.0|-0.06188|5.0166|3.64|3.5192|-1668.025575|-1667.993536|678.83|1166.44|0.2385|546.85|-1667.78681|0.0448|-0.1446599999999999|1.7676|-0.20654|2.5159|9.0|8.0334
14y_a23|1|0.0|0.0|2|7.423568444|0|0|1.197960595|0.0600764409999999|-0.005875443|-0.022719307|2|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|2|0.007229683|0.07646106|-0.069023218|2|0.719722236|0.802520527|0.137426346|0.8668730109999999|1|0.925252932|-0.057809342|-39.9727336|-55.74067298|13.00274534|51.68445972|-0.034303507|82.29531392|0.78322549|-27.63946733|67.16839951|-23.71943531|52.97547894|0.486730407|-1114.8134599999998|2336.815247|-16.40099384|8.213390641|7320.809595999999|-770.8467102999999|30.28429949|1423.362076|665.6233736|0.0|0.0|0.0|1.0|1.0|3.41|3.49|0.05|-8.57|4.64|5.32|3.99|1.0|1.0|32.0|4.0|-5.8|0.0|0.0|-6.13|7.37e-07|0.000354|4.83|0.0|-0.08374|3.6413|4.73|3.6413|-2549.104894|-2549.091817|713.1|1217.48|444.0|585.2|-2548.8917260000003|444.0|-0.14942|4.8799|-0.2331599999999999|6.5205|4.0|8.4225
21_a47|1|0.0|0.0|1|6.86171134|0|0|1.408713027|0.072733799|-0.010650348|-0.13650463|2|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|1|-0.004332497|-0.090969103|-0.1049885469999999|2|0.612295986|0.826796636|-0.080213904|0.8856299320000001|1|0.70582155|-0.082614966|-46.63227351|-53.76411184|12.83540744|166.049938|-0.033866638|47.95893876|0.6448452960000001|-26.32173133|70.10126935|-19.11612865|59.46768095|0.463113582|-860.2257893999999|1402.202743|-10.79015808|7.071346534|6103.311635|-485.55711339999993|29.64451905|1334.003357|482.9384172|0.0|1.0|1.0|1.0|2.0|3.29|3.32|0.1|-7.7|2.94|4.93|2.97|0.0|1.0|29.0|6.0|-6.58|0.0|0.0|-4.32|4.84e-05|0.0191|3.0|0.0|-0.06339|3917.0|4.43|3917.0|-1375.061089|-1375.028093|583.37|1014.33|0.2249|441.93|-1374.858663|0.2249|-0.16158|3.6767|-0.2249699999999999|4.9172|5.0|8.3
22_a47|1|0.0|0.0|1|6.86171134|0|0|1.408617385|0.048272293|-0.010579222|-0.150248628|2|1.016903613|-0.507802654|-0.006808306|-0.075111395|10.95023117|1|-0.004332497|-0.077468004|-0.1049885469999999|2|0.612295986|0.831122912|-0.077787113|0.890264057|1|0.698649132|-0.080744803|-47.64347429|-52.67991531|13.07198749|177.81209280000002|-0.031744149|54.21581266|0.6096864479999999|-28.11203407|71.28682035|-18.73063655|60.71546178|0.4614909829999999|-842.8786448999999|1494.441201|-11.05201291|6.9553262170000005|6107.923371|-497.3405809|30.72175314|1382.478891|482.9384172|0.0|1.0|1.0|1.0|2.0|3.31|3.16|0.1|-7.69|3.07|4.85|2.97|0.0|1.0|29.0|6.0|-6.58|0.0|0.0|-4.38|4.16e-05|0.0164|3.0|0.0|-0.0612399999999999|4.7954|4.4|4017.0|-1375.05033|-1375.021925|605.12|1027.32|0.3367|466.95|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|5.7009|1.0|9.0
7f_a10|0|0.0|-4.8022906380000006|1|7.535296702|1|1|1.240141822|0.103083789|-0.011104817|-0.2347037789999999|2|0.740070757|-0.5663456689999999|0.00189949|-0.000498274|10.92948443|1|0.0030999659999999|-0.309622111|-0.058093287|2|0.5371733989999999|0.796084921|-0.009545801|0.8499946070000001|1|0.931773786|-0.064238302|-35.78096407|-53.02456669|4.441786155|38.0022453|-0.03645808|0.3440879|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|0.402568457|-954.4422004|2375.702381|-11.31122804|6.115784565|7070.755931000001|-531.6277179|24.71113795|1161.423484|527.8079877|1.0|0.0|1.0|1.0|0.0|3.37|2.97|0.23|-8.13|5.07|6.57|2.64|0.0|1.0|30.0|7.0|-5.47|1.0|0.0|-5.6|2.52e-06|0.00103|4.7|0.0|-0.0613|5.7757|4.93|3.6256|-1442.216293|-1442.200124|597.28|1034.38|348.0|426.07|-1442.001311|0.0191|-0.15627|2.2631|-0.2175699999999999|3.2524|141.0|6.8508
A8301_a51|0|0.0|0.0|1|6.86171134|0|0|1.197963627|0.0245770529999999|-0.00449765|-0.028789626|2|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|1|0.007083041|0.135886548|-0.0357324579999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|0.750630149|1|0.934739895|-0.055295165|-35.90764428|-50.67621589|5.293803823|42.37868986|-0.032775831|78.46116212|0.854959635|-23.3177516|56.90163721|-21.28401067|41.20144811|0.4799553379999999|-1064.200534|2461.663545|-13.82143785|6.890532887999999|6401.6494600000005|-691.0718926|24.89475504|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.49|3.5|0.04|-9.38|5.5|5.52|3.35|1.0|1.0|31.0|3.0|-5.31|0.0|0.0|-5.93|1.17e-06|0.000495|5.02|0.0|||||||||||||||||12.0|7.9208
18_a3|0|2.897754472|0.0|0|6.605297921|0|0|1.43179288|-0.256375952|-0.003487792|-0.021283637|3|1.742872103|-0.122072724|0.0057881999999999|0.042606196|10.96965878|1|0.005799063|0.150826737|-0.035611069|3|0.7226687409999999|0.714658751|0.0355413979999999|0.784960175|1|0.8419576209999999|-0.069839069|-31.07331853|-37.67445366|6.1383958|70.31739201|-0.031753312|0.0|0.682492203|-13.82537222|48.19055867|-14.12792012|37.21171433|0.483376636|-452.0934439|703.8534116000001|-6.285899403999999|5.293627315|3928.183499|-201.1487809|20.70048575|662.4155441|270.539096|0.0|1.0|1.0|1.0|1.0|2.62|1.81|0.0|-6.83|3.42|3.08|0.93|0.0|1.0|21.0|4.0|-6.7|0.0|1.0|-3.27|0.000537|147.0|1.79|0.0|-0.05769|3.9765|1.85|3.9765|-889.9619321|-889.9402005000001|482.41|784.04|0.3326|330.54|-889.850598|0.3326|-0.1641099999999999|2.6366|-0.2218|3.3664|0.03|7.5229
12s_a36|0|3.486136149|0.0|0|7.412764017000001|2|2|1.297044029|-0.057853364|-0.007059109|-0.045035034|2|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|1|0.003962098|0.063448144|-0.104118159|1|0.90414347|0.8060798779999999|-0.118671653|0.856677627|0|0.8303378090000001|-0.07216709|-46.58030248|-64.57958827|12.55883918|109.5085883|-0.035868226|10.23927133|0.754198383|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|-1227.012177|2294.468358|-14.94294208|7.545963801|5890.905249|-791.9759303|30.69639722|1626.909053|662.0530478999999|1.0|0.0|1.0|0.0|2.0|4.85|0.0|0.17|-6.97|3.24|2.19|2.24|0.0|1.0|30.0|4.0|-6.55|0.0|1.0|-4.3|5.05e-05|0.02|3.04|0.0|-0.04908|3.8751|3.48|3.7604|-1272.270833|-1272.236664|683.24|1150.67|0.4501|523.72|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|8.7738|9.0|8.0458
17_a47|1|3.011740664|0.0|0|6.605297921|0|0|1.4168589319999998|-0.181485377|-0.003764469|-0.019259259|3|1.699575434|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|1|0.004477366|-0.180898239|-0.0184347939999999|3|0.8007970640000001|0.75807704|-0.034891905|0.814790949|1|0.852282407|-0.07185129|-43.82821253|-50.62550618|7.87914003|90.10552332|-0.02987808|0.0|0.7457517659999999|-26.73455447|60.33408274|-18.22518223|51.70735256|0.46147021|-911.2591113|1573.836082|-11.11708872|7.055517075|5854.9736840000005|-555.8544359|24.43867122|1221.9335609999998|630.8611986000001|1.0|1.0|1.0|1.0|2.0|3.44|2.39|0.08|-10.1|5.12|5.44|2.26|0.0|0.0|30.0|4.0|-5.83|0.0|0.0|-5.21|6.11e-06|0.0024|4.03|0.0|-0.04873|4.2784|3.07|4.2784|-1254.985125|-1254.943823|656.78|1127.7|0.4308|477.67|-1254.737546|0.4308|-0.17606|3.4454|-0.22479|5.6949|5.0|8.3
