molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|FNSA3|PBF|FPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50
6_a47|0.0|0|0|0.0|0.0|0|0|1.304328257|0.0|0.011739916|-0.008723045|0.0|-0.1738997619999999|2|0.042276423|-0.14404966|-0.010708889|0.051455447|10.93671042|0.0402365489999999|0|-0.0094242819999999|-0.302730533|-0.04324355|-0.459934519|2|0.701994505|0.062425042|0.84654143|-0.080118846|0.446564415|0.009820713|101.7290544|0.158081588|-0.036834143|-28.411587800000003|2.885749555|0.0|-1.547034008|-19.96679614|48.75381069|456.3812788|-838.6054381|1577.98246|-10.82346202|0.205609194|0.6832388209999999|25.13472712|0.0154005|469.7495559|8.348196185|1.0|1.0|1.0|2.0|0.05|22.0|-9.06|6.27|58.04|3.48|2.0|106.47|0.0|3.0|-6.02|27.0|4.0|-5.02|1.0|4.59|-5.79|9.53e-07|0.000362|1.63e-06|5.06|0.0|8.71e-10|-0.05354|4.69|-1608.684886|-1608.652005|576.56|990.85|333.32|0.2536|0.30468|-1608.50108|0.2119|-0.1544|3.2606|-1608.554019|13.0|7.9
12am_a36|0.0|1|0|3.340519946|-4.723487246|0|2|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|-0.297354748|2|0.044036281|0.122824831|-0.011700732|-0.050505733|10.9602097|-0.037654321|1|-0.007897954|0.345949079|-0.3344729369999999|-0.6080522279999999|1|0.647732719|-0.05754717|0.885733922|-0.091472759|0.305015372|0.017590648|128.69607109999998|0.185013456|-0.045928425|-56.3667958|8.395550408|1.038361162|-2.480134939|-31.72964526|75.34643812|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|0.211665165|0.940085891|40.24894481|0.020179019|672.4630346|13.94067198|1.0|1.0|0.0|2.0|0.17|17.0|-7.14|4.04|78.43|2.04|2.0|130.43|0.0|7.0|-5.2|34.0|8.0|-6.4|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|3.86|1.0|7.24e-08|-0.0569799999999999|4.86|-1645.205296|-1645.169789|714.21|1206.77|321.15|0.4894|0.40752|-1644.952145|0.2987|-0.15658|5.9258|-1645.016323|0.06|7.2218
2_a1|0.0|0|0|0.0|0.0|1|1|1.348828131|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|1|0.0409444439999999|-0.1056298369999999|0.001576763|-0.0619710709999999|10.9520472|0.101798469|1|0.003205156|-0.237981258|-0.326716897|-0.422863867|1|0.571324013|0.1766333219999999|0.8571146190000001|-0.0622285999999999|0.220315042|0.011282631|6.281701359|0.191789935|-0.026492726|-16.00805425|2.337413146|84.54541681|-0.927245426|-12.05838656|33.45925305|367.8635872|-422.0435297|1378.496713|-5.488475744|0.305595997|0.6619695520000001|17.36508791|0.017741989|299.6692382|8.075415099999999|1.0|1.0|1.0|0.0|0.18|17.0|-6.18|4.12|30.71|2.49|0.0|79.77|0.0|2.0|-3.06|21.0|3.0|-6.04|1.0|3.21|-3.78|0.000871|243.0|0.000167|2.76|0.0|6.64e-07|-0.02966|3.31|-920.2093796|-920.184721|489.42|807.98|303.31|0.2991|0.7007899999999999|-920.078239|0.2991|-0.1686|3.5853|-920.123726|5.8|5.2366
12e_a40|0.0|0|0|0.0|0.0|1|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|5.4161004020000005|-0.262526337|0|0.04020202|0.174870826|-0.013162335|0.130516751|10.31197242|-0.192362496|2|-0.014780739|0.292184471|0.172778196|-0.520457262|0|0.889386453|-0.279310345|0.858770467|-0.132226452|0.284429447|0.015096495|206.0119599|0.220121216|-0.048387621|-36.19867792|4.4490161310000005|0.0|-1.596791495|-26.26807189|79.97685498|423.3709264|-866.8463724999999|694.2415706|-14.26008524|0.209181178|0.966435355|33.21629575|0.021118537|348.3847394|11.46456937|1.0|0.0|0.0|2.0|0.0|20.0|-6.04|4.84|98.89|2.93|2.0|95.8|0.0|2.0|-6.53|24.0|4.0|-5.26|1.0|3.98|-5.64|2.98e-07|0.000113|2.27e-06|4.72|0.0|9.14e-07|-0.07296|4.66|-2248.276958|-2248.244231|552.91|918.38|409.82|0.4494|0.6826|-2248.154966|284.0|-0.12616|2.5946|-2248.206714|1.17|5.9318
5b_a50|0.0|0|1|0.0|0.0|2|1|1.397278957|4.190114953|-0.253064589|-0.00141071|5.82008293|-0.003549558|1|0.034845679|-0.052494624|0.012641727|-0.137595558|10.9325725|-0.113846154|2|0.012290091|-0.0873662269999999|-0.175158017|-0.140506919|1|0.693611382|-0.1866330389999999|0.855527513|-0.041157676|0.271653991|0.012204641|6.656963127999999|0.041393519|-0.02140774|-15.78596849|3.149876031|60.5565203|-0.8563096170000001|-10.87564575|27.10933752|486.9950914|-435.0258302|1452.442728|-5.525088972000001|0.411250953|0.8058479690000001|18.47246431|0.023005632|409.0289917|11.68741316|1.0|1.0|1.0|0.0|0.1|20.0|-5.86|4.02|35.64|2.4|0.0|96.89|0.0|2.0|-3.48|24.0|2.0|-6.03|1.0|3.11|-4.19|0.000335|105.0|6.47e-05|3.06|0.0|1.37e-06|-0.0256899999999999|2.81|-990.6114185|-990.5849031|547.35|922.49|308.25|0.2749|0.4270899999999999|-990.43875|0.1094|-0.16683|4.4181|-990.487545|12.23|4.9126
18_a10|0.0|0|0|0.0|0.0|1|2|1.243178376|2.142254323|-0.182332901|-0.00309846|5.733341277|0.0307177839999999|2|0.035770975|-0.092424959|0.009941402|-0.052165302|10.92966688|-0.0280813039999999|1|0.010573165|-0.144233311|-0.143149563|-0.220292492|2|0.7155022459999999|-0.0507442929999999|0.832812971|-0.0575419659999999|0.656664457|0.019095409|40.99617452|0.114447045|-0.024889861|-30.63863373|7.692822451|123.3621791|-1.368942347|-15.79795381|48.64284759|562.0732377|-868.8874593|2137.914113|-10.02718922|0.358384456|0.876275815|24.62214943|0.020666062|713.2632062000001|13.11704755|0.0|1.0|1.0|0.0|0.32|21.0|-7.88|4.66|62.06|2.14|1.0|119.81|0.0|5.0|-4.48|31.0|5.0|-6.34|1.0|3.67|-4.77|3.34e-05|0.0138|1.7100000000000002e-05|3.49|0.0|1.32e-08|-0.0495699999999999|2.65|-1336.433782|-1336.404041|687.19|1181.5|326.47|0.2962|0.37729|-1336.126835|0.1637|-0.15735|4.7596|-1336.185978|0.13|6.8861
3j_a32|0.0|1|1|3.564417045|0.0|0|0|0.609420782|0.0|0.0053427669999999|-0.006580847|6.3044488020000005|-0.017889768|0|0.037373737|-0.029763115|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|0.001173363|-0.055211759|-0.097980957|-0.528541012|0|0.812195122|-0.084553991|0.8884057059999999|-0.070289671|0.27811778|0.013773753|47.55031019|0.134898055|-0.030815085|-26.79963418|3.885056172|0.0|-1.140158136|-16.36574867|44.64569478|459.4516326|-605.5327007000001|1778.1826620000002|-8.691773249|0.251226|0.812452828|21.85672669|0.015301673|398.2788055|8.126647477|1.0|1.0|1.0|1.0|0.24|19.0|-6.69|4.93|110.94|1.94|1.0|95.74|0.0|3.0|-5.92|23.0|3.0|-5.6|1.0|4.09|-4.8|1.21e-06|0.0004089999999999|1.58e-05|3.89|0.0|2.03e-07|-0.05361|3.02|-1671.507439|-1671.479105|564.55|934.19|354.42|0.3005|0.7028|-1671.351322|0.3005|-0.14498|3.6238|-1671.402462|8.0|8.0969
15_a10|0.0|0|0|0.0|0.0|1|1|1.277647202|2.124460476|-0.166303336|-0.0027892409999999|5.4161004020000005|0.035396617|2|0.0353864729999999|-0.0729795729999999|0.009882584|-0.055918786|10.92966702|-0.05940848|1|0.009514122|-0.1157120169999999|-0.136323668|-0.208590561|2|0.682616223|-0.105662909|0.863438637|-0.059234364|0.710970489|0.018614889|33.67392858|0.084473199|-0.025240716|-26.33385303|6.61142847|108.7226878|-1.186313662|-15.04246823|46.39507481|545.6177511|-706.9960069|2288.954984|-8.964715924|0.353587352|0.767351752|23.27068984|0.020932674|563.875765|12.47504566|1.0|1.0|1.0|0.0|0.23|21.0|-8.3|4.72|52.83|2.53|2.0|111.21|0.0|5.0|-4.48|28.0|4.0|-6.07|1.0|3.83|-4.81|3.32e-05|13.0|1.56e-05|3.68|0.0|5.01e-09|-0.05243|3.12|-1604.08794|-1604.057542|641.98|1086.19|326.3|0.4553|0.41458|-1603.851644|0.1647|-0.1574|4.5192|-1603.907391|33.0|7.4815
12z_a30|0.0|0|0|0.0|0.0|0|2|0.604983642|0.0|-0.1155022219999999|-0.008819424|5.351858133|-0.026703371|2|0.040566449|0.034848862|0.003529389|0.018796341|10.31162784|-0.045463448|1|0.005111479|0.05890953|-0.207153446|-0.39205163|1|0.8397577820000001|-0.077335468|0.855880335|-0.071429418|0.315493739|0.030875938|54.40462246|0.167079923|-0.034034824|-52.13870496|14.93669572|0.0|-1.939984979|-23.67231332|71.1566605|579.3226647000001|-1349.321859|2435.831516|-16.464854199999998|0.3691601439999999|0.950863559|37.52507564|0.029109145|792.3440337000001|20.24634493|1.0|1.0|1.0|1.0|0.21|17.0|-6.83|2.63|100.11|2.2|2.0|140.26|0.0|7.0|-5.61|33.0|6.0|-6.39|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|1.47e-07|-0.04679|3.34|-1804.814868|-1804.785911|739.33|1266.9|360.02|0.1855|0.5513100000000001|-1804.51674|0.1441|-146.0|7.0446|-1804.581882|44.0|7.3615
14a_a23|0.0|0|1|0.0|0.0|2|0|1.197964042|3.39397765|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|2|0.042992424|0.0446402609999999|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|0.011363191|0.083206288|-0.137733142|-0.446724057|2|0.72792508|-0.123790952|0.816237166|-0.055677662|0.225448915|0.019504497|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|7.800158102999999|80.54176247|-1.606503401|-21.61564087|47.54437201|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|0.8602383659999999|27.68542751|0.016707951|601.8533922|10.56592489|1.0|1.0|1.0|1.0|0.05|26.0|-7.41|4.02|105.02|3.03|2.0|120.28|0.0|5.0|-5.47|30.0|4.0|-6.27|0.0|3.37|-4.96|3.38e-06|0.00139|1.1e-05|3.58|0.0|3.92e-08|-0.07379|3.47|-1629.928331|-1629.90669|665.5|1134.02|334.02|0.3764|0.6289100000000001|-1629.690316|0.3764|-0.15002|5.8775|-1629.748476|3.0|8.5498
18c_a22|0.0|0|0|0.0|0.0|1|0|1.194229067|1.804590026|-0.191807441|-0.003749104|4.727387819|0.013131848|2|0.038137255|-0.044828537|0.005449965|0.009519672|10.31286086|0.006275578|1|0.005597023|-0.081550274|-0.143402172|-0.305378181|2|0.7290394929999999|0.010828071|0.8287956870000001|-0.057956428|0.5003904610000001|0.019843706|30.63947336|0.068926461|-0.028825841|-36.55965924|9.49723261|15.22791009|-1.52776956|-19.94201893|53.82294919|644.1264387|-1056.927003|2574.178324|-13.79609783|0.317309976|0.914766316|29.21094233|0.0215181079999999|779.8043336000001|14.88645273|1.0|1.0|1.0|1.0|0.08|27.0|-9.46|4.98|124.4|1.47|1.0|136.36|0.0|6.0|-5.8|34.0|5.0|-6.63|1.0|3.72|-5.1|1.6e-06|0.000739|7.98e-06|3.5|0.0|3.4299999999999995e-10|-0.07207|3.5|-1783.562578|-1783.5397829999995|707.08|1249.84|333.1|0.2996|0.4609|-1783.277296|0.0817|-0.15158|1.2938|-1783.340519|26.0|7585.0
6b_a31|0.0|1|0|3.404988662|0.0|0|1|0.610136262|0.0|0.052690797|-0.016070861|5.733341277|-0.178758575|0|0.037803618|0.11647286|-0.011483229|-0.032090772|10.31169819|-0.053655833|2|-0.008439437|0.1978523089999999|-0.004825446|-0.57983695|0|0.838789705|-0.084489161|0.841537966|-0.12081047|0.146652651|0.032992761|159.79549319999998|0.372146926|-0.045675611|-47.81835367|12.28107483|101.4993391|-2.055402513|-27.86719323|93.83704414|383.0600707|-1254.023695|2063.736075|-17.0020813|0.254079586|0.925676135|37.35947255|0.024142162|536.6368656000001|14.72939894|1.0|1.0|1.0|2.0|0.1|22.0|-7.33|4.0|131.36|1.36|1.0|109.69|0.0|4.0|-5.63|29.0|5.0|-6.5|1.0|3.3|-4.66|2.34e-06|0.000947|2.18e-05|3.2|0.0|4.67e-08|-0.05835|4.61|-1652.671944|-1652.635711|637.06|1077.19|376.29|0.4967|0.7013199999999999|-1652.44739|0.4967|-0.13345|5.9085|-1652.505041|54.0|7.2676
13_a1|0.0|1|0|3.409865599|0.0|0|1|1.430073963|0.0|-0.046530797|-0.012199718|5.351858133|-0.144782061|1|0.036382114|0.1129747169999999|-0.008672236|-0.0594321759999999|10.94989555|-0.084271845|1|-0.005924486|0.1769162319999999|-0.120034915|-0.485427571|1|0.87703849|-0.150485437|0.825117597|-0.111667908|0.207843387|0.033737733|148.7311076|0.320539533|-0.040302516|-36.08180773|11.41059871|528.3795274|-1.813613202|-23.43842502|84.56244352|395.1486144|-1054.729126|1786.445642|-13.63090514|0.291737016|0.912824292|33.09282789|0.026679865|505.2124255|15.51600461|1.0|1.0|1.0|2.0|0.09|23.0|-7.94|3.87|80.26|1.74|1.0|104.88|0.0|4.0|-4.29|28.0|5.0|-6.48|1.0|3.23|-4.34|5.16e-05|0.0192|4.58e-05|2.94|0.0|1.14e-08|-0.04962|3.17|-1238.395767|-1238.367298|613.52|1035.04|359.55|0.5339|0.65363|-1238.174491|0.3535|-0.13921|2.7595|-1238.22919|0.26|6585.0
20_a31|0.0|1|1|3.3852303|0.0|0|0|0.609420757|0.0|0.0469387759999999|-0.009722467|5.733341277|-0.057200812|0|0.03995614|-0.013040402|-0.003484915|-0.020082435|10.31100269|-0.078213611|3|-0.001662219|-0.023477148|-0.1534110109999999|-0.594513619|0|0.788133615|-0.131662689|0.912372776|-0.085849869|0.246878555|0.019334605|64.42171513|0.2045729339999999|-0.033537774|-43.27297051|7.592555532|75.10345696|-1.542737604|-21.01650877|65.91404723|498.4558574|-966.7594033|1758.762093|-13.1700345|0.289292958|0.86775525|29.5712685|0.019624081|557.1050635|12.29746712|1.0|1.0|1.0|2.0|0.26|19.0|-7.65|4.38|140.04|1.1|1.0|110.47|1.0|7.0|-5.91|27.0|4.0|-6.39|1.0|3.6|-4.44|1.24e-06|0.000493|3.66e-05|3.29|0.0|2.23e-08|-0.06065|4.78|-1880.768349|-1880.734655|666.67|1113.19|350.43|0.2011|0.7036600000000001|-1880.538664|0.2011|-0.1483|3.7403|-1880.599777|8.0|8.0862
13b_a30|0.0|0|0|0.0|0.0|0|2|0.604984129|0.0|0.112353041|-0.011016128|5.351858133|-0.118776867|2|0.041728395|-0.035340334|-0.003436924|0.042845487|10.31162842|-0.0463169629999999|1|-0.002215642|-0.062905093|0.006103754|-0.564815317|1|0.841060094|-0.0771674659999999|0.892104517|-0.109962789|0.3529073379999999|0.018555474|385.2420923|0.305898198|-0.042850934|-51.76819834|8.459192992|105.341977|-2.271099499|-28.93268471|86.77473353|468.6532296|-1533.432289|2319.48655|-19.53516918|0.1997091339999999|0.8334321|36.15271139|0.017174033|713.7769663|11.59580043|1.0|1.0|0.0|2.0|0.13|17.0|-6.19|1.72|124.74|2.06|1.0|135.37|0.0|6.0|-5.01|32.0|5.0|-7.05|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|2.74|0.0|6.520000000000001e-07|-0.05434|4.54|-1744.492044|-1744.446479|721.48|1210.94|353.68|0.2783|0.32563|-1744.2179010000002|0.1415|-0.14879|3.8495|-1744.281763|26.0|7.5901
19i_a38|0.0|1|0|3.169368622|0.0|0|2|1.297043925|0.0|-0.125335237|-0.008447598|5.351858133|-0.115864198|2|0.043197531|0.08414367|-0.006877664|-0.074033381|10.96052467|-0.053762162|1|-0.004358975|0.215263198|-0.250781298|-0.430016467|1|0.653741315|-0.087904124|0.892249657|-0.08347616|0.4748744179999999|0.022576308|137.7658863|0.252841593|-0.040770109|-42.53502816|8.479305267|10.71501217|-2.038505453|-24.98593175|64.99417804|457.89548719999993|-1249.2965869999998|2335.0953870000003|-15.31261014|0.258076158|0.800346329|33.67721904|0.022159015|593.6088758|13.5801364|1.0|1.0|1.0|3.0|0.14|17.0|-7.12|3.11|81.23|2.78|1.0|125.65|0.0|5.0|-4.25|31.0|5.0|-6.81|1.0|3.04|-4.33|5.68e-05|0.0238|4.67e-05|2.88|0.0|7.599999999999999e-08|-0.0564799999999999|3.66|-1431.415351|-1431.384243|641.31|1101.03|343.17|0.2156|0.4342|-1431.181148|0.1886|-0.14872|6.6636|-1431.239177|13.0|7.9031
19e_a38|0.0|1|0|3.376977671|0.0|0|2|1.297043576|0.0|-0.082311936|-0.007550899|5.351858133|-0.10490608|2|0.04508642|0.021678225|-0.001197042|-0.104569193|10.94917392|-0.038386106|1|0.000347207|0.045449529|-0.191751024|-0.436305701|1|0.723755855|-0.064035403|0.89459881|-0.083623427|0.552393659|0.02118651|118.734325|0.223437407|-0.03783113|-46.37503972|9.619015829|16.39385667|-2.042881001|-25.49088538|70.62168376|523.2534216|-1376.50781|3426.997928|-17.17594064|0.250809026|0.871249918|34.02454948|0.020114756|696.3887025|13.55346651|1.0|1.0|1.0|3.0|0.12|17.0|-7.28|3.09|81.23|2.75|2.0|135.78|0.0|6.0|-4.94|32.0|4.0|-6.39|1.0|3.3|-4.72|1.15e-05|0.0049|1.89e-05|3.55|0.0|5.27e-08|-0.05139|4.08|-1409.582478|-1409.547647|685.34|1183.12|321.31|0.3948|0.41961|-1409.315831|0.3738|-0.15584|5.8426|-1409.37733|0.01|8.0083
18_a20|0.0|1|0|3.463603867|0.0|0|0|1.400923654|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|2|0.0396875|0.163548857|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|-0.004071701|0.268927191|0.003282792|-0.597167441|2|0.809917509|-0.090732503|0.8162774979999999|-0.0927760219999999|0.356461863|0.0108136339999999|318.5587088|0.23863824|-0.035934845|-42.1615378|4.787695004|82.70867776|-1.904546783|-23.91074854|68.92770059|506.6038164|-1267.269673|1822.210286|-15.91001426|0.1890889589999999|0.936740671|29.4862782|0.013457694|712.1606951|8.954638548|1.0|1.0|1.0|2.0|0.08|27.0|-10.0|4.69|97.55|2.06|2.0|125.07|0.0|5.0|-5.59|32.0|4.0|-6.13|1.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|3.85|0.0|9.93e-11|-0.05604|5.35|-1352.364724|-1352.32685|703.24|1204.88|350.69|0.2991|0.31154|-1352.073755|0.2011|-0.14685|5.3978|-1352.135304|34.0|7.4685
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|0|2|1.251175715|0.0|0.0160123|-0.005220163|4.844187086|-0.015946718|1|0.035478927|-0.0366107389999999|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.216531385|-0.453086741|0|0.7140745620000001|-0.040022105|0.774859029|-0.068989967|0.420002762|0.008501088|10.36586529|0.156764132|-0.029755876|-44.61038661|4.846666751|50.25564119|-2.112667176|-22.46761997|58.5107823|636.6978809999999|-1595.201018|1645.395714|-16.96451322|0.184058942|0.937842434|27.535837|0.010831199|1140.896548|8.178259299999999|0.0|1.0|1.0|2.0|0.32|18.0|-9.21|3.69|76.5|3.52|3.0|155.95|0.0|8.0|-6.07|37.0|3.0|-5.96|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|4.73|0.0|6.18e-10|-0.04938|8.45|-1572.313227|-1572.290174|817.02|1446.02|378.13|0.4825|0.69298|-1571.843719|0.4825|-0.13154|2.3389|-1571.914419|34.0|7.4685
14_a4|0.0|0|0|0.0|0.0|1|1|1.399909181|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|-0.04986736|1|0.0409444439999999|-0.0135414919999999|0.009588001|-0.08389836|10.94612798|0.117232935|1|0.008943549|-0.031578333|-0.039321879|-0.199315317|1|0.507307223|0.204594017|0.843811017|-0.065776751|0.218112446|0.013047382|12.12963775|0.148961754|-0.03015272|-14.69670456|2.697931638|85.72299913|-0.995039765|-13.71135194|35.84371234|386.9927769|-452.4746139|1378.961008|-6.23496557|0.231542789|0.6701974079999999|17.84270058|0.015779688|280.2639278|7.175500282000001|1.0|1.0|0.0|0.0|0.06|17.0|-5.71|4.09|30.71|2.82|0.0|80.09|0.0|2.0|-3.4|21.0|3.0|-5.8|1.0|3.2|-3.97|0.000396|0.11|0.000106|3.09|0.0|1.95e-06|-0.03639|3.22|-918.9507745|-918.9304744|475.32|794.51|293.02|0.1864|0.53298|-918.851356|0.1067|-0.17381|2.3797|-918.896242|1.32|5.8794
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0|0.609420808|0.0|0.046791596|-0.007388108|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0|0.833920105|0.167519182|0.866250192|-0.073068133|0.2719741|0.014636992|74.63320519|0.159260619|-0.033451833|-24.14971513|3.522270202|0.0|-1.103910485|-16.40987746|43.023961|412.4267349|-541.5259561|1084.520517|-8.049905042|0.2358716619999999|0.854431185|21.47528975|0.0154889019999999|323.0421997|7.59811844|1.0|1.0|1.0|1.0|0.13|19.0|-6.5|4.43|110.94|1.45|1.0|88.24|0.0|2.0|-5.73|21.0|3.0|-5.57|1.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|3.19e-07|-0.05396|2.45|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|3.5719|-1594.049677|6.0|8.2366
12s_a36|0.0|1|0|3.486136149|0.0|0|2|1.297044029|0.0|-0.057853364|-0.007059109|5.351858133|-0.045035034|2|0.042804233|0.037454164|0.002951176|0.0056370119999999|10.95352614|-0.050363149|1|0.003962098|0.063448144|-0.1763783589999999|-0.434472457|1|0.90414347|-0.086791463|0.856677627|-0.07216709|0.4314309979999999|0.019457471|110.6090028|0.169662191|-0.035868226|-41.6829437|8.106112169|10.23927133|-1.901015959|-23.15117315|59.13914165|535.942162|-1227.012177|2294.468358|-14.94294208|0.245801617|0.853487672|30.69639722|0.018222417|662.0530478999999|11.76167282|1.0|1.0|0.0|2.0|0.17|17.0|-6.97|2.19|69.2|2.24|1.0|128.72|0.0|5.0|-4.16|30.0|4.0|-6.55|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|0.0|1.08e-07|-0.04908|3.48|-1272.270833|-1272.236664|683.24|1150.67|329.71|0.4501|0.6843600000000001|-1272.00109|0.0002|-0.15559|6.6068|-1272.061111|9.0|8.0458
1m_a5|0.0|1|0|2.934162514|0.0|0|0|1.3047206409999998|0.0|-0.252787668|-0.002410445|4.59511985|-0.005518104|2|0.026339869|-0.07112464|0.006422789|-0.10797859|10.94856032|-0.011848312|1|0.00520748|-0.118494698|0.07132816|-0.2274929269999999|2|0.691858366|-0.022280685|0.851987765|-0.070959368|0.429612762|0.009030414|154.6334216|0.117604448|-0.028977918|-19.83596661|2.506013299|0.235629561|-1.072182971|-15.26528941|42.13785007|464.8375158|-564.8157081|841.0375686000001|-8.041608085|0.26152627|0.932913201|20.67140479|0.0172594319999999|383.4128238|9.092103139|1.0|1.0|1.0|1.0|0.0|23.0|-8.63|4.85|54.46|2.4|1.0|95.5|0.0|3.0|-4.52|24.0|3.0|-5.71|1.0|3.63|-4.74|2.99e-05|0.00996|1.82e-05|3.69|0.0|2.35e-09|-0.0507699999999999|3.48|-1410.912452|-1410.88022|553.42|926.13|281.89|0.5497|0.4527899999999999|-1410.783167|0.2373|-0.1778|1939.0|-1410.833395|43.0|7.3665
28_a20|0.0|0|0|0.0|0.0|1|0|1.417203216|1.837209467|-0.013841559|-0.006492092|4.727387819|-0.114439513|3|0.0396875|0.091462964|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|0.002695258|0.155263557|-0.028782305|-0.447096101|3|0.715067047|-0.06654421|0.812553182|-0.086299346|0.3962228229999999|0.014682607|318.7453661|0.218249263|-0.035068957|-40.6172876|6.540604536|88.39175809|-1.823585765|-23.40616218|67.39863895|521.7658603|-1217.120433|2449.815677|-15.62203369|0.226358273|0.8826648009999999|30.25452396|0.016673728|684.5377542|11.12858789|0.0|1.0|1.0|1.0|0.08|27.0|-8.8|4.01|99.58|1.73|1.0|122.8|0.0|5.0|-4.42|32.0|5.0|-6.96|1.0|3.04|-4.43|3.77e-05|0.0159|3.72e-05|2.68|0.0|1.57e-09|-0.06242|4.64|-1368.363151|-1368.32781|704.42|1198.32|346.35|0.2354|0.50352|-1368.085242|0.0153|-0.15572|3.5284|-1368.146882|255.0|6.5935
6e_a31|0.0|1|0|3.402951625|0.0|0|1|0.61015618|0.0|0.06650322|-0.016012184|5.733341277|-0.178758575|0|0.037803618|0.132664341|-0.011483229|-0.008757878|10.31165994|-0.0462850729999999|2|-0.008439437|0.225356759|-0.004825446|-0.579941248|0|0.838789705|-0.072882794|0.841537966|-0.122985602|0.177030306|0.032627586|159.9587946|0.376659006|-0.046541668|-48.66969791|12.13134981|99.0823033|-2.0943750530000003|-28.37945369|94.88738762|380.0911673|-1277.075416|2188.417358|-17.30478148|0.239502096|0.916695963|37.31693873|0.022744048|536.6368656000001|13.86851128|1.0|1.0|1.0|2.0|0.1|22.0|-7.33|4.0|131.36|1.36|1.0|109.69|0.0|4.0|-5.63|29.0|5.0|-6.5|1.0|3.27|-4.66|2.34e-06|0.000947|2.18e-05|3.2|0.0|4.67e-08|-0.05426|4.31|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|0.70391|-1652.445002|0.5103|-0.13418|5.8193|-1652.503557|0.37|6.4318
