molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|pIC50|pIC50
12ar_a36|0.0|1|0|0|3.46014932|7.412764017000001|2|2|1.297042582|-0.007046017|5.351858133|0.000258844|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|-0.036002609|1|1|0.002112069|0.145909555|-0.169341326|1|0.86559137|0.8371588959999999|-0.017348015|0.89459881|-0.098732471|0.317338373|-66.9989409|86.85924228|0.163457134|110.9204982|-0.0347392029999999|-45.46486105|0.0|0.705591187|-23.57370143|0.4743067589999999|2902.67985|567.6702443|-1272.979877|2404.999137|-15.99689556|0.294408813|8.770514183|0.902250063|6155.432771|33.4098581|0.0223636779999999|1804.132337|0.0|0.0|1.0|0.0|4.86|0.17|-7.05|1.95|92.99|1.59|1.0|0.0|133.27|0.0|1.0|6.0|32.0|5.0|-7.21|420.47|0.0|1.8|0.0001199999999999|0.0503|0.0515|2.33|0.0|0.0|8.95e-08|3.76e-05|-0.0566|3.23|322.13|237.29|580.53|0.41433|0.67174|-1364.235126|0.2372|-0.15631|8.7322|7.6021|7.6021
14e_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.197957573|-0.008865361|5.351858133|-0.272389934|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|2|0.001951778|0.072830644|-0.226146643|2|0.560094237|0.791790895|0.133270225|0.8510270329999999|-0.089453046|0.267882223|-62.2612068|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-27.39493099|0.49543439|3255.313968|644.0923882999999|-1369.74655|2428.874279|-19.06744972|0.203474128|8.020794334|0.981902808|7663.17288|34.39302091|0.017954325|1719.6510460000002|0.0|1.0|1.0|1.0|3.54|0.09|-8.23|6.19|105.02|3.82|2.0|1.0|125.29|0.0|1.0|6.0|34.0|7.0|-6.06|479.48|1.0|4.5|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|4.2|334.8|334.8|571.39|0.63922|0.63922|-1966.720803|0.3178|-153.0|5.5469|8.5214|8.5214
12w_a36|0.0|1|0|0|3.3131307480000003|7.412764017000001|2|2|1.24014105|-0.015825416|5.351858133|-0.297354748|-0.917874106|-0.011700732|-0.041402825|10.96020797|-0.010726574|1|1|-0.007897954|0.115646674|-0.3344729369999999|1|0.647732719|0.828393514|-0.098657593|0.8792981679999999|-0.111267166|0.532980165|-79.88912835|112.947763|0.171636756|123.23411609999998|-0.041210062|-57.35989379|0.780959767|0.70536279|-29.58856606|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|2602.5207|-21.24440511|0.29463721|8.365472166|0.8769828040000001|7418.252264|41.94801097|0.0273396629999999|2265.1925920000003|0.0|1.0|1.0|0.0|4.82|0.17|-7.14|4.04|78.43|2.04|2.0|0.0|130.43|0.0|1.0|7.0|34.0|8.0|-6.4|465.43|0.0|2.65|6.26e-06|0.00291|4.0|3.86|0.0|0.0|7.24e-08|3.37e-05|-0.05326|4.86|318.88|318.88|552.55|0.69466|0.69466|-1644.953222|0.4508|-0.15708|7.0746|7.6383|7.6383
6f_a40|0.0|0|0|0|0.0|8.421342866|1|2|0.604893424|-0.01691341|6.401917197|-0.156988665|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|-0.190617284|2|2|-0.008368734|-0.233222505|0.092206207|0|0.7710013309999999|0.836826225|-0.032826285|0.896373207|-0.130571562|0.363785804|-83.88605319|207.7174501|0.344213487|221.1408856|-0.052228625|-53.89282175|40.01876255|0.8628087240000001|-33.55442128|0.410805404|3021.330686|421.31181889999993|-1509.948957|3072.581297|-21.5571287|0.137191276|6.993991456|0.69723213|7328.308886|38.88975659|0.013841059|1750.039046|0.0|1.0|0.0|1.0|4.05|0.21|-3.67|2.66|199.45|1.1|1.0|3.0|124.54|1.0|3.0|5.0|30.0|5.0|-6.9|457.55|1.0|2.61|1.13e-07|5.18e-05|0.0105|3.09|1.0|0.0|0.0002109999999999|0.0967|-0.08982|6.96|482.43|346.89|507.64|0.66642|0.69911|-2426.725129|0.0158|-0.1131799999999999|8.7269|7.3768|7.3768
10_a1|0.0|1|0|0|3.261363142|6.86171134|0|0|1.435871163|-0.014135827|4.727387819|-0.23385288|-0.621976404|-0.012672753|-0.020225596|10.94957578|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.042643966|1|0.674381582|0.7227844929999999|-0.0369911079999999|0.783467165|-0.10949971|0.126889306|-61.93104798|212.8090837|0.330036242|186.6625065|-0.045402319|-35.02707638|64.49041745|0.8340962559999999|-25.67872721|0.459673515|2432.447088|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|7.376231317999999|0.850732895|5192.858899|30.78628757|0.015427326|1262.237791|1.0|0.0|1.0|0.0|3.0|0.0|-8.02|5.06|78.87|2.78|2.0|0.0|99.61|0.0|1.0|4.0|27.0|5.0|-5.91|359.35|0.0|3.7|1.04e-05|0.00372|0.00673|3.64|0.0|0.0|9.53e-09|3.42e-06|-0.06802|5.81|363.94|363.94|464.77|0.70345|0.70345|-1222.969096|0.6754|-0.13576|7807.0|5.8239|5.8239
14_a15|0.0|0|0|0|0.0|0.0|0|0|1.43568901|-0.006678826|0.0|-0.0455566929999999|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|0|0|0.0034254209999999|-0.051908601|-0.184255041|2|0.8310685940000001|0.719993769|-0.021648026|0.7651878809999999|-0.0917424269999999|0.7461324029999999|-58.79722871|92.51564418|0.112910954|72.36402409|-0.032888795|-37.68282812|2.923143027|0.770309725|-21.0782518|0.406717767|2612.691478|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|0.685538423|5861.387612|27.36334635|0.015286995|1450.257357|1.0|0.0|1.0|1.0|3.56|0.12|-9.82|6.3|56.27|2.87|2.0|0.0|119.95|0.0|1.0|6.0|30.0|4.0|-4.97|397.47|1.0|4.7|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.0338199999999999|5.16|342.41|278.5|584.18|0.65079|0.7055899999999999|-1280.809256|0.0054|-0.14997|5.0894|7.5229|7.5229
13_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.399843898|-0.000990136|5.4161004020000005|-0.019846488|-0.04158572|0.012994083|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.025714912|1|0.645708528|0.744134785|-0.215746851|0.7986239909999999|-0.068249548|0.229685203|-33.41617993|11.85953992|0.029972995|14.67530603|-0.0279998139999999|-16.36114989|54.71349575|0.862539527|-13.70920202|0.4289448289999999|1910.137758|474.9422962|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|5.663493161|0.751144285|3983.972795|15.89399858|0.007566425|619.8659446|0.0|0.0|1.0|0.0|3.39|0.16|-6.2|4.15|30.71|2.9|1.0|0.0|90.06|0.0|1.0|2.0|22.0|2.0|-5.39|287.36|0.0|3.57|8.18e-05|0.0235|0.0108|3.75|0.0|0.0|6.28e-07|0.00018|-0.03168|3.87|297.09|276.68|429.36|0.53815|0.59537|-898.2009630000001|0.1282|-0.17204|3.7228|5.3979|5.3979
9b_a36|0.0|1|0|0|3.513187594|7.412764017000001|2|2|0.62670079|-0.0058276019999999|5.351858133|-0.023369916|-0.308862918|0.005050384|-0.077361324|10.33767255|-0.06502499|1|1|0.005458948|0.146828453|-0.094526372|1|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|-0.098301686|0.2602997|-61.73294817|67.12293326|0.154620539|97.10089515|-0.036110824|-38.76797062|0.0|0.78242217|-22.67740953|0.453252346|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|7.549264797|0.828997331|5838.085413000001|28.98359786|0.015872498|1420.196295|0.0|1.0|1.0|0.0|4.73|0.14|-6.64|2.76|82.47|2.82|1.0|0.0|126.17|0.0|1.0|5.0|29.0|4.0|-6.46|398.48|0.0|2.48|2.49e-05|0.00992|0.0148|3.2|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.82|321.74|321.74|514.45|0.69763|0.69763|-1575.557248|0.5392|-0.15833|8.4288|7.6778|7.6778
8_a20 (IN-1130)|0.0|1|0|0|3.443195704|6.842683282|0|0|1.400923668|-0.009430196|4.727387819|-0.124997065|-0.528090969|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|1|1|-0.004654742|0.293415753|-0.083481481|2|0.811128636|0.760688473|-0.1221465319999999|0.817914963|-0.097790028|0.354945501|-64.75689362|336.574332|0.272572869|180.4986934|-0.035730972|-42.88223811|89.35267123|0.7481063720000001|-23.66117267|0.4824986429999999|2849.395895|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|0.251893628|8.005662608|0.932362084|6291.586155|31.628086|0.018957805|1644.660472|1.0|1.0|1.0|1.0|3.49|0.08|-9.63|4.08|110.44|1.33|1.0|0.0|122.86|0.0|1.0|5.0|32.0|5.0|-6.83|420.47|0.0|3.14|1.42e-05|0.00596|0.0119|2.87|0.0|0.0|2.34e-10|9.86e-08|-0.07014|4.53|383.5|248.98|517.94|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|5.4751|7.4437|7.4437
1i_a5|0.0|1|0|0|2.843224727|6.605297921|0|0|1.219028472|-0.006494891|4.59511985|-0.31059482|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|-0.003198529|1|1|-0.000700145|0.059972925|0.004923698|2|0.525406088|0.780175595|-0.058385936|0.8436458929999999|-0.084018635|0.4729402929999999|-46.82694838|201.1526326|0.112394438|62.64191946|-0.03570792|-26.09853285|0.213644964|0.759459597|-19.90145306|0.4697279689999999|2482.831286|494.6981114|-796.0581225|942.1618767|-11.09187646|0.240540403|7.314842247|0.8858245220000001|5432.586961|26.20475553|0.0196689|1048.190221|1.0|0.0|1.0|1.0|2.83|0.05|-8.88|6.37|54.46|2.73|2.0|0.0|95.49|0.0|1.0|4.0|27.0|6.0|-5.73|366.34|1.0|4.12|1.6100000000000002e-05|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|3.58|283.08|262.44|443.05|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|2.8939|7.6198|7.6198
17a_a6|0.0|1|0|0|3.3685510360000004|7.412764017000001|1|1|1.424257628|-0.012704951|5.351858133|-0.0265090529999999|-0.686067347|-0.00460563|0.078798543|10.94948984|-0.060774312|1|1|-0.00194781|0.068338372|-0.180339002|1|0.850080948|0.7722228729999999|0.08716369|0.8299950709999999|-0.109388399|0.350977745|-71.75703418|157.13173490000003|0.2469173469999999|161.9738174|-0.041567592|-47.07146289|554.1936506|0.77193498|-27.26767299|0.483320982|2816.084228|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.22806502|8.337470517|0.935437602|5996.580489|35.323795000000004|0.019808023|1766.18975|1.0|1.0|1.0|1.0|3.52|0.12|-9.01|4.32|95.85|1.7|2.0|0.0|116.79|0.0|1.0|5.0|31.0|5.0|-5.89|409.44|0.0|3.59|1.56e-06|0.000637|0.00274|4.09|0.0|0.0|9.77e-10|4e-07|-0.05753|4.04|416.71|350.03|574.02|0.69627|0.7024|-1349.830672|0.0101|-0.12425|5604.0|7.6198|7.6198
12x_a36|0.0|1|0|0|3.494913155|7.412764017000001|2|2|0.629399587|-0.007008724|5.351858133|-0.046532211|-0.40650598|0.00285431|-0.054184069|10.33556641|-0.023932402|1|1|0.003710345|0.038200407|-0.133106642|1|0.906423012|0.828393514|0.056034339|0.8792981679999999|-0.104368092|0.3403819629999999|-70.20305027|81.81168174|0.163597165|110.0434027|-0.036722107|-47.22198284|0.8295471390000001|0.7768535409999999|-24.70107324|0.458792701|2884.428214|562.6051882|-1333.8579550000002|2391.802689|-16.61514211|0.223146459|8.770758009|0.847720832|6193.10485|31.79630645|0.016274369|1717.000548|0.0|1.0|1.0|1.0|4.87|0.17|-7.05|2.61|94.5|2.51|1.0|0.0|135.47|0.0|1.0|6.0|31.0|4.0|-6.64|427.52|0.0|2.33|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|0.0|8.95e-08|3.83e-05|-0.05311|3.37|331.83|319.74|569.01|0.6853600000000001|0.68112|-1670.182026|0.0199|-0.1517099999999999|7.2812|8.1549|8.1549
5a_a50|0.0|0|1|1|0.0|7.927685046000001|1|1|1.3972442980000002|-0.00148647|5.82008293|-0.017108794|-0.06986407|0.012640587|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.168135655|1|0.699970832|0.788709546|-0.132977171|0.847812674|-0.065209836|0.2814514|-34.7974024|6.819160781|0.030107124|16.06582337|-0.022747617|-18.56865899|60.04351409|0.66527517|-12.13862875|0.4528093929999999|2246.106104|517.556163|-521.9610361|1605.985157|-6.477439183|0.33472483|5.892775027000001|0.8275167520000001|4770.917486|18.24602704|0.017576522|784.5791628|0.0|1.0|1.0|1.0|3.5|0.14|-6.24|4.33|35.64|2.62|0.0|0.0|101.86|0.0|1.0|2.0|25.0|2.0|-5.83|326.39|0.0|3.47|0.000129|42.0|0.0102|3.46|0.0|0.0|5.7e-07|0.000186|-0.02487|3.39|308.73|220.82|455.34|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|5649.0|5.3872|5.3872
14p_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.197963748|-0.005975594|5.351858133|0.006191846|-0.310730878|0.009895793|-0.060144819|10.31321773|-0.053921569|2|2|0.009266617|0.080581604|-0.131709531|2|0.708395022|0.799506006|0.099883916|0.8683808959999999|-0.080784473|0.223758613|-54.50240143|40.58186569|0.076544251|51.64167457|-0.033660197|-36.77082544|84.65359899|0.751638299|-22.70933393|0.464933687|3010.721939|623.0226425|-1090.0480289999998|2170.5738260000003|-15.32117727|0.248361701|9.014073839|0.868927227|6696.264498|30.21311441|0.0190667019999999|1450.229492|0.0|1.0|1.0|1.0|3.48|0.04|-7.47|3.89|128.81|2.39|1.0|1.0|125.0|0.0|1.0|5.0|32.0|5.0|-6.62|436.49|0.0|3.25|2.09e-06|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.29|346.79|346.79|573.24|0.6816|0.6816|-1721.933314|0.3802|-0.14774|9986.0|8.5302|8.5302
47k_a18|0.0|0|0|0|0.0|7.03438793|1|1|1.25117623|-0.0067578909999999|4.844187086|-0.0605329409999999|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.421027889|0|0.762665453|0.721697829|0.022512501|0.753132457|-0.088346874|0.3533268229999999|-69.77479556|20.66242736|0.169064596|133.5242222|-0.030255779|-55.10689702|58.77865447|0.7153044209999999|-23.89547793|0.467246896|3245.964586|656.2580564|-1744.369889|2009.418849|-18.87222501|0.284695579|9.777177947|0.877042091|7575.637462000001|33.40602576|0.018313855|2438.639881|1.0|1.0|1.0|1.0|4.66|0.3|-8.44|3.17|88.97|2.82|3.0|2.0|154.86|1.0|1.0|11.0|38.0|4.0|-6.41|513.63|0.0|2.53|1.44e-06|0.000742|0.0023899999999999|4.26|1.0|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|8.45|400.63|400.63|793.48|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|5.2253|7.5376|7.5376
9o_a24|0.0|1|0|0|2.9340792330000003|6.605297921|1|1|1.294229152|-0.007052095|4.59511985|-0.044044637|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|1|1|0.002019902|-0.145366976|0.00294424|2|0.738419215|0.785672769|-0.0062180169999999|0.846075714|-0.08834189|0.6253256110000001|-51.14964436|32.50178358|0.229726192|133.0106596|-0.032911684|-29.61546471|44.8382925|0.668046377|-19.05574986|0.4861134689999999|2892.333138|445.9858336|-971.8432428|1906.512273|-11.03321234|0.331953623|6.080741586|0.945954873|6697.297449000001|28.52459128|0.026064002|1454.754155|0.0|1.0|1.0|1.0|3.96|0.04|-7.91|4.36|92.79|1.23|1.0|0.0|120.73|0.0|1.0|6.0|32.0|5.0|-6.83|421.45|0.0|3.01|3.2500000000000004e-05|0.0137|0.0167|2.88|0.0|0.0|1.24e-08|5.23e-06|-0.04527|4.41|290.75|210.85|432.84|0.41688|0.65292|-1387.887227|0.0288|-0.17826|5.9089|6.3507|6.3507
9a_a36|0.0|1|0|0|3.4090209280000003|7.412764017000001|2|2|1.297044807|-0.007853595|5.351858133|-0.046964839|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|1|0.00484375|0.160672128|-0.202876718|1|0.839235677|0.7885597609999999|-0.019008343|0.842671963|-0.10869601|0.204819754|-66.44342306|49.52042402|0.1734403769999999|106.0201967|-0.039929147|-40.61536816|0.0|0.7638345870000001|-24.40778806|0.453098452|2682.572663|505.25728260000005|-1195.981615|2167.77208|-14.91993116|0.236165413|7.546661564|0.828482664|5693.562367|31.95428497|0.019513779|1565.759963|0.0|0.0|1.0|0.0|4.69|0.14|-6.28|2.04|66.4|2.02|1.0|0.0|120.94|0.0|1.0|5.0|29.0|5.0|-6.74|382.42|0.0|1.95|0.000197|0.0753|0.0391|2.66|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.38|320.56|320.56|495.18|0.68682|0.68682|-1252.578886|0.4811|-0.15925|7.4992|7.8861|7.8861
12t_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.60498454|-0.007755575|5.351858133|-0.097216874|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.145315868|1|0.609043558|0.83236194|-0.003937967|0.889479916|-0.1011561919999999|0.408290036|-65.79920855|88.42093081|0.303586418|197.4742794|-0.037159417|-42.80050261|0.0|0.745705883|-24.17113783|0.445760296|2976.648597|452.99711|-1184.385754|2479.787504|-15.72263361|0.254294117|7.957774504|0.804273481|6617.834146|32.41376848|0.020029588|1588.274656|0.0|1.0|1.0|0.0|4.63|0.14|-7.16|3.74|81.65|3.58|2.0|0.0|127.19|0.0|1.0|5.0|31.0|6.0|-6.06|434.46|0.0|3.21|3.24e-06|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|-0.05542|4.32|349.67|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|-0.15029|3.2145|8.0496|8.0496
12be_a36|0.0|1|0|0|3.466734143|7.412764017000001|2|2|1.297042758|-0.009368126|5.351858133|-0.0419484829999999|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|1|0.002872872|0.19405344|-0.289604649|1|0.884226781|0.812921349|0.132962547|0.858971809|-0.108962668|0.330453338|-75.59805505|63.31681179|0.201984123|140.1361326|-0.031937334|-52.44976141|0.0|0.5660743979999999|-22.15805062|0.4564615729999999|3039.9167260000004|553.6616295|-1285.166936|2552.721046|-15.37320593|0.433925602|8.773114043|0.839796323|6592.168374|39.14335412|0.034632557|2270.314539|0.0|0.0|1.0|1.0|4.96|0.21|-6.79|1.9|87.66|1.42|1.0|0.0|136.74|0.0|1.0|7.0|33.0|6.0|-7.13|441.49|0.0|1.75|7.75e-05|0.0342|0.0315|2.62|1.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0518799999999999|2.68|370.25|237.59|594.44|0.40844|0.70465|-1461.68274|0.0018|-0.13781|10.3044|7.3565|7.3565
27a_a34|-3.727789|0|0|0|0.0|7.412764017000001|1|1|0.300206665|-0.012620846|5.351858133|-0.456594848|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|1|-0.005234221|-0.13716603|-0.264978526|1|0.8186389829999999|0.779284547|-0.07177581|0.832753533|-0.123191967|0.4305370679999999|-86.36649751|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|-60.54917431|22.69787432|0.764921711|-30.38821209|0.436895447|3394.470264|421.319507|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|8.960143164|0.7758691440000001|7104.26596|39.72721867|0.020552444|2145.269808|1.0|1.0|1.0|1.0|3.66|0.13|-7.61|3.97|129.74|1.06|1.0|0.0|122.61|0.0|1.0|6.0|33.0|7.0|-7.29|463.51|0.0|2.44|1.09e-05|0.00504|0.0159|2.59|0.0|0.0|2.44e-08|1.13e-05|-0.03924|7.38|300.73|247.91|598.18|0.40378|0.69818|-1861.468024|0.0203|-0.16691|13.9023|6.6198|6.6198
17_a12|0.0|0|0|0|0.0|6.823286122000001|1|1|0.610029543|-0.00864055|4.727387819|-0.058347964|-0.38018419|-0.002523977|-0.072956553|10.31157659|-0.070249784|1|1|-0.000651751|-0.3748198379999999|-0.202276514|2|0.918713011|0.8198617429999999|-0.043392747|0.87653892|-0.096209886|0.318309599|-50.13411606|69.36398419|0.141880635|73.93273708|-0.035198739|-26.12444199|0.0|0.786701219|-18.34174978|0.466056241|2246.161353|447.1583691000001|-752.0117408|1470.257187|-9.557722681|0.213298781|5.669161963|0.8728564259999999|4866.339908|23.31475957|0.015049295|955.9051425|1.0|1.0|0.0|1.0|4.13|0.17|-7.16|2.56|78.41|2.47|0.0|0.0|103.12|0.0|1.0|3.0|24.0|4.0|-6.07|333.41|0.0|3.14|3.1e-05|0.0103|0.0191|3.19|0.0|0.0|6.97e-08|2.32e-05|-0.06322|2.87|328.67|281.69|419.49|0.39539|0.62783|-1366.638303|148.0|-0.15459|2.9806|7.7959|7.7959
12b_a36 (EW-7197)|0.0|1|0|0|3.3685352889999995|7.412764017000001|2|2|1.2970445309999998|-0.008137593|5.351858133|-0.082283951|-0.439429998|-0.002526241|-0.098032695|10.96052467|-0.056994595|1|1|-0.000673716|0.059005046|-0.217394466|1|0.724208473|0.819222745|-0.001567914|0.8741648479999999|-0.10866747|0.458627252|-67.98756422|81.63796416|0.236481628|147.9542111|-0.039120289|-42.53627024|5.958751634|0.746747352|-24.47552312|0.45988432|2772.832013|477.6935927|-1223.776156|2338.370858|-15.31305729|0.253252648|6.764872303|0.851455231|6096.459089|32.77617664|0.020730147|1638.808832|||||||||||||||||||||||||||||||-0.04975|3.41|328.66|322.25|486.64|0.6824899999999999|0.69991|-1331.9479310000002|0.0197|-0.15571|7.3101|8.1549|8.1549
8b_a8|0.0|1|0|0|3.191799887|7.535296702|1|1|1.395658149|-0.013834266|5.4161004020000005|-0.182065125|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|1|1|-0.003593429|0.031896755|0.079250224|1|0.758899977|0.778853499|0.097555876|0.8354024290000001|-0.11627069|0.28604765|-71.23625346|172.84152849999998|0.441645347|270.5854753|-0.047457424|-43.64473805|89.09854311|0.781454722|-29.07602182|0.4835310479999999|2863.095568|342.0904577|-1424.7250689999998|1821.324722|-17.8141788|0.218545278|7.507665421|0.936224813|6471.7604200000005|37.20755791|0.022425382|1823.170337|0.0|1.0|1.0|0.0|3.52|0.09|-7.13|3.03|112.23|2.12|1.0|0.0|114.18|0.0|1.0|4.0|31.0|5.0|-6.87|414.41|0.0|2.9|1.6899999999999997e-05|7.0|0.0153|2.76|0.0|0.0|7.33e-08|3.04e-05|-0.06114|6.41|375.8|270.59|488.56|0.57234|0.70195|-1406.829227|0.1515|-0.13807|7.4497|5.2941|5.2941
16d_a32|0.0|1|1|1|3.311658163|7.765993078999999|0|0|0.609420775|-0.017249763|5.733341277|-0.087123461|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|3|-0.005427254|0.021406827|-0.239509216|0|0.816581223|0.8575664540000001|0.107238939|0.916850163|-0.11491796|0.41654798|-67.07571683|115.2070109|0.244506926|142.7146582|-0.036437402|-39.15098916|48.61700321|0.615749698|-21.26791022|0.4429631189999999|2588.214866|440.9688416|-871.9843187999999|3152.666302|-12.41372827|0.384250302|6.221435089|0.79521327|5768.495166|34.53986301|0.0332953229999999|1416.134383|0.0|1.0|1.0|1.0|3.35|0.18|-6.59|3.82|149.27|0.65|1.0|0.0|102.33|1.0|1.0|6.0|26.0|5.0|-6.62|385.46|1.0|3.12|2.22e-06|0.000856|0.0257|2.86|0.0|0.0|2.55e-07|9.84e-05|-0.05068|3.78|341.83|341.83|489.97|0.70217|0.70217|-1877.185022|0.2915|-0.15009|3.8853|8.1135|8.1135
11d_a5|0.0|1|0|0|2.9590700880000003|6.605297921|0|0|1.388848584|-0.003373937|4.59511985|0.001099755|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.200646773|2|0.786587307|0.783891527|-0.018747485|0.831190148|-0.0847408619999999|0.359644732|-53.84338206|61.45330587|0.12909714|82.02685783|-0.029333375|-34.21147402|0.0|0.712305422|-18.63809379|0.49396568|2540.78984|553.3617954|-969.1808771|900.3825317|-11.84243331|0.287694578|8.920296087|0.976150552|5283.02167|26.16587381|0.018119737|1360.625438|1.0|1.0|1.0|1.0|3.13|0.17|-8.64|4.14|66.93|1.42|1.0|0.0|114.29|0.0|1.0|7.0|29.0|5.0|-6.47|385.46|0.0|3.28|7.2e-05|0.0278|0.0198|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03767|2.59|301.89|280.66|594.45|0.66686|0.6533399999999999|-1238.855022|0.2068|-0.16762|3.7008|7.8239|7.8239
