molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
20b_a10|0|0|0|0.0|7.535296702|1|1|2.103422978|0.048567614|-0.073703704|2|0.035818182|-0.030238422|-0.447804373|0.001965496|-0.013623188|1|0.019531637|-0.450145946|0.725009545|0.052265135|-0.022843761|0.817426568|0.6980623109999999|1|-0.088479815|0.6741049840000001|-60.68950774|8.331370518|81.39248686|0.24740823|158.09355980000004|-0.033783202|-36.12803002|5.323735696|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|69.02087825|0.454087415|3085.433676|480.905232|-1187.308396|2257.777328|-13.79433873|0.238378673|7.554743755|13.838742600000002|0.0171045989999999|-334.3514234|1558.922202|1.0|1.0|3.54|27.0|4.23|5.0|95.92|2.41|2.0|0.0|129.73|1.0|34.0|5.0|0.0|1.0|3.66|-5.09|0.00271|0.00364|3.52|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|5.9354|3.9013|-1465.587932|687.84|1218.74|0.2782|208.89|482.93|0.3246|669.0|-1465.333983|-0.2217199999999999|0.03930765|-1465.395231|5.9586
12r_a30|0|0|0|0.0|7.412764017000001|2|2|0.0|-0.015167821|-0.093024002|2|0.043383838|-0.093079817|-0.400352091|-0.002544958|-0.0646674999999999|1|-0.0546637159999999|-0.44083509|0.609043558|-0.007140234|-0.105767484|0.889479916|0.591758164|0|-0.109990462|0.451652492|-58.32042638|12.36992712|90.4724548|0.27927255|180.5098625|-0.040404659|-45.9515743|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|0.016970201|-374.9717191|1619.709789|0.0|0.0|4.66|17.0|4.67|3.74|81.65|3.58|2.0|0.0|127.19|1.0|31.0|6.0|0.0|0.0|3.21|-5.17|0.00141|0.00291|4.07|0.0|6.900000000000002e-08|3e-05|-0.05244|5067.0|3.5111|-1774.2026670000002|679.64|1141.54|0.1908|244.69|516.03|0.32409|0.68476|-1774.009422|-0.20138|0.03388131|-1774.070699|7.5317
13b_a50|0|1|1|0.0|7.934155233999999|2|2|4.253030728|-0.067327798|0.010464577|2|0.032833333|-0.0204949039999999|-0.263615417|0.010435712|-0.054716607|2|-0.173463805|-0.319215353|0.749187803|-0.041506802|-0.097736369|0.828965118|0.71935296|1|-0.080785633|0.435064196|-36.81915624|14.22401427|104.0753113|0.093835987|67.07377798|-0.026928544|-41.27630533|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|51.04317051|0.4321103879999999|3036.874979|647.7242444|-1212.6536230000002|2147.355856|-13.75876844|0.299589696|9.514897025|16.75483549|0.017277404|-286.5057775|1731.347493|1.0|1.0|4.78|20.0|4.24|5.12|66.99|2.52|2.0|0.0|133.36|1.0|34.0|5.0|0.0|0.0|3.99|-5.1|0.0044|0.00361|3.91|0.0|5.87e-08|2.68e-05|-0.02606|4.2315|4.1161|-1470.3699789999998|780.4|1339.39|0.1589|293.0|617.26|0.65332|0.63872|-1470.039226|-0.19622|0.03156473|1470.104535|5.7375
3a_a49|0|0|0|0.0|7.535296702|1|1|2.09865947|-0.05210989|-0.072328354|2|0.0355787039999999|-0.044367345|-0.337858497|-0.000349523|0.00497674|1|0.002357097|-0.421478185|0.775818577|0.012813604|0.008391259|0.8704151529999999|0.7476073409999999|1|-0.088484274|0.526915193|-55.30832478|9.491036042|107.4001347|0.27109473|158.77029040000002|-0.030698626|-30.35026007|5.558553447|59.40691577|0.689774813|-1.504232653|-32.39206742|64.79936082|0.474653816|2599.121578|426.893216|-880.9741697000001|1793.526571|-10.52968207|0.310225187|6.566343333|12.49907878|0.021141449|-222.2883651|1277.19098|1.0|1.0|3.25|21.0|2.77|2.81|98.72|1.04|1.0|0.0|112.14|1.0|29.0|5.0|0.0|1.0|2.02|-3.3|0.3379999999999999|193.0|1.38|0.0|6.52e-08|2.51e-05|-0.05732|5.1647|3874.0|-1253.973708|635.89|1082.21|0.3467|240.06|449.68|0.53794|0.66614|-1253.756918|-0.2171|0.03833529|-1253.8126619999998|7.1938
47t_a18|0|0|0|0.0|7.03438793|1|1|0.0|0.1115820769999999|-0.161517185|0|0.03672956|0.018018036|-0.756664598|-0.006573438|-0.04785474|0|-0.068787175|-0.600890268|0.704602886|0.005590928|-0.074774521|0.796935152|0.688453085|0|-0.103295568|0.240001773|-79.78154029|9.415011332|280.622476|0.32796681|219.5070758|-0.040580402|-46.27207168|6.301435212|78.43695402|0.804531523|-2.272502492|-53.39751484|89.19655162|0.49779009|2872.533415|449.789539|-1520.978225|1326.524873|-18.17831387|0.195468477|8.780037801|17.48280476|0.016238994|-407.6438346000001|1890.514146|0.0|0.0|3.86|18.0|2.6|2.93|110.56|1.64|2.0|1.0|129.21|1.0|33.0|4.0|0.0|0.0|2.15|-4.77|0.00117|0.0075299999999999|3.57|0.0|3.09e-08|1.36e-05|-0.06822|3.1164|3.1164|-1470.836067|703.76|1218.95|0.5502|397.84|601.36|0.6895100000000001|0.6895100000000001|-1470.528808|-0.19514|0.03767603|-1470.593659|6.1068
6_a27|1|0|0|0.0|6.823286122000001|0|0|1.7996617540000002|0.1718757239999999|-0.072298665|2|0.042942943|-0.237047381|-0.330715016|0.00526746|0.081320966|1|-0.1044763|-0.541168953|0.678057835|-0.1322552659999999|0.1272522519999999|0.849515128|0.650575651|1|-0.090025109|0.344065059|-38.92545695|10.17466399|125.8234721|0.214952384|106.4156743|-0.034625042|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|-19.27068071|49.10012093|0.47262982|2196.1151210000003|388.6505938|-668.5259238|1193.992326|-8.486272674|0.2251796019999999|5.010042219|9.500048379|0.01635203|-272.1086175|862.8140479|0.0|0.0|3.0|21.0|3.48|2.79|76.46|2.42|0.0|0.0|92.65|1.0|24.0|4.0|1.0|1.0|2.71|-3.82|0.0768|0.0485|2.37|0.0|2.16e-07|6.86e-05|-0.04793|5.5447|4.1391|-1043.806618|526.9|896.68|0.1915|223.61|401.49|0.3366099999999999|0.61083|-1043.678244|-218.0|0.02494141|-1043.728133|9.0
20_a47|0|1|1|0.0|6.86171134|0|0|1.1934608|0.055662511|-0.161476442|2|0.039520202|0.031814023|-0.505699304|-0.009220816|0.071506228|1|-0.108236785|-0.5332051720000001|0.61847122|-0.069674604|0.113432542|0.8575369009999999|0.59534794|1|-0.092005493|0.213977589|-45.68149289|12.85623208|43.63174229999999|0.311171398|169.6050003|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|-24.89884887|58.53772498|0.4642647929999999|2630.63609|375.4483088|-752.2184736|1219.306754|-9.761884958|0.404765791|7.022502229|13.10815891|0.034758191|-103.815441|1263.735287|1.0|1.0|3.19|21.0|2.56|4.54|84.73|2.75|1.0|0.0|99.68|1.0|28.0|6.0|0.0|1.0|3.09|-4.08|0.0332|0.0316|2.63|0.0|4.89e-08|1.86e-05|-0.06357|3.9808|3.9808|-1335.708279|557.84|964.94|0.2807|311.45|426.08|0.68219|0.68219|-1335.566785|-0.22734|0.03389691|-1335.620783|8.6
14l_a23|0|1|1|0.0|7.423568444|0|0|3.402752757|0.060717916|-0.026530366|2|0.046283951|0.042748013|-0.288615723|0.01269616|-0.061788679|2|-0.074441567|-0.448622017|0.725800261|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|1|-0.078204688|0.215920645|-35.3275485|12.31633167|40.34135162|0.078732333|51.94117061|-0.0328459689999999|-34.03690099|8.125310915|81.90812552|0.7896261940000001|-1.642298442|-23.306234600000003|47.64388017|0.492922575|2879.181064|607.777253|-1083.45454|2176.038061|-14.29549842|0.210373806|8.006380163|15.78926563|0.01508774|-382.1434717|1372.110688|0.0|1.0|3.51|26.0|3.88|4.33|105.02|3.24|2.0|1.0|125.25|1.0|31.0|4.0|0.0|0.0|3.78|-5.25|0.000608|0.0023899999999999|3.94|0.0|1.65e-08|7.03e-06|-0.07191|3.6274|3.6274|-1669.224647|694.65|1185.79|0.4239|341.8|560.51|0.67242|0.67242|-1668.983787|-0.2183|0.01168219|-1669.04569|8.1798
12t_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.058770337|-0.034194893|2|0.041767677|0.035510516|-0.404180985|0.003676818|-0.0288761339999999|1|-0.101854847|-0.436022708|0.902377067|-0.009662203|-0.050788309|0.878510663|0.857993338|0|-0.100615514|0.318666358|-48.97252784|11.7409283|86.12920631|0.166244358|110.727965|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|-2.012310282|-32.61842026|60.71345614|0.48189543|2771.211293|555.3275093999999|-1340.3102789999998|2320.375227|-15.94144641|0.21683192|7.960344391|15.36435856|0.01547607|-377.2113003|1711.395437|0.0|0.0|4.94|17.0|3.62|2.45|69.2|2.45|1.0|0.0|133.52|1.0|31.0|4.0|1.0|0.0|2.4|-4.57|0.0102|0.0109|3.47|0.0|4.38e-08|1.7899999999999998e-05|-0.05302|3.8844|3.6694|-1311.552739|713.6|1208.04|0.4297|319.18|562.72|0.69297|0.70313|-1311.287803|-0.2039|0.03230976|-1311.349439|8.0969
18a_a30|0|0|0|0.0|7.412764017000001|2|2|0.0|0.045071414|-0.02919335|2|0.040166667|-0.041327798|-0.353677943|0.005050384|-0.094932667|1|-0.053309522|-0.452377064|0.8421237309999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|-0.095397479|0.294303776|-45.11907802|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|-36.97308547|6.611941026|0.0|0.7904991659999999|-1.812552105|-28.08889239|55.73981304|0.445995681|2721.874248|534.88346|-1128.40473|2814.429655|-14.33650253|0.209500834|7.050626413|12.72666325|0.016012295|-361.7006453|1427.458469|0.0|0.0|4.75|17.0|3.84|2.62|81.65|2.82|2.0|0.0|127.28|1.0|29.0|4.0|0.0|0.0|2.63|-4.85|0.00208|0.0056|3.87|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.4712|-1575.755101|665.12|1120.46|0.3781|357.18|508.08|0.69033|0.69033|-1575.54671|-0.19785|0.03180853|-1575.604922|7.6108
LY580276_a4|0|0|0|0.0|7.535296702|1|1|2.067497166|-0.156842923|-0.020236527|1|0.044357639|0.0295482979999999|-0.063298854|0.010217376|0.011772853|1|-0.019747846|-0.191806286|0.5162208110000001|0.035666446|0.019144144|0.847526918|0.518109998|0|-0.071023484|0.243350596|-27.6229776|4.207217677|11.22286434|0.131473004|63.36073061|-0.028035586|-16.49563923|2.027582675|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|31.83019528|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|0.008312438|-335.2755182|605.5630025|1.0|1.0|3.01|17.0|4.49|4.43|30.71|3.13|0.0|0.0|84.74|1.0|22.0|3.0|1.0|1.0|3.69|-4.21|0.0624|0.0181|3.35|0.0|2.75e-07|8.08e-05|-0.0225|5.2983|4.4918|-959.4723321|519.23|865.23|0.1905|234.01|402.99|0.36903|0.68002|-959.356125|-0.2099599999999999|0.023546627|-959.404416|6757.0
14b_a50|0|1|1|0.0|7.934155233999999|2|2|4.240438135|-0.092558007|0.0228205129999999|2|0.030219907|-0.068176984|-0.255822608|0.010215823|-0.041169251|2|-0.1786649189999999|-0.306633966|0.74726683|0.030057537|-0.076752616|0.831689551|0.71456262|1|-0.076674952|0.7031402240000001|-33.02344264|14.70317076|25.31245624|0.095923652|62.89861413|-0.025558317|-32.9673668|9.64109526|192.8987555|0.637281054|-1.533499045|-21.65397937|47.72661339|0.445384689|2967.872393|592.81677|-1005.538915|2984.248708|-10.98912227|0.362718946|6.3538844910000005|11.45638132|0.021820402|-180.03459850000002|1577.857852|1.0|1.0|4.64|20.0|3.72|4.81|66.99|2.32|2.0|0.0|128.39|1.0|33.0|5.0|1.0|0.0|3.6|-4.78|0.0111|0.0074099999999999|3.51|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|4.0775|-1431.037684|718.64|1253.87|0.1637|234.67|533.25|0.55594|0.64303|-1430.72987|-0.1936|0.03081037|-1430.7933859999998|5.1818
11_a47|0|0|0|0.0|0.0|0|0|0.0|0.035230036|-0.156077888|3|0.033931624|-0.0586047379999999|-0.427212659|-0.007419345|0.046339015|0|-0.038723054|-0.451384505|0.702719047|-0.058523885|0.07716247|0.770028429|0.686454722|1|-0.096486559|0.572646116|-50.01659041|5.184267117|119.4035378|0.203136607|124.4421556|-0.035945973|-36.20974614|3.175899139|1.882633323|0.816608795|-1.833244617|-30.64032829|55.20085753|0.4686568239999999|2842.168734|488.1611434|-1123.0517|2201.328597|-13.48990542|0.183391205|5.966142027|11.22841564|0.0128657439999999|-387.9111844|1375.2628029999998|1.0|1.0|3.28|28.0|5.58|6.68|70.93|3.0|2.0|0.0|124.7|0.0|32.0|5.0|0.0|1.0|4.69|-6.03|0.000216|0.000394|5.06|0.0|2.81e-11|1.19e-08|-0.05094|3.7253|3.7253|-1396.145101|654.49|1146.42|0.2321|332.82|549.52|0.6915399999999999|0.6915399999999999|-1395.922861|-0.20554|0.03959805|-1395.980918|7.4
38_a18|0|0|0|0.0|7.03438793|2|2|0.0|0.059724697|-0.009006798|1|0.035478927|-0.066676644|-0.448742607|0.000520558|-0.003893067|0|-0.074661643|-0.498932552|0.745084567|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|-0.082256123|0.423402315|-61.25359673|6.675707878|100.7046282|0.1689295469999999|134.4282836|-0.0322355079999999|-52.08807522|5.3122971560000005|74.46052717|0.880927895|-2.385427574|-48.74349112|67.92930461|0.4666657999999999|3162.36475|661.3370874|-1898.240658|1855.157022|-20.41289434|0.119072105|10.98254153|20.5922319|0.007165119|-606.2584549|2154.819559|1.0|1.0|4.53|18.0|4.94|4.13|85.29|3.7|3.0|1.0|160.66|0.0|38.0|3.0|0.0|1.0|3.64|-6.11|5.36e-05|0.000399|5.43|0.0|4.68e-11|2.38e-08|-0.0483699999999999|3.2241|3.2241|-1611.60375|861.93|1515.64|0.5147|384.55|734.93|0.69235|0.69235|-1611.133158|-0.18066|0.02653109|-1611.206669|7041.0
12ax_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.0943348109999999|-0.040458296|2|0.043383838|0.075802407|-0.414810497|-0.001012333|-0.034663063|1|-0.101451485|-0.440372791|0.884841888|-0.0394369539999999|-0.056676035|0.892249657|0.771220556|0|-0.107815607|0.375647684|-49.32384393|12.79462904|36.17982162|0.153162279|102.4490387|-0.038813619|-48.23849712|8.558226304|1.236876307|0.7648530440000001|-1.940680931|-32.99232962|62.11847297|0.488501696|2926.929456|566.4430628|-1298.106146|2471.295987|-17.36585896|0.235146956|7.563197245|14.78635841|0.018645135|-354.3162187|1697.196809|0.0|0.0|4.74|17.0|3.99|3.19|69.2|2.99|2.0|0.0|133.77|1.0|31.0|4.0|1.0|1.0|2.82|-5.18|0.00372|0.00295|3.93|0.0|1.74e-08|7.83e-06|-0.05596|5.2372|3.8889|-2152.100515|699.67|1182.31|0.5236|236.74|552.0|0.39564|0.69348|-2151.910753|-0.21324|0.03044421|-2151.971761|7.9208
21b_a23|0|1|1|0.0|7.525639975|0|0|3.351726269|0.094654108|-0.008526338|2|0.042455556|0.057405955|-0.326506055|0.01055698|-0.0490623259999999|2|-0.069382957|-0.481470603|0.7038407329999999|0.131951284|-0.078097375|0.8339434929999999|0.668547062|1|-0.083105261|0.224930782|-41.81114831|10.15224639|41.6766724|0.0692712809999999|48.56114386|-0.034219814|-40.84133198|7.117014296|86.65837165|0.812334718|-1.745210489|-29.31080756|51.9633947|0.458461834|3074.083057|652.4673795|-1223.442332|2531.041828|-16.81701905|0.187665282|8.773746105|16.20152864|0.013439264|-437.9110924|1506.081551|0.0|1.0|3.59|26.0|3.92|4.2|128.81|2.6|2.0|1.0|129.97|1.0|33.0|5.0|0.0|0.0|3.57|-5.22|0.000361|0.00273|3.7|0.0|1.43e-08|6.45e-06|-0.08401|4.0023|3.6237|-1761.4722969999998|735.65|1247.38|0.2607|309.79|611.6|0.57848|0.70139|-1761.230923|-0.23434|0.02657688|-1761.294175|7.0691
14p_a23|0|1|1|0.0|7.423568444|0|0|3.3252287430000003|0.044380583|0.006191846|2|0.045165485|0.041987653|-0.310730878|0.009895793|-0.053921569|2|-0.0686282459999999|-0.4510651779999999|0.708395022|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|-0.080784473|0.223758613|-42.52653933|14.91710363|40.58186569|0.076544251|51.64167457|-0.033660197|-36.77082544|10.06403753|84.65359899|0.751638299|-1.615689464|-28.69113861|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|2170.5738260000003|-15.32117727|0.248361701|9.014073839|16.84664803|0.0190667019999999|-339.5427625|1450.229492|0.0|1.0|3.48|26.0|3.4|3.89|128.81|2.39|1.0|1.0|125.0|1.0|32.0|5.0|0.0|0.0|3.25|-4.9|0.0009109999999999|0.00554|3.3|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|3.5752|-1722.152257|699.61|1191.08|0.3802|346.79|573.24|0.6816|0.6816|-1721.933314|-0.2382|0.02935511|-1721.994023|8.5302
14b_a25|0|0|0|0.0|6.842683282|0|0|1.616664856|-0.091382738|-0.0166120069999999|2|0.038137255|0.001683506|-0.273813082|0.004725325|0.0009956189999999|1|-0.043923908|-0.3691494039999999|0.6524261960000001|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|-0.084160084|0.329662946|-52.75064158|11.08504021|112.49583529999998|0.140371985|97.23019209|-0.032728922|-40.37825712|7.678174472999999|57.85340824|0.772789587|-1.767361771|-36.53830946|63.83568179|0.490638154|3038.600508|595.4307570000001|-1224.182482|2118.281186|-15.70265555|0.227210413|8.690235527|17.06102567|0.015746299|-377.9013888|1584.108407|1.0|1.0|3.51|27.0|4.48|4.79|96.49|1.8|2.0|0.0|130.97|1.0|34.0|5.0|0.0|1.0|3.63|-5.23|0.0011099999999999|0.00261|3.88|0.0|2.23e-10|9.93e-08|-0.0584|5.4239|4069.0|-1444.505985|716.14|1257.11|0.3614|228.59|603.27|0.34735|0.64983|-1444.266358|-0.22149|0.03876374|-1444.330251|7.6576
9a_a40|0|0|0|0.0|7.515889085|0|0|1.865740741|-0.028285975|-0.020455825|0|0.0397333329999999|0.168990628|-0.136162501|0.01310675|-0.1720337089999999|2|0.009844552|-0.449508498|0.624889926|-0.394662853|-0.2990540869999999|0.749764251|0.61091688|1|-0.072887601|0.002467659|-29.02567082|5.334966331|109.9916614|0.062399815|30.17155594|-0.032156295|-17.0405052|2.579562688|51.49564873|0.868476591|-1.093314022|-14.03449109|34.36063715|0.493941591|1971.148912|453.3484005|-528.6391483|336.39741360000005|-7.51786994|0.131523409|6.749223592000001|13.33684703|0.008714375|-356.33157|608.6970611|0.0|1.0|3.26|20.0|4.58|4.43|58.43|3.57|1.0|0.0|86.7|1.0|21.0|2.0|1.0|1.0|4.08|-5.08|0.000944|0.00243|4.54|0.0|4.02e-07|0.000117|-0.06495|4.7066|3.3192|-1217.9449|515.96|847.69|0.4746|263.42|411.01|0.47831|0.69958|-1217.825264|-0.20303|0.01109672|-1217.873686|6.6696
36_a18|0|0|0|0.0|7.03438793|2|2|0.0|0.050448408|-0.020339784|1|0.036625514|-0.05224259|-0.442092758|-0.000451777|0.003321395|0|-0.079721028|-0.493920601|0.7343989059999999|-0.010091893|0.0059061|0.780206307|0.721836103|0|-0.079805761|0.3847791889999999|-55.38202488|6.722004572|110.8288932|0.195706133|139.3536816|-0.031922305|-40.46339026|4.786442152|83.34177364|0.812056067|-2.074949798|-39.43509046|62.10402945|0.4751830729999999|2979.013751|572.70209|-1477.479979|1547.485543|-16.1853561|0.187943933|9.560644525|18.21710397|0.0123136069999999|-444.4026478999999|1819.430996|1.0|1.0|4.19|18.0|3.73|2.96|85.29|3.13|2.0|1.0|146.24|1.0|35.0|3.0|0.0|1.0|2.8|-5.28|0.000975|0.00242|4.18|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|3.1908|-1493.661092|769.73|1350.57|0.4674|388.57|636.33|0.69372|0.69372|-1493.266344|-0.18124|0.02564498|-1493.333297|7.4949
14ac_a23|0|1|1|-9.994971573|7.423568444|0|0|2.7104403130000003|0.0763230759999999|-0.4422550999999999|2|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|0.043387326|2|-0.069765112|-0.562985112|0.5562570379999999|0.1374474|0.054652466|0.834426845|0.537271445|1|-0.097100967|0.300389872|-66.72452104|12.70997824|57.45545019|0.068856366|51.99287907|-0.043970249|-55.36344264|9.597200637|0.327656318|0.8077820920000001|-2.330423202|-50.3831402|79.43449928|0.489147172|3695.344378|703.0989434999999|-1759.6835030000002|3417.45156|-25.07023818|0.192217908|8.122941134|15.90074614|0.019122137|-464.8074813999999|2178.41361|0.0|1.0|3.69|26.0|5.52|8.36|105.02|4.6|2.0|1.0|130.29|1.0|38.0|10.0|0.0|0.0|5.43|-6.65|2.69e-05|0.000123|5.35|0.0|9.25e-10|5.06e-07|-0.08813|4.0014|3.6325|-2303.9786940000004|751.54|1285.58|0.3209|309.85|627.76|0.6408|0.69962|-2303.749331|-0.23868|0.02262555|-2303.819891|8.3851
14a_a3|0|0|0|0.0|6.823286122000001|0|0|0.0|0.111575338|-0.1160619169999999|3|0.043464052|-0.143740653|-0.363198151|-0.00603969|-0.172643335|1|-0.050943323|-0.582572884|0.882394075|0.164994144|-0.287221775|0.822587422|0.8255789570000001|1|-0.094609848|0.21389849|-45.12132248|6.904918591|256.5548327|0.209105063|102.8554977|-0.036792719|-22.89086827|3.396421044|83.70773843|0.7608768779999999|-1.324537874|-22.1944701|52.02624107|0.481997259|2160.698862|389.0288018|-651.519384|1186.412113|-8.902004327|0.239123122|5.308770254|10.24853699|0.0189212089999999|-256.6424807|856.2743893999999|1.0|1.0|3.27|21.0|4.28|3.71|105.82|1.04|0.0|0.0|93.25|1.0|23.0|4.0|0.0|1.0|2.76|-3.99|0.0113|0.0327|2.58|0.0|1.28e-07|4.08e-05|-0.06736|3.2363|3.2363|-1327.485188|528.91|822.33|0.4524|383.1|373.85|0.69708|0.69708|-1327.354384|-0.19946|0.02860456|-1327.403067|7.5229
22_a20|0|0|0|0.0|6.842683282|0|0|1.915285809|-0.238401323|0.023539095|2|0.0388043479999999|0.09301076|-0.079707783|0.009265667|-0.038668966|1|-0.036258691|-0.177976478|0.616352201|-0.044184455|-0.067650395|0.809440795|0.607038752|1|-0.067797027|0.425968568|-39.00017609|8.001165067999999|9.022387025|0.053484974|34.8271111|-0.027118811|-28.7463017|5.21001405|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|47.00134116|0.477376285|2738.108259|616.3298149|-882.9300756000001|2396.806062|-11.49852068|0.22936173|7.408914181|14.17638345|0.01345209|-352.4559681|1145.712729|1.0|1.0|3.36|27.0|5.33|5.39|67.39|2.61|2.0|0.0|121.62|1.0|31.0|4.0|0.0|1.0|4.24|-5.53|0.000997|0.0012|4.47|0.0|2.04e-10|8.199999999999999e-08|-0.0568|5.5591|3.9732|-1275.816275|694.15|1181.95|0.2636|223.03|563.43|0.38233|0.66063|-1275.598059|-0.21856|0.03226475|-1275.657902|6.6364
7f_a10|0|0|0|-4.8022906380000006|7.535296702|1|1|1.924772416|0.103083789|-0.2347037789999999|2|0.037386831|-0.104120245|-0.5663456689999999|0.00189949|-0.0971900919999999|1|-0.058093287|-0.5846516820000001|0.5371733989999999|-0.009545801|-0.137271684|0.8499946070000001|0.5209683970000001|1|-0.095196098|0.7359022890000001|-35.78096407|4.441786155|15.96885516|0.068226214|38.0022453|-0.03645808|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|40.22275023|0.402568457|2803.359424|519.0013298|-954.4422004|2375.702381|-11.31122804|0.178213448|6.115784565|10.23679556|0.012813716|-358.4725202|1161.423484|0.0|1.0|3.37|21.0|5.07|6.57|52.83|2.64|2.0|0.0|106.77|1.0|30.0|7.0|0.0|0.0|4.39|-5.6|0.00119|0.00103|4.7|0.0|7.38e-09|3.03e-06|-0.0613|5.7757|3.6256|-1442.200124|597.28|1034.38|348.0|214.67|426.07|0.34467|0.6833600000000001|-1442.001311|-0.2175699999999999|0.01616879|-1442.058773|6.8508
4d_a49|0|0|0|0.0|7.535296702|1|1|2.097463308|-0.06085453|-0.058204482|2|0.036555556|-0.090862681|-0.343596561|0.000607064|0.013451218|1|0.000511959|-0.417231241|0.7745859279999999|-0.008564167|0.023137464|0.834151595|0.749565191|1|-0.085966608|0.410804214|-55.40321178|8.392883773|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|63.79609555|0.470013152|2658.242991|463.6097566000001|-900.2167208999999|1640.195062|-10.66380249|0.3452719489999999|7.998287218|15.09148245|0.022019681|-190.6195379|1374.947536|1.0|1.0|3.38|21.0|3.16|2.8|98.72|1.25|1.0|0.0|115.63|1.0|30.0|5.0|0.0|1.0|2.27|-3.35|296.0|0.18|1.45|0.0|2.64e-08|1.05e-05|-0.06309|5.7447|3.8047|-1293.29417|668.09|1144.04|0.2549|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|-0.2219699999999999|0.0395418|-1293.107454|7.7447
