molecula|SddssS|NaaNH|n9FaHRing|SssssC|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
13_a47|0.0|1|1|0.0|0|0.0|-0.0049262279999999|-0.0777650159999999|2|-0.047120094|-0.20197533|0.003874205|0.038682232|1|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|-0.316563793|2|0.6427334020000001|0.794037882|0.030290722|0.065869272|0.8582665429999999|0.626280497|1|-0.088128939|0.244975411|-41.79730418|-45.39284663|9.13564442|0.2183244369999999|112.453046|-23.38063458|4.705524762|0.0|-21.52866736|57.38622954|0.472007922|2190.316257|669.2729199|-8.613918003|7.038683428|13.33103985|4542.479565|-193.936606|11.99338291|1.0|1.0|1.0|1.75|21.0|4.63|66.49|91.59|1.0|24.0|4.0|-6.0|319.34|0.0|1.0|1.0|3.19|-4.27|0.0185|5.41e-05|0.0173|3.17|0.0|0.0|1.26e-08|4.04e-06|-0.05465|4.0302|2.7|-1067.820961|-1067.78457|895.21|307.63|0.3382|0.67466|0.67466|0.3382|-166.0|3.5455|-1067.71601|4.8308|16.0|7.8
12g_a30|0.0|0|0|0.0|2|0.0|-0.010447128|0.024086432|2|-0.037395048|-0.574592016|0.007330206|-0.049719762|1|1|0.0026474159999999|-0.067792064|-0.084317059|-0.152855196|-0.539112991|1|0.817497287|0.826316772|-0.0430471959999999|-0.0885760969999999|0.886776351|0.770326886|0|-0.10344931|0.487608738|-58.41940906|-70.11305057|18.59520651|0.216337219|146.623137|-47.51931027|12.60295167|237.7754135|-39.593913|83.29752441|0.459011202|3058.2873170000003|2482.668258|-18.63502363|8.694447089|16.07139949|6688.137428|-371.8296813|13.18447384|1.0|0.0|1.0|0.0|17.0|2.48|114.67|133.52|1.0|32.0|6.0|-6.22|439.49|0.0|0.0|0.0|2.36|-5.01|0.000444|9.71e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-0.0576|5.0703|3.88|-1743.214798|-1743.174676|1206.02|348.35|0.2449|0.26238|0.68366|0.1613|-0.15077|3875.0|-1743.029147|5.3027|9.0|8.0334
12bg_a36|0.0|1|0|0.0|2|0.0|-0.0076819|-0.044573523|2|0.057879142|-0.414822602|-0.060117593|-0.0206090089999999|1|1|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|0.836170906|-0.023460562|-0.033696875|0.892249657|0.771220556|0|-0.102664465|0.543472602|-51.74990566|-70.42534258|13.44952052|0.159389648|109.3374477|-48.31008346|9.22604612|14.85588272|-35.49918495|83.78068847|0.46245521|2925.402039|2915.548359|-17.39163005|7.549463377|14.04434294|6753.439903|-340.0625449|13.35534589|1.0|0.0|1.0|0.0|17.0|3.19|69.2|133.77|1.0|31.0|4.0|-6.26|450.32|0.0|1.0|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|3.93|0.0|0.0|1.74e-08|7.83e-06|-0.0542299999999999|3.8944|4.42|-2152.13793|-2152.104584|1186.75|318.36|0.4409|0.69395|0.69395|0.4409|-0.15743|6.6844|-2151.975577|9.3601|15.0|7.8239
6_a3|0.0|0|0|0.0|0|0.0|-0.008934536|-0.106234254|2|-0.025021661|-0.330577816|0.05584062|0.032782484|1|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|0.881253042|0.790667152|-0.155862559|0.055002252|0.8632654590000001|0.773152968|1|-0.098669224|0.556539611|-52.01903278|-49.23401228|5.449560482000001|0.216677977|108.118071|-24.56680878|2.7192240510000003|77.06094911|-25.95647951|56.71997588|0.387883362|2196.107822|1899.385061|-9.393191593|5.498222293|8.982311462|4992.54948|-302.19751|7.485963593999999|1.0|1.0|1.0|2.65|21.0|4.66|92.93|95.5|1.0|23.0|3.0|-5.68|338.81|0.0|0.0|1.0|3.63|-4.87|0.00124|1.34e-05|0.00455|3.79|0.0|0.0|3.28e-08|1.11e-05|-0.06529|5.8279|3.09|-1731.735113|-1731.7043199999998|884.88|365.05|0.1997|0.3369|0.69323|129.0|-0.1465|2.8131|-1731.6508010000002|3.7185|1778.0|5.7501
30_a47|0.0|0|1|0.0|0|1.435022468|-0.0092264759999999|-0.184735553|2|0.013114301|-0.415191425|-0.008774855|0.0467853809999999|1|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|0.651797437|1|-0.107296835|0.384732322|-64.94243028|-64.38108459|13.64937081|0.32103267|192.6285289|-38.63044093|8.190002019|76.90733636|-38.96726396|81.25550675|0.4680850139999999|2626.927627|1558.731067|-13.79658605|6.886726437999999|12.94704346|5852.817155|-215.3470619|16.87442216|1.0|1.0|1.0|2.12|21.0|3.93|98.72|104.25|1.0|28.0|5.0|-6.95|396.81|0.0|0.0|1.0|2.61|-4.1|24.0|7.94e-05|0.0315|2.5|0.0|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|3.89|-1696.12008|-1696.078047|1032.35|333.66|0.3566|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|2.7493|-1695.9887|3.6487|13.0|7.9
9_a10|0.0|0|0|0.0|1|1.998759814|-0.004530817|-0.032199235|2|-0.048732912|-0.285441469|-0.1189611519999999|-0.1048161059999999|1|1|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|2|0.7141481129999999|0.791322552|-0.000865755|-0.169389445|0.837889476|0.692424727|1|-0.084348428|0.6816795959999999|-40.90513782|-59.80726117|9.815155744|0.130554786|92.56988349|-42.40634438|6.959437141|59.95939417|-29.00379197|71.07688871|0.45291714|2904.874289|2284.568215|-14.37503199|8.765421221|16.02210901|6606.83687|-327.9949188|11.26962754|1.0|1.0|1.0|3.2|21.0|3.68|75.94|130.71|1.0|33.0|5.0|-6.87|438.52|0.0|1.0|0.0|3.07|-4.44|0.0259|3.64e-05|16.0|2.97|0.0|0.0|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|-1410.041793|-1410.005954|1278.57|332.32|0.4138|0.2242|0.68962|0.0041|-0.15045|2.9927|-1409.764013|4942.0|193.0|6.7144
35_a18|0.0|0|0|0.0|2|0.0|-0.00622005|-0.020425504|1|-0.069149293|-0.44784362|0.027469086|-0.0098863069999999|0|0|0.00113101|-0.104482176|-0.078001173|-0.117857059|-0.5009599889999999|0|0.737701788|0.737094825|-0.032017257|-0.017913121|0.774007861|0.7277482059999999|0|-0.084219749|0.3888901179999999|-60.302584200000005|-62.06945887|6.525195505|0.199234055|146.8343246|-45.74482543|4.809030636|74.92670772|-44.44264921|67.9315105|0.465531336|3038.429834|1761.858479|-18.16338657|9.184536969|17.18442554|6995.248058|-552.1173777|5.862051629|1.0|1.0|1.0|0.0|18.0|3.35|85.29|151.05|1.0|36.0|3.0|-6.0|480.6|0.0|0.0|1.0|3.07|-5.53|0.000415|2.96e-06|0.0014199999999999|4.55|0.0|0.0|2.81e-10|1.35e-07|-0.04879|3.2146|8.09|-1533.002975|-1532.976969|1400.62|385.69|0.4981|0.69279|0.69279|0.4981|-132.0|2.0432|-1532.627182|2.7788|24.0|7.6198
13k_a6|0.0|1|0|0.0|1|0.0|-0.014257799|-0.132667824|1|0.051404465|-0.8554679409999999|0.0809333929999999|-0.072504783|1|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0|-0.127178105|0.212093198|-82.8774254|-88.29427104|20.6185734|0.3589674579999999|249.215618|-61.29890279999999|14.31458589|113.5526088|-57.53822059|100.7779947|0.426031882|2966.890288|3332.974951|-21.89246528|8.370126134|14.58291125|6492.211639|-412.5714301|12.48372364|1.0|1.0|1.0|2.8|23.0|3.8|115.15|124.98|1.0|33.0|5.0|-6.59|441.48|0.0|0.0|1.0|3.18|-4.77|0.00144|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04851|5112.0|5.41|-1465.862962|-1465.83213|1246.69|349.49|0.3971|0.4547|0.70536|0.0137|-0.14589|8.1639|-1465.621288|10.5079|46.0|7.3372
11_a47|0.0|0|0|0.0|0|0.0|-0.007767503|-0.156077888|3|-0.0586047379999999|-0.427212659|0.081235787|0.046339015|0|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|-0.451384505|3|0.702719047|0.715054643|-0.058523885|0.07716247|0.770028429|0.686454722|1|-0.096486559|0.572646116|-50.01659041|-59.10798423|5.184267117|0.203136607|124.4421556|-36.20974614|3.175899139|1.882633323|-30.64032829|66.9895812|0.4686568239999999|2842.168734|2201.328597|-13.48990542|5.966142027|11.22841564|6736.717611|-387.9111844|7.881596968999999|1.0|1.0|1.0|3.15|28.0|6.68|70.93|124.7|0.0|32.0|5.0|-5.28|422.45|1.0|0.0|1.0|4.69|-6.03|0.000216|9.32e-07|0.000394|5.06|0.0|0.0|2.81e-11|1.19e-08|-0.05094|3.7253|4.84|-1396.184699|-1396.145101|1146.42|332.82|0.2321|0.6915399999999999|0.6915399999999999|0.2321|-0.1546|2.9142|-1395.980918|4.6111|0.04|7.4
7c_a8|0.0|1|0|0.0|0|1.4416758790000002|-0.007509694|-0.025233184|1|0.0493777859999999|-0.382994379|-0.0450662909999999|-0.118915929|1|1|0.004301963|0.079425146|-0.047874|-0.077006275|-0.328286221|1|0.718994164|0.740795639|0.0092411059999999|-0.196826366|0.795846675|0.6881348629999999|0|-0.089778346|0.292274414|-50.34151168|-56.2991566|19.18974586|0.151076042|94.73836511|-35.30467154|12.03370912|75.43825735|-31.56868845|76.40286308|0.492823119|2716.5013510000003|2162.326414|-13.23925183|7.700542366|15.18314943|6013.168519|-159.15828340000002|20.10370648|0.0|1.0|0.0|3.1|23.0|3.78|92.93|112.76|1.0|30.0|5.0|-6.34|398.41|0.0|0.0|0.0|3.26|-4.67|0.00399|2.14e-05|0.00851|3.37|0.0|0.0|1.73e-08|6.91e-06|-0.07472|4.6061|5.01|-1331.8206369999998|-1331.793312|1116.53|394.78|275.0|0.62361|0.70321|0.1779|-0.1318599999999999|12.0073|-1331.625743|15.7056|18.59|4.7307
8b_a32|0.0|1|1|0.0|0|0.0|-0.009362305|-0.057200812|0|-0.008128765|-0.458752924|-0.024375676|-0.0684566009999999|3|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|1|-0.108971309|0.253018806|-53.36442734|-68.4085006|10.49093175|0.211781902|132.9495116|-42.94454179|6.585851946|68.21751748|-33.50038167|81.73293254|0.458155153|2573.703546|2275.886421|-12.13650094|8.10555784|14.95918599|5619.400983|-212.3722924|13.32443194|1.0|1.0|1.0|3.04|19.0|4.19|140.04|110.47|1.0|27.0|4.0|-6.44|397.52|1.0|0.0|1.0|3.61|-4.39|0.000583|4.06e-05|0.0161|3.22|0.0|0.0|2.23e-08|8.86e-06|-0.05404|3.5442|4.22|-1880.77142|-1880.735397|1114.24|349.82|0.2943|0.70285|0.70285|0.2943|-0.14717|846.0|-1880.602014|1.2797|12.0|7.9208
16a_a32|0.0|1|1|0.0|0|0.0|-0.014399612|-0.0848387459999999|0|-0.053745649|-0.6911813920000001|-0.062610718|-0.058518519|3|3|-0.005552127|-0.0999399409999999|-0.107321286|-0.199563743|-0.707456102|0|0.859696525|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.81143469|1|-0.119471489|0.283324612|-56.2527503|-74.35152328|12.86051026|0.2434571689999999|151.5123947|-46.27170107|8.003570876|66.13699638|-35.00816569|88.96104768|0.450892763|2615.514164|2992.60858|-14.39564033|7.183246604|13.08168264|5746.082161|-244.9767673|14.6095244|1.0|0.0|1.0|2.66|19.0|3.79|152.07|108.86|1.0|27.0|4.0|-6.85|398.51|1.0|0.0|1.0|3.06|-4.04|0.00128|9.14e-05|0.0364|2.65|0.0|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|3.9|-1896.81177|-1896.770883|1096.48|341.42|0.2859|0.70245|0.70245|0.2859|-0.15045|1.3736|-1896.649286|1.8274|11.0|7.9586
8_a20 (IN-1130)|0.0|1|0|0.0|0|0.0|-0.009430196|-0.124997065|2|0.1728459339999999|-0.528090969|-0.019554464|-0.0574882679999999|1|1|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|2|0.811128636|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|-0.097790028|0.354945501|-63.72828772|-64.75689362|10.46873389|0.272572869|180.4986934|-42.88223811|6.93243166|89.35267123|-42.20109173|77.31081766|0.4824986429999999|2849.395895|1829.419484|-15.66851008|8.005662608|15.46983888|6291.586155|-328.593789|12.55392404|1.0|1.0|1.0|2.43|27.0|4.08|110.44|122.86|1.0|32.0|5.0|-6.83|420.47|0.0|0.0|1.0|3.14|-4.55|0.00596|2.82e-05|0.0119|2.87|0.0|0.0|2.34e-10|9.86e-08|-0.07014|4.9797|4.53|-1368.412748|-1368.372708|1192.01|383.5|0.3782|0.4377|0.7007399999999999|0.1361|-0.13622|3803.0|-1368.180121|5.4751|36.0|7.4437
12ad_a36|0.0|1|0|0.0|2|0.0|-0.01083262|-0.073048351|2|0.046496301|-0.649957196|-0.0072527669999999|0.010723827|1|1|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.7767870459999999|0|-0.107772644|0.423689705|-58.34300549|-76.30379737|21.78471426|0.239732231|169.7321223|-54.02363038|15.4237324|81.68309557|-41.30726219|96.81391944|0.477102332|3041.082692|2474.175727|-18.32944602|8.770308295|16.772513699999998|6569.653402|-221.4751857|20.51012207|1.0|0.0|1.0|0.0|17.0|1.67|95.5|135.03|1.0|33.0|6.0|-7.18|439.47|0.0|0.0|0.0|1.76|-4.08|0.0289|8.36e-05|0.0367|2.53|0.0|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|-1460.8311199999998|-1460.794632|1236.64|321.93|0.6073|0.27316|0.67215|0.2532|-0.15638|5.3349|-1460.610659|6.8996|17.0|7.7696
12as_a36|0.0|1|0|0.0|2|0.0|-0.007672841|-0.073735973|2|0.096454203|-0.452697599|-0.114290948|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|0|-0.109492809|0.291030086|-55.75872553|-73.78005999|12.95780416|0.22956209|154.6869148|-49.71556877|8.731418812000001|0.0|-37.57216725|85.53474971|0.454761514|2904.092809|2365.632846|-17.17446921|8.768282531|16.08155469|6224.698969|-361.3444194|11.75468972|1.0|0.0|1.0|0.0|17.0|2.09|86.27|133.95|1.0|32.0|5.0|-7.21|423.47|0.0|0.0|0.0|1.84|-3.95|0.0653|0.000112|0.0476|2.36|0.0|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.5202|4.84|-1385.601917|-1385.5651710000002|1207.35|321.96|0.5902|0.53815|0.68211|0.2402|-0.1563|4.8580000000000005|-1385.384524|6.8556|59.0|7.2291
4_a47|0.0|0|0|0.0|0|0.0|-0.008204735|-0.121159855|2|-0.158636969|-0.3692130839999999|0.0687047279999999|0.011775922|0|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|0.893350891|0.783871003|-0.095209424|0.019305509|0.84420422|0.8124901999999999|1|-0.092556319|0.444849947|-42.46254967|-50.35610033|4.22896799|0.1257991219999999|68.44214684|-27.39669054|2.300808176|0.0|-23.10213311|57.78603076|0.402148382|2306.463316|1528.797085|-10.43683449|6.468023748999999|10.818777699999998|5254.939281|-333.62177030000004|7.429930428|1.0|1.0|1.0|3.01|22.0|5.71|58.04|106.52|1.0|26.0|3.0|-4.99|361.82|0.0|0.0|1.0|4.32|-5.64|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|0.0|0.0|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|-1509.453558|-1509.4201369999998|988.42|332.4|0.2304|0.45947|0.69157|0.2221|-0.1547|4.2607|-1509.3147789999998|5.4892|32.0|7.5
15_a10|0.0|0|0|0.0|1|2.124460476|-0.0027892409999999|0.035396617|2|-0.0729795729999999|-0.142251304|-0.055918786|-0.05940848|1|1|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|2|0.682616223|0.808676284|-0.079744227|-0.105662909|0.863438637|0.635064845|1|-0.074144604|0.710970489|-35.30133759|-44.18725043|11.09373722|0.084473199|50.34268476|-26.33385303|6.61142847|108.7226878|-21.03820054|56.66229609|0.434181679|2549.580207|2288.954984|-8.964715924|6.35937164|11.23924661|5769.347123|-174.5122907|12.47504566|1.0|1.0|1.0|3.31|21.0|4.72|52.83|111.21|1.0|28.0|4.0|-6.07|390.87|0.0|1.0|1.0|3.83|-4.81|13.0|1.56e-05|0.0061|3.68|0.0|0.0|5.01e-09|1.96e-06|-0.05243|5.7922|3.12|-1604.08794|-1604.057542|1086.19|326.3|0.4553|0.41458|0.68543|0.1647|-0.1574|4.5192|-1603.907391|6.1563|33.0|7.4815
14e_a23|0.0|0|1|-4.45581912|0|3.052208981|-0.008865361|-0.272389934|2|0.023369734|-0.4787294729999999|0.021081733|-0.009871698|2|2|0.001951778|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.560094237|0.791790895|0.133270225|-0.014216155|0.8510270329999999|0.5415996160000001|1|-0.089453046|0.267882223|-51.07141556|-62.2612068|12.5437807|0.074607942|51.92870134|-43.33511299|8.73073591|0.5612316039999999|-35.54678231|74.75779594|0.49543439|3255.313968|2428.874279|-19.06744972|8.020794334|15.89643482|7663.17288|-412.7765217|12.49658915|0.0|0.0|1.0|3.62|26.0|6.19|105.02|125.29|1.0|34.0|7.0|-6.06|479.48|1.0|0.0|0.0|4.5|-5.79|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|4.2|-1966.96594|-1966.943431|1209.58|334.8|0.3178|0.63922|0.63922|0.3178|-153.0|3.7696|-1966.785007|5.5469|3.0|8.5214
7b_a8|0.0|1|0|0.0|1|1.4628217119999998|-0.009659873|-0.038810124|1|-0.024156447|-0.4829936279999999|-0.052309137|-0.0254956129999999|1|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|1|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0.677544268|0|-0.1000685009999999|0.282366236|-60.75943432|-59.93853201|19.86678613|0.277652387|166.30684230000003|-35.90168309|11.89970852|75.93423425|-36.39338307|73.70461365|0.4787988|2776.185773|1780.952171|-14.82895606|7.698000901|14.76972982|6185.0105140000005|-304.2022276|13.76608164|0.0|0.0|1.0|3.37|23.0|3.8|92.93|110.8|1.0|30.0|5.0|-6.15|396.4|0.0|0.0|1.0|3.5|-4.94|0.00224|1.14e-05|0.00454|3.61|0.0|0.0|2.25e-08|8.94e-06|-0.06833|4.5945|5.51|-1330.622441|-1330.595067|1067.73|380.32|0.2517|0.44725|0.7025100000000001|139.0|-0.13639|9.9463|-1330.448193|12.7344|13.53|4.8687
15_a3|0.0|0|0|0.0|1|0.0|-0.006742751|-0.092127078|3|-0.182934001|-0.289938297|0.126641951|0.021805556|0|0|-0.004459728|-0.325227172|-0.022386155|-0.039798975|-0.505519936|3|0.968837995|0.813015336|-0.103599654|0.036380489|0.866559772|0.911346861|1|-0.107619999|0.451058529|-47.26593592|-55.08588323|4.04445331|0.221091166|113.1667185|-28.19600959|2.070175472|0.0|-24.19332693|60.30684851|0.461565365|2116.88728|1433.713715|-9.868603355|5.371119692000001|9.975434973|4617.470007|-358.6340772|5.220965278|1.0|1.0|1.0|0.0|16.0|1.56|89.99|94.29|2.0|23.0|5.0|-7.35|321.4|0.0|0.0|0.0|1.2|-3.02|547.0|0.000951|306.0|1.28|0.0|0.0|1.66e-06|0.000535|-0.06319|6.0077|2.33|-1328.688126|-1328.665275|916.07|334.44|0.4107|0.2843199999999999|0.67902|0.0173|-0.1576|1.9539|-1328.581677|2.3271|25.0|7.6021
4g_a46|0.0|0|0|0.171759574|1|2.156712018|-0.001702489|-0.010706405|2|-0.093447672|-0.088529411|-0.055084605|-0.138341481|1|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|2|0.662386484|0.74106323|-0.200628401|-0.193115055|0.7796270059999999|0.635494818|0|-0.070153728|0.318162858|-32.64186634|-40.24987057|4.598866947|0.053170267|30.50581108|-23.0928866|2.638545451|72.82863401|-18.72788427|44.72726697|0.448462961|2242.010126|2285.43285|-8.0118178|5.8466355000000005|10.60062169|5176.321714|-375.0653627|4.477396402|1.0|0.0|1.0|3.61|17.0|5.37|43.6|106.55|1.0|26.0|3.0|-5.18|366.89|0.0|1.0|1.0|4.39|-5.38|0.00155|4.16e-06|0.00153|4.73|0.0|0.0|1.57e-08|5.75e-06|-0.03985|4.4163|4.65|-1493.154666|-1493.132001|1064.92|280.74|0.1294|0.6983199999999999|0.6983199999999999|0.1294|-0.18602|3.5526|-1492.979142|3.7113|2745.0|5.5615
13i_a6|0.0|1|0|0.0|1|0.0|-0.0149593219999999|-0.154502515|1|0.035242754|-0.852681372|0.034304189|-0.032549318|1|1|-0.007703306|0.057038772|-0.045418125|-0.073507141|-0.560601136|1|0.8744720490000001|0.7771558909999999|0.145878803|-0.054229558|0.8287956870000001|0.830577798|0|-0.129526268|0.221116773|-80.75190740000001|-86.83156133|20.90143854|0.375953882|252.0312146|-58.20996912|14.01186473|116.5456632|-54.13430283|100.2320567|0.429711323|2906.257489|2880.134143|-20.86772478|8.294136887|14.54375165|6306.951561999999|-380.2354072|13.40049533|1.0|1.0|1.0|2.7|23.0|3.54|115.15|120.17|1.0|32.0|5.0|-6.81|427.46|0.0|0.0|1.0|2.91|-4.48|0.00398|3.28e-05|14.0|2.95|0.0|0.0|3.18e-09|1.36e-06|-0.0481399999999999|3.6668|4.94|-1426.549926|-1426.518007|1196.21|348.14|0.2903|0.7004600000000001|0.70517|19.0|-0.1464|7.8342|-1426.332492|10.1375|21.0|7.6778
12j_a30|0.0|0|0|0.0|2|0.0|-0.006336585|-0.033312179|2|-0.02473642|-0.354848778|0.0074730759999999|-0.075816941|1|1|0.005965451|-0.0431311459999999|-0.053644471|-0.09353607|-0.456342646|1|0.8414737059999999|0.795446883|0.0060012969999999|-0.130412856|0.846470093|0.7991060659999999|0|-0.094132698|0.328405591|-47.76354083|-60.832977500000005|10.09017681|0.157800959|101.9784021|-39.31313154|6.520746879|0.0|-30.8670468|69.55167701|0.476658597|2784.7999170000003|2258.891981|-15.12043521|8.067697897|15.41574553|6105.3402670000005|-405.1466163|8.71869951|1.0|0.0|1.0|0.0|17.0|2.93|81.65|132.24|1.0|30.0|4.0|-5.81|412.51|0.0|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|4.02e-05|-0.05106|5.1971|4.14|-1615.096172|-1615.064152|1175.75|356.4|0.2163|0.3087|0.68625|0.1516|-0.14772|4.6727|-1614.894278|5.1081|9.0|8058.0
8_a1 (SB-202620)|0.0|1|0|0.0|0|0.0|-0.013785521|-0.226277123|1|-0.0443137679999999|-0.606562911|-0.1402198369999999|0.037553634|1|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|-0.612004804|1|0.674381582|0.743088715|-0.042789124|0.063001656|0.805476065|0.658433571|0|-0.105271458|0.174628594|-66.76765693|-59.72618401|8.809217494|0.351032497|199.1596945|-33.88588996|4.997944864|64.70432539|-37.88089785|70.8721358|0.4564697679999999|2431.842132|1736.664204|-13.22376193|7.432247389|13.67402758|5170.286136|-311.18185800000003|11.1459518|1.0|1.0|1.0|2.21|23.0|5.06|78.87|99.61|1.0|27.0|5.0|-5.94|359.35|0.0|0.0|1.0|3.7|-4.7|0.0041|1.98e-05|0.00713|3.6|0.0|0.0|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|5.32|-1223.279021|-1223.117248|977.87|364.11|0.5339|0.7026600000000001|0.7026600000000001|0.5339|-0.13683|3.4563|-1223.014114|5.5005|0.4|6.3979
12g_a36|0.0|1|0|0.0|2|0.0|-0.006495469|-0.039008054|2|0.078990142|-0.409214521|0.078155467|-0.0521750109999999|1|1|0.005035022|0.130052038|-0.099596099|-0.163978382|-0.44093902|1|0.901715152|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.860667615|0|-0.097067302|0.374686587|-47.63457647|-66.72829531|12.19441007|0.1457615119999999|100.2028184|-45.87193951|8.382969151000001|5.097410387|-32.74608471|77.14470618|0.473274545|2829.45056|2476.712654|-16.3273005|7.285010602000001|13.83075477|6223.658545|-384.6182564|10.41641087|1.0|0.0|1.0|0.0|17.0|3.01|69.2|138.33|1.0|32.0|4.0|-6.19|423.51|0.0|1.0|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|5.2092|4.21|-1350.887005|-1350.861445|1241.66|333.83|0.4393|0.38165|0.70097|45.0|-0.15236|5.912000000000001|-1350.633209|7.8537|14.0|7.8539
