molecula|SddssS|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
9s_a24|0.0|1|0|2.9568988810000003|0|6.605297921|1|1|0.0|-0.222173285|-0.003599664|4.59511985|-0.00570386|0.023585859|0.006748865|-0.060407836|0.013901071|1|0.007695726|-0.0897306019999999|-0.204128966|-0.248704391|0.030228027|0.748077475|0|0.8833498320000001|-0.049825449|0.483170382|-39.48555839|10.42725806|33.24649431|72.43525688|-0.019465646|6.474925237000001|0.695462853|0.445160769|-19.21235005|61.19761205|41.36694069|0.47085169|548.5261887|969.5210193|0.554839231|9.124394347|17.24354813|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|21.71205366|0.0|1.0|1.0|1.0|1.0|3.43|0.04|-8.11|77.21|0.81|0.0|115.67|0.0|1.0|4.0|30.0|393.44|2.63|-4.06|0.000434|0.0343|2.11|0.0|0.0|7.73e-09|1.82|-1270.994965|1121.42|464.24|0.5112|403.51|0.6907300000000001|-0.10865|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|32.0|7.4949
12l_a36|0.0|1|0|3.426092687|0|7.412764017000001|2|2|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|-0.008712073|0.039061728|-0.000143196|-0.05158636|-0.0452558729999999|1|0.001194592|0.228884463|-0.098598933|-0.428857427|-0.041707369|0.8212311840000001|0|0.84381923|-0.079972189|0.3827446779999999|-70.17688229|14.33450402|39.27257375|101.6575135|-0.038052612|9.330278191|1.281955437|0.7379583590000001|-33.88151556|83.76912404|66.38812034|0.4619814279999999|549.2389652|2385.788754|0.262041641|7.471134223|13.88638723|33.56329135|0.02088234|-309.7725155|1711.727859|642.3830552000001|13.59224175|1.0|0.0|1.0|0.0|2.0|4.78|0.13|-6.66|92.99|1.38|0.0|128.47|0.0|1.0|5.0|31.0|406.44|1.77|-4.29|2.72e-05|0.0206|2.95|0.0|0.0|2.21e-07|2.98|-1325.15957|1155.07|321.05|0.4524|321.05|0.6925|-0.15869|5392.0|-0.20973|0.03508404|-1325.0137550000002|7.2021|0.02|7699.0
12h_a40|0.0|0|0|0.0|1|7.515889085|0|0|1.760542171|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0.041915709|-0.000134504|0.189869851|-0.21893421|2|-0.002126898|0.367928263|0.127299624|-0.556229094|0.116873629|0.6948809659999999|1|0.839481749|-0.0954337969999999|0.006997021|-48.34705035|6.193088525|208.6717565|84.86252967|-0.038796498|3.274152035|59.68939644|0.844008584|-26.67382585|54.9311782|56.64687411|0.4958138139999999|443.8158546|603.6697997|0.155991416|7.989299324|15.84593062|24.30173133|0.012453938|-363.7398044|801.957134|350.9435025|6.584127851|1.0|0.0|1.0|1.0|1.0|3.19|0.0|-6.84|84.45|3.76|1.0|96.16|0.0|1.0|2.0|23.0|361.25|4.22|-5.58|5.58e-07|0.000942|4.75|0.0|0.0|1.44e-07|4.14|-2153.186757|910.77|469.0|0.3985|298.7|0.7041|-0.1092|2.5573|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846
11a_a5|0.0|1|0|2.9781886010000003|0|6.605297921|0|1|0.0|-0.165418719|-0.002894726|4.59511985|0.052217882|0.021060606|0.007993132|-0.1301505359999999|-0.02394636|1|0.007955512|-0.081506|0.003975818|-0.254944026|-0.037220974|0.7410766209999999|0|0.89343434|-0.064565402|0.369563711|-51.09940261|8.474559367000001|61.32301293|76.14130253|-0.026223112|6.055083705|14.47576249|0.740865275|-32.96141947|61.4470419|54.60662289|0.466436596|638.3599998999999|1170.247903|0.259134725|9.740948724|18.25640338|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|10.34763929|0.0|1.0|1.0|1.0|1.0|3.53|0.3|-9.93|63.69|3.05|0.0|128.51|0.0|1.0|7.0|32.0|424.54|5.16|-6.4|5.63e-08|0.000167|6.13|0.0|0.0|1.18e-10|4.83|-1339.802852|1272.7|302.86|0.5473|281.57|0.65363|-0.16735|2.8611|-0.20429|0.03340977|-1339.555805|3.6525|81.0|7.0915
14ab_a23|0.0|0|1|0.0|2|7.423568444|0|0|3.4171257980000003|0.065530542|-0.0050415|5.351858133|-0.028841865|0.04314059|0.013012022|0.010803172|-0.03821899|2|0.012103325|0.038241896|-0.074579388|-0.449699921|-0.085303124|0.693959193|1|0.92422233|-0.051974369|0.20155691|-52.21744789|12.31039874|40.23721489|51.89838547|-0.031648261|8.431109267|82.79560776|0.797837067|-24.37891748|61.60741239|47.90644969|0.4695727329999999|632.9786397|2332.352369|0.202162933|7.83369055|14.76864227|27.16741043|0.013710439|-407.9635285|1439.872753|733.3886349999999|9.389964491|0.0|0.0|1.0|1.0|1.0|3.63|0.12|-8.16|105.02|3.45|1.0|130.22|0.0|1.0|5.0|32.0|439.54|4.12|-5.55|5.9e-07|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|4.1|-1708.543268|1238.27|338.88|0.3893|338.88|0.66532|-0.14778|5.9624|-0.21924|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012
4m_a46|0.0|0|0|0.0|1|7.825245291|1|1|2.12888511|-0.245599013|-0.000686578|5.587248657999999|0.051308728|0.041865079|0.011122528|-0.142061192|0.007901235|1|0.010359417|-0.487230027|-0.017992096|-0.098201489|-0.099662698|0.626578283|0|0.948973877|-0.067320375|0.373463876|-35.43866734|5.74716122|6.161736337000001|26.89046601|-0.0224155999999999|3.028720082|35.77391986|0.733236381|-18.69640205|41.88525631|41.22460182|0.463006576|500.1036387|1639.260563|0.266763619|5.329061873000001|9.923886653|16.11061509|0.012232753|-245.828396|724.9776792|486.9589609|6.446588969|1.0|0.0|1.0|1.0|0.0|3.59|0.29|-6.88|54.5|2.5|0.0|98.69|0.0|1.0|2.0|25.0|328.41|3.59|-4.57|2.99e-05|0.0088|3.69|0.0|0.0|1.31e-07|3.45|-1031.109224|975.72|285.18|0.2465|205.21|0.68505|-0.18308|3.9226|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901
15_a10|0.0|0|0|0.0|1|7.535296702|1|1|2.124460476|-0.166303336|-0.0027892409999999|5.4161004020000005|0.035396617|0.0353864729999999|0.009882584|-0.055918786|-0.05940848|1|0.009514122|-0.1157120169999999|-0.085979341|-0.208590561|-0.079744227|0.635064845|1|0.915526801|-0.059234364|0.710970489|-44.18725043|11.09373722|33.67392858|50.34268476|-0.025240716|6.61142847|108.7226878|0.646412648|-21.03820054|56.66229609|46.39507481|0.434181679|545.6177511|2288.954984|0.353587352|6.35937164|11.23924661|23.27068984|0.020932674|-174.5122907|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|1.0|0.0|3.29|0.23|-8.3|52.83|2.53|1.0|111.21|0.0|1.0|5.0|28.0|390.87|3.83|-4.81|3.32e-05|0.0061|3.68|0.0|0.0|5.01e-09|3.12|-1604.057542|1086.19|326.3|0.4553|214.05|0.68543|-0.1574|4.5192|-0.20983|0.03039798|-1603.907391|6.1563|33.0|7.4815
12t_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|0.073057637|-0.007755575|5.351858133|-0.097216874|0.044197531|-0.002544958|-0.0682882559999999|-0.04950715|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.464720444|-0.003937967|0.591758164|0|0.696413582|-0.090535776|0.408290036|-65.79920855|12.26965165|88.42093081|197.4742794|-0.037159417|7.981057356|0.0|0.745705883|-38.30686627|78.8278828|71.1605835|0.445760296|452.99711|2479.787504|0.254294117|7.957774504|14.358001500000002|32.41376848|0.020029588|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|0.0|1.0|0.0|1.0|4.63|0.14|-7.16|81.65|3.58|0.0|127.19|0.0|1.0|5.0|31.0|434.46|3.21|-5.17|3.24e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|4.32|-1774.208418|1139.2|349.67|0.2094|244.58|0.6842600000000001|-0.15029|2.6784|-0.20571|0.0337599|-1774.077985|3.2145|9.0|8.0496
8c_a32|0.0|1|1|3.46252244|0|7.765993078999999|0|0|0.0|0.080016722|-0.0093793719999999|5.733341277|-0.04699673|0.036711712|-0.003484915|-0.026048985|-0.0682721729999999|3|-0.001662219|-0.047650724|-0.0852122769999999|-0.578242111|-0.024032462|0.7507116140000001|1|0.801747512|-0.076876481|0.263222951|-58.93213925|9.818219446|126.6561213|119.85432240000002|-0.027548799|5.935643221|78.19443734|0.600684883|-28.09723623|74.36515033|56.29419869|0.447542891|484.6996147|3038.837633|0.399315117|7.079719717000001|12.81496717|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|1.0|2.0|3.46|0.26|-7.65|140.04|1.1|0.0|110.47|1.0|1.0|7.0|27.0|397.52|3.56|-4.39|1.5e-06|0.0164|3.21|0.0|0.0|2.23e-08|4.28|-1880.733377|1090.0|347.56|0.3272|347.56|0.70135|-0.14712|8.4922|-0.18873|0.03115673|-1880.597039|10.2656|37.0|7.4318
12w_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|0.063514061|-0.007019432|5.351858133|-0.0316452179999999|0.044197531|0.002431329|0.028815747|-0.04950715|1|0.001805829|-0.173643543|-0.0493878409999999|-0.477636454|-0.032835151|0.711738503|0|0.8522163970000001|-0.076611264|0.4274948739999999|-65.85056003|10.59162334|82.06520565|101.3366249|-0.037237182|7.262777048999999|0.0|0.8077976990000001|-36.02242934|75.77366969|63.12469722|0.451478593|584.3729039|2783.769563|0.192202301|8.063690539|14.70077638|31.60926388|0.014471302|-422.1196298|1548.85393|685.6665849999999|9.923109661|1.0|0.0|1.0|0.0|1.0|4.63|0.14|-7.8|81.65|3.79|0.0|137.3|0.0|1.0|5.0|31.0|467.37|3.59|-6.04|2.64e-07|0.0004269999999999|5.12|0.0|0.0|1.58e-08|5.08|-2494.932002|1211.28|348.42|0.2639|244.87|0.68423|-0.15073|2.4229|-0.20755|0.0345723|-2494.807027|3.0068|15.0|7821.0
11c_a31|0.0|1|0|3.336985072|0|7.765993078999999|1|1|0.0|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0.037731481|-0.011679927|-0.137912959|-0.085216451|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.572548808|0.013528742|0.787929678|0|0.564143263|-0.138002689|0.3608415239999999|-82.24513417|20.06220362|264.7428792|255.2562173|-0.042457317|11.74927853|70.98337779|0.676089232|-47.33176279|99.31985763|100.8824395|0.47997061|330.3862551|1770.045716|0.323910768|7.259183801|13.95917988|36.77740577|0.029155542|-206.2506659|1581.428448|449.7512005|17.07472346|1.0|0.0|1.0|1.0|2.0|3.51|0.28|-5.84|125.57|1.03|0.0|97.32|0.0|2.0|6.0|26.0|371.41|3.04|-3.98|7.68e-06|39.0|2.82|0.0|0.0|1.45e-06|4.47|-1559.353434|1022.77|321.61|0.2627|321.61|0.7005899999999999|-0.15994|5289.0|-0.19526|0.04465349|-1559.253116|7.5091|0.13|6.8861
9a_a36|0.0|1|0|3.4090209280000003|0|7.412764017000001|2|2|0.0|-0.109305298|-0.007853595|5.351858133|-0.046964839|0.040166667|0.0034852859999999|-0.078488872|-0.06502499|1|0.00484375|0.160672128|-0.12019672|-0.398235589|-0.019008343|0.79302567|0|0.826559623|-0.073689118|0.204819754|-66.44342306|14.47407729|49.52042402|106.0201967|-0.039929147|8.847677483|0.0|0.7638345870000001|-27.53468726|78.37175688|59.5185754|0.453098452|505.25728260000005|2167.77208|0.236165413|7.546661564|13.79893984|31.95428497|0.019513779|-322.5522826|1565.759963|578.2841135|11.92833382|1.0|0.0|1.0|0.0|1.0|4.69|0.14|-6.28|66.4|2.02|0.0|120.94|0.0|1.0|5.0|29.0|382.42|1.95|-3.99|0.000197|0.0391|2.66|0.0|0.0|5.26e-07|3.38|-1252.77514|1092.66|320.56|0.4811|320.56|0.68682|-0.15925|5.7274|-0.20969|0.02701893|-1252.636005|7.4992|13.0|7.8861
7c_a8|0.0|1|0|3.17138259|1|7.05012252|0|0|1.4416758790000002|-0.244222944|-0.007509694|4.844187086|-0.025233184|0.043533333|0.00325576|-0.0450662909999999|-0.118915929|1|0.004301963|0.079425146|-0.047874|-0.328286221|0.0092411059999999|0.6881348629999999|0|0.848923958|-0.080277893|0.292274414|-56.2991566|19.18974586|49.43944876|94.73836511|-0.03366688|12.03370912|75.43825735|0.626902145|-31.56868845|76.40286308|69.53125754|0.492823119|532.3522286|2162.326414|0.373097855|7.700542366|15.18314943|33.67700028|0.032058696|-159.15828340000002|1616.4960130000002|572.8089095|20.10370648|0.0|1.0|0.0|1.0|1.0|3.44|0.09|-7.76|92.93|1.82|0.0|112.76|0.0|1.0|5.0|30.0|398.41|3.26|-4.67|1e-05|0.00851|3.37|0.0|0.0|1.73e-08|5.01|-1331.793312|1116.53|394.78|275.0|269.17|0.70321|-0.1318599999999999|12.0073|-0.20658|0.02732536|-1331.625743|15.7056|18.59|4.7307
12b_a36 (EW-7197)|0.0|1|0|3.3685352889999995|0|7.412764017000001|2|2|0.0|-0.104514139|-0.008137593|5.351858133|-0.082283951|0.040899471|-0.002526241|-0.098032695|-0.056994595|1|-0.000673716|0.059005046|-0.101303149|-0.442656599|-0.001567914|0.698414933|0|0.7635183720000001|-0.081357853|0.458627252|-67.98756422|13.41367899|81.63796416|147.9542111|-0.039120289|8.392238798|5.958751634|0.746747352|-31.84632538|80.95733534|64.31504105|0.45988432|477.6935927|2338.370858|0.253252648|6.764872303|12.52485821|32.77617664|0.020730147|-308.7538779|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||||3.41|-1332.147999|1104.61|328.66|0.4491|322.25|0.69991|-0.15571|5432.0|-0.20546|0.03202977|-1332.005651|7.3101|7.0|8.1549
17b_a6|0.0|1|0|3.375166525|0|7.412764017000001|1|1|0.0|0.1012747369999999|-0.01272079|5.351858133|-0.0265090529999999|0.042739018|-0.00460563|-0.0385646|-0.0791229359999999|1|-0.00194781|0.231025646|-0.10896749|-0.563310199|0.002947625|0.8013954109999999|0|0.753949098|-0.095450984|0.318652397|-71.65078895|20.48861696|155.8689396|161.4509401|-0.041494349|13.44399246|557.7093661|0.7706671740000001|-41.0971443|84.71888279|83.12058064|0.4548818979999999|494.7179214|2207.972178|0.229332826|8.974770742|16.46390151|35.32951798|0.019915748|-355.2067434|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|1.0|1.0|2.0|3.53|0.12|-9.01|95.85|1.7|0.0|116.79|0.0|1.0|5.0|31.0|409.44|3.6|-5.17|1.56e-06|0.00274|4.09|0.0|0.0|9.77e-10|4.04|-1350.078181|1168.62|413.78|0.3949|349.8|0.7016100000000001|-0.12545|5.3385|-0.18281|0.02458322|-1349.892156|7.3188|153.0|6.8153
3c_a32|0.0|1|1|3.452148526|0|7.765993078999999|0|0|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|0.043817204|-0.00017094|-0.113334836|-0.01180891|3|0.00124359|-0.097512832|-0.0779821129999999|-0.5427297289999999|-0.003205869|0.774363061|1|0.888766719|-0.0679200029999999|0.216289509|-48.52416391|7.772301225|59.72163595|57.18235134|-0.0288417079999999|3.995552912|0.0|0.693952122|-17.94949454|57.94025396|42.68833949|0.423167668|456.8935699|1393.156794|0.306047878|5.605165488|9.717148607|21.36577928|0.018316536|-199.4122311|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|1.0|1.0|3.22|0.19|-6.89|110.94|1.7|0.0|93.05|0.0|1.0|3.0|22.0|326.44|4.02|-4.91|6.65e-07|0.00399|4.14|0.0|0.0|1.28e-07|3.02|-1633.419633|903.81|352.54|0.5017|352.54|0.7034600000000001|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|9.0|8.0458
4_a18 (SD-208)|0.0|0|0|0.0|0|0.0|2|2|0.0|0.055002235|-0.012457606|0.0|-0.113324634|0.040864198|-0.018723101|-0.009648044|-0.056245435|0|-0.015153358|-0.047745689|-0.15379315|-0.564165402|-0.058455902|0.721664823|0|0.77909674|-0.077885485|0.115284206|-51.27494074|10.90456851|103.6318511|113.7529353|-0.034985357|5.615248385|0.0|0.602029021|-20.652731600000003|69.63488061|51.01127638|0.454067432|401.1916387|1822.914738|0.397970979|6.239898178|11.42979655|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|2.77|0.0|-8.15|76.48|2.02|0.0|92.87|0.0|1.0|3.0|25.0|352.75|3.11|-4.38|5.12e-05|0.0146|3.02|0.0|0.0|7.06e-09|2.58|-1542.276332|895.83|378.26|0.2761|239.56|0.69028|-0.13588|3.4629|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969
19_a47|0.0|0|1|0.0|1|6.842683282|0|0|1.445775615|-0.038804671|-0.00973456|4.727387819|-0.227538423|0.032764858|-0.013020816|-0.064557784|0.0604168609999999|1|-0.010153352|0.074201869|-0.046265509|-0.439165562|-0.024256505|0.614975047|1|0.639642891|-0.105205489|0.270767873|-57.87554797|14.85167037|335.10989930000005|199.6541807|-0.037307124|8.228498913|66.13355777|0.637832605|-32.2945343|76.13237258|73.14028211|0.463378097|354.3911695|1238.799875|0.362167395|7.06969105|13.17443625|32.40636867|0.03295186|-152.7310283|1361.067484|428.5826478|18.25682461|0.0|1.0|1.0|1.0|2.0|3.13|0.05|-6.92|98.72|1.67|0.0|99.2|0.0|1.0|5.0|28.0|380.35|2.34|-3.66|0.000214|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|3.51|-1335.725639|974.59|322.68|0.3243|322.68|0.68924|-0.15845|5.1151|-0.2117099999999999|0.03178118|-1335.634976|6.3247|0.05|7.3
18c_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.959418462|-0.087958541|-0.002704524|4.727387819|-0.008080236|0.043274232|0.007804726|-0.038865826|0.006360768|1|0.007488918|0.01222181|-0.038006869|-0.282103688|0.084188427|0.7357918440000001|1|0.94801724|-0.048636087|0.385593349|-47.27625541|6.300016824|26.54367263|34.1639413|-0.026975264|4.140476673999999|0.0|0.7479204509999999|-21.00757374|56.83666555|38.26446885|0.484730247|623.0528232|2095.730631|0.2520795489999999|7.553051762000001|14.65844196|23.70385212|0.014546814|-325.8749539|1327.415719|831.3429628|9.560410146|1.0|1.0|1.0|1.0|1.0|3.58|0.11|-10.17|87.72|3.08|1.0|138.65|0.0|0.0|7.0|33.0|449.57|4.77|-5.6|8.86e-07|0.00113|4.49|0.0|0.0|6.79e-11|4.75|-1714.5777670000002|1243.76|371.26|0.3558|226.01|0.70516|-0.13312|6.1775|-0.19532|0.02003004|-1714.342386|7.9283|88.0|7.0555
1i_a5|0.0|1|0|2.843224727|0|6.605297921|0|0|0.0|-0.145964178|-0.006494891|4.59511985|-0.31059482|0.0253888889999999|-0.0012491689999999|-0.174016111|-0.003198529|1|-0.000700145|0.059972925|0.001493879|-0.403861432|-0.058385936|0.513260607|0|0.8876055620000001|-0.091178745|0.4729402929999999|-46.82694838|4.621144795|201.1526326|62.64191946|-0.03570792|2.575548983|0.213644964|0.759459597|-28.32266298|57.78921354|55.43870932|0.4697279689999999|494.6981114|942.1618767|0.240540403|7.314842247|13.79450888|26.20475553|0.0196689|-289.21443910000005|1048.190221|403.396385|10.96226516|1.0|1.0|1.0|1.0|1.0|2.83|0.05|-8.88|54.46|2.73|0.0|95.49|0.0|1.0|4.0|27.0|366.34|4.12|-4.97|1.6100000000000002e-05|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|3.58|-1288.322373|957.58|283.08|0.7585|262.44|0.50107|-0.17945|2.6336|-0.23674|0.03383899|-1288.264271|2.8939|24.0|7.6198
4o_a46|0.0|0|0|0.0|1|7.825245291|1|1|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.042766097|0.043320988|0.010870588|-0.203025042|-0.06855792|1|0.010144781|-0.376106593|-0.018058762|-0.096073163|-0.121466731|0.6418406720000001|0|0.950732618|-0.0648126359999999|0.372146122|-36.03345669|5.332434441|5.821925821000001|27.01882145|-0.021901697|2.9243708|31.19780621|0.7510206490000001|-19.49276784|42.00638612|40.87645867|0.460981009|521.3931342|1705.3950960000002|0.248979351|5.527567399|10.25486577|15.99310518|0.0108913189999999|-275.3254498|767.6690487000001|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|0.0|3.73|0.32|-7.26|54.5|2.72|0.0|103.66|0.0|1.0|2.0|26.0|342.44|3.92|-4.87|1.23e-05|0.0045899999999999|4.06|0.0|0.0|5.5e-08|3.76|-1070.428722|1022.29|286.64|0.1598|286.64|0.6843|-0.18282|3.4494|-0.22909|0.02815574|-1070.276387|4.8244|162.0|6.7905
9h_a24|0.0|1|0|2.916716427|1|7.153833802|0|0|1.726213624|-0.203768024|-0.002864393|5.209486153|2.01e-05|0.023854167|0.013595277|-0.209618231|-0.002471577|2|0.012380829|0.144624936|-0.02551563|-0.207206943|0.183289617|0.656172477|0|0.883775278|-0.060337884|0.4016070679999999|-32.48899638|8.724425117000001|167.2085719|54.93613103|-0.026280957|4.123788393|1.773520599|0.572371258|-13.48059881|47.51520531|37.24443236|0.477589721|417.7355164|768.1954692|0.427628742|5.805547147|11.11300329|21.70315707|0.031789952|-68.41568372|737.9073405|295.8603625|15.02620893|1.0|0.0|1.0|1.0|1.0|2.84|0.0|-6.05|72.28|1.07|0.0|82.17|0.0|1.0|3.0|22.0|288.31|1.97|-3.24|0.00147|166.0|1.7|0.0|0.0|8.95e-07|1.16|-945.2337612|831.92|285.43|0.3844|239.63|0.61928|-0.18239|5.6654|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135
4j_a46|0.0|0|0|0.0|1|7.825245291|1|1|2.194310043|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|0.048126615|0.011968098|-0.1051618459999999|-0.176133068|1|0.011684396|-0.078783783|-0.0589746909999999|-0.226712003|-0.061823242|0.728293097|0|0.949893337|-0.05924408|0.295221643|-43.95227197|8.812983129|70.56141095|29.59387777|-0.024805825|5.205103062|71.98911503|0.776932317|-20.66606288|50.26191521|43.80358011|0.402450715|561.0237355|2563.282153|0.223067683|6.274010655|10.49957018|18.85718615|0.0106831269999999|-327.122208|1018.288052|642.1335502000001|6.30964324|0.0|1.0|1.0|1.0|0.0|4.0|0.39|-7.69|39.94|3.28|0.0|110.24|0.0|1.0|4.0|27.0|361.48|4.5|-5.31|4.16e-06|0.00176|4.81|0.0|0.0|2.03e-08|4.93|-1132.018764|1112.13|281.19|0.2783|229.82|0.69413|-0.18387|2.9043|-0.20071|0.02491327|-1131.817578|3.8105|805.0|6.0942
11d_a5|0.0|1|0|2.9590700880000003|0|6.605297921|0|0|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|0.0228184279999999|0.008307337|-0.138265707|0.01948342|1|0.008809179|-0.202307745|-0.12451554|-0.22897714|-0.018747485|0.755793189|0|0.87090286|-0.063028408|0.359644732|-53.84338206|8.151092424|61.45330587|82.02685783|-0.029333375|5.179111638|0.0|0.712305422|-25.44574968|65.35645739|48.19862797|0.49396568|553.3617954|900.3825317|0.287694578|8.920296087|17.62784804|26.16587381|0.018119737|-269.7929124|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|1.0|1.0|3.13|0.17|-8.64|66.93|1.42|0.0|114.29|0.0|1.0|7.0|29.0|385.46|3.28|-4.29|7.2e-05|0.0198|3.07|0.0|0.0|2.31e-09|2.59|-1239.093739|1154.67|301.89|507.0|280.66|0.6533399999999999|-0.16762|2.8731|-0.20529|0.03371838|-1238.914819|3.7008|15.0|7.8239
47d_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.0|-0.017398129|-0.006087337|4.844187086|-0.041876322|0.032916667|0.003376831|-0.07722825|0.016324953|0|0.005144085|0.104380139|-0.272202025|-0.417659275|-0.002494715|0.741366815|0|0.836999127|-0.06394156|0.445704576|-71.20388424|12.45251265|64.92967228|132.9229494|-0.028722356|10.15469843|58.93717545|0.69814381|-42.52098397|86.29525584|64.59518279|0.481311892|682.5509007|1947.023498|0.30185619|9.940531282|19.16475647|33.54943497|0.018506261|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|1.0|1.0|1.0|2.0|4.73|0.32|-8.83|88.97|2.6|2.0|159.67|1.0|1.0|12.0|39.0|527.66|2.56|-5.28|1.83e-06|0.00276|4.16|1.0|1.0|1.4800000000000003e-09|8.08|-1704.0327519999998|1544.09|398.94|0.5820000000000001|398.94|0.69905|-0.12844|3.7605|-0.17405|0.02826074|-1703.622959|4.2225|8.0|8.0969
16a_a32|0.0|1|1|3.357452523|0|7.765993078999999|0|0|0.0|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|0.03995614|-0.008098765|-0.062610718|-0.058518519|3|-0.005552127|-0.0999399409999999|-0.107321286|-0.707456102|0.039965071|0.81143469|1|0.756542831|-0.090389538|0.283324612|-74.35152328|12.86051026|92.00611646|151.5123947|-0.037168908|8.003570876|66.13699638|0.6968200370000001|-35.00816569|88.96104768|69.11326055|0.450892763|470.82456669999993|2992.60858|0.303179963|7.183246604|13.08168264|33.19592405|0.023475264|-244.9767673|1493.816582|532.685565|14.6095244|1.0|0.0|1.0|1.0|3.0|3.53|0.22|-7.3|152.07|0.88|0.0|108.86|1.0|1.0|7.0|27.0|398.51|3.06|-4.04|3.2e-06|0.0364|2.65|0.0|0.0|5.04e-08|3.9|-1896.770883|1096.48|341.42|0.2859|341.42|0.70245|-0.15045|1.3736|-0.20718|0.04088655|-1896.649286|1.8274|11.0|7.9586
