molecula|SddssS|NaaNH|n9FaHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|FNSA1|FNSA2|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GRAV|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12aw_a36|0.0|1|0|2|1.297044239|-0.135690414|-0.008293935|5.351858133|-0.115864198|2|0.043383838|-0.4478724979999999|-0.1066959869999999|-0.034663063|1|-0.004358975|0.169961228|-0.098027247|-0.250781298|-0.4191703539999999|1|-0.056676035|0.892249657|0|0.706174871|-0.114701005|0.373775982|0.023038651|-56.73814908|-73.52224315|54.50894809|-0.041292362|9.4658605|0.749052287|-2.06461809|-26.46800754|71.5057033|0.47322369|-1323.400377|0.250947713|14.32425315|6370.06138|-319.2802512|1766.7663510000002|13.8551867|1.0|0.0|0.0|1.0|0.0|0.0|0.14|3.0|2.78|1.0|123.67|0.0|1.0|5.0|6.0|0.0|1.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0|5.2313|3.66|3.8763|-1431.404673|-1431.373326|666.09|1120.43|319.85|0.4088|0.38905|0.69109|-1431.180191|0.3892|-0.15688|4.8181|-0.21201|-1431.239759|6.5278|9.0|8.0458|8.0458
15a_a22|0.0|0|0|0|1.4229176680000002|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|-0.280236463|-0.057308195|-0.015194063|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|-0.027029438|0.794858486|1|0.86664032|-0.081705465|0.410151945|0.02126757|-41.92018177|-55.4621036|96.58317516|-0.031425179|9.799599501|0.702735071|-1.634109304|-21.33157831|56.35672103|0.444668211|-1109.242072|0.297264929|14.6895113|6322.278103000001|-275.2352849|1578.4640869999998|14.66318798|1.0|1.0|1.0|1.0|1.0|2.86|0.08|4.31|1.73|1.0|124.05|0.0|1.0|6.0|5.0|0.0|0.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|0.0|5.0577|4.98|3.6496|-1368.35331|-1368.321775|696.57|1189.31|339.72|312.0|0.41078|0.69076|-1368.0755869999998|0.0955|-0.15281|5.2588|-0.21285|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
13_a1|0.0|1|0|1|1.430073963|-0.046530797|-0.012199718|5.351858133|-0.144782061|1|0.036382114|-0.597786194|-0.0594321759999999|-0.084271845|1|-0.005924486|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|1|-0.150485437|0.825117597|0|0.6794604670000001|-0.10668313|0.207843387|0.033737733|-64.94184903|-62.04288975|148.7311076|-0.040302516|11.41059871|0.7082629840000001|-1.813613202|-23.43842502|84.56244352|0.477212829|-1054.729126|0.291737016|14.33466671|5456.353212|-242.2358135|1489.177255|15.51600461|1.0|1.0|1.0|1.0|1.0|2.83|0.09|3.87|1.74|1.0|104.88|0.0|1.0|4.0|5.0|0.0|0.0|3.23|-4.34|5.16e-05|0.0192|4.58e-05|0.0|4.0783|3.17|3.4483|-1238.395767|-1238.367298|613.52|1035.04|359.55|0.5339|0.65363|0.69782|-1238.174491|0.3535|-0.13921|2.7595|-0.18883|-1238.22919|3.9446|0.26|6585.0|6585.0
12an_a36|0.0|1|0|2|0.6294007110000001|-0.05423417|-0.0070293469999999|5.351858133|-0.046532211|2|0.042739018|-0.407702102|-0.131674913|-0.031635802|1|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|1|-0.055405405|0.885733922|0|0.836440154|-0.105145528|0.270501913|0.0173118669999999|-49.67568778|-71.0446809|82.43567331|-0.036995649|7.903608682000001|0.783512615|-1.997765039|-24.99720254|61.37296195|0.44576647|-1349.848937|0.216487385|15.82907093|6162.848939|-383.1273396|1722.817107|10.65623343|1.0|0.0|1.0|1.0|1.0|0.0|0.17|2.61|2.51|1.0|135.47|0.0|1.0|6.0|4.0|0.0|0.0|2.33|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|0.0|5.1771|3.37|3.7872|-1670.452238|-1670.417726|718.98|1215.98|327.38|0.6702|0.44822|0.69094|-1670.182102|0.0644|-0.15474|4.3963|-0.21035|-1670.244686|6.2182|0.04|7.3979|7.3979
6g_a40|0.0|0|0|2|0.604893315|0.102683335|-0.022381557|6.401917197|-0.261952754|0|0.039863946|-1.09669629|0.07194868|-0.251161616|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0|-0.340429901|0.8917390820000001|1|0.605346707|-0.156296046|0.400587529|0.017750905|-107.2113398|-101.5916383|328.78166810000005|-0.059045173|7.499640603|0.824204189|-2.657032782|-38.37906336|118.7493383|0.425569146|-1727.0578510000005|0.175795811|12.10032156|7822.892656|-421.4621621|2095.424743|13.1559604|0.0|0.0|1.0|0.0|1.0|2.28|0.21|2.48|0.59|1.0|124.18|1.0|3.0|5.0|7.0|1.0|0.0|2.37|-4.71|6.049999999999999e-08|2.87e-05|1.93e-05|1.0|3.3197|7.38|2.8135|-2522.023752|-2521.990118|669.8|1144.59|440.68|0.4971|0.58454|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|-2521.87499|8.9454|47.0|7.3279|7.3279
12a_a5|0.0|1|0|1|1.338814635|-0.256282289|-0.00166971|5.209486153|0.043132749|2|0.023108466|-0.09350376|-0.114419442|-0.032601907|1|0.008649556|-0.006024869|-0.057691345|-0.093973419|-0.175245466|2|-0.063558439|0.829536345|0|0.894590896|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|-41.59124655|13.74268646|-0.026030816|3.0925714930000003|0.746785093|-1.353602454|-15.99663329|41.04680832|0.457755771|-831.8249311000001|0.253214907|16.12184989|5294.775577|-303.31208710000004|1113.8745800000002|8.814051518|0.0|1.0|1.0|1.0|1.0|2.96|0.21|4.26|2.17|1.0|119.38|0.0|1.0|5.0|4.0|0.0|1.0|3.58|-4.59|5.37e-05|0.0205|2.56e-05|0.0|4.6865|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|0.50831|0.67169|-1201.750315|0.0296|-0.17152|2.5642|-0.21228|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
8j_a46|0.0|0|0|1|1.160371125|-0.13040237|-0.0017688329999999|5.533389489|-0.008523199|2|0.043903904|-0.081366324|-0.174853546|-0.053618988|1|0.0108603019999999|-0.204674804|-0.084266433|-0.133413527|-0.229679821|2|-0.074207717|0.837678812|0|0.934648421|-0.068971544|0.308052557|0.008672342|-29.38737046|-37.04976799|7.723448142|-0.02566383|2.5024620580000003|0.822112519|-1.103544698|-13.78596018|34.04593326|0.427798746|-592.7962878|0.177887481|9.817783823|4759.107832|-346.061389|721.0646647000001|4.750680627|1.0|0.0|1.0|1.0|1.0|3.25|0.32|4.55|2.62|1.0|96.94|0.0|1.0|2.0|3.0|0.0|1.0|3.82|-4.83|2.59e-05|0.00878|1.47e-05|0.0|4.9636|3.78|4.4107|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|0.50703|0.70121|-1414.349865|0.1427|-0.18531|5.2361|-0.22599|-1414.402087|6.4463|1228.0|5.9108|5.9108
8c_a31|0.0|1|0|1|0.610137334|-0.012583838|-0.01275867|5.733341277|-0.104377029|0|0.03995098|-0.574140137|-0.1903992189999999|-0.1029580369999999|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0|-0.1759864119999999|0.896193695|0|0.626072761|-0.128067781|0.280934088|0.029669107|-64.57121646|-70.64275621|133.3100368|-0.039640027|9.027343766|0.72308253|-1.66488115|-21.86561502|80.93682766|0.47508938|-918.3558307|0.27691747|12.99457133|4835.748065|-246.1066271|1270.056726|12.12761708|1.0|1.0|1.0|1.0|1.0|2.9|0.29|3.13|0.85|0.0|93.45|0.0|1.0|5.0|5.0|0.0|0.0|2.83|-3.63|3.79e-05|13.0|0.000237|0.0|3.8492|1.83|3.8492|-1426.166503|-1426.129055|595.67|981.89|322.11|0.2597|0.7005|0.7005|-1425.968408|0.2597|-0.15985|3.3453|-0.19207|-1426.024361|5.1815|0.81|6.0915|6.0915
19h_a38|0.0|1|0|2|1.297044177|-0.088176988|-0.007781653|5.351858133|-0.082283951|2|0.042622739|-0.420209249|-0.043452674|-0.070688288|1|-0.000673716|0.303981987|-0.101303149|-0.217394466|-0.420225236|1|-0.121374121|0.8741648479999999|0|0.7746288020000001|-0.109986804|0.3263113569999999|0.021234963|-48.43313101|-64.79649453|136.81322659999998|-0.03959525|7.370099699|0.75379331|-1.979762478|-23.32673803|60.94327866|0.47459722|-1166.336902|0.24620669|12.98143834|6253.901215|-299.0343596|1547.290068|11.90478646|1.0|1.0|1.0|1.0|1.0|2.43|0.14|2.55|2.4|1.0|125.69|0.0|1.0|5.0|4.0|0.0|0.0|2.66|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0|3.7384|3.41|3.5358|-1332.187847|-1332.1538779999998|626.65|1092.17|350.65|0.2355|0.68472|0.69012|-1331.941646|88.0|-0.1467099999999999|6.9749|-0.20379|-1331.999352|9.0777|9.0|8.0348|8.0348
4m_a46|0.0|0|0|1|1.134637002|-0.245599013|-0.000686578|5.587248657999999|0.051308728|1|0.041865079|-0.0329557579999999|-0.142061192|0.007901235|1|0.010359417|-0.487230027|-0.017992096|-0.029022201|-0.098201489|1|0.011235955|0.7975218959999999|0|0.948973877|-0.0672468|0.373463876|0.010905551|-35.4774406|-35.43866734|6.161736337000001|-0.0224155999999999|3.028720082|0.733236381|-1.008702005|-11.81288911|41.22460182|0.463006576|-531.5800101|0.266763619|9.923886653|4750.325312|-245.828396|724.9776792|6.446588969|1.0|0.0|1.0|1.0|1.0|2.9|0.29|4.63|2.5|1.0|98.69|0.0|1.0|2.0|3.0|0.0|1.0|3.59|-4.57|2.99e-05|0.00981|2.68e-05|0.0|6.0419|3.45|4.3476|-1031.138426|-1031.109224|558.63|975.72|285.18|0.2465|0.38389|0.68505|-1030.929791|0.1557|-0.18308|3.9226|-0.23116|-1030.980844|5.2326|1288.0|5.8901|5.8901
SB431542_a8|0.0|1|0|1|1.401734117|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.041909722|-0.721718925|-0.029382296|-0.0453332859999999|1|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|1|-0.072891515|0.8220300859999999|0|0.5653298489999999|-0.124595991|0.274152231|0.034730361|-76.82006387|-74.57768059|170.1252996|-0.048754953|12.44282236|0.7608280590000001|-2.242727845|-29.18257067|97.60813043|0.476091179|-1342.398251|0.239171941|14.04829994|6203.505123|-312.2404091|1764.391093|15.07117296|0.0|0.0|1.0|1.0|0.0|2.75|0.05|2.72|1.9|1.0|109.21|0.0|1.0|4.0|5.0|0.0|0.0|2.58|-4.14|3.99e-05|16.0|7.28e-05|0.0|||||||||||||||||||79.08|4.1019|4.1019
9d_a31|0.0|1|0|1|0.61013528|0.036844743|-0.012442213|5.733341277|-0.043220149|0|0.0359583329999999|-0.696763933|-0.0938310919999999|-0.021171445|2|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|-0.0375445629999999|0.873955169|0|0.6943358040000001|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|154.8767865|-0.033844766|13.49577391|0.6636195229999999|-1.793772606|-23.07536346|86.75457645|0.457506946|-1222.994263|0.336380477|17.39409698|5748.743284|-223.1115993|1842.914835|16.31369927|1.0|1.0|1.0|1.0|1.0|3.35|0.38|4.09|1.31|2.0|112.97|0.0|1.0|9.0|5.0|0.0|0.0|3.65|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0|3.8478|5.0|3.8478|-1657.471475|-1657.428165|727.27|1202.79|322.22|0.2611|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|2.6311|-0.19426|-1657.245966|3.5077|0.6|6.2218|6.2218
19a_a22|0.0|0|0|0|1.422917238|-0.000989685|-0.009145283|4.727387819|-0.144269652|2|0.0389622639999999|-0.548716971|-0.011513343|0.016501913|1|-0.001355145|-0.03516233|-0.035723406|-0.0611158559999999|-0.496053375|2|0.0271939039999999|0.834033833|1|0.744354735|-0.09370213|0.51561501|0.024839714|-67.26339083|-69.91748544|373.8201781|-0.035138299|13.82990734|0.684706189|-1.967744721|-26.21905704|85.79797858|0.4347718229999999|-1468.267194|0.315293811|15.30120355|7095.27723|-275.6435167|2144.375527|19.31738094|1.0|1.0|1.0|1.0|1.0|2.27|0.08|3.41|0.98|1.0|132.15|0.0|1.0|7.0|6.0|0.0|0.0|2.36|-4.11|4.16e-05|0.0193|7.69e-05|0.0|5.0397|5.69|3.5809|-1537.071348|-1537.0241640000002|740.07|1277.14|346.24|0.2218|0.34556|0.66605|-1536.756515|0.0623|-0.1508|4.5288|-0.21478|-1536.823574|6.5658|48.0|7.3188|7.3188
3h_a32|0.0|1|1|0|0.609420752|0.01077056|-0.005281944|5.733341277|-0.008243901|0|0.037731481|-0.269379119|-0.003152613|-0.111111111|3|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0|-0.2|0.834881529|1|0.87880263|-0.0882883959999999|0.30907784|0.0111539339999999|-44.97387528|-55.27575363|76.38838542|-0.027590124|4.372100625|0.7734940029999999|-1.324325944|-17.27367301|51.95714963|0.4089962629999999|-829.1363044|0.226505997|13.71739929|5187.525619|-342.4592076|1071.936307|7.357575822|1.0|1.0|1.0|1.0|1.0|3.88|0.35|6.24|2.64|2.0|112.28|0.0|1.0|7.0|3.0|1.0|0.0|5.4|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.0|3.5552|4.61|3.5552|-1790.6908030000002|-1790.663897|676.22|1127.45|348.74|0.2926|0.70257|0.70257|-1790.440663|0.2926|-0.1474099999999999|3.5952|-0.20059|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
28_a20|0.0|0|0|0|1.417203216|-0.013841559|-0.006492092|4.727387819|-0.114439513|3|0.0396875|-0.363557127|0.0313932529999999|-0.039965901|1|0.002695258|0.155263557|-0.016955137|-0.028782305|-0.447096101|3|-0.06654421|0.812553182|1|0.7817507370000001|-0.091179288|0.3962228229999999|0.014682607|-57.59898971|-60.85602167|318.7453661|-0.035068957|6.540604536|0.773641727|-1.823585765|-23.40616218|67.39863895|0.468838001|-1217.120433|0.226358273|14.28413212|6348.941881000001|-365.2747728|1573.2352460000002|11.12858789|0.0|1.0|1.0|1.0|1.0|2.86|0.08|4.01|1.73|1.0|122.8|0.0|1.0|5.0|5.0|0.0|0.0|3.04|-4.43|3.77e-05|0.0159|3.72e-05|0.0|4.7905|4.64|3.5798|-1368.363151|-1368.32781|704.42|1198.32|346.35|0.2354|0.50352|0.4701899999999999|-1368.085242|0.0153|-0.15572|3.5284|-0.21814|-1368.146882|4.7428|255.0|6.5935|6.5935
25_a47|0.0|0|1|0|1.30432753|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|-0.486951604|-0.035030495|0.002716049|1|-0.00269275|-0.120903298|-0.108691353|-0.235822787|-0.545763902|2|0.004104478|0.906449648|1|0.786958319|-0.08797211|0.574771479|0.020224271|-44.52300552|-53.40631957|11.20142696|-0.031278972|7.453635586|0.6238742279999999|-1.407553754|-18.98891362|56.80080434|0.4760601829999999|-854.5011131000001|0.376125772|13.26689626|6236.813862|-150.4037281|1369.668876|17.76440561|0.0|1.0|1.0|0.0|1.0|3.27|0.1|4.95|3.08|2.0|109.7|0.0|1.0|5.0|5.0|0.0|0.0|3.62|-4.82|1.01e-05|0.00417|1.52e-05|0.0|4.8002|4.78|3.9878|-1735.414386|-1735.385814|626.55|1062.81|310.91|287.0|0.53663|0.68761|-1735.2218059999998|0.0702|-0.16588|3.8832|-0.22919|-1735.279715|5.1625|16.0|7.8|7.8
18c_a22|0.0|0|0|0|1.194229067|-0.191807441|-0.003749104|4.727387819|0.013131848|2|0.038137255|-0.213698903|0.009519672|0.006275578|1|0.005597023|-0.081550274|-0.078828791|-0.143402172|-0.305378181|2|0.010828071|0.8287956870000001|1|0.931073539|-0.076388478|0.5003904610000001|0.019843706|-40.094865000000006|-52.84635017|30.63947336|-0.028825841|9.49723261|0.682690024|-1.52776956|-19.94201893|53.82294919|0.4777430589999999|-1056.927003|0.317309976|14.04085897|7101.057047|-252.7737494|1548.179944|14.88645273|1.0|1.0|1.0|1.0|1.0|3.3|0.08|4.98|1.47|1.0|136.36|0.0|1.0|6.0|5.0|0.0|0.0|3.72|-5.1|1.6e-06|0.000739|7.98e-06|0.0|5655.0|3.5|3.7222|-1783.562578|-1783.5397829999995|707.08|1249.84|333.1|0.2996|0.4609|0.60449|-1783.277296|0.0817|-0.15158|1.2938|-0.22365|-1783.340519|1.0733|26.0|7585.0|7585.0
8a_a8|0.0|1|0|1|1.400027874|-0.021925912|-0.014658222|5.4161004020000005|-0.1950388569999999|1|0.040243056|-0.732911106|0.010118884|-0.0298924089999999|1|-0.005306541|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|-0.048064085|0.8220300859999999|0|0.550829475|-0.118763303|0.22299265|0.034374791|-78.93428863|-71.12928513|170.9592896|-0.049054408|12.33026525|0.76420633|-2.256502762|-29.37948733|99.52191337|0.481294455|-1351.456417|0.23579367|14.52342059|6193.891189|-316.4749864|1768.444416|15.44399996|0.0|0.0|1.0|1.0|0.0|2.64|0.05|2.72|1.9|1.0|109.21|0.0|1.0|4.0|5.0|0.0|0.0|2.56|-4.14|3.99e-05|16.0|7.28e-05|0.0|4.6017|6.1|3.1039|-1367.776863|-1367.744724|620.68|1061.5|399.45|0.2035|0.4927399999999999|0.7036899999999999|-1367.539526|0.1729|-0.13015|5.4201|-0.19937|-1367.595683|6.8427|11.34|4.9454|4.9454
9o_a24|0.0|1|0|1|1.294229152|-0.064667223|-0.007052095|4.59511985|-0.044044637|3|0.028472222|-0.387865233|-0.097596429|-0.000236595|1|0.002019902|-0.145366976|0.00177843|0.00294424|-0.38043264|2|-0.000453155|0.846075714|0|0.770273808|-0.08834189|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|32.50178358|-0.032911684|6.1994599720000005|0.668046377|-1.678495905|-19.05574986|61.99847688|0.4861134689999999|-971.8432428|0.331953623|11.83284872|6697.297449000001|-194.5965258|1454.754155|15.09096602|1.0|0.0|1.0|1.0|1.0|2.84|0.04|4.36|1.23|1.0|120.73|0.0|1.0|6.0|5.0|0.0|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0|5.8802|4.41|4.2643|-1388.147972|-1388.094657|611.03|1126.94|290.75|0.1409|0.41688|0.65292|-1387.887227|0.0288|-0.17826|4.3816|-0.22353|-1387.945865|5.9089|446.0|6.3507|6.3507
12k_a30|0.0|0|0|2|0.604984231|-0.001755273|-0.007818038|5.351858133|-0.029595542|2|0.042739018|-0.44562817|0.067265077|-0.038714845|1|0.0053380919999999|-0.240110949|-0.089279071|-0.154412059|-0.4186541|1|-0.067714819|0.883029843|0|0.815083558|-0.098188266|0.340031035|0.024177669|-52.35426525|-65.04897323|106.8195439|-0.035199567|10.61148425|0.7081361979999999|-1.865577056|-23.31944323|68.37178540000001|0.47195436|-1235.930491|0.291863802|15.93977881|6393.133321|-275.77726980000006|1745.328787|14.9823028|1.0|0.0|1.0|1.0|1.0|0.0|0.17|2.63|2.51|2.0|133.77|0.0|1.0|6.0|5.0|0.0|0.0|2.57|-4.93|3.59e-06|0.00154|1.19e-05|0.0|5.1958|3.58|3.4715|-1690.302721|-1690.269144|710.82|1200.31|357.15|0.2257|0.39318|0.6864899999999999|-1690.031103|0.1512|-0.14743|4.9516|-0.19798|-1690.094082|5.0736|24.0|7.6144|7.6144
12aj_a36|0.0|1|0|2|1.29704406|-0.056210607|-0.00706023|5.351858133|-0.045035034|2|0.043848238|-0.402433117|-0.103202936|-0.042227364|1|0.003962098|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|1|-0.072770961|0.8632656809999999|0|0.8269863129999999|-0.10279655|0.251263868|0.018305468|-46.79363201|-65.89100364|82.34300699|-0.0368515929999999|7.521007149|0.77492734|-1.953134451|-23.62130319|58.52715472|0.47532973|-1251.929069|0.22507266|15.35536375|5763.333098|-352.4483722|1615.543812|10.69455126|1.0|0.0|0.0|1.0|0.0|0.0|0.17|2.19|2.24|1.0|128.72|0.0|1.0|5.0|4.0|0.0|1.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.0|5.2301|3.48|3.6017|-1272.27339|-1272.241135|682.84|1157.64|344.24|0.5616|0.4112|0.70423|-1271.9998859999998|0.0082|-0.14818|5.8554|-0.20093|-1272.060325|7.8393|17.0|7.7696|7.7696
16j_a32|0.0|1|1|0|0.609420735|0.175152442|-0.0139074189999999|5.733341277|-0.086195934|0|0.046788618|-0.778815477|-0.135618491|0.021997616|3|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.032797932|0.839271289|1|0.8259884120000001|-0.106897203|0.509776381|0.023266265|-54.71915795|-76.45058155|34.66998636|-0.034287782|11.90023573|0.699790508|-1.817252458|-24.52188465|71.35869023|0.442735754|-1299.659886|0.3002094919999999|13.20372234|6507.757122|-285.7717513|1857.212797|15.48758085|1.0|0.0|1.0|1.0|1.0|3.38|0.33|5.24|1.57|3.0|121.3|1.0|1.0|8.0|5.0|1.0|0.0|4.25|-5.41|3.56e-08|1.57e-05|3.89e-06|0.0|3629.0|5.5|3629.0|-2034.621888|-2034.593521|729.78|1225.27|341.65|0.2907|0.70207|0.70207|-2034.344833|0.2907|-0.15012|3.4656|-0.2002799999999999|-2034.408854|4.0992|9.0|8.0315|8.0315
8e_a8|0.0|1|0|0|1.394799502|-0.018155171|-0.010579355|4.844187086|-0.205927741|0|0.0427891159999999|-0.539547088|-0.102167262|-0.051339286|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0|-0.079493088|0.7742101929999999|0|0.661490276|-0.105450888|0.280304418|0.0211004739999999|-70.49962428|-64.32539698|106.0087621|-0.04393787|7.851573274|0.803307236|-2.109017754|-26.80224874|83.37098475|0.483244415|-1286.50794|0.196692764|14.52755918|6095.6213210000005|-370.0368722|1601.514194|11.25022336|0.0|0.0|1.0|0.0|0.0|2.98|0.04|4.17|3.4|2.0|111.81|0.0|1.0|5.0|4.0|0.0|0.0|3.71|-4.9|5.34e-06|0.00215|1.25e-05|0.0|4.6303|7.22|3.2737|-1376.957298|-1376.924308|639.38|1090.07|378.73|0.3731|0.50055|0.7013|-1376.708067|0.1671|-0.13719|6.1505|-0.19972|-1376.766245|7.7951|19.89|4.7014|4.7014
7h_a8|0.0|1|0|0|1.391840221|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|0.04737037|-0.23505152|-0.0873792009999999|0.0260356679999999|1|0.00084936|-0.043606497|0.052081992|0.141285105|-0.382578949|0|0.041366689|0.7677336090000001|0|0.771011027|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|70.28953528|-0.041038456|3.86998135|0.892830345|-1.6825766830000002|-23.65556243|60.42608164|0.4346108389999999|-969.8780597|0.107169655|13.42380338|5657.402114|-452.8739011|1086.29603|5.061650885|1.0|0.0|1.0|0.0|0.0|3.2|0.0|5.49|4.27|2.0|101.89|0.0|1.0|3.0|4.0|0.0|0.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|0.0|3.9282|6.81|3.9282|-1285.182226|-1285.151298|593.53|999.62|315.62|0.3885|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.16076|7.0847|-0.22875|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
1c_a5|0.0|1|0|0|1.424607938|-0.268536978|-0.001983746|4.59511985|-0.006491037|2|0.0248765429999999|-0.085301064|-0.228971551|-0.058823529|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.20172074|2|-0.109439124|0.821309592|0|0.88631419|-0.070346332|0.436308619|0.008349498|-34.82350689|-35.99212225|160.5407184|-0.0281385329999999|2.185709046|0.753027268|-1.12554131|-14.3968489|39.09545876|0.476413155|-575.8739559999999|0.246972732|11.580409800000002|4387.398857|-258.918642|764.7451566000001|7.869633359|1.0|1.0|0.0|1.0|1.0|2.09|0.05|4.51|2.13|0.0|95.45|0.0|1.0|3.0|3.0|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0|4.8783|3.17|4.5088|-990.6223073|-990.5931502|556.84|929.31|274.99|271.0|0.4444899999999999|0.53838|-990.467026|0.1076|-0.18719|1.7105|-0.22684|-990.516371|2.6801|3981.0|5.4|5.4
13_a12|0.0|0|0|0|1.508548782|0.202052156|-0.0069874069999999|0.0|-0.0619247109999999|2|0.037948718|-0.272508888|-0.083760082|0.021322992|0|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|2|0.039235452|0.7300173240000001|0|0.90006391|-0.092483398|0.122164874|0.008188151|-28.51381164|-45.33566159|64.74666684|-0.034993718|1.96760628|0.8829921740000001|-1.2947675790000002|-17.15403411|32.52766981|0.466560112|-634.6992622|0.117007826|11.36787272|3647.657976|-375.4880089|718.8050825|3.656774794|1.0|1.0|0.0|0.0|1.0|2.64|0.12|3.9|2.42|1.0|84.74|0.0|1.0|3.0|3.0|0.0|1.0|3.22|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0|4.5363|3.83|3.9329|-876.3661620999999|-876.3370809|532.86|867.79|315.25|0.6528|0.6622399999999999|0.64974|-876.209109|0.0155|-0.16458|1.3023|-0.20903|-876.258343|1.5686|93.0|7.0315|7.0315
