molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
11a_a5|0.0|0|0|2.9781886010000003|6.605297921|1|-0.165418719|-0.002894726|0.052217882|2|-0.052944925|0.0|-0.185262487|10.94877942|1|0.007955512|0.003975818|0.006120569|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0|0.89343434|-0.071517578|0.369563711|0.011860803|-51.09940261|8.474559367000001|61.32301293|0.10656566|76.14130253|-36.51058972|6.055083705|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|-1124.186857|-13.38721623|0.259134725|0.874191508|185.1520983|-803.2329738|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|0.0|1.0|0.0|1.0|3.53|3.68|23.0|-9.93|6.55|3.05|2.0|7.0|32.0|4.0|424.54|1.0|1.0|-6.4|5.63e-08|2.39e-05|6.13|1.18e-10|5.019999999999999e-08|-0.03694|4.4033|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|302.86|281.57|0.6735|0.65363|-1339.493223|0.1838|2.8611|-0.20429|-1339.555805|3.6525|81.0|7.0915
11f_a5|0.0|0|0|2.967866825|6.605297921|1|-0.251797205|-0.0037371509999999|0.022233547|3|-0.083432989|0.0|-0.227966183|10.94877949|1|0.008309782|-0.128153787|-0.203228986|0.785419245|0.756843253|-0.008110526|-0.016518403|0.800575032|0|0.847356138|-0.074612137|0.368815548|0.0221464629999999|-51.92819555|15.41338844|70.39517801|0.152643862|106.23633909999998|-36.14073513|10.72733576|-33.11311829|73.05195434|-15.48735657|62.99140465|0.463183664|2853.401015|589.7388387999999|-882.7793242999999|-10.77881574|0.489052404|0.8628345190000001|340.3683339|-614.3924972|30.31104695|0.030351311|-15.23851001|1727.7296760000002|753.9168511|0.0|1.0|1.0|1.0|3.35|2.87|23.0|-8.67|3.53|1.03|1.0|7.0|32.0|6.0|427.5|0.0|0.0|-4.26|0.000112|0.0477|2.7|2.12e-09|9.06e-07|-0.03862|4.4523|2.25|4.1356|-1391.7602960000002|-1391.722248|729.96|299.8|278.47|0.6593600000000001|0.64937|-1391.444853|0.1834|2.1313|-0.20772|-1391.50739|2.9697|12.0|7.9208
12l_a30|0.0|0|0|0.0|7.412764017000001|2|0.157020295|-0.015371073|-0.274237737|2|-0.102468864|0.0|-0.876151158|10.31162828|1|-0.004395528|-0.077457998|-0.226973911|0.613786308|0.830875659|-0.045411075|-0.0395239879999999|0.883029843|0|0.834279405|-0.109810463|0.37422435|0.0154211289999999|-76.82494797|10.78883933|103.5499036|0.165720595|115.9404641|-53.74781658|7.548024079|-44.29742723|88.64610824|-31.88960104|74.10578426|0.462727396|3306.001879|583.6736326|-1690.148855|-22.31041443|0.178184921|0.861252543|124.6606826|-1182.451965|38.8038646|0.016896687|-450.2927313999999|2056.604824|696.6414817000001|1.0|0.0|1.0|1.0|4.72|0.0|17.0|-7.18|4.78|2.82|2.0|7.0|34.0|8.0|482.48|0.0|0.0|-5.92|1.99e-07|9.63e-05|5.05|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|3.5245|-1988.033039|-1987.998976|729.17|351.78|245.74|0.39486|0.68488|-1987.782294|0.1574|2.5031|-0.20397|-1987.848331|2.9851|61.0|7.2154
9_a10|0.0|0|0|0.0|7.535296702|1|-0.096384071|-0.004530817|-0.032199235|2|-0.048732912|1.754798254|-0.285441469|10.92721632|1|0.007847998|-0.1475423119999999|-0.239634564|0.7141481129999999|0.791322552|-0.000865755|-0.169389445|0.837889476|1|0.8694452140000001|-0.084348428|0.6816795959999999|0.013842683|-59.80726117|9.815155744|86.66800495|0.130554786|92.56988349|-42.40634438|6.959437141|-29.00379197|71.07688871|-20.27364785|50.72029356|0.45291714|2904.874289|616.4802143999999|-1196.145223|-14.37503199|0.26870822|0.827876677|190.5275895|-848.1268877|27.72306267|0.015893979|-327.9949188|1635.660698|816.3832816|1.0|1.0|1.0|1.0|4.0|3.2|21.0|-7.93|3.68|1.81|1.0|7.0|33.0|5.0|438.52|0.0|0.0|-4.44|5.920000000000001e-05|0.0259|2.97|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|3.7309|-1410.041793|-1410.005954|740.24|332.32|222.72|0.2242|0.68962|-1409.69933|0.0041|2.9927|-0.21163|-1409.764013|4942.0|193.0|6.7144
1a_a18 (SB-431542)|0.0|0|0|3.3674017380000003|7.423568444|1|0.043282217|-0.015636898|-0.175408303|1|0.1008839219999999|0.0|-0.766207981|10.94959842|1|-0.008385698|-0.020716495|-0.033765606|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0|0.5940412860000001|-0.122555709|0.210046675|0.033020439|-72.69619778|19.58668728|160.410387|0.405958714|240.8019609|-43.12110169|11.61820782|-44.47680367|87.15852628|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|-1235.8353619999998|-16.29019397|0.2468003389999999|0.895533283|146.3942108|-733.0587287000001|36.46179023|0.02438148|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|2.0|3.25|2.35|23.0|-7.69|3.63|1.54|1.0|4.0|29.0|5.0|384.39|0.0|1.0|-4.25|3.03e-05|0.0116|2.7|2.03e-08|7.81e-06|-0.05971|3.8208|4.57|3295.0|-1292.588031|-1292.553086|620.23|376.27|324.5|0.55409|0.69868|-1292.358966|0.3347|5.9926|-193.0|-1292.414518|8.8609|125.0|6.9031
8e_a8|0.0|0|0|3.01599663|7.05012252|0|-0.018155171|-0.010579355|-0.205927741|0|-0.000766016|0.0|-0.539547088|10.94332438|1|-0.004224671|0.090898585|0.183313231|0.650073857|0.7233950809999999|0.02023118|-0.079493088|0.7742101929999999|0|0.661490276|-0.105450888|0.280304418|0.0211004739999999|-64.32539698|12.87136047|106.0087621|0.338509724|206.4920729|-39.238709|7.851573274|-43.00500847|75.57562034|-26.80224874|83.37098475|0.483244415|2692.975753|403.5112981|-1286.50794|-16.34946208|0.196692764|0.935150832|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|1601.514194|561.882658|0.0|0.0|1.0|2.0|3.2|2.98|23.0|-7.78|4.17|3.4|2.0|5.0|30.0|4.0|403.41|0.0|0.0|-4.9|5.34e-06|0.00215|3.69|1.6399999999999998e-08|6.63e-06|-0.06253|4.6303|7.22|3.2737|-1376.957298|-1376.924308|639.38|378.73|267.77|0.50055|0.7013|-1376.708067|0.1671|6.1505|-0.19972|-1376.766245|7.7951|19.89|4.7014
12z_a36|0.0|0|0|3.435113772|7.412764017000001|2|-0.065211069|-0.007671785|-0.010732275|2|0.037307819|0.0|-0.421948174|10.95429182|1|0.001194592|-0.098598933|-0.175397741|0.8707354620000001|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0|0.834790405|-0.102674964|0.492335362|0.023371488|-68.09761735|15.50078625|114.3931487|0.165209595|109.572766|-45.16471514|10.28066212|-35.89088901|83.07227002|-24.03445318|69.61568586|0.4577848329999999|2841.692299|553.6621150000001|-1225.757112|-15.940487699999998|0.287317638|0.844286292|190.5590792|-812.9648725|33.72393432|0.0225782039999999|-282.1167226|1719.920651|642.3830552000001|1.0|0.0|0.0|2.0|4.76|0.0|17.0|-6.66|1.76|1.38|1.0|5.0|31.0|5.0|406.44|0.0|0.0|-3.95|0.000101|0.0412|2.4|2.21e-07|8.97e-05|-0.05642|3.8969|2.98|3.8969|-1325.195958|-1325.157504|686.33|318.16|318.16|0.69397|0.69397|-1324.951498|0.4423|4814.0|-0.2139199999999999|-1325.010808|6.5892|5.0|8301.0
17d_a50|0.0|1|1|0.0|8.105609402|2|-0.152030219|-0.002166617|0.03538699|1|0.006071856|2.234730384|-0.140830095|10.94500663|2|0.01245647|-0.200725906|-0.323333765|0.754575205|0.748516466|-0.1921395789999999|-0.2177003589999999|0.789310938|1|0.929886823|-0.069790853|0.8020670809999999|0.0152123589999999|-48.40178147|10.55016861|5.007868064|0.070113177|48.62532158|-33.56790124|7.31681784|-21.24595322|57.5414543|-17.74731987|41.18485076|0.445708152|2824.70142|644.9008302|-1064.839192|-12.30823045|0.24594297|0.8041037459999999|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|0.0|1.0|1.0|0.0|4.07|3.68|20.0|-7.07|4.29|2.71|2.0|6.0|32.0|4.0|424.54|0.0|0.0|-4.88|3.17e-05|0.0135|3.72|8.55e-08|3.63e-05|-0.03251|4.0506|3.41|4.0506|-1335.989008|-1335.962757|727.15|306.09|306.09|0.66103|0.66103|-1335.649722|0.1819|5.6557|-0.19967|-1335.713194|7.9942|74.0|7.1308
6d_a40|0.0|0|0|0.0|8.421342866|2|0.12627602|-0.015362927|-0.091548968|0|-0.104206961|0.683786612|-0.722057579|10.30179973|2|-0.00448098|-0.025143559|-0.0603134|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|0.8988141140000001|1|0.663670372|-0.119563634|0.372705643|0.017359149|-76.51205671|11.10859664|192.5638526|0.336329628|215.22657540000003|-48.96216855|7.108696385|-47.09642482|85.47607798|-32.02830281|84.70509846|0.428134701|3063.227702|424.7009165|-1377.2170210000002|-20.49579149|0.13994759|0.7486635420000001|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|555.2010623|1.0|0.0|1.0|1.0|3.98|2.84|14.0|-4.31|3.63|2.01|2.0|5.0|30.0|6.0|460.52|1.0|1.0|-5.15|6.18e-08|2.85e-05|3.87|4.9e-05|0.0226|-0.09462|2.9559|7.98|2.9559|-2470.82949|-2470.793925|656.5|419.45|419.45|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|7.8884|-214.0|-2470.684323|10.9021|1.0|8.9208
7f_a8|0.0|0|0|2.961566988|7.05012252|0|-0.139912829|-0.005338193|-0.073219554|0|0.034392285|0.0|-0.234880498|10.94343485|1|0.00084936|0.052081992|0.141285105|0.515235986|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0|0.770229267|-0.08790841|0.3155671539999999|0.0138113419999999|-50.01741803|7.858266077000001|53.09327646|0.229770733|130.7330978|-28.45850692|4.471132824|-29.74763659|55.85651025|-23.17880348|60.14140162|0.4513917389999999|2534.956113|438.23883319999993|-950.3309426|-13.18808857|0.119077775|0.822794279|67.75191165|-540.7116315000001|26.31197491|0.010262531|-433.4681077|1078.790971|446.5544107|1.0|0.0|1.0|1.0|3.14|3.23|23.0|-8.46|5.49|4.27|2.0|3.0|28.0|4.0|373.35|0.0|1.0|-5.5|2.09e-06|0.00078|4.66|3.5e-09|1.31e-06|-0.07492|3.8187|6.81|3.4810000000000003|-1285.196168|-1285.168078|584.99|356.17|324.68|0.7024199999999999|0.6987399999999999|-1285.017838|0.1502|8.7098|-0.21998|-1285.071664|11.6137|35.65|4.4479
2_a20 (SB-505124)|0.0|0|0|3.485765306|7.434257382|1|-0.006955944|-0.010175551|-0.076310057|1|0.013612077|0.0|-0.498602014|10.95129567|1|0.003789399|-0.150708132|-0.229461916|0.827730504|0.725030162|0.082053195|-0.19681999|0.765632979|0|0.7694360659999999|-0.117328885|0.214264156|0.02856542|-64.55966745|15.71798823|122.8758934|0.230563934|126.8667205|-35.52365346|8.648749117000001|-25.30121848|70.87109323|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|-968.3950117|-11.58380004|0.1680806939999999|0.908167636|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|1164.049211|477.95809620000006|1.0|1.0|1.0|1.0|3.4|3.1|17.0|-7.22|4.47|2.06|1.0|3.0|25.0|4.0|335.4|0.0|1.0|-4.91|5.72e-06|0.0019199999999999|4.27|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|4.57|3.6404|-1089.371784|-1089.358727|593.8|340.58|340.58|0.69947|0.69947|-1089.147716|0.3267|2.5584|-0.18645|-1089.201587|3.9392|169.0|6.7721
12w_a36|0.0|0|0|3.3131307480000003|7.412764017000001|2|0.081390556|-0.015825416|-0.297354748|2|0.041058884|0.0|-0.917874106|10.96020797|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|0.647732719|0.828393514|-0.098657593|-0.016393443|0.8792981679999999|0|0.828363244|-0.111267166|0.532980165|0.021104445|-79.88912835|15.15285952|112.947763|0.171636756|123.23411609999998|-57.35989379|10.87965823|-44.76031023|99.51883498|-29.58856606|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|-21.24440511|0.29463721|0.8769828040000001|211.5476713|-1147.197876|41.94801097|0.0273396629999999|-294.8983941|2265.1925920000003|672.4630346|1.0|0.0|1.0|2.0|4.82|0.0|17.0|-7.14|4.04|2.04|2.0|7.0|34.0|8.0|465.43|0.0|0.0|-5.07|6.26e-06|0.00291|3.86|7.24e-08|3.37e-05|-0.05326|3.8881|4.86|3.8881|-1645.202839|-1645.169951|712.88|318.88|318.88|0.69466|0.69466|-1644.953222|0.4508|5043.0|-0.21034|-1645.017691|7.0746|23.0|7.6383
14b_a50|0.0|1|1|0.0|7.934155233999999|2|-0.092558007|-0.003935732|0.0228205129999999|2|-0.068176984|2.115127752|-0.255822608|10.94501788|2|0.011249462|-0.1786649189999999|-0.280243276|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|1|0.904076348|-0.076674952|0.7031402240000001|0.022423099|-50.27694576|14.70317076|25.31245624|0.095923652|62.89861413|-32.9673668|9.64109526|-21.65397937|64.58491917|-16.75898192|47.72661339|0.445384689|2967.872393|592.81677|-1005.538915|-10.98912227|0.362718946|0.8030515570000001|237.8403928|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|825.4425942|1.0|1.0|1.0|0.0|4.64|3.64|20.0|-6.86|4.81|2.32|2.0|7.0|33.0|5.0|441.52|0.0|0.0|-4.78|2.51e-05|0.0111|3.51|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|3.05|4.0775|-1431.068494|-1431.037684|718.64|304.07|234.67|0.55594|0.64303|-1430.72987|0.1373|5.3711|-0.1936|-1430.7933859999998|6.7927|6.58|5.1818
12as_a36|0.0|0|0|3.447017327|7.412764017000001|2|-0.051208473|-0.007672841|-0.073735973|2|0.096454203|0.0|-0.452697599|10.95347588|1|0.0018565629999999|-0.098698552|-0.166354116|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0|0.77043791|-0.109492809|0.291030086|0.019229943|-73.78005999|12.95780416|88.17694537|0.22956209|154.6869148|-49.71556877|8.731418812000001|-37.57216725|85.53474971|-25.48765709|68.71652969|0.454761514|2904.092809|519.1478419|-1401.82114|-17.17446921|0.231874606|0.834059821|156.2451686|-944.5958066|33.18163581|0.017444469|-361.3444194|1824.98997|716.9974499|1.0|0.0|0.0|2.0|4.86|0.0|17.0|-6.89|2.09|1.59|1.0|6.0|32.0|5.0|423.47|0.0|0.0|-3.95|0.000154|0.0653|2.36|1.29e-07|5.4600000000000006e-05|-0.05789|4.5202|4.84|3851.0|-1385.601917|-1385.5651710000002|712.04|321.96|274.29|0.53815|0.68211|-1385.322633|0.2402|4.8580000000000005|-0.21419|-1385.384524|6.8556|59.0|7.2291
5_a18 (BIBF0775)|0.0|0|0|0.0|7.03438793|2|0.0160123|-0.005220163|-0.015946718|1|-0.0366107389999999|0.0|-0.391512249|10.94702058|0|0.0036739159999999|-0.144352593|-0.216531385|0.7140745620000001|0.7395978390000001|-0.001626287|-0.040022105|0.774859029|0|0.8432358679999999|-0.078246932|0.420002762|0.008501088|-59.08151918|6.418873637000001|10.36586529|0.156764132|118.3671077|-44.61038661|4.846666751|-39.33277643|67.25977848|-22.46761997|58.5107823|0.483962172|3115.979466|636.6978809999999|-1595.201018|-16.96451322|0.184058942|0.937842434|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|1140.896548|0.0|1.0|0.0|2.0|4.42|0.0|18.0|-9.21|3.69|3.52|3.0|8.0|37.0|3.0|494.63|0.0|0.0|-5.72|8.590000000000001e-07|0.000425|4.73|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|3.2027|-1572.313227|-1572.290174|817.02|378.13|378.13|0.69298|0.69298|-1571.843719|0.4825|2.3389|-0.18092|-1571.914419|2.8009|34.0|7.4685
6g_a40|0.0|0|0|0.0|8.421342866|2|0.102683335|-0.022381557|-0.261952754|0|-0.120745388|0.607999575|-1.09669629|10.30179936|2|-0.018182514|0.0312035079999999|0.05728593|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.8917390820000001|1|0.605346707|-0.156296046|0.400587529|0.017750905|-101.5916383|11.53799852|328.78166810000005|0.3946532929999999|256.5226419|-66.03405036|7.499640603|-69.68682788|114.7475987|-38.37906336|118.7493383|0.425569146|3142.74733|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|0.740853565|114.2663866|-1122.578856|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|0.0|0.0|1.0|3.0|4.06|2.28|14.0|-2.87|2.48|0.59|1.0|5.0|31.0|7.0|474.53|1.0|0.0|-4.71|6.049999999999999e-08|2.87e-05|3.06|0.0013599999999999|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|-2522.023752|-2521.990118|669.8|440.68|373.48|0.58454|0.5794199999999999|-2521.8114530000003|0.1307|6.7231|-0.20479|-2521.87499|8.9454|47.0|7.3279
12ax_a36|0.0|0|0|3.429529478|7.412764017000001|2|-0.0943348109999999|-0.007681676|-0.040458296|2|0.075802407|0.0|-0.414810497|10.958822|1|-0.00097037|-0.101451485|-0.1716508239999999|0.884841888|0.836170906|-0.0394369539999999|-0.056676035|0.892249657|0|0.846837721|-0.107815607|0.375647684|0.019128091|-72.11700812|12.79462904|36.17982162|0.153162279|102.4490387|-48.23849712|8.558226304|-32.99232962|84.58859134|-25.96212292|62.11847297|0.488501696|2926.929456|566.4430628|-1298.106146|-17.36585896|0.235146956|0.955040697|157.28794140000002|-868.2929481000001|33.94393618|0.018645135|-354.3162187|1697.196809|661.6709012|1.0|0.0|1.0|2.0|4.74|0.0|17.0|-7.76|3.19|2.99|2.0|5.0|31.0|4.0|450.32|0.0|1.0|-5.18|8.27e-06|0.00372|3.93|1.74e-08|7.83e-06|-0.05596|5.2372|4.42|3.8889|-2152.130959|-2152.100515|699.67|318.82|236.74|0.39564|0.69348|-2151.910753|0.4167|4.5001|-0.21324|-2151.971761|6.0402|12.0|7.9208
14c_a22|0.0|0|0|0.0|6.842683282|0|-0.134137693|-0.005236206|-0.018518519|2|-0.026986769|1.568396937|-0.298463715|10.9464374|1|0.004362505|-0.0917078119999999|-0.160566657|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|1|0.866576459|-0.080077573|0.6160012029999999|0.024569649|-57.64986681|17.68831053|36.22825261|0.133423541|96.05497587|-41.50359456|12.73426132|-34.9718749|75.5139152|-21.75466672|66.26540251|0.462147828|3079.4894480000003|623.8702703|-1152.997336|-15.66173379|0.33831271|0.8592469290000001|243.5598613|-830.0718911|32.87756477|0.024813755|-232.8055235|1742.5109329999998|731.8178649|0.0|1.0|1.0|1.0|3.49|2.85|27.0|-9.28|4.18|1.08|1.0|6.0|34.0|6.0|445.48|0.0|0.0|-4.62|1.39e-05|0.00618|2.9|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|3.6741|-1460.602657|-1460.571156|715.52|337.45|216.15|0.3078|0.69113|-1460.324494|0.0694|7.3824|-0.22807|-1460.38772|9.04|153.0|6.8153
4k_a46|0.0|0|0|0.0|7.825245291|1|-0.050636784|-0.0049602|-0.088084767|1|-0.104665424|0.0|-0.252970193|10.94631314|1|0.006050983|0.008544799|0.012963356|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0|0.8789113709999999|-0.086581945|0.260665072|0.007038271|-46.76051618|3.801175594|171.92614719999997|0.121088629|65.39662252|-25.25406274|2.052909907|-26.8180173|50.48291318|-16.56101615|53.45751583|0.417368922|2104.876032|474.67574630000007|-794.928775|-8.94414722|0.126761926|0.7163519709999999|68.46061366|-429.3190666|18.96506421|0.006892404|-403.1511415|910.3230822|519.5743695|1.0|1.0|0.0|1.0|3.8|3.03|17.0|-6.61|4.77|2.84|1.0|2.0|25.0|3.0|333.43|0.0|1.0|-4.83|1.5e-05|5.0|4.05|2.48e-07|8.28e-05|-0.01712|5.4228|4.52|4.4485|-1053.433249|-1053.396715|582.84|278.71|228.63|0.39943|0.68553|-1053.196897|0.1505|4.0015|-0.20254|-1053.249847|5.7714|0.08|7.0969
12c_a31|0.0|0|0|3.387641566|7.765993078999999|1|0.046986783|-0.013026643|-0.055520387|0|-0.030192572|0.0|-0.690412101|10.311698300000002|2|-0.000813398|-0.138799714|-0.223856622|0.8083148840000001|0.842823186|0.066071056|-0.098452311|0.8856644770000001|0|0.665463503|-0.129736755|0.343619017|0.030543026|-82.33748068|19.38414321|153.400467|0.334536497|212.313715|-52.25551342|12.30215386|-42.14855504|97.28775086|-23.05449459|85.79638585|0.448512808|2592.4503010000003|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|0.813278739|202.0036947|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|1.0|1.0|1.0|2.0|3.69|3.1|16.0|-7.24|3.7|1.08|2.0|8.0|28.0|5.0|398.48|0.0|1.0|-4.16|5.85e-06|0.00233|3.1|5.79e-08|2.31e-05|-0.0338399999999999|3.8328|4.6|3.8328|-1618.1530810000002|-1618.112841|679.71|323.48|323.48|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|1.6786|-0.19288|-1617.951882|2.2908|0.38|6.4202
3_a4|0.0|0|0|0.0|7.535296702|1|-0.241609351|-0.001141383|0.03287721|2|-0.07806942|2.180369373|-0.0502208409999999|10.92992985|1|0.011276682|-0.048796855|-0.08121207|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|1|0.919804716|-0.06572153|0.462670692|0.010568144|-31.92506825|5.133610255|12.23442244|0.080195284|38.95587796|-15.5080075|2.493716402|-12.40663231|39.38579676|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|-478.8760237|-5.815502811|0.280312336|0.7560922609999999|136.1652785|-232.6201124|16.63485592|0.015358792|-213.4321476|665.3942366|409.0289917|1.0|1.0|0.0|0.0|2.99|2.86|21.0|-7.19|4.11|2.44|0.0|2.0|24.0|3.0|312.37|0.0|1.0|-4.26|0.000198|0.0617|3.12|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|4.0639|-990.6395508|-990.6149055|535.44|305.09|252.57|0.58445|0.58615|-990.467184|0.0871|2681.0|-0.21969|-990.514888|3205.0|104.0|6983.0
47s_a18|0.0|0|0|0.0|7.03438793|1|0.026229332|-0.0054038509999999|-0.045792331|0|-0.026883417|0.0|-0.394481152|10.94702059|0|0.003686393|-0.168728915|-0.252119673|0.724028067|0.712629555|0.0109557919999999|-0.0540701129999999|0.745196689|0|0.84543779|-0.08106112|0.306379663|0.008446541|-61.36410696|6.394119331000001|10.92659868|0.15456221|117.0051929|-46.45326408|4.840414512|-40.26287221|69.29837549|-22.79238258|59.58080589|0.4740142|2992.734821|640.0051571|-1595.466781|-17.25406952|0.179529145|0.901192009|135.90542109999998|-1207.784866|27.77963709|0.010481057|-485.1995077|1944.574596|1093.725912|1.0|1.0|0.0|2.0|4.41|0.0|18.0|-9.42|3.93|3.33|3.0|10.0|36.0|3.0|482.62|0.0|0.0|-5.45|1.12e-06|0.000539|4.62|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|3218.0|8.41|3218.0|-1534.196027|-1534.174077|809.4|385.29|385.29|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|2.3134|-0.18109|-1533.809351|2.9991|616.0|6.2104
28_a34|0.0|0|0|0.0|7.423568444|1|0.000561166|-0.016942875|-0.206909349|1|-0.201047053|0.0|-0.6946578940000001|10.9595763|1|-0.007544188|-0.189821204|-0.311884247|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0|0.545935562|-0.140864841|0.316156689|0.03768308|-72.11491331|19.29162755|144.3404619|0.4540644379999999|232.4555747|-36.91879876|9.876233397|-34.24669822|85.99382787|-24.6708914|86.18702382|0.454339954|2252.098123|279.4884473|-937.4938731|-12.63011537|0.270129894|0.832642882|138.2913845|-479.9443839|33.80175623|0.0271102189999999|-235.3612529|1284.466737|344.69029950000004|0.0|1.0|1.0|1.0|3.02|2.55|17.0|-4.78|2.07|0.88|0.0|3.0|24.0|5.0|322.32|0.0|1.0|-3.25|0.000533|172.0|1.72|1.66e-05|0.00535|-0.03896|4.2857|4.11|4.2857|-1100.797628|-1100.760824|544.24|289.3|289.3|0.69263|0.69263|-1100.6525880000002|0.2043|6.4596|-0.21698|-1100.704833|8.5886|3.82|5.4179
35_a18|0.0|0|0|0.0|7.03438793|2|0.068150325|-0.00622005|-0.020425504|1|-0.069149293|0.0|-0.44784362|10.94702087|0|0.00113101|-0.078001173|-0.117857059|0.737701788|0.737094825|-0.032017257|-0.017913121|0.774007861|0|0.800765945|-0.084219749|0.3888901179999999|0.008853796|-62.06945887|6.525195505|118.7214377|0.199234055|146.8343246|-45.74482543|4.809030636|-44.44264921|67.9315105|-24.64522632|66.82777970000001|0.465531336|3038.429834|590.1597827|-1675.875389|-18.16338657|0.125426193|0.87101708|92.43836482|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|1056.535856|1.0|1.0|0.0|3.0|4.3|0.0|18.0|-9.55|3.35|3.33|3.0|8.0|36.0|3.0|480.6|0.0|1.0|-5.53|8.629999999999999e-07|0.000415|4.55|2.81e-10|1.35e-07|-0.04879|3.2146|8.09|3.2146|-1533.002975|-1532.976969|796.47|385.69|385.69|0.69279|0.69279|-1532.557542|0.4981|2.0432|-0.18079|-1532.627182|2.7788|24.0|7.6198
