molecula|NaaNH|n9FaHRing|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
4_a47|0|0|0.0|0|0|1.304464196|0.0|0.004633887|-0.008204735|-0.007295208|10.93671044|0.011775922|0|-0.247195952|-0.017555555|-0.027355932|-0.462831711|2|0.783871003|-0.095209424|0.019305509|0.84420422|0.8124901999999999|1|0.444849947|0.007772995|-42.46254967|-50.35610033|4.22896799|96.20929041|0.1257991219999999|68.44214684|-0.03525955|-27.39669054|0.806604393|-1.48090111|-23.10213311|-805.6976052|-10.43683449|0.193395607|6.468023748999999|5254.939281|105.2186243|0.013656479|-333.62177030000004|471.7712484|1.0|2.0|2.75|22.0|-8.79|4.83|5.71|58.04|2.0|106.52|0.0|1.0|-5.92|26.0|361.82|0.0|4.32|0.0004379999999999|0.0008359999999999|4.96|0.0|0.0|1.61e-09|-0.05606|5.7708|4.44|576.9|988.42|0.45947|0.69157|-1509.262887|0.2221|-0.1547|-0.21076|0.03342033|5.4892|7.5|7.5
7_a1|0|0|0.0|2|2|1.348826331|2.307091837|-0.055291895|-0.010040172|0.0021597079999999|10.9513015|-0.024096172|1|-0.077833285|-0.245732751|-0.391298966|-0.441054548|1|0.801577133|-0.048198584|-0.042175602|0.862051935|0.729621031|0|0.289201649|0.035937867|-40.16416679|-47.35863598|17.31482297|111.9204437|0.289040847|139.2595474|-0.031040669|-22.81733634|0.603382856|-1.179545431|-19.35104936|-568.3036318|-7.205474633|0.396617144|5.07667644|4519.238270000001|191.0896839|0.029820838|-99.61948195|351.4191817|1.0|0.0|3.09|17.0|-5.64|3.43|3.29|49.17|0.0|85.88|0.0|2.0|-3.16|23.0|305.33|1.0|2.72|213.0|0.0595|2.48|0.0|0.0|2.29e-06|-0.02433|4.0504|2.76|515.2|864.85|0.69902|0.69902|-1009.350293|0.2961|-0.16734|-0.19167|0.02860499|6.5936|6.3372|6.3372
25_a12|0|0|0.0|0|0|1.404967476|0.0|0.00700113|-0.004103693|0.000864238|10.93676625|-0.11195017|0|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|0.120087607|0.004952762|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|27.12578432|-0.03323193|-21.75703145|0.917298637|-1.362509125|-14.85843094|-709.8947922|-9.021208163|0.082701363|5.34703037|4329.321091|43.08908189|0.005118351|-434.8420476|430.4348528|1.0|1.0|2.81|22.0|-8.78|4.7|5.35|37.81|1.0|99.48|0.0|1.0|-5.28|24.0|311.38|1.0|4.29|0.00162|0.00175|4.76|0.0|0.0|1.6399999999999995e-09|-0.05352|4.2653|4.73|560.14|945.73|0.63284|0.69029|-974.458128|0.1897|-0.14303|-0.19655|0.024123749|2.2482|7.6576|7.6576
5a_a50|0|1|0.0|1|1|1.3972442980000002|4.202707546|-0.203248487|-0.00148647|0.012640587|10.93256969|-0.130929632|2|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.788709546|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|1|0.2814514|0.010185297|-20.77548565|-34.7974024|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|-18.56865899|0.66527517|-0.978147545|-11.08625592|-521.9610361|-6.477439183|0.33472483|5.892775027000001|4770.917486|178.61652859999998|0.017576522|-176.38892919999998|462.1867149|1.0|0.0|3.5|20.0|-6.24|3.66|4.33|35.64|0.0|101.86|0.0|1.0|-3.89|25.0|326.39|1.0|3.47|42.0|0.0102|3.46|0.0|0.0|5.7e-07|-0.02487|5.6146|3.39|582.98|976.41|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|-0.19146|0.02452028|5649.0|5.3872|5.3872
3p_a32|1|1|0.0|1|1|0.609420752|0.0|0.007752757|-0.008735261|-0.000971341|10.31100269|-0.074544773|3|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0|0.8599558070000001|0.058054833|-0.120768771|0.918782026|0.6956696440000001|1|0.366898545|0.021264377|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|106.1908248|-0.029183126|-34.21384146|0.6199678829999999|-1.28405753|-24.56127372|-755.7268222|-10.10863498|0.380032117|6.243062200000001|5960.446219|223.6663527|0.025390655|-141.21321609999998|530.5658569|1.0|1.0|3.38|19.0|-6.79|6.06|3.71|131.25|1.0|112.37|0.0|1.0|-5.11|27.0|395.5|0.0|3.23|0.00308|0.0222|2.7|0.0|0.0|1.62e-07|-0.04963|3.6436|4.26|626.32|1057.58|0.7017100000000001|0.7017100000000001|-1879.350471|0.3083|-0.15055|-0.20018|0.02642856|5.4496|7585.0|7585.0
21_a10|0|0|0.0|1|1|1.343837211|2.093218896|0.036507898|-0.009308076|0.001533145|10.92966143|-0.003554514|1|-0.051564917|-0.0236638829999999|-0.03765494|-0.4636733179999999|2|0.7620337359999999|0.057775125|-0.005970601|0.81962595|0.68876002|1|0.8663152820000001|0.018892889|-64.32920271|-59.80834512|13.34776629|240.7558768|0.225214587|159.11338909999998|-0.03292131|-42.25440548|0.704106635|-1.777750751|-45.44837698|-1255.975247|-16.4322688|0.295893365|8.388036625|7048.414464|209.0477207|0.022638817|-288.401376|746.5727327999999|1.0|1.0|3.5|27.0|-8.71|4.47|5.6|90.13|2.0|128.59|0.0|1.0|-5.77|34.0|448.47|0.0|4.04|0.0007599999999999|0.0014|4.17|0.0|0.0|1.94e-09|-0.06082|5.9596|5.57|716.1|1225.01|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.16178|-0.2226|0.03802869|1.1872|5.3188|5.3188
12ax_a36|1|0|0.0|2|2|1.280791885|0.0|-0.0943348109999999|-0.007681676|-0.001012333|10.958822|-0.034663063|1|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|1|0.836170906|-0.0394369539999999|-0.056676035|0.892249657|0.771220556|0|0.375647684|0.019128091|-49.32384393|-72.11700812|12.79462904|36.17982162|0.153162279|102.4490387|-0.038813619|-48.23849712|0.7648530440000001|-1.940680931|-32.99232962|-1298.106146|-17.36585896|0.235146956|7.563197245|6741.969187999999|157.28794140000002|0.018645135|-354.3162187|661.6709012|1.0|2.0|4.74|17.0|-7.76|3.99|3.19|69.2|2.0|133.77|0.0|1.0|-5.08|31.0|450.32|1.0|2.82|0.00372|0.00295|3.93|0.0|0.0|1.74e-08|-0.05596|5.2372|4.42|699.67|1182.31|0.39564|0.69348|-2151.910753|0.4167|-0.15728|-0.21324|0.03044421|6.0402|7.9208|7.9208
14p_a23|0|1|0.0|0|0|1.197963748|3.3252287430000003|0.044380583|-0.005975594|0.009895793|10.31321773|-0.053921569|2|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|2|0.799506006|0.099883916|-0.090287278|0.8683808959999999|0.669357479|1|0.223758613|0.0221104079999999|-42.52653933|-54.50240143|14.91710363|40.58186569|0.076544251|51.64167457|-0.033660197|-36.77082544|0.751638299|-1.615689464|-28.69113861|-1090.0480289999998|-15.32117727|0.248361701|9.014073839|6696.264498|167.5607773|0.0190667019999999|-339.5427625|646.2584547|1.0|1.0|3.48|26.0|-7.47|3.4|3.89|128.81|1.0|125.0|0.0|1.0|-5.68|32.0|436.49|0.0|3.25|0.0009109999999999|0.00554|3.3|0.0|0.0|3.39e-08|-0.09046|3.5752|3.29|699.61|1191.08|0.6816|0.6816|-1721.933314|0.3802|-0.14774|-0.2382|0.02935511|9986.0|8.5302|8.5302
26_a47|0|1|0.0|0|0|1.304328272|1.06819297|0.11828578|-0.012090143|-0.0098410169999999|10.94972213|0.0081426509999999|1|-0.24731748|-0.035472095|-0.079370393|-0.5899218279999999|2|0.845040087|-0.11288313|0.0120097289999999|0.910081385|0.651797437|1|0.549740398|0.020884606|-57.01987795|-59.08415114|12.13564316|9.608109253|0.2895618|168.2587945|-0.038735145|-34.3326642|0.717639177|-1.626876095|-33.13315474|-945.3464183|-13.07911017|0.282360823|6.945070057000001|5994.406615|164.0744453|0.024619511|-252.9318822|457.1122177|0.0|2.0|3.13|21.0|-7.22|2.84|4.68|98.72|1.0|104.8|0.0|1.0|-4.86|28.0|396.81|0.0|3.18|0.00545|11.0|3.12|0.0|0.0|5.97e-08|-0.06279|4.7963|4.37|592.84|1006.59|0.50921|0.68707|-1695.9387359999998|77.0|-0.16642|-0.22921|0.02111593|4.8242|7.9|7.9
18c_a30|0|0|0.0|2|2|0.604986846|0.0|0.12157783|-0.0109670669999999|-0.003436924|10.31163825|-0.0351777|1|0.0211588229999999|0.003429114|0.006103754|-0.562807327|1|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.802578397|0|0.42531141|0.019360263|-71.31647561|-75.33411705|13.07260474|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|0.7859920029999999|-2.2313660090000003|-48.15493021|-1506.682341|-19.19537998|0.214007997|7.646050338999999|6685.737642|144.5043388|0.018410634|-386.2200097|713.7769663|1.0|2.0|4.85|17.0|-6.19|3.04|1.72|124.74|1.0|135.37|0.0|1.0|-5.01|32.0|441.51|0.0|1.91|0.00427|0.0221|2.74|0.0|0.0|6.520000000000001e-07|-0.05575|3.4848|4.54|711.56|1209.11|0.69123|0.69123|-1744.2261030000002|0.3879|-0.14225|-198.0|0.04503016|8.64|7.9208|7.9208
1h_a5|1|0|0.0|0|0|1.427564094|0.0|-0.259241577|-0.001978474|0.008031558|10.94466758|-0.044117647|1|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.780175595|0.070628165|-0.082079343|0.8436458929999999|0.6977404359999999|0|0.39793593|0.008798715|-35.25675213|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|-0.027798699|-18.90429957|0.7450549759999999|-1.111947978|-18.38824808|-579.9392753|-7.561719827|0.2549450239999999|6.711386288|4334.547353|132.96722079999998|0.01585373|-255.618083|409.0289917|1.0|1.0|2.8|23.0|-8.41|4.99|4.51|54.46|0.0|95.45|0.0|1.0|-4.25|24.0|312.37|1.0|3.43|0.0174|0.0111|3.43|0.0|0.0|3.87e-09|-0.04124|4652.0|3.17|556.57|934.7|0.4112699999999999|0.57155|-990.472129|0.1754|-0.17797|-0.21921|0.031392033|3.3752|7.5528|7.5528
15_a15|0|0|0.0|1|1|1.435688991|0.0|-0.132759299|-0.006378587|0.001806571|10.95980315|0.0020555079999999|0|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|2|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|0.7028760070000001|0.020649569|-41.11675625|-60.51136736|13.71976186|142.8140301|0.102793952|68.29723829999999|-0.031405332|-40.20430373|0.702544178|-1.821509261|-27.31834743|-1210.227347|-13.86355301|0.297455822|6.673906339|7039.747576999999|197.6323578|0.0202953539999999|-269.1443943|830.7967967000001|0.0|1.0|4.04|24.0|-8.9|4.33|6.69|59.51|2.0|138.24|0.0|1.0|-6.32|34.0|448.52|0.0|4.64|0.000214|0.000357|5.32|0.0|0.0|1.27e-09|-0.03786|3.6968|5.04|700.82|1265.55|0.67524|0.70572|-1450.398033|0.0066|-0.10964|-0.1475|0.02849263|2.9566|6.9626|6.9626
3m_a32|1|1|0.0|0|1|0.609420748|0.0|0.013867955|-0.006290106|-0.000514191|10.31100268|-0.078038283|3|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|1|0.317009723|0.013428623|-50.60363458|-56.15082133|8.029854976000001|92.61088121|0.201976727|120.7751424|-0.027127559|-33.57626169|0.674468222|-1.220740175|-30.25923462|-729.9606772999999|-9.699808932|0.325531778|7.0752395770000005|5724.714257|194.65681730000003|0.018412178|-208.6520032|554.9424306|1.0|1.0|3.51|19.0|-7.38|7.02|5.35|128.01|2.0|110.36|0.0|1.0|-5.94|27.0|394.51|0.0|4.12|0.000449|0.00547|3.57|0.0|0.0|4.190000000000001e-08|-0.05731|3.5749|5.1|641.52|1073.31|0.7026600000000001|0.7026600000000001|-1863.279862|0.2952|-0.14835|-0.2056599999999999|0.0339106999999999|8.0755|7.6383|7.6383
4_a4|0|0|0.0|1|1|1.343865392|2.156628874|-0.183963421|-0.001234337|0.011760626|10.92992837|-0.037623601|1|-0.035166634|-0.048056862|-0.078747188|-0.157959343|2|0.77276149|-0.168712277|-0.063012715|0.8306695270000001|0.636572383|1|0.456474074|0.008570112|-25.64211031|-35.41518716|4.4155367960000005|13.70182982|0.0667239759999999|34.37786704|-0.0255766729999999|-18.24679326|0.793717973|-1.099796957|-13.21145879|-566.6429946000001|-6.78950447|0.2062820269999999|5.326452915|4878.070704|106.2816773|0.010586293|-302.661743|462.1867149|1.0|0.0|3.15|21.0|-7.57|4.52|4.41|43.6|1.0|100.08|0.0|1.0|-4.12|25.0|326.39|1.0|3.64|0.0248|0.00877|3.52|0.0|0.0|2.71e-08|-0.04865|5.382000000000001|3.24|566.84|960.45|0.55032|0.6010800000000001|-1029.763465|67.0|-0.1696599999999999|-0.21831|0.02323788|3.1195|7.1079|7.1079
14a_a10|0|0|0.0|2|2|1.3438495730000002|2.156210368|-0.2090476269999999|-0.002047597|0.011509975|10.92970798|-0.00421565|1|0.042968756|-0.220250238|-0.344811314|-0.168193178|2|0.7348225290000001|-0.011977878|-0.007680215|0.770129205|0.740051323|1|0.43555903|0.0135610389999999|-32.23041637|-51.23835032|9.840503082|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|0.542015878|-1.270993412|-23.38784787|-922.2903058|-9.988888957|0.457984122|10.0292632|6754.660977|332.3339934|0.0219172279999999|-60.97724212|1003.968547|1.0|0.0|3.98|21.0|-8.18|4.16|3.36|59.31|1.0|146.76|0.0|1.0|-4.21|35.0|468.59|1.0|3.43|0.0288|0.00743|3.29|0.0|0.0|6.55e-09|-46.0|5.5808|2.25|800.01|1380.89|0.34245|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|0.19621|-0.14757681|4.8004|7.1308|7.1308
17e_a50|0|1|0.0|2|2|1.320916122|4.3906140030000005|-0.153175103|-0.0020746479999999|0.012036705|10.94500663|-0.114420412|2|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|1|0.4239465089999999|0.012865274|-32.24487658|-50.7956915|8.950665784|10.68364489|0.069891795|48.62532158|-0.02665495|-35.33972521|0.803671114|-1.67926185|-22.43349867|-1168.300905|-12.90180444|0.196328886|8.52101688|6301.28046|136.5904997|0.010255676|-422.5418889|904.3172644|1.0|0.0|4.18|20.0|-7.33|4.23|4.68|51.77|2.0|138.0|0.0|1.0|-4.87|33.0|438.57|1.0|4.03|0.00589|0.00288|4.08|0.0|0.0|4.63e-08|-0.03156|4.2373|3.8|757.34|1312.91|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|-0.19805|0.02761851|8.8326|6.8097|6.8097
47c_a18|0|0|0.0|1|1|1.251176227|0.0|0.02368001|-0.007068829|0.0007979619999999|10.94702285|0.028947131|0|0.071793992|-0.212991596|-0.320309303|-0.455055055|0|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|0.246894346|0.015864085|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|0.7489981509999999|-2.350000928|-46.26124419|-1889.265906|-20.80632033|0.251001849|9.566965871|7527.530240999999|201.7910841|0.016406766|-400.3604527|1167.054827|1.0|3.0|4.61|18.0|-9.18|2.84|2.87|97.76|3.0|154.77|1.0|1.0|-5.73|38.0|513.63|0.0|2.42|0.000947|0.00417|3.98|1.0|1.0|6.67e-10|-0.0449|3.1096|7.72|850.89|1505.09|0.6983199999999999|0.6983199999999999|-1664.201034|0.5869|-0.12841|-0.17331|0.03115159|3.8573|8.5229|8.5229
12b_a36 (EW-7197)|1|0|0.0|2|2|1.2970445309999998|0.0|-0.104514139|-0.008137593|-0.002526241|10.96052467|-0.056994595|1|0.059005046|-0.101303149|-0.217394466|-0.442656599|1|0.819222745|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|0|0.458627252|0.021439664|-50.90136206|-67.98756422|13.41367899|81.63796416|0.236481628|147.9542111|-0.039120289|-42.53627024|0.746747352|-1.956014468|-31.84632538|-1223.776156|-15.31305729|0.253252648|6.764872303|6096.459089|158.4469629|0.020730147|-308.7538779|595.8790650000001||||||||||||||||||||||||-0.04975|3.8475|3.41|659.48|1104.61|0.6824899999999999|0.69991|-1331.9479310000002|0.0197|-0.15571|-0.20546|0.03202977|7.3101|8.1549|8.1549
18_a47|1|1|0.0|0|0|1.414391819|0.0|-0.141396999|-0.004337918|0.0008454789999999|10.93838451|-0.016728205|1|-0.056674151|-0.02470455|-0.053119347|-0.322800033|3|0.792196273|-0.059779939|-0.027351545|0.851462739|0.630969651|1|0.454324931|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|139.1786571|-0.0303894239999999|-33.12615721|0.7327484470000001|-1.5194711930000002|-30.97660579|-951.8489108|-11.9254166|0.267251553|7.018342267|6261.441874|167.41554630000002|0.017318402|-291.6032324|628.5247532999999|1.0|2.0|3.47|27.0|-10.36|5.53|6.0|79.38|2.0|119.78|0.0|0.0|-5.5|31.0|410.45|0.0|4.16|0.00129|0.00176|4.13|0.0|0.0|4.34e-11|-0.04964|4.2668|3.32|652.12|1130.76|0.4659|0.63359|-1353.979194|0.0516|-0.17349|-0.22313|0.04031146|5.3433|8.6|8.6
2_a47|0|0|0.0|0|0|1.381899691|0.0|-0.002024001|-0.008527649|-0.007479445|10.93671092|-0.013580367|0|-0.007299676|-0.017113434|-0.0274111779999999|-0.444853768|2|0.671819147|0.115527282|-0.0253134039999999|0.728066943|0.875463345|1|0.482748996|0.008511123|-41.57671973|-47.65477123|4.240150185|99.5619537|0.152675989|76.06154148|-0.036790752|-23.74109633|0.784978115|-1.4348393119999998|-20.71307621|-714.8215685|-9.131190896|0.215021885|5.308758149|4559.060763|107.1215986|0.016376351|-283.9460863|392.6099255|1.0|2.0|2.58|22.0|-7.82|3.7|4.75|58.04|1.0|96.54|0.0|1.0|-5.46|24.0|313.35|1.0|3.58|0.00109|0.00243|4.52|0.0|0.0|1.51e-08|-0.05285|3.7181|3.49|536.13|902.07|0.69102|0.69102|-1010.364507|0.2143|-0.15446|-0.20731|0.03544055|3.1004|6.2|6.2
13b_a5|1|0|0.0|1|1|1.338814635|0.0|-0.142746146|-0.004573365|0.0064510459999999|10.94530329|-0.017963913|1|-0.010368468|-0.055701188|-0.091464693|-0.357011244|2|0.765309977|0.03431921|-0.0330907489999999|0.8184221559999999|0.653356347|0|0.468748106|0.0138892369999999|-44.93506461|-48.3067033|8.980592802|14.41650822|0.168442764|108.9128108|-0.02636836|-31.23446039|0.654076389|-1.344786367|-29.05440446|-869.5206594|-11.0239272|0.345923611|8.427551282000001|5678.380299|223.6695238|0.021552174|-199.2474147|638.8437454|1.0|1.0|2.97|23.0|-8.36|4.64|4.06|74.77|1.0|119.8|0.0|1.0|-4.24|30.0|395.46|1.0|3.26|0.0225|0.0148|3.01|0.0|0.0|4.36e-09|-0.05177|4.6733|4.66|672.43|1138.73|0.32779|0.57482|-1275.806761|0.3064|-0.17274|-0.22451|0.035153|4.7964|6.9586|6.9586
3k_a32|1|1|0.0|0|1|0.609420759|0.0|-0.001009768|-0.005745086|0.001221534|10.31100271|-0.077097565|3|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0|0.779649252|-0.127713677|-0.129124455|0.8306695270000001|0.7681279190000001|1|0.31016741|0.0123637989999999|-40.10830541|-51.21653025|6.970844822|80.0971996|0.122251759|68.92687468|-0.029575784|-28.87643819|0.78057227|-1.271758703|-22.61349991|-717.0314235000001|-9.40163104|0.21942773|6.153598893|5259.698672|123.7157466|0.012327787|-316.3794102|506.658189|1.0|1.0|3.47|19.0|-7.23|7.12|5.78|110.94|2.0|105.36|0.0|1.0|-7.04|25.0|366.5|0.0|4.75|3.3600000000000004e-05|0.000904|4.97|0.0|0.0|5.86e-08|-0.05321|3.5363|3.81|611.65|1022.89|0.70268|0.70268|-1749.957584|0.3082|-0.14667|-0.19988|0.02654958|5689.0|8.0605|8.0605
12ae_a36|1|0|0.0|2|2|0.299253957|0.0|0.069118289|-0.009867085|-0.006862238|10.31810353|0.006615826|1|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0.750657639|0|0.439268891|0.023873046|-63.96145017|-78.71102033|17.78605328|96.60079598|0.2837586789999999|211.4077529|-0.036430555|-58.64180087|0.6849975640000001|-2.11297219|-47.65297933|-1574.220407|-20.22131065|0.315002436|8.676756505|7331.209763|234.6851816|0.025570256|-275.6561988|805.2286932|1.0|3.0|5.03|17.0|-6.87|1.28|2.15|123.75|1.0|142.02|0.0|1.0|-3.85|34.0|474.54|0.0|1.18|0.0668|0.0897|1.64|0.0|0.0|1.36e-07|-0.0548899999999999|5235.0|6.24|754.15|1281.69|0.40141|0.68591|-1875.897072|0.3366|-0.1566|-0.21149|0.0508577|8.9297|7.8239|7.8239
13_a12|0|0|0.0|0|0|1.508548782|0.0|0.202052156|-0.0069874069999999|0.000830398|10.96083169|0.021322992|0|-0.362308767|-0.169387652|-0.281096572|-0.595629719|2|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0.804066411|0|0.122164874|0.008188151|-28.51381164|-45.33566159|4.01385817|64.74666684|0.09993609|48.98899535|-0.034993718|-22.2236882|0.8829921740000001|-1.2947675790000002|-13.97756285|-634.6992622|-8.408963103|0.117007826|6.06407675|3647.657976|57.35761558|0.0074597119999999|-375.4880089|327.9594923|0.0|1.0|2.7|18.0|-7.14|3.63|3.9|50.7|1.0|84.74|0.0|1.0|-4.26|21.0|276.34|1.0|3.22|0.0152|0.0174|3.51|0.0|0.0|7.26e-08|-0.04445|4.5363|3.83|532.86|867.79|0.6622399999999999|0.64974|-876.209109|0.0155|-0.16458|-0.20903|0.0290811829999999|1.5686|7.0315|7.0315
1d_a5|1|0|-4.455320158|0|0|1.217311475|0.0|-0.133500214|-0.006252818|-0.0012491689999999|10.94437658|-0.010183824|1|-0.389011185|0.001493879|0.004923698|-0.38633065|2|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0.513260607|0|0.6271150670000001|0.007937625|-47.76176205|-46.58221594|4.288788702|204.4506579|0.1034962359999999|55.92018945|-0.036640804|-25.16889922|0.770504115|-1.465632167|-25.80622135|-791.897671|-10.69678217|0.229495885|6.116537519|5717.438103|123.9992274|0.018980039|-292.3128788|403.396385|1.0|1.0|2.92|23.0|-8.88|5.48|6.37|54.46|2.0|95.49|0.0|1.0|-4.79|27.0|366.34|0.0|4.15|0.00589|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|-0.04528|4.8725|3.58|567.04|951.63|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.18991|-0.23519|0.03392008|5.3765|5.03|5.03
19l_a38|1|0|0.0|2|2|1.297043246|0.0|-0.086107169|-0.007360265|-0.001197042|10.94917392|-0.032264281|1|0.217841852|-0.091460175|-0.191751024|-0.4224000739999999|1|0.839953955|-0.032569307|-0.053823023|0.89459881|0.700181525|0|0.51306986|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|0.200388811|129.8367176|-0.037359603|-42.34617024|0.7374102309999999|-2.017418574|-33.45088372|-1307.13389|-15.68376675|0.262589769|6.568874137999999|6705.993411|170.13821069999997|0.021129331|-307.64756780000005|696.3887025|1.0|3.0|4.94|17.0|-7.28|4.03|3.09|81.23|2.0|135.78|0.0|1.0|-4.94|32.0|427.48|0.0|3.22|0.0049|0.00807|3.55|0.0|0.0|5.27e-08|-0.0603299999999999|3.6709|4.08|660.04|1164.34|0.69413|0.7044|-1409.309206|0.0233|-0.13977|-0.2001|0.02856649|9026.0|7.8633|7.8633
19e_a38|1|0|0.0|2|2|1.297043576|0.0|-0.082311936|-0.007550899|-0.001197042|10.94917392|-0.038386106|1|0.045449529|-0.091460175|-0.191751024|-0.436305701|1|0.839953955|0.04818471|-0.064035403|0.89459881|0.700181525|0|0.552393659|0.02118651|-56.34606212|-68.82539051|14.27562164|118.734325|0.223437407|150.553721|-0.03783113|-46.37503972|0.749190974|-2.042881001|-37.96637911|-1376.50781|-17.17594064|0.250809026|6.596408983|6531.762734|168.99691289999998|0.020114756|-335.8133169|696.3887025|1.0|3.0|4.96|17.0|-7.28|4.03|3.09|81.23|2.0|135.78|0.0|1.0|-4.94|32.0|427.48|0.0|3.3|0.0049|0.00807|3.55|0.0|0.0|5.27e-08|-0.05139|5.2322|4.08|685.34|1183.12|0.41961|0.58509|-1409.315831|0.3738|-0.15584|-0.20723|0.03483011|8.0952|8.0083|8.0083
47i_a18|0|0|0.0|1|1|1.251177255|0.0|0.053794607|-0.006882626|-0.000919158|10.94702091|-0.040514277|0|-0.057689282|-0.106018078|-0.162274487|-0.499939719|0|0.744472118|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|0|0.279553995|0.009745543|-54.34379065|-62.41153158|6.787641686000001|72.81110823|0.196924826|137.1555392|-0.035256027|-43.46880696|0.8608685909999999|-2.150617629|-37.84973202|-1497.876758|-17.10248143|0.139131409|9.573882864|6353.6617320000005|96.90318745|0.009393984|-502.6804099|855.7438937000001|1.0|3.0|4.05|18.0|-8.98|3.28|2.8|85.29|3.0|134.83|0.0|1.0|-5.18|33.0|440.54|0.0|2.5|0.0029|0.00735|3.7|0.0|0.0|1.04e-09|-0.05062|3.2321|7.37|744.95|1297.7|0.69175|0.69175|-1415.875678|0.5085|-0.13237|-0.18299|0.02671774|3.5235|7.7212|7.7212
