molecula|n9FaHRing|SRW09|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
1e_a5|0|6.605297921|0|0.0|-0.260066152|-0.001975193|4.59511985|-0.009075016|2|0.027873016|-0.080321049|0.0|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|1|-0.133677441|0.034752304|-0.201027861|0.71274658|0.771487328|0.045376705|0.834250802|0|0.8805795|-0.069725333|-35.30075748|4.461204261000001|159.537038|0.1194205|-0.0278901329999999|-18.81719677|2.317577542|-1.115605324|-18.33860051|44.38364879|39.76196174|457.4574833|827.4861275000001|-7.526878708|0.2526063739999999|12.39753333|0.932665879|4342.827698|131.2279879|-301.0751483|0.0157106539999999|-257.0399733|409.0289917|8.161620868|1.0|1.0|1.0|2.83|23.0|54.46|2.13|0.0|0.0|95.45|0.0|3.0|-4.25|24.0|3.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|0.0|0.0|1.21e-06|3.17|-990.6320386|261.24|0.56258|1916.0|-0.22291|0.0313740589999999|6719.0|6719.0
35_a18|0|7.03438793|2|0.0|0.068150325|-0.00622005|4.844187086|-0.020425504|1|0.03531746|-0.069149293|0.0|-0.44784362|-7.44e-05|0.027469086|10.94702087|0|-0.104482176|-0.078001173|-0.5009599889999999|0.737701788|0.737094825|-0.032017257|0.774007861|0|0.800765945|-0.084219749|-60.302584200000005|6.525195505|118.7214377|0.199234055|-0.033440195|-45.74482543|4.809030636|-2.273933228|-44.44264921|67.9315105|66.82777970000001|590.1597827|1761.858479|-18.16338657|0.125426193|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|0.007954001|-552.1173777|1056.535856|5.862051629|1.0|1.0|1.0|4.3|18.0|85.29|3.33|3.0|1.0|151.05|0.0|8.0|-6.06|36.0|3.0|0.0|1.0|-5.53|8.629999999999999e-07|0.000415|0.0|0.0|1.35e-07|8.09|-1533.002975|385.69|0.69279|2.0432|-0.18079|0.02600607|7.6198|7.6198
2_a1|0|7.535296702|1|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|1|0.0409444439999999|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|1|-0.237981258|-0.145015842|-0.422863867|0.571324013|0.795932678|0.079586368|0.8571146190000001|0|0.808210065|-0.077270452|-28.32386891|5.135384136|6.281701359|0.191789935|-0.026492726|-16.00805425|2.337413146|-0.927245426|-12.89184641|43.24570924|33.45925305|367.8635872|1378.496713|-5.488475744|0.305595997|8.779158091000001|0.6619695520000001|3920.383175|139.0945801|-192.096651|0.017741989|-176.9692239|299.6692382|8.075415099999999|1.0|1.0|1.0|2.91|17.0|30.71|2.49|0.0|0.0|79.77|0.0|2.0|-3.06|21.0|3.0|1.0|1.0|-3.78|0.000871|243.0|0.0|0.0|0.000185|3.31|-920.2093796|303.31|0.7007899999999999|3.5853|-0.19826|0.024658671|5.2366|5.2366
12b_a5|0|6.605297921|2|0.0|-0.297319874|-0.001991527|4.59511985|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|0|-0.033279992|-0.070406884|-0.1708042239999999|0.8417504029999999|0.779793078|0.066588785|0.819417554|0|0.827613693|-0.068586754|-41.76622313|10.44150403|138.67264319999998|0.172386307|-0.020455699|-27.27837078|6.584944956|-1.165974822|-26.33991037|59.53145615|52.20772716|521.9354031|1071.500538|-8.135654442|0.4696203889999999|16.16438947|0.924627734|5501.255679|296.16656780000005|-463.7323032|0.025810077|-38.31786425|727.8586176|16.27715102|0.0|1.0|1.0|4.05|18.0|50.28|1.54|1.0|0.0|123.46|0.0|5.0|-2.3|30.0|6.0|1.0|0.0|-3.45|0.00503|2.0|0.0|0.0|8.5e-06|2.24|-1276.928859|268.62|0.42949|5.7174|-0.16607|0.03447919|7.3768|7.3768
17_a20|0|6.842683282|0|0.0|-0.064380628|-0.005457467|4.727387819|0.00038506|3|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.000495713|0.038629586|10.94884838|1|0.1134578219999999|-0.116922879|-0.456415963|0.760575852|0.7494736590000001|-0.131511077|0.812578598|1|0.912053544|-0.081404237|-41.75129828|9.857999796|66.47074027|0.0879464559999999|-0.0315649079999999|-35.00871763|6.4647747870000005|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|598.1153253|2210.790304|-13.57480888|0.24569612|15.05121151|0.83582343|6012.640572|161.12498630000002|-665.1656349|0.016793117|-333.5397332|637.7803874|11.012753300000002|0.0|1.0|1.0|3.5|27.0|91.14|1.45|2.0|0.0|119.48|0.0|4.0|-5.36|31.0|5.0|0.0|1.0|-5.08|4.4e-06|0.0017699999999999|0.0|0.0|2.9e-08|4.11|-1291.949041|365.45|0.69839|3.9703|-0.21089|0.03030655|5.6478|5.6478
12_a4|0|7.535296702|1|2.070952433|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|-0.271149771|2|0.0381179139999999|-0.0334644329999999|1.587386096|-0.113938738|0.005795666|-0.093414896|10.31168324|1|-0.055590089|-0.051501982|-0.220286906|0.5687812560000001|0.8157155359999999|-0.036425699|0.8749408470000001|1|0.805238097|-0.074699711|-41.69390404|6.936764267999999|15.80191019|0.194761903|-0.025916226|-26.30835499|4.116653575|-1.269895089|-24.74343259|53.59101661|48.6306683|477.8721263000001|1962.933988|-9.127388465|0.282227427|11.7599245|0.889574393|6390.233612|167.4891205|-447.2420348|0.015603795|-258.476202|608.4548423|9.260141177|1.0|0.0|1.0|3.41|21.0|86.12|2.17|1.0|0.0|113.02|0.0|4.0|-4.18|29.0|5.0|0.0|1.0|-4.33|6.57e-05|0.0266|0.0|0.0|5.85e-06|6.12|-1617.861623|255.16|0.63967|7.8701|-0.2312199999999999|0.03555871|5032.0|5032.0
8_a10|0|7.535296702|1|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|1|-0.000504277|-0.082893697|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|0.864927472|1|0.874843982|-0.086233061|-32.63117642|8.619652859|32.98071169999999|0.125156018|-0.029917593|-25.80127401|4.714910465|-1.465962037|-17.849103399999997|56.7864899|41.25082928|478.5356341|1899.542278|-8.951462413|0.277350551|10.75705296|0.7599356820000001|6289.86818|151.7094758|-438.6216583|0.017582236|-243.5764486|583.7217118|9.617402178|0.0|0.0|1.0|3.42|21.0|69.9|2.46|1.0|0.0|111.36|0.0|4.0|-4.52|29.0|5.0|1.0|1.0|-4.62|3.05e-05|0.0117|0.0|0.0|9.59e-06|4.58|-1257.84172|264.0|0.41583|1.2052|-0.21789|0.02243902|6279.0|6279.0
11f_a5|0|6.605297921|1|0.0|-0.251797205|-0.0037371509999999|4.59511985|0.022233547|3|0.021060606|-0.083432989|0.0|-0.227966183|0.00722997|-0.178881726|10.94877949|1|-0.1323098|-0.128153787|-0.230681941|0.785419245|0.756843253|-0.008110526|0.800575032|0|0.847356138|-0.074612137|-47.57801621|15.41338844|70.39517801|0.152643862|-0.022252743|-36.14073513|10.72733576|-1.268406334|-33.11311829|73.05195434|62.99140465|589.7388387999999|1125.122028|-10.77881574|0.489052404|18.03905985|0.8628345190000001|5969.213977|340.3683339|-614.3924972|0.030351311|-15.23851001|753.9168511|21.12375879|0.0|1.0|1.0|3.35|23.0|76.16|1.03|1.0|0.0|126.79|0.0|7.0|-3.95|32.0|6.0|1.0|0.0|-4.26|0.000112|0.0477|0.0|0.0|9.06e-07|2.25|-1391.7602960000002|278.47|0.6593600000000001|2.1313|-0.20772|0.03804804|7.9208|7.9208
25_a47|1|6.86171134|0|1.234859637|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|-0.055724653|1.087932079|-0.486951604|-0.003963349|-0.035030495|10.94972207|1|-0.120903298|-0.108691353|-0.545763902|0.6553889970000001|0.8462332770000001|-0.077710529|0.906449648|1|0.786958319|-0.08797211|-44.52300552|12.27779881|11.20142696|0.213041681|-0.031278972|-32.42203672|7.453635586|-1.407553754|-27.0291331|71.17072517|56.80080434|477.748546|1514.111398|-11.52783528|0.376125772|13.26689626|0.908616158|6236.813862|228.3393366|-518.7525876|0.029261935|-150.4037281|513.2159236|17.76440561|0.0|1.0|1.0|3.26|21.0|84.73|3.08|2.0|0.0|109.7|0.0|5.0|-4.99|29.0|5.0|0.0|1.0|-4.82|1.01e-05|0.00417|0.0|0.0|4.02e-06|4.78|-1735.414386|258.29|0.53663|3.8832|-0.22919|0.0285712999999999|7.8|7.8
22_a4|0|7.535296702|1|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|-0.115883451|1|0.044357639|0.004808337|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|1|0.00771584|0.021636871|-0.3877007|0.774689758|0.7797803109999999|0.086940934|0.8404413829999999|0|0.8612031509999999|-0.089955967|-45.61565825|5.1432274630000006|162.9809584|0.138796849|-0.036468635|-20.77508795|2.47167963|-1.349339509|-21.92150631|48.65880447|50.75888571|413.8681986|1477.437886|-8.422332951|0.155532959|9.742413394|0.772804341|4074.564287|74.7444381|-311.62631919999995|0.011296354|-331.080892|338.71903330000004|5.428686137000001|1.0|1.0|0.0|3.3|17.0|50.94|2.09|0.0|0.0|87.12|0.0|2.0|-3.77|22.0|3.0|1.0|1.0|-3.98|0.000172|0.0497|0.0|0.0|0.0016699999999999|3.38|-934.2706743999998|277.43|628.0|3.5548|-198.0|0.030263407|7.3279|7.3279
3f_a32|1|7.773594467000001|0|0.0|0.0067550119999999|-0.00611496|5.733341277|-0.0434359079999999|0|0.042380952|-0.062954205|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|-0.112493266|-0.074808287|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|0.871865543|1|0.874026684|-0.097374443|-41.40131823|6.707989266|47.97543149|0.125973316|-0.030139709|-30.95210106|3.78194259|-1.265867765|-23.34192893|61.47296003|48.1093075|492.7734095|2130.756016|-9.580412233|0.21080172|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|0.011659458|-326.0981041|475.3634141|6.573564628|1.0|1.0|1.0|3.9|19.0|110.94|2.18|2.0|0.0|102.66|0.0|4.0|-6.89|24.0|3.0|0.0|1.0|-5.4|1.28e-07|4.53e-05|0.0|0.0|1.73e-05|3.92|-1712.0610190000002|348.58|0.70255|3.4678|-0.2006099999999999|0.02606687|8.0458|8.0458
14e_a25|0|6.842683282|0|1.5926486519999998|0.039261746|-0.008591251|4.727387819|-0.138693649|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|1|0.010976703|0.015497482|-0.50909623|0.717460414|0.776960216|-0.144369439|0.8322445820000001|1|0.7240504329999999|-0.1004553119999999|-73.99302943|10.99497534|372.1805977|0.275949567|-0.038772226|-53.79722636|8.046143033|-2.2100168680000003|-54.14823405|84.60373462|84.98800478|529.8614286999999|2620.6698690000003|-20.76384175|0.1935531039999999|16.63781964|0.966676175|6952.485076999999|141.642515|-1183.53898|0.015154859|-448.516796|811.3237836|11.09035375|1.0|1.0|1.0|3.62|27.0|115.79|1.69|1.0|0.0|134.35|0.0|7.0|-5.14|35.0|5.0|0.0|0.0|-4.73|7.29e-06|0.00337|0.0|0.0|3.38e-07|6.51|-1521.012915|212.19|0.31019|5.3651|-0.2116699999999999|0.04875868|7.1249|7.1249
3_a20 (SB-525334)|0|6.880384082000001|0|0.0|-0.048050965|-0.005492814|4.727387819|-0.053897691|2|0.0526353279999999|0.001821898|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|1|0.002992397|-0.169090412|-0.500412918|0.818922083|0.7186587|0.087932573|0.76423988|1|0.8756647679999999|-0.0917096759999999|-34.52869143|6.965173618|43.70154849|0.1243352319999999|-0.029269046|-29.26136697|3.934338039|-1.375645142|-19.50382741|58.45718743|41.49386505|494.6267525|1782.992456|-9.33873414|0.215089498|10.9543133|0.8429740729999999|4905.195832|121.495147|-438.9205046|0.0117802769999999|-321.8682802|520.6749407|6.654190521|1.0|1.0|1.0|3.37|21.0|67.35|1.69|1.0|0.0|104.59|0.0|3.0|-4.85|26.0|4.0|1.0|1.0|-4.73|1.42e-05|0.00489|0.0|0.0|1.4e-06|3.9|-1086.585811|248.86|0.49443|3.7291|-0.20131|0.02096048|6.7905|6.7905
3n_a32|1|7.773594467000001|1|0.0|-0.0376583329999999|-0.00615216|5.733341277|-0.01504795|1|0.035643275|-0.056907012|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|3|-0.100681119|-0.086764744|-0.435658951|0.810658423|0.816774665|-0.018016496|0.868826775|1|0.840041782|-0.092745182|-42.83673428|10.86481886|121.6040686|0.159958218|-0.027401986|-30.65624207|6.246493173999999|-1.205687365|-24.62805609|65.41881458|53.70155314|482.963897|2426.73803|-9.057526067|0.351066886|11.72372261|0.840580248|5553.014016|201.8383309|-398.5311469|0.0210408339999999|-171.25176130000003|522.1674161999999|12.0969734|1.0|0.0|1.0|3.51|19.0|120.17|1.58|2.0|0.0|106.44|0.0|3.0|-5.96|26.0|4.0|0.0|1.0|-4.91|1.11e-06|0.000424|0.0|0.0|4.19e-05|2.57|-1825.378576|349.65|0.7028399999999999|3.5849|-0.20256|0.02901944|7.6778|7.6778
21b_a23|1|7.525639975|0|3.351726269|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.042455556|0.057405955|0.745297595|-0.326506055|0.01055698|-0.103470358|10.31321725|2|0.107996329|-0.069382957|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|0.8339434929999999|1|0.930728719|-0.083105261|-41.81114831|10.15224639|41.6766724|0.0692712809999999|-0.034219814|-40.84133198|7.117014296|-1.745210489|-29.31080756|67.68046598|51.9633947|652.4673795|2531.041828|-16.81701905|0.187665282|16.20152864|0.846591917|6919.229053|131.5587155|-857.6679716|0.013439264|-437.9110924|712.6737861|9.421307298|0.0|0.0|1.0|3.59|26.0|128.81|2.6|2.0|1.0|129.97|0.0|5.0|-6.1|33.0|5.0|0.0|0.0|-5.22|8.02e-07|0.000361|0.0|0.0|6.45e-06|3.57|-1761.498874|309.79|0.57848|9.5312|-0.23434|0.02657688|7.0691|7.0691
12h_a40|0|7.515889085|0|1.760542171|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0|0.041915709|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|2|0.367928263|0.127299624|-0.556229094|0.809398262|0.7769829840000001|0.116873629|0.845904643|1|0.839481749|-0.091448888|-50.45378559|6.193088525|208.6717565|0.160518251|-0.038796498|-25.56004046|3.274152035|-1.280284432|-26.67382585|54.9311782|56.64687411|443.8158546|603.6697997|-10.84365353|0.155991416|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|0.012453938|-363.7398044|350.9435025|6.584127851|1.0|0.0|1.0|3.19|20.0|84.45|3.76|2.0|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|0.0|1.0|-5.58|5.58e-07|0.0002009999999999|0.0|0.0|5.2e-05|4.14|-2153.207198|298.7|0.6503899999999999|2.5573|-0.18432|0.02044063|6.0846|6.0846
3g_a32|1|7.78113851|0|0.0|0.015803466|-0.006258272|5.733341277|-0.072619634|0|0.05052381|-0.058985916|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|3|-0.105402305|-0.074808287|-0.563371932|0.833981748|0.755211939|-0.1015732219999999|0.802214256|1|0.887695945|-0.098311343|-38.9071564|6.647498326|42.56199385|0.112304055|-0.030429702|-30.18744099|3.683575459|-1.278047464|-21.55960626|60.55421302|45.55465473|491.89858160000006|1886.244271|-9.343731735|0.199259841|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|0.01096673|-333.29803589999995|475.3634141|6.076989555|1.0|0.0|1.0|3.43|19.0|110.94|2.18|2.0|0.0|102.55|0.0|3.0|-7.09|24.0|3.0|0.0|1.0|-5.59|8.12e-08|2.88e-05|0.0|0.0|1.8e-05|4.13|-1712.060085|349.68|0.70275|3.3082|-0.20065|0.02384763|7.8539|7.8539
7_a1|0|7.860570786|2|2.307091837|-0.055291895|-0.010040172|5.777652323|0.001018628|1|0.035718954|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|1|-0.077833285|-0.245732751|-0.441054548|0.7795049279999999|0.801577133|-0.048198584|0.862051935|0|0.710959153|-0.098295453|-40.16416679|17.31482297|111.9204437|0.289040847|-0.031040669|-22.81733634|8.342261787|-1.179545431|-19.35104936|61.72628137|57.47898976|342.53930230000003|1466.924404|-7.205474633|0.396617144|9.278054953|0.827584457|4519.238270000001|191.0896839|-273.8080361|0.029820838|-99.61948195|351.4191817|14.36764539|0.0|1.0|1.0|3.09|17.0|49.17|1.6|0.0|0.0|85.88|0.0|2.0|-3.16|23.0|4.0|1.0|1.0|-3.71|0.000696|213.0|0.0|0.0|0.000698|2.76|-1009.509475|306.1|0.69902|4575.0|-0.19167|0.02860499|6.3372|6.3372
12bf_a36|0|7.412764017000001|2|0.0|-0.024689509|-0.00832865|5.351858133|-0.119979424|2|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|1|0.359635716|-0.098027247|-0.433281391|0.653741315|0.836170906|-0.0480253509999999|0.892249657|0|0.6791406640000001|-0.110255801|-58.26326838|14.01562806|87.14111344|0.320859336|-0.037486972|-45.73631152|9.026978489|-1.874348624|-37.52534442|86.28460578|72.27889645|437.4108773|2522.341812|-15.55034592|0.294529031|14.37031118|0.904134124|6271.550446|189.6959033|-777.5172959|0.02371294|-264.6734075|593.6088758|15.27267945|1.0|0.0|0.0|4.72|17.0|69.2|2.78|1.0|0.0|123.67|0.0|5.0|-3.99|31.0|6.0|1.0|0.0|-4.32|0.000102|0.0424|0.0|0.0|3.17e-05|3.66|-1431.413697|236.98|0.40663|5.4787|-0.2139|0.03299488|8.2218|8.2218
4g_a49|0|8.228176896|2|4.107873566|-0.087219006|-0.003686314|6.107022888|-0.008414823|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|-0.146265064|-0.038698906|-0.311927917|0.651833607|0.7559263270000001|-0.027032199|0.81242269|2|0.8601878270000001|-0.0666753309999999|-61.24875669|18.87757641|151.0705543|0.139812173|-0.0250032489999999|-66.20622488|18.81105094|-2.000259924|-61.03291321|90.11923831|80.12633309|857.1564845|4747.967275999999|-24.82733433|0.372642776|18.19125978|0.958286615|11516.07629|371.3295653|-1986.186746|0.023762615|-253.8168226|1714.878736|23.67887448|0.0|0.0|0.0|4.83|42.0|116.3|2.87|2.0|0.0|198.32|0.0|7.0|-7.47|51.0|7.0|0.0|0.0|-7.43|3.3700000000000004e-08|2.24e-05|0.0|1.0|1.4199999999999998e-11|6.35|-2147.721319|287.56|0.33449|3.4099|-0.21545|0.05838924|6.9747|6.9747
3d_a49|0|7.535296702|1|2.089548665|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.3456333889999999|2|0.036335697|-0.087308534|1.775376197|-0.173318804|-0.00918253|-0.068390038|10.35020259|1|-0.149675594|-0.075636705|-0.202380888|0.914407252|0.808676284|0.01450704|0.863438637|1|0.733071652|-0.094384452|-57.52001036|5.561916586000001|137.78978830000003|0.266928348|-0.036147237|-31.67236018|3.221917789|-1.698920144|-33.32030276|65.59130031|63.08192694|424.6551631|1660.7054380000002|-12.12984007|0.243377955|12.87442833|0.946920034|6018.145364|140.9844521|-570.1024832|0.018844179|-297.31302830000004|549.3593871|10.91609228|1.0|0.0|1.0|3.29|21.0|121.39|1.07|1.0|0.0|111.41|0.0|4.0|-5.19|28.0|5.0|0.0|1.0|-4.44|6.42e-06|0.00252|0.0|0.0|0.000278|4.02|-1594.595995|239.15|0.3523699999999999|2184.0|-0.21913|0.04373784|5.6308|5.6308
14c_a22|0|6.842683282|0|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|-0.047249795|-0.0917078119999999|-0.364626967|0.667111824|0.773044788|-0.096749121|0.8353837409999999|1|0.866576459|-0.080077573|-48.57709197|17.68831053|36.22825261|0.133423541|-0.030217952|-41.50359456|12.73426132|-1.60155147|-34.9718749|75.5139152|66.26540251|623.8702703|2092.7515510000003|-15.66173379|0.33831271|16.03849168|0.8592469290000001|6882.45|243.5598613|-830.0718911|0.024813755|-232.8055235|731.8178649|17.86404838|0.0|1.0|1.0|3.49|27.0|109.38|1.08|1.0|0.0|128.77|0.0|6.0|-4.86|34.0|6.0|0.0|0.0|-4.62|1.39e-05|0.00618|0.0|0.0|2.35e-07|4.79|-1460.602657|216.15|0.3078|7.3824|-0.22807|0.03150011|6.8153|6.8153
8k_a46|0|7.727094485|1|2.105349622|0.1436554669999999|-0.006208399|5.533389489|-0.380857136|2|0.038616352|-0.061030265|0.0|-0.397337564|-0.002099764|-0.114070359|10.31928125|1|-0.1017929319999999|-0.030019362|-0.510222233|0.73768327|0.786206898|0.095179795|0.8341090329999999|0|0.7381768390000001|-0.0863473759999999|-61.98124174|6.774333772|104.0919365|0.261823161|-0.033099828|-44.45419269|4.860695117|-1.985989657|-44.4725532|70.036452|68.75557551|529.6539372999999|2328.360804|-17.04077386|0.173430886|15.94634031|0.975803904|7352.280688|124.4394929|-1022.446432|0.0112621819999999|-468.6373459|865.6610153999999|8.080799245|1.0|0.0|1.0|3.94|23.0|124.17|1.86|1.0|0.0|132.47|0.0|5.0|-5.74|34.0|6.0|0.0|0.0|-5.13|1.82e-06|0.000866|0.0|0.0|1.03e-06|7.63|-1845.304274|246.1|0.41618|3.4118|-0.20954|0.04718819|6.8327|6.8327
15b_a50|1|7.934155233999999|1|4.112770601|-0.144363623|-0.0045393|5.82008293|-0.05484142|1|0.032843915|-0.103807905|2.018777006|-0.22696498|0.004641091|-0.06083723|10.94501702|2|-0.17223348|-0.131737048|-0.310946931|0.79846758|0.8259784720000001|0.000882622|0.8833003970000001|1|0.8209134840000001|-0.080700307|-47.20879251|11.48191704|274.85729960000003|0.179086516|-0.028069672|-26.37622116|6.564219549|-1.291204916|-26.98929785|60.03646705|58.69070955|469.3167805|1692.3273379999998|-9.174337796|0.3609826579999999|13.22671714|0.919348867|5205.2135960000005|206.3740238|-422.0195386|0.024313507|-158.95261259999998|510.3677388|13.90004811|1.0|1.0|1.0|3.56|20.0|68.76|1.66|1.0|0.0|105.46|0.0|5.0|-3.18|27.0|4.0|1.0|1.0|-3.6|0.000654|0.2339999999999999|0.0|0.0|0.000687|2.08|-1160.4989460000002|305.67|0.65917|6.9054|-0.20071|0.03528279|7.1024|7.1024
6_a4|0|7.535296702|1|2.170234316|-0.19701009|-0.001221193|5.4161004020000005|0.010164572|2|0.035283951|0.042096749|2.186806868|-0.064723237|0.011457667|0.0032928379999999|10.92992785|1|0.0671397079999999|-0.046166422|-0.1738111839999999|0.664591856|0.76089528|-0.169533683|0.810030118|1|0.945545838|-0.0670158929999999|-29.18838891|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|2.408866521|-1.206286076|-16.25991695|42.27020924|33.5125766|526.7333132|1968.0178670000005|-7.639600225|0.1855291969999999|9.981741408|0.733355042|5256.215815|103.3523757|-374.340411|0.008863911|-350.36323230000005|578.2065561000001|4.937800786|0.0|1.0|1.0|3.38|21.0|43.6|3.09|2.0|0.0|109.7|0.0|3.0|-4.91|27.0|3.0|1.0|1.0|-5.11|1.24e-05|0.0043799999999999|0.0|0.0|3.67e-06|4.11|-1108.585859|254.51|0.60542|2.8026|-0.2182599999999999|0.02244097|5.8861|5.8861
3a_a32|1|7.678326357|0|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|0|0.03382716|-0.014365682|2.211368234|-0.250406908|-0.002794182|0.102212031|10.31100283|3|-0.028290955|-0.079652285|-0.491457345|0.84134255|0.844272053|-0.045516432|0.921812162|1|0.817070968|-0.0970820759999999|-37.30101542|10.39727075|87.55216606|0.182929032|-0.032360692|-20.78892268|4.811337463|-0.970820756|-17.261046399999998|55.87310101|47.69828617|378.0996237|812.930125|-6.929640892|0.327690097|10.67859439|0.855441483|4249.04624|151.63860559999998|-207.8892268|0.0236593529999999|-159.4728294|278.73805810000005|10.9483666|0.0|1.0|1.0|2.96|19.0|110.94|1.19|0.0|0.0|83.28|0.0|2.0|-5.32|20.0|3.0|0.0|1.0|-4.35|4.83e-06|0.00144|0.0|0.0|0.0002279999999999|2.17|-1554.796165|341.48|0.70229|3.6178|-0.20638|0.02744024|8.5686|8.5686
3p_a32|1|8.02059915|1|0.0|0.007752757|-0.008735261|6.008813185|-0.028895521|0|0.036666667|-0.050639647|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|10.31100269|3|-0.092884784|-0.146606489|-0.53666614|0.737842269|0.8599558070000001|0.058054833|0.918782026|1|0.8195708759999999|-0.098773656|-41.73212799|12.5150622|40.28175307|0.180429124|-0.029183126|-34.21384146|7.365688817|-1.28405753|-24.56127372|73.07639870000001|54.24719019|482.3550967|3037.061498|-10.10863498|0.380032117|10.69458635|0.713035367|5960.446219|223.6663527|-444.779939|0.025390655|-141.21321609999998|530.5658569|14.94356622|1.0|0.0|1.0|3.38|19.0|131.25|1.1|1.0|0.0|112.37|0.0|4.0|-5.11|27.0|4.0|0.0|1.0|-4.25|7.78e-06|0.00308|0.0|0.0|6.4e-05|4.26|-1879.554272|340.28|0.7017100000000001|4.3094|-0.20018|0.02642856|7585.0|7585.0
