molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
47a_a18|0.0|0|0.0|0|7.03438793|1|0.403918489|4.844187086|-0.18843247|0|0.033641026|0.043161338|-0.464122017|-0.005483379|0.052572636|0|-0.358939392|0|0.842412605|0.766261502|-0.008965701|0.089156939|0.7991211029999999|0.792293789|-0.099310031|0.371382587|0.014124484|-67.93456546|0.2212091389999999|9.49531639|110.0917322|0.7936193709999999|-2.681370849|93.5899242|-29.70938001|79.51543089|3612.105567|638.5417107999999|-2198.494121|2250.179086|-24.3591435|0.2063806289999999|10.20255289|19.74153879|0.934960691|8405.670404|169.2144153|-1802.576619|37.435301|1225.939287|12.16421601|1.0|1.0|1.0|3.0|0.48|3.35|123.06|3.0|1.0|158.24|1.0|12.0|-6.74|39.0|547.67|0.0|0.0|0.0|2.02|1.8100000000000002e-07|9.9e-05|2.62e-06|1.0|5.4e-09|3.1947|8.82|-2098.807018|-2098.773074|0.6094|388.09|0.69508|0.69508|0.6094|-131.0|-0.18291|0.0339441|9.0|9.0
21c _a23|0.0|0|0.0|2|7.525639975|0|1.197962776|5.4161004020000005|-0.135572353|2|0.043130342|0.0645437059999999|-0.576752175|0.003456487|-0.039311241|2|-0.036896213|2|0.7641222459999999|0.782543953|0.149511954|-0.060079444|0.838980345|0.7301130229999999|-0.098699133|0.2571258939999999|0.014036138|-59.46209153|0.209403563|7.09164338|94.32302529|0.834557275|-2.171380929|79.71722579|-28.58195193|69.43902929|3161.1237530000003|561.9588018|-1543.4254039999998|2628.628799|-20.31615463|0.165442725|8.945789862|16.83467928|0.881854988|7227.157398|117.597286|-1097.07235|34.24804117|762.0576580000001|9.5615256|0.0|1.0|1.0|2.0|3.1|3.42|148.11|1.0|1.0|133.35|1.0|6.0|-5.63|34.0|468.53|1.0|0.0|0.0|3.0|2.35e-06|0.0011|1.92e-05|0.0|4.69e-08|3.6649|4.47|-1837.964768|-1837.932192|0.3329999999999999|338.3|0.5885699999999999|0.5885699999999999|0.3329999999999999|-0.15089|-0.22981|0.03257532|7.1752|7.1752
SB431542_a8|0.0|1|0.0|1|7.535296702|1|1.401734117|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.096884952|-0.721718925|-0.0075336219999999|-0.0453332859999999|1|0.089375589|1|0.76592324|0.762577159|0.229470029|-0.072891515|0.8220300859999999|0.7318727540000001|-0.124595991|0.274152231|0.034730361|-76.82006387|0.434670151|12.44282236|89.26670319|0.7608280590000001|-2.242727845|89.64885355|-29.18257067|97.60813043|2801.428659|338.38158389999995|-1342.398251|1947.072021|-17.46740332|0.239171941|7.360028263999999|14.04829994|0.908729075|6203.505123|143.157805|-803.5005528|38.35632812|529.053307|15.07117296|0.0|1.0|0.0|2.0|3.13|2.72|112.23|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|400.39|0.0|0.0|0.0|2.58|3.99e-05|16.0|7.28e-05|0.0|1.74e-07|||||||||||||4.1019|4.1019
IN1166_a11|0.0|1|0.0|0|6.842683282|0|1.429020445|4.727387819|-0.008507023|2|0.044021739|0.018376555|-0.378539035|-0.003356527|-0.037793156|1|-0.223618825|2|0.841211811|0.765593573|0.102257199|-0.067328767|0.827254552|0.790249345|-0.0896538619999999|0.551933595|0.0200246639999999|-51.07061499|0.136726441|9.546719887|20.83871871|0.694302821|-1.6137695069999998|76.76995134|-21.84820685|64.89703387|2865.055175|596.0640225999999|-1114.258549|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|0.8639230290000001|6310.825439|211.0745642|-769.3614916|31.46783535|676.2770877|14.86669859|1.0|1.0|1.0|2.0|5.01|4.53|103.17|1.0|0.0|123.82|0.0|5.0|-5.11|32.0|417.47|0.0|0.0|1.0|3.31|7.74e-06|0.00323|1.65e-05|0.0|6.59e-11|4.9857|3.36|-1347.298558|-1347.256659|0.3425|248.68|0.4358399999999999|0.6998300000000001|0.1239|-0.13823|-0.21098|0.04189898|7.9318|7.9318
13b_a50|0.0|0|0.0|2|7.934155233999999|2|1.267593379|5.82008293|0.010464577|2|0.032833333|-0.0204949039999999|-0.263615417|0.010435712|-0.054716607|2|-0.269353185|1|0.749187803|0.788327682|-0.041506802|-0.097736369|0.828965118|0.71935296|-0.080785633|0.435064196|0.019899348|-36.81915624|0.093835987|10.16729727|150.45293569999998|0.700410304|-1.696498291|70.09526468|-19.24847021|51.04317051|3036.874979|647.7242444|-1212.6536230000002|2147.355856|-13.75876844|0.299589696|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|214.1461224|-866.8024118999999|27.48170624|900.2031356000001|12.34985404|1.0|1.0|1.0|0.0|4.24|5.12|66.99|2.0|0.0|133.36|0.0|7.0|-5.02|34.0|455.55|0.0|0.0|0.0|3.99|9.65e-06|0.0044|7.92e-06|0.0|5.87e-08|4.2315|3.63|-1470.401544|-1470.3699789999998|0.1589|293.0|0.65332|0.63872|0.1553|-0.1701599999999999|-0.19622|0.03156473|5.7375|5.7375
5g_a40|0.0|0|0.0|1|8.149890544|1|0.604913142|6.167516491000001|-0.190406197|0|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.012794054|-0.091116241|2|0.137067086|0|0.795454476|0.818555255|0.006643696|-0.1312278909999999|0.882781953|0.7733200179999999|-0.14338431|0.245639795|0.024937196|-72.93994279|0.32227256|5.616992201|0.0|0.745349319|-1.577227413|80.22859145|-23.39227384|84.77514603|2054.810452|321.64971460000004|-748.5527627|593.8133184|-11.10198254|0.254650681|6.193485364|12.10939827|0.955183157|4358.890754999999|120.8573152|-355.2634413|31.38430965|266.8102663|12.1783403|0.0|1.0|0.0|2.0|2.69|2.5|115.96|0.0|1.0|78.2|0.0|3.0|-4.24|21.0|301.32|0.0|0.0|1.0|2.01|5.78e-05|0.0174|0.000426|0.0|0.0013|3.48|4.02|-1328.055803|-1328.015099|261.0|356.27|0.6563|0.6563|261.0|-0.14505|-0.19908|0.04070345|6.9101|6.9101
33_a47|0.0|0|0.0|1|6.823286122000001|0|1.409403453|4.727387819|-0.085712613|3|0.034691358|-0.11544858|-0.183320497|0.002212256|0.0741098479999999|1|-0.338113214|3|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.8913954909999999|0.607650682|-0.083739854|0.404334141|0.022346992|-32.1568697|0.1802998689999999|6.401714296000001|0.0|0.57681348|-1.088618103|60.65229445|-14.56646493|44.11759955|2311.28828|438.726241|-582.6585971|787.797733|-7.79637597|0.42318652|6.979305126|12.94292541|0.854471925|4889.09585|226.5011607|-311.85503880000005|25.25333652|388.178924|15.83240237|1.0|1.0|1.0|1.0|2.96|4.04|68.52|0.0|0.0|94.28|0.0|3.0|-3.26|25.0|334.35|0.0|1.0|1.0|2.69|0.000546|183.0|0.000192|0.0|8.339999999999999e-08|4.1869|2.06|-1123.16428|-1123.135036|0.2566|296.13|0.67508|0.67508|0.2566|-0.15985|-0.21447|0.02924367|8.4|8.4
3d_a12|0.0|0|0.0|0|0.0|1|1.28383852|0.0|-0.053022041|3|0.038787879|-0.166233441|-0.360215148|-0.00259095|-0.058191686|0|-0.237203828|2|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|-0.0958414059999999|0.2443206489999999|0.011128076|-34.34601551|0.145275317|2.9374091630000003|0.0|0.77428353|-1.437621096|57.52228251|-18.01493787|40.06333231|2148.979792|439.1353855|-738.6124526000001|1205.356874|-9.255608086|0.22571647|5.786006004|10.96674758|0.89539167|4509.417998|115.96727140000002|-379.4799315|23.26659057|410.9162081|8.281452338|1.0|0.0|1.0|1.0|3.37|2.19|50.17|0.0|0.0|100.28|0.0|3.0|-3.52|24.0|313.36|0.0|1.0|1.0|2.67|0.000302|0.0945|0.000123|0.0|3.08e-08|4.2114|3.1|-1006.727999|-1006.704001|0.3336|294.4|0.53114|0.6572100000000001|0.1583|-0.15387|-0.22229|0.02399772|7.6021|7.6021
5_a4|0.0|0|0.0|1|7.535296702|1|1.343864516|5.4161004020000005|0.02257929|2|0.035994832|0.012532807|-0.0607990979999999|0.011630756|-0.134215501|1|-0.076189222|2|0.655087104|0.767615203|-0.165454845|-0.229773463|0.820886786|0.650346601|-0.0681917309999999|0.431132276|0.008047242|-27.26045038|0.056851498|2.323516519|46.53110402|0.807351587|-1.159259431|41.76764149|-13.54166762|31.58455727|2282.291204|506.7916175|-622.9167106000001|1896.178084|-7.276482574|0.192648413|5.758733969|9.823391314|0.7058248159999999|5059.243919|103.5177395|-334.71819839999995|16.77294978|518.5792364|5.125482045|1.0|1.0|1.0|0.0|4.89|4.67|43.6|1.0|0.0|104.89|0.0|3.0|-4.57|26.0|340.42|0.0|1.0|1.0|3.89|2.72e-05|0.00925|1.4499999999999998e-05|0.0|1.09e-08|4.8582|3.71|-1069.27374|-1069.251223|0.1106|255.2|0.60407|0.6019899999999999|67.0|-0.16965|-0.21857|0.02251645|7.1487|7.1487
17a_a25|0.0|0|0.0|1|6.842683282|0|1.373200859|4.727387819|-0.036457743|2|0.043274232|-0.017081614|-0.248224991|0.0063846319999999|0.006360768|1|-0.07654898|2|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.8005589320000001|0.659740852|-0.079378741|0.348821736|0.012665055|-44.46905084|0.125413071|6.442637379|80.30332825|0.755980502|-1.666953566|67.57985355|-21.2306737|53.50212109|2907.309477|623.7797651000001|-1188.917727|2432.071525|-15.142307999999998|0.244019498|8.996672966|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|781.7487682|10.96472369|1.0|1.0|1.0|1.0|4.83|5.31|72.7|2.0|0.0|131.06|0.0|7.0|-5.12|33.0|433.5|0.0|0.0|1.0|4.04|7.5e-06|0.00325|7.44e-06|0.0|1.05e-10|5.2683|6.04|-1391.625102|-1391.588873|0.4076|235.34|0.35172|0.6722|0.1735|-0.16304|-0.21559|0.0362293|7.6021|7.6021
8a_a31|0.0|1|0.0|0|7.765993078999999|1|0.610138387|5.733341277|-0.158899731|0|0.043817204|-0.1480271209999999|-0.586331322|-0.013230176|-0.01861065|2|-0.094359203|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.883113019|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|0.405860136|9.179668678|465.4559302|0.666437359|-1.501053781|82.32407724|-20.61467025|79.02944672|2128.209198|293.7455749|-742.1281291|1443.955093|-10.19199103|0.333562641|5.83708559|10.63792161|0.822471411|4538.505909|164.9149565|-366.9116769|30.93264504|324.7430642|14.85788369|1.0|1.0|1.0|2.0|4.16|2.54|114.29|0.0|0.0|83.83|0.0|3.0|-3.57|22.0|314.36|0.0|0.0|1.0|2.13|0.000269|0.0846|0.000773|0.0|4.62e-06|3.8097|1.53|-1347.541429|-1347.507102|0.2604|325.45|0.7027100000000001|0.7027100000000001|0.2604|-0.1587599999999999|-0.18869|0.03432763|6.1024|6.1024
9h_a40|0.0|0|0.0|1|7.515889085|0|0.604992856|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|-0.343593366|0.003782277|-185.0|2|0.08305063|0|0.778613709|0.740778143|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|-0.095803029|0.219852623|0.012390387|-46.04148264|0.135689851|3.102034287|0.0|0.863884935|-1.437045429|53.60044379|-20.54391962|52.2411122|2073.354193|432.46450360000006|-719.0371868|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|0.930966649|4322.734135|68.10626265|-359.7760137|23.78085181|336.23227030000004|5.664631335|1.0|0.0|1.0|0.0|4.59|4.44|67.66|1.0|0.0|93.19|0.0|3.0|-5.65|23.0|321.4|0.0|1.0|1.0|4.06|2.23e-06|0.000716|7.6e-06|0.0|3.09e-07|4.2372|3.9|-1293.174246|-1293.151333|0.3851|292.61|0.64952|0.69809|0.2721|-0.14047|-0.20038|0.02291279|5.4001|5.4001
12o_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984133|5.351858133|-0.028326022|2|0.040899471|-0.089996613|-0.364378536|0.00372838|-0.087019298|1|-0.090173435|1|0.8264832879999999|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|-0.0975052409999999|0.402022325|0.015460222|-49.48891079|0.1556551169999999|6.401442327000001|0.0|0.8131344979999999|-1.852599578|71.87393121|-24.32856749|59.43716284|2860.371518|543.3140456|-1192.099807|2476.50603|-15.65480256|0.186865502|7.400912529|13.95467208|0.885533983|6542.77337|120.2431068|-767.0853252|29.91948755|652.8825454|9.131836103|0.0|1.0|0.0|1.0|4.47|3.27|81.65|2.0|0.0|132.29|0.0|5.0|-5.93|30.0|432.93|0.0|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.0|6.03e-08|5.1935|4.45|-2035.37262|-2035.338699|0.1967|238.73|0.3493699999999999|0.6854399999999999|149.0|-0.1478799999999999|-0.19873|0.03392126|7.8097|7.8097
12e_a36|0.0|1|0.0|0|7.412764017000001|2|1.29704412|5.351858133|-0.043085717|2|0.040899471|0.144415507|-0.404736007|0.002951176|-0.084051264|1|-0.1763783589999999|1|0.90414347|0.7975411790000001|-0.010494913|-0.144846626|0.847602953|0.856274847|-0.100988761|0.4347714629999999|0.019063245|-44.83739063|0.161913613|7.71202397|5.735288795|0.7610764190000001|-1.918786459|75.50154216|-23.02695694|56.96241436|2709.877204|533.058116|-1220.428718|2309.239105|-14.64611103|0.238923581|6.767371321000001|12.69013737|0.875194483|5929.071389|151.9654247|-776.2438847|30.25577504|662.0530478999999|11.26845175|0.0|1.0|0.0|2.0|3.24|2.19|69.2|1.0|0.0|128.72|0.0|5.0|-4.16|30.0|395.46|0.0|1.0|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.0|1.08e-07|3.8364|3.48|-1272.2668210000002|-1272.23645|0.4537|323.18|0.6814600000000001|0.70007|0.0006|-0.15189|-0.20151|0.03037051|7.8539|7.8539
14u_a23|0.0|0|0.0|2|7.423568444|0|1.197962732|5.351858133|-0.025360103|2|0.043321995|0.050530143|-0.385981432|0.010561248|-0.0569153009999999|2|-0.199540201|2|0.756252127|0.787538583|-0.001778422|-0.094773814|0.845160857|0.71381683|-0.086465795|0.445665682|0.0254134689999999|-36.90928915|0.090245088|11.3374334|50.47632596|0.702868983|-1.729315897|73.50348823|-22.64798452|53.88349042|3015.478095|607.6448353|-1155.04721|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|0.910165272|6913.009783|198.4601847|-771.4808267999999|32.2221994|683.7405759|15.75112771|0.0|1.0|1.0|1.0|3.42|4.03|114.25|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|441.51|0.0|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|4.0409|3.23|-1744.446261|-1744.422541|0.2253|306.82|0.4523|0.6703100000000001|0.0008|-0.1543|-0.21613|0.0237199999999999|8.2449|8.2449
12k_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984231|5.351858133|-0.029595542|2|0.042739018|-0.13882907|-0.44562817|0.0043261129999999|-0.038714845|1|-0.154412059|1|0.838579475|0.830875659|0.001281277|-0.067714819|0.883029843|0.7933543279999999|-0.098188266|0.340031035|0.024177669|-52.35426525|0.184916442|10.61148425|0.0|0.7081361979999999|-1.865577056|80.03127603|-23.31944323|68.37178540000001|2920.279667|539.9866061|-1235.930491|2277.687222|-15.44895229|0.291863802|8.416930701|15.93977881|0.893775698|6393.133321|193.3575303|-818.7944715|32.93073182|704.0353382000001|14.9823028|0.0|1.0|1.0|1.0|3.89|2.63|90.88|2.0|0.0|133.77|0.0|6.0|-5.44|31.0|428.51|0.0|0.0|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0|1.84e-07|5.1958|3.58|-1690.302721|-1690.269144|0.2257|238.62|0.39318|0.6864899999999999|0.1512|-0.14743|-0.19798|0.03357755|7.6144|7.6144
6e_a31|0.0|1|0.0|0|7.773594467000001|1|0.61015618|5.733341277|-0.178758575|0|0.037803618|0.132664341|-0.784597028|-0.011483229|-0.0462850729999999|2|-0.004825446|0|0.838789705|0.78240875|-0.071378445|-0.072882794|0.841537966|0.795570315|-0.130898441|0.177030306|0.032627586|-74.99224589|0.376659006|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|93.68572477|-28.37945369|94.88738762|2776.836977|380.0911673|-1277.075416|2188.417358|-17.30478148|0.239502096|7.513687859|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|37.31693873|536.6368656000001|13.86851128|1.0|1.0|1.0|2.0|5.19|4.0|131.36|1.0|0.0|109.69|0.0|4.0|-5.63|29.0|404.44|0.0|0.0|1.0|3.27|2.34e-06|0.000947|2.18e-05|0.0|4.67e-08|3.3083|4.31|-1652.669408|-1652.63264|0.5103|374.76|0.70391|0.70391|0.5103|-0.13418|-0.18844|0.03676794|6.4318|6.4318
6_a1|0.0|0|0.0|1|7.535296702|1|1.3488280769999998|5.4161004020000005|0.021203156|1|0.039635417|-0.114683042|-0.230035376|0.005054086|-0.0538497079999999|1|-0.3632559589999999|1|0.781885145|0.798346291|0.13761072|-0.095907969|0.8524898329999999|0.741035199|-0.077422386|0.212044989|0.021009352|-27.63847818|0.121740384|4.905211525|95.13138767|0.576759436|-0.929068634|49.61122373|-11.51080589|37.79009463|1956.144556|424.3707604|-448.9214297|1383.161829|-5.56196523|0.423240564|5.555887839|9.609375529|0.7295841470000001|4061.042516|204.5077752|-216.916644|19.95772445|359.9965854|12.20110458|1.0|1.0|1.0|0.0|3.61|3.57|39.94|0.0|0.0|86.31|0.0|3.0|-3.12|22.0|291.35|0.0|1.0|1.0|2.82|0.0007599999999999|221.0|0.00021|0.0|9.51e-07|4.0635|2.81|-935.5024827|-935.4750982|0.3399|305.12|0.69818|0.69818|0.3399|-0.16784|-0.1899799999999999|0.027384499|5.2924|5.2924
8h_a8|0.0|1|0.0|1|7.05012252|0|1.3918396709999998|4.844187086|-0.249095464|0|0.046205674|0.008138299|-0.485274006|-0.007796225|0.007079485|1|0.254819201|0|0.578166105|0.6971223040000001|0.111824921|0.010682683|0.751162751|0.56916135|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|0.397594866|3.871662077|53.78973456|0.918315905|-2.147442322|70.94463092|-28.69532281|78.73029948|2623.688756|354.18563860000006|-1262.594204|2019.780061|-16.87148841|0.081684095|7.453557203|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|31.2477685|485.8626377000001|4.492304417|0.0|0.0|0.0|2.0|4.69|4.72|80.88|2.0|0.0|105.27|0.0|4.0|-5.21|29.0|391.37|0.0|0.0|0.0|4.01|6.11e-06|0.0023899999999999|1.01e-05|0.0|1.13e-08|4801.0|7.71|-1361.651799|-1361.618499|0.3011|258.25|0.56196|0.69844|272.0|-0.15475|-0.21819|0.03330037|4.9359|4.9359
10_a27|0.0|0|0.0|2|6.605297921|0|1.400533489|4.59511985|-0.044164147|2|0.040512821|-0.184068581|-0.282866526|0.00991794|-0.000903965|1|-0.341622797|2|0.639413469|0.804375252|0.129719095|-0.001453596|0.862408925|0.614205449|-0.087022238|0.346344305|0.017676458|-32.5969511|0.147337847|4.998521009|49.19800605|0.7453606909999999|-1.305333567|55.05868025|-16.5270506|41.99674607|2270.538352|453.4194305|-694.1361252|943.2258247|-8.788575695|0.254639309|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|135.40932969999997|-369.1201792|22.1732254|424.8821143|8.782938574|0.0|0.0|1.0|0.0|2.81|2.97|65.6|0.0|0.0|97.39|0.0|3.0|-3.57|25.0|331.37|0.0|1.0|1.0|2.74|0.000266|0.0882|0.0001189999999999|0.0|5.81e-07|4.1495|4.66|-1083.137871|-1083.1151289999998|0.4452|298.79|0.63894|0.63894|0.4452|-0.16805|-0.21785|0.0227416|7.1612|7.1612
14f_a23|0.0|0|0.0|2|7.423568444|0|1.197963246|5.351858133|-0.027380305|2|0.04255787|0.056215377|-0.373510774|0.010561248|-0.041351617|2|-0.199540201|2|0.756252127|0.796412133|0.070514687|-0.06885759|0.854683662|0.71381683|-0.084419703|0.2096108239999999|0.027134452|-40.51498423|0.105837608|12.40242234|96.60179161|0.665778294|-1.603974359|74.08536976|-21.26277654|58.85981824|3014.916135|604.5178506|-1084.401604|2322.5224120000003|-14.37516058|0.334221706|8.124287407|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|683.7405759|17.01160115|0.0|1.0|1.0|1.0|3.42|4.03|114.25|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|441.51|0.0|0.0|0.0|3.46|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|5.8184|3.23|-1744.452086|-1744.429532|0.2462|213.09|0.60917|0.6733399999999999|0.1699|-0.1458|-0.21743|0.02255331|8.6459|8.6459
46_a18|0.0|0|0.0|0|7.03438793|2|1.251088279|4.844187086|-0.018808538|1|0.03531746|-0.046124025|-0.3872848129999999|0.002300582|-0.052591109|0|-0.224171123|0|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.76616843|0.699483099|-0.076485888|0.30524999|0.008975181|-49.54738918|0.173455401|4.5299444310000005|58.66827342|0.782232748|-1.988633091|63.70285871|-20.77641329|55.92367899|3052.94234|587.2068577|-1412.796104|1848.661552|-14.76030741|0.217767252|8.980343774|16.47206875|0.8342358790000001|7150.333139|154.7096476|-1003.700904|26.56039822|1056.535856|9.36454702|1.0|1.0|1.0|2.0|3.68|3.3|76.5|2.0|1.0|151.14|0.0|7.0|-5.68|36.0|480.6|0.0|1.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|0.0|1.51e-09|3225.0|8.11|-1532.992457|-1532.968527|0.4249|384.45|0.69181|0.69181|0.4249|-0.13224|-0.18219|0.0239301|6.7305|6.7305
19g_a38|0.0|1|0.0|0|7.412764017000001|2|1.297044182|5.351858133|-0.117921811|2|0.042419753|-0.037579797|-0.458841138|-0.006877664|-0.046735135|1|-0.250781298|1|0.653741315|0.836170906|-0.063110203|-0.076414544|0.892249657|0.632625562|-0.114243258|0.5322242429999999|0.022953686|-54.62049927|0.279993731|9.191644336|18.41027014|0.719941993|-1.942135378|86.78105144|-24.57988703|69.14572278|2897.384301|455.6240763999999|-1228.994351|2506.378649|-15.5542928|0.280058007|6.327835378|11.62016299|0.836356715|6631.17356|177.2223055|-777.7146399000001|34.14148263|593.6088758|14.48726605|1.0|1.0|1.0|3.0|3.55|3.11|81.23|1.0|0.0|125.65|0.0|5.0|-4.25|31.0|419.43|0.0|0.0|1.0|2.97|5.68e-05|0.0238|4.67e-05|0.0|7.599999999999999e-08|5.2766|3.66|-1431.419426|-1431.386981|0.2285|234.97|0.3937|0.69982|0.0962|-0.15269|-0.20748|0.03244515|7.3778|7.3778
14n_a23|0.0|0|0.0|2|7.423568444|0|1.197963531|5.351858133|-0.027380305|2|0.045165485|0.079559363|-0.376950283|0.010561248|-0.059870135|2|-0.199540201|2|0.756252127|0.802854174|0.219354173|-0.099694124|0.861597051|0.71381683|-0.082430028|0.209387766|0.027028617|-39.82324087|0.10672565|12.34358104|97.39429807|0.6868205409999999|-1.648600566|72.09248208|-21.84509525|58.08878013|3014.591033|603.6615822000001|-1114.099858|2195.877777|-14.76259199|0.313179459|8.662092555|16.33144958|0.885393105|6740.54932|211.642042|-752.8921912999999|31.80611809|683.7405759|16.3874892|0.0|1.0|1.0|1.0|3.42|4.03|114.25|2.0|1.0|126.78|0.0|6.0|-5.63|32.0|441.51|0.0|0.0|0.0|3.48|2.32e-06|0.0010199999999999|9.57e-06|0.0|3.11e-08|3.4217|3.23|-1744.450916|-1744.42791|0.4229|362.35|0.6955|0.6955|0.4229|-0.1382|-0.2077099999999999|0.02300614|9.2441|9.2441
14k_a23|0.0|0|0.0|2|7.423568444|0|1.1979621459999998|5.351858133|-0.024758731|2|0.046283951|0.04479394|-0.299174093|0.010682694|-0.055708465|2|-0.13187015|2|0.722187957|0.800643488|0.140087361|-0.091426449|0.864845456|0.659570836|-0.079899943|0.226547411|0.018829201|-37.43135588|0.077602272|8.338417622|80.31548917|0.783562394|-1.597998852|64.04991522|-22.62582822|49.96154892|2955.4566170000003|613.8243395|-1063.413926|2174.886074|-15.05671972|0.216437606|8.21201115|15.99703938|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|28.87559227|633.3278634|10.87921891|0.0|0.0|1.0|1.0|4.0|4.67|105.02|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|445.93|0.0|0.0|0.0|3.99|7.49e-07|0.000334|2.83e-06|0.0|1.02e-08|3.6421|4.1|-2089.524497|-2089.501786|0.4694|340.42|0.63765|0.63765|0.4694|-0.14784|-0.2271699999999999|0.02271117|8.4123|8.4123
3p_a32|0.0|1|0.0|0|8.02059915|1|0.609420752|6.008813185|-0.028895521|0|0.036666667|-0.050639647|-0.419292538|-0.000971341|-0.074544773|3|-0.26891009|0|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.918782026|0.6956696440000001|-0.098773656|0.366898545|0.021264377|-41.73212799|0.180429124|7.365688817|57.82331968|0.6199678829999999|-1.28405753|73.07639870000001|-17.1756096|54.24719019|2650.4178850000003|482.3550967|-755.7268222|3037.061498|-10.10863498|0.380032117|6.243062200000001|10.69458635|0.713035367|5960.446219|223.6663527|-444.779939|27.70403125|530.5658569|14.94356622|0.0|1.0|1.0|1.0|6.06|3.71|131.25|1.0|0.0|112.37|0.0|4.0|-5.11|27.0|395.5|0.0|0.0|1.0|3.23|7.78e-06|0.00308|5.629999999999999e-05|0.0|1.62e-07|3.6436|4.26|-1879.554272|-1879.527843|0.3083|340.28|0.7017100000000001|0.7017100000000001|0.3083|-0.15055|-0.20018|0.02642856|7585.0|7585.0
