molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|TPSA_x|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
11d_a5|1|0|0|2.9590700880000003|0.0|0|6.605297921|0|1.388848584|0.0|-0.003373937|0.001099755|2|0.0228184279999999|-0.125546291|0.0|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|0.008809179|-0.12451554|-0.200646773|2|0.786587307|0.783891527|-0.018747485|0.831190148|0.755793189|0|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|0.012828514|82.02685783|-34.21147402|5.179111638|0.712305422|65.35645739|-18.63809379|48.19862797|2540.78984|553.3617954|-969.1808771|-11.84243331|0.287694578|0.976150552|182.7978704|-615.8065323|0.018119737|-269.7929124|631.9206508|11.51307533|1.0|1.0|1.0|66.93|1.42|1.0|0.0|1.0|-4.14|29.0|5.0|-6.47|0.0|1.0|1.0|3.28|-4.29|7.2e-05|5.14e-05|0.0198|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03767|4.4175|2.59|4107.0|-1239.127458|-1239.093739|682.09|1154.67|280.66|594.45|0.66686|-1238.855022|2.8731|0.03371838|15.0|7.8239|7.8239
36_a18|0|0|0|0.0|0.0|0|7.03438793|2|1.25117638|0.0|-0.006407141|-0.020339784|1|0.036625514|-0.05224259|0.0|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|0.000825855|-0.079721028|-0.12139648|0|0.7343989059999999|0.741135729|-0.010091893|0.780206307|0.721836103|0|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|0.009440278|139.3536816|-40.46339026|4.786442152|0.812056067|65.59412783|-22.73046122|62.10402945|2979.013751|572.70209|-1477.479979|-16.1853561|0.187943933|0.905426346|133.8265619|-1052.048147|0.0123136069999999|-444.4026478999999|975.4099618|8.767974776|1.0|0.0|1.0|85.29|3.13|2.0|0.0|1.0|-5.68|35.0|3.0|-6.18|0.0|0.0|1.0|2.8|-5.28|2.09e-06|5.19e-06|0.00242|4.18|0.0|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|7.75|3.1908|-1493.686737|-1493.661092|769.73|1350.57|388.57|636.33|0.69372|-1493.266344|1.9944|0.02564498|32.0|7.4949|7.4949
8a_a31|1|0|0|3.28085223|0.0|0|7.765993078999999|1|0.610138387|0.0|-0.015034136|-0.158899731|0|0.043817204|-0.1480271209999999|0.0|-0.586331322|-0.013230176|-0.135144546|10.31170053|-0.01861065|2|-0.009293513|-0.054025775|-0.094359203|0|0.938325481|0.837862749|0.0502030679999999|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|200.6591816|-33.35560699|9.179668678|0.666437359|82.32407724|-20.61467025|79.02944672|2128.209198|293.7455749|-742.1281291|-10.19199103|0.333562641|0.822471411|164.9149565|-366.9116769|0.030052065|-164.57484340000002|324.7430642|14.85788369|0.0|0.0|1.0|114.29|0.36|0.0|0.0|2.0|-3.57|22.0|5.0|-7.11|0.0|0.0|1.0|2.13|-3.11|0.000269|0.000773|243.0|1.56|0.0|0.0|4.62e-06|0.00145|-0.02993|3.8097|1.53|3.8097|-1347.541429|-1347.507102|538.75|872.11|325.45|396.15|0.7027100000000001|-1347.3959220000002|3.7141|0.03432763|0.79|6.1024|6.1024
12e_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.604990524|1.6315143930000002|-0.015461694|-0.262526337|0|0.04020202|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|2|-0.014780739|0.103406816|0.172778196|0|0.889386453|0.788800541|0.047011204|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|0.015096495|119.4966772|-36.19867792|4.4490161310000005|0.790818822|78.14505956|-26.26807189|79.97685498|2391.0322170000004|423.3709264|-866.8463724999999|-14.26008524|0.209181178|0.966435355|113.5576846|-470.5828129|0.021118537|-315.75223450000004|348.3847394|11.46456937|1.0|1.0|0.0|98.89|2.93|2.0|0.0|1.0|-6.53|24.0|4.0|-5.26|0.0|0.0|1.0|3.98|-5.64|2.98e-07|2.27e-06|0.00086|4.72|0.0|0.0|9.14e-07|0.000346|-0.07296|4.3236|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|286.76|445.12|0.6826|-2248.154966|2.5946|0.03272669|1.17|5.9318|5.9318
7_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.343865525|2.060422336|-0.001729561|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|0.04206117|1|0.008242591|-0.042220092|-0.094000778|2|0.527072036|0.8046449179999999|0.022270259|0.87010589|0.518356619|1|0.825830607|-0.0650223009999999|-0.071288428|0.470973822|0.01470626|87.67070691|-18.06277106|3.726212114|0.7179916670000001|44.34066533|-13.45652664|40.13253521|2286.169166|415.6938929|-538.2610657|-6.773539148999999|0.282008333|0.7772010559999999|141.9530115|-270.9415659|0.016800137|-219.4585767|407.1471338|8.456594282000001|1.0|0.0|1.0|43.6|2.82|0.0|0.0|1.0|-3.81|25.0|4.0|-6.03|0.0|1.0|1.0|3.56|-4.41|0.000156|3.92e-05|13.0|3.22|0.0|0.0|3.49e-08|1.15e-05|-0.05217|4.0379|2.91|4.0379|-1089.870249|-1089.847072|538.92|915.46|307.05|365.73|0.59702|-1089705.0|3.9832|0.02317758|151.0|6821.0|6821.0
LY580276_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.344599701|2.067497166|-0.001543874|-0.020236527|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|10.94681614|0.011772853|1|0.009622161|-0.019747846|-0.042912895|1|0.5162208110000001|0.7921620090000001|0.035666446|0.847526918|0.518109998|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|63.36073061|-16.49563923|2.027582675|0.8478469959999999|38.23432817|-13.51117823|31.83019528|1948.220005|418.5688558|-513.4247728|-6.511436537000001|0.152153004|0.7764939829999999|73.32703409|-247.4345884|0.008312438|-335.2755182|345.4102548|4.0060099860000005|1.0|0.0|1.0|30.71|3.13|0.0|0.0|1.0|-3.67|22.0|3.0|-5.71|0.0|1.0|1.0|3.69|-4.21|0.000213|6.18e-05|0.0181|3.35|0.0|0.0|2.75e-07|8.08e-05|-0.0225|5.2983|3.64|4.4918|-959.4958788|-959.4723321|519.23|865.23|234.01|402.99|0.36903|-959.356125|2.5355|0.023546627|175.0|6757.0|6757.0
14a_a5|1|0|0|2.948727373|0.0|0|6.605297921|1|1.226142247|0.0|-0.0053665219999999|-0.005002101|3|0.027375887|-0.132625457|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|0.024793388|1|0.003668464|-0.010147323|-0.016337128|2|0.7333482170000001|0.79661948|0.144729708|0.847379958|0.71006207|0|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|0.0173669719999999|141.38542919999998|-35.98151967|7.942029745|0.629783335|69.71575554|-18.38089729|66.43577392|2836.468636|534.8590069|-1010.949351|-12.42997952|0.370216665|0.88709518|250.3569601|-683.6488737000001|0.024411136|-175.53051609999997|723.0631751|16.50789498|0.0|1.0|1.0|92.79|1.37|1.0|0.0|1.0|-4.15|32.0|5.0|-7.08|0.0|0.0|1.0|3.05|-4.22|7.15e-05|6.02e-05|0.0256|2.55|0.0|0.0|1.45e-09|6.16e-07|-0.0507699999999999|4.1501|4.3|4.1501|-1390.592722|-1390.546425|692.8|1195.01|298.75|508.64|0.65789|-1390.29207|2.7115|0.04629687|112.0|6.9508|6.9508
13b_a6|1|0|0|3.423777636|0.0|0|7.412764017000001|1|1.430640379|0.0|-0.011206134|-0.0265090529999999|1|0.042739018|0.060593678|0.0|-0.6051312529999999|-0.00460563|-0.104663349|10.95129557|-0.064811009|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.7788169070000001|-0.029988734|0.8370824240000001|0.8013954109999999|0|0.7757172059999999|-0.093125205|-0.112915801|0.202093555|0.032036214|147.0772097|-48.5571926|13.77653618|0.757233678|87.39962829999999|-26.65671602|82.07670290000002|2821.72831|508.6895893|-1332.835801|-17.48058934|0.2427663219999999|0.69141956|159.1980937|-874.0294667999999|0.0203627189999999|-337.3706117|627.4287311|13.35319491|1.0|1.0|1.0|95.85|1.29|2.0|0.0|1.0|-5.51|31.0|5.0|-6.1|0.0|0.0|1.0|3.45|-4.99|3.11e-06|1.02e-05|0.00417|3.8|0.0|0.0|9.77e-10|4e-07|-0.0525799999999999|4.8494|4.04|3.6322|-1350.0903970000002|-1350.061187|694.33|1167.21|255.67|574.07|0.58026|-1349.837661|10.8032|0.02920955|174.0|6.7595|6.7595
3d_a32|1|1|1|3.503398526|0.0|0|7.765993078999999|0|0.609420786|0.0|-0.006420365|-0.034290847|0|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.076494363|-0.1395294259999999|0|0.8315372|0.8444218509999999|-0.069007775|0.90169022|0.77923808|1|0.892845502|-0.06869526|-0.093187219|0.2214902789999999|0.014419776|58.01666174|-27.31750365|4.22710649|0.720540286|59.15151032|-15.52441767|45.000975700000005|2213.978384|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|0.747681906|151.30787800000002|-327.8100438|0.0160633|-238.8142619|421.3548777|8.697152881000001|1.0|1.0|1.0|110.94|1.94|1.0|0.0|1.0|-6.55|23.0|3.0|-5.18|0.0|0.0|1.0|4.32|-5.13|2.81e-07|7.36e-06|0.00251|4.5|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.42|3.5105|-1672.758552|-1672.733979|569.29|959.11|353.18|465.41|0.7035100000000001|-1672.585902|3.2094|0.02457348|8.0|8.0915|8.0915
12h_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.60499064|1.760542171|-0.008044548|-0.107711573|0|0.041915709|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|-0.002126898|0.127299624|0.224167029|0|0.809398262|0.7769829840000001|0.116873629|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|84.86252967|-25.56004046|3.274152035|0.844008584|54.9311782|-20.51086984|56.64687411|2270.834041|443.8158546|-676.8587047999999|-10.84365353|0.155991416|0.983394285|82.46928995|-357.8405665|0.012453938|-363.7398044|350.9435025|6.584127851|1.0|1.0|1.0|84.45|3.76|2.0|0.0|1.0|-6.25|23.0|2.0|-5.13|0.0|0.0|1.0|4.22|-5.58|5.58e-07|2.61e-06|0.000942|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07512|4.1508|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|298.7|435.95|0.6503899999999999|-2153.072091|2.5573|0.02044063|823.0|6.0846|6.0846
7_a15|0|0|0|0.0|0.0|0|0.0|0|1.419941457|0.0|-0.010310394|-0.038088878|1|0.035075075|0.145944639|0.0|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0.002150323|-0.211522056|-0.310081401|1|0.857287135|0.70084115|0.154068618|0.740089344|0.8115121240000001|0|0.841400327|-0.074406877|-0.110819329|0.403524276|0.036600739|88.02694557|-34.13832456|11.27499976|0.448664402|85.26222186|-14.70834175|61.6121151|2330.667514|466.9990754|-676.5837204|-8.163512395|0.551335598|0.657158418|306.0056033|-375.5215702|0.042799094|56.98518567|474.9756287|23.75461091|1.0|1.0|1.0|61.84|1.74|2.0|0.0|1.0|-4.83|26.0|5.0|-5.72|0.0|1.0|1.0|3.35|-4.49|1.46e-05|3.2e-05|0.0113|3.84|0.0|0.0|6.41e-08|2.26e-05|-0.0284899999999999|4.4386|2.78|3.7495|-1184.385377|-1184.367098|580.73|1000.95|279.33|499.86|0.64652|-1184.168094|1.1115|0.01827873|227.0|6644.0|6644.0
12b_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|1.397986833|4.058595679|-0.002929899|-0.0016330379999999|1|0.034845679|-0.08032584|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|2|0.011790103|-0.168032508|-0.291865836|1|0.699597776|0.804535572|0.009081884|0.8718949979999999|0.660148928|1|0.925916085|-0.045602469|-0.066155918|0.24516882|0.0214891|37.24447201|-16.72031641|5.43117764|0.5731907470000001|47.12729492|-11.93905701|33.72918462|2224.116359|465.4891075000001|-465.6232233|-6.002164865|0.4268092529999999|0.756824707|214.5713436|-234.0844297|0.027586169|-73.59089223|388.171611|13.86849326|1.0|0.0|1.0|48.53|2.02|0.0|0.0|2.0|-3.16|24.0|3.0|-6.44|0.0|1.0|1.0|2.59|-3.84|0.000685|0.000144|45.0|2.5|0.0|0.0|3.22e-06|0.00101|-0.02974|4.7089|2.47|3.9305|-1006.664619|-1006.641541|539.15|909.8|263.3|401.64|0.6016199999999999|-1006.501585|4.0567|0.02307802|4.74|5.3242|5.3242
14c_a22|0|0|0|0.0|0.0|1|6.842683282|0|1.42291727|1.596256692|-0.005236206|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|0.004362505|-0.0917078119999999|-0.160566657|2|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|0.024569649|96.05497587|-41.50359456|12.73426132|0.66168729|75.5139152|-21.75466672|66.26540251|3079.4894480000003|623.8702703|-1152.997336|-15.66173379|0.33831271|0.8592469290000001|243.5598613|-830.0718911|0.024813755|-232.8055235|731.8178649|17.86404838|0.0|1.0|1.0|109.38|1.08|1.0|0.0|1.0|-4.86|34.0|6.0|-6.96|0.0|0.0|0.0|2.98|-4.62|1.39e-05|2.4e-05|0.0107|2.9|0.0|0.0|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|3.6741|-1460.602657|-1460.571156|715.52|1241.55|216.15|575.8|0.3078|-1460.324494|7.3824|0.03150011|153.0|6.8153|6.8153
GW6604_a52|1|0|0|2.944144148|0.0|0|6.605297921|0|1.427583999|0.0|-0.002149879|-0.005328809|2|0.021346801|-0.0778992459999999|0.0|-0.085995143|0.007746755|-0.118272803|10.94914378|-0.028376521|1|0.0070554269999999|0.039867344|0.067497086|2|0.709088617|0.693399445|0.074868979|0.7550228990000001|0.689009112|0|0.87346455|-0.071850787|-0.072069252|0.38374044|0.009021088|62.55188751|-17.61190876|2.204526664|0.73529506|44.37166117|-14.44334401|39.97842884|2044.612273|431.7909048|-534.4037285|-7.13996301|0.26470494|0.851121611|130.8549791|-264.17863140000003|0.01768964|-232.6328342|359.1060668|8.744745933999999|1.0|0.0|1.0|54.46|1.91|0.0|0.0|1.0|-3.87|23.0|3.0|-5.95|0.0|1.0|1.0|3.08|-4.16|0.000135|6.929999999999999e-05|0.0207|3.06|0.0|0.0|9.31e-09|2.78e-06|||||||||||||||107.0|6.9706|6.9706
14ab_a23|0|1|1|0.0|0.0|2|7.423568444|0|1.197962873|3.4171257980000003|-0.0050415|-0.028841865|2|0.04314059|0.021287386|0.7586471459999999|-0.287365522|0.013012022|0.010803172|10.313217300000002|-0.03821899|2|0.012103325|-0.074579388|-0.13397874|2|0.725358161|0.75434493|-0.085303124|0.8072028240000001|0.693959193|1|0.92422233|-0.051974369|-0.076243539|0.20155691|0.017974612|51.89838547|-35.76253038|8.431109267|0.797837067|61.60741239|-21.67516705|47.90644969|2941.47118|632.9786397|-1148.783854|-14.84482393|0.202162933|0.885272615|138.4567483|-786.7756682999999|0.013710439|-407.9635285|733.3886349999999|9.389964491|0.0|1.0|1.0|105.02|3.45|2.0|0.0|1.0|-6.23|32.0|4.0|-5.92|0.0|0.0|0.0|4.12|-5.55|5.9e-07|2.81e-06|0.00123|4.31|0.0|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|3.6587|4.1|3.6587|-1708.563399|-1708.543268|719.66|1238.27|338.88|595.23|0.66532|-1708.277193|5.9624|0.02013145|4.0|8.4012|8.4012
19f_a38|1|0|0|3.3320764830000003|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.007831113|-0.084341564|2|0.041808786|-0.008118156|0.0|-0.4228801179999999|-0.002526241|0.035480177|10.96083376|-0.054832432|1|-0.000673716|-0.101303149|-0.217394466|1|0.724208473|0.819222745|-0.075025988|0.8741648479999999|0.698414933|0|0.750875987|-0.085318318|-0.111307609|0.488059925|0.02107583|159.14822980000002|-45.42524686|8.601162122|0.734437553|84.35196967|-24.1763087|67.96791709|2776.145209|479.6831205|-1208.815435|-15.44458393|0.265562447|0.8313685409999999|169.6496169|-772.2291966|0.020733452|-299.5321167|595.8790650000001|13.24517938|1.0|1.0|1.0|81.23|2.4|1.0|0.0|1.0|-4.14|30.0|4.0|-6.77|0.0|0.0|1.0|2.67|-4.17|7.209999999999999e-05|6.77e-05|0.0272|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|-0.05735|5.3197|3.41|3.4422|-1332.190216|-1332.160846|653.22|1105.62|233.07|495.68|0.38086|-1331.945195|5.3152|0.02936908|73.0|7.1397|7.1397
27_a47|0|1|1|0.0|0.0|1|6.842683282|1|1.216250059|2.041063341|-0.003631596|0.006768957|3|0.0304347829999999|-0.067535989|1.807806182|-0.207000956|0.001861676|0.0427469459999999|10.95005714|0.013336016|1|0.002350172|-0.077485193|-0.157688306|2|0.6636125860000001|0.804224077|0.0436226579999999|0.8517043879999999|0.634406338|1|0.846469886|-0.0630454209999999|-0.079484997|0.337815064|0.016506051|98.27436776|-32.56705871|6.762956126000001|0.700732763|63.02085767|-18.2393594|50.9207639|2804.020752|541.8239522999999|-966.6860481|-11.67498331|0.299267237|0.906398657|191.5604557|-618.7741154|0.018969968|-256.9774086|682.9868225|12.14264461|1.0|0.0|1.0|67.66|3.11|2.0|0.0|1.0|-4.81|31.0|5.0|-6.34|0.0|0.0|1.0|3.91|-5.05|1.5399999999999998e-05|8.89e-06|0.0038799999999999|3.7|0.0|0.0|1.5e-09|6.55e-07|-0.05814|4.9358|2.97|3.8125|-1778.1049670000002|-1778.078632|673.27|1165.54|251.19|517.82|0.40976|-1777.830739|4.0365|0.02633483|2512.0|5.6|5.6
47k_a18|0|0|0|0.0|0.0|0|7.03438793|1|1.25117623|0.0|-0.0067578909999999|-0.0605329409999999|0|0.033777778|-0.017736343|0.0|-0.5135996820000001|0.003047962|-0.02822032|10.94702256|-0.008576013|0|0.00493127|-0.279965025|-0.421027889|0|0.762665453|0.721697829|0.022512501|0.753132457|0.737517943|0|0.8309354040000001|-0.065324278|-0.088346874|0.3533268229999999|0.015080484|133.5242222|-55.10689702|9.406543039|0.7153044209999999|84.23875372|-23.89547793|63.50225571|3245.964586|656.2580564|-1744.369889|-18.87222501|0.284695579|0.877042091|224.8475227|-1377.672426|0.018313855|-340.0872332|1167.054827|14.46395816|1.0|1.0|1.0|88.97|2.82|3.0|1.0|1.0|-5.84|38.0|4.0|-6.41|0.0|0.0|0.0|2.53|-5.33|1.44e-06|4.65e-06|0.0023899999999999|4.26|1.0|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|3.0948|8.45|3.0948|-1664.756029|-1664.728002|842.29|1492.36|400.63|793.48|0.69823|-1664.2657390000002|4.1818|0.02802749|29.0|7.5376|7.5376
30_a47|0|1|1|0.0|0.0|1|6.842683282|0|1.304327883|1.435022468|-0.0092264759999999|-0.184735553|2|0.038387534|0.013114301|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|-0.008325552|-0.035472095|-0.079370393|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.913855507|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|192.6285289|-38.63044093|8.190002019|0.679447569|81.25550675|-22.9932445|78.59180109|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|0.879999675|192.3403721|-579.456614|0.028122734|-215.3470619|457.1122177|16.87442216|1.0|1.0|1.0|98.72|1.78|1.0|0.0|1.0|-4.22|28.0|5.0|-6.95|0.0|0.0|1.0|2.61|-4.1|6.05e-05|7.94e-05|0.0315|2.5|0.0|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|3.89|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|478.04|0.6944899999999999|-1695.931037|2.7493|0.0420327|13.0|7.9|7.9
4p_a46|0|0|0|0.0|0.122217892|1|7.825245291|1|1.134636977|2.102855253|-0.004413243|-0.038295755|0|0.046533816|-0.164311513|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|-0.120823841|1|0.004453195|0.066453878|0.101602982|0|0.7471162309999999|0.747019097|-0.078703563|0.7911509609999999|0.751334374|0|0.905966489|-0.0997229069999999|-0.083274013|0.3352802039999999|0.007398064|53.32991189|-26.78464688|2.379548177|0.87420565|51.05047787|-17.00200781|60.7522985|2257.769185|513.8073925|-850.1003902999998|-9.642472876|0.12579435|0.734640605|71.34266847|-482.1236438|0.006740305|-424.4519674|585.8536976|3.822678404|1.0|1.0|0.0|61.84|3.2|2.0|0.0|1.0|-5.8|27.0|3.0|-5.09|0.0|1.0|1.0|4.25|-5.4|1.59e-06|4.03e-06|0.00144|4.77|0.0|0.0|8.95e-08|3.2e-05|-0.0393|5.4796|4.89|3.9958|-1129.65844|-1129.618646|598.19|1058.54|226.26|537.47|0.43709|-1129.3914619999998|3.6961|0.03979459|341.0|6.4672|6.4672
3e_a32|1|1|1|3.501917045|0.0|0|7.773594467000001|0|0.609420788|0.0|-0.006553709|-0.058503168|0|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|-0.080731823|3|0.002004382|-0.076494363|-0.1395294259999999|0|0.8315372|0.8046468659999999|-0.061561535|0.85921771|0.77923808|1|0.8681696109999999|-0.073411249|-0.100056595|0.290874543|0.0124235339999999|71.04473954|-29.05885545|3.608094688|0.7752553659999999|60.86894767|-16.59123638|46.25723848|2212.661182|467.865447|-647.0582188|-8.941186293|0.224744634|0.822602107|121.1171726|-348.70626539999995|0.012891628|-296.6758413|421.3548777|6.94742943|1.0|1.0|1.0|110.94|1.94|1.0|0.0|1.0|-6.52|23.0|3.0|-5.2|0.0|0.0|1.0|4.3|-5.18|3.02e-07|6.6e-06|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|456.76|0.7025399999999999|-1672.576776|3.4537|0.02588637|8.0|8.0862|8.0862
16g_a32|1|1|1|3.363965155|0.0|0|7.765993078999999|0|0.609420729|0.0|-0.013775701|-0.0429252429999999|0|0.03898374|-0.049658216|2.084553994|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|3|-0.00030659|-0.117577419|-0.202656848|0|0.79965447|0.83902731|-0.026098259|0.8821580379999999|0.762429418|1|0.8206422409999999|-0.078387439|-0.105500574|0.542303725|0.023959586|132.1955522|-57.31234426|13.01585399|0.6863323440000001|94.54074206|-24.94161377|75.43482709|2833.521937|604.8539801|-1321.90553|-18.38320476|0.313667656|0.65902387|231.1885989|-974.3098525|0.02276861|-274.67233460000006|701.9321161|16.78159325|1.0|1.0|1.0|149.27|1.57|3.0|1.0|1.0|-7.51|30.0|5.0|-5.69|1.0|0.0|1.0|4.37|-5.32|3.08e-08|4.83e-06|0.00213|4.65|0.0|0.0|6.890000000000001e-09|3.04e-06|-0.05|3.6161|5.38|3.6161|-2034.621991|-2034.593036|752.29|1245.25|342.86|639.49|0.70222|-2034.342619|3.7346|0.02895494|11.0|7.9586|7.9586
12a_a5|1|0|0|2.981252568|0.0|0|7.139660336|1|1.338814635|0.0|-0.00166971|0.043132749|2|0.023108466|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|-0.032601907|1|0.008649556|-0.057691345|-0.093973419|2|0.762866363|0.779533861|0.1121034509999999|0.829536345|0.741588813|0|0.894590896|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|64.77671525|-25.55893402|3.0925714930000003|0.746785093|50.40529807|-15.99663329|41.04680832|2524.410428|549.7500455|-831.8249311000001|-9.830359239|0.253214907|0.844187448|155.6073368|-511.1786804|0.014342828|-303.31208710000004|650.3600841|8.814051518|0.0|1.0|1.0|57.7|2.17|1.0|0.0|1.0|-4.27|29.0|4.0|-6.23|0.0|1.0|0.0|3.58|-4.59|5.37e-05|2.56e-05|0.00977|3.38|0.0|0.0|1.4800000000000003e-09|5.660000000000001e-07|-0.04076|4.6865|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|264.55|508.81|0.50831|-1201.750315|2.5642|0.03567816|19.0|7.7212|7.7212
27a_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|0.300206665|1.963136117|-0.012620846|-0.456594848|1|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|-0.005234221|-0.158932197|-0.264978526|1|0.8186389829999999|0.779284547|-0.07177581|0.832753533|0.749941528|0|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|279.75296960000003|-60.54917431|13.06088842|0.764921711|100.7752505|-30.38821209|93.41277507|3394.470264|421.319507|-1640.9634529999998|-21.30433911|0.235078289|0.7758691440000001|164.80691819999998|-1150.434312|0.020552444|-371.4586403|718.5861133999999|14.40875302|1.0|1.0|1.0|129.74|1.06|1.0|0.0|1.0|-4.96|33.0|7.0|-7.29|0.0|0.0|0.0|2.44|-4.47|1.09e-05|3.43e-05|0.0159|2.59|0.0|0.0|2.44e-08|1.13e-05|-0.03924|5.0012|7.38|4.1228|-1861.741982|-1861.695683|737.7|1247.85|247.91|598.18|0.40378|-1861.468024|10.8591|0.04629882|0.24|6.6198|6.6198
