molecula|SddssS|SaaNH|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1c|MATS8s|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
18d_a25|0.0|0.0|1|1.193723212|-0.0881447869999999|-0.0029605|4.727387819|0.024310576|0.042843137|-0.031867489|2.029297802|-0.070413428|10.31285314|0.016982601|1|0.0062422|-0.292727912|-0.03671629|0.696372329|1|0.937813705|-0.076328248|0.278576218|0.011158458|-57.45144813|8.39885106|70.58850837|0.062186295|46.80695276|-0.0281209329999999|6.3217245360000005|0.389087507|-1.602893201|-34.85786147|-21.166323|54.70994625|2625.142499|-15.93166285|0.24206301|9.479218984|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|1591.795131|10.70318668|1.0|1.0|1.0|1.0|1.0|3.57|0.11|6.33|5.98|111.51|2.0|143.37|1.0|4.5|-5.54|5.47e-07|0.00026|2.86e-06|4.21|0.0|5.92e-11|-0.07287|-1806.812778|792.79|340.69|219.39|0.41694|0.6823899999999999|0.0389|-0.14723|3.2353|-1806.582751|4.3658|6.6345|6.6345
9_a47|0.0|0.0|0|1.3818994059999998|0.00410268|-0.008501246|0.0|-0.1789147139999999|0.037492877|-0.043270202|1.323246814|0.022031244|10.93671087|0.045804989|0|-0.007880155|-0.4477815529999999|0.046690958|0.689770023|1|0.805149969|-0.0969292319999999|0.492394184|0.009540986|-50.70744657|4.991260197|107.3271659|0.194850031|101.9336202|-0.036925422|2.611122094|0.0|-1.550867715|-23.08946904|-19.3171225|49.12766732|1333.091472|-10.10553715|0.209348023|5.653392499|0.93384951|5212.504394|109.5180831|-424.4325604|24.43189048|0.015793737|-304.1026787|1026.1394|8.262317504|1.0|0.0|1.0|1.0|2.0|2.78|0.05|4.61|5.61|58.04|1.0|101.46|1.0|4.09|-5.2|4.29e-06|0.00148|6.3e-06|4.43|0.0|3.4000000000000003e-09|-0.05037|-1149.055456|566.1|333.44|215.89|0.3885099999999999|0.69084|0.2208|-0.1545099999999999|2.2966|-1148.949486|3.4815|7.6|7.6
9i_a24|0.0|2.9199957480000003|1|1.4281889280000002|-0.113620183|-0.005148312|5.209486153|2.01e-05|0.023854167|-0.076024544|0.0|-0.087363979|10.96661275|-0.00532872|2|0.005891639|-0.32068769|0.139004845|0.73094562|0|0.8260893640000001|-0.069812876|0.379687415|0.025118046|-33.00219474|11.87389334|10.13249376|0.173910636|82.21166337|-0.024639839|5.613069697999999|1.634015079|-0.837754515|-14.44881966|-11.64783344|42.43894111|761.9885477000001|-5.506205845|0.500761711|5.946747117|0.8806627109999999|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|0.720157264|793.2611447|18.05612763|1.0|0.0|1.0|1.0|1.0|1.36|0.0|2.42|2.72|72.28|0.0|82.17|0.0|1.73|-3.1|0.00248|716.0|0.000791|1.48|0.0|8.95e-07|-0.0473899999999999|-945.2626532|501.48|299.06|268.3|0.58977|0.6755800000000001|0.0029|-0.17204|7.1135|-945.222448|9.2818|7.0555|7.0555
12c_a5|0.0|2.977832018|0|1.236775191|-0.212798523|-0.002685954|4.59511985|0.020594766|0.0252713179999999|-0.086795626|0.0|-0.096073591|10.9455378|0.0072946769999999|1|0.00586291|-0.223631474|0.05430631|0.782051277|0|0.841092921|-0.066083881|0.450827114|0.016374249|-43.47195613|10.77147171|143.44655559999998|0.158907079|104.5338363|-0.022421317|7.085796743|13.26856229|-1.25559373|-30.6699685|-14.74941369|57.39441476|2045.184304|-9.702606135|0.416414105|7.293547043999999|0.855075538|5877.765289|273.9296719|-543.3459436|25.27376659|0.024214085|-109.9706106|1415.330929|15.92875034|1.0|0.0|1.0|1.0|2.0|2.78|0.24|5.03|4.32|75.72|1.0|121.26|0.0|3.31|-4.33|8.159999999999999e-05|0.0336|4.64e-05|2.84|0.0|4.93e-10|-0.04565|-1316.5202869999998|694.24|309.06|265.66|0.52074|0.6893600000000001|105.0|-0.16563|3.0135|-1316.305277|3.5993|7.3279|7.3279
14a_a5|0.0|2.948727373|0|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|-0.005002101|0.027375887|-0.132625457|0.0|-0.086229994|10.9488747|0.024793388|1|0.003668464|-0.36152442|0.144729708|0.71006207|0|0.7909255559999999|-0.078681402|0.4398855029999999|0.0173669719999999|-53.20786056|11.74431806|134.62273080000003|0.209074444|141.38542919999998|-0.0271808479999999|7.942029745|55.04914434|-1.494946644|-36.98479273|-18.38089729|66.43577392|1315.573182|-12.42997952|0.370216665|8.424031251|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|1605.23357|16.50789498|1.0|1.0|1.0|1.0|2.0|2.41|0.2|4.56|4.38|92.79|1.0|123.0|1.0|3.05|-4.22|7.15e-05|0.0304|6.02e-05|2.55|0.0|1.45e-09|-0.0507699999999999|-1390.546425|692.8|298.75|298.75|0.65789|0.65789|0.5853|-0.1676|2.7115|-1390.352729|2.8163|6.9508|6.9508
12d_a31|0.0|3.441384322|0|0.61013528|0.039097757|-0.012448252|5.733341277|-0.043220149|0.0359583329999999|-0.042401695|0.0|-0.085780934|10.31169788|-0.032270224|2|0.000127275|-0.550805937|-0.00658148|0.771222772|0|0.7054497479999999|-0.11498416|0.3996192999999999|0.0296918329999999|-81.56033123|21.06095035|157.30671669999998|0.294550252|208.9297871|-0.032542687|14.93891054|557.514503|-1.724762406|-47.23018217|-23.08311261|87.64629597|2434.226776|-16.37326657|0.361635149|9.445278138|0.63768714|5753.290126|256.5143096|-867.7831284|36.15974873|0.02571268|-196.2893506|1916.466682|18.23846616|1.0|1.0|1.0|1.0|2.0|3.9|0.38|6.04|4.09|117.37|2.0|112.97|1.0|3.76|-4.39|2.48e-06|0.0010199999999999|4.06e-05|3.46|0.0|2.3500000000000002e-08|-0.03128|-1657.428467|730.86|322.23|322.23|0.7006600000000001|0.7006600000000001|0.2566|-0.15968|2.4186|-1657.245177|3.3585|6.2924|6.2924
14_a15|0.0|0.0|0|1.43568901|-0.058775738|-0.006678826|0.0|-0.0455566929999999|0.037073171|-0.033982971|0.0|-0.053931584|10.9597359|-0.015736888|0|0.0034254209999999|-0.3848940629999999|-0.021648026|0.7933685340000001|0|0.8870890459999999|-0.0917424269999999|0.7461324029999999|0.014672137|-58.79722871|9.403293601|92.51564418|0.112910954|72.36402409|-0.032888795|6.026520371|2.923143027|-1.743106111|-26.20964538|-21.0782518|50.29869851|2731.841165|-13.50893838|0.229690275|6.040010666000001|0.685538423|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|9.797353271|1.0|0.0|1.0|1.0|1.0|3.72|0.12|5.32|6.3|56.27|2.0|119.95|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|1.51e-10|-0.0338199999999999|-1281.0669369999998|689.8|342.41|278.5|0.65079|0.7055899999999999|0.0054|-0.14997|3.3596|-1280.87015|5.0894|7.5229|7.5229
19_a47|0.0|0.0|1|1.402889494|-0.038804671|-0.00973456|4.727387819|-0.227538423|0.032764858|0.027033021|1.174354482|-0.064557784|10.95058274|0.0604168609999999|1|-0.010153352|-0.439165562|-0.024256505|0.614975047|1|0.639642891|-0.104459947|0.270767873|0.026805875|-57.87554797|14.85167037|335.10989930000005|0.360357109|199.6541807|-0.037307124|8.228498913|66.13355777|-1.566899206|-32.2945343|-20.66983856|73.14028211|1238.799875|-11.45202794|0.362167395|7.06969105|0.8635094740000001|5846.960345|200.6571609|-480.9851737|32.40636867|0.03295186|-152.7310283|1361.067484|18.25682461|1.0|1.0|1.0|1.0|2.0|1.72|0.05|2.49|3.84|98.72|1.0|99.2|1.0|2.34|-3.66|0.000214|0.0816|0.000217|1.97|0.0|1.2099999999999998e-07|-0.05326|-1335.725639|571.23|322.68|322.68|0.68924|0.68924|0.3243|-0.15845|5.1151|-1335.634976|6.3247|7.3|7.3
12aa_a30|0.0|0.0|0|0.604983643|-0.101407312|-0.008848121|5.351858133|-0.028524865|0.043854875|-0.014017531|0.0|0.059360681|10.31162784|-0.007369513|1|0.005111479|-0.394520145|0.024991407|0.794193541|0|0.8126513129999999|-0.101368383|0.418522684|0.030906491|-70.79444906|21.58471858|55.0567406|0.1873486869999999|130.84205079999998|-0.033789461|15.0745057|0.0|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|2455.130164|-16.48066156|0.369240427|8.65813938|0.872457337|6944.511023|257.8730361|-939.3977091|37.41227352|0.029670025|-182.6418006|2132.499591|20.72118575|0.0|1.0|1.0|1.0|1.0|0.0|0.21|3.94|2.63|100.11|2.0|140.26|0.0|2.52|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|1.47e-07|-0.04966|-1804.784381|748.78|357.9|238.78|0.30341|0.68642|0.1506|-0.1472099999999999|5.8962|-1804.582558|6.4878|8.1135|8.1135
13d_a5 (GW788388)|0.0|2.945204608|0|1.236844097|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|0.027375887|-0.092509033|0.0|-0.086484275|10.94530363|0.024793388|1|0.003668464|-0.3706975529999999|0.024905619|0.71006207|0|0.774103723|-0.0844793|0.54169129|0.014571846|-55.87383979|9.637686167|151.3669372|0.2258962769999999|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|-1.605106706|-37.98032007|-19.30187193|67.0626077|1377.863026|-12.76608229|0.330817879|8.077599766|0.954644629|6122.792779|218.7999323|-702.1345259999999|28.84397435|0.022041749|-223.7910275|1586.418589|14.57821204|1.0|1.0|1.0|1.0|2.0|2.74|0.2|4.56|4.11|92.79|1.0|121.68|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|2.75|0.0|1.45e-09|-0.05542|-1390.548362|707.09|297.28|269.0|0.42515|0.48848|0.1549|-0.17299|2.4867|-1390.355751|3355.0|7.7447|7.7447
1k_a5|0.0|2.9020229360000003|0|1.427567903|-0.216088148|-0.0030192829999999|4.59511985|-0.064652321|0.026339869|-0.095857885|0.0|-0.145151027|10.9489659|-0.011848312|1|0.003708988|-0.254495542|-0.011552666|0.558485747|0|0.7836926809999999|-0.074297856|0.425724957|0.010892351|-38.00629774|5.571869083999999|165.11680719999998|0.216307319|110.6497654|-0.0301207529999999|2.850231839|0.498979532|-1.114467843|-20.67084672|-15.40795854|45.98095096|824.0133397999999|-7.881781385|0.275045542|6.710535795|0.929220303|4479.484358|140.69669409999997|-291.6259112|21.25369168|0.019219352|-230.14624|786.3865923|9.83146028|1.0|0.0|1.0|1.0|1.0|2.02|0.0|4.88|4.76|54.46|0.0|90.44|1.0|3.42|-4.3|0.000106|0.0336|4.970000000000001e-05|3.16|0.0|4.99e-09|-0.04516|-1050.51717|533.8|281.38|262.56|0.53086|0.5282|0.1239|-0.1798799999999999|1.5911|-1050.468159|2.3036|7.3188|7.3188
17_a4|0.0|0.0|1|1.219995452|-0.188642713|-0.006491052|5.4161004020000005|-0.319716072|0.043084795|-0.01849014|0.0|-0.3948966229999999|10.94611837|-0.094767116|1|0.002155864|-0.392770755|0.0147116789999999|0.484393047|0|0.888791225|-0.08932566|0.332034943|0.01061251|-46.06264282|5.472562628|17.08736223|0.111208775|57.34712812|-0.042181562|2.822041259|0.0|-1.5185362180000002|-23.59250328|-21.75180355|51.22364842|1658.726841|-11.21677197|0.138303414|5.923504372999999|0.798764653|5322.773303|71.31904507|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|6.61489113|0.0|0.0|1.0|0.0|0.0|2.94|0.11|4.59|6.26|30.71|1.0|85.09|1.0|4.29|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|4.01|0.0|2.74e-07|-0.04186|-1255.968357|527.39|285.92|285.92|0.47353|0.47353|0.2045|-0.17559|4.8197|-1255.932407|6.3221|6057.0|6057.0
4c_a49|0.0|0.0|1|1.343847672|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|0.03583878|-0.099764463|1.78683516|-0.102999091|10.92777281|0.006194124|1|0.00202792|-0.412652341|-0.052237757|0.752601535|1|0.76159824|-0.086290519|0.407675441|0.012079228|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|-0.029809452|5.014223225|59.70585149|-1.639519861|-36.42732137|-19.20596967|64.32113331|1683.872161|-12.37423857|0.275946172|8.474369008|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|-288.71184960000005|1458.908567|11.182784300000002|1.0|1.0|1.0|1.0|2.0|2.97|0.25|3.55|3.19|98.72|1.0|120.43|1.0|2.6|-3.58|0.000314|0.13|0.000265|1.81|0.0|1.07e-08|-0.0623299999999999|-1332.607539|705.55|325.7|216.0|0.4164199999999999|0.67789|0.0821|-0.15925|3.4931|-1332.398001|4.9358|6.5935|6.5935
2_a33|0.0|3.396444161|0|0.609420748|0.047294725|-0.009168933|5.733341277|-0.064926835|0.039958333|-0.049900189|2.112255684|0.070526947|10.31100266|-0.05997501|3|-0.000810928|-0.593915758|-0.0212158239999999|0.753434785|1|0.8195154109999999|-0.104047115|0.411881091|0.018451635|-63.57699532|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|6.889294995|44.34034244|-1.56070672|-30.02592687|-19.46234551|60.41371259|3245.244678|-11.89228027|0.297402265|6.152818143999999|0.8867875909999999|6067.635829|181.7248125|-582.7217333|27.70055258|0.019430318|-247.5908207|1357.327077|11.8727102|0.0|1.0|1.0|1.0|2.0|3.51|0.3|6.7|4.63|140.04|2.0|115.28|1.0|3.98|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|3.72|0.0|2.13e-08|-0.04967|-1920.049452|655.74|341.74|341.74|0.70205|0.70205|0.2911|-0.15012|4.2519|-1919.890628|5539.0|8.2596|8.2596
1a_a18 (SB-431542)|0.0|3.3674017380000003|0|1.430935835|0.043282217|-0.015636898|5.351858133|-0.175408303|0.035620155|0.1008839219999999|0.0|-0.029658865|10.94959842|-0.0492229479999999|1|-0.008385698|-0.567791164|-0.08530265|0.795744863|0|0.5940412860000001|-0.122555709|0.210046675|0.033020439|-72.69619778|19.58668728|160.410387|0.405958714|240.8019609|-0.0462988229999999|11.61820782|105.3125675|-2.083447046|-44.47680367|-27.46300805|94.56841061|1890.195809|-16.29019397|0.2468003389999999|7.52384981|0.895533283|5748.422847|146.3942108|-733.0587287000001|36.46179023|0.02438148|-300.3801761|1640.78056|14.4623285|1.0|1.0|1.0|1.0|2.0|2.35|0.05|4.04|3.63|103.12|1.0|106.85|1.0|2.85|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|2.03e-08|-0.05971|-1292.553086|620.23|376.27|324.5|0.55409|0.69868|0.3347|-0.13329|5.9926|-1292.414518|8.8609|6.9031|6.9031
8g_a12|0.0|2.897921027|0|1.28383574|0.10205033|-0.0084227909999999|4.59511985|-0.029907264|0.038347953|-0.038463841|1.714060666|-0.094550033|10.95472263|-0.040257632|1|0.005405355|-0.532504083|-0.04981165|0.7714487940000001|1|0.8576253690000001|-0.1045061519999999|0.274352085|0.008910823|-57.6443411|4.915102972|84.95000993|0.142374631|78.53214058|-0.042752517|2.7111119089999995|0.0|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|1356.883205|-13.00742505|0.09833304|6.882798206|0.864880588|5327.736626|54.23932676|-572.326702|26.15353224|0.007890315|-443.109365|1150.7554189999998|4.352203029|1.0|1.0|1.0|1.0|2.0|2.51|0.1|3.31|2.07|78.85|1.0|109.93|0.0|2.77|-4.34|4.15e-05|0.0146|4.61e-05|3.06|0.0|9.98e-09|-0.06432|-1154.281986|590.93|332.31|294.8|462.0|0.55027|0.1601|-0.1520099999999999|2.9986|-1154.173831|4.2131|5.43|5.43
galu_a46|0.0|0.0|1|1.343828866|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|0.039550827|-0.090581301|1.721297609|-0.094815394|10.92740177|-0.1121767259999999|1|0.003107816|-0.4671565689999999|0.044184467|0.6848692759999999|1|0.7637964079999999|-0.089050651|0.5235416979999999|0.01235603|-49.84028137|6.915480101|261.2602893|0.236203592|132.199522|-0.03220981|3.870487977|68.43088526|-1.513861067|-28.50774993|-18.02733582|57.85086047|1755.2047|-10.08962292|0.2167824069999999|6.445819025|0.880553787|5641.451892|121.3297832|-474.2122773|23.01702105|0.013967104|-317.0250717|1081.799989|7.817173532999999|1.0|1.0|1.0|1.0|1.0|2.75|0.18|3.69|3.51|86.69|1.0|108.18|1.0|2.84|-3.99|0.0001409999999999|52.0|0.000102|2.39|0.0|7.45e-08|||||||||||||7.2924|7.2924
12ar_a36|0.0|3.46014932|0|1.297042582|-0.064363806|-0.007046017|5.351858133|0.000258844|0.040839506|0.083451772|0.0|-0.1073795209999999|10.95407427|-0.036002609|1|0.002112069|-0.4194638229999999|-0.017348015|0.8196353679999999|0|0.8365428659999999|-0.098732471|0.317338373|0.022389124|-66.9989409|15.19305207|86.85924228|0.163457134|110.9204982|-0.0347392029999999|10.30986449|0.0|-1.875916952|-37.18892821|-23.57370143|69.99622854|2404.999137|-15.99689556|0.294408813|8.770514183|0.902250063|6155.432771|199.7830951|-863.83236|33.4098581|0.0223636779999999|-279.0245523|1804.132337|15.17578458|0.0|0.0|1.0|0.0|2.0|0.0|0.17|3.14|1.95|92.99|1.0|133.27|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.000122|2.33|0.0|8.95e-08|-0.0566|-1364.467971|717.19|322.13|237.29|0.41433|0.67174|0.2372|-0.15631|6.4688|-1364.2977050000002|8.7322|7.6021|7.6021
14ae_a23|0.0|0.0|2|1.1979624290000002|-0.033049777|-0.007539122|5.351858133|-0.029948314|0.042903564|0.026913008|0.7338690390000001|-0.0174992419999999|10.31321689|0.0289586779999999|2|0.009675528|-0.363230717|0.107765697|0.7317531540000001|1|0.872362051|-0.087074783|0.202342743|0.03467374|-62.38566188|24.84237243|111.4422142|0.127637949|91.4475768|-0.0269140239999999|17.79858399|110.5716332|-1.480271319|-33.45249142|-19.28284095|71.53368511|2575.36078|-13.81539807|0.46959234|8.123993885|0.919603093|7308.981869|336.444465|-759.846894|36.35475577|0.034488074|-43.57178809|1999.511567|24.70935041|0.0|1.0|1.0|1.0|1.0|3.76|0.12|3.48|4.03|123.48|2.0|133.27|0.0|3.44|-5.08|1.6e-06|0.000753|8.22e-06|3.52|0.0|2.49e-08|-0.07122|-1858.952529|751.57|344.06|344.06|0.58144|0.58144|0.3205|-0.14537|7.0211|-1858.7404850000005|9.5944|8.6038|8.6038
12bb_a36|0.0|3.3296932480000003|0|1.29704416|-0.07834963|-0.008239316|5.351858133|-0.117921811|0.04625323|0.096309833|0.0|-0.018516159|10.96022185|-0.027636036|1|-0.004358975|-0.421445726|0.0534307559999999|0.632625562|0|0.6888482109999999|-0.114330726|0.314702945|0.022069757|-73.39466247|14.16769093|88.91215764|0.311151789|199.7440352|-0.038872447|9.094955748|0.0|-1.943622342|-37.36110291|-24.95418524|72.36704599|2458.790147|-16.01935076|0.280705922|7.854524291000001|0.926384521|6285.088971|180.1992964|-800.967538|34.69260487|0.022984922|-281.5518699|1734.6302440000002|14.75518126|0.0|0.0|1.0|0.0|2.0|0.0|0.14|3.55|3.0|69.2|1.0|123.67|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|7.599999999999999e-08|-0.0566799999999999|-1431.374881|667.88|326.27|236.69|0.38838|688.0|0.0736|-0.15507|6251.0|-1431.238418|8657.0|8.0|8.0
1n_a5|0.0|2.91912867|0|1.427557749|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|0.024388889|0.002508727|0.0|-0.150600424|10.94528897|-0.047910067|1|0.004754079|-0.393928416|-0.013686011|0.656280207|0|0.785210014|-0.081950989|0.428980979|0.023129277|-47.04056285|13.27640087|63.58796786|0.214789986|123.2912732|-0.030493391|7.620766672|55.29041202|-1.311215832|-27.07741706|-17.50346525|60.44890447|889.4388375|-10.04713747|0.372248254|7.881746117|0.937489579|5101.31614|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|-146.6611704|1198.959638|16.53002342|1.0|1.0|1.0|1.0|1.0|2.67|0.05|4.41|3.99|80.76|1.0|101.77|1.0|3.14|-4.18|5.41e-05|0.0193|6.56e-05|2.91|0.0|8.43e-09|-0.06186|-1179.169527|607.15|282.82|282.82|0.44786|0.44786|0.3789|-0.17092|0.6234|-1179.073189|0.7104|7.5686|7.5686
11g_a5|0.0|2.9590700880000003|1|1.388236041|-0.204002571|-0.004593347|5.209486153|0.009272269|0.020943152|-0.083337229|0.0|-0.137618073|10.94877951|-0.007175378|2|0.006964153|-0.267507083|-0.075382189|0.73551511|0|0.837943738|-0.076326887|0.396049407|0.023215707|-50.16001519|15.25675|68.77977167|0.1620562619999999|106.4990972|-0.025442296|10.02633335|0.0|-1.297557078|-29.04250676|-16.72000506|59.4498014|935.4227938|-10.98794595|0.456418686|9.342496899|0.944734523|5817.569415|299.94631180000005|-560.3852433999999|30.75897687|0.03204398|-57.28097817|1568.70782|21.05845771|1.0|1.0|1.0|1.0|1.0|2.34|0.08|4.17|4.48|81.51|1.0|118.35|0.0|2.96|-4.31|7.65e-05|0.0312|4.88e-05|2.75|0.0|9.229999999999999e-10|-0.04322|-1330.144218|693.48|294.62|274.87|0.56924|0.63081|0.2403|-0.1714|3.2282|-1329.988893|4314.0|7.5229|7.5229
3d_a32|0.0|3.503398526|0|0.609420786|0.0181036519999999|-0.006420365|5.733341277|-0.034290847|0.041161616|-0.0620110029999999|2.230648962|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.539652902|-0.069007775|0.77923808|1|0.892845502|-0.093187219|0.2214902789999999|0.014419776|-50.45435743|7.807299836|62.43434632|0.107154498|58.01666174|-0.02867299|4.22710649|0.0|-1.118246623|-20.13777259|-15.52441767|45.000975700000005|1855.167124|-8.405385739|0.2794597139999999|6.15119195|0.747681906|4752.534658|151.30787800000002|-327.8100438|21.54552351|0.0160633|-238.8142619|840.275417|8.697152881000001|1.0|1.0|1.0|1.0|1.0|3.11|0.24|6.97|5.07|110.94|1.0|97.86|1.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|5.13e-08|-0.05482|-1672.733979|569.29|353.18|353.18|0.7035100000000001|0.7035100000000001|0.5031|-0.14189|3.2094|-1672.638515|5.1728|8.0915|8.0915
15b_a10|0.0|0.0|1|1.3438370730000002|-0.197213588|-0.002413027|5.4161004020000005|0.024214591|0.033219955|-0.111812184|2.0455289690000003|-0.082365722|10.92966694|-0.058911857|1|0.011928706|-0.195505087|-0.058258414|0.7199249390000001|1|0.921918974|-0.07358373|0.697099355|0.015973068|-50.44100799|10.94939968|43.96642219|0.078081026|53.52386591|-0.024105015|7.505718446|118.6253241|-1.398090862|-21.77253505|-16.52377848|42.7113409|2603.829652|-11.32690674|0.329763626|6.6940006620000005|0.706711759|6105.426726|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|12.09059037|1.0|1.0|1.0|1.0|0.0|3.89|0.32|4.34|4.44|56.07|1.0|123.73|0.0|3.66|-4.64|4.46e-05|0.0185|2.28e-05|3.49|0.0|6.609999999999999e-09|-0.04734|-1317.736865|721.17|329.52|215.17|0.46711|0.68906|0.1595|-0.15579|4.7752|-1317.4913390000002|6.1384|7.0706|7.0706
LY580276_a4|0.0|0.0|1|1.344599701|-0.156842923|-0.001543874|5.4161004020000005|-0.020236527|0.044357639|0.0295482979999999|0.0|-0.172607392|10.94681614|0.011772853|1|0.009622161|-0.191806286|0.035666446|0.518109998|0|0.8685269959999999|-0.071023484|0.243350596|0.008729943|-34.22831819|4.207217677|11.22286434|0.131473004|63.36073061|-0.028035586|2.027582675|82.46094409|-1.065352257|-13.31233017|-13.51117823|31.83019528|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|0.7764939829999999|4098.640927|73.32703409|-247.4345884|15.93586849|0.008312438|-335.2755182|605.5630025|4.0060099860000005|1.0|0.0|1.0|1.0|0.0|3.04|0.22|4.49|4.43|30.71|0.0|84.74|1.0|3.69|-4.21|0.000213|0.0624|6.18e-05|3.35|0.0|2.75e-07|-0.0225|-959.4723321|519.23|276.03|234.01|0.36903|0.68002|0.1842|-0.18746|2.5355|-959.404416|3.2891|6757.0|6757.0
14a_a23|0.0|0.0|2|1.197964042|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|0.042992424|0.0446402609999999|0.757767133|-0.0518554529999999|10.31321831|-0.071842463|2|0.011363191|-0.446724057|0.114693804|0.6888154959999999|1|0.918677038|-0.08032517|0.225448915|0.019504497|-50.79675604|12.33442989|38.57988954|0.081322962|51.42774883|-0.0341809229999999|7.800158102999999|80.54176247|-1.606503401|-22.26638099|-21.61564087|47.54437201|2173.7139190000003|-13.66949407|0.219241211|7.668841725|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|-355.0975547|1301.215093|10.56592489|0.0|1.0|1.0|1.0|1.0|2.86|0.05|3.36|4.02|105.02|2.0|120.28|0.0|3.37|-4.96|3.38e-06|0.00139|1.1e-05|3.58|0.0|3.92e-08|-0.07379|-1629.90669|665.5|334.02|334.02|0.6289100000000001|0.6289100000000001|0.3764|-0.15002|5.8775|-1629.748476|8.3962|8.5498|8.5498
16_a3|0.0|0.0|0|0.605020428|0.183636734|-0.010031024|4.727387819|-0.186717242|0.045993266|0.027762972|1.614080058|-0.013328983|10.31163046|-0.018884246|1|-0.008409607|-0.614173961|-0.142670655|0.640070307|1|0.6974791290000001|-0.100138414|0.252612735|0.012203576|-49.45999101|6.027544549|248.6415425|0.302520871|149.4199775|-0.041233465|2.977102266|82.16042286|-1.401937796|-26.57128935|-20.36587865|59.82469895|1290.305313|-10.05903863|0.1703181989999999|5.780331402000001|0.941329444|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|1.0|1.0|2.59|0.0|4.74|4.57|92.93|0.0|90.44|1.0|3.5|-4.49|1.05e-05|0.0033799999999999|3.2200000000000003e-05|3.35|0.0|6.97e-08|-0.07095|-1371.360243|520.28|384.94|384.94|0.6944100000000001|0.6944100000000001|0.3866|-0.13195|2.8688|-1371.297964|3613.0|7.3768|7.3768
