molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|GATS1pe|RASA|FNSA3|PBF|PNSA5|RNCS|TPSA_x|WNSA5|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Dipole (water)|IC50|pIC50|pIC50
2_a27|0|0|0|0.0|2|6.605297921|0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|4.59511985|-0.0609613559999999|2|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.009338889|10.93783218|0.017751479|1|1|-0.337316432|-0.21066171|2|0.796022385|0.137868605|0.60904903|0.8468699609999999|-0.058444848|0.408120957|-41.03489597|9.194894069|77.08713259|-20.65736087|-1.141195033|52.43208086|-14.73047548|39.39404027|0.4424192289999999|2210.487938|-574.4885436000001|1270.627585|-7.415462877|0.331537817|9.527176544|-289.2030522|22.03636323|0.022639983|0.0|1.0|1.0|0.0|0.11|-5.84|2.49|65.6|2.42|0.0|92.58|-3.19|24.0|-6.69|317.34|0.0|1.0|2.52|-3.7|0.000644|204.0|0.0002009999999999|0.0638|2.18|0.0|1.45e-06|4.1624|4.32|4.1624|-1043.821085|-1043.7984|906.48|420.7|0.55857|-1043.665151|6.8854|13.0|7.8861|7.8861
26_a47|0|1|1|0.0|1|6.86171134|0|1.304328272|1.06819297|0.11828578|-0.012090143|4.727387819|-0.200192886|2|0.045681818|-0.110530752|0.956774672|-0.544056455|-0.0098410169999999|10.94972213|0.0081426509999999|1|1|-0.24731748|-0.035472095|2|0.845040087|-0.11288313|0.651797437|0.7104381999999999|-0.098127284|0.549740398|-59.08415114|9.608109253|168.2587945|-34.3326642|-1.626876095|73.39007585|-22.50824805|69.15552111|0.474969855|2625.572598|-945.3464183|1341.904566|-13.07911017|0.282360823|13.22794532|-549.3226272|31.36429668|0.024619511|1.0|1.0|1.0|2.0|0.05|-7.22|4.68|98.72|2.59|0.0|104.8|-4.86|28.0|-6.51|396.81|0.0|1.0|3.18|-4.56|1.3699999999999998e-05|0.00545|2.77e-05|11.0|3.12|0.0|5.97e-08|4.7963|4.37|3992.0|-1696.096597|-1696.075481|1006.59|443.78|0.50921|-1695.9387359999998|4.8242|13.0|7.9|7.9
19d_a38|1|0|0|0.0|0|7.412764017000001|2|1.297043205|0.0|0.013465335|-0.0120676969999999|5.351858133|-0.17467835|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|10.95446448|-0.024688524|1|1|0.041924146|-0.060668296|1|0.853092207|0.111104525|0.730686013|0.63167949|-0.116424545|0.3509455999999999|-80.2776536|158.6487879|236.7675313|-51.60489663|-2.372750256|94.84426896|-28.24584108|90.37127996|0.478151237|3055.168373|-1525.275418|2995.494247|-18.15727844|0.250518301|13.52121974|-980.493036|37.68716585|0.022660131|0.0|0.0|0.0|4.0|0.13|-6.41|1.65|124.32|1.65|0.0|133.79|-3.87|33.0|-7.84|444.46|0.0|0.0|1.94|-3.62|0.000134|0.0594|0.0002399999999999|107.0|1.65|0.0|3.94e-07|5.3771|4.13|3.6586|-1500.898316|-1500.850957|1171.77|517.77|0.3356699999999999|-1500.621723|10.6621|11.0|7.9586|7.9586
13i_a6|1|0|0|0.0|0|7.412764017000001|1|1.430639411|0.0|0.0359494989999999|-0.0149593219999999|5.351858133|-0.154502515|1|0.042560386|0.035242754|0.0|-0.852681372|-0.011017781|10.95129557|-0.032549318|1|1|0.057038772|-0.045418125|1|0.7771558909999999|0.145878803|0.830577798|0.624046118|-0.120457274|0.221116773|-86.83156133|181.1128483|252.0312146|-58.20996912|-2.460999087|100.2320567|-31.12829557|101.6533459|0.429711323|2906.257489|-1649.799665|2880.134143|-20.86772478|0.216402237|14.54375165|-1105.989413|39.72483975|0.019989461|1.0|1.0|1.0|3.0|0.12|-8.5|3.54|115.15|1.18|0.0|120.17|-5.03|32.0|-6.81|427.46|0.0|1.0|2.91|-4.48|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|3.18e-09|3.6668|4.94|3.5614|-1426.549926|-1426.518007|1196.21|553.67|0.7004600000000001|-1426.269916|10.1375|21.0|7.6778|7.6778
19f_a38|1|0|0|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.036714749|-0.007831113|5.351858133|-0.084341564|2|0.041808786|-0.008118156|0.0|-0.4228801179999999|-0.002526241|10.96083376|-0.054832432|1|1|-0.017421394|-0.101303149|1|0.819222745|-0.075025988|0.698414933|0.750875987|-0.085318318|0.488059925|-71.10679028|125.7493111|159.14822980000002|-45.42524686|-1.892229356|84.35196967|-24.1763087|67.96791709|0.453960261|2776.145209|-1208.815435|2846.860803|-15.44458393|0.265562447|11.28936331|-772.2291966|32.91812709|0.020733452|1.0|1.0|1.0|3.0|0.14|-6.86|2.55|81.23|2.4|0.0|125.69|-4.14|30.0|-6.77|401.44|0.0|1.0|2.67|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|1.4e-07|5.3197|3.41|3.4422|-1332.190216|-1332.160846|1105.62|495.68|0.38086|-1331.945195|7.1655|73.0|7.1397|7.1397
7b_a8|1|0|0|0.0|1|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|10.9465091|-0.0254956129999999|1|1|-0.039357491|-0.021509048|1|0.7812177770000001|0.048462902|0.677544268|0.7223476129999999|-0.101439013|0.282366236|-59.93853201|145.0783004|166.30684230000003|-35.90168309|-1.901301524|73.70461365|-24.75721974|80.62622045|0.4787988|2776.185773|-1138.832108|1780.952171|-14.82895606|0.246064343|14.76972982|-682.1319788|32.83731114|0.022982731|0.0|1.0|1.0|1.0|0.09|-7.65|3.8|92.93|2.23|0.0|110.8|-5.25|30.0|-6.15|396.4|0.0|1.0|3.5|-4.94|5.64e-06|0.00224|1.14e-05|0.00454|3.61|0.0|2.25e-08|4.5945|5.51|3.26|-1330.622441|-1330.595067|1067.73|506.21|0.44725|-1330.392289|12.7344|13.53|4.8687|4.8687
12i _a30|0|0|0|0.0|0|7.412764017000001|2|0.604984133|0.0|0.04580336|-0.00691453|5.351858133|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|-0.366470081|0.00372838|10.31162888|-0.072247675|1|1|-0.172434349|-0.051371057|1|0.831176513|-0.029080032|0.7463962120000001|0.8434291340000001|-0.076575246|0.356921662|-63.00408424|84.78576301|102.235113|-41.13938837|-1.833298476|72.59006433|-24.43015511|60.32320054|0.479900127|2860.704198|-1197.077601|2280.31966|-15.95200773|0.193700903|15.56818082|-781.648379|30.29912252|0.014680721|0.0|1.0|0.0|1.0|0.14|-7.22|3.27|81.65|3.31|0.0|132.29|-5.93|30.0|-5.75|432.93|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|6.03e-08|5.0358|4.45|3.5242|-2035.373964|-2035.339603|1167.27|542.74|0.43157|-2035.141693|3.0033|16.0|7.8013|7.8013
12_a3|0|0|0|0.0|0|6.823286122000001|0|0.605020506|0.0|0.167987916|-0.009093383|4.727387819|-0.118456941|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.006049098|10.31163031|-0.069857022|1|1|-0.218774634|0.017902469|2|0.718481325|-0.039834906|0.841871246|0.829399708|-0.092838926|0.101891875|-45.63945658|239.2266101|80.99228663|-21.667278|-1.345874639|52.16354015|-18.79271742|49.333524|0.463780604|2056.502939|-638.9523922000001|1064.221958|-8.921820355|0.169581355|10.50748861|-303.3418921|22.63041363|0.01374218|1.0|1.0|1.0|1.0|0.0|-6.89|4.01|92.93|1.6|0.0|90.49|-5.68|22.0|-5.3|304.37|0.0|1.0|3.23|-4.84|2.07e-06|0.000629|1.44e-05|0.0044|4.03|0.0|1.3e-07|3263.0|2.94|3263.0|-1272.152002|-1272.125792|847.25|361.95|0.69784|-1272.010995|3.1979|3548.0|5.45|5.45
26_a20|0|0|0|0.0|1|6.842683282|0|1.4165417530000002|1.877209467|-0.000846851|-0.00578453|4.727387819|-0.104520106|2|0.0396875|0.1516835819999999|2.01129617|-0.3297182369999999|0.003085806|10.93106273|-0.033102079|1|1|0.249416844|0.0346782989999999|2|0.7541508029999999|-0.070815554|0.690530489|0.79337253|-0.0862808009999999|0.423153994|-55.81998701|299.8332395|139.417676|-37.66339899|-1.737317706|65.85953426|-22.11735334|66.82118688|0.472355054|2825.254798|-1172.219727|2534.075607|-14.92323356|0.215111274|14.40103379|-790.9313788|28.17896678|0.014879363|1.0|1.0|1.0|1.0|0.08|-9.18|4.62|86.69|2.47|0.0|125.0|-5.14|32.0|-6.28|419.48|0.0|1.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|0.00399|3.63|0.0|6.64e-10|4.8421|4.97|3.8894|-1352.315376|-1352.277633|1211.34|543.96|0.50878|-1352.036122|4.8742|131.0|6.8827|6.8827
47p_a18|0|0|0|0.0|0|7.03438793|1|1.25117677|0.0|-0.001819106|-0.005394244|4.844187086|-0.04760181|0|0.037575758|0.025217016|0.0|-0.3775970529999999|0.00235332|10.94701988|-0.049428094|0|0|0.037961877|-0.1736074389999999|0|0.726294118|0.030970815|0.710266593|0.832954548|-0.06909945|0.278332428|-61.12351185|10.25627035|123.6411353|-45.24146169|-2.0645242|69.19354871|-22.80728054|57.05881288|0.488811071|2933.069245|-1528.087796|1367.4309119999998|-16.88114242|0.181540558|19.41290064|-1131.036542|27.86610962|0.01090303|1.0|0.0|1.0|2.0|0.28|-9.03|3.34|76.5|3.13|1.0|144.53|-5.67|35.0|-6.07|468.59|0.0|0.0|2.9|-5.27|2.13e-06|0.000998|5.34e-06|0.0025|4.35|0.0|9.35e-10|3.2036|7.98|3.2036|-1493.759811|-1493.731375|1391.71|732.84|0.6937800000000001|-1493.338659|4.6652|64.0|7.1938|7.1938
47a_a18|0|0|0|0.0|0|7.03438793|1|0.403918489|0.0|0.018016478|-0.006027559|4.844187086|-0.18843247|0|0.033641026|0.043161338|0.0|-0.464122017|-0.005483379|10.35082811|0.052572636|0|0|0.066507683|-0.232940071|0|0.766261502|-0.008965701|0.792293789|0.778790861|-0.082855697|0.371382587|-81.42570819|100.7293848|181.3725215|-66.76209701|-2.681370849|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|-2198.494121|2250.179086|-24.3591435|0.2063806289999999|19.74153879|-1802.576619|37.435301|0.014835962|1.0|1.0|1.0|3.0|0.28|-8.27|3.35|123.06|1.85|1.0|158.24|-6.74|39.0|-6.49|547.67|0.0|0.0|2.02|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|4.44|1.0|5.4e-09|3.1947|8.82|3.1947|-2098.807018|-2098.773074|1536.87|813.01|0.69508|2098.280307|3.0133|1.0|9.0|9.0
1k_a5|1|0|0|0.0|0|6.605297921|0|1.427567903|0.0|-0.216088148|-0.0030192829999999|4.59511985|-0.064652321|2|0.026339869|-0.095857885|0.0|-0.120771321|0.003886035|10.9489659|-0.011848312|1|1|-0.220946861|0.019611905|2|0.7824502320000001|-0.011552666|0.558485747|0.7836926809999999|-0.078995018|0.425724957|-38.00629774|165.11680719999998|110.6497654|-19.44172742|-1.114467843|47.83775802|-15.40795854|45.98095096|0.48165588|2171.394196|-570.0944662|824.0133397999999|-7.881781385|0.275045542|12.9461019|-291.6259112|21.25369168|0.019219352|1.0|0.0|1.0|1.0|0.0|-8.3|4.76|54.46|2.29|0.0|90.44|-3.97|24.0|-5.99|316.33|0.0|1.0|3.42|-4.3|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|4.99e-09|4.7221|3.1|4.4063|-1050.548505|-1050.51717|890.76|398.63|0.53086|-1050.418953|2.3036|48.0|7.3188|7.3188
7h_a8|1|0|0|0.0|1|7.05012252|0|1.391840221|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|-0.073219554|0|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|10.94341365|0.0260356679999999|1|1|-0.043606497|0.052081992|0|0.7051689170000001|0.095758228|0.507325475|0.771011027|-0.093181899|0.314190914|-53.88211443|70.28953528|131.9948047|-31.05895923|-1.6825766830000002|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|-969.8780597|1919.19991|-13.63564064|0.107169655|13.42380338|-559.0612661|26.49502512|0.00878112|0.0|1.0|0.0|1.0|0.0|-8.46|5.49|61.58|4.27|0.0|101.89|-5.68|28.0|-5.27|373.35|0.0|1.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|0.00118|4.66|1.0|3.5e-09|3.9282|6.81|3.9282|-1285.182226|-1285.151298|999.62|500.94|0.6963199999999999|-1285.017252|9.1188|10.5|4.9788|4.9788
10_a1|1|0|0|0.0|0|6.86171134|0|1.435871163|0.0|0.0883621719999999|-0.014135827|4.727387819|-0.23385288|1|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|10.94957578|0.010430299|1|1|0.107434253|-0.019835038|1|0.7227844929999999|-0.0369911079999999|0.658433571|0.669963758|-0.116648443|0.126889306|-61.93104798|212.8090837|186.6625065|-35.02707638|-1.861495069|70.6564636|-25.67872721|74.31719486|0.459673515|2432.447088|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|13.65143394|-595.4602985|30.78628757|0.015427326|1.0|0.0|0.0|2.0|0.0|-8.02|5.06|78.87|2.78|0.0|99.61|-4.98|27.0|-5.91|359.35|0.0|1.0|3.7|-4.73|1.04e-05|0.00372|1.87e-05|0.00673|3.64|0.0|9.53e-09|3.4067|5.81|3.4067|-1223.159954|-1223.125689|979.35|464.77|0.70345|-1222.969096|7807.0|1.5|5.8239|5.8239
3_a4|0|0|0|0.0|1|7.535296702|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|10.92992985|0.050638298|1|1|-0.129930078|-0.048796855|2|0.773786787|-0.0862461019999999|0.623172012|0.919804716|-0.052578183|0.462670692|-31.92506825|12.23442244|38.95587796|-15.5080075|-0.985822953|39.38579676|-11.97190059|30.67413075|0.430553837|2159.04913|-478.8760237|1602.411021|-5.815502811|0.280312336|8.486341272999999|-232.6201124|16.63485592|0.015358792|1.0|0.0|1.0|0.0|0.15|-7.19|4.11|43.6|2.44|0.0|95.12|-3.7|24.0|-5.99|312.37|0.0|1.0|3.31|-4.26|0.000198|0.0617|5.520000000000001e-05|0.0173|3.12|0.0|6.49e-08|4.9088|2.66|4.0639|-990.6395508|-990.6149055|905.23|350.36|0.58445|-990.467184|3205.0|104.0|6983.0|6983.0
3k_a32|1|1|1|0.0|0|7.97831097|1|0.609420759|0.0|-0.001009768|-0.005745086|5.973809612|-0.001250803|0|0.0381981979999999|-0.047167919|2.256213388|-0.270019022|0.001221534|10.31100271|-0.077097565|3|3|-0.084055305|-0.050938823|0|0.779649252|-0.127713677|0.7681279190000001|0.8777482409999999|-0.0711378679999999|0.31016741|-51.21653025|80.0971996|68.92687468|-28.87643819|-1.271758703|58.16707081|-16.67514938|47.07915023|0.472646737|2392.3436100000004|-717.0314235000001|1970.06814|-9.40163104|0.21942773|11.6688363|-404.2701347|21.36272325|0.012327787|1.0|1.0|1.0|1.0|0.32|-7.23|5.78|110.94|2.41|0.0|105.36|-7.04|25.0|-5.01|366.5|0.0|1.0|4.75|-5.61|9.16e-08|3.3600000000000004e-05|2.47e-06|0.000904|4.97|0.0|5.86e-08|3.5363|3.81|3.5363|-1750.164914|-1750.1383649999998|1022.89|452.36|0.70268|-1749.957584|5689.0|9.0|8.0605|8.0605
8_a15|0|0|0|0.0|0|0.0|0|1.419941362|0.0|-0.208657545|-0.009853404|0.0|-0.044406425|1|0.039181287|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|10.95880707|-0.014489333|0|0|0.225620047|-0.203104439|1|0.7059441040000001|0.0937475619999999|0.8105478740000001|0.853896482|-0.071552706|0.381651497|-69.07571287|104.8781037|85.31489861|-40.33569847|-1.419522941|89.80283608|-16.91650111|61.44071008|0.389723411|2393.276181|-828.9085544|1919.535904|-9.878130237|0.480572589|9.984825987|-484.0283816000001|32.56759415|0.035495625|1.0|1.0|1.0|1.0|0.19|-7.57|4.95|61.84|1.96|0.0|104.74|-5.25|27.0|-5.52|366.41|0.0|1.0|3.76|-4.81|5.63e-06|0.00206|1.53e-05|0.00562|4.24|0.0|2.69e-08|4.4346|3.36|3.7426|-1223.704913|-1223.687714|1050.15|538.51|0.5128|-1223.463981|1.4589|108.0|6.9666|6.9666
27a_a34|0|0|0|0.0|1|7.412764017000001|1|0.300206665|1.963136117|0.0257175079999999|-0.012620846|5.351858133|-0.456594848|1|0.0408037829999999|-0.082271189|0.0|-0.7320090459999999|-0.012495918|10.319282|-0.008138446|1|1|-0.13716603|-0.158932197|1|0.779284547|-0.07177581|0.749941528|0.600964267|-0.106669294|0.4305370679999999|-86.36649751|176.4623026|279.75296960000003|-60.54917431|-2.340647376|100.7752505|-30.38821209|93.41277507|0.436895447|3394.470264|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|15.91204178|-1150.434312|39.72721867|0.020552444|1.0|1.0|1.0|2.0|0.13|-7.61|3.97|129.74|1.06|0.0|122.61|-4.96|33.0|-7.29|463.51|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|0.0159|2.59|0.0|2.44e-08|5.0012|7.38|4.1228|-1861.741982|-1861.695683|1247.85|598.18|0.40378|-1861.468024|13.9023|0.24|6.6198|6.6198
47r_a18|0|0|0|0.0|0|7.03438793|1|0.403924645|0.0|0.029358241|-0.0058631659999999|4.844187086|-0.216996268|0|0.035706215|0.041686585|0.0|-0.40455848|-0.005176133|10.35082951|-0.030106257|0|0|0.0646283159999999|-0.233665901|0|0.7698681909999999|0.017110504|0.7554975009999999|0.769578222|-0.083915825|0.26560995|-65.12700692|13.30156885|172.30927739999998|-48.70193962|-2.090197013|81.99788849|-23.68254797|74.34599189|0.49394971|3389.050097|-1563.048166|1504.28892|-17.70979622|0.311925149|19.40516312|-1168.846551|34.41856352|0.0225607039999999|1.0|1.0|1.0|2.0|0.22|-7.46|3.76|111.03|2.23|1.0|145.82|-6.65|36.0|-6.12|504.6|0.0|0.0|2.2|-5.64|2.26e-07|0.0001139999999999|2.31e-06|0.00117|4.59|1.0|3.48e-08|3.1705|9.2|3.1705|-1964.841529|-1964.813473|1387.23|729.75|0.69545|-1964.443758|3.2001|231.0|6.6364|6.6364
15_a3|0|0|0|0.0|0|6.823286122000001|1|0.619596467|0.0|0.079167398|-0.006742751|4.727387819|-0.092127078|3|0.045993266|-0.182934001|1.809035179|-0.289938297|-0.006419472|10.33806279|0.021805556|0|0|-0.325227172|-0.022386155|3|0.813015336|-0.103599654|0.911346861|0.7789088340000001|-0.092342351|0.451058529|-55.08588323|315.5421792|113.1667185|-28.19600959|-1.50667999|60.30684851|-19.28005913|51.31038923|0.461565365|2116.88728|-771.2023653|1433.713715|-9.868603355|0.149672503|9.975434973|-394.7441342|22.67368656|0.010200078|1.0|0.0|1.0|1.0|0.24|-5.78|1.56|89.99|0.96|0.0|94.29|-2.77|23.0|-7.35|321.4|0.0|0.0|1.2|-3.02|0.0017|547.0|0.000951|306.0|1.28|0.0|1.66e-06|6.0077|2.33|3.7072|-1328.688126|-1328.665275|916.07|398.12|0.2843199999999999|-1328.531138|2.3271|25.0|7.6021|7.6021
14ad_a23|0|1|1|0.0|2|7.423568444|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|2|0.0444129979999999|0.118047355|0.735584095|-0.4663820279999999|0.008996289|10.31321689|-0.031279567|2|2|0.2086248289999999|-0.143336826|2|0.7830067820000001|0.165157698|0.7317531540000001|0.887131635|-0.059168372|0.224009311|-61.35364811|52.63180108|80.67170209999999|-43.85199724|-1.630966366|85.20135045|-21.19489662|66.47100256|0.46995189|3209.330728|-1165.7193140000002|2339.533586|-15.14887177|0.424119041|16.34071148|-833.1879476|36.80430179|0.033365494|0.0|1.0|1.0|1.0|0.12|-7.6|4.03|123.48|2.42|1.0|133.27|-5.8|34.0|-6.68|471.53|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|2.49e-08|3.3867|2.99|3.3867|-1858.957788|-1858.942973|1287.26|618.01|0.6956600000000001|-1858.668058|6.7584|4.0|8.3595|8.3595
12m_a30|0|0|0|0.0|0|7.412764017000001|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|0.024086432|2|0.040839506|-0.1305457069999999|0.0|-0.57615692|0.001371944|10.31162838|-0.0547272029999999|1|1|-0.236661357|-0.084317059|1|0.832758813|-0.036924662|0.770326886|0.783260049|-0.085422479|0.415971907|-70.1324196|133.774348|147.06395700000002|-47.58675592|-2.067195455|83.3641853|-27.50290965|76.52074257|0.44976016|3058.3084710000003|-1402.648392|2370.879718|-18.66147291|0.226267233|16.40342255|-951.7351184|35.54574762|0.019500715|0.0|1.0|0.0|1.0|0.13|-6.42|2.48|114.67|2.06|1.0|133.52|-6.0|32.0|-6.22|439.49|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|9.71e-06|0.00427|3.89|0.0|3.7600000000000003e-07|5.0617|3.88|3.5496|-1743.215323|-1743.174906|1204.39|578.87|0.33392|-1742.965888|5.1279|31.0|7.5114|7.5114
10_a3|0|0|0|0.0|0|6.823286122000001|0|0.605017375|0.0|0.190318474|-0.010609861|4.727387819|-0.1152010919999999|3|0.034166667|0.017396832|1.684975382|-0.381954986|-0.008037672|10.31162304|0.043342516|1|1|0.033279122|-0.0495219879999999|3|0.743072638|-0.140523767|0.834020779|0.747406318|-0.1007256719999999|0.518341632|-45.8148076|248.0820067|116.9745968|-21.21655855|-1.187184014|56.68388955|-16.65993003|53.41368558|0.41220272|2098.79955|-549.7776912|1361.86525|-7.715112198|0.293370676|8.559361451000001|-254.5987025|23.57661855|0.023470578|1.0|0.0|1.0|1.0|0.0|-6.51|3.41|105.82|1.2|0.0|88.28|-4.3|22.0|-6.44|305.36|0.0|1.0|2.52|-3.84|5.07e-05|0.0155|0.000145|0.0443|2.43|0.0|3.06e-07|5375.0|1.64|3.4217|-1288.190838|-1288.150029|830.63|323.26|0.41894|-1288.050987|9.3381|7943.0|5.1|5.1
4f_a49|0|0|0|0.0|1|7.535296702|1|1.343848013|2.066693174|0.010266272|-0.008903208|5.4161004020000005|-0.087045007|2|0.038839506|-0.087861524|1.5830545580000002|-0.418450768|0.001532832|10.92775957|0.0705130559999999|1|1|-0.14414265|-0.015845165|2|0.7927086309999999|-0.00953448|0.670594896|0.7370618040000001|-0.102926696|0.480786546|-48.83888562|193.615884|142.7551002|-26.51573683|-1.439288231|60.18871783|-18.1726086|64.88887164|0.437355335|2458.261097|-781.4221699|1629.651745|-9.866320682|0.2816937089999999|11.20071713|-424.2517893|25.29924744|0.020905063|1.0|1.0|0.0|1.0|0.14|-6.54|3.8|80.9|2.03|0.0|102.08|-3.99|27.0|-6.6|356.38|0.0|1.0|2.85|-4.09|0.000102|0.0365|8.120000000000001e-05|0.0289|2.64|0.0|2.92e-07|4.6249|4.07|3.7098|-1179.23587|-1179.201105|982.46|411.94|0.39584|-1179.029099|1.8254|0.04|7.3979|7.3979
11_a1|1|0|0|0.0|0|7.423568444|1|1.430935838|0.0|0.033732316|-0.018080197|5.351858133|-0.196819043|1|0.035620155|0.08043435|0.0|-0.867849442|-0.0127744789999999|10.94957487|-0.044235537|1|1|0.126722854|-0.07452948|1|0.747358374|-0.069193862|0.7846345840000001|0.5955245029999999|-0.131972845|0.2027328789999999|-74.35738693|274.39137789999995|238.4902806|-43.84323456|-2.143850877|89.80732824|-28.7289904|98.43720241|0.47723847|2697.640232|-1264.075578|1885.148133|-16.93943154|0.248121855|14.2257294|-745.3349875|38.20963621|0.02620284|1.0|1.0|1.0|2.0|0.05|-7.47|4.23|97.33|1.95|0.0|105.71|-5.07|29.0|-6.27|385.37|0.0|1.0|3.22|-4.66|8.48e-06|0.00327|2.17e-05|0.00838|3.35|0.0|3.35e-08|3.7383|5.26|3.1924|-1312.462371|-1312.4282380000002|1036.18|471.76|0.68162|-1312.241032|7.1743|0.17|6.7696|6.7696
1c_a5|1|0|0|0.0|0|6.605297921|0|1.424607938|0.0|-0.268536978|-0.001983746|4.59511985|-0.006491037|2|0.0248765429999999|-0.080321049|0.0|-0.085301064|0.008031558|10.9433337|-0.058823529|1|1|-0.133677441|0.034752304|2|0.7595197290000001|0.128385959|0.6977404359999999|0.88631419|-0.068062282|0.436308619|-35.99212225|160.5407184|58.16640976|-18.41507338|-1.12554131|43.86175561|-14.3968489|39.09545876|0.476413155|2105.8969850000003|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|11.580409800000002|-294.64117410000006|19.11862892|0.0153811389999999|1.0|0.0|1.0|1.0|0.05|-8.41|4.51|54.46|2.13|0.0|95.45|-4.25|24.0|-5.77|312.37|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|3.87e-09|4.8783|3.17|4.5088|-990.6223073|-990.5931502|929.31|410.52|0.4444899999999999|-990.467026|2.6801|3981.0|5.4|5.4
13g_a6|1|0|0|0.0|0|6.842683282|0|1.424099171|0.0|-0.0961994219999999|-0.006574579|4.727387819|0.004767264|2|0.043020833|0.03536788|1.648997541|-0.381325604|-0.002407131|10.95053423|-0.080022038|1|1|0.061423911|-0.12414699|2|0.774238891|0.095969451|0.789769968|0.871972049|-0.074216821|0.2141642839999999|-64.02222283|68.57626488|89.14285747|-44.57717132|-1.747038966|76.50577593|-22.52633766|63.95581946|0.444443571|2929.039254|-1216.422234|3916.754765|-15.68456028|0.264266646|14.34268783|-846.9662551000001|30.61752948|0.017929016|1.0|1.0|1.0|2.0|0.12|-10.57|4.79|103.17|1.13|0.0|128.63|-5.56|33.0|-6.31|431.49|0.0|1.0|3.47|-5.06|2.77e-06|0.0012|8.8e-06|0.0038|3.7|0.0|2.67e-11|5.9869|3.83|3.2472|-1386.611265|-1386.573241|1253.71|592.49|0.38325|-1386.3020800000002|13.3225|119.0|6.9245|6.9245
