molecula|SddssS|NaaNH|n9FaHRing|SssssC|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
19k_a38|0.0|1|0|0.0|2|1.297042875|0.0|0.0100827|-0.011877064|5.351858133|2|0.098947776|-0.6888696990000001|0.016990252|-0.0184136539999999|1|1|0.208892195|-0.128079012|-0.51857087|1|0.853092207|0.04833864|0.730686013|0.658700057|-0.112748779|-0.126936513|0.389096157|0.0232707939999999|-71.54314527|157.4834779|9.369654226|0.75964689|-2.411793744|-45.3966925|94.38036132|-28.3401789|86.30929885|3055.355167|-1530.369661|2929.493496|-17.9828603|6.744851799999999|12.89431427|-971.0744563|37.3070426|-329.5105352|2014.5803|686.8472757999999|0.0|0.0|1.0|0.0|4.0|4.89|2.2|17.0|2.34|1.65|1.65|1.0|0.0|133.79|0.0|6.0|-3.87|33.0|-7.84|0.0|0.0|0.0|1.9|-3.62|0.000134|0.0594|0.0002399999999999|107.0|0.0|0.0|0.000175|5.1869|4.13|3.5378|-1500.8984380000002|-1500.852284|1172.22|239.03|0.38269|0.70327|0.1156|-0.20102|0.04615409|12.5022|7.9666|7.9666
12b_a30|0.0|0|0|0.0|2|0.604984682|0.0|0.047132642|-0.007353271|5.351858133|2|-0.074391852|-0.3897233479999999|-0.037209579|-0.072247675|1|1|-0.165287712|-0.120380857|-0.468842459|1|0.824373792|-0.009146339|0.64876559|0.764737577|-0.08354129|-0.09915679|0.383979687|0.017341789|-53.05077947|86.84905288|6.99318589|0.798520682|-1.883979001|-33.68855323|73.02913136|-24.41577808|64.06324295|2849.095245|-1196.373126|2347.979099|-15.50462119|7.393647884|13.88809428|-759.7264385|30.57626261|-379.1359902|1498.236868|618.6004214|1.0|1.0|1.0|0.0|1.0|4.63|0.0|17.0|4.25|3.18|3.2|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|-6.02|0.0|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|0.00405|0.0|0.0|5.260000000000001e-05|5.0567|4.07|3.5207|-1675.0107779999998|-1674.977262|1130.68|245.19|0.3159099999999999|0.68496|0.1525|-0.20289|0.03351603|4.5545|8.1543|8.1543
19l_a38|0.0|1|0|0.0|2|1.297043246|0.0|-0.086107169|-0.007360265|5.351858133|2|0.103904811|-0.426895387|-0.02967593|-0.032264281|1|1|0.217841852|-0.191751024|-0.4224000739999999|1|0.839953955|-0.032569307|0.700181525|0.799611189|-0.079681862|-0.100870929|0.51306986|0.0219046379999999|-51.6277901|133.9992534|9.195687319|0.7374102309999999|-2.017418574|-33.45088372|79.04689476|-24.20618316|65.82033039|2921.048554|-1307.13389|2934.313773|-15.68376675|6.568874137999999|11.52660233|-846.9234048000001|32.82593886|-307.64756780000005|1772.6006989999998|696.3887025|1.0|1.0|1.0|1.0|3.0|4.94|2.7|17.0|4.03|3.09|2.75|2.0|0.0|135.78|0.0|6.0|-4.94|32.0|-6.39|0.0|0.0|1.0|3.22|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|0.0|0.0|2.25e-05|3.6709|4.08|3354.0|-1409.5865199999998|-1409.557954|1164.34|337.75|0.69413|0.7044|0.0233|-0.2001|0.02856649|9026.0|7.8633|7.8633
8j_a46|0.0|0|0|0.214753401|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|5.533389489|2|-0.129276363|-0.081366324|-0.174853546|-0.053618988|1|1|-0.204674804|-0.133413527|-0.229679821|2|0.789844634|-0.223292257|0.6109926379999999|0.934648421|-0.054707287|-0.068971544|0.308052557|0.008672342|-29.38737046|7.723448142|2.5024620580000003|0.822112519|-1.103544698|-15.7861518|41.80044861|-13.78596018|34.04593326|2121.846387|-592.7962878|1888.679875|-7.405468973|5.617748211|9.817783823|-318.43516580000005|16.76894569|-346.061389|721.0646647000001|453.1959065|1.0|1.0|1.0|1.0|0.0|3.23|3.25|17.0|4.71|4.55|2.62|1.0|1.0|96.94|0.0|2.0|-4.59|24.0|-5.55|0.0|1.0|1.0|3.82|-4.83|2.59e-05|0.00878|1.47e-05|0.00497|0.0|0.0|1.85e-05|4.9636|3.78|4.4107|-1414.53151|-1414.50743|978.4|249.79|0.50703|0.70121|0.1427|-0.22599|0.02408052|6.4463|5.9108|5.9108
SB431542_a8|0.0|1|0|0.0|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|1|0.096884952|-0.721718925|-0.029382296|-0.0453332859999999|1|1|0.156874293|0.089375589|-0.494976661|1|0.762577159|0.229470029|0.7318727540000001|0.5653298489999999|-0.128342313|-0.124595991|0.274152231|0.034730361|-76.82006387|170.1252996|12.44282236|0.7608280590000001|-2.242727845|-45.98111161|89.64885355|-29.18257067|97.60813043|2801.428659|-1342.398251|1947.072021|-17.46740332|7.360028263999999|14.04829994|-803.5005528|38.35632812|-312.2404091|1764.391093|529.053307|0.0|1.0|1.0|0.0|2.0|3.35|2.75|23.0|3.13|2.72|1.9|1.0|0.0|109.21|0.0|4.0|-4.4|30.0|-7.04|0.0|0.0|0.0|2.58|-4.14|3.99e-05|16.0|7.28e-05|0.0292|0.0|0.0|6.96e-05||||||||||||||4.1019|4.1019
38_a18|0.0|0|0|0.0|2|1.251175383|0.0|0.059724697|-0.00575311|4.844187086|1|-0.066676644|-0.448742607|-0.020056674|-0.003893067|0|0|-0.0993372269999999|-0.11123356|-0.498932552|0|0.719168079|-0.03302891|0.7400818459999999|0.8310704529999999|-0.076974444|-0.082256123|0.423402315|0.00838904|-61.25359673|100.7046282|5.3122971560000005|0.880927895|-2.385427574|-48.74349112|71.15832778|-25.65190078|67.92930461|3162.36475|-1898.240658|1855.157022|-20.41289434|10.98254153|20.5922319|-1510.554181|29.11918324|-606.2584549|2154.819559|1228.492038|1.0|0.0|1.0|1.0|3.0|4.53|0.0|18.0|4.94|4.13|3.7|3.0|1.0|160.66|0.0|10.0|-6.98|38.0|-5.55|0.0|0.0|1.0|3.64|-6.11|1.05e-07|5.36e-05|7.85e-07|0.000399|0.0|1.0|2.38e-08|3.2241|8.95|3.2241|-1611.630281|-1611.60375|1515.64|384.55|0.69235|0.69235|0.5147|-0.18066|0.02653109|2.7244|7041.0|7041.0
9_a4|0.0|0|0|0.0|1|1.300485838|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|2|-0.019160308|-0.064266379|-0.091393763|-0.0454860859999999|1|1|-0.030976753|-0.076824065|-0.172904817|2|0.801082857|-0.151437311|0.58669472|0.937102792|-0.052625548|-0.069566741|0.472497372|0.009037784|-28.63837014|13.6577411|2.676487872|0.792890434|-1.113067849|-15.58475436|43.71760622|-14.08655666|33.55665428|2359.945586|-605.7219363|2012.840082|-7.665782805|5.744374392999999|10.21134541|-329.6286606|17.76608225|-318.7769026|763.9415367|489.7528555|1.0|1.0|1.0|1.0|0.0|3.18|3.37|21.0|5.14|5.07|3.15|2.0|0.0|105.09|0.0|2.0|-4.76|26.0|-5.56|0.0|1.0|1.0|4.17|-5.15|1.73e-05|0.0062299999999999|7.06e-06|0.00255|0.0|0.0|2.49e-06|4.7284|3.87|4.0137|-1489.554198|-1489.533032|999.93|262.21|0.5182100000000001|0.6464|0.0584|-0.22204|0.02116575|5.4739|7.3188|7.3188
19c_a38|0.0|1|0|0.0|2|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|2|0.02192428|-0.449745181|-0.0725602509999999|-0.0431896509999999|1|1|0.04814981|-0.20848518|-0.434836855|1|0.846765471|0.073931688|0.6885713729999999|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|-57.79749770000001|139.1570837|9.638658988|0.7187071909999999|-1.949429829|-36.38913762|82.74311399|-24.06579196|73.10674676|2967.98627|-1227.35539|2660.812979|-15.15175311|6.97753104|13.36189552|-772.7394084|33.48483537|-275.39483110000003|1707.726604|640.025745|1.0|1.0|1.0|1.0|3.0|4.84|3.0|17.0|3.17|2.42|1.76|1.0|0.0|130.41|0.0|5.0|-4.35|32.0|-7.13|0.0|0.0|0.0|2.57|-4.12|4.46e-05|19.0|7.55e-05|0.0322|0.0|0.0|5.14e-05|5.8832|3.23|3.8322|-1424.42734|-1424.3899310000002|1138.6|210.74|0.2597|0.6279899999999999|0.1417|-0.21303|0.03740877|3.2846|8.0348|8.0348
12ay_a36|0.0|1|0|0.0|2|1.2970434|0.0|-0.05976542|-0.006733838|5.351858133|2|0.1012005419999999|-0.404030255|0.012286423|-0.06756661|1|1|0.1689021819999999|-0.169994208|-0.438622276|1|0.78699829|-0.109624825|0.857993338|0.829406408|-0.074251203|-0.098945129|0.419950383|0.018016934|-48.12939044|126.7858133|7.569978132|0.778164805|-1.978902589|-31.1973159|74.29343346|-22.90568368|59.80790901|2766.899844|-1282.718286|3238.138932|-14.84739041|6.466730436000001|11.82248632|-831.4538627999999|29.43551742|-360.6110621|1648.388976|729.1873176|1.0|0.0|1.0|0.0|2.0|4.96|0.0|17.0|3.76|2.5|2.45|1.0|0.0|133.68|0.0|5.0|-4.54|31.0|-6.38|0.0|1.0|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|0.0|0.0|1.86e-05|3.9348|3.79|3.6561|-1311.576473|-1311.547668|1184.45|315.09|0.6727|0.6914|0.1464|-0.2031599999999999|0.02880431|9.1844|7.7447|7.7447
12e_a30|0.0|0|0|0.0|2|0.604984231|0.0|-0.0026669809999999|-0.0077937519999999|5.351858133|2|-0.010682095|-0.444243861|0.005418617|-0.055954785|1|1|-0.018475151|-0.154412059|-0.417089226|1|0.8246767140000001|0.002248768|0.7933543279999999|0.816703705|-0.07914783|-0.098059338|0.407218612|0.024254701|-52.50202674|106.2790684|10.6725953|0.7071208529999999|-1.863127413|-34.82676424|80.10232244|-23.31866823|68.59117243|2920.484542|-1235.889416|2392.685958|-15.46823639|8.069355055|15.14403079|-819.8165288|32.97692061|-274.7836441|1747.776792|704.0353382000001|1.0|1.0|1.0|1.0|1.0|4.72|0.0|17.0|3.89|2.63|2.51|2.0|0.0|133.77|0.0|6.0|-5.44|31.0|-6.19|0.0|0.0|0.0|2.57|-4.93|3.59e-06|0.00154|1.19e-05|0.0050799999999999|0.0|0.0|7.87e-05|5.0412|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|1201.05|245.94|0.3304|0.68605|151.0|-0.19804|0.03344515|6.1598|7.9431|7.9431
4R4l_a46|0.0|0|0|0.171853072|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|1|-0.067419714|-0.255755434|-0.060895366|-0.161358058|1|1|-0.1012114369999999|0.010799648|-0.3888343979999999|1|0.726535412|-0.001318857|0.7936534740000001|0.896653672|-0.090505744|-0.084697739|0.208818132|0.007084496|-49.12015477|177.33836430000002|2.086777505|0.8782984840000001|-1.524559305|-26.65896664|49.44228224|-16.223992300000003|52.96512128|2165.83681|-827.4236073|1766.0974600000002|-8.805242402000001|5.669819400000001|10.43942503|-449.0673625|18.4720714|-410.6276419|942.0756413|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|3.24|17.0|4.64|5.02|3.06|1.0|0.0|105.77|0.0|3.0|-5.28|26.0|-5.23|0.0|1.0|1.0|4.09|-5.11|5.25e-06|0.00182|7.78e-06|0.0027|0.0|0.0|3.47e-05|4.6497|4.99|4.1152|-1092.75416|-1092.728268|1038.78|266.65|0.40548|0.67823|0.0851|-0.19602|0.02589231|2.3035|6.8633|6.8633
5a_a40|0.0|0|0|0.0|0|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0|-0.108428634|-0.152120625|0.180125135|-0.02394636|2|2|-0.191663433|0.007301856|-0.363338726|0|0.756882266|-0.442215721|0.5263598389999999|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|0.020641204|-34.5789643|174.99981530000002|4.042943749|0.8224652720000001|-1.091897544|-15.30358975|46.06507254|-16.10801287|43.71412865|1847.672595|-483.24038600000006|508.8362301|-7.128912782|5.507689573|10.7779923|-213.8673835|19.58503709|-285.426492|587.5511127|244.8873477|1.0|1.0|0.0|1.0|0.0|3.04|2.49|14.0|3.68|3.08|1.85|0.0|1.0|74.15|0.0|3.0|-4.13|19.0|-5.9|0.0|1.0|1.0|2.8|-3.67|7.49e-05|0.0202|0.000213|0.0574|0.0|0.0|0.0241|3.7921|4.36|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|0.69499|0.69499|0.4461|-0.21644|0.01514427|7.6003|7.0915|7.0915
8b_a31|0.0|1|0|0.0|1|0.610137861|0.0|-0.01883655|-0.013629145|5.733341277|0|-0.130371116|-0.57242407|-0.211457443|-0.069423138|2|2|-0.222667869|-0.092604362|-0.510259793|0|0.843119174|-0.058494079|0.8761979520000001|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|0.03234629|-63.04219151|129.8921115|8.823644775|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|2189.617009|-830.906565|1587.743824|-11.12754483|6.142377144|11.79588561|-433.9742484|30.28603362|-212.5400476|1181.155311|372.3224834|0.0|1.0|1.0|1.0|2.0|3.4|2.71|16.0|4.52|2.74|0.61|0.0|0.0|88.64|0.0|4.0|-4.05|23.0|-6.87|0.0|0.0|1.0|2.52|-3.4|8.97e-05|0.0294|0.000399|131.0|0.0|0.0|0.00061|3.8582|1.77|3.8582|-1386.852117|-1386.815519|927.61|321.36|0.70036|0.70036|0.2643|-0.19265|0.03659821|5.6001|5.6576|5.6576
12av_a36|0.0|1|0|0.0|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|2|0.06882889|-0.605432791|-0.021036176|-0.039627578|1|1|0.1168328169999999|-0.213993335|-0.507136551|1|0.8076780109999999|-0.018133027|0.817582774|0.752447733|-0.082283524|-0.105593135|0.277834652|0.021666882|-57.31621925|99.2415672|10.51297704|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|72.40871507|3011.024457|-1397.506828|2354.591519|-17.07826447|8.975655204|17.64042914|-973.4610746|36.48912989|-239.5042702|2079.880404|757.7532208|0.0|0.0|1.0|0.0|3.0|4.96|0.0|17.0|2.38|1.65|1.49|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|-7.66|0.0|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0997|0.0|0.0|5.18e-05|4.8408|4.5|3.4402|-1440.988179|-1440.945099|1247.28|256.12|0.43212|0.70455|0.0027|-0.19429|0.04308001|6.1075|7.4089|7.4089
12bg_a36|0.0|1|0|0.0|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|2|0.057879142|-0.414822602|-0.060117593|-0.0206090089999999|1|1|0.097928606|-0.1716508239999999|-0.4459167329999999|1|0.836170906|-0.023460562|0.771220556|0.840610352|-0.075439837|-0.102664465|0.543472602|0.019606406|-51.74990566|107.3347739|9.22604612|0.747867728|-1.847960372|-35.49918495|83.78068847|-25.35312333|65.19942617|2925.402039|-1267.656166|2915.548359|-17.39163005|7.549463377|14.04434294|-869.5815023|33.900544700000005|-340.0625449|1695.0272350000002|661.6709012|1.0|1.0|1.0|0.0|2.0|4.75|0.0|17.0|3.99|3.19|2.99|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|-6.26|0.0|1.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|0.0|0.0|7.83e-06|3.8944|4.42|3.8944|-2152.13793|-2152.104584|1186.75|318.36|0.69395|0.69395|0.4409|-0.21166|0.03334656|9.3601|7.8239|7.8239
12m_a30|0.0|0|0|0.0|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|2|-0.1305457069999999|-0.57615692|0.0488832779999999|-0.0547272029999999|1|1|-0.236661357|-0.152855196|-0.5409445629999999|1|0.832758813|-0.036924662|0.770326886|0.783260049|-0.085422479|-0.103359773|0.415971907|0.027352277|-57.96147772|133.774348|12.59296644|0.773732767|-2.067195455|-39.32844052|83.3641853|-27.50290965|76.52074257|3058.3084710000003|-1402.648392|2370.879718|-18.66147291|9.025816604|16.40342255|-951.7351184|35.54574762|-371.4702679|1812.833129|683.7405759|1.0|1.0|1.0|0.0|1.0|4.66|0.0|17.0|3.4|2.48|2.06|2.0|1.0|133.52|0.0|6.0|-6.0|32.0|-6.22|0.0|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|9.71e-06|0.00427|0.0|0.0|0.000165|5.0617|3.88|3.5496|-1743.215323|-1743.174906|1204.39|244.95|0.33392|0.68404|0.1615|-0.20742|0.04041755|5.1279|7.5114|7.5114
3c_a49|0.0|0|0|0.0|1|1.343850149|2.108416128|0.034009672|-0.004876919|5.4161004020000005|2|-0.04696024|-0.248722888|-0.05815918|0.0127926339999999|1|1|-0.0780996759999999|-0.101919761|-0.384874446|2|0.802792677|0.005559828|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|0.0148240689999999|-41.0524769|89.34479838|4.8479546860000005|0.637222556|-1.186174159|-23.47658531|54.85343388|-14.4326528|49.52988301|2521.794855|-678.3346816000001|1667.1178220000002|-8.253567879|6.567311051|12.60874968|-387.9176903|22.64931248|-156.9462939|1064.517686|542.7276591|0.0|1.0|1.0|1.0|1.0|3.18|2.67|21.0|3.63|3.87|1.84|1.0|0.0|109.43|0.0|4.0|-3.45|28.0|-6.93|0.0|1.0|1.0|2.86|-3.86|0.0003509999999999|0.13|0.000137|0.0505|0.0|0.0|1.07e-05|5.1584|3.99|3842.0|-1198.668772|-1198.634822|1046.53|240.36|0.32539|0.6692100000000001|0.0729|-0.21913|0.03394942|3.7789|7.0605|7.0605
18_a10|0.0|0|0|0.0|2|1.243178376|2.142254323|-0.182332901|-0.00309846|5.733341277|2|-0.092424959|-0.1859075939999999|-0.052165302|-0.0280813039999999|1|1|-0.144233311|-0.143149563|-0.220292492|2|0.785539083|0.048377088|0.6886547670000001|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|0.019095409|-36.52271591|40.99617452|7.692822451|0.641615544|-1.368942347|-23.18149476|61.38857307|-15.79795381|48.64284759|2788.499133|-868.8874593|2137.914113|-10.02718922|7.204851347999999|13.51828833|-551.4954071000001|24.62214943|-179.7708584|1354.218219|713.2632062000001|0.0|1.0|1.0|1.0|0.0|4.07|3.41|21.0|4.65|4.66|2.14|1.0|0.0|119.81|0.0|5.0|-4.48|31.0|-6.34|0.0|1.0|1.0|3.67|-4.77|3.34e-05|0.0138|1.7100000000000002e-05|0.00705|0.0|0.0|5.44e-06|5.7687|2.65|3.7977|-1336.433782|-1336.404041|1181.5|214.93|0.37729|0.6866300000000001|0.1637|-0.20692|0.02974086|5.9029|6.8861|6.8861
18a_a22|0.0|0|0|0.0|0|1.194229718|1.854982521|-0.197348157|-0.003488994|4.727387819|2|0.033735832|-0.19538364|-0.021976395|-0.015194063|1|1|0.059645624|-0.147724859|-0.296897301|2|0.7329701259999999|-0.042139855|0.722009212|0.926535704|-0.050645213|-0.076119803|0.573315195|0.01713283|-34.36220678|29.59800426|7.887046626|0.710467198|-1.5223960559999998|-23.31437056|64.80092090000001|-19.86401135|45.98663929|2898.068989|-1032.92859|2213.859172|-13.47750813|7.037677899|13.72951861|-700.830423|27.95908297|-285.5992506|1453.872315|730.9420477000001|1.0|1.0|1.0|1.0|1.0|3.49|3.17|27.0|5.32|5.11|2.13|2.0|1.0|131.64|0.0|6.0|-5.59|32.0|-6.28|0.0|0.0|1.0|3.9|-5.16|2.59e-06|0.00113|6.98e-06|0.00305|0.0|0.0|1.73e-07|5.0214|3.69|3.4832|-1691.3151059999998|-1691.2957760000002|1211.84|246.91|0.35107|0.68577|0.0354|-0.21148|0.01932946|5.3946|7.8861|7.8861
47l_a18|0.0|0|0|0.0|1|1.251176792|0.0|0.0340353029999999|-0.006400878|4.844187086|0|-0.0057783619999999|-0.428858819|-0.010426981|-0.056270425|0|0|-0.008768679|-0.156998637|-0.4925232479999999|0|0.7435044540000001|0.00676294|0.733228144|0.803473313|-0.08034939|-0.083884237|0.2820044969999999|0.009199889|-57.15119372|11.54768766|4.654446622|0.796109347|-2.0132216990000003|-40.65070014|68.83398609|-22.37455223|63.6949231|2852.093627|-1431.971342|1427.032023|-15.91464944|9.423637134|18.46922943|-1018.537564|28.10487315|-421.235376|1798.711882|931.8364349|1.0|0.0|1.0|1.0|3.0|4.17|0.0|18.0|3.69|3.19|2.94|3.0|1.0|139.63|0.0|9.0|-5.26|34.0|-6.39|0.0|0.0|0.0|2.72|-4.84|5.44e-06|0.00247|1.4499999999999998e-05|0.0066099999999999|0.0|0.0|1.93e-07|3.2026|7.71|3.2026|-1455.5758039999998|-1455.5497369999998|1334.6|387.13|0.69291|0.69291|0.5019|-0.18344|0.02606651|3.3864|7.4949|7.4949
2_a47|0.0|0|0|0.0|0|1.381899691|0.0|-0.002024001|-0.008527649|0.0|2|-0.004557357|-0.3581612489999999|0.107297513|-0.013580367|0|0|-0.007299676|-0.0274111779999999|-0.444853768|2|0.671819147|0.115527282|0.875463345|0.847324011|-0.083455669|-0.095655954|0.482748996|0.008511123|-41.57671973|99.5619537|2.112397382|0.784978115|-1.4348393119999998|-20.71307621|55.81329383|-18.32875817|45.81686991|2105.761386|-714.8215685|1242.745585|-9.131190896|5.308758149|9.369924133|-356.116445|23.34938746|-283.9460863|910.626111|392.6099255|1.0|0.0|1.0|1.0|2.0|2.58|2.54|22.0|3.7|4.75|2.39|1.0|0.0|96.54|0.0|3.0|-5.46|24.0|-5.0|0.0|1.0|1.0|3.58|-5.11|3.46e-06|0.00109|7.75e-06|0.00243|0.0|0.0|4.73e-06|3.7181|3.49|3.7181|-1010.540464|-1010.505024|902.07|333.46|0.69102|0.69102|0.2143|-0.20731|0.03544055|3.1004|6.2|6.2
9_a3|0.0|0|0|0.0|0|0.605017128|0.0|0.187952252|-0.007847313|4.727387819|1|-0.126542538|-0.298197887|0.065373003|0.023606557|1|1|-0.216450234|0.141996379|-0.614170287|1|0.6729843740000001|-0.260349706|0.865283439|0.84649775|-0.095161413|-0.083555008|0.506753484|0.007377805|-44.74600478|223.4501605|1.6312253680000002|0.886859678|-1.336880133|-21.04009269|43.50933802|-17.96047462|48.21513485|2017.0704920000005|-628.6166118|1383.145159|-8.445224386|5.004834198999999|8.532203772|-295.5828535|20.25176593|-363.8118546|708.8118076000001|349.6957191|1.0|1.0|1.0|1.0|1.0|3.1|2.44|21.0|4.9|4.62|2.42|1.0|0.0|92.69|0.0|2.0|-5.53|22.0|-5.21|0.0|0.0|1.0|3.7|-4.9|2.96e-06|0.000899|1.25e-05|0.00379|0.0|0.0|1.67e-05|5.8185|3.28|3.7356|-1256.087705|-1256.0634710000002|857.36|213.09|0.3639699999999999|0.6724600000000001|0.1127|-0.19833|0.0242342|2.6661|4.96|4.96
9c_a31|0.0|1|0|0.0|1|0.610135804|0.0|0.031715924|-0.013082561|5.733341277|0|-0.0384827639999999|-0.6933757159999999|-0.1047269419999999|-0.062737615|2|2|-0.062065125|-0.223856622|-0.546598398|0|0.842823186|-0.000533581|0.770283733|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|0.030296721|-65.84728287|153.5739377|12.30439782|0.670716706|-1.7933667130000002|-41.96335759|97.22026028|-22.85764436|85.15486955|2592.448925|-1142.882218|2242.189942|-14.56678943|8.188627935|15.04941978|-728.3394714|34.07943198|-217.5897278|1703.9715989999995|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.66|3.09|16.0|5.64|3.7|1.08|2.0|0.0|108.16|0.0|8.0|-5.23|28.0|-6.53|0.0|0.0|1.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|0.0|0.0|2.31e-05|3849.0|4.94|3849.0|-1618.157698|-1618.115927|1147.93|322.12|0.7007399999999999|0.7007399999999999|0.2554|-0.19224|0.04177078|2.2323|6.3768|6.3768
13_a1|0.0|1|0|0.0|1|1.430073963|0.0|-0.046530797|-0.012199718|5.351858133|1|0.1129747169999999|-0.597786194|-0.0594321759999999|-0.084271845|1|1|0.1769162319999999|-0.120034915|-0.485427571|1|0.76714213|-0.051729721|0.833702788|0.6794604670000001|-0.111667908|-0.10668313|0.207843387|0.033737733|-64.94184903|148.7311076|11.41059871|0.7082629840000001|-1.813613202|-37.76773325|77.55889436|-23.43842502|84.56244352|2555.623166|-1054.729126|1786.445642|-13.63090514|7.493979856|14.33466671|-613.3907313999999|33.09282789|-242.2358135|1489.177255|505.2124255|1.0|1.0|1.0|1.0|2.0|3.35|2.83|23.0|4.75|3.87|1.74|1.0|0.0|104.88|0.0|4.0|-4.29|28.0|-6.48|0.0|0.0|1.0|3.23|-4.34|5.16e-05|0.0192|4.58e-05|17.0|0.0|0.0|4.24e-06|4.0783|3.17|3.4483|-1238.395767|-1238.367298|1035.04|304.01|0.65363|0.69782|0.3535|-0.18883|0.0284695999999999|3.9446|6585.0|6585.0
12y_a30|0.0|0|0|0.0|2|0.604984019|0.0|0.048343649|-0.005996863|5.351858133|2|-0.089502772|-0.353814891|0.061944378|-0.058184644|1|1|-0.153680104|-0.0922059569999999|-0.4579359229999999|1|0.768409873|-0.05346283|0.803183654|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|0.0149823289999999|-47.598277|85.17057711|6.751850651|0.820108145|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|2847.362782|-1286.372898|2411.415644|-15.70095045|8.067590558|14.55517927|-863.552275|28.51891948|-429.782246|1568.540572|754.3941655|1.0|1.0|1.0|0.0|1.0|4.86|0.0|17.0|4.87|3.23|3.25|2.0|0.0|137.21|0.0|5.0|-6.04|31.0|-5.64|0.0|0.0|0.0|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|0.0|0.0|1.76e-05|5.1973|4.45|3.4718|-1654.41361|-1654.382468|1227.82|238.56|0.30617|0.6864399999999999|0.1489|-0.19815|0.0311422|5.1209|7.6576|7.6576
