molecula|SddssS|NaaNH|n9FaRing|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
4p_a46|0.0|0|0|1|1|1.134636977|2.102855253|-0.060700883|-0.004413243|0|0.046533816|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|-0.120823841|1|0.101602982|0|0.7471162309999999|-0.078703563|-0.1623103719999999|0.751334374|0.905966489|-0.0997229069999999|0.3352802039999999|0.007398064|-56.55658053|175.10295019999998|0.094033511|53.32991189|-0.029978645|-26.78464688|2.379548177|0.0|0.87420565|-1.498932241|-32.07534663|0.423511708|2257.769185|513.8073925|-850.1003902999998|-9.642472876|10.10955243|0.734640605|5167.091582|71.34266847|19.44852199|972.4260993|585.8536976|1.0|0.0|1.0|0.0|1.0|17.0|5.25|3.2|1.0|2.0|-5.8|3.0|-5.09|357.45|1.0|1.0|4.25|1.59e-06|0.000567|4.03e-06|0.00144|0.0|0.0|3.2e-05|-0.0393|5.4796|4.89|3.9958|-1129.65844|-1129.618646|598.19|226.26|537.47|0.43709|0.70138|-1129.3914619999998|-0.20749|-1129.4459470000002|5.3996|341.0|6.4672
19_a34|0.0|0|0|1|1|1.438829424|1.898101852|-0.068004837|-0.013066507|1|0.044107744|0.0|-0.5357267960000001|-0.00802652|-0.143343425|10.95957634|-0.014196676|1|-0.401414514|1|0.866604574|0.08178394|-0.0235903339999999|0.818710955|0.6399024520000001|-0.112877411|0.308793959|0.039589023|-56.30608209|131.5318459|0.360097548|179.6256831|-0.039656969|-31.24772528|9.850795895|470.4453529|0.662289492|-1.506964829|-28.08688512|0.467358389|2127.363207|319.1993829|-751.7118302|-9.86770272|10.31797048|0.877434994|4496.516479|168.4584665|29.86894781|1135.020017|337.9440349|0.0|1.0|1.0|1.0|1.0|17.0|2.31|1.08|2.0|3.0|-2.73|5.0|-7.01|309.32|1.0|1.0|2.1|0.00186|574.0|0.000704|218.0|0.0|0.0|0.00291|-0.02901|4.1721|2.7|4.1721|-1046.606458|-1046.5747720000002|538.96|297.18|421.62|0.6897300000000001|0.6897300000000001|-1046.458335|-0.20251|-1046.509891|5.0441|0.99|6.0044
47g_a18|0.0|0|0|1|1|1.251175676|0.0|-0.005500039|-0.005817448|0|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.3927204379999999|0|0.765824398|-0.009917608|-0.014370598|0.745431271|0.834424154|-0.065225536|0.413435809|0.013404131|-55.35188184|111.5517627|0.165575846|140.5114492|-0.029212072|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|0.4913566339999999|3367.0578530000003|708.1114197|-1958.412588|-21.03738872|20.32265524|0.966014041|7870.887027|227.5405903|33.87214455|2675.8994190000003|1347.416568|1.0|1.0|1.0|1.0|2.0|18.0|3.6|2.79|1.0|13.0|-6.11|4.0|-6.4|541.68|0.0|0.0|2.83|7.76e-07|0.000421|3.01e-06|0.00163|1.0|1.0|3.27e-07|-0.04413|3.0965|8.13|3.0965|-1743.375845|-1743.346243|905.71|400.4|874.26|0.69828|0.69828|-1742.7686640000002|-0.17202|-1742.847918|5.9864|9.0|8.0458
4r_a46|0.0|0|0|1|1|1.13129629|2.051582577|-0.173617329|-0.002826188|2|0.044728682|0.0|-0.141309389|0.006236535|-0.1129698999999999|10.96363493|-0.048758575|1|-0.086905208|2|0.7794598220000001|-0.077483502|-0.070397185|0.76719475|0.8478197820000001|-0.079297367|0.261414008|0.011446215|-42.06465252|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|0.456487948|2137.47734|449.7405899|-647.2221302999999|-7.304896049|10.69131411|0.839885604|4775.760774|151.3787482|19.26963463|905.6728276|496.0386301|0.0|1.0|1.0|1.0|1.0|17.0|3.43|1.52|1.0|3.0|-3.09|4.0|-6.83|334.41|1.0|0.0|2.7|0.00081|271.0|0.000279|0.0933|0.0|0.0|0.000188|-0.03073|4.5209|2.3|4.5209|-1069.447946|-1069.419677|571.75|274.25|467.85|0.69085|0.69085|-1069.231407|-0.2207199999999999|-1069.284137|3.5979|1413.0|5.8499
7s_a46|0.0|0|0|1|1|1.160371307|2.117265684|-0.0778653109999999|-0.005351046|1|0.044509804|0.0|-0.240797051|0.0060802|-0.005405515|10.94651358|-0.020953253|1|0.018964141|1|0.778692012|-0.036284605|-0.030371026|0.768056188|0.858788462|-0.096723151|0.249893305|0.008871171|-48.61321955|166.3052939|0.141211538|70.97315818|-0.031623562|-20.9694955|2.240932895|0.0|0.8198874559999999|-1.3281895890000002|-24.43308641|0.433822088|1982.695462|431.6285339|-667.5503351|-7.988379237|9.829721631|0.7662292690000001|4245.390306|90.5248694|19.38565529|814.1975221|409.9543818|0.0|1.0|1.0|1.0|1.0|17.0|3.9|2.39|1.0|2.0|-4.07|3.0|-5.81|305.37|1.0|1.0|3.12|8.590000000000001e-05|0.0262|5.76e-05|0.0176|0.0|0.0|0.000256|-0.02024|5.2972|3.54|4293.0|-974.8067569|-974.7707066|539.99|234.06|446.63|0.44692|0.69976|-974.615216|-0.19947|-974.664103|3.6655|1985.0|5.7022
8f_a12|0.0|0|1|1|1|0.609895166|0.0|0.110310585|-0.008295703|2|0.038347953|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|-0.024023866|1|-0.125424286|1|0.902669729|-0.13747286|-0.042014638|0.8409290840000001|0.869823177|-0.072634742|0.285353468|0.013287637|-41.27611074|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|4.290980116|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|0.460344828|2541.921472|494.2940092|-955.746511|-12.34367323|13.00131176|0.853035146|5481.952981|91.98952021|25.9168408|1140.340995|524.0516742|1.0|1.0|1.0|1.0|1.0|21.0|3.41|3.1|1.0|3.0|-5.7|4.0|-5.47|369.44|1.0|1.0|3.82|1.99e-06|0.000735|5.72e-06|0.00211|0.0|0.0|1.4e-06|-0.06179|4.1744|4.19|3.6536|-1481.146454|-1481.115891|606.97|297.01|441.97|0.59107|0.65098|-1480.955408|-0.2124|-1481.008909|1.4701|646.0|6.1898
3o_a32|0.0|1|1|1|1|0.609420753|0.0|-0.022603806|-0.006253394|1|0.035643275|2.240993002|-0.306416317|-0.001411347|-0.117781901|10.3110027|-0.090297882|3|-0.11221537|0|0.90022001|-0.074509084|-0.154436834|0.840991936|0.8377808240000001|-0.073742105|0.252703854|0.012519666|-42.51640563|62.67187821|0.162219176|93.52833522|-0.031819276|-31.73171751|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|-24.51306152|0.455089918|2488.133192|483.0270239|-825.5508427999999|-10.57723917|11.73098001|0.835165165|5488.777096|123.9047338|23.36733582|1051.530112|541.0877621000001|1.0|1.0|1.0|1.0|2.0|19.0|4.2|1.58|1.0|3.0|-5.72|4.0|-6.17|381.52|0.0|1.0|3.74|1.89e-06|0.00072|1.87e-05|0.00714|0.0|0.0|2.04e-05|-0.05413|3.5333|2.35|3.5333|-1805.504508|-1805.473626|620.56|350.9|464.85|0.70216|0.70216|-1805.277864|-0.20065|-1805.333039|5.8476|0.24|6.6198
12ao_a36|0.0|1|0|2|2|1.297043885|0.0|-0.058597382|-0.007081548|2|0.042739018|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|-0.1619981409999999|1|0.90500247|0.040831815|-0.05785124|0.856135378|0.832582759|-0.077866573|0.264688501|0.017784426|-51.52001456|85.17634667|0.167417241|110.7707502|-0.03775988|-44.63177966|7.785557064|0.0|0.7820981779999999|-2.039033535|-34.08795068|0.462968912|2794.663089|550.8740683|-1349.115973|-16.53028876|16.33039817|0.8620895909999999|5943.227395|144.1736112|31.9443643|1724.9956719999998|698.847203|1.0|0.0|1.0|0.0|2.0|17.0|2.42|2.38|1.0|6.0|-4.58|4.0|-6.34|407.47|1.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0115|0.0|0.0|3.94e-05|-0.05455|4.6597|3.83|3.4743|-1310.361099|-1310.328652|701.9|266.08|548.59|0.4962|0.7045|-1310.077853|-0.19662|-1310.138396|7.447999999999999|0.03|7.5229
4q_a46|0.0|0|0|1|1|1.131262631|2.151582577|-0.2520920439999999|-0.001250008|2|0.0462962959999999|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|-0.081623022|1|-0.187559576|2|0.716317772|-0.15266708|-0.121752717|0.703627625|0.913550004|-0.052170875|0.258420996|0.014510206|-29.12008262|38.31894407|0.086449996|48.25357162|-0.021010627|-21.81959712|4.520667361|72.14599138|0.61955726|-1.050531344|-16.25388148|0.487775649|2234.596293|509.9138517|-586.3723734|-6.545879136|11.78798551|0.952269544|4992.497361|212.350744|18.92875482|946.4377411|554.3688216|1.0|1.0|1.0|1.0|0.0|17.0|4.09|1.75|1.0|4.0|-3.41|4.0|-6.54|348.44|1.0|0.0|3.15|0.000389|135.0|0.000129|0.0449|0.0|0.0|3.97e-05|-0.03042|4.5296|2.57|4.5296|-1108.751283|-1108.729426|606.7333|273.72|510.13|0.69002|0.69002|-1108.511662|-0.2207199999999999|-1108.566571|3.2968|743.0|6129.0
12g_a31|0.0|1|0|1|1|0.6101363000000001|0.0|0.0716209459999999|-0.01500347|0|0.0388738739999999|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|10.31169877|-0.082116813|2|-0.081426376|0|0.837044054|-0.076150332|-0.1386819869999999|0.7983388929999999|0.58271093|-0.1284353869999999|0.325789284|0.030961426|-78.87508829|152.7424573|0.41728907|256.26669530000004|-0.039059048|-49.45404266|11.67699967|548.1594997999999|0.6886488690000001|-1.835775276|-48.43898314|0.470244801|2514.363249|357.8560168|-1127.391291|-14.73099143|15.28679013|0.887664343|5398.678971|191.2078009|34.8320455|1637.106139|524.0230338|1.0|1.0|1.0|1.0|2.0|16.0|3.44|0.86|1.0|7.0|-4.92|5.0|-6.86|384.45|0.0|1.0|2.9|1.19e-05|0.00457|0.0001629999999999|0.0627|0.0|0.0|0.000136|-0.03324|3.8349|4.17|3.8349|-1578.846191|-1578.800869|664.44|323.3|542.78|0.70068|0.70068|-1578.605452|-0.19241|-1578.66792|2.4038|0.11|6.9586
13b_a30|0.0|0|0|2|2|0.604984129|0.0|0.112353041|-0.011016128|2|0.041728395|0.0|-0.627919307|-0.003436924|0.042845487|10.31162842|-0.0463169629999999|1|0.006103754|1|0.841060094|-0.045844862|-0.0771674659999999|0.802578397|0.694101802|-0.109962789|0.3529073379999999|0.018555474|-74.24619275|385.2420923|0.305898198|206.54056530000005|-0.042850934|-51.76819834|8.459192992|105.341977|0.800290866|-2.271099499|-50.13056864|0.454574838|3002.926824|468.6532296|-1533.432289|-19.53516918|16.1428924|0.8334321|6627.406474|134.8423681|36.15271139|1916.093704|713.7769663|1.0|0.0|1.0|0.0|2.0|17.0|1.72|2.06|1.0|6.0|-5.01|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0221|0.0|0.0|0.000288|-0.05434|5.0501|4.54|3.5056|-1744.492044|-1744.446479|721.48|245.51|544.04|0.32563|0.6862699999999999|-1744.2179010000002|-0.20313|-1744.281763|5.3762|26.0|7.5901
8b_a31|0.0|1|0|1|1|0.610137861|0.0|-0.01883655|-0.013629145|0|0.041161616|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|-0.069423138|2|-0.092604362|0|0.928940547|-0.058494079|-0.1155280009999999|0.8761979520000001|0.6076192260000001|-0.120703408|0.281200674|0.03234629|-63.04219151|129.8921115|0.392380774|204.9365822|-0.040792077|-36.1645207|8.823644775|472.8995873|0.703469355|-1.590890986|-32.92631065|0.479278|2189.617009|317.3534883|-830.906565|-11.12754483|11.79588561|0.920410507|4696.728592|154.8750114|30.28603362|1181.155311|372.3224834|0.0|1.0|1.0|1.0|2.0|16.0|2.74|0.61|2.0|4.0|-4.05|5.0|-6.87|328.39|0.0|1.0|2.52|8.97e-05|0.0294|0.000399|131.0|0.0|0.0|0.00061|-0.0325|3.8582|1.77|3.8582|-1386.852117|-1386.815519|566.18|321.36|439.96|0.70036|0.70036|-1386.681003|-0.19265|-1386.734257|5.6001|2.2|5.6576
12g_a30|0.0|0|0|2|2|0.6049842529999999|0.0|0.096186205|-0.010447128|2|0.039951691|0.0|-0.574592016|0.001371944|0.007330206|10.31162838|-0.049719762|1|-0.152855196|1|0.817497287|-0.0430471959999999|-0.0885760969999999|0.770326886|0.783662781|-0.086195758|0.487608738|0.027436565|-58.41940906|133.2169768|0.216337219|146.623137|-0.040568357|-47.51931027|12.60295167|237.7754135|0.7743107290000001|-2.068986201|-39.593913|0.459011202|3058.2873170000003|531.1295763|-1402.261011|-18.63502363|16.07139949|0.8484671109999999|6688.137428|152.961516|35.50940589|1810.9797|683.7405759|1.0|0.0|1.0|0.0|1.0|17.0|2.48|2.06|1.0|6.0|-6.0|6.0|-6.22|439.49|0.0|0.0|2.36|1.01e-06|0.000444|9.71e-06|0.00427|0.0|0.0|0.000165|-0.0576|5.0703|3.88|3.5592|-1743.214798|-1743.174676|717.55|244.53|577.31|0.26238|0.68366|-1742.965961|-0.2083699999999999|-1743.029147|5.3027|9.0|8.0334
41_a47|0.0|0|1|0|0|1.420292383|1.840145925|-0.225923786|-0.004083905|3|0.042537538|1.601942802|-0.187859623|0.003530307|0.024881402|10.98214139|0.075316535|1|-0.317014709|3|0.62974551|0.08640454|0.123676975|0.609110565|0.823168463|-0.061101947|0.245948366|0.018348892|-34.50740631|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|5.852270304|0.0|0.653147815|-1.259711209|-19.48810377|0.447046066|2374.594252|464.8854878|-711.4235867000001|-9.34366093|12.96444871|0.8084689140000001|5042.636398|195.8852341|25.33076615|1089.222944|439.9906467|1.0|1.0|1.0|1.0|1.0|21.0|4.52|1.75|1.0|4.0|-3.57|5.0|-6.66|348.38|1.0|1.0|3.06|0.000267|0.0929|0.000125|0.0436|0.0|0.0|1.17e-05|-0.05053|4.0167|2.41|3.7144|-1162.492089|-1162.462261|603.1|308.67|471.9|0.6779|0.68638|-1162.288187|-0.2026099999999999|-1162.342476|6.8546|0.01|8.0
12w_a30|0.0|0|0|2|2|0.604983445|0.0|0.063514061|-0.007019432|2|0.044197531|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|-0.04950715|1|-0.0857954809999999|1|0.8149999040000001|-0.032835151|-0.080971844|0.711738503|0.8522163970000001|-0.076611264|0.4274948739999999|0.015446225|-52.53307388|82.06520565|0.147783603|101.3366249|-0.037237182|-45.15435649|7.262777048999999|0.0|0.8077976990000001|-1.824621925|-36.02242934|0.451478593|2999.810425|584.3729039|-1251.160641|-17.50883211|14.70077638|0.8230829059999999|6888.291006999999|131.7949495|31.60926388|1548.85393|685.6665849999999|1.0|0.0|1.0|0.0|1.0|17.0|3.92|3.79|1.0|5.0|-6.58|4.0|-5.52|467.37|0.0|1.0|3.59|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|7.39e-06|-0.05682|5.0632|5.08|3.5585|-2494.966575|-2494.932002|716.83|244.87|577.06|0.31353|0.68423|-2494.743475|-0.20755|-2494.807027|3.0068|15.0|7821.0
14ae_a23|0.0|0|1|0|0|1.1979624290000002|3.338149829|-0.033049777|-0.007539122|2|0.042903564|0.7338690390000001|-0.4448081789999999|0.008996289|-0.0174992419999999|10.31321689|0.0289586779999999|2|-0.253318853|2|0.7763406840000001|0.107765697|0.0469453379999999|0.7317531540000001|0.872362051|-0.065169397|0.202342743|0.03467374|-46.69131269|111.4422142|0.127637949|91.4475768|-0.0269140239999999|-44.69687612|17.79858399|110.5716332|0.53040766|-1.480271319|-33.45249142|0.479058976|3212.850883|625.0131414|-1060.556252|-13.81539807|15.59484379|0.919603093|7308.981869|336.444465|36.35475577|1999.511567|770.8206617000001|0.0|0.0|1.0|1.0|1.0|26.0|4.03|2.42|1.0|7.0|-5.8|6.0|-6.68|471.53|0.0|0.0|3.44|1.6e-06|0.000753|8.22e-06|0.0038799999999999|0.0|0.0|1.17e-05|-0.07122|3.6036|2.99|3.6036|-1858.967022|-1858.952529|751.57|344.06|627.57|0.58144|0.58144|-1858.675325|-0.21659|-1858.7404850000005|9.5944|2.0|8.6038
15a_a10|0.0|0|0|1|1|1.34383719|2.141907675|-0.214195114|-0.00244937|2|0.033912037|2.038992189|-0.144512841|0.011418154|-0.060539141|10.92966696|-0.062038567|1|-0.285973309|2|0.7408341359999999|-0.0232534929999999|-0.1074837719999999|0.713078124|0.915137224|-0.0458501609999999|0.754451037|0.0156991769999999|-29.50952422|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|6.503087289|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|0.407638879|2656.305166|588.9895149|-890.4681466|-10.42022369|11.33516398|0.68815941|5929.563906|208.2243923|23.93343877|1316.339132|697.5493042|0.0|1.0|1.0|1.0|0.0|21.0|4.05|1.93|1.0|6.0|-3.97|5.0|-6.52|399.49|1.0|1.0|3.33|0.000108|0.0432|3.94e-05|0.0157|0.0|0.0|6.51e-06|-0.04742|5.7646|2.4|3.7639|-1278.452284|-1278.4225210000002|687.57|215.08|563.27|0.47484|0.68863|-1278.141052|-0.20335|-1278.200428|6.1108|24.0|7.6198
15_a10|0.0|0|0|1|1|1.277647202|2.124460476|-0.166303336|-0.0027892409999999|2|0.0353864729999999|1.981569297|-0.142251304|0.009882584|-0.055918786|10.92966702|-0.05940848|1|-0.136323668|2|0.682616223|-0.079744227|-0.105662909|0.635064845|0.915526801|-0.059234364|0.710970489|0.018614889|-35.30133759|33.67392858|0.084473199|50.34268476|-0.025240716|-26.33385303|6.61142847|108.7226878|0.646412648|-1.186313662|-21.03820054|0.434181679|2549.580207|545.6177511|-706.9960069|-8.964715924|11.23924661|0.767351752|5769.347123|210.7240726|23.27068984|1093.722422|563.875765|1.0|1.0|1.0|1.0|0.0|21.0|4.72|2.53|1.0|5.0|-4.48|4.0|-6.07|390.87|1.0|1.0|3.83|3.32e-05|13.0|1.56e-05|0.0061|0.0|0.0|1.96e-06|-0.05243|5.7922|3.12|3.7997|-1604.08794|-1604.057542|641.98|214.05|484.05|0.41458|0.68543|-1603.851644|-0.20983|-1603.907391|6.1563|33.0|7.4815
12b_a40|0.0|0|0|0|0|0.604989475|1.713497417|0.084915315|-0.004650218|0|0.04020202|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|-0.1537981269999999|2|0.038336814|0|0.58925219|0.026452642|-0.227384615|0.522580798|0.955647156|-0.065048707|0.2160572999999999|0.010845303|-37.05091872|80.72126798|0.044352844|25.26281742|-0.0338355829999999|-24.3068084|3.518538455|48.17000329|0.856829717|-1.048903063|-21.10373336|0.494842289|2462.878448|544.3244990000001|-597.4418808999999|-10.97726831|16.09989085|0.979579799|5933.385347|81.54797734|22.49258909|697.2702616|370.3261123|0.0|0.0|1.0|0.0|0.0|20.0|6.74|5.07|1.0|2.0|-7.71|2.0|-4.09|415.12|0.0|1.0|5.79|1.95e-08|8.09e-06|7.82e-08|3.2500000000000004e-05|0.0|1.0|1.7e-06|-0.08279|3407.0|6.27|3407.0|-3016.999329|-3016.9868100000003|576.38|363.91|490.5|0.69476|0.69476|-3016.927883|-0.22546|-3016.980996|6.3131|0.04|7.3979
8k_a46|-3.737070812|0|0|1|1|0.300205953|2.105349622|0.1436554669999999|-0.006208399|2|0.038616352|0.0|-0.397337564|-0.002099764|-0.114070359|10.31928125|-0.038125|1|-0.050069565|2|0.73768327|0.095179795|-0.051289238|0.687020939|0.7381768390000001|-0.08638304|0.400181795|0.009441365|-61.98124174|104.0919365|0.261823161|187.86239430000003|-0.033099828|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|-17.04077386|15.94634031|0.975803904|7352.280688|124.4394929|28.73282642|1723.969585|865.6610153999999|1.0|0.0|1.0|1.0|2.0|23.0|5.37|1.86|1.0|5.0|-5.74|6.0|-6.75|474.58|0.0|0.0|3.29|1.82e-06|0.000866|7.47e-06|0.00355|0.0|0.0|1.03e-06|-0.0398699999999999|5.0379|7.63|4.1034|-1845.304274|-1845.257085|742.04|246.1|642.39|0.41618|0.5577300000000001|-1844.970617|-0.20954|-1845.037411|3.8107|147.0|6.8327
15a_a22|0.0|0|0|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|2|0.038167849|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|-0.165471815|2|0.6819423609999999|-0.09744639|-0.027029438|0.655865336|0.86664032|-0.061755825|0.410151945|0.02126757|-41.92018177|96.58317516|0.13335968|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|-1.634109304|-28.45564196|0.444668211|2884.815511|588.2800507999999|-1109.242072|-14.47998862|14.6895113|0.800725296|6322.278103000001|201.7850124|30.3550786|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|1.0|27.0|4.31|1.73|1.0|6.0|-4.65|5.0|-6.61|420.47|0.0|1.0|3.19|2.25e-05|0.00945|2.1e-05|0.00881|0.0|0.0|2.56e-07|-0.0600399999999999|5.0577|4.98|3.6496|-1368.35331|-1368.321775|696.57|245.14|541.27|0.41078|0.69076|-1368.0755869999998|-0.21285|-1368.1368730000002|6.8666|143.0|6.8447
11d_a31|0.0|1|0|1|1|0.610136352|0.0|0.064475882|-0.017317263|0|0.0388738739999999|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|-0.153894316|0|0.819298311|-0.057505249|-0.13169885|0.78396996|0.585212816|-0.134031221|0.197166451|0.034417775|-82.05480081|296.2476128|0.414787184|253.9354598|-0.040797245|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|0.4816588089999999|2532.447962|358.2711594|-1148.911798|-15.29068277|15.21323794|0.929231204|5420.356537|194.8221811|36.63453013|1685.188386|505.4234462|1.0|1.0|1.0|1.0|2.0|16.0|4.03|1.26|1.0|7.0|-5.48|6.0|-6.4|385.44|0.0|1.0|3.34|3.33e-06|0.00128|6.26e-05|0.0241|0.0|0.0|0.000225|-0.03404|3.8009|4.87|3.8009|-1598.7152199999998|-1598.671315|650.64|326.2|551.86|703.0|703.0|-1598.4848980000002|-0.19226|-1598.546288|4.6622|0.03|7.5229
3i_a32|0.0|1|1|0|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|0|0.05052381|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|0.022524712|3|-0.212967423|0|0.565740817|-0.337053202|0.030060554|0.54844677|0.893827987|-0.093279684|0.259644227|0.015296821|-49.17963359|60.99385995|0.106172013|55.97682661|-0.044627482|-31.48976464|4.252042736|0.201037767|0.77072347|-1.472706897|-25.92886531|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|-12.4050588|10.09193014|0.732035793|5656.349227000001|120.8809386|30.52825775|1007.432506|318.0257595|1.0|0.0|1.0|1.0|1.0|19.0|6.29|2.09|1.0|3.0|-6.27|6.0|-5.53|366.38|0.0|1.0|4.37|5.37e-07|0.000197|6.85e-06|0.00251|0.0|0.0|4.01e-05|-0.06518|3642.0|3.38|3642.0|-1891.833327|-1891.811327|530.5|340.43|418.24|0.70322|0.70322|-1891.738614|-0.21278|-1891.790935|3.8572|6.0|8.2366
5b_a40|0.0|0|0|0|1|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|0|0.044946237|0.7222376540000001|-0.163148971|0.008515162|0.179058252|10.31198309|0.020344828|2|0.013573521|0|0.537115914|-0.400500595|0.029485257|0.503365018|0.881264402|-0.077031845|0.313503463|0.019116586|-38.64461938|169.18694230000003|0.118735598|59.56617021|-0.036507111|-22.96968039|4.811137897|49.25022097|0.829018186|-1.095213344|-19.38687321|0.477304896|2126.9310920000003|442.1045286|-549.4364437|-9.187872156|12.47657231|0.913161214|4813.179854|85.77656597|22.09185326|662.7555978999999|285.9136384|1.0|0.0|0.0|0.0|0.0|14.0|4.39|2.89|2.0|3.0|-5.43|3.0|-5.42|338.21|0.0|1.0|3.83|3.69e-06|0.00125|1.44e-05|0.00488|0.0|0.0|0.00191|-0.07069|3.9759|5.62|3.9759|-2096.782087|-2096.767375|515.23|311.84|411.1|0.59928|0.59928|-2096.707754|-0.23068|-2096.757832|9.3069|64.0|7.1938
14a_a10|0.0|0|0|2|2|1.3438495730000002|2.156210368|-0.2090476269999999|-0.002047597|3|0.035660377|2.070512208|-0.147427016|0.011509975|-0.045759336|10.92970798|-0.00421565|1|-0.344811314|2|0.76857495|-0.011977878|-0.007680215|0.740051323|0.911549451|-0.044416218|0.43555903|0.0135610389999999|-32.23041637|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|7.140714112|134.15514270000003|0.542015878|-1.270993412|-23.38784787|0.469029865|3075.550631|661.4615097|-922.2903058|-9.988888957|18.88856367|0.8833450959999999|6754.660977|332.3339934|25.39690722|1701.592784|1003.968547|0.0|1.0|1.0|1.0|0.0|21.0|3.36|1.94|1.0|7.0|-4.21|6.0|-6.82|468.59|1.0|0.0|3.43|6.159999999999999e-05|0.0288|1.58e-05|0.00743|0.0|0.0|3.07e-06|-46.0|5.5808|2.25|3802.0|-1489.655581|-1489.803158|800.01|222.16|645.26|0.34245|0.7047100000000001|-1489.42155|0.19621|-1489.487381|4.8004|74.0|7.1308
